Orthogroup	Prbh	Praq
OG0001116	Prbh.g_01659	Praq.g_00893
OG0001117	Prbh.g_01658	Praq.g_00892
OG0001118	Prbh.g_01657	Praq.g_00891
OG0001119	Prbh.g_01656	Praq.g_00890
OG0001120	Prbh.g_01655	Praq.g_00889
OG0001121	Prbh.g_01653	Praq.g_00887
OG0001122	Prbh.g_01652	Praq.g_00886
OG0001123	Prbh.g_01651	Praq.g_00885
OG0001124	Prbh.g_01649	Praq.g_00883
OG0001125	Prbh.g_01647	Praq.g_00881
OG0001126	Prbh.g_01646	Praq.g_00880
OG0001127	Prbh.g_01643	Praq.g_00878
OG0001128	Prbh.g_01642	Praq.g_00877
OG0001129	Prbh.g_01641	Praq.g_00876
OG0001130	Prbh.g_01638	Praq.g_00874
OG0001131	Prbh.g_01637	Praq.g_00873
OG0001132	Prbh.g_01636	Praq.g_00872
OG0001133	Prbh.g_01635	Praq.g_00871
OG0001134	Prbh.g_01634	Praq.g_00870
OG0001135	Prbh.g_01633	Praq.g_00869
OG0001136	Prbh.g_01632	Praq.g_00868
OG0001137	Prbh.g_01631	Praq.g_00867
OG0001138	Prbh.g_01630	Praq.g_00866
OG0001139	Prbh.g_01628	Praq.g_00865
OG0001140	Prbh.g_01627	Praq.g_00864
OG0001141	Prbh.g_01626	Praq.g_00863
OG0001142	Prbh.g_01621	Praq.g_00727
OG0001143	Prbh.g_01620	Praq.g_00728
OG0001144	Prbh.g_01619	Praq.g_00729
OG0001145	Prbh.g_01618	Praq.g_00730
OG0001146	Prbh.g_01617	Praq.g_00731
OG0001147	Prbh.g_01616	Praq.g_00732
OG0001148	Prbh.g_01615	Praq.g_00733
OG0001149	Prbh.g_01613	Praq.g_00735
OG0001150	Prbh.g_01612	Praq.g_00736
OG0001151	Prbh.g_01608	Praq.g_00738
OG0001152	Prbh.g_01607	Praq.g_00739
OG0001153	Prbh.g_01606	Praq.g_00740
OG0001154	Prbh.g_01604	Praq.g_00742
OG0001155	Prbh.g_01602	Praq.g_00744
OG0001156	Prbh.g_01600	Praq.g_00746
OG0001157	Prbh.g_01598	Praq.g_00747
OG0001158	Prbh.g_01596	Praq.g_00749
OG0001159	Prbh.g_01595	Praq.g_00750
OG0001160	Prbh.g_01594	Praq.g_00751
OG0001161	Prbh.g_01593	Praq.g_00752
OG0001162	Prbh.g_01592	Praq.g_00753
OG0001163	Prbh.g_01591	Praq.g_00754
OG0001164	Prbh.g_01590	Praq.g_00755
OG0001165	Prbh.g_01589	Praq.g_00756
OG0001166	Prbh.g_01588	Praq.g_00757
OG0001167	Prbh.g_01586	Praq.g_00758
OG0001168	Prbh.g_01585	Praq.g_00759
OG0001169	Prbh.g_01584	Praq.g_00760
OG0001170	Prbh.g_01583	Praq.g_00761
OG0001171	Prbh.g_01582	Praq.g_00762
OG0001172	Prbh.g_01580	Praq.g_00764
OG0001173	Prbh.g_01578	Praq.g_00766
OG0001174	Prbh.g_01577	Praq.g_00767
OG0001175	Prbh.g_01576	Praq.g_00768
OG0001176	Prbh.g_01574	Praq.g_00769
OG0001177	Prbh.g_01572	Praq.g_00771
OG0001178	Prbh.g_01569	Praq.g_00773
OG0001179	Prbh.g_01568	Praq.g_00774
OG0001180	Prbh.g_01567	Praq.g_00679
OG0001181	Prbh.g_01566	Praq.g_00680
OG0001182	Prbh.g_01565	Praq.g_00681
OG0001183	Prbh.g_01564	Praq.g_00682
OG0001184	Prbh.g_01562	Praq.g_00684
OG0001185	Prbh.g_01560	Praq.g_00687
OG0001186	Prbh.g_01559	Praq.g_00688
OG0001187	Prbh.g_01558	Praq.g_00689
OG0001188	Prbh.g_01557	Praq.g_00690
OG0001189	Prbh.g_01556	Praq.g_00691
OG0001190	Prbh.g_01555	Praq.g_00692
OG0001191	Prbh.g_01554	Praq.g_00693
OG0001192	Prbh.g_01553	Praq.g_00694
OG0001193	Prbh.g_01552	Praq.g_00695
OG0001194	Prbh.g_01551	Praq.g_00696
OG0001195	Prbh.g_01550	Praq.g_00697
OG0001196	Prbh.g_01549	Praq.g_00698
OG0001197	Prbh.g_01548	Praq.g_00699
OG0001198	Prbh.g_01547	Praq.g_00700
OG0001199	Prbh.g_01546	Praq.g_00701
OG0001200	Prbh.g_01545	Praq.g_00702
OG0001201	Prbh.g_01544	Praq.g_00703
OG0001202	Prbh.g_01543	Praq.g_00704
OG0001203	Prbh.g_01541	Praq.g_00706
OG0001204	Prbh.g_01539	Praq.g_00708
OG0001205	Prbh.g_01537	Praq.g_00709
OG0001206	Prbh.g_01536	Praq.g_00710
OG0001207	Prbh.g_01535	Praq.g_00711
OG0001208	Prbh.g_01534	Praq.g_00712
OG0001209	Prbh.g_01533	Praq.g_00713
OG0001210	Prbh.g_01532	Praq.g_00714
OG0001211	Prbh.g_01531	Praq.g_00715
OG0001212	Prbh.g_01530	Praq.g_00716
OG0001213	Prbh.g_01529	Praq.g_00717
OG0001214	Prbh.g_01527	Praq.g_00719
OG0001215	Prbh.g_01526	Praq.g_00720
OG0001216	Prbh.g_01525	Praq.g_00721
OG0001217	Prbh.g_01524	Praq.g_00722
OG0001218	Prbh.g_01523	Praq.g_00723
OG0001219	Prbh.g_01520	Praq.g_00390
OG0001220	Prbh.g_01519	Praq.g_00391
OG0001221	Prbh.g_01514	Praq.g_00394
OG0001222	Prbh.g_01513	Praq.g_00395
OG0001223	Prbh.g_01512	Praq.g_00396
OG0001224	Prbh.g_01510	Praq.g_00397
OG0001225	Prbh.g_01509	Praq.g_00398
OG0001226	Prbh.g_01508	Praq.g_00399
OG0001227	Prbh.g_01507	Praq.g_00400
OG0001228	Prbh.g_01506	Praq.g_00401
OG0001229	Prbh.g_01505	Praq.g_00402
OG0001230	Prbh.g_01504	Praq.g_00403
OG0001231	Prbh.g_01503	Praq.g_00404
OG0001232	Prbh.g_01501	Praq.g_00405
OG0001233	Prbh.g_01500	Praq.g_00406
OG0001234	Prbh.g_01499	Praq.g_00407
OG0001235	Prbh.g_01498	Praq.g_00408
OG0001236	Prbh.g_01496	Praq.g_00410
OG0001237	Prbh.g_01495	Praq.g_00411
OG0001238	Prbh.g_01490	Praq.g_00413
OG0001239	Prbh.g_01489	Praq.g_00414
OG0001240	Prbh.g_01488	Praq.g_00415
OG0001241	Prbh.g_01485	Praq.g_00417
OG0001242	Prbh.g_01484	Praq.g_00418
OG0001243	Prbh.g_01483	Praq.g_00419
OG0001244	Prbh.g_01482	Praq.g_00420
OG0001245	Prbh.g_01481	Praq.g_00421
OG0001246	Prbh.g_01480	Praq.g_00422
OG0001247	Prbh.g_01479	Praq.g_00423
OG0001248	Prbh.g_01478	Praq.g_00424
OG0001249	Prbh.g_01477	Praq.g_00425
OG0001250	Prbh.g_01476	Praq.g_00426
OG0001251	Prbh.g_00691	Praq.g_01911
OG0001252	Prbh.g_00643	Praq.g_01865
OG0001253	Prbh.g_00632	Praq.g_01852
OG0001254	Prbh.g_00498	Praq.g_01722
OG0001255	Prbh.g_00440	Praq.g_01212
OG0001257	Prbh.g_00349	Praq.g_00533
OG0001258	Prbh.g_00333	Praq.g_01104
OG0001259	Prbh.g_00240	Praq.g_01013
OG0001260	Prbh.g_01046	Praq.g_00621
OG0001261	Prbh.g_00988	Praq.g_01432
OG0001262	Prbh.g_01006	Praq.g_01448
OG0001263	Prbh.g_01304	Praq.g_01469
OG0001264	Prbh.g_00877	Praq.g_01489
OG0001265	Prbh.g_01124	Praq.g_01595
OG0001266	Prbh.g_01444	Praq.g_01642
OG0001267	Prbh.g_01300	Praq.g_01317
OG0001268	Prbh.g_01286	Praq.g_01330
OG0001269	Prbh.g_01936	Praq.g_00158
OG0001270	Prbh.g_00143	Praq.g_00334
OG0001271	Prbh.g_00155	Praq.g_00345
OG0001272	Prbh.g_00802	Praq.g_00387
OG0001274	Prbh.g_01824	Praq.g_00005
OG0001276	Prbh.g_01146	Praq.g_00033, Praq.g_00044
OG0001277	Prbh.g_01815	Praq.g_01955
OG0001280	Prbh.g_01784	Praq.g_00498
OG0001281	Prbh.g_01714	Praq.g_00948
OG0001282	Prbh.g_01777	Praq.g_00923
OG0001283	Prbh.g_01601	Praq.g_00745
OG0001284	Prbh.g_01570	Praq.g_00772
OG0001285	Prbh.g_01540	Praq.g_00707
OG0001286	Prbh.g_01486	Praq.g_00416
OG0001287	Prbh.g_01898	Praq.g_00041, Praq.g_00080, Praq.g_00547
OG0001288	Prbh.g_00395	Praq.g_01120
OG0001290	Prbh.g_00750	Praq.g_01233
OG0001291	Prbh.g_00711	Praq.g_01932
OG0001292	Prbh.g_00708	Praq.g_01929
OG0001293	Prbh.g_00706	Praq.g_01927
OG0001294	Prbh.g_00690	Praq.g_01910
OG0001295	Prbh.g_00662	Praq.g_01884
OG0001296	Prbh.g_00655	Praq.g_01878
OG0001297	Prbh.g_00583	Praq.g_01803
OG0001298	Prbh.g_00536	Praq.g_01759
OG0001300	Prbh.g_01356	Praq.g_01170
OG0001302	Prbh.g_01885	Praq.g_00627
OG0001303	Prbh.g_01339	Praq.g_00630
OG0001304	Prbh.g_01040	Praq.g_01610
OG0001305	Prbh.g_01035	Praq.g_01615
OG0001307	Prbh.g_01357	Praq.g_01660
OG0001308	Prbh.g_00202	Praq.g_01281
OG0001311	Prbh.g_01249	Praq.g_01361
OG0001312	Prbh.g_01937	Praq.g_00159
OG0001313	Prbh.g_00410	Praq.g_00003
OG0001314	Prbh.g_01759	Praq.g_00474
OG0001316	Prbh.g_01605	Praq.g_00741
OG0001318	Prbh.g_00640	Praq.g_01862
OG0001319	Prbh.g_00542	Praq.g_01764
OG0001321	Prbh.g_01445	Praq.g_00632
OG0001322	Prbh.g_01332	Praq.g_00650
OG0001323	Prbh.g_00867	Praq.g_01634
OG0001324	Prbh.g_00769	Praq.g_01668
OG0001325	Prbh.g_00792	Praq.g_01285
OG0001326	Prbh.g_00773	Praq.g_00109
OG0001327	Prbh.g_00201	Praq.g_00111
OG0001328	Prbh.g_01378	Praq.g_00138
OG0001329	Prbh.g_01492	Praq.g_00197
OG0001330	Prbh.g_00188	Praq.g_00384
OG0001332	Prbh.g_01734	Praq.g_00451
OG0001334	Prbh.g_01579	Praq.g_00765
OG0001335	Prbh.g_01542	Praq.g_00705
OG0001336	Prbh.g_00653	Praq.g_01875
OG0001337	Prbh.g_00663	Praq.g_01885
OG0001338	Prbh.g_01389	Praq.g_01858
OG0001339	Prbh.g_00579	Praq.g_01799
OG0001340	Prbh.g_00531	Praq.g_01754
OG0001341	Prbh.g_00518	Praq.g_01742
OG0001342	Prbh.g_00499	Praq.g_01723
OG0001343	Prbh.g_00433	Praq.g_01206
OG0001345	Prbh.g_00398	Praq.g_01123
OG0001346	Prbh.g_00359	Praq.g_00523
OG0001347	Prbh.g_00345	Praq.g_00537
OG0001348	Prbh.g_00824	Praq.g_01098
OG0001349	Prbh.g_00321	Praq.g_01093
OG0001350	Prbh.g_00316	Praq.g_01088
OG0001351	Prbh.g_00252	Praq.g_01026
OG0001352	Prbh.g_00916	Praq.g_00811
OG0001353	Prbh.g_00556	Praq.g_00832
OG0001354	Prbh.g_01047	Praq.g_01244
OG0001355	Prbh.g_00995	Praq.g_01438
OG0001356	Prbh.g_00855	Praq.g_01471
OG0001357	Prbh.g_01112	Praq.g_01575
OG0001358	Prbh.g_01123	Praq.g_01594
OG0001359	Prbh.g_01863	Praq.g_01304
OG0001360	Prbh.g_01862	Praq.g_01305
OG0001361	Prbh.g_01228	Praq.g_01383
OG0001363	Prbh.g_00722, Prbh.g_00039	Praq.g_00217
OG0001364	Prbh.g_00175	Praq.g_00364
OG0001365	Prbh.g_00726	Praq.g_00953
OG0001366	Prbh.g_01744	Praq.g_00460
OG0001369	Prbh.g_01125	Praq.g_01596
OG0001371	Prbh.g_00716	Praq.g_01936
OG0001372	Prbh.g_00714	Praq.g_01935
OG0001373	Prbh.g_00707	Praq.g_01928
OG0001374	Prbh.g_00696	Praq.g_01916
OG0001375	Prbh.g_00645	Praq.g_01868
OG0001376	Prbh.g_00546	Praq.g_01768
OG0001377	Prbh.g_00522	Praq.g_01747
OG0001378	Prbh.g_00506	Praq.g_01731
OG0001379	Prbh.g_00140	Praq.g_01182
OG0001381	Prbh.g_00373	Praq.g_00503
OG0001382	Prbh.g_00368	Praq.g_00510
OG0001383	Prbh.g_00319	Praq.g_01091
OG0001384	Prbh.g_00310	Praq.g_01083
OG0001385	Prbh.g_01186	Praq.g_00795
OG0001386	Prbh.g_00908	Praq.g_00803
OG0001387	Prbh.g_00910	Praq.g_00805
OG0001388	Prbh.g_00921	Praq.g_00815
OG0001389	Prbh.g_01168	Praq.g_00588
OG0001390	Prbh.g_01881	Praq.g_00620
OG0001391	Prbh.g_01050	Praq.g_00655
OG0001392	Prbh.g_00854	Praq.g_01470
OG0001393	Prbh.g_00856	Praq.g_01472
OG0001394	Prbh.g_00883	Praq.g_01495
OG0001395	Prbh.g_00886	Praq.g_01498
OG0001397	Prbh.g_01136	Praq.g_01604
OG0001398	Prbh.g_01027	Praq.g_01623
OG0001399	Prbh.g_00846	Praq.g_01632
OG0001400	Prbh.g_01345	Praq.g_01640
OG0001401	Prbh.g_00842	Praq.g_01648
OG0001402	Prbh.g_01298	Praq.g_01319
OG0001403	Prbh.g_01374	Praq.g_00134
OG0001404	Prbh.g_01139	Praq.g_00166
OG0001405	Prbh.g_00010	Praq.g_00178
OG0001406	Prbh.g_00142	Praq.g_00333
OG0001407	Prbh.g_00145	Praq.g_00336
OG0001408	Prbh.g_00189	Praq.g_00385
OG0001409	Prbh.g_01851	Praq.g_00010
OG0001410	Prbh.g_01888	Praq.g_00023
OG0001412	Prbh.g_01063	Praq.g_01529
OG0001413	Prbh.g_01794	Praq.g_00058
OG0001414	Prbh.g_01861	Praq.g_01942
OG0001415	Prbh.g_00453	Praq.g_01676
OG0001416	Prbh.g_00308	Praq.g_01081
OG0001417	Prbh.g_00909	Praq.g_00804
OG0001418	Prbh.g_00804	Praq.g_00633
OG0001419	Prbh.g_01055	Praq.g_00659
OG0001420	Prbh.g_00858	Praq.g_01474
OG0001421	Prbh.g_00862	Praq.g_01479
OG0001422	Prbh.g_00794	Praq.g_01637
OG0001423	Prbh.g_01905	Praq.g_01306
OG0001424	Prbh.g_00191	Praq.g_01395
OG0001425	Prbh.g_01343	Praq.g_00016
OG0001426	Prbh.g_01491	Praq.g_00412
OG0001431	Prbh.g_00839	Praq.g_01638
OG0001438	Prbh.g_01463	Praq.g_00982
OG0001440	Prbh.g_01128	Praq.g_01598
OG0001441	Prbh.g_01906	Praq.g_01277
OG0001442	Prbh.g_01816	Praq.g_01294
OG0001443	Prbh.g_01301	Praq.g_01316
OG0001445	Prbh.g_01353	Praq.g_00101
OG0001446	Prbh.g_00404	Praq.g_00103
OG0001447	Prbh.g_01309	Praq.g_00104
OG0001449	Prbh.g_00076	Praq.g_00221
OG0001451	Prbh.g_01940	Praq.g_00859
OG0001452	Prbh.g_01521	Praq.g_00389
OG0001454	Prbh.g_00375	Praq.g_01177
OG0001457	Prbh.g_00941	Praq.g_00831
OG0001459	Prbh.g_00007	Praq.g_00648
OG0001460	Prbh.g_01440	Praq.g_01461
OG0001461	Prbh.g_01175	Praq.g_01521
OG0001462	Prbh.g_01322	Praq.g_01586
OG0001463	Prbh.g_00369	Praq.g_01631
OG0001465	Prbh.g_01340	Praq.g_00106
OG0001468	Prbh.g_01614	Praq.g_00734
OG0001469	Prbh.g_01285	Praq.g_01331
OG0001470	Prbh.g_00459	Praq.g_01682
OG0001471	Prbh.g_01838	Praq.g_01130
OG0001472	Prbh.g_01021	Praq.g_01460
OG0001473	Prbh.g_01049	Praq.g_01468
OG0001481	Prbh.g_01264	Praq.g_01349
OG0001482	Prbh.g_00405	Praq.g_00566
OG0001484	Prbh.g_00721	Praq.g_00219
OG0001485	Prbh.g_01722	Praq.g_00955
OG0001489	Prbh.g_01691	Praq.g_01168
OG0001490	Prbh.g_01720	Praq.g_01142
OG0001492	Prbh.g_00986	Praq.g_01430
OG0001505	Prbh.g_00785	Praq.g_01404
OG0001506	Prbh.g_01330	Praq.g_01655
OG0001507	Prbh.g_01302	Praq.g_01315
OG0001510	Prbh.g_01622	Praq.g_00726
OG0001516	Prbh.g_01927	Praq.g_01569
OG0001519	Prbh.g_00772	Praq.g_01156
OG0001521	Prbh.g_00725	Praq.g_00952
OG0001526	Prbh.g_00860	Praq.g_01477
OG0001538	Prbh.g_00810	Praq.g_00108
OG0001544	Prbh.g_01400	Praq.g_00074
OG0001545	Prbh.g_00874	Praq.g_01486
OG0001579	Prbh.g_00077	Praq.g_00220
OG0001580	Prbh.g_00035	Praq.g_00224
OG0001581	Prbh.g_00056	Praq.g_00228
OG0001616	Prbh.g_01821	Praq.g_00095
OG0001617	Prbh.g_00078	Praq.g_00148
OG0001619	Prbh.g_01348	Praq.g_00164
OG0001620	Prbh.g_00068, Prbh.g_01912	Praq.g_00252
OG0001621	Prbh.g_01394	Praq.g_00636
OG0001712	Prbh.g_00048	Praq.g_00243
OG0001712	Prbh.g_00038	Praq.g_00227
OG0001797	Prbh.g_01859	Praq.g_01945
OG0001822	Prbh.g_00033	Praq.g_00222
OG0001823	Prbh.g_00046	Praq.g_00234
OG0001871	Prbh.g_01402	Praq.g_00064
OG0001872	Prbh.g_01848	Praq.g_00027
OG0001878	Prbh.g_01832	Praq.g_01248
OG0001959	Prbh.g_00047	Praq.g_00235
OG0001961	Prbh.g_00836	Praq.g_00151
OG0001965	Prbh.g_01360	Praq.g_01946
OG0002028	Prbh.g_01926	Praq.g_00855
OG0002057	Prbh.g_00071	Praq.g_00254
OG0002061	Prbh.g_01819	Praq.g_00073
OG0002065	Prbh.g_01931	Praq.g_00572
OG0002189	Prbh.g_00040	Praq.g_00229
OG0002190	Prbh.g_00043	Praq.g_00233
OG0002256	Prbh.g_00052	Praq.g_00226
OG0002257	Prbh.g_00053	Praq.g_00232
OG0002259	Prbh.g_01919	Praq.g_00240
OG0002359	Prbh.g_00049	Praq.g_00244
OG0002361	Prbh.g_01924	Praq.g_00854
OG0002362	Prbh.g_01923	Praq.g_00853
OG0002364	Prbh.g_01415	Praq.g_00043
OG0002367	Prbh.g_01428	Praq.g_01403
OG0002536	Prbh.g_01925	Praq.g_00856
