Orthogroup	Prbh	Praa
OG0001126	Prbh.g_01646	Praa.g_01774
OG0001127	Prbh.g_01643	Praa.g_01776
OG0001128	Prbh.g_01642	Praa.g_01777
OG0001129	Prbh.g_01641	Praa.g_01778
OG0001130	Prbh.g_01638	Praa.g_01781
OG0001131	Prbh.g_01637	Praa.g_01782
OG0001132	Prbh.g_01636	Praa.g_01783
OG0001133	Prbh.g_01635	Praa.g_01784
OG0001134	Prbh.g_01634	Praa.g_01785
OG0001135	Prbh.g_01633	Praa.g_01786
OG0001136	Prbh.g_01632	Praa.g_01787
OG0001137	Prbh.g_01631	Praa.g_01788
OG0001138	Prbh.g_01630	Praa.g_01789
OG0001139	Prbh.g_01628	Praa.g_01790
OG0001140	Prbh.g_01627	Praa.g_01791
OG0001141	Prbh.g_01626	Praa.g_01792
OG0001142	Prbh.g_01621	Praa.g_01796
OG0001143	Prbh.g_01620	Praa.g_01797
OG0001144	Prbh.g_01619	Praa.g_01798
OG0001145	Prbh.g_01618	Praa.g_01799
OG0001146	Prbh.g_01617	Praa.g_01800
OG0001147	Prbh.g_01616	Praa.g_01801
OG0001148	Prbh.g_01615	Praa.g_01802
OG0001149	Prbh.g_01613	Praa.g_01804
OG0001150	Prbh.g_01612	Praa.g_01805
OG0001151	Prbh.g_01608	Praa.g_01807
OG0001152	Prbh.g_01607	Praa.g_01808
OG0001153	Prbh.g_01606	Praa.g_01809
OG0001154	Prbh.g_01604	Praa.g_01811
OG0001155	Prbh.g_01602	Praa.g_01813
OG0001156	Prbh.g_01600	Praa.g_01815
OG0001157	Prbh.g_01598	Praa.g_01816
OG0001158	Prbh.g_01596	Praa.g_01818
OG0001159	Prbh.g_01595	Praa.g_01819
OG0001160	Prbh.g_01594	Praa.g_01820
OG0001161	Prbh.g_01593	Praa.g_01821
OG0001162	Prbh.g_01592	Praa.g_01822
OG0001163	Prbh.g_01591	Praa.g_01823
OG0001164	Prbh.g_01590	Praa.g_01824
OG0001165	Prbh.g_01589	Praa.g_01825
OG0001166	Prbh.g_01588	Praa.g_01826
OG0001167	Prbh.g_01586	Praa.g_01827
OG0001168	Prbh.g_01585	Praa.g_01828
OG0001169	Prbh.g_01584	Praa.g_01829
OG0001170	Prbh.g_01583	Praa.g_01830
OG0001171	Prbh.g_01582	Praa.g_01831
OG0001172	Prbh.g_01580	Praa.g_01833
OG0001173	Prbh.g_01578	Praa.g_01835
OG0001174	Prbh.g_01577	Praa.g_01836
OG0001175	Prbh.g_01576	Praa.g_01837
OG0001176	Prbh.g_01574	Praa.g_01838
OG0001177	Prbh.g_01572	Praa.g_01840
OG0001178	Prbh.g_01569	Praa.g_01843
OG0001179	Prbh.g_01568	Praa.g_01844
OG0001180	Prbh.g_01567	Praa.g_01845
OG0001181	Prbh.g_01566	Praa.g_01846
OG0001182	Prbh.g_01565	Praa.g_01847
OG0001183	Prbh.g_01564	Praa.g_01848
OG0001184	Prbh.g_01562	Praa.g_01850
OG0001185	Prbh.g_01560	Praa.g_01853
OG0001186	Prbh.g_01559	Praa.g_01854
OG0001187	Prbh.g_01558	Praa.g_01856
OG0001188	Prbh.g_01557	Praa.g_01857
OG0001189	Prbh.g_01556	Praa.g_01858
OG0001190	Prbh.g_01555	Praa.g_01859
OG0001191	Prbh.g_01554	Praa.g_01860
OG0001192	Prbh.g_01553	Praa.g_01861
OG0001193	Prbh.g_01552	Praa.g_01862
OG0001194	Prbh.g_01551	Praa.g_01863
OG0001195	Prbh.g_01550	Praa.g_01864
OG0001196	Prbh.g_01549	Praa.g_01865
OG0001197	Prbh.g_01548	Praa.g_01866
OG0001198	Prbh.g_01547	Praa.g_01867
OG0001199	Prbh.g_01546	Praa.g_01868
OG0001200	Prbh.g_01545	Praa.g_01869
OG0001201	Prbh.g_01544	Praa.g_01870
OG0001202	Prbh.g_01543	Praa.g_01871
OG0001203	Prbh.g_01541	Praa.g_01873
OG0001204	Prbh.g_01539	Praa.g_01875
OG0001205	Prbh.g_01537	Praa.g_01876
OG0001206	Prbh.g_01536	Praa.g_01877
OG0001207	Prbh.g_01535	Praa.g_01878
OG0001208	Prbh.g_01534	Praa.g_01879
OG0001209	Prbh.g_01533	Praa.g_01880
OG0001210	Prbh.g_01532	Praa.g_01881
OG0001211	Prbh.g_01531	Praa.g_01882
OG0001212	Prbh.g_01530	Praa.g_01883
OG0001213	Prbh.g_01529	Praa.g_01884
OG0001214	Prbh.g_01527	Praa.g_01886
OG0001215	Prbh.g_01526	Praa.g_01887
OG0001216	Prbh.g_01525	Praa.g_01888
OG0001217	Prbh.g_01524	Praa.g_01889
OG0001218	Prbh.g_01523	Praa.g_01890
OG0001219	Prbh.g_01520	Praa.g_01892
OG0001220	Prbh.g_01519	Praa.g_01893
OG0001221	Prbh.g_01514	Praa.g_01896
OG0001222	Prbh.g_01513	Praa.g_01897
OG0001223	Prbh.g_01512	Praa.g_01898
OG0001224	Prbh.g_01510	Praa.g_01899
OG0001225	Prbh.g_01509	Praa.g_01900
OG0001226	Prbh.g_01508	Praa.g_01901
OG0001227	Prbh.g_01507	Praa.g_01902
OG0001228	Prbh.g_01506	Praa.g_01903
OG0001229	Prbh.g_01505	Praa.g_01904
OG0001230	Prbh.g_01504	Praa.g_01905
OG0001231	Prbh.g_01503	Praa.g_01906
OG0001232	Prbh.g_01501	Praa.g_01907
OG0001233	Prbh.g_01500	Praa.g_01908
OG0001234	Prbh.g_01499	Praa.g_01909
OG0001235	Prbh.g_01498	Praa.g_01910
OG0001236	Prbh.g_01496	Praa.g_01912
OG0001237	Prbh.g_01495	Praa.g_01913
OG0001238	Prbh.g_01490	Praa.g_01915
OG0001239	Prbh.g_01489	Praa.g_01916
OG0001240	Prbh.g_01488	Praa.g_01917
OG0001241	Prbh.g_01485	Praa.g_01919
OG0001242	Prbh.g_01484	Praa.g_01920
OG0001243	Prbh.g_01483	Praa.g_01921
OG0001244	Prbh.g_01482	Praa.g_01922
OG0001245	Prbh.g_01481	Praa.g_01923
OG0001246	Prbh.g_01480	Praa.g_01924
OG0001247	Prbh.g_01479	Praa.g_01925
OG0001248	Prbh.g_01478	Praa.g_01926
OG0001249	Prbh.g_01477	Praa.g_01927
OG0001250	Prbh.g_01476	Praa.g_01928
OG0001251	Prbh.g_00691	Praa.g_00092
OG0001252	Prbh.g_00643	Praa.g_00138
OG0001253	Prbh.g_00632	Praa.g_00150
OG0001254	Prbh.g_00498	Praa.g_00281
OG0001255	Prbh.g_00440	Praa.g_00333
OG0001257	Prbh.g_00349	Praa.g_00482
OG0001258	Prbh.g_00333	Praa.g_00498
OG0001259	Prbh.g_00240	Praa.g_00590
OG0001260	Prbh.g_01046	Praa.g_00750
OG0001261	Prbh.g_00988	Praa.g_00839
OG0001262	Prbh.g_01006	Praa.g_00855
OG0001263	Prbh.g_01304	Praa.g_00876
OG0001264	Prbh.g_00877	Praa.g_00906
OG0001265	Prbh.g_01124	Praa.g_01015
OG0001266	Prbh.g_01444	Praa.g_01064
OG0001267	Prbh.g_01300	Praa.g_01144
OG0001268	Prbh.g_01286	Praa.g_01157
OG0001269	Prbh.g_01936	Praa.g_01349
OG0001270	Prbh.g_00143	Praa.g_01516
OG0001271	Prbh.g_00155	Praa.g_01527
OG0001272	Prbh.g_00802	Praa.g_01570
OG0001273	Prbh.g_00205	Praa.g_01571
OG0001274	Prbh.g_01824	Praa.g_01576
OG0001276	Prbh.g_01146	Praa.g_01605
OG0001277	Prbh.g_01815	Praa.g_01618
OG0001278	Prbh.g_01790	Praa.g_01627
OG0001279	Prbh.g_01787	Praa.g_01631
OG0001280	Prbh.g_01784	Praa.g_01634
OG0001281	Prbh.g_01714	Praa.g_01702
OG0001282	Prbh.g_01777	Praa.g_01727
OG0001283	Prbh.g_01601	Praa.g_01814
OG0001284	Prbh.g_01570	Praa.g_01842
OG0001285	Prbh.g_01540	Praa.g_01874
OG0001286	Prbh.g_01486	Praa.g_01918
OG0001290	Prbh.g_00750	Praa.g_00030
OG0001291	Prbh.g_00711	Praa.g_00071
OG0001292	Prbh.g_00708	Praa.g_00074
OG0001293	Prbh.g_00706	Praa.g_00076
OG0001294	Prbh.g_00690	Praa.g_00093
OG0001295	Prbh.g_00662	Praa.g_00119
OG0001296	Prbh.g_00655	Praa.g_00125
OG0001297	Prbh.g_00583	Praa.g_00199
OG0001298	Prbh.g_00536	Praa.g_00243
OG0001299	Prbh.g_00527	Praa.g_00252
OG0001300	Prbh.g_01356	Praa.g_00372
OG0001302	Prbh.g_01885	Praa.g_00754
OG0001303	Prbh.g_01339	Praa.g_00758
OG0001304	Prbh.g_01040	Praa.g_01030
OG0001305	Prbh.g_01035	Praa.g_01035
OG0001307	Prbh.g_01357	Praa.g_01082
OG0001308	Prbh.g_00202	Praa.g_01107
OG0001311	Prbh.g_01249	Praa.g_01187
OG0001312	Prbh.g_01937	Praa.g_01350
OG0001313	Prbh.g_00410	Praa.g_01574
OG0001314	Prbh.g_01759	Praa.g_01658
OG0001316	Prbh.g_01605	Praa.g_01810
OG0001318	Prbh.g_00640	Praa.g_00141
OG0001319	Prbh.g_00542	Praa.g_00238
OG0001321	Prbh.g_01445	Praa.g_00760
OG0001322	Prbh.g_01332	Praa.g_00783
OG0001323	Prbh.g_00867	Praa.g_01055
OG0001324	Prbh.g_00769	Praa.g_01090
OG0001325	Prbh.g_00792	Praa.g_01113
OG0001326	Prbh.g_00773	Praa.g_01287
OG0001327	Prbh.g_00201	Praa.g_01289
OG0001328	Prbh.g_01378	Praa.g_01323
OG0001329	Prbh.g_01492	Praa.g_01386
OG0001330	Prbh.g_00188	Praa.g_01567
OG0001331	Prbh.g_01786	Praa.g_01632
OG0001332	Prbh.g_01734	Praa.g_01683
OG0001333	Prbh.g_01640	Praa.g_01779
OG0001334	Prbh.g_01579	Praa.g_01834
OG0001335	Prbh.g_01542	Praa.g_01872
OG0001337	Prbh.g_00663	Praa.g_00118
OG0001338	Prbh.g_01389	Praa.g_00144
OG0001339	Prbh.g_00579	Praa.g_00203
OG0001340	Prbh.g_00531	Praa.g_00248
OG0001341	Prbh.g_00518	Praa.g_00261
OG0001342	Prbh.g_00499	Praa.g_00280
OG0001343	Prbh.g_00433	Praa.g_00339
OG0001345	Prbh.g_00398	Praa.g_00434
OG0001346	Prbh.g_00359	Praa.g_00472
OG0001347	Prbh.g_00345	Praa.g_00486
OG0001348	Prbh.g_00824	Praa.g_00504
OG0001349	Prbh.g_00321	Praa.g_00509
OG0001350	Prbh.g_00316	Praa.g_00514
OG0001351	Prbh.g_00252	Praa.g_00577
OG0001352	Prbh.g_00916	Praa.g_00682
OG0001353	Prbh.g_00556	Praa.g_00703
OG0001355	Prbh.g_00995	Praa.g_00845
OG0001356	Prbh.g_00855	Praa.g_00890
OG0001357	Prbh.g_01112	Praa.g_00992
OG0001358	Prbh.g_01123	Praa.g_01014
OG0001359	Prbh.g_01863	Praa.g_01131
OG0001360	Prbh.g_01862	Praa.g_01132
OG0001361	Prbh.g_01228	Praa.g_01209
OG0001362	Prbh.g_01396	Praa.g_01257
OG0001363	Prbh.g_00722, Prbh.g_00039	Praa.g_01396
OG0001364	Prbh.g_00175	Praa.g_01547
OG0001365	Prbh.g_00726	Praa.g_01698
OG0001366	Prbh.g_01744	Praa.g_01673
OG0001368	Prbh.g_01571	Praa.g_01841
OG0001371	Prbh.g_00716	Praa.g_00067
OG0001372	Prbh.g_00714	Praa.g_00068
OG0001373	Prbh.g_00707	Praa.g_00075
OG0001374	Prbh.g_00696	Praa.g_00087
OG0001375	Prbh.g_00645	Praa.g_00135
OG0001376	Prbh.g_00546	Praa.g_00234
OG0001377	Prbh.g_00522	Praa.g_00256
OG0001378	Prbh.g_00506	Praa.g_00272
OG0001379	Prbh.g_00140	Praa.g_00361
OG0001380	Prbh.g_00932	Praa.g_00397
OG0001381	Prbh.g_00373	Praa.g_00453
OG0001382	Prbh.g_00368	Praa.g_00460
OG0001383	Prbh.g_00319	Praa.g_00511
OG0001384	Prbh.g_00310	Praa.g_00519
OG0001385	Prbh.g_01186	Praa.g_00666
OG0001386	Prbh.g_00908	Praa.g_00674
OG0001387	Prbh.g_00910	Praa.g_00676
OG0001388	Prbh.g_00921	Praa.g_00686
OG0001389	Prbh.g_01168	Praa.g_00716
OG0001390	Prbh.g_01881	Praa.g_00749
OG0001391	Prbh.g_01050	Praa.g_00788
OG0001392	Prbh.g_00854	Praa.g_00889
OG0001393	Prbh.g_00856	Praa.g_00891
OG0001394	Prbh.g_00883	Praa.g_00912
OG0001395	Prbh.g_00886	Praa.g_00915
OG0001397	Prbh.g_01136	Praa.g_01024
OG0001398	Prbh.g_01027	Praa.g_01043
OG0001399	Prbh.g_00846	Praa.g_01053
OG0001400	Prbh.g_01345	Praa.g_01062
OG0001401	Prbh.g_00842	Praa.g_01069
OG0001402	Prbh.g_01298	Praa.g_01146
OG0001403	Prbh.g_01374	Praa.g_01319
OG0001404	Prbh.g_01139	Praa.g_01357
OG0001405	Prbh.g_00010	Praa.g_01367
OG0001406	Prbh.g_00142	Praa.g_01515
OG0001407	Prbh.g_00145	Praa.g_01518
OG0001408	Prbh.g_00189	Praa.g_01568
OG0001409	Prbh.g_01851	Praa.g_01581
OG0001410	Prbh.g_01888	Praa.g_01595
OG0001414	Prbh.g_01861	Praa.g_00062
OG0001415	Prbh.g_00453	Praa.g_00326
OG0001416	Prbh.g_00308	Praa.g_00521
OG0001417	Prbh.g_00909	Praa.g_00675
OG0001418	Prbh.g_00804	Praa.g_00761
OG0001419	Prbh.g_01055	Praa.g_00792
OG0001420	Prbh.g_00858	Praa.g_00893
OG0001421	Prbh.g_00862	Praa.g_00897
OG0001422	Prbh.g_00794	Praa.g_01058
OG0001423	Prbh.g_01905	Praa.g_01133
OG0001424	Prbh.g_00191	Praa.g_01223
OG0001425	Prbh.g_01343	Praa.g_01587
OG0001426	Prbh.g_01491	Praa.g_01914
OG0001428	Prbh.g_00069	Praa.g_00385, Praa.g_01423
OG0001429	Prbh.g_01096	Praa.g_00974
OG0001431	Prbh.g_00839	Praa.g_01060
OG0001438	Prbh.g_01463	Praa.g_00620
OG0001439	Prbh.g_00985	Praa.g_00836
OG0001440	Prbh.g_01128	Praa.g_01018
OG0001441	Prbh.g_01906	Praa.g_01100
OG0001442	Prbh.g_01816	Praa.g_01123
OG0001443	Prbh.g_01301	Praa.g_01143
OG0001445	Prbh.g_01353	Praa.g_01246
OG0001446	Prbh.g_00404	Praa.g_01248
OG0001447	Prbh.g_01309	Praa.g_01249
OG0001448	Prbh.g_01399	Praa.g_01601
OG0001449	Prbh.g_00076	Praa.g_01624, Praa.g_01794
OG0001454	Prbh.g_00375	Praa.g_00366
OG0001455	Prbh.g_00781	Praa.g_00410
OG0001457	Prbh.g_00941	Praa.g_00702
OG0001459	Prbh.g_00007	Praa.g_00781
OG0001460	Prbh.g_01440	Praa.g_00867
OG0001461	Prbh.g_01175	Praa.g_00937
OG0001462	Prbh.g_01322	Praa.g_01006
OG0001463	Prbh.g_00369	Praa.g_01052
OG0001465	Prbh.g_01340	Praa.g_01284
OG0001466	Prbh.g_00200	Praa.g_01296
OG0001468	Prbh.g_01614	Praa.g_01803
OG0001470	Prbh.g_00459	Praa.g_00320
OG0001471	Prbh.g_01838	Praa.g_00416
OG0001472	Prbh.g_01021	Praa.g_00866
OG0001473	Prbh.g_01049	Praa.g_00875
OG0001481	Prbh.g_01264	Praa.g_01175
OG0001482	Prbh.g_00405	Praa.g_01237
OG0001483	Prbh.g_01367	Praa.g_01312
OG0001484	Prbh.g_00721	Praa.g_01397
OG0001485	Prbh.g_01722	Praa.g_01696
OG0001489	Prbh.g_01691	Praa.g_00374
OG0001490	Prbh.g_01720	Praa.g_00394
OG0001492	Prbh.g_00986	Praa.g_00837
OG0001504	Prbh.g_00893	Praa.g_00922
OG0001505	Prbh.g_00785	Praa.g_00998
OG0001506	Prbh.g_01330	Praa.g_01077
OG0001507	Prbh.g_01302	Praa.g_01142
OG0001510	Prbh.g_01622	Praa.g_01795
OG0001516	Prbh.g_01927	Praa.g_00986
OG0001526	Prbh.g_00860	Praa.g_00895
OG0001527	Prbh.g_01899	Praa.g_01098
OG0001535	Prbh.g_01018	Praa.g_00863
OG0001538	Prbh.g_00810	Praa.g_01286
OG0001541	Prbh.g_00063	Praa.g_01411
OG0001579	Prbh.g_00077	Praa.g_01398
OG0001580	Prbh.g_00035	Praa.g_01436
OG0001581	Prbh.g_00056	Praa.g_01438
OG0001605	Prbh.g_01693	Praa.g_01721
OG0001616	Prbh.g_01821	Praa.g_01278
OG0001617	Prbh.g_00078	Praa.g_01333
OG0001619	Prbh.g_01348	Praa.g_01355
OG0001620	Prbh.g_00068	Praa.g_01422
OG0001627	Prbh.g_01882	Praa.g_01343
OG0001646	Prbh.g_00774	Praa.g_00401
OG0001729	Prbh.g_01913	Praa.g_01336
OG0001821	Prbh.g_01805	Praa.g_01295
OG0001822	Prbh.g_00033	Praa.g_01393
OG0001823	Prbh.g_00046	Praa.g_01405
OG0001843	Prbh.g_00062	Praa.g_01412
OG0001844	Prbh.g_00058	Praa.g_01439
OG0001869	Prbh.g_01921	Praa.g_01448
OG0002348	Prbh.g_00072	Praa.g_01424
OG0003385	Prbh.g_00097	Praa.g_01339
