Orthogroup	Prbh	Prat
OG0001115	Prbh.g_01660	Prat.g_01711
OG0001116	Prbh.g_01659	Prat.g_01712
OG0001117	Prbh.g_01658	Prat.g_01713
OG0001118	Prbh.g_01657	Prat.g_01714
OG0001119	Prbh.g_01656	Prat.g_01715
OG0001120	Prbh.g_01655	Prat.g_01327
OG0001121	Prbh.g_01653	Prat.g_01717
OG0001122	Prbh.g_01652	Prat.g_01718
OG0001123	Prbh.g_01651	Prat.g_01719
OG0001124	Prbh.g_01649	Prat.g_01721
OG0001125	Prbh.g_01647	Prat.g_01723
OG0001126	Prbh.g_01646	Prat.g_01724
OG0001127	Prbh.g_01643	Prat.g_01727
OG0001128	Prbh.g_01642	Prat.g_01728
OG0001129	Prbh.g_01641	Prat.g_01729
OG0001130	Prbh.g_01638	Prat.g_01732
OG0001131	Prbh.g_01637	Prat.g_01733
OG0001132	Prbh.g_01636	Prat.g_01734
OG0001133	Prbh.g_01635	Prat.g_01735
OG0001134	Prbh.g_01634	Prat.g_01736
OG0001135	Prbh.g_01633	Prat.g_01737
OG0001136	Prbh.g_01632	Prat.g_01738
OG0001137	Prbh.g_01631	Prat.g_01739
OG0001138	Prbh.g_01630	Prat.g_01740
OG0001139	Prbh.g_01628	Prat.g_01742
OG0001140	Prbh.g_01627	Prat.g_01744
OG0001141	Prbh.g_01626	Prat.g_01745
OG0001142	Prbh.g_01621	Prat.g_01748
OG0001143	Prbh.g_01620	Prat.g_01749
OG0001144	Prbh.g_01619	Prat.g_01750
OG0001145	Prbh.g_01618	Prat.g_01751
OG0001146	Prbh.g_01617	Prat.g_01752
OG0001147	Prbh.g_01616	Prat.g_01753
OG0001148	Prbh.g_01615	Prat.g_01754
OG0001149	Prbh.g_01613	Prat.g_01756
OG0001150	Prbh.g_01612	Prat.g_01757
OG0001151	Prbh.g_01608	Prat.g_01760
OG0001152	Prbh.g_01607	Prat.g_01761
OG0001153	Prbh.g_01606	Prat.g_01762
OG0001154	Prbh.g_01604	Prat.g_01764
OG0001155	Prbh.g_01602	Prat.g_01766
OG0001156	Prbh.g_01600	Prat.g_01768
OG0001157	Prbh.g_01598	Prat.g_01770
OG0001158	Prbh.g_01596	Prat.g_01772
OG0001159	Prbh.g_01595	Prat.g_01773
OG0001160	Prbh.g_01594	Prat.g_01775
OG0001161	Prbh.g_01593	Prat.g_01776
OG0001162	Prbh.g_01592	Prat.g_01777
OG0001163	Prbh.g_01591	Prat.g_01778
OG0001164	Prbh.g_01590	Prat.g_01779
OG0001165	Prbh.g_01589	Prat.g_01780
OG0001166	Prbh.g_01588	Prat.g_01781
OG0001167	Prbh.g_01586	Prat.g_01783
OG0001168	Prbh.g_01585	Prat.g_01784
OG0001169	Prbh.g_01584	Prat.g_01785
OG0001170	Prbh.g_01583	Prat.g_01786
OG0001171	Prbh.g_01582	Prat.g_01787
OG0001172	Prbh.g_01580	Prat.g_01789
OG0001173	Prbh.g_01578	Prat.g_01791
OG0001174	Prbh.g_01577	Prat.g_01792
OG0001175	Prbh.g_01576	Prat.g_01793
OG0001176	Prbh.g_01574	Prat.g_01795
OG0001177	Prbh.g_01572	Prat.g_01797
OG0001178	Prbh.g_01569	Prat.g_01800
OG0001179	Prbh.g_01568	Prat.g_01801
OG0001180	Prbh.g_01567	Prat.g_01802
OG0001181	Prbh.g_01566	Prat.g_01803
OG0001182	Prbh.g_01565	Prat.g_01804
OG0001183	Prbh.g_01564	Prat.g_01805
OG0001184	Prbh.g_01562	Prat.g_01807
OG0001185	Prbh.g_01560	Prat.g_01809
OG0001186	Prbh.g_01559	Prat.g_01810
OG0001187	Prbh.g_01558	Prat.g_01811
OG0001188	Prbh.g_01557	Prat.g_01812
OG0001189	Prbh.g_01556	Prat.g_01813
OG0001190	Prbh.g_01555	Prat.g_01814
OG0001191	Prbh.g_01554	Prat.g_01815
OG0001192	Prbh.g_01553	Prat.g_01816
OG0001193	Prbh.g_01552	Prat.g_01817
OG0001194	Prbh.g_01551	Prat.g_01818
OG0001195	Prbh.g_01550	Prat.g_01819
OG0001196	Prbh.g_01549	Prat.g_01820
OG0001197	Prbh.g_01548	Prat.g_01821
OG0001198	Prbh.g_01547	Prat.g_01822
OG0001199	Prbh.g_01546	Prat.g_01823
OG0001200	Prbh.g_01545	Prat.g_01824
OG0001201	Prbh.g_01544	Prat.g_01825
OG0001202	Prbh.g_01543	Prat.g_01826
OG0001203	Prbh.g_01541	Prat.g_01828
OG0001204	Prbh.g_01539	Prat.g_01830
OG0001205	Prbh.g_01537	Prat.g_01832
OG0001206	Prbh.g_01536	Prat.g_01833
OG0001207	Prbh.g_01535	Prat.g_01834
OG0001208	Prbh.g_01534	Prat.g_01835
OG0001209	Prbh.g_01533	Prat.g_01836
OG0001210	Prbh.g_01532	Prat.g_01837
OG0001211	Prbh.g_01531	Prat.g_01838
OG0001212	Prbh.g_01530	Prat.g_01839
OG0001213	Prbh.g_01529	Prat.g_01840
OG0001214	Prbh.g_01527	Prat.g_01842
OG0001215	Prbh.g_01526	Prat.g_01843
OG0001216	Prbh.g_01525	Prat.g_01844
OG0001217	Prbh.g_01524	Prat.g_01845
OG0001218	Prbh.g_01523	Prat.g_01846
OG0001219	Prbh.g_01520	Prat.g_01849
OG0001220	Prbh.g_01519	Prat.g_01850
OG0001221	Prbh.g_01514	Prat.g_01856
OG0001222	Prbh.g_01513	Prat.g_01857
OG0001223	Prbh.g_01512	Prat.g_01858
OG0001224	Prbh.g_01510	Prat.g_01860
OG0001225	Prbh.g_01509	Prat.g_01861
OG0001226	Prbh.g_01508	Prat.g_01862
OG0001227	Prbh.g_01507	Prat.g_01863
OG0001228	Prbh.g_01506	Prat.g_01864
OG0001229	Prbh.g_01505	Prat.g_01865
OG0001230	Prbh.g_01504	Prat.g_01866
OG0001231	Prbh.g_01503	Prat.g_01867
OG0001232	Prbh.g_01501	Prat.g_01869
OG0001233	Prbh.g_01500	Prat.g_01870
OG0001234	Prbh.g_01499	Prat.g_01871
OG0001235	Prbh.g_01498	Prat.g_01872
OG0001236	Prbh.g_01496	Prat.g_01874
OG0001237	Prbh.g_01495	Prat.g_01875
OG0001238	Prbh.g_01490	Prat.g_01879
OG0001239	Prbh.g_01489	Prat.g_01880
OG0001240	Prbh.g_01488	Prat.g_01881
OG0001241	Prbh.g_01485	Prat.g_01884
OG0001242	Prbh.g_01484	Prat.g_01885
OG0001243	Prbh.g_01483	Prat.g_01886
OG0001244	Prbh.g_01482	Prat.g_01887
OG0001245	Prbh.g_01481	Prat.g_01888
OG0001246	Prbh.g_01480	Prat.g_01889
OG0001247	Prbh.g_01479	Prat.g_01890
OG0001248	Prbh.g_01478	Prat.g_01891
OG0001249	Prbh.g_01477	Prat.g_01892
OG0001250	Prbh.g_01476	Prat.g_01893
OG0001251	Prbh.g_00691	Prat.g_01269
OG0001252	Prbh.g_00643	Prat.g_00137
OG0001253	Prbh.g_00632	Prat.g_00149
OG0001254	Prbh.g_00498	Prat.g_00288
OG0001255	Prbh.g_00440	Prat.g_00347
OG0001257	Prbh.g_00349	Prat.g_00442
OG0001258	Prbh.g_00333	Prat.g_00459
OG0001259	Prbh.g_00240	Prat.g_00552
OG0001260	Prbh.g_01046	Prat.g_00831
OG0001261	Prbh.g_00988	Prat.g_01003
OG0001262	Prbh.g_01006	Prat.g_00987
OG0001263	Prbh.g_01304	Prat.g_01176
OG0001264	Prbh.g_00877	Prat.g_00715
OG0001265	Prbh.g_01124	Prat.g_00937
OG0001266	Prbh.g_01444	Prat.g_00078
OG0001267	Prbh.g_01300	Prat.g_01172
OG0001268	Prbh.g_01286	Prat.g_01158
OG0001269	Prbh.g_01936	Prat.g_01283
OG0001270	Prbh.g_00143	Prat.g_01398
OG0001271	Prbh.g_00155	Prat.g_01413
OG0001273	Prbh.g_00205	Prat.g_00481
OG0001274	Prbh.g_01824	Prat.g_01500
OG0001277	Prbh.g_01815	Prat.g_01542, Prat.g_01578
OG0001278	Prbh.g_01790	Prat.g_01583
OG0001279	Prbh.g_01787	Prat.g_01587
OG0001280	Prbh.g_01784	Prat.g_01590
OG0001281	Prbh.g_01714	Prat.g_01660
OG0001282	Prbh.g_01777	Prat.g_01597
OG0001283	Prbh.g_01601	Prat.g_01767
OG0001284	Prbh.g_01570	Prat.g_01799
OG0001285	Prbh.g_01540	Prat.g_01829
OG0001286	Prbh.g_01486	Prat.g_01883
OG0001287	Prbh.g_01898	Prat.g_00648
OG0001288	Prbh.g_00395	Prat.g_00397
OG0001290	Prbh.g_00750	Prat.g_00032
OG0001291	Prbh.g_00711	Prat.g_00068
OG0001293	Prbh.g_00706	Prat.g_00073
OG0001294	Prbh.g_00690	Prat.g_00090
OG0001296	Prbh.g_00655	Prat.g_00125
OG0001297	Prbh.g_00583	Prat.g_00201
OG0001299	Prbh.g_00527	Prat.g_00258
OG0001300	Prbh.g_01356	Prat.g_00375
OG0001303	Prbh.g_01339	Prat.g_01217
OG0001305	Prbh.g_01035	Prat.g_00961
OG0001308	Prbh.g_00202	Prat.g_01470
OG0001312	Prbh.g_01937	Prat.g_01284
OG0001314	Prbh.g_01759	Prat.g_01614
OG0001316	Prbh.g_01605	Prat.g_01763
OG0001318	Prbh.g_00640	Prat.g_00140
OG0001319	Prbh.g_00542	Prat.g_00243
OG0001321	Prbh.g_01445	Prat.g_00600
OG0001322	Prbh.g_01332	Prat.g_00852
OG0001323	Prbh.g_00867	Prat.g_00704
OG0001325	Prbh.g_00792	Prat.g_01234, Prat.g_01492
OG0001326	Prbh.g_00773	Prat.g_01489
OG0001327	Prbh.g_00201	Prat.g_01468
OG0001328	Prbh.g_01378	Prat.g_01254
OG0001329	Prbh.g_01492	Prat.g_01877
OG0001330	Prbh.g_00188	Prat.g_01446
OG0001331	Prbh.g_01786	Prat.g_01588
OG0001332	Prbh.g_01734	Prat.g_01640
OG0001333	Prbh.g_01640	Prat.g_01730
OG0001334	Prbh.g_01579	Prat.g_01790
OG0001335	Prbh.g_01542	Prat.g_01827
OG0001336	Prbh.g_00653	Prat.g_00127
OG0001337	Prbh.g_00663	Prat.g_00117
OG0001338	Prbh.g_01389	Prat.g_00379, Prat.g_00385
OG0001339	Prbh.g_00579	Prat.g_00205
OG0001340	Prbh.g_00531	Prat.g_00254
OG0001341	Prbh.g_00518	Prat.g_00268
OG0001342	Prbh.g_00499	Prat.g_00287
OG0001343	Prbh.g_00433	Prat.g_00353
OG0001345	Prbh.g_00398	Prat.g_00394
OG0001346	Prbh.g_00359	Prat.g_00431
OG0001347	Prbh.g_00345	Prat.g_00446
OG0001348	Prbh.g_00824	Prat.g_01485
OG0001349	Prbh.g_00321	Prat.g_00472
OG0001350	Prbh.g_00316	Prat.g_00477
OG0001351	Prbh.g_00252	Prat.g_00541
OG0001352	Prbh.g_00916	Prat.g_01577, Prat.g_00755
OG0001353	Prbh.g_00556	Prat.g_00228
OG0001354	Prbh.g_01047	Prat.g_00855
OG0001355	Prbh.g_00995	Prat.g_00997
OG0001356	Prbh.g_00855	Prat.g_00692
OG0001357	Prbh.g_01112	Prat.g_00922
OG0001358	Prbh.g_01123	Prat.g_00936
OG0001359	Prbh.g_01863	Prat.g_01555
OG0001360	Prbh.g_01862	Prat.g_01554
OG0001361	Prbh.g_01228	Prat.g_01102
OG0001362	Prbh.g_01396	Prat.g_00828
OG0001364	Prbh.g_00175	Prat.g_01433
OG0001365	Prbh.g_00726	Prat.g_01460
OG0001366	Prbh.g_01744	Prat.g_01629
OG0001368	Prbh.g_01571	Prat.g_01798
OG0001369	Prbh.g_01125	Prat.g_00938
OG0001370	Prbh.g_01410, Prbh.g_00768, Prbh.g_00793	Prat.g_00818
OG0001371	Prbh.g_00716	Prat.g_00063
OG0001372	Prbh.g_00714	Prat.g_00065
OG0001373	Prbh.g_00707	Prat.g_00072
OG0001374	Prbh.g_00696	Prat.g_00085
OG0001375	Prbh.g_00645	Prat.g_00135
OG0001376	Prbh.g_00546	Prat.g_00239
OG0001377	Prbh.g_00522	Prat.g_00263
OG0001378	Prbh.g_00506	Prat.g_00280
OG0001379	Prbh.g_00140	Prat.g_01396
OG0001380	Prbh.g_00932	Prat.g_00771
OG0001381	Prbh.g_00373	Prat.g_00416
OG0001382	Prbh.g_00368	Prat.g_00423
OG0001383	Prbh.g_00319	Prat.g_00474
OG0001385	Prbh.g_01186	Prat.g_01057
OG0001386	Prbh.g_00908	Prat.g_00748
OG0001387	Prbh.g_00910	Prat.g_00750
OG0001388	Prbh.g_00921	Prat.g_00760
OG0001389	Prbh.g_01168	Prat.g_00793
OG0001390	Prbh.g_01881	Prat.g_01225
OG0001391	Prbh.g_01050	Prat.g_00858
OG0001392	Prbh.g_00854	Prat.g_00691
OG0001393	Prbh.g_00856	Prat.g_00693
OG0001394	Prbh.g_00883	Prat.g_00721
OG0001395	Prbh.g_00886	Prat.g_00724
OG0001397	Prbh.g_01136	Prat.g_00949
OG0001398	Prbh.g_01027	Prat.g_00969
OG0001399	Prbh.g_00846	Prat.g_00679
OG0001400	Prbh.g_01345	Prat.g_01521
OG0001401	Prbh.g_00842	Prat.g_00655
OG0001402	Prbh.g_01298	Prat.g_01170
OG0001403	Prbh.g_01374	Prat.g_01250
OG0001404	Prbh.g_01139	Prat.g_00825
OG0001405	Prbh.g_00010	Prat.g_01292
OG0001406	Prbh.g_00142	Prat.g_01397
OG0001407	Prbh.g_00145	Prat.g_01402
OG0001408	Prbh.g_00189	Prat.g_01447
OG0001409	Prbh.g_01851	Prat.g_00646
OG0001410	Prbh.g_01888	Prat.g_00827
OG0001411	Prbh.g_01820	Prat.g_01533
OG0001412	Prbh.g_01063	Prat.g_00872
OG0001413	Prbh.g_01794	Prat.g_00619
OG0001415	Prbh.g_00453	Prat.g_00333
OG0001416	Prbh.g_00308	Prat.g_00484
OG0001417	Prbh.g_00909	Prat.g_00749
OG0001418	Prbh.g_00804	Prat.g_01524
OG0001419	Prbh.g_01055	Prat.g_00864
OG0001420	Prbh.g_00858	Prat.g_00695
OG0001421	Prbh.g_00862	Prat.g_00700
OG0001422	Prbh.g_00794	Prat.g_01226
OG0001423	Prbh.g_01905	Prat.g_00624
OG0001424	Prbh.g_00191	Prat.g_01449
OG0001426	Prbh.g_01491	Prat.g_01878
OG0001428	Prbh.g_00069	Prat.g_01323
OG0001429	Prbh.g_01096	Prat.g_00906
OG0001439	Prbh.g_00985	Prat.g_01005
OG0001440	Prbh.g_01128	Prat.g_00941
OG0001441	Prbh.g_01906	Prat.g_01523
OG0001443	Prbh.g_01301	Prat.g_01173
OG0001445	Prbh.g_01353	Prat.g_00381
OG0001446	Prbh.g_00404	Prat.g_00380
OG0001447	Prbh.g_01309	Prat.g_01195
OG0001448	Prbh.g_01399	Prat.g_00810
OG0001452	Prbh.g_01521	Prat.g_01848
OG0001454	Prbh.g_00375	Prat.g_00658
OG0001455	Prbh.g_00781	Prat.g_01505
OG0001457	Prbh.g_00941	Prat.g_00779
OG0001459	Prbh.g_00007	Prat.g_01290
OG0001460	Prbh.g_01440	Prat.g_00833
OG0001461	Prbh.g_01175	Prat.g_01047
OG0001462	Prbh.g_01322	Prat.g_01194
OG0001463	Prbh.g_00369	Prat.g_00420
OG0001465	Prbh.g_01340	Prat.g_01216
OG0001466	Prbh.g_00200	Prat.g_00635
OG0001468	Prbh.g_01614	Prat.g_01755
OG0001470	Prbh.g_00459	Prat.g_00327
OG0001472	Prbh.g_01021	Prat.g_00972
OG0001473	Prbh.g_01049	Prat.g_00857
OG0001481	Prbh.g_01264	Prat.g_01138
OG0001482	Prbh.g_00405	Prat.g_01237
OG0001483	Prbh.g_01367	Prat.g_01243
OG0001487	Prbh.g_01458	Prat.g_00588
OG0001504	Prbh.g_00893	Prat.g_00732
OG0001505	Prbh.g_00785	Prat.g_00460
OG0001506	Prbh.g_01330	Prat.g_01198
OG0001507	Prbh.g_01302	Prat.g_01174
OG0001510	Prbh.g_01622	Prat.g_01747
OG0001522	Prbh.g_00826, Prbh.g_01852	Prat.g_00656
OG0001526	Prbh.g_00860	Prat.g_00698
OG0001535	Prbh.g_01018	Prat.g_00975
OG0001544	Prbh.g_01400	Prat.g_01517
OG0001545	Prbh.g_00874	Prat.g_00711
OG0001546	Prbh.g_00990	Prat.g_00850
OG0001587	Prbh.g_01839	Prat.g_00378
OG0001588	Prbh.g_01871	Prat.g_01227
OG0001605	Prbh.g_01693	Prat.g_01681
OG0001608	Prbh.g_00204	Prat.g_01466
OG0001620	Prbh.g_00068	Prat.g_01271
OG0001622	Prbh.g_01896	Prat.g_01511
OG0001630	Prbh.g_01917	Prat.g_01498
OG0001631	Prbh.g_01449	Prat.g_00596
OG0001632	Prbh.g_00197	Prat.g_01467
OG0001633	Prbh.g_00203	Prat.g_00854
OG0001634	Prbh.g_01895	Prat.g_01512
OG0001635	Prbh.g_01894	Prat.g_01513
OG0001636	Prbh.g_01893	Prat.g_01514
OG0001697	Prbh.g_00844	Prat.g_00675
OG0001714	Prbh.g_00139	Prat.g_01395
OG0001715	Prbh.g_01575	Prat.g_01794
OG0001716	Prbh.g_01251	Prat.g_01125
OG0001717	Prbh.g_00852	Prat.g_00687
OG0001718	Prbh.g_00845	Prat.g_00677, Prat.g_01581
OG0001719	Prbh.g_00438	Prat.g_01328, Prat.g_00349
OG0001721	Prbh.g_00820	Prat.g_00651
OG0001735	Prbh.g_01836	Prat.g_01535
OG0001736	Prbh.g_00894	Prat.g_00733
OG0001737	Prbh.g_00742	Prat.g_00043
OG0001738	Prbh.g_00671	Prat.g_00109
OG0001739	Prbh.g_00672	Prat.g_00108
OG0001740	Prbh.g_00673	Prat.g_00107
OG0001741	Prbh.g_00683	Prat.g_00097
OG0001742	Prbh.g_01335	Prat.g_01231
OG0001743	Prbh.g_00541	Prat.g_00244
OG0001744	Prbh.g_01736	Prat.g_01638
OG0001745	Prbh.g_00263	Prat.g_00529
OG0001746	Prbh.g_01386	Prat.g_01262
OG0001747	Prbh.g_01269	Prat.g_01143
OG0001748	Prbh.g_00927	Prat.g_00766
OG0001749	Prbh.g_00917	Prat.g_00756
OG0001750	Prbh.g_01137	Prat.g_00950
OG0001751	Prbh.g_01127	Prat.g_00940
OG0001752	Prbh.g_01122	Prat.g_00935
OG0001753	Prbh.g_01082	Prat.g_00892
OG0001754	Prbh.g_01045	Prat.g_00952
OG0001755	Prbh.g_00890	Prat.g_00729
OG0001756	Prbh.g_00958	Prat.g_01032
OG0001757	Prbh.g_01873	Prat.g_01218
OG0001758	Prbh.g_01007	Prat.g_00986
OG0001759	Prbh.g_01014	Prat.g_00979
OG0001760	Prbh.g_00869	Prat.g_00706
OG0001761	Prbh.g_00906	Prat.g_00746
OG0001762	Prbh.g_01189	Prat.g_01060
OG0001763	Prbh.g_00660	Prat.g_00120
OG0001764	Prbh.g_00414	Prat.g_00371
OG0001765	Prbh.g_00447	Prat.g_00339
OG0001766	Prbh.g_00448	Prat.g_00338
OG0001767	Prbh.g_00449	Prat.g_00337
OG0001768	Prbh.g_00450	Prat.g_00336
OG0001769	Prbh.g_00451	Prat.g_00335
OG0001770	Prbh.g_01629	Prat.g_01741
OG0001771	Prbh.g_01645	Prat.g_01725
OG0001772	Prbh.g_00651	Prat.g_00129
OG0001773	Prbh.g_00723	Prat.g_00832
OG0001774	Prbh.g_00603	Prat.g_00181
OG0001775	Prbh.g_00597	Prat.g_00187
OG0001776	Prbh.g_01876	Prat.g_01221
OG0001777	Prbh.g_01522	Prat.g_01847
OG0001778	Prbh.g_01518	Prat.g_01851
OG0001779	Prbh.g_01517	Prat.g_01852
OG0001780	Prbh.g_01132	Prat.g_00945
OG0001781	Prbh.g_01511	Prat.g_01859
OG0001782	Prbh.g_01502	Prat.g_01868
OG0001795	Prbh.g_00266	Prat.g_00526
OG0001797	Prbh.g_01859	Prat.g_00621
OG0001799	Prbh.g_00192	Prat.g_01450
OG0001801	Prbh.g_01889	Prat.g_01207
OG0001802	Prbh.g_00787	Prat.g_00638
OG0001805	Prbh.g_00853	Prat.g_00689
OG0001823	Prbh.g_00046	Prat.g_01321, Prat.g_01265
OG0001834	Prbh.g_00783	Prat.g_00780
OG0001835	Prbh.g_01823	Prat.g_01501
OG0001836	Prbh.g_01310	Prat.g_01196
OG0001856	Prbh.g_01324	Prat.g_01201
OG0001857	Prbh.g_01312	Prat.g_01183
OG0001858	Prbh.g_01802	Prat.g_01553
OG0001878	Prbh.g_01832	Prat.g_01536
OG0001883	Prbh.g_00747	Prat.g_00035
OG0001884	Prbh.g_01587	Prat.g_01782
OG0001885	Prbh.g_00148	Prat.g_01406
OG0001886	Prbh.g_00268	Prat.g_00524
OG0001887	Prbh.g_01259	Prat.g_01133
OG0001891	Prbh.g_00931	Prat.g_00770
OG0001892	Prbh.g_01850	Prat.g_01220
OG0001893	Prbh.g_01043	Prat.g_00954
OG0001894	Prbh.g_01072	Prat.g_00882
OG0001895	Prbh.g_00715	Prat.g_00064
OG0001896	Prbh.g_00777	Prat.g_00628
OG0001897	Prbh.g_00429	Prat.g_00357
OG0001898	Prbh.g_00526	Prat.g_00259
OG0001899	Prbh.g_00735	Prat.g_00050
OG0001900	Prbh.g_00736	Prat.g_00049
OG0001901	Prbh.g_00740	Prat.g_00045
OG0001902	Prbh.g_01493	Prat.g_01876
OG0001903	Prbh.g_01846	Prat.g_01506, Prat.g_01562
OG0001904	Prbh.g_01886	Prat.g_01206
OG0001921	Prbh.g_01214	Prat.g_01085
OG0001923	Prbh.g_00805	Prat.g_00625
OG0001924	Prbh.g_00208	Prat.g_00650
OG0001925	Prbh.g_00207	Prat.g_00664
OG0001926	Prbh.g_01842	Prat.g_01209
OG0001927	Prbh.g_00847	Prat.g_00681
OG0001928	Prbh.g_00444	Prat.g_00342
OG0001929	Prbh.g_00364	Prat.g_00427
OG0001930	Prbh.g_00335	Prat.g_00457
OG0001931	Prbh.g_00944	Prat.g_00787
OG0001932	Prbh.g_01158	Prat.g_00806
OG0001933	Prbh.g_01403	Prat.g_01490
OG0001934	Prbh.g_00859	Prat.g_00696
OG0001935	Prbh.g_01143	Prat.g_00662
OG0001936	Prbh.g_00808	Prat.g_00642
OG0001937	Prbh.g_00798	Prat.g_01526
OG0001938	Prbh.g_00830	Prat.g_00819
OG0001939	Prbh.g_00495	Prat.g_00673
OG0001941	Prbh.g_01446	Prat.g_00599
OG0001942	Prbh.g_01447	Prat.g_00598
OG0001943	Prbh.g_01315	Prat.g_01186
OG0001944	Prbh.g_00180	Prat.g_01438
OG0001945	Prbh.g_01864	Prat.g_01556
OG0001946	Prbh.g_01314	Prat.g_01185
OG0001947	Prbh.g_00210	Prat.g_01481
OG0001948	Prbh.g_01611	Prat.g_01758
OG0001959	Prbh.g_00047	Prat.g_01319
OG0001965	Prbh.g_01360	Prat.g_01149
OG0001980	Prbh.g_00812	Prat.g_00853
OG0001993	Prbh.g_01916	Prat.g_01497
OG0002002	Prbh.g_01715	Prat.g_01659
OG0002003	Prbh.g_01610	Prat.g_01331
OG0002017	Prbh.g_01346	Prat.g_01464
OG0002018	Prbh.g_01352	Prat.g_00382
OG0002045	Prbh.g_01844	Prat.g_01475
OG0002050	Prbh.g_00849	Prat.g_00683
OG0002061	Prbh.g_01819	Prat.g_00617
OG0002065	Prbh.g_01931	Prat.g_01534
OG0002079	Prbh.g_00407	Prat.g_01491
OG0002093	Prbh.g_00843	Prat.g_00672
OG0002096	Prbh.g_00443	Prat.g_00343
OG0002097	Prbh.g_00378	Prat.g_01465
OG0002098	Prbh.g_00822	Prat.g_00168
OG0002099	Prbh.g_00811	Prat.g_01232
OG0002101	Prbh.g_00848	Prat.g_00682
OG0002102	Prbh.g_01180	Prat.g_01052
OG0002103	Prbh.g_01258	Prat.g_01132
OG0002104	Prbh.g_01316	Prat.g_01488
OG0002105	Prbh.g_01323	Prat.g_00645
OG0002106	Prbh.g_00817	Prat.g_01453
OG0002107	Prbh.g_00198	Prat.g_00670
OG0002109	Prbh.g_01887	Prat.g_01518
OG0002112	Prbh.g_01831	Prat.g_01537
OG0002113	Prbh.g_01830	Prat.g_01538
OG0002114	Prbh.g_01783	Prat.g_01591
OG0002146	Prbh.g_00161	Prat.g_01419
OG0002160	Prbh.g_00795	Prat.g_00636
OG0002161	Prbh.g_00807	Prat.g_00641
OG0002164	Prbh.g_01847	Prat.g_01229
OG0002166	Prbh.g_01347	Prat.g_00781
OG0002167	Prbh.g_01361	Prat.g_01483
OG0002169	Prbh.g_01843	Prat.g_01576
OG0002213	Prbh.g_01443	Prat.g_01478
OG0002216	Prbh.g_01908	Prat.g_00676
OG0002235	Prbh.g_01932, Prbh.g_01929	Prat.g_01273, Prat.g_01274
OG0002322	Prbh.g_00818	Prat.g_00653
OG0002353	Prbh.g_00045	Prat.g_01322
OG0002364	Prbh.g_01415	Prat.g_01574
OG0002507	Prbh.g_01414, Prbh.g_01809	Prat.g_01572
OG0003348	Prbh.g_00800	Prat.g_00640
OG0003545	Prbh.g_00797	Prat.g_01525
OG0003550	Prbh.g_01812	Prat.g_01569
