Orthogroup	Praw	Prac
OG0001150	Praw.g_01020	Prac.g_00221
OG0001151	Praw.g_01031	Prac.g_00232
OG0001152	Praw.g_01032	Prac.g_00233
OG0001153	Praw.g_00368	Prac.g_00379
OG0001154	Praw.g_00370	Prac.g_00378
OG0001155	Praw.g_00382	Prac.g_00366
OG0001156	Praw.g_00385	Prac.g_00363
OG0001157	Praw.g_00386	Prac.g_00362
OG0001158	Praw.g_00387	Prac.g_00361
OG0001159	Praw.g_00388	Prac.g_00360
OG0001160	Praw.g_00412	Prac.g_00336
OG0001161	Praw.g_00423	Prac.g_00324
OG0001162	Praw.g_00434	Prac.g_00313
OG0001163	Praw.g_00507	Prac.g_00633
OG0001164	Praw.g_00511	Prac.g_00629
OG0001165	Praw.g_00514	Prac.g_00626
OG0001166	Praw.g_00534	Prac.g_00606
OG0001167	Praw.g_00551	Prac.g_00589
OG0001168	Praw.g_00553	Prac.g_00587
OG0001169	Praw.g_00555	Prac.g_00585
OG0001170	Praw.g_00557	Prac.g_00583
OG0001171	Praw.g_00567	Prac.g_00574
OG0001172	Praw.g_01914	Prac.g_00479
OG0001173	Praw.g_01913	Prac.g_00480
OG0001174	Praw.g_01905	Prac.g_00488
OG0001175	Praw.g_01904	Prac.g_00489
OG0001176	Praw.g_01897	Prac.g_00496
OG0001177	Praw.g_01895	Prac.g_00499
OG0001178	Praw.g_01890	Prac.g_00504
OG0001179	Praw.g_00112	Prac.g_00532
OG0001180	Praw.g_00090	Prac.g_00553
OG0001181	Praw.g_00086	Prac.g_00557
OG0001182	Praw.g_00079	Prac.g_00564
OG0001183	Praw.g_00075	Prac.g_00006
OG0001184	Praw.g_00059	Prac.g_00022
OG0001185	Praw.g_00045	Prac.g_00036
OG0001186	Praw.g_00021	Prac.g_00058
OG0001187	Praw.g_00017	Prac.g_00062
OG0001188	Praw.g_00015	Prac.g_00064
OG0001189	Praw.g_01191	Prac.g_00081
OG0001190	Praw.g_01187	Prac.g_00085
OG0001191	Praw.g_01177	Prac.g_00095
OG0001192	Praw.g_01172	Prac.g_00099
OG0001193	Praw.g_01162	Prac.g_00109
OG0001194	Praw.g_01161	Prac.g_00110
OG0001195	Praw.g_01160	Prac.g_00111
OG0001196	Praw.g_01147	Prac.g_00124
OG0001197	Praw.g_01146	Prac.g_00125
OG0001198	Praw.g_01139	Prac.g_01950
OG0001199	Praw.g_01360	Prac.g_01857
OG0001200	Praw.g_01358	Prac.g_01855
OG0001201	Praw.g_01327	Prac.g_01823
OG0001202	Praw.g_01236	Prac.g_01731
OG0001203	Praw.g_01197	Prac.g_01692
OG0001204	Praw.g_00890	Prac.g_01687
OG0001205	Praw.g_00702	Prac.g_01102
OG0001206	Praw.g_00685	Prac.g_01083
OG0001207	Praw.g_00670	Prac.g_01067
OG0001209	Praw.g_00613	Prac.g_00837
OG0001210	Praw.g_00608	Prac.g_00832
OG0001211	Praw.g_00598	Prac.g_00822
OG0001212	Praw.g_01942	Prac.g_00776
OG0001213	Praw.g_00165	Prac.g_00742
OG0001214	Praw.g_01885	Prac.g_00734
OG0001215	Praw.g_01832	Prac.g_00681
OG0001216	Praw.g_01807	Prac.g_01558
OG0001217	Praw.g_01759	Prac.g_01521
OG0001219	Praw.g_01708	Prac.g_01487
OG0001220	Praw.g_01647	Prac.g_01424
OG0001221	Praw.g_01586	Prac.g_01373
OG0001222	Praw.g_01547	Prac.g_01335
OG0001223	Praw.g_01521	Prac.g_01309
OG0001224	Praw.g_01471	Prac.g_01260
OG0001225	Praw.g_01469	Prac.g_01258
OG0001226	Praw.g_01443	Prac.g_01232
OG0001227	Praw.g_01424	Prac.g_01213
OG0001228	Praw.g_00279	Prac.g_00940
OG0001229	Praw.g_01014	Prac.g_00215
OG0001230	Praw.g_01091	Prac.g_00419
OG0001231	Praw.g_00432	Prac.g_00315
OG0001232	Praw.g_00538	Prac.g_00602
OG0001233	Praw.g_00558	Prac.g_00582
OG0001234	Praw.g_01902	Prac.g_00491
OG0001235	Praw.g_01893	Prac.g_00501
OG0001236	Praw.g_00062	Prac.g_00019
OG0001237	Praw.g_00058	Prac.g_00023
OG0001238	Praw.g_01176	Prac.g_00096
OG0001239	Praw.g_01363	Prac.g_01860
OG0001241	Praw.g_01334	Prac.g_01830
OG0001242	Praw.g_01316	Prac.g_01812
OG0001243	Praw.g_01310	Prac.g_01806
OG0001244	Praw.g_01294	Prac.g_01790
OG0001245	Praw.g_00753	Prac.g_01153
OG0001246	Praw.g_00644	Prac.g_00867
OG0001247	Praw.g_01839	Prac.g_00688
OG0001248	Praw.g_01837	Prac.g_00686
OG0001249	Praw.g_01719	Prac.g_01498
OG0001250	Praw.g_01658	Prac.g_01435
OG0001251	Praw.g_01610	Prac.g_01400
OG0001252	Praw.g_01476	Prac.g_01265
OG0001253	Praw.g_01423	Prac.g_01212
OG0001254	Praw.g_00203	Prac.g_01016
OG0001255	Praw.g_00218	Prac.g_01001
OG0001256	Praw.g_00425	Prac.g_00322
OG0001257	Praw.g_00431	Prac.g_00316
OG0001258	Praw.g_00512	Prac.g_00628
OG0001259	Praw.g_00556	Prac.g_00584
OG0001260	Praw.g_00573	Prac.g_00568
OG0001261	Praw.g_00104	Prac.g_00540
OG0001262	Praw.g_01193	Prac.g_00079
OG0001263	Praw.g_01307	Prac.g_01803
OG0001264	Praw.g_01390	Prac.g_01905
OG0001265	Praw.g_01317	Prac.g_01813
OG0001266	Praw.g_01232	Prac.g_01727
OG0001267	Praw.g_00854	Prac.g_01651
OG0001268	Praw.g_00791	Prac.g_01195
OG0001269	Praw.g_00773	Prac.g_01175
OG0001270	Praw.g_00713	Prac.g_01113
OG0001271	Praw.g_00675	Prac.g_01072
OG0001272	Praw.g_00662	Prac.g_01058
OG0001273	Praw.g_00167	Prac.g_00740
OG0001274	Praw.g_01819	Prac.g_00668
OG0001275	Praw.g_01511	Prac.g_01300
OG0001276	Praw.g_01492	Prac.g_01281
OG0001277	Praw.g_01435	Prac.g_01223
OG0001278	Praw.g_00284	Prac.g_00935
OG0001280	Praw.g_00980	Prac.g_00174
OG0001281	Praw.g_00986	Prac.g_00180
OG0001282	Praw.g_01017	Prac.g_00218
OG0001284	Praw.g_00407	Prac.g_00341
OG0001285	Praw.g_00541	Prac.g_00599
OG0001287	Praw.g_00037	Prac.g_00043
OG0001288	Praw.g_00028	Prac.g_00051
OG0001289	Praw.g_01347	Prac.g_01844
OG0001290	Praw.g_01335	Prac.g_01831
OG0001291	Praw.g_01300	Prac.g_01796
OG0001292	Praw.g_00885	Prac.g_01682
OG0001293	Praw.g_00873	Prac.g_01670
OG0001294	Praw.g_00755	Prac.g_01155
OG0001295	Praw.g_00680	Prac.g_01078
OG0001296	Praw.g_00639	Prac.g_00862
OG0001298	Praw.g_01924	Prac.g_00796
OG0001299	Praw.g_01856	Prac.g_00705
OG0001300	Praw.g_01829	Prac.g_00678
OG0001301	Praw.g_01826	Prac.g_00675
OG0001302	Praw.g_01710	Prac.g_01489
OG0001303	Praw.g_01507	Prac.g_01296
OG0001304	Praw.g_01482	Prac.g_01271
OG0001305	Praw.g_01463	Prac.g_01252
OG0001306	Praw.g_00220	Prac.g_00999
OG0001307	Praw.g_00998	Prac.g_00200
OG0001308	Praw.g_00347	Prac.g_00401
OG0001309	Praw.g_00429	Prac.g_00318
OG0001310	Praw.g_00527	Prac.g_00613
OG0001311	Praw.g_01490	Prac.g_01279
OG0001312	Praw.g_01558	Prac.g_01346
OG0001315	Praw.g_01373	Prac.g_01869
OG0001316	Praw.g_01295	Prac.g_01791
OG0001317	Praw.g_01201	Prac.g_01696
OG0001318	Praw.g_00877	Prac.g_01675
OG0001319	Praw.g_00862	Prac.g_01659
OG0001320	Praw.g_00752	Prac.g_01151
OG0001321	Praw.g_00696	Prac.g_01096
OG0001322	Praw.g_00695	Prac.g_01095
OG0001323	Praw.g_00629	Prac.g_00853
OG0001324	Praw.g_01828	Prac.g_00677
OG0001325	Praw.g_01804	Prac.g_01555
OG0001326	Praw.g_01622	Prac.g_00647
OG0001327	Praw.g_01452	Prac.g_01240
OG0001328	Praw.g_01425	Prac.g_01214
OG0001329	Praw.g_00194	Prac.g_01024
OG0001330	Praw.g_00953	Prac.g_00153
OG0001331	Praw.g_01022	Prac.g_00223
OG0001332	Praw.g_00380	Prac.g_00368
OG0001333	Praw.g_00552	Prac.g_00588
OG0001334	Praw.g_00072	Prac.g_00009
OG0001335	Praw.g_00071	Prac.g_00010
OG0001336	Praw.g_01150	Prac.g_00121
OG0001339	Praw.g_01332	Prac.g_01828
OG0001340	Praw.g_00806	Prac.g_01603
OG0001341	Praw.g_01761	Prac.g_01523
OG0001342	Praw.g_01715	Prac.g_01494
OG0001343	Praw.g_01613	Prac.g_01403
OG0001344	Praw.g_00238	Prac.g_00981
OG0001345	Praw.g_00253	Prac.g_00966
OG0001346	Praw.g_00982	Prac.g_00176
OG0001348	Praw.g_00453	Prac.g_00295
OG0001349	Praw.g_01082	Prac.g_00261
OG0001350	Praw.g_01198	Prac.g_01693
OG0001351	Praw.g_00693	Prac.g_01093
OG0001352	Praw.g_01842	Prac.g_00691
OG0001355	Praw.g_00463	Prac.g_00285
OG0001356	Praw.g_01734	Prac.g_00900
OG0001358	Praw.g_00156	Prac.g_00751
OG0001359	Praw.g_01612	Prac.g_01402
OG0001360	Praw.g_01422	Prac.g_01211
OG0001361	Praw.g_00250	Prac.g_00969
OG0001362	Praw.g_00351	Prac.g_00397
OG0001363	Praw.g_00353	Prac.g_00395
OG0001364	Praw.g_00069	Prac.g_00012
OG0001365	Praw.g_01183	Prac.g_00089
OG0001369	Praw.g_01342	Prac.g_01839
OG0001371	Praw.g_01843	Prac.g_00692
OG0001372	Praw.g_01752	Prac.g_01515
OG0001373	Praw.g_01623	Prac.g_00646
OG0001374	Praw.g_01615	Prac.g_00654
OG0001375	Praw.g_01614	Prac.g_01404
OG0001376	Praw.g_01458	Prac.g_01246
OG0001377	Praw.g_01457	Prac.g_01245
OG0001378	Praw.g_00171	Prac.g_01047
OG0001380	Praw.g_01003	Prac.g_00205
OG0001381	Praw.g_01010	Prac.g_00211
OG0001382	Praw.g_00445	Prac.g_00302
OG0001384	Praw.g_01773	Prac.g_01533
OG0001385	Praw.g_01626	Prac.g_00643
OG0001386	Praw.g_01625	Prac.g_00644
OG0001387	Praw.g_01624	Prac.g_00645
OG0001388	Praw.g_01621	Prac.g_00648
OG0001389	Praw.g_01620	Prac.g_00649
OG0001390	Praw.g_01619	Prac.g_00650
OG0001391	Praw.g_01618	Prac.g_00651
OG0001392	Praw.g_01617	Prac.g_00652
OG0001393	Praw.g_01616	Prac.g_00653
OG0001395	Praw.g_01480	Prac.g_01269
OG0001397	Praw.g_00352	Prac.g_00396
OG0001399	Praw.g_01900	Prac.g_00493
OG0001400	Praw.g_01814	Prac.g_00287
OG0001400	Praw.g_00905	Prac.g_00921
OG0001403	Praw.g_01398	Prac.g_01917
OG0001404	Praw.g_01366	Prac.g_01863
OG0001405	Praw.g_00808	Prac.g_01605
OG0001406	Praw.g_01459	Prac.g_01247
OG0001407	Praw.g_01445	Prac.g_01234
OG0001408	Praw.g_01440	Prac.g_01228, Prac.g_01229
OG0001409	Praw.g_00241	Prac.g_00978
OG0001410	Praw.g_00999	Prac.g_00201
OG0001411	Praw.g_01053	Prac.g_00259
OG0001413	Praw.g_00421	Prac.g_00327
OG0001414	Praw.g_01206	Prac.g_01701
OG0001415	Praw.g_01204	Prac.g_01699
OG0001416	Praw.g_00688	Prac.g_01088, Prac.g_01087
OG0001417	Praw.g_00678	Prac.g_01076
OG0001418	Praw.g_01838	Prac.g_00687
OG0001419	Praw.g_01444	Prac.g_01233
OG0001420	Praw.g_00179	Prac.g_01038
OG0001421	Praw.g_00426	Prac.g_00321
OG0001422	Praw.g_00451	Prac.g_00297
OG0001424	Praw.g_01428	Prac.g_01217
OG0001424	Praw.g_00323	Prac.g_01399
OG0001428	Praw.g_01263	Prac.g_01758
OG0001429	Praw.g_01707	Prac.g_01486
OG0001430	Praw.g_00948	Prac.g_00148
OG0001431	Praw.g_00951	Prac.g_00151
OG0001432	Praw.g_00420	Prac.g_00328
OG0001433	Praw.g_01735	Prac.g_00899
OG0001437	Praw.g_01205	Prac.g_01700
OG0001438	Praw.g_00841	Prac.g_01638
OG0001439	Praw.g_00827	Prac.g_01624
OG0001440	Praw.g_00730	Prac.g_01119
OG0001441	Praw.g_00627	Prac.g_00851
OG0001442	Praw.g_01770	Prac.g_01530
OG0001446	Praw.g_01355	Prac.g_01852
OG0001447	Praw.g_01309	Prac.g_01805
OG0001448	Praw.g_00765	Prac.g_01167
OG0001450	Praw.g_01835	Prac.g_00684
OG0001451	Praw.g_01638	Prac.g_01415
OG0001452	Praw.g_01609	Prac.g_01398
OG0001453	Praw.g_01517	Prac.g_01306
OG0001454	Praw.g_01429	Prac.g_01218
OG0001455	Praw.g_00189	Prac.g_01029
OG0001456	Praw.g_00211	Prac.g_01008
OG0001457	Praw.g_00212	Prac.g_01007
OG0001458	Praw.g_00213	Prac.g_01006
OG0001459	Praw.g_00939	Prac.g_00134
OG0001462	Praw.g_01394	Prac.g_01912
OG0001463	Praw.g_00848	Prac.g_01645
OG0001464	Praw.g_00805	Prac.g_01602
OG0001465	Praw.g_01820	Prac.g_00669
OG0001466	Praw.g_01771	Prac.g_01531
OG0001467	Praw.g_01718	Prac.g_01497
OG0001468	Praw.g_01454	Prac.g_01242
OG0001469	Praw.g_00935	Prac.g_00133
OG0001471	Praw.g_00422	Prac.g_00326
OG0001472	Praw.g_00428	Prac.g_00319
OG0001473	Praw.g_00020	Prac.g_00059
OG0001479	Praw.g_00793	Prac.g_01197
OG0001480	Praw.g_00763	Prac.g_01165
OG0001481	Praw.g_00759	Prac.g_01160
OG0001482	Praw.g_00690	Prac.g_01090
OG0001485	Praw.g_00464	Prac.g_00886
OG0001486	Praw.g_00232	Prac.g_00987
OG0001490	Praw.g_01389	Prac.g_01893
OG0001491	Praw.g_01712	Prac.g_01491
OG0001492	Praw.g_00281	Prac.g_00938
OG0001493	Praw.g_00289	Prac.g_00930
OG0001494	Praw.g_01111	Prac.g_00453
OG0001499	Praw.g_01374	Prac.g_01870
OG0001500	Praw.g_00871	Prac.g_01668
OG0001501	Praw.g_01817	Prac.g_00666
OG0001502	Praw.g_01727	Prac.g_01502
OG0001503	Praw.g_00208	Prac.g_01011
OG0001504	Praw.g_00940, Praw.g_00485	Prac.g_00135
OG0001506	Praw.g_00378	Prac.g_00370
OG0001507	Praw.g_00478	Prac.g_00278
OG0001521	Praw.g_01760	Prac.g_01522
OG0001523	Praw.g_00205	Prac.g_01014
OG0001524	Praw.g_00206	Prac.g_01013
OG0001526	Praw.g_01049	Prac.g_00474
OG0001546	Praw.g_00624	Prac.g_00848
OG0001548	Praw.g_01721	Prac.g_01500
OG0001550	Praw.g_00192	Prac.g_01026
OG0001551	Praw.g_00210	Prac.g_01009
OG0001552	Praw.g_00906	Prac.g_00923
OG0001553	Praw.g_01086	Prac.g_00414
OG0001554	Praw.g_00427	Prac.g_00320
OG0001555	Praw.g_00441	Prac.g_00306
OG0001565	Praw.g_00731	Prac.g_01120
OG0001566	Praw.g_01846	Prac.g_00695
OG0001569	Praw.g_01417	Prac.g_01206
OG0001571	Praw.g_00185	Prac.g_01033
OG0001581	Praw.g_01291	Prac.g_01786
OG0001582	Praw.g_00679	Prac.g_01077
OG0001583	Praw.g_01713	Prac.g_01492
OG0001585	Praw.g_00934	Prac.g_00132
OG0001587	Praw.g_01920	Prac.g_00472
OG0001595	Praw.g_01367	Prac.g_01864
OG0001596	Praw.g_01359	Prac.g_01856
OG0001597	Praw.g_00770	Prac.g_01172
OG0001599	Praw.g_00687	Prac.g_01085
OG0001600	Praw.g_00637	Prac.g_00860
OG0001601	Praw.g_01848	Prac.g_00697
OG0001602	Praw.g_01821	Prac.g_00670
OG0001603	Praw.g_01711	Prac.g_01490
OG0001604	Praw.g_01589	Prac.g_01376
OG0001605	Praw.g_01499	Prac.g_01288
OG0001606	Praw.g_01438	Prac.g_01226
OG0001607	Praw.g_00207	Prac.g_01012
OG0001608	Praw.g_01007	Prac.g_00208
OG0001609	Praw.g_00376	Prac.g_00372
OG0001610	Praw.g_00379	Prac.g_00369
OG0001611	Praw.g_00438	Prac.g_00308
OG0001613	Praw.g_00077	Prac.g_00004
OG0001626	Praw.g_01762	Prac.g_01524
OG0001627	Praw.g_01754	Prac.g_01516
OG0001628	Praw.g_01749	Prac.g_01513
OG0001629	Praw.g_01748	Prac.g_01512
OG0001630	Praw.g_01607	Prac.g_01395
OG0001631	Praw.g_01449	Prac.g_01237
OG0001632	Praw.g_00471, Praw.g_00932	Prac.g_01952
OG0001633	Praw.g_01013	Prac.g_00214
OG0001647	Praw.g_00861	Prac.g_01658
OG0001648	Praw.g_00760	Prac.g_01161
OG0001649	Praw.g_01447	Prac.g_01236
OG0001650	Praw.g_00474	Prac.g_00196
OG0001651	Praw.g_00437	Prac.g_00310
OG0001662	Praw.g_00177	Prac.g_01041
OG0001663	Praw.g_00217	Prac.g_01002
OG0001664	Praw.g_00332	Prac.g_00143
OG0001665	Praw.g_00335	Prac.g_00146
OG0001667	Praw.g_00956	Prac.g_00155
OG0001670	Praw.g_00469	Prac.g_00889, Prac.g_00913, Prac.g_00881, Prac.g_00282
OG0001684	Praw.g_01936	Prac.g_00784
OG0001685	Praw.g_01636	Prac.g_01413
OG0001686	Praw.g_01500	Prac.g_01289
OG0001687	Praw.g_01455	Prac.g_01243
OG0001688	Praw.g_01450	Prac.g_01238
OG0001696	Praw.g_01637	Prac.g_01414
OG0001697	Praw.g_01628	Prac.g_01406
OG0001698	Praw.g_01451	Prac.g_01239
OG0001701	Praw.g_01918	Prac.g_00475
OG0001705	Praw.g_00737	Prac.g_01132
OG0001706	Praw.g_01785	Prac.g_00915
OG0001707	Praw.g_01430	Prac.g_01219
OG0001708	Praw.g_00216	Prac.g_01003
OG0001709	Praw.g_01102	Prac.g_00260
OG0001710	Praw.g_01899	Prac.g_00494
OG0001718	Praw.g_00769	Prac.g_01171
OG0001719	Praw.g_00744	Prac.g_01144
OG0001720	Praw.g_00960	Prac.g_00158
OG0001721	Praw.g_01757	Prac.g_01518
OG0001723	Praw.g_00931	Prac.g_01953
OG0001725	Praw.g_00745	Prac.g_01146
OG0001742	Praw.g_00757	Prac.g_01157
OG0001743	Praw.g_00175	Prac.g_01043
OG0001744	Praw.g_00965	Prac.g_00162
OG0001745	Praw.g_00419	Prac.g_00329
OG0001772	Praw.g_00736	Prac.g_00642
OG0001773	Praw.g_00443	Prac.g_00304
OG0001774	Praw.g_01845	Prac.g_00694
OG0001775	Praw.g_01442	Prac.g_01231
OG0001776	Praw.g_00173	Prac.g_01045
OG0001778	Praw.g_00950	Prac.g_00150
OG0001779	Praw.g_00966	Prac.g_00163
OG0001780	Praw.g_01122, Praw.g_01110	Prac.g_00268
OG0001781	Praw.g_00452	Prac.g_00296
OG0001819	Praw.g_00743	Prac.g_01143
OG0001821	Praw.g_01756	Prac.g_01517
OG0001822	Praw.g_01729	Prac.g_01504
OG0001823	Praw.g_01635	Prac.g_01412
OG0001824	Praw.g_01501	Prac.g_01290
OG0001825	Praw.g_01441	Prac.g_01230
OG0001826	Praw.g_01439	Prac.g_01227
OG0001827	Praw.g_01436	Prac.g_01224
OG0001828	Praw.g_00170	Prac.g_01048
OG0001829	Praw.g_00174	Prac.g_01044
OG0001830	Praw.g_00188	Prac.g_01030
OG0001831	Praw.g_00200	Prac.g_01019
OG0001832	Praw.g_00946	Prac.g_00140
OG0001833	Praw.g_01015	Prac.g_00216
OG0001834	Praw.g_01074	Prac.g_00264
OG0001836	Praw.g_00338, Praw.g_00902	Prac.g_00887
OG0001919	Praw.g_00741	Prac.g_01134
OG0001920	Praw.g_01816	Prac.g_00665
OG0001921	Praw.g_01633	Prac.g_01410
OG0001982	Praw.g_00764	Prac.g_01166
OG0001983	Praw.g_01774	Prac.g_01535
OG0001984	Praw.g_01720	Prac.g_01499
OG0001985	Praw.g_01629	Prac.g_01407
OG0001986	Praw.g_01513	Prac.g_01302
OG0001989	Praw.g_01004	Prac.g_00206
OG0002026	Praw.g_00742	Prac.g_01135
OG0002027	Praw.g_01631	Prac.g_01409
OG0002028	Praw.g_01506	Prac.g_01295
OG0002031	Praw.g_00462	Prac.g_00286
OG0002032	Praw.g_01174	Prac.g_00098
OG0002057	Praw.g_01325	Prac.g_01821
OG0002058	Praw.g_01255	Prac.g_01750
OG0002059	Praw.g_00768	Prac.g_01170
OG0002060	Praw.g_00766	Prac.g_01168
OG0002061	Praw.g_00739	Prac.g_01133
OG0002064	Praw.g_00681	Prac.g_01079
OG0002065	Praw.g_00589	Prac.g_00813
OG0002066	Praw.g_00583	Prac.g_00807
OG0002067	Praw.g_01810	Prac.g_01561
OG0002068	Praw.g_01766	Prac.g_01528
OG0002069	Praw.g_01764	Prac.g_01526
OG0002070	Praw.g_01728	Prac.g_01503
OG0002071	Praw.g_01722	Prac.g_01501
OG0002072	Praw.g_01714	Prac.g_01493
OG0002073	Praw.g_01692	Prac.g_01470
OG0002074	Praw.g_01642	Prac.g_01419
OG0002075	Praw.g_01630	Prac.g_01408
OG0002076	Praw.g_01585	Prac.g_01372
OG0002077	Praw.g_01505	Prac.g_01294
OG0002078	Praw.g_01502	Prac.g_01291
OG0002079	Praw.g_01497	Prac.g_01286
OG0002080	Praw.g_01479	Prac.g_01268
OG0002081	Praw.g_01456	Prac.g_01244
OG0002082	Praw.g_01446	Prac.g_01235
OG0002083	Praw.g_01434	Prac.g_01222
OG0002084	Praw.g_01433	Prac.g_01221
OG0002085	Praw.g_01426	Prac.g_01215
OG0002086	Praw.g_01421	Prac.g_01210
OG0002087	Praw.g_01420	Prac.g_01209
OG0002088	Praw.g_01419	Prac.g_01208
OG0002089	Praw.g_00186	Prac.g_01032
OG0002090	Praw.g_00191	Prac.g_01027
OG0002091	Praw.g_00209	Prac.g_01010
OG0002093	Praw.g_00329	Prac.g_00879
OG0002094	Praw.g_00957	Prac.g_00156
OG0002095	Praw.g_00963	Prac.g_00160
OG0002099	Praw.g_00424	Prac.g_00323
OG0002100	Praw.g_00433	Prac.g_00314
OG0002101	Praw.g_00435	Prac.g_00311
OG0002102	Praw.g_00440	Prac.g_00307
OG0002103	Praw.g_00442	Prac.g_00305
OG0002104	Praw.g_00444	Prac.g_00303
OG0002105	Praw.g_00520	Prac.g_00620
OG0002148	Praw.g_01772	Prac.g_01532
OG0002149	Praw.g_01750	Prac.g_01514
OG0002150	Praw.g_01504	Prac.g_01293
OG0002151	Praw.g_00190	Prac.g_01028
OG0002152	Praw.g_00947	Prac.g_00147
OG0002153	Praw.g_01503	Prac.g_01292
OG0002217	Praw.g_01709	Prac.g_01488
OG0002218	Praw.g_01634	Prac.g_01411
OG0002221	Praw.g_00964	Prac.g_00161
OG0002222	Praw.g_00449	Prac.g_00299
OG0002223	Praw.g_00468	Prac.g_00283
OG0002224	Praw.g_00747	Prac.g_01147
OG0002262	Praw.g_01387	Prac.g_01891
OG0002265	Praw.g_00193	Prac.g_01025
OG0002266	Praw.g_00333	Prac.g_00144
OG0002268	Praw.g_00943	Prac.g_00136
OG0002269	Praw.g_00944	Prac.g_00138
OG0002272	Praw.g_00196	Prac.g_01023
OG0002310	Praw.g_00756	Prac.g_01156
OG0002311	Praw.g_00933	Prac.g_01951
OG0002312	Praw.g_01747	Prac.g_01511
OG0002320	Praw.g_00949	Prac.g_00149
OG0002324	Praw.g_00475	Prac.g_00280
OG0002326	Praw.g_01784	Prac.g_00895
OG0002376	Praw.g_00450	Prac.g_00298
OG0002377	Praw.g_00337	Prac.g_00888
OG0002378	Praw.g_00198	Prac.g_01021
OG0002423	Praw.g_00313	Prac.g_00897
OG0002424	Praw.g_00456	Prac.g_00291
OG0002425	Praw.g_01105	Prac.g_00451
OG0002427	Praw.g_00973	Prac.g_00896
OG0002554	Praw.g_01765	Prac.g_01527
OG0002561	Praw.g_00330	Prac.g_01874
OG0002697	Praw.g_01582	Prac.g_01369
OG0002777	Praw.g_00310	Prac.g_01957
OG0002897	Praw.g_01056	Prac.g_00273
OG0002900	Praw.g_01758	Prac.g_01520
OG0003358	Praw.g_01778	Prac.g_00894
OG0003359	Praw.g_00734	Prac.g_00914
OG0003639	Praw.g_01889	Prac.g_00001
