Orthogroup	Praw	Syaq
OG0001133	Praw.g_00187	Syaq.g_02063
OG0001134	Praw.g_00201	Syaq.g_02213
OG0001135	Praw.g_00204	Syaq.g_02212
OG0001136	Praw.g_00231	Syaq.g_00252
OG0001137	Praw.g_00242	Syaq.g_00228
OG0001138	Praw.g_00260	Syaq.g_00196
OG0001139	Praw.g_00261	Syaq.g_00194
OG0001140	Praw.g_00262	Syaq.g_00193
OG0001141	Praw.g_00263	Syaq.g_00192
OG0001142	Praw.g_00264	Syaq.g_00191
OG0001143	Praw.g_00271	Syaq.g_00182
OG0001144	Praw.g_00276	Syaq.g_00166
OG0001145	Praw.g_00971	Syaq.g_00284
OG0001146	Praw.g_00985	Syaq.g_00305
OG0001147	Praw.g_01001	Syaq.g_00438
OG0001148	Praw.g_01018	Syaq.g_01761
OG0001149	Praw.g_01019	Syaq.g_01760
OG0001150	Praw.g_01020	Syaq.g_01759
OG0001151	Praw.g_01031	Syaq.g_01746
OG0001152	Praw.g_01032	Syaq.g_01745
OG0001153	Praw.g_00368	Syaq.g_00413
OG0001154	Praw.g_00370	Syaq.g_00414
OG0001155	Praw.g_00382	Syaq.g_01739
OG0001156	Praw.g_00385	Syaq.g_01729
OG0001157	Praw.g_00386	Syaq.g_01728
OG0001158	Praw.g_00387	Syaq.g_01727
OG0001159	Praw.g_00388	Syaq.g_01726
OG0001160	Praw.g_00412	Syaq.g_01693
OG0001161	Praw.g_00423	Syaq.g_01233
OG0001162	Praw.g_00434	Syaq.g_00331
OG0001163	Praw.g_00507	Syaq.g_01685
OG0001164	Praw.g_00511	Syaq.g_01679
OG0001165	Praw.g_00514	Syaq.g_01674
OG0001166	Praw.g_00534	Syaq.g_01652
OG0001167	Praw.g_00551	Syaq.g_01039
OG0001169	Praw.g_00555	Syaq.g_01620
OG0001170	Praw.g_00557	Syaq.g_01618
OG0001171	Praw.g_00567	Syaq.g_01607
OG0001172	Praw.g_01914	Syaq.g_00690
OG0001173	Praw.g_01913	Syaq.g_00689
OG0001174	Praw.g_01905	Syaq.g_00681
OG0001175	Praw.g_01904	Syaq.g_00680
OG0001176	Praw.g_01897	Syaq.g_00656
OG0001177	Praw.g_01895	Syaq.g_00658
OG0001178	Praw.g_01890	Syaq.g_01667
OG0001179	Praw.g_00112	Syaq.g_00626
OG0001180	Praw.g_00090	Syaq.g_00600
OG0001181	Praw.g_00086	Syaq.g_00596
OG0001182	Praw.g_00079	Syaq.g_00587
OG0001183	Praw.g_00075	Syaq.g_00579
OG0001184	Praw.g_00059	Syaq.g_00995
OG0001185	Praw.g_00045	Syaq.g_01022
OG0001186	Praw.g_00021	Syaq.g_01058
OG0001187	Praw.g_00017	Syaq.g_01061
OG0001188	Praw.g_00015	Syaq.g_01065
OG0001189	Praw.g_01191	Syaq.g_01095
OG0001190	Praw.g_01187	Syaq.g_01264
OG0001191	Praw.g_01177	Syaq.g_01248
OG0001192	Praw.g_01172	Syaq.g_01242
OG0001193	Praw.g_01162	Syaq.g_01217
OG0001194	Praw.g_01161	Syaq.g_01214
OG0001195	Praw.g_01160	Syaq.g_01213
OG0001196	Praw.g_01147	Syaq.g_01169
OG0001197	Praw.g_01146	Syaq.g_01167
OG0001198	Praw.g_01139	Syaq.g_01153
OG0001199	Praw.g_01360	Syaq.g_01553
OG0001200	Praw.g_01358	Syaq.g_01551
OG0001201	Praw.g_01327	Syaq.g_01486
OG0001202	Praw.g_01236	Syaq.g_01358
OG0001203	Praw.g_01197	Syaq.g_01581
OG0001204	Praw.g_00890	Syaq.g_00709
OG0001205	Praw.g_00702	Syaq.g_00491
OG0001206	Praw.g_00685	Syaq.g_00468
OG0001207	Praw.g_00670	Syaq.g_01764
OG0001209	Praw.g_00613	Syaq.g_01841
OG0001210	Praw.g_00608	Syaq.g_01852
OG0001211	Praw.g_00598	Syaq.g_01932
OG0001212	Praw.g_01942	Syaq.g_01990
OG0001213	Praw.g_00165	Syaq.g_02072
OG0001214	Praw.g_01885	Syaq.g_02084
OG0001215	Praw.g_01832	Syaq.g_02580
OG0001216	Praw.g_01807	Syaq.g_00026
OG0001217	Praw.g_01759	Syaq.g_01885
OG0001218	Praw.g_01751	Syaq.g_00423
OG0001219	Praw.g_01708	Syaq.g_02434
OG0001220	Praw.g_01647	Syaq.g_02412
OG0001221	Praw.g_01586	Syaq.g_02300
OG0001222	Praw.g_01547	Syaq.g_02472
OG0001223	Praw.g_01521	Syaq.g_02516
OG0001224	Praw.g_01471	Syaq.g_02683
OG0001225	Praw.g_01469	Syaq.g_02681
OG0001226	Praw.g_01443	Syaq.g_01543
OG0001227	Praw.g_01424	Syaq.g_00333
OG0001230	Praw.g_01091	Syaq.g_00361
OG0001231	Praw.g_00432	Syaq.g_01133
OG0001232	Praw.g_00538	Syaq.g_01643
OG0001233	Praw.g_00558	Syaq.g_01617
OG0001234	Praw.g_01902	Syaq.g_00676
OG0001235	Praw.g_01893	Syaq.g_00665
OG0001236	Praw.g_00062	Syaq.g_00990
OG0001237	Praw.g_00058	Syaq.g_00999
OG0001238	Praw.g_01176	Syaq.g_01246
OG0001239	Praw.g_01363	Syaq.g_01556
OG0001241	Praw.g_01334	Syaq.g_01492
OG0001243	Praw.g_01310	Syaq.g_01457
OG0001244	Praw.g_01294	Syaq.g_01430
OG0001245	Praw.g_00753	Syaq.g_01916
OG0001246	Praw.g_00644	Syaq.g_01802
OG0001248	Praw.g_01837	Syaq.g_01891
OG0001249	Praw.g_01719	Syaq.g_00563
OG0001250	Praw.g_01658	Syaq.g_02389
OG0001251	Praw.g_01610	Syaq.g_02135
OG0001252	Praw.g_01476	Syaq.g_02690
OG0001253	Praw.g_01423	Syaq.g_01918
OG0001254	Praw.g_00203	Syaq.g_02214
OG0001255	Praw.g_00218	Syaq.g_02111
OG0001256	Praw.g_00425	Syaq.g_01686
OG0001258	Praw.g_00512	Syaq.g_01676
OG0001259	Praw.g_00556	Syaq.g_01619
OG0001260	Praw.g_00573	Syaq.g_01595
OG0001261	Praw.g_00104	Syaq.g_00617
OG0001262	Praw.g_01193	Syaq.g_01093
OG0001263	Praw.g_01307	Syaq.g_01454
OG0001265	Praw.g_01317	Syaq.g_01466
OG0001266	Praw.g_01232	Syaq.g_01354
OG0001267	Praw.g_00854	Syaq.g_00763
OG0001268	Praw.g_00791	Syaq.g_00553
OG0001269	Praw.g_00773	Syaq.g_01866
OG0001270	Praw.g_00713	Syaq.g_00504
OG0001271	Praw.g_00675	Syaq.g_00445
OG0001272	Praw.g_00662	Syaq.g_01778
OG0001273	Praw.g_00167	Syaq.g_02077
OG0001274	Praw.g_01819	Syaq.g_01303
OG0001275	Praw.g_01511	Syaq.g_02531
OG0001276	Praw.g_01492	Syaq.g_00062
OG0001278	Praw.g_00284	Syaq.g_00155
OG0001279	Praw.g_00930	Syaq.g_01867
OG0001280	Praw.g_00980	Syaq.g_00294
OG0001281	Praw.g_00986	Syaq.g_00306
OG0001282	Praw.g_01017	Syaq.g_01762
OG0001284	Praw.g_00407	Syaq.g_01700
OG0001285	Praw.g_00541	Syaq.g_01639
OG0001286	Praw.g_00092	Syaq.g_00602
OG0001287	Praw.g_00037	Syaq.g_01030
OG0001289	Praw.g_01347	Syaq.g_01528
OG0001290	Praw.g_01335	Syaq.g_01493
OG0001291	Praw.g_01300	Syaq.g_01444
OG0001293	Praw.g_00873	Syaq.g_00736
OG0001294	Praw.g_00755	Syaq.g_02252
OG0001296	Praw.g_00639	Syaq.g_01808
OG0001297	Praw.g_00634	Syaq.g_01812
OG0001298	Praw.g_01924	Syaq.g_01967
OG0001299	Praw.g_01856	Syaq.g_02246
OG0001300	Praw.g_01829	Syaq.g_02589
OG0001301	Praw.g_01826	Syaq.g_02602
OG0001302	Praw.g_01710	Syaq.g_02115
OG0001303	Praw.g_01507	Syaq.g_02437
OG0001304	Praw.g_01482	Syaq.g_00049
OG0001305	Praw.g_01463	Syaq.g_02673
OG0001306	Praw.g_00220	Syaq.g_00267
OG0001308	Praw.g_00347	Syaq.g_00385
OG0001312	Praw.g_01558	Syaq.g_02449
OG0001313	Praw.g_00921, Praw.g_00923, Praw.g_00315	Syaq.g_00458, Syaq.g_00459
OG0001314	Praw.g_01768	Syaq.g_00826
OG0001315	Praw.g_01373	Syaq.g_00581
OG0001316	Praw.g_01295	Syaq.g_01437
OG0001317	Praw.g_01201	Syaq.g_01576
OG0001318	Praw.g_00877	Syaq.g_00728
OG0001319	Praw.g_00862	Syaq.g_00751
OG0001321	Praw.g_00696	Syaq.g_00483
OG0001322	Praw.g_00695	Syaq.g_00482
OG0001323	Praw.g_00629	Syaq.g_01820
OG0001324	Praw.g_01828	Syaq.g_02590
OG0001325	Praw.g_01804	Syaq.g_00030
OG0001326	Praw.g_01622	Syaq.g_01205
OG0001327	Praw.g_01452	Syaq.g_02259
OG0001328	Praw.g_01425	Syaq.g_02280
OG0001329	Praw.g_00194	Syaq.g_02113
OG0001330	Praw.g_00953	Syaq.g_00287
OG0001331	Praw.g_01022	Syaq.g_01757
OG0001333	Praw.g_00552	Syaq.g_01622
OG0001336	Praw.g_01150	Syaq.g_01174
OG0001343	Praw.g_01613	Syaq.g_00700
OG0001345	Praw.g_00253	Syaq.g_00213
OG0001346	Praw.g_00982	Syaq.g_00298
OG0001348	Praw.g_00453	Syaq.g_02703
OG0001349	Praw.g_01082	Syaq.g_00942
OG0001351	Praw.g_00693	Syaq.g_00476
OG0001352	Praw.g_01842	Syaq.g_01904
OG0001353	Praw.g_01666	Syaq.g_02379
OG0001354	Praw.g_01529	Syaq.g_02503
OG0001355	Praw.g_00463	Syaq.g_00797
OG0001356	Praw.g_01734	Syaq.g_02555, Syaq.g_00127
OG0001358	Praw.g_00156	Syaq.g_02056
OG0001359	Praw.g_01612	Syaq.g_00699
OG0001360	Praw.g_01422	Syaq.g_00211
OG0001361	Praw.g_00250	Syaq.g_00216
OG0001364	Praw.g_00069	Syaq.g_00972
OG0001365	Praw.g_01183	Syaq.g_01259
OG0001369	Praw.g_01342	Syaq.g_01503
OG0001373	Praw.g_01623	Syaq.g_01206
OG0001374	Praw.g_01615	Syaq.g_01198
OG0001375	Praw.g_01614	Syaq.g_00701
OG0001378	Praw.g_00171	Syaq.g_00506
OG0001379	Praw.g_00975	Syaq.g_00289
OG0001380	Praw.g_01003	Syaq.g_01915
OG0001382	Praw.g_00445	Syaq.g_00662
OG0001385	Praw.g_01626	Syaq.g_01209
OG0001386	Praw.g_01625	Syaq.g_01208
OG0001387	Praw.g_01624	Syaq.g_01207
OG0001388	Praw.g_01621	Syaq.g_01204
OG0001389	Praw.g_01620	Syaq.g_01203
OG0001390	Praw.g_01619	Syaq.g_01202
OG0001391	Praw.g_01618	Syaq.g_01201
OG0001392	Praw.g_01617	Syaq.g_01200
OG0001393	Praw.g_01616	Syaq.g_01199
OG0001395	Praw.g_01480	Syaq.g_00045
OG0001396	Praw.g_00341	Syaq.g_01064
OG0001401	Praw.g_00908	Syaq.g_02383
OG0001402	Praw.g_01744	Syaq.g_02061
OG0001408	Praw.g_01440	Syaq.g_02125
OG0001409	Praw.g_00241	Syaq.g_00229
OG0001413	Praw.g_00421	Syaq.g_00139, Syaq.g_02051
OG0001416	Praw.g_00688	Syaq.g_00303
OG0001417	Praw.g_00678	Syaq.g_02502
OG0001418	Praw.g_01838	Syaq.g_00243
OG0001420	Praw.g_00179	Syaq.g_01833
OG0001428	Praw.g_01263	Syaq.g_01396
OG0001429	Praw.g_01707	Syaq.g_02438
OG0001430	Praw.g_00948	Syaq.g_01271
OG0001432	Praw.g_00420	Syaq.g_01862
OG0001433	Praw.g_01735	Syaq.g_00128
OG0001434	Praw.g_01578	Syaq.g_02312
OG0001438	Praw.g_00841	Syaq.g_00778
OG0001439	Praw.g_00827	Syaq.g_00863
OG0001441	Praw.g_00627	Syaq.g_01822
OG0001442	Praw.g_01770	Syaq.g_02322
OG0001443	Praw.g_00498	Syaq.g_01236
OG0001447	Praw.g_01309	Syaq.g_01456
OG0001448	Praw.g_00765	Syaq.g_01873
OG0001449	Praw.g_00738	Syaq.g_00698
OG0001452	Praw.g_01609	Syaq.g_00723
OG0001453	Praw.g_01517	Syaq.g_02522
OG0001454	Praw.g_01429	Syaq.g_01917
OG0001456	Praw.g_00211	Syaq.g_01196
OG0001457	Praw.g_00212	Syaq.g_01195
OG0001458	Praw.g_00213	Syaq.g_01194
OG0001460	Praw.g_01736	Syaq.g_00129
OG0001462	Praw.g_01394	Syaq.g_01108
OG0001465	Praw.g_01820	Syaq.g_02704
OG0001467	Praw.g_01718	Syaq.g_00354
OG0001471	Praw.g_00422	Syaq.g_00859
OG0001473	Praw.g_00020	Syaq.g_02134
OG0001477	Praw.g_00320	Syaq.g_02599
OG0001479	Praw.g_00793	Syaq.g_00555
OG0001480	Praw.g_00763	Syaq.g_02121
OG0001482	Praw.g_00690	Syaq.g_02512
OG0001486	Praw.g_00232	Syaq.g_00251
OG0001492	Praw.g_00281	Syaq.g_00158
OG0001493	Praw.g_00289	Syaq.g_00150
OG0001496	Praw.g_00318	Syaq.g_02596
OG0001497	Praw.g_00319	Syaq.g_02598
OG0001502	Praw.g_01727	Syaq.g_02407
OG0001505	Praw.g_01044	Syaq.g_00934
OG0001514	Praw.g_00317	Syaq.g_02595
OG0001525	Praw.g_00436	Syaq.g_02129
OG0001546	Praw.g_00624	Syaq.g_01825
OG0001547	Praw.g_01725	Syaq.g_02422
OG0001549	Praw.g_01640	Syaq.g_02416
OG0001551	Praw.g_00210	Syaq.g_02572
OG0001553	Praw.g_01086	Syaq.g_00368
OG0001554	Praw.g_00427	Syaq.g_01266
OG0001556	Praw.g_01742	Syaq.g_00202, Syaq.g_02654
OG0001558	Praw.g_00911	Syaq.g_01130
OG0001564	Praw.g_01062	Syaq.g_02158
OG0001565	Praw.g_00731	Syaq.g_02120
OG0001567	Praw.g_01726	Syaq.g_02421
OG0001568	Praw.g_01724	Syaq.g_02424
OG0001586	Praw.g_01108	Syaq.g_00932
OG0001602	Praw.g_01821	Syaq.g_02705
OG0001605	Praw.g_01499	Syaq.g_01892
OG0001613	Praw.g_00077	Syaq.g_00582
OG0001627	Praw.g_01754	Syaq.g_01735
OG0001647	Praw.g_00861	Syaq.g_00753
OG0001652	Praw.g_00909	Syaq.g_01132
OG0001666	Praw.g_00938	Syaq.g_02653
OG0001671	Praw.g_00916	Syaq.g_01316
OG0001700	Praw.g_01737	Syaq.g_02420
OG0001709	Praw.g_01102	Syaq.g_00943
OG0001792	Praw.g_01068	Syaq.g_00165
