Orthogroup	Praw	Syab
OG0001165	Praw.g_00514	Syab.g_02252
OG0001166	Praw.g_00534	Syab.g_02296
OG0001167	Praw.g_00551	Syab.g_02322
OG0001168	Praw.g_00553	Syab.g_02324
OG0001169	Praw.g_00555	Syab.g_02326
OG0001170	Praw.g_00557	Syab.g_02328
OG0001171	Praw.g_00567	Syab.g_02339
OG0001172	Praw.g_01914	Syab.g_00371
OG0001173	Praw.g_01913	Syab.g_00372
OG0001174	Praw.g_01905	Syab.g_00380
OG0001175	Praw.g_01904	Syab.g_00381
OG0001176	Praw.g_01897	Syab.g_00398
OG0001177	Praw.g_01895	Syab.g_00396
OG0001178	Praw.g_01890	Syab.g_02263
OG0001179	Praw.g_00112	Syab.g_00427
OG0001180	Praw.g_00090	Syab.g_00453
OG0001181	Praw.g_00086	Syab.g_00457
OG0001182	Praw.g_00079	Syab.g_00467
OG0001183	Praw.g_00075	Syab.g_00474
OG0001184	Praw.g_00059	Syab.g_00196
OG0001185	Praw.g_00045	Syab.g_00119
OG0001186	Praw.g_00021	Syab.g_00085
OG0001187	Praw.g_00017	Syab.g_00081
OG0001188	Praw.g_00015	Syab.g_00079
OG0001189	Praw.g_01191	Syab.g_00058
OG0001190	Praw.g_01187	Syab.g_02755
OG0001191	Praw.g_01177	Syab.g_02771
OG0001192	Praw.g_01172	Syab.g_02778
OG0001193	Praw.g_01162	Syab.g_02827
OG0001194	Praw.g_01161	Syab.g_02833
OG0001195	Praw.g_01160	Syab.g_02834
OG0001196	Praw.g_01147	Syab.g_02896
OG0001197	Praw.g_01146	Syab.g_02898
OG0001198	Praw.g_01139	Syab.g_02911
OG0001199	Praw.g_01360	Syab.g_02440
OG0001200	Praw.g_01358	Syab.g_02442
OG0001201	Praw.g_01327	Syab.g_02501
OG0001202	Praw.g_01236	Syab.g_02635
OG0001203	Praw.g_01197	Syab.g_02369
OG0001204	Praw.g_00890	Syab.g_00353
OG0001205	Praw.g_00702	Syab.g_00593
OG0001206	Praw.g_00685	Syab.g_00641
OG0001207	Praw.g_00670	Syab.g_02088
OG0001209	Praw.g_00613	Syab.g_02038
OG0001210	Praw.g_00608	Syab.g_02030
OG0001211	Praw.g_00598	Syab.g_02013
OG0001212	Praw.g_01942	Syab.g_01955
OG0001213	Praw.g_00165	Syab.g_01886
OG0001214	Praw.g_01885	Syab.g_01872
OG0001215	Praw.g_01832	Syab.g_01171
OG0001216	Praw.g_01807	Syab.g_01269
OG0001217	Praw.g_01759	Syab.g_01464
OG0001218	Praw.g_01751	Syab.g_00723
OG0001220	Praw.g_01647	Syab.g_01737
OG0001221	Praw.g_01586	Syab.g_01607
OG0001222	Praw.g_01547	Syab.g_01396
OG0001223	Praw.g_01521	Syab.g_01345
OG0001224	Praw.g_01471	Syab.g_01214
OG0001225	Praw.g_01469	Syab.g_01212
OG0001226	Praw.g_01443	Syab.g_02450
OG0001227	Praw.g_01424	Syab.g_00891
OG0001228	Praw.g_00279	Syab.g_01697
OG0001229	Praw.g_01014	Syab.g_01184
OG0001230	Praw.g_01091	Syab.g_00791
OG0001231	Praw.g_00432	Syab.g_00017
OG0001232	Praw.g_00538	Syab.g_02306
OG0001233	Praw.g_00558	Syab.g_02329
OG0001234	Praw.g_01902	Syab.g_00385
OG0001235	Praw.g_01893	Syab.g_00391
OG0001236	Praw.g_00062	Syab.g_00200
OG0001237	Praw.g_00058	Syab.g_00192
OG0001238	Praw.g_01176	Syab.g_02773
OG0001239	Praw.g_01363	Syab.g_02437
OG0001241	Praw.g_01334	Syab.g_02494
OG0001242	Praw.g_01316	Syab.g_02525
OG0001243	Praw.g_01310	Syab.g_02533
OG0001244	Praw.g_01294	Syab.g_02561
OG0001245	Praw.g_00753	Syab.g_01762
OG0001246	Praw.g_00644	Syab.g_02126
OG0001247	Praw.g_01839	Syab.g_02825
OG0001248	Praw.g_01837	Syab.g_01163
OG0001249	Praw.g_01719	Syab.g_00514
OG0001250	Praw.g_01658	Syab.g_01714
OG0001251	Praw.g_01610	Syab.g_01816
OG0001252	Praw.g_01476	Syab.g_01228
OG0001253	Praw.g_01423	Syab.g_01761
OG0001254	Praw.g_00203	Syab.g_01749
OG0001255	Praw.g_00218	Syab.g_01846
OG0001256	Praw.g_00425	Syab.g_02238
OG0001257	Praw.g_00431	Syab.g_01610
OG0001258	Praw.g_00512	Syab.g_02250
OG0001259	Praw.g_00556	Syab.g_02327
OG0001260	Praw.g_00573	Syab.g_02350
OG0001261	Praw.g_00104	Syab.g_00436
OG0001262	Praw.g_01193	Syab.g_00060
OG0001263	Praw.g_01307	Syab.g_02536
OG0001265	Praw.g_01317	Syab.g_02523
OG0001266	Praw.g_01232	Syab.g_02639
OG0001267	Praw.g_00854	Syab.g_00295
OG0001268	Praw.g_00791	Syab.g_00529
OG0001269	Praw.g_00773	Syab.g_01809
OG0001270	Praw.g_00713	Syab.g_00579
OG0001271	Praw.g_00675	Syab.g_00694
OG0001272	Praw.g_00662	Syab.g_02102
OG0001273	Praw.g_00167	Syab.g_01878
OG0001274	Praw.g_01819	Syab.g_02706
OG0001275	Praw.g_01511	Syab.g_01330
OG0001276	Praw.g_01492	Syab.g_01313
OG0001277	Praw.g_01435	Syab.g_02163
OG0001278	Praw.g_00284	Syab.g_01152
OG0001279	Praw.g_00930	Syab.g_01807
OG0001280	Praw.g_00980	Syab.g_00918
OG0001281	Praw.g_00986	Syab.g_00906
OG0001282	Praw.g_01017	Syab.g_02086
OG0001284	Praw.g_00407	Syab.g_02211
OG0001285	Praw.g_00541	Syab.g_02309
OG0001286	Praw.g_00092	Syab.g_00451
OG0001287	Praw.g_00037	Syab.g_00111
OG0001288	Praw.g_00028	Syab.g_00094
OG0001289	Praw.g_01347	Syab.g_02465
OG0001290	Praw.g_01335	Syab.g_02493
OG0001291	Praw.g_01300	Syab.g_02546
OG0001292	Praw.g_00885	Syab.g_00348
OG0001293	Praw.g_00873	Syab.g_00322
OG0001294	Praw.g_00755	Syab.g_01564
OG0001295	Praw.g_00680	Syab.g_01215
OG0001296	Praw.g_00639	Syab.g_02132
OG0001297	Praw.g_00634	Syab.g_02136
OG0001298	Praw.g_01924	Syab.g_01980
OG0001299	Praw.g_01856	Syab.g_01557
OG0001300	Praw.g_01829	Syab.g_01180
OG0001301	Praw.g_01826	Syab.g_01197
OG0001302	Praw.g_01710	Syab.g_01844
OG0001303	Praw.g_01507	Syab.g_01424
OG0001304	Praw.g_01482	Syab.g_01298
OG0001305	Praw.g_01463	Syab.g_01204
OG0001306	Praw.g_00220	Syab.g_00941
OG0001307	Praw.g_00998	Syab.g_01552
OG0001308	Praw.g_00347	Syab.g_00759
OG0001309	Praw.g_00429	Syab.g_02142
OG0001310	Praw.g_00527	Syab.g_02288
OG0001311	Praw.g_01490	Syab.g_01311
OG0001312	Praw.g_01558	Syab.g_01414
OG0001313	Praw.g_00921, Praw.g_00923, Praw.g_00315	Syab.g_00652, Syab.g_00660, Syab.g_00651, Syab.g_00659
OG0001315	Praw.g_01373	Syab.g_00472
OG0001316	Praw.g_01295	Syab.g_02552
OG0001317	Praw.g_01201	Syab.g_02373
OG0001318	Praw.g_00877	Syab.g_00333
OG0001319	Praw.g_00862	Syab.g_00306
OG0001321	Praw.g_00696	Syab.g_00616
OG0001322	Praw.g_00695	Syab.g_00617
OG0001323	Praw.g_00629	Syab.g_02145
OG0001324	Praw.g_01828	Syab.g_01181
OG0001325	Praw.g_01804	Syab.g_01273
OG0001326	Praw.g_01622	Syab.g_02841
OG0001327	Praw.g_01452	Syab.g_01643
OG0001328	Praw.g_01425	Syab.g_01616
OG0001329	Praw.g_00194	Syab.g_00361
OG0001330	Praw.g_00953	Syab.g_00925
OG0001331	Praw.g_01022	Syab.g_02081
OG0001332	Praw.g_00380	Syab.g_02165
OG0001333	Praw.g_00552	Syab.g_02323
OG0001334	Praw.g_00072	Syab.g_00483
OG0001335	Praw.g_00071	Syab.g_00484
OG0001336	Praw.g_01150	Syab.g_02886
OG0001339	Praw.g_01332	Syab.g_02496
OG0001340	Praw.g_00806	Syab.g_00503
OG0001341	Praw.g_01761	Syab.g_01779
OG0001343	Praw.g_01613	Syab.g_00359
OG0001344	Praw.g_00238	Syab.g_00974
OG0001345	Praw.g_00253	Syab.g_01008
OG0001346	Praw.g_00982	Syab.g_00914
OG0001348	Praw.g_00453	Syab.g_01258
OG0001351	Praw.g_00693	Syab.g_00625
OG0001353	Praw.g_01666	Syab.g_01702
OG0001354	Praw.g_01529	Syab.g_01358
OG0001358	Praw.g_00156	Syab.g_01900
OG0001359	Praw.g_01612	Syab.g_00360
OG0001360	Praw.g_01422	Syab.g_01010
OG0001361	Praw.g_00250	Syab.g_00154, Syab.g_01005
OG0001362	Praw.g_00351	Syab.g_00754
OG0001363	Praw.g_00353	Syab.g_00752
OG0001364	Praw.g_00069	Syab.g_00211
OG0001365	Praw.g_01183	Syab.g_02760
OG0001369	Praw.g_01342	Syab.g_02483
OG0001373	Praw.g_01623	Syab.g_02840
OG0001374	Praw.g_01615	Syab.g_02848
OG0001375	Praw.g_01614	Syab.g_00358
OG0001376	Praw.g_01458	Syab.g_02782
OG0001377	Praw.g_01457	Syab.g_02781
OG0001378	Praw.g_00171	Syab.g_00578
OG0001379	Praw.g_00975	Syab.g_00923
OG0001381	Praw.g_01010	Syab.g_01937
OG0001382	Praw.g_00445	Syab.g_00393
OG0001385	Praw.g_01626	Syab.g_02837
OG0001386	Praw.g_01625	Syab.g_02838
OG0001387	Praw.g_01624	Syab.g_02839
OG0001388	Praw.g_01621	Syab.g_02842
OG0001389	Praw.g_01620	Syab.g_02843
OG0001390	Praw.g_01619	Syab.g_02844
OG0001391	Praw.g_01618	Syab.g_02845
OG0001392	Praw.g_01617	Syab.g_02846
OG0001393	Praw.g_01616	Syab.g_02847
OG0001396	Praw.g_00341	Syab.g_02831
OG0001397	Praw.g_00352	Syab.g_00753
OG0001398	Praw.g_00459	Syab.g_02457
OG0001401	Praw.g_00908	Syab.g_01708
OG0001402	Praw.g_01744	Syab.g_01896
OG0001404	Praw.g_01366	Syab.g_02433
OG0001405	Praw.g_00808	Syab.g_00486
OG0001406	Praw.g_01459	Syab.g_02783
OG0001407	Praw.g_01445	Syab.g_01158
OG0001408	Praw.g_01440	Syab.g_01826
OG0001409	Praw.g_00241	Syab.g_00988
OG0001410	Praw.g_00999	Syab.g_01550
OG0001413	Praw.g_00421	Syab.g_01812, Syab.g_01904
OG0001414	Praw.g_01206	Syab.g_01938
OG0001415	Praw.g_01204	Syab.g_02471
OG0001416	Praw.g_00688	Syab.g_00909
OG0001417	Praw.g_00678	Syab.g_01359
OG0001419	Praw.g_01444	Syab.g_01159
OG0001420	Praw.g_00179	Syab.g_02155
OG0001425	Praw.g_01173	Syab.g_02777
OG0001428	Praw.g_01263	Syab.g_02594
OG0001429	Praw.g_01707	Syab.g_01423
OG0001430	Praw.g_00948	Syab.g_02743
OG0001432	Praw.g_00420	Syab.g_01818
OG0001434	Praw.g_01578	Syab.g_01594
OG0001438	Praw.g_00841	Syab.g_00280
OG0001439	Praw.g_00827	Syab.g_00248
OG0001442	Praw.g_01770	Syab.g_01583
OG0001443	Praw.g_00498	Syab.g_02794
OG0001447	Praw.g_01309	Syab.g_02534
OG0001448	Praw.g_00765	Syab.g_01789
OG0001449	Praw.g_00738	Syab.g_00357
OG0001450	Praw.g_01835	Syab.g_01081
OG0001452	Praw.g_01609	Syab.g_00338
OG0001454	Praw.g_01429	Syab.g_01808
OG0001456	Praw.g_00211	Syab.g_02850
OG0001457	Praw.g_00212	Syab.g_02851
OG0001458	Praw.g_00213	Syab.g_02852
OG0001462	Praw.g_01394	Syab.g_00042
OG0001463	Praw.g_00848	Syab.g_01104
OG0001467	Praw.g_01718	Syab.g_00805
OG0001471	Praw.g_00422	Syab.g_00253
OG0001472	Praw.g_00428	Syab.g_01800
OG0001473	Praw.g_00020	Syab.g_01813
OG0001477	Praw.g_00320	Syab.g_01191
OG0001479	Praw.g_00793	Syab.g_00527
OG0001480	Praw.g_00763	Syab.g_01836
OG0001481	Praw.g_00759	Syab.g_00621
OG0001482	Praw.g_00690	Syab.g_01349
OG0001486	Praw.g_00232	Syab.g_00967
OG0001492	Praw.g_00281	Syab.g_01155
OG0001493	Praw.g_00289	Syab.g_01147
OG0001494	Praw.g_01111	Syab.g_00173
OG0001496	Praw.g_00318	Syab.g_01188
OG0001497	Praw.g_00319	Syab.g_01190
OG0001499	Praw.g_01374	Syab.g_01112
OG0001502	Praw.g_01727	Syab.g_01733
OG0001514	Praw.g_00317	Syab.g_01187
OG0001525	Praw.g_00436	Syab.g_01823
OG0001546	Praw.g_00624	Syab.g_02150
OG0001547	Praw.g_01725	Syab.g_01440
OG0001551	Praw.g_00210	Syab.g_01166
OG0001554	Praw.g_00427	Syab.g_02753
OG0001555	Praw.g_00441	Syab.g_02418
OG0001558	Praw.g_00911	Syab.g_00021
OG0001564	Praw.g_01062	Syab.g_00177
OG0001565	Praw.g_00731	Syab.g_01837
OG0001567	Praw.g_01726	Syab.g_01441
OG0001568	Praw.g_01724	Syab.g_01439
OG0001582	Praw.g_00679	Syab.g_01881
OG0001586	Praw.g_01108	Syab.g_00181, Syab.g_00169
OG0001627	Praw.g_01754	Syab.g_02167
OG0001635	Praw.g_00480	Syab.g_00090
OG0001647	Praw.g_00861	Syab.g_00304
OG0001652	Praw.g_00909	Syab.g_00019
OG0001666	Praw.g_00938	Syab.g_01471
OG0001671	Praw.g_00916	Syab.g_02691
OG0001709	Praw.g_01102	Syab.g_00162
OG0001745	Praw.g_00419	Syab.g_01769
OG0001792	Praw.g_01068	Syab.g_01053
OG0002291	Praw.g_00927	Syab.g_02556
OG0002425	Praw.g_01105	Syab.g_00186
