Orthogroup	Prab	Prao
OG0001156	Prab.g_01814	Prao.g_01699
OG0001157	Prab.g_01816	Prao.g_01701
OG0001158	Prab.g_01817	Prao.g_01702
OG0001159	Prab.g_01818	Prao.g_01703
OG0001160	Prab.g_01819	Prao.g_01704
OG0001161	Prab.g_01822	Prao.g_01707
OG0001162	Prab.g_01823	Prao.g_01708
OG0001163	Prab.g_01824	Prao.g_01709
OG0001164	Prab.g_01825	Prao.g_01710
OG0001165	Prab.g_01826	Prao.g_01711
OG0001166	Prab.g_01827	Prao.g_01712
OG0001167	Prab.g_01828	Prao.g_01713
OG0001168	Prab.g_01830	Prao.g_01715
OG0001169	Prab.g_01831	Prao.g_01716
OG0001170	Prab.g_01833	Prao.g_01718
OG0001171	Prab.g_01834	Prao.g_01719
OG0001172	Prab.g_01835	Prao.g_01720
OG0001173	Prab.g_01836	Prao.g_01722
OG0001174	Prab.g_01838	Prao.g_01724
OG0001175	Prab.g_01840	Prao.g_01726
OG0001176	Prab.g_01841	Prao.g_01727
OG0001177	Prab.g_01843	Prao.g_01729
OG0001178	Prab.g_01844	Prao.g_01730
OG0001179	Prab.g_01845	Prao.g_01731
OG0001180	Prab.g_01846	Prao.g_01732
OG0001181	Prab.g_01847	Prao.g_01733
OG0001182	Prab.g_01848	Prao.g_01734
OG0001183	Prab.g_01849	Prao.g_01735
OG0001184	Prab.g_01850	Prao.g_01736
OG0001185	Prab.g_01851	Prao.g_01737
OG0001186	Prab.g_01852	Prao.g_01738
OG0001187	Prab.g_01853	Prao.g_01739
OG0001188	Prab.g_01854	Prao.g_01740
OG0001189	Prab.g_01855	Prao.g_01741
OG0001190	Prab.g_01856	Prao.g_01742
OG0001191	Prab.g_01858	Prao.g_01744
OG0001192	Prab.g_01860	Prao.g_01746
OG0001193	Prab.g_01861	Prao.g_01747
OG0001194	Prab.g_01862	Prao.g_01748
OG0001195	Prab.g_01863	Prao.g_01749
OG0001196	Prab.g_01865	Prao.g_01751
OG0001197	Prab.g_01868	Prao.g_01754
OG0001198	Prab.g_01869	Prao.g_01755
OG0001199	Prab.g_01870	Prao.g_01756
OG0001200	Prab.g_01871	Prao.g_01757
OG0001201	Prab.g_01872	Prao.g_01758
OG0001202	Prab.g_01873	Prao.g_01759
OG0001203	Prab.g_01875	Prao.g_01761
OG0001204	Prab.g_01879	Prao.g_01764
OG0001205	Prab.g_01880	Prao.g_01765
OG0001206	Prab.g_01881	Prao.g_01767
OG0001207	Prab.g_01882	Prao.g_01768
OG0001208	Prab.g_01883	Prao.g_01769
OG0001209	Prab.g_01884	Prao.g_01770
OG0001210	Prab.g_01885	Prao.g_01771
OG0001211	Prab.g_01886	Prao.g_01772
OG0001212	Prab.g_01887	Prao.g_01773
OG0001213	Prab.g_01888	Prao.g_01774
OG0001214	Prab.g_01889	Prao.g_01775
OG0001215	Prab.g_01890	Prao.g_01776
OG0001216	Prab.g_01891	Prao.g_01777
OG0001217	Prab.g_01892	Prao.g_01778
OG0001218	Prab.g_01893	Prao.g_01779
OG0001219	Prab.g_01894	Prao.g_01780
OG0001220	Prab.g_01895	Prao.g_01781
OG0001221	Prab.g_01896	Prao.g_01782
OG0001222	Prab.g_01898	Prao.g_01784
OG0001223	Prab.g_01900	Prao.g_01786
OG0001224	Prab.g_01901	Prao.g_01787
OG0001225	Prab.g_01903	Prao.g_01789
OG0001226	Prab.g_01904	Prao.g_01790
OG0001227	Prab.g_01905	Prao.g_01791
OG0001228	Prab.g_01906	Prao.g_01792
OG0001229	Prab.g_01907	Prao.g_01793
OG0001230	Prab.g_01908	Prao.g_01794
OG0001231	Prab.g_01909	Prao.g_01795
OG0001232	Prab.g_01911	Prao.g_01797
OG0001233	Prab.g_01912	Prao.g_01798
OG0001234	Prab.g_01913	Prao.g_01799
OG0001235	Prab.g_01914	Prao.g_01800
OG0001236	Prab.g_01915	Prao.g_01801
OG0001237	Prab.g_01918	Prao.g_01804
OG0001238	Prab.g_01919	Prao.g_01805
OG0001239	Prab.g_01922	Prao.g_01808
OG0001240	Prab.g_01923	Prao.g_01809
OG0001241	Prab.g_01924	Prao.g_01810
OG0001242	Prab.g_01925	Prao.g_01811
OG0001243	Prab.g_01926	Prao.g_01812
OG0001244	Prab.g_01927	Prao.g_01813
OG0001245	Prab.g_01928	Prao.g_01814
OG0001246	Prab.g_01929	Prao.g_01815
OG0001247	Prab.g_01930	Prao.g_01816
OG0001248	Prab.g_01931	Prao.g_01817
OG0001249	Prab.g_01932	Prao.g_01818
OG0001250	Prab.g_01933	Prao.g_01819
OG0001251	Prab.g_01934	Prao.g_01820
OG0001252	Prab.g_01935	Prao.g_01821
OG0001253	Prab.g_01936	Prao.g_01822
OG0001254	Prab.g_01938	Prao.g_01824
OG0001255	Prab.g_01939	Prao.g_01825
OG0001256	Prab.g_01941	Prao.g_01827
OG0001257	Prab.g_01942	Prao.g_01828
OG0001258	Prab.g_01943	Prao.g_01829
OG0001259	Prab.g_01945	Prao.g_01831
OG0001260	Prab.g_01947	Prao.g_01833
OG0001261	Prab.g_01948	Prao.g_01834
OG0001262	Prab.g_01949	Prao.g_01835
OG0001263	Prab.g_01950	Prao.g_01836
OG0001264	Prab.g_01951	Prao.g_01837
OG0001265	Prab.g_01952	Prao.g_01838
OG0001266	Prab.g_01953	Prao.g_01839
OG0001267	Prab.g_01954	Prao.g_01840
OG0001268	Prab.g_01955	Prao.g_01841
OG0001270	Prab.g_00128	Prao.g_00276
OG0001271	Prab.g_00141	Prao.g_00288
OG0001272	Prab.g_00269	Prao.g_00418
OG0001273	Prab.g_00321	Prao.g_00469
OG0001274	Prab.g_00486	Prao.g_00588
OG0001275	Prab.g_00502	Prao.g_00604
OG0001276	Prab.g_00594	Prao.g_00028
OG0001277	Prab.g_00766	Prao.g_00686
OG0001278	Prab.g_00890	Prao.g_00792
OG0001279	Prab.g_01069	Prao.g_00844
OG0001280	Prab.g_00953	Prao.g_00950
OG0001281	Prab.g_01120	Prao.g_01001
OG0001282	Prab.g_01137	Prao.g_01018
OG0001283	Prab.g_01142	Prao.g_01023
OG0001284	Prab.g_01152	Prao.g_01154
OG0001285	Prab.g_01203	Prao.g_01105
OG0001286	Prab.g_01216	Prao.g_01092
OG0001287	Prab.g_01392	Prao.g_01219
OG0001288	Prab.g_01506	Prao.g_01436
OG0001289	Prab.g_01517	Prao.g_01447
OG0001290	Prab.g_01561	Prao.g_01489
OG0001291	Prab.g_01562	Prao.g_01490
OG0001292	Prab.g_01567	Prao.g_01495
OG0001293	Prab.g_01592	Prao.g_01511
OG0001295	Prab.g_01623	Prao.g_01531
OG0001296	Prab.g_01661	Prao.g_01544
OG0001297	Prab.g_01665	Prao.g_01548
OG0001298	Prab.g_01668	Prao.g_01551
OG0001299	Prab.g_01734	Prao.g_01618
OG0001300	Prab.g_01758	Prao.g_01643
OG0001302	Prab.g_01867	Prao.g_01753
OG0001303	Prab.g_01899	Prao.g_01785
OG0001304	Prab.g_01944	Prao.g_01830
OG0001306	Prab.g_00440	Prao.g_00541
OG0001308	Prab.g_00063	Prao.g_00210
OG0001309	Prab.g_00066	Prao.g_00213
OG0001310	Prab.g_00068	Prao.g_00215
OG0001311	Prab.g_00084	Prao.g_00232
OG0001312	Prab.g_00110	Prao.g_00258
OG0001314	Prab.g_00190	Prao.g_00337
OG0001315	Prab.g_00233	Prao.g_00381
OG0001316	Prab.g_00242	Prao.g_00390
OG0001317	Prab.g_00362	Prao.g_00508
OG0001318	Prab.g_00642	Prao.g_00076
OG0001319	Prab.g_00776	Prao.g_00694
OG0001320	Prab.g_00938	Prao.g_00965
OG0001322	Prab.g_01127	Prao.g_01009
OG0001323	Prab.g_01164	Prao.g_01143
OG0001324	Prab.g_01167	Prao.g_01139
OG0001325	Prab.g_01174	Prao.g_01132
OG0001326	Prab.g_01247	Prao.g_01061
OG0001328	Prab.g_01565	Prao.g_01493
OG0001329	Prab.g_01692	Prao.g_01575
OG0001330	Prab.g_01726	Prao.g_01609
OG0001332	Prab.g_00131	Prao.g_00279
OG0001334	Prab.g_00472	Prao.g_00573
OG0001335	Prab.g_01112	Prao.g_00993
OG0001336	Prab.g_01130	Prao.g_01012
OG0001337	Prab.g_01145	Prao.g_01026
OG0001339	Prab.g_01331	Prao.g_01271
OG0001340	Prab.g_01381	Prao.g_01216
OG0001341	Prab.g_01558	Prao.g_01486
OG0001342	Prab.g_01569	Prao.g_01497
OG0001343	Prab.g_01666	Prao.g_01549
OG0001344	Prab.g_01715	Prao.g_01598
OG0001345	Prab.g_01806	Prao.g_01691
OG0001346	Prab.g_01859	Prao.g_01745
OG0001347	Prab.g_01897	Prao.g_01783
OG0001349	Prab.g_00109	Prao.g_00257
OG0001350	Prab.g_00135	Prao.g_00282
OG0001351	Prab.g_00194	Prao.g_00341
OG0001352	Prab.g_00238	Prao.g_00386
OG0001353	Prab.g_00250	Prao.g_00399
OG0001354	Prab.g_00268	Prao.g_00417
OG0001355	Prab.g_00326	Prao.g_00475
OG0001356	Prab.g_00366	Prao.g_00512
OG0001357	Prab.g_00437	Prao.g_00538
OG0001358	Prab.g_00476	Prao.g_00578
OG0001359	Prab.g_00490	Prao.g_00592
OG0001360	Prab.g_00513	Prao.g_00615
OG0001361	Prab.g_00518	Prao.g_00620
OG0001362	Prab.g_00581	Prao.g_01869
OG0001363	Prab.g_00710	Prao.g_00141
OG0001364	Prab.g_00824	Prao.g_00724
OG0001365	Prab.g_00880	Prao.g_00782
OG0001366	Prab.g_01086	Prao.g_00826
OG0001367	Prab.g_00982	Prao.g_00930
OG0001368	Prab.g_00954	Prao.g_00949
OG0001369	Prab.g_01190	Prao.g_01118
OG0001370	Prab.g_01191	Prao.g_01117
OG0001371	Prab.g_01269	Prao.g_01039
OG0001373	Prab.g_01536	Prao.g_01466
OG0001374	Prab.g_01729	Prao.g_01613
OG0001375	Prab.g_01706	Prao.g_01589
OG0001376	Prab.g_01748	Prao.g_01632
OG0001377	Prab.g_01866	Prao.g_01752
OG0001378	Prab.g_00952	Prao.g_00951
OG0001379	Prab.g_00059	Prao.g_00206
OG0001380	Prab.g_00060	Prao.g_00207
OG0001381	Prab.g_00079	Prao.g_00226
OG0001383	Prab.g_00225	Prao.g_00372
OG0001384	Prab.g_00246	Prao.g_00394
OG0001385	Prab.g_00261	Prao.g_00410
OG0001386	Prab.g_00351	Prao.g_00497
OG0001390	Prab.g_00465	Prao.g_00566
OG0001391	Prab.g_00508	Prao.g_00610
OG0001392	Prab.g_00515	Prao.g_00617
OG0001393	Prab.g_00523	Prao.g_00625
OG0001394	Prab.g_00671	Prao.g_00105
OG0001395	Prab.g_00679	Prao.g_00113
OG0001396	Prab.g_00681	Prao.g_00115
OG0001397	Prab.g_00687	Prao.g_00120
OG0001398	Prab.g_00728	Prao.g_00653
OG0001399	Prab.g_00826	Prao.g_00726
OG0001400	Prab.g_01087	Prao.g_00825
OG0001401	Prab.g_01085	Prao.g_00828
OG0001402	Prab.g_01063	Prao.g_00850
OG0001403	Prab.g_01060	Prao.g_00853
OG0001405	Prab.g_00944	Prao.g_00959
OG0001406	Prab.g_00925	Prao.g_00978
OG0001407	Prab.g_01110	Prao.g_00991
OG0001408	Prab.g_01118	Prao.g_00999
OG0001409	Prab.g_01298	Prao.g_01336
OG0001410	Prab.g_01205	Prao.g_01103
OG0001411	Prab.g_01305	Prao.g_01303
OG0001412	Prab.g_01327	Prao.g_01275
OG0001413	Prab.g_01352	Prao.g_01248
OG0001414	Prab.g_01361	Prao.g_01238
OG0001415	Prab.g_01505	Prao.g_01435
OG0001416	Prab.g_01508	Prao.g_01438
OG0001417	Prab.g_01559	Prao.g_01487
OG0001418	Prab.g_01573	Prao.g_01499
OG0001419	Prab.g_00755	Prao.g_00004
OG0001421	Prab.g_01029	Prao.g_00883
OG0001424	Prab.g_00053	Prao.g_00200
OG0001425	Prab.g_00314	Prao.g_00462
OG0001426	Prab.g_00353	Prao.g_00499
OG0001427	Prab.g_00525	Prao.g_00627
OG0001428	Prab.g_01583, Prab.g_00764	Prao.g_00684
OG0001429	Prab.g_00779	Prao.g_00697
OG0001430	Prab.g_00830	Prao.g_00730
OG0001431	Prab.g_01083	Prao.g_00830
OG0001432	Prab.g_01078	Prao.g_00835
OG0001433	Prab.g_01115	Prao.g_00996
OG0001434	Prab.g_01192	Prao.g_01116
OG0001435	Prab.g_01282	Prao.g_00016
OG0001436	Prab.g_01581	Prao.g_01505
OG0001438	Prab.g_01940	Prao.g_01826
OG0001439	Prab.g_00406	Prao.g_01368
OG0001440	Prab.g_00361	Prao.g_00507
OG0001441	Prab.g_01000	Prao.g_00912
OG0001442	Prab.g_00961	Prao.g_00942
OG0001443	Prab.g_01116	Prao.g_00997
OG0001444	Prab.g_01119	Prao.g_01000
OG0001445	Prab.g_01571	Prao.g_01498
OG0001448	Prab.g_00624	Prao.g_00059
OG0001449	Prab.g_01155	Prao.g_01151
OG0001450	Prab.g_01178	Prao.g_01129
OG0001452	Prab.g_01238	Prao.g_01070
OG0001457	Prab.g_01408	Prao.g_01360
OG0001458	Prab.g_01917	Prao.g_01803
OG0001460	Prab.g_00356	Prao.g_00502
OG0001461	Prab.g_00364	Prao.g_00511
OG0001462	Prab.g_00383	Prao.g_00521
OG0001464	Prab.g_00563	Prao.g_01178
OG0001466	Prab.g_00707	Prao.g_00140
OG0001468	Prab.g_00872	Prao.g_00773
OG0001469	Prab.g_00902	Prao.g_00804
OG0001470	Prab.g_00962	Prao.g_00941
OG0001471	Prab.g_01109	Prao.g_00990
OG0001472	Prab.g_01114	Prao.g_00995
OG0001473	Prab.g_01117	Prao.g_00998
OG0001475	Prab.g_00769	Prao.g_01298
OG0001476	Prab.g_01463	Prao.g_01394
OG0001478	Prab.g_01829	Prao.g_01714
OG0001479	Prab.g_01217	Prao.g_01091
OG0001482	Prab.g_00308	Prao.g_00456
OG0001483	Prab.g_01618, Prab.g_00916	Prao.g_01295
OG0001486	Prab.g_01101	Prao.g_00811
OG0001487	Prab.g_01037	Prao.g_00875
OG0001488	Prab.g_01105	Prao.g_00986
OG0001489	Prab.g_01106	Prao.g_00987
OG0001490	Prab.g_01107	Prao.g_00988
OG0001491	Prab.g_01113	Prao.g_00994
OG0001492	Prab.g_01140	Prao.g_01021
OG0001493	Prab.g_01149	Prao.g_01157
OG0001494	Prab.g_01235	Prao.g_01073
OG0001496	Prab.g_01320	Prao.g_01282
OG0001497	Prab.g_01391	Prao.g_01218
OG0001498	Prab.g_01728	Prao.g_01611
OG0001499	Prab.g_01749	Prao.g_01633
OG0001503	Prab.g_00163	Prao.g_00310
OG0001504	Prab.g_00390	Prao.g_00528
OG0001505	Prab.g_00752	Prao.g_00678
OG0001506	Prab.g_01302	Prao.g_00680
OG0001507	Prab.g_00816	Prao.g_00716
OG0001508	Prab.g_00869	Prao.g_00770
OG0001510	Prab.g_00903	Prao.g_00805
OG0001511	Prab.g_01099	Prao.g_00813
OG0001512	Prab.g_01098	Prao.g_00814
OG0001513	Prab.g_01097	Prao.g_00815
OG0001514	Prab.g_01096	Prao.g_00816
OG0001515	Prab.g_01095	Prao.g_00817
OG0001516	Prab.g_01094	Prao.g_00818
OG0001517	Prab.g_01093	Prao.g_00819
OG0001518	Prab.g_01092	Prao.g_00820
OG0001519	Prab.g_01091	Prao.g_00821
OG0001520	Prab.g_01090	Prao.g_00822
OG0001521	Prab.g_01089	Prao.g_00823
OG0001522	Prab.g_01088	Prao.g_00824
OG0001525	Prab.g_01132	Prao.g_01013
OG0001526	Prab.g_01202	Prao.g_01107
OG0001528	Prab.g_01582	Prao.g_01506
OG0001529	Prab.g_01821	Prao.g_01706
OG0001531	Prab.g_00988	Prao.g_00924
OG0001532	Prab.g_01104	Prao.g_00985
OG0001533	Prab.g_01123	Prao.g_01005
OG0001534	Prab.g_00977	Prao.g_01330
OG0001537	Prab.g_01730	Prao.g_01614
OG0001539	Prab.g_00052	Prao.g_00199
OG0001540	Prab.g_00464	Prao.g_00565
OG0001541	Prab.g_01080	Prao.g_00833
OG0001542	Prab.g_01153	Prao.g_01153
OG0001543	Prab.g_00976	Prao.g_01337
OG0001547	Prab.g_00034	Prao.g_00180
OG0001549	Prab.g_01577	Prao.g_01503
OG0001551	Prab.g_01151	Prao.g_01155
OG0001553	Prab.g_01312	Prao.g_01290, Prao.g_00012
OG0001554	Prab.g_01313	Prao.g_01289
OG0001557	Prab.g_01575	Prao.g_01501
OG0001558	Prab.g_01593	Prao.g_01512
OG0001565	Prab.g_00116	Prao.g_00265
OG0001566	Prab.g_00295	Prao.g_00443
OG0001567	Prab.g_00357	Prao.g_00504
OG0001568	Prab.g_00382	Prao.g_00520
OG0001569	Prab.g_00462	Prao.g_00561
OG0001571	Prab.g_00474	Prao.g_00575
OG0001574	Prab.g_00772	Prao.g_00689
OG0001575	Prab.g_00808	Prao.g_00708
OG0001576	Prab.g_00968	Prao.g_00935
OG0001577	Prab.g_00963	Prao.g_00940
OG0001578	Prab.g_01121	Prao.g_01002
OG0001579	Prab.g_01122	Prao.g_01004
OG0001580	Prab.g_01124	Prao.g_01006
OG0001581	Prab.g_01126	Prao.g_01008
OG0001582	Prab.g_01133	Prao.g_01014
OG0001583	Prab.g_01148	Prao.g_01158
OG0001584	Prab.g_01158	Prao.g_01148
OG0001585	Prab.g_01170	Prao.g_01136
OG0001586	Prab.g_01182	Prao.g_01126
OG0001587	Prab.g_01185	Prao.g_01123
OG0001589	Prab.g_00715	Prao.g_01315
OG0001590	Prab.g_01357	Prao.g_01242
OG0001591	Prab.g_01359	Prao.g_01240
OG0001594	Prab.g_01549	Prao.g_01479
OG0001595	Prab.g_01551	Prao.g_01481
OG0001596	Prab.g_01552	Prao.g_01482
OG0001597	Prab.g_01564	Prao.g_01492
OG0001598	Prab.g_01877	Prao.g_01762
OG0001602	Prab.g_00281	Prao.g_00430
OG0001603	Prab.g_00319	Prao.g_00467
OG0001604	Prab.g_00352	Prao.g_00498
OG0001605	Prab.g_00389	Prao.g_00527
OG0001606	Prab.g_00473	Prao.g_00574
OG0001607	Prab.g_00713	Prao.g_00144
OG0001608	Prab.g_00771	Prao.g_00688
OG0001609	Prab.g_00905	Prao.g_00806
OG0001610	Prab.g_01081	Prao.g_00832
OG0001611	Prab.g_01196	Prao.g_01113
OG0001612	Prab.g_01197	Prao.g_01112
OG0001613	Prab.g_01198	Prao.g_01111
OG0001614	Prab.g_01199	Prao.g_01110
OG0001617	Prab.g_01586	Prao.g_01532
OG0001618	Prab.g_01682	Prao.g_01565
OG0001623	Prab.g_00706	Prao.g_00139
OG0001624	Prab.g_00748, Prab.g_00920	Prao.g_00674
OG0001628	Prab.g_01350	Prao.g_01250
OG0001636	Prab.g_00680	Prao.g_00114
OG0001637	Prab.g_01102	Prao.g_00810
OG0001638	Prab.g_00972	Prao.g_01334
OG0001640	Prab.g_01578	Prao.g_01504
OG0001641	Prab.g_01609	Prao.g_01520
OG0001652	Prab.g_00171	Prao.g_00318
OG0001653	Prab.g_00355	Prao.g_00501
OG0001654	Prab.g_00384	Prao.g_00523
OG0001655	Prab.g_00385	Prao.g_00524
OG0001656	Prab.g_00387	Prao.g_00526
OG0001657	Prab.g_00471	Prao.g_00572
OG0001658	Prab.g_00722	Prao.g_00647
OG0001659	Prab.g_00759	Prao.g_00681
OG0001660	Prab.g_00762	Prao.g_00682
OG0001661	Prab.g_00809	Prao.g_00709
OG0001662	Prab.g_00815	Prao.g_00715
OG0001663	Prab.g_00817	Prao.g_00717
OG0001664	Prab.g_00845	Prao.g_00746
OG0001665	Prab.g_00897	Prao.g_00798
OG0001666	Prab.g_00908	Prao.g_00808
OG0001667	Prab.g_00909	Prao.g_00809
OG0001668	Prab.g_01056	Prao.g_00857
OG0001669	Prab.g_00967	Prao.g_00936
OG0001670	Prab.g_00964	Prao.g_00939
OG0001671	Prab.g_00959	Prao.g_00944
OG0001672	Prab.g_00942	Prao.g_00961
OG0001673	Prab.g_00941	Prao.g_00962
OG0001674	Prab.g_01108	Prao.g_00989
OG0001675	Prab.g_01111	Prao.g_00992
OG0001676	Prab.g_01128	Prao.g_01010
OG0001677	Prab.g_01129	Prao.g_01011
OG0001678	Prab.g_01136	Prao.g_01017
OG0001679	Prab.g_01141	Prao.g_01022
OG0001680	Prab.g_01143	Prao.g_01024
OG0001681	Prab.g_01168	Prao.g_01138
OG0001682	Prab.g_01173	Prao.g_01133
OG0001683	Prab.g_01176	Prao.g_01130
OG0001684	Prab.g_01195	Prao.g_01114
OG0001685	Prab.g_01266	Prao.g_01042
OG0001686	Prab.g_01274	Prao.g_01034
OG0001687	Prab.g_01295	Prao.g_00981
OG0001688	Prab.g_01306	Prao.g_01302
OG0001689	Prab.g_01309	Prao.g_01292
OG0001692	Prab.g_01548	Prao.g_01478
OG0001693	Prab.g_01554	Prao.g_01485
OG0001694	Prab.g_01560	Prao.g_01488
OG0001695	Prab.g_01566	Prao.g_01494
OG0001696	Prab.g_01574	Prao.g_01500
OG0001697	Prab.g_01576	Prao.g_01502
OG0001699	Prab.g_01674	Prao.g_01557
OG0001700	Prab.g_01916	Prao.g_01802
OG0001705	Prab.g_00500	Prao.g_00602
OG0001706	Prab.g_00714	Prao.g_00145
OG0001707	Prab.g_00757	Prao.g_00676
OG0001708	Prab.g_00777	Prao.g_00695
OG0001709	Prab.g_00810	Prao.g_00710
OG0001710	Prab.g_00756	Prao.g_00937
OG0001711	Prab.g_01103	Prao.g_00984
OG0001712	Prab.g_01161	Prao.g_01146
OG0001713	Prab.g_01172	Prao.g_01134
OG0001714	Prab.g_01200	Prao.g_01109
OG0001715	Prab.g_01300	Prao.g_01313
OG0001717	Prab.g_00966	Prao.g_00938
OG0001718	Prab.g_01292	Prao.g_00184
OG0001728	Prab.g_00828	Prao.g_00728
OG0001730	Prab.g_01157	Prao.g_01149
OG0001731	Prab.g_00750	Prao.g_01341
OG0001732	Prab.g_01310	Prao.g_01291
OG0001735	Prab.g_01587	Prao.g_01509
OG0001736	Prab.g_00970	Prao.g_01525
OG0001737	Prab.g_00378	Prao.g_00519
OG0001738	Prab.g_00721	Prao.g_00149
OG0001789	Prab.g_00528	Prao.g_00630
OG0001790	Prab.g_00774	Prao.g_00692
OG0001799	Prab.g_01181	Prao.g_01127
OG0001809	Prab.g_00401	Prao.g_00530
OG0001810	Prab.g_00781	Prao.g_00698
OG0001811	Prab.g_00811	Prao.g_00711
OG0001812	Prab.g_00812	Prao.g_00712
OG0001813	Prab.g_00813	Prao.g_00713
OG0001814	Prab.g_00814	Prao.g_00714
OG0001815	Prab.g_00907	Prao.g_00807
OG0001817	Prab.g_01160	Prao.g_01147
OG0001818	Prab.g_01163	Prao.g_01144
OG0001819	Prab.g_01602	Prao.g_01321
OG0001820	Prab.g_01608	Prao.g_01299
OG0001823	Prab.g_01568	Prao.g_01496
OG0001826	Prab.g_01183	Prao.g_01300
OG0001828	Prab.g_01599	Prao.g_01523
OG0001836	Prab.g_00386	Prao.g_00525
OG0001838	Prab.g_01656	Prao.g_01326
OG0001841	Prab.g_01314	Prao.g_01288
OG0001846	Prab.g_01550	Prao.g_01480
OG0001848	Prab.g_01588	Prao.g_01510
OG0001859	Prab.g_01166	Prao.g_01141
OG0001861	Prab.g_01175	Prao.g_01131
OG0001862	Prab.g_01642	Prao.g_01533
OG0001863	Prab.g_00422	Prao.g_00002
OG0001864	Prab.g_01654	Prao.g_01324
OG0001902	Prab.g_00417	Prao.g_01343
OG0001948	Prab.g_00054	Prao.g_00201
OG0001953	Prab.g_01179	Prao.g_01128
OG0001988	Prab.g_00912	Prao.g_01540
OG0002017	Prab.g_01655	Prao.g_01325
OG0002021	Prab.g_00708	Prao.g_00010
OG0002048	Prab.g_00807	Prao.g_00707
OG0002119	Prab.g_00796	Prao.g_00562
OG0002170	Prab.g_00402	Prao.g_00531
OG0002235	Prab.g_00423	Prao.g_01534, Prao.g_00003
OG0002327	Prab.g_01639, Prab.g_00800	Prao.g_00563
OG0002331	Prab.g_01614	Prao.g_01536
OG0002500	Prab.g_01409	Prao.g_01361
