Orthogroup	Prab	Prac
OG0001161	Prab.g_01822	Prac.g_00005
OG0001162	Prab.g_01823	Prac.g_00006
OG0001163	Prab.g_01824	Prac.g_00007
OG0001164	Prab.g_01825	Prac.g_00008
OG0001165	Prab.g_01826	Prac.g_00009
OG0001166	Prab.g_01827	Prac.g_00010
OG0001167	Prab.g_01828	Prac.g_00011
OG0001168	Prab.g_01830	Prac.g_00013
OG0001169	Prab.g_01831	Prac.g_00014
OG0001170	Prab.g_01833	Prac.g_00016
OG0001171	Prab.g_01834	Prac.g_00017
OG0001172	Prab.g_01835	Prac.g_00018
OG0001173	Prab.g_01836	Prac.g_00020
OG0001174	Prab.g_01838	Prac.g_00022
OG0001175	Prab.g_01840	Prac.g_00024
OG0001176	Prab.g_01841	Prac.g_00025
OG0001177	Prab.g_01843	Prac.g_00027
OG0001178	Prab.g_01844	Prac.g_00028
OG0001179	Prab.g_01845	Prac.g_00029
OG0001180	Prab.g_01846	Prac.g_00030
OG0001181	Prab.g_01847	Prac.g_00031
OG0001182	Prab.g_01848	Prac.g_00032
OG0001183	Prab.g_01849	Prac.g_00033
OG0001184	Prab.g_01850	Prac.g_00034
OG0001185	Prab.g_01851	Prac.g_00035
OG0001186	Prab.g_01852	Prac.g_00036
OG0001187	Prab.g_01853	Prac.g_00037
OG0001188	Prab.g_01854	Prac.g_00038
OG0001189	Prab.g_01855	Prac.g_00039
OG0001190	Prab.g_01856	Prac.g_00040
OG0001191	Prab.g_01858	Prac.g_00042
OG0001192	Prab.g_01860	Prac.g_00044
OG0001193	Prab.g_01861	Prac.g_00045
OG0001194	Prab.g_01862	Prac.g_00046
OG0001195	Prab.g_01863	Prac.g_00047
OG0001196	Prab.g_01865	Prac.g_00049
OG0001197	Prab.g_01868	Prac.g_00051
OG0001198	Prab.g_01869	Prac.g_00052
OG0001199	Prab.g_01870	Prac.g_00053
OG0001200	Prab.g_01871	Prac.g_00054
OG0001201	Prab.g_01872	Prac.g_00055
OG0001202	Prab.g_01873	Prac.g_00056
OG0001203	Prab.g_01875	Prac.g_00058
OG0001204	Prab.g_01879	Prac.g_00061
OG0001205	Prab.g_01880	Prac.g_00062
OG0001206	Prab.g_01881	Prac.g_00063
OG0001207	Prab.g_01882	Prac.g_00064
OG0001208	Prab.g_01883	Prac.g_00065
OG0001209	Prab.g_01884	Prac.g_00066
OG0001210	Prab.g_01885	Prac.g_00067
OG0001211	Prab.g_01886	Prac.g_00068
OG0001212	Prab.g_01887	Prac.g_00069
OG0001213	Prab.g_01888	Prac.g_00070
OG0001214	Prab.g_01889	Prac.g_00071
OG0001215	Prab.g_01890	Prac.g_00072
OG0001216	Prab.g_01891	Prac.g_00073
OG0001217	Prab.g_01892	Prac.g_00074
OG0001218	Prab.g_01893	Prac.g_00075
OG0001219	Prab.g_01894	Prac.g_00076
OG0001220	Prab.g_01895	Prac.g_00077
OG0001221	Prab.g_01896	Prac.g_00078
OG0001222	Prab.g_01898	Prac.g_00080
OG0001223	Prab.g_01900	Prac.g_00082
OG0001224	Prab.g_01901	Prac.g_00083
OG0001225	Prab.g_01903	Prac.g_00085
OG0001226	Prab.g_01904	Prac.g_00086
OG0001227	Prab.g_01905	Prac.g_00087
OG0001228	Prab.g_01906	Prac.g_00088
OG0001229	Prab.g_01907	Prac.g_00089
OG0001230	Prab.g_01908	Prac.g_00090
OG0001231	Prab.g_01909	Prac.g_00091
OG0001232	Prab.g_01911	Prac.g_00093
OG0001233	Prab.g_01912	Prac.g_00094
OG0001234	Prab.g_01913	Prac.g_00095
OG0001235	Prab.g_01914	Prac.g_00096
OG0001236	Prab.g_01915	Prac.g_00097
OG0001237	Prab.g_01918	Prac.g_00099
OG0001238	Prab.g_01919	Prac.g_00100
OG0001239	Prab.g_01922	Prac.g_00103
OG0001240	Prab.g_01923	Prac.g_00104
OG0001241	Prab.g_01924	Prac.g_00105
OG0001242	Prab.g_01925	Prac.g_00106
OG0001243	Prab.g_01926	Prac.g_00107
OG0001244	Prab.g_01927	Prac.g_00108
OG0001245	Prab.g_01928	Prac.g_00109
OG0001246	Prab.g_01929	Prac.g_00110
OG0001247	Prab.g_01930	Prac.g_00111
OG0001248	Prab.g_01931	Prac.g_00112
OG0001249	Prab.g_01932	Prac.g_00113
OG0001250	Prab.g_01933	Prac.g_00114
OG0001251	Prab.g_01934	Prac.g_00115
OG0001252	Prab.g_01935	Prac.g_00116
OG0001253	Prab.g_01936	Prac.g_00117
OG0001254	Prab.g_01938	Prac.g_00119
OG0001255	Prab.g_01939	Prac.g_00120
OG0001256	Prab.g_01941	Prac.g_00122
OG0001257	Prab.g_01942	Prac.g_00123
OG0001258	Prab.g_01943	Prac.g_00124
OG0001259	Prab.g_01945	Prac.g_00126
OG0001260	Prab.g_01947	Prac.g_00127
OG0001261	Prab.g_01948	Prac.g_00128
OG0001262	Prab.g_01949	Prac.g_00129
OG0001263	Prab.g_01950	Prac.g_00130
OG0001264	Prab.g_01951	Prac.g_00131
OG0001265	Prab.g_01952	Prac.g_01950
OG0001266	Prab.g_01953	Prac.g_01949
OG0001267	Prab.g_01954	Prac.g_01948
OG0001268	Prab.g_01955	Prac.g_01947
OG0001270	Prab.g_00128	Prac.g_01793
OG0001271	Prab.g_00141	Prac.g_01780
OG0001272	Prab.g_00269	Prac.g_01650
OG0001273	Prab.g_00321	Prac.g_01201
OG0001274	Prab.g_00486	Prac.g_01062
OG0001275	Prab.g_00502	Prac.g_00873
OG0001276	Prab.g_00594	Prac.g_00783
OG0001277	Prab.g_00766	Prac.g_01522
OG0001278	Prab.g_00890	Prac.g_01425
OG0001279	Prab.g_01069	Prac.g_01385
OG0001280	Prab.g_00953	Prac.g_01280
OG0001281	Prab.g_01120	Prac.g_01232
OG0001282	Prab.g_01137	Prac.g_01214
OG0001283	Prab.g_01142	Prac.g_01209
OG0001284	Prab.g_01152	Prac.g_01044
OG0001285	Prab.g_01203	Prac.g_01001
OG0001286	Prab.g_01216	Prac.g_00988
OG0001287	Prab.g_01392	Prac.g_00257
OG0001288	Prab.g_01506	Prac.g_00371
OG0001289	Prab.g_01517	Prac.g_00360
OG0001290	Prab.g_01561	Prac.g_00319
OG0001291	Prab.g_01562	Prac.g_00318
OG0001292	Prab.g_01567	Prac.g_00313
OG0001293	Prab.g_01592	Prac.g_00297
OG0001295	Prab.g_01623	Prac.g_00279
OG0001296	Prab.g_01661	Prac.g_00633
OG0001297	Prab.g_01665	Prac.g_00629
OG0001298	Prab.g_01668	Prac.g_00626
OG0001299	Prab.g_01734	Prac.g_00479
OG0001300	Prab.g_01758	Prac.g_00504
OG0001301	Prab.g_01839	Prac.g_00023
OG0001302	Prab.g_01867	Prac.g_00050
OG0001303	Prab.g_01899	Prac.g_00081
OG0001304	Prab.g_01944	Prac.g_00125
OG0001305	Prab.g_00379	Prac.g_00875, Prac.g_01598
OG0001306	Prab.g_00440	Prac.g_01110
OG0001307	Prab.g_00030	Prac.g_01917
OG0001308	Prab.g_00063	Prac.g_01860
OG0001309	Prab.g_00066	Prac.g_01857
OG0001310	Prab.g_00068	Prac.g_01855
OG0001311	Prab.g_00084	Prac.g_01838
OG0001312	Prab.g_00110	Prac.g_01812
OG0001314	Prab.g_00190	Prac.g_01731
OG0001315	Prab.g_00233	Prac.g_01687
OG0001317	Prab.g_00362	Prac.g_01160
OG0001318	Prab.g_00642	Prac.g_00734
OG0001320	Prab.g_00938	Prac.g_01265
OG0001322	Prab.g_01127	Prac.g_01223
OG0001323	Prab.g_01164	Prac.g_01036
OG0001324	Prab.g_01167	Prac.g_01033
OG0001325	Prab.g_01174	Prac.g_01026
OG0001326	Prab.g_01247	Prac.g_00957
OG0001328	Prab.g_01565	Prac.g_00315
OG0001329	Prab.g_01692	Prac.g_00602
OG0001330	Prab.g_01726	Prac.g_00568
OG0001332	Prab.g_00131	Prac.g_01790
OG0001334	Prab.g_00472	Prac.g_01078
OG0001335	Prab.g_01112	Prac.g_01240
OG0001336	Prab.g_01130	Prac.g_01220
OG0001337	Prab.g_01145	Prac.g_01206
OG0001339	Prab.g_01331	Prac.g_00180
OG0001340	Prab.g_01381	Prac.g_00237
OG0001341	Prab.g_01558	Prac.g_00322
OG0001342	Prab.g_01569	Prac.g_00311
OG0001343	Prab.g_01666	Prac.g_00628
OG0001344	Prab.g_01715	Prac.g_00579
OG0001346	Prab.g_01859	Prac.g_00043
OG0001347	Prab.g_01897	Prac.g_00079
OG0001349	Prab.g_00109	Prac.g_01813
OG0001350	Prab.g_00135	Prac.g_01786
OG0001351	Prab.g_00194	Prac.g_01727
OG0001352	Prab.g_00238	Prac.g_01682
OG0001353	Prab.g_00250	Prac.g_01670
OG0001354	Prab.g_00268	Prac.g_01651
OG0001355	Prab.g_00326	Prac.g_01195
OG0001356	Prab.g_00366	Prac.g_01155
OG0001357	Prab.g_00437	Prac.g_01113
OG0001358	Prab.g_00476	Prac.g_01072
OG0001359	Prab.g_00490	Prac.g_01058
OG0001360	Prab.g_00513	Prac.g_00862
OG0001362	Prab.g_00581	Prac.g_00796
OG0001363	Prab.g_00710	Prac.g_00668
OG0001364	Prab.g_00824	Prac.g_01903, Prac.g_01492
OG0001365	Prab.g_00880	Prac.g_01435
OG0001366	Prab.g_01086	Prac.g_01403
OG0001367	Prab.g_00982	Prac.g_01300
OG0001368	Prab.g_00954	Prac.g_01281
OG0001369	Prab.g_01190	Prac.g_01014
OG0001370	Prab.g_01191	Prac.g_01013
OG0001371	Prab.g_01269	Prac.g_00935
OG0001373	Prab.g_01536	Prac.g_00341
OG0001374	Prab.g_01729	Prac.g_00474
OG0001375	Prab.g_01706	Prac.g_00588
OG0001376	Prab.g_01748	Prac.g_00493
OG0001378	Prab.g_00952	Prac.g_01279
OG0001379	Prab.g_00059	Prac.g_01864
OG0001380	Prab.g_00060	Prac.g_01863
OG0001381	Prab.g_00079	Prac.g_01844
OG0001382	Prab.g_00125	Prac.g_01796
OG0001383	Prab.g_00225	Prac.g_01696
OG0001384	Prab.g_00246	Prac.g_01675
OG0001385	Prab.g_00261	Prac.g_01659
OG0001386	Prab.g_00351	Prac.g_01172
OG0001390	Prab.g_00465	Prac.g_01085
OG0001391	Prab.g_00508	Prac.g_00867
OG0001392	Prab.g_00515	Prac.g_00860
OG0001393	Prab.g_00523	Prac.g_00853
OG0001394	Prab.g_00671	Prac.g_00705
OG0001395	Prab.g_00679	Prac.g_00697
OG0001396	Prab.g_00681	Prac.g_00695
OG0001397	Prab.g_00687	Prac.g_00689
OG0001398	Prab.g_00728	Prac.g_01555
OG0001399	Prab.g_00826	Prac.g_01490
OG0001400	Prab.g_01087	Prac.g_01404
OG0001401	Prab.g_01085	Prac.g_01402
OG0001402	Prab.g_01063	Prac.g_01379
OG0001403	Prab.g_01060	Prac.g_01376
OG0001404	Prab.g_00749	Prac.g_01296
OG0001405	Prab.g_00944	Prac.g_01271
OG0001406	Prab.g_00925	Prac.g_01252
OG0001407	Prab.g_01110	Prac.g_01242
OG0001408	Prab.g_01118	Prac.g_01234
OG0001409	Prab.g_01298	Prac.g_01226
OG0001410	Prab.g_01205	Prac.g_00999
OG0001411	Prab.g_01305	Prac.g_00155
OG0001412	Prab.g_01327	Prac.g_00176
OG0001413	Prab.g_01352	Prac.g_00208
OG0001414	Prab.g_01361	Prac.g_00218
OG0001415	Prab.g_01505	Prac.g_00372
OG0001416	Prab.g_01508	Prac.g_00369
OG0001417	Prab.g_01559	Prac.g_00321
OG0001418	Prab.g_01573	Prac.g_00308
OG0001420	Prab.g_00799	Prac.g_00142
OG0001421	Prab.g_01029	Prac.g_01346
OG0001422	Prab.g_01648	Prac.g_00892
OG0001424	Prab.g_00053	Prac.g_01869
OG0001425	Prab.g_00314	Prac.g_01605
OG0001426	Prab.g_00353	Prac.g_01170
OG0001427	Prab.g_00525	Prac.g_00851
OG0001428	Prab.g_01583, Prab.g_00764	Prac.g_01524
OG0001429	Prab.g_00779	Prac.g_01512
OG0001430	Prab.g_00830	Prac.g_01486
OG0001431	Prab.g_01083	Prac.g_01400
OG0001432	Prab.g_01078	Prac.g_01395
OG0001433	Prab.g_01115	Prac.g_01237
OG0001434	Prab.g_01192	Prac.g_01012
OG0001435	Prab.g_01282	Prac.g_00923
OG0001436	Prab.g_01581	Prac.g_00302
OG0001437	Prab.g_01595	Prac.g_00295
OG0001438	Prab.g_01940	Prac.g_00121
OG0001439	Prab.g_00406	Prac.g_00634
OG0001440	Prab.g_00361	Prac.g_01161
OG0001442	Prab.g_00961	Prac.g_01288
OG0001443	Prab.g_01116	Prac.g_01236
OG0001444	Prab.g_01119	Prac.g_01233
OG0001445	Prab.g_01571	Prac.g_00310
OG0001446	Prab.g_00793	Prac.g_00900
OG0001448	Prab.g_00624	Prac.g_00751
OG0001449	Prab.g_01155	Prac.g_01041
OG0001450	Prab.g_01178	Prac.g_01024
OG0001452	Prab.g_01238	Prac.g_00966
OG0001457	Prab.g_01408	Prac.g_00261
OG0001460	Prab.g_00356	Prac.g_01167
OG0001461	Prab.g_00364	Prac.g_01157
OG0001462	Prab.g_00383	Prac.g_01143
OG0001464	Prab.g_00563	Prac.g_00813
OG0001465	Prab.g_00593	Prac.g_00784
OG0001466	Prab.g_00707	Prac.g_00669
OG0001469	Prab.g_00902	Prac.g_01413
OG0001470	Prab.g_00962	Prac.g_01289
OG0001471	Prab.g_01109	Prac.g_01243
OG0001472	Prab.g_01114	Prac.g_01238
OG0001473	Prab.g_01117	Prac.g_01235
OG0001476	Prab.g_01463	Prac.g_00414
OG0001478	Prab.g_01829	Prac.g_00012
OG0001479	Prab.g_01217	Prac.g_00987
OG0001482	Prab.g_00308	Prac.g_01611
OG0001483	Prab.g_01618, Prab.g_00916	Prac.g_00158
OG0001484	Prab.g_00426	Prac.g_01120
OG0001486	Prab.g_01101	Prac.g_01406
OG0001487	Prab.g_01037	Prac.g_01354
OG0001488	Prab.g_01105	Prac.g_01247
OG0001489	Prab.g_01106	Prac.g_01246
OG0001490	Prab.g_01107	Prac.g_01245
OG0001491	Prab.g_01113	Prac.g_01239
OG0001492	Prab.g_01140	Prac.g_01211
OG0001493	Prab.g_01149	Prac.g_01047
OG0001494	Prab.g_01235	Prac.g_00969
OG0001497	Prab.g_01391	Prac.g_00259
OG0001498	Prab.g_01728	Prac.g_00472
OG0001499	Prab.g_01749	Prac.g_00494
OG0001503	Prab.g_00163	Prac.g_01758
OG0001504	Prab.g_00390	Prac.g_01132
OG0001505	Prab.g_00752	Prac.g_01530
OG0001507	Prab.g_00816	Prac.g_01500
OG0001508	Prab.g_00869	Prac.g_01446
OG0001510	Prab.g_00903	Prac.g_01412
OG0001511	Prab.g_01099	Prac.g_00643
OG0001512	Prab.g_01098	Prac.g_00644
OG0001513	Prab.g_01097	Prac.g_00645
OG0001514	Prab.g_01096	Prac.g_00646
OG0001515	Prab.g_01095	Prac.g_00647
OG0001516	Prab.g_01094	Prac.g_00648
OG0001517	Prab.g_01093	Prac.g_00649
OG0001518	Prab.g_01092	Prac.g_00650
OG0001519	Prab.g_01091	Prac.g_00651
OG0001520	Prab.g_01090	Prac.g_00652
OG0001521	Prab.g_01089	Prac.g_00653
OG0001522	Prab.g_01088	Prac.g_00654
OG0001525	Prab.g_01132	Prac.g_01219
OG0001526	Prab.g_01202	Prac.g_01003
OG0001529	Prab.g_01821	Prac.g_00004
OG0001530	Prab.g_00414	Prac.g_00912
OG0001531	Prab.g_00988	Prac.g_01306
OG0001532	Prab.g_01104	Prac.g_01248
OG0001533	Prab.g_01123	Prac.g_01229, Prac.g_01228
OG0001534	Prab.g_00977	Prac.g_01952
OG0001535	Prab.g_00380	Prac.g_01146
OG0001536	Prab.g_00792	Prac.g_00899
OG0001537	Prab.g_01730	Prac.g_00475
OG0001539	Prab.g_00052	Prac.g_01870
OG0001540	Prab.g_00464	Prac.g_01088
OG0001541	Prab.g_01080	Prac.g_01397
OG0001542	Prab.g_01153	Prac.g_01043
OG0001543	Prab.g_00976	Prac.g_00909
OG0001544	Prab.g_01416	Prac.g_00456
OG0001547	Prab.g_00034	Prac.g_01912
OG0001548	Prab.g_00393	Prac.g_00642
OG0001549	Prab.g_01577	Prac.g_00304
OG0001551	Prab.g_01151	Prac.g_01045
OG0001553	Prab.g_01312	Prac.g_00162
OG0001554	Prab.g_00751, Prab.g_01313	Prac.g_00163
OG0001556	Prab.g_01398	Prac.g_00264
OG0001557	Prab.g_01575	Prac.g_00306
OG0001558	Prab.g_01593	Prac.g_00296
OG0001565	Prab.g_00116	Prac.g_01805
OG0001566	Prab.g_00295	Prac.g_01624
OG0001567	Prab.g_00357	Prac.g_01165
OG0001568	Prab.g_00382	Prac.g_01144
OG0001569	Prab.g_00462	Prac.g_01090
OG0001571	Prab.g_00474	Prac.g_01075
OG0001572	Prab.g_00682	Prac.g_00694
OG0001574	Prab.g_00772	Prac.g_01517
OG0001575	Prab.g_00808	Prac.g_01504
OG0001576	Prab.g_00968	Prac.g_01295
OG0001577	Prab.g_00963	Prac.g_01290
OG0001578	Prab.g_01121	Prac.g_01231
OG0001579	Prab.g_01122	Prac.g_01230
OG0001580	Prab.g_01124	Prac.g_01227
OG0001581	Prab.g_01126	Prac.g_01224
OG0001582	Prab.g_01133	Prac.g_01218
OG0001583	Prab.g_01148	Prac.g_01048
OG0001584	Prab.g_01158	Prac.g_01038
OG0001585	Prab.g_01170	Prac.g_01030
OG0001586	Prab.g_01182	Prac.g_01022
OG0001587	Prab.g_01185	Prac.g_01019
OG0001588	Prab.g_00415	Prac.g_00911
OG0001589	Prab.g_00715	Prac.g_00140
OG0001590	Prab.g_01357	Prac.g_00214
OG0001591	Prab.g_01359	Prac.g_00216
OG0001593	Prab.g_01401	Prac.g_00268
OG0001594	Prab.g_01549	Prac.g_00328
OG0001595	Prab.g_01551	Prac.g_00327
OG0001596	Prab.g_01552	Prac.g_00326
OG0001597	Prab.g_01564	Prac.g_00316
OG0001598	Prab.g_01877	Prac.g_00059
OG0001602	Prab.g_00281	Prac.g_01638
OG0001603	Prab.g_00319	Prac.g_01600
OG0001604	Prab.g_00352	Prac.g_01171
OG0001606	Prab.g_00473	Prac.g_01077
OG0001607	Prab.g_00713	Prac.g_00665
OG0001608	Prab.g_00771	Prac.g_01518
OG0001609	Prab.g_00905	Prac.g_01410
OG0001610	Prab.g_01081	Prac.g_01398
OG0001611	Prab.g_01196	Prac.g_01009
OG0001612	Prab.g_01197	Prac.g_01008
OG0001613	Prab.g_01198	Prac.g_01007
OG0001614	Prab.g_01199	Prac.g_01006
OG0001617	Prab.g_01586	Prac.g_00278
OG0001618	Prab.g_01682	Prac.g_00612
OG0001620	Prab.g_00327	Prac.g_01194
OG0001623	Prab.g_00706	Prac.g_00670
OG0001624	Prab.g_00748, Prab.g_00920	Prac.g_01535
OG0001625	Prab.g_00973	Prac.g_00137
OG0001626	Prab.g_01341	Prac.g_00190
OG0001628	Prab.g_01350	Prac.g_00206
OG0001630	Prab.g_01443	Prac.g_00241
OG0001636	Prab.g_00680	Prac.g_00696
OG0001637	Prab.g_01102	Prac.g_01407
OG0001638	Prab.g_00972	Prac.g_01953
OG0001639	Prab.g_01652	Prac.g_00135
OG0001640	Prab.g_01578	Prac.g_00303
OG0001641	Prab.g_01609	Prac.g_00286
OG0001652	Prab.g_00171	Prac.g_01750
OG0001653	Prab.g_00355	Prac.g_01168
OG0001654	Prab.g_00384	Prac.g_01135
OG0001655	Prab.g_00385	Prac.g_01134
OG0001656	Prab.g_00387	Prac.g_01133
OG0001657	Prab.g_00471	Prac.g_01079
OG0001658	Prab.g_00722	Prac.g_01561
OG0001659	Prab.g_00759	Prac.g_01528
OG0001660	Prab.g_00762	Prac.g_01526
OG0001661	Prab.g_00809	Prac.g_01503
OG0001662	Prab.g_00815	Prac.g_01501
OG0001663	Prab.g_00817	Prac.g_01499
OG0001664	Prab.g_00845	Prac.g_01470
OG0001665	Prab.g_00897	Prac.g_01419
OG0001666	Prab.g_00908	Prac.g_01409
OG0001667	Prab.g_00909	Prac.g_01408
OG0001668	Prab.g_01056	Prac.g_01372
OG0001669	Prab.g_00967	Prac.g_01294
OG0001670	Prab.g_00964	Prac.g_01291
OG0001671	Prab.g_00959	Prac.g_01286
OG0001672	Prab.g_00942	Prac.g_01269
OG0001673	Prab.g_00941	Prac.g_01268
OG0001674	Prab.g_01108	Prac.g_01244
OG0001675	Prab.g_01111	Prac.g_01241
OG0001676	Prab.g_01128	Prac.g_01222
OG0001677	Prab.g_01129	Prac.g_01221
OG0001678	Prab.g_01136	Prac.g_01215
OG0001679	Prab.g_01141	Prac.g_01210
OG0001680	Prab.g_01143	Prac.g_01208
OG0001681	Prab.g_01168	Prac.g_01032
OG0001682	Prab.g_01173	Prac.g_01027
OG0001683	Prab.g_01176	Prac.g_01025
OG0001684	Prab.g_01195	Prac.g_01010
OG0001685	Prab.g_01266	Prac.g_00938
OG0001686	Prab.g_01274	Prac.g_00930
OG0001687	Prab.g_01295	Prac.g_00879
OG0001688	Prab.g_01306	Prac.g_00156
OG0001689	Prab.g_01309	Prac.g_00160
OG0001692	Prab.g_01548	Prac.g_00329
OG0001693	Prab.g_01554	Prac.g_00323
OG0001694	Prab.g_01560	Prac.g_00320
OG0001695	Prab.g_01566	Prac.g_00314
OG0001696	Prab.g_01574	Prac.g_00307
OG0001697	Prab.g_01576	Prac.g_00305
OG0001699	Prab.g_01674	Prac.g_00620
OG0001700	Prab.g_01916	Prac.g_00098
OG0001701	Prab.g_01344	Prac.g_00002
OG0001702	Prab.g_01384	Prac.g_00435
OG0001707	Prab.g_00757	Prac.g_01532
OG0001708	Prab.g_00777	Prac.g_01514
OG0001709	Prab.g_00810	Prac.g_01502
OG0001710	Prab.g_00756	Prac.g_01293
OG0001711	Prab.g_01103	Prac.g_01249
OG0001713	Prab.g_01172	Prac.g_01028
OG0001714	Prab.g_01200	Prac.g_01005
OG0001715	Prab.g_01300	Prac.g_00147
OG0001717	Prab.g_00966	Prac.g_01292
OG0001719	Prab.g_01417	Prac.g_00240
OG0001727	Prab.g_00919	Prac.g_01534
OG0001728	Prab.g_00828	Prac.g_01488
OG0001729	Prab.g_00904	Prac.g_01411
OG0001730	Prab.g_01157	Prac.g_01039
OG0001732	Prab.g_01310	Prac.g_00161
OG0001735	Prab.g_01587	Prac.g_00299
OG0001736	Prab.g_00970	Prac.g_00283
OG0001737	Prab.g_00378	Prac.g_01147
OG0001738	Prab.g_00721	Prac.g_01562
OG0001788	Prab.g_01177	Prac.g_01969
OG0001789	Prab.g_00528	Prac.g_00848
OG0001799	Prab.g_01181	Prac.g_01023
OG0001800	Prab.g_01342	Prac.g_01872
OG0001807	Prab.g_00365	Prac.g_01156
OG0001809	Prab.g_00401	Prac.g_01951
OG0001810	Prab.g_00781	Prac.g_01511
OG0001821	Prab.g_01411	Prac.g_00262
OG0001823	Prab.g_01568	Prac.g_00312
OG0001827	Prab.g_01193	Prac.g_00895
OG0001828	Prab.g_01599	Prac.g_00284
OG0001835	Prab.g_00330	Prac.g_01191
OG0001837	Prab.g_00452	Prac.g_01124
OG0001843	Prab.g_01388	Prac.g_00274
OG0001845	Prab.g_01487	Prac.g_00390
OG0001848	Prab.g_01588	Prac.g_00298
OG0001868	Prab.g_00911	Prac.g_00897
OG0001903	Prab.g_01403	Prac.g_00271
OG0001905	Prab.g_00381	Prac.g_01145
OG0001907	Prab.g_00453	Prac.g_01125
OG0001909	Prab.g_01311	Prac.g_01129
OG0001946	Prab.g_01399	Prac.g_00265
OG0001951	Prab.g_00761	Prac.g_01527
OG0001954	Prab.g_01387	Prac.g_00470
OG0001955	Prab.g_01389	Prac.g_00462
OG0001981	Prab.g_00395	Prac.g_00882
OG0001985	Prab.g_00358	Prac.g_01164
OG0001986	Prab.g_00369	Prac.g_01152
OG0002013	Prab.g_00391	Prac.g_01966
OG0002022	Prab.g_01572	Prac.g_00309
OG0002052	Prab.g_00716	Prac.g_01957
OG0002118	Prab.g_00419	Prac.g_01595
OG0002123	Prab.g_01439	Prac.g_00446
OG0002164	Prab.g_01397	Prac.g_00270
OG0002175	Prab.g_00899	Prac.g_01417
OG0002326	Prab.g_00770	Prac.g_01519
OG0002328	Prab.g_01385	Prac.g_00255
OG0002330	Prab.g_01440	Prac.g_00445
OG0002498	Prab.g_00780	Prac.g_00884
OG0002499	Prab.g_01283	Prac.g_00922
