Orthogroup	Syat	Prbg
OG0001148	Syat.g_01297	Prbg.g_00531
OG0001149	Syat.g_01298	Prbg.g_00532
OG0001150	Syat.g_01299	Prbg.g_00533
OG0001151	Syat.g_01420	Prbg.g_00544
OG0001152	Syat.g_01421	Prbg.g_00545
OG0001153	Syat.g_01346	Prbg.g_00623
OG0001154	Syat.g_01347	Prbg.g_00624
OG0001155	Syat.g_02774	Prbg.g_00641
OG0001156	Syat.g_02978	Prbg.g_00644
OG0001157	Syat.g_02977	Prbg.g_00645
OG0001158	Syat.g_02976	Prbg.g_00646
OG0001159	Syat.g_02975	Prbg.g_00647
OG0001160	Syat.g_03104	Prbg.g_00673
OG0001161	Syat.g_02384	Prbg.g_01593
OG0001162	Syat.g_01528	Prbg.g_00726
OG0001163	Syat.g_03112	Prbg.g_01641
OG0001164	Syat.g_03116	Prbg.g_01645
OG0001165	Syat.g_03121	Prbg.g_01648
OG0001166	Syat.g_03050	Prbg.g_01669
OG0001167	Syat.g_03019	Prbg.g_01686
OG0001168	Syat.g_03017	Prbg.g_01688
OG0001169	Syat.g_03015	Prbg.g_01690
OG0001170	Syat.g_03013	Prbg.g_01692
OG0001171	Syat.g_03001	Prbg.g_01702
OG0001172	Syat.g_01858	Prbg.g_01718
OG0001173	Syat.g_01857	Prbg.g_01719
OG0001174	Syat.g_01849	Prbg.g_01727
OG0001175	Syat.g_01848	Prbg.g_01728
OG0001176	Syat.g_01831	Prbg.g_01736
OG0001178	Syat.g_03137	Prbg.g_01655
OG0001180	Syat.g_01654	Prbg.g_01791
OG0001181	Syat.g_01650	Prbg.g_01795
OG0001182	Syat.g_01642	Prbg.g_01803
OG0001183	Syat.g_01632	Prbg.g_01808
OG0001184	Syat.g_02160	Prbg.g_01826
OG0001185	Syat.g_02200	Prbg.g_01842
OG0001186	Syat.g_02235	Prbg.g_01866
OG0001187	Syat.g_02256	Prbg.g_01869
OG0001188	Syat.g_02261	Prbg.g_01871
OG0001189	Syat.g_02287	Prbg.g_01888
OG0001190	Syat.g_02692	Prbg.g_01893
OG0001191	Syat.g_02675	Prbg.g_01903
OG0001192	Syat.g_02663	Prbg.g_01908
OG0001193	Syat.g_02513	Prbg.g_01920
OG0001194	Syat.g_02515	Prbg.g_01921
OG0001195	Syat.g_02516	Prbg.g_01922
OG0001196	Syat.g_02398	Prbg.g_01938
OG0001197	Syat.g_02396	Prbg.g_01940
OG0001199	Syat.g_01475	Prbg.g_00795
OG0001200	Syat.g_01477	Prbg.g_00793
OG0001201	Syat.g_01572	Prbg.g_00880
OG0001202	Syat.g_02812	Prbg.g_00978
OG0001203	Syat.g_01447	Prbg.g_01020
OG0001204	Syat.g_01867	Prbg.g_01026
OG0001205	Syat.g_01287	Prbg.g_00165
OG0001206	Syat.g_03268	Prbg.g_00185
OG0001207	Syat.g_03162	Prbg.g_00196
OG0001208	Syat.g_03172	Prbg.g_00201
OG0001209	Syat.g_03273	Prbg.g_00252
OG0001210	Syat.g_00103	Prbg.g_00257
OG0001211	Syat.g_00078	Prbg.g_00268
OG0001213	Syat.g_03289	Prbg.g_00350
OG0001214	Syat.g_00128	Prbg.g_01420
OG0001216	Syat.g_00660	Prbg.g_01153
OG0001217	Syat.g_02587	Prbg.g_00006
OG0001218	Syat.g_01356	Prbg.g_01549
OG0001219	Syat.g_00629	Prbg.g_01258
OG0001220	Syat.g_01534	Prbg.g_01215
OG0001222	Syat.g_00597	Prbg.g_01337
OG0001223	Syat.g_00544	Prbg.g_01305
OG0001224	Syat.g_00804	Prbg.g_01238
OG0001225	Syat.g_00806	Prbg.g_01236
OG0001226	Syat.g_01485	Prbg.g_00358
OG0001228	Syat.g_00938	Prbg.g_01436
OG0001229	Syat.g_00981	Prbg.g_01548
OG0001230	Syat.g_01235	Prbg.g_00584
OG0001231	Syat.g_02327	Prbg.g_00142
OG0001232	Syat.g_03041	Prbg.g_01673
OG0001233	Syat.g_03012	Prbg.g_01693
OG0001234	Syat.g_02092	Prbg.g_01730
OG0001235	Syat.g_01838	Prbg.g_01734
OG0001236	Syat.g_02156	Prbg.g_01823
OG0001237	Syat.g_02161	Prbg.g_01827
OG0001238	Syat.g_02673	Prbg.g_01904
OG0001239	Syat.g_01472	Prbg.g_00798
OG0001240	Syat.g_01554	Prbg.g_00863
OG0001241	Syat.g_01564	Prbg.g_00873
OG0001242	Syat.g_02936	Prbg.g_00893
OG0001243	Syat.g_02928	Prbg.g_00900
OG0001244	Syat.g_02901	Prbg.g_00915
OG0001245	Syat.g_00212	Prbg.g_01525
OG0001247	Syat.g_01019	Prbg.g_01125
OG0001248	Syat.g_03159	Prbg.g_01127
OG0001249	Syat.g_01620	Prbg.g_00114
OG0001250	Syat.g_00739	Prbg.g_01202
OG0001251	Syat.g_00963, Syat.g_00621	Prbg.g_01063
OG0001252	Syat.g_00787	Prbg.g_01243
OG0001255	Syat.g_00843	Prbg.g_01504
OG0001256	Syat.g_03111	Prbg.g_00680
OG0001258	Syat.g_03119	Prbg.g_01646
OG0001259	Syat.g_03014	Prbg.g_01691
OG0001261	Syat.g_01791	Prbg.g_01776
OG0001262	Syat.g_02285	Prbg.g_01886
OG0001263	Syat.g_02926	Prbg.g_00902
OG0001265	Syat.g_02938	Prbg.g_00892
OG0001266	Syat.g_02808	Prbg.g_00982
OG0001267	Syat.g_02060	Prbg.g_00059
OG0001268	Syat.g_01608	Prbg.g_00122
OG0001269	Syat.g_02369	Prbg.g_01214
OG0001270	Syat.g_02968	Prbg.g_00154
OG0001271	Syat.g_01374	Prbg.g_00191
OG0001272	Syat.g_03176	Prbg.g_00205
OG0001274	Syat.g_02727	Prbg.g_01006
OG0001275	Syat.g_00529	Prbg.g_01315
OG0001276	Syat.g_00705	Prbg.g_01329
OG0001277	Syat.g_03312	Prbg.g_01926
OG0001278	Syat.g_00895	Prbg.g_01432
OG0001279	Syat.g_01252	Prbg.g_00407
OG0001281	Syat.g_01159	Prbg.g_00482
OG0001282	Syat.g_02780	Prbg.g_00530
OG0001283	Syat.g_02403	Prbg.g_01935
OG0001286	Syat.g_01656	Prbg.g_01789
OG0001287	Syat.g_02208	Prbg.g_01849
OG0001288	Syat.g_02225	Prbg.g_01859
OG0001289	Syat.g_01527	Prbg.g_00783
OG0001290	Syat.g_01563	Prbg.g_00872
OG0001291	Syat.g_02916	Prbg.g_00910
OG0001292	Syat.g_01873	Prbg.g_01031
OG0001293	Syat.g_01995	Prbg.g_01044
OG0001295	Syat.g_00945	Prbg.g_00714
OG0001296	Syat.g_03217	Prbg.g_00228
OG0001297	Syat.g_03221	Prbg.g_00233
OG0001298	Syat.g_00043	Prbg.g_00295
OG0001299	Syat.g_00401	Prbg.g_01389
OG0001300	Syat.g_01025	Prbg.g_01136
OG0001303	Syat.g_00628	Prbg.g_01612
OG0001304	Syat.g_00690	Prbg.g_01342
OG0001305	Syat.g_00813	Prbg.g_01230
OG0001306	Syat.g_03234	Prbg.g_01501
OG0001307	Syat.g_02082	Prbg.g_00504
OG0001308	Syat.g_01176	Prbg.g_00601
OG0001309	Syat.g_01113	Prbg.g_00708
OG0001310	Syat.g_03066	Prbg.g_01663
OG0001311	Syat.g_00703	Prbg.g_01331
OG0001312	Syat.g_00615	Prbg.g_01267
OG0001314	Syat.g_00839, Syat.g_00137	Prbg.g_00439
OG0001315	Syat.g_01634	Prbg.g_01539
OG0001317	Syat.g_01451	Prbg.g_01016
OG0001318	Syat.g_01888	Prbg.g_01040
OG0001319	Syat.g_02048	Prbg.g_00052
OG0001323	Syat.g_01111	Prbg.g_00238
OG0001325	Syat.g_00664	Prbg.g_01372
OG0001327	Syat.g_00414	Prbg.g_01072
OG0001329	Syat.g_00097	Prbg.g_01609
OG0001331	Syat.g_01301	Prbg.g_00535
OG0001333	Syat.g_03018	Prbg.g_01687
OG0001337	Syat.g_01621	Prbg.g_00109
OG0001345	Syat.g_00290	Prbg.g_01466
OG0001348	Syat.g_03316	Prbg.g_00712
OG0001349	Syat.g_01220	Prbg.g_00553
OG0001351	Syat.g_01318	Prbg.g_00177
OG0001353	Syat.g_00717	Prbg.g_01192
OG0001354	Syat.g_00558	Prbg.g_01297
OG0001355	Syat.g_02589	Prbg.g_01351
OG0001356	Syat.g_01035	Prbg.g_01638
OG0001364	Syat.g_02143	Prbg.g_01814
OG0001365	Syat.g_02687	Prbg.g_01897
OG0001371	Syat.g_01490	Prbg.g_01120
OG0001379	Syat.g_01147	Prbg.g_00471
OG0001382	Syat.g_00101	Prbg.g_01554
OG0001394	Syat.g_00450	Prbg.g_01099
OG0001401	Syat.g_00721	Prbg.g_01197
OG0001402	Syat.g_03314	Prbg.g_00344
OG0001403	Syat.g_02307	Prbg.g_00843
OG0001409	Syat.g_01007	Prbg.g_01478
OG0001411	Syat.g_01188	Prbg.g_00808
OG0001415	Syat.g_00017	Prbg.g_01013
OG0001418	Syat.g_03267	Prbg.g_01126
OG0001421	Syat.g_03056	Prbg.g_00681
OG0001429	Syat.g_00627	Prbg.g_01259
OG0001430	Syat.g_03343	Prbg.g_01550
OG0001433	Syat.g_01429	Prbg.g_01637
OG0001434	Syat.g_00455	Prbg.g_01104
OG0001435	Syat.g_00422	Prbg.g_01080
OG0001437	Syat.g_00016	Prbg.g_01012
OG0001443	Syat.g_02649	Prbg.g_01547
OG0001451	Syat.g_02877	Prbg.g_01226
OG0001460	Syat.g_01430	Prbg.g_01636
OG0001461	Syat.g_01945	Prbg.g_00817
OG0001467	Syat.g_02457	Prbg.g_00524
OG0001476	Syat.g_02579, Syat.g_01012	Prbg.g_01479
OG0001477	Syat.g_00321, Syat.g_00322, Syat.g_00318	Prbg.g_00384
OG0001484	Syat.g_02443	Prbg.g_00696
OG0001486	Syat.g_03258	Prbg.g_01488
OG0001487	Syat.g_01355	Prbg.g_00631
OG0001488	Syat.g_00301	Prbg.g_01473
OG0001489	Syat.g_01645	Prbg.g_01800
OG0001496	Syat.g_00316	Prbg.g_00386
OG0001497	Syat.g_00317	Prbg.g_00385
OG0001498	Syat.g_02954	Prbg.g_00138
OG0001505	Syat.g_01215	Prbg.g_00039
OG0001510	Syat.g_02214	Prbg.g_01853
OG0001511	Syat.g_01580	Prbg.g_00884
OG0001512	Syat.g_01445	Prbg.g_01543
OG0001513	Syat.g_01083	Prbg.g_01582
OG0001514	Syat.g_00315	Prbg.g_00387
OG0001515	Syat.g_00927	Prbg.g_01134
OG0001517	Syat.g_01613	Prbg.g_00118
OG0001518	Syat.g_02671	Prbg.g_01906
OG0001519	Syat.g_02646	Prbg.g_01911
OG0001522	Syat.g_00642	Prbg.g_01193
OG0001523	Syat.g_01089	Prbg.g_00754
OG0001524	Syat.g_01088	Prbg.g_00755
OG0001526	Syat.g_02907	Prbg.g_00813
OG0001527	Syat.g_00064	Prbg.g_00281
OG0001529	Syat.g_02294	Prbg.g_00833
OG0001530	Syat.g_01578	Prbg.g_00883
OG0001531	Syat.g_01444	Prbg.g_01021
OG0001532	Syat.g_00213	Prbg.g_01455
OG0001534	Syat.g_00689	Prbg.g_01343
OG0001535	Syat.g_00707	Prbg.g_01327
OG0001536	Syat.g_00589	Prbg.g_01283
OG0001537	Syat.g_00441	Prbg.g_01096
OG0001538	Syat.g_00484	Prbg.g_01164
OG0001539	Syat.g_00417	Prbg.g_01074
OG0001540	Syat.g_02924	Prbg.g_00904
OG0001541	Syat.g_02847	Prbg.g_00958
OG0001542	Syat.g_02837	Prbg.g_00964
OG0001543	Syat.g_03229	Prbg.g_00463
OG0001544	Syat.g_02647	Prbg.g_01910
OG0001545	Syat.g_02444, Syat.g_02433	Prbg.g_01925
OG0001549	Syat.g_00799	Prbg.g_01224
OG0001557	Syat.g_00451	Prbg.g_01100
OG0001559	Syat.g_01577	Prbg.g_00882
OG0001560	Syat.g_01562	Prbg.g_00871
OG0001561	Syat.g_00701	Prbg.g_01333
OG0001562	Syat.g_00523	Prbg.g_01320
OG0001563	Syat.g_01662	Prbg.g_01784
OG0001564	Syat.g_01209	Prbg.g_00814
OG0001574	Syat.g_00066	Prbg.g_00279
OG0001575	Syat.g_00061	Prbg.g_00284
OG0001576	Syat.g_01169	Prbg.g_00491
OG0001577	Syat.g_03255	Prbg.g_01491
OG0001580	Syat.g_02701	Prbg.g_00826
OG0001584	Syat.g_00468	Prbg.g_01379
OG0001587	Syat.g_02990	Prbg.g_01710
OG0001588	Syat.g_03195, Syat.g_02169	Prbg.g_00145
OG0001591	Syat.g_00411	Prbg.g_01113
OG0001592	Syat.g_02699	Prbg.g_00827
OG0001614	Syat.g_02197	Prbg.g_01841
OG0001616	Syat.g_00249	Prbg.g_01463
OG0001617	Syat.g_03212, Syat.g_03299	Prbg.g_01138
OG0001619	Syat.g_00600	Prbg.g_01276
OG0001620	Syat.g_01601	Prbg.g_00126
OG0001621	Syat.g_01883	Prbg.g_01036
OG0001622	Syat.g_02404	Prbg.g_01934
OG0001636	Syat.g_02302	Prbg.g_00839
OG0001638	Syat.g_03143	Prbg.g_01661
OG0001639	Syat.g_02981	Prbg.g_00640
OG0001640	Syat.g_00792	Prbg.g_01246
OG0001641	Syat.g_00540	Prbg.g_01308
OG0001642	Syat.g_00676	Prbg.g_01213
OG0001643	Syat.g_00131	Prbg.g_01417
OG0001644	Syat.g_00844	Prbg.g_01362
OG0001654	Syat.g_02983	Prbg.g_00638
OG0001657	Syat.g_02887	Prbg.g_00933
OG0001659	Syat.g_00219	Prbg.g_00717
OG0001669	Syat.g_01243, Syat.g_02149, Syat.g_02150, Syat.g_02151, Syat.g_02903	Prbg.g_00495, Prbg.g_01592
OG0001678	Syat.g_01859	Prbg.g_01717
OG0001679	Syat.g_02946	Prbg.g_00113
OG0001701	Syat.g_02905	Prbg.g_00812
OG0001717	Syat.g_02860	Prbg.g_00391
OG0001733	Syat.g_01048	Prbg.g_01634
OG0001769	Syat.g_00373	Prbg.g_01538
OG0001771	Syat.g_01094	Prbg.g_01577
OG0001807	Syat.g_02090	Prbg.g_00815
OG0001842	Syat.g_02421	Prbg.g_00020
OG0001930	Syat.g_02422	Prbg.g_00019
OG0001931	Syat.g_02424	Prbg.g_00018
OG0001955	Syat.g_01670	Prbg.g_00725
OG0001956	Syat.g_00959	Prbg.g_01220
OG0001977	Syat.g_02506	Prbg.g_01916
OG0001996	Syat.g_02309	Prbg.g_00845
OG0002003	Syat.g_01980	Prbg.g_00014
OG0002019	Syat.g_02199	Prbg.g_00720
OG0002052	Syat.g_01022	Prbg.g_01338
OG0002109	Syat.g_01923, Syat.g_01752	Prbg.g_00009
OG0002270	Syat.g_01201, Syat.g_02138, Syat.g_00352, Syat.g_00351	Prbg.g_00562
OG0002340	Syat.g_02781	Prbg.g_00988
OG0002348	Syat.g_02603	Prbg.g_00711
OG0002384	Syat.g_00943	Prbg.g_01621
OG0002389	Syat.g_01641	Prbg.g_01804
OG0002436	Syat.g_01258, Syat.g_02488	Prbg.g_01580
OG0002821	Syat.g_02904	Prbg.g_00811
OG0002822	Syat.g_02906	Prbg.g_00810
