Orthogroup	Syat	Prbd
OG0001155	Syat.g_02774	Prbd.g_01644
OG0001156	Syat.g_02978	Prbd.g_01641
OG0001157	Syat.g_02977	Prbd.g_01640
OG0001158	Syat.g_02976	Prbd.g_01639
OG0001159	Syat.g_02975	Prbd.g_01638
OG0001160	Syat.g_03104	Prbd.g_01613
OG0001161	Syat.g_02384	Prbd.g_01600
OG0001162	Syat.g_01528	Prbd.g_01589
OG0001163	Syat.g_03112	Prbd.g_01533
OG0001164	Syat.g_03116	Prbd.g_01529
OG0001165	Syat.g_03121	Prbd.g_01526
OG0001166	Syat.g_03050	Prbd.g_01506
OG0001167	Syat.g_03019	Prbd.g_01489
OG0001168	Syat.g_03017	Prbd.g_01487
OG0001169	Syat.g_03015	Prbd.g_01485
OG0001170	Syat.g_03013	Prbd.g_01483
OG0001171	Syat.g_03001	Prbd.g_01473
OG0001172	Syat.g_01858	Prbd.g_01460
OG0001173	Syat.g_01857	Prbd.g_01459
OG0001174	Syat.g_01849	Prbd.g_01451
OG0001175	Syat.g_01848	Prbd.g_01450
OG0001176	Syat.g_01831	Prbd.g_01443
OG0001178	Syat.g_03137	Prbd.g_01435
OG0001180	Syat.g_01654	Prbd.g_01385
OG0001181	Syat.g_01650	Prbd.g_01381
OG0001182	Syat.g_01642	Prbd.g_01374
OG0001183	Syat.g_01632	Prbd.g_01370
OG0001184	Syat.g_02160	Prbd.g_01354
OG0001185	Syat.g_02200	Prbd.g_01340
OG0001186	Syat.g_02235	Prbd.g_01316
OG0001187	Syat.g_02256	Prbd.g_01311
OG0001188	Syat.g_02261	Prbd.g_01309
OG0001189	Syat.g_02287	Prbd.g_01292
OG0001190	Syat.g_02692	Prbd.g_01288
OG0001191	Syat.g_02675	Prbd.g_01278
OG0001192	Syat.g_02663	Prbd.g_01274
OG0001193	Syat.g_02513	Prbd.g_01264
OG0001194	Syat.g_02515	Prbd.g_01263
OG0001195	Syat.g_02516	Prbd.g_01262
OG0001196	Syat.g_02398	Prbd.g_01249
OG0001197	Syat.g_02396	Prbd.g_01248
OG0001199	Syat.g_01475	Prbd.g_01170
OG0001200	Syat.g_01477	Prbd.g_01168
OG0001201	Syat.g_01572	Prbd.g_01136
OG0001202	Syat.g_02812	Prbd.g_01041
OG0001203	Syat.g_01447	Prbd.g_01001
OG0001204	Syat.g_01867	Prbd.g_00996
OG0001205	Syat.g_01287	Prbd.g_00797
OG0001206	Syat.g_03268	Prbd.g_00780
OG0001207	Syat.g_03162	Prbd.g_00765
OG0001208	Syat.g_03172	Prbd.g_00760
OG0001209	Syat.g_03273	Prbd.g_00707
OG0001210	Syat.g_00103	Prbd.g_00702
OG0001211	Syat.g_00078	Prbd.g_00692
OG0001213	Syat.g_03289	Prbd.g_00615
OG0001214	Syat.g_00128	Prbd.g_00607
OG0001216	Syat.g_00660	Prbd.g_00009
OG0001217	Syat.g_02587	Prbd.g_00049
OG0001218	Syat.g_01356	Prbd.g_00056
OG0001219	Syat.g_00629	Prbd.g_00091
OG0001220	Syat.g_01534	Prbd.g_00154
OG0001222	Syat.g_00597	Prbd.g_00256
OG0001223	Syat.g_00544	Prbd.g_00282
OG0001224	Syat.g_00804	Prbd.g_00336
OG0001225	Syat.g_00806	Prbd.g_00338
OG0001226	Syat.g_01485	Prbd.g_00364
OG0001228	Syat.g_00938	Prbd.g_00513
OG0001229	Syat.g_00981	Prbd.g_01766
OG0001230	Syat.g_01235	Prbd.g_01697
OG0001231	Syat.g_02327	Prbd.g_01591
OG0001232	Syat.g_03041	Prbd.g_01502
OG0001233	Syat.g_03012	Prbd.g_01482
OG0001234	Syat.g_02092	Prbd.g_01448
OG0001235	Syat.g_01838	Prbd.g_01438
OG0001236	Syat.g_02156	Prbd.g_01357
OG0001237	Syat.g_02161	Prbd.g_01353
OG0001238	Syat.g_02673	Prbd.g_01277
OG0001239	Syat.g_01472	Prbd.g_01173
OG0001240	Syat.g_01554	Prbd.g_01151
OG0001241	Syat.g_01564	Prbd.g_01143
OG0001242	Syat.g_02936	Prbd.g_01124
OG0001243	Syat.g_02928	Prbd.g_01118
OG0001244	Syat.g_02901	Prbd.g_01101
OG0001245	Syat.g_00212	Prbd.g_00858
OG0001246	Syat.g_03209	Prbd.g_00738
OG0001247	Syat.g_01019	Prbd.g_00561
OG0001248	Syat.g_03159	Prbd.g_00559
OG0001249	Syat.g_01620	Prbd.g_00080
OG0001250	Syat.g_00739	Prbd.g_00143
OG0001251	Syat.g_00963, Syat.g_00621	Prbd.g_00191
OG0001252	Syat.g_00787	Prbd.g_00331
OG0001255	Syat.g_00843	Prbd.g_00452
OG0001256	Syat.g_03111	Prbd.g_01598
OG0001257	Syat.g_01716	Prbd.g_01592
OG0001258	Syat.g_03119	Prbd.g_01528
OG0001259	Syat.g_03014	Prbd.g_01484
OG0001261	Syat.g_01791	Prbd.g_01399
OG0001262	Syat.g_02285	Prbd.g_01294
OG0001263	Syat.g_02926	Prbd.g_01115
OG0001265	Syat.g_02938	Prbd.g_01125
OG0001266	Syat.g_02808	Prbd.g_01037
OG0001267	Syat.g_02060	Prbd.g_00959
OG0001268	Syat.g_01608	Prbd.g_00900
OG0001269	Syat.g_02369	Prbd.g_00880
OG0001270	Syat.g_02968	Prbd.g_00808
OG0001271	Syat.g_01374	Prbd.g_00770
OG0001272	Syat.g_03176	Prbd.g_00756
OG0001274	Syat.g_02727	Prbd.g_00541
OG0001275	Syat.g_00529	Prbd.g_00292
OG0001276	Syat.g_00705	Prbd.g_00315
OG0001277	Syat.g_03312	Prbd.g_00372
OG0001278	Syat.g_00895	Prbd.g_00518
OG0001279	Syat.g_01252	Prbd.g_01893
OG0001281	Syat.g_01159	Prbd.g_01796
OG0001282	Syat.g_02780	Prbd.g_01763
OG0001283	Syat.g_02403	Prbd.g_01744
OG0001286	Syat.g_01656	Prbd.g_01387
OG0001287	Syat.g_02208	Prbd.g_01333
OG0001288	Syat.g_02225	Prbd.g_01324
OG0001289	Syat.g_01527	Prbd.g_01157
OG0001290	Syat.g_01563	Prbd.g_01144
OG0001291	Syat.g_02916	Prbd.g_01108
OG0001292	Syat.g_01873	Prbd.g_00991
OG0001293	Syat.g_01995	Prbd.g_00978
OG0001294	Syat.g_00409	Prbd.g_00860
OG0001295	Syat.g_00945	Prbd.g_00775
OG0001296	Syat.g_03217	Prbd.g_00733
OG0001297	Syat.g_03221	Prbd.g_00728
OG0001298	Syat.g_00043	Prbd.g_00666
OG0001299	Syat.g_00401	Prbd.g_00578
OG0001300	Syat.g_01025	Prbd.g_00551
OG0001303	Syat.g_00628	Prbd.g_00296
OG0001304	Syat.g_00690	Prbd.g_00325
OG0001305	Syat.g_00813	Prbd.g_00344
OG0001306	Syat.g_03234	Prbd.g_00454
OG0001307	Syat.g_02082	Prbd.g_01781
OG0001308	Syat.g_01176	Prbd.g_01679
OG0001309	Syat.g_01113	Prbd.g_01594
OG0001310	Syat.g_03066	Prbd.g_01513
OG0001311	Syat.g_00703	Prbd.g_00317
OG0001312	Syat.g_00615	Prbd.g_00245
OG0001314	Syat.g_00839, Syat.g_00137	Prbd.g_00039
OG0001315	Syat.g_01634	Prbd.g_01182
OG0001317	Syat.g_01451	Prbd.g_01005
OG0001318	Syat.g_01888	Prbd.g_00983
OG0001319	Syat.g_02048	Prbd.g_00967
OG0001323	Syat.g_01111	Prbd.g_00723
OG0001325	Syat.g_00664	Prbd.g_00012
OG0001326	Syat.g_02525	Prbd.g_00179
OG0001327	Syat.g_00414	Prbd.g_00356
OG0001329	Syat.g_00097	Prbd.g_00421
OG0001331	Syat.g_01301	Prbd.g_01758
OG0001333	Syat.g_03018	Prbd.g_01488
OG0001336	Syat.g_02402	Prbd.g_01252
OG0001345	Syat.g_00290	Prbd.g_00487
OG0001347	Syat.g_01136, Syat.g_00583	Prbd.g_01815
OG0001348	Syat.g_03316	Prbd.g_01570
OG0001349	Syat.g_01220	Prbd.g_01719
OG0001351	Syat.g_01318	Prbd.g_00788
OG0001353	Syat.g_00717	Prbd.g_00134
OG0001354	Syat.g_00558	Prbd.g_00274
OG0001356	Syat.g_01035	Prbd.g_00830
OG0001358	Syat.g_03319	Prbd.g_00624
OG0001360	Syat.g_00256	Prbd.g_00385
OG0001361	Syat.g_00293	Prbd.g_00484
OG0001364	Syat.g_02143	Prbd.g_01364
OG0001365	Syat.g_02687	Prbd.g_01284
OG0001371	Syat.g_01490	Prbd.g_00565
OG0001373	Syat.g_02524	Prbd.g_00178
OG0001374	Syat.g_02541	Prbd.g_00186
OG0001376	Syat.g_00841	Prbd.g_00350
OG0001377	Syat.g_00842	Prbd.g_00351
OG0001378	Syat.g_02967	Prbd.g_00394
OG0001379	Syat.g_01147	Prbd.g_01807
OG0001382	Syat.g_00101	Prbd.g_01578
OG0001385	Syat.g_02521	Prbd.g_00175
OG0001386	Syat.g_02522	Prbd.g_00176
OG0001387	Syat.g_02523	Prbd.g_00177
OG0001388	Syat.g_02526	Prbd.g_00180
OG0001389	Syat.g_02531	Prbd.g_00181
OG0001390	Syat.g_02532	Prbd.g_00182
OG0001391	Syat.g_02533	Prbd.g_00183
OG0001392	Syat.g_02539	Prbd.g_00184
OG0001393	Syat.g_02540	Prbd.g_00185
OG0001394	Syat.g_00450	Prbd.g_00221
OG0001402	Syat.g_03314	Prbd.g_00063
OG0001403	Syat.g_02307	Prbd.g_01207
OG0001406	Syat.g_00840	Prbd.g_00349
OG0001408	Syat.g_00211	Prbd.g_00367
OG0001409	Syat.g_01007	Prbd.g_00475
OG0001411	Syat.g_01188	Prbd.g_01732
OG0001412	Syat.g_01135	Prbd.g_01816
OG0001413	Syat.g_00853	Prbd.g_01603
OG0001415	Syat.g_00017	Prbd.g_01008
OG0001416	Syat.g_02491	Prbd.g_00783
OG0001417	Syat.g_01705	Prbd.g_00773
OG0001418	Syat.g_03267	Prbd.g_00560
OG0001420	Syat.g_01099	Prbd.g_00403
OG0001421	Syat.g_03056	Prbd.g_01597
OG0001429	Syat.g_00627	Prbd.g_00092
OG0001432	Syat.g_00846	Prbd.g_01605
OG0001433	Syat.g_01429	Prbd.g_00829
OG0001434	Syat.g_00455	Prbd.g_00225
OG0001435	Syat.g_00422	Prbd.g_00202
OG0001437	Syat.g_00016	Prbd.g_01009
OG0001438	Syat.g_02076	Prbd.g_00946
OG0001439	Syat.g_02105	Prbd.g_00932
OG0001441	Syat.g_01109	Prbd.g_00721
OG0001449	Syat.g_00800	Prbd.g_00841
OG0001451	Syat.g_02877	Prbd.g_00163
OG0001452	Syat.g_01881	Prbd.g_00193
OG0001453	Syat.g_00538	Prbd.g_00286
OG0001454	Syat.g_00189	Prbd.g_00378
OG0001456	Syat.g_02545	Prbd.g_00445
OG0001457	Syat.g_02546	Prbd.g_00446
OG0001458	Syat.g_02547	Prbd.g_00447
OG0001459	Syat.g_03357, Syat.g_03358	Prbd.g_01879
OG0001460	Syat.g_01430	Prbd.g_00828
OG0001461	Syat.g_01945	Prbd.g_00823
OG0001462	Syat.g_02301	Prbd.g_01203
OG0001467	Syat.g_02457	Prbd.g_00081
OG0001473	Syat.g_00190	Prbd.g_01315
OG0001474	Syat.g_01607	Prbd.g_00899
OG0001479	Syat.g_01610	Prbd.g_00902
OG0001480	Syat.g_00100	Prbd.g_00870
OG0001482	Syat.g_00549	Prbd.g_00785
OG0001484	Syat.g_02443	Prbd.g_01837
OG0001486	Syat.g_03258	Prbd.g_00466
OG0001492	Syat.g_00898	Prbd.g_00515
OG0001493	Syat.g_00890	Prbd.g_00523
OG0001495	Syat.g_01833	Prbd.g_01441
OG0001502	Syat.g_00757	Prbd.g_00072
OG0001504	Syat.g_03356	Prbd.g_01878
OG0001507	Syat.g_03261	Prbd.g_01549
OG0001520	Syat.g_00852	Prbd.g_00846
OG0001522	Syat.g_00642	Prbd.g_00135
OG0001523	Syat.g_01089	Prbd.g_00431
OG0001524	Syat.g_01088	Prbd.g_00432
OG0001546	Syat.g_01106	Prbd.g_00718
OG0001547	Syat.g_00645	Prbd.g_00074
OG0001549	Syat.g_00799	Prbd.g_00161
OG0001553	Syat.g_01230	Prbd.g_01692
OG0001554	Syat.g_01005	Prbd.g_01596
OG0001556	Syat.g_03334, Syat.g_03147	Prbd.g_00825
OG0001567	Syat.g_00651	Prbd.g_00073
OG0001568	Syat.g_00643	Prbd.g_00075
OG0001570	Syat.g_03269	Prbd.g_00405
OG0001573	Syat.g_01835	Prbd.g_00821, Prbd.g_01098
OG0001584	Syat.g_00468	Prbd.g_00237
OG0001587	Syat.g_02990	Prbd.g_01465
OG0001613	Syat.g_01635	Prbd.g_01372
OG0001625	Syat.g_01938	Prbd.g_00981
OG0001635	Syat.g_02229, Syat.g_01993	Prbd.g_01545
OG0001647	Syat.g_02051	Prbd.g_00966
OG0001666	Syat.g_03349	Prbd.g_01880
OG0001669	Syat.g_01243, Syat.g_02149, Syat.g_02150, Syat.g_02151, Syat.g_02903	Prbd.g_01712
OG0001695	Syat.g_02434	Prbd.g_01854
OG0001700	Syat.g_01074	Prbd.g_00827
OG0001745	Syat.g_00971	Prbd.g_01606
OG0002020	Syat.g_02597	Prbd.g_01852
OG0002021	Syat.g_02450	Prbd.g_01850
OG0002022	Syat.g_02448	Prbd.g_01849
OG0002023	Syat.g_02447	Prbd.g_01848
OG0002024	Syat.g_02554	Prbd.g_01844
OG0002029	Syat.g_03352	Prbd.g_01881
OG0002054	Syat.g_02555	Prbd.g_01843
OG0002055	Syat.g_02428	Prbd.g_01846
OG0002107	Syat.g_00953, Syat.g_02429	Prbd.g_00437
OG0002110	Syat.g_02552	Prbd.g_01906, Prbd.g_01905
OG0002131	Syat.g_02451	Prbd.g_01851
OG0002132	Syat.g_02553	Prbd.g_01847
OG0002225	Syat.g_00950, Syat.g_02431	Prbd.g_00436
OG0002249	Syat.g_01310	Prbd.g_00820
OG0002375	Syat.g_01219	Prbd.g_01718
OG0002399	Syat.g_02487	Prbd.g_00818
OG0002432	Syat.g_02706	Prbd.g_01821
OG0002492	Syat.g_02709	Prbd.g_01823
OG0002582	Syat.g_02247	Prbd.g_01709
OG0002592	Syat.g_02707	Prbd.g_01819
OG0002632	Syat.g_02708	Prbd.g_01822
OG0002723	Syat.g_01218	Prbd.g_01717
OG0002776	Syat.g_00949, Syat.g_02432	Prbd.g_00435
OG0002842	Syat.g_02705	Prbd.g_01820
OG0002892	Syat.g_01895	Prbd.g_00442
OG0004282	Syat.g_01216	Prbd.g_01726
