Orthogroup	Syat	Syar
OG0001157	Syat.g_02977	Syar.g_01184
OG0001158	Syat.g_02976	Syar.g_01183
OG0001159	Syat.g_02975	Syar.g_01182
OG0001160	Syat.g_03104	Syar.g_02908
OG0001161	Syat.g_02384	Syar.g_00382
OG0001162	Syat.g_01528	Syar.g_03081
OG0001163	Syat.g_03112	Syar.g_02917
OG0001164	Syat.g_03116	Syar.g_02922
OG0001165	Syat.g_03121	Syar.g_02927
OG0001166	Syat.g_03050	Syar.g_02959
OG0001167	Syat.g_03019	Syar.g_02982
OG0001168	Syat.g_03017	Syar.g_02983
OG0001169	Syat.g_03015	Syar.g_02985
OG0001170	Syat.g_03013	Syar.g_02987
OG0001171	Syat.g_03001	Syar.g_02999
OG0001172	Syat.g_01858	Syar.g_00143
OG0001173	Syat.g_01857	Syar.g_00142
OG0001174	Syat.g_01849	Syar.g_00134
OG0001175	Syat.g_01848	Syar.g_00133
OG0001176	Syat.g_01831	Syar.g_01025
OG0001178	Syat.g_03137	Syar.g_02943
OG0001181	Syat.g_01650	Syar.g_01082
OG0001182	Syat.g_01642	Syar.g_01090
OG0001183	Syat.g_01632	Syar.g_01096
OG0001184	Syat.g_02160	Syar.g_00653
OG0001185	Syat.g_02200	Syar.g_00614
OG0001186	Syat.g_02235	Syar.g_00562
OG0001187	Syat.g_02256	Syar.g_00548
OG0001188	Syat.g_02261	Syar.g_00546
OG0001189	Syat.g_02287	Syar.g_00525
OG0001190	Syat.g_02692	Syar.g_00330
OG0001191	Syat.g_02675	Syar.g_00349
OG0001192	Syat.g_02663	Syar.g_00356
OG0001193	Syat.g_02513	Syar.g_00711
OG0001194	Syat.g_02515	Syar.g_00622
OG0001195	Syat.g_02516	Syar.g_00623
OG0001196	Syat.g_02398	Syar.g_00453
OG0001197	Syat.g_02396	Syar.g_00455
OG0001199	Syat.g_01475	Syar.g_03045
OG0001200	Syat.g_01477	Syar.g_03047
OG0001201	Syat.g_01572	Syar.g_03120
OG0001202	Syat.g_02812	Syar.g_00991
OG0001203	Syat.g_01447	Syar.g_03021
OG0001204	Syat.g_01867	Syar.g_00154
OG0001205	Syat.g_01287	Syar.g_02869
OG0001207	Syat.g_03162	Syar.g_01462
OG0001208	Syat.g_03172	Syar.g_01471
OG0001211	Syat.g_00078	Syar.g_02323
OG0001213	Syat.g_03289	Syar.g_02239
OG0001214	Syat.g_00128	Syar.g_02420
OG0001216	Syat.g_00660	Syar.g_01909
OG0001217	Syat.g_02587	Syar.g_02852
OG0001218	Syat.g_01356	Syar.g_01388
OG0001219	Syat.g_00629	Syar.g_02585
OG0001222	Syat.g_00597	Syar.g_02552
OG0001223	Syat.g_00544	Syar.g_02505
OG0001224	Syat.g_00804	Syar.g_01361
OG0001225	Syat.g_00806	Syar.g_01929
OG0001226	Syat.g_01485	Syar.g_03054
OG0001230	Syat.g_01235	Syar.g_02816
OG0001231	Syat.g_02327	Syar.g_00485
OG0001232	Syat.g_03041	Syar.g_02968
OG0001233	Syat.g_03012	Syar.g_02988
OG0001235	Syat.g_01838	Syar.g_01019
OG0001236	Syat.g_02156	Syar.g_00657
OG0001237	Syat.g_02161	Syar.g_00652
OG0001238	Syat.g_02673	Syar.g_00351
OG0001239	Syat.g_01472	Syar.g_03043
OG0001240	Syat.g_01554	Syar.g_03101
OG0001241	Syat.g_01564	Syar.g_03112
OG0001242	Syat.g_02936	Syar.g_00043
OG0001243	Syat.g_02928	Syar.g_00051
OG0001244	Syat.g_02901	Syar.g_00075
OG0001245	Syat.g_00212	Syar.g_00999
OG0001246	Syat.g_03209	Syar.g_01910
OG0001247	Syat.g_01019	Syar.g_02024
OG0001248	Syat.g_03159	Syar.g_02059
OG0001249	Syat.g_01620	Syar.g_01113
OG0001250	Syat.g_00739	Syar.g_01819
OG0001251	Syat.g_00621	Syar.g_02575
OG0001252	Syat.g_00787	Syar.g_01372
OG0001255	Syat.g_00843	Syar.g_01746
OG0001256	Syat.g_03111	Syar.g_02915
OG0001257	Syat.g_00346	Syar.g_02468
OG0001257	Syat.g_00438	Syar.g_02269
OG0001257	Syat.g_01716	Syar.g_00807
OG0001258	Syat.g_03119	Syar.g_02925
OG0001259	Syat.g_03014	Syar.g_02986
OG0001262	Syat.g_02285	Syar.g_00527
OG0001263	Syat.g_02926	Syar.g_00054
OG0001265	Syat.g_02938	Syar.g_00041
OG0001266	Syat.g_02808	Syar.g_00987
OG0001267	Syat.g_02060	Syar.g_00225
OG0001268	Syat.g_01608	Syar.g_01124
OG0001269	Syat.g_02369	Syar.g_00688
OG0001270	Syat.g_02968	Syar.g_01175
OG0001271	Syat.g_01374	Syar.g_01270
OG0001272	Syat.g_03176	Syar.g_01475
OG0001274	Syat.g_02727	Syar.g_00929
OG0001275	Syat.g_00529	Syar.g_02490
OG0001276	Syat.g_00705	Syar.g_01797
OG0001277	Syat.g_03312	Syar.g_02250
OG0001278	Syat.g_00895	Syar.g_01720
OG0001279	Syat.g_01252	Syar.g_02841
OG0001281	Syat.g_01159	Syar.g_02783
OG0001282	Syat.g_02780	Syar.g_01351
OG0001283	Syat.g_02403	Syar.g_00447
OG0001286	Syat.g_01656	Syar.g_01077
OG0001287	Syat.g_02208	Syar.g_00606
OG0001288	Syat.g_02225	Syar.g_00591
OG0001289	Syat.g_01527	Syar.g_03080
OG0001290	Syat.g_01563	Syar.g_03111
OG0001291	Syat.g_02916	Syar.g_00064
OG0001292	Syat.g_01873	Syar.g_00160
OG0001293	Syat.g_01995	Syar.g_00198
OG0001294	Syat.g_00409	Syar.g_01687
OG0001295	Syat.g_00945	Syar.g_00693
OG0001296	Syat.g_03217	Syar.g_01506
OG0001297	Syat.g_03221	Syar.g_01510
OG0001298	Syat.g_00043	Syar.g_02210
OG0001299	Syat.g_00401	Syar.g_01915
OG0001303	Syat.g_00628	Syar.g_02583
OG0001304	Syat.g_00690	Syar.g_01557
OG0001305	Syat.g_00813	Syar.g_01937
OG0001306	Syat.g_03234	Syar.g_01521
OG0001307	Syat.g_02082	Syar.g_02591
OG0001308	Syat.g_01176	Syar.g_02798
OG0001309	Syat.g_01113	Syar.g_00360
OG0001310	Syat.g_03066	Syar.g_02951
OG0001311	Syat.g_00703	Syar.g_01795
OG0001312	Syat.g_00615	Syar.g_02569
OG0001315	Syat.g_01634	Syar.g_01094
OG0001317	Syat.g_01451	Syar.g_03025
OG0001318	Syat.g_01888	Syar.g_00186
OG0001319	Syat.g_02048	Syar.g_00215
OG0001325	Syat.g_00664	Syar.g_01577
OG0001326	Syat.g_02525	Syar.g_00632
OG0001327	Syat.g_00414	Syar.g_01674
OG0001329	Syat.g_00097	Syar.g_02337
OG0001331	Syat.g_01301	Syar.g_01455
OG0001336	Syat.g_02402	Syar.g_00448
OG0001337	Syat.g_01621	Syar.g_01112
OG0001345	Syat.g_00290	Syar.g_01958
OG0001347	Syat.g_02666	Syar.g_00565
OG0001347	Syat.g_01136	Syar.g_02401
OG0001348	Syat.g_03316	Syar.g_02259
OG0001349	Syat.g_01220	Syar.g_02764
OG0001351	Syat.g_01318	Syar.g_01420
OG0001353	Syat.g_00717	Syar.g_01809
OG0001354	Syat.g_00558	Syar.g_02520
OG0001355	Syat.g_02589	Syar.g_01912
OG0001356	Syat.g_01428	Syar.g_00176
OG0001358	Syat.g_03319	Syar.g_02262
OG0001360	Syat.g_00256	Syar.g_01961
OG0001361	Syat.g_00293	Syar.g_01955
OG0001364	Syat.g_02143	Syar.g_00284
OG0001365	Syat.g_02687	Syar.g_00335
OG0001366	Syat.g_03047	Syar.g_02962
OG0001371	Syat.g_01490	Syar.g_03059
OG0001373	Syat.g_02524	Syar.g_00631
OG0001374	Syat.g_02541	Syar.g_00642
OG0001376	Syat.g_00841	Syar.g_02600
OG0001377	Syat.g_00842	Syar.g_02599
OG0001378	Syat.g_02967	Syar.g_01174
OG0001379	Syat.g_01147	Syar.g_02772
OG0001382	Syat.g_00101	Syar.g_02834, Syar.g_03204
OG0001383	Syat.g_01092	Syar.g_01880
OG0001383	Syat.g_01441	Syar.g_03016
OG0001385	Syat.g_02521	Syar.g_00628
OG0001386	Syat.g_02522	Syar.g_00629
OG0001387	Syat.g_02523	Syar.g_00630
OG0001388	Syat.g_02526	Syar.g_00635
OG0001389	Syat.g_02531	Syar.g_00636
OG0001390	Syat.g_02532	Syar.g_00637
OG0001391	Syat.g_02533	Syar.g_00638
OG0001392	Syat.g_02539	Syar.g_00640
OG0001393	Syat.g_02540	Syar.g_00641
OG0001394	Syat.g_00450	Syar.g_02608
OG0001396	Syat.g_01137	Syar.g_02402
OG0001401	Syat.g_00721	Syar.g_01813
OG0001402	Syat.g_03314	Syar.g_02252
OG0001403	Syat.g_02307	Syar.g_00504
OG0001406	Syat.g_00840	Syar.g_02601
OG0001408	Syat.g_00211	Syar.g_02042
OG0001411	Syat.g_01188	Syar.g_02761
OG0001412	Syat.g_01135	Syar.g_02400
OG0001412	Syat.g_02667	Syar.g_00564
OG0001413	Syat.g_02775	Syar.g_02062
OG0001413	Syat.g_00853	Syar.g_02063
OG0001415	Syat.g_00017	Syar.g_01553
OG0001416	Syat.g_02491	Syar.g_00433
OG0001417	Syat.g_01705	Syar.g_01885
OG0001418	Syat.g_03267	Syar.g_01546
OG0001420	Syat.g_01099	Syar.g_02680
OG0001429	Syat.g_00627	Syar.g_02582
OG0001430	Syat.g_03343	Syar.g_03306
OG0001432	Syat.g_00846	Syar.g_02064, Syar.g_02123
OG0001433	Syat.g_01429	Syar.g_00173
OG0001434	Syat.g_00455	Syar.g_02613
OG0001435	Syat.g_00422	Syar.g_01621
OG0001437	Syat.g_00016	Syar.g_01554
OG0001438	Syat.g_02076	Syar.g_00240
OG0001439	Syat.g_02105	Syar.g_00824
OG0001441	Syat.g_01109	Syar.g_02691
OG0001443	Syat.g_02649	Syar.g_00378
OG0001444	Syat.g_01547	Syar.g_03093
OG0001444	Syat.g_01550	Syar.g_01649
OG0001449	Syat.g_00800	Syar.g_01897
OG0001452	Syat.g_01881	Syar.g_00167
OG0001453	Syat.g_00538	Syar.g_02498
OG0001454	Syat.g_00189	Syar.g_02065, Syar.g_02122
OG0001456	Syat.g_02545	Syar.g_00643
OG0001457	Syat.g_02546	Syar.g_00644
OG0001458	Syat.g_02547	Syar.g_00645
OG0001459	Syat.g_03357	Syar.g_00418
OG0001459	Syat.g_03358	Syar.g_02047
OG0001460	Syat.g_01430	Syar.g_00172
OG0001461	Syat.g_01945	Syar.g_02478
OG0001462	Syat.g_02301	Syar.g_00511
OG0001467	Syat.g_02457	Syar.g_01745
OG0001470	Syat.g_02257, Syat.g_02252	Syar.g_02358, Syar.g_02369
OG0001474	Syat.g_01607	Syar.g_01125
OG0001475	Syat.g_01116	Syar.g_02370
OG0001476	Syat.g_02579	Syar.g_01647, Syar.g_02077
OG0001476	Syat.g_01012	Syar.g_02128
OG0001477	Syat.g_00321, Syat.g_00322, Syat.g_00318	Syar.g_02277
OG0001478	Syat.g_01385	Syar.g_01259
OG0001478	Syat.g_01294	Syar.g_03184
OG0001479	Syat.g_01610	Syar.g_01122
OG0001480	Syat.g_00100	Syar.g_02013
OG0001482	Syat.g_00549	Syar.g_02511
OG0001486	Syat.g_03258	Syar.g_01537
OG0001487	Syat.g_01355	Syar.g_01389
OG0001488	Syat.g_00301	Syar.g_01948
OG0001489	Syat.g_01645	Syar.g_01087
OG0001492	Syat.g_00898	Syar.g_01717
OG0001493	Syat.g_00890	Syar.g_01725
OG0001495	Syat.g_01833	Syar.g_01022
OG0001496	Syat.g_00316	Syar.g_02279
OG0001497	Syat.g_00317	Syar.g_02278
OG0001498	Syat.g_02954	Syar.g_01163
OG0001502	Syat.g_00757	Syar.g_01840
OG0001504	Syat.g_03356	Syar.g_02046
OG0001505	Syat.g_01215	Syar.g_02696
OG0001507	Syat.g_03261	Syar.g_03257, Syar.g_01540
OG0001508	Syat.g_02258	Syar.g_02372
OG0001509	Syat.g_01140	Syar.g_02405
OG0001509	Syat.g_01296	Syar.g_00570, Syar.g_03249
OG0001510	Syat.g_02214	Syar.g_00601
OG0001511	Syat.g_01580	Syar.g_03129
OG0001512	Syat.g_01445	Syar.g_03020
OG0001513	Syat.g_01083	Syar.g_00995
OG0001514	Syat.g_00315	Syar.g_02280
OG0001515	Syat.g_00927	Syar.g_02594
OG0001516	Syat.g_00398	Syar.g_01918
OG0001517	Syat.g_01613	Syar.g_01119
OG0001518	Syat.g_02671	Syar.g_00353
OG0001519	Syat.g_02646	Syar.g_00380, Syar.g_00002
OG0001520	Syat.g_00852	Syar.g_02053
OG0001527	Syat.g_00064	Syar.g_02309
OG0001528	Syat.g_01115	Syar.g_02371
OG0001529	Syat.g_02294	Syar.g_00518
OG0001530	Syat.g_01578	Syar.g_03127
OG0001531	Syat.g_01444	Syar.g_03019
OG0001532	Syat.g_00213	Syar.g_01978
OG0001533	Syat.g_02966, Syat.g_02786	Syar.g_01173
OG0001534	Syat.g_00689	Syar.g_01558
OG0001535	Syat.g_00707	Syar.g_01799
OG0001536	Syat.g_00589	Syar.g_02544
OG0001537	Syat.g_00441	Syar.g_02602
OG0001538	Syat.g_00484	Syar.g_02644
OG0001539	Syat.g_00417	Syar.g_01626
OG0001540	Syat.g_02924	Syar.g_00056
OG0001541	Syat.g_02847	Syar.g_00117
OG0001542	Syat.g_02837	Syar.g_00128
OG0001543	Syat.g_03229	Syar.g_00949
OG0001544	Syat.g_02647	Syar.g_00379
OG0001545	Syat.g_02444, Syat.g_02433	Syar.g_00865
OG0001546	Syat.g_01106	Syar.g_02688
OG0001547	Syat.g_00645	Syar.g_01855
OG0001549	Syat.g_00799	Syar.g_02838
OG0001554	Syat.g_01005	Syar.g_00327
OG0001556	Syat.g_01046, Syat.g_03334, Syat.g_03147	Syar.g_00177
OG0001557	Syat.g_00451	Syar.g_02609
OG0001558	Syat.g_02323	Syar.g_00488
OG0001559	Syat.g_01577	Syar.g_03126
OG0001560	Syat.g_01562	Syar.g_03110
OG0001561	Syat.g_00701	Syar.g_01792
OG0001562	Syat.g_00523	Syar.g_02484
OG0001563	Syat.g_01662	Syar.g_01072
OG0001567	Syat.g_00651	Syar.g_01847
OG0001568	Syat.g_00643	Syar.g_01866
OG0001570	Syat.g_03269	Syar.g_02858
OG0001574	Syat.g_00066	Syar.g_02311
OG0001575	Syat.g_00061	Syar.g_02306
OG0001576	Syat.g_01169	Syar.g_02794
OG0001577	Syat.g_03255	Syar.g_01534
OG0001578	Syat.g_00192	Syar.g_00863
OG0001580	Syat.g_02701	Syar.g_00895
OG0001587	Syat.g_02990	Syar.g_03010
OG0001590	Syat.g_00112	Syar.g_02412
OG0001591	Syat.g_00411	Syar.g_01685
OG0001592	Syat.g_02699	Syar.g_00310
OG0001594	Syat.g_01365	Syar.g_03217, Syar.g_00848, Syar.g_00374
OG0001613	Syat.g_01635	Syar.g_01093
OG0001614	Syat.g_02197	Syar.g_00617
OG0001615	Syat.g_00091	Syar.g_02334
OG0001616	Syat.g_00249	Syar.g_01964
OG0001617	Syat.g_03212	Syar.g_01972
OG0001618	Syat.g_02510, Syat.g_00670	Syar.g_01571
OG0001619	Syat.g_00600	Syar.g_02556
OG0001620	Syat.g_01601	Syar.g_01131
OG0001621	Syat.g_01883	Syar.g_00169
OG0001622	Syat.g_02404	Syar.g_00446
OG0001623	Syat.g_01623	Syar.g_01109
OG0001623	Syat.g_01666	Syar.g_01694
OG0001624	Syat.g_00188	Syar.g_01312, Syar.g_02156
OG0001625	Syat.g_01938	Syar.g_00192
OG0001634	Syat.g_00404	Syar.g_01691
OG0001636	Syat.g_02302	Syar.g_00510
OG0001637	Syat.g_02788	Syar.g_00971
OG0001638	Syat.g_03143	Syar.g_02949
OG0001639	Syat.g_02981	Syar.g_01212
OG0001640	Syat.g_00792	Syar.g_01377
OG0001641	Syat.g_00540	Syar.g_02500
OG0001642	Syat.g_00676	Syar.g_01387
OG0001643	Syat.g_00131	Syar.g_02423
OG0001644	Syat.g_00844	Syar.g_01876
OG0001645	Syat.g_01719	Syar.g_00803
OG0001647	Syat.g_02051	Syar.g_00217
OG0001652	Syat.g_02326	Syar.g_00486
OG0001653	Syat.g_01553	Syar.g_03099
OG0001654	Syat.g_02983	Syar.g_01214
OG0001657	Syat.g_02887	Syar.g_00089
OG0001659	Syat.g_00219	Syar.g_01973
OG0001660	Syat.g_01585, Syat.g_02948	Syar.g_00029, Syar.g_01150, Syar.g_01155
OG0001669	Syat.g_01243, Syat.g_02149, Syat.g_02150, Syat.g_02151	Syar.g_00323
OG0001669	Syat.g_02903	Syar.g_00555
OG0001671	Syat.g_02742	Syar.g_00943
OG0001672	Syat.g_01483	Syar.g_03053
OG0001673	Syat.g_01454	Syar.g_03028
OG0001675	Syat.g_00525	Syar.g_02486
OG0001677	Syat.g_01631	Syar.g_01097
OG0001678	Syat.g_01859	Syar.g_00144
OG0001679	Syat.g_02946	Syar.g_00032
OG0001680	Syat.g_03064	Syar.g_02953
OG0001682	Syat.g_00668	Syar.g_01573
OG0001683	Syat.g_00319, Syat.g_00154, Syat.g_00275, Syat.g_02615	Syar.g_02716
OG0001692	Syat.g_01231	Syar.g_02812
OG0001694	Syat.g_02062	Syar.g_00227
OG0001695	Syat.g_02434	Syar.g_00864
OG0001702	Syat.g_01533	Syar.g_03087
OG0001703	Syat.g_03164	Syar.g_01463
OG0001715	Syat.g_01717	Syar.g_00804
OG0001716	Syat.g_02002	Syar.g_00805
OG0001717	Syat.g_02860	Syar.g_00103
OG0001726	Syat.g_02003	Syar.g_01863
OG0001729	Syat.g_01440	Syar.g_03015
OG0001730	Syat.g_01676	Syar.g_00837, Syar.g_00806
OG0001731	Syat.g_03081	Syar.g_02884
OG0001732	Syat.g_02387	Syar.g_00464
OG0001732	Syat.g_00911	Syar.g_01702
OG0001733	Syat.g_01048	Syar.g_00179
OG0001734	Syat.g_00513	Syar.g_00188
OG0001735	Syat.g_00345	Syar.g_02469
OG0001737	Syat.g_02084	Syar.g_00855
OG0001738	Syat.g_02127	Syar.g_00717
OG0001739	Syat.g_02445	Syar.g_00862
OG0001745	Syat.g_00971	Syar.g_02010
OG0001748	Syat.g_02740	Syar.g_00941
OG0001750	Syat.g_01551	Syar.g_03097, Syar.g_01648
OG0001751	Syat.g_01455	Syar.g_03029
OG0001752	Syat.g_02991	Syar.g_03009
OG0001753	Syat.g_01542	Syar.g_00919
OG0001753	Syat.g_01710	Syar.g_01879
OG0001754	Syat.g_02790	Syar.g_00973
OG0001755	Syat.g_03226	Syar.g_01515
OG0001756	Syat.g_02643, Syat.g_01461	Syar.g_00384
OG0001756	Syat.g_01277	Syar.g_00840
OG0001756	Syat.g_00731	Syar.g_01320
OG0001761	Syat.g_00819	Syar.g_01703, Syar.g_00182
OG0001762	Syat.g_00531	Syar.g_02493
OG0001763	Syat.g_00545	Syar.g_02506
OG0001764	Syat.g_00639	Syar.g_01870
OG0001766	Syat.g_02711	Syar.g_00902
OG0001768	Syat.g_02831	Syar.g_02918
OG0001769	Syat.g_00373	Syar.g_02437
OG0001771	Syat.g_01094	Syar.g_02677
OG0001783	Syat.g_02203	Syar.g_00611
OG0001784	Syat.g_01536	Syar.g_03090
OG0001786	Syat.g_03099	Syar.g_02903
OG0001787	Syat.g_01076	Syar.g_01927
OG0001788	Syat.g_03272	Syar.g_02351
OG0001789	Syat.g_01152	Syar.g_02776
OG0001790	Syat.g_03249	Syar.g_01528
OG0001792	Syat.g_00905	Syar.g_01708
OG0001796	Syat.g_00716	Syar.g_01808
OG0001797	Syat.g_00605, Syat.g_01062	Syar.g_00681
OG0001798	Syat.g_03310	Syar.g_02248
OG0001799	Syat.g_00376	Syar.g_02434
OG0001800	Syat.g_01091, Syat.g_01660	Syar.g_02840
OG0001801	Syat.g_01240	Syar.g_02821
OG0001803	Syat.g_01291	Syar.g_02873
OG0001804	Syat.g_02955	Syar.g_01164
OG0001805	Syat.g_02770, Syat.g_01090	Syar.g_00927
OG0001806	Syat.g_02050, Syat.g_02049	Syar.g_00216
OG0001808	Syat.g_02145	Syar.g_00286
OG0001809	Syat.g_00435	Syar.g_02274
OG0001811	Syat.g_02839	Syar.g_00125, Syar.g_02050
OG0001812	Syat.g_02698	Syar.g_00311
OG0001813	Syat.g_02490	Syar.g_00696
OG0001814	Syat.g_02395	Syar.g_00456
OG0001815	Syat.g_01886, Syat.g_00954	Syar.g_00465
OG0001816	Syat.g_00413	Syar.g_01675
OG0001818	Syat.g_00153, Syat.g_00276, Syat.g_00320	Syar.g_02715
OG0001837	Syat.g_02741	Syar.g_00942
OG0001839	Syat.g_02305	Syar.g_00506
OG0001840	Syat.g_02288	Syar.g_00524
OG0001841	Syat.g_02280	Syar.g_00531
OG0001842	Syat.g_02421	Syar.g_02270
OG0001843	Syat.g_02196	Syar.g_00618
OG0001844	Syat.g_02195	Syar.g_00619
OG0001845	Syat.g_02193	Syar.g_00621
OG0001846	Syat.g_02935	Syar.g_00044
OG0001847	Syat.g_02937	Syar.g_00042
OG0001848	Syat.g_02941	Syar.g_00037
OG0001849	Syat.g_01526	Syar.g_03079
OG0001850	Syat.g_01486	Syar.g_03055
OG0001851	Syat.g_01479	Syar.g_03049
OG0001852	Syat.g_01478	Syar.g_03048
OG0001853	Syat.g_01471	Syar.g_03042
OG0001854	Syat.g_01449	Syar.g_03023
OG0001855	Syat.g_01273	Syar.g_00922
OG0001855	Syat.g_01363	Syar.g_00846
OG0001856	Syat.g_03103	Syar.g_02907
OG0001857	Syat.g_03100	Syar.g_02904
OG0001858	Syat.g_03076	Syar.g_02339
OG0001859	Syat.g_01305	Syar.g_01451
OG0001860	Syat.g_03166	Syar.g_01465
OG0001861	Syat.g_03177	Syar.g_01476
OG0001862	Syat.g_03190	Syar.g_01488
OG0001863	Syat.g_03203	Syar.g_01495
OG0001864	Syat.g_03282	Syar.g_02227
OG0001866	Syat.g_00002	Syar.g_02174
OG0001867	Syat.g_03410	Syar.g_02172
OG0001868	Syat.g_01156	Syar.g_02780
OG0001869	Syat.g_03254	Syar.g_01533
OG0001870	Syat.g_03264	Syar.g_01543
OG0001871	Syat.g_00312	Syar.g_01552
OG0001872	Syat.g_00899	Syar.g_01715
OG0001873	Syat.g_00228	Syar.g_01965
OG0001874	Syat.g_00251	Syar.g_01962
OG0001877	Syat.g_00926	Syar.g_02593
OG0001878	Syat.g_00528	Syar.g_02489
OG0001879	Syat.g_00533	Syar.g_02495
OG0001880	Syat.g_00574	Syar.g_02535
OG0001881	Syat.g_00575	Syar.g_02536
OG0001882	Syat.g_00602	Syar.g_00678
OG0001883	Syat.g_00608	Syar.g_02561
OG0001884	Syat.g_00617	Syar.g_02571
OG0001885	Syat.g_00632	Syar.g_02587
OG0001886	Syat.g_00638	Syar.g_01871
OG0001888	Syat.g_00456	Syar.g_02614
OG0001889	Syat.g_00498	Syar.g_02654
OG0001890	Syat.g_00748	Syar.g_01831
OG0001891	Syat.g_00756	Syar.g_01839
OG0001892	Syat.g_00982	Syar.g_02837
OG0001893	Syat.g_03309	Syar.g_02247
OG0001894	Syat.g_00116	Syar.g_02417
OG0001895	Syat.g_01244	Syar.g_02824
OG0001896	Syat.g_02964	Syar.g_01171
OG0001897	Syat.g_01604	Syar.g_01128
OG0001898	Syat.g_01622	Syar.g_01110
OG0001899	Syat.g_01793	Syar.g_01062
OG0001900	Syat.g_01997	Syar.g_00200
OG0001901	Syat.g_01998	Syar.g_00201
OG0001902	Syat.g_02068	Syar.g_00232
OG0001903	Syat.g_02077	Syar.g_00241
OG0001904	Syat.g_02141	Syar.g_00282
OG0001905	Syat.g_02147	Syar.g_00288
OG0001906	Syat.g_02923	Syar.g_00057
OG0001908	Syat.g_02845	Syar.g_00119
OG0001909	Syat.g_02833	Syar.g_01010
OG0001910	Syat.g_02736	Syar.g_00937
OG0001912	Syat.g_02679	Syar.g_00345
OG0001913	Syat.g_02677	Syar.g_00347
OG0001914	Syat.g_03287	Syar.g_02237
OG0001915	Syat.g_02389	Syar.g_00462
OG0001924	Syat.g_02767	Syar.g_02672
OG0001925	Syat.g_02766	Syar.g_02671
OG0001926	Syat.g_02765	Syar.g_02669
OG0001927	Syat.g_02764	Syar.g_02668
OG0001929	Syat.g_02273	Syar.g_00538
OG0001930	Syat.g_02422	Syar.g_02271
OG0001931	Syat.g_02424	Syar.g_02272
OG0001932	Syat.g_02198	Syar.g_00616
OG0001933	Syat.g_01573	Syar.g_03122
OG0001934	Syat.g_01559	Syar.g_03106
OG0001935	Syat.g_01476	Syar.g_03046
OG0001936	Syat.g_00178	Syar.g_02054
OG0001937	Syat.g_03089	Syar.g_02892
OG0001938	Syat.g_03168	Syar.g_01467
OG0001940	Syat.g_00044	Syar.g_02211
OG0001941	Syat.g_01160	Syar.g_02784
OG0001942	Syat.g_02534	Syar.g_01836
OG0001943	Syat.g_00405	Syar.g_01382
OG0001944	Syat.g_01250	Syar.g_02836
OG0001946	Syat.g_00972	Syar.g_02597
OG0001947	Syat.g_02750	Syar.g_01379
OG0001948	Syat.g_00543	Syar.g_02504
OG0001949	Syat.g_00563	Syar.g_02524
OG0001950	Syat.g_00565	Syar.g_02526
OG0001951	Syat.g_00576	Syar.g_02537
OG0001952	Syat.g_00603	Syar.g_00679
OG0001953	Syat.g_00604	Syar.g_00680
OG0001955	Syat.g_01670	Syar.g_00733
OG0001957	Syat.g_03304	Syar.g_02242
OG0001958	Syat.g_00343	Syar.g_02471
OG0001960	Syat.g_01358	Syar.g_01278
OG0001961	Syat.g_01376	Syar.g_01268
OG0001964	Syat.g_01846	Syar.g_00131
OG0001966	Syat.g_01940	Syar.g_00194
OG0001967	Syat.g_01942	Syar.g_00196
OG0001968	Syat.g_01943	Syar.g_00197
OG0001969	Syat.g_02102	Syar.g_00827
OG0001970	Syat.g_02921	Syar.g_00059
OG0001971	Syat.g_02835	Syar.g_01012
OG0001972	Syat.g_02723	Syar.g_00916
OG0001973	Syat.g_02718	Syar.g_00908
OG0001975	Syat.g_03286	Syar.g_02236
OG0001976	Syat.g_03288	Syar.g_02238
OG0001977	Syat.g_02506	Syar.g_00703
OG0001978	Syat.g_01141	Syar.g_02406
OG0001979	Syat.g_03155	Syar.g_00404
OG0001980	Syat.g_00836	Syar.g_01111
OG0001991	Syat.g_01679	Syar.g_01636
OG0001993	Syat.g_02769	Syar.g_02674
OG0001995	Syat.g_02221	Syar.g_02034
OG0001996	Syat.g_02309	Syar.g_00502
OG0001997	Syat.g_01549	Syar.g_03095
OG0001999	Syat.g_03020	Syar.g_02142, Syar.g_02981
OG0002002	Syat.g_00900	Syar.g_01714
OG0002003	Syat.g_01980	Syar.g_02127
OG0002004	Syat.g_02268	Syar.g_00361
OG0002006	Syat.g_02751	Syar.g_01380
OG0002007	Syat.g_00984	Syar.g_01994, Syar.g_01381
OG0002008	Syat.g_03284	Syar.g_02491
OG0002009	Syat.g_00446	Syar.g_02604
OG0002010	Syat.g_01337	Syar.g_01406
OG0002011	Syat.g_00868, Syat.g_01912	Syar.g_00966
OG0002013	Syat.g_01504	Syar.g_03062
OG0002016	Syat.g_02743	Syar.g_00944
OG0002019	Syat.g_02199	Syar.g_00615
OG0002020	Syat.g_02597	Syar.g_00892
OG0002021	Syat.g_02450	Syar.g_00425
OG0002022	Syat.g_02448	Syar.g_00426
OG0002023	Syat.g_02447	Syar.g_00427
OG0002024	Syat.g_02554	Syar.g_00875
OG0002025	Syat.g_02463	Syar.g_02744, Syar.g_00800
OG0002025	Syat.g_02469, Syat.g_01411	Syar.g_02747
OG0002025	Syat.g_00094	Syar.g_02704
OG0002038	Syat.g_01251	Syar.g_02839
OG0002039	Syat.g_00299	Syar.g_03221
OG0002040	Syat.g_02427	Syar.g_02140
OG0002041	Syat.g_00547	Syar.g_02508
