Orthogroup	Syat	Syag
OG0001184	Syat.g_02160	Syag.g_02428
OG0001185	Syat.g_02200	Syag.g_02399
OG0001186	Syat.g_02235	Syag.g_02364
OG0001187	Syat.g_02256	Syag.g_02361
OG0001188	Syat.g_02261	Syag.g_02359
OG0001189	Syat.g_02287	Syag.g_02334
OG0001190	Syat.g_02692	Syag.g_02126
OG0001191	Syat.g_02675	Syag.g_02142
OG0001192	Syat.g_02663	Syag.g_02149
OG0001193	Syat.g_02513	Syag.g_02182
OG0001194	Syat.g_02515	Syag.g_02185
OG0001195	Syat.g_02516	Syag.g_02186
OG0001196	Syat.g_02398	Syag.g_02254
OG0001197	Syat.g_02396	Syag.g_02256
OG0001199	Syat.g_01475	Syag.g_01825
OG0001200	Syat.g_01477	Syag.g_01827
OG0001201	Syat.g_01572	Syag.g_01886
OG0001202	Syat.g_02812	Syag.g_02032
OG0001203	Syat.g_01447	Syag.g_01783
OG0001204	Syat.g_01867	Syag.g_02673
OG0001206	Syat.g_03268	Syag.g_01328
OG0001207	Syat.g_03162	Syag.g_01536
OG0001208	Syat.g_03172	Syag.g_01526
OG0001209	Syat.g_03273	Syag.g_01451
OG0001210	Syat.g_00103	Syag.g_01442
OG0001211	Syat.g_00078	Syag.g_00272
OG0001213	Syat.g_03289	Syag.g_00394
OG0001214	Syat.g_00128	Syag.g_00412
OG0001216	Syat.g_00660	Syag.g_00920
OG0001217	Syat.g_02587	Syag.g_00151
OG0001218	Syat.g_01356	Syag.g_01364
OG0001219	Syat.g_00629	Syag.g_00767
OG0001220	Syat.g_01534	Syag.g_00743
OG0001222	Syat.g_00597	Syag.g_00797
OG0001223	Syat.g_00544	Syag.g_00843
OG0001224	Syat.g_00804	Syag.g_00969
OG0001225	Syat.g_00806	Syag.g_00971
OG0001226	Syat.g_01485	Syag.g_01835
OG0001228	Syat.g_00938	Syag.g_00709
OG0001229	Syat.g_00981	Syag.g_00997
OG0001230	Syat.g_01235	Syag.g_01430
OG0001231	Syat.g_02327	Syag.g_02289
OG0001232	Syat.g_03041	Syag.g_01724
OG0001233	Syat.g_03012	Syag.g_01745
OG0001234	Syat.g_02092	Syag.g_02708
OG0001235	Syat.g_01838	Syag.g_02715
OG0001236	Syat.g_02156	Syag.g_02432
OG0001237	Syat.g_02161	Syag.g_02426
OG0001238	Syat.g_02673	Syag.g_02144
OG0001239	Syat.g_01472	Syag.g_01822
OG0001240	Syat.g_01554	Syag.g_01869
OG0001241	Syat.g_01564	Syag.g_01879
OG0001243	Syat.g_02928	Syag.g_01920
OG0001244	Syat.g_02901	Syag.g_01948
OG0001245	Syat.g_00212	Syag.g_00213
OG0001246	Syat.g_03209	Syag.g_01498
OG0001247	Syat.g_01019	Syag.g_00710
OG0001248	Syat.g_03159	Syag.g_00175
OG0001249	Syat.g_01620	Syag.g_02837
OG0001250	Syat.g_00739	Syag.g_00725
OG0001251	Syat.g_00963, Syat.g_00621	Syag.g_00472
OG0001252	Syat.g_00787	Syag.g_00960
OG0001255	Syat.g_00843	Syag.g_00440
OG0001256	Syat.g_03111	Syag.g_01673
OG0001257	Syat.g_00346, Syat.g_00438, Syat.g_00729, Syat.g_00918	Syag.g_00217
OG0001257	Syat.g_01716	Syag.g_00176
OG0001258	Syat.g_03119	Syag.g_01683
OG0001259	Syat.g_03014	Syag.g_01743
OG0001261	Syat.g_01791	Syag.g_02763
OG0001262	Syat.g_02285	Syag.g_02336
OG0001263	Syat.g_02926	Syag.g_01923
OG0001265	Syat.g_02938	Syag.g_01910
OG0001266	Syat.g_02808	Syag.g_02036
OG0001267	Syat.g_02060	Syag.g_02598
OG0001268	Syat.g_01608	Syag.g_02850
OG0001269	Syat.g_02369	Syag.g_00480
OG0001270	Syat.g_02968	Syag.g_00030
OG0001271	Syat.g_01374	Syag.g_01353
OG0001272	Syat.g_03176	Syag.g_01522
OG0001274	Syat.g_02727	Syag.g_02076
OG0001275	Syat.g_00529	Syag.g_00857
OG0001276	Syat.g_00705	Syag.g_00874
OG0001278	Syat.g_00895	Syag.g_01054
OG0001279	Syat.g_01252	Syag.g_00490
OG0001281	Syat.g_01159	Syag.g_01219
OG0001282	Syat.g_02780	Syag.g_01538
OG0001283	Syat.g_02403	Syag.g_02248
OG0001286	Syat.g_01656	Syag.g_02778
OG0001287	Syat.g_02208	Syag.g_02391
OG0001288	Syat.g_02225	Syag.g_02373
OG0001289	Syat.g_01527	Syag.g_01850
OG0001290	Syat.g_01563	Syag.g_01878
OG0001291	Syat.g_02916	Syag.g_01933
OG0001292	Syat.g_01873	Syag.g_02667
OG0001293	Syat.g_01995	Syag.g_02625
OG0001294	Syat.g_00409	Syag.g_00593
OG0001295	Syat.g_00945	Syag.g_00968
OG0001296	Syat.g_03217	Syag.g_01492
OG0001297	Syat.g_03221	Syag.g_01488
OG0001298	Syat.g_00043	Syag.g_00309
OG0001299	Syat.g_00401	Syag.g_00582
OG0001300	Syat.g_01025	Syag.g_01003
OG0001303	Syat.g_00628	Syag.g_00769
OG0001304	Syat.g_00690	Syag.g_00890
OG0001305	Syat.g_00813	Syag.g_00981
OG0001306	Syat.g_03234	Syag.g_01160
OG0001307	Syat.g_02082	Syag.g_00577
OG0001308	Syat.g_01176	Syag.g_01406
OG0001309	Syat.g_01113	Syag.g_01482
OG0001311	Syat.g_00703	Syag.g_00876
OG0001312	Syat.g_00615	Syag.g_00779
OG0001314	Syat.g_00839, Syat.g_00137	Syag.g_00118
OG0001315	Syat.g_01634	Syag.g_02796
OG0001317	Syat.g_01451	Syag.g_01787
OG0001318	Syat.g_01888	Syag.g_02633
OG0001319	Syat.g_02048	Syag.g_02609
OG0001323	Syat.g_01111	Syag.g_01479
OG0001325	Syat.g_00664	Syag.g_00916
OG0001326	Syat.g_02525	Syag.g_02190, Syag.g_02195
OG0001329	Syat.g_00097	Syag.g_00498
OG0001331	Syat.g_01301	Syag.g_01543
OG0001333	Syat.g_03018	Syag.g_01739
OG0001336	Syat.g_02402	Syag.g_02249
OG0001337	Syat.g_01621	Syag.g_02804, Syag.g_02824, Syag.g_02835
OG0001345	Syat.g_00290	Syag.g_01108
OG0001347	Syat.g_02666	Syag.g_02350
OG0001348	Syat.g_03316	Syag.g_00941
OG0001349	Syat.g_01220	Syag.g_02479
OG0001351	Syat.g_01318	Syag.g_00055
OG0001353	Syat.g_00717	Syag.g_00716
OG0001354	Syat.g_00558	Syag.g_00830
OG0001356	Syat.g_01035	Syag.g_00942
OG0001358	Syat.g_03319	Syag.g_00374
OG0001360	Syat.g_00256	Syag.g_01106
OG0001361	Syat.g_00293	Syag.g_01111
OG0001364	Syat.g_02143	Syag.g_02448
OG0001365	Syat.g_02687	Syag.g_02131
OG0001366	Syat.g_03047	Syag.g_01718
OG0001373	Syat.g_02524	Syag.g_02194
OG0001374	Syat.g_02541	Syag.g_02202
OG0001376	Syat.g_00841	Syag.g_02153
OG0001377	Syat.g_00842	Syag.g_02152
OG0001378	Syat.g_02967	Syag.g_00028
OG0001379	Syat.g_01147	Syag.g_01183
OG0001383	Syat.g_01092	Syag.g_01776
OG0001383	Syat.g_01441	Syag.g_01775
OG0001385	Syat.g_02521	Syag.g_02191
OG0001386	Syat.g_02522	Syag.g_02192
OG0001387	Syat.g_02523	Syag.g_02193
OG0001388	Syat.g_02526	Syag.g_02196
OG0001389	Syat.g_02531	Syag.g_02197
OG0001390	Syat.g_02532	Syag.g_02198
OG0001391	Syat.g_02533	Syag.g_02199
OG0001392	Syat.g_02539	Syag.g_02200
OG0001393	Syat.g_02540	Syag.g_02201
OG0001394	Syat.g_00450	Syag.g_00635
OG0001401	Syat.g_00721	Syag.g_00720
OG0001402	Syat.g_03314	Syag.g_00379
OG0001403	Syat.g_02307	Syag.g_02308
OG0001406	Syat.g_00840	Syag.g_02154
OG0001408	Syat.g_00211	Syag.g_00450
OG0001409	Syat.g_01007	Syag.g_01125
OG0001411	Syat.g_01188	Syag.g_02424
OG0001412	Syat.g_02667	Syag.g_02351
OG0001413	Syat.g_00853	Syag.g_00224
OG0001416	Syat.g_02491	Syag.g_01198
OG0001417	Syat.g_01705	Syag.g_00829
OG0001420	Syat.g_01099	Syag.g_01465
OG0001429	Syat.g_00627	Syag.g_00770
OG0001432	Syat.g_00846	Syag.g_00448
OG0001433	Syat.g_01429	Syag.g_00943
OG0001435	Syat.g_00422	Syag.g_00605
OG0001438	Syat.g_02076	Syag.g_02583
OG0001439	Syat.g_02105	Syag.g_02554
OG0001443	Syat.g_02649	Syag.g_02157
OG0001444	Syat.g_01547	Syag.g_02380
OG0001449	Syat.g_00800	Syag.g_02676
OG0001452	Syat.g_01881	Syag.g_02638
OG0001453	Syat.g_00538	Syag.g_00849
OG0001454	Syat.g_00189	Syag.g_00204
OG0001456	Syat.g_02545	Syag.g_02212
OG0001457	Syat.g_02546	Syag.g_02213
OG0001458	Syat.g_02547	Syag.g_02214
OG0001459	Syat.g_03357, Syat.g_03358	Syag.g_00535
OG0001460	Syat.g_01430	Syag.g_00944
OG0001461	Syat.g_01945	Syag.g_00521
OG0001462	Syat.g_02301	Syag.g_02315
OG0001467	Syat.g_02457	Syag.g_01322
OG0001470	Syat.g_02257	Syag.g_02420
OG0001473	Syat.g_00190	Syag.g_00471
OG0001474	Syat.g_01607	Syag.g_02851
OG0001475	Syat.g_01116	Syag.g_02418
OG0001477	Syat.g_00321, Syat.g_00322, Syat.g_00318	Syag.g_00990
OG0001478	Syat.g_01385	Syag.g_01337
OG0001478	Syat.g_01294	Syag.g_01344
OG0001479	Syat.g_01610	Syag.g_02848
OG0001480	Syat.g_00100	Syag.g_00451
OG0001482	Syat.g_00549	Syag.g_00839
OG0001484	Syat.g_02443	Syag.g_02203
OG0001486	Syat.g_03258	Syag.g_01143
OG0001487	Syat.g_01355	Syag.g_01365
OG0001488	Syat.g_00301	Syag.g_01119
OG0001489	Syat.g_01645	Syag.g_00515, Syag.g_02789
OG0001492	Syat.g_00898	Syag.g_01057
OG0001493	Syat.g_00890	Syag.g_01045
OG0001495	Syat.g_01833	Syag.g_02719
OG0001496	Syat.g_00316	Syag.g_00993
OG0001497	Syat.g_00317	Syag.g_00991
OG0001498	Syat.g_02954	Syag.g_00006
OG0001502	Syat.g_00757	Syag.g_00739
OG0001504	Syat.g_03356	Syag.g_00534
OG0001507	Syat.g_03261	Syag.g_01794, Syag.g_00083
OG0001508	Syat.g_02258	Syag.g_02421
OG0001510	Syat.g_02214	Syag.g_02386
OG0001511	Syat.g_01580	Syag.g_01893
OG0001512	Syat.g_01445	Syag.g_01781
OG0001513	Syat.g_01083	Syag.g_02427
OG0001514	Syat.g_00315	Syag.g_00994
OG0001515	Syat.g_00927	Syag.g_01007
OG0001516	Syat.g_00398	Syag.g_00579
OG0001517	Syat.g_01613	Syag.g_02844
OG0001518	Syat.g_02671	Syag.g_02146
OG0001519	Syat.g_02646	Syag.g_02161
OG0001520	Syat.g_00852	Syag.g_00294
OG0001527	Syat.g_00064	Syag.g_00287
OG0001528	Syat.g_01115	Syag.g_02419
OG0001529	Syat.g_02294	Syag.g_02327
OG0001530	Syat.g_01578	Syag.g_01891
OG0001531	Syat.g_01444	Syag.g_01780
OG0001532	Syat.g_00213	Syag.g_01089
OG0001533	Syat.g_02966	Syag.g_00026
OG0001533	Syat.g_02786	Syag.g_01324
OG0001534	Syat.g_00689	Syag.g_00891
OG0001535	Syat.g_00707	Syag.g_00871
OG0001536	Syat.g_00589	Syag.g_00805
OG0001537	Syat.g_00441	Syag.g_00629
OG0001538	Syat.g_00484	Syag.g_00672
OG0001539	Syat.g_00417	Syag.g_00601
OG0001540	Syat.g_02924	Syag.g_01925
OG0001541	Syat.g_02847	Syag.g_01990
OG0001542	Syat.g_02837	Syag.g_01999
OG0001543	Syat.g_03229	Syag.g_02058
OG0001544	Syat.g_02647	Syag.g_02158
OG0001545	Syat.g_02444, Syat.g_02433	Syag.g_02238
OG0001546	Syat.g_01106	Syag.g_01473
OG0001547	Syat.g_00645	Syag.g_00753
OG0001553	Syat.g_01230	Syag.g_01424
OG0001554	Syat.g_01005	Syag.g_02124
OG0001556	Syat.g_03334, Syat.g_03147	Syag.g_01096
OG0001557	Syat.g_00451	Syag.g_00636
OG0001558	Syat.g_02323	Syag.g_02292
OG0001559	Syat.g_01577	Syag.g_01890
OG0001560	Syat.g_01562	Syag.g_01877
OG0001561	Syat.g_00701	Syag.g_00878
OG0001562	Syat.g_00523	Syag.g_00863
OG0001563	Syat.g_01662	Syag.g_02772
OG0001564	Syat.g_01209	Syag.g_02208
OG0001567	Syat.g_00651	Syag.g_00752
OG0001568	Syat.g_00643	Syag.g_00754
OG0001573	Syat.g_01835	Syag.g_00546, Syag.g_02341
OG0001574	Syat.g_00066	Syag.g_00285
OG0001575	Syat.g_00061	Syag.g_00290
OG0001576	Syat.g_01169	Syag.g_01233
OG0001577	Syat.g_03255	Syag.g_01146
OG0001578	Syat.g_00192	Syag.g_00101, Syag.g_00226, Syag.g_00216
OG0001580	Syat.g_02701	Syag.g_02112
OG0001588	Syat.g_03195, Syat.g_02169	Syag.g_02446
OG0001590	Syat.g_00112	Syag.g_00519, Syag.g_00497, Syag.g_00404
OG0001591	Syat.g_00411	Syag.g_00595
OG0001592	Syat.g_02699	Syag.g_02113
OG0001594	Syat.g_01365	Syag.g_01304
OG0001614	Syat.g_02197	Syag.g_02401
OG0001616	Syat.g_00249	Syag.g_01102
OG0001617	Syat.g_03212, Syat.g_03299	Syag.g_00998
OG0001618	Syat.g_02510, Syat.g_00670	Syag.g_00909
OG0001619	Syat.g_00600	Syag.g_00794
OG0001620	Syat.g_01601	Syag.g_02857
OG0001621	Syat.g_01883	Syag.g_02637
OG0001622	Syat.g_02404	Syag.g_02247
OG0001623	Syat.g_01666	Syag.g_02828
OG0001624	Syat.g_00188	Syag.g_00443
OG0001625	Syat.g_01938	Syag.g_02631
OG0001634	Syat.g_00404	Syag.g_00585
OG0001635	Syat.g_02229, Syat.g_01993	Syag.g_02369
OG0001636	Syat.g_02302	Syag.g_02314
OG0001637	Syat.g_02788	Syag.g_00020
OG0001638	Syat.g_03143	Syag.g_01700
OG0001639	Syat.g_02981	Syag.g_01615
OG0001640	Syat.g_00792	Syag.g_00955
OG0001641	Syat.g_00540	Syag.g_00847
OG0001642	Syat.g_00676	Syag.g_00742
OG0001643	Syat.g_00131	Syag.g_00415
OG0001644	Syat.g_00844	Syag.g_00902
OG0001645	Syat.g_01719	Syag.g_00559
OG0001647	Syat.g_02051	Syag.g_02607
OG0001652	Syat.g_02326	Syag.g_02290
OG0001653	Syat.g_01553	Syag.g_01866, Syag.g_01462
OG0001654	Syat.g_02983	Syag.g_01613
OG0001657	Syat.g_02887	Syag.g_01962
OG0001659	Syat.g_00219	Syag.g_01093
OG0001660	Syat.g_01585, Syat.g_02948	Syag.g_01899, Syag.g_02870
OG0001666	Syat.g_03349	Syag.g_00218
OG0001671	Syat.g_02742	Syag.g_02063
OG0001672	Syat.g_01483	Syag.g_01833
OG0001673	Syat.g_01454	Syag.g_01789
OG0001675	Syat.g_00525	Syag.g_01692, Syag.g_00861
OG0001677	Syat.g_01631	Syag.g_02800
OG0001678	Syat.g_01859	Syag.g_02692
OG0001680	Syat.g_03064	Syag.g_01709
OG0001682	Syat.g_00668	Syag.g_00911
OG0001692	Syat.g_01231	Syag.g_01426
OG0001694	Syat.g_02062	Syag.g_02596
OG0001695	Syat.g_02434	Syag.g_02232
OG0001700	Syat.g_01074	Syag.g_00537
OG0001702	Syat.g_01533	Syag.g_01855
OG0001703	Syat.g_03164	Syag.g_01535
OG0001715	Syat.g_01717	Syag.g_00114
OG0001717	Syat.g_02860	Syag.g_01976
OG0001726	Syat.g_02003	Syag.g_00747
OG0001729	Syat.g_01440	Syag.g_01774
OG0001730	Syat.g_01676	Syag.g_01769
OG0001731	Syat.g_03081	Syag.g_01640
OG0001732	Syat.g_02387, Syat.g_00911	Syag.g_01069
OG0001733	Syat.g_01048	Syag.g_00597
OG0001734	Syat.g_00513, Syat.g_01308	Syag.g_00740
OG0001735	Syat.g_00345	Syag.g_00555
OG0001736	Syat.g_01254	Syag.g_02468
OG0001737	Syat.g_02084	Syag.g_02577
OG0001738	Syat.g_02127	Syag.g_02539
OG0001739	Syat.g_02435, Syat.g_02445	Syag.g_02230
OG0001748	Syat.g_02740	Syag.g_02065
OG0001750	Syat.g_01551	Syag.g_01864
OG0001752	Syat.g_02991	Syag.g_01766
OG0001754	Syat.g_02790	Syag.g_00022
OG0001755	Syat.g_03226	Syag.g_01483
OG0001756	Syat.g_01277, Syat.g_00731	Syag.g_02151
OG0001759	Syat.g_02466	Syag.g_01250
OG0001761	Syat.g_00819	Syag.g_00361
OG0001762	Syat.g_00531	Syag.g_00854
OG0001763	Syat.g_00545	Syag.g_00842
OG0001764	Syat.g_00639	Syag.g_00758
OG0001766	Syat.g_02711	Syag.g_02567
OG0001768	Syat.g_02831, Syat.g_03145	Syag.g_02008
OG0001771	Syat.g_01094	Syag.g_00180
OG0001783	Syat.g_02203	Syag.g_02396
OG0001784	Syat.g_01536	Syag.g_01860
OG0001786	Syat.g_03099	Syag.g_01658
OG0001787	Syat.g_01076	Syag.g_01455
OG0001788	Syat.g_03272	Syag.g_01452
OG0001789	Syat.g_01152	Syag.g_01191
OG0001790	Syat.g_03249	Syag.g_01153
OG0001792	Syat.g_00905	Syag.g_01063
OG0001796	Syat.g_00716	Syag.g_00865
OG0001797	Syat.g_00605, Syat.g_01062	Syag.g_00786
OG0001798	Syat.g_03310	Syag.g_00381
OG0001800	Syat.g_01091, Syat.g_01660	Syag.g_01287
OG0001801	Syat.g_01240	Syag.g_01440
OG0001803	Syat.g_01291	Syag.g_00039
OG0001804	Syat.g_02955	Syag.g_00007
OG0001805	Syat.g_02770, Syat.g_01090	Syag.g_02661
OG0001806	Syat.g_02050, Syat.g_02049	Syag.g_02608
OG0001807	Syat.g_02090	Syag.g_02452
OG0001808	Syat.g_02145	Syag.g_02441
OG0001809	Syat.g_00435	Syag.g_01936
OG0001811	Syat.g_02839	Syag.g_01997
OG0001812	Syat.g_02698	Syag.g_02114
OG0001813	Syat.g_02490	Syag.g_02168
OG0001814	Syat.g_02395	Syag.g_02257
OG0001815	Syat.g_01886, Syat.g_00954	Syag.g_02267
OG0001816	Syat.g_00413	Syag.g_00599
OG0001837	Syat.g_02741	Syag.g_02064
OG0001839	Syat.g_02305	Syag.g_02310
OG0001840	Syat.g_02288	Syag.g_02333
OG0001841	Syat.g_02280	Syag.g_02342
OG0001843	Syat.g_02196	Syag.g_02402
OG0001844	Syat.g_02195	Syag.g_02403
OG0001845	Syat.g_02193	Syag.g_02404
OG0001846	Syat.g_03123, Syat.g_02935	Syag.g_01913
OG0001847	Syat.g_02937	Syag.g_01911
OG0001848	Syat.g_02941	Syag.g_01907
OG0001849	Syat.g_01526	Syag.g_01849
OG0001850	Syat.g_01486	Syag.g_01836
OG0001851	Syat.g_01479	Syag.g_01829
OG0001852	Syat.g_01478	Syag.g_01828
OG0001853	Syat.g_01471	Syag.g_01821
OG0001854	Syat.g_01449	Syag.g_01785
OG0001855	Syat.g_01273	Syag.g_01313
OG0001856	Syat.g_03103	Syag.g_01665
OG0001857	Syat.g_03100	Syag.g_01662
OG0001858	Syat.g_03076	Syag.g_01634
OG0001859	Syat.g_01305	Syag.g_01547
OG0001860	Syat.g_03166	Syag.g_01533
OG0001861	Syat.g_03177	Syag.g_01521
OG0001862	Syat.g_03190	Syag.g_01509
OG0001863	Syat.g_03203	Syag.g_01503
OG0001864	Syat.g_03282	Syag.g_01444
OG0001866	Syat.g_00002	Syag.g_00349
OG0001867	Syat.g_03410	Syag.g_00359
OG0001868	Syat.g_01156	Syag.g_01197
OG0001869	Syat.g_03254	Syag.g_01147
OG0001870	Syat.g_03264	Syag.g_01138
OG0001871	Syat.g_00312	Syag.g_01133
OG0001872	Syat.g_00899	Syag.g_01058
OG0001873	Syat.g_00228	Syag.g_01101
OG0001874	Syat.g_00251	Syag.g_01104
OG0001877	Syat.g_00926	Syag.g_01006
OG0001878	Syat.g_00528	Syag.g_00858
OG0001879	Syat.g_00533	Syag.g_00852
OG0001880	Syat.g_00574	Syag.g_00815
OG0001881	Syat.g_00575	Syag.g_00813
OG0001882	Syat.g_00602	Syag.g_00789
OG0001883	Syat.g_00608	Syag.g_00785
OG0001884	Syat.g_00617	Syag.g_00483
OG0001885	Syat.g_00632	Syag.g_00764
OG0001886	Syat.g_00638	Syag.g_00760
OG0001888	Syat.g_00456	Syag.g_00640
OG0001889	Syat.g_00498	Syag.g_00682
OG0001890	Syat.g_00748	Syag.g_00732
OG0001891	Syat.g_00756	Syag.g_00736
OG0001892	Syat.g_00982	Syag.g_00447
OG0001893	Syat.g_03309	Syag.g_00382
OG0001894	Syat.g_00116	Syag.g_00409
OG0001895	Syat.g_01244	Syag.g_01296
OG0001896	Syat.g_02964	Syag.g_00024
OG0001897	Syat.g_01604	Syag.g_02854
OG0001898	Syat.g_01622	Syag.g_02836
OG0001899	Syat.g_01793	Syag.g_02761
OG0001900	Syat.g_01997	Syag.g_02623
OG0001901	Syat.g_01998	Syag.g_02622
OG0001902	Syat.g_02068	Syag.g_02591
OG0001903	Syat.g_02077	Syag.g_02582
OG0001904	Syat.g_02141	Syag.g_02450
OG0001905	Syat.g_02147	Syag.g_02438
OG0001906	Syat.g_02923	Syag.g_01926
OG0001908	Syat.g_02845	Syag.g_01992
OG0001909	Syat.g_02833	Syag.g_02006
OG0001910	Syat.g_02736	Syag.g_02068
OG0001912	Syat.g_02679	Syag.g_02139
OG0001913	Syat.g_02677	Syag.g_02141
OG0001914	Syat.g_03287	Syag.g_00149
OG0001915	Syat.g_02389	Syag.g_02264
OG0001924	Syat.g_02767	Syag.g_00366
OG0001925	Syat.g_02766	Syag.g_00365
OG0001926	Syat.g_02765	Syag.g_00364
OG0001927	Syat.g_02764	Syag.g_00363
OG0001929	Syat.g_02273	Syag.g_02352
OG0001932	Syat.g_02198	Syag.g_02400
OG0001933	Syat.g_01573	Syag.g_01888
OG0001934	Syat.g_01559	Syag.g_01873
OG0001935	Syat.g_01476	Syag.g_01826
OG0001936	Syat.g_00178	Syag.g_00111
OG0001937	Syat.g_03089	Syag.g_01648
OG0001938	Syat.g_03168	Syag.g_01531
OG0001940	Syat.g_00044	Syag.g_00307
OG0001941	Syat.g_01160	Syag.g_01220
OG0001942	Syat.g_02534	Syag.g_01161
OG0001943	Syat.g_00405	Syag.g_01126
OG0001944	Syat.g_01250	Syag.g_00746
OG0001946	Syat.g_00972	Syag.g_01005
OG0001948	Syat.g_00543	Syag.g_00844
OG0001949	Syat.g_00563	Syag.g_00824
OG0001950	Syat.g_00565	Syag.g_00822
OG0001951	Syat.g_00576	Syag.g_00812
OG0001952	Syat.g_00603	Syag.g_00788
OG0001953	Syat.g_00604	Syag.g_00787
OG0001957	Syat.g_03304	Syag.g_00387
OG0001958	Syat.g_00343	Syag.g_00558
OG0001960	Syat.g_01358	Syag.g_01361
OG0001961	Syat.g_01376	Syag.g_01351
OG0001964	Syat.g_01846	Syag.g_02706
OG0001966	Syat.g_01940	Syag.g_02629
OG0001967	Syat.g_01942	Syag.g_02627
OG0001968	Syat.g_01943	Syag.g_02626
OG0001969	Syat.g_02102	Syag.g_02561
OG0001970	Syat.g_02921	Syag.g_01928
OG0001971	Syat.g_02835	Syag.g_02004
OG0001972	Syat.g_02723	Syag.g_02082
OG0001975	Syat.g_03286	Syag.g_00150
OG0001976	Syat.g_03288	Syag.g_00148
OG0001979	Syat.g_03155	Syag.g_01012
OG0001980	Syat.g_00836	Syag.g_02832
OG0001993	Syat.g_02769	Syag.g_00368
OG0001996	Syat.g_02309	Syag.g_02306
OG0001997	Syat.g_01549	Syag.g_01862
OG0001999	Syat.g_03020	Syag.g_01737
OG0002000	Syat.g_01112	Syag.g_01481
OG0002002	Syat.g_00900	Syag.g_01059
OG0002003	Syat.g_01980	Syag.g_01009
OG0002004	Syat.g_02268	Syag.g_01686
OG0002006	Syat.g_02751	Syag.g_00952
OG0002007	Syat.g_00984	Syag.g_00951
OG0002008	Syat.g_03284	Syag.g_00856
OG0002010	Syat.g_01337	Syag.g_01384
OG0002013	Syat.g_01504	Syag.g_01841
OG0002016	Syat.g_02743	Syag.g_02062
OG0002019	Syat.g_02199	Syag.g_02511
OG0002020	Syat.g_02597	Syag.g_02228
OG0002021	Syat.g_02450	Syag.g_02226
OG0002022	Syat.g_02448	Syag.g_02225
OG0002023	Syat.g_02447	Syag.g_02224
OG0002024	Syat.g_02554	Syag.g_02217
OG0002029	Syat.g_03352	Syag.g_01347
OG0002037	Syat.g_01293	Syag.g_01037
OG0002038	Syat.g_01251	Syag.g_01131
OG0002039	Syat.g_00299	Syag.g_01118
OG0002040	Syat.g_02427	Syag.g_01117
OG0002041	Syat.g_00547	Syag.g_00840
OG0002042	Syat.g_00569	Syag.g_00818
OG0002043	Syat.g_00625	Syag.g_00771
OG0002045	Syat.g_01381	Syag.g_01346
OG0002046	Syat.g_01397	Syag.g_01342
OG0002047	Syat.g_02951	Syag.g_00003
OG0002048	Syat.g_01636	Syag.g_02795
OG0002049	Syat.g_01840	Syag.g_02712
OG0002050	Syat.g_02040	Syag.g_02617
OG0002051	Syat.g_02848	Syag.g_01989
OG0002054	Syat.g_02555	Syag.g_02216
OG0002055	Syat.g_02428	Syag.g_02219
OG0002056	Syat.g_02078	Syag.g_02581
OG0002110	Syat.g_02552	Syag.g_00103
OG0002114	Syat.g_01366	Syag.g_01314
OG0002116	Syat.g_03094	Syag.g_01653
OG0002119	Syat.g_02752	Syag.g_02057
OG0002120	Syat.g_02459	Syag.g_00745
OG0002123	Syat.g_00662	Syag.g_00918
OG0002129	Syat.g_01280	Syag.g_01403
OG0002131	Syat.g_02451	Syag.g_02227
OG0002132	Syat.g_02553	Syag.g_02220
OG0002134	Syat.g_02186	Syag.g_02410
OG0002135	Syat.g_03043	Syag.g_01722
OG0002136	Syat.g_03044	Syag.g_01721
OG0002137	Syat.g_02021	Syag.g_01624
OG0002138	Syat.g_02879, Syat.g_02880, Syat.g_00820	Syag.g_00463
OG0002139	Syat.g_00884	Syag.g_01040
OG0002142	Syat.g_01239	Syag.g_01439
OG0002143	Syat.g_00973	Syag.g_00010
OG0002144	Syat.g_03389	Syag.g_02717
OG0002145	Syat.g_00826	Syag.g_01302
OG0002159	Syat.g_01548	Syag.g_02381
OG0002161	Syat.g_02653	Syag.g_01306
OG0002161	Syat.g_01272	Syag.g_01311
OG0002163	Syat.g_02644	Syag.g_02150
OG0002167	Syat.g_01778	Syag.g_01842
OG0002170	Syat.g_01618	Syag.g_02839
OG0002173	Syat.g_02754	Syag.g_02055
OG0002174	Syat.g_02511	Syag.g_02180
OG0002175	Syat.g_00267	Syag.g_02095
OG0002175	Syat.g_00921	Syag.g_01074
OG0002179	Syat.g_02153	Syag.g_02435
OG0002180	Syat.g_02069	Syag.g_02590
OG0002181	Syat.g_02001	Syag.g_02620
OG0002182	Syat.g_03097	Syag.g_02639
OG0002183	Syat.g_01529	Syag.g_01851
OG0002184	Syat.g_01525	Syag.g_01847
OG0002185	Syat.g_01487	Syag.g_01837
OG0002186	Syat.g_03045	Syag.g_01720
OG0002187	Syat.g_03046	Syag.g_01719
OG0002188	Syat.g_03118	Syag.g_01682
OG0002189	Syat.g_03117	Syag.g_01681
OG0002190	Syat.g_03080	Syag.g_01639
OG0002191	Syat.g_02668, Syat.g_01001	Syag.g_00027
OG0002192	Syat.g_00298	Syag.g_01116
OG0002194	Syat.g_00889	Syag.g_01044
OG0002195	Syat.g_00434	Syag.g_00614
OG0002196	Syat.g_00464	Syag.g_00652
OG0002197	Syat.g_00541	Syag.g_00846
