Orthogroup	Syat	Prbm
OG0001144	Syat.g_00906	Prbm.g_01501
OG0001145	Syat.g_01117	Prbm.g_01603
OG0001146	Syat.g_01158	Prbm.g_01615
OG0001147	Syat.g_01368	Prbm.g_01634
OG0001148	Syat.g_01297	Prbm.g_01662
OG0001149	Syat.g_01298	Prbm.g_01663
OG0001150	Syat.g_01299	Prbm.g_01664
OG0001151	Syat.g_01420	Prbm.g_01675
OG0001152	Syat.g_01421	Prbm.g_01676
OG0001153	Syat.g_01346	Prbm.g_01740
OG0001154	Syat.g_01347	Prbm.g_01741
OG0001155	Syat.g_02774	Prbm.g_01757
OG0001156	Syat.g_02978	Prbm.g_01760
OG0001157	Syat.g_02977	Prbm.g_01761
OG0001158	Syat.g_02976	Prbm.g_01762
OG0001159	Syat.g_02975	Prbm.g_01763
OG0001160	Syat.g_03104	Prbm.g_01789
OG0001161	Syat.g_02384	Prbm.g_01586
OG0001162	Syat.g_01528	Prbm.g_01801
OG0001163	Syat.g_03112	Prbm.g_01833
OG0001164	Syat.g_03116	Prbm.g_01837
OG0001165	Syat.g_03121	Prbm.g_01840
OG0001166	Syat.g_03050	Prbm.g_01858
OG0001167	Syat.g_03019	Prbm.g_01876
OG0001168	Syat.g_03017	Prbm.g_01877
OG0001169	Syat.g_03015	Prbm.g_01879
OG0001170	Syat.g_03013	Prbm.g_01881
OG0001171	Syat.g_03001	Prbm.g_01891
OG0001172	Syat.g_01858	Prbm.g_01952
OG0001173	Syat.g_01857	Prbm.g_01953
OG0001174	Syat.g_01849	Prbm.g_01961
OG0001175	Syat.g_01848	Prbm.g_01962
OG0001176	Syat.g_01831	Prbm.g_01974
OG0001178	Syat.g_03137	Prbm.g_01345
OG0001180	Syat.g_01654	Prbm.g_02039
OG0001181	Syat.g_01650	Prbm.g_02043
OG0001182	Syat.g_01642	Prbm.g_02052
OG0001183	Syat.g_01632	Prbm.g_02058
OG0001184	Syat.g_02160	Prbm.g_02074
OG0001185	Syat.g_02200	Prbm.g_02089
OG0001186	Syat.g_02235	Prbm.g_02140
OG0001187	Syat.g_02256	Prbm.g_02145
OG0001188	Syat.g_02261	Prbm.g_02147
OG0001189	Syat.g_02287	Prbm.g_02164
OG0001190	Syat.g_02692	Prbm.g_02169
OG0001191	Syat.g_02675	Prbm.g_02179
OG0001192	Syat.g_02663	Prbm.g_02184
OG0001193	Syat.g_02513	Prbm.g_02197
OG0001194	Syat.g_02515	Prbm.g_02198
OG0001195	Syat.g_02516	Prbm.g_02199
OG0001196	Syat.g_02398	Prbm.g_02219
OG0001197	Syat.g_02396	Prbm.g_02221
OG0001199	Syat.g_01475	Prbm.g_00131
OG0001200	Syat.g_01477	Prbm.g_00133
OG0001201	Syat.g_01572	Prbm.g_00165
OG0001202	Syat.g_02812	Prbm.g_00259
OG0001203	Syat.g_01447	Prbm.g_00298
OG0001204	Syat.g_01867	Prbm.g_00304
OG0001205	Syat.g_01287	Prbm.g_00455
OG0001206	Syat.g_03268	Prbm.g_00491
OG0001207	Syat.g_03162	Prbm.g_00502
OG0001208	Syat.g_03172	Prbm.g_00508
OG0001209	Syat.g_03273	Prbm.g_00568
OG0001210	Syat.g_00103	Prbm.g_00573
OG0001211	Syat.g_00078	Prbm.g_00583
OG0001213	Syat.g_03289	Prbm.g_00660
OG0001214	Syat.g_00128	Prbm.g_00668
OG0001216	Syat.g_00660	Prbm.g_00744
OG0001217	Syat.g_02587	Prbm.g_00111
OG0001218	Syat.g_01356	Prbm.g_00785
OG0001219	Syat.g_00629	Prbm.g_00957
OG0001220	Syat.g_01534	Prbm.g_00867
OG0001222	Syat.g_00597	Prbm.g_00889
OG0001223	Syat.g_00544	Prbm.g_01005
OG0001224	Syat.g_00804	Prbm.g_01060
OG0001225	Syat.g_00806	Prbm.g_01062
OG0001226	Syat.g_01485	Prbm.g_01945
OG0001228	Syat.g_00938	Prbm.g_01498
OG0001229	Syat.g_00981	Prbm.g_01176
OG0001230	Syat.g_01235	Prbm.g_01701
OG0001231	Syat.g_02327	Prbm.g_00789
OG0001232	Syat.g_03041	Prbm.g_01862
OG0001233	Syat.g_03012	Prbm.g_01882
OG0001234	Syat.g_02092	Prbm.g_01964
OG0001235	Syat.g_01838	Prbm.g_01968
OG0001236	Syat.g_02156	Prbm.g_02071
OG0001237	Syat.g_02161	Prbm.g_02075
OG0001238	Syat.g_02673	Prbm.g_02180
OG0001239	Syat.g_01472	Prbm.g_00128
OG0001240	Syat.g_01554	Prbm.g_00150
OG0001241	Syat.g_01564	Prbm.g_00159
OG0001242	Syat.g_02936	Prbm.g_00178
OG0001243	Syat.g_02928	Prbm.g_00185
OG0001244	Syat.g_02901	Prbm.g_00201
OG0001245	Syat.g_00212	Prbm.g_01353
OG0001246	Syat.g_03209	Prbm.g_00538
OG0001247	Syat.g_01019	Prbm.g_00719
OG0001248	Syat.g_03159	Prbm.g_00722
OG0001249	Syat.g_01620	Prbm.g_00395
OG0001251	Syat.g_00963, Syat.g_00621	Prbm.g_01937
OG0001252	Syat.g_00787	Prbm.g_01055
OG0001255	Syat.g_00843	Prbm.g_01566
OG0001256	Syat.g_03111	Prbm.g_01797
OG0001257	Syat.g_01716	Prbm.g_01802
OG0001258	Syat.g_03119	Prbm.g_01838
OG0001259	Syat.g_03014	Prbm.g_01880
OG0001261	Syat.g_01791	Prbm.g_02024
OG0001262	Syat.g_02285	Prbm.g_02162
OG0001263	Syat.g_02926	Prbm.g_00188
OG0001269	Syat.g_02369	Prbm.g_00866
OG0001277	Syat.g_03312	Prbm.g_02207
OG0001279	Syat.g_01252	Prbm.g_01171
OG0001282	Syat.g_02780	Prbm.g_01661
OG0001283	Syat.g_02403	Prbm.g_02215
OG0001286	Syat.g_01656	Prbm.g_02037
OG0001287	Syat.g_02208	Prbm.g_02096
OG0001288	Syat.g_02225	Prbm.g_02106
OG0001289	Syat.g_01527	Prbm.g_00144
OG0001290	Syat.g_01563	Prbm.g_00158
OG0001294	Syat.g_00409	Prbm.g_01649, Prbm.g_01584
OG0001295	Syat.g_00945	Prbm.g_01574
OG0001296	Syat.g_03217	Prbm.g_00543
OG0001297	Syat.g_03221	Prbm.g_00548
OG0001299	Syat.g_00401	Prbm.g_00698
OG0001300	Syat.g_01025	Prbm.g_00731
OG0001303	Syat.g_00628	Prbm.g_01273
OG0001304	Syat.g_00690	Prbm.g_01046
OG0001305	Syat.g_00813	Prbm.g_00884
OG0001306	Syat.g_03234	Prbm.g_01564
OG0001307	Syat.g_02082	Prbm.g_01594, Prbm.g_01631
OG0001308	Syat.g_01176	Prbm.g_01720
OG0001309	Syat.g_01113	Prbm.g_00552
OG0001310	Syat.g_03066	Prbm.g_01852
OG0001311	Syat.g_00703	Prbm.g_01038
OG0001312	Syat.g_00615	Prbm.g_00966
OG0001314	Syat.g_00839, Syat.g_00137	Prbm.g_01169
OG0001315	Syat.g_01634	Prbm.g_02056
OG0001317	Syat.g_01451	Prbm.g_00294
OG0001318	Syat.g_01888	Prbm.g_00316
OG0001325	Syat.g_00664	Prbm.g_00747
OG0001326	Syat.g_02525	Prbm.g_01929
OG0001327	Syat.g_00414	Prbm.g_00918
OG0001329	Syat.g_00097	Prbm.g_01805
OG0001331	Syat.g_01301	Prbm.g_01666
OG0001336	Syat.g_02402	Prbm.g_02216
OG0001337	Syat.g_01621	Prbm.g_00387
OG0001345	Syat.g_00290	Prbm.g_01528
OG0001347	Syat.g_02666, Syat.g_01136, Syat.g_00583	Prbm.g_02118
OG0001348	Syat.g_03316	Prbm.g_01122
OG0001351	Syat.g_01318	Prbm.g_00481
OG0001354	Syat.g_00558	Prbm.g_00998
OG0001355	Syat.g_02589	Prbm.g_01804
OG0001356	Syat.g_01035	Prbm.g_01145, Prbm.g_01433
OG0001360	Syat.g_00256	Prbm.g_01526
OG0001365	Syat.g_02687	Prbm.g_02173
OG0001366	Syat.g_03047	Prbm.g_01650, Prbm.g_00039, Prbm.g_01684
OG0001371	Syat.g_01490	Prbm.g_00713
OG0001373	Syat.g_02524	Prbm.g_01928
OG0001374	Syat.g_02541	Prbm.g_01936
OG0001376	Syat.g_00841	Prbm.g_00896
OG0001377	Syat.g_00842	Prbm.g_00897
OG0001378	Syat.g_02967	Prbm.g_00443
OG0001385	Syat.g_02521	Prbm.g_01925
OG0001386	Syat.g_02522	Prbm.g_01926
OG0001387	Syat.g_02523	Prbm.g_01927
OG0001388	Syat.g_02526	Prbm.g_01930
OG0001389	Syat.g_02531	Prbm.g_01931
OG0001390	Syat.g_02532	Prbm.g_01932
OG0001391	Syat.g_02533	Prbm.g_01933
OG0001392	Syat.g_02539	Prbm.g_01934
OG0001393	Syat.g_02540	Prbm.g_01935
OG0001394	Syat.g_00450	Prbm.g_00945
OG0001396	Syat.g_01137	Prbm.g_02119
OG0001401	Syat.g_00721	Prbm.g_01225, Prbm.g_00851
OG0001402	Syat.g_03314	Prbm.g_00655
OG0001403	Syat.g_02307	Prbm.g_00030
OG0001406	Syat.g_00840	Prbm.g_00895
OG0001408	Syat.g_00211	Prbm.g_00104
OG0001409	Syat.g_01007	Prbm.g_01540
OG0001412	Syat.g_01135	Prbm.g_02117
OG0001413	Syat.g_00853	Prbm.g_00790
OG0001415	Syat.g_00017	Prbm.g_00290
OG0001417	Syat.g_01705	Prbm.g_01583
OG0001418	Syat.g_03267	Prbm.g_00720
OG0001420	Syat.g_01099	Prbm.g_01159
OG0001421	Syat.g_03056	Prbm.g_01798
OG0001429	Syat.g_00627	Prbm.g_00958
OG0001430	Syat.g_03343	Prbm.g_00898
OG0001432	Syat.g_00846	Prbm.g_01027
OG0001433	Syat.g_01429	Prbm.g_01146, Prbm.g_01432
OG0001434	Syat.g_00455	Prbm.g_00949
OG0001435	Syat.g_00422	Prbm.g_00925
OG0001437	Syat.g_00016	Prbm.g_00289
OG0001439	Syat.g_02105	Prbm.g_00363
OG0001441	Syat.g_01109	Prbm.g_00555
OG0001443	Syat.g_02649	Prbm.g_01919
OG0001451	Syat.g_02877	Prbm.g_00878
OG0001453	Syat.g_00538	Prbm.g_01008
OG0001454	Syat.g_00189	Prbm.g_01346
OG0001456	Syat.g_02545	Prbm.g_01592
OG0001457	Syat.g_02546	Prbm.g_01591
OG0001458	Syat.g_02547	Prbm.g_01590
OG0001459	Syat.g_03357, Syat.g_03358	Prbm.g_01438
OG0001460	Syat.g_01430	Prbm.g_01431, Prbm.g_01147
OG0001461	Syat.g_01945	Prbm.g_00071
OG0001467	Syat.g_02457	Prbm.g_00117
OG0001470	Syat.g_02257	Prbm.g_02138
OG0001470	Syat.g_02252	Prbm.g_02128
OG0001473	Syat.g_00190	Prbm.g_01645
OG0001474	Syat.g_01607	Prbm.g_00405
OG0001475	Syat.g_01116	Prbm.g_02136
OG0001476	Syat.g_02579, Syat.g_01012	Prbm.g_01541
OG0001477	Syat.g_00321, Syat.g_00322, Syat.g_00318	Prbm.g_01829
OG0001480	Syat.g_00100	Prbm.g_01189
OG0001482	Syat.g_00549	Prbm.g_01083
OG0001484	Syat.g_02443	Prbm.g_01315
OG0001486	Syat.g_03258	Prbm.g_01551
OG0001487	Syat.g_01355	Prbm.g_01748
OG0001488	Syat.g_00301	Prbm.g_01535
OG0001489	Syat.g_01645	Prbm.g_02049
OG0001495	Syat.g_01833	Prbm.g_01971
OG0001496	Syat.g_00316	Prbm.g_01831
OG0001497	Syat.g_00317	Prbm.g_01830
OG0001498	Syat.g_02954	Prbm.g_00424
OG0001504	Syat.g_03356	Prbm.g_01439
OG0001507	Syat.g_03261	Prbm.g_01157
OG0001508	Syat.g_02258	Prbm.g_02139
OG0001509	Syat.g_01296	Prbm.g_02121
OG0001510	Syat.g_02214	Prbm.g_02100
OG0001511	Syat.g_01580	Prbm.g_00169
OG0001512	Syat.g_01445	Prbm.g_01824
OG0001513	Syat.g_01083	Prbm.g_00046
OG0001514	Syat.g_00315	Prbm.g_01832
OG0001515	Syat.g_00927	Prbm.g_00729
OG0001517	Syat.g_01613	Prbm.g_00401
OG0001518	Syat.g_02671	Prbm.g_02182
OG0001519	Syat.g_02646	Prbm.g_02187
OG0001520	Syat.g_00852	Prbm.g_00467
OG0001522	Syat.g_00642	Prbm.g_00847
OG0001523	Syat.g_01089	Prbm.g_01915
OG0001524	Syat.g_01088	Prbm.g_01916
OG0001526	Syat.g_02907	Prbm.g_00952
OG0001528	Syat.g_01115	Prbm.g_02137
OG0001529	Syat.g_02294	Prbm.g_00050
OG0001530	Syat.g_01578	Prbm.g_00168
OG0001531	Syat.g_01444	Prbm.g_00299
OG0001532	Syat.g_00213	Prbm.g_01517
OG0001534	Syat.g_00689	Prbm.g_01047
OG0001535	Syat.g_00707	Prbm.g_01036
OG0001536	Syat.g_00589	Prbm.g_00984
OG0001537	Syat.g_00441	Prbm.g_00942
OG0001538	Syat.g_00484	Prbm.g_00819
OG0001539	Syat.g_00417	Prbm.g_00920
OG0001540	Syat.g_02924	Prbm.g_00190
OG0001541	Syat.g_02847	Prbm.g_00239
OG0001542	Syat.g_02837	Prbm.g_00245
OG0001543	Syat.g_03229	Prbm.g_00892
OG0001544	Syat.g_02647	Prbm.g_02186
OG0001545	Syat.g_02444, Syat.g_02433	Prbm.g_02206
OG0001549	Syat.g_00799	Prbm.g_00876
OG0001553	Syat.g_01230	Prbm.g_01707
OG0001556	Syat.g_03334, Syat.g_03147	Prbm.g_01423
OG0001558	Syat.g_02323	Prbm.g_01221, Prbm.g_01282
OG0001559	Syat.g_01577	Prbm.g_00167
OG0001560	Syat.g_01562	Prbm.g_00157
OG0001561	Syat.g_00701	Prbm.g_01040
OG0001562	Syat.g_00523	Prbm.g_01030
OG0001563	Syat.g_01662	Prbm.g_02032
OG0001564	Syat.g_01209	Prbm.g_02124
OG0001570	Syat.g_03269	Prbm.g_01241, Prbm.g_01240
OG0001575	Syat.g_00061	Prbm.g_00598
OG0001576	Syat.g_01169	Prbm.g_01623
OG0001577	Syat.g_03255	Prbm.g_01554
OG0001578	Syat.g_00192	Prbm.g_01294
OG0001584	Syat.g_00468	Prbm.g_00804
OG0001591	Syat.g_00411	Prbm.g_00705
OG0001613	Syat.g_01635	Prbm.g_02055
OG0001623	Syat.g_01623, Syat.g_01666	Prbm.g_00389
OG0001634	Syat.g_00404	Prbm.g_00701
OG0001642	Syat.g_00676	Prbm.g_01643
OG0001644	Syat.g_00844	Prbm.g_00757
OG0001652	Syat.g_02326	Prbm.g_01219
OG0001659	Syat.g_00219	Prbm.g_01521
OG0001666	Syat.g_03349	Prbm.g_01437
OG0001671	Syat.g_02742	Prbm.g_01212
OG0001673	Syat.g_01454	Prbm.g_00292
OG0001692	Syat.g_01231	Prbm.g_01705
OG0001694	Syat.g_02062	Prbm.g_00338
OG0001695	Syat.g_02434	Prbm.g_02203
OG0001700	Syat.g_01074	Prbm.g_01430
OG0001703	Syat.g_03164	Prbm.g_00503
OG0001715	Syat.g_01717	Prbm.g_01192
OG0001733	Syat.g_01048	Prbm.g_01421
OG0001739	Syat.g_02435, Syat.g_02445	Prbm.g_02202
OG0001748	Syat.g_02740	Prbm.g_01213
OG0001769	Syat.g_00373	Prbm.g_01474
OG0001782	Syat.g_01210	Prbm.g_00531, Prbm.g_01288
OG0001816	Syat.g_00413	Prbm.g_00917
OG0001837	Syat.g_02741	Prbm.g_01214
OG0001915	Syat.g_02389	Prbm.g_02223
OG0001955	Syat.g_01670	Prbm.g_00098
OG0001956	Syat.g_00959	Prbm.g_00872
OG0001977	Syat.g_02506	Prbm.g_02193
OG0001991	Syat.g_01679	Prbm.g_01434
OG0002052	Syat.g_01022	Prbm.g_00890
OG0002229	Syat.g_02254	Prbm.g_02113
OG0002249	Syat.g_01310	Prbm.g_01466
OG0002274	Syat.g_02175	Prbm.g_02129
OG0002347	Syat.g_03036	Prbm.g_01868
OG0002369	Syat.g_02251	Prbm.g_02127
OG0002384	Syat.g_00943	Prbm.g_01372
OG0002399	Syat.g_02487	Prbm.g_01448
OG0002559	Syat.g_00145	Prbm.g_01452
OG0002582	Syat.g_02247	Prbm.g_02120
OG0002664	Syat.g_02486, Syat.g_00167	Prbm.g_01449
OG0002700	Syat.g_03378	Prbm.g_00082
OG0002714	Syat.g_00334	Prbm.g_01305
OG0003255	Syat.g_01390	Prbm.g_00526
OG0003257	Syat.g_02248	Prbm.g_02123
