Orthogroup	Syat	Syan
OG0001161	Syat.g_02384	Syan.g_01594
OG0001162	Syat.g_01528	Syan.g_02943
OG0001163	Syat.g_03112	Syan.g_01385
OG0001164	Syat.g_03116	Syan.g_01392
OG0001165	Syat.g_03121	Syan.g_01397
OG0001166	Syat.g_03050	Syan.g_01430
OG0001167	Syat.g_03019	Syan.g_00992
OG0001168	Syat.g_03017	Syan.g_01456
OG0001169	Syat.g_03015	Syan.g_01458
OG0001170	Syat.g_03013	Syan.g_01460
OG0001171	Syat.g_03001	Syan.g_01470
OG0001172	Syat.g_01858	Syan.g_02110
OG0001173	Syat.g_01857	Syan.g_02111
OG0001174	Syat.g_01849	Syan.g_02119
OG0001175	Syat.g_01848	Syan.g_02120
OG0001176	Syat.g_01831	Syan.g_02253
OG0001180	Syat.g_01654	Syan.g_02191
OG0001181	Syat.g_01650	Syan.g_02187
OG0001182	Syat.g_01642	Syan.g_02179
OG0001183	Syat.g_01632	Syan.g_02166
OG0001184	Syat.g_02160	Syan.g_01929
OG0001185	Syat.g_02200	Syan.g_01902
OG0001186	Syat.g_02235	Syan.g_01864
OG0001187	Syat.g_02256	Syan.g_01811
OG0001188	Syat.g_02261	Syan.g_01806
OG0001189	Syat.g_02287	Syan.g_01723
OG0001190	Syat.g_02692	Syan.g_01565
OG0001191	Syat.g_02675	Syan.g_01578
OG0001192	Syat.g_02663	Syan.g_01585
OG0001193	Syat.g_02513	Syan.g_01626
OG0001194	Syat.g_02515	Syan.g_01627
OG0001195	Syat.g_02516	Syan.g_01628
OG0001196	Syat.g_02398	Syan.g_01693
OG0001197	Syat.g_02396	Syan.g_01695
OG0001199	Syat.g_01475	Syan.g_02913
OG0001200	Syat.g_01477	Syan.g_02915
OG0001201	Syat.g_01572	Syan.g_02975
OG0001202	Syat.g_02812	Syan.g_03084
OG0001203	Syat.g_01447	Syan.g_02426
OG0001204	Syat.g_01867	Syan.g_02097
OG0001205	Syat.g_01287	Syan.g_01337
OG0001206	Syat.g_03268	Syan.g_02880
OG0001207	Syat.g_03162	Syan.g_02772
OG0001208	Syat.g_03172	Syan.g_02762
OG0001209	Syat.g_03273	Syan.g_01163
OG0001210	Syat.g_00103	Syan.g_00830
OG0001211	Syat.g_00078	Syan.g_00852
OG0001213	Syat.g_03289	Syan.g_01141
OG0001214	Syat.g_00128	Syan.g_00814
OG0001216	Syat.g_00660	Syan.g_00319
OG0001217	Syat.g_02587	Syan.g_00617
OG0001218	Syat.g_01356	Syan.g_02837
OG0001219	Syat.g_00629	Syan.g_00477
OG0001220	Syat.g_01534	Syan.g_00203
OG0001222	Syat.g_00597	Syan.g_00552
OG0001223	Syat.g_00544	Syan.g_00599
OG0001224	Syat.g_00804	Syan.g_00294
OG0001225	Syat.g_00806	Syan.g_00292
OG0001226	Syat.g_01485	Syan.g_02922
OG0001228	Syat.g_00938	Syan.g_01938
OG0001229	Syat.g_00981	Syan.g_02631
OG0001230	Syat.g_01235	Syan.g_01288
OG0001231	Syat.g_02327	Syan.g_01764
OG0001232	Syat.g_03041	Syan.g_01439
OG0001233	Syat.g_03012	Syan.g_01461
OG0001234	Syat.g_02092	Syan.g_01995
OG0001235	Syat.g_01838	Syan.g_02130
OG0001236	Syat.g_02156	Syan.g_01933
OG0001237	Syat.g_02161	Syan.g_01928
OG0001239	Syat.g_01472	Syan.g_02910
OG0001240	Syat.g_01554	Syan.g_02963
OG0001242	Syat.g_02936	Syan.g_02297
OG0001243	Syat.g_02928	Syan.g_02289
OG0001244	Syat.g_02901	Syan.g_03004
OG0001245	Syat.g_00212	Syan.g_00179
OG0001246	Syat.g_03209	Syan.g_02734
OG0001247	Syat.g_01019	Syan.g_00199
OG0001249	Syat.g_01620	Syan.g_02150
OG0001250	Syat.g_00739	Syan.g_00382
OG0001251	Syat.g_00963, Syat.g_00621	Syan.g_00490
OG0001252	Syat.g_00787	Syan.g_00304
OG0001256	Syat.g_03111	Syan.g_01384
OG0001257	Syat.g_00346, Syat.g_00438	Syan.g_00925
OG0001257	Syat.g_00729, Syat.g_00918	Syan.g_00217
OG0001258	Syat.g_03119	Syan.g_01395
OG0001259	Syat.g_03014	Syan.g_01459
OG0001261	Syat.g_01791	Syan.g_02209
OG0001262	Syat.g_02285	Syan.g_01721
OG0001263	Syat.g_02926	Syan.g_02286
OG0001265	Syat.g_02938	Syan.g_02299
OG0001266	Syat.g_02808	Syan.g_03088
OG0001267	Syat.g_02060	Syan.g_02023
OG0001268	Syat.g_01608	Syan.g_02138
OG0001270	Syat.g_02968	Syan.g_02393
OG0001271	Syat.g_01374	Syan.g_02849
OG0001272	Syat.g_03176	Syan.g_02758
OG0001274	Syat.g_02727	Syan.g_01528
OG0001275	Syat.g_00529	Syan.g_00628
OG0001276	Syat.g_00705	Syan.g_00360
OG0001277	Syat.g_03312	Syan.g_00007
OG0001278	Syat.g_00895	Syan.g_02585
OG0001279	Syat.g_01252	Syan.g_01306
OG0001281	Syat.g_01159	Syan.g_01220
OG0001282	Syat.g_02780	Syan.g_02774
OG0001283	Syat.g_02403	Syan.g_01687
OG0001286	Syat.g_01656	Syan.g_02193
OG0001287	Syat.g_02208	Syan.g_01894
OG0001289	Syat.g_01527	Syan.g_02942
OG0001291	Syat.g_02916	Syan.g_02273
OG0001292	Syat.g_01873	Syan.g_02091
OG0001293	Syat.g_01995	Syan.g_02051
OG0001294	Syat.g_00409	Syan.g_00758
OG0001295	Syat.g_00945	Syan.g_00836
OG0001296	Syat.g_03217	Syan.g_02728
OG0001297	Syat.g_03221	Syan.g_02724
OG0001298	Syat.g_00043	Syan.g_00944
OG0001299	Syat.g_00401	Syan.g_00764
OG0001303	Syat.g_00628	Syan.g_00479
OG0001304	Syat.g_00690	Syan.g_00345
OG0001305	Syat.g_00813	Syan.g_00191
OG0001306	Syat.g_03234	Syan.g_02714
OG0001308	Syat.g_01176	Syan.g_01248
OG0001309	Syat.g_01113	Syan.g_01196
OG0001310	Syat.g_03066	Syan.g_01422
OG0001311	Syat.g_00703	Syan.g_00358
OG0001312	Syat.g_00615	Syan.g_00496
OG0001314	Syat.g_00839, Syat.g_00137	Syan.g_00634, Syan.g_02331, Syan.g_02544, Syan.g_02470
OG0001315	Syat.g_01634	Syan.g_02168
OG0001317	Syat.g_01451	Syan.g_02422
OG0001318	Syat.g_01888	Syan.g_02060
OG0001319	Syat.g_02048	Syan.g_02034
OG0001323	Syat.g_01111	Syan.g_01193
OG0001325	Syat.g_00664	Syan.g_00323
OG0001326	Syat.g_02525	Syan.g_01636
OG0001327	Syat.g_00414	Syan.g_00753
OG0001329	Syat.g_00097	Syan.g_00838
OG0001331	Syat.g_01301	Syan.g_02779
OG0001333	Syat.g_03018	Syan.g_01455
OG0001336	Syat.g_02402	Syan.g_01688
OG0001337	Syat.g_01621	Syan.g_02151
OG0001345	Syat.g_00290	Syan.g_02655
OG0001347	Syat.g_02666	Syan.g_01852
OG0001349	Syat.g_01220	Syan.g_01131
OG0001351	Syat.g_01318	Syan.g_02804
OG0001353	Syat.g_00717	Syan.g_00372
OG0001354	Syat.g_00558	Syan.g_00585
OG0001356	Syat.g_01428	Syan.g_00246
OG0001356	Syat.g_01035	Syan.g_00067
OG0001357	Syat.g_00135	Syan.g_02332, Syan.g_02543
OG0001358	Syat.g_03319	Syan.g_00017
OG0001360	Syat.g_00256	Syan.g_02653
OG0001361	Syat.g_00293	Syan.g_02658
OG0001364	Syat.g_02143	Syan.g_01950
OG0001365	Syat.g_02687	Syan.g_01570
OG0001366	Syat.g_03047	Syan.g_00616, Syan.g_00175, Syan.g_01433
OG0001371	Syat.g_01490	Syan.g_02927
OG0001373	Syat.g_02524	Syan.g_01635
OG0001374	Syat.g_02541	Syan.g_01644
OG0001376	Syat.g_00841	Syan.g_00511
OG0001377	Syat.g_00842	Syan.g_00510
OG0001378	Syat.g_02967	Syan.g_02392
OG0001379	Syat.g_01147	Syan.g_01206
OG0001382	Syat.g_00101	Syan.g_00680
OG0001383	Syat.g_01092	Syan.g_00826
OG0001383	Syat.g_01441	Syan.g_01507, Syan.g_02439
OG0001385	Syat.g_02521	Syan.g_01632
OG0001386	Syat.g_02522	Syan.g_01633
OG0001387	Syat.g_02523	Syan.g_01634
OG0001388	Syat.g_02526	Syan.g_01637
OG0001389	Syat.g_02531	Syan.g_01639
OG0001390	Syat.g_02532	Syan.g_01640
OG0001391	Syat.g_02533	Syan.g_01641
OG0001392	Syat.g_02539	Syan.g_01642
OG0001393	Syat.g_02540	Syan.g_01643
OG0001394	Syat.g_00450	Syan.g_00722
OG0001396	Syat.g_02665, Syat.g_01137	Syan.g_01851
OG0001401	Syat.g_00721	Syan.g_00376
OG0001402	Syat.g_03314	Syan.g_00011
OG0001403	Syat.g_02307	Syan.g_01744
OG0001406	Syat.g_00840	Syan.g_00512
OG0001408	Syat.g_00211	Syan.g_00073
OG0001409	Syat.g_01007	Syan.g_00284
OG0001411	Syat.g_01188	Syan.g_01125
OG0001412	Syat.g_02667	Syan.g_01853
OG0001413	Syat.g_02775	Syan.g_00029
OG0001415	Syat.g_00017	Syan.g_01004
OG0001416	Syat.g_02491	Syan.g_00103
OG0001417	Syat.g_01705	Syan.g_00583
OG0001418	Syat.g_03267	Syan.g_02689
OG0001420	Syat.g_01099	Syan.g_01180
OG0001429	Syat.g_00627	Syan.g_00480
OG0001432	Syat.g_00846	Syan.g_00092
OG0001433	Syat.g_01429	Syan.g_00245
OG0001434	Syat.g_00455	Syan.g_00717
OG0001435	Syat.g_00422	Syan.g_00745
OG0001437	Syat.g_00016	Syan.g_01005
OG0001438	Syat.g_02076	Syan.g_02009
OG0001439	Syat.g_02105	Syan.g_01986
OG0001441	Syat.g_01109	Syan.g_01191
OG0001443	Syat.g_02649	Syan.g_01590
OG0001444	Syat.g_01547	Syan.g_02956
OG0001449	Syat.g_00800	Syan.g_02058
OG0001452	Syat.g_01881	Syan.g_02066
OG0001453	Syat.g_00538	Syan.g_00608
OG0001454	Syat.g_00189	Syan.g_00418
OG0001456	Syat.g_02545	Syan.g_01646
OG0001457	Syat.g_02546	Syan.g_01647
OG0001458	Syat.g_02547	Syan.g_01648
OG0001459	Syat.g_03357, Syat.g_03358	Syan.g_02343
OG0001460	Syat.g_01430	Syan.g_00244
OG0001461	Syat.g_01945	Syan.g_00657
OG0001462	Syat.g_02301	Syan.g_01737
OG0001467	Syat.g_02457	Syan.g_00107
OG0001473	Syat.g_00190	Syan.g_00133
OG0001474	Syat.g_01607	Syan.g_02137
OG0001475	Syat.g_01116	Syan.g_01833
OG0001476	Syat.g_02579, Syat.g_01012	Syan.g_00283
OG0001478	Syat.g_01385	Syan.g_02859
OG0001479	Syat.g_01610	Syan.g_02140
OG0001480	Syat.g_00100	Syan.g_00072
OG0001486	Syat.g_03258	Syan.g_02698
OG0001487	Syat.g_01355	Syan.g_02836
OG0001488	Syat.g_00301	Syan.g_02666
OG0001489	Syat.g_01645	Syan.g_02182
OG0001492	Syat.g_00898	Syan.g_02588
OG0001493	Syat.g_00890	Syan.g_02578
OG0001495	Syat.g_01833	Syan.g_02257
OG0001496	Syat.g_00316	Syan.g_01154
OG0001497	Syat.g_00317	Syan.g_01155
OG0001498	Syat.g_02954	Syan.g_02317
OG0001502	Syat.g_00757	Syan.g_00401
OG0001504	Syat.g_03356	Syan.g_02344
OG0001507	Syat.g_03261	Syan.g_02695
OG0001508	Syat.g_02258	Syan.g_01814
OG0001509	Syat.g_01296	Syan.g_01832
OG0001510	Syat.g_02214	Syan.g_01890
OG0001511	Syat.g_01580	Syan.g_02983
OG0001512	Syat.g_01445	Syan.g_02428
OG0001513	Syat.g_01083	Syan.g_03078
OG0001515	Syat.g_00927	Syan.g_00505
OG0001516	Syat.g_00398	Syan.g_00767
OG0001517	Syat.g_01613	Syan.g_02143
OG0001518	Syat.g_02671	Syan.g_01582
OG0001519	Syat.g_02646	Syan.g_01592
OG0001520	Syat.g_00852	Syan.g_00943
OG0001522	Syat.g_00642	Syan.g_00464
OG0001527	Syat.g_00064	Syan.g_00867
OG0001528	Syat.g_01115	Syan.g_01818
OG0001529	Syat.g_02294	Syan.g_01730
OG0001530	Syat.g_01578	Syan.g_02981
OG0001531	Syat.g_01444	Syan.g_01511, Syan.g_02436
OG0001532	Syat.g_00213	Syan.g_02637
OG0001533	Syat.g_02966, Syat.g_02786	Syan.g_02390
OG0001534	Syat.g_00689	Syan.g_00344
OG0001535	Syat.g_00707	Syan.g_00362
OG0001536	Syat.g_00589	Syan.g_00560
OG0001537	Syat.g_00441	Syan.g_00729
OG0001538	Syat.g_00484	Syan.g_00685
OG0001539	Syat.g_00417	Syan.g_00750
OG0001540	Syat.g_02924	Syan.g_02284
OG0001541	Syat.g_02847	Syan.g_03048
OG0001542	Syat.g_02837	Syan.g_03059
OG0001543	Syat.g_03229	Syan.g_03110
OG0001544	Syat.g_02647	Syan.g_01591
OG0001545	Syat.g_02444, Syat.g_02433	Syan.g_01661
OG0001546	Syat.g_01106	Syan.g_01188
OG0001547	Syat.g_00645	Syan.g_00462
OG0001549	Syat.g_00799	Syan.g_00077
OG0001553	Syat.g_01230	Syan.g_01282
OG0001554	Syat.g_01005	Syan.g_00282
OG0001556	Syat.g_03334	Syan.g_02338
OG0001556	Syat.g_03147	Syan.g_00276
OG0001557	Syat.g_00451	Syan.g_00721
OG0001558	Syat.g_02323	Syan.g_01760
OG0001559	Syat.g_01577	Syan.g_02980
OG0001560	Syat.g_01562	Syan.g_02969
OG0001561	Syat.g_00701	Syan.g_00356
OG0001562	Syat.g_00523	Syan.g_00650
OG0001563	Syat.g_01662	Syan.g_02200
OG0001564	Syat.g_01209	Syan.g_00082
OG0001567	Syat.g_00651	Syan.g_00461
OG0001568	Syat.g_00643	Syan.g_00463
OG0001570	Syat.g_03269	Syan.g_00636
OG0001574	Syat.g_00066	Syan.g_00865
OG0001575	Syat.g_00061	Syan.g_00870
OG0001576	Syat.g_01169	Syan.g_01242
OG0001577	Syat.g_03255	Syan.g_02701
OG0001578	Syat.g_00192	Syan.g_01652
OG0001580	Syat.g_02701	Syan.g_01551
OG0001584	Syat.g_00468	Syan.g_00701
OG0001587	Syat.g_02990	Syan.g_01482
OG0001588	Syat.g_03195, Syat.g_02169	Syan.g_02262
OG0001590	Syat.g_00112	Syan.g_00821
OG0001591	Syat.g_00411	Syan.g_00756
OG0001592	Syat.g_02699	Syan.g_01552
OG0001614	Syat.g_02197	Syan.g_01905
OG0001616	Syat.g_00249	Syan.g_02649
OG0001617	Syat.g_03212, Syat.g_03299	Syan.g_01033
OG0001618	Syat.g_02510	Syan.g_00329
OG0001619	Syat.g_00600	Syan.g_00549
OG0001620	Syat.g_01601	Syan.g_02131
OG0001621	Syat.g_01883	Syan.g_02064
OG0001622	Syat.g_02404	Syan.g_01686
OG0001623	Syat.g_01623	Syan.g_02154
OG0001623	Syat.g_01666	Syan.g_00212
OG0001624	Syat.g_00188	Syan.g_00135
OG0001625	Syat.g_01938	Syan.g_02057
OG0001634	Syat.g_00404	Syan.g_00761
OG0001635	Syat.g_02229, Syat.g_01993	Syan.g_01876
OG0001636	Syat.g_02302	Syan.g_01738
OG0001637	Syat.g_02788	Syan.g_01295
OG0001638	Syat.g_03143	Syan.g_01418
OG0001639	Syat.g_02981	Syan.g_02407
OG0001640	Syat.g_00792	Syan.g_00309
OG0001641	Syat.g_00540	Syan.g_00606
OG0001642	Syat.g_00676	Syan.g_02603
OG0001643	Syat.g_00131	Syan.g_00811
OG0001644	Syat.g_00844	Syan.g_00336
OG0001645	Syat.g_01719	Syan.g_00423
OG0001647	Syat.g_02051	Syan.g_02032
OG0001652	Syat.g_02326	Syan.g_01762
OG0001653	Syat.g_01553	Syan.g_02875, Syan.g_00521, Syan.g_02960, Syan.g_02959
OG0001654	Syat.g_02983	Syan.g_02409
OG0001657	Syat.g_02887	Syan.g_03019
OG0001659	Syat.g_00219	Syan.g_02642
OG0001660	Syat.g_01585, Syat.g_02948	Syan.g_02309, Syan.g_02629, Syan.g_02987
OG0001666	Syat.g_03349	Syan.g_02339
OG0001669	Syat.g_01243, Syat.g_02149, Syat.g_02150, Syat.g_02151, Syat.g_02903	Syan.g_02176
OG0001671	Syat.g_02742	Syan.g_01514
OG0001672	Syat.g_01483	Syan.g_02921
OG0001673	Syat.g_01454	Syan.g_02896
OG0001675	Syat.g_00525	Syan.g_00632
OG0001677	Syat.g_01631	Syan.g_02165
OG0001678	Syat.g_01859	Syan.g_02109
OG0001679	Syat.g_02946	Syan.g_02307
OG0001680	Syat.g_03064	Syan.g_01424
OG0001682	Syat.g_00668	Syan.g_00327
OG0001683	Syat.g_00319, Syat.g_00154, Syat.g_00275, Syat.g_02615	Syan.g_01822
OG0001683	Syat.g_02614, Syat.g_00269, Syat.g_00168, Syat.g_01899, Syat.g_01908, Syat.g_02612, Syat.g_00169, Syat.g_00265, Syat.g_00148	Syan.g_02069
OG0001692	Syat.g_01231	Syan.g_01284
OG0001694	Syat.g_02062	Syan.g_02021
OG0001695	Syat.g_02434	Syan.g_01656
OG0001700	Syat.g_01074	Syan.g_00938
OG0001702	Syat.g_01533	Syan.g_02948
OG0001703	Syat.g_03164	Syan.g_02770
OG0001715	Syat.g_01717	Syan.g_00415
OG0001716	Syat.g_02002	Syan.g_00662
OG0001717	Syat.g_02860	Syan.g_03034
OG0001726	Syat.g_02003	Syan.g_00041
OG0001729	Syat.g_01440	Syan.g_01506, Syan.g_02440
OG0001730	Syat.g_01676	Syan.g_00979
OG0001731	Syat.g_03081	Syan.g_01353
OG0001732	Syat.g_02387	Syan.g_01704
OG0001732	Syat.g_00911	Syan.g_02602
OG0001733	Syat.g_01048	Syan.g_00275
OG0001734	Syat.g_00513	Syan.g_00240, Syan.g_00913, Syan.g_02496
OG0001735	Syat.g_00345	Syan.g_00775
OG0001737	Syat.g_02084	Syan.g_02002
OG0001738	Syat.g_02127	Syan.g_01970
OG0001739	Syat.g_02435, Syat.g_02445	Syan.g_01654
OG0001748	Syat.g_02740	Syan.g_01516
OG0001750	Syat.g_01551	Syan.g_02955, Syan.g_01139
OG0001751	Syat.g_01455	Syan.g_02897
OG0001752	Syat.g_02991	Syan.g_01481
OG0001753	Syat.g_01542, Syat.g_01710	Syan.g_01630
OG0001754	Syat.g_02790	Syan.g_01297
OG0001755	Syat.g_03226	Syan.g_02719
OG0001756	Syat.g_02643, Syat.g_01461	Syan.g_01589
OG0001760	Syat.g_02005, Syat.g_00880	Syan.g_00230
OG0001760	Syat.g_03146	Syan.g_02362
OG0001761	Syat.g_00819	Syan.g_00207
OG0001762	Syat.g_00531	Syan.g_00625
OG0001763	Syat.g_00545	Syan.g_00598
OG0001764	Syat.g_00639	Syan.g_00467
OG0001766	Syat.g_02711	Syan.g_01996
OG0001769	Syat.g_00373	Syan.g_00794
OG0001771	Syat.g_01094	Syan.g_01176
OG0001782	Syat.g_01210	Syan.g_01869
OG0001783	Syat.g_02203	Syan.g_01899
OG0001784	Syat.g_01536	Syan.g_02950
OG0001786	Syat.g_03099	Syan.g_01372
OG0001787	Syat.g_01076	Syan.g_01167
OG0001788	Syat.g_03272	Syan.g_01164
OG0001789	Syat.g_01152	Syan.g_01212
OG0001790	Syat.g_03249	Syan.g_02707
OG0001792	Syat.g_00905	Syan.g_02595
OG0001796	Syat.g_00716	Syan.g_00371
OG0001797	Syat.g_00605, Syat.g_01062	Syan.g_00541
OG0001798	Syat.g_03310	Syan.g_00990, Syan.g_00005
OG0001799	Syat.g_00376	Syan.g_00797
OG0001800	Syat.g_01091, Syat.g_01660	Syan.g_01305
OG0001801	Syat.g_01240	Syan.g_01293
OG0001803	Syat.g_01291	Syan.g_01341
OG0001804	Syat.g_02955	Syan.g_02318
OG0001805	Syat.g_02770	Syan.g_00039
OG0001805	Syat.g_01090	Syan.g_00262
OG0001806	Syat.g_02050, Syat.g_02049	Syan.g_02033
OG0001807	Syat.g_02090	Syan.g_01955
OG0001808	Syat.g_02145	Syan.g_01948
OG0001809	Syat.g_00435	Syan.g_02270, Syan.g_00619, Syan.g_02903
OG0001811	Syat.g_02839	Syan.g_03056
OG0001812	Syat.g_02698	Syan.g_01553
OG0001813	Syat.g_02490	Syan.g_01613
OG0001815	Syat.g_01886, Syat.g_00954	Syan.g_00525
OG0001816	Syat.g_00413	Syan.g_00754
OG0001818	Syat.g_00170, Syat.g_01900, Syat.g_01909, Syat.g_02611	Syan.g_01106, Syan.g_01116
OG0001818	Syat.g_00153, Syat.g_00276, Syat.g_00320	Syan.g_02070
OG0001837	Syat.g_02741	Syan.g_01515
OG0001839	Syat.g_02305	Syan.g_01742
OG0001840	Syat.g_02288	Syan.g_01724
OG0001841	Syat.g_02280	Syan.g_01717
OG0001843	Syat.g_02196	Syan.g_01906
OG0001844	Syat.g_02195	Syan.g_01907
OG0001845	Syat.g_02193	Syan.g_01911
OG0001846	Syat.g_02935	Syan.g_02296
OG0001847	Syat.g_02937	Syan.g_02298
OG0001848	Syat.g_02941	Syan.g_02302
OG0001849	Syat.g_01526	Syan.g_02941
OG0001850	Syat.g_01486	Syan.g_02923
OG0001851	Syat.g_01479	Syan.g_02917
OG0001852	Syat.g_01478	Syan.g_02916
OG0001853	Syat.g_01471	Syan.g_02909
OG0001854	Syat.g_01449	Syan.g_02424
OG0001856	Syat.g_03103	Syan.g_01376
OG0001857	Syat.g_03100	Syan.g_01373
OG0001858	Syat.g_03076	Syan.g_01347
OG0001859	Syat.g_01305	Syan.g_02783
OG0001860	Syat.g_03166	Syan.g_02768
OG0001861	Syat.g_03177	Syan.g_02757
OG0001862	Syat.g_03190	Syan.g_02745
OG0001863	Syat.g_03203	Syan.g_02739
OG0001864	Syat.g_03282	Syan.g_01158
OG0001866	Syat.g_00002	Syan.g_01019
OG0001867	Syat.g_03410	Syan.g_01021
OG0001868	Syat.g_01156	Syan.g_01217
OG0001869	Syat.g_03254	Syan.g_02702
OG0001870	Syat.g_03264	Syan.g_02692
OG0001871	Syat.g_00312	Syan.g_02684
OG0001872	Syat.g_00899	Syan.g_02589
OG0001873	Syat.g_00228	Syan.g_02648
OG0001874	Syat.g_00251	Syan.g_02651
OG0001877	Syat.g_00926	Syan.g_00504
OG0001878	Syat.g_00528	Syan.g_00629
OG0001879	Syat.g_00533	Syan.g_00621
OG0001880	Syat.g_00574	Syan.g_00569
OG0001881	Syat.g_00575	Syan.g_00568
OG0001882	Syat.g_00602	Syan.g_00544
OG0001883	Syat.g_00608	Syan.g_00529
OG0001884	Syat.g_00617	Syan.g_00494
OG0001885	Syat.g_00632	Syan.g_00473
OG0001886	Syat.g_00638	Syan.g_00468
OG0001888	Syat.g_00456	Syan.g_00716
OG0001889	Syat.g_00498	Syan.g_00674
OG0001890	Syat.g_00748	Syan.g_00394
OG0001891	Syat.g_00756	Syan.g_00399
OG0001892	Syat.g_00982	Syan.g_00516
OG0001893	Syat.g_03309	Syan.g_00004
OG0001894	Syat.g_00116	Syan.g_00817
OG0001895	Syat.g_01244	Syan.g_01300
OG0001896	Syat.g_02964	Syan.g_02388
OG0001897	Syat.g_01604	Syan.g_02134
OG0001898	Syat.g_01622	Syan.g_02153
OG0001899	Syat.g_01793	Syan.g_02211
OG0001900	Syat.g_01997	Syan.g_02049
OG0001901	Syat.g_01998	Syan.g_02048
OG0001902	Syat.g_02068	Syan.g_02017
OG0001903	Syat.g_02077	Syan.g_02008
OG0001904	Syat.g_02141	Syan.g_01952
OG0001905	Syat.g_02147	Syan.g_01942
OG0001906	Syat.g_02923	Syan.g_02282
OG0001908	Syat.g_02845	Syan.g_03050
OG0001909	Syat.g_02833	Syan.g_03064
OG0001910	Syat.g_02736	Syan.g_01520
OG0001912	Syat.g_02679	Syan.g_01575
OG0001913	Syat.g_02677	Syan.g_01577
OG0001914	Syat.g_03287	Syan.g_01144
OG0001915	Syat.g_02389	Syan.g_01702
OG0001924	Syat.g_02767	Syan.g_00021
OG0001925	Syat.g_02766	Syan.g_00022
OG0001926	Syat.g_02765	Syan.g_00023
OG0001927	Syat.g_02764	Syan.g_00024
OG0001929	Syat.g_02273	Syan.g_01710
OG0001932	Syat.g_02198	Syan.g_01904
OG0001933	Syat.g_01573	Syan.g_02976
OG0001934	Syat.g_01559	Syan.g_02968
OG0001935	Syat.g_01476	Syan.g_02914
OG0001936	Syat.g_00178	Syan.g_00425
OG0001937	Syat.g_03089	Syan.g_01361
OG0001938	Syat.g_03168	Syan.g_02766
OG0001940	Syat.g_00044	Syan.g_00941
OG0001941	Syat.g_01160	Syan.g_01221
OG0001942	Syat.g_02534	Syan.g_00396
OG0001943	Syat.g_00405	Syan.g_02630
OG0001944	Syat.g_01250	Syan.g_02679
OG0001947	Syat.g_02750	Syan.g_03108
OG0001948	Syat.g_00543	Syan.g_00600
OG0001949	Syat.g_00563	Syan.g_00578
OG0001950	Syat.g_00565	Syan.g_00576
OG0001951	Syat.g_00576	Syan.g_00567
OG0001952	Syat.g_00603	Syan.g_00543
OG0001953	Syat.g_00604	Syan.g_00542
OG0001955	Syat.g_01670	Syan.g_00517
OG0001957	Syat.g_03304	Syan.g_01137
OG0001958	Syat.g_00343	Syan.g_00773
OG0001960	Syat.g_01358	Syan.g_02840
OG0001961	Syat.g_01376	Syan.g_02851
OG0001964	Syat.g_01846	Syan.g_02122
OG0001966	Syat.g_01940	Syan.g_02055
OG0001967	Syat.g_01942	Syan.g_02053
OG0001968	Syat.g_01943	Syan.g_02052
OG0001969	Syat.g_02102	Syan.g_01989
OG0001970	Syat.g_02921	Syan.g_02280
OG0001971	Syat.g_02835	Syan.g_03062
OG0001972	Syat.g_02723	Syan.g_01532
OG0001975	Syat.g_03286	Syan.g_01145
OG0001976	Syat.g_03288	Syan.g_01143
OG0001977	Syat.g_02506	Syan.g_01621
OG0001980	Syat.g_00836	Syan.g_02152
OG0001981	Syat.g_02550	Syan.g_00218
OG0001993	Syat.g_02769	Syan.g_00019
OG0001995	Syat.g_02221	Syan.g_02683
OG0001996	Syat.g_02309	Syan.g_01746
OG0001997	Syat.g_01549	Syan.g_02953
OG0001999	Syat.g_03020	Syan.g_01453
OG0002000	Syat.g_01112	Syan.g_01195
OG0002002	Syat.g_00900	Syan.g_02590
OG0002003	Syat.g_01980	Syan.g_00010
OG0002004	Syat.g_02268	Syan.g_00433, Syan.g_02359, Syan.g_02490
OG0002006	Syat.g_02751	Syan.g_03107
OG0002007	Syat.g_00984	Syan.g_00310
OG0002008	Syat.g_03284	Syan.g_00627
OG0002009	Syat.g_00446	Syan.g_00726
OG0002010	Syat.g_01337	Syan.g_02819
OG0002011	Syat.g_00868, Syat.g_01912	Syan.g_02576
OG0002013	Syat.g_01504	Syan.g_02930
OG0002016	Syat.g_02743	Syan.g_03114
OG0002019	Syat.g_02199	Syan.g_01903
OG0002020	Syat.g_02597	Syan.g_01671
OG0002021	Syat.g_02450	Syan.g_01673
OG0002022	Syat.g_02448	Syan.g_01674
OG0002023	Syat.g_02447	Syan.g_01675
OG0002024	Syat.g_02554	Syan.g_01667
OG0002025	Syat.g_02463	Syan.g_01847
OG0002025	Syat.g_00094	Syan.g_01878
OG0002029	Syat.g_03352	Syan.g_02340
OG0002037	Syat.g_01293	Syan.g_02857
OG0002039	Syat.g_00299	Syan.g_02665
OG0002040	Syat.g_02427	Syan.g_02663
OG0002041	Syat.g_00547	Syan.g_00596
OG0002042	Syat.g_00569	Syan.g_00572
OG0002043	Syat.g_00625	Syan.g_00483
OG0002046	Syat.g_01397	Syan.g_02870
OG0002047	Syat.g_02951	Syan.g_02314
OG0002048	Syat.g_01636	Syan.g_02169
OG0002049	Syat.g_01840	Syan.g_02128
OG0002050	Syat.g_02040	Syan.g_02042
OG0002051	Syat.g_02848	Syan.g_03047
OG0002052	Syat.g_01022	Syan.g_00061
