Orthogroup	Syat	Prbn
OG0001147	Syat.g_01368	Prbn.g_01060
OG0001148	Syat.g_01297	Prbn.g_01242
OG0001149	Syat.g_01298	Prbn.g_00153
OG0001150	Syat.g_01299	Prbn.g_00154
OG0001151	Syat.g_01420	Prbn.g_00165
OG0001152	Syat.g_01421	Prbn.g_00166
OG0001153	Syat.g_01346	Prbn.g_00244
OG0001154	Syat.g_01347	Prbn.g_00245
OG0001155	Syat.g_02774	Prbn.g_00262
OG0001156	Syat.g_02978	Prbn.g_00265
OG0001157	Syat.g_02977	Prbn.g_00266
OG0001158	Syat.g_02976	Prbn.g_00267
OG0001159	Syat.g_02975	Prbn.g_00268
OG0001160	Syat.g_03104	Prbn.g_00900
OG0001161	Syat.g_02384	Prbn.g_01688
OG0001162	Syat.g_01528	Prbn.g_00134
OG0001163	Syat.g_03112	Prbn.g_01736
OG0001164	Syat.g_03116	Prbn.g_01740
OG0001165	Syat.g_03121	Prbn.g_01743
OG0001166	Syat.g_03050	Prbn.g_01764
OG0001167	Syat.g_03019	Prbn.g_01782
OG0001168	Syat.g_03017	Prbn.g_01784
OG0001169	Syat.g_03015	Prbn.g_01786
OG0001170	Syat.g_03013	Prbn.g_01788
OG0001171	Syat.g_03001	Prbn.g_01798
OG0001172	Syat.g_01858	Prbn.g_01814
OG0001173	Syat.g_01857	Prbn.g_01815
OG0001174	Syat.g_01849	Prbn.g_01823
OG0001175	Syat.g_01848	Prbn.g_01824
OG0001176	Syat.g_01831	Prbn.g_01832
OG0001178	Syat.g_03137	Prbn.g_01750
OG0001180	Syat.g_01654	Prbn.g_01887
OG0001181	Syat.g_01650	Prbn.g_01891
OG0001182	Syat.g_01642	Prbn.g_01899
OG0001183	Syat.g_01632	Prbn.g_01904
OG0001184	Syat.g_02160	Prbn.g_01017
OG0001185	Syat.g_02200	Prbn.g_01001
OG0001186	Syat.g_02235	Prbn.g_00977
OG0001187	Syat.g_02256	Prbn.g_00974
OG0001188	Syat.g_02261	Prbn.g_00972
OG0001189	Syat.g_02287	Prbn.g_00956
OG0001190	Syat.g_02692	Prbn.g_00951
OG0001191	Syat.g_02675	Prbn.g_00941
OG0001192	Syat.g_02663	Prbn.g_00936
OG0001193	Syat.g_02513	Prbn.g_00924
OG0001194	Syat.g_02515	Prbn.g_00923
OG0001195	Syat.g_02516	Prbn.g_00922
OG0001196	Syat.g_02398	Prbn.g_00906
OG0001199	Syat.g_01475	Prbn.g_00703
OG0001201	Syat.g_01572	Prbn.g_01311
OG0001202	Syat.g_02812	Prbn.g_00354
OG0001203	Syat.g_01447	Prbn.g_00312
OG0001204	Syat.g_01867	Prbn.g_00306
OG0001205	Syat.g_01287	Prbn.g_00668
OG0001206	Syat.g_03268	Prbn.g_00648
OG0001207	Syat.g_03162	Prbn.g_00637
OG0001208	Syat.g_03172	Prbn.g_00632
OG0001209	Syat.g_03273	Prbn.g_00581
OG0001210	Syat.g_00103	Prbn.g_00576
OG0001211	Syat.g_00078	Prbn.g_00566
OG0001213	Syat.g_03289	Prbn.g_00484
OG0001214	Syat.g_00128	Prbn.g_00428
OG0001216	Syat.g_00660	Prbn.g_01552
OG0001217	Syat.g_02587	Prbn.g_01023
OG0001218	Syat.g_01356	Prbn.g_01126
OG0001219	Syat.g_00629	Prbn.g_01447
OG0001220	Syat.g_01534	Prbn.g_01490
OG0001222	Syat.g_00597	Prbn.g_01368
OG0001223	Syat.g_00544	Prbn.g_01400
OG0001224	Syat.g_00804	Prbn.g_01467
OG0001225	Syat.g_00806	Prbn.g_01469
OG0001226	Syat.g_01485	Prbn.g_00476
OG0001228	Syat.g_00938	Prbn.g_00412
OG0001229	Syat.g_00981	Prbn.g_01127
OG0001230	Syat.g_01235	Prbn.g_00205
OG0001231	Syat.g_02327	Prbn.g_00691
OG0001233	Syat.g_03012	Prbn.g_01789
OG0001234	Syat.g_02092	Prbn.g_01826
OG0001235	Syat.g_01838	Prbn.g_01830
OG0001236	Syat.g_02156	Prbn.g_01919
OG0001237	Syat.g_02161	Prbn.g_01016
OG0001238	Syat.g_02673	Prbn.g_00940
OG0001239	Syat.g_01472	Prbn.g_00706
OG0001240	Syat.g_01554	Prbn.g_01328
OG0001241	Syat.g_01564	Prbn.g_01318
OG0001242	Syat.g_02936	Prbn.g_01298
OG0001243	Syat.g_02928	Prbn.g_01291
OG0001244	Syat.g_02901	Prbn.g_01276
OG0001245	Syat.g_00212	Prbn.g_01150
OG0001247	Syat.g_01019	Prbn.g_01580
OG0001248	Syat.g_03159	Prbn.g_01578
OG0001249	Syat.g_01620	Prbn.g_00102
OG0001250	Syat.g_00739	Prbn.g_01503
OG0001251	Syat.g_00963, Syat.g_00621	Prbn.g_01929
OG0001252	Syat.g_00787	Prbn.g_01462
OG0001255	Syat.g_00843	Prbn.g_01171
OG0001256	Syat.g_03111	Prbn.g_00893
OG0001258	Syat.g_03119	Prbn.g_01741
OG0001259	Syat.g_03014	Prbn.g_01787
OG0001261	Syat.g_01791	Prbn.g_01872
OG0001263	Syat.g_02926	Prbn.g_01289
OG0001265	Syat.g_02938	Prbn.g_01299
OG0001266	Syat.g_02808	Prbn.g_00350
OG0001267	Syat.g_02060	Prbn.g_00047
OG0001268	Syat.g_01608	Prbn.g_00110
OG0001269	Syat.g_02369	Prbn.g_01491
OG0001270	Syat.g_02968	Prbn.g_00679
OG0001271	Syat.g_01374	Prbn.g_00642
OG0001272	Syat.g_03176	Prbn.g_00628
OG0001274	Syat.g_02727	Prbn.g_00326
OG0001275	Syat.g_00529	Prbn.g_01390
OG0001276	Syat.g_00705	Prbn.g_01376
OG0001277	Syat.g_03312	Prbn.g_00918
OG0001278	Syat.g_00895	Prbn.g_00416
OG0001279	Syat.g_01252	Prbn.g_00810
OG0001281	Syat.g_01159	Prbn.g_01079
OG0001282	Syat.g_02780	Prbn.g_01241
OG0001283	Syat.g_02403	Prbn.g_00909
OG0001286	Syat.g_01656	Prbn.g_01885
OG0001287	Syat.g_02208	Prbn.g_00994
OG0001288	Syat.g_02225	Prbn.g_00984
OG0001289	Syat.g_01527	Prbn.g_01334
OG0001290	Syat.g_01563	Prbn.g_01319
OG0001291	Syat.g_02916	Prbn.g_01281
OG0001292	Syat.g_01873	Prbn.g_00014
OG0001293	Syat.g_01995	Prbn.g_00027
OG0001295	Syat.g_00945	Prbn.g_00146
OG0001296	Syat.g_03217	Prbn.g_00605
OG0001297	Syat.g_03221	Prbn.g_00600
OG0001298	Syat.g_00043	Prbn.g_00539
OG0001299	Syat.g_00401	Prbn.g_00842
OG0001300	Syat.g_01025	Prbn.g_01569
OG0001303	Syat.g_00628	Prbn.g_01707
OG0001304	Syat.g_00690	Prbn.g_01363
OG0001305	Syat.g_00813	Prbn.g_01475
OG0001306	Syat.g_03234	Prbn.g_01174
OG0001307	Syat.g_02082	Prbn.g_01215
OG0001308	Syat.g_01176	Prbn.g_00222
OG0001309	Syat.g_01113	Prbn.g_00865
OG0001310	Syat.g_03066	Prbn.g_01758
OG0001311	Syat.g_00703	Prbn.g_01374
OG0001312	Syat.g_00615	Prbn.g_01438
OG0001314	Syat.g_00839, Syat.g_00137	Prbn.g_00777
OG0001315	Syat.g_01634	Prbn.g_01136
OG0001317	Syat.g_01451	Prbn.g_00316
OG0001318	Syat.g_01888	Prbn.g_00023
OG0001319	Syat.g_02048	Prbn.g_00040
OG0001323	Syat.g_01111	Prbn.g_00595
OG0001325	Syat.g_00664	Prbn.g_00859
OG0001327	Syat.g_00414	Prbn.g_01633
OG0001329	Syat.g_00097	Prbn.g_01704
OG0001331	Syat.g_01301	Prbn.g_00156
OG0001333	Syat.g_03018	Prbn.g_01783
OG0001337	Syat.g_01621	Prbn.g_00097
OG0001345	Syat.g_00290	Prbn.g_01209
OG0001348	Syat.g_03316	Prbn.g_00148
OG0001349	Syat.g_01220	Prbn.g_00174
OG0001351	Syat.g_01318	Prbn.g_00656
OG0001353	Syat.g_00717	Prbn.g_01513
OG0001354	Syat.g_00558	Prbn.g_01408
OG0001355	Syat.g_02589	Prbn.g_01354
OG0001356	Syat.g_01035	Prbn.g_01733
OG0001364	Syat.g_02143	Prbn.g_01910
OG0001365	Syat.g_02687	Prbn.g_00947
OG0001371	Syat.g_01490	Prbn.g_01585
OG0001379	Syat.g_01147	Prbn.g_01090
OG0001382	Syat.g_00101	Prbn.g_01121
OG0001394	Syat.g_00450	Prbn.g_01606
OG0001401	Syat.g_00721	Prbn.g_01508
OG0001402	Syat.g_03314	Prbn.g_00490
OG0001403	Syat.g_02307	Prbn.g_00751
OG0001409	Syat.g_01007	Prbn.g_01197
OG0001411	Syat.g_01188	Prbn.g_00716
OG0001415	Syat.g_00017	Prbn.g_00319
OG0001418	Syat.g_03267	Prbn.g_01579
OG0001421	Syat.g_03056	Prbn.g_00892
OG0001429	Syat.g_00627	Prbn.g_01446
OG0001430	Syat.g_03343	Prbn.g_01125
OG0001433	Syat.g_01429	Prbn.g_01732
OG0001434	Syat.g_00455	Prbn.g_01601
OG0001435	Syat.g_00422	Prbn.g_01625
OG0001437	Syat.g_00016	Prbn.g_00320
OG0001443	Syat.g_02649	Prbn.g_01128
OG0001451	Syat.g_02877	Prbn.g_01479
OG0001460	Syat.g_01430	Prbn.g_01731
OG0001461	Syat.g_01945	Prbn.g_00725
OG0001467	Syat.g_02457	Prbn.g_01235
OG0001476	Syat.g_02579, Syat.g_01012	Prbn.g_01196
OG0001477	Syat.g_00321, Syat.g_00322, Syat.g_00318	Prbn.g_00833
OG0001484	Syat.g_02443	Prbn.g_00877
OG0001486	Syat.g_03258	Prbn.g_01187
OG0001487	Syat.g_01355	Prbn.g_00252
OG0001488	Syat.g_00301	Prbn.g_01202
OG0001489	Syat.g_01645	Prbn.g_01896
OG0001496	Syat.g_00316	Prbn.g_00831
OG0001497	Syat.g_00317	Prbn.g_00832
OG0001498	Syat.g_02954	Prbn.g_00695
OG0001505	Syat.g_01215	Prbn.g_01056
OG0001510	Syat.g_02214	Prbn.g_00990
OG0001511	Syat.g_01580	Prbn.g_01307
OG0001512	Syat.g_01445	Prbn.g_01132
OG0001513	Syat.g_01083	Prbn.g_01677
OG0001514	Syat.g_00315	Prbn.g_00830
OG0001515	Syat.g_00927	Prbn.g_01571
OG0001517	Syat.g_01613	Prbn.g_00106
OG0001518	Syat.g_02671	Prbn.g_00938
OG0001519	Syat.g_02646	Prbn.g_00933
OG0001522	Syat.g_00642	Prbn.g_01512
OG0001523	Syat.g_01089	Prbn.g_01655
OG0001524	Syat.g_01088	Prbn.g_01656
OG0001526	Syat.g_02907	Prbn.g_00721
OG0001527	Syat.g_00064	Prbn.g_00553
OG0001529	Syat.g_02294	Prbn.g_00741
OG0001530	Syat.g_01578	Prbn.g_01308
OG0001531	Syat.g_01444	Prbn.g_00311
OG0001532	Syat.g_00213	Prbn.g_00393
OG0001534	Syat.g_00689	Prbn.g_01362
OG0001535	Syat.g_00707	Prbn.g_01378
OG0001536	Syat.g_00589	Prbn.g_01422
OG0001537	Syat.g_00441	Prbn.g_01609
OG0001538	Syat.g_00484	Prbn.g_01541
OG0001539	Syat.g_00417	Prbn.g_01631
OG0001540	Syat.g_02924	Prbn.g_01287
OG0001541	Syat.g_02847	Prbn.g_00374
OG0001542	Syat.g_02837	Prbn.g_00368
OG0001543	Syat.g_03229	Prbn.g_01098
OG0001544	Syat.g_02647	Prbn.g_00934
OG0001545	Syat.g_02444, Syat.g_02433	Prbn.g_00919
OG0001549	Syat.g_00799	Prbn.g_01481
OG0001557	Syat.g_00451	Prbn.g_01605
OG0001559	Syat.g_01577	Prbn.g_01309
OG0001560	Syat.g_01562	Prbn.g_01320
OG0001561	Syat.g_00701	Prbn.g_01372
OG0001562	Syat.g_00523	Prbn.g_01385
OG0001563	Syat.g_01662	Prbn.g_01880
OG0001564	Syat.g_01209	Prbn.g_00722
OG0001574	Syat.g_00066	Prbn.g_00555
OG0001575	Syat.g_00061	Prbn.g_00550
OG0001576	Syat.g_01169	Prbn.g_01070
OG0001577	Syat.g_03255	Prbn.g_01184
OG0001580	Syat.g_02701	Prbn.g_00734
OG0001584	Syat.g_00468	Prbn.g_00852
OG0001587	Syat.g_02990	Prbn.g_01806
OG0001588	Syat.g_03195, Syat.g_02169	Prbn.g_00688
OG0001591	Syat.g_00411	Prbn.g_01592
OG0001592	Syat.g_02699	Prbn.g_00735
OG0001614	Syat.g_02197	Prbn.g_01002
OG0001616	Syat.g_00249	Prbn.g_00385
OG0001617	Syat.g_03212, Syat.g_03299	Prbn.g_01567
OG0001619	Syat.g_00600	Prbn.g_01429
OG0001620	Syat.g_01601	Prbn.g_00114
OG0001621	Syat.g_01883	Prbn.g_00019
OG0001622	Syat.g_02404	Prbn.g_00910
OG0001636	Syat.g_02302	Prbn.g_00747
OG0001638	Syat.g_03143	Prbn.g_01756
OG0001639	Syat.g_02981	Prbn.g_00261
OG0001640	Syat.g_00792	Prbn.g_01459
OG0001641	Syat.g_00540	Prbn.g_01397
OG0001642	Syat.g_00676	Prbn.g_01492
OG0001643	Syat.g_00131	Prbn.g_00431
OG0001644	Syat.g_00844	Prbn.g_01951
OG0001654	Syat.g_02983	Prbn.g_00259
OG0001657	Syat.g_02887	Prbn.g_01258
OG0001659	Syat.g_00219	Prbn.g_00143
OG0001669	Syat.g_01243, Syat.g_02149, Syat.g_02150, Syat.g_02151, Syat.g_02903	Prbn.g_01066, Prbn.g_01687
OG0001678	Syat.g_01859	Prbn.g_01813
OG0001679	Syat.g_02946	Prbn.g_00101
OG0001701	Syat.g_02905	Prbn.g_00720
OG0001717	Syat.g_02860	Prbn.g_00826
OG0001733	Syat.g_01048	Prbn.g_01729
OG0001769	Syat.g_00373	Prbn.g_01137
OG0001771	Syat.g_01094	Prbn.g_01672
OG0001807	Syat.g_02090	Prbn.g_00723
OG0001842	Syat.g_02421	Prbn.g_01037
OG0001930	Syat.g_02422	Prbn.g_01036
OG0001931	Syat.g_02424	Prbn.g_01035
OG0001955	Syat.g_01670	Prbn.g_00135
OG0001956	Syat.g_00959	Prbn.g_01485
OG0001977	Syat.g_02506	Prbn.g_00928
OG0001996	Syat.g_02309	Prbn.g_00753
OG0002003	Syat.g_01980	Prbn.g_01031
OG0002019	Syat.g_02199	Prbn.g_00140
OG0002052	Syat.g_01022	Prbn.g_01367
OG0002109	Syat.g_01923, Syat.g_01752	Prbn.g_01026
OG0002270	Syat.g_01201, Syat.g_02138, Syat.g_00352, Syat.g_00351	Prbn.g_00183
OG0002340	Syat.g_02781	Prbn.g_00344
OG0002348	Syat.g_02603	Prbn.g_00149
OG0002384	Syat.g_00943	Prbn.g_01716
OG0002389	Syat.g_01641	Prbn.g_01900
OG0002436	Syat.g_01258, Syat.g_02488	Prbn.g_01675
OG0002821	Syat.g_02904	Prbn.g_00719
OG0002822	Syat.g_02906	Prbn.g_00718
