Orthogroup	Syat	Prbj
OG0001143	Syat.g_00925	Prbj.g_01907
OG0001144	Syat.g_00906	Prbj.g_02153
OG0001145	Syat.g_01117	Prbj.g_01717
OG0001146	Syat.g_01158	Prbj.g_01733
OG0001147	Syat.g_01368	Prbj.g_00121
OG0001148	Syat.g_01297	Prbj.g_01640
OG0001149	Syat.g_01298	Prbj.g_01641
OG0001150	Syat.g_01299	Prbj.g_01642
OG0001151	Syat.g_01420	Prbj.g_01654
OG0001152	Syat.g_01421	Prbj.g_01655
OG0001153	Syat.g_01346	Prbj.g_00651
OG0001154	Syat.g_01347	Prbj.g_00652
OG0001155	Syat.g_02774	Prbj.g_01686
OG0001156	Syat.g_02978	Prbj.g_01689
OG0001157	Syat.g_02977	Prbj.g_02538
OG0001158	Syat.g_02976	Prbj.g_01690
OG0001159	Syat.g_02975	Prbj.g_01691
OG0001160	Syat.g_03104	Prbj.g_00884
OG0001161	Syat.g_02384	Prbj.g_02535
OG0001162	Syat.g_01528	Prbj.g_00780
OG0001163	Syat.g_03112	Prbj.g_00870
OG0001164	Syat.g_03116	Prbj.g_00865
OG0001165	Syat.g_03121	Prbj.g_00862
OG0001166	Syat.g_03050	Prbj.g_00482
OG0001167	Syat.g_03019	Prbj.g_00461
OG0001168	Syat.g_03017	Prbj.g_00459
OG0001169	Syat.g_03015	Prbj.g_00457
OG0001170	Syat.g_03013	Prbj.g_00455
OG0001171	Syat.g_03001	Prbj.g_00445
OG0001172	Syat.g_01858	Prbj.g_02653
OG0001173	Syat.g_01857	Prbj.g_02652
OG0001174	Syat.g_01849	Prbj.g_02644
OG0001175	Syat.g_01848	Prbj.g_02643
OG0001176	Syat.g_01831	Prbj.g_01028
OG0001178	Syat.g_03137	Prbj.g_00851
OG0001180	Syat.g_01654	Prbj.g_00407
OG0001181	Syat.g_01650	Prbj.g_00403
OG0001182	Syat.g_01642	Prbj.g_00394
OG0001183	Syat.g_01632	Prbj.g_00367
OG0001184	Syat.g_02160	Prbj.g_01509
OG0001185	Syat.g_02200	Prbj.g_01592
OG0001186	Syat.g_02235	Prbj.g_01253
OG0001187	Syat.g_02256	Prbj.g_01249
OG0001188	Syat.g_02261	Prbj.g_01245
OG0001189	Syat.g_02287	Prbj.g_01223
OG0001190	Syat.g_02692	Prbj.g_01955
OG0001191	Syat.g_02675	Prbj.g_01968
OG0001192	Syat.g_02663	Prbj.g_01975
OG0001193	Syat.g_02513	Prbj.g_02013
OG0001194	Syat.g_02515	Prbj.g_02019
OG0001195	Syat.g_02516	Prbj.g_02020
OG0001196	Syat.g_02398	Prbj.g_02056
OG0001197	Syat.g_02396	Prbj.g_02058
OG0001199	Syat.g_01475	Prbj.g_00570
OG0001200	Syat.g_01477	Prbj.g_00572
OG0001201	Syat.g_01572	Prbj.g_00621
OG0001202	Syat.g_02812	Prbj.g_01164
OG0001203	Syat.g_01447	Prbj.g_02610
OG0001204	Syat.g_01867	Prbj.g_01340
OG0001205	Syat.g_01287	Prbj.g_00110
OG0001206	Syat.g_03268	Prbj.g_00151
OG0001207	Syat.g_03162	Prbj.g_01638
OG0001208	Syat.g_03172	Prbj.g_01628
OG0001209	Syat.g_03273	Prbj.g_02130
OG0001210	Syat.g_00103	Prbj.g_02142
OG0001211	Syat.g_00078	Prbj.g_01864
OG0001213	Syat.g_03289	Prbj.g_02565
OG0001214	Syat.g_00128	Prbj.g_02575
OG0001216	Syat.g_00660	Prbj.g_02181
OG0001217	Syat.g_02587	Prbj.g_01884
OG0001218	Syat.g_01356	Prbj.g_00663
OG0001219	Syat.g_00629	Prbj.g_02311
OG0001220	Syat.g_01534	Prbj.g_02503
OG0001222	Syat.g_00597	Prbj.g_01984
OG0001223	Syat.g_00544	Prbj.g_02243
OG0001224	Syat.g_00804	Prbj.g_01842
OG0001225	Syat.g_00806	Prbj.g_01840
OG0001226	Syat.g_01485	Prbj.g_00678
OG0001228	Syat.g_00938	Prbj.g_02158
OG0001229	Syat.g_00981	Prbj.g_00873
OG0001230	Syat.g_01235	Prbj.g_01046
OG0001231	Syat.g_02327	Prbj.g_01184
OG0001232	Syat.g_03041	Prbj.g_00477
OG0001233	Syat.g_03012	Prbj.g_00454
OG0001234	Syat.g_02092	Prbj.g_02640
OG0001235	Syat.g_01838	Prbj.g_01033
OG0001236	Syat.g_02156	Prbj.g_01505
OG0001237	Syat.g_02161	Prbj.g_01512
OG0001238	Syat.g_02673	Prbj.g_01969
OG0001239	Syat.g_01472	Prbj.g_00567
OG0001240	Syat.g_01554	Prbj.g_00604
OG0001241	Syat.g_01564	Prbj.g_00614
OG0001242	Syat.g_02936	Prbj.g_01560
OG0001243	Syat.g_02928	Prbj.g_01529
OG0001245	Syat.g_00212	Prbj.g_00689
OG0001246	Syat.g_03209	Prbj.g_02091
OG0001247	Syat.g_01019	Prbj.g_02453
OG0001248	Syat.g_03159	Prbj.g_00943
OG0001249	Syat.g_01620	Prbj.g_00347
OG0001250	Syat.g_00739	Prbj.g_02482
OG0001252	Syat.g_00787	Prbj.g_01847
OG0001255	Syat.g_00843	Prbj.g_00769
OG0001258	Syat.g_03119	Prbj.g_00864
OG0001259	Syat.g_03014	Prbj.g_00456
OG0001261	Syat.g_01791	Prbj.g_00990
OG0001262	Syat.g_02285	Prbj.g_01226
OG0001263	Syat.g_02926	Prbj.g_01531
OG0001265	Syat.g_02938	Prbj.g_01558
OG0001266	Syat.g_02808	Prbj.g_01168
OG0001267	Syat.g_02060	Prbj.g_01405
OG0001268	Syat.g_01608	Prbj.g_00335
OG0001269	Syat.g_02369	Prbj.g_02500
OG0001270	Syat.g_02968	Prbj.g_00098
OG0001271	Syat.g_01374	Prbj.g_00131
OG0001272	Syat.g_03176	Prbj.g_01624
OG0001274	Syat.g_02727	Prbj.g_00269
OG0001275	Syat.g_00529	Prbj.g_02227
OG0001276	Syat.g_00705	Prbj.g_02210
OG0001277	Syat.g_03312	Prbj.g_02042
OG0001278	Syat.g_00895	Prbj.g_02165
OG0001279	Syat.g_01252	Prbj.g_01299
OG0001281	Syat.g_01159	Prbj.g_01734
OG0001283	Syat.g_02403	Prbj.g_02051
OG0001286	Syat.g_01656	Prbj.g_00409
OG0001288	Syat.g_02225	Prbj.g_01286
OG0001290	Syat.g_01563	Prbj.g_00613
OG0001291	Syat.g_02916	Prbj.g_01541
OG0001292	Syat.g_01873	Prbj.g_01346
OG0001293	Syat.g_01995	Prbj.g_01369
OG0001294	Syat.g_00409	Prbj.g_00826
OG0001295	Syat.g_00945	Prbj.g_02145
OG0001297	Syat.g_03221	Prbj.g_02100
OG0001298	Syat.g_00043	Prbj.g_01797
OG0001300	Syat.g_01025	Prbj.g_00947
OG0001303	Syat.g_00628	Prbj.g_02309
OG0001307	Syat.g_02082	Prbj.g_00670
OG0001308	Syat.g_01176	Prbj.g_01074
OG0001309	Syat.g_01113	Prbj.g_02106
OG0001310	Syat.g_03066	Prbj.g_00488
OG0001311	Syat.g_00703	Prbj.g_02208
OG0001312	Syat.g_00615	Prbj.g_02298
OG0001319	Syat.g_02048	Prbj.g_01395
OG0001323	Syat.g_01111	Prbj.g_02109
OG0001326	Syat.g_02525	Prbj.g_02026
OG0001329	Syat.g_00097	Prbj.g_00043
OG0001331	Syat.g_01301	Prbj.g_01644
OG0001333	Syat.g_03018	Prbj.g_00460
OG0001336	Syat.g_02402	Prbj.g_02052
OG0001337	Syat.g_01621	Prbj.g_00353
OG0001347	Syat.g_02666	Prbj.g_01278
OG0001347	Syat.g_01136, Syat.g_00583	Prbj.g_00979
OG0001348	Syat.g_03316	Prbj.g_00249
OG0001351	Syat.g_01318	Prbj.g_01893
OG0001353	Syat.g_00717	Prbj.g_02473
OG0001354	Syat.g_00558	Prbj.g_02252
OG0001355	Syat.g_02589	Prbj.g_02368
OG0001356	Syat.g_01035	Prbj.g_01986
OG0001358	Syat.g_03319	Prbj.g_02549
OG0001360	Syat.g_00256	Prbj.g_00018
OG0001361	Syat.g_00293	Prbj.g_00309
OG0001365	Syat.g_02687	Prbj.g_01960
OG0001366	Syat.g_03047	Prbj.g_00123, Prbj.g_02691, Prbj.g_00479
OG0001371	Syat.g_01490	Prbj.g_00184
OG0001373	Syat.g_02524	Prbj.g_02025
OG0001374	Syat.g_02541	Prbj.g_02033
OG0001376	Syat.g_00841	Prbj.g_01978
OG0001377	Syat.g_00842	Prbj.g_01977
OG0001378	Syat.g_02967	Prbj.g_00091
OG0001379	Syat.g_01147	Prbj.g_01720
OG0001382	Syat.g_00101	Prbj.g_02174
OG0001383	Syat.g_01092	Prbj.g_02616
OG0001383	Syat.g_01441	Prbj.g_02617
OG0001385	Syat.g_02521	Prbj.g_02022
OG0001386	Syat.g_02522	Prbj.g_02023
OG0001387	Syat.g_02523	Prbj.g_02024
OG0001388	Syat.g_02526	Prbj.g_02027
OG0001389	Syat.g_02531	Prbj.g_02028
OG0001390	Syat.g_02532	Prbj.g_02029
OG0001391	Syat.g_02533	Prbj.g_02030
OG0001392	Syat.g_02539	Prbj.g_02031
OG0001393	Syat.g_02540	Prbj.g_02032
OG0001394	Syat.g_00450	Prbj.g_02381
OG0001396	Syat.g_02665, Syat.g_01137	Prbj.g_01277
OG0001401	Syat.g_00721	Prbj.g_02477
OG0001402	Syat.g_03314	Prbj.g_02554
OG0001403	Syat.g_02307	Prbj.g_01203
OG0001406	Syat.g_00840	Prbj.g_01979
OG0001409	Syat.g_01007	Prbj.g_00834
OG0001412	Syat.g_01135	Prbj.g_00978
OG0001412	Syat.g_02667	Prbj.g_01279
OG0001415	Syat.g_00017	Prbj.g_01776
OG0001416	Syat.g_02491	Prbj.g_01731
OG0001418	Syat.g_03267	Prbj.g_02636
OG0001434	Syat.g_00455	Prbj.g_02385
OG0001435	Syat.g_00422	Prbj.g_02336
OG0001437	Syat.g_00016	Prbj.g_01775
OG0001438	Syat.g_02076	Prbj.g_01420
OG0001441	Syat.g_01109	Prbj.g_02111
OG0001443	Syat.g_02649	Prbj.g_00872
OG0001444	Syat.g_01547	Prbj.g_01810
OG0001449	Syat.g_00800	Prbj.g_01327
OG0001451	Syat.g_02877	Prbj.g_02199
OG0001461	Syat.g_01945	Prbj.g_01889
OG0001462	Syat.g_02301	Prbj.g_01210
OG0001470	Syat.g_02257, Syat.g_02252	Prbj.g_01255
OG0001474	Syat.g_01607	Prbj.g_00334
OG0001475	Syat.g_01116	Prbj.g_01257
OG0001476	Syat.g_02579, Syat.g_01012	Prbj.g_00839
OG0001477	Syat.g_00321, Syat.g_00322, Syat.g_00318	Prbj.g_00750
OG0001478	Syat.g_01385	Prbj.g_00137
OG0001479	Syat.g_01610	Prbj.g_00337
OG0001484	Syat.g_02443	Prbj.g_02172
OG0001487	Syat.g_01355	Prbj.g_00662, Prbj.g_00661, Prbj.g_00660
OG0001488	Syat.g_00301	Prbj.g_00828
OG0001489	Syat.g_01645	Prbj.g_00398
OG0001495	Syat.g_01833	Prbj.g_01031
OG0001496	Syat.g_00316	Prbj.g_00746
OG0001497	Syat.g_00317	Prbj.g_00749
OG0001498	Syat.g_02954	Prbj.g_00065
OG0001508	Syat.g_02258	Prbj.g_01254
OG0001509	Syat.g_01296	Prbj.g_01275, Prbj.g_01584
OG0001510	Syat.g_02214	Prbj.g_01818
OG0001511	Syat.g_01580	Prbj.g_00628
OG0001512	Syat.g_01445	Prbj.g_02612
OG0001513	Syat.g_01083	Prbj.g_00676
OG0001514	Syat.g_00315	Prbj.g_00745
OG0001515	Syat.g_00927	Prbj.g_00939
OG0001516	Syat.g_00398	Prbj.g_00817
OG0001517	Syat.g_01613	Prbj.g_00340
OG0001518	Syat.g_02671	Prbj.g_01971
OG0001519	Syat.g_02646	Prbj.g_01982
OG0001527	Syat.g_00064	Prbj.g_01878
OG0001528	Syat.g_01115	Prbj.g_01251
OG0001529	Syat.g_02294	Prbj.g_01216
OG0001530	Syat.g_01578	Prbj.g_00626
OG0001531	Syat.g_01444	Prbj.g_02613
OG0001532	Syat.g_00213	Prbj.g_00005
OG0001533	Syat.g_02966	Prbj.g_00090
OG0001533	Syat.g_02786	Prbj.g_00683
OG0001534	Syat.g_00689	Prbj.g_02200
OG0001535	Syat.g_00707	Prbj.g_02212
OG0001536	Syat.g_00589	Prbj.g_02272
OG0001537	Syat.g_00441	Prbj.g_02372
OG0001538	Syat.g_00484	Prbj.g_02417
OG0001539	Syat.g_00417	Prbj.g_02522
OG0001540	Syat.g_02924	Prbj.g_01533
OG0001541	Syat.g_02847	Prbj.g_00507
OG0001542	Syat.g_02837	Prbj.g_01142
OG0001543	Syat.g_03229	Prbj.g_00247
OG0001544	Syat.g_02647	Prbj.g_01981
OG0001545	Syat.g_02444, Syat.g_02433	Prbj.g_02041
OG0001553	Syat.g_01230	Prbj.g_01053
OG0001558	Syat.g_02323	Prbj.g_01187
OG0001559	Syat.g_01577	Prbj.g_00625
OG0001560	Syat.g_01562	Prbj.g_00612
OG0001561	Syat.g_00701	Prbj.g_02206
OG0001562	Syat.g_00523	Prbj.g_02220
OG0001563	Syat.g_01662	Prbj.g_00982
OG0001574	Syat.g_00066	Prbj.g_01876
OG0001575	Syat.g_00061	Prbj.g_01881
OG0001576	Syat.g_01169	Prbj.g_01743
OG0001577	Syat.g_03255	Prbj.g_00967
OG0001580	Syat.g_02701	Prbj.g_01944
OG0001588	Syat.g_03195, Syat.g_02169	Prbj.g_01492
OG0001590	Syat.g_00112	Prbj.g_02501
OG0001591	Syat.g_00411	Prbj.g_02526
OG0001592	Syat.g_02699	Prbj.g_01945
OG0001614	Syat.g_02197	Prbj.g_01590
OG0001615	Syat.g_00091	Prbj.g_02667
OG0001616	Syat.g_00249	Prbj.g_01911
OG0001617	Syat.g_03212, Syat.g_03299	Prbj.g_01092
OG0001618	Syat.g_02510, Syat.g_00670	Prbj.g_02188
OG0001619	Syat.g_00600	Prbj.g_02282
OG0001620	Syat.g_01601	Prbj.g_00326
OG0001621	Syat.g_01883	Prbj.g_01358
OG0001622	Syat.g_02404	Prbj.g_02050
OG0001634	Syat.g_00404	Prbj.g_00823
OG0001635	Syat.g_02229, Syat.g_01993	Prbj.g_02633
OG0001636	Syat.g_02302	Prbj.g_01209
OG0001637	Syat.g_02788	Prbj.g_00436
OG0001638	Syat.g_03143	Prbj.g_00490
OG0001639	Syat.g_02981	Prbj.g_01685
OG0001640	Syat.g_00792	Prbj.g_01851
OG0001641	Syat.g_00540	Prbj.g_02238
OG0001642	Syat.g_00676	Prbj.g_02499
OG0001643	Syat.g_00131	Prbj.g_02578
OG0001652	Syat.g_02326	Prbj.g_01185
OG0001653	Syat.g_01553	Prbj.g_00601
OG0001654	Syat.g_02983	Prbj.g_01683
OG0001657	Syat.g_02887	Prbj.g_00532
OG0001671	Syat.g_02742	Prbj.g_00254
OG0001672	Syat.g_01483	Prbj.g_00578
OG0001673	Syat.g_01454	Prbj.g_00178
OG0001675	Syat.g_00525	Prbj.g_02223, Prbj.g_02221
OG0001677	Syat.g_01631	Prbj.g_00366
OG0001680	Syat.g_03064	Prbj.g_01373
OG0001692	Syat.g_01231	Prbj.g_01051
OG0001694	Syat.g_02062	Prbj.g_01407
OG0001695	Syat.g_02434	Prbj.g_02036
OG0001702	Syat.g_01533	Prbj.g_00591
OG0001703	Syat.g_03164	Prbj.g_01637
OG0001715	Syat.g_01717	Prbj.g_00707
OG0001726	Syat.g_02003	Prbj.g_02321
OG0001729	Syat.g_01440	Prbj.g_02618
OG0001730	Syat.g_01676	Prbj.g_00421
OG0001731	Syat.g_03081	Prbj.g_01698
OG0001732	Syat.g_02387, Syat.g_00911	Prbj.g_01904
OG0001734	Syat.g_00513, Syat.g_01308	Prbj.g_02497
OG0001735	Syat.g_00345	Prbj.g_00808
OG0001736	Syat.g_01254	Prbj.g_01443, Prbj.g_00345, Prbj.g_01470
OG0001737	Syat.g_02084	Prbj.g_01425
OG0001738	Syat.g_02127	Prbj.g_01458
OG0001748	Syat.g_02740	Prbj.g_00256
OG0001750	Syat.g_01551	Prbj.g_00599
OG0001751	Syat.g_01455	Prbj.g_00179
OG0001752	Syat.g_02991	Prbj.g_00424
OG0001754	Syat.g_02790	Prbj.g_00433
OG0001755	Syat.g_03226	Prbj.g_02105
OG0001759	Syat.g_02466	Prbj.g_01108
OG0001760	Syat.g_03146	Prbj.g_02326, Prbj.g_00936
OG0001761	Syat.g_00819	Prbj.g_00901
OG0001762	Syat.g_00531	Prbj.g_02230
OG0001763	Syat.g_00545	Prbj.g_02244
OG0001764	Syat.g_00639	Prbj.g_02318
OG0001766	Syat.g_02711	Prbj.g_01435
OG0001783	Syat.g_02203	Prbj.g_01595
OG0001784	Syat.g_01536	Prbj.g_00594
OG0001786	Syat.g_03099	Prbj.g_01714
OG0001787	Syat.g_01076	Prbj.g_02126
OG0001788	Syat.g_03272	Prbj.g_02129
OG0001789	Syat.g_01152	Prbj.g_01727
OG0001790	Syat.g_03249	Prbj.g_00960
OG0001792	Syat.g_00905	Prbj.g_02154
OG0001796	Syat.g_00716	Prbj.g_02218
OG0001797	Syat.g_00605, Syat.g_01062	Prbj.g_02289
OG0001798	Syat.g_03310	Prbj.g_02556
OG0001800	Syat.g_01091, Syat.g_01660	Prbj.g_01295
OG0001801	Syat.g_01240	Prbj.g_01042
OG0001803	Syat.g_01291	Prbj.g_00106
OG0001804	Syat.g_02955	Prbj.g_00066
OG0001805	Syat.g_02770, Syat.g_01090	Prbj.g_01351
OG0001806	Syat.g_02050, Syat.g_02049	Prbj.g_01396
OG0001807	Syat.g_02090	Prbj.g_01486
OG0001808	Syat.g_02145	Prbj.g_01497
OG0001809	Syat.g_00435	Prbj.g_01544
OG0001811	Syat.g_02839	Prbj.g_01139
OG0001812	Syat.g_02698	Prbj.g_01946
OG0001813	Syat.g_02490	Prbj.g_02001
OG0001814	Syat.g_02395	Prbj.g_02059
OG0001815	Syat.g_01886, Syat.g_00954	Prbj.g_02068
OG0001837	Syat.g_02741	Prbj.g_00255
OG0001839	Syat.g_02305	Prbj.g_01205
OG0001840	Syat.g_02288	Prbj.g_01222
OG0001841	Syat.g_02280	Prbj.g_01230
OG0001842	Syat.g_02421	Prbj.g_01812
OG0001843	Syat.g_02196	Prbj.g_01589
OG0001844	Syat.g_02195	Prbj.g_01588
OG0001845	Syat.g_02193	Prbj.g_01582
OG0001846	Syat.g_03123, Syat.g_02935	Prbj.g_01561
OG0001847	Syat.g_02937	Prbj.g_01559
OG0001848	Syat.g_02941	Prbj.g_01555
OG0001849	Syat.g_01526	Prbj.g_00586
OG0001850	Syat.g_01486	Prbj.g_00579
OG0001851	Syat.g_01479	Prbj.g_00574
OG0001852	Syat.g_01478	Prbj.g_00573
OG0001853	Syat.g_01471	Prbj.g_00566
OG0001854	Syat.g_01449	Prbj.g_00175
OG0001855	Syat.g_01273	Prbj.g_00437
OG0001855	Syat.g_01363	Prbj.g_01062
OG0001856	Syat.g_03103	Prbj.g_00886
OG0001857	Syat.g_03100	Prbj.g_00889
OG0001858	Syat.g_03076	Prbj.g_01695
OG0001859	Syat.g_01305	Prbj.g_01648
OG0001860	Syat.g_03166	Prbj.g_01636
OG0001861	Syat.g_03177	Prbj.g_01623
OG0001862	Syat.g_03190	Prbj.g_01611
OG0001863	Syat.g_03203	Prbj.g_01606
OG0001864	Syat.g_03282	Prbj.g_02140
OG0001866	Syat.g_00002	Prbj.g_01759
OG0001867	Syat.g_03410	Prbj.g_01749
OG0001868	Syat.g_01156	Prbj.g_01730
OG0001869	Syat.g_03254	Prbj.g_00966
OG0001870	Syat.g_03264	Prbj.g_00974
OG0001871	Syat.g_00312	Prbj.g_00842
OG0001872	Syat.g_00899	Prbj.g_02161
OG0001873	Syat.g_00228	Prbj.g_01912
OG0001874	Syat.g_00251	Prbj.g_00017
OG0001877	Syat.g_00926	Prbj.g_00940
OG0001878	Syat.g_00528	Prbj.g_02226
OG0001879	Syat.g_00533	Prbj.g_02234
OG0001880	Syat.g_00574	Prbj.g_02265
OG0001881	Syat.g_00575	Prbj.g_02266
OG0001882	Syat.g_00602	Prbj.g_02286
OG0001883	Syat.g_00608	Prbj.g_02291
OG0001884	Syat.g_00617	Prbj.g_02300
OG0001885	Syat.g_00632	Prbj.g_02313
OG0001886	Syat.g_00638	Prbj.g_02317
OG0001888	Syat.g_00456	Prbj.g_02398
OG0001889	Syat.g_00498	Prbj.g_02426
OG0001890	Syat.g_00748	Prbj.g_02489
OG0001891	Syat.g_00756	Prbj.g_02493
OG0001892	Syat.g_00982	Prbj.g_02506
OG0001893	Syat.g_03309	Prbj.g_02557
OG0001894	Syat.g_00116	Prbj.g_02572
OG0001895	Syat.g_01244	Prbj.g_01292
OG0001896	Syat.g_02964	Prbj.g_00088
OG0001897	Syat.g_01604	Prbj.g_00332
OG0001898	Syat.g_01622	Prbj.g_00349
OG0001899	Syat.g_01793	Prbj.g_00992
OG0001900	Syat.g_01997	Prbj.g_01370
OG0001901	Syat.g_01998	Prbj.g_01371
OG0001902	Syat.g_02068	Prbj.g_01412
OG0001903	Syat.g_02077	Prbj.g_01421
OG0001904	Syat.g_02141	Prbj.g_01489
OG0001905	Syat.g_02147	Prbj.g_01499
OG0001906	Syat.g_02923	Prbj.g_01534
OG0001908	Syat.g_02845	Prbj.g_00506
OG0001909	Syat.g_02833	Prbj.g_01147
OG0001910	Syat.g_02736	Prbj.g_00260
OG0001911	Syat.g_00260	Prbj.g_00208
OG0001912	Syat.g_02679	Prbj.g_01965
OG0001913	Syat.g_02677	Prbj.g_01967
OG0001914	Syat.g_03287	Prbj.g_01995
OG0001929	Syat.g_02273	Prbj.g_01237
OG0001930	Syat.g_02422	Prbj.g_01813
OG0001931	Syat.g_02424	Prbj.g_01814
OG0001932	Syat.g_02198	Prbj.g_01591
OG0001933	Syat.g_01573	Prbj.g_00623
OG0001934	Syat.g_01559	Prbj.g_00608
OG0001935	Syat.g_01476	Prbj.g_00571
OG0001936	Syat.g_00178	Prbj.g_01323
OG0001937	Syat.g_03089	Prbj.g_01706
OG0001938	Syat.g_03168	Prbj.g_01634
OG0001940	Syat.g_00044	Prbj.g_01798
OG0001941	Syat.g_01160	Prbj.g_01735
OG0001943	Syat.g_00405	Prbj.g_00836
OG0001944	Syat.g_01250	Prbj.g_00052
OG0001946	Syat.g_00972	Prbj.g_00945
OG0001948	Syat.g_00543	Prbj.g_02242
OG0001949	Syat.g_00563	Prbj.g_02256
OG0001950	Syat.g_00565	Prbj.g_02258
OG0001951	Syat.g_00576	Prbj.g_02267
OG0001952	Syat.g_00603	Prbj.g_02287
OG0001953	Syat.g_00604	Prbj.g_02288
OG0001955	Syat.g_01670	Prbj.g_02496
OG0001956	Syat.g_00959	Prbj.g_02513
OG0001957	Syat.g_03304	Prbj.g_02562
OG0001958	Syat.g_00343	Prbj.g_00811
OG0001960	Syat.g_01358	Prbj.g_00668
OG0001961	Syat.g_01376	Prbj.g_00133
OG0001964	Syat.g_01846	Prbj.g_02642
OG0001966	Syat.g_01940	Prbj.g_01365
OG0001967	Syat.g_01942	Prbj.g_01367
OG0001968	Syat.g_01943	Prbj.g_01368
OG0001969	Syat.g_02102	Prbj.g_01440
OG0001970	Syat.g_02921	Prbj.g_01536
OG0001971	Syat.g_02835	Prbj.g_01145
OG0001972	Syat.g_02723	Prbj.g_00273
OG0001973	Syat.g_02714, Syat.g_02718	Prbj.g_01926
OG0001975	Syat.g_03286	Prbj.g_01994
OG0001976	Syat.g_03288	Prbj.g_01996
OG0001977	Syat.g_02506	Prbj.g_02007
OG0001995	Syat.g_02221	Prbj.g_02136
OG0001996	Syat.g_02309	Prbj.g_01201
OG0001997	Syat.g_01549	Prbj.g_00597
OG0001999	Syat.g_03020	Prbj.g_00462
OG0002000	Syat.g_01112	Prbj.g_02107
OG0002002	Syat.g_00900	Prbj.g_02160
OG0002003	Syat.g_01980	Prbj.g_00935
OG0002004	Syat.g_02268	Prbj.g_00922
OG0002005	Syat.g_01991	Prbj.g_00918
OG0002006	Syat.g_02751	Prbj.g_01854
OG0002007	Syat.g_00984	Prbj.g_01855
OG0002008	Syat.g_03284	Prbj.g_02228
OG0002009	Syat.g_00446	Prbj.g_02375
OG0002010	Syat.g_01337	Prbj.g_00644
OG0002013	Syat.g_01504	Prbj.g_01462
OG0002016	Syat.g_02743	Prbj.g_00253
OG0002037	Syat.g_01293	Prbj.g_01632
OG0002038	Syat.g_01251	Prbj.g_00840
OG0002039	Syat.g_00299	Prbj.g_00827
OG0002040	Syat.g_02427	Prbj.g_00303
OG0002041	Syat.g_00547	Prbj.g_02246
OG0002042	Syat.g_00569	Prbj.g_02262
OG0002043	Syat.g_00625	Prbj.g_02307
OG0002045	Syat.g_01381	Prbj.g_00135
OG0002046	Syat.g_01397	Prbj.g_00138
OG0002047	Syat.g_02951	Prbj.g_00062
OG0002048	Syat.g_01636	Prbj.g_00369
OG0002050	Syat.g_02040	Prbj.g_01387
OG0002051	Syat.g_02848	Prbj.g_00508
OG0002052	Syat.g_01022	Prbj.g_01983
OG0002110	Syat.g_02552	Prbj.g_02353
OG0002114	Syat.g_01366	Prbj.g_00440
OG0002119	Syat.g_02752	Prbj.g_00015
OG0002120	Syat.g_02459	Prbj.g_00674
OG0002154	Syat.g_00084	Prbj.g_01528
OG0002159	Syat.g_01548	Prbj.g_01811
OG0002160	Syat.g_02996	Prbj.g_00189
OG0002161	Syat.g_01272	Prbj.g_00438
OG0002166	Syat.g_03397	Prbj.g_00930
OG0002167	Syat.g_01778	Prbj.g_00915
OG0002170	Syat.g_01618	Prbj.g_00344
OG0002172	Syat.g_02739	Prbj.g_00257
OG0002173	Syat.g_02754	Prbj.g_00239
OG0002174	Syat.g_02511	Prbj.g_02011
OG0002175	Syat.g_00267	Prbj.g_01924
OG0002229	Syat.g_02254	Prbj.g_01261
OG0002231	Syat.g_00444, Syat.g_00098	Prbj.g_00916
OG0002235	Syat.g_00462	Prbj.g_02390
OG0002238	Syat.g_00491	Prbj.g_00796
OG0002239	Syat.g_01095	Prbj.g_00664
OG0002241	Syat.g_01398	Prbj.g_00139
OG0002243	Syat.g_02803	Prbj.g_01937
OG0002277	Syat.g_02270	Prbj.g_01240
OG0002285	Syat.g_00612	Prbj.g_02295
OG0002286	Syat.g_00266	Prbj.g_01923
OG0002289	Syat.g_01401	Prbj.g_00141
OG0002290	Syat.g_01453	Prbj.g_00173
OG0002292	Syat.g_02822	Prbj.g_01156
OG0002330	Syat.g_01093	Prbj.g_00748
OG0002332	Syat.g_00492	Prbj.g_00795
OG0002333	Syat.g_00490	Prbj.g_00797
OG0002335	Syat.g_02353, Syat.g_02025	Prbj.g_01066
OG0002340	Syat.g_02781	Prbj.g_00232
OG0002341	Syat.g_02712, Syat.g_02713	Prbj.g_01927
OG0002343	Syat.g_01871	Prbj.g_01344
OG0002382	Syat.g_03179	Prbj.g_01621
OG0002385	Syat.g_00268	Prbj.g_01925
OG0002386	Syat.g_01687	Prbj.g_02706
OG0002390	Syat.g_02830	Prbj.g_01150
OG0002391	Syat.g_02932	Prbj.g_00197
OG0002394	Syat.g_02413, Syat.g_02710	Prbj.g_01929
OG0002429	Syat.g_01538	Prbj.g_00595
OG0002430	Syat.g_01100	Prbj.g_02121
OG0002431	Syat.g_01101	Prbj.g_02120
OG0002432	Syat.g_02706	Prbj.g_01932
OG0002436	Syat.g_01258, Syat.g_02488	Prbj.g_00708
OG0002440	Syat.g_00706	Prbj.g_02211
OG0002444	Syat.g_01360	Prbj.g_01059
OG0002447	Syat.g_01399	Prbj.g_00140
OG0002492	Syat.g_02709	Prbj.g_01930
OG0002494	Syat.g_00034	Prbj.g_01681
OG0002496	Syat.g_02437	Prbj.g_02445
OG0002498	Syat.g_00735	Prbj.g_01816, Prbj.g_01319
OG0002563	Syat.g_01386	Prbj.g_01081
