Orthogroup	Syat	Syaj
OG0001150	Syat.g_01299	Syaj.g_00055
OG0001151	Syat.g_01420	Syaj.g_00043
OG0001152	Syat.g_01421	Syaj.g_00040
OG0001153	Syat.g_01346	Syaj.g_01425
OG0001154	Syat.g_01347	Syaj.g_01426
OG0001155	Syat.g_02774	Syaj.g_01637
OG0001156	Syat.g_02978	Syaj.g_01640
OG0001157	Syat.g_02977	Syaj.g_01641
OG0001158	Syat.g_02976	Syaj.g_01643
OG0001159	Syat.g_02975	Syaj.g_01644
OG0001160	Syat.g_03104	Syaj.g_01697
OG0001161	Syat.g_02384	Syaj.g_02148
OG0001162	Syat.g_01528	Syaj.g_00979
OG0001163	Syat.g_03112	Syaj.g_01705
OG0001164	Syat.g_03116	Syaj.g_01711
OG0001165	Syat.g_03121	Syaj.g_01716
OG0001166	Syat.g_03050	Syaj.g_01746
OG0001167	Syat.g_03019	Syaj.g_01592
OG0001168	Syat.g_03017	Syaj.g_01594
OG0001169	Syat.g_03015	Syaj.g_01596
OG0001170	Syat.g_03013	Syaj.g_01597
OG0001171	Syat.g_03001	Syaj.g_01607
OG0001172	Syat.g_01858	Syaj.g_02641
OG0001173	Syat.g_01857	Syaj.g_02642
OG0001174	Syat.g_01849	Syaj.g_02650
OG0001175	Syat.g_01848	Syaj.g_02651
OG0001176	Syat.g_01831	Syaj.g_02688
OG0001178	Syat.g_03137	Syaj.g_01726
OG0001180	Syat.g_01654	Syaj.g_02744
OG0001181	Syat.g_01650	Syaj.g_02748
OG0001182	Syat.g_01642	Syaj.g_02757
OG0001183	Syat.g_01632	Syaj.g_02762
OG0001184	Syat.g_02160	Syaj.g_02449
OG0001185	Syat.g_02200	Syaj.g_02423
OG0001186	Syat.g_02235	Syaj.g_02339
OG0001187	Syat.g_02256	Syaj.g_02369
OG0001188	Syat.g_02261	Syaj.g_02336
OG0001189	Syat.g_02287	Syaj.g_02318
OG0001190	Syat.g_02692	Syaj.g_02111
OG0001191	Syat.g_02675	Syaj.g_02128
OG0001192	Syat.g_02663	Syaj.g_02138
OG0001193	Syat.g_02513	Syaj.g_02178
OG0001194	Syat.g_02515	Syaj.g_02180
OG0001195	Syat.g_02516	Syaj.g_02181
OG0001196	Syat.g_02398	Syaj.g_02244
OG0001197	Syat.g_02396	Syaj.g_02246
OG0001199	Syat.g_01475	Syaj.g_01825
OG0001200	Syat.g_01477	Syaj.g_01827
OG0001201	Syat.g_01572	Syaj.g_01888
OG0001202	Syat.g_02812	Syaj.g_02032
OG0001203	Syat.g_01447	Syaj.g_02877
OG0001204	Syat.g_01867	Syaj.g_02621
OG0001205	Syat.g_01287	Syaj.g_01545
OG0001206	Syat.g_03268	Syaj.g_01484
OG0001207	Syat.g_03162	Syaj.g_00061
OG0001208	Syat.g_03172	Syaj.g_00074
OG0001209	Syat.g_03273	Syaj.g_00147
OG0001210	Syat.g_00103	Syaj.g_00158
OG0001211	Syat.g_00078	Syaj.g_00184
OG0001214	Syat.g_00128	Syaj.g_01281
OG0001216	Syat.g_00660	Syaj.g_00958
OG0001218	Syat.g_01356	Syaj.g_01434
OG0001219	Syat.g_00629	Syaj.g_00782
OG0001220	Syat.g_01534	Syaj.g_00345
OG0001222	Syat.g_00597	Syaj.g_00911
OG0001223	Syat.g_00544	Syaj.g_00844
OG0001224	Syat.g_00804	Syaj.g_00423
OG0001225	Syat.g_00806	Syaj.g_00425
OG0001228	Syat.g_00938	Syaj.g_01565
OG0001229	Syat.g_00981	Syaj.g_00451
OG0001231	Syat.g_02327	Syaj.g_02279
OG0001232	Syat.g_03041	Syaj.g_01757
OG0001233	Syat.g_03012	Syaj.g_01598
OG0001234	Syat.g_02092	Syaj.g_02655
OG0001235	Syat.g_01838	Syaj.g_02679
OG0001236	Syat.g_02156	Syaj.g_02453
OG0001237	Syat.g_02161	Syaj.g_02447
OG0001239	Syat.g_01472	Syaj.g_01822
OG0001240	Syat.g_01554	Syaj.g_01871
OG0001242	Syat.g_02936	Syaj.g_01913
OG0001243	Syat.g_02928	Syaj.g_01926
OG0001244	Syat.g_02901	Syaj.g_01960
OG0001246	Syat.g_03209	Syaj.g_00100
OG0001247	Syat.g_01019	Syaj.g_00973
OG0001248	Syat.g_03159	Syaj.g_00978
OG0001250	Syat.g_00739	Syaj.g_00375
OG0001251	Syat.g_00963, Syat.g_00621	Syaj.g_02187
OG0001252	Syat.g_00787	Syaj.g_00416
OG0001256	Syat.g_03111	Syaj.g_01704
OG0001257	Syat.g_01716	Syaj.g_01342
OG0001258	Syat.g_03119	Syaj.g_01714
OG0001261	Syat.g_01791	Syaj.g_02728
OG0001262	Syat.g_02285	Syaj.g_02320
OG0001263	Syat.g_02926	Syaj.g_01929
OG0001265	Syat.g_02938	Syaj.g_01911
OG0001266	Syat.g_02808	Syaj.g_02036
OG0001267	Syat.g_02060	Syaj.g_02565
OG0001268	Syat.g_01608	Syaj.g_02811
OG0001270	Syat.g_02968	Syaj.g_01558
OG0001271	Syat.g_01374	Syaj.g_01447
OG0001272	Syat.g_03176	Syaj.g_00078
OG0001274	Syat.g_02727	Syaj.g_02077
OG0001275	Syat.g_00529	Syaj.g_00827
OG0001276	Syat.g_00705	Syaj.g_00811
OG0001277	Syat.g_03312	Syaj.g_02227
OG0001278	Syat.g_00895	Syaj.g_00575
OG0001279	Syat.g_01252	Syaj.g_01356
OG0001281	Syat.g_01159	Syaj.g_01519
OG0001282	Syat.g_02780	Syaj.g_00058
OG0001283	Syat.g_02403	Syaj.g_02238
OG0001286	Syat.g_01656	Syaj.g_02742
OG0001287	Syat.g_02208	Syaj.g_02415
OG0001288	Syat.g_02225	Syaj.g_02394
OG0001289	Syat.g_01527	Syaj.g_01845
OG0001290	Syat.g_01563	Syaj.g_01880
OG0001291	Syat.g_02916	Syaj.g_01939
OG0001292	Syat.g_01873	Syaj.g_02616
OG0001293	Syat.g_01995	Syaj.g_02594
OG0001294	Syat.g_00409	Syaj.g_00722
OG0001295	Syat.g_00945	Syaj.g_00161
OG0001296	Syat.g_03217	Syaj.g_00106
OG0001297	Syat.g_03221	Syaj.g_00110
OG0001298	Syat.g_00043	Syaj.g_00221
OG0001299	Syat.g_00401	Syaj.g_00716
OG0001300	Syat.g_01025	Syaj.g_00479
OG0001303	Syat.g_00628	Syaj.g_00784
OG0001304	Syat.g_00690	Syaj.g_00795
OG0001305	Syat.g_00813	Syaj.g_00433
OG0001306	Syat.g_03234	Syaj.g_00285
OG0001307	Syat.g_02082	Syaj.g_02672
OG0001309	Syat.g_01113	Syaj.g_00116
OG0001310	Syat.g_03066	Syaj.g_01735
OG0001311	Syat.g_00703	Syaj.g_00809
OG0001312	Syat.g_00615	Syaj.g_00931
OG0001314	Syat.g_00839, Syat.g_00137	Syaj.g_00524, Syaj.g_01091, Syaj.g_01258
OG0001315	Syat.g_01634	Syaj.g_02760
OG0001317	Syat.g_01451	Syaj.g_02857
OG0001319	Syat.g_02048	Syaj.g_02576
OG0001323	Syat.g_01111	Syaj.g_00119
OG0001325	Syat.g_00664	Syaj.g_00953
OG0001326	Syat.g_02525	Syaj.g_02196
OG0001327	Syat.g_00414	Syaj.g_00729
OG0001329	Syat.g_00097	Syaj.g_00028
OG0001333	Syat.g_03018	Syaj.g_01593
OG0001336	Syat.g_02402	Syaj.g_02239
OG0001337	Syat.g_01621	Syaj.g_02795, Syaj.g_02786
OG0001345	Syat.g_00290	Syaj.g_00337
OG0001347	Syat.g_02666	Syaj.g_02497
OG0001348	Syat.g_03316	Syaj.g_00393
OG0001349	Syat.g_01220	Syaj.g_01763
OG0001351	Syat.g_01318	Syaj.g_00272
OG0001353	Syat.g_00717	Syaj.g_00386
OG0001354	Syat.g_00558	Syaj.g_00857
OG0001355	Syat.g_02589	Syaj.g_01244
OG0001358	Syat.g_03319	Syaj.g_01309
OG0001360	Syat.g_00256	Syaj.g_00340
OG0001361	Syat.g_00293	Syaj.g_00334
OG0001364	Syat.g_02143	Syaj.g_02473
OG0001366	Syat.g_03047	Syaj.g_01749
OG0001373	Syat.g_02524	Syaj.g_02195
OG0001374	Syat.g_02541	Syaj.g_02203
OG0001376	Syat.g_00841	Syaj.g_02140
OG0001377	Syat.g_00842	Syaj.g_02139
OG0001378	Syat.g_02967	Syaj.g_01559
OG0001379	Syat.g_01147	Syaj.g_01503
OG0001382	Syat.g_00101	Syaj.g_00685
OG0001383	Syat.g_01441	Syaj.g_02884, Syaj.g_02883, Syaj.g_02882
OG0001385	Syat.g_02521	Syaj.g_02192
OG0001386	Syat.g_02522	Syaj.g_02193
OG0001387	Syat.g_02523	Syaj.g_02194
OG0001388	Syat.g_02526	Syaj.g_02197
OG0001389	Syat.g_02531	Syaj.g_02198
OG0001390	Syat.g_02532	Syaj.g_02199
OG0001391	Syat.g_02533	Syaj.g_02200
OG0001392	Syat.g_02539	Syaj.g_02201
OG0001393	Syat.g_02540	Syaj.g_02202
OG0001394	Syat.g_00450	Syaj.g_01059
OG0001396	Syat.g_01137	Syaj.g_02372
OG0001401	Syat.g_00721	Syaj.g_00381
OG0001402	Syat.g_03314	Syaj.g_01304
OG0001403	Syat.g_02307	Syaj.g_02297
OG0001406	Syat.g_00840	Syaj.g_02141
OG0001408	Syat.g_00211	Syaj.g_00561
OG0001412	Syat.g_02667	Syaj.g_02496
OG0001413	Syat.g_00853	Syaj.g_01241
OG0001416	Syat.g_02491	Syaj.g_01516
OG0001417	Syat.g_01705	Syaj.g_00858
OG0001420	Syat.g_01099	Syaj.g_00131
OG0001421	Syat.g_03056	Syaj.g_01235, Syaj.g_01167
OG0001430	Syat.g_03343	Syaj.g_02104
OG0001432	Syat.g_00846	Syaj.g_00509
OG0001434	Syat.g_00455	Syaj.g_01054
OG0001435	Syat.g_00422	Syaj.g_00736
OG0001438	Syat.g_02076	Syaj.g_02550
OG0001439	Syat.g_02105	Syaj.g_02520
OG0001443	Syat.g_02649	Syaj.g_02145
OG0001444	Syat.g_01547	Syaj.g_02403
OG0001449	Syat.g_00800	Syaj.g_02625
OG0001452	Syat.g_01881	Syaj.g_02607
OG0001453	Syat.g_00538	Syaj.g_00838
OG0001454	Syat.g_00189	Syaj.g_01231
OG0001456	Syat.g_02545	Syaj.g_02205
OG0001457	Syat.g_02546	Syaj.g_02206
OG0001458	Syat.g_02547	Syaj.g_02207
OG0001459	Syat.g_03357, Syat.g_03358	Syaj.g_00653
OG0001462	Syat.g_02301	Syaj.g_02304
OG0001470	Syat.g_02257	Syaj.g_01567
OG0001470	Syat.g_02252	Syaj.g_02342
OG0001473	Syat.g_00190	Syaj.g_01255
OG0001474	Syat.g_01607	Syaj.g_02812
OG0001475	Syat.g_01116	Syaj.g_01569
OG0001477	Syat.g_00321, Syat.g_00322, Syat.g_00318	Syaj.g_00444
OG0001478	Syat.g_01385	Syaj.g_01470
OG0001478	Syat.g_01294	Syaj.g_01463, Syaj.g_01462
OG0001479	Syat.g_01610	Syaj.g_02809
OG0001480	Syat.g_00100	Syaj.g_00343
OG0001482	Syat.g_00549	Syaj.g_00848
OG0001487	Syat.g_01355	Syaj.g_01433
OG0001488	Syat.g_00301	Syaj.g_00324
OG0001489	Syat.g_01645	Syaj.g_02753
OG0001492	Syat.g_00898	Syaj.g_00578
OG0001493	Syat.g_00890	Syaj.g_00569
OG0001496	Syat.g_00316	Syaj.g_00446
OG0001497	Syat.g_00317	Syaj.g_00445
OG0001498	Syat.g_02954	Syaj.g_02830
OG0001502	Syat.g_00757	Syaj.g_00351
OG0001504	Syat.g_03356	Syaj.g_00652
OG0001505	Syat.g_01215	Syaj.g_02359
OG0001508	Syat.g_02258	Syaj.g_01566
OG0001509	Syat.g_01296	Syaj.g_02499
OG0001510	Syat.g_02214	Syaj.g_02410
OG0001511	Syat.g_01580	Syaj.g_01896
OG0001512	Syat.g_01445	Syaj.g_02878
OG0001513	Syat.g_01083	Syaj.g_02690, Syaj.g_02448
OG0001514	Syat.g_00315	Syaj.g_00447
OG0001515	Syat.g_00927	Syaj.g_00483
OG0001516	Syat.g_00398	Syaj.g_00713
OG0001517	Syat.g_01613	Syaj.g_02806
OG0001518	Syat.g_02671	Syaj.g_02132
OG0001519	Syat.g_02646	Syaj.g_02147
OG0001520	Syat.g_00852	Syaj.g_00206
OG0001522	Syat.g_00642	Syaj.g_00385
OG0001523	Syat.g_01089	Syaj.g_00673
OG0001524	Syat.g_01088	Syaj.g_00672
OG0001527	Syat.g_00064	Syaj.g_00198
OG0001528	Syat.g_01115	Syaj.g_01568
OG0001529	Syat.g_02294	Syaj.g_02311
OG0001530	Syat.g_01578	Syaj.g_01894
OG0001531	Syat.g_01444	Syaj.g_02879
OG0001532	Syat.g_00213	Syaj.g_00619
OG0001533	Syat.g_02786	Syaj.g_01487
OG0001534	Syat.g_00689	Syaj.g_00794
OG0001535	Syat.g_00707	Syaj.g_00813
OG0001536	Syat.g_00589	Syaj.g_00903
OG0001537	Syat.g_00441	Syaj.g_01066
OG0001538	Syat.g_00484	Syaj.g_01018
OG0001539	Syat.g_00417	Syaj.g_00731
OG0001540	Syat.g_02924	Syaj.g_01931
OG0001541	Syat.g_02847	Syaj.g_02002
OG0001542	Syat.g_02837	Syaj.g_02011
OG0001543	Syat.g_03229	Syaj.g_02057
OG0001544	Syat.g_02647	Syaj.g_02146
OG0001545	Syat.g_02444, Syat.g_02433	Syaj.g_02226
OG0001547	Syat.g_00645	Syaj.g_01106
OG0001554	Syat.g_01005	Syaj.g_02109
OG0001556	Syat.g_03334, Syat.g_03147	Syaj.g_00636
OG0001557	Syat.g_00451	Syaj.g_01058
OG0001558	Syat.g_02323	Syaj.g_02282
OG0001559	Syat.g_01577	Syaj.g_01893
OG0001560	Syat.g_01562	Syaj.g_01879
OG0001561	Syat.g_00701	Syaj.g_00807
OG0001562	Syat.g_00523	Syaj.g_00821
OG0001563	Syat.g_01662	Syaj.g_02737
OG0001564	Syat.g_01209	Syaj.g_00657
OG0001567	Syat.g_00651	Syaj.g_01108
OG0001568	Syat.g_00643	Syaj.g_01104
OG0001570	Syat.g_03269	Syaj.g_01124
OG0001573	Syat.g_01835	Syaj.g_02533
OG0001574	Syat.g_00066	Syaj.g_00196
OG0001575	Syat.g_00061	Syaj.g_00201
OG0001576	Syat.g_01169	Syaj.g_00266
OG0001577	Syat.g_03255	Syaj.g_00298
OG0001580	Syat.g_02701	Syaj.g_02100
OG0001588	Syat.g_03195, Syat.g_02169	Syaj.g_02467
OG0001590	Syat.g_00112	Syaj.g_01289
OG0001592	Syat.g_02699	Syaj.g_02101
OG0001594	Syat.g_01365	Syaj.g_00701, Syaj.g_01360, Syaj.g_02118
OG0001614	Syat.g_02197	Syaj.g_02425
OG0001615	Syat.g_00091	Syaj.g_00354
OG0001616	Syat.g_00249	Syaj.g_00642
OG0001617	Syat.g_03212, Syat.g_03299	Syaj.g_00475
OG0001618	Syat.g_02510, Syat.g_00670	Syaj.g_00947
OG0001619	Syat.g_00600	Syaj.g_00914
OG0001620	Syat.g_01601	Syaj.g_02818
OG0001621	Syat.g_01883	Syaj.g_02606
OG0001622	Syat.g_02404	Syaj.g_02237
OG0001623	Syat.g_01666	Syaj.g_02791
OG0001624	Syat.g_00188	Syaj.g_02153
OG0001625	Syat.g_01938	Syaj.g_02600
OG0001634	Syat.g_00404	Syaj.g_00719
OG0001635	Syat.g_02229, Syat.g_01993	Syaj.g_02390
OG0001636	Syat.g_02302	Syaj.g_02303
OG0001637	Syat.g_02788	Syaj.g_01611
OG0001639	Syat.g_02981	Syaj.g_01636
OG0001640	Syat.g_00792	Syaj.g_00411
OG0001641	Syat.g_00540	Syaj.g_00840
OG0001642	Syat.g_00676	Syaj.g_00347
OG0001643	Syat.g_00131	Syaj.g_01278
OG0001644	Syat.g_00844	Syaj.g_00941
OG0001645	Syat.g_01719	Syaj.g_01809
OG0001647	Syat.g_02051	Syaj.g_02574
OG0001652	Syat.g_02326	Syaj.g_02280
OG0001653	Syat.g_01553	Syaj.g_01868
OG0001654	Syat.g_02983	Syaj.g_01634
OG0001657	Syat.g_02887	Syaj.g_01976
OG0001659	Syat.g_00219	Syaj.g_00634
OG0001660	Syat.g_01585, Syat.g_02948	Syaj.g_01902
OG0001666	Syat.g_03349	Syaj.g_00654
OG0001671	Syat.g_02742	Syaj.g_02062
OG0001672	Syat.g_01483	Syaj.g_01833
OG0001673	Syat.g_01454	Syaj.g_02855
OG0001675	Syat.g_00525	Syaj.g_00823
OG0001677	Syat.g_01631	Syaj.g_02763, Syaj.g_00624
OG0001678	Syat.g_01859	Syaj.g_02640
OG0001679	Syat.g_02946	Syaj.g_00205
OG0001680	Syat.g_03064	Syaj.g_00320
OG0001682	Syat.g_00668	Syaj.g_01232, Syaj.g_00949
OG0001692	Syat.g_01231	Syaj.g_01374
OG0001694	Syat.g_02062	Syaj.g_02563
OG0001695	Syat.g_02434	Syaj.g_02223
OG0001700	Syat.g_01074	Syaj.g_01115
OG0001702	Syat.g_01533	Syaj.g_01851, Syaj.g_01857
OG0001703	Syat.g_03164	Syaj.g_00062
OG0001715	Syat.g_01717	Syaj.g_01213
OG0001716	Syat.g_02002	Syaj.g_00350
OG0001717	Syat.g_02860	Syaj.g_01988
OG0001729	Syat.g_01440	Syaj.g_02885
OG0001730	Syat.g_01676	Syaj.g_02887
OG0001731	Syat.g_03081	Syaj.g_01663
OG0001732	Syat.g_02387, Syat.g_00911	Syaj.g_00595
OG0001733	Syat.g_01048	Syaj.g_00726
OG0001734	Syat.g_00513, Syat.g_01308	Syaj.g_00349
OG0001735	Syat.g_00345	Syaj.g_00704
OG0001736	Syat.g_01254	Syaj.g_02493
OG0001737	Syat.g_02084	Syaj.g_02544
OG0001738	Syat.g_02127	Syaj.g_02505
OG0001739	Syat.g_02435, Syat.g_02445	Syaj.g_02222
OG0001748	Syat.g_02740	Syaj.g_02064
OG0001750	Syat.g_01551	Syaj.g_01866
OG0001751	Syat.g_01455	Syaj.g_02854
OG0001752	Syat.g_02991	Syaj.g_01621
OG0001754	Syat.g_02790	Syaj.g_01613
OG0001755	Syat.g_03226	Syaj.g_00115
OG0001756	Syat.g_01277, Syat.g_00731	Syaj.g_02144
OG0001759	Syat.g_02466	Syaj.g_00499, Syaj.g_01196
OG0001760	Syat.g_03146	Syaj.g_02049, Syaj.g_00601
OG0001761	Syat.g_00819	Syaj.g_01328
OG0001762	Syat.g_00531	Syaj.g_00833
OG0001763	Syat.g_00545	Syaj.g_00845
OG0001764	Syat.g_00639	Syaj.g_00767
OG0001766	Syat.g_02711	Syaj.g_02532
OG0001767	Syat.g_01208, Syat.g_01199, Syat.g_02418, Syat.g_02419, Syat.g_02371	Syaj.g_02480
OG0001768	Syat.g_02831	Syaj.g_02018
OG0001769	Syat.g_00373	Syaj.g_01264
OG0001771	Syat.g_01094	Syaj.g_00669
OG0001782	Syat.g_01210	Syaj.g_02355
OG0001783	Syat.g_02203	Syaj.g_02420
OG0001784	Syat.g_01536	Syaj.g_01859
OG0001786	Syat.g_03099	Syaj.g_01690
OG0001787	Syat.g_01076	Syaj.g_00143
OG0001788	Syat.g_03272	Syaj.g_00146
OG0001789	Syat.g_01152	Syaj.g_01510
OG0001790	Syat.g_03249	Syaj.g_00292
OG0001792	Syat.g_00905	Syaj.g_00587
OG0001796	Syat.g_00716	Syaj.g_00819
OG0001797	Syat.g_00605, Syat.g_01062	Syaj.g_00922
OG0001798	Syat.g_03310	Syaj.g_01301
OG0001800	Syat.g_01091, Syat.g_01660	Syaj.g_01357
OG0001801	Syat.g_01240	Syaj.g_00471, Syaj.g_01364
OG0001803	Syat.g_01291	Syaj.g_01549
OG0001804	Syat.g_02955	Syaj.g_02831
OG0001805	Syat.g_02770, Syat.g_01090	Syaj.g_02611
OG0001806	Syat.g_02050, Syat.g_02049	Syaj.g_02575
OG0001807	Syat.g_02090	Syaj.g_02477
OG0001808	Syat.g_02145	Syaj.g_02463
OG0001809	Syat.g_00435	Syaj.g_01942
OG0001811	Syat.g_02839	Syaj.g_02009
OG0001812	Syat.g_02698	Syaj.g_02102
OG0001813	Syat.g_02490	Syaj.g_02164
OG0001814	Syat.g_02395	Syaj.g_02247
OG0001815	Syat.g_01886, Syat.g_00954	Syaj.g_02257
OG0001816	Syat.g_00413	Syaj.g_00728
OG0001837	Syat.g_02741	Syaj.g_02063
OG0001839	Syat.g_02305	Syaj.g_02299
OG0001840	Syat.g_02288	Syaj.g_02317
OG0001841	Syat.g_02280	Syaj.g_02325
OG0001842	Syat.g_02421	Syaj.g_01627
OG0001843	Syat.g_02196	Syaj.g_02426
OG0001844	Syat.g_02195	Syaj.g_02427
OG0001845	Syat.g_02193	Syaj.g_02428
OG0001846	Syat.g_03123, Syat.g_02935	Syaj.g_01914
OG0001847	Syat.g_02937	Syaj.g_01912
OG0001848	Syat.g_02941	Syaj.g_01908
OG0001849	Syat.g_01526	Syaj.g_01844
OG0001850	Syat.g_01486	Syaj.g_01834
OG0001851	Syat.g_01479	Syaj.g_01829
OG0001852	Syat.g_01478	Syaj.g_01828
OG0001853	Syat.g_01471	Syaj.g_01821
OG0001854	Syat.g_01449	Syaj.g_02874
OG0001856	Syat.g_03103	Syaj.g_01696
OG0001857	Syat.g_03100	Syaj.g_01693
OG0001858	Syat.g_03076	Syaj.g_01651
OG0001859	Syat.g_01305	Syaj.g_00050
OG0001860	Syat.g_03166	Syaj.g_00064
OG0001861	Syat.g_03177	Syaj.g_00079
OG0001862	Syat.g_03190	Syaj.g_00090
OG0001863	Syat.g_03203	Syaj.g_00095
OG0001864	Syat.g_03282	Syaj.g_00156
OG0001866	Syat.g_00002	Syaj.g_00262
OG0001867	Syat.g_03410	Syaj.g_01332
OG0001868	Syat.g_01156	Syaj.g_01515
OG0001869	Syat.g_03254	Syaj.g_00297
OG0001870	Syat.g_03264	Syaj.g_00305
OG0001871	Syat.g_00312	Syaj.g_00310
OG0001872	Syat.g_00899	Syaj.g_00580
OG0001873	Syat.g_00228	Syaj.g_00641
OG0001874	Syat.g_00251	Syaj.g_00644
OG0001877	Syat.g_00926	Syaj.g_00482
OG0001878	Syat.g_00528	Syaj.g_00826
OG0001879	Syat.g_00533	Syaj.g_00835
OG0001880	Syat.g_00574	Syaj.g_00873
OG0001881	Syat.g_00575	Syaj.g_00895
OG0001882	Syat.g_00602	Syaj.g_00919
OG0001883	Syat.g_00608	Syaj.g_00925
OG0001884	Syat.g_00617	Syaj.g_00933
OG0001885	Syat.g_00632	Syaj.g_00772
OG0001886	Syat.g_00638	Syaj.g_00768
OG0001888	Syat.g_00456	Syaj.g_01052
OG0001889	Syat.g_00498	Syaj.g_01007
OG0001890	Syat.g_00748	Syaj.g_00368
OG0001891	Syat.g_00756	Syaj.g_00356
OG0001892	Syat.g_00982	Syaj.g_00342
OG0001893	Syat.g_03309	Syaj.g_01300
OG0001894	Syat.g_00116	Syaj.g_01284
OG0001895	Syat.g_01244	Syaj.g_01361
OG0001896	Syat.g_02964	Syaj.g_01562
OG0001897	Syat.g_01604	Syaj.g_02815
OG0001898	Syat.g_01622	Syaj.g_02800
OG0001899	Syat.g_01793	Syaj.g_02726
OG0001900	Syat.g_01997	Syaj.g_02592
OG0001901	Syat.g_01998	Syaj.g_02591
OG0001902	Syat.g_02068	Syaj.g_02558
OG0001903	Syat.g_02077	Syaj.g_02549
OG0001904	Syat.g_02141	Syaj.g_02475
OG0001905	Syat.g_02147	Syaj.g_02461
OG0001906	Syat.g_02923	Syaj.g_01932
OG0001908	Syat.g_02845	Syaj.g_02004
OG0001909	Syat.g_02833	Syaj.g_02016
OG0001910	Syat.g_02736	Syaj.g_02069
OG0001912	Syat.g_02679	Syaj.g_02124
OG0001913	Syat.g_02677	Syaj.g_02126
OG0001914	Syat.g_03287	Syaj.g_00650
OG0001915	Syat.g_02389	Syaj.g_02253
OG0001924	Syat.g_02767	Syaj.g_01318
OG0001925	Syat.g_02766	Syaj.g_01319
OG0001926	Syat.g_02765	Syaj.g_01320
OG0001927	Syat.g_02764	Syaj.g_01321
OG0001929	Syat.g_02273	Syaj.g_02332
OG0001930	Syat.g_02422	Syaj.g_01628
OG0001931	Syat.g_02424	Syaj.g_01629
OG0001932	Syat.g_02198	Syaj.g_02424
OG0001933	Syat.g_01573	Syaj.g_01890
OG0001934	Syat.g_01559	Syaj.g_01875
OG0001935	Syat.g_01476	Syaj.g_01826
OG0001936	Syat.g_00178	Syaj.g_01233
OG0001937	Syat.g_03089	Syaj.g_01679
OG0001938	Syat.g_03168	Syaj.g_00066
OG0001940	Syat.g_00044	Syaj.g_00220
OG0001941	Syat.g_01160	Syaj.g_01520
OG0001943	Syat.g_00405	Syaj.g_01162
OG0001944	Syat.g_01250	Syaj.g_01120
OG0001946	Syat.g_00972	Syaj.g_00481
OG0001948	Syat.g_00543	Syaj.g_00843
OG0001949	Syat.g_00563	Syaj.g_00863
OG0001950	Syat.g_00565	Syaj.g_00865
OG0001951	Syat.g_00576	Syaj.g_00896
OG0001952	Syat.g_00603	Syaj.g_00920
OG0001953	Syat.g_00604	Syaj.g_00921
OG0001956	Syat.g_00959	Syaj.g_02662
OG0001957	Syat.g_03304	Syaj.g_01295
OG0001958	Syat.g_00343	Syaj.g_00706
OG0001961	Syat.g_01376	Syaj.g_01449
OG0001964	Syat.g_01846	Syaj.g_02653
OG0001966	Syat.g_01940	Syaj.g_02598
OG0001967	Syat.g_01942	Syaj.g_02596
OG0001968	Syat.g_01943	Syaj.g_02595
OG0001969	Syat.g_02102	Syaj.g_02524
OG0001970	Syat.g_02921	Syaj.g_01934
OG0001971	Syat.g_02835	Syaj.g_02014
OG0001972	Syat.g_02723	Syaj.g_02081
OG0001973	Syat.g_02714, Syat.g_02718	Syaj.g_02048
OG0001975	Syat.g_03286	Syaj.g_00649
OG0001976	Syat.g_03288	Syaj.g_00651
OG0001979	Syat.g_03155	Syaj.g_00486
OG0001980	Syat.g_00836	Syaj.g_02796, Syaj.g_02669
OG0001991	Syat.g_01679	Syaj.g_00761, Syaj.g_00762
OG0001993	Syat.g_02769	Syaj.g_01316
OG0001995	Syat.g_02221	Syaj.g_00503
OG0001997	Syat.g_01549	Syaj.g_01864
OG0001999	Syat.g_03020	Syaj.g_01590
OG0002000	Syat.g_01112	Syaj.g_00117
OG0002002	Syat.g_00900	Syaj.g_00581
OG0002004	Syat.g_02268	Syaj.g_01838
OG0002005	Syat.g_01992, Syat.g_02596	Syaj.g_00268, Syaj.g_00269
OG0002006	Syat.g_02751	Syaj.g_00398
OG0002007	Syat.g_00984	Syaj.g_00397
OG0002008	Syat.g_03284	Syaj.g_00828
OG0002009	Syat.g_00446	Syaj.g_01062
OG0002010	Syat.g_01337	Syaj.g_01416
OG0002011	Syat.g_00868, Syat.g_01912	Syaj.g_01107
OG0002016	Syat.g_02743	Syaj.g_02061
OG0002019	Syat.g_02199	Syaj.g_01105
OG0002020	Syat.g_02597	Syaj.g_02220
OG0002021	Syat.g_02450	Syaj.g_02219
OG0002022	Syat.g_02448	Syaj.g_02217
OG0002023	Syat.g_02447	Syaj.g_02216
OG0002024	Syat.g_02554	Syaj.g_02211
OG0002037	Syat.g_01293	Syaj.g_00070
OG0002038	Syat.g_01251	Syaj.g_00311
OG0002039	Syat.g_00299	Syaj.g_00325
OG0002040	Syat.g_02427	Syaj.g_00326
OG0002041	Syat.g_00547	Syaj.g_00847
OG0002043	Syat.g_00625	Syaj.g_00785
OG0002045	Syat.g_01381	Syaj.g_01453
OG0002046	Syat.g_01404, Syat.g_01397	Syaj.g_01465
OG0002048	Syat.g_01636	Syaj.g_02759
OG0002049	Syat.g_01840	Syaj.g_02677
OG0002050	Syat.g_02040	Syaj.g_02584
OG0002051	Syat.g_02848	Syaj.g_02001
OG0002054	Syat.g_02555	Syaj.g_02210
