Orthogroup	Syat	Syaf
OG0001154	Syat.g_01347	Syaf.g_02464
OG0001155	Syat.g_02774	Syaf.g_01107
OG0001156	Syat.g_02978	Syaf.g_01104
OG0001157	Syat.g_02977	Syaf.g_01103
OG0001158	Syat.g_02976	Syaf.g_01102
OG0001159	Syat.g_02975	Syaf.g_01101
OG0001160	Syat.g_03104	Syaf.g_01058
OG0001161	Syat.g_02384	Syaf.g_00617
OG0001162	Syat.g_01528	Syaf.g_02015
OG0001163	Syat.g_03112	Syaf.g_01050
OG0001164	Syat.g_03116	Syaf.g_01044
OG0001165	Syat.g_03121	Syaf.g_01039
OG0001166	Syat.g_03050	Syaf.g_01010
OG0001167	Syat.g_03019	Syaf.g_01182
OG0001168	Syat.g_03017	Syaf.g_01180
OG0001169	Syat.g_03015	Syaf.g_01178
OG0001170	Syat.g_03013	Syaf.g_01176
OG0001171	Syat.g_03001	Syaf.g_01166
OG0001172	Syat.g_01858	Syaf.g_00173
OG0001173	Syat.g_01857	Syaf.g_00172
OG0001174	Syat.g_01849	Syaf.g_00164
OG0001175	Syat.g_01848	Syaf.g_00163
OG0001176	Syat.g_01831	Syaf.g_00142
OG0001178	Syat.g_03137	Syaf.g_01028
OG0001180	Syat.g_01654	Syaf.g_00087
OG0001181	Syat.g_01650	Syaf.g_00083
OG0001182	Syat.g_01642	Syaf.g_00074
OG0001184	Syat.g_02160	Syaf.g_00360
OG0001185	Syat.g_02200	Syaf.g_00382
OG0001186	Syat.g_02235	Syaf.g_00418
OG0001187	Syat.g_02256	Syaf.g_00422
OG0001188	Syat.g_02261	Syaf.g_00425
OG0001189	Syat.g_02287	Syaf.g_00441
OG0001190	Syat.g_02692	Syaf.g_00646
OG0001191	Syat.g_02675	Syaf.g_00635
OG0001192	Syat.g_02663	Syaf.g_00630
OG0001193	Syat.g_02513	Syaf.g_00596
OG0001194	Syat.g_02515	Syaf.g_00594
OG0001195	Syat.g_02516	Syaf.g_00593
OG0001196	Syat.g_02398	Syaf.g_00519
OG0001197	Syat.g_02396	Syaf.g_00517
OG0001199	Syat.g_01475	Syaf.g_00957
OG0001200	Syat.g_01477	Syaf.g_00955
OG0001201	Syat.g_01572	Syaf.g_00902
OG0001202	Syat.g_02812	Syaf.g_00764
OG0001203	Syat.g_01447	Syaf.g_02785
OG0001204	Syat.g_01867	Syaf.g_00185
OG0001205	Syat.g_01287	Syaf.g_01229
OG0001206	Syat.g_03268	Syaf.g_02530
OG0001207	Syat.g_03162	Syaf.g_02732
OG0001208	Syat.g_03172	Syaf.g_02719
OG0001209	Syat.g_03273	Syaf.g_02651
OG0001210	Syat.g_00103	Syaf.g_02642
OG0001211	Syat.g_00078	Syaf.g_02623
OG0001213	Syat.g_03289	Syaf.g_02324
OG0001214	Syat.g_00128	Syaf.g_02308
OG0001216	Syat.g_00660	Syaf.g_01980
OG0001217	Syat.g_02587	Syaf.g_02237
OG0001218	Syat.g_01356	Syaf.g_02473
OG0001219	Syat.g_00629	Syaf.g_01796
OG0001220	Syat.g_01534	Syaf.g_01335
OG0001222	Syat.g_00597	Syaf.g_01848
OG0001223	Syat.g_00544	Syaf.g_01902
OG0001224	Syat.g_00804	Syaf.g_01438
OG0001225	Syat.g_00806	Syaf.g_01440
OG0001226	Syat.g_01485	Syaf.g_02262
OG0001228	Syat.g_00938	Syaf.g_01223
OG0001229	Syat.g_00981	Syaf.g_01464
OG0001230	Syat.g_01235	Syaf.g_02404
OG0001231	Syat.g_02327	Syaf.g_00481
OG0001232	Syat.g_03041	Syaf.g_01000
OG0001234	Syat.g_02092	Syaf.g_00159
OG0001235	Syat.g_01838	Syaf.g_00150
OG0001236	Syat.g_02156	Syaf.g_00357
OG0001237	Syat.g_02161	Syaf.g_00362
OG0001238	Syat.g_02673	Syaf.g_00634
OG0001239	Syat.g_01472	Syaf.g_00960
OG0001240	Syat.g_01554	Syaf.g_00919
OG0001241	Syat.g_01564	Syaf.g_00909
OG0001242	Syat.g_02936	Syaf.g_00874
OG0001243	Syat.g_02928	Syaf.g_00867
OG0001244	Syat.g_02901	Syaf.g_00836
OG0001246	Syat.g_03209	Syaf.g_02693
OG0001247	Syat.g_01019	Syaf.g_02004
OG0001248	Syat.g_03159	Syaf.g_02012
OG0001250	Syat.g_00739	Syaf.g_01377
OG0001251	Syat.g_00963, Syat.g_00621	Syaf.g_00588
OG0001252	Syat.g_00787	Syaf.g_01412
OG0001255	Syat.g_00843	Syaf.g_01070
OG0001256	Syat.g_03111	Syaf.g_01051
OG0001257	Syat.g_01716	Syaf.g_02534
OG0001258	Syat.g_03119	Syaf.g_01041
OG0001259	Syat.g_03014	Syaf.g_01177
OG0001261	Syat.g_01791	Syaf.g_00103
OG0001262	Syat.g_02285	Syaf.g_00439
OG0001263	Syat.g_02926	Syaf.g_00864
OG0001265	Syat.g_02938	Syaf.g_00876
OG0001266	Syat.g_02808	Syaf.g_00760
OG0001267	Syat.g_02060	Syaf.g_00244
OG0001268	Syat.g_01608	Syaf.g_00017
OG0001269	Syat.g_02369	Syaf.g_01653
OG0001270	Syat.g_02968	Syaf.g_01210
OG0001271	Syat.g_01374	Syaf.g_02501
OG0001272	Syat.g_03176	Syaf.g_02715
OG0001274	Syat.g_02727	Syaf.g_00707
OG0001275	Syat.g_00529	Syaf.g_01917
OG0001276	Syat.g_00705	Syaf.g_01933
OG0001277	Syat.g_03312	Syaf.g_00533
OG0001278	Syat.g_00895	Syaf.g_01562
OG0001279	Syat.g_01252	Syaf.g_02385
OG0001281	Syat.g_01159	Syaf.g_01247
OG0001282	Syat.g_02780	Syaf.g_02734
OG0001283	Syat.g_02403	Syaf.g_02414, Syaf.g_00524
OG0001286	Syat.g_01656	Syaf.g_00089
OG0001287	Syat.g_02208	Syaf.g_00390
OG0001288	Syat.g_02225	Syaf.g_00408
OG0001289	Syat.g_01527	Syaf.g_00935
OG0001290	Syat.g_01563	Syaf.g_00910
OG0001291	Syat.g_02916	Syaf.g_00853
OG0001292	Syat.g_01873	Syaf.g_00191
OG0001293	Syat.g_01995	Syaf.g_00217
OG0001294	Syat.g_00409	Syaf.g_02124
OG0001295	Syat.g_00945	Syaf.g_02637
OG0001296	Syat.g_03217	Syaf.g_02687
OG0001297	Syat.g_03221	Syaf.g_02683
OG0001298	Syat.g_00043	Syaf.g_02584
OG0001299	Syat.g_00401	Syaf.g_02130
OG0001300	Syat.g_01025	Syaf.g_01468
OG0001303	Syat.g_00628	Syaf.g_01798
OG0001304	Syat.g_00690	Syaf.g_01950
OG0001305	Syat.g_00813	Syaf.g_01448
OG0001306	Syat.g_03234	Syaf.g_01272
OG0001307	Syat.g_02082	Syaf.g_01638
OG0001308	Syat.g_01176	Syaf.g_02427
OG0001309	Syat.g_01113	Syaf.g_02678
OG0001310	Syat.g_03066	Syaf.g_01018
OG0001311	Syat.g_00703	Syaf.g_01935
OG0001312	Syat.g_00615	Syaf.g_01809
OG0001314	Syat.g_00839, Syat.g_00137	Syaf.g_01531, Syaf.g_01991, Syaf.g_02275
OG0001315	Syat.g_01634	Syaf.g_00071
OG0001317	Syat.g_01451	Syaf.g_02790
OG0001318	Syat.g_01888	Syaf.g_00209
OG0001319	Syat.g_02048	Syaf.g_00232
OG0001323	Syat.g_01111	Syaf.g_02675
OG0001325	Syat.g_00664	Syaf.g_01976
OG0001326	Syat.g_02525	Syaf.g_00578
OG0001327	Syat.g_00414	Syaf.g_02116
OG0001329	Syat.g_00097	Syaf.g_02285
OG0001331	Syat.g_01301	Syaf.g_02739
OG0001333	Syat.g_03018	Syaf.g_01181
OG0001336	Syat.g_02402	Syaf.g_00523
OG0001337	Syat.g_01621	Syaf.g_00063, Syaf.g_00040
OG0001345	Syat.g_00290	Syaf.g_01323
OG0001347	Syat.g_02666	Syaf.g_02400
OG0001347	Syat.g_01136, Syat.g_00583	Syaf.g_02483
OG0001348	Syat.g_03316	Syaf.g_01396
OG0001349	Syat.g_01220	Syaf.g_00995
OG0001351	Syat.g_01318	Syaf.g_02539
OG0001353	Syat.g_00717	Syaf.g_01388
OG0001354	Syat.g_00558	Syaf.g_01888
OG0001356	Syat.g_01035	Syaf.g_01397
OG0001358	Syat.g_03319	Syaf.g_02341
OG0001360	Syat.g_00256	Syaf.g_01325
OG0001361	Syat.g_00293	Syaf.g_01320
OG0001364	Syat.g_02143	Syaf.g_00338
OG0001366	Syat.g_03047	Syaf.g_01007
OG0001371	Syat.g_01490	Syaf.g_00397
OG0001373	Syat.g_02524	Syaf.g_00579
OG0001374	Syat.g_02541	Syaf.g_00571
OG0001376	Syat.g_00841	Syaf.g_00626
OG0001377	Syat.g_00842	Syaf.g_00627
OG0001378	Syat.g_02967	Syaf.g_01209
OG0001379	Syat.g_01147	Syaf.g_01262
OG0001385	Syat.g_02521	Syaf.g_00582
OG0001386	Syat.g_02522	Syaf.g_00581
OG0001387	Syat.g_02523	Syaf.g_00580
OG0001388	Syat.g_02526	Syaf.g_00577
OG0001389	Syat.g_02531	Syaf.g_00576
OG0001390	Syat.g_02532	Syaf.g_00575
OG0001391	Syat.g_02533	Syaf.g_00574
OG0001392	Syat.g_02539	Syaf.g_00573
OG0001393	Syat.g_02540	Syaf.g_00572
OG0001394	Syat.g_00450	Syaf.g_02081
OG0001401	Syat.g_00721	Syaf.g_01383
OG0001402	Syat.g_03314	Syaf.g_02336
OG0001406	Syat.g_00840	Syaf.g_00625
OG0001408	Syat.g_00211	Syaf.g_01546
OG0001411	Syat.g_01188	Syaf.g_00310
OG0001412	Syat.g_01135	Syaf.g_02482
OG0001412	Syat.g_02667	Syaf.g_02401
OG0001413	Syat.g_02775	Syaf.g_02344
OG0001413	Syat.g_00853	Syaf.g_02267
OG0001416	Syat.g_02491	Syaf.g_01250
OG0001417	Syat.g_01705	Syaf.g_01887
OG0001420	Syat.g_01099	Syaf.g_02664
OG0001421	Syat.g_03056	Syaf.g_01721
OG0001432	Syat.g_00846	Syaf.g_01492
OG0001433	Syat.g_01429	Syaf.g_01398
OG0001435	Syat.g_00422	Syaf.g_02107
OG0001438	Syat.g_02076	Syaf.g_00259
OG0001439	Syat.g_02105	Syaf.g_00283
OG0001441	Syat.g_01109	Syaf.g_02673
OG0001443	Syat.g_02649	Syaf.g_00621
OG0001444	Syat.g_01547	Syaf.g_00942, Syaf.g_00401
OG0001449	Syat.g_00800	Syaf.g_00182
OG0001451	Syat.g_02877	Syaf.g_02183
OG0001452	Syat.g_01881	Syaf.g_00204
OG0001453	Syat.g_00538	Syaf.g_01909
OG0001454	Syat.g_00189	Syaf.g_02263
OG0001456	Syat.g_02545	Syaf.g_00561
OG0001457	Syat.g_02546	Syaf.g_00560
OG0001458	Syat.g_02547	Syaf.g_00559
OG0001459	Syat.g_03357, Syat.g_03358	Syaf.g_01643
OG0001460	Syat.g_01430	Syaf.g_01399
OG0001461	Syat.g_01945	Syaf.g_01633
OG0001462	Syat.g_02301	Syaf.g_00455
OG0001467	Syat.g_02457	Syaf.g_02280
OG0001470	Syat.g_02257	Syaf.g_01206
OG0001473	Syat.g_00190	Syaf.g_02282
OG0001474	Syat.g_01607	Syaf.g_00016
OG0001475	Syat.g_01116	Syaf.g_01204
OG0001476	Syat.g_02579, Syat.g_01012	Syaf.g_01302
OG0001477	Syat.g_00321, Syat.g_00322, Syat.g_00318	Syaf.g_01457
OG0001478	Syat.g_01385	Syaf.g_02516
OG0001478	Syat.g_01294	Syaf.g_02508
OG0001479	Syat.g_01610	Syaf.g_00019
OG0001480	Syat.g_00100	Syaf.g_01334
OG0001482	Syat.g_00549	Syaf.g_01897
OG0001484	Syat.g_02443	Syaf.g_00570
OG0001487	Syat.g_01355	Syaf.g_02472
OG0001488	Syat.g_00301	Syaf.g_01311
OG0001489	Syat.g_01645	Syaf.g_00078
OG0001492	Syat.g_00898	Syaf.g_01565
OG0001493	Syat.g_00890	Syaf.g_01555
OG0001495	Syat.g_01833	Syaf.g_00145
OG0001496	Syat.g_00316	Syaf.g_01459
OG0001497	Syat.g_00317	Syaf.g_01458
OG0001498	Syat.g_02954	Syaf.g_02806
OG0001502	Syat.g_00757	Syaf.g_01341
OG0001504	Syat.g_03356	Syaf.g_01642
OG0001507	Syat.g_03261	Syaf.g_01664
OG0001508	Syat.g_02258	Syaf.g_01207
OG0001510	Syat.g_02214	Syaf.g_00394
OG0001511	Syat.g_01580	Syaf.g_00894
OG0001512	Syat.g_01445	Syaf.g_02784
OG0001513	Syat.g_01083	Syaf.g_00361
OG0001514	Syat.g_00315	Syaf.g_01460
OG0001515	Syat.g_00927	Syaf.g_01472
OG0001516	Syat.g_00398	Syaf.g_02133
OG0001517	Syat.g_01613	Syaf.g_00022
OG0001518	Syat.g_02671	Syaf.g_00632
OG0001519	Syat.g_02646	Syaf.g_00619
OG0001520	Syat.g_00852	Syaf.g_02600
OG0001522	Syat.g_00642	Syaf.g_01387
OG0001527	Syat.g_00064	Syaf.g_02609
OG0001528	Syat.g_01115	Syaf.g_01205
OG0001529	Syat.g_02294	Syaf.g_00448
OG0001530	Syat.g_01578	Syaf.g_00896
OG0001531	Syat.g_01444	Syaf.g_02783
OG0001532	Syat.g_00213	Syaf.g_01595
OG0001533	Syat.g_02966	Syaf.g_02543
OG0001533	Syat.g_02786	Syaf.g_02533
OG0001534	Syat.g_00689	Syaf.g_01951
OG0001535	Syat.g_00707	Syaf.g_01931
OG0001536	Syat.g_00589	Syaf.g_01856
OG0001537	Syat.g_00441	Syaf.g_02086
OG0001538	Syat.g_00484	Syaf.g_02044
OG0001539	Syat.g_00417	Syaf.g_02111
OG0001540	Syat.g_02924	Syaf.g_00862
OG0001541	Syat.g_02847	Syaf.g_00795
OG0001542	Syat.g_02837	Syaf.g_00785
OG0001543	Syat.g_03229	Syaf.g_00726
OG0001544	Syat.g_02647	Syaf.g_00620
OG0001545	Syat.g_02444, Syat.g_02433	Syaf.g_00534
OG0001547	Syat.g_00645	Syaf.g_01777
OG0001549	Syat.g_00799	Syaf.g_01326
OG0001554	Syat.g_01005	Syaf.g_00648
OG0001556	Syat.g_03334, Syat.g_03147	Syaf.g_01604
OG0001557	Syat.g_00451	Syaf.g_02080
OG0001558	Syat.g_02323	Syaf.g_00478
OG0001559	Syat.g_01577	Syaf.g_00897
OG0001560	Syat.g_01562	Syaf.g_00911
OG0001561	Syat.g_00701	Syaf.g_01937
OG0001562	Syat.g_00523	Syaf.g_01923
OG0001563	Syat.g_01662	Syaf.g_00094
OG0001564	Syat.g_01209	Syaf.g_00565
OG0001567	Syat.g_00651	Syaf.g_01776
OG0001568	Syat.g_00643	Syaf.g_01779
OG0001570	Syat.g_03269	Syaf.g_00978
OG0001574	Syat.g_00066	Syaf.g_02611
OG0001575	Syat.g_00061	Syaf.g_02606
OG0001576	Syat.g_01169	Syaf.g_02545
OG0001577	Syat.g_03255	Syaf.g_01284
OG0001578	Syat.g_00192	Syaf.g_02260, Syaf.g_01625
OG0001580	Syat.g_02701	Syaf.g_00662
OG0001588	Syat.g_03195, Syat.g_02169	Syaf.g_00343
OG0001590	Syat.g_00112	Syaf.g_01632, Syaf.g_02316
OG0001591	Syat.g_00411	Syaf.g_02122
OG0001592	Syat.g_02699	Syaf.g_00661
OG0001594	Syat.g_01365	Syaf.g_02389
OG0001614	Syat.g_02197	Syaf.g_00380
OG0001615	Syat.g_00091	Syaf.g_01364
OG0001616	Syat.g_00249	Syaf.g_01610
OG0001617	Syat.g_03212, Syat.g_03299	Syaf.g_01465
OG0001618	Syat.g_02510, Syat.g_00670	Syaf.g_01969
OG0001619	Syat.g_00600	Syaf.g_01845
OG0001620	Syat.g_01601	Syaf.g_00010
OG0001621	Syat.g_01883	Syaf.g_00205
OG0001622	Syat.g_02404	Syaf.g_00525
OG0001623	Syat.g_01666	Syaf.g_00035
OG0001624	Syat.g_00188	Syaf.g_00613
OG0001625	Syat.g_01938	Syaf.g_00211
OG0001634	Syat.g_00404	Syaf.g_02127
OG0001635	Syat.g_02229, Syat.g_01993	Syaf.g_00412
OG0001636	Syat.g_02302	Syaf.g_00456
OG0001637	Syat.g_02788	Syaf.g_01162
OG0001639	Syat.g_02981	Syaf.g_01108
OG0001640	Syat.g_00792	Syaf.g_01408
OG0001641	Syat.g_00540	Syaf.g_01907
OG0001642	Syat.g_00676	Syaf.g_01336
OG0001643	Syat.g_00131	Syaf.g_02305
OG0001644	Syat.g_00844	Syaf.g_01962
OG0001645	Syat.g_01719	Syaf.g_01780, Syaf.g_02272
OG0001647	Syat.g_02051	Syaf.g_00234
OG0001652	Syat.g_02326	Syaf.g_00480
OG0001653	Syat.g_01553	Syaf.g_00921, Syaf.g_00507
OG0001654	Syat.g_02983	Syaf.g_01110
OG0001657	Syat.g_02887	Syaf.g_00822
OG0001659	Syat.g_00219	Syaf.g_01602
OG0001660	Syat.g_01585, Syat.g_02948	Syaf.g_00885, Syaf.g_00889, Syaf.g_02814
OG0001671	Syat.g_02742	Syaf.g_00721
OG0001672	Syat.g_01483	Syaf.g_00949
OG0001673	Syat.g_01454	Syaf.g_02792
OG0001675	Syat.g_00525	Syaf.g_01921
OG0001677	Syat.g_01631	Syaf.g_00068, Syaf.g_01597
OG0001678	Syat.g_01859	Syaf.g_00174
OG0001679	Syat.g_02946	Syaf.g_02602, Syaf.g_02601
OG0001680	Syat.g_03064	Syaf.g_01308, Syaf.g_01016
OG0001682	Syat.g_00668	Syaf.g_02264, Syaf.g_01972
OG0001692	Syat.g_01231	Syaf.g_02408
OG0001694	Syat.g_02062	Syaf.g_00246
OG0001695	Syat.g_02434	Syaf.g_00540
OG0001700	Syat.g_01074	Syaf.g_02162, Syaf.g_02178
OG0001702	Syat.g_01533	Syaf.g_00930
OG0001703	Syat.g_03164	Syaf.g_02731
OG0001715	Syat.g_01717	Syaf.g_02249
OG0001716	Syat.g_02002	Syaf.g_01339
OG0001717	Syat.g_02860	Syaf.g_00809
OG0001726	Syat.g_02003	Syaf.g_01751
OG0001729	Syat.g_01440	Syaf.g_02780
OG0001730	Syat.g_01676	Syaf.g_02777
OG0001731	Syat.g_03081	Syaf.g_01089
OG0001732	Syat.g_02387, Syat.g_00911	Syaf.g_01580
OG0001733	Syat.g_01048	Syaf.g_02119
OG0001735	Syat.g_00345	Syaf.g_00506, Syaf.g_02140
OG0001736	Syat.g_01254	Syaf.g_00318
OG0001737	Syat.g_02084	Syaf.g_00265
OG0001738	Syat.g_02127	Syaf.g_00298
OG0001739	Syat.g_02435, Syat.g_02445	Syaf.g_00542
OG0001748	Syat.g_02740	Syaf.g_00719
OG0001750	Syat.g_01551	Syaf.g_00923
OG0001751	Syat.g_01455	Syaf.g_02793, Syaf.g_01781
OG0001752	Syat.g_02991	Syaf.g_01153
OG0001754	Syat.g_02790	Syaf.g_01160, Syaf.g_00677
OG0001755	Syat.g_03226	Syaf.g_02679
OG0001756	Syat.g_01277, Syat.g_00731	Syaf.g_00622
OG0001759	Syat.g_02466	Syaf.g_01681, Syaf.g_01676
OG0001761	Syat.g_00819	Syaf.g_02366
OG0001762	Syat.g_00531	Syaf.g_01914
OG0001763	Syat.g_00545	Syaf.g_01901
OG0001764	Syat.g_00639	Syaf.g_01784
OG0001766	Syat.g_02711	Syaf.g_00271
OG0001767	Syat.g_01208, Syat.g_01199, Syat.g_02418, Syat.g_02419, Syat.g_02371	Syaf.g_00330
OG0001768	Syat.g_02831	Syaf.g_00778
OG0001769	Syat.g_00373	Syaf.g_02291
OG0001771	Syat.g_01094	Syaf.g_01656
OG0001783	Syat.g_02203	Syaf.g_00385
OG0001784	Syat.g_01536	Syaf.g_00929
OG0001786	Syat.g_03099	Syaf.g_01071
OG0001787	Syat.g_01076	Syaf.g_02655
OG0001788	Syat.g_03272	Syaf.g_02652
OG0001789	Syat.g_01152	Syaf.g_01255
OG0001790	Syat.g_03249	Syaf.g_01279
OG0001792	Syat.g_00905	Syaf.g_01572
OG0001796	Syat.g_00716	Syaf.g_01925
OG0001797	Syat.g_00605, Syat.g_01062	Syaf.g_01817
OG0001798	Syat.g_03310	Syaf.g_02333
OG0001800	Syat.g_01091, Syat.g_01660	Syaf.g_02386
OG0001801	Syat.g_01240	Syaf.g_02394
OG0001803	Syat.g_01291	Syaf.g_01225
OG0001804	Syat.g_02955	Syaf.g_02805
OG0001805	Syat.g_02770, Syat.g_01090	Syaf.g_00195
OG0001806	Syat.g_02050, Syat.g_02049	Syaf.g_00233
OG0001807	Syat.g_02090	Syaf.g_00334
OG0001808	Syat.g_02145	Syaf.g_00347
OG0001809	Syat.g_00435	Syaf.g_00967
OG0001811	Syat.g_02839	Syaf.g_00788
OG0001812	Syat.g_02698	Syaf.g_00660
OG0001813	Syat.g_02490	Syaf.g_00607
OG0001814	Syat.g_02395	Syaf.g_00516
OG0001815	Syat.g_01886, Syat.g_00954	Syaf.g_00503
OG0001816	Syat.g_00413	Syaf.g_02117
OG0001837	Syat.g_02741	Syaf.g_00720
OG0001839	Syat.g_02305	Syaf.g_00460
OG0001840	Syat.g_02288	Syaf.g_00442
OG0001841	Syat.g_02280	Syaf.g_00435
OG0001842	Syat.g_02421	Syaf.g_01115
OG0001843	Syat.g_02196	Syaf.g_00379
OG0001844	Syat.g_02195	Syaf.g_00378
OG0001845	Syat.g_02193	Syaf.g_00377
OG0001846	Syat.g_03123, Syat.g_02935	Syaf.g_00873
OG0001847	Syat.g_02937	Syaf.g_00875
OG0001848	Syat.g_02941	Syaf.g_00879
OG0001849	Syat.g_01526	Syaf.g_00936
OG0001850	Syat.g_01486	Syaf.g_00947
OG0001851	Syat.g_01479	Syaf.g_00953
OG0001852	Syat.g_01478	Syaf.g_00954
OG0001853	Syat.g_01471	Syaf.g_00961
OG0001854	Syat.g_01449	Syaf.g_02788
OG0001856	Syat.g_03103	Syaf.g_01059
OG0001857	Syat.g_03100	Syaf.g_01062
OG0001858	Syat.g_03076	Syaf.g_01096
OG0001859	Syat.g_01305	Syaf.g_02743
OG0001860	Syat.g_03166	Syaf.g_02729
OG0001861	Syat.g_03177	Syaf.g_02714
OG0001862	Syat.g_03190	Syaf.g_02703
OG0001863	Syat.g_03203	Syaf.g_02698
OG0001864	Syat.g_03282	Syaf.g_02644
OG0001866	Syat.g_00002	Syaf.g_02549
OG0001867	Syat.g_03410	Syaf.g_02368
OG0001868	Syat.g_01156	Syaf.g_01251
OG0001869	Syat.g_03254	Syaf.g_01283
OG0001870	Syat.g_03264	Syaf.g_01291
OG0001871	Syat.g_00312	Syaf.g_01297
OG0001872	Syat.g_00899	Syaf.g_01566
OG0001873	Syat.g_00228	Syaf.g_01609
OG0001874	Syat.g_00251	Syaf.g_01612
OG0001877	Syat.g_00926	Syaf.g_01471
OG0001878	Syat.g_00528	Syaf.g_01918
OG0001879	Syat.g_00533	Syaf.g_01912
OG0001880	Syat.g_00574	Syaf.g_01866
OG0001881	Syat.g_00575	Syaf.g_01864
OG0001882	Syat.g_00602	Syaf.g_01840
OG0001883	Syat.g_00608	Syaf.g_01816
OG0001884	Syat.g_00617	Syaf.g_01807
OG0001885	Syat.g_00632	Syaf.g_01789
OG0001886	Syat.g_00638	Syaf.g_01785
OG0001888	Syat.g_00456	Syaf.g_02073
OG0001889	Syat.g_00498	Syaf.g_02033
OG0001890	Syat.g_00748	Syaf.g_01370
OG0001891	Syat.g_00756	Syaf.g_01366
OG0001892	Syat.g_00982	Syaf.g_01333
OG0001893	Syat.g_03309	Syaf.g_02332
OG0001894	Syat.g_00116	Syaf.g_02311
OG0001895	Syat.g_01244	Syaf.g_02390
OG0001896	Syat.g_02964	Syaf.g_01220
OG0001897	Syat.g_01604	Syaf.g_00013
OG0001898	Syat.g_01622	Syaf.g_00029
OG0001899	Syat.g_01793	Syaf.g_00105
OG0001900	Syat.g_01997	Syaf.g_00218
OG0001901	Syat.g_01998	Syaf.g_00219
OG0001902	Syat.g_02068	Syaf.g_00251
OG0001903	Syat.g_02077	Syaf.g_00260
OG0001904	Syat.g_02141	Syaf.g_00336
OG0001905	Syat.g_02147	Syaf.g_00349
OG0001906	Syat.g_02923	Syaf.g_00861
OG0001908	Syat.g_02845	Syaf.g_00793
OG0001909	Syat.g_02833	Syaf.g_00780
OG0001910	Syat.g_02736	Syaf.g_00715
OG0001912	Syat.g_02679	Syaf.g_00638
OG0001913	Syat.g_02677	Syaf.g_00636
OG0001914	Syat.g_03287	Syaf.g_01621
OG0001915	Syat.g_02389	Syaf.g_00509
OG0001924	Syat.g_02767	Syaf.g_02355
OG0001925	Syat.g_02766	Syaf.g_02356
OG0001926	Syat.g_02765	Syaf.g_02357
OG0001927	Syat.g_02764	Syaf.g_02362
OG0001929	Syat.g_02273	Syaf.g_00428
OG0001930	Syat.g_02422	Syaf.g_01114
OG0001931	Syat.g_02424	Syaf.g_01113
OG0001932	Syat.g_02198	Syaf.g_00381
OG0001933	Syat.g_01573	Syaf.g_00900
OG0001934	Syat.g_01559	Syaf.g_00915
OG0001935	Syat.g_01476	Syaf.g_00956
OG0001936	Syat.g_00178	Syaf.g_01689
OG0001937	Syat.g_03089	Syaf.g_01081
OG0001938	Syat.g_03168	Syaf.g_02727
OG0001940	Syat.g_00044	Syaf.g_02585
OG0001941	Syat.g_01160	Syaf.g_01246
OG0001942	Syat.g_00644	Syaf.g_02215, Syaf.g_01514, Syaf.g_01513
OG0001944	Syat.g_01250	Syaf.g_01498
OG0001946	Syat.g_00972	Syaf.g_01470
OG0001948	Syat.g_00543	Syaf.g_01903
OG0001949	Syat.g_00563	Syaf.g_01882
OG0001950	Syat.g_00565	Syaf.g_01880
OG0001951	Syat.g_00576	Syaf.g_01863
OG0001952	Syat.g_00603	Syaf.g_01839
OG0001953	Syat.g_00604	Syaf.g_01838
OG0001957	Syat.g_03304	Syaf.g_02327
OG0001958	Syat.g_00343	Syaf.g_02138
OG0001961	Syat.g_01376	Syaf.g_02503
OG0001964	Syat.g_01846	Syaf.g_00161
OG0001966	Syat.g_01940	Syaf.g_00213
OG0001967	Syat.g_01942	Syaf.g_00215
OG0001968	Syat.g_01943	Syaf.g_00216
OG0001969	Syat.g_02102	Syaf.g_00278
OG0001970	Syat.g_02921	Syaf.g_00859
OG0001971	Syat.g_02835	Syaf.g_00782
OG0001972	Syat.g_02723	Syaf.g_00703
OG0001973	Syat.g_02714, Syat.g_02718	Syaf.g_00666
OG0001975	Syat.g_03286	Syaf.g_01620
OG0001976	Syat.g_03288	Syaf.g_01622
OG0001979	Syat.g_03155	Syaf.g_01474
OG0001980	Syat.g_00836	Syaf.g_00033
OG0001981	Syat.g_02550	Syaf.g_00750, Syaf.g_00744, Syaf.g_02227
OG0001981	Syat.g_00252	Syaf.g_01436
OG0001981	Syat.g_02619, Syat.g_02999	Syaf.g_02201, Syaf.g_00628
OG0001991	Syat.g_01679	Syaf.g_02163
OG0001993	Syat.g_02769	Syaf.g_02353
OG0001995	Syat.g_02221	Syaf.g_01487
OG0001996	Syat.g_02309	Syaf.g_00464
OG0001997	Syat.g_01549	Syaf.g_00925
OG0001999	Syat.g_03020	Syaf.g_01184
OG0002000	Syat.g_01112	Syaf.g_02677
OG0002002	Syat.g_00900	Syaf.g_01567
OG0002004	Syat.g_02268	Syaf.g_02764
OG0002006	Syat.g_02751	Syaf.g_01405
OG0002007	Syat.g_00984	Syaf.g_01404
OG0002008	Syat.g_03284	Syaf.g_01916
OG0002009	Syat.g_00446	Syaf.g_02084
OG0002010	Syat.g_01337	Syaf.g_02454
OG0002013	Syat.g_01504	Syaf.g_00341
OG0002016	Syat.g_02743	Syaf.g_00722
OG0002020	Syat.g_02597	Syaf.g_00544
OG0002021	Syat.g_02450	Syaf.g_00546
OG0002022	Syat.g_02448	Syaf.g_00549
OG0002023	Syat.g_02447	Syaf.g_00550
OG0002024	Syat.g_02554	Syaf.g_00556
