Orthogroup	Syat	Praw
OG0001199	Syat.g_01475	Praw.g_01360
OG0001200	Syat.g_01477	Praw.g_01358
OG0001201	Syat.g_01572	Praw.g_01327
OG0001202	Syat.g_02812	Praw.g_01236
OG0001203	Syat.g_01447	Praw.g_01197
OG0001204	Syat.g_01867	Praw.g_00890
OG0001205	Syat.g_01287	Praw.g_00702
OG0001206	Syat.g_03268	Praw.g_00685
OG0001207	Syat.g_03162	Praw.g_00670
OG0001209	Syat.g_03273	Praw.g_00613
OG0001210	Syat.g_00103	Praw.g_00608
OG0001211	Syat.g_00078	Praw.g_00598
OG0001213	Syat.g_03289	Praw.g_00165
OG0001214	Syat.g_00128	Praw.g_01885
OG0001216	Syat.g_00660	Praw.g_01807
OG0001217	Syat.g_02587	Praw.g_01759
OG0001218	Syat.g_01356	Praw.g_01751
OG0001219	Syat.g_00629	Praw.g_01708
OG0001220	Syat.g_01534	Praw.g_01647
OG0001222	Syat.g_00597	Praw.g_01547
OG0001223	Syat.g_00544	Praw.g_01521
OG0001224	Syat.g_00804	Praw.g_01471
OG0001225	Syat.g_00806	Praw.g_01469
OG0001226	Syat.g_01485	Praw.g_01443
OG0001228	Syat.g_00938	Praw.g_00279
OG0001229	Syat.g_00981	Praw.g_01014
OG0001230	Syat.g_01235	Praw.g_01091
OG0001231	Syat.g_02327	Praw.g_00432
OG0001232	Syat.g_03041	Praw.g_00538
OG0001233	Syat.g_03012	Praw.g_00558
OG0001234	Syat.g_02092	Praw.g_01902
OG0001235	Syat.g_01838	Praw.g_01893
OG0001236	Syat.g_02156	Praw.g_00062
OG0001237	Syat.g_02161	Praw.g_00058
OG0001238	Syat.g_02673	Praw.g_01176
OG0001239	Syat.g_01472	Praw.g_01363
OG0001241	Syat.g_01564	Praw.g_01334
OG0001242	Syat.g_02936	Praw.g_01316
OG0001243	Syat.g_02928	Praw.g_01310
OG0001244	Syat.g_02901	Praw.g_01294
OG0001245	Syat.g_00212	Praw.g_00753
OG0001246	Syat.g_03209	Praw.g_00644
OG0001247	Syat.g_01019	Praw.g_01839
OG0001248	Syat.g_03159	Praw.g_01837
OG0001249	Syat.g_01620	Praw.g_01719
OG0001250	Syat.g_00739	Praw.g_01658
OG0001251	Syat.g_00963, Syat.g_00621	Praw.g_01610
OG0001252	Syat.g_00787	Praw.g_01476
OG0001255	Syat.g_00843	Praw.g_00218
OG0001256	Syat.g_03111	Praw.g_00425
OG0001257	Syat.g_01716	Praw.g_00431
OG0001258	Syat.g_03119	Praw.g_00512
OG0001259	Syat.g_03014	Praw.g_00556
OG0001261	Syat.g_01791	Praw.g_00104
OG0001262	Syat.g_02285	Praw.g_01193
OG0001263	Syat.g_02926	Praw.g_01307
OG0001265	Syat.g_02938	Praw.g_01317
OG0001266	Syat.g_02808	Praw.g_01232
OG0001267	Syat.g_02060	Praw.g_00854
OG0001268	Syat.g_01608	Praw.g_00791
OG0001269	Syat.g_02369	Praw.g_00773
OG0001270	Syat.g_02968	Praw.g_00713
OG0001271	Syat.g_01374	Praw.g_00675
OG0001272	Syat.g_03176	Praw.g_00662
OG0001274	Syat.g_02727	Praw.g_01819
OG0001275	Syat.g_00529	Praw.g_01511
OG0001276	Syat.g_00705	Praw.g_01492
OG0001277	Syat.g_03312	Praw.g_01435
OG0001278	Syat.g_00895	Praw.g_00284
OG0001279	Syat.g_01252	Praw.g_00930
OG0001281	Syat.g_01159	Praw.g_00986
OG0001282	Syat.g_02780	Praw.g_01017
OG0001286	Syat.g_01656	Praw.g_00092
OG0001287	Syat.g_02208	Praw.g_00037
OG0001288	Syat.g_02225	Praw.g_00028
OG0001289	Syat.g_01527	Praw.g_01347
OG0001290	Syat.g_01563	Praw.g_01335
OG0001291	Syat.g_02916	Praw.g_01300
OG0001292	Syat.g_01873	Praw.g_00885
OG0001293	Syat.g_01995	Praw.g_00873
OG0001294	Syat.g_00409	Praw.g_00755
OG0001295	Syat.g_00945	Praw.g_00680
OG0001296	Syat.g_03217	Praw.g_00639
OG0001297	Syat.g_03221	Praw.g_00634
OG0001298	Syat.g_00043	Praw.g_01924
OG0001299	Syat.g_00401	Praw.g_01856
OG0001300	Syat.g_01025	Praw.g_01829
OG0001303	Syat.g_00628	Praw.g_01507
OG0001304	Syat.g_00690	Praw.g_01482
OG0001305	Syat.g_00813	Praw.g_01463
OG0001306	Syat.g_03234	Praw.g_00220
OG0001307	Syat.g_02082	Praw.g_00998
OG0001308	Syat.g_01176	Praw.g_00347
OG0001309	Syat.g_01113	Praw.g_00429
OG0001310	Syat.g_03066	Praw.g_00527
OG0001311	Syat.g_00703	Praw.g_01490
OG0001312	Syat.g_00615	Praw.g_01558
OG0001314	Syat.g_00839, Syat.g_00137	Praw.g_01768
OG0001315	Syat.g_01634	Praw.g_01373
OG0001317	Syat.g_01451	Praw.g_01201
OG0001318	Syat.g_01888	Praw.g_00877
OG0001319	Syat.g_02048	Praw.g_00862
OG0001323	Syat.g_01111	Praw.g_00629
OG0001325	Syat.g_00664	Praw.g_01804
OG0001326	Syat.g_02525	Praw.g_01622
OG0001327	Syat.g_00414	Praw.g_01452
OG0001329	Syat.g_00097	Praw.g_00194
OG0001331	Syat.g_01301	Praw.g_01022
OG0001333	Syat.g_03018	Praw.g_00552
OG0001336	Syat.g_02402	Praw.g_01150
OG0001345	Syat.g_00290	Praw.g_00253
OG0001347	Syat.g_01136	Praw.g_00340
OG0001348	Syat.g_03316	Praw.g_00453
OG0001349	Syat.g_01220	Praw.g_01082
OG0001351	Syat.g_01318	Praw.g_00693
OG0001353	Syat.g_00717	Praw.g_01666
OG0001354	Syat.g_00558	Praw.g_01529
OG0001355	Syat.g_02589	Praw.g_00463
OG0001356	Syat.g_01035	Praw.g_01734
OG0001358	Syat.g_03319	Praw.g_00156
OG0001360	Syat.g_00256	Praw.g_01422
OG0001361	Syat.g_00293	Praw.g_00250
OG0001364	Syat.g_02143	Praw.g_00069
OG0001365	Syat.g_02687	Praw.g_01183
OG0001371	Syat.g_01490	Praw.g_01843
OG0001373	Syat.g_02524	Praw.g_01623
OG0001374	Syat.g_02541	Praw.g_01615
OG0001376	Syat.g_00841	Praw.g_01458
OG0001377	Syat.g_00842	Praw.g_01457
OG0001378	Syat.g_02967	Praw.g_00171
OG0001379	Syat.g_01147	Praw.g_00975
OG0001382	Syat.g_00101	Praw.g_00445
OG0001385	Syat.g_02521	Praw.g_01626
OG0001386	Syat.g_02522	Praw.g_01625
OG0001387	Syat.g_02523	Praw.g_01624
OG0001388	Syat.g_02526	Praw.g_01621
OG0001389	Syat.g_02531	Praw.g_01620
OG0001390	Syat.g_02532	Praw.g_01619
OG0001391	Syat.g_02533	Praw.g_01618
OG0001392	Syat.g_02539	Praw.g_01617
OG0001393	Syat.g_02540	Praw.g_01616
OG0001396	Syat.g_01137	Praw.g_00341
OG0001401	Syat.g_00721	Praw.g_00908
OG0001402	Syat.g_03314	Praw.g_01744
OG0001403	Syat.g_02307	Praw.g_01398
OG0001406	Syat.g_00840	Praw.g_01459
OG0001408	Syat.g_00211	Praw.g_01440
OG0001409	Syat.g_01007	Praw.g_00241
OG0001411	Syat.g_01188	Praw.g_01053
OG0001413	Syat.g_00853	Praw.g_00421
OG0001415	Syat.g_00017	Praw.g_01204
OG0001416	Syat.g_02491	Praw.g_00688
OG0001417	Syat.g_01705	Praw.g_00678
OG0001418	Syat.g_03267	Praw.g_01838
OG0001420	Syat.g_01099	Praw.g_00179
OG0001421	Syat.g_03056	Praw.g_00426
OG0001429	Syat.g_00627	Praw.g_01707
OG0001430	Syat.g_03343	Praw.g_00948
OG0001432	Syat.g_00846	Praw.g_00420
OG0001433	Syat.g_01429	Praw.g_01735
OG0001434	Syat.g_00455	Praw.g_01578
OG0001437	Syat.g_00016	Praw.g_01205
OG0001438	Syat.g_02076	Praw.g_00841
OG0001439	Syat.g_02105	Praw.g_00827
OG0001441	Syat.g_01109	Praw.g_00627
OG0001443	Syat.g_02649	Praw.g_00498
OG0001449	Syat.g_00800	Praw.g_00738
OG0001451	Syat.g_02877	Praw.g_01638
OG0001452	Syat.g_01881	Praw.g_01609
OG0001453	Syat.g_00538	Praw.g_01517
OG0001454	Syat.g_00189	Praw.g_01429
OG0001456	Syat.g_02545	Praw.g_00211
OG0001457	Syat.g_02546	Praw.g_00212
OG0001458	Syat.g_02547	Praw.g_00213
OG0001459	Syat.g_03357, Syat.g_03358	Praw.g_00939
OG0001460	Syat.g_01430	Praw.g_01736
OG0001462	Syat.g_02301	Praw.g_01394
OG0001467	Syat.g_02457	Praw.g_01718
OG0001473	Syat.g_00190	Praw.g_00020
OG0001477	Syat.g_00321, Syat.g_00322, Syat.g_00318	Praw.g_00320
OG0001479	Syat.g_01610	Praw.g_00793
OG0001480	Syat.g_00100	Praw.g_00763
OG0001482	Syat.g_00549	Praw.g_00690
OG0001486	Syat.g_03258	Praw.g_00232
OG0001492	Syat.g_00898	Praw.g_00281
OG0001493	Syat.g_00890	Praw.g_00289
OG0001496	Syat.g_00316	Praw.g_00318
OG0001497	Syat.g_00317	Praw.g_00319
OG0001502	Syat.g_00757	Praw.g_01727
OG0001504	Syat.g_03356	Praw.g_00940, Praw.g_00485
OG0001505	Syat.g_01215	Praw.g_01044
OG0001507	Syat.g_03261	Praw.g_00478
OG0001514	Syat.g_00315	Praw.g_00317
OG0001523	Syat.g_01089	Praw.g_00205
OG0001524	Syat.g_01088	Praw.g_00206
OG0001526	Syat.g_02907	Praw.g_01049
OG0001546	Syat.g_01106	Praw.g_00624
OG0001547	Syat.g_00645	Praw.g_01725
OG0001549	Syat.g_00799	Praw.g_01640
OG0001553	Syat.g_01230	Praw.g_01086
OG0001554	Syat.g_01005	Praw.g_00427
OG0001556	Syat.g_03334, Syat.g_03147	Praw.g_01742
OG0001558	Syat.g_02323	Praw.g_00911
OG0001564	Syat.g_01209	Praw.g_01062
OG0001567	Syat.g_00651	Praw.g_01726
OG0001568	Syat.g_00643	Praw.g_01724
OG0001587	Syat.g_02990	Praw.g_01920
OG0001613	Syat.g_01635	Praw.g_00077
OG0001635	Syat.g_02229, Syat.g_01993	Praw.g_00480
OG0001647	Syat.g_02051	Praw.g_00861
OG0001652	Syat.g_02326	Praw.g_00909
OG0001666	Syat.g_03349	Praw.g_00938
OG0001671	Syat.g_02742	Praw.g_00916
OG0001700	Syat.g_01074	Praw.g_01737
OG0001701	Syat.g_02905	Praw.g_01918
OG0001745	Syat.g_00971	Praw.g_00419
OG0001782	Syat.g_01210	Praw.g_00799
OG0001792	Syat.g_00905	Praw.g_01068
OG0002244	Syat.g_00744	Praw.g_00477
