Orthogroup	Syat	Prbl
OG0001143	Syat.g_00925	Prbl.g_01376
OG0001144	Syat.g_00906	Prbl.g_02580
OG0001145	Syat.g_01117	Prbl.g_01711
OG0001146	Syat.g_01158	Prbl.g_01727
OG0001147	Syat.g_01368	Prbl.g_01333
OG0001148	Syat.g_01297	Prbl.g_00501
OG0001149	Syat.g_01298	Prbl.g_00500
OG0001150	Syat.g_01299	Prbl.g_00499
OG0001151	Syat.g_01420	Prbl.g_00487
OG0001152	Syat.g_01421	Prbl.g_00486
OG0001153	Syat.g_01346	Prbl.g_00704
OG0001154	Syat.g_01347	Prbl.g_00705
OG0001155	Syat.g_02774	Prbl.g_00454
OG0001156	Syat.g_02978	Prbl.g_00451
OG0001157	Syat.g_02977	Prbl.g_01604
OG0001158	Syat.g_02976	Prbl.g_00450
OG0001159	Syat.g_02975	Prbl.g_00449
OG0001160	Syat.g_03104	Prbl.g_00420
OG0001161	Syat.g_02384	Prbl.g_01601
OG0001162	Syat.g_01528	Prbl.g_00048
OG0001163	Syat.g_03112	Prbl.g_00406
OG0001164	Syat.g_03116	Prbl.g_00401
OG0001165	Syat.g_03121	Prbl.g_00398
OG0001166	Syat.g_03050	Prbl.g_00371
OG0001167	Syat.g_03019	Prbl.g_00350
OG0001168	Syat.g_03017	Prbl.g_00348
OG0001169	Syat.g_03015	Prbl.g_00346
OG0001170	Syat.g_03013	Prbl.g_00344
OG0001171	Syat.g_03001	Prbl.g_00334
OG0001173	Syat.g_01857	Prbl.g_01062
OG0001174	Syat.g_01849	Prbl.g_01054
OG0001175	Syat.g_01848	Prbl.g_01053
OG0001176	Syat.g_01831	Prbl.g_00953
OG0001180	Syat.g_01654	Prbl.g_01134
OG0001181	Syat.g_01650	Prbl.g_01138
OG0001182	Syat.g_01642	Prbl.g_01147
OG0001183	Syat.g_01632	Prbl.g_01175
OG0001184	Syat.g_02160	Prbl.g_00848
OG0001185	Syat.g_02200	Prbl.g_01291
OG0001186	Syat.g_02235	Prbl.g_02026
OG0001187	Syat.g_02256	Prbl.g_02022
OG0001188	Syat.g_02261	Prbl.g_02018
OG0001189	Syat.g_02287	Prbl.g_01996
OG0001190	Syat.g_02692	Prbl.g_02239
OG0001191	Syat.g_02675	Prbl.g_02226
OG0001192	Syat.g_02663	Prbl.g_02219
OG0001193	Syat.g_02513	Prbl.g_02181
OG0001194	Syat.g_02515	Prbl.g_02175
OG0001195	Syat.g_02516	Prbl.g_02174
OG0001196	Syat.g_02398	Prbl.g_02138
OG0001197	Syat.g_02396	Prbl.g_02136
OG0001199	Syat.g_01475	Prbl.g_00602
OG0001200	Syat.g_01477	Prbl.g_00600
OG0001201	Syat.g_01572	Prbl.g_00551
OG0001202	Syat.g_02812	Prbl.g_00095
OG0001203	Syat.g_01447	Prbl.g_00197
OG0001204	Syat.g_01867	Prbl.g_02667
OG0001205	Syat.g_01287	Prbl.g_00642
OG0001206	Syat.g_03268	Prbl.g_01363
OG0001207	Syat.g_03162	Prbl.g_00503
OG0001208	Syat.g_03172	Prbl.g_00513
OG0001209	Syat.g_03273	Prbl.g_00763
OG0001210	Syat.g_00103	Prbl.g_00751
OG0001211	Syat.g_00078	Prbl.g_01884
OG0001213	Syat.g_03289	Prbl.g_01631
OG0001214	Syat.g_00128	Prbl.g_01641
OG0001216	Syat.g_00660	Prbl.g_02564
OG0001217	Syat.g_02587	Prbl.g_01904
OG0001218	Syat.g_01356	Prbl.g_00716
OG0001219	Syat.g_00629	Prbl.g_02435
OG0001220	Syat.g_01534	Prbl.g_01567
OG0001222	Syat.g_00597	Prbl.g_02210
OG0001223	Syat.g_00544	Prbl.g_02503
OG0001224	Syat.g_00804	Prbl.g_00931
OG0001225	Syat.g_00806	Prbl.g_00929
OG0001226	Syat.g_01485	Prbl.g_01704
OG0001228	Syat.g_00938	Prbl.g_02585
OG0001229	Syat.g_00981	Prbl.g_00409
OG0001230	Syat.g_01235	Prbl.g_00252
OG0001231	Syat.g_02327	Prbl.g_01957
OG0001232	Syat.g_03041	Prbl.g_00366
OG0001233	Syat.g_03012	Prbl.g_00343
OG0001234	Syat.g_02092	Prbl.g_01050
OG0001235	Syat.g_01838	Prbl.g_00948
OG0001236	Syat.g_02156	Prbl.g_00852
OG0001237	Syat.g_02161	Prbl.g_00845
OG0001238	Syat.g_02673	Prbl.g_02225
OG0001239	Syat.g_01472	Prbl.g_00605
OG0001240	Syat.g_01554	Prbl.g_00568
OG0001241	Syat.g_01564	Prbl.g_00558
OG0001242	Syat.g_02936	Prbl.g_01322
OG0001243	Syat.g_02928	Prbl.g_00828
OG0001245	Syat.g_00212	Prbl.g_01693
OG0001246	Syat.g_03209	Prbl.g_00803
OG0001247	Syat.g_01019	Prbl.g_02295
OG0001248	Syat.g_03159	Prbl.g_01869
OG0001249	Syat.g_01620	Prbl.g_01195
OG0001250	Syat.g_00739	Prbl.g_01546
OG0001252	Syat.g_00787	Prbl.g_00936
OG0001255	Syat.g_00843	Prbl.g_00036
OG0001258	Syat.g_03119	Prbl.g_00400
OG0001259	Syat.g_03014	Prbl.g_00345
OG0001261	Syat.g_01791	Prbl.g_00991
OG0001262	Syat.g_02285	Prbl.g_01999
OG0001263	Syat.g_02926	Prbl.g_00826
OG0001265	Syat.g_02938	Prbl.g_01324
OG0001266	Syat.g_02808	Prbl.g_00099
OG0001267	Syat.g_02060	Prbl.g_01453
OG0001268	Syat.g_01608	Prbl.g_01207
OG0001269	Syat.g_02369	Prbl.g_01564
OG0001270	Syat.g_02968	Prbl.g_00654
OG0001271	Syat.g_01374	Prbl.g_01343
OG0001272	Syat.g_03176	Prbl.g_00517
OG0001274	Syat.g_02727	Prbl.g_01263
OG0001275	Syat.g_00529	Prbl.g_02518
OG0001276	Syat.g_00705	Prbl.g_02535
OG0001277	Syat.g_03312	Prbl.g_02152
OG0001278	Syat.g_00895	Prbl.g_02592
OG0001279	Syat.g_01252	Prbl.g_00156
OG0001281	Syat.g_01159	Prbl.g_01728
OG0001283	Syat.g_02403	Prbl.g_02143
OG0001286	Syat.g_01656	Prbl.g_01132
OG0001288	Syat.g_02225	Prbl.g_02059
OG0001290	Syat.g_01563	Prbl.g_00559
OG0001291	Syat.g_02916	Prbl.g_00816
OG0001292	Syat.g_01873	Prbl.g_01512
OG0001293	Syat.g_01995	Prbl.g_01489
OG0001294	Syat.g_00409	Prbl.g_01393
OG0001295	Syat.g_00945	Prbl.g_00748
OG0001297	Syat.g_03221	Prbl.g_00793
OG0001298	Syat.g_00043	Prbl.g_01791
OG0001300	Syat.g_01025	Prbl.g_01873
OG0001303	Syat.g_00628	Prbl.g_02437
OG0001307	Syat.g_02082	Prbl.g_00723
OG0001308	Syat.g_01176	Prbl.g_00224
OG0001309	Syat.g_01113	Prbl.g_00787
OG0001310	Syat.g_03066	Prbl.g_00377
OG0001311	Syat.g_00703	Prbl.g_02537
OG0001312	Syat.g_00615	Prbl.g_02448
OG0001319	Syat.g_02048	Prbl.g_01463
OG0001323	Syat.g_01111	Prbl.g_00784
OG0001326	Syat.g_02525	Prbl.g_02168
OG0001329	Syat.g_00097	Prbl.g_01079
OG0001331	Syat.g_01301	Prbl.g_00497
OG0001333	Syat.g_03018	Prbl.g_00349
OG0001336	Syat.g_02402	Prbl.g_02142
OG0001337	Syat.g_01621	Prbl.g_01189
OG0001347	Syat.g_02666	Prbl.g_02051
OG0001347	Syat.g_01136, Syat.g_00583	Prbl.g_01002
OG0001348	Syat.g_03316	Prbl.g_01243
OG0001351	Syat.g_01318	Prbl.g_00624
OG0001353	Syat.g_00717	Prbl.g_01537
OG0001354	Syat.g_00558	Prbl.g_02494
OG0001355	Syat.g_02589	Prbl.g_02379
OG0001356	Syat.g_01035	Prbl.g_02208
OG0001358	Syat.g_03319	Prbl.g_01615
OG0001360	Syat.g_00256	Prbl.g_01104
OG0001361	Syat.g_00293	Prbl.g_00182
OG0001365	Syat.g_02687	Prbl.g_02234
OG0001366	Syat.g_03047	Prbl.g_01335, Prbl.g_00368
OG0001371	Syat.g_01490	Prbl.g_01915
OG0001373	Syat.g_02524	Prbl.g_02169
OG0001374	Syat.g_02541	Prbl.g_02161
OG0001376	Syat.g_00841	Prbl.g_02216
OG0001377	Syat.g_00842	Prbl.g_02217
OG0001378	Syat.g_02967	Prbl.g_00661
OG0001379	Syat.g_01147	Prbl.g_01714
OG0001382	Syat.g_00101	Prbl.g_02571
OG0001383	Syat.g_01092	Prbl.g_00191
OG0001383	Syat.g_01441	Prbl.g_00190
OG0001385	Syat.g_02521	Prbl.g_02172
OG0001386	Syat.g_02522	Prbl.g_02171
OG0001387	Syat.g_02523	Prbl.g_02170
OG0001388	Syat.g_02526	Prbl.g_02167
OG0001389	Syat.g_02531	Prbl.g_02166
OG0001390	Syat.g_02532	Prbl.g_02165
OG0001391	Syat.g_02533	Prbl.g_02164
OG0001392	Syat.g_02539	Prbl.g_02163
OG0001393	Syat.g_02540	Prbl.g_02162
OG0001394	Syat.g_00450	Prbl.g_02366
OG0001396	Syat.g_02665, Syat.g_01137	Prbl.g_02050
OG0001401	Syat.g_00721	Prbl.g_01541
OG0001402	Syat.g_03314	Prbl.g_01620
OG0001403	Syat.g_02307	Prbl.g_01976
OG0001406	Syat.g_00840	Prbl.g_02215
OG0001409	Syat.g_01007	Prbl.g_02100
OG0001412	Syat.g_01135	Prbl.g_01003
OG0001412	Syat.g_02667	Prbl.g_02052
OG0001415	Syat.g_00017	Prbl.g_01770
OG0001416	Syat.g_02491	Prbl.g_01725
OG0001418	Syat.g_03267	Prbl.g_01046
OG0001434	Syat.g_00455	Prbl.g_02362
OG0001435	Syat.g_00422	Prbl.g_02411
OG0001437	Syat.g_00016	Prbl.g_01769
OG0001438	Syat.g_02076	Prbl.g_01438
OG0001441	Syat.g_01109	Prbl.g_00782
OG0001443	Syat.g_02649	Prbl.g_00408
OG0001444	Syat.g_01547	Prbl.g_01234
OG0001449	Syat.g_00800	Prbl.g_01940
OG0001451	Syat.g_02877	Prbl.g_02546
OG0001461	Syat.g_01945	Prbl.g_00620
OG0001462	Syat.g_02301	Prbl.g_01983
OG0001470	Syat.g_02257, Syat.g_02252	Prbl.g_02028
OG0001475	Syat.g_01116	Prbl.g_02030
OG0001476	Syat.g_02579, Syat.g_01012	Prbl.g_02095
OG0001477	Syat.g_00321, Syat.g_00322, Syat.g_00318	Prbl.g_00017
OG0001478	Syat.g_01385	Prbl.g_01349
OG0001479	Syat.g_01610	Prbl.g_01205
OG0001484	Syat.g_02443	Prbl.g_02573
OG0001487	Syat.g_01355	Prbl.g_00715, Prbl.g_00714, Prbl.g_00713
OG0001488	Syat.g_00301	Prbl.g_02106
OG0001489	Syat.g_01645	Prbl.g_01143
OG0001495	Syat.g_01833	Prbl.g_00950
OG0001496	Syat.g_00316	Prbl.g_00013
OG0001497	Syat.g_00317	Prbl.g_00016
OG0001498	Syat.g_02954	Prbl.g_02675
OG0001508	Syat.g_02258	Prbl.g_02027
OG0001509	Syat.g_01296	Prbl.g_02048, Prbl.g_01299
OG0001510	Syat.g_02214	Prbl.g_02635
OG0001511	Syat.g_01580	Prbl.g_00544
OG0001512	Syat.g_01445	Prbl.g_00195
OG0001513	Syat.g_01083	Prbl.g_01706
OG0001514	Syat.g_00315	Prbl.g_00012
OG0001515	Syat.g_00927	Prbl.g_01865
OG0001516	Syat.g_00398	Prbl.g_01402
OG0001517	Syat.g_01613	Prbl.g_01202
OG0001518	Syat.g_02671	Prbl.g_02223
OG0001519	Syat.g_02646	Prbl.g_02212
OG0001527	Syat.g_00064	Prbl.g_01898
OG0001528	Syat.g_01115	Prbl.g_02024
OG0001529	Syat.g_02294	Prbl.g_01989
OG0001530	Syat.g_01578	Prbl.g_00546
OG0001531	Syat.g_01444	Prbl.g_00194
OG0001532	Syat.g_00213	Prbl.g_01117
OG0001533	Syat.g_02966	Prbl.g_00662
OG0001533	Syat.g_02786	Prbl.g_01699
OG0001534	Syat.g_00689	Prbl.g_02545
OG0001535	Syat.g_00707	Prbl.g_02533
OG0001536	Syat.g_00589	Prbl.g_02474
OG0001537	Syat.g_00441	Prbl.g_02374
OG0001538	Syat.g_00484	Prbl.g_02330
OG0001539	Syat.g_00417	Prbl.g_01587
OG0001540	Syat.g_02924	Prbl.g_00824
OG0001541	Syat.g_02847	Prbl.g_00267
OG0001542	Syat.g_02837	Prbl.g_00073
OG0001543	Syat.g_03229	Prbl.g_01241
OG0001544	Syat.g_02647	Prbl.g_02213
OG0001545	Syat.g_02444, Syat.g_02433	Prbl.g_02153
OG0001553	Syat.g_01230	Prbl.g_00245
OG0001558	Syat.g_02323	Prbl.g_01960
OG0001559	Syat.g_01577	Prbl.g_00547
OG0001560	Syat.g_01562	Prbl.g_00560
OG0001561	Syat.g_00701	Prbl.g_02539
OG0001562	Syat.g_00523	Prbl.g_02525
OG0001563	Syat.g_01662	Prbl.g_00999
OG0001574	Syat.g_00066	Prbl.g_01896
OG0001575	Syat.g_00061	Prbl.g_01901
OG0001576	Syat.g_01169	Prbl.g_01737
OG0001577	Syat.g_03255	Prbl.g_02080
OG0001580	Syat.g_02701	Prbl.g_02250
OG0001588	Syat.g_03195, Syat.g_02169	Prbl.g_00865
OG0001590	Syat.g_00112	Prbl.g_01565
OG0001591	Syat.g_00411	Prbl.g_01591
OG0001592	Syat.g_02699	Prbl.g_02249
OG0001614	Syat.g_02197	Prbl.g_01293
OG0001615	Syat.g_00091	Prbl.g_02646
OG0001616	Syat.g_00249	Prbl.g_01380
OG0001617	Syat.g_03212, Syat.g_03299	Prbl.g_00728
OG0001618	Syat.g_02510, Syat.g_00670	Prbl.g_02557
OG0001619	Syat.g_00600	Prbl.g_02464
OG0001620	Syat.g_01601	Prbl.g_01215
OG0001621	Syat.g_01883	Prbl.g_01500
OG0001622	Syat.g_02404	Prbl.g_02144
OG0001634	Syat.g_00404	Prbl.g_01396
OG0001635	Syat.g_02229, Syat.g_01993	Prbl.g_01814
OG0001636	Syat.g_02302	Prbl.g_01982
OG0001637	Syat.g_02788	Prbl.g_00325
OG0001638	Syat.g_03143	Prbl.g_00379
OG0001639	Syat.g_02981	Prbl.g_00455
OG0001640	Syat.g_00792	Prbl.g_00940
OG0001641	Syat.g_00540	Prbl.g_02507
OG0001642	Syat.g_00676	Prbl.g_01563
OG0001643	Syat.g_00131	Prbl.g_01644
OG0001652	Syat.g_02326	Prbl.g_01958
OG0001653	Syat.g_01553	Prbl.g_00571
OG0001654	Syat.g_02983	Prbl.g_00457
OG0001657	Syat.g_02887	Prbl.g_00292
OG0001671	Syat.g_02742	Prbl.g_01248
OG0001672	Syat.g_01483	Prbl.g_00594
OG0001673	Syat.g_01454	Prbl.g_01921
OG0001675	Syat.g_00525	Prbl.g_02522, Prbl.g_02524
OG0001677	Syat.g_01631	Prbl.g_01176
OG0001680	Syat.g_03064	Prbl.g_01485
OG0001692	Syat.g_01231	Prbl.g_00247
OG0001694	Syat.g_02062	Prbl.g_01451
OG0001695	Syat.g_02434	Prbl.g_02158
OG0001702	Syat.g_01533	Prbl.g_00581
OG0001703	Syat.g_03164	Prbl.g_00504
OG0001715	Syat.g_01717	Prbl.g_01675
OG0001726	Syat.g_02003	Prbl.g_02425
OG0001729	Syat.g_01440	Prbl.g_00189
OG0001730	Syat.g_01676	Prbl.g_02624
OG0001731	Syat.g_03081	Prbl.g_00442
OG0001732	Syat.g_02387, Syat.g_00911	Prbl.g_01373
OG0001734	Syat.g_00513, Syat.g_01308	Prbl.g_01561
OG0001735	Syat.g_00345	Prbl.g_01410
OG0001736	Syat.g_01254	Prbl.g_01415, Prbl.g_01197, Prbl.g_00887
OG0001737	Syat.g_02084	Prbl.g_01433
OG0001738	Syat.g_02127	Prbl.g_00899
OG0001748	Syat.g_02740	Prbl.g_01250
OG0001750	Syat.g_01551	Prbl.g_00573
OG0001751	Syat.g_01455	Prbl.g_01920
OG0001752	Syat.g_02991	Prbl.g_02621
OG0001754	Syat.g_02790	Prbl.g_00322
OG0001755	Syat.g_03226	Prbl.g_00788
OG0001759	Syat.g_02466	Prbl.g_01518
OG0001760	Syat.g_03146	Prbl.g_02421, Prbl.g_01862
OG0001761	Syat.g_00819	Prbl.g_01826
OG0001762	Syat.g_00531	Prbl.g_02515
OG0001763	Syat.g_00545	Prbl.g_02502
OG0001764	Syat.g_00639	Prbl.g_02428
OG0001766	Syat.g_02711	Prbl.g_01423
OG0001783	Syat.g_02203	Prbl.g_01288
OG0001784	Syat.g_01536	Prbl.g_00578
OG0001786	Syat.g_03099	Prbl.g_00426
OG0001787	Syat.g_01076	Prbl.g_00767
OG0001788	Syat.g_03272	Prbl.g_00764
OG0001789	Syat.g_01152	Prbl.g_01721
OG0001790	Syat.g_03249	Prbl.g_02073
OG0001792	Syat.g_00905	Prbl.g_02581
OG0001796	Syat.g_00716	Prbl.g_02527
OG0001797	Syat.g_00605, Syat.g_01062	Prbl.g_02457
OG0001798	Syat.g_03310	Prbl.g_01622
OG0001800	Syat.g_01091, Syat.g_01660	Prbl.g_00159
OG0001801	Syat.g_01240	Prbl.g_00256
OG0001803	Syat.g_01291	Prbl.g_00646
OG0001804	Syat.g_02955	Prbl.g_02676
OG0001805	Syat.g_02770, Syat.g_01090	Prbl.g_01507
OG0001806	Syat.g_02050, Syat.g_02049	Prbl.g_01462
OG0001807	Syat.g_02090	Prbl.g_00871
OG0001808	Syat.g_02145	Prbl.g_00860
OG0001809	Syat.g_00435	Prbl.g_00813
OG0001811	Syat.g_02839	Prbl.g_00070
OG0001812	Syat.g_02698	Prbl.g_02248
OG0001813	Syat.g_02490	Prbl.g_02193
OG0001814	Syat.g_02395	Prbl.g_02135
OG0001815	Syat.g_01886, Syat.g_00954	Prbl.g_02126
OG0001837	Syat.g_02741	Prbl.g_01249
OG0001839	Syat.g_02305	Prbl.g_01978
OG0001840	Syat.g_02288	Prbl.g_01995
OG0001841	Syat.g_02280	Prbl.g_02003
OG0001842	Syat.g_02421	Prbl.g_01232
OG0001843	Syat.g_02196	Prbl.g_01294
OG0001844	Syat.g_02195	Prbl.g_01295
OG0001845	Syat.g_02193	Prbl.g_01301
OG0001846	Syat.g_03123, Syat.g_02935	Prbl.g_01321
OG0001847	Syat.g_02937	Prbl.g_01323
OG0001848	Syat.g_02941	Prbl.g_01327
OG0001849	Syat.g_01526	Prbl.g_00586
OG0001850	Syat.g_01486	Prbl.g_00593
OG0001851	Syat.g_01479	Prbl.g_00598
OG0001852	Syat.g_01478	Prbl.g_00599
OG0001853	Syat.g_01471	Prbl.g_00606
OG0001854	Syat.g_01449	Prbl.g_01924
OG0001855	Syat.g_01273	Prbl.g_00326
OG0001855	Syat.g_01363	Prbl.g_00236
OG0001856	Syat.g_03103	Prbl.g_00421
OG0001857	Syat.g_03100	Prbl.g_00424
OG0001858	Syat.g_03076	Prbl.g_00445
OG0001859	Syat.g_01305	Prbl.g_00493
OG0001860	Syat.g_03166	Prbl.g_00505
OG0001861	Syat.g_03177	Prbl.g_00518
OG0001862	Syat.g_03190	Prbl.g_00530
OG0001863	Syat.g_03203	Prbl.g_00535
OG0001864	Syat.g_03282	Prbl.g_00753
OG0001866	Syat.g_00002	Prbl.g_01753
OG0001867	Syat.g_03410	Prbl.g_01743
OG0001868	Syat.g_01156	Prbl.g_01724
OG0001869	Syat.g_03254	Prbl.g_02079
OG0001870	Syat.g_03264	Prbl.g_02087
OG0001871	Syat.g_00312	Prbl.g_02092
OG0001872	Syat.g_00899	Prbl.g_02588
OG0001873	Syat.g_00228	Prbl.g_01381
OG0001874	Syat.g_00251	Prbl.g_01105
OG0001877	Syat.g_00926	Prbl.g_01866
OG0001878	Syat.g_00528	Prbl.g_02519
OG0001879	Syat.g_00533	Prbl.g_02511
OG0001880	Syat.g_00574	Prbl.g_02481
OG0001881	Syat.g_00575	Prbl.g_02480
OG0001882	Syat.g_00602	Prbl.g_02460
OG0001883	Syat.g_00608	Prbl.g_02455
OG0001884	Syat.g_00617	Prbl.g_02446
OG0001885	Syat.g_00632	Prbl.g_02433
OG0001886	Syat.g_00638	Prbl.g_02429
OG0001888	Syat.g_00456	Prbl.g_02349
OG0001889	Syat.g_00498	Prbl.g_02321
OG0001890	Syat.g_00748	Prbl.g_01553
OG0001891	Syat.g_00756	Prbl.g_01557
OG0001892	Syat.g_00982	Prbl.g_01570
OG0001893	Syat.g_03309	Prbl.g_01623
OG0001894	Syat.g_00116	Prbl.g_01638
OG0001895	Syat.g_01244	Prbl.g_00162
OG0001896	Syat.g_02964	Prbl.g_00664
OG0001897	Syat.g_01604	Prbl.g_01209
OG0001898	Syat.g_01622	Prbl.g_01193
OG0001899	Syat.g_01793	Prbl.g_00989
OG0001900	Syat.g_01997	Prbl.g_01488
OG0001901	Syat.g_01998	Prbl.g_01487
OG0001902	Syat.g_02068	Prbl.g_01446
OG0001903	Syat.g_02077	Prbl.g_01437
OG0001904	Syat.g_02141	Prbl.g_00868
OG0001905	Syat.g_02147	Prbl.g_00858
OG0001906	Syat.g_02923	Prbl.g_00823
OG0001908	Syat.g_02845	Prbl.g_00266
OG0001909	Syat.g_02833	Prbl.g_00078
OG0001910	Syat.g_02736	Prbl.g_01254
OG0001911	Syat.g_00260	Prbl.g_01020
OG0001912	Syat.g_02679	Prbl.g_02229
OG0001913	Syat.g_02677	Prbl.g_02227
OG0001914	Syat.g_03287	Prbl.g_02199
OG0001929	Syat.g_02273	Prbl.g_02010
OG0001930	Syat.g_02422	Prbl.g_01231
OG0001931	Syat.g_02424	Prbl.g_01230
OG0001932	Syat.g_02198	Prbl.g_01292
OG0001933	Syat.g_01573	Prbl.g_00549
OG0001934	Syat.g_01559	Prbl.g_00564
OG0001935	Syat.g_01476	Prbl.g_00601
OG0001936	Syat.g_00178	Prbl.g_01944
OG0001937	Syat.g_03089	Prbl.g_00434
OG0001938	Syat.g_03168	Prbl.g_00507
OG0001940	Syat.g_00044	Prbl.g_01792
OG0001941	Syat.g_01160	Prbl.g_01729
OG0001943	Syat.g_00405	Prbl.g_02098
OG0001944	Syat.g_01250	Prbl.g_01070
OG0001946	Syat.g_00972	Prbl.g_01871
OG0001948	Syat.g_00543	Prbl.g_02504
OG0001949	Syat.g_00563	Prbl.g_02490
OG0001950	Syat.g_00565	Prbl.g_02488
OG0001951	Syat.g_00576	Prbl.g_02479
OG0001952	Syat.g_00603	Prbl.g_02459
OG0001953	Syat.g_00604	Prbl.g_02458
OG0001955	Syat.g_01670	Prbl.g_01560
OG0001956	Syat.g_00959	Prbl.g_01578
OG0001957	Syat.g_03304	Prbl.g_01628
OG0001958	Syat.g_00343	Prbl.g_01407
OG0001960	Syat.g_01358	Prbl.g_00721
OG0001961	Syat.g_01376	Prbl.g_01345
OG0001964	Syat.g_01846	Prbl.g_01052
OG0001966	Syat.g_01940	Prbl.g_01493
OG0001967	Syat.g_01942	Prbl.g_01491
OG0001968	Syat.g_01943	Prbl.g_01490
OG0001969	Syat.g_02102	Prbl.g_01418
OG0001970	Syat.g_02921	Prbl.g_00821
OG0001971	Syat.g_02835	Prbl.g_00076
OG0001972	Syat.g_02723	Prbl.g_01267
OG0001973	Syat.g_02714, Syat.g_02718	Prbl.g_02268
OG0001975	Syat.g_03286	Prbl.g_02200
OG0001976	Syat.g_03288	Prbl.g_02198
OG0001977	Syat.g_02506	Prbl.g_02187
OG0001995	Syat.g_02221	Prbl.g_00757
OG0001996	Syat.g_02309	Prbl.g_01974
OG0001997	Syat.g_01549	Prbl.g_00575
OG0001999	Syat.g_03020	Prbl.g_00351
OG0002000	Syat.g_01112	Prbl.g_00786
OG0002002	Syat.g_00900	Prbl.g_02587
OG0002003	Syat.g_01980	Prbl.g_01861
OG0002004	Syat.g_02268	Prbl.g_01848
OG0002005	Syat.g_01991	Prbl.g_01844
OG0002006	Syat.g_02751	Prbl.g_00943
OG0002007	Syat.g_00984	Prbl.g_00944
OG0002008	Syat.g_03284	Prbl.g_02517
OG0002009	Syat.g_00446	Prbl.g_02371
OG0002010	Syat.g_01337	Prbl.g_00697
OG0002013	Syat.g_01504	Prbl.g_00895
OG0002016	Syat.g_02743	Prbl.g_01247
OG0002037	Syat.g_01293	Prbl.g_00509
OG0002038	Syat.g_01251	Prbl.g_02094
OG0002039	Syat.g_00299	Prbl.g_02107
OG0002040	Syat.g_02427	Prbl.g_00177
OG0002041	Syat.g_00547	Prbl.g_02500
OG0002042	Syat.g_00569	Prbl.g_02484
OG0002043	Syat.g_00625	Prbl.g_02439
OG0002045	Syat.g_01381	Prbl.g_01347
OG0002046	Syat.g_01397	Prbl.g_01350
OG0002047	Syat.g_02951	Prbl.g_02672
OG0002048	Syat.g_01636	Prbl.g_01173
OG0002050	Syat.g_02040	Prbl.g_01471
OG0002051	Syat.g_02848	Prbl.g_00268
OG0002052	Syat.g_01022	Prbl.g_02211
OG0002110	Syat.g_02552	Prbl.g_02394
OG0002114	Syat.g_01366	Prbl.g_00329
OG0002119	Syat.g_02752	Prbl.g_01107
OG0002120	Syat.g_02459	Prbl.g_01708
OG0002154	Syat.g_00084	Prbl.g_00829
OG0002159	Syat.g_01548	Prbl.g_01233
OG0002160	Syat.g_02996	Prbl.g_01910
OG0002161	Syat.g_01272	Prbl.g_00327
OG0002166	Syat.g_03397	Prbl.g_01856
OG0002167	Syat.g_01778	Prbl.g_01841
OG0002170	Syat.g_01618	Prbl.g_01198
OG0002172	Syat.g_02739	Prbl.g_01251
OG0002173	Syat.g_02754	Prbl.g_00125
OG0002174	Syat.g_02511	Prbl.g_02183
OG0002175	Syat.g_00267	Prbl.g_02270
OG0002229	Syat.g_02254	Prbl.g_02034
OG0002231	Syat.g_00444, Syat.g_00098	Prbl.g_01842
OG0002235	Syat.g_00462	Prbl.g_02357
OG0002238	Syat.g_00491	Prbl.g_01039
OG0002239	Syat.g_01095	Prbl.g_00717
OG0002241	Syat.g_01398	Prbl.g_01351
OG0002243	Syat.g_02803	Prbl.g_02257
OG0002277	Syat.g_02270	Prbl.g_02013
OG0002285	Syat.g_00612	Prbl.g_02451
OG0002286	Syat.g_00266	Prbl.g_02271
OG0002289	Syat.g_01401	Prbl.g_01353
OG0002290	Syat.g_01453	Prbl.g_01926
OG0002292	Syat.g_02822	Prbl.g_00087
OG0002330	Syat.g_01093	Prbl.g_00015
OG0002332	Syat.g_00492	Prbl.g_01040
OG0002333	Syat.g_00490	Prbl.g_01038
OG0002335	Syat.g_02353, Syat.g_02025	Prbl.g_00232
OG0002340	Syat.g_02781	Prbl.g_00133
OG0002341	Syat.g_02712, Syat.g_02713	Prbl.g_02267
OG0002343	Syat.g_01871	Prbl.g_01514
OG0002364	Syat.g_00626	Prbl.g_02438
OG0002382	Syat.g_03179	Prbl.g_00520
OG0002385	Syat.g_00268	Prbl.g_02269
OG0002386	Syat.g_01687	Prbl.g_01391
OG0002390	Syat.g_02830	Prbl.g_00081
OG0002391	Syat.g_02932	Prbl.g_01009
OG0002394	Syat.g_02413, Syat.g_02710	Prbl.g_02265
OG0002429	Syat.g_01538	Prbl.g_00577
OG0002430	Syat.g_01100	Prbl.g_00772
OG0002431	Syat.g_01101	Prbl.g_00773
OG0002432	Syat.g_02706	Prbl.g_02262
OG0002436	Syat.g_01258, Syat.g_02488	Prbl.g_01674
OG0002440	Syat.g_00706	Prbl.g_02534
OG0002444	Syat.g_01360	Prbl.g_00239
OG0002447	Syat.g_01399	Prbl.g_01352
OG0002492	Syat.g_02709	Prbl.g_02264
OG0002494	Syat.g_00034	Prbl.g_00459
OG0002496	Syat.g_02437	Prbl.g_02302
OG0002498	Syat.g_00735	Prbl.g_01228, Prbl.g_01947
OG0002563	Syat.g_01386	Prbl.g_00217
OG0002565	Syat.g_03291	Prbl.g_01906
OG0002566	Syat.g_02065	Prbl.g_00363
