Orthogroup	Syat	Prbb
OG0001143	Syat.g_00925	Prbb.g_01474
OG0001144	Syat.g_00906	Prbb.g_01469
OG0001145	Syat.g_01117	Prbb.g_01578
OG0001146	Syat.g_01158	Prbb.g_01590
OG0001147	Syat.g_01368	Prbb.g_01612
OG0001148	Syat.g_01297	Prbb.g_01641
OG0001149	Syat.g_01298	Prbb.g_01642
OG0001150	Syat.g_01299	Prbb.g_01643
OG0001151	Syat.g_01420	Prbb.g_01654
OG0001152	Syat.g_01421	Prbb.g_01655
OG0001153	Syat.g_01346	Prbb.g_01716
OG0001154	Syat.g_01347	Prbb.g_01717
OG0001155	Syat.g_02774	Prbb.g_01733
OG0001156	Syat.g_02978	Prbb.g_01736
OG0001157	Syat.g_02977	Prbb.g_01737
OG0001158	Syat.g_02976	Prbb.g_01738
OG0001159	Syat.g_02975	Prbb.g_01739
OG0001160	Syat.g_03104	Prbb.g_01765
OG0001161	Syat.g_02384	Prbb.g_01555
OG0001162	Syat.g_01528	Prbb.g_01778
OG0001163	Syat.g_03112	Prbb.g_01815
OG0001164	Syat.g_03116	Prbb.g_01819
OG0001165	Syat.g_03121	Prbb.g_01822
OG0001166	Syat.g_03050	Prbb.g_01840
OG0001167	Syat.g_03019	Prbb.g_01858
OG0001168	Syat.g_03017	Prbb.g_01859
OG0001169	Syat.g_03015	Prbb.g_01861
OG0001170	Syat.g_03013	Prbb.g_01863
OG0001171	Syat.g_03001	Prbb.g_01873
OG0001172	Syat.g_01858	Prbb.g_01926
OG0001173	Syat.g_01857	Prbb.g_01927
OG0001174	Syat.g_01849	Prbb.g_01935
OG0001175	Syat.g_01848	Prbb.g_01936
OG0001176	Syat.g_01831	Prbb.g_01947
OG0001178	Syat.g_03137	Prbb.g_01279
OG0001180	Syat.g_01654	Prbb.g_02007
OG0001181	Syat.g_01650	Prbb.g_02011
OG0001182	Syat.g_01642	Prbb.g_02019
OG0001183	Syat.g_01632	Prbb.g_02025
OG0001184	Syat.g_02160	Prbb.g_02041
OG0001185	Syat.g_02200	Prbb.g_02056
OG0001186	Syat.g_02235	Prbb.g_02097
OG0001187	Syat.g_02256	Prbb.g_02100
OG0001188	Syat.g_02261	Prbb.g_02102
OG0001189	Syat.g_02287	Prbb.g_02119
OG0001190	Syat.g_02692	Prbb.g_02124
OG0001191	Syat.g_02675	Prbb.g_02134
OG0001192	Syat.g_02663	Prbb.g_02139
OG0001193	Syat.g_02513	Prbb.g_02152
OG0001194	Syat.g_02515	Prbb.g_02153
OG0001195	Syat.g_02516	Prbb.g_02154
OG0001196	Syat.g_02398	Prbb.g_02175
OG0001197	Syat.g_02396	Prbb.g_02177
OG0001199	Syat.g_01475	Prbb.g_00129
OG0001200	Syat.g_01477	Prbb.g_00131
OG0001201	Syat.g_01572	Prbb.g_00163
OG0001202	Syat.g_02812	Prbb.g_00256
OG0001203	Syat.g_01447	Prbb.g_00295
OG0001204	Syat.g_01867	Prbb.g_00301
OG0001205	Syat.g_01287	Prbb.g_00450
OG0001206	Syat.g_03268	Prbb.g_00469
OG0001207	Syat.g_03162	Prbb.g_00480
OG0001208	Syat.g_03172	Prbb.g_00487
OG0001209	Syat.g_03273	Prbb.g_00538
OG0001210	Syat.g_00103	Prbb.g_00543
OG0001211	Syat.g_00078	Prbb.g_00554
OG0001213	Syat.g_03289	Prbb.g_00630
OG0001214	Syat.g_00128	Prbb.g_00638
OG0001216	Syat.g_00660	Prbb.g_00715
OG0001217	Syat.g_02587	Prbb.g_00108
OG0001218	Syat.g_01356	Prbb.g_00754
OG0001219	Syat.g_00629	Prbb.g_00960
OG0001220	Syat.g_01534	Prbb.g_00837
OG0001222	Syat.g_00597	Prbb.g_00893
OG0001223	Syat.g_00544	Prbb.g_01008
OG0001224	Syat.g_00804	Prbb.g_01066
OG0001225	Syat.g_00806	Prbb.g_01068
OG0001228	Syat.g_00938	Prbb.g_01465
OG0001229	Syat.g_00981	Prbb.g_01201
OG0001230	Syat.g_01235	Prbb.g_01678
OG0001231	Syat.g_02327	Prbb.g_00758
OG0001232	Syat.g_03041	Prbb.g_01844
OG0001233	Syat.g_03012	Prbb.g_01864
OG0001234	Syat.g_02092	Prbb.g_01938
OG0001235	Syat.g_01838	Prbb.g_01942
OG0001236	Syat.g_02156	Prbb.g_02038
OG0001237	Syat.g_02161	Prbb.g_02042
OG0001238	Syat.g_02673	Prbb.g_02135
OG0001239	Syat.g_01472	Prbb.g_00126
OG0001240	Syat.g_01554	Prbb.g_00148
OG0001241	Syat.g_01564	Prbb.g_00157
OG0001242	Syat.g_02936	Prbb.g_00176
OG0001243	Syat.g_02928	Prbb.g_00183
OG0001244	Syat.g_02901	Prbb.g_00199
OG0001245	Syat.g_00212	Prbb.g_01288
OG0001246	Syat.g_03209	Prbb.g_00508
OG0001247	Syat.g_01019	Prbb.g_00689
OG0001248	Syat.g_03159	Prbb.g_00691
OG0001249	Syat.g_01620	Prbb.g_00389
OG0001251	Syat.g_00963, Syat.g_00621	Prbb.g_01913
OG0001252	Syat.g_00787	Prbb.g_01061
OG0001255	Syat.g_00843	Prbb.g_01534
OG0001256	Syat.g_03111	Prbb.g_01774
OG0001257	Syat.g_01716	Prbb.g_01779
OG0001258	Syat.g_03119	Prbb.g_01820
OG0001259	Syat.g_03014	Prbb.g_01862
OG0001261	Syat.g_01791	Prbb.g_01992
OG0001262	Syat.g_02285	Prbb.g_02117
OG0001263	Syat.g_02926	Prbb.g_00186
OG0001269	Syat.g_02369	Prbb.g_00836
OG0001277	Syat.g_03312	Prbb.g_02163
OG0001279	Syat.g_01252	Prbb.g_01196
OG0001281	Syat.g_01159	Prbb.g_01591
OG0001282	Syat.g_02780	Prbb.g_01640
OG0001283	Syat.g_02403	Prbb.g_02171
OG0001286	Syat.g_01656	Prbb.g_02005
OG0001287	Syat.g_02208	Prbb.g_02063
OG0001288	Syat.g_02225	Prbb.g_02074
OG0001289	Syat.g_01527	Prbb.g_00142
OG0001290	Syat.g_01563	Prbb.g_00156
OG0001294	Syat.g_00409	Prbb.g_01628, Prbb.g_01553
OG0001295	Syat.g_00945	Prbb.g_01542
OG0001296	Syat.g_03217	Prbb.g_00513
OG0001297	Syat.g_03221	Prbb.g_00518
OG0001299	Syat.g_00401	Prbb.g_00669
OG0001300	Syat.g_01025	Prbb.g_00701
OG0001303	Syat.g_00628	Prbb.g_01388
OG0001304	Syat.g_00690	Prbb.g_01052
OG0001305	Syat.g_00813	Prbb.g_00888
OG0001306	Syat.g_03234	Prbb.g_01532
OG0001307	Syat.g_02082	Prbb.g_01609
OG0001308	Syat.g_01176	Prbb.g_01696
OG0001309	Syat.g_01113	Prbb.g_00522
OG0001310	Syat.g_03066	Prbb.g_01834
OG0001311	Syat.g_00703	Prbb.g_01044
OG0001312	Syat.g_00615	Prbb.g_00969
OG0001315	Syat.g_01634	Prbb.g_02023
OG0001317	Syat.g_01451	Prbb.g_00291
OG0001318	Syat.g_01888	Prbb.g_00312
OG0001325	Syat.g_00664	Prbb.g_00718
OG0001326	Syat.g_02525	Prbb.g_01905
OG0001327	Syat.g_00414	Prbb.g_00921
OG0001329	Syat.g_00097	Prbb.g_01782
OG0001331	Syat.g_01301	Prbb.g_01645
OG0001336	Syat.g_02402	Prbb.g_02172
OG0001337	Syat.g_01621	Prbb.g_00383
OG0001345	Syat.g_00290	Prbb.g_01496
OG0001347	Syat.g_02666, Syat.g_01136, Syat.g_00583	Prbb.g_02088
OG0001348	Syat.g_03316	Prbb.g_01125
OG0001349	Syat.g_01220	Prbb.g_00876
OG0001351	Syat.g_01318	Prbb.g_00459
OG0001354	Syat.g_00558	Prbb.g_01001
OG0001355	Syat.g_02589	Prbb.g_01781
OG0001356	Syat.g_01035	Prbb.g_01164
OG0001358	Syat.g_03319	Prbb.g_00621
OG0001360	Syat.g_00256	Prbb.g_01494
OG0001365	Syat.g_02687	Prbb.g_02128
OG0001366	Syat.g_03047	Prbb.g_01629, Prbb.g_00047, Prbb.g_01955
OG0001371	Syat.g_01490	Prbb.g_00684
OG0001373	Syat.g_02524	Prbb.g_01904
OG0001374	Syat.g_02541	Prbb.g_01912
OG0001376	Syat.g_00841	Prbb.g_00899
OG0001377	Syat.g_00842	Prbb.g_00900
OG0001378	Syat.g_02967	Prbb.g_00439
OG0001385	Syat.g_02521	Prbb.g_01901
OG0001386	Syat.g_02522	Prbb.g_01902
OG0001387	Syat.g_02523	Prbb.g_01903
OG0001388	Syat.g_02526	Prbb.g_01906
OG0001389	Syat.g_02531	Prbb.g_01907
OG0001390	Syat.g_02532	Prbb.g_01908
OG0001391	Syat.g_02533	Prbb.g_01909
OG0001392	Syat.g_02539	Prbb.g_01910
OG0001393	Syat.g_02540	Prbb.g_01911
OG0001394	Syat.g_00450	Prbb.g_00948
OG0001396	Syat.g_01137	Prbb.g_02089
OG0001401	Syat.g_00721	Prbb.g_00820
OG0001402	Syat.g_03314	Prbb.g_00625
OG0001403	Syat.g_02307	Prbb.g_00031
OG0001406	Syat.g_00840	Prbb.g_00898
OG0001408	Syat.g_00211	Prbb.g_00097
OG0001409	Syat.g_01007	Prbb.g_01508
OG0001412	Syat.g_01135	Prbb.g_02086
OG0001413	Syat.g_00853	Prbb.g_00759
OG0001415	Syat.g_00017	Prbb.g_00287
OG0001417	Syat.g_01705	Prbb.g_01552
OG0001418	Syat.g_03267	Prbb.g_00690
OG0001420	Syat.g_01099	Prbb.g_01183
OG0001421	Syat.g_03056	Prbb.g_01775
OG0001429	Syat.g_00627	Prbb.g_00961
OG0001430	Syat.g_03343	Prbb.g_00901
OG0001432	Syat.g_00846	Prbb.g_01033
OG0001433	Syat.g_01429	Prbb.g_01163
OG0001434	Syat.g_00455	Prbb.g_00953
OG0001435	Syat.g_00422	Prbb.g_00928
OG0001437	Syat.g_00016	Prbb.g_00286
OG0001439	Syat.g_02105	Prbb.g_00358
OG0001441	Syat.g_01109	Prbb.g_00525
OG0001443	Syat.g_02649	Prbb.g_01896
OG0001451	Syat.g_02877	Prbb.g_00848
OG0001453	Syat.g_00538	Prbb.g_01011
OG0001454	Syat.g_00189	Prbb.g_01280
OG0001456	Syat.g_02545	Prbb.g_01559
OG0001457	Syat.g_02546	Prbb.g_01558
OG0001458	Syat.g_02547	Prbb.g_01557
OG0001460	Syat.g_01430	Prbb.g_01162
OG0001461	Syat.g_01945	Prbb.g_01437
OG0001467	Syat.g_02457	Prbb.g_00115
OG0001470	Syat.g_02257	Prbb.g_00853
OG0001473	Syat.g_00190	Prbb.g_01623
OG0001474	Syat.g_01607	Prbb.g_00399
OG0001475	Syat.g_01116	Prbb.g_00855
OG0001476	Syat.g_02579, Syat.g_01012	Prbb.g_01509
OG0001477	Syat.g_00321, Syat.g_00322, Syat.g_00318	Prbb.g_01415
OG0001480	Syat.g_00100	Prbb.g_01215
OG0001482	Syat.g_00549	Prbb.g_01089
OG0001484	Syat.g_02443	Prbb.g_01248
OG0001486	Syat.g_03258	Prbb.g_01519
OG0001487	Syat.g_01355	Prbb.g_01724
OG0001488	Syat.g_00301	Prbb.g_01503
OG0001489	Syat.g_01645	Prbb.g_02016
OG0001495	Syat.g_01833	Prbb.g_01944
OG0001496	Syat.g_00316	Prbb.g_01413
OG0001497	Syat.g_00317	Prbb.g_01414
OG0001498	Syat.g_02954	Prbb.g_00417
OG0001505	Syat.g_01215	Prbb.g_00857
OG0001507	Syat.g_03261	Prbb.g_01181
OG0001508	Syat.g_02258	Prbb.g_02096
OG0001509	Syat.g_01296	Prbb.g_02090
OG0001510	Syat.g_02214	Prbb.g_02067
OG0001511	Syat.g_01580	Prbb.g_00167
OG0001512	Syat.g_01445	Prbb.g_01801
OG0001513	Syat.g_01083	Prbb.g_00050
OG0001514	Syat.g_00315	Prbb.g_01412
OG0001515	Syat.g_00927	Prbb.g_00699
OG0001517	Syat.g_01613	Prbb.g_00395
OG0001518	Syat.g_02671	Prbb.g_02137
OG0001519	Syat.g_02646	Prbb.g_02142
OG0001522	Syat.g_00642	Prbb.g_00816
OG0001523	Syat.g_01089	Prbb.g_01892
OG0001524	Syat.g_01088	Prbb.g_01893
OG0001526	Syat.g_02907	Prbb.g_00955
OG0001528	Syat.g_01115	Prbb.g_00854
OG0001529	Syat.g_02294	Prbb.g_00056
OG0001530	Syat.g_01578	Prbb.g_00166
OG0001531	Syat.g_01444	Prbb.g_00296
OG0001532	Syat.g_00213	Prbb.g_01485
OG0001534	Syat.g_00689	Prbb.g_01053
OG0001535	Syat.g_00707	Prbb.g_01041
OG0001536	Syat.g_00589	Prbb.g_00987
OG0001537	Syat.g_00441	Prbb.g_00945
OG0001538	Syat.g_00484	Prbb.g_00788
OG0001539	Syat.g_00417	Prbb.g_00923
OG0001540	Syat.g_02924	Prbb.g_00188
OG0001541	Syat.g_02847	Prbb.g_00236
OG0001542	Syat.g_02837	Prbb.g_00242
OG0001543	Syat.g_03229	Prbb.g_00896
OG0001544	Syat.g_02647	Prbb.g_02141
OG0001545	Syat.g_02444, Syat.g_02433	Prbb.g_02162
OG0001549	Syat.g_00799	Prbb.g_00846
OG0001556	Syat.g_03334, Syat.g_03147	Prbb.g_01154
OG0001557	Syat.g_00451	Prbb.g_00949
OG0001559	Syat.g_01577	Prbb.g_00165
OG0001560	Syat.g_01562	Prbb.g_00155
OG0001561	Syat.g_00701	Prbb.g_01046
OG0001562	Syat.g_00523	Prbb.g_01035
OG0001563	Syat.g_01662	Prbb.g_02000
OG0001564	Syat.g_01209	Prbb.g_00863
OG0001570	Syat.g_03269	Prbb.g_01331
OG0001575	Syat.g_00061	Prbb.g_00569
OG0001576	Syat.g_01169	Prbb.g_01599
OG0001577	Syat.g_03255	Prbb.g_01522
OG0001578	Syat.g_00192	Prbb.g_01408
OG0001584	Syat.g_00468	Prbb.g_00773
OG0001591	Syat.g_00411	Prbb.g_00676
OG0001613	Syat.g_01635	Prbb.g_02022
OG0001623	Syat.g_01623, Syat.g_01666	Prbb.g_00385
OG0001634	Syat.g_00404	Prbb.g_00672
OG0001642	Syat.g_00676	Prbb.g_01621
OG0001644	Syat.g_00844	Prbb.g_00728
OG0001659	Syat.g_00219	Prbb.g_01489
OG0001673	Syat.g_01454	Prbb.g_00289
OG0001692	Syat.g_01231	Prbb.g_01682
OG0001694	Syat.g_02062	Prbb.g_00333
OG0001695	Syat.g_02434	Prbb.g_02158
OG0001700	Syat.g_01074	Prbb.g_01161
OG0001703	Syat.g_03164	Prbb.g_00481
OG0001715	Syat.g_01717	Prbb.g_01219
OG0001733	Syat.g_01048	Prbb.g_01152
OG0001738	Syat.g_02127	Prbb.g_00371
OG0001739	Syat.g_02435, Syat.g_02445	Prbb.g_02157
OG0001755	Syat.g_03226	Prbb.g_00856
OG0001769	Syat.g_00373	Prbb.g_01441
OG0001816	Syat.g_00413	Prbb.g_00920
OG0001915	Syat.g_02389	Prbb.g_02179
OG0001955	Syat.g_01670	Prbb.g_00092
OG0001956	Syat.g_00959	Prbb.g_00842
OG0001977	Syat.g_02506	Prbb.g_02148
OG0001979	Syat.g_03155	Prbb.g_00041
OG0001991	Syat.g_01679	Prbb.g_01165
OG0002052	Syat.g_01022	Prbb.g_00894
OG0002229	Syat.g_02254	Prbb.g_02081
OG0002347	Syat.g_03036	Prbb.g_01850
OG0002384	Syat.g_00943	Prbb.g_01308, Prbb.g_01567
OG0002808	Syat.g_02300	Prbb.g_00034
