Orthogroup	Prbf	Praa
OG0001129	Prbf.g_00580	Praa.g_01754
OG0001130	Prbf.g_00579	Praa.g_01755
OG0001131	Prbf.g_00578	Praa.g_01756
OG0001132	Prbf.g_00577	Praa.g_01757
OG0001133	Prbf.g_00576	Praa.g_01758
OG0001134	Prbf.g_00575	Praa.g_01759
OG0001135	Prbf.g_00574	Praa.g_01760
OG0001136	Prbf.g_00573	Praa.g_01761
OG0001137	Prbf.g_00572	Praa.g_01762
OG0001138	Prbf.g_00571	Praa.g_01763
OG0001139	Prbf.g_00570	Praa.g_01764
OG0001140	Prbf.g_00569	Praa.g_01765
OG0001141	Prbf.g_00567	Praa.g_01767
OG0001142	Prbf.g_00566	Praa.g_01768
OG0001143	Prbf.g_00565	Praa.g_01769
OG0001144	Prbf.g_00563	Praa.g_01771
OG0001145	Prbf.g_00561	Praa.g_01773
OG0001146	Prbf.g_00560	Praa.g_01774
OG0001147	Prbf.g_00557	Praa.g_01776
OG0001148	Prbf.g_00556	Praa.g_01777
OG0001149	Prbf.g_00555	Praa.g_01778
OG0001150	Prbf.g_00552	Praa.g_01781
OG0001151	Prbf.g_00551	Praa.g_01782
OG0001152	Prbf.g_00550	Praa.g_01783
OG0001153	Prbf.g_00549	Praa.g_01784
OG0001154	Prbf.g_00548	Praa.g_01785
OG0001155	Prbf.g_00547	Praa.g_01786
OG0001156	Prbf.g_00546	Praa.g_01787
OG0001157	Prbf.g_00544	Praa.g_01789
OG0001158	Prbf.g_00542	Praa.g_01790
OG0001159	Prbf.g_00541	Praa.g_01791
OG0001160	Prbf.g_00540	Praa.g_01792
OG0001161	Prbf.g_00536	Praa.g_01796
OG0001162	Prbf.g_00535	Praa.g_01797
OG0001163	Prbf.g_00534	Praa.g_01798
OG0001164	Prbf.g_00533	Praa.g_01799
OG0001165	Prbf.g_00532	Praa.g_01800
OG0001166	Prbf.g_00531	Praa.g_01801
OG0001167	Prbf.g_00530	Praa.g_01802
OG0001168	Prbf.g_00528	Praa.g_01804
OG0001169	Prbf.g_00527	Praa.g_01805
OG0001170	Prbf.g_00523	Praa.g_01807
OG0001171	Prbf.g_00522	Praa.g_01808
OG0001172	Prbf.g_00521	Praa.g_01809
OG0001173	Prbf.g_00519	Praa.g_01811
OG0001174	Prbf.g_00517	Praa.g_01813
OG0001175	Prbf.g_00515	Praa.g_01815
OG0001176	Prbf.g_00513	Praa.g_01816
OG0001177	Prbf.g_00511	Praa.g_01818
OG0001178	Prbf.g_00510	Praa.g_01819
OG0001179	Prbf.g_00509	Praa.g_01820
OG0001180	Prbf.g_00508	Praa.g_01821
OG0001181	Prbf.g_00507	Praa.g_01822
OG0001182	Prbf.g_00506	Praa.g_01823
OG0001183	Prbf.g_00505	Praa.g_01824
OG0001184	Prbf.g_00504	Praa.g_01825
OG0001185	Prbf.g_00503	Praa.g_01826
OG0001186	Prbf.g_00501	Praa.g_01827
OG0001187	Prbf.g_00500	Praa.g_01828
OG0001188	Prbf.g_00499	Praa.g_01829
OG0001189	Prbf.g_00498	Praa.g_01830
OG0001190	Prbf.g_00497	Praa.g_01831
OG0001191	Prbf.g_00495	Praa.g_01833
OG0001192	Prbf.g_00493	Praa.g_01835
OG0001193	Prbf.g_00492	Praa.g_01836
OG0001194	Prbf.g_00491	Praa.g_01837
OG0001195	Prbf.g_00488	Praa.g_01838
OG0001196	Prbf.g_00486	Praa.g_01840
OG0001197	Prbf.g_00483	Praa.g_01843
OG0001198	Prbf.g_00482	Praa.g_01844
OG0001199	Prbf.g_00481	Praa.g_01845
OG0001200	Prbf.g_00480	Praa.g_01846
OG0001201	Prbf.g_00479	Praa.g_01847
OG0001202	Prbf.g_00478	Praa.g_01848
OG0001203	Prbf.g_00476	Praa.g_01850
OG0001204	Prbf.g_00474	Praa.g_01853
OG0001205	Prbf.g_00473	Praa.g_01854
OG0001206	Prbf.g_00472	Praa.g_01856
OG0001207	Prbf.g_00471	Praa.g_01857
OG0001208	Prbf.g_00470	Praa.g_01858
OG0001209	Prbf.g_00469	Praa.g_01859
OG0001210	Prbf.g_00468	Praa.g_01860
OG0001211	Prbf.g_00467	Praa.g_01861
OG0001212	Prbf.g_00466	Praa.g_01862
OG0001213	Prbf.g_00465	Praa.g_01863
OG0001214	Prbf.g_00464	Praa.g_01864
OG0001215	Prbf.g_00463	Praa.g_01865
OG0001216	Prbf.g_00462	Praa.g_01866
OG0001217	Prbf.g_00461	Praa.g_01867
OG0001218	Prbf.g_00460	Praa.g_01868
OG0001219	Prbf.g_00459	Praa.g_01869
OG0001220	Prbf.g_00458	Praa.g_01870
OG0001221	Prbf.g_00457	Praa.g_01871
OG0001222	Prbf.g_00456	Praa.g_01873
OG0001223	Prbf.g_00454	Praa.g_01875
OG0001224	Prbf.g_00452	Praa.g_01876
OG0001225	Prbf.g_00450	Praa.g_01878
OG0001226	Prbf.g_00449	Praa.g_01879
OG0001227	Prbf.g_00448	Praa.g_01880
OG0001228	Prbf.g_00447	Praa.g_01881
OG0001229	Prbf.g_00446	Praa.g_01882
OG0001230	Prbf.g_00445	Praa.g_01883
OG0001231	Prbf.g_00444	Praa.g_01884
OG0001232	Prbf.g_00442	Praa.g_01886
OG0001233	Prbf.g_00441	Praa.g_01887
OG0001234	Prbf.g_00440	Praa.g_01888
OG0001235	Prbf.g_00439	Praa.g_01889
OG0001236	Prbf.g_00438	Praa.g_01890
OG0001237	Prbf.g_00435	Praa.g_01892
OG0001238	Prbf.g_00434	Praa.g_01893
OG0001239	Prbf.g_00430	Praa.g_01896
OG0001240	Prbf.g_00429	Praa.g_01897
OG0001241	Prbf.g_00428	Praa.g_01898
OG0001242	Prbf.g_00426	Praa.g_01899
OG0001243	Prbf.g_00425	Praa.g_01900
OG0001244	Prbf.g_00424	Praa.g_01901
OG0001245	Prbf.g_00423	Praa.g_01902
OG0001246	Prbf.g_00422	Praa.g_01903
OG0001247	Prbf.g_00421	Praa.g_01904
OG0001248	Prbf.g_00420	Praa.g_01905
OG0001249	Prbf.g_00419	Praa.g_01906
OG0001250	Prbf.g_00416	Praa.g_01907
OG0001251	Prbf.g_00415	Praa.g_01908
OG0001252	Prbf.g_00414	Praa.g_01909
OG0001253	Prbf.g_00413	Praa.g_01910
OG0001254	Prbf.g_00411	Praa.g_01912
OG0001255	Prbf.g_00410	Praa.g_01913
OG0001256	Prbf.g_00407	Praa.g_01915
OG0001257	Prbf.g_00406	Praa.g_01916
OG0001258	Prbf.g_00405	Praa.g_01917
OG0001259	Prbf.g_00402	Praa.g_01919
OG0001260	Prbf.g_00401	Praa.g_01920
OG0001261	Prbf.g_00400	Praa.g_01921
OG0001262	Prbf.g_00399	Praa.g_01922
OG0001263	Prbf.g_00398	Praa.g_01923
OG0001264	Prbf.g_00397	Praa.g_01924
OG0001265	Prbf.g_00396	Praa.g_01925
OG0001266	Prbf.g_00395	Praa.g_01926
OG0001267	Prbf.g_00394	Praa.g_01927
OG0001268	Prbf.g_00393	Praa.g_01928
OG0001269	Prbf.g_01418	Praa.g_00092
OG0001270	Prbf.g_01468	Praa.g_00138
OG0001271	Prbf.g_01483	Praa.g_00150
OG0001272	Prbf.g_01621	Praa.g_00281
OG0001273	Prbf.g_01677	Praa.g_00333
OG0001274	Prbf.g_01765	Praa.g_00482
OG0001275	Prbf.g_01781	Praa.g_00498
OG0001276	Prbf.g_01872	Praa.g_00590
OG0001277	Prbf.g_01155	Praa.g_00750
OG0001278	Prbf.g_01192	Praa.g_00855
OG0001279	Prbf.g_01321	Praa.g_00906
OG0001280	Prbf.g_01074	Praa.g_01015
OG0001281	Prbf.g_01921	Praa.g_01064
OG0001282	Prbf.g_00045	Praa.g_01082
OG0001283	Prbf.g_00868	Praa.g_01087
OG0001284	Prbf.g_00326	Praa.g_01097
OG0001285	Prbf.g_00900	Praa.g_01144
OG0001286	Prbf.g_00915	Praa.g_01157
OG0001288	Prbf.g_00200	Praa.g_01516
OG0001289	Prbf.g_00213	Praa.g_01527
OG0001290	Prbf.g_01930	Praa.g_01570
OG0001291	Prbf.g_00274	Praa.g_01571
OG0001292	Prbf.g_00812	Praa.g_01576
OG0001293	Prbf.g_00056	Praa.g_01593
OG0001294	Prbf.g_01053	Praa.g_01605
OG0001295	Prbf.g_00734	Praa.g_01618
OG0001296	Prbf.g_00702	Praa.g_01627
OG0001297	Prbf.g_00698	Praa.g_01631
OG0001298	Prbf.g_00695	Praa.g_01634
OG0001299	Prbf.g_00625	Praa.g_01702
OG0001300	Prbf.g_00688	Praa.g_01727
OG0001301	Prbf.g_00516	Praa.g_01814
OG0001302	Prbf.g_00484	Praa.g_01842
OG0001303	Prbf.g_00455	Praa.g_01874
OG0001304	Prbf.g_00403	Praa.g_01918
OG0001307	Prbf.g_01353	Praa.g_00030
OG0001308	Prbf.g_01398	Praa.g_00071
OG0001309	Prbf.g_01401	Praa.g_00074
OG0001310	Prbf.g_01403	Praa.g_00076
OG0001311	Prbf.g_01419	Praa.g_00093
OG0001312	Prbf.g_01449	Praa.g_00119
OG0001313	Prbf.g_01456	Praa.g_00125
OG0001314	Prbf.g_01534	Praa.g_00199
OG0001315	Prbf.g_01582	Praa.g_00243
OG0001316	Prbf.g_01591	Praa.g_00252
OG0001317	Prbf.g_00046	Praa.g_00372
OG0001318	Prbf.g_00984	Praa.g_00637
OG0001319	Prbf.g_00855	Praa.g_00758
OG0001320	Prbf.g_01161	Praa.g_01030
OG0001321	Prbf.g_01166	Praa.g_01035
OG0001322	Prbf.g_00417	Praa.g_01072
OG0001323	Prbf.g_00453	Praa.g_01109
OG0001324	Prbf.g_00336	Praa.g_01113
OG0001325	Prbf.g_00281	Praa.g_01120
OG0001326	Prbf.g_00951	Praa.g_01187
OG0001327	Prbf.g_00069	Praa.g_01350
OG0001328	Prbf.g_01706	Praa.g_01574
OG0001329	Prbf.g_00670	Praa.g_01658
OG0001330	Prbf.g_00635	Praa.g_01694
OG0001331	Prbf.g_00520	Praa.g_01810
OG0001332	Prbf.g_01471	Praa.g_00141
OG0001333	Prbf.g_01576	Praa.g_00238
OG0001334	Prbf.g_00824	Praa.g_00467
OG0001335	Prbf.g_01332	Praa.g_01055
OG0001336	Prbf.g_00845	Praa.g_01075
OG0001337	Prbf.g_00375	Praa.g_01090
OG0001338	Prbf.g_00263	Praa.g_01289
OG0001339	Prbf.g_00021	Praa.g_01323
OG0001340	Prbf.g_00408	Praa.g_01386
OG0001341	Prbf.g_00246	Praa.g_01567
OG0001342	Prbf.g_00752, Prbf.g_00720	Praa.g_01578
OG0001343	Prbf.g_00697	Praa.g_01632
OG0001344	Prbf.g_00646	Praa.g_01683
OG0001345	Prbf.g_00554	Praa.g_01779
OG0001346	Prbf.g_00494	Praa.g_01834
OG0001349	Prbf.g_01448	Praa.g_00118
OG0001350	Prbf.g_00007	Praa.g_00144
OG0001351	Prbf.g_01538	Praa.g_00203
OG0001352	Prbf.g_01587	Praa.g_00248
OG0001353	Prbf.g_01600	Praa.g_00261
OG0001354	Prbf.g_01620	Praa.g_00280
OG0001355	Prbf.g_01683	Praa.g_00339
OG0001357	Prbf.g_01718	Praa.g_00434
OG0001358	Prbf.g_01755	Praa.g_00472
OG0001359	Prbf.g_01769	Praa.g_00486
OG0001360	Prbf.g_01792	Praa.g_00509
OG0001361	Prbf.g_01797	Praa.g_00514
OG0001362	Prbf.g_01858	Praa.g_00577
OG0001363	Prbf.g_01562	Praa.g_00703
OG0001364	Prbf.g_01154	Praa.g_00786
OG0001365	Prbf.g_01202	Praa.g_00845
OG0001366	Prbf.g_00840	Praa.g_00890
OG0001367	Prbf.g_01089	Praa.g_00992
OG0001368	Prbf.g_01075	Praa.g_01014
OG0001369	Prbf.g_00783	Praa.g_01131
OG0001370	Prbf.g_00782	Praa.g_01132
OG0001371	Prbf.g_00972	Praa.g_01209
OG0001372	Prbf.g_00339	Praa.g_01257
OG0001373	Prbf.g_00232	Praa.g_01547
OG0001374	Prbf.g_01383	Praa.g_01698, Praa.g_01611
OG0001375	Prbf.g_00656	Praa.g_01673
OG0001377	Prbf.g_00485	Praa.g_01841
OG0001379	Prbf.g_01393	Praa.g_00067
OG0001380	Prbf.g_01395	Praa.g_00068
OG0001381	Prbf.g_01413	Praa.g_00087
OG0001382	Prbf.g_01466	Praa.g_00135
OG0001383	Prbf.g_01572	Praa.g_00234
OG0001384	Prbf.g_01596	Praa.g_00256
OG0001385	Prbf.g_01613	Praa.g_00272
OG0001386	Prbf.g_00198	Praa.g_00361
OG0001387	Prbf.g_00131	Praa.g_01390
OG0001387	Prbf.g_00129	Praa.g_01392
OG0001388	Prbf.g_01265	Praa.g_00397
OG0001389	Prbf.g_01741	Praa.g_00453
OG0001390	Prbf.g_01747	Praa.g_00460
OG0001392	Prbf.g_01794	Praa.g_00511
OG0001393	Prbf.g_01802	Praa.g_00519
OG0001394	Prbf.g_01015	Praa.g_00666
OG0001395	Prbf.g_01289	Praa.g_00674
OG0001396	Prbf.g_01287	Praa.g_00676
OG0001397	Prbf.g_01281	Praa.g_00682
OG0001398	Prbf.g_01032	Praa.g_00716
OG0001399	Prbf.g_01151	Praa.g_00788
OG0001400	Prbf.g_00841	Praa.g_00889
OG0001401	Prbf.g_00839	Praa.g_00891
OG0001402	Prbf.g_01315	Praa.g_00912
OG0001403	Prbf.g_01312	Praa.g_00915
OG0001404	Prbf.g_00731	Praa.g_00996
OG0001405	Prbf.g_01062	Praa.g_01024
OG0001406	Prbf.g_01174	Praa.g_01043
OG0001407	Prbf.g_00849	Praa.g_01053
OG0001408	Prbf.g_00059	Praa.g_01062
OG0001409	Prbf.g_00276	Praa.g_01069
OG0001410	Prbf.g_00903	Praa.g_01146
OG0001411	Prbf.g_00328	Praa.g_01292
OG0001412	Prbf.g_00025	Praa.g_01319
OG0001413	Prbf.g_01059	Praa.g_01357
OG0001414	Prbf.g_00096	Praa.g_01367
OG0001415	Prbf.g_00199	Praa.g_01515
OG0001416	Prbf.g_00202	Praa.g_01518
OG0001417	Prbf.g_00247	Praa.g_01568
OG0001418	Prbf.g_00772	Praa.g_01581
OG0001420	Prbf.g_00347	Praa.g_01626
OG0001424	Prbf.g_00865	Praa.g_00062
OG0001426	Prbf.g_01058	Praa.g_00363
OG0001428	Prbf.g_00353	Praa.g_00748
OG0001429	Prbf.g_00327	Praa.g_00761
OG0001430	Prbf.g_01145	Praa.g_00792
OG0001431	Prbf.g_00837	Praa.g_00893
OG0001432	Prbf.g_00832	Praa.g_00897
OG0001433	Prbf.g_00344	Praa.g_01058
OG0001434	Prbf.g_00348	Praa.g_01133
OG0001435	Prbf.g_00250	Praa.g_01223
OG0001436	Prbf.g_00063	Praa.g_01587
OG0001437	Prbf.g_00826	Praa.g_01595
OG0001440	Prbf.g_00757	Praa.g_00371
OG0001441	Prbf.g_01107	Praa.g_00974
OG0001442	Prbf.g_00286	Praa.g_01007
OG0001443	Prbf.g_00278	Praa.g_01060
OG0001444	Prbf.g_00060	Praa.g_01063
OG0001445	Prbf.g_00882	Praa.g_01580
OG0001449	Prbf.g_00799	Praa.g_01100
OG0001451	Prbf.g_00899	Praa.g_01143
OG0001452	Prbf.g_00938	Praa.g_01178
OG0001453	Prbf.g_00795	Praa.g_01246
OG0001454	Prbf.g_00794	Praa.g_01248
OG0001455	Prbf.g_00892	Praa.g_01249
OG0001456	Prbf.g_00801	Praa.g_01601
OG0001457	Prbf.g_00119	Praa.g_01624, Praa.g_01794
OG0001460	Prbf.g_01739	Praa.g_00366
OG0001462	Prbf.g_00867	Praa.g_00387
OG0001463	Prbf.g_00357	Praa.g_00410
OG0001465	Prbf.g_01871	Praa.g_00589
OG0001466	Prbf.g_01256	Praa.g_00702
OG0001467	Prbf.g_00090	Praa.g_00781
OG0001468	Prbf.g_01212	Praa.g_00836
OG0001469	Prbf.g_01925	Praa.g_00867
OG0001470	Prbf.g_00878	Praa.g_01006
OG0001471	Prbf.g_01745	Praa.g_01052
OG0001474	Prbf.g_00854	Praa.g_01284
OG0001475	Prbf.g_00262	Praa.g_01296
OG0001477	Prbf.g_00769	Praa.g_01625
OG0001478	Prbf.g_00529	Praa.g_01803
OG0001484	Prbf.g_00364	Praa.g_00416
OG0001486	Prbf.g_01152	Praa.g_00875
OG0001487	Prbf.g_01025	Praa.g_00937
OG0001495	Prbf.g_00789	Praa.g_01237
OG0001496	Prbf.g_00032	Praa.g_01312
OG0001497	Prbf.g_01388	Praa.g_01397
OG0001498	Prbf.g_00633	Praa.g_01696
OG0001499	Prbf.g_01938	Praa.g_01717
OG0001503	Prbf.g_01506	Praa.g_00172
OG0001504	Prbf.g_00631	Praa.g_00394
OG0001506	Prbf.g_00814	Praa.g_00743
OG0001508	Prbf.g_01215	Praa.g_00833
OG0001509	Prbf.g_01211	Praa.g_00837
OG0001523	Prbf.g_01305	Praa.g_00922
OG0001524	Prbf.g_00806	Praa.g_00998
OG0001525	Prbf.g_00871	Praa.g_01077
OG0001527	Prbf.g_00728	Praa.g_01579
OG0001528	Prbf.g_00828	Praa.g_01588
OG0001541	Prbf.g_00834	Praa.g_00895
OG0001550	Prbf.g_01180	Praa.g_00863
OG0001555	Prbf.g_00313	Praa.g_01411
OG0001556	Prbf.g_00121	Praa.g_01436
OG0001570	Prbf.g_01746	Praa.g_00459
OG0001573	Prbf.g_00297	Praa.g_01254, Praa.g_00744
OG0001588	Prbf.g_00338	Praa.g_01251
OG0001592	Prbf.g_00133	Praa.g_01398
OG0001593	Prbf.g_00124	Praa.g_01438
OG0001616	Prbf.g_00780	Praa.g_01343
OG0001626	Prbf.g_00139	Praa.g_01333
OG0001627	Prbf.g_00050	Praa.g_01341
OG0001734	Prbf.g_00078	Praa.g_01448
OG0001796	Prbf.g_01711	Praa.g_01443
OG0001842	Prbf.g_00130	Praa.g_01391
OG0001844	Prbf.g_00312	Praa.g_01412
OG0001866	Prbf.g_00125	Praa.g_01439
OG0001903	Prbf.g_00126	Praa.g_01440, Praa.g_01417
OG0001946	Prbf.g_00122	Praa.g_01416
OG0001984	Prbf.g_00132	Praa.g_01389
OG0002018	Prbf.g_00128	Praa.g_01441
OG0002019	Prbf.g_00086	Praa.g_01442
OG0002020	Prbf.g_00138	Praa.g_01446
OG0002051	Prbf.g_00123	Praa.g_01437
OG0002112	Prbf.g_00081	Praa.g_01451
OG0002113	Prbf.g_00082	Praa.g_01452
OG0002114	Prbf.g_00079	Praa.g_01453
OG0002115	Prbf.g_00080	Praa.g_01454
OG0002165	Prbf.g_00127	Praa.g_01435
OG0002166	Prbf.g_00087	Praa.g_01456
OG0002228	Prbf.g_00084	Praa.g_01444
OG0002229	Prbf.g_00083	Praa.g_01455
OG0002230	Prbf.g_00088	Praa.g_01457
