Orthogroup	Prbf	Prbb
OG0001060	Prbf.g_00666	Prbb.g_01848
OG0001061	Prbf.g_00665	Prbb.g_01849
OG0001062	Prbf.g_00664	Prbb.g_01851
OG0001063	Prbf.g_00663	Prbb.g_01852
OG0001064	Prbf.g_00662	Prbb.g_01853
OG0001065	Prbf.g_00661	Prbb.g_01854
OG0001066	Prbf.g_00660	Prbb.g_01855
OG0001067	Prbf.g_00659	Prbb.g_01856
OG0001068	Prbf.g_00658	Prbb.g_01857
OG0001069	Prbf.g_00655	Prbb.g_01859
OG0001070	Prbf.g_00653	Prbb.g_01861
OG0001071	Prbf.g_00652	Prbb.g_01862
OG0001072	Prbf.g_00651	Prbb.g_01863
OG0001073	Prbf.g_00650	Prbb.g_01864
OG0001074	Prbf.g_00649	Prbb.g_01865
OG0001075	Prbf.g_00647	Prbb.g_01867
OG0001076	Prbf.g_00645	Prbb.g_01869
OG0001077	Prbf.g_00644	Prbb.g_01870
OG0001078	Prbf.g_00643	Prbb.g_01871
OG0001079	Prbf.g_00642	Prbb.g_01872
OG0001080	Prbf.g_00641	Prbb.g_01873
OG0001081	Prbf.g_00640	Prbb.g_01874
OG0001082	Prbf.g_00639	Prbb.g_01875
OG0001083	Prbf.g_00638	Prbb.g_01876
OG0001084	Prbf.g_00637	Prbb.g_01877
OG0001085	Prbf.g_00636	Prbb.g_01878
OG0001086	Prbf.g_00630	Prbb.g_01922
OG0001087	Prbf.g_00628	Prbb.g_01924
OG0001088	Prbf.g_00627	Prbb.g_01925
OG0001089	Prbf.g_00624	Prbb.g_01927
OG0001090	Prbf.g_00623	Prbb.g_01928
OG0001091	Prbf.g_00622	Prbb.g_01929
OG0001092	Prbf.g_00621	Prbb.g_01930
OG0001093	Prbf.g_00620	Prbb.g_01931
OG0001094	Prbf.g_00619	Prbb.g_01932
OG0001095	Prbf.g_00618	Prbb.g_01933
OG0001096	Prbf.g_00617	Prbb.g_01934
OG0001097	Prbf.g_00616	Prbb.g_01935
OG0001098	Prbf.g_00615	Prbb.g_01936
OG0001099	Prbf.g_00614	Prbb.g_01937
OG0001100	Prbf.g_00613	Prbb.g_01938
OG0001101	Prbf.g_00612	Prbb.g_01939
OG0001102	Prbf.g_00608	Prbb.g_01948
OG0001103	Prbf.g_00607	Prbb.g_01947
OG0001104	Prbf.g_00604	Prbb.g_01943
OG0001105	Prbf.g_00605	Prbb.g_01945
OG0001106	Prbf.g_00609	Prbb.g_01942
OG0001107	Prbf.g_00610	Prbb.g_01941
OG0001108	Prbf.g_00611	Prbb.g_01940
OG0001109	Prbf.g_00601	Prbb.g_01958
OG0001110	Prbf.g_00599	Prbb.g_01960
OG0001111	Prbf.g_00598	Prbb.g_01961
OG0001112	Prbf.g_00597	Prbb.g_01962
OG0001113	Prbf.g_00596	Prbb.g_01963
OG0001114	Prbf.g_00595	Prbb.g_01964
OG0001115	Prbf.g_00594	Prbb.g_01965
OG0001116	Prbf.g_00593	Prbb.g_01966
OG0001117	Prbf.g_00592	Prbb.g_01967
OG0001118	Prbf.g_00591	Prbb.g_01968
OG0001119	Prbf.g_00590	Prbb.g_01969
OG0001120	Prbf.g_00589	Prbb.g_01970
OG0001121	Prbf.g_00588	Prbb.g_01971
OG0001122	Prbf.g_00587	Prbb.g_01972
OG0001123	Prbf.g_00586	Prbb.g_01973
OG0001124	Prbf.g_00585	Prbb.g_01974
OG0001125	Prbf.g_00584	Prbb.g_01975
OG0001126	Prbf.g_00583	Prbb.g_01976
OG0001127	Prbf.g_00582	Prbb.g_01977
OG0001128	Prbf.g_00581	Prbb.g_01978
OG0001129	Prbf.g_00580	Prbb.g_01979
OG0001130	Prbf.g_00579	Prbb.g_01980
OG0001131	Prbf.g_00578	Prbb.g_01981
OG0001132	Prbf.g_00577	Prbb.g_01982
OG0001133	Prbf.g_00576	Prbb.g_01983
OG0001134	Prbf.g_00575	Prbb.g_01984
OG0001135	Prbf.g_00574	Prbb.g_01985
OG0001136	Prbf.g_00573	Prbb.g_01986
OG0001137	Prbf.g_00572	Prbb.g_01987
OG0001138	Prbf.g_00571	Prbb.g_01988
OG0001139	Prbf.g_00570	Prbb.g_01989
OG0001140	Prbf.g_00569	Prbb.g_01990
OG0001141	Prbf.g_00567	Prbb.g_01992
OG0001142	Prbf.g_00566	Prbb.g_01993
OG0001143	Prbf.g_00565	Prbb.g_01994
OG0001144	Prbf.g_00563	Prbb.g_01996
OG0001145	Prbf.g_00561	Prbb.g_01998
OG0001146	Prbf.g_00560	Prbb.g_01999
OG0001147	Prbf.g_00557	Prbb.g_02002
OG0001148	Prbf.g_00556	Prbb.g_02003
OG0001149	Prbf.g_00555	Prbb.g_02004
OG0001150	Prbf.g_00552	Prbb.g_02007
OG0001151	Prbf.g_00551	Prbb.g_02008
OG0001152	Prbf.g_00550	Prbb.g_02009
OG0001153	Prbf.g_00549	Prbb.g_02010
OG0001154	Prbf.g_00548	Prbb.g_02011
OG0001155	Prbf.g_00547	Prbb.g_02012
OG0001156	Prbf.g_00546	Prbb.g_02013
OG0001157	Prbf.g_00544	Prbb.g_02015
OG0001158	Prbf.g_00542	Prbb.g_02017
OG0001159	Prbf.g_00541	Prbb.g_02018
OG0001160	Prbf.g_00540	Prbb.g_02019
OG0001161	Prbf.g_00536	Prbb.g_02024
OG0001162	Prbf.g_00535	Prbb.g_02025
OG0001163	Prbf.g_00534	Prbb.g_02026
OG0001164	Prbf.g_00533	Prbb.g_02027
OG0001165	Prbf.g_00532	Prbb.g_02028
OG0001166	Prbf.g_00531	Prbb.g_02029
OG0001167	Prbf.g_00530	Prbb.g_02030
OG0001168	Prbf.g_00528	Prbb.g_02031
OG0001169	Prbf.g_00527	Prbb.g_02032
OG0001170	Prbf.g_00523	Prbb.g_02035
OG0001171	Prbf.g_00522	Prbb.g_02036
OG0001172	Prbf.g_00521	Prbb.g_02037
OG0001173	Prbf.g_00519	Prbb.g_02039
OG0001174	Prbf.g_00517	Prbb.g_02041
OG0001175	Prbf.g_00515	Prbb.g_02043
OG0001176	Prbf.g_00513	Prbb.g_02045
OG0001177	Prbf.g_00511	Prbb.g_02047
OG0001178	Prbf.g_00510	Prbb.g_02048
OG0001179	Prbf.g_00509	Prbb.g_02049
OG0001180	Prbf.g_00508	Prbb.g_02050
OG0001181	Prbf.g_00507	Prbb.g_02051
OG0001182	Prbf.g_00506	Prbb.g_02052
OG0001183	Prbf.g_00505	Prbb.g_02053
OG0001184	Prbf.g_00504	Prbb.g_02054
OG0001185	Prbf.g_00503	Prbb.g_02055
OG0001186	Prbf.g_00501	Prbb.g_02056
OG0001187	Prbf.g_00500	Prbb.g_02057
OG0001188	Prbf.g_00499	Prbb.g_02058
OG0001189	Prbf.g_00498	Prbb.g_02059
OG0001190	Prbf.g_00497	Prbb.g_02060
OG0001191	Prbf.g_00495	Prbb.g_02062
OG0001192	Prbf.g_00493	Prbb.g_02064
OG0001193	Prbf.g_00492	Prbb.g_02065
OG0001194	Prbf.g_00491	Prbb.g_02066
OG0001195	Prbf.g_00488	Prbb.g_02068
OG0001196	Prbf.g_00486	Prbb.g_02070
OG0001197	Prbf.g_00483	Prbb.g_02074
OG0001198	Prbf.g_00482	Prbb.g_02075
OG0001199	Prbf.g_00481	Prbb.g_02076
OG0001200	Prbf.g_00480	Prbb.g_02077
OG0001201	Prbf.g_00479	Prbb.g_02078
OG0001202	Prbf.g_00478	Prbb.g_02079
OG0001203	Prbf.g_00476	Prbb.g_02097
OG0001204	Prbf.g_00474	Prbb.g_02099
OG0001205	Prbf.g_00473	Prbb.g_02100
OG0001206	Prbf.g_00472	Prbb.g_02101
OG0001207	Prbf.g_00471	Prbb.g_02102
OG0001208	Prbf.g_00470	Prbb.g_02103
OG0001209	Prbf.g_00469	Prbb.g_02104
OG0001210	Prbf.g_00468	Prbb.g_02105
OG0001211	Prbf.g_00467	Prbb.g_02106
OG0001212	Prbf.g_00466	Prbb.g_02107
OG0001213	Prbf.g_00465	Prbb.g_02108
OG0001214	Prbf.g_00464	Prbb.g_02109
OG0001215	Prbf.g_00463	Prbb.g_02110
OG0001216	Prbf.g_00462	Prbb.g_02111
OG0001217	Prbf.g_00461	Prbb.g_02112
OG0001218	Prbf.g_00460	Prbb.g_02113
OG0001219	Prbf.g_00459	Prbb.g_02114
OG0001220	Prbf.g_00458	Prbb.g_02115
OG0001221	Prbf.g_00457	Prbb.g_02116
OG0001222	Prbf.g_00456	Prbb.g_02118
OG0001223	Prbf.g_00454	Prbb.g_02120
OG0001224	Prbf.g_00452	Prbb.g_02122
OG0001225	Prbf.g_00450	Prbb.g_02124
OG0001226	Prbf.g_00449	Prbb.g_02125
OG0001227	Prbf.g_00448	Prbb.g_02126
OG0001228	Prbf.g_00447	Prbb.g_02127
OG0001229	Prbf.g_00446	Prbb.g_02128
OG0001230	Prbf.g_00445	Prbb.g_02129
OG0001231	Prbf.g_00444	Prbb.g_02130
OG0001232	Prbf.g_00442	Prbb.g_02132
OG0001233	Prbf.g_00441	Prbb.g_02133
OG0001234	Prbf.g_00440	Prbb.g_02134
OG0001235	Prbf.g_00439	Prbb.g_02135
OG0001236	Prbf.g_00438	Prbb.g_02136
OG0001237	Prbf.g_00435	Prbb.g_02139
OG0001238	Prbf.g_00434	Prbb.g_02140
OG0001239	Prbf.g_00430	Prbb.g_02145
OG0001240	Prbf.g_00429	Prbb.g_02146
OG0001241	Prbf.g_00428	Prbb.g_02147
OG0001242	Prbf.g_00426	Prbb.g_02149
OG0001243	Prbf.g_00425	Prbb.g_02150
OG0001244	Prbf.g_00424	Prbb.g_02151
OG0001245	Prbf.g_00423	Prbb.g_02152
OG0001246	Prbf.g_00422	Prbb.g_02153
OG0001247	Prbf.g_00421	Prbb.g_02154
OG0001248	Prbf.g_00420	Prbb.g_02155
OG0001249	Prbf.g_00419	Prbb.g_02156
OG0001250	Prbf.g_00416	Prbb.g_02164
OG0001251	Prbf.g_00415	Prbb.g_02165
OG0001252	Prbf.g_00414	Prbb.g_02166
OG0001253	Prbf.g_00413	Prbb.g_02167
OG0001254	Prbf.g_00411	Prbb.g_02169
OG0001255	Prbf.g_00410	Prbb.g_02170
OG0001256	Prbf.g_00407	Prbb.g_02173
OG0001257	Prbf.g_00406	Prbb.g_02174
OG0001258	Prbf.g_00405	Prbb.g_02175
OG0001259	Prbf.g_00402	Prbb.g_02178
OG0001260	Prbf.g_00401	Prbb.g_02180
OG0001261	Prbf.g_00400	Prbb.g_02181
OG0001262	Prbf.g_00399	Prbb.g_02182
OG0001263	Prbf.g_00398	Prbb.g_02183
OG0001264	Prbf.g_00397	Prbb.g_02185
OG0001265	Prbf.g_00396	Prbb.g_02186
OG0001266	Prbf.g_00395	Prbb.g_02187
OG0001267	Prbf.g_00394	Prbb.g_02188
OG0001268	Prbf.g_00393	Prbb.g_02189
OG0001269	Prbf.g_01418	Prbb.g_00147
OG0001270	Prbf.g_01468	Prbb.g_00195
OG0001271	Prbf.g_01483	Prbb.g_00207
OG0001273	Prbf.g_01677	Prbb.g_00393
OG0001274	Prbf.g_01765	Prbb.g_00487
OG0001275	Prbf.g_01781	Prbb.g_00502
OG0001276	Prbf.g_01872	Prbb.g_00590
OG0001277	Prbf.g_01155	Prbb.g_01027, Prbb.g_01446
OG0001278	Prbf.g_01192	Prbb.g_01370
OG0001279	Prbf.g_01321	Prbb.g_00931
OG0001280	Prbf.g_01074	Prbb.g_01043
OG0001282	Prbf.g_00045	Prbb.g_00940
OG0001283	Prbf.g_00868	Prbb.g_01386
OG0001284	Prbf.g_00326	Prbb.g_01143
OG0001285	Prbf.g_00900	Prbb.g_01534
OG0001286	Prbf.g_00915	Prbb.g_01520
OG0001288	Prbf.g_00200	Prbb.g_01727
OG0001289	Prbf.g_00213	Prbb.g_01739
OG0001290	Prbf.g_01930	Prbb.g_01371
OG0001291	Prbf.g_00274	Prbb.g_00522
OG0001292	Prbf.g_00812	Prbb.g_01778
OG0001293	Prbf.g_00056	Prbb.g_01086
OG0001294	Prbf.g_01053	Prbb.g_01781
OG0001295	Prbf.g_00734	Prbb.g_01790, Prbb.g_01899
OG0001296	Prbf.g_00702	Prbb.g_01815
OG0001297	Prbf.g_00698	Prbb.g_01819
OG0001298	Prbf.g_00695	Prbb.g_01822
OG0001299	Prbf.g_00625	Prbb.g_01926
OG0001300	Prbf.g_00688	Prbb.g_01279
OG0001301	Prbf.g_00516	Prbb.g_02042
OG0001302	Prbf.g_00484	Prbb.g_02073
OG0001303	Prbf.g_00455	Prbb.g_02119
OG0001304	Prbf.g_00403	Prbb.g_02177
OG0001305	Prbf.g_00811	Prbb.g_01180
OG0001306	Prbf.g_01721	Prbb.g_00442
OG0001307	Prbf.g_01353	Prbb.g_00031
OG0001308	Prbf.g_01398	Prbb.g_00126
OG0001309	Prbf.g_01401	Prbb.g_00129
OG0001310	Prbf.g_01403	Prbb.g_00131
OG0001311	Prbf.g_01419	Prbb.g_00148
OG0001312	Prbf.g_01449	Prbb.g_00176
OG0001313	Prbf.g_01456	Prbb.g_00183
OG0001314	Prbf.g_01534	Prbb.g_00256
OG0001315	Prbf.g_01582	Prbb.g_00301
OG0001316	Prbf.g_01591	Prbb.g_00308
OG0001317	Prbf.g_00046	Prbb.g_01077
OG0001318	Prbf.g_00984	Prbb.g_00638
OG0001319	Prbf.g_00855	Prbb.g_00754
OG0001320	Prbf.g_01161	Prbb.g_01061
OG0001321	Prbf.g_01166	Prbb.g_01066
OG0001322	Prbf.g_00417	Prbb.g_02163
OG0001323	Prbf.g_00453	Prbb.g_02121
OG0001324	Prbf.g_00336	Prbb.g_01325
OG0001325	Prbf.g_00281	Prbb.g_01247
OG0001326	Prbf.g_00951	Prbb.g_01483
OG0001327	Prbf.g_00069	Prbb.g_01610
OG0001328	Prbf.g_01706	Prbb.g_00758
OG0001329	Prbf.g_00670	Prbb.g_01844
OG0001330	Prbf.g_00635	Prbb.g_01879
OG0001331	Prbf.g_00520	Prbb.g_02038
OG0001332	Prbf.g_01471	Prbb.g_00199
OG0001333	Prbf.g_01576	Prbb.g_00295
OG0001334	Prbf.g_00824	Prbb.g_01542
OG0001335	Prbf.g_01332	Prbb.g_00921
OG0001336	Prbf.g_00845	Prbb.g_00116
OG0001337	Prbf.g_00375	Prbb.g_01433
OG0001338	Prbf.g_00263	Prbb.g_01579
OG0001339	Prbf.g_00021	Prbb.g_01591
OG0001340	Prbf.g_00408	Prbb.g_02171
OG0001341	Prbf.g_00246	Prbb.g_01774
OG0001343	Prbf.g_00697	Prbb.g_01820
OG0001344	Prbf.g_00646	Prbb.g_01868
OG0001345	Prbf.g_00554	Prbb.g_02005
OG0001346	Prbf.g_00494	Prbb.g_02063
OG0001348	Prbf.g_01458	Prbb.g_00186
OG0001350	Prbf.g_00007	Prbb.g_01103
OG0001360	Prbf.g_01792	Prbb.g_00513
OG0001361	Prbf.g_01797	Prbb.g_00518
OG0001366	Prbf.g_00840	Prbb.g_00912
OG0001369	Prbf.g_00783	Prbb.g_01892
OG0001370	Prbf.g_00782	Prbb.g_01893
OG0001372	Prbf.g_00339	Prbb.g_01196
OG0001373	Prbf.g_00232	Prbb.g_01759
OG0001374	Prbf.g_01383	Prbb.g_00955
OG0001377	Prbf.g_00485	Prbb.g_02072
OG0001378	Prbf.g_01073	Prbb.g_01044
OG0001379	Prbf.g_01393	Prbb.g_00122
OG0001380	Prbf.g_01395	Prbb.g_00123
OG0001381	Prbf.g_01413	Prbb.g_00142
OG0001383	Prbf.g_01572	Prbb.g_00291
OG0001384	Prbf.g_01596	Prbb.g_00312
OG0001386	Prbf.g_00198	Prbb.g_01725
OG0001388	Prbf.g_01265	Prbb.g_01073
OG0001389	Prbf.g_01741	Prbb.g_00459
OG0001390	Prbf.g_01747	Prbb.g_00467
OG0001392	Prbf.g_01794	Prbb.g_00515
OG0001394	Prbf.g_01015	Prbb.g_00669
OG0001395	Prbf.g_01289	Prbb.g_00679
OG0001396	Prbf.g_01287	Prbb.g_00681
OG0001397	Prbf.g_01281	Prbb.g_00687
OG0001398	Prbf.g_01032	Prbb.g_00718
OG0001399	Prbf.g_01151	Prbb.g_00957
OG0001400	Prbf.g_00841	Prbb.g_00911
OG0001401	Prbf.g_00839	Prbb.g_00913
OG0001402	Prbf.g_01315	Prbb.g_00937
OG0001403	Prbf.g_01312	Prbb.g_00941
OG0001404	Prbf.g_00731	Prbb.g_01388
OG0001405	Prbf.g_01062	Prbb.g_01052
OG0001406	Prbf.g_01174	Prbb.g_00888
OG0001407	Prbf.g_00849	Prbb.g_00910
OG0001408	Prbf.g_00059	Prbb.g_00903
OG0001409	Prbf.g_00276	Prbb.g_01139
OG0001410	Prbf.g_00903	Prbb.g_01532
OG0001411	Prbf.g_00328	Prbb.g_01206
OG0001412	Prbf.g_00025	Prbb.g_01587
OG0001413	Prbf.g_01059	Prbb.g_01116
OG0001414	Prbf.g_00096	Prbb.g_01640
OG0001415	Prbf.g_00199	Prbb.g_01726
OG0001416	Prbf.g_00202	Prbb.g_01730
OG0001417	Prbf.g_00247	Prbb.g_01775
OG0001418	Prbf.g_00772	Prbb.g_01141
OG0001420	Prbf.g_00347	Prbb.g_01137
OG0001421	Prbf.g_01137	Prbb.g_00969
OG0001423	Prbf.g_00309, Prbf.g_00374, Prbf.g_00051	Prbb.g_01193, Prbb.g_01213
OG0001424	Prbf.g_00865	Prbb.g_02023
OG0001426	Prbf.g_01058	Prbb.g_00105
OG0001428	Prbf.g_00353	Prbb.g_01272
OG0001429	Prbf.g_00327	Prbb.g_01179
OG0001430	Prbf.g_01145	Prbb.g_00961
OG0001431	Prbf.g_00837	Prbb.g_01913
OG0001432	Prbf.g_00832	Prbb.g_00918
OG0001433	Prbf.g_00344	Prbb.g_00740
OG0001434	Prbf.g_00348	Prbb.g_01223
OG0001435	Prbf.g_00250	Prbb.g_01895
OG0001437	Prbf.g_00826	Prbb.g_01125
OG0001439	Prbf.g_00361	Prbb.g_01665, Prbb.g_01664
OG0001440	Prbf.g_00757	Prbb.g_01796
OG0001441	Prbf.g_01107	Prbb.g_01001
OG0001443	Prbf.g_00278	Prbb.g_00902
OG0001444	Prbf.g_00060	Prbb.g_00750
OG0001445	Prbf.g_00882	Prbb.g_01113
OG0001446	Prbf.g_00705	Prbb.g_01164
OG0001449	Prbf.g_00799	Prbb.g_01365
OG0001452	Prbf.g_00938	Prbb.g_01496
OG0001453	Prbf.g_00795	Prbb.g_01634
OG0001454	Prbf.g_00794	Prbb.g_01635
OG0001455	Prbf.g_00892	Prbb.g_01636
OG0001456	Prbf.g_00801	Prbb.g_00732
OG0001457	Prbf.g_00119	Prbb.g_00876
OG0001458	Prbf.g_00436	Prbb.g_02138
OG0001462	Prbf.g_00867	Prbb.g_01080
OG0001463	Prbf.g_00357	Prbb.g_01112
OG0001465	Prbf.g_01871	Prbb.g_00390
OG0001467	Prbf.g_00090	Prbb.g_00115
OG0001474	Prbf.g_00854	Prbb.g_00901
OG0001475	Prbf.g_00262	Prbb.g_01248
OG0001477	Prbf.g_00769	Prbb.g_01556
OG0001477	Prbf.g_00739	Prbb.g_01886
OG0001479	Prbf.g_00916	Prbb.g_01519
OG0001486	Prbf.g_01152	Prbb.g_00956
OG0001487	Prbf.g_01025	Prbb.g_00773
OG0001495	Prbf.g_00789	Prbb.g_00464
OG0001499	Prbf.g_01938	Prbb.g_01626
OG0001500	Prbf.g_01300	Prbb.g_00953
OG0001501	Prbf.g_01907	Prbb.g_00625
OG0001509	Prbf.g_01211	Prbb.g_00816
OG0001523	Prbf.g_01305	Prbb.g_00948
OG0001524	Prbf.g_00806	Prbb.g_01281
OG0001528	Prbf.g_00828	Prbb.g_01894
OG0001536	Prbf.g_00706	Prbb.g_01163
OG0001538	Prbf.g_00773, Prbf.g_00298	Prbb.g_01338
OG0001541	Prbf.g_00834	Prbb.g_00916
OG0001545	Prbf.g_00707	Prbb.g_01162
OG0001546	Prbf.g_00350, Prbf.g_00324	Prbb.g_01176
OG0001550	Prbf.g_01180	Prbb.g_00846
OG0001555	Prbf.g_00313	Prbb.g_00857
OG0001556	Prbf.g_00121	Prbb.g_00663
OG0001559	Prbf.g_00807	Prbb.g_01210
OG0001560	Prbf.g_01324	Prbb.g_00928
OG0001561	Prbf.g_01207	Prbb.g_00820
OG0001562	Prbf.g_00308, Prbf.g_00373	Prbb.g_01295
OG0001563	Prbf.g_00859, Prbf.g_00334	Prbb.g_02021
OG0001564	Prbf.g_00858	Prbb.g_00089, Prbb.g_01242, Prbb.g_01172, Prbb.g_01805, Prbb.g_01619
OG0001570	Prbf.g_01746	Prbb.g_01235
OG0001573	Prbf.g_00297	Prbb.g_01220
OG0001592	Prbf.g_00133	Prbb.g_00875
OG0001599	Prbf.g_01379	Prbb.g_01437
OG0001600	Prbf.g_00857	Prbb.g_01896
OG0001621	Prbf.g_00266	Prbb.g_01949
OG0001626	Prbf.g_00139	Prbb.g_00877
OG0001627	Prbf.g_00050	Prbb.g_01211
OG0001633	Prbf.g_00197	Prbb.g_01724
OG0001634	Prbf.g_00319	Prbb.g_01412
OG0001645	Prbf.g_00257	Prbb.g_01253
OG0001646	Prbf.g_00265	Prbb.g_01914
OG0001647	Prbf.g_00318	Prbb.g_01413
OG0001648	Prbf.g_00317	Prbb.g_01414
OG0001649	Prbf.g_00316	Prbb.g_01415
OG0001704	Prbf.g_01382	Prbb.g_00863
OG0001721	Prbf.g_00490, Prbf.g_00489	Prbb.g_02067
OG0001722	Prbf.g_00844	Prbb.g_01084
OG0001723	Prbf.g_00850	Prbb.g_00113
OG0001725	Prbf.g_01679	Prbb.g_00395
OG0001726	Prbf.g_00376, Prbf.g_00825	Prbb.g_01202
OG0001740	Prbf.g_01304	Prbb.g_00949
OG0001741	Prbf.g_01363	Prbb.g_00056
OG0001743	Prbf.g_01439	Prbb.g_00166
OG0001744	Prbf.g_01438	Prbb.g_00165
OG0001745	Prbf.g_01427	Prbb.g_00155
OG0001747	Prbf.g_00861	Prbb.g_01801
OG0001748	Prbf.g_01577	Prbb.g_00296
OG0001749	Prbf.g_00648	Prbb.g_01866
OG0001750	Prbf.g_00012	Prbb.g_01599
OG0001751	Prbf.g_00931	Prbb.g_01503
OG0001752	Prbf.g_00949	Prbb.g_01485
OG0001753	Prbf.g_01270	Prbb.g_00699
OG0001754	Prbf.g_01280	Prbb.g_00688
OG0001755	Prbf.g_01061	Prbb.g_01053
OG0001756	Prbf.g_01071	Prbb.g_01046
OG0001757	Prbf.g_01077	Prbb.g_01041
OG0001758	Prbf.g_01121	Prbb.g_00987
OG0001759	Prbf.g_01156	Prbb.g_01056
OG0001760	Prbf.g_01308	Prbb.g_00945
OG0001761	Prbf.g_01240	Prbb.g_00788
OG0001762	Prbf.g_00813	Prbb.g_00092
OG0001763	Prbf.g_01191	Prbb.g_01621
OG0001764	Prbf.g_01184	Prbb.g_00842
OG0001765	Prbf.g_01330	Prbb.g_00923
OG0001766	Prbf.g_01291	Prbb.g_00676
OG0001767	Prbf.g_01012	Prbb.g_00666
OG0001768	Prbf.g_01451	Prbb.g_00178
OG0001769	Prbf.g_01702	Prbb.g_00417
OG0001770	Prbf.g_01670	Prbb.g_00383
OG0001771	Prbf.g_01669	Prbb.g_00382
OG0001772	Prbf.g_01668	Prbb.g_00381
OG0001773	Prbf.g_01667	Prbb.g_00380
OG0001774	Prbf.g_01666	Prbb.g_00379
OG0001775	Prbf.g_00543	Prbb.g_02016
OG0001776	Prbf.g_00559	Prbb.g_02000
OG0001777	Prbf.g_01460	Prbb.g_00188
OG0001778	Prbf.g_01514	Prbb.g_00236
OG0001779	Prbf.g_01520	Prbb.g_00242
OG0001780	Prbf.g_00040	Prbb.g_00896
OG0001781	Prbf.g_00437	Prbb.g_02137
OG0001782	Prbf.g_00433	Prbb.g_02141
OG0001783	Prbf.g_00432	Prbb.g_02142
OG0001784	Prbf.g_01066	Prbb.g_00894
OG0001785	Prbf.g_00427	Prbb.g_02148
OG0001786	Prbf.g_00418	Prbb.g_02162
OG0001801	Prbf.g_00251	Prbb.g_00905
OG0001802	Prbf.g_00761	Prbb.g_00050
OG0001803	Prbf.g_00332	Prbb.g_01565
OG0001804	Prbf.g_01084	Prbb.g_01035
OG0001805	Prbf.g_00843	Prbb.g_01075, Prbb.g_00104
OG0001829	Prbf.g_00913	Prbb.g_01522
OG0001830	Prbf.g_00925	Prbb.g_01509
OG0001831	Prbf.g_00333	Prbb.g_01079
OG0001833	Prbf.g_01926	Prbb.g_01410, Prbb.g_01299
OG0001834	Prbf.g_00891	Prbb.g_01633
OG0001844	Prbf.g_00312	Prbb.g_00858
OG0001852	Prbf.g_00300	Prbb.g_01382
OG0001853	Prbf.g_00715	Prbb.g_01572
OG0001884	Prbf.g_00716	Prbb.g_01573
OG0001885	Prbf.g_00717	Prbb.g_01574
OG0001897	Prbf.g_00836	Prbb.g_00915
OG0001898	Prbf.g_00713	Prbb.g_01251
OG0001899	Prbf.g_00885	Prbb.g_01548
OG0001900	Prbf.g_00805	Prbb.g_01798
OG0001919	Prbf.g_00325	Prbb.g_01184
OG0001923	Prbf.g_00354	Prbb.g_00098
OG0001924	Prbf.g_00848	Prbb.g_00106
OG0001925	Prbf.g_01673	Prbb.g_00385
OG0001926	Prbf.g_01751	Prbb.g_00471
OG0001927	Prbf.g_01779	Prbb.g_00500
OG0001928	Prbf.g_01254	Prbb.g_00712
OG0001929	Prbf.g_01042	Prbb.g_00728
OG0001930	Prbf.g_00815	Prbb.g_00850
OG0001931	Prbf.g_01056	Prbb.g_01072
OG0001932	Prbf.g_00331	Prbb.g_01276
OG0001933	Prbf.g_00290	Prbb.g_01283
OG0001935	Prbf.g_01919	Prbb.g_01453
OG0001936	Prbf.g_01918	Prbb.g_01454
OG0001937	Prbf.g_00237	Prbb.g_01764
OG0001938	Prbf.g_00784	Prbb.g_01891
OG0001939	Prbf.g_00887	Prbb.g_01918
OG0001940	Prbf.g_00315	Prbb.g_01950
OG0001941	Prbf.g_00526	Prbb.g_02033
OG0001942	Prbf.g_00796	Prbb.g_01427, Prbb.g_01107
OG0001961	Prbf.g_00790	Prbb.g_01622
OG0001966	Prbf.g_00722	Prbb.g_01308
OG0001974	Prbf.g_01624	Prbb.g_01307
OG0001975	Prbf.g_00821	Prbb.g_01489
OG0001976	Prbf.g_01286	Prbb.g_01630
OG0001977	Prbf.g_00718	Prbb.g_01916
OG0002003	Prbf.g_00064	Prbb.g_01095
OG0002004	Prbf.g_00295	Prbb.g_01104
OG0002005	Prbf.g_00047	Prbb.g_01142
OG0002006	Prbf.g_00809	Prbb.g_01274
OG0002007	Prbf.g_00895	Prbb.g_01540
OG0002008	Prbf.g_00852	Prbb.g_01797
OG0002019	Prbf.g_00086	Prbb.g_01606
OG0002042	Prbf.g_00736	Prbb.g_00087
OG0002043	Prbf.g_01054	Prbb.g_01361
OG0002045	Prbf.g_00866	Prbb.g_01441
OG0002069	Prbf.g_00709	Prbb.g_01152
OG0002077	Prbf.g_00359	Prbb.g_01561
OG0002083	Prbf.g_00271	Prbb.g_01130
OG0002084	Prbf.g_00307	Prbb.g_01194
OG0002085	Prbf.g_00349	Prbb.g_01266
OG0002086	Prbf.g_00358	Prbb.g_01341
OG0002087	Prbf.g_00710	Prbb.g_01363
OG0002088	Prbf.g_00898	Prbb.g_01538
OG0002089	Prbf.g_00764	Prbb.g_00884
OG0002090	Prbf.g_00770	Prbb.g_01917
OG0002144	Prbf.g_00345	Prbb.g_01236
OG0002185	Prbf.g_00311	Prbb.g_00859
OG0002217	Prbf.g_01076	Prbb.g_01042
OG0002219	Prbf.g_00009	Prbb.g_00865
OG0003270	Prbf.g_00365	Prbb.g_01396
