Orthogroup	Prbf	Praj
OG0001104	Prbf.g_00604	Praj.g_01889
OG0001105	Prbf.g_00605	Praj.g_01891
OG0001106	Prbf.g_00609	Praj.g_01888
OG0001107	Prbf.g_00610	Praj.g_01887
OG0001108	Prbf.g_00611	Praj.g_01886
OG0001109	Prbf.g_00601	Praj.g_01909
OG0001110	Prbf.g_00599	Praj.g_01911
OG0001111	Prbf.g_00598	Praj.g_01912
OG0001112	Prbf.g_00597	Praj.g_01913
OG0001113	Prbf.g_00596	Praj.g_01914
OG0001114	Prbf.g_00595	Praj.g_01915
OG0001115	Prbf.g_00594	Praj.g_01916
OG0001116	Prbf.g_00593	Praj.g_01917
OG0001117	Prbf.g_00592	Praj.g_01918
OG0001118	Prbf.g_00591	Praj.g_01919
OG0001119	Prbf.g_00590	Praj.g_01920
OG0001120	Prbf.g_00589	Praj.g_01921
OG0001121	Prbf.g_00588	Praj.g_01922
OG0001122	Prbf.g_00587	Praj.g_01923
OG0001123	Prbf.g_00586	Praj.g_01924
OG0001124	Prbf.g_00585	Praj.g_01925
OG0001125	Prbf.g_00584	Praj.g_01926
OG0001126	Prbf.g_00583	Praj.g_01927
OG0001127	Prbf.g_00582	Praj.g_01928
OG0001128	Prbf.g_00581	Praj.g_01929
OG0001129	Prbf.g_00580	Praj.g_01930
OG0001130	Prbf.g_00579	Praj.g_01931
OG0001131	Prbf.g_00578	Praj.g_01932
OG0001132	Prbf.g_00577	Praj.g_01933
OG0001133	Prbf.g_00576	Praj.g_01934
OG0001134	Prbf.g_00575	Praj.g_01935
OG0001135	Prbf.g_00574	Praj.g_01936
OG0001136	Prbf.g_00573	Praj.g_01937
OG0001137	Prbf.g_00572	Praj.g_01938
OG0001138	Prbf.g_00571	Praj.g_01939
OG0001139	Prbf.g_00570	Praj.g_01940
OG0001140	Prbf.g_00569	Praj.g_01941
OG0001141	Prbf.g_00567	Praj.g_01943
OG0001142	Prbf.g_00566	Praj.g_01944
OG0001143	Prbf.g_00565	Praj.g_01945
OG0001144	Prbf.g_00563	Praj.g_01947
OG0001145	Prbf.g_00561	Praj.g_01949
OG0001146	Prbf.g_00560	Praj.g_01950
OG0001147	Prbf.g_00557	Praj.g_01953
OG0001148	Prbf.g_00556	Praj.g_01954
OG0001149	Prbf.g_00555	Praj.g_01955
OG0001150	Prbf.g_00552	Praj.g_01958
OG0001151	Prbf.g_00551	Praj.g_01959
OG0001152	Prbf.g_00550	Praj.g_01960
OG0001153	Prbf.g_00549	Praj.g_01961
OG0001154	Prbf.g_00548	Praj.g_01962
OG0001155	Prbf.g_00547	Praj.g_01963
OG0001156	Prbf.g_00546	Praj.g_01964
OG0001157	Prbf.g_00544	Praj.g_01966
OG0001158	Prbf.g_00542	Praj.g_01968
OG0001159	Prbf.g_00541	Praj.g_01969
OG0001160	Prbf.g_00540	Praj.g_01970
OG0001161	Prbf.g_00536	Praj.g_01975
OG0001162	Prbf.g_00535	Praj.g_01976
OG0001163	Prbf.g_00534	Praj.g_01977
OG0001164	Prbf.g_00533	Praj.g_01978
OG0001165	Prbf.g_00532	Praj.g_01979
OG0001166	Prbf.g_00531	Praj.g_01980
OG0001167	Prbf.g_00530	Praj.g_01981
OG0001168	Prbf.g_00528	Praj.g_01982
OG0001169	Prbf.g_00527	Praj.g_01983
OG0001170	Prbf.g_00523	Praj.g_01986
OG0001171	Prbf.g_00522	Praj.g_01987
OG0001172	Prbf.g_00521	Praj.g_01988
OG0001173	Prbf.g_00519	Praj.g_01990
OG0001174	Prbf.g_00517	Praj.g_01992
OG0001175	Prbf.g_00515	Praj.g_01994
OG0001176	Prbf.g_00513	Praj.g_01996
OG0001177	Prbf.g_00511	Praj.g_01998
OG0001178	Prbf.g_00510	Praj.g_01999
OG0001179	Prbf.g_00509	Praj.g_02000
OG0001180	Prbf.g_00508	Praj.g_02001
OG0001181	Prbf.g_00507	Praj.g_02002
OG0001182	Prbf.g_00506	Praj.g_02003
OG0001183	Prbf.g_00505	Praj.g_02004
OG0001184	Prbf.g_00504	Praj.g_02005
OG0001185	Prbf.g_00503	Praj.g_02006
OG0001186	Prbf.g_00501	Praj.g_02007
OG0001187	Prbf.g_00500	Praj.g_02008
OG0001188	Prbf.g_00499	Praj.g_02009
OG0001189	Prbf.g_00498	Praj.g_02010
OG0001190	Prbf.g_00497	Praj.g_02011
OG0001191	Prbf.g_00495	Praj.g_02013
OG0001192	Prbf.g_00493	Praj.g_02015
OG0001193	Prbf.g_00492	Praj.g_02016
OG0001194	Prbf.g_00491	Praj.g_02017
OG0001195	Prbf.g_00488	Praj.g_02019
OG0001196	Prbf.g_00486	Praj.g_02021
OG0001197	Prbf.g_00483	Praj.g_02025
OG0001198	Prbf.g_00482	Praj.g_02026
OG0001199	Prbf.g_00481	Praj.g_02027
OG0001200	Prbf.g_00480	Praj.g_02028
OG0001201	Prbf.g_00479	Praj.g_02030
OG0001202	Prbf.g_00478	Praj.g_02031
OG0001203	Prbf.g_00476	Praj.g_02046
OG0001204	Prbf.g_00474	Praj.g_02059
OG0001205	Prbf.g_00473	Praj.g_02060
OG0001206	Prbf.g_00472	Praj.g_02061
OG0001207	Prbf.g_00471	Praj.g_02062
OG0001208	Prbf.g_00470	Praj.g_02063
OG0001209	Prbf.g_00469	Praj.g_02064
OG0001210	Prbf.g_00468	Praj.g_02065
OG0001211	Prbf.g_00467	Praj.g_02066
OG0001212	Prbf.g_00466	Praj.g_02067
OG0001213	Prbf.g_00465	Praj.g_02068
OG0001214	Prbf.g_00464	Praj.g_02069
OG0001215	Prbf.g_00463	Praj.g_02070
OG0001216	Prbf.g_00462	Praj.g_02071
OG0001217	Prbf.g_00461	Praj.g_02072
OG0001218	Prbf.g_00460	Praj.g_02073
OG0001219	Prbf.g_00459	Praj.g_02074
OG0001220	Prbf.g_00458	Praj.g_02075
OG0001221	Prbf.g_00457	Praj.g_02076
OG0001222	Prbf.g_00456	Praj.g_02078
OG0001223	Prbf.g_00454	Praj.g_02080
OG0001224	Prbf.g_00452	Praj.g_02082
OG0001225	Prbf.g_00450	Praj.g_02084
OG0001226	Prbf.g_00449	Praj.g_02085
OG0001227	Prbf.g_00448	Praj.g_02086
OG0001228	Prbf.g_00447	Praj.g_02087
OG0001229	Prbf.g_00446	Praj.g_02088
OG0001230	Prbf.g_00445	Praj.g_02089
OG0001231	Prbf.g_00444	Praj.g_02090
OG0001232	Prbf.g_00442	Praj.g_02092
OG0001233	Prbf.g_00441	Praj.g_02093
OG0001234	Prbf.g_00440	Praj.g_02094
OG0001235	Prbf.g_00439	Praj.g_02095
OG0001236	Prbf.g_00438	Praj.g_02096
OG0001237	Prbf.g_00435	Praj.g_02099
OG0001238	Prbf.g_00434	Praj.g_02100
OG0001239	Prbf.g_00430	Praj.g_02105
OG0001240	Prbf.g_00429	Praj.g_02106
OG0001241	Prbf.g_00428	Praj.g_02107
OG0001242	Prbf.g_00426	Praj.g_02109
OG0001243	Prbf.g_00425	Praj.g_02110
OG0001244	Prbf.g_00424	Praj.g_02111
OG0001245	Prbf.g_00423	Praj.g_02112
OG0001246	Prbf.g_00422	Praj.g_02113
OG0001247	Prbf.g_00421	Praj.g_02114
OG0001248	Prbf.g_00420	Praj.g_02115
OG0001249	Prbf.g_00419	Praj.g_02116
OG0001250	Prbf.g_00416	Praj.g_02124
OG0001251	Prbf.g_00415	Praj.g_02125
OG0001252	Prbf.g_00414	Praj.g_02126
OG0001253	Prbf.g_00413	Praj.g_02127
OG0001254	Prbf.g_00411	Praj.g_02129
OG0001255	Prbf.g_00410	Praj.g_02130
OG0001256	Prbf.g_00407	Praj.g_02134
OG0001257	Prbf.g_00406	Praj.g_02135
OG0001258	Prbf.g_00405	Praj.g_02136
OG0001259	Prbf.g_00402	Praj.g_02139
OG0001260	Prbf.g_00401	Praj.g_02141
OG0001261	Prbf.g_00400	Praj.g_02142
OG0001262	Prbf.g_00399	Praj.g_02143
OG0001263	Prbf.g_00398	Praj.g_02144
OG0001264	Prbf.g_00397	Praj.g_02145
OG0001265	Prbf.g_00396	Praj.g_02146
OG0001266	Prbf.g_00395	Praj.g_02147
OG0001267	Prbf.g_00394	Praj.g_02148
OG0001268	Prbf.g_00393	Praj.g_02149
OG0001269	Prbf.g_01418	Praj.g_00130
OG0001270	Prbf.g_01468	Praj.g_00178
OG0001271	Prbf.g_01483	Praj.g_00190
OG0001272	Prbf.g_01621	Praj.g_00316
OG0001273	Prbf.g_01677	Praj.g_00379
OG0001274	Prbf.g_01765	Praj.g_00475
OG0001275	Prbf.g_01781	Praj.g_00490
OG0001276	Prbf.g_01872	Praj.g_00577
OG0001277	Prbf.g_01155	Praj.g_00982, Praj.g_01392
OG0001278	Prbf.g_01192	Praj.g_01326
OG0001279	Prbf.g_01321	Praj.g_00886
OG0001280	Prbf.g_01074	Praj.g_00997
OG0001282	Prbf.g_00045	Praj.g_00895
OG0001283	Prbf.g_00868	Praj.g_01342
OG0001284	Prbf.g_00326	Praj.g_01098
OG0001285	Prbf.g_00900	Praj.g_01477
OG0001286	Prbf.g_00915	Praj.g_01463
OG0001288	Prbf.g_00200	Praj.g_01673
OG0001289	Prbf.g_00213	Praj.g_01685
OG0001290	Prbf.g_01930	Praj.g_00851, Praj.g_01327
OG0001291	Prbf.g_00274	Praj.g_00510
OG0001292	Prbf.g_00812	Praj.g_01723
OG0001293	Prbf.g_00056	Praj.g_01041
OG0001294	Prbf.g_01053	Praj.g_01726
OG0001295	Prbf.g_00734	Praj.g_01735, Praj.g_01844
OG0001296	Prbf.g_00702	Praj.g_01761
OG0001297	Prbf.g_00698	Praj.g_01765
OG0001298	Prbf.g_00695	Praj.g_01767
OG0001299	Prbf.g_00625	Praj.g_01872
OG0001300	Prbf.g_00688	Praj.g_01236
OG0001301	Prbf.g_00516	Praj.g_01993
OG0001302	Prbf.g_00484	Praj.g_02024
OG0001303	Prbf.g_00455	Praj.g_02079
OG0001304	Prbf.g_00403	Praj.g_02138
OG0001305	Prbf.g_00811	Praj.g_01139
OG0001306	Prbf.g_01721	Praj.g_00431
OG0001307	Prbf.g_01353	Praj.g_00030
OG0001308	Prbf.g_01398	Praj.g_00109
OG0001309	Prbf.g_01401	Praj.g_00112
OG0001310	Prbf.g_01403	Praj.g_00114
OG0001311	Prbf.g_01419	Praj.g_00131
OG0001312	Prbf.g_01449	Praj.g_00159
OG0001313	Prbf.g_01456	Praj.g_00166
OG0001314	Prbf.g_01534	Praj.g_00239
OG0001315	Prbf.g_01582	Praj.g_00284
OG0001316	Prbf.g_01591	Praj.g_00291
OG0001317	Prbf.g_00046	Praj.g_01031
OG0001318	Prbf.g_00984	Praj.g_00625
OG0001319	Prbf.g_00855	Praj.g_00740
OG0001320	Prbf.g_01161	Praj.g_01015
OG0001321	Prbf.g_01166	Praj.g_01020
OG0001322	Prbf.g_00417	Praj.g_02123
OG0001323	Prbf.g_00453	Praj.g_02081
OG0001324	Prbf.g_00336	Praj.g_01277
OG0001325	Prbf.g_00281	Praj.g_01205
OG0001326	Prbf.g_00951	Praj.g_01429
OG0001327	Prbf.g_00069	Praj.g_01548
OG0001328	Prbf.g_01706	Praj.g_00744
OG0001329	Prbf.g_00670	Praj.g_01789
OG0001330	Prbf.g_00635	Praj.g_01824
OG0001331	Prbf.g_00520	Praj.g_01989
OG0001332	Prbf.g_01471	Praj.g_00182
OG0001333	Prbf.g_01576	Praj.g_00278
OG0001334	Prbf.g_00824	Praj.g_01485
OG0001335	Prbf.g_01332	Praj.g_00876
OG0001336	Prbf.g_00845	Praj.g_00099
OG0001337	Prbf.g_00375	Praj.g_01378
OG0001338	Prbf.g_00263	Praj.g_01521
OG0001339	Prbf.g_00021	Praj.g_01533
OG0001340	Prbf.g_00408	Praj.g_02132
OG0001341	Prbf.g_00246	Praj.g_01719
OG0001344	Prbf.g_00646	Praj.g_01813
OG0001345	Prbf.g_00554	Praj.g_01956
OG0001346	Prbf.g_00494	Praj.g_02014
OG0001348	Prbf.g_01458	Praj.g_00169
OG0001350	Prbf.g_00007	Praj.g_01059
OG0001360	Prbf.g_01792	Praj.g_00501
OG0001361	Prbf.g_01797	Praj.g_00506
OG0001366	Prbf.g_00840	Praj.g_00867
OG0001369	Prbf.g_00783	Praj.g_01837
OG0001370	Prbf.g_00782	Praj.g_01838
OG0001372	Prbf.g_00339	Praj.g_01155
OG0001373	Prbf.g_00232	Praj.g_01705
OG0001374	Prbf.g_01383	Praj.g_00910
OG0001377	Prbf.g_00485	Praj.g_02023
OG0001378	Prbf.g_01073	Praj.g_00998
OG0001379	Prbf.g_01393	Praj.g_00105
OG0001380	Prbf.g_01395	Praj.g_00106
OG0001381	Prbf.g_01413	Praj.g_00125
OG0001383	Prbf.g_01572	Praj.g_00274
OG0001384	Prbf.g_01596	Praj.g_00295
OG0001386	Prbf.g_00198	Praj.g_01671
OG0001388	Prbf.g_01265	Praj.g_01027
OG0001389	Prbf.g_01741	Praj.g_00448
OG0001390	Prbf.g_01747	Praj.g_00456
OG0001392	Prbf.g_01794	Praj.g_00503
OG0001394	Prbf.g_01015	Praj.g_00655
OG0001395	Prbf.g_01289	Praj.g_00665
OG0001396	Prbf.g_01287	Praj.g_00667
OG0001397	Prbf.g_01281	Praj.g_00674
OG0001398	Prbf.g_01032	Praj.g_00703
OG0001399	Prbf.g_01151	Praj.g_00912
OG0001400	Prbf.g_00841	Praj.g_00866
OG0001401	Prbf.g_00839	Praj.g_00868
OG0001402	Prbf.g_01315	Praj.g_00892
OG0001403	Prbf.g_01312	Praj.g_00896
OG0001404	Prbf.g_00731	Praj.g_01344
OG0001405	Prbf.g_01062	Praj.g_01006
OG0001406	Prbf.g_01174	Praj.g_00842
OG0001407	Prbf.g_00849	Praj.g_00865
OG0001408	Prbf.g_00059	Praj.g_00858
OG0001409	Prbf.g_00276	Praj.g_01094
OG0001410	Prbf.g_00903	Praj.g_01475
OG0001411	Prbf.g_00328	Praj.g_01164
OG0001412	Prbf.g_00025	Praj.g_01529
OG0001413	Prbf.g_01059	Praj.g_01073
OG0001414	Prbf.g_00096	Praj.g_01576
OG0001415	Prbf.g_00199	Praj.g_01672
OG0001416	Prbf.g_00202	Praj.g_01676
OG0001417	Prbf.g_00247	Praj.g_01720
OG0001418	Prbf.g_00772	Praj.g_01096
OG0001421	Prbf.g_01137	Praj.g_00924
OG0001423	Prbf.g_00309, Prbf.g_00374, Prbf.g_00051	Praj.g_01152, Praj.g_01171
OG0001424	Prbf.g_00865	Praj.g_01974
OG0001426	Prbf.g_01058	Praj.g_00089
OG0001428	Prbf.g_00353	Praj.g_01230
OG0001429	Prbf.g_00327	Praj.g_01138
OG0001430	Prbf.g_01145	Praj.g_00916
OG0001431	Prbf.g_00837	Praj.g_01858
OG0001432	Prbf.g_00832	Praj.g_00873
OG0001433	Prbf.g_00344	Praj.g_00725
OG0001434	Prbf.g_00348	Praj.g_01181
OG0001435	Prbf.g_00250	Praj.g_01840
OG0001437	Prbf.g_00826	Praj.g_01082
OG0001439	Prbf.g_00361	Praj.g_01598
OG0001440	Prbf.g_00757	Praj.g_01741
OG0001441	Prbf.g_01107	Praj.g_00956
OG0001442	Prbf.g_00286	Praj.g_01056
OG0001443	Prbf.g_00278	Praj.g_00857
OG0001444	Prbf.g_00060	Praj.g_00736
OG0001445	Prbf.g_00882	Praj.g_01069
OG0001446	Prbf.g_00705	Praj.g_01119
OG0001449	Prbf.g_00799	Praj.g_01319
OG0001451	Prbf.g_00899	Praj.g_01478
OG0001452	Prbf.g_00938	Praj.g_01441
OG0001453	Prbf.g_00795	Praj.g_01570
OG0001454	Prbf.g_00794	Praj.g_01571
OG0001455	Prbf.g_00892	Praj.g_01572
OG0001456	Prbf.g_00801	Praj.g_00717
OG0001458	Prbf.g_00436	Praj.g_02098
OG0001462	Prbf.g_00867	Praj.g_01034
OG0001463	Prbf.g_00357	Praj.g_01068
OG0001465	Prbf.g_01871	Praj.g_00374
OG0001467	Prbf.g_00090	Praj.g_00098
OG0001474	Prbf.g_00854	Praj.g_00856
OG0001475	Prbf.g_00262	Praj.g_01206
OG0001477	Prbf.g_00769	Praj.g_01500
OG0001477	Prbf.g_00739	Praj.g_01831
OG0001486	Prbf.g_01152	Praj.g_00911
OG0001487	Prbf.g_01025	Praj.g_00759
OG0001495	Prbf.g_00789	Praj.g_00453
OG0001500	Prbf.g_01300	Praj.g_00908
OG0001501	Prbf.g_01907	Praj.g_00612
OG0001509	Prbf.g_01211	Praj.g_00803
OG0001523	Prbf.g_01305	Praj.g_00903
OG0001524	Prbf.g_00806	Praj.g_01238
OG0001527	Prbf.g_00728	Praj.g_00060, Praj.g_01760
OG0001528	Prbf.g_00828	Praj.g_01839
OG0001536	Prbf.g_00706	Praj.g_01118
OG0001538	Prbf.g_00773, Prbf.g_00298	Praj.g_01293
OG0001541	Prbf.g_00834	Praj.g_00871
OG0001545	Prbf.g_00707	Praj.g_01117
OG0001546	Prbf.g_00350, Prbf.g_00324	Praj.g_01135
OG0001550	Prbf.g_01180	Praj.g_00834
OG0001555	Prbf.g_00313	Praj.g_02050
OG0001559	Prbf.g_00807	Praj.g_01168
OG0001560	Prbf.g_01324	Praj.g_00883
OG0001561	Prbf.g_01207	Praj.g_00807
OG0001562	Prbf.g_00308, Prbf.g_00373	Praj.g_01250
OG0001563	Prbf.g_00859, Prbf.g_00334	Praj.g_01972
OG0001564	Prbf.g_00858	Praj.g_00073, Praj.g_01200, Praj.g_01131, Praj.g_01750, Praj.g_01556
OG0001570	Prbf.g_01746	Praj.g_01193
OG0001573	Prbf.g_00297	Praj.g_01178
OG0001599	Prbf.g_01379	Praj.g_01381
OG0001600	Prbf.g_00857	Praj.g_01841
OG0001621	Prbf.g_00266	Praj.g_01895
OG0001627	Prbf.g_00050	Praj.g_01169
OG0001633	Prbf.g_00197	Praj.g_01670
OG0001634	Prbf.g_00319	Praj.g_01367
OG0001645	Prbf.g_00257	Praj.g_01211
OG0001646	Prbf.g_00265	Praj.g_01859
OG0001647	Prbf.g_00318	Praj.g_01368
OG0001648	Prbf.g_00317	Praj.g_01369
OG0001649	Prbf.g_00316	Praj.g_01370
OG0001721	Prbf.g_00490, Prbf.g_00489	Praj.g_02018
OG0001722	Prbf.g_00844	Praj.g_01039
OG0001723	Prbf.g_00850	Praj.g_00096
OG0001725	Prbf.g_01679	Praj.g_00381
OG0001726	Prbf.g_00376, Prbf.g_00825	Praj.g_01161
OG0001740	Prbf.g_01304	Praj.g_00904
OG0001741	Prbf.g_01363	Praj.g_00045
OG0001743	Prbf.g_01439	Praj.g_00149
OG0001744	Prbf.g_01438	Praj.g_00148
OG0001745	Prbf.g_01427	Praj.g_00138
OG0001747	Prbf.g_00861	Praj.g_01746
OG0001748	Prbf.g_01577	Praj.g_00279
OG0001749	Prbf.g_00648	Praj.g_01811
OG0001750	Prbf.g_00012	Praj.g_01541
OG0001751	Prbf.g_00931	Praj.g_01448
OG0001752	Prbf.g_00949	Praj.g_01431
OG0001753	Prbf.g_01270	Praj.g_00685
OG0001754	Prbf.g_01280	Praj.g_00675
OG0001755	Prbf.g_01061	Praj.g_01007
OG0001756	Prbf.g_01071	Praj.g_01000
OG0001757	Prbf.g_01077	Praj.g_00996
OG0001758	Prbf.g_01121	Praj.g_00942
OG0001759	Prbf.g_01156	Praj.g_01010
OG0001760	Prbf.g_01308	Praj.g_00900
OG0001761	Prbf.g_01240	Praj.g_00774
OG0001762	Prbf.g_00813	Praj.g_00077
OG0001763	Prbf.g_01191	Praj.g_01558
OG0001764	Prbf.g_01184	Praj.g_00830
OG0001765	Prbf.g_01330	Praj.g_00878
OG0001766	Prbf.g_01291	Praj.g_00662
OG0001767	Prbf.g_01012	Praj.g_00652
OG0001768	Prbf.g_01451	Praj.g_00161
OG0001769	Prbf.g_01702	Praj.g_00404
OG0001770	Prbf.g_01670	Praj.g_00367
OG0001771	Prbf.g_01669	Praj.g_00366
OG0001772	Prbf.g_01668	Praj.g_00365
OG0001773	Prbf.g_01667	Praj.g_00364
OG0001774	Prbf.g_01666	Praj.g_00363
OG0001775	Prbf.g_00543	Praj.g_01967
OG0001776	Prbf.g_00559	Praj.g_01951
OG0001777	Prbf.g_01460	Praj.g_00171
OG0001778	Prbf.g_01514	Praj.g_00219
OG0001779	Prbf.g_01520	Praj.g_00225
OG0001780	Prbf.g_00040	Praj.g_00850
OG0001781	Prbf.g_00437	Praj.g_02097
OG0001782	Prbf.g_00433	Praj.g_02101
OG0001783	Prbf.g_00432	Praj.g_02102
OG0001784	Prbf.g_01066	Praj.g_00848
OG0001785	Prbf.g_00427	Praj.g_02108
OG0001786	Prbf.g_00418	Praj.g_02122
OG0001801	Prbf.g_00251	Praj.g_00860
OG0001802	Prbf.g_00761	Praj.g_00041
OG0001803	Prbf.g_00332	Praj.g_01513
OG0001804	Prbf.g_01084	Praj.g_00990
OG0001805	Prbf.g_00843	Praj.g_01029, Praj.g_00088
OG0001829	Prbf.g_00913	Praj.g_01465
OG0001830	Prbf.g_00925	Praj.g_01454
OG0001831	Prbf.g_00333	Praj.g_01033
OG0001833	Prbf.g_01926	Praj.g_01364, Praj.g_01254
OG0001834	Prbf.g_00891	Praj.g_01569
OG0001852	Prbf.g_00300	Praj.g_01338
OG0001897	Prbf.g_00836	Praj.g_00870
OG0001898	Prbf.g_00713	Praj.g_01209
OG0001899	Prbf.g_00885	Praj.g_01491
OG0001900	Prbf.g_00805	Praj.g_01743
OG0001919	Prbf.g_00325	Praj.g_01143
OG0001923	Prbf.g_00354	Praj.g_00083
OG0001924	Prbf.g_00848	Praj.g_00090
OG0001925	Prbf.g_01673	Praj.g_00369
OG0001926	Prbf.g_01751	Praj.g_00460
OG0001927	Prbf.g_01779	Praj.g_00488
OG0001928	Prbf.g_01254	Praj.g_00697
OG0001929	Prbf.g_01042	Praj.g_00713
OG0001930	Prbf.g_00815	Praj.g_00838
OG0001931	Prbf.g_01056	Praj.g_01026
OG0001932	Prbf.g_00331	Praj.g_01234
OG0001933	Prbf.g_00290	Praj.g_01240
OG0001935	Prbf.g_01919	Praj.g_01399
OG0001936	Prbf.g_01918	Praj.g_01400
OG0001937	Prbf.g_00237	Praj.g_01710
OG0001938	Prbf.g_00784	Praj.g_01836
OG0001939	Prbf.g_00887	Praj.g_01864
OG0001940	Prbf.g_00315	Praj.g_01896
OG0001941	Prbf.g_00526	Praj.g_01984
OG0001961	Prbf.g_00790	Praj.g_01559
OG0001966	Prbf.g_00722	Praj.g_01262
OG0001974	Prbf.g_01624	Praj.g_01261
OG0001975	Prbf.g_00821	Praj.g_01435
OG0001976	Prbf.g_01286	Praj.g_01566
OG0001977	Prbf.g_00718	Praj.g_01862
OG0002003	Prbf.g_00064	Praj.g_01050
OG0002004	Prbf.g_00295	Praj.g_01060
OG0002005	Prbf.g_00047	Praj.g_01097
OG0002006	Prbf.g_00809	Praj.g_01232
OG0002007	Prbf.g_00895	Praj.g_01483
OG0002008	Prbf.g_00852	Praj.g_01742
OG0002042	Prbf.g_00736	Praj.g_00070
OG0002043	Prbf.g_01054	Praj.g_01315
OG0002045	Prbf.g_00866	Praj.g_01387
OG0002069	Prbf.g_00709	Praj.g_01107
OG0002082	Prbf.g_01697	Praj.g_00398
OG0002083	Prbf.g_00271	Praj.g_01087
OG0002084	Prbf.g_00307	Praj.g_01153
OG0002085	Prbf.g_00349	Praj.g_01224
OG0002086	Prbf.g_00358	Praj.g_01297
OG0002087	Prbf.g_00710	Praj.g_01317
OG0002088	Prbf.g_00898	Praj.g_01481
OG0002089	Prbf.g_00764	Praj.g_01512
OG0002090	Prbf.g_00770	Praj.g_01863
OG0002144	Prbf.g_00345	Praj.g_01194
OG0003270	Prbf.g_00365	Praj.g_01352
