Orthogroup	Prai	Prba
OG0001155	Prai.g_01793	Prba.g_01049
OG0001156	Prai.g_01794	Prba.g_01050
OG0001157	Prai.g_01796	Prba.g_01052
OG0001158	Prai.g_01797	Prba.g_01053
OG0001159	Prai.g_01798	Prba.g_01054
OG0001160	Prai.g_01799	Prba.g_01055
OG0001161	Prai.g_01802	Prba.g_01059
OG0001162	Prai.g_01803	Prba.g_01060
OG0001163	Prai.g_01804	Prba.g_01061
OG0001164	Prai.g_01805	Prba.g_01062
OG0001165	Prai.g_01806	Prba.g_01063
OG0001166	Prai.g_01807	Prba.g_01064
OG0001167	Prai.g_01808	Prba.g_01065
OG0001168	Prai.g_01810	Prba.g_01067
OG0001169	Prai.g_01811	Prba.g_01068
OG0001170	Prai.g_01813	Prba.g_01070
OG0001171	Prai.g_01814	Prba.g_01071
OG0001172	Prai.g_01815	Prba.g_01072
OG0001173	Prai.g_01817	Prba.g_01074
OG0001174	Prai.g_01819	Prba.g_01076
OG0001175	Prai.g_01821	Prba.g_01078
OG0001176	Prai.g_01822	Prba.g_01079
OG0001177	Prai.g_01824	Prba.g_00753
OG0001178	Prai.g_01825	Prba.g_00754
OG0001179	Prai.g_01826	Prba.g_00755
OG0001180	Prai.g_01827	Prba.g_00756
OG0001181	Prai.g_01828	Prba.g_00757
OG0001182	Prai.g_01829	Prba.g_00758
OG0001183	Prai.g_01830	Prba.g_00759
OG0001184	Prai.g_01831	Prba.g_00760
OG0001185	Prai.g_01832	Prba.g_00761
OG0001186	Prai.g_01833	Prba.g_00762
OG0001187	Prai.g_01834	Prba.g_00763
OG0001188	Prai.g_01835	Prba.g_00764
OG0001189	Prai.g_01836	Prba.g_00766
OG0001190	Prai.g_01837	Prba.g_00767
OG0001191	Prai.g_01839	Prba.g_00769
OG0001192	Prai.g_01841	Prba.g_00771
OG0001193	Prai.g_01842	Prba.g_00772
OG0001194	Prai.g_01843	Prba.g_00773
OG0001195	Prai.g_01844	Prba.g_00774
OG0001196	Prai.g_01846	Prba.g_00776
OG0001197	Prai.g_01849	Prba.g_00779
OG0001198	Prai.g_01850	Prba.g_00780
OG0001199	Prai.g_01851	Prba.g_00781
OG0001200	Prai.g_01852	Prba.g_00782
OG0001201	Prai.g_01853	Prba.g_00783
OG0001202	Prai.g_01854	Prba.g_00784
OG0001203	Prai.g_01856	Prba.g_00786
OG0001204	Prai.g_01861	Prba.g_00789
OG0001205	Prai.g_01862	Prba.g_00790
OG0001206	Prai.g_01863	Prba.g_00792
OG0001207	Prai.g_01864	Prba.g_00793
OG0001208	Prai.g_01865	Prba.g_00794
OG0001209	Prai.g_01866	Prba.g_00795
OG0001210	Prai.g_01867	Prba.g_00796
OG0001211	Prai.g_01868	Prba.g_00797
OG0001212	Prai.g_01869	Prba.g_00798
OG0001213	Prai.g_01870	Prba.g_00799
OG0001214	Prai.g_01871	Prba.g_00800
OG0001215	Prai.g_01872	Prba.g_00801
OG0001216	Prai.g_01873	Prba.g_00802
OG0001217	Prai.g_01874	Prba.g_00803
OG0001218	Prai.g_01875	Prba.g_00804
OG0001219	Prai.g_01876	Prba.g_00805
OG0001220	Prai.g_01877	Prba.g_00806
OG0001221	Prai.g_01878	Prba.g_00807
OG0001222	Prai.g_01880	Prba.g_00809
OG0001223	Prai.g_01882	Prba.g_00811
OG0001224	Prai.g_01883	Prba.g_00812
OG0001225	Prai.g_01885	Prba.g_00814
OG0001226	Prai.g_01886	Prba.g_00815
OG0001227	Prai.g_01887	Prba.g_00816
OG0001228	Prai.g_01888	Prba.g_00817
OG0001229	Prai.g_01889	Prba.g_00818
OG0001230	Prai.g_01890	Prba.g_00819
OG0001231	Prai.g_01891	Prba.g_00820
OG0001232	Prai.g_01893	Prba.g_00822
OG0001233	Prai.g_01894	Prba.g_00823
OG0001234	Prai.g_01895	Prba.g_00824
OG0001235	Prai.g_01896	Prba.g_00825
OG0001236	Prai.g_01897	Prba.g_00826
OG0001237	Prai.g_01899	Prba.g_00829
OG0001238	Prai.g_01900	Prba.g_00830
OG0001239	Prai.g_01903	Prba.g_00833
OG0001240	Prai.g_01904	Prba.g_00834
OG0001241	Prai.g_01905	Prba.g_00835
OG0001242	Prai.g_01906	Prba.g_00836
OG0001243	Prai.g_01907	Prba.g_00837
OG0001244	Prai.g_01908	Prba.g_00838
OG0001245	Prai.g_01909	Prba.g_00839
OG0001246	Prai.g_01910	Prba.g_00840
OG0001247	Prai.g_01911	Prba.g_00841
OG0001248	Prai.g_01912	Prba.g_00842
OG0001249	Prai.g_01913	Prba.g_00843
OG0001250	Prai.g_01914	Prba.g_00844
OG0001251	Prai.g_01915	Prba.g_00845
OG0001252	Prai.g_01916	Prba.g_00846
OG0001253	Prai.g_01917	Prba.g_00847
OG0001254	Prai.g_01919	Prba.g_01777
OG0001255	Prai.g_01920	Prba.g_01778
OG0001256	Prai.g_01922	Prba.g_01780
OG0001257	Prai.g_01923	Prba.g_01781
OG0001258	Prai.g_01924	Prba.g_01782
OG0001259	Prai.g_01926	Prba.g_01784
OG0001260	Prai.g_01928	Prba.g_01785
OG0001261	Prai.g_01929	Prba.g_01786
OG0001262	Prai.g_01930	Prba.g_01787
OG0001263	Prai.g_01931	Prba.g_01788
OG0001264	Prai.g_01932	Prba.g_01789
OG0001265	Prai.g_01933	Prba.g_01790
OG0001266	Prai.g_01934	Prba.g_01791
OG0001267	Prai.g_01935	Prba.g_01792
OG0001268	Prai.g_01936	Prba.g_01793
OG0001269	Prai.g_00092	Prba.g_01880
OG0001270	Prai.g_00138	Prba.g_01926
OG0001271	Prai.g_00161	Prba.g_01938
OG0001272	Prai.g_00294	Prba.g_00498
OG0001274	Prai.g_00512	Prba.g_00979
OG0001275	Prai.g_00528	Prba.g_00963
OG0001276	Prai.g_00618	Prba.g_01727
OG0001277	Prai.g_00896	Prba.g_01555
OG0001278	Prai.g_00796	Prba.g_01448
OG0001279	Prai.g_01047	Prba.g_01396
OG0001281	Prai.g_01083	Prba.g_01240
OG0001282	Prai.g_01100	Prba.g_01223
OG0001283	Prai.g_01105	Prba.g_01218
OG0001284	Prai.g_01115	Prba.g_00747
OG0001285	Prai.g_01156	Prba.g_00080
OG0001287	Prai.g_01390	Prba.g_00152
OG0001289	Prai.g_01513	Prba.g_00337
OG0001290	Prai.g_01556	Prba.g_00295
OG0001291	Prai.g_01557	Prba.g_00294
OG0001292	Prai.g_01563	Prba.g_00289
OG0001293	Prai.g_01585	Prba.g_00272
OG0001296	Prai.g_01630	Prba.g_00234
OG0001297	Prai.g_01634	Prba.g_00230
OG0001298	Prai.g_01637	Prba.g_00227
OG0001299	Prai.g_01704	Prba.g_00360
OG0001300	Prai.g_01729	Prba.g_00385
OG0001301	Prai.g_01820	Prba.g_01077
OG0001302	Prai.g_01848	Prba.g_00778
OG0001303	Prai.g_01881	Prba.g_00810
OG0001304	Prai.g_01925	Prba.g_01783
OG0001306	Prai.g_00468	Prba.g_01024
OG0001307	Prai.g_00030	Prba.g_01823
OG0001308	Prai.g_00071	Prba.g_01859
OG0001309	Prai.g_00074	Prba.g_01862
OG0001310	Prai.g_00076	Prba.g_01864
OG0001311	Prai.g_00093	Prba.g_01881
OG0001312	Prai.g_00119	Prba.g_01907
OG0001313	Prai.g_00125	Prba.g_01913
OG0001314	Prai.g_00210	Prba.g_00655
OG0001315	Prai.g_00256	Prba.g_00462
OG0001316	Prai.g_00265	Prba.g_00471
OG0001317	Prai.g_00386	Prba.g_00867
OG0001318	Prai.g_00666	Prba.g_01680
OG0001319	Prai.g_00887	Prba.g_01547
OG0001320	Prai.g_00927	Prba.g_01273
OG0001321	Prai.g_00922	Prba.g_01268
OG0001322	Prai.g_01090	Prba.g_01232
OG0001323	Prai.g_01126	Prba.g_00735
OG0001324	Prai.g_01128	Prba.g_00731
OG0001325	Prai.g_01134	Prba.g_00724
OG0001326	Prai.g_01201	Prba.g_00035
OG0001327	Prai.g_01355	Prba.g_00212
OG0001328	Prai.g_01560	Prba.g_00291
OG0001329	Prai.g_01661	Prba.g_00597
OG0001330	Prai.g_01695	Prba.g_00563
OG0001331	Prai.g_01816	Prba.g_01073
OG0001332	Prai.g_00141	Prba.g_01929
OG0001333	Prai.g_00249	Prba.g_00457
OG0001334	Prai.g_00498	Prba.g_00994
OG0001335	Prai.g_01075	Prba.g_01248
OG0001336	Prai.g_01093	Prba.g_01229
OG0001337	Prai.g_01108	Prba.g_01215
OG0001338	Prai.g_01309	Prba.g_01166
OG0001339	Prai.g_01340	Prba.g_01197
OG0001341	Prai.g_01553	Prba.g_00298
OG0001342	Prai.g_01564	Prba.g_00287
OG0001343	Prai.g_01635	Prba.g_00229
OG0001345	Prai.g_01786	Prba.g_00433
OG0001346	Prai.g_01840	Prba.g_00770
OG0001347	Prai.g_01879	Prba.g_00808
OG0001348	Prai.g_00128	Prba.g_01916
OG0001349	Prai.g_00118	Prba.g_01906
OG0001350	Prai.g_00155	Prba.g_01932
OG0001351	Prai.g_00214	Prba.g_00659
OG0001352	Prai.g_00261	Prba.g_00467
OG0001353	Prai.g_00274	Prba.g_00479
OG0001354	Prai.g_00293	Prba.g_00497
OG0001355	Prai.g_00352	Prba.g_00555
OG0001356	Prai.g_00389	Prba.g_00872
OG0001357	Prai.g_00465	Prba.g_01027
OG0001358	Prai.g_00502	Prba.g_00989
OG0001359	Prai.g_00516	Prba.g_00975
OG0001360	Prai.g_00539	Prba.g_00952
OG0001362	Prai.g_00605	Prba.g_01739
OG0001364	Prai.g_00863	Prba.g_01515
OG0001365	Prai.g_00806	Prba.g_01458
OG0001366	Prai.g_01062	Prba.g_01413
OG0001367	Prai.g_00961	Prba.g_01309
OG0001368	Prai.g_00942	Prba.g_01289
OG0001369	Prai.g_01147	Prba.g_00093
OG0001370	Prai.g_01148	Prba.g_00092
OG0001371	Prai.g_01223	Prba.g_00013
OG0001372	Prai.g_01583	Prba.g_01136
OG0001373	Prai.g_01532	Prba.g_00318
OG0001374	Prai.g_01699	Prba.g_00355
OG0001375	Prai.g_01675	Prba.g_00583
OG0001376	Prai.g_01718	Prba.g_00374
OG0001377	Prai.g_01847	Prba.g_00777
OG0001379	Prai.g_00067	Prba.g_01855
OG0001380	Prai.g_00068	Prba.g_01856
OG0001381	Prai.g_00087	Prba.g_01875
OG0001382	Prai.g_00135	Prba.g_01923
OG0001383	Prai.g_00245	Prba.g_00453
OG0001384	Prai.g_00269	Prba.g_00475
OG0001386	Prai.g_00376	Prba.g_00855
OG0001389	Prai.g_00485	Prba.g_01007
OG0001390	Prai.g_00491	Prba.g_01001
OG0001391	Prai.g_00534	Prba.g_00957
OG0001392	Prai.g_00541	Prba.g_00950
OG0001393	Prai.g_00548	Prba.g_00942
OG0001394	Prai.g_00695	Prba.g_01651
OG0001395	Prai.g_00703	Prba.g_01643
OG0001396	Prai.g_00705	Prba.g_01641
OG0001397	Prai.g_00711	Prba.g_01635
OG0001398	Prai.g_00753	Prba.g_01589
OG0001399	Prai.g_00861	Prba.g_01513
OG0001400	Prai.g_01063	Prba.g_01414
OG0001401	Prai.g_01061	Prba.g_01412
OG0001402	Prai.g_01041	Prba.g_01390
OG0001403	Prai.g_01038	Prba.g_01387
OG0001405	Prai.g_00933	Prba.g_01279
OG0001406	Prai.g_00914	Prba.g_01260
OG0001407	Prai.g_01073	Prba.g_01250
OG0001408	Prai.g_01081	Prba.g_01242
OG0001409	Prai.g_00738	Prba.g_01235
OG0001410	Prai.g_01158	Prba.g_00078
OG0001411	Prai.g_01311	Prba.g_01169
OG0001412	Prai.g_01336	Prba.g_01193
OG0001413	Prai.g_01361	Prba.g_00205
OG0001414	Prai.g_01371	Prba.g_00195
OG0001415	Prai.g_01501	Prba.g_00349
OG0001416	Prai.g_01503	Prba.g_00346
OG0001417	Prai.g_01554	Prba.g_00297
OG0001418	Prai.g_01566	Prba.g_00283
OG0001421	Prai.g_01008	Prba.g_01356
OG0001424	Prai.g_00061	Prba.g_01850
OG0001425	Prai.g_00339	Prba.g_00542
OG0001426	Prai.g_00377	Prba.g_00857
OG0001427	Prai.g_00550	Prba.g_00940
OG0001428	Prai.g_01577, Prai.g_00898	Prba.g_01557
OG0001429	Prai.g_00886	Prba.g_01544
OG0001432	Prai.g_01056	Prba.g_01406
OG0001433	Prai.g_01078	Prba.g_01245
OG0001434	Prai.g_01149	Prba.g_00091
OG0001435	Prai.g_01237	Prba.g_01082
OG0001436	Prai.g_01575	Prba.g_00277
OG0001438	Prai.g_01921	Prba.g_01779
OG0001440	Prai.g_00385	Prba.g_00866
OG0001442	Prai.g_00950	Prba.g_01296
OG0001443	Prai.g_01079	Prba.g_01244
OG0001444	Prai.g_01082	Prba.g_01241
OG0001445	Prai.g_01565	Prba.g_00285
OG0001448	Prai.g_00649	Prba.g_01697
OG0001449	Prai.g_01118	Prba.g_00744
OG0001451	Prai.g_01155	Prba.g_00081
OG0001452	Prai.g_01190	Prba.g_00044
OG0001454	Prai.g_01297	Prba.g_01126
OG0001455	Prai.g_01298	Prba.g_01127
OG0001456	Prai.g_01601	Prba.g_00265
OG0001457	Prai.g_01407	Prba.g_00116
OG0001460	Prai.g_00380	Prba.g_00860
OG0001461	Prai.g_00388	Prba.g_00870
OG0001462	Prai.g_00404	Prba.g_00886
OG0001463	Prai.g_01621	Prba.g_01046, Prba.g_00921
OG0001464	Prai.g_00587	Prba.g_01756
OG0001466	Prai.g_00731	Prba.g_01615
OG0001467	Prai.g_00868	Prba.g_01520
OG0001468	Prai.g_00815	Prba.g_01467
OG0001469	Prai.g_00785	Prba.g_01436
OG0001470	Prai.g_00951	Prba.g_01297
OG0001471	Prai.g_01072	Prba.g_01251
OG0001472	Prai.g_01077	Prba.g_01246
OG0001473	Prai.g_01080	Prba.g_01243
OG0001474	Prai.g_01271	Prba.g_01161
OG0001476	Prai.g_01460	Prba.g_00716
OG0001478	Prai.g_01809	Prba.g_01066
OG0001479	Prai.g_01169	Prba.g_00066
OG0001482	Prai.g_00333	Prba.g_00536
OG0001483	Prai.g_00906, Prai.g_01773	Prba.g_01173
OG0001484	Prai.g_00447	Prba.g_01042
OG0001487	Prai.g_01016	Prba.g_01364
OG0001488	Prai.g_01068	Prba.g_01255
OG0001489	Prai.g_01069	Prba.g_01254
OG0001490	Prai.g_01070	Prba.g_01253
OG0001491	Prai.g_01076	Prba.g_01247
OG0001492	Prai.g_01103	Prba.g_01220
OG0001493	Prai.g_01112	Prba.g_00750
OG0001494	Prai.g_01187	Prba.g_00047
OG0001495	Prai.g_01618	Prba.g_00241
OG0001497	Prai.g_01422, Prai.g_01391	Prba.g_00151
OG0001498	Prai.g_01697	Prba.g_00353
OG0001499	Prai.g_01719	Prba.g_00375
OG0001503	Prai.g_00183	Prba.g_00628
OG0001504	Prai.g_00414	Prba.g_00897
OG0001506	Prai.g_01307	Prba.g_01561
OG0001507	Prai.g_00871	Prba.g_01523
OG0001508	Prai.g_00818	Prba.g_01470
OG0001509	Prai.g_00814	Prba.g_01466
OG0001510	Prai.g_00784	Prba.g_01435
OG0001525	Prai.g_01095	Prba.g_01228
OG0001526	Prai.g_01154	Prba.g_00082
OG0001529	Prai.g_01801	Prba.g_01058
OG0001531	Prai.g_00967	Prba.g_01315
OG0001532	Prai.g_01067	Prba.g_01256
OG0001533	Prai.g_01086	Prba.g_01237
OG0001534	Prai.g_01570	Prba.g_01139
OG0001535	Prai.g_00401	Prba.g_00883
OG0001537	Prai.g_01700	Prba.g_00356
OG0001539	Prai.g_00060	Prba.g_01849
OG0001540	Prai.g_00490	Prba.g_01002
OG0001542	Prai.g_01116	Prba.g_00746
OG0001543	Prai.g_01269	Prba.g_01141, Prba.g_01097
OG0001547	Prai.g_00034	Prba.g_01827
OG0001550	Prai.g_00788	Prba.g_01440
OG0001551	Prai.g_01114	Prba.g_00748
OG0001552	Prai.g_01308	Prba.g_01163
OG0001553	Prai.g_01317	Prba.g_01178
OG0001555	Prai.g_01394	Prba.g_00163
OG0001557	Prai.g_01569	Prba.g_00281
OG0001558	Prai.g_01586	Prba.g_00271
OG0001565	Prai.g_00126	Prba.g_01914
OG0001566	Prai.g_00320	Prba.g_00523
OG0001567	Prai.g_00382	Prba.g_00862
OG0001568	Prai.g_00403	Prba.g_00885
OG0001569	Prai.g_00488	Prba.g_01004
OG0001571	Prai.g_00500	Prba.g_00992
OG0001572	Prai.g_00706	Prba.g_01640
OG0001574	Prai.g_00891	Prba.g_01552
OG0001575	Prai.g_00879	Prba.g_01531
OG0001576	Prai.g_00957	Prba.g_01303
OG0001577	Prai.g_00952	Prba.g_01298
OG0001578	Prai.g_01084	Prba.g_01239
OG0001579	Prai.g_01085	Prba.g_01238
OG0001580	Prai.g_01087	Prba.g_01236
OG0001581	Prai.g_01089	Prba.g_01233
OG0001582	Prai.g_01096	Prba.g_01227
OG0001583	Prai.g_01111	Prba.g_00751
OG0001584	Prai.g_01122	Prba.g_00741
OG0001585	Prai.g_01131	Prba.g_00728
OG0001586	Prai.g_01139	Prba.g_00101
OG0001587	Prai.g_01142	Prba.g_00098
OG0001589	Prai.g_00736	Prba.g_01158
OG0001590	Prai.g_01367	Prba.g_00199
OG0001591	Prai.g_01369	Prba.g_00197
OG0001594	Prai.g_01545	Prba.g_00305
OG0001595	Prai.g_01547	Prba.g_00303
OG0001596	Prai.g_01548	Prba.g_00302
OG0001597	Prai.g_01559	Prba.g_00292
OG0001598	Prai.g_01857	Prba.g_00787
OG0001603	Prai.g_00344	Prba.g_00547
OG0001605	Prai.g_00413	Prba.g_00896
OG0001606	Prai.g_00499	Prba.g_00993
OG0001607	Prai.g_00734	Prba.g_01611
OG0001608	Prai.g_00892	Prba.g_01553
OG0001609	Prai.g_00783	Prba.g_01433
OG0001610	Prai.g_01058	Prba.g_01408
OG0001617	Prai.g_01245	Prba.g_00250
OG0001618	Prai.g_01651	Prba.g_00607
OG0001620	Prai.g_00353	Prba.g_00556
OG0001622	Prai.g_00381	Prba.g_00861
OG0001623	Prai.g_00730	Prba.g_01616
OG0001624	Prai.g_00440	Prba.g_01569
OG0001626	Prai.g_01350	Prba.g_01207
OG0001627	Prai.g_00371	Prba.g_01209
OG0001628	Prai.g_01359	Prba.g_00207
OG0001630	Prai.g_00152	Prba.g_00162
OG0001632	Prai.g_00884	Prba.g_01542
OG0001636	Prai.g_00704	Prba.g_01642
OG0001637	Prai.g_01065	Prba.g_01429
OG0001638	Prai.g_01607	Prba.g_01137
OG0001640	Prai.g_01572	Prba.g_00278
OG0001641	Prai.g_01605	Prba.g_00263
OG0001644	Prai.g_01231	Prba.g_00005
OG0001650	Prai.g_00439	Prba.g_01562
OG0001652	Prai.g_00191	Prba.g_00636
OG0001653	Prai.g_00379	Prba.g_00859
OG0001654	Prai.g_00410	Prba.g_00892
OG0001655	Prai.g_00411	Prba.g_00893
OG0001656	Prai.g_00412	Prba.g_00895
OG0001657	Prai.g_00497	Prba.g_00995
OG0001658	Prai.g_00747	Prba.g_01595
OG0001659	Prai.g_00903	Prba.g_01560
OG0001660	Prai.g_00900	Prba.g_01559
OG0001661	Prai.g_00878	Prba.g_01530
OG0001662	Prai.g_00872	Prba.g_01524
OG0001663	Prai.g_00870	Prba.g_01522
OG0001664	Prai.g_00843	Prba.g_01494
OG0001665	Prai.g_00790	Prba.g_01442
OG0001666	Prai.g_00782	Prba.g_01431
OG0001667	Prai.g_00781	Prba.g_01430
OG0001668	Prai.g_01034	Prba.g_01383
OG0001669	Prai.g_00956	Prba.g_01302
OG0001670	Prai.g_00953	Prba.g_01299
OG0001671	Prai.g_00947	Prba.g_01294
OG0001672	Prai.g_00931	Prba.g_01277
OG0001673	Prai.g_00930	Prba.g_01276
OG0001674	Prai.g_01071	Prba.g_01252
OG0001675	Prai.g_01074	Prba.g_01249
OG0001676	Prai.g_01091	Prba.g_01231
OG0001677	Prai.g_01092	Prba.g_01230
OG0001678	Prai.g_01099	Prba.g_01224
OG0001679	Prai.g_01104	Prba.g_01219
OG0001680	Prai.g_01106	Prba.g_01217
OG0001681	Prai.g_01129	Prba.g_00730
OG0001682	Prai.g_01133	Prba.g_00725
OG0001683	Prai.g_01136	Prba.g_00722
OG0001684	Prai.g_01152	Prba.g_00089
OG0001685	Prai.g_01220	Prba.g_00016
OG0001686	Prai.g_01228	Prba.g_00008
OG0001687	Prai.g_01262	Prba.g_01134
OG0001688	Prai.g_01312	Prba.g_01170
OG0001689	Prai.g_01315	Prba.g_01176
OG0001692	Prai.g_01544	Prba.g_00306
OG0001693	Prai.g_01551	Prba.g_00299
OG0001694	Prai.g_01555	Prba.g_00296
OG0001695	Prai.g_01561	Prba.g_00290
OG0001696	Prai.g_01568	Prba.g_00282
OG0001697	Prai.g_01571	Prba.g_00280
OG0001698	Prai.g_01264	Prba.g_00246
OG0001699	Prai.g_01643	Prba.g_00615
OG0001700	Prai.g_01898	Prba.g_00827
OG0001701	Prai.g_00145	Prba.g_01211
OG0001705	Prai.g_00526	Prba.g_00965
OG0001706	Prai.g_00735	Prba.g_01610
OG0001709	Prai.g_00877	Prba.g_01529
OG0001710	Prai.g_01609	Prba.g_01301
OG0001711	Prai.g_01066	Prba.g_01257
OG0001712	Prai.g_01255	Prba.g_00738
OG0001715	Prai.g_01305	Prba.g_01160
OG0001717	Prai.g_00955	Prba.g_01300
OG0001720	Prai.g_01432	Prba.g_00174
OG0001727	Prai.g_01589	Prba.g_01568
OG0001728	Prai.g_00859	Prba.g_01511
OG0001730	Prai.g_01121	Prba.g_00742
OG0001731	Prai.g_00432	Prba.g_01146, Prba.g_01129
OG0001734	Prai.g_01430	Prba.g_00147
OG0001735	Prai.g_01580	Prba.g_00274
OG0001736	Prai.g_00436	Prba.g_00255
OG0001738	Prai.g_00745	Prba.g_01596
OG0001788	Prai.g_01629	Prba.g_01106
OG0001790	Prai.g_00888	Prba.g_01549
OG0001792	Prai.g_01296	Prba.g_01125
OG0001799	Prai.g_01138	Prba.g_00102
OG0001808	Prai.g_00406	Prba.g_00888
OG0001811	Prai.g_00876	Prba.g_01528
OG0001812	Prai.g_00875	Prba.g_01527
OG0001813	Prai.g_00874	Prba.g_01526
OG0001814	Prai.g_00873	Prba.g_01525
OG0001817	Prai.g_01124	Prba.g_00739
OG0001819	Prai.g_01600	Prba.g_01152
OG0001824	Prai.g_01603	Prba.g_00264
OG0001828	Prai.g_01290	Prba.g_00260
OG0001837	Prai.g_00045	Prba.g_00916
OG0001844	Prai.g_01395	Prba.g_00166
OG0001846	Prai.g_01546	Prba.g_00304
OG0001847	Prai.g_01137	Prba.g_00258
OG0001848	Prai.g_01581	Prba.g_00273
OG0001858	Prai.g_00459	Prba.g_01033, Prba.g_01034
OG0001859	Prai.g_01127	Prba.g_00733
OG0001861	Prai.g_01135	Prba.g_00723
OG0001862	Prai.g_01249	Prba.g_00237
OG0001867	Prai.g_00040, Prai.g_00147	Prba.g_01831
OG0001872	Prai.g_00427	Prba.g_00917
OG0001873	Prai.g_00425	Prba.g_00914
OG0001874	Prai.g_00407	Prba.g_00889
OG0001904	Prai.g_00148	Prba.g_00257
OG0001905	Prai.g_00402	Prba.g_00884
OG0001907	Prai.g_00426	Prba.g_00915
OG0001909	Prai.g_00422	Prba.g_00911
OG0001943	Prai.g_00446	Prba.g_01043, Prba.g_01117
OG0001945	Prai.g_00423	Prba.g_00912
OG0001947	Prai.g_01593	Prba.g_00253
OG0001949	Prai.g_00395	Prba.g_00879
OG0001980	Prai.g_00405	Prba.g_00887
OG0001982	Prai.g_00910	Prba.g_01138
OG0002012	Prai.g_01617	Prba.g_00238
OG0002013	Prai.g_01276	Prba.g_00906
OG0002014	Prai.g_00429	Prba.g_00920
OG0002015	Prai.g_01616	Prba.g_00239
OG0002016	Prai.g_01614	Prba.g_01144
OG0002049	Prai.g_01615	Prba.g_00240
OG0002057	Prai.g_00428	Prba.g_00918
OG0002058	Prai.g_00420	Prba.g_00910
OG0002059	Prai.g_00408	Prba.g_00890
OG0002108	Prai.g_01620	Prba.g_00904
OG0002110	Prai.g_01123	Prba.g_00740
OG0002169	Prai.g_01627	Prba.g_00247
OG0002182	Prai.g_01250, Prai.g_01257	Prba.g_01105
OG0002203	Prai.g_01425	Prba.g_00127
OG0002260	Prai.g_00418	Prba.g_00909
OG0002261	Prai.g_00417	Prba.g_00908
OG0002262	Prai.g_00416	Prba.g_00907
OG0002296	Prai.g_00041	Prba.g_01045
OG0002354	Prai.g_01440	Prba.g_00169
OG0002399	Prai.g_01424	Prba.g_00126
OG0002494	Prai.g_01397	Prba.g_00168
OG0002968	Prai.g_01303	Prba.g_01128
OG0002969	Prai.g_01423	Prba.g_00125
OG0002970	Prai.g_01426	Prba.g_00128
OG0002971	Prai.g_01427	Prba.g_00129
OG0002972	Prai.g_01428	Prba.g_00130
OG0003179	Prai.g_01351	Prba.g_00122
OG0003181	Prai.g_01406	Prba.g_00170
