Orthogroup	Prai	Prao
OG0001169	Prai.g_01811	Prao.g_01716
OG0001170	Prai.g_01813	Prao.g_01718
OG0001171	Prai.g_01814	Prao.g_01719
OG0001172	Prai.g_01815	Prao.g_01720
OG0001173	Prai.g_01817	Prao.g_01722
OG0001174	Prai.g_01819	Prao.g_01724
OG0001175	Prai.g_01821	Prao.g_01726
OG0001176	Prai.g_01822	Prao.g_01727
OG0001177	Prai.g_01824	Prao.g_01729
OG0001178	Prai.g_01825	Prao.g_01730
OG0001179	Prai.g_01826	Prao.g_01731
OG0001180	Prai.g_01827	Prao.g_01732
OG0001181	Prai.g_01828	Prao.g_01733
OG0001182	Prai.g_01829	Prao.g_01734
OG0001183	Prai.g_01830	Prao.g_01735
OG0001184	Prai.g_01831	Prao.g_01736
OG0001185	Prai.g_01832	Prao.g_01737
OG0001186	Prai.g_01833	Prao.g_01738
OG0001187	Prai.g_01834	Prao.g_01739
OG0001188	Prai.g_01835	Prao.g_01740
OG0001189	Prai.g_01836	Prao.g_01741
OG0001190	Prai.g_01837	Prao.g_01742
OG0001191	Prai.g_01839	Prao.g_01744
OG0001192	Prai.g_01841	Prao.g_01746
OG0001193	Prai.g_01842	Prao.g_01747
OG0001194	Prai.g_01843	Prao.g_01748
OG0001195	Prai.g_01844	Prao.g_01749
OG0001196	Prai.g_01846	Prao.g_01751
OG0001197	Prai.g_01849	Prao.g_01754
OG0001198	Prai.g_01850	Prao.g_01755
OG0001199	Prai.g_01851	Prao.g_01756
OG0001200	Prai.g_01852	Prao.g_01757
OG0001201	Prai.g_01853	Prao.g_01758
OG0001202	Prai.g_01854	Prao.g_01759
OG0001203	Prai.g_01856	Prao.g_01761
OG0001204	Prai.g_01861	Prao.g_01764
OG0001205	Prai.g_01862	Prao.g_01765
OG0001206	Prai.g_01863	Prao.g_01767
OG0001207	Prai.g_01864	Prao.g_01768
OG0001208	Prai.g_01865	Prao.g_01769
OG0001209	Prai.g_01866	Prao.g_01770
OG0001210	Prai.g_01867	Prao.g_01771
OG0001211	Prai.g_01868	Prao.g_01772
OG0001212	Prai.g_01869	Prao.g_01773
OG0001213	Prai.g_01870	Prao.g_01774
OG0001214	Prai.g_01871	Prao.g_01775
OG0001215	Prai.g_01872	Prao.g_01776
OG0001216	Prai.g_01873	Prao.g_01777
OG0001217	Prai.g_01874	Prao.g_01778
OG0001218	Prai.g_01875	Prao.g_01779
OG0001219	Prai.g_01876	Prao.g_01780
OG0001220	Prai.g_01877	Prao.g_01781
OG0001221	Prai.g_01878	Prao.g_01782
OG0001222	Prai.g_01880	Prao.g_01784
OG0001223	Prai.g_01882	Prao.g_01786
OG0001224	Prai.g_01883	Prao.g_01787
OG0001225	Prai.g_01885	Prao.g_01789
OG0001226	Prai.g_01886	Prao.g_01790
OG0001227	Prai.g_01887	Prao.g_01791
OG0001228	Prai.g_01888	Prao.g_01792
OG0001229	Prai.g_01889	Prao.g_01793
OG0001230	Prai.g_01890	Prao.g_01794
OG0001231	Prai.g_01891	Prao.g_01795
OG0001232	Prai.g_01893	Prao.g_01797
OG0001233	Prai.g_01894	Prao.g_01798
OG0001234	Prai.g_01895	Prao.g_01799
OG0001235	Prai.g_01896	Prao.g_01800
OG0001236	Prai.g_01897	Prao.g_01801
OG0001237	Prai.g_01899	Prao.g_01804
OG0001238	Prai.g_01900	Prao.g_01805
OG0001239	Prai.g_01903	Prao.g_01808
OG0001240	Prai.g_01904	Prao.g_01809
OG0001241	Prai.g_01905	Prao.g_01810
OG0001242	Prai.g_01906	Prao.g_01811
OG0001243	Prai.g_01907	Prao.g_01812
OG0001244	Prai.g_01908	Prao.g_01813
OG0001245	Prai.g_01909	Prao.g_01814
OG0001246	Prai.g_01910	Prao.g_01815
OG0001247	Prai.g_01911	Prao.g_01816
OG0001248	Prai.g_01912	Prao.g_01817
OG0001249	Prai.g_01913	Prao.g_01818
OG0001250	Prai.g_01914	Prao.g_01819
OG0001251	Prai.g_01915	Prao.g_01820
OG0001252	Prai.g_01916	Prao.g_01821
OG0001253	Prai.g_01917	Prao.g_01822
OG0001254	Prai.g_01919	Prao.g_01824
OG0001255	Prai.g_01920	Prao.g_01825
OG0001256	Prai.g_01922	Prao.g_01827
OG0001257	Prai.g_01923	Prao.g_01828
OG0001258	Prai.g_01924	Prao.g_01829
OG0001259	Prai.g_01926	Prao.g_01831
OG0001260	Prai.g_01928	Prao.g_01833
OG0001261	Prai.g_01929	Prao.g_01834
OG0001262	Prai.g_01930	Prao.g_01835
OG0001263	Prai.g_01931	Prao.g_01836
OG0001264	Prai.g_01932	Prao.g_01837
OG0001265	Prai.g_01933	Prao.g_01838
OG0001266	Prai.g_01934	Prao.g_01839
OG0001267	Prai.g_01935	Prao.g_01840
OG0001268	Prai.g_01936	Prao.g_01841
OG0001269	Prai.g_00092	Prao.g_00231
OG0001270	Prai.g_00138	Prao.g_00276
OG0001271	Prai.g_00161	Prao.g_00288
OG0001272	Prai.g_00294	Prao.g_00418
OG0001274	Prai.g_00512	Prao.g_00588
OG0001275	Prai.g_00528	Prao.g_00604
OG0001276	Prai.g_00618	Prao.g_00028
OG0001277	Prai.g_00896	Prao.g_00686
OG0001278	Prai.g_00796	Prao.g_00792
OG0001279	Prai.g_01047	Prao.g_00844
OG0001281	Prai.g_01083	Prao.g_01001
OG0001282	Prai.g_01100	Prao.g_01018
OG0001283	Prai.g_01105	Prao.g_01023
OG0001284	Prai.g_01115	Prao.g_01154
OG0001285	Prai.g_01156	Prao.g_01105
OG0001287	Prai.g_01390	Prao.g_01219
OG0001289	Prai.g_01513	Prao.g_01447
OG0001290	Prai.g_01556	Prao.g_01489
OG0001291	Prai.g_01557	Prao.g_01490
OG0001292	Prai.g_01563	Prao.g_01495
OG0001293	Prai.g_01585	Prao.g_01511
OG0001296	Prai.g_01630	Prao.g_01544
OG0001297	Prai.g_01634	Prao.g_01548
OG0001298	Prai.g_01637	Prao.g_01551
OG0001299	Prai.g_01704	Prao.g_01618
OG0001300	Prai.g_01729	Prao.g_01643
OG0001302	Prai.g_01848	Prao.g_01753
OG0001303	Prai.g_01881	Prao.g_01785
OG0001304	Prai.g_01925	Prao.g_01830
OG0001306	Prai.g_00468	Prao.g_00541
OG0001308	Prai.g_00071	Prao.g_00210
OG0001309	Prai.g_00074	Prao.g_00213
OG0001310	Prai.g_00076	Prao.g_00215
OG0001311	Prai.g_00093	Prao.g_00232
OG0001312	Prai.g_00119	Prao.g_00258
OG0001313	Prai.g_00125	Prao.g_00264
OG0001314	Prai.g_00210	Prao.g_00337
OG0001315	Prai.g_00256	Prao.g_00381
OG0001316	Prai.g_00265	Prao.g_00390
OG0001317	Prai.g_00386	Prao.g_00508
OG0001318	Prai.g_00666	Prao.g_00076
OG0001319	Prai.g_00887	Prao.g_00694
OG0001320	Prai.g_00927	Prao.g_00965
OG0001321	Prai.g_00922	Prao.g_00970
OG0001322	Prai.g_01090	Prao.g_01009
OG0001323	Prai.g_01126	Prao.g_01143
OG0001324	Prai.g_01128	Prao.g_01139
OG0001325	Prai.g_01134	Prao.g_01132
OG0001326	Prai.g_01201	Prao.g_01061
OG0001327	Prai.g_01355	Prao.g_01255
OG0001328	Prai.g_01560	Prao.g_01493
OG0001329	Prai.g_01661	Prao.g_01575
OG0001330	Prai.g_01695	Prao.g_01609
OG0001331	Prai.g_01816	Prao.g_01721
OG0001332	Prai.g_00141	Prao.g_00279
OG0001333	Prai.g_00249	Prao.g_00376
OG0001334	Prai.g_00498	Prao.g_00573
OG0001335	Prai.g_01075	Prao.g_00993
OG0001336	Prai.g_01093	Prao.g_01012
OG0001337	Prai.g_01108	Prao.g_01026
OG0001338	Prai.g_01309	Prao.g_01306
OG0001339	Prai.g_01340	Prao.g_01271
OG0001341	Prai.g_01553	Prao.g_01486
OG0001342	Prai.g_01564	Prao.g_01497
OG0001343	Prai.g_01635	Prao.g_01549
OG0001344	Prai.g_01684	Prao.g_01598
OG0001345	Prai.g_01786	Prao.g_01691
OG0001346	Prai.g_01840	Prao.g_01745
OG0001347	Prai.g_01879	Prao.g_01783
OG0001348	Prai.g_00128	Prao.g_00267
OG0001349	Prai.g_00118	Prao.g_00257
OG0001350	Prai.g_00155	Prao.g_00282
OG0001351	Prai.g_00214	Prao.g_00341
OG0001352	Prai.g_00261	Prao.g_00386
OG0001353	Prai.g_00274	Prao.g_00399
OG0001354	Prai.g_00293	Prao.g_00417
OG0001355	Prai.g_00352	Prao.g_00475
OG0001356	Prai.g_00389	Prao.g_00512
OG0001357	Prai.g_00465	Prao.g_00538
OG0001358	Prai.g_00502	Prao.g_00578
OG0001359	Prai.g_00516	Prao.g_00592
OG0001360	Prai.g_00539	Prao.g_00615
OG0001362	Prai.g_00605	Prao.g_01869
OG0001364	Prai.g_00863	Prao.g_00724
OG0001365	Prai.g_00806	Prao.g_00782
OG0001366	Prai.g_01062	Prao.g_00826
OG0001367	Prai.g_00961	Prao.g_00930
OG0001368	Prai.g_00942	Prao.g_00949
OG0001369	Prai.g_01147	Prao.g_01118
OG0001370	Prai.g_01148	Prao.g_01117
OG0001371	Prai.g_01223	Prao.g_01039
OG0001373	Prai.g_01532	Prao.g_01466
OG0001374	Prai.g_01699	Prao.g_01613
OG0001375	Prai.g_01675	Prao.g_01589
OG0001376	Prai.g_01718	Prao.g_01632
OG0001377	Prai.g_01847	Prao.g_01752
OG0001379	Prai.g_00067	Prao.g_00206
OG0001380	Prai.g_00068	Prao.g_00207
OG0001381	Prai.g_00087	Prao.g_00226
OG0001383	Prai.g_00245	Prao.g_00372
OG0001384	Prai.g_00269	Prao.g_00394
OG0001386	Prai.g_00376	Prao.g_00497
OG0001389	Prai.g_00485	Prao.g_00558
OG0001390	Prai.g_00491	Prao.g_00566
OG0001391	Prai.g_00534	Prao.g_00610
OG0001392	Prai.g_00541	Prao.g_00617
OG0001393	Prai.g_00548	Prao.g_00625
OG0001394	Prai.g_00695	Prao.g_00105
OG0001395	Prai.g_00703	Prao.g_00113
OG0001396	Prai.g_00705	Prao.g_00115
OG0001397	Prai.g_00711	Prao.g_00120
OG0001398	Prai.g_00753	Prao.g_00653
OG0001399	Prai.g_00861	Prao.g_00726
OG0001400	Prai.g_01063	Prao.g_00825
OG0001401	Prai.g_01061	Prao.g_00828
OG0001402	Prai.g_01041	Prao.g_00850
OG0001403	Prai.g_01038	Prao.g_00853
OG0001405	Prai.g_00933	Prao.g_00959
OG0001406	Prai.g_00914	Prao.g_00978
OG0001407	Prai.g_01073	Prao.g_00991
OG0001408	Prai.g_01081	Prao.g_00999
OG0001409	Prai.g_00738	Prao.g_01336
OG0001410	Prai.g_01158	Prao.g_01103
OG0001411	Prai.g_01311	Prao.g_01303
OG0001412	Prai.g_01336	Prao.g_01275
OG0001413	Prai.g_01361	Prao.g_01248
OG0001414	Prai.g_01371	Prao.g_01238
OG0001415	Prai.g_01501	Prao.g_01435
OG0001416	Prai.g_01503	Prao.g_01438
OG0001417	Prai.g_01554	Prao.g_01487
OG0001418	Prai.g_01566	Prao.g_01499
OG0001421	Prai.g_01008	Prao.g_00883
OG0001424	Prai.g_00061	Prao.g_00200
OG0001425	Prai.g_00339	Prao.g_00462
OG0001426	Prai.g_00377	Prao.g_00499
OG0001427	Prai.g_00550	Prao.g_00627
OG0001428	Prai.g_01577, Prai.g_00898	Prao.g_00684
OG0001429	Prai.g_00886	Prao.g_00697
OG0001432	Prai.g_01056	Prao.g_00835
OG0001433	Prai.g_01078	Prao.g_00996
OG0001434	Prai.g_01149	Prao.g_01116
OG0001435	Prai.g_01237	Prao.g_00016
OG0001436	Prai.g_01575	Prao.g_01505
OG0001438	Prai.g_01921	Prao.g_01826
OG0001440	Prai.g_00385	Prao.g_00507
OG0001442	Prai.g_00950	Prao.g_00942
OG0001443	Prai.g_01079	Prao.g_00997
OG0001444	Prai.g_01082	Prao.g_01000
OG0001445	Prai.g_01565	Prao.g_01498
OG0001448	Prai.g_00649	Prao.g_00059
OG0001449	Prai.g_01118	Prao.g_01151
OG0001451	Prai.g_01155	Prao.g_01106
OG0001452	Prai.g_01190	Prao.g_01070
OG0001453	Prai.g_01295	Prao.g_01350
OG0001454	Prai.g_01297	Prao.g_01348
OG0001455	Prai.g_01298	Prao.g_01347
OG0001457	Prai.g_01407	Prao.g_01360
OG0001460	Prai.g_00380	Prao.g_00502
OG0001461	Prai.g_00388	Prao.g_00511
OG0001462	Prai.g_00404	Prao.g_00521
OG0001464	Prai.g_00587	Prao.g_01178
OG0001466	Prai.g_00731	Prao.g_00140
OG0001467	Prai.g_00868	Prao.g_00719
OG0001468	Prai.g_00815	Prao.g_00773
OG0001469	Prai.g_00785	Prao.g_00804
OG0001470	Prai.g_00951	Prao.g_00941
OG0001471	Prai.g_01072	Prao.g_00990
OG0001472	Prai.g_01077	Prao.g_00995
OG0001473	Prai.g_01080	Prao.g_00998
OG0001474	Prai.g_01271	Prao.g_01312
OG0001475	Prai.g_00893	Prao.g_01298
OG0001476	Prai.g_01460	Prao.g_01394
OG0001478	Prai.g_01809	Prao.g_01714
OG0001479	Prai.g_01169	Prao.g_01091
OG0001482	Prai.g_00333	Prao.g_00456
OG0001483	Prai.g_00906, Prai.g_01773	Prao.g_01295
OG0001487	Prai.g_01016	Prao.g_00875
OG0001488	Prai.g_01068	Prao.g_00986
OG0001489	Prai.g_01069	Prao.g_00987
OG0001490	Prai.g_01070	Prao.g_00988
OG0001491	Prai.g_01076	Prao.g_00994
OG0001492	Prai.g_01103	Prao.g_01021
OG0001493	Prai.g_01112	Prao.g_01157
OG0001494	Prai.g_01187	Prao.g_01073
OG0001497	Prai.g_01422, Prai.g_01391	Prao.g_01218
OG0001498	Prai.g_01697	Prao.g_01611
OG0001499	Prai.g_01719	Prao.g_01633
OG0001503	Prai.g_00183	Prao.g_00310
OG0001504	Prai.g_00414	Prao.g_00528
OG0001506	Prai.g_01307	Prao.g_00680
OG0001507	Prai.g_00871	Prao.g_00716
OG0001508	Prai.g_00818	Prao.g_00770
OG0001509	Prai.g_00814	Prao.g_00774
OG0001510	Prai.g_00784	Prao.g_00805
OG0001525	Prai.g_01095	Prao.g_01013
OG0001526	Prai.g_01154	Prao.g_01107
OG0001528	Prai.g_01576	Prao.g_01506
OG0001529	Prai.g_01801	Prao.g_01706
OG0001531	Prai.g_00967	Prao.g_00924
OG0001532	Prai.g_01067	Prao.g_00985
OG0001533	Prai.g_01086	Prao.g_01005
OG0001534	Prai.g_01570	Prao.g_01330
OG0001537	Prai.g_01700	Prao.g_01614
OG0001539	Prai.g_00060	Prao.g_00199
OG0001540	Prai.g_00490	Prao.g_00565
OG0001542	Prai.g_01116	Prao.g_01153
OG0001543	Prai.g_01269	Prao.g_01337
OG0001547	Prai.g_00034	Prao.g_00180
OG0001550	Prai.g_00788	Prao.g_00800
OG0001551	Prai.g_01114	Prao.g_01155
OG0001552	Prai.g_01308	Prao.g_01309
OG0001553	Prai.g_01317	Prao.g_01290, Prao.g_00012
OG0001555	Prai.g_01394	Prao.g_01205
OG0001557	Prai.g_01569	Prao.g_01501
OG0001558	Prai.g_01586	Prao.g_01512
OG0001565	Prai.g_00126	Prao.g_00265
OG0001566	Prai.g_00320	Prao.g_00443
OG0001567	Prai.g_00382	Prao.g_00504
OG0001568	Prai.g_00403	Prao.g_00520
OG0001569	Prai.g_00488	Prao.g_00561
OG0001571	Prai.g_00500	Prao.g_00575
OG0001574	Prai.g_00891	Prao.g_00689
OG0001575	Prai.g_00879	Prao.g_00708
OG0001576	Prai.g_00957	Prao.g_00935
OG0001577	Prai.g_00952	Prao.g_00940
OG0001578	Prai.g_01084	Prao.g_01002
OG0001579	Prai.g_01085	Prao.g_01004
OG0001580	Prai.g_01087	Prao.g_01006
OG0001581	Prai.g_01089	Prao.g_01008
OG0001582	Prai.g_01096	Prao.g_01014
OG0001583	Prai.g_01111	Prao.g_01158
OG0001584	Prai.g_01122	Prao.g_01148
OG0001585	Prai.g_01131	Prao.g_01136
OG0001586	Prai.g_01139	Prao.g_01126
OG0001587	Prai.g_01142	Prao.g_01123
OG0001589	Prai.g_00736	Prao.g_01315
OG0001590	Prai.g_01367	Prao.g_01242
OG0001591	Prai.g_01369	Prao.g_01240
OG0001594	Prai.g_01545	Prao.g_01479
OG0001595	Prai.g_01547	Prao.g_01481
OG0001596	Prai.g_01548	Prao.g_01482
OG0001597	Prai.g_01559	Prao.g_01492
OG0001598	Prai.g_01857	Prao.g_01762
OG0001602	Prai.g_00306	Prao.g_00430
OG0001603	Prai.g_00344	Prao.g_00467
OG0001605	Prai.g_00413	Prao.g_00527
OG0001606	Prai.g_00499	Prao.g_00574
OG0001607	Prai.g_00734	Prao.g_00144
OG0001608	Prai.g_00892	Prao.g_00688
OG0001609	Prai.g_00783	Prao.g_00806
OG0001610	Prai.g_01058	Prao.g_00832
OG0001617	Prai.g_01245	Prao.g_01532
OG0001618	Prai.g_01651	Prao.g_01565
OG0001619	Prai.g_01723	Prao.g_01637
OG0001622	Prai.g_00381	Prao.g_00503
OG0001623	Prai.g_00730	Prao.g_00139
OG0001624	Prai.g_00440	Prao.g_00674
OG0001628	Prai.g_01359	Prao.g_01250
OG0001632	Prai.g_00884	Prao.g_00700
OG0001634	Prai.g_01251	Prao.g_00009
OG0001636	Prai.g_00704	Prao.g_00114
OG0001637	Prai.g_01065	Prao.g_00810
OG0001638	Prai.g_01607	Prao.g_01334
OG0001640	Prai.g_01572	Prao.g_01504
OG0001641	Prai.g_01605	Prao.g_01520
OG0001644	Prai.g_01231	Prao.g_01031
OG0001647	Prai.g_01252	Prao.g_00008
OG0001648	Prai.g_01253	Prao.g_00007
OG0001649	Prai.g_01254	Prao.g_00006
OG0001652	Prai.g_00191	Prao.g_00318
OG0001653	Prai.g_00379	Prao.g_00501
OG0001654	Prai.g_00410	Prao.g_00523
OG0001655	Prai.g_00411	Prao.g_00524
OG0001656	Prai.g_00412	Prao.g_00526
OG0001657	Prai.g_00497	Prao.g_00572
OG0001658	Prai.g_00747	Prao.g_00647
OG0001659	Prai.g_00903	Prao.g_00681
OG0001660	Prai.g_00900	Prao.g_00682
OG0001661	Prai.g_00878	Prao.g_00709
OG0001662	Prai.g_00872	Prao.g_00715
OG0001663	Prai.g_00870	Prao.g_00717
OG0001664	Prai.g_00843	Prao.g_00746
OG0001665	Prai.g_00790	Prao.g_00798
OG0001666	Prai.g_00782	Prao.g_00808
OG0001667	Prai.g_00781	Prao.g_00809
OG0001668	Prai.g_01034	Prao.g_00857
OG0001669	Prai.g_00956	Prao.g_00936
OG0001670	Prai.g_00953	Prao.g_00939
OG0001671	Prai.g_00947	Prao.g_00944
OG0001672	Prai.g_00931	Prao.g_00961
OG0001673	Prai.g_00930	Prao.g_00962
OG0001674	Prai.g_01071	Prao.g_00989
OG0001675	Prai.g_01074	Prao.g_00992
OG0001676	Prai.g_01091	Prao.g_01010
OG0001677	Prai.g_01092	Prao.g_01011
OG0001678	Prai.g_01099	Prao.g_01017
OG0001679	Prai.g_01104	Prao.g_01022
OG0001680	Prai.g_01106	Prao.g_01024
OG0001681	Prai.g_01129	Prao.g_01138
OG0001682	Prai.g_01133	Prao.g_01133
OG0001683	Prai.g_01136	Prao.g_01130
OG0001684	Prai.g_01152	Prao.g_01114
OG0001685	Prai.g_01220	Prao.g_01042
OG0001686	Prai.g_01228	Prao.g_01034
OG0001687	Prai.g_01262	Prao.g_00981
OG0001688	Prai.g_01312	Prao.g_01302
OG0001689	Prai.g_01315	Prao.g_01292
OG0001692	Prai.g_01544	Prao.g_01478
OG0001693	Prai.g_01551	Prao.g_01485
OG0001694	Prai.g_01555	Prao.g_01488
OG0001695	Prai.g_01561	Prao.g_01494
OG0001696	Prai.g_01568	Prao.g_01500
OG0001697	Prai.g_01571	Prao.g_01502
OG0001699	Prai.g_01643	Prao.g_01557
OG0001700	Prai.g_01898	Prao.g_01802
OG0001705	Prai.g_00526	Prao.g_00602
OG0001706	Prai.g_00735	Prao.g_00145
OG0001709	Prai.g_00877	Prao.g_00710
OG0001710	Prai.g_01609	Prao.g_00937
OG0001711	Prai.g_01066	Prao.g_00984
OG0001712	Prai.g_01255	Prao.g_01146
OG0001715	Prai.g_01305	Prao.g_01313
OG0001717	Prai.g_00955	Prao.g_00938
OG0001718	Prai.g_00043	Prao.g_00184
OG0001728	Prai.g_00859	Prao.g_00728
OG0001730	Prai.g_01121	Prao.g_01149
OG0001731	Prai.g_00432	Prao.g_01341
OG0001734	Prai.g_01430	Prao.g_01357
OG0001735	Prai.g_01580	Prao.g_01509
OG0001736	Prai.g_00436	Prao.g_01525
OG0001738	Prai.g_00745	Prao.g_00149
OG0001790	Prai.g_00888	Prao.g_00692
OG0001792	Prai.g_01296	Prao.g_01349
OG0001799	Prai.g_01138	Prao.g_01127
OG0001808	Prai.g_00406	Prao.g_00522
OG0001809	Prai.g_01604	Prao.g_00530
OG0001811	Prai.g_00876	Prao.g_00711
OG0001812	Prai.g_00875	Prao.g_00712
OG0001813	Prai.g_00874	Prao.g_00713
OG0001814	Prai.g_00873	Prao.g_00714
OG0001817	Prai.g_01124	Prao.g_01147
OG0001819	Prai.g_01600	Prao.g_01321
OG0001826	Prai.g_01140	Prao.g_01300
OG0001828	Prai.g_01290	Prao.g_01523
OG0001846	Prai.g_01546	Prao.g_01480
OG0001848	Prai.g_01581	Prao.g_01510
OG0001856	Prai.g_00271	Prao.g_00396
OG0001859	Prai.g_01127	Prao.g_01141
OG0001861	Prai.g_01135	Prao.g_01131
OG0001862	Prai.g_01249	Prao.g_01533
OG0001869	Prai.g_01595	Prao.g_01517
OG0001901	Prai.g_00285	Prao.g_00411
OG0001943	Prai.g_00446	Prao.g_01371
OG0001945	Prai.g_00423	Prao.g_01338
OG0001948	Prai.g_00062	Prao.g_00201
OG0001973	Prai.g_01927	Prao.g_01832
OG0001982	Prai.g_00910	Prao.g_01331
OG0001988	Prai.g_00779	Prao.g_01540
OG0002016	Prai.g_01614	Prao.g_01328
OG0002128	Prai.g_01626	Prao.g_01527
OG0002227	Prai.g_00741	Prao.g_01208
OG0002231	Prai.g_00391	Prao.g_01513
OG0002354	Prai.g_01440	Prao.g_01356
OG0002500	Prai.g_01408	Prao.g_01361
OG0003387	Prai.g_00375	Prao.g_00496
