Orthogroup	Prai	Prac
OG0001158	Prai.g_01797	Prac.g_00562
OG0001159	Prai.g_01798	Prac.g_00563
OG0001160	Prai.g_01799	Prac.g_00564
OG0001161	Prai.g_01802	Prac.g_00005
OG0001162	Prai.g_01803	Prac.g_00006
OG0001163	Prai.g_01804	Prac.g_00007
OG0001164	Prai.g_01805	Prac.g_00008
OG0001165	Prai.g_01806	Prac.g_00009
OG0001166	Prai.g_01807	Prac.g_00010
OG0001167	Prai.g_01808	Prac.g_00011
OG0001168	Prai.g_01810	Prac.g_00013
OG0001169	Prai.g_01811	Prac.g_00014
OG0001170	Prai.g_01813	Prac.g_00016
OG0001171	Prai.g_01814	Prac.g_00017
OG0001172	Prai.g_01815	Prac.g_00018
OG0001173	Prai.g_01817	Prac.g_00020
OG0001174	Prai.g_01819	Prac.g_00022
OG0001175	Prai.g_01821	Prac.g_00024
OG0001176	Prai.g_01822	Prac.g_00025
OG0001177	Prai.g_01824	Prac.g_00027
OG0001178	Prai.g_01825	Prac.g_00028
OG0001179	Prai.g_01826	Prac.g_00029
OG0001180	Prai.g_01827	Prac.g_00030
OG0001181	Prai.g_01828	Prac.g_00031
OG0001182	Prai.g_01829	Prac.g_00032
OG0001183	Prai.g_01830	Prac.g_00033
OG0001184	Prai.g_01831	Prac.g_00034
OG0001185	Prai.g_01832	Prac.g_00035
OG0001186	Prai.g_01833	Prac.g_00036
OG0001187	Prai.g_01834	Prac.g_00037
OG0001188	Prai.g_01835	Prac.g_00038
OG0001189	Prai.g_01836	Prac.g_00039
OG0001190	Prai.g_01837	Prac.g_00040
OG0001191	Prai.g_01839	Prac.g_00042
OG0001192	Prai.g_01841	Prac.g_00044
OG0001193	Prai.g_01842	Prac.g_00045
OG0001194	Prai.g_01843	Prac.g_00046
OG0001195	Prai.g_01844	Prac.g_00047
OG0001196	Prai.g_01846	Prac.g_00049
OG0001197	Prai.g_01849	Prac.g_00051
OG0001198	Prai.g_01850	Prac.g_00052
OG0001199	Prai.g_01851	Prac.g_00053
OG0001200	Prai.g_01852	Prac.g_00054
OG0001201	Prai.g_01853	Prac.g_00055
OG0001202	Prai.g_01854	Prac.g_00056
OG0001203	Prai.g_01856	Prac.g_00058
OG0001204	Prai.g_01861	Prac.g_00061
OG0001205	Prai.g_01862	Prac.g_00062
OG0001206	Prai.g_01863	Prac.g_00063
OG0001207	Prai.g_01864	Prac.g_00064
OG0001208	Prai.g_01865	Prac.g_00065
OG0001209	Prai.g_01866	Prac.g_00066
OG0001210	Prai.g_01867	Prac.g_00067
OG0001211	Prai.g_01868	Prac.g_00068
OG0001212	Prai.g_01869	Prac.g_00069
OG0001213	Prai.g_01870	Prac.g_00070
OG0001214	Prai.g_01871	Prac.g_00071
OG0001215	Prai.g_01872	Prac.g_00072
OG0001216	Prai.g_01873	Prac.g_00073
OG0001217	Prai.g_01874	Prac.g_00074
OG0001218	Prai.g_01875	Prac.g_00075
OG0001219	Prai.g_01876	Prac.g_00076
OG0001220	Prai.g_01877	Prac.g_00077
OG0001221	Prai.g_01878	Prac.g_00078
OG0001222	Prai.g_01880	Prac.g_00080
OG0001223	Prai.g_01882	Prac.g_00082
OG0001224	Prai.g_01883	Prac.g_00083
OG0001225	Prai.g_01885	Prac.g_00085
OG0001226	Prai.g_01886	Prac.g_00086
OG0001227	Prai.g_01887	Prac.g_00087
OG0001228	Prai.g_01888	Prac.g_00088
OG0001229	Prai.g_01889	Prac.g_00089
OG0001230	Prai.g_01890	Prac.g_00090
OG0001231	Prai.g_01891	Prac.g_00091
OG0001232	Prai.g_01893	Prac.g_00093
OG0001233	Prai.g_01894	Prac.g_00094
OG0001234	Prai.g_01895	Prac.g_00095
OG0001235	Prai.g_01896	Prac.g_00096
OG0001236	Prai.g_01897	Prac.g_00097
OG0001237	Prai.g_01899	Prac.g_00099
OG0001238	Prai.g_01900	Prac.g_00100
OG0001239	Prai.g_01903	Prac.g_00103
OG0001240	Prai.g_01904	Prac.g_00104
OG0001241	Prai.g_01905	Prac.g_00105
OG0001242	Prai.g_01906	Prac.g_00106
OG0001243	Prai.g_01907	Prac.g_00107
OG0001244	Prai.g_01908	Prac.g_00108
OG0001245	Prai.g_01909	Prac.g_00109
OG0001246	Prai.g_01910	Prac.g_00110
OG0001247	Prai.g_01911	Prac.g_00111
OG0001248	Prai.g_01912	Prac.g_00112
OG0001249	Prai.g_01913	Prac.g_00113
OG0001250	Prai.g_01914	Prac.g_00114
OG0001251	Prai.g_01915	Prac.g_00115
OG0001252	Prai.g_01916	Prac.g_00116
OG0001253	Prai.g_01917	Prac.g_00117
OG0001254	Prai.g_01919	Prac.g_00119
OG0001255	Prai.g_01920	Prac.g_00120
OG0001256	Prai.g_01922	Prac.g_00122
OG0001257	Prai.g_01923	Prac.g_00123
OG0001258	Prai.g_01924	Prac.g_00124
OG0001259	Prai.g_01926	Prac.g_00126
OG0001260	Prai.g_01928	Prac.g_00127
OG0001261	Prai.g_01929	Prac.g_00128
OG0001262	Prai.g_01930	Prac.g_00129
OG0001263	Prai.g_01931	Prac.g_00130
OG0001264	Prai.g_01932	Prac.g_00131
OG0001265	Prai.g_01933	Prac.g_01950
OG0001266	Prai.g_01934	Prac.g_01949
OG0001267	Prai.g_01935	Prac.g_01948
OG0001268	Prai.g_01936	Prac.g_01947
OG0001269	Prai.g_00092	Prac.g_01839
OG0001270	Prai.g_00138	Prac.g_01793
OG0001271	Prai.g_00161	Prac.g_01780
OG0001272	Prai.g_00294	Prac.g_01650
OG0001274	Prai.g_00512	Prac.g_01062
OG0001275	Prai.g_00528	Prac.g_00873
OG0001276	Prai.g_00618	Prac.g_00783
OG0001277	Prai.g_00896	Prac.g_01522
OG0001278	Prai.g_00796	Prac.g_01425
OG0001279	Prai.g_01047	Prac.g_01385
OG0001281	Prai.g_01083	Prac.g_01232
OG0001282	Prai.g_01100	Prac.g_01214
OG0001283	Prai.g_01105	Prac.g_01209
OG0001284	Prai.g_01115	Prac.g_01044
OG0001285	Prai.g_01156	Prac.g_01001
OG0001287	Prai.g_01390	Prac.g_00257
OG0001289	Prai.g_01513	Prac.g_00360
OG0001290	Prai.g_01556	Prac.g_00319
OG0001291	Prai.g_01557	Prac.g_00318
OG0001292	Prai.g_01563	Prac.g_00313
OG0001293	Prai.g_01585	Prac.g_00297
OG0001294	Prai.g_01272	Prac.g_00878
OG0001296	Prai.g_01630	Prac.g_00633
OG0001297	Prai.g_01634	Prac.g_00629
OG0001298	Prai.g_01637	Prac.g_00626
OG0001299	Prai.g_01704	Prac.g_00479
OG0001300	Prai.g_01729	Prac.g_00504
OG0001301	Prai.g_01820	Prac.g_00023
OG0001302	Prai.g_01848	Prac.g_00050
OG0001303	Prai.g_01881	Prac.g_00081
OG0001304	Prai.g_01925	Prac.g_00125
OG0001305	Prai.g_00400	Prac.g_00875, Prac.g_01598
OG0001306	Prai.g_00468	Prac.g_01110
OG0001307	Prai.g_00030	Prac.g_01917
OG0001308	Prai.g_00071	Prac.g_01860
OG0001309	Prai.g_00074	Prac.g_01857
OG0001310	Prai.g_00076	Prac.g_01855
OG0001311	Prai.g_00093	Prac.g_01838
OG0001312	Prai.g_00119	Prac.g_01812
OG0001313	Prai.g_00125	Prac.g_01806
OG0001314	Prai.g_00210	Prac.g_01731
OG0001315	Prai.g_00256	Prac.g_01687
OG0001317	Prai.g_00386	Prac.g_01160
OG0001318	Prai.g_00666	Prac.g_00734
OG0001320	Prai.g_00927	Prac.g_01265
OG0001321	Prai.g_00922	Prac.g_01260
OG0001322	Prai.g_01090	Prac.g_01223
OG0001323	Prai.g_01126	Prac.g_01036
OG0001324	Prai.g_01128	Prac.g_01033
OG0001325	Prai.g_01134	Prac.g_01026
OG0001326	Prai.g_01201	Prac.g_00957
OG0001327	Prai.g_01355	Prac.g_00201
OG0001328	Prai.g_01560	Prac.g_00315
OG0001329	Prai.g_01661	Prac.g_00602
OG0001330	Prai.g_01695	Prac.g_00568
OG0001331	Prai.g_01816	Prac.g_00019
OG0001332	Prai.g_00141	Prac.g_01790
OG0001333	Prai.g_00249	Prac.g_01692
OG0001334	Prai.g_00498	Prac.g_01078
OG0001335	Prai.g_01075	Prac.g_01240
OG0001336	Prai.g_01093	Prac.g_01220
OG0001337	Prai.g_01108	Prac.g_01206
OG0001338	Prai.g_01309	Prac.g_00153
OG0001339	Prai.g_01340	Prac.g_00180
OG0001341	Prai.g_01553	Prac.g_00322
OG0001342	Prai.g_01564	Prac.g_00311
OG0001343	Prai.g_01635	Prac.g_00628
OG0001344	Prai.g_01684	Prac.g_00579
OG0001346	Prai.g_01840	Prac.g_00043
OG0001347	Prai.g_01879	Prac.g_00079
OG0001348	Prai.g_00128	Prac.g_01803
OG0001349	Prai.g_00118	Prac.g_01813
OG0001350	Prai.g_00155	Prac.g_01786
OG0001351	Prai.g_00214	Prac.g_01727
OG0001352	Prai.g_00261	Prac.g_01682
OG0001353	Prai.g_00274	Prac.g_01670
OG0001354	Prai.g_00293	Prac.g_01651
OG0001355	Prai.g_00352	Prac.g_01195
OG0001356	Prai.g_00389	Prac.g_01155
OG0001357	Prai.g_00465	Prac.g_01113
OG0001358	Prai.g_00502	Prac.g_01072
OG0001359	Prai.g_00516	Prac.g_01058
OG0001360	Prai.g_00539	Prac.g_00862
OG0001362	Prai.g_00605	Prac.g_00796
OG0001364	Prai.g_00863	Prac.g_01903, Prac.g_01492
OG0001365	Prai.g_00806	Prac.g_01435
OG0001366	Prai.g_01062	Prac.g_01403
OG0001367	Prai.g_00961	Prac.g_01300
OG0001368	Prai.g_00942	Prac.g_01281
OG0001369	Prai.g_01147	Prac.g_01014
OG0001370	Prai.g_01148	Prac.g_01013
OG0001371	Prai.g_01223	Prac.g_00935
OG0001373	Prai.g_01532	Prac.g_00341
OG0001374	Prai.g_01699	Prac.g_00474
OG0001375	Prai.g_01675	Prac.g_00588
OG0001376	Prai.g_01718	Prac.g_00493
OG0001379	Prai.g_00067	Prac.g_01864
OG0001380	Prai.g_00068	Prac.g_01863
OG0001381	Prai.g_00087	Prac.g_01844
OG0001382	Prai.g_00135	Prac.g_01796
OG0001383	Prai.g_00245	Prac.g_01696
OG0001384	Prai.g_00269	Prac.g_01675
OG0001386	Prai.g_00376	Prac.g_01172
OG0001389	Prai.g_00485	Prac.g_01093
OG0001390	Prai.g_00491	Prac.g_01085
OG0001391	Prai.g_00534	Prac.g_00867
OG0001392	Prai.g_00541	Prac.g_00860
OG0001393	Prai.g_00548	Prac.g_00853
OG0001394	Prai.g_00695	Prac.g_00705
OG0001395	Prai.g_00703	Prac.g_00697
OG0001396	Prai.g_00705	Prac.g_00695
OG0001397	Prai.g_00711	Prac.g_00689
OG0001398	Prai.g_00753	Prac.g_01555
OG0001399	Prai.g_00861	Prac.g_01490
OG0001400	Prai.g_01063	Prac.g_01404
OG0001401	Prai.g_01061	Prac.g_01402
OG0001402	Prai.g_01041	Prac.g_01379
OG0001403	Prai.g_01038	Prac.g_01376
OG0001405	Prai.g_00933	Prac.g_01271
OG0001406	Prai.g_00914	Prac.g_01252
OG0001407	Prai.g_01073	Prac.g_01242
OG0001408	Prai.g_01081	Prac.g_01234
OG0001409	Prai.g_00738	Prac.g_01226
OG0001410	Prai.g_01158	Prac.g_00999
OG0001411	Prai.g_01311	Prac.g_00155
OG0001412	Prai.g_01336	Prac.g_00176
OG0001413	Prai.g_01361	Prac.g_00208
OG0001414	Prai.g_01371	Prac.g_00218
OG0001415	Prai.g_01501	Prac.g_00372
OG0001416	Prai.g_01503	Prac.g_00369
OG0001417	Prai.g_01554	Prac.g_00321
OG0001418	Prai.g_01566	Prac.g_00308
OG0001421	Prai.g_01008	Prac.g_01346
OG0001424	Prai.g_00061	Prac.g_01869
OG0001425	Prai.g_00339	Prac.g_01605
OG0001426	Prai.g_00377	Prac.g_01170
OG0001427	Prai.g_00550	Prac.g_00851
OG0001428	Prai.g_01577, Prai.g_00898	Prac.g_01524
OG0001429	Prai.g_00886	Prac.g_01512
OG0001432	Prai.g_01056	Prac.g_01395
OG0001433	Prai.g_01078	Prac.g_01237
OG0001434	Prai.g_01149	Prac.g_01012
OG0001435	Prai.g_01237	Prac.g_00923
OG0001436	Prai.g_01575	Prac.g_00302
OG0001437	Prai.g_01587	Prac.g_00295
OG0001438	Prai.g_01921	Prac.g_00121
OG0001440	Prai.g_00385	Prac.g_01161
OG0001442	Prai.g_00950	Prac.g_01288
OG0001443	Prai.g_01079	Prac.g_01236
OG0001444	Prai.g_01082	Prac.g_01233
OG0001445	Prai.g_01565	Prac.g_00310
OG0001448	Prai.g_00649	Prac.g_00751
OG0001449	Prai.g_01118	Prac.g_01041
OG0001451	Prai.g_01155	Prac.g_01002
OG0001452	Prai.g_01190	Prac.g_00966
OG0001453	Prai.g_01295	Prac.g_00143
OG0001454	Prai.g_01297	Prac.g_00145
OG0001455	Prai.g_01298	Prac.g_00146
OG0001457	Prai.g_01407	Prac.g_00261
OG0001459	Prai.g_00438	Prac.g_00889, Prac.g_00913, Prac.g_00881
OG0001460	Prai.g_00380	Prac.g_01167
OG0001461	Prai.g_00388	Prac.g_01157
OG0001462	Prai.g_00404	Prac.g_01143
OG0001464	Prai.g_00587	Prac.g_00813
OG0001465	Prai.g_00617	Prac.g_00784
OG0001465	Prai.g_01275	Prac.g_01965
OG0001466	Prai.g_00731	Prac.g_00669
OG0001467	Prai.g_00868	Prac.g_01497
OG0001469	Prai.g_00785	Prac.g_01413
OG0001470	Prai.g_00951	Prac.g_01289
OG0001471	Prai.g_01072	Prac.g_01243
OG0001472	Prai.g_01077	Prac.g_01238
OG0001473	Prai.g_01080	Prac.g_01235
OG0001474	Prai.g_01271	Prac.g_00148
OG0001476	Prai.g_01460	Prac.g_00414
OG0001478	Prai.g_01809	Prac.g_00012
OG0001479	Prai.g_01169	Prac.g_00987
OG0001482	Prai.g_00333	Prac.g_01611
OG0001483	Prai.g_00906, Prai.g_01773	Prac.g_00158
OG0001484	Prai.g_00447	Prac.g_01120
OG0001487	Prai.g_01016	Prac.g_01354
OG0001488	Prai.g_01068	Prac.g_01247
OG0001489	Prai.g_01069	Prac.g_01246
OG0001490	Prai.g_01070	Prac.g_01245
OG0001491	Prai.g_01076	Prac.g_01239
OG0001492	Prai.g_01103	Prac.g_01211
OG0001493	Prai.g_01112	Prac.g_01047
OG0001494	Prai.g_01187	Prac.g_00969
OG0001495	Prai.g_01618	Prac.g_00275, Prac.g_01577
OG0001497	Prai.g_01422, Prai.g_01391	Prac.g_00259
OG0001498	Prai.g_01697	Prac.g_00472
OG0001499	Prai.g_01719	Prac.g_00494
OG0001503	Prai.g_00183	Prac.g_01758
OG0001504	Prai.g_00414	Prac.g_01132
OG0001507	Prai.g_00871	Prac.g_01500
OG0001508	Prai.g_00818	Prac.g_01446
OG0001509	Prai.g_00814	Prac.g_01443
OG0001510	Prai.g_00784	Prac.g_01412
OG0001525	Prai.g_01095	Prac.g_01219
OG0001526	Prai.g_01154	Prac.g_01003
OG0001529	Prai.g_01801	Prac.g_00004
OG0001531	Prai.g_00967	Prac.g_01306
OG0001532	Prai.g_01292	Prac.g_01592
OG0001532	Prai.g_01067	Prac.g_01248
OG0001533	Prai.g_01086	Prac.g_01229, Prac.g_01228
OG0001534	Prai.g_01570	Prac.g_01952
OG0001535	Prai.g_00401	Prac.g_01146
OG0001537	Prai.g_01700	Prac.g_00475
OG0001539	Prai.g_00060	Prac.g_01870
OG0001540	Prai.g_00490	Prac.g_01088
OG0001542	Prai.g_01116	Prac.g_01043
OG0001543	Prai.g_01269	Prac.g_00909
OG0001544	Prai.g_00742	Prac.g_00456
OG0001547	Prai.g_00034	Prac.g_01912
OG0001551	Prai.g_01114	Prac.g_01045
OG0001552	Prai.g_01308	Prac.g_00150
OG0001553	Prai.g_01317	Prac.g_00162
OG0001557	Prai.g_01569	Prac.g_00306
OG0001558	Prai.g_01586	Prac.g_00296
OG0001559	Prai.g_01260	Prac.g_00907
OG0001565	Prai.g_00126	Prac.g_01805
OG0001566	Prai.g_00320	Prac.g_01624
OG0001567	Prai.g_00382	Prac.g_01165
OG0001568	Prai.g_00403	Prac.g_01144
OG0001569	Prai.g_00488	Prac.g_01090
OG0001571	Prai.g_00500	Prac.g_01075
OG0001572	Prai.g_00706	Prac.g_00694
OG0001574	Prai.g_00891	Prac.g_01517
OG0001575	Prai.g_00879	Prac.g_01504
OG0001576	Prai.g_00957	Prac.g_01295
OG0001577	Prai.g_00952	Prac.g_01290
OG0001578	Prai.g_01084	Prac.g_01231
OG0001579	Prai.g_01085	Prac.g_01230
OG0001580	Prai.g_01087	Prac.g_01227
OG0001581	Prai.g_01089	Prac.g_01224
OG0001582	Prai.g_01096	Prac.g_01218
OG0001583	Prai.g_01111	Prac.g_01048
OG0001584	Prai.g_01122	Prac.g_01038
OG0001585	Prai.g_01131	Prac.g_01030
OG0001586	Prai.g_01139	Prac.g_01022
OG0001587	Prai.g_01142	Prac.g_01019
OG0001589	Prai.g_00736	Prac.g_00140
OG0001590	Prai.g_01367	Prac.g_00214
OG0001591	Prai.g_01369	Prac.g_00216
OG0001594	Prai.g_01545	Prac.g_00328
OG0001595	Prai.g_01547	Prac.g_00327
OG0001596	Prai.g_01548	Prac.g_00326
OG0001597	Prai.g_01559	Prac.g_00316
OG0001598	Prai.g_01857	Prac.g_00059
OG0001602	Prai.g_00306	Prac.g_01638
OG0001603	Prai.g_00344	Prac.g_01600
OG0001606	Prai.g_00499	Prac.g_01077
OG0001607	Prai.g_00734	Prac.g_00665
OG0001608	Prai.g_00892	Prac.g_01518
OG0001609	Prai.g_00783	Prac.g_01410
OG0001610	Prai.g_01058	Prac.g_01398
OG0001617	Prai.g_01245	Prac.g_00278
OG0001618	Prai.g_01651	Prac.g_00612
OG0001620	Prai.g_00353	Prac.g_01194
OG0001622	Prai.g_00381	Prac.g_01166
OG0001623	Prai.g_00730	Prac.g_00670
OG0001624	Prai.g_00440	Prac.g_01535
OG0001626	Prai.g_01350	Prac.g_00190
OG0001628	Prai.g_01359	Prac.g_00206
OG0001630	Prai.g_00152	Prac.g_00241
OG0001632	Prai.g_00884	Prac.g_01509
OG0001636	Prai.g_00704	Prac.g_00696
OG0001637	Prai.g_01065	Prac.g_01407
OG0001638	Prai.g_01607	Prac.g_01953
OG0001640	Prai.g_01572	Prac.g_00303
OG0001641	Prai.g_01605	Prac.g_00286
OG0001652	Prai.g_00191	Prac.g_01750
OG0001653	Prai.g_00379	Prac.g_01168
OG0001654	Prai.g_00410	Prac.g_01135
OG0001655	Prai.g_00411	Prac.g_01134
OG0001656	Prai.g_00412	Prac.g_01133
OG0001657	Prai.g_00497	Prac.g_01079
OG0001658	Prai.g_00747	Prac.g_01561
OG0001659	Prai.g_00903	Prac.g_01528
OG0001660	Prai.g_00900	Prac.g_01526
OG0001661	Prai.g_00878	Prac.g_01503
OG0001662	Prai.g_00872	Prac.g_01501
OG0001663	Prai.g_00870	Prac.g_01499
OG0001664	Prai.g_00843	Prac.g_01470
OG0001665	Prai.g_00790	Prac.g_01419
OG0001666	Prai.g_00782	Prac.g_01409
OG0001667	Prai.g_00781	Prac.g_01408
OG0001668	Prai.g_01034	Prac.g_01372
OG0001669	Prai.g_00956	Prac.g_01294
OG0001670	Prai.g_00953	Prac.g_01291
OG0001671	Prai.g_00947	Prac.g_01286
OG0001672	Prai.g_00931	Prac.g_01269
OG0001673	Prai.g_00930	Prac.g_01268
OG0001674	Prai.g_01071	Prac.g_01244
OG0001675	Prai.g_01074	Prac.g_01241
OG0001676	Prai.g_01091	Prac.g_01222
OG0001677	Prai.g_01092	Prac.g_01221
OG0001678	Prai.g_01099	Prac.g_01215
OG0001679	Prai.g_01104	Prac.g_01210
OG0001680	Prai.g_01106	Prac.g_01208
OG0001681	Prai.g_01129	Prac.g_01032
OG0001682	Prai.g_01133	Prac.g_01027
OG0001683	Prai.g_01136	Prac.g_01025
OG0001684	Prai.g_01152	Prac.g_01010
OG0001685	Prai.g_01220	Prac.g_00938
OG0001686	Prai.g_01228	Prac.g_00930
OG0001687	Prai.g_01262	Prac.g_00879
OG0001688	Prai.g_01312	Prac.g_00156
OG0001689	Prai.g_01315	Prac.g_00160
OG0001692	Prai.g_01544	Prac.g_00329
OG0001693	Prai.g_01551	Prac.g_00323
OG0001694	Prai.g_01555	Prac.g_00320
OG0001695	Prai.g_01561	Prac.g_00314
OG0001696	Prai.g_01568	Prac.g_00307
OG0001697	Prai.g_01571	Prac.g_00305
OG0001699	Prai.g_01643	Prac.g_00620
OG0001700	Prai.g_01898	Prac.g_00098
OG0001701	Prai.g_00145	Prac.g_00002
OG0001702	Prai.g_00778	Prac.g_00435
OG0001709	Prai.g_00877	Prac.g_01502
OG0001710	Prai.g_01609	Prac.g_01293
OG0001711	Prai.g_01066	Prac.g_01249
OG0001715	Prai.g_01305	Prac.g_00147
OG0001717	Prai.g_00955	Prac.g_01292
OG0001720	Prai.g_01432	Prac.g_00238
OG0001727	Prai.g_01589	Prac.g_01534
OG0001728	Prai.g_00859	Prac.g_01488
OG0001730	Prai.g_01121	Prac.g_01039
OG0001735	Prai.g_01580	Prac.g_00299
OG0001736	Prai.g_00436	Prac.g_00283
OG0001738	Prai.g_00745	Prac.g_01562
OG0001788	Prai.g_01629	Prac.g_01969
OG0001792	Prai.g_01296	Prac.g_00144
OG0001799	Prai.g_01138	Prac.g_01023
OG0001808	Prai.g_00406	Prac.g_01141
OG0001809	Prai.g_01604	Prac.g_01951
OG0001827	Prai.g_01150	Prac.g_00895
OG0001828	Prai.g_01290	Prac.g_00284
OG0001837	Prai.g_00045	Prac.g_01124
OG0001843	Prai.g_00775	Prac.g_00274
OG0001848	Prai.g_01581	Prac.g_00298
OG0001856	Prai.g_00271	Prac.g_01673
OG0001868	Prai.g_00780	Prac.g_00897
OG0001869	Prai.g_01595	Prac.g_00291
OG0001871	Prai.g_01562	Prac.g_00896
OG0001872	Prai.g_00427	Prac.g_01123
OG0001873	Prai.g_00425	Prac.g_01126
OG0001874	Prai.g_00407	Prac.g_01139
OG0001901	Prai.g_00285	Prac.g_01658
OG0001905	Prai.g_00402	Prac.g_01145
OG0001907	Prai.g_00426	Prac.g_01125
OG0001909	Prai.g_00422	Prac.g_01129
OG0001911	Prai.g_00345	Prac.g_01203
OG0001945	Prai.g_00423	Prac.g_01128
OG0001947	Prai.g_01593	Prac.g_00281
OG0001951	Prai.g_00901	Prac.g_01527
OG0001954	Prai.g_00776	Prac.g_00470
OG0001955	Prai.g_00774	Prac.g_00462
OG0001980	Prai.g_00405	Prac.g_01142
OG0002012	Prai.g_01617	Prac.g_01961
OG0002013	Prai.g_01276	Prac.g_01966
OG0002014	Prai.g_00429	Prac.g_01121
OG0002015	Prai.g_01616	Prac.g_01960
OG0002029	Prai.g_01280	Prac.g_01581
OG0002052	Prai.g_00737	Prac.g_01957
OG0002054	Prai.g_01328	Prac.g_00169
OG0002056	Prai.g_01268	Prac.g_00635, Prac.g_01596
OG0002057	Prai.g_00428	Prac.g_01122
OG0002058	Prai.g_00420	Prac.g_01130
OG0002059	Prai.g_00408	Prac.g_01138
OG0002108	Prai.g_01620	Prac.g_01964
OG0002118	Prai.g_01623	Prac.g_01595
OG0002177	Prai.g_01411	Prac.g_00250
OG0002180	Prai.g_01274	Prac.g_01576
OG0002231	Prai.g_00391	Prac.g_00294
OG0002243	Prai.g_01414	Prac.g_00465
OG0002246	Prai.g_00419	Prac.g_01131
OG0002247	Prai.g_00409	Prac.g_01136
OG0002248	Prai.g_00979	Prac.g_01317
OG0002249	Prai.g_01281	Prac.g_01583
OG0002250	Prai.g_01282	Prac.g_01584
OG0002251	Prai.g_01283	Prac.g_01585
OG0002252	Prai.g_01284	Prac.g_01586
OG0002253	Prai.g_01285	Prac.g_01587
OG0002254	Prai.g_01286	Prac.g_01588
OG0002255	Prai.g_01287	Prac.g_01589
OG0002257	Prai.g_01619	Prac.g_01963
OG0002335	Prai.g_01421	Prac.g_00267
OG0002352	Prai.g_01289	Prac.g_01591
OG0002503	Prai.g_00150	Prac.g_00001
OG0002520	Prai.g_01277	Prac.g_01967
