Orthogroup	Syac	Prav
OG0001181	Syac.g_02083	Prav.g_00642
OG0001182	Syac.g_02074	Prav.g_00649
OG0001183	Syac.g_02070	Prav.g_00654
OG0001184	Syac.g_00186	Prav.g_00670
OG0001185	Syac.g_00162	Prav.g_00684
OG0001186	Syac.g_00082	Prav.g_00707
OG0001187	Syac.g_00085	Prav.g_00711
OG0001188	Syac.g_00076	Prav.g_00713
OG0001189	Syac.g_00054	Prav.g_00730
OG0001190	Syac.g_02353	Prav.g_00734
OG0001191	Syac.g_02368	Prav.g_00744
OG0001192	Syac.g_02374	Prav.g_00749
OG0001193	Syac.g_02406	Prav.g_00759
OG0001194	Syac.g_02408	Prav.g_00760
OG0001195	Syac.g_02409	Prav.g_00761
OG0001196	Syac.g_02477	Prav.g_00774
OG0001197	Syac.g_02479	Prav.g_00775
OG0001198	Syac.g_02491	Prav.g_00783
OG0001199	Syac.g_00445	Prav.g_00139
OG0001200	Syac.g_00443	Prav.g_00141
OG0001201	Syac.g_00395	Prav.g_00173
OG0001202	Syac.g_02285	Prav.g_00839
OG0001203	Syac.g_01967	Prav.g_00800
OG0001204	Syac.g_02200	Prav.g_01890
OG0001205	Syac.g_00706	Prav.g_01044
OG0001206	Syac.g_01715	Prav.g_01060
OG0001207	Syac.g_01915	Prav.g_01075
OG0001208	Syac.g_01902	Prav.g_01080
OG0001209	Syac.g_01833	Prav.g_01133
OG0001210	Syac.g_01826	Prav.g_01138
OG0001211	Syac.g_01809	Prav.g_01148
OG0001212	Syac.g_01751	Prav.g_01192
OG0001213	Syac.g_00968	Prav.g_01227
OG0001214	Syac.g_00981	Prav.g_01235
OG0001215	Syac.g_00919	Prav.g_01288
OG0001216	Syac.g_01285	Prav.g_00308
OG0001217	Syac.g_01043	Prav.g_00346
OG0001218	Syac.g_01679	Prav.g_00355
OG0001220	Syac.g_00813	Prav.g_00448
OG0001221	Syac.g_01379	Prav.g_00510
OG0001223	Syac.g_01215	Prav.g_00574
OG0001224	Syac.g_00880	Prav.g_00929
OG0001225	Syac.g_00882	Prav.g_00931
OG0001226	Syac.g_01026	Prav.g_00236
OG0001227	Syac.g_02387	Prav.g_00255
OG0001228	Syac.g_00700	Prav.g_01836
OG0001229	Syac.g_00906	Prav.g_01471
OG0001230	Syac.g_01621	Prav.g_01570
OG0001231	Syac.g_00017	Prav.g_01673
OG0001232	Syac.g_00509	Prav.g_01784
OG0001233	Syac.g_00660	Prav.g_01804
OG0001234	Syac.g_02173	Prav.g_00283
OG0001235	Syac.g_02147	Prav.g_00293
OG0001236	Syac.g_00189	Prav.g_00667
OG0001237	Syac.g_00184	Prav.g_00671
OG0001238	Syac.g_02369	Prav.g_00745
OG0001240	Syac.g_00411	Prav.g_00158
OG0001241	Syac.g_00402	Prav.g_00166
OG0001242	Syac.g_00370	Prav.g_00184
OG0001243	Syac.g_00363	Prav.g_00190
OG0001244	Syac.g_00333	Prav.g_00206
OG0001245	Syac.g_01064	Prav.g_00997
OG0001246	Syac.g_01876	Prav.g_01102
OG0001247	Syac.g_01303	Prav.g_01281
OG0001248	Syac.g_01306	Prav.g_01283
OG0001249	Syac.g_02029	Prav.g_00373
OG0001250	Syac.g_00838	Prav.g_00437
OG0001251	Syac.g_02415	Prav.g_00484
OG0001252	Syac.g_00874	Prav.g_00924
OG0001253	Syac.g_01063	Prav.g_00256
OG0001254	Syac.g_01465	Prav.g_00035
OG0001255	Syac.g_01957	Prav.g_00049
OG0001256	Syac.g_00563	Prav.g_01666
OG0001257	Syac.g_01686	Prav.g_01672
OG0001258	Syac.g_00553	Prav.g_01758
OG0001259	Syac.g_00662	Prav.g_01802
OG0001260	Syac.g_00640	Prav.g_01819
OG0001262	Syac.g_00056	Prav.g_00728
OG0001263	Syac.g_00360	Prav.g_00193
OG0001265	Syac.g_00372	Prav.g_00183
OG0001266	Syac.g_02289	Prav.g_00835
OG0001267	Syac.g_02253	Prav.g_01926
OG0001268	Syac.g_02014	Prav.g_01985
OG0001269	Syac.g_01960	Prav.g_00978
OG0001270	Syac.g_00690	Prav.g_01033
OG0001271	Syac.g_01703	Prav.g_01070
OG0001272	Syac.g_01898	Prav.g_01084
OG0001273	Syac.g_00974	Prav.g_01229
OG0001274	Syac.g_02323	Prav.g_01308, Prav.g_01311
OG0001275	Syac.g_01228	Prav.g_00584
OG0001276	Syac.g_01244	Prav.g_00908
OG0001277	Syac.g_02463	Prav.g_00244
OG0001278	Syac.g_01517	Prav.g_01831
OG0001279	Syac.g_01605	Prav.g_01392
OG0001280	Syac.g_00731	Prav.g_01437
OG0001281	Syac.g_00721	Prav.g_01443
OG0001282	Syac.g_01917	Prav.g_01474
OG0001283	Syac.g_02472	Prav.g_01493
OG0001284	Syac.g_00586	Prav.g_01648
OG0001285	Syac.g_01060	Prav.g_01787
OG0001286	Syac.g_02089	Prav.g_00636
OG0001287	Syac.g_00154	Prav.g_00691
OG0001288	Syac.g_00141	Prav.g_00700
OG0001289	Syac.g_00426	Prav.g_00152
OG0001291	Syac.g_00349	Prav.g_00200
OG0001292	Syac.g_02205	Prav.g_01895
OG0001293	Syac.g_02226	Prav.g_01908
OG0001294	Syac.g_01411	Prav.g_00995
OG0001295	Syac.g_01824	Prav.g_01065
OG0001296	Syac.g_01870	Prav.g_01107
OG0001297	Syac.g_01866	Prav.g_01112
OG0001298	Syac.g_01774	Prav.g_01174
OG0001299	Syac.g_01417	Prav.g_01264
OG0001300	Syac.g_00910	Prav.g_01291
OG0001301	Syac.g_00897	Prav.g_01294
OG0001302	Syac.g_01012	Prav.g_00383
OG0001303	Syac.g_01137	Prav.g_00946
OG0001304	Syac.g_01257	Prav.g_00918
OG0001305	Syac.g_00890	Prav.g_00937
OG0001306	Syac.g_00749	Prav.g_00051
OG0001307	Syac.g_02156	Prav.g_01456
OG0001309	Syac.g_01860	Prav.g_01670
OG0001310	Syac.g_00528	Prav.g_01773
OG0001311	Syac.g_01246	Prav.g_00910
OG0001315	Syac.g_02072	Prav.g_00126
OG0001316	Syac.g_00342	Prav.g_00205
OG0001317	Syac.g_01971	Prav.g_00804
OG0001318	Syac.g_02218	Prav.g_01903
OG0001319	Syac.g_02242	Prav.g_01919
OG0001321	Syac.g_00712	Prav.g_01050
OG0001322	Syac.g_00713	Prav.g_01051
OG0001323	Syac.g_01857	Prav.g_01117
OG0001324	Syac.g_00909	Prav.g_01292
OG0001325	Syac.g_01281	Prav.g_00311
OG0001326	Syac.g_02420	Prav.g_00472
OG0001328	Syac.g_01385	Prav.g_00254
OG0001329	Syac.g_01007	Prav.g_00026
OG0001330	Syac.g_00738	Prav.g_01408
OG0001332	Syac.g_00625	Prav.g_01621
OG0001333	Syac.g_00666	Prav.g_01798
OG0001334	Syac.g_02061	Prav.g_00657
OG0001335	Syac.g_02060	Prav.g_00658
OG0001336	Syac.g_02473	Prav.g_00771
OG0001339	Syac.g_00400	Prav.g_00168
OG0001340	Syac.g_02039	Prav.g_01974
OG0001341	Syac.g_00904	Prav.g_00344
OG0001343	Syac.g_02413	Prav.g_00481
OG0001344	Syac.g_00774	Prav.g_00069
OG0001345	Syac.g_00803	Prav.g_01862
OG0001346	Syac.g_00728	Prav.g_01439
OG0001347	Syac.g_00123	Prav.g_00299
OG0001348	Syac.g_00857	Prav.g_01693
OG0001349	Syac.g_00504	Prav.g_01558
OG0001352	Syac.g_01842	Prav.g_01278
OG0001353	Syac.g_00850	Prav.g_00429
OG0001354	Syac.g_01201	Prav.g_00566
OG0001355	Syac.g_01823	Prav.g_01704, Prav.g_00969
OG0001358	Syac.g_00952	Prav.g_01218
OG0001359	Syac.g_02412	Prav.g_00482
OG0001360	Syac.g_00805	Prav.g_00257
OG0001361	Syac.g_00800	Prav.g_01865
OG0001362	Syac.g_01649	Prav.g_01592
OG0001363	Syac.g_01651	Prav.g_01594
OG0001364	Syac.g_00204	Prav.g_00660
OG0001372	Syac.g_01845	Prav.g_00354, Prav.g_01325
OG0001373	Syac.g_02419	Prav.g_00471
OG0001374	Syac.g_02427	Prav.g_00479
OG0001375	Syac.g_02414	Prav.g_00480
OG0001376	Syac.g_02376	Prav.g_00220
OG0001377	Syac.g_02375	Prav.g_00221
OG0001378	Syac.g_00689	Prav.g_00003
OG0001379	Syac.g_00736	Prav.g_01432
OG0001380	Syac.g_01589	Prav.g_01461
OG0001381	Syac.g_02162	Prav.g_01467
OG0001382	Syac.g_00148	Prav.g_01686
OG0001385	Syac.g_02416	Prav.g_00468
OG0001386	Syac.g_02417	Prav.g_00469
OG0001387	Syac.g_02418	Prav.g_00470
OG0001388	Syac.g_02421	Prav.g_00473
OG0001389	Syac.g_02422	Prav.g_00474
OG0001390	Syac.g_02423	Prav.g_00475
OG0001391	Syac.g_02424	Prav.g_00476
OG0001392	Syac.g_02425	Prav.g_00477
OG0001393	Syac.g_02426	Prav.g_00478
OG0001395	Syac.g_01262	Prav.g_00920
OG0001396	Syac.g_00124	Prav.g_00300
OG0001398	Syac.g_01120	Prav.g_01700
OG0001401	Syac.g_00844, Syac.g_00845	Prav.g_01365
OG0001402	Syac.g_00957	Prav.g_01328
OG0001403	Syac.g_00033	Prav.g_00098
OG0001404	Syac.g_00451	Prav.g_00133
OG0001405	Syac.g_02058	Prav.g_01972
OG0001406	Syac.g_02377	Prav.g_00219
OG0001407	Syac.g_01841	Prav.g_00234
OG0001408	Syac.g_01530	Prav.g_00239
OG0001410	Syac.g_02155	Prav.g_01457
OG0001411	Syac.g_00180	Prav.g_01507
OG0001412	Syac.g_00122	Prav.g_00298
OG0001413	Syac.g_01019	Prav.g_01662
OG0001414	Syac.g_02161	Prav.g_00809
OG0001416	Syac.g_00724	Prav.g_01057
OG0001417	Syac.g_01200	Prav.g_01067
OG0001419	Syac.g_01840	Prav.g_00235
OG0001420	Syac.g_01847	Prav.g_00012
OG0001425	Syac.g_02373	Prav.g_00748
OG0001428	Syac.g_00301	Prav.g_00866
OG0001430	Syac.g_02345	Prav.g_01403
OG0001432	Syac.g_01572	Prav.g_01661
OG0001434	Syac.g_01368	Prav.g_00518
OG0001435	Syac.g_01399	Prav.g_00495
OG0001438	Syac.g_00280	Prav.g_01939
OG0001439	Syac.g_00250	Prav.g_01953
OG0001442	Syac.g_01358	Prav.g_00337
OG0001443	Syac.g_02382	Prav.g_01744
OG0001446	Syac.g_01293	Prav.g_00144
OG0001447	Syac.g_00362	Prav.g_00191
OG0001448	Syac.g_01094	Prav.g_00986
OG0001449	Syac.g_02197	Prav.g_01010
OG0001452	Syac.g_02214	Prav.g_00485
OG0001456	Syac.g_02434	Prav.g_00042
OG0001457	Syac.g_02435	Prav.g_00043
OG0001458	Syac.g_02436	Prav.g_00044
OG0001459	Syac.g_01445	Prav.g_01377
OG0001462	Syac.g_00039	Prav.g_00102
OG0001465	Syac.g_01299	Prav.g_01300
OG0001468	Syac.g_01014	Prav.g_00225
OG0001470	Syac.g_00683	Prav.g_01509
OG0001471	Syac.g_00257	Prav.g_01663
OG0001473	Syac.g_01010	Prav.g_00708
OG0001474	Syac.g_02013	Prav.g_01986
OG0001475	Syac.g_00681	Prav.g_01511
OG0001479	Syac.g_02016	Prav.g_01983
OG0001480	Syac.g_00812	Prav.g_00988
OG0001481	Syac.g_01260	Prav.g_00992
OG0001482	Syac.g_01210	Prav.g_01055
OG0001492	Syac.g_01514	Prav.g_01834
OG0001493	Syac.g_01522	Prav.g_01826
OG0001494	Syac.g_00088	Prav.g_01553
OG0001495	Syac.g_02144	Prav.g_00290
OG0001499	Syac.g_01441	Prav.g_00125
OG0001504	Syac.g_01446	Prav.g_01378
OG0001505	Syac.g_00105	Prav.g_01503
OG0001508	Syac.g_00684	Prav.g_01508
OG0001528	Syac.g_00682	Prav.g_01510
OG0001546	Syac.g_01853	Prav.g_01122
OG0001548	Syac.g_01030	Prav.g_00371
OG0001551	Syac.g_00861	Prav.g_00041
OG0001585	Syac.g_01072	Prav.g_01395
OG0001586	Syac.g_00104	Prav.g_01523
OG0001602	Syac.g_01300	Prav.g_01299
OG0001625	Syac.g_02220	Prav.g_01905
OG0001666	Syac.g_01452	Prav.g_01376
OG0001667	Syac.g_00472	Prav.g_01411
OG0001718	Syac.g_00465	Prav.g_00982
OG0001737	Syac.g_00274	Prav.g_01364
OG0001842	Syac.g_00630	Prav.g_00966
OG0001930	Syac.g_00629	Prav.g_00967
OG0001931	Syac.g_00628	Prav.g_00968
OG0002015	Syac.g_00215	Prav.g_01525
OG0002108	Syac.g_01596	Prav.g_01322
OG0002291	Syac.g_02263	Prav.g_01391
OG0002387	Syac.g_00680, Syac.g_00687	Prav.g_01527
OG0003011	Syac.g_00099	Prav.g_01526
OG0003246	Syac.g_01545	Prav.g_00301
OG0004269	Syac.g_00089	Prav.g_01547
