Orthogroup	Syac	Syae
OG0001156	Syac.g_00618	Syae.g_01093
OG0001157	Syac.g_00617	Syae.g_01094
OG0001158	Syac.g_00616	Syae.g_01100
OG0001159	Syac.g_00615	Syae.g_01103
OG0001160	Syac.g_00570	Syae.g_01142
OG0001161	Syac.g_02385	Syae.g_01597
OG0001162	Syac.g_01307	Syae.g_00487
OG0001163	Syac.g_00562	Syae.g_01150
OG0001164	Syac.g_00556	Syae.g_01156
OG0001165	Syac.g_00551	Syae.g_01161
OG0001166	Syac.g_00520	Syae.g_01186
OG0001167	Syac.g_00667	Syae.g_01031
OG0001168	Syac.g_00665	Syae.g_01033
OG0001169	Syac.g_00663	Syae.g_01035
OG0001170	Syac.g_00661	Syae.g_01037
OG0001171	Syac.g_00650	Syae.g_01047
OG0001172	Syac.g_02187	Syae.g_02036
OG0001173	Syac.g_02186	Syae.g_02037
OG0001174	Syac.g_02178	Syae.g_02045
OG0001175	Syac.g_02177	Syae.g_02046
OG0001176	Syac.g_02141	Syae.g_02076
OG0001177	Syac.g_02143	Syae.g_02073
OG0001178	Syac.g_00539	Syae.g_01168
OG0001179	Syac.g_02112	Syae.g_02106
OG0001180	Syac.g_02087	Syae.g_02130
OG0001181	Syac.g_02083	Syae.g_02134
OG0001182	Syac.g_02074	Syae.g_02143
OG0001183	Syac.g_02070	Syae.g_02147
OG0001184	Syac.g_00186	Syae.g_01862
OG0001185	Syac.g_00162	Syae.g_01835
OG0001188	Syac.g_00076	Syae.g_01783
OG0001189	Syac.g_00054	Syae.g_01767
OG0001190	Syac.g_02353	Syae.g_01567
OG0001191	Syac.g_02368	Syae.g_01580
OG0001192	Syac.g_02374	Syae.g_01587
OG0001193	Syac.g_02406	Syae.g_01617
OG0001194	Syac.g_02408	Syae.g_01625
OG0001195	Syac.g_02409	Syae.g_01626
OG0001196	Syac.g_02477	Syae.g_01695
OG0001197	Syac.g_02479	Syae.g_01697
OG0001198	Syac.g_02491	Syae.g_01709
OG0001199	Syac.g_00445	Syae.g_01291
OG0001200	Syac.g_00443	Syae.g_01293
OG0001201	Syac.g_00395	Syae.g_01364
OG0001202	Syac.g_02285	Syae.g_01494
OG0001203	Syac.g_01967	Syae.g_02240
OG0001204	Syac.g_02200	Syae.g_02022
OG0001205	Syac.g_00706	Syae.g_00984
OG0001206	Syac.g_01715	Syae.g_02502
OG0001207	Syac.g_01915	Syae.g_02300
OG0001208	Syac.g_01902	Syae.g_02311
OG0001209	Syac.g_01833	Syae.g_02377
OG0001210	Syac.g_01826	Syae.g_02387
OG0001211	Syac.g_01809	Syae.g_02403
OG0001212	Syac.g_01751	Syae.g_02460
OG0001213	Syac.g_00968	Syae.g_00062
OG0001214	Syac.g_00981	Syae.g_00076
OG0001215	Syac.g_00919	Syae.g_00757
OG0001216	Syac.g_01285	Syae.g_00470
OG0001217	Syac.g_01043	Syae.g_00151
OG0001218	Syac.g_01679	Syae.g_02605
OG0001220	Syac.g_00813	Syae.g_00880
OG0001221	Syac.g_01379	Syae.g_00559
OG0001223	Syac.g_01215	Syae.g_00392
OG0001224	Syac.g_00880	Syae.g_00797
OG0001225	Syac.g_00882	Syae.g_00795
OG0001226	Syac.g_01026	Syae.g_00135
OG0001227	Syac.g_02387	Syae.g_01600
OG0001228	Syac.g_00700	Syae.g_01004
OG0001229	Syac.g_00906	Syae.g_00771
OG0001230	Syac.g_01621	Syae.g_02662
OG0001231	Syac.g_00017	Syae.g_01729
OG0001232	Syac.g_00509	Syae.g_01197
OG0001233	Syac.g_00660	Syae.g_01038
OG0001234	Syac.g_02173	Syae.g_02050
OG0001235	Syac.g_02147	Syae.g_02066
OG0001236	Syac.g_00189	Syae.g_01867
OG0001237	Syac.g_00184	Syae.g_01860
OG0001238	Syac.g_02369	Syae.g_01582
OG0001240	Syac.g_00411	Syae.g_01347
OG0001241	Syac.g_00402	Syae.g_01357
OG0001242	Syac.g_00370	Syae.g_01387
OG0001243	Syac.g_00363	Syae.g_01395
OG0001244	Syac.g_00333	Syae.g_01425
OG0001245	Syac.g_01064	Syae.g_00149
OG0001246	Syac.g_01876	Syae.g_02337
OG0001247	Syac.g_01303	Syae.g_00482
OG0001248	Syac.g_01306	Syae.g_00485
OG0001249	Syac.g_02029	Syae.g_02186
OG0001250	Syac.g_00838	Syae.g_00841
OG0001251	Syac.g_02415	Syae.g_01632
OG0001252	Syac.g_00874	Syae.g_00804
OG0001253	Syac.g_01063	Syae.g_00243
OG0001254	Syac.g_01465	Syae.g_00637
OG0001255	Syac.g_01957	Syae.g_00667
OG0001256	Syac.g_00563	Syae.g_01149
OG0001257	Syac.g_01686	Syae.g_00295
OG0001258	Syac.g_00553	Syae.g_01159
OG0001259	Syac.g_00662	Syae.g_01036
OG0001260	Syac.g_00640	Syae.g_01058
OG0001262	Syac.g_00056	Syae.g_01769
OG0001263	Syac.g_00360	Syae.g_01399
OG0001264	Syac.g_01468	Syae.g_01222
OG0001265	Syac.g_00372	Syae.g_01385
OG0001266	Syac.g_02289	Syae.g_01498
OG0001267	Syac.g_02253	Syae.g_01969
OG0001268	Syac.g_02014	Syae.g_02198
OG0001269	Syac.g_01960	Syae.g_00225
OG0001270	Syac.g_00690	Syae.g_00997
OG0001271	Syac.g_01703	Syae.g_02527
OG0001272	Syac.g_01898	Syae.g_02315
OG0001273	Syac.g_00974	Syae.g_00069
OG0001274	Syac.g_02323	Syae.g_01535
OG0001275	Syac.g_01228	Syae.g_00407
OG0001276	Syac.g_01244	Syae.g_00423
OG0001277	Syac.g_02463	Syae.g_01677
OG0001278	Syac.g_01517	Syae.g_00697
OG0001279	Syac.g_01605	Syae.g_00007
OG0001280	Syac.g_00731	Syae.g_00958
OG0001281	Syac.g_00721	Syae.g_00969
OG0001282	Syac.g_01917	Syae.g_02298
OG0001283	Syac.g_02472	Syae.g_01688
OG0001284	Syac.g_00586	Syae.g_01132
OG0001285	Syac.g_01060	Syae.g_00237
OG0001287	Syac.g_00154	Syae.g_01827
OG0001288	Syac.g_00141	Syae.g_01815
OG0001289	Syac.g_00426	Syae.g_01330
OG0001291	Syac.g_00349	Syae.g_01409
OG0001292	Syac.g_02205	Syae.g_02017
OG0001293	Syac.g_02226	Syae.g_01996
OG0001294	Syac.g_01411	Syae.g_00593
OG0001295	Syac.g_01824	Syae.g_02389
OG0001296	Syac.g_01870	Syae.g_02343
OG0001297	Syac.g_01866	Syae.g_02347
OG0001298	Syac.g_01774	Syae.g_02439
OG0001299	Syac.g_01417	Syae.g_00599
OG0001300	Syac.g_00910	Syae.g_00766
OG0001301	Syac.g_00897	Syae.g_00780
OG0001302	Syac.g_01012	Syae.g_00110
OG0001303	Syac.g_01137	Syae.g_00314
OG0001304	Syac.g_01257	Syae.g_00436
OG0001305	Syac.g_00890	Syae.g_00786
OG0001306	Syac.g_00749	Syae.g_00943
OG0001307	Syac.g_02156	Syae.g_02059
OG0001310	Syac.g_00528	Syae.g_01178
OG0001311	Syac.g_01246	Syae.g_00425
OG0001312	Syac.g_01147	Syae.g_00326
OG0001314	Syac.g_00809, Syac.g_00460	Syae.g_00097
OG0001315	Syac.g_02072	Syae.g_02145
OG0001316	Syac.g_00342	Syae.g_01415
OG0001317	Syac.g_01971	Syae.g_02235
OG0001318	Syac.g_02218	Syae.g_02004
OG0001319	Syac.g_02242	Syae.g_01980
OG0001321	Syac.g_00712	Syae.g_00978
OG0001322	Syac.g_00713	Syae.g_00977
OG0001323	Syac.g_01857	Syae.g_02355
OG0001324	Syac.g_00909	Syae.g_00767
OG0001325	Syac.g_01281	Syae.g_00465
OG0001326	Syac.g_02420	Syae.g_01641
OG0001328	Syac.g_01385	Syae.g_00565
OG0001330	Syac.g_00738	Syae.g_00950
OG0001332	Syac.g_00625	Syae.g_01077
OG0001333	Syac.g_00666	Syae.g_01032
OG0001334	Syac.g_02061	Syae.g_02156
OG0001335	Syac.g_02060	Syae.g_02157
OG0001336	Syac.g_02473	Syae.g_01689
OG0001337	Syac.g_02064	Syae.g_02153
OG0001337	Syac.g_02040	Syae.g_02175
OG0001338	Syac.g_02022	Syae.g_02162
OG0001338	Syac.g_00474	Syae.g_00689
OG0001338	Syac.g_02037	Syae.g_02178
OG0001339	Syac.g_00400	Syae.g_01359
OG0001340	Syac.g_02039	Syae.g_02176
OG0001341	Syac.g_00904	Syae.g_00737
OG0001343	Syac.g_02413	Syae.g_01629
OG0001344	Syac.g_00774	Syae.g_00916
OG0001345	Syac.g_00803	Syae.g_00886
OG0001346	Syac.g_00728	Syae.g_00962
OG0001347	Syac.g_00228	Syae.g_01907
OG0001347	Syac.g_00123	Syae.g_01237, Syae.g_01794
OG0001348	Syac.g_00857	Syae.g_00821
OG0001349	Syac.g_00504	Syae.g_01245
OG0001352	Syac.g_01842	Syae.g_00666
OG0001353	Syac.g_00850	Syae.g_00831
OG0001354	Syac.g_01201	Syae.g_00379
OG0001355	Syac.g_01823	Syae.g_00120
OG0001358	Syac.g_00952	Syae.g_00046
OG0001359	Syac.g_02412	Syae.g_01628
OG0001360	Syac.g_00805	Syae.g_00883
OG0001361	Syac.g_00800	Syae.g_00889
OG0001362	Syac.g_01649	Syae.g_02637
OG0001363	Syac.g_01651	Syae.g_02635
OG0001364	Syac.g_00204	Syae.g_01883
OG0001366	Syac.g_00517	Syae.g_01189
OG0001373	Syac.g_02419	Syae.g_01640
OG0001374	Syac.g_02427	Syae.g_01648
OG0001375	Syac.g_02414	Syae.g_01630
OG0001376	Syac.g_02376	Syae.g_01589
OG0001377	Syac.g_02375	Syae.g_01588
OG0001378	Syac.g_00689	Syae.g_00998
OG0001379	Syac.g_00736	Syae.g_00952
OG0001382	Syac.g_00148	Syae.g_02490
OG0001385	Syac.g_02416	Syae.g_01637
OG0001386	Syac.g_02417	Syae.g_01638
OG0001387	Syac.g_02418	Syae.g_01639
OG0001388	Syac.g_02421	Syae.g_01642
OG0001389	Syac.g_02422	Syae.g_01643
OG0001390	Syac.g_02423	Syae.g_01644
OG0001391	Syac.g_02424	Syae.g_01645
OG0001392	Syac.g_02425	Syae.g_01646
OG0001393	Syac.g_02426	Syae.g_01647
OG0001394	Syac.g_01373	Syae.g_00553
OG0001395	Syac.g_01262	Syae.g_00446
OG0001396	Syac.g_00229	Syae.g_01908
OG0001396	Syac.g_00124	Syae.g_01791, Syae.g_01238
OG0001398	Syac.g_01120	Syae.g_00289
OG0001400	Syac.g_00336	Syae.g_01423
OG0001401	Syac.g_00844, Syac.g_00845	Syae.g_00835
OG0001402	Syac.g_00957	Syae.g_00051
OG0001404	Syac.g_00451	Syae.g_01283
OG0001405	Syac.g_02058	Syae.g_02159
OG0001406	Syac.g_02377	Syae.g_01590
OG0001407	Syac.g_01841	Syae.g_02368
OG0001408	Syac.g_01530	Syae.g_00712
OG0001410	Syac.g_02155	Syae.g_02060
OG0001412	Syac.g_00122	Syae.g_01240
OG0001412	Syac.g_00227	Syae.g_01906
OG0001413	Syac.g_01019	Syae.g_00123
OG0001416	Syac.g_00724	Syae.g_00966
OG0001417	Syac.g_01200	Syae.g_00378
OG0001419	Syac.g_01840	Syae.g_02369
OG0001420	Syac.g_01847	Syae.g_02365
OG0001425	Syac.g_02373	Syae.g_01586
OG0001426	Syac.g_00483	Syae.g_00718, Syae.g_01277
OG0001428	Syac.g_00301	Syae.g_01456
OG0001430	Syac.g_02345	Syae.g_01560
OG0001432	Syac.g_01572	Syae.g_00742
OG0001434	Syac.g_01368	Syae.g_00548
OG0001435	Syac.g_01399	Syae.g_00579
OG0001436	Syac.g_00210	Syae.g_01889
OG0001436	Syac.g_00209	Syae.g_01888
OG0001438	Syac.g_00280	Syae.g_01954
OG0001439	Syac.g_00250	Syae.g_01929
OG0001442	Syac.g_01358	Syae.g_00538
OG0001443	Syac.g_02382	Syae.g_01594
OG0001444	Syac.g_00415	Syae.g_01342
OG0001447	Syac.g_00362	Syae.g_01396
OG0001449	Syac.g_02197	Syae.g_02253
OG0001452	Syac.g_02214	Syae.g_02009
OG0001456	Syac.g_02434	Syae.g_01650
OG0001457	Syac.g_02435	Syae.g_01651
OG0001458	Syac.g_02436	Syae.g_01652
OG0001459	Syac.g_01445	Syae.g_00621
OG0001461	Syac.g_02168	Syae.g_00063
OG0001462	Syac.g_00039	Syae.g_01754
OG0001465	Syac.g_01299	Syae.g_00475
OG0001468	Syac.g_01014	Syae.g_00113
OG0001470	Syac.g_00683	Syae.g_01006
OG0001471	Syac.g_00257	Syae.g_01934
OG0001473	Syac.g_01010	Syae.g_00107
OG0001474	Syac.g_02013	Syae.g_02199
OG0001475	Syac.g_00681	Syae.g_01008
OG0001476	Syac.g_00782	Syae.g_00908
OG0001477	Syac.g_00900	Syae.g_00776
OG0001478	Syac.g_01710	Syae.g_02519
OG0001479	Syac.g_02016	Syae.g_02196
OG0001482	Syac.g_01210	Syae.g_00388
OG0001487	Syac.g_01678	Syae.g_02606
OG0001488	Syac.g_00791	Syae.g_00898
OG0001489	Syac.g_02078	Syae.g_02139
OG0001492	Syac.g_01514	Syae.g_00694
OG0001493	Syac.g_01522	Syae.g_00702
OG0001494	Syac.g_00494	Syae.g_01255
OG0001495	Syac.g_02144	Syae.g_02072
OG0001496	Syac.g_00902	Syae.g_00774
OG0001497	Syac.g_00901	Syae.g_00775
OG0001498	Syac.g_01987	Syae.g_02220
OG0001499	Syac.g_01441	Syae.g_00216
OG0001502	Syac.g_00818	Syae.g_00874
OG0001504	Syac.g_01446	Syae.g_00622
OG0001508	Syac.g_00684	Syae.g_01005
OG0001509	Syac.g_00117	Syae.g_01796
OG0001509	Syac.g_00114	Syae.g_01242
OG0001509	Syac.g_00230	Syae.g_01909
OG0001510	Syac.g_00150	Syae.g_01823
OG0001511	Syac.g_00387	Syae.g_01372
OG0001512	Syac.g_01966	Syae.g_02241
OG0001513	Syac.g_00185	Syae.g_01861
OG0001514	Syac.g_00903	Syae.g_00773
OG0001515	Syac.g_00914	Syae.g_00762
OG0001516	Syac.g_01420	Syae.g_00602
OG0001517	Syac.g_02019	Syae.g_02193
OG0001518	Syac.g_02371	Syae.g_01584
OG0001519	Syac.g_02384	Syae.g_01596
OG0001520	Syac.g_01787	Syae.g_02425
OG0001527	Syac.g_01794	Syae.g_02417
OG0001528	Syac.g_00682	Syae.g_01007
OG0001529	Syac.g_00047	Syae.g_01760
OG0001530	Syac.g_00389	Syae.g_01370
OG0001531	Syac.g_01965	Syae.g_02242
OG0001532	Syac.g_01487	Syae.g_00655
OG0001534	Syac.g_01258	Syae.g_00437
OG0001535	Syac.g_01242	Syae.g_00421
OG0001536	Syac.g_01177	Syae.g_00355
OG0001537	Syac.g_01378	Syae.g_00558
OG0001538	Syac.g_01336	Syae.g_00516
OG0001539	Syac.g_01403	Syae.g_00584
OG0001540	Syac.g_00358	Syae.g_01401
OG0001541	Syac.g_02256	Syae.g_01465
OG0001542	Syac.g_02265	Syae.g_01474
OG0001543	Syac.g_02307	Syae.g_01516
OG0001544	Syac.g_02383	Syae.g_01595
OG0001545	Syac.g_02462	Syae.g_01676
OG0001546	Syac.g_01853	Syae.g_02359
OG0001547	Syac.g_01122	Syae.g_00293
OG0001548	Syac.g_01030	Syae.g_00142
OG0001551	Syac.g_00861	Syae.g_00815
OG0001557	Syac.g_01372	Syae.g_00552
OG0001559	Syac.g_00390	Syae.g_01369
OG0001560	Syac.g_00403	Syae.g_01355
OG0001561	Syac.g_01248	Syae.g_00427
OG0001562	Syac.g_01234	Syae.g_00413
OG0001563	Syac.g_02095	Syae.g_02124
OG0001564	Syac.g_02430	Syae.g_02485
OG0001567	Syac.g_01121	Syae.g_00291
OG0001568	Syac.g_01124	Syae.g_00297
OG0001570	Syac.g_01108	Syae.g_00278
OG0001572	Syac.g_01584	Syae.g_00134
OG0001574	Syac.g_01796	Syae.g_02415
OG0001575	Syac.g_01791	Syae.g_02420
OG0001576	Syac.g_01729	Syae.g_02478
OG0001577	Syac.g_00765	Syae.g_00925
OG0001578	Syac.g_01457	Syae.g_00625
OG0001579	Syac.g_02054, Syac.g_02049	Syae.g_02165
OG0001580	Syac.g_02341	Syae.g_01556
OG0001585	Syac.g_01072	Syae.g_02396, Syae.g_00440
OG0001586	Syac.g_00498	Syae.g_01251
OG0001588	Syac.g_00200	Syae.g_01880
OG0001589	Syac.g_00657	Syae.g_01040
OG0001590	Syac.g_00973	Syae.g_00068
OG0001592	Syac.g_02342	Syae.g_01557
OG0001594	Syac.g_01609	Syae.g_02685, Syae.g_02067, Syae.g_01107
OG0001594	Syac.g_02362	Syae.g_01574
OG0001602	Syac.g_01300	Syae.g_00476
OG0001614	Syac.g_00164	Syae.g_01837
OG0001615	Syac.g_00825	Syae.g_00854
OG0001615	Syac.g_01819	Syae.g_02393
OG0001616	Syac.g_01472	Syae.g_00642
OG0001617	Syac.g_00907	Syae.g_00769
OG0001618	Syac.g_01274	Syae.g_00459
OG0001619	Syac.g_01164	Syae.g_00344
OG0001620	Syac.g_02007	Syae.g_02205
OG0001621	Syac.g_02215	Syae.g_02008
OG0001622	Syac.g_02471	Syae.g_01687
OG0001623	Syac.g_02036	Syae.g_02179
OG0001624	Syac.g_02388	Syae.g_01601
OG0001625	Syac.g_02220	Syae.g_02002
OG0001634	Syac.g_01414	Syae.g_00596
OG0001635	Syac.g_00137	Syae.g_01811
OG0001636	Syac.g_00038	Syae.g_01753
OG0001637	Syac.g_00646	Syae.g_00477, Syae.g_01051
OG0001639	Syac.g_00622	Syae.g_01082
OG0001640	Syac.g_00868	Syae.g_00809
OG0001641	Syac.g_01219	Syae.g_00397
OG0001643	Syac.g_00984	Syae.g_00079
OG0001644	Syac.g_01266	Syae.g_00452
OG0001645	Syac.g_01125	Syae.g_00298
OG0001645	Syac.g_01548	Syae.g_00665
OG0001646	Syac.g_00475	Syae.g_00248, Syae.g_00170
OG0001647	Syac.g_02244	Syae.g_01978
OG0001653	Syac.g_00412	Syae.g_01345
OG0001654	Syac.g_00624	Syae.g_01080
OG0001655	Syac.g_00487	Syae.g_00125
OG0001656	Syac.g_02050	Syae.g_02164
OG0001657	Syac.g_00319	Syae.g_01439
OG0001658	Syac.g_02352	Syae.g_01566
OG0001659	Syac.g_01478	Syae.g_00650
OG0001660	Syac.g_00381, Syac.g_01997	Syae.g_01376, Syae.g_02215
OG0001666	Syac.g_01452	Syae.g_00214
OG0001667	Syac.g_00472	Syae.g_00731
OG0001672	Syac.g_00437	Syae.g_01318, Syae.g_01299
OG0001673	Syac.g_01973	Syae.g_02233
OG0001675	Syac.g_01232	Syae.g_00411
OG0001676	Syac.g_02051	Syae.g_02167
OG0001677	Syac.g_02069	Syae.g_02148
OG0001677	Syac.g_01450	Syae.g_00653
OG0001678	Syac.g_02188	Syae.g_02035
OG0001679	Syac.g_01788	Syae.g_02424
OG0001680	Syac.g_00788	Syae.g_00901
OG0001680	Syac.g_00526	Syae.g_01180
OG0001681	Syac.g_01449, Syac.g_00488	Syae.g_01268
OG0001681	Syac.g_00807, Syac.g_00468	Syae.g_00860
OG0001682	Syac.g_00627	Syae.g_00130
OG0001682	Syac.g_01277	Syae.g_00461
OG0001691	Syac.g_00950	Syae.g_00044
OG0001692	Syac.g_01626	Syae.g_02657
OG0001693	Syac.g_00885	Syae.g_00792
OG0001694	Syac.g_02255	Syae.g_01967
OG0001695	Syac.g_02457	Syae.g_01670
OG0001702	Syac.g_00421	Syae.g_01335
OG0001703	Syac.g_01914	Syae.g_02301
OG0001712	Syac.g_01065	Syae.g_00150
OG0001713	Syac.g_00783	Syae.g_00907
OG0001714	Syac.g_00491	Syae.g_01257
OG0001715	Syac.g_01035	Syae.g_00148
OG0001716	Syac.g_00816	Syae.g_00875
OG0001717	Syac.g_00306	Syae.g_01451
OG0001728	Syac.g_00061	Syae.g_01619
OG0001729	Syac.g_01962	Syae.g_02247
OG0001730	Syac.g_01955	Syae.g_02260
OG0001731	Syac.g_00602	Syae.g_01117
OG0001734	Syac.g_00815	Syae.g_00876
OG0001735	Syac.g_01428	Syae.g_00611
OG0001736	Syac.g_00224	Syae.g_01903
OG0001737	Syac.g_00274	Syae.g_01948
OG0001738	Syac.g_00236	Syae.g_01915
OG0001739	Syac.g_02455	Syae.g_01668
OG0001740	Syac.g_02459	Syae.g_01673
OG0001741	Syac.g_01939, Syac.g_00489, Syac.g_01045	Syae.g_00250
OG0001747	Syac.g_00337	Syae.g_01422
OG0001749	Syac.g_00220	Syae.g_01899
OG0001750	Syac.g_00414	Syae.g_01343
OG0001751	Syac.g_01974	Syae.g_02232
OG0001752	Syac.g_00637	Syae.g_01060
OG0001754	Syac.g_00644	Syae.g_01053
OG0001755	Syac.g_01861	Syae.g_02352
OG0001756	Syac.g_02381	Syae.g_01593
OG0001758	Syac.g_01440	Syae.g_00620
OG0001760	Syac.g_01051	Syae.g_00223
OG0001761	Syac.g_00944	Syae.g_00026
OG0001762	Syac.g_01225	Syae.g_00404
OG0001763	Syac.g_01214	Syae.g_00391
OG0001764	Syac.g_01128	Syae.g_00301
OG0001766	Syac.g_00262	Syae.g_01938
OG0001767	Syac.g_00211	Syae.g_01890
OG0001768	Syac.g_02271	Syae.g_01482
OG0001769	Syac.g_00998	Syae.g_00093
OG0001770	Syac.g_01454	Syae.g_00617
OG0001771	Syac.g_00851	Syae.g_00183
OG0001783	Syac.g_00159	Syae.g_01832
OG0001784	Syac.g_00419	Syae.g_01338
OG0001785	Syac.g_00645	Syae.g_01052
OG0001786	Syac.g_00584	Syae.g_01134
OG0001787	Syac.g_01837	Syae.g_02373
OG0001788	Syac.g_01834	Syae.g_02376
OG0001789	Syac.g_00730	Syae.g_00960
OG0001790	Syac.g_00756	Syae.g_00936
OG0001791	Syac.g_00784	Syae.g_00906
OG0001792	Syac.g_01509	Syae.g_00685
OG0001796	Syac.g_01236	Syae.g_00415
OG0001797	Syac.g_01155	Syae.g_00335
OG0001798	Syac.g_00959	Syae.g_00054
OG0001799	Syac.g_00995	Syae.g_00090
OG0001800	Syac.g_01606	Syae.g_00006
OG0001801	Syac.g_01614	Syae.g_02679
OG0001803	Syac.g_00702	Syae.g_00988
OG0001804	Syac.g_01986	Syae.g_02221
OG0001805	Syac.g_02209	Syae.g_02013
OG0001806	Syac.g_02243	Syae.g_01979
OG0001807	Syac.g_00208	Syae.g_01887
OG0001808	Syac.g_00197	Syae.g_01877
OG0001810	Syac.g_00344	Syae.g_01413
OG0001811	Syac.g_02262	Syae.g_01472
OG0001812	Syac.g_02343	Syae.g_01558
OG0001814	Syac.g_02480	Syae.g_01698
OG0001815	Syac.g_02489	Syae.g_01707
OG0001816	Syac.g_01405	Syae.g_00587
OG0001817	Syac.g_02439	Syae.g_00162
OG0001835	Syac.g_01587	Syae.g_00862
OG0001838	Syac.g_00008	Syae.g_01720
OG0001839	Syac.g_00035	Syae.g_01749
OG0001840	Syac.g_00053	Syae.g_01766
OG0001841	Syac.g_00060	Syae.g_01773
OG0001842	Syac.g_00630	Syae.g_01072
OG0001843	Syac.g_00165	Syae.g_01838
OG0001844	Syac.g_00166	Syae.g_01839
OG0001845	Syac.g_00167	Syae.g_01840
OG0001847	Syac.g_00371	Syae.g_01386
OG0001848	Syac.g_00375	Syae.g_01382
OG0001849	Syac.g_00427	Syae.g_01329
OG0001850	Syac.g_00436	Syae.g_01320
OG0001851	Syac.g_00441	Syae.g_01295
OG0001852	Syac.g_00442	Syae.g_01294
OG0001853	Syac.g_00448	Syae.g_01287
OG0001854	Syac.g_01969	Syae.g_02237
OG0001856	Syac.g_00571	Syae.g_01141
OG0001857	Syac.g_00574	Syae.g_01138
OG0001858	Syac.g_00608	Syae.g_01110
OG0001859	Syac.g_01925	Syae.g_02289
OG0001860	Syac.g_01912	Syae.g_02303
OG0001861	Syac.g_01897	Syae.g_02316
OG0001862	Syac.g_01886	Syae.g_02327
OG0001863	Syac.g_01881	Syae.g_02332
OG0001864	Syac.g_01828	Syae.g_02385
OG0001865	Syac.g_01762	Syae.g_02451
OG0001866	Syac.g_01737	Syae.g_02474
OG0001867	Syac.g_00942	Syae.g_00024
OG0001868	Syac.g_00725	Syae.g_00965
OG0001869	Syac.g_00764	Syae.g_00926
OG0001870	Syac.g_00772	Syae.g_00918
OG0001871	Syac.g_00778	Syae.g_00913
OG0001872	Syac.g_01513	Syae.g_00693
OG0001873	Syac.g_01473	Syae.g_00643
OG0001874	Syac.g_01470	Syae.g_00640
OG0001875	Syac.g_01439	Syae.g_00619
OG0001876	Syac.g_01438	Syae.g_00618
OG0001877	Syac.g_00913	Syae.g_00763
OG0001878	Syac.g_01229	Syae.g_00408
OG0001879	Syac.g_01223	Syae.g_00402
OG0001880	Syac.g_01186	Syae.g_00364
OG0001881	Syac.g_01185	Syae.g_00363
OG0001882	Syac.g_01158	Syae.g_00338
OG0001883	Syac.g_01154	Syae.g_00333
OG0001884	Syac.g_01145	Syae.g_00324
OG0001885	Syac.g_01133	Syae.g_00309
OG0001886	Syac.g_01129	Syae.g_00302
OG0001887	Syac.g_01386	Syae.g_00566
OG0001888	Syac.g_01366	Syae.g_00546
OG0001889	Syac.g_01325	Syae.g_00505
OG0001890	Syac.g_00831	Syae.g_00848
OG0001891	Syac.g_00827	Syae.g_00852
OG0001892	Syac.g_00811	Syae.g_00881
OG0001893	Syac.g_00960	Syae.g_00055
OG0001894	Syac.g_00978	Syae.g_00073
OG0001895	Syac.g_01610	Syae.g_02684
OG0001896	Syac.g_00698	Syae.g_01001
OG0001897	Syac.g_02010	Syae.g_02202
OG0001898	Syac.g_02030	Syae.g_02185
OG0001899	Syac.g_02105	Syae.g_02113
OG0001900	Syac.g_02228	Syae.g_01994
OG0001901	Syac.g_02229	Syae.g_01993
OG0001902	Syac.g_00289	Syae.g_01962
OG0001903	Syac.g_00279	Syae.g_01953
OG0001904	Syac.g_00206	Syae.g_01885
OG0001905	Syac.g_00195	Syae.g_01875
OG0001906	Syac.g_00357	Syae.g_01402
OG0001907	Syac.g_00338	Syae.g_01419
OG0001908	Syac.g_02258	Syae.g_01467
OG0001909	Syac.g_02269	Syae.g_01480
OG0001910	Syac.g_02315	Syae.g_01527
OG0001912	Syac.g_02364	Syae.g_01576
OG0001913	Syac.g_02366	Syae.g_01578
OG0001914	Syac.g_01460	Syae.g_00633
OG0001915	Syac.g_02486	Syae.g_01704
OG0001916	Syac.g_01887	Syae.g_02326
OG0001917	Syac.g_01243	Syae.g_00422
OG0001918	Syac.g_01059	Syae.g_00235
OG0001930	Syac.g_00629	Syae.g_01073
OG0001931	Syac.g_00628	Syae.g_01074
OG0001932	Syac.g_00163	Syae.g_01836
OG0001933	Syac.g_00393	Syae.g_01366
OG0001934	Syac.g_00407	Syae.g_01351
OG0001935	Syac.g_00444	Syae.g_01292
OG0001936	Syac.g_01024	Syae.g_00129
OG0001938	Syac.g_01910	Syae.g_02305
OG0001939	Syac.g_00917	Syae.g_00271
OG0001940	Syac.g_01775	Syae.g_02438
OG0001941	Syac.g_00720	Syae.g_00970
OG0001943	Syac.g_01068	Syae.g_00247
OG0001944	Syac.g_01116	Syae.g_00282
OG0001946	Syac.g_00912	Syae.g_00764
OG0001948	Syac.g_01216	Syae.g_00393
OG0001949	Syac.g_01195	Syae.g_00373
OG0001950	Syac.g_01193	Syae.g_00371
OG0001951	Syac.g_01184	Syae.g_00362
OG0001952	Syac.g_01157	Syae.g_00337
OG0001953	Syac.g_01156	Syae.g_00336
OG0001954	Syac.g_01099	Syae.g_00273
OG0001957	Syac.g_00965	Syae.g_00060
OG0001958	Syac.g_01426	Syae.g_00609
OG0001960	Syac.g_01688	Syae.g_02537
OG0001961	Syac.g_01705	Syae.g_02525
OG0001964	Syac.g_02175	Syae.g_02048
OG0001965	Syac.g_01011	Syae.g_00108
OG0001966	Syac.g_02222	Syae.g_02000
