Orthogroup	Syac	Prbj
OG0001132	Syac.g_01062	Prbj.g_02537
OG0001133	Syac.g_00958	Prbj.g_02555
OG0001134	Syac.g_01466	Prbj.g_01990
OG0001135	Syac.g_01464	Prbj.g_01992
OG0001136	Syac.g_00767	Prbj.g_00969
OG0001137	Syac.g_00786	Prbj.g_00832
OG0001138	Syac.g_01486	Prbj.g_00004
OG0001139	Syac.g_01488	Prbj.g_00006
OG0001140	Syac.g_01489	Prbj.g_00007
OG0001141	Syac.g_01490	Prbj.g_00008
OG0001142	Syac.g_01491	Prbj.g_00009
OG0001143	Syac.g_01499	Prbj.g_01907
OG0001144	Syac.g_01508	Prbj.g_02153
OG0001145	Syac.g_00740	Prbj.g_01717
OG0001146	Syac.g_00722	Prbj.g_01733
OG0001147	Syac.g_01689	Prbj.g_00121
OG0001148	Syac.g_01918	Prbj.g_01640
OG0001149	Syac.g_01919	Prbj.g_01641
OG0001150	Syac.g_01920	Prbj.g_01642
OG0001151	Syac.g_01932	Prbj.g_01654
OG0001152	Syac.g_01933	Prbj.g_01655
OG0001153	Syac.g_01670	Prbj.g_00651
OG0001154	Syac.g_01671	Prbj.g_00652
OG0001155	Syac.g_00621	Prbj.g_01686
OG0001156	Syac.g_00618	Prbj.g_01689
OG0001157	Syac.g_00617	Prbj.g_02538
OG0001158	Syac.g_00616	Prbj.g_01690
OG0001159	Syac.g_00615	Prbj.g_01691
OG0001160	Syac.g_00570	Prbj.g_00884
OG0001161	Syac.g_02385	Prbj.g_02535
OG0001162	Syac.g_01307	Prbj.g_00780
OG0001163	Syac.g_00562	Prbj.g_00870
OG0001164	Syac.g_00556	Prbj.g_00865
OG0001165	Syac.g_00551	Prbj.g_00862
OG0001166	Syac.g_00520	Prbj.g_00482
OG0001167	Syac.g_00667	Prbj.g_00461
OG0001168	Syac.g_00665	Prbj.g_00459
OG0001169	Syac.g_00663	Prbj.g_00457
OG0001170	Syac.g_00661	Prbj.g_00455
OG0001171	Syac.g_00650	Prbj.g_00445
OG0001172	Syac.g_02187	Prbj.g_02653
OG0001173	Syac.g_02186	Prbj.g_02652
OG0001174	Syac.g_02178	Prbj.g_02644
OG0001175	Syac.g_02177	Prbj.g_02643
OG0001176	Syac.g_02141	Prbj.g_01028
OG0001177	Syac.g_02143	Prbj.g_01030
OG0001178	Syac.g_00539	Prbj.g_00851
OG0001179	Syac.g_02112	Prbj.g_00999
OG0001180	Syac.g_02087	Prbj.g_00407
OG0001181	Syac.g_02083	Prbj.g_00403
OG0001182	Syac.g_02074	Prbj.g_00394
OG0001183	Syac.g_02070	Prbj.g_00367
OG0001184	Syac.g_00186	Prbj.g_01509
OG0001185	Syac.g_00162	Prbj.g_01592
OG0001186	Syac.g_00082	Prbj.g_01253
OG0001187	Syac.g_00085	Prbj.g_01249
OG0001188	Syac.g_00076	Prbj.g_01245
OG0001189	Syac.g_00054	Prbj.g_01223
OG0001190	Syac.g_02353	Prbj.g_01955
OG0001191	Syac.g_02368	Prbj.g_01968
OG0001192	Syac.g_02374	Prbj.g_01975
OG0001193	Syac.g_02406	Prbj.g_02013
OG0001194	Syac.g_02408	Prbj.g_02019
OG0001195	Syac.g_02409	Prbj.g_02020
OG0001196	Syac.g_02477	Prbj.g_02056
OG0001197	Syac.g_02479	Prbj.g_02058
OG0001198	Syac.g_02491	Prbj.g_02070
OG0001199	Syac.g_00445	Prbj.g_00570
OG0001200	Syac.g_00443	Prbj.g_00572
OG0001201	Syac.g_00395	Prbj.g_00621
OG0001202	Syac.g_02285	Prbj.g_01164
OG0001203	Syac.g_01967	Prbj.g_02610
OG0001204	Syac.g_02200	Prbj.g_01340
OG0001205	Syac.g_00706	Prbj.g_00110
OG0001206	Syac.g_01715	Prbj.g_00151
OG0001207	Syac.g_01915	Prbj.g_01638
OG0001208	Syac.g_01902	Prbj.g_01628
OG0001209	Syac.g_01833	Prbj.g_02130
OG0001210	Syac.g_01826	Prbj.g_02142
OG0001211	Syac.g_01809	Prbj.g_01864
OG0001212	Syac.g_01751	Prbj.g_01771
OG0001213	Syac.g_00968	Prbj.g_02565
OG0001214	Syac.g_00981	Prbj.g_02575
OG0001215	Syac.g_00919	Prbj.g_00932
OG0001216	Syac.g_01285	Prbj.g_02181
OG0001217	Syac.g_01043	Prbj.g_01884
OG0001218	Syac.g_01679	Prbj.g_00663
OG0001220	Syac.g_00813	Prbj.g_02503
OG0001221	Syac.g_01379	Prbj.g_02364
OG0001223	Syac.g_01215	Prbj.g_02243
OG0001224	Syac.g_00880	Prbj.g_01842
OG0001225	Syac.g_00882	Prbj.g_01840
OG0001226	Syac.g_01026	Prbj.g_00678
OG0001227	Syac.g_02387	Prbj.g_01669
OG0001228	Syac.g_00700	Prbj.g_02158
OG0001229	Syac.g_00906	Prbj.g_00873
OG0001230	Syac.g_01621	Prbj.g_01046
OG0001231	Syac.g_00017	Prbj.g_01184
OG0001232	Syac.g_00509	Prbj.g_00477
OG0001233	Syac.g_00660	Prbj.g_00454
OG0001234	Syac.g_02173	Prbj.g_02640
OG0001235	Syac.g_02147	Prbj.g_01033
OG0001236	Syac.g_00189	Prbj.g_01505
OG0001237	Syac.g_00184	Prbj.g_01512
OG0001238	Syac.g_02369	Prbj.g_01969
OG0001240	Syac.g_00411	Prbj.g_00604
OG0001241	Syac.g_00402	Prbj.g_00614
OG0001242	Syac.g_00370	Prbj.g_01560
OG0001243	Syac.g_00363	Prbj.g_01529
OG0001245	Syac.g_01064	Prbj.g_00689
OG0001246	Syac.g_01876	Prbj.g_02091
OG0001247	Syac.g_01303	Prbj.g_02453
OG0001248	Syac.g_01306	Prbj.g_00943
OG0001249	Syac.g_02029	Prbj.g_00347
OG0001250	Syac.g_00838	Prbj.g_02482
OG0001252	Syac.g_00874	Prbj.g_01847
OG0001253	Syac.g_01063	Prbj.g_00696
OG0001254	Syac.g_01465	Prbj.g_01991
OG0001255	Syac.g_01957	Prbj.g_00769
OG0001258	Syac.g_00553	Prbj.g_00864
OG0001259	Syac.g_00662	Prbj.g_00456
OG0001260	Syac.g_00640	Prbj.g_00426
OG0001262	Syac.g_00056	Prbj.g_01226
OG0001263	Syac.g_00360	Prbj.g_01531
OG0001265	Syac.g_00372	Prbj.g_01558
OG0001266	Syac.g_02289	Prbj.g_01168
OG0001267	Syac.g_02253	Prbj.g_01405
OG0001268	Syac.g_02014	Prbj.g_00335
OG0001269	Syac.g_01960	Prbj.g_02500
OG0001270	Syac.g_00690	Prbj.g_00098
OG0001271	Syac.g_01703	Prbj.g_00131
OG0001272	Syac.g_01898	Prbj.g_01624
OG0001273	Syac.g_00974	Prbj.g_02568
OG0001274	Syac.g_02323	Prbj.g_00269
OG0001275	Syac.g_01228	Prbj.g_02227
OG0001276	Syac.g_01244	Prbj.g_02210
OG0001277	Syac.g_02463	Prbj.g_02042
OG0001278	Syac.g_01517	Prbj.g_02165
OG0001279	Syac.g_01605	Prbj.g_01299
OG0001280	Syac.g_00731	Prbj.g_01725
OG0001281	Syac.g_00721	Prbj.g_01734
OG0001283	Syac.g_02472	Prbj.g_02051
OG0001285	Syac.g_01060	Prbj.g_00473
OG0001286	Syac.g_02089	Prbj.g_00409
OG0001288	Syac.g_00141	Prbj.g_01286
OG0001291	Syac.g_00349	Prbj.g_01541
OG0001292	Syac.g_02205	Prbj.g_01346
OG0001293	Syac.g_02226	Prbj.g_01369
OG0001294	Syac.g_01411	Prbj.g_00826
OG0001295	Syac.g_01824	Prbj.g_02145
OG0001297	Syac.g_01866	Prbj.g_02100
OG0001298	Syac.g_01774	Prbj.g_01797
OG0001300	Syac.g_00910	Prbj.g_00947
OG0001301	Syac.g_00897	Prbj.g_00755
OG0001302	Syac.g_01012	Prbj.g_01337
OG0001303	Syac.g_01137	Prbj.g_02309
OG0001307	Syac.g_02156	Prbj.g_00670
OG0001309	Syac.g_01860	Prbj.g_02106
OG0001310	Syac.g_00528	Prbj.g_00488
OG0001311	Syac.g_01246	Prbj.g_02208
OG0001312	Syac.g_01147	Prbj.g_02298
OG0001316	Syac.g_00342	Prbj.g_01548
OG0001319	Syac.g_02242	Prbj.g_01395
OG0001321	Syac.g_00712	Prbj.g_00119
OG0001322	Syac.g_00713	Prbj.g_00120
OG0001323	Syac.g_01857	Prbj.g_02109
OG0001324	Syac.g_00909	Prbj.g_00948
OG0001326	Syac.g_02420	Prbj.g_02026
OG0001328	Syac.g_01385	Prbj.g_02357
OG0001329	Syac.g_01007	Prbj.g_00043
OG0001330	Syac.g_00738	Prbj.g_01718
OG0001332	Syac.g_00625	Prbj.g_01674
OG0001333	Syac.g_00666	Prbj.g_00460
OG0001334	Syac.g_02061	Prbj.g_00363
OG0001335	Syac.g_02060	Prbj.g_00362
OG0001336	Syac.g_02473	Prbj.g_02052
OG0001337	Syac.g_02064, Syac.g_02040	Prbj.g_00353
OG0001339	Syac.g_00400	Prbj.g_00616
OG0001340	Syac.g_02039	Prbj.g_00352
OG0001341	Syac.g_00904	Prbj.g_02463
OG0001344	Syac.g_00774	Prbj.g_00845
OG0001347	Syac.g_00228	Prbj.g_01278
OG0001347	Syac.g_00123	Prbj.g_00979
OG0001348	Syac.g_00857	Prbj.g_00249
OG0001352	Syac.g_01842	Prbj.g_00760
OG0001353	Syac.g_00850	Prbj.g_02473
OG0001354	Syac.g_01201	Prbj.g_02252
OG0001355	Syac.g_01823	Prbj.g_02368
OG0001358	Syac.g_00952	Prbj.g_02549
OG0001360	Syac.g_00805	Prbj.g_00018
OG0001361	Syac.g_00800	Prbj.g_00309
OG0001362	Syac.g_01649	Prbj.g_01078
OG0001363	Syac.g_01651	Prbj.g_01080
OG0001370	Syac.g_02438, Syac.g_01294	Prbj.g_02460
OG0001372	Syac.g_01845	Prbj.g_01324
OG0001373	Syac.g_02419	Prbj.g_02025
OG0001374	Syac.g_02427	Prbj.g_02033
OG0001376	Syac.g_02376	Prbj.g_01978
OG0001377	Syac.g_02375	Prbj.g_01977
OG0001378	Syac.g_00689	Prbj.g_00091
OG0001379	Syac.g_00736	Prbj.g_01720
OG0001380	Syac.g_01589	Prbj.g_02508
OG0001381	Syac.g_02162	Prbj.g_02689
OG0001382	Syac.g_00148	Prbj.g_02174
OG0001385	Syac.g_02416	Prbj.g_02022
OG0001386	Syac.g_02417	Prbj.g_02023
OG0001387	Syac.g_02418	Prbj.g_02024
OG0001388	Syac.g_02421	Prbj.g_02027
OG0001389	Syac.g_02422	Prbj.g_02028
OG0001390	Syac.g_02423	Prbj.g_02029
OG0001391	Syac.g_02424	Prbj.g_02030
OG0001392	Syac.g_02425	Prbj.g_02031
OG0001393	Syac.g_02426	Prbj.g_02032
OG0001394	Syac.g_01373	Prbj.g_02381
OG0001395	Syac.g_01262	Prbj.g_02197
OG0001396	Syac.g_00229, Syac.g_00124	Prbj.g_01277
OG0001398	Syac.g_01120	Prbj.g_00690
OG0001400	Syac.g_00336	Prbj.g_00547
OG0001401	Syac.g_00844, Syac.g_00845	Prbj.g_02477
OG0001402	Syac.g_00957	Prbj.g_02554
OG0001403	Syac.g_00033	Prbj.g_01203
OG0001405	Syac.g_02058	Prbj.g_00360
OG0001406	Syac.g_02377	Prbj.g_01979
OG0001410	Syac.g_02155	Prbj.g_00671
OG0001412	Syac.g_00122	Prbj.g_00978
OG0001412	Syac.g_00227	Prbj.g_01279
OG0001414	Syac.g_02161	Prbj.g_00181
OG0001416	Syac.g_00724	Prbj.g_01731
OG0001423	Syac.g_00457	Prbj.g_02711, Prbj.g_01102
OG0001425	Syac.g_02373	Prbj.g_01972
OG0001434	Syac.g_01368	Prbj.g_02385
OG0001435	Syac.g_01399	Prbj.g_02336
OG0001436	Syac.g_00210	Prbj.g_01484
OG0001436	Syac.g_00209	Prbj.g_01485
OG0001438	Syac.g_00280	Prbj.g_01420
OG0001442	Syac.g_01358	Prbj.g_02389
OG0001443	Syac.g_02382	Prbj.g_00872
OG0001444	Syac.g_00415	Prbj.g_00598
OG0001446	Syac.g_01293	Prbj.g_00047
OG0001449	Syac.g_02197	Prbj.g_01327
OG0001461	Syac.g_02168	Prbj.g_01889
OG0001462	Syac.g_00039	Prbj.g_01210
OG0001470	Syac.g_00683	Prbj.g_01255
OG0001474	Syac.g_02013	Prbj.g_00334
OG0001475	Syac.g_00681	Prbj.g_01257
OG0001476	Syac.g_00782	Prbj.g_00839
OG0001477	Syac.g_00900	Prbj.g_00750
OG0001479	Syac.g_02016	Prbj.g_00337
OG0001481	Syac.g_01260	Prbj.g_01896
OG0001487	Syac.g_01678	Prbj.g_00662, Prbj.g_00661, Prbj.g_00660
OG0001488	Syac.g_00791	Prbj.g_00828
OG0001489	Syac.g_02078	Prbj.g_00398
OG0001494	Syac.g_00088	Prbj.g_01124
OG0001495	Syac.g_02144	Prbj.g_01031
OG0001496	Syac.g_00902	Prbj.g_00746
OG0001497	Syac.g_00901	Prbj.g_00749
OG0001498	Syac.g_01987	Prbj.g_00065
OG0001508	Syac.g_00684	Prbj.g_01254
OG0001509	Syac.g_00117	Prbj.g_01273
OG0001509	Syac.g_00230	Prbj.g_01275, Prbj.g_01584
OG0001510	Syac.g_00150	Prbj.g_01818
OG0001511	Syac.g_00387	Prbj.g_00628
OG0001512	Syac.g_01966	Prbj.g_02612
OG0001514	Syac.g_00903	Prbj.g_00745
OG0001515	Syac.g_00914	Prbj.g_00939
OG0001516	Syac.g_01420	Prbj.g_00817
OG0001517	Syac.g_02019	Prbj.g_00340
OG0001518	Syac.g_02371	Prbj.g_01971
OG0001519	Syac.g_02384	Prbj.g_01982
OG0001527	Syac.g_01794	Prbj.g_01878
OG0001528	Syac.g_00682	Prbj.g_01251
OG0001529	Syac.g_00047	Prbj.g_01216
OG0001530	Syac.g_00389	Prbj.g_00626
OG0001531	Syac.g_01965	Prbj.g_02613
OG0001532	Syac.g_01487	Prbj.g_00005
OG0001533	Syac.g_01726	Prbj.g_00090
OG0001534	Syac.g_01258	Prbj.g_02200
OG0001535	Syac.g_01242	Prbj.g_02212
OG0001536	Syac.g_01177	Prbj.g_02272
OG0001537	Syac.g_01378	Prbj.g_02372
OG0001538	Syac.g_01336	Prbj.g_02417
OG0001539	Syac.g_01403	Prbj.g_02522
OG0001540	Syac.g_00358	Prbj.g_01533
OG0001541	Syac.g_02256	Prbj.g_00507
OG0001542	Syac.g_02265	Prbj.g_01142
OG0001543	Syac.g_02307	Prbj.g_00247
OG0001544	Syac.g_02383	Prbj.g_01981
OG0001545	Syac.g_02462	Prbj.g_02041
OG0001559	Syac.g_00390	Prbj.g_00625
OG0001560	Syac.g_00403	Prbj.g_00612
OG0001561	Syac.g_01248	Prbj.g_02206
OG0001562	Syac.g_01234	Prbj.g_02220
OG0001563	Syac.g_02095	Prbj.g_00982
OG0001572	Syac.g_01584	Prbj.g_00213
OG0001574	Syac.g_01796	Prbj.g_01876
OG0001575	Syac.g_01791	Prbj.g_01881
OG0001576	Syac.g_01729	Prbj.g_01743
OG0001577	Syac.g_00765	Prbj.g_00967
OG0001579	Syac.g_02054, Syac.g_02049	Prbj.g_00356
OG0001580	Syac.g_02341	Prbj.g_01944
OG0001588	Syac.g_00200	Prbj.g_01492
OG0001589	Syac.g_00657	Prbj.g_00452
OG0001591	Syac.g_01409	Prbj.g_02526
OG0001592	Syac.g_02342	Prbj.g_01945
OG0001614	Syac.g_00164	Prbj.g_01590
OG0001615	Syac.g_00825	Prbj.g_02667
OG0001616	Syac.g_01472	Prbj.g_01911
OG0001617	Syac.g_00907	Prbj.g_01092
OG0001618	Syac.g_01274	Prbj.g_02188
OG0001619	Syac.g_01164	Prbj.g_02282
OG0001620	Syac.g_02007	Prbj.g_00326
OG0001621	Syac.g_02215	Prbj.g_01358
OG0001622	Syac.g_02471	Prbj.g_02050
OG0001634	Syac.g_01414	Prbj.g_00823
OG0001635	Syac.g_00137	Prbj.g_02633
OG0001636	Syac.g_00038	Prbj.g_01209
OG0001637	Syac.g_00646	Prbj.g_00436
OG0001639	Syac.g_00622	Prbj.g_01685
OG0001640	Syac.g_00868	Prbj.g_01851
OG0001641	Syac.g_01219	Prbj.g_02238
OG0001643	Syac.g_00984	Prbj.g_02578
OG0001653	Syac.g_00412	Prbj.g_00601
OG0001654	Syac.g_00624	Prbj.g_01683
OG0001655	Syac.g_00487	Prbj.g_00229, Prbj.g_00072
OG0001656	Syac.g_02050	Prbj.g_00357
OG0001657	Syac.g_00319	Prbj.g_00532
OG0001658	Syac.g_02352	Prbj.g_01954
OG0001672	Syac.g_00437	Prbj.g_00578
OG0001673	Syac.g_01973	Prbj.g_00178
OG0001675	Syac.g_01232	Prbj.g_02223, Prbj.g_02221
OG0001676	Syac.g_02051	Prbj.g_00354
OG0001677	Syac.g_02069, Syac.g_01450	Prbj.g_00366
OG0001680	Syac.g_00788	Prbj.g_01373
OG0001691	Syac.g_00950	Prbj.g_02325
OG0001692	Syac.g_01626	Prbj.g_01051
OG0001693	Syac.g_00885	Prbj.g_00070
OG0001694	Syac.g_02255	Prbj.g_01407
OG0001695	Syac.g_02457	Prbj.g_02036
OG0001702	Syac.g_00421	Prbj.g_00591
OG0001703	Syac.g_01914	Prbj.g_01637
OG0001712	Syac.g_01065	Prbj.g_02465
OG0001715	Syac.g_01035	Prbj.g_00707
OG0001716	Syac.g_00816	Prbj.g_02495
OG0001728	Syac.g_00061	Prbj.g_01256
OG0001729	Syac.g_01962	Prbj.g_02618
OG0001730	Syac.g_01955	Prbj.g_00421
OG0001731	Syac.g_00602	Prbj.g_01698
OG0001734	Syac.g_00815	Prbj.g_02497
OG0001735	Syac.g_01428	Prbj.g_00808
OG0001736	Syac.g_00224	Prbj.g_01470
OG0001737	Syac.g_00274	Prbj.g_01425
OG0001738	Syac.g_00236	Prbj.g_01458
OG0001740	Syac.g_02459	Prbj.g_02039
OG0001747	Syac.g_00337	Prbj.g_00549
OG0001749	Syac.g_00220	Prbj.g_01475
OG0001750	Syac.g_00414	Prbj.g_00599
OG0001751	Syac.g_01974	Prbj.g_00179
OG0001752	Syac.g_00637	Prbj.g_00424
OG0001754	Syac.g_00644	Prbj.g_00433
OG0001755	Syac.g_01861	Prbj.g_02105
OG0001759	Syac.g_01734	Prbj.g_01108
OG0001761	Syac.g_00944	Prbj.g_00901
OG0001762	Syac.g_01225	Prbj.g_02230
OG0001763	Syac.g_01214	Prbj.g_02244
OG0001764	Syac.g_01128	Prbj.g_02318
OG0001766	Syac.g_00262	Prbj.g_01435
OG0001767	Syac.g_00211	Prbj.g_01483
OG0001783	Syac.g_00159	Prbj.g_01595
OG0001784	Syac.g_00419	Prbj.g_00594
OG0001785	Syac.g_00645	Prbj.g_00434
OG0001786	Syac.g_00584	Prbj.g_01714
OG0001787	Syac.g_01837	Prbj.g_02126
OG0001788	Syac.g_01834	Prbj.g_02129
OG0001789	Syac.g_00730	Prbj.g_01727
OG0001790	Syac.g_00756	Prbj.g_00960
OG0001791	Syac.g_00784	Prbj.g_00837
OG0001792	Syac.g_01509	Prbj.g_02154
OG0001794	Syac.g_01255	Prbj.g_00718
OG0001795	Syac.g_01443	Prbj.g_00779
OG0001796	Syac.g_01236	Prbj.g_02218
OG0001797	Syac.g_01155	Prbj.g_02289
OG0001798	Syac.g_00959	Prbj.g_02556
OG0001799	Syac.g_00995	Prbj.g_02595
OG0001800	Syac.g_01606	Prbj.g_01295
OG0001801	Syac.g_01614	Prbj.g_01042
OG0001803	Syac.g_00702	Prbj.g_00106
OG0001804	Syac.g_01986	Prbj.g_00066
OG0001805	Syac.g_02209	Prbj.g_01351
OG0001806	Syac.g_02243	Prbj.g_01396
OG0001807	Syac.g_00208	Prbj.g_01486
OG0001808	Syac.g_00197	Prbj.g_01497
OG0001809	Syac.g_00346	Prbj.g_01544
OG0001810	Syac.g_00344	Prbj.g_01546
OG0001811	Syac.g_02262	Prbj.g_01139
OG0001812	Syac.g_02343	Prbj.g_01946
OG0001814	Syac.g_02480	Prbj.g_02059
OG0001815	Syac.g_02489	Prbj.g_02068
OG0001835	Syac.g_01587	Prbj.g_00753
OG0001838	Syac.g_00008	Prbj.g_02081
OG0001839	Syac.g_00035	Prbj.g_01205
OG0001840	Syac.g_00053	Prbj.g_01222
OG0001841	Syac.g_00060	Prbj.g_01230
OG0001842	Syac.g_00630	Prbj.g_01812
OG0001843	Syac.g_00165	Prbj.g_01589
OG0001844	Syac.g_00166	Prbj.g_01588
OG0001845	Syac.g_00167	Prbj.g_01582
OG0001847	Syac.g_00371	Prbj.g_01559
OG0001848	Syac.g_00375	Prbj.g_01555
OG0001849	Syac.g_00427	Prbj.g_00586
OG0001850	Syac.g_00436	Prbj.g_00579
OG0001851	Syac.g_00441	Prbj.g_00574
OG0001852	Syac.g_00442	Prbj.g_00573
OG0001853	Syac.g_00448	Prbj.g_00566
OG0001854	Syac.g_01969	Prbj.g_00175
OG0001856	Syac.g_00571	Prbj.g_00886
OG0001857	Syac.g_00574	Prbj.g_00889
OG0001858	Syac.g_00608	Prbj.g_01695
OG0001859	Syac.g_01925	Prbj.g_01648
OG0001860	Syac.g_01912	Prbj.g_01636
OG0001861	Syac.g_01897	Prbj.g_01623
OG0001862	Syac.g_01886	Prbj.g_01611
OG0001863	Syac.g_01881	Prbj.g_01606
OG0001864	Syac.g_01828	Prbj.g_02140
OG0001865	Syac.g_01762	Prbj.g_01784
OG0001866	Syac.g_01737	Prbj.g_01759
OG0001867	Syac.g_00942	Prbj.g_01749
OG0001868	Syac.g_00725	Prbj.g_01730
OG0001869	Syac.g_00764	Prbj.g_00966
OG0001870	Syac.g_00772	Prbj.g_00974
OG0001871	Syac.g_00778	Prbj.g_00842
OG0001872	Syac.g_01513	Prbj.g_02161
OG0001873	Syac.g_01473	Prbj.g_01912
OG0001874	Syac.g_01470	Prbj.g_00017
OG0001877	Syac.g_00913	Prbj.g_00940
OG0001878	Syac.g_01229	Prbj.g_02226
OG0001879	Syac.g_01223	Prbj.g_02234
OG0001880	Syac.g_01186	Prbj.g_02265
OG0001881	Syac.g_01185	Prbj.g_02266
OG0001882	Syac.g_01158	Prbj.g_02286
OG0001883	Syac.g_01154	Prbj.g_02291
OG0001884	Syac.g_01145	Prbj.g_02300
OG0001885	Syac.g_01133	Prbj.g_02313
OG0001886	Syac.g_01129	Prbj.g_02317
OG0001887	Syac.g_01386	Prbj.g_02356
OG0001888	Syac.g_01366	Prbj.g_02398
OG0001889	Syac.g_01325	Prbj.g_02426
OG0001890	Syac.g_00831	Prbj.g_02489
OG0001891	Syac.g_00827	Prbj.g_02493
OG0001892	Syac.g_00811	Prbj.g_02506
OG0001893	Syac.g_00960	Prbj.g_02557
OG0001894	Syac.g_00978	Prbj.g_02572
OG0001895	Syac.g_01610	Prbj.g_01292
OG0001896	Syac.g_00698	Prbj.g_00088
OG0001897	Syac.g_02010	Prbj.g_00332
OG0001898	Syac.g_02030	Prbj.g_00349
OG0001899	Syac.g_02105	Prbj.g_00992
OG0001900	Syac.g_02228	Prbj.g_01370
OG0001901	Syac.g_02229	Prbj.g_01371
OG0001902	Syac.g_00289	Prbj.g_01412
OG0001903	Syac.g_00279	Prbj.g_01421
OG0001904	Syac.g_00206	Prbj.g_01489
OG0001905	Syac.g_00195	Prbj.g_01499
OG0001906	Syac.g_00357	Prbj.g_01534
OG0001907	Syac.g_00338	Prbj.g_00551
OG0001908	Syac.g_02258	Prbj.g_00506
OG0001909	Syac.g_02269	Prbj.g_01147
OG0001910	Syac.g_02315	Prbj.g_00260
OG0001912	Syac.g_02364	Prbj.g_01965
OG0001913	Syac.g_02366	Prbj.g_01967
OG0001914	Syac.g_01460	Prbj.g_01995
OG0001930	Syac.g_00629	Prbj.g_01813
OG0001931	Syac.g_00628	Prbj.g_01814
OG0001932	Syac.g_00163	Prbj.g_01591
OG0001933	Syac.g_00393	Prbj.g_00623
OG0001934	Syac.g_00407	Prbj.g_00608
OG0001935	Syac.g_00444	Prbj.g_00571
OG0001936	Syac.g_01024	Prbj.g_01323
OG0001937	Syac.g_00594	Prbj.g_01706
OG0001938	Syac.g_01910	Prbj.g_01634
OG0001939	Syac.g_00917	Prbj.g_02669
OG0001940	Syac.g_01775	Prbj.g_01798
OG0001941	Syac.g_00720	Prbj.g_01735
OG0001943	Syac.g_01068	Prbj.g_00836
OG0001944	Syac.g_01116	Prbj.g_00052
OG0001946	Syac.g_00912	Prbj.g_00945
OG0001948	Syac.g_01216	Prbj.g_02242
OG0001949	Syac.g_01195	Prbj.g_02256
OG0001950	Syac.g_01193	Prbj.g_02258
OG0001951	Syac.g_01184	Prbj.g_02267
OG0001952	Syac.g_01157	Prbj.g_02287
OG0001953	Syac.g_01156	Prbj.g_02288
OG0001954	Syac.g_01099	Prbj.g_02452
OG0001957	Syac.g_00965	Prbj.g_02562
OG0001958	Syac.g_01426	Prbj.g_00811
OG0001960	Syac.g_01688	Prbj.g_00668
OG0001961	Syac.g_01705	Prbj.g_00133
OG0001964	Syac.g_02175	Prbj.g_02642
OG0001965	Syac.g_01011	Prbj.g_01357
OG0001966	Syac.g_02222	Prbj.g_01365
OG0001967	Syac.g_02224	Prbj.g_01367
OG0001968	Syac.g_02225	Prbj.g_01368
OG0001969	Syac.g_00255	Prbj.g_01440
OG0001970	Syac.g_00355	Prbj.g_01536
OG0001971	Syac.g_02267	Prbj.g_01145
OG0001972	Syac.g_02327	Prbj.g_00273
OG0001974	Syac.g_02350	Prbj.g_01952
OG0001975	Syac.g_01461	Prbj.g_01994
OG0001976	Syac.g_01459	Prbj.g_01996
OG0001995	Syac.g_00927	Prbj.g_02136
OG0001997	Syac.g_00416	Prbj.g_00597
OG0002000	Syac.g_01859	Prbj.g_02107
OG0002007	Syac.g_00867	Prbj.g_01855
OG0002008	Syac.g_01227	Prbj.g_02228
OG0002009	Syac.g_01376	Prbj.g_02375
OG0002010	Syac.g_01663	Prbj.g_00644
OG0002011	Syac.g_01980	Prbj.g_00069
OG0002012	Syac.g_01119	Prbj.g_01899, Prbj.g_00381
OG0002013	Syac.g_01990	Prbj.g_01462
OG0002014	Syac.g_00214	Prbj.g_01474
OG0002015	Syac.g_00215	Prbj.g_01478
OG0002016	Syac.g_02311	Prbj.g_00253
OG0002017	Syac.g_02404	Prbj.g_02010
OG0002018	Syac.g_02458	Prbj.g_02038
OG0002037	Syac.g_01906	Prbj.g_01632
OG0002038	Syac.g_00779	Prbj.g_00840
OG0002039	Syac.g_00792	Prbj.g_00827
OG0002040	Syac.g_00793	Prbj.g_00303
OG0002041	Syac.g_01212	Prbj.g_02246
OG0002042	Syac.g_01189	Prbj.g_02262
OG0002043	Syac.g_01138	Prbj.g_02307
OG0002044	Syac.g_00852	Prbj.g_02472
OG0002045	Syac.g_01708	Prbj.g_00135
OG0002047	Syac.g_01991	Prbj.g_00062
OG0002050	Syac.g_02234	Prbj.g_01387
OG0002063	Syac.g_01533	Prbj.g_00784
OG0002092	Syac.g_00775, Syac.g_00614	Prbj.g_02378, Prbj.g_01715
OG0002114	Syac.g_01618	Prbj.g_00440
OG0002115	Syac.g_00557	Prbj.g_00866
OG0002117	Syac.g_00785	Prbj.g_00833
OG0002118	Syac.g_01504	Prbj.g_01902
OG0002119	Syac.g_02306	Prbj.g_00015
OG0002120	Syac.g_01097	Prbj.g_00674
OG0002121	Syac.g_01444	Prbj.g_01122
OG0002124	Syac.g_00819	Prbj.g_02494
OG0002126	Syac.g_00219	Prbj.g_01476
OG0002127	Syac.g_00339	Prbj.g_00548
OG0002128	Syac.g_01463	Prbj.g_01993
OG0002162	Syac.g_01781	Prbj.g_01804
OG0002169	Syac.g_01992	Prbj.g_00061
OG0002170	Syac.g_02025	Prbj.g_00344
OG0002171	Syac.g_00222	Prbj.g_01472
OG0002172	Syac.g_02312	Prbj.g_00257
OG0002233	Syac.g_01301	Prbj.g_00903
