Orthogroup	Syac	Pras
OG0001176	Syac.g_02141	Pras.g_00633
OG0001177	Syac.g_02143	Pras.g_00636
OG0001178	Syac.g_00539	Pras.g_00641
OG0001179	Syac.g_02112	Pras.g_00671
OG0001180	Syac.g_02087	Pras.g_00693
OG0001181	Syac.g_02083	Pras.g_00697
OG0001182	Syac.g_02074	Pras.g_00704
OG0001183	Syac.g_02070	Pras.g_00708
OG0001184	Syac.g_00186	Pras.g_00724
OG0001185	Syac.g_00162	Pras.g_00738
OG0001186	Syac.g_00082	Pras.g_00762
OG0001187	Syac.g_00085	Pras.g_00766
OG0001188	Syac.g_00076	Pras.g_00769
OG0001189	Syac.g_00054	Pras.g_00786
OG0001190	Syac.g_02353	Pras.g_00790
OG0001191	Syac.g_02368	Pras.g_00800
OG0001192	Syac.g_02374	Pras.g_00804
OG0001193	Syac.g_02406	Pras.g_00815
OG0001194	Syac.g_02408	Pras.g_00816
OG0001195	Syac.g_02409	Pras.g_00817
OG0001196	Syac.g_02477	Pras.g_00830
OG0001197	Syac.g_02479	Pras.g_00831
OG0001198	Syac.g_02491	Pras.g_00839
OG0001199	Syac.g_00445	Pras.g_00925
OG0001200	Syac.g_00443	Pras.g_00927
OG0001201	Syac.g_00395	Pras.g_00959
OG0001202	Syac.g_02285	Pras.g_01050
OG0001203	Syac.g_01967	Pras.g_01090
OG0001204	Syac.g_02200	Pras.g_01095
OG0001205	Syac.g_00706	Pras.g_01323
OG0001206	Syac.g_01715	Pras.g_01340
OG0001207	Syac.g_01915	Pras.g_01355
OG0001208	Syac.g_01902	Pras.g_01360
OG0001209	Syac.g_01833	Pras.g_01412
OG0001210	Syac.g_01826	Pras.g_01417
OG0001211	Syac.g_01809	Pras.g_01427
OG0001212	Syac.g_01751	Pras.g_01472
OG0001213	Syac.g_00968	Pras.g_01505
OG0001214	Syac.g_00981	Pras.g_01513
OG0001215	Syac.g_00919	Pras.g_01566
OG0001216	Syac.g_01285	Pras.g_01608
OG0001217	Syac.g_01043	Pras.g_01649
OG0001218	Syac.g_01679	Pras.g_01657
OG0001220	Syac.g_00813	Pras.g_01752
OG0001221	Syac.g_01379	Pras.g_01812
OG0001223	Syac.g_01215	Pras.g_01877
OG0001224	Syac.g_00880	Pras.g_01930
OG0001225	Syac.g_00882	Pras.g_01932
OG0001226	Syac.g_01026	Pras.g_01958
OG0001227	Syac.g_02387	Pras.g_01976
OG0001228	Syac.g_00700	Pras.g_00102
OG0001229	Syac.g_00906	Pras.g_00248
OG0001230	Syac.g_01621	Pras.g_00342
OG0001231	Syac.g_00017	Pras.g_00450
OG0001232	Syac.g_00509	Pras.g_00573
OG0001233	Syac.g_00660	Pras.g_00593
OG0001234	Syac.g_02173	Pras.g_00628
OG0001235	Syac.g_02147	Pras.g_00638
OG0001236	Syac.g_00189	Pras.g_00721
OG0001237	Syac.g_00184	Pras.g_00725
OG0001238	Syac.g_02369	Pras.g_00801
OG0001240	Syac.g_00411	Pras.g_00944
OG0001241	Syac.g_00402	Pras.g_00952
OG0001242	Syac.g_00370	Pras.g_00970
OG0001243	Syac.g_00363	Pras.g_00976
OG0001244	Syac.g_00333	Pras.g_00992
OG0001245	Syac.g_01064	Pras.g_01233
OG0001246	Syac.g_01876	Pras.g_01382
OG0001247	Syac.g_01303	Pras.g_01559
OG0001248	Syac.g_01306	Pras.g_01561
OG0001249	Syac.g_02029	Pras.g_01679
OG0001250	Syac.g_00838	Pras.g_01741
OG0001251	Syac.g_02415	Pras.g_01789
OG0001252	Syac.g_00874	Pras.g_01925
OG0001253	Syac.g_01063	Pras.g_01977
OG0001254	Syac.g_01465	Pras.g_00025
OG0001255	Syac.g_01957	Pras.g_00040
OG0001256	Syac.g_00563	Pras.g_00443
OG0001257	Syac.g_01686	Pras.g_00449
OG0001258	Syac.g_00553	Pras.g_00547
OG0001259	Syac.g_00662	Pras.g_00591
OG0001260	Syac.g_00640	Pras.g_00608
OG0001262	Syac.g_00056	Pras.g_00784
OG0001263	Syac.g_00360	Pras.g_00979
OG0001264	Syac.g_01468	Pras.g_00119
OG0001265	Syac.g_00372	Pras.g_00969
OG0001266	Syac.g_02289	Pras.g_01054
OG0001267	Syac.g_02253	Pras.g_01132
OG0001268	Syac.g_02014	Pras.g_01192
OG0001269	Syac.g_01960	Pras.g_01212
OG0001270	Syac.g_00690	Pras.g_01312
OG0001271	Syac.g_01703	Pras.g_01350
OG0001272	Syac.g_01898	Pras.g_01364
OG0001273	Syac.g_00974	Pras.g_01507
OG0001274	Syac.g_02323	Pras.g_01579
OG0001275	Syac.g_01228	Pras.g_01888
OG0001276	Syac.g_01244	Pras.g_01909
OG0001277	Syac.g_02463	Pras.g_01966
OG0001278	Syac.g_01517	Pras.g_00107
OG0001279	Syac.g_01605	Pras.g_00152
OG0001280	Syac.g_00731	Pras.g_00208
OG0001282	Syac.g_01917	Pras.g_00251
OG0001283	Syac.g_02472	Pras.g_00270
OG0001284	Syac.g_00586	Pras.g_00423
OG0001285	Syac.g_01060	Pras.g_00576
OG0001286	Syac.g_02089	Pras.g_00691
OG0001287	Syac.g_00154	Pras.g_00745
OG0001288	Syac.g_00141	Pras.g_00754
OG0001289	Syac.g_00426	Pras.g_00938
OG0001291	Syac.g_00349	Pras.g_00986
OG0001292	Syac.g_02205	Pras.g_01100
OG0001293	Syac.g_02226	Pras.g_01113
OG0001294	Syac.g_01411	Pras.g_01231
OG0001295	Syac.g_01824	Pras.g_01345
OG0001296	Syac.g_01870	Pras.g_01387
OG0001297	Syac.g_01866	Pras.g_01392
OG0001298	Syac.g_01774	Pras.g_01453
OG0001299	Syac.g_01417	Pras.g_01542
OG0001300	Syac.g_00910	Pras.g_01569
OG0001301	Syac.g_00897	Pras.g_01572
OG0001302	Syac.g_01012	Pras.g_01688
OG0001303	Syac.g_01137	Pras.g_01892
OG0001304	Syac.g_01257	Pras.g_01919
OG0001305	Syac.g_00890	Pras.g_01938
OG0001306	Syac.g_00749	Pras.g_00042
OG0001307	Syac.g_02156	Pras.g_00233
OG0001309	Syac.g_01860	Pras.g_00447
OG0001310	Syac.g_00528	Pras.g_00562
OG0001311	Syac.g_01246	Pras.g_01911
OG0001314	Syac.g_00809, Syac.g_00460	Pras.g_01639
OG0001315	Syac.g_02072	Pras.g_00913
OG0001316	Syac.g_00342	Pras.g_00991
OG0001317	Syac.g_01971	Pras.g_01086
OG0001318	Syac.g_02218	Pras.g_01108
OG0001319	Syac.g_02242	Pras.g_01124
OG0001321	Syac.g_00712	Pras.g_01329
OG0001322	Syac.g_00713	Pras.g_01330
OG0001323	Syac.g_01857	Pras.g_01397
OG0001324	Syac.g_00909	Pras.g_01570
OG0001325	Syac.g_01281	Pras.g_01611
OG0001326	Syac.g_02420	Pras.g_01777
OG0001328	Syac.g_01385	Pras.g_01975
OG0001329	Syac.g_01007	Pras.g_00017
OG0001330	Syac.g_00738	Pras.g_00177
OG0001332	Syac.g_00625	Pras.g_00394
OG0001333	Syac.g_00666	Pras.g_00587
OG0001334	Syac.g_02061	Pras.g_00711
OG0001335	Syac.g_02060	Pras.g_00712
OG0001336	Syac.g_02473	Pras.g_00827
OG0001339	Syac.g_00400	Pras.g_00954
OG0001340	Syac.g_02039	Pras.g_01180
OG0001341	Syac.g_00904	Pras.g_01647
OG0001343	Syac.g_02413	Pras.g_01786
OG0001344	Syac.g_00774	Pras.g_00060
OG0001345	Syac.g_00803	Pras.g_00075
OG0001346	Syac.g_00728	Pras.g_00210
OG0001349	Syac.g_00504	Pras.g_00292
OG0001352	Syac.g_01842	Pras.g_01556
OG0001355	Syac.g_01823	Pras.g_00144
OG0001358	Syac.g_00952	Pras.g_01496
OG0001359	Syac.g_02412	Pras.g_01787
OG0001360	Syac.g_00805	Pras.g_01978
OG0001361	Syac.g_00800	Pras.g_00072
OG0001362	Syac.g_01649	Pras.g_00364
OG0001363	Syac.g_01651	Pras.g_00366
OG0001364	Syac.g_00204	Pras.g_00714
OG0001370	Syac.g_02438, Syac.g_01294	Pras.g_01337
OG0001372	Syac.g_01845	Pras.g_01656
OG0001373	Syac.g_02419	Pras.g_01776
OG0001374	Syac.g_02427	Pras.g_01784
OG0001375	Syac.g_02414	Pras.g_01785
OG0001376	Syac.g_02376	Pras.g_01944
OG0001377	Syac.g_02375	Pras.g_01945
OG0001378	Syac.g_00689	Pras.g_01987
OG0001380	Syac.g_01589	Pras.g_00238
OG0001381	Syac.g_02162	Pras.g_00244
OG0001382	Syac.g_00148	Pras.g_00462
OG0001385	Syac.g_02416	Pras.g_01773
OG0001386	Syac.g_02417	Pras.g_01774
OG0001387	Syac.g_02418	Pras.g_01775
OG0001388	Syac.g_02421	Pras.g_01778
OG0001389	Syac.g_02422	Pras.g_01779
OG0001390	Syac.g_02423	Pras.g_01780
OG0001391	Syac.g_02424	Pras.g_01781
OG0001392	Syac.g_02425	Pras.g_01782
OG0001393	Syac.g_02426	Pras.g_01783
OG0001394	Syac.g_01373	Pras.g_01816
OG0001395	Syac.g_01262	Pras.g_01921
OG0001403	Syac.g_00033	Pras.g_00872
OG0001404	Syac.g_00451	Pras.g_00920
OG0001405	Syac.g_02058	Pras.g_01178
OG0001406	Syac.g_02377	Pras.g_01943
OG0001407	Syac.g_01841	Pras.g_01956
OG0001408	Syac.g_01530	Pras.g_01961
OG0001410	Syac.g_02155	Pras.g_00234
OG0001413	Syac.g_01019	Pras.g_00438
OG0001414	Syac.g_02161	Pras.g_01081
OG0001416	Syac.g_00724	Pras.g_01336
OG0001417	Syac.g_01200	Pras.g_01347
OG0001419	Syac.g_01840	Pras.g_01957
OG0001420	Syac.g_01847	Pras.g_01996
OG0001423	Syac.g_00457	Pras.g_01277, Pras.g_01276
OG0001428	Syac.g_00301	Pras.g_01023
OG0001430	Syac.g_02345	Pras.g_00172
OG0001432	Syac.g_01572	Pras.g_00436
OG0001435	Syac.g_01399	Pras.g_01797
OG0001439	Syac.g_00250	Pras.g_01159
OG0001442	Syac.g_01358	Pras.g_01637
OG0001446	Syac.g_01293	Pras.g_00930
OG0001447	Syac.g_00362	Pras.g_00977
OG0001448	Syac.g_01094	Pras.g_01220
OG0001449	Syac.g_02197	Pras.g_01254, Pras.g_01253
OG0001456	Syac.g_02434	Pras.g_00033
OG0001457	Syac.g_02435	Pras.g_00034
OG0001458	Syac.g_02436	Pras.g_00035
OG0001462	Syac.g_00039	Pras.g_00876
OG0001465	Syac.g_01299	Pras.g_01578
OG0001468	Syac.g_01014	Pras.g_01948
OG0001471	Syac.g_00257	Pras.g_00439
OG0001473	Syac.g_01010	Pras.g_00763
OG0001474	Syac.g_02013	Pras.g_01193
OG0001475	Syac.g_00681	Pras.g_00306
OG0001479	Syac.g_02016	Pras.g_01190
OG0001480	Syac.g_00812	Pras.g_01222
OG0001481	Syac.g_01260	Pras.g_01226
OG0001482	Syac.g_01210	Pras.g_01334
OG0001492	Syac.g_01514	Pras.g_00104
OG0001493	Syac.g_01522	Pras.g_00112
OG0001495	Syac.g_02144	Pras.g_00635
OG0001499	Syac.g_01441	Pras.g_00912
OG0001502	Syac.g_00818	Pras.g_01671
OG0001505	Syac.g_00105	Pras.g_00307
OG0001520	Syac.g_01787	Pras.g_01246
OG0001522	Syac.g_00849	Pras.g_01733
OG0001547	Syac.g_01122	Pras.g_01673
OG0001548	Syac.g_01030	Pras.g_01677
OG0001551	Syac.g_00861	Pras.g_00032
OG0001557	Syac.g_01372	Pras.g_01817
OG0001564	Syac.g_02430	Pras.g_00320, Pras.g_00300
OG0001567	Syac.g_01121	Pras.g_01672
OG0001568	Syac.g_01124	Pras.g_01674
OG0001572	Syac.g_01584	Pras.g_00143
OG0001585	Syac.g_01072	Pras.g_00155
OG0001586	Syac.g_00104	Pras.g_00313
OG0001602	Syac.g_01300	Pras.g_01577
OG0001625	Syac.g_02220	Pras.g_01110
OG0001647	Syac.g_02244	Pras.g_01125
OG0001667	Syac.g_00472	Pras.g_00180
OG0001712	Syac.g_01065	Pras.g_01267
OG0001713	Syac.g_00783	Pras.g_00908
OG0001718	Syac.g_00465	Pras.g_01216
OG0001755	Syac.g_01861	Pras.g_00305
OG0001923	Syac.g_00128	Pras.g_00276
OG0001959	Syac.g_00119, Syac.g_00120	Pras.g_00228
OG0002015	Syac.g_00215	Pras.g_00315
OG0002063	Syac.g_01533	Pras.g_00499
OG0002108	Syac.g_01596	Pras.g_01600
OG0002112	Syac.g_00266	Pras.g_01258
OG0002156	Syac.g_01612	Pras.g_00891
OG0002157	Syac.g_00265	Pras.g_01259
OG0002158	Syac.g_00267	Pras.g_01257
OG0002349	Syac.g_00658	Pras.g_00595
OG0002387	Syac.g_00680, Syac.g_00687	Pras.g_00317
OG0002560	Syac.g_01542	Pras.g_01248
OG0002562	Syac.g_01592	Pras.g_01597
OG0003011	Syac.g_00099	Pras.g_00316
OG0005654	Syac.g_00073	Pras.g_00318
