Orthogroup	Syac	Praj
OG0001178	Syac.g_00539	Praj.g_01236
OG0001179	Syac.g_02112	Praj.g_01935
OG0001180	Syac.g_02087	Praj.g_01958
OG0001181	Syac.g_02083	Praj.g_01962
OG0001182	Syac.g_02074	Praj.g_01970
OG0001183	Syac.g_02070	Praj.g_01976
OG0001184	Syac.g_00186	Praj.g_01992
OG0001185	Syac.g_00162	Praj.g_02007
OG0001186	Syac.g_00082	Praj.g_02046
OG0001187	Syac.g_00085	Praj.g_02060
OG0001188	Syac.g_00076	Praj.g_02062
OG0001189	Syac.g_00054	Praj.g_02079
OG0001190	Syac.g_02353	Praj.g_02084
OG0001191	Syac.g_02368	Praj.g_02094
OG0001192	Syac.g_02374	Praj.g_02099
OG0001193	Syac.g_02406	Praj.g_02112
OG0001194	Syac.g_02408	Praj.g_02113
OG0001195	Syac.g_02409	Praj.g_02114
OG0001196	Syac.g_02477	Praj.g_02136
OG0001197	Syac.g_02479	Praj.g_02138
OG0001198	Syac.g_02491	Praj.g_02146
OG0001199	Syac.g_00445	Praj.g_00112
OG0001200	Syac.g_00443	Praj.g_00114
OG0001201	Syac.g_00395	Praj.g_00146
OG0001202	Syac.g_02285	Praj.g_00239
OG0001203	Syac.g_01967	Praj.g_00278
OG0001204	Syac.g_02200	Praj.g_00284
OG0001205	Syac.g_00706	Praj.g_00439
OG0001206	Syac.g_01715	Praj.g_00458
OG0001207	Syac.g_01915	Praj.g_00469
OG0001208	Syac.g_01902	Praj.g_00475
OG0001209	Syac.g_01833	Praj.g_00526
OG0001210	Syac.g_01826	Praj.g_00531
OG0001211	Syac.g_01809	Praj.g_00541
OG0001212	Syac.g_01751	Praj.g_00583
OG0001213	Syac.g_00968	Praj.g_00617
OG0001214	Syac.g_00981	Praj.g_00625
OG0001215	Syac.g_00919	Praj.g_00683
OG0001216	Syac.g_01285	Praj.g_00700
OG0001217	Syac.g_01043	Praj.g_00091
OG0001218	Syac.g_01679	Praj.g_00740
OG0001220	Syac.g_00813	Praj.g_00825
OG0001221	Syac.g_01379	Praj.g_00899
OG0001223	Syac.g_01215	Praj.g_00964
OG0001224	Syac.g_00880	Praj.g_01020
OG0001225	Syac.g_00882	Praj.g_01022
OG0001227	Syac.g_02387	Praj.g_01045
OG0001228	Syac.g_00700	Praj.g_01411
OG0001229	Syac.g_00906	Praj.g_01160
OG0001230	Syac.g_01621	Praj.g_01623
OG0001231	Syac.g_00017	Praj.g_00744
OG0001232	Syac.g_00509	Praj.g_01789
OG0001233	Syac.g_00660	Praj.g_01809
OG0001234	Syac.g_02173	Praj.g_01884
OG0001235	Syac.g_02147	Praj.g_01888
OG0001236	Syac.g_00189	Praj.g_01989
OG0001237	Syac.g_00184	Praj.g_01993
OG0001238	Syac.g_02369	Praj.g_02095
OG0001240	Syac.g_00411	Praj.g_00131
OG0001241	Syac.g_00402	Praj.g_00140
OG0001242	Syac.g_00370	Praj.g_00159
OG0001243	Syac.g_00363	Praj.g_00166
OG0001244	Syac.g_00333	Praj.g_00182
OG0001245	Syac.g_01064	Praj.g_01244
OG0001246	Syac.g_01876	Praj.g_00496
OG0001247	Syac.g_01303	Praj.g_00676
OG0001248	Syac.g_01306	Praj.g_00678
OG0001249	Syac.g_02029	Praj.g_00373
OG0001251	Syac.g_02415	Praj.g_01858
OG0001252	Syac.g_00874	Praj.g_01015
OG0001253	Syac.g_01063	Praj.g_01728
OG0001254	Syac.g_01465	Praj.g_01834
OG0001255	Syac.g_01957	Praj.g_01477
OG0001256	Syac.g_00563	Praj.g_01719
OG0001257	Syac.g_01686	Praj.g_01724
OG0001259	Syac.g_00662	Praj.g_01807
OG0001260	Syac.g_00640	Praj.g_01824
OG0001262	Syac.g_00056	Praj.g_02077
OG0001263	Syac.g_00360	Praj.g_00169
OG0001264	Syac.g_01468	Praj.g_01508, Praj.g_01902, Praj.g_00375, Praj.g_01898, Praj.g_01595
OG0001269	Syac.g_01960	Praj.g_00824
OG0001273	Syac.g_00974	Praj.g_00619
OG0001277	Syac.g_02463	Praj.g_02123
OG0001279	Syac.g_01605	Praj.g_01155
OG0001280	Syac.g_00731	Praj.g_01527
OG0001281	Syac.g_00721	Praj.g_01533
OG0001282	Syac.g_01917	Praj.g_01576
OG0001283	Syac.g_02472	Praj.g_02132
OG0001284	Syac.g_00586	Praj.g_01705
OG0001285	Syac.g_01060	Praj.g_01792
OG0001286	Syac.g_02089	Praj.g_01956
OG0001287	Syac.g_00154	Praj.g_02014
OG0001288	Syac.g_00141	Praj.g_02025
OG0001289	Syac.g_00426	Praj.g_00125
OG0001294	Syac.g_01411	Praj.g_01564, Praj.g_01497
OG0001295	Syac.g_01824	Praj.g_01485
OG0001296	Syac.g_01870	Praj.g_00501
OG0001297	Syac.g_01866	Praj.g_00506
OG0001299	Syac.g_01417	Praj.g_00655
OG0001300	Syac.g_00910	Praj.g_00687
OG0001301	Syac.g_00897	Praj.g_00689
OG0001302	Syac.g_01012	Praj.g_00913
OG0001303	Syac.g_01137	Praj.g_01344
OG0001304	Syac.g_01257	Praj.g_01006
OG0001305	Syac.g_00890	Praj.g_00842
OG0001306	Syac.g_00749	Praj.g_01475
OG0001307	Syac.g_02156	Praj.g_01547
OG0001309	Syac.g_01860	Praj.g_00510
OG0001310	Syac.g_00528	Praj.g_01779
OG0001311	Syac.g_01246	Praj.g_00998
OG0001312	Syac.g_01147	Praj.g_00924
OG0001315	Syac.g_02072	Praj.g_01974
OG0001316	Syac.g_00342	Praj.g_00180
OG0001317	Syac.g_01971	Praj.g_00274
OG0001318	Syac.g_02218	Praj.g_00295
OG0001321	Syac.g_00712	Praj.g_00445
OG0001322	Syac.g_00713	Praj.g_00446
OG0001324	Syac.g_00909	Praj.g_00688
OG0001325	Syac.g_01281	Praj.g_00703
OG0001326	Syac.g_02420	Praj.g_01850
OG0001328	Syac.g_01385	Praj.g_00895
OG0001329	Syac.g_01007	Praj.g_01727
OG0001330	Syac.g_00738	Praj.g_01521
OG0001332	Syac.g_00625	Praj.g_01677
OG0001334	Syac.g_02061	Praj.g_01979
OG0001335	Syac.g_02060	Praj.g_01980
OG0001336	Syac.g_02473	Praj.g_02133
OG0001337	Syac.g_02064, Syac.g_02040	Praj.g_00367
OG0001339	Syac.g_00400	Praj.g_00142
OG0001340	Syac.g_02039	Praj.g_00368
OG0001341	Syac.g_00904	Praj.g_00069
OG0001343	Syac.g_02413	Praj.g_00867
OG0001344	Syac.g_00774	Praj.g_01457
OG0001345	Syac.g_00803	Praj.g_01441
OG0001346	Syac.g_00728	Praj.g_01529
OG0001347	Syac.g_00228, Syac.g_00123	Praj.g_02039
OG0001348	Syac.g_00857	Praj.g_01082
OG0001352	Syac.g_01842	Praj.g_00672
OG0001354	Syac.g_01201	Praj.g_00956
OG0001355	Syac.g_01823	Praj.g_01726
OG0001357	Syac.g_01943	Praj.g_01222
OG0001358	Syac.g_00952	Praj.g_00608
OG0001359	Syac.g_02412	Praj.g_00868
OG0001360	Syac.g_00805	Praj.g_01439
OG0001362	Syac.g_01649	Praj.g_01646
OG0001363	Syac.g_01651	Praj.g_00454
OG0001370	Syac.g_02438, Syac.g_01294	Praj.g_01193
OG0001372	Syac.g_01845	Praj.g_00042
OG0001373	Syac.g_02419	Praj.g_01849
OG0001374	Syac.g_02427	Praj.g_01857
OG0001375	Syac.g_02414	Praj.g_00866
OG0001376	Syac.g_02376	Praj.g_00854
OG0001377	Syac.g_02375	Praj.g_00855
OG0001378	Syac.g_00689	Praj.g_00428
OG0001380	Syac.g_01589	Praj.g_01484
OG0001381	Syac.g_02162	Praj.g_01573
OG0001385	Syac.g_02416	Praj.g_01846
OG0001386	Syac.g_02417	Praj.g_01847
OG0001387	Syac.g_02418	Praj.g_01848
OG0001388	Syac.g_02421	Praj.g_01851
OG0001389	Syac.g_02422	Praj.g_01852
OG0001390	Syac.g_02423	Praj.g_01853
OG0001391	Syac.g_02424	Praj.g_01854
OG0001392	Syac.g_02425	Praj.g_01855
OG0001393	Syac.g_02426	Praj.g_01856
OG0001394	Syac.g_01373	Praj.g_00903
OG0001395	Syac.g_01262	Praj.g_01009
OG0001396	Syac.g_00124	Praj.g_02040
OG0001398	Syac.g_01120	Praj.g_00717
OG0001401	Syac.g_00844, Syac.g_00845	Praj.g_00807
OG0001402	Syac.g_00957	Praj.g_00612
OG0001403	Syac.g_00033	Praj.g_00030
OG0001404	Syac.g_00451	Praj.g_00106
OG0001405	Syac.g_02058	Praj.g_00361
OG0001406	Syac.g_02377	Praj.g_00853
OG0001407	Syac.g_01841	Praj.g_00858
OG0001408	Syac.g_01530	Praj.g_00082
OG0001410	Syac.g_02155	Praj.g_01548
OG0001412	Syac.g_00122	Praj.g_02038
OG0001413	Syac.g_01019	Praj.g_00745
OG0001414	Syac.g_02161	Praj.g_00268
OG0001417	Syac.g_01200	Praj.g_01496
OG0001419	Syac.g_01840	Praj.g_00736
OG0001420	Syac.g_01847	Praj.g_01142
OG0001423	Syac.g_00457	Praj.g_01598
OG0001425	Syac.g_02373	Praj.g_02098
OG0001430	Syac.g_02345	Praj.g_00856
OG0001432	Syac.g_01572	Praj.g_00988
OG0001434	Syac.g_01368	Praj.g_00908
OG0001435	Syac.g_01399	Praj.g_00883
OG0001439	Syac.g_00250	Praj.g_00342
OG0001442	Syac.g_01358	Praj.g_01612
OG0001443	Syac.g_02382	Praj.g_01841
OG0001446	Syac.g_01293	Praj.g_00117
OG0001447	Syac.g_00362	Praj.g_00167
OG0001456	Syac.g_02434	Praj.g_01503
OG0001457	Syac.g_02435	Praj.g_01502
OG0001458	Syac.g_02436	Praj.g_01501
OG0001459	Syac.g_01445	Praj.g_01123
OG0001461	Syac.g_02168	Praj.g_01381
OG0001468	Syac.g_01014	Praj.g_00865
OG0001470	Syac.g_00683	Praj.g_02057
OG0001471	Syac.g_00257	Praj.g_01498
OG0001473	Syac.g_01010	Praj.g_01560
OG0001474	Syac.g_02013	Praj.g_00385
OG0001475	Syac.g_00681	Praj.g_02052
OG0001476	Syac.g_00782	Praj.g_01454
OG0001477	Syac.g_00900	Praj.g_01370
OG0001480	Syac.g_00812	Praj.g_01173
OG0001481	Syac.g_01260	Praj.g_01031
OG0001482	Syac.g_01210	Praj.g_01044
OG0001487	Syac.g_01678	Praj.g_01670
OG0001488	Syac.g_00791	Praj.g_01448
OG0001489	Syac.g_02078	Praj.g_01967
OG0001495	Syac.g_02144	Praj.g_01890
OG0001496	Syac.g_00902	Praj.g_01368
OG0001497	Syac.g_00901	Praj.g_01369
OG0001498	Syac.g_01987	Praj.g_00404
OG0001499	Syac.g_01441	Praj.g_00093
OG0001504	Syac.g_01446	Praj.g_01124
OG0001505	Syac.g_00105	Praj.g_02050
OG0001508	Syac.g_00684	Praj.g_02053
OG0001510	Syac.g_00150	Praj.g_02018
OG0001511	Syac.g_00387	Praj.g_00150
OG0001512	Syac.g_01966	Praj.g_01746
OG0001514	Syac.g_00903	Praj.g_01367
OG0001515	Syac.g_00914	Praj.g_00685
OG0001516	Syac.g_01420	Praj.g_00652
OG0001517	Syac.g_02019	Praj.g_00381
OG0001518	Syac.g_02371	Praj.g_02097
OG0001519	Syac.g_02384	Praj.g_02102
OG0001522	Syac.g_00849	Praj.g_00803
OG0001528	Syac.g_00682	Praj.g_02056
OG0001529	Syac.g_00047	Praj.g_00045
OG0001530	Syac.g_00389	Praj.g_00149
OG0001531	Syac.g_01965	Praj.g_00279
OG0001532	Syac.g_01487	Praj.g_01431
OG0001534	Syac.g_01258	Praj.g_01007
OG0001535	Syac.g_01242	Praj.g_00996
OG0001536	Syac.g_01177	Praj.g_00942
OG0001537	Syac.g_01378	Praj.g_00900
OG0001538	Syac.g_01336	Praj.g_00774
OG0001539	Syac.g_01403	Praj.g_00878
OG0001540	Syac.g_00358	Praj.g_00171
OG0001541	Syac.g_02256	Praj.g_00219
OG0001542	Syac.g_02265	Praj.g_00225
OG0001543	Syac.g_02307	Praj.g_00850
OG0001544	Syac.g_02383	Praj.g_02101
OG0001545	Syac.g_02462	Praj.g_02122
OG0001548	Syac.g_01030	Praj.g_01061
OG0001551	Syac.g_00861	Praj.g_01843
OG0001557	Syac.g_01372	Praj.g_00904
OG0001559	Syac.g_00390	Praj.g_00148
OG0001560	Syac.g_00403	Praj.g_00138
OG0001561	Syac.g_01248	Praj.g_01000
OG0001562	Syac.g_01234	Praj.g_00990
OG0001563	Syac.g_02095	Praj.g_01951
OG0001570	Syac.g_01108	Praj.g_01284
OG0001575	Syac.g_01791	Praj.g_00556
OG0001576	Syac.g_01729	Praj.g_01541
OG0001577	Syac.g_00765	Praj.g_01465
OG0001578	Syac.g_01028	Praj.g_01362
OG0001579	Syac.g_02054, Syac.g_02049	Praj.g_00365
OG0001585	Syac.g_01072	Praj.g_01260
OG0001589	Syac.g_00657	Praj.g_01811
OG0001591	Syac.g_01409	Praj.g_00662
OG0001623	Syac.g_02036	Praj.g_00369
OG0001634	Syac.g_01414	Praj.g_00658
OG0001644	Syac.g_01266	Praj.g_00713
OG0001656	Syac.g_02050	Praj.g_00364
OG0001659	Syac.g_01478	Praj.g_01435
OG0001666	Syac.g_01452	Praj.g_01122
OG0001667	Syac.g_00472	Praj.g_01164
OG0001673	Syac.g_01973	Praj.g_00272
OG0001676	Syac.g_02051	Praj.g_00366
OG0001691	Syac.g_00950	Praj.g_01010
OG0001692	Syac.g_01626	Praj.g_01627
OG0001694	Syac.g_02255	Praj.g_00317
OG0001695	Syac.g_02457	Praj.g_02118
OG0001703	Syac.g_01914	Praj.g_00470
OG0001713	Syac.g_00783	Praj.g_01088
OG0001715	Syac.g_01035	Praj.g_01177
OG0001718	Syac.g_00465	Praj.g_01095
OG0001738	Syac.g_00236	Praj.g_00355
OG0001739	Syac.g_02455	Praj.g_02117
OG0001740	Syac.g_02459	Praj.g_02121
OG0001769	Syac.g_00998	Praj.g_01387
OG0001810	Syac.g_00344	Praj.g_00694
OG0001816	Syac.g_01405	Praj.g_00875
OG0001835	Syac.g_01587	Praj.g_01373
OG0001907	Syac.g_00338	Praj.g_00181
OG0001915	Syac.g_02486	Praj.g_02140
OG0001916	Syac.g_01887	Praj.g_00488
OG0001954	Syac.g_01099	Praj.g_01167
OG0001959	Syac.g_00119, Syac.g_00120	Praj.g_01607, Praj.g_02047, Praj.g_02048
OG0001978	Syac.g_00109	Praj.g_00039, Praj.g_01754, Praj.g_01901, Praj.g_00421
OG0001990	Syac.g_02460	Praj.g_00066
OG0002018	Syac.g_02458	Praj.g_02120
OG0002434	Syac.g_01800	Praj.g_00550
OG0002724	Syac.g_01538	Praj.g_00038
