Orthogroup	Syac	Prbh
OG0001132	Syac.g_01062	Prbh.g_00827
OG0001133	Syac.g_00958	Prbh.g_00008
OG0001134	Syac.g_01466	Prbh.g_01868
OG0001136	Syac.g_00767	Prbh.g_01286
OG0001137	Syac.g_00786	Prbh.g_01273
OG0001138	Syac.g_01486	Prbh.g_01252
OG0001139	Syac.g_01488	Prbh.g_01250
OG0001140	Syac.g_01489	Prbh.g_01249
OG0001141	Syac.g_01490	Prbh.g_01248
OG0001142	Syac.g_01491	Prbh.g_01247
OG0001143	Syac.g_01499	Prbh.g_01240
OG0001144	Syac.g_01508	Prbh.g_01235
OG0001145	Syac.g_00740	Prbh.g_01365
OG0001146	Syac.g_00722	Prbh.g_01377
OG0001147	Syac.g_01689	Prbh.g_00002
OG0001148	Syac.g_01918	Prbh.g_00011
OG0001149	Syac.g_01919	Prbh.g_00012
OG0001150	Syac.g_01920	Prbh.g_00013
OG0001151	Syac.g_01932	Prbh.g_00025
OG0001152	Syac.g_01933	Prbh.g_00026
OG0001153	Syac.g_01670	Prbh.g_00131
OG0001154	Syac.g_01671	Prbh.g_00132
OG0001155	Syac.g_00621	Prbh.g_00149
OG0001156	Syac.g_00618	Prbh.g_00152
OG0001157	Syac.g_00617	Prbh.g_00153
OG0001158	Syac.g_00616	Prbh.g_00154
OG0001159	Syac.g_00615	Prbh.g_00155
OG0001160	Syac.g_00570	Prbh.g_00181
OG0001161	Syac.g_02385	Prbh.g_01837
OG0001162	Syac.g_01307	Prbh.g_01824
OG0001163	Syac.g_00562	Prbh.g_01790
OG0001164	Syac.g_00556	Prbh.g_01787
OG0001165	Syac.g_00551	Prbh.g_01784
OG0001166	Syac.g_00520	Prbh.g_01763
OG0001167	Syac.g_00667	Prbh.g_01745
OG0001168	Syac.g_00665	Prbh.g_01743
OG0001169	Syac.g_00663	Prbh.g_01741
OG0001170	Syac.g_00661	Prbh.g_01739
OG0001171	Syac.g_00650	Prbh.g_01729
OG0001172	Syac.g_02187	Prbh.g_01714
OG0001173	Syac.g_02186	Prbh.g_01713
OG0001174	Syac.g_02178	Prbh.g_01705
OG0001175	Syac.g_02177	Prbh.g_01704
OG0001176	Syac.g_02141	Prbh.g_01696
OG0001177	Syac.g_02143	Prbh.g_01694
OG0001178	Syac.g_00539	Prbh.g_01777
OG0001179	Syac.g_02112	Prbh.g_01661
OG0001180	Syac.g_02087	Prbh.g_01638
OG0001181	Syac.g_02083	Prbh.g_01634
OG0001182	Syac.g_02074	Prbh.g_01626
OG0001183	Syac.g_02070	Prbh.g_01620
OG0001184	Syac.g_00186	Prbh.g_01602
OG0001185	Syac.g_00162	Prbh.g_01586
OG0001186	Syac.g_00082	Prbh.g_01562
OG0001187	Syac.g_00085	Prbh.g_01559
OG0001188	Syac.g_00076	Prbh.g_01557
OG0001189	Syac.g_00054	Prbh.g_01540
OG0001190	Syac.g_02353	Prbh.g_01535
OG0001191	Syac.g_02368	Prbh.g_01525
OG0001192	Syac.g_02374	Prbh.g_01520
OG0001193	Syac.g_02406	Prbh.g_01507
OG0001194	Syac.g_02408	Prbh.g_01506
OG0001195	Syac.g_02409	Prbh.g_01505
OG0001196	Syac.g_02477	Prbh.g_01488
OG0001197	Syac.g_02479	Prbh.g_01486
OG0001198	Syac.g_02491	Prbh.g_01479
OG0001199	Syac.g_00445	Prbh.g_00708
OG0001200	Syac.g_00443	Prbh.g_00706
OG0001201	Syac.g_00395	Prbh.g_00675
OG0001202	Syac.g_02285	Prbh.g_00583
OG0001203	Syac.g_01967	Prbh.g_00542
OG0001204	Syac.g_02200	Prbh.g_00536
OG0001205	Syac.g_00706	Prbh.g_00387
OG0001206	Syac.g_01715	Prbh.g_00366
OG0001207	Syac.g_01915	Prbh.g_00354
OG0001208	Syac.g_01902	Prbh.g_00349
OG0001209	Syac.g_01833	Prbh.g_00294
OG0001210	Syac.g_01826	Prbh.g_00290
OG0001211	Syac.g_01809	Prbh.g_00280
OG0001212	Syac.g_01751	Prbh.g_00234
OG0001213	Syac.g_00968	Prbh.g_01452
OG0001215	Syac.g_00919	Prbh.g_00925
OG0001216	Syac.g_01285	Prbh.g_00947
OG0001217	Syac.g_01043	Prbh.g_01875
OG0001218	Syac.g_01679	Prbh.g_01339
OG0001220	Syac.g_00813	Prbh.g_01009
OG0001221	Syac.g_01379	Prbh.g_00889
OG0001223	Syac.g_01215	Prbh.g_01103
OG0001224	Syac.g_00880	Prbh.g_01035
OG0001225	Syac.g_00882	Prbh.g_01033
OG0001226	Syac.g_01026	Prbh.g_01444
OG0001227	Syac.g_02387	Prbh.g_01331
OG0001228	Syac.g_00700	Prbh.g_01232
OG0001229	Syac.g_00906	Prbh.g_01872
OG0001230	Syac.g_01621	Prbh.g_00089
OG0001231	Syac.g_00017	Prbh.g_00410
OG0001232	Syac.g_00509	Prbh.g_01759
OG0001233	Syac.g_00660	Prbh.g_01738
OG0001234	Syac.g_02173	Prbh.g_01702
OG0001235	Syac.g_02147	Prbh.g_01698
OG0001236	Syac.g_00189	Prbh.g_01605
OG0001237	Syac.g_00184	Prbh.g_01601
OG0001238	Syac.g_02369	Prbh.g_01524
OG0001240	Syac.g_00411	Prbh.g_00690
OG0001241	Syac.g_00402	Prbh.g_00681
OG0001242	Syac.g_00370	Prbh.g_00662
OG0001243	Syac.g_00363	Prbh.g_00655
OG0001244	Syac.g_00333	Prbh.g_00640
OG0001245	Syac.g_01064	Prbh.g_01320
OG0001246	Syac.g_01876	Prbh.g_00824
OG0001247	Syac.g_01303	Prbh.g_00918
OG0001248	Syac.g_01306	Prbh.g_00920
OG0001249	Syac.g_02029	Prbh.g_00442
OG0001250	Syac.g_00838	Prbh.g_00995
OG0001251	Syac.g_02415	Prbh.g_00858
OG0001252	Syac.g_00874	Prbh.g_01040
OG0001253	Syac.g_01063	Prbh.g_01442
OG0001254	Syac.g_01465	Prbh.g_01866
OG0001255	Syac.g_01957	Prbh.g_01300
OG0001256	Syac.g_00563	Prbh.g_00188
OG0001258	Syac.g_00553	Prbh.g_01786
OG0001259	Syac.g_00662	Prbh.g_01740
OG0001262	Syac.g_00056	Prbh.g_01542
OG0001263	Syac.g_00360	Prbh.g_00653
OG0001265	Syac.g_00372	Prbh.g_00663
OG0001266	Syac.g_02289	Prbh.g_00579
OG0001267	Syac.g_02253	Prbh.g_00499
OG0001268	Syac.g_02014	Prbh.g_00433
OG0001269	Syac.g_01960	Prbh.g_01008
OG0001270	Syac.g_00690	Prbh.g_00398
OG0001271	Syac.g_01703	Prbh.g_00359
OG0001272	Syac.g_01898	Prbh.g_00345
OG0001273	Syac.g_00974	Prbh.g_01222
OG0001274	Syac.g_02323	Prbh.g_00556
OG0001275	Syac.g_01228	Prbh.g_01112
OG0001276	Syac.g_01244	Prbh.g_01123
OG0001278	Syac.g_01517	Prbh.g_01228
OG0001279	Syac.g_01605	Prbh.g_01396
OG0001280	Syac.g_00731	Prbh.g_01372
OG0001281	Syac.g_00721	Prbh.g_01378
OG0001282	Syac.g_01917	Prbh.g_00010
OG0001283	Syac.g_02472	Prbh.g_01492
OG0001284	Syac.g_00586	Prbh.g_00175
OG0001285	Syac.g_01060	Prbh.g_01756
OG0001286	Syac.g_02089	Prbh.g_01640
OG0001287	Syac.g_00154	Prbh.g_01579
OG0001288	Syac.g_00141	Prbh.g_01569
OG0001289	Syac.g_00426	Prbh.g_00696
OG0001291	Syac.g_00349	Prbh.g_00645
OG0001292	Syac.g_02205	Prbh.g_00531
OG0001293	Syac.g_02226	Prbh.g_00518
OG0001296	Syac.g_01870	Prbh.g_00321
OG0001297	Syac.g_01866	Prbh.g_00316
OG0001298	Syac.g_01774	Prbh.g_00252
OG0001299	Syac.g_01417	Prbh.g_01186
OG0001300	Syac.g_00910	Prbh.g_00929
OG0001301	Syac.g_00897	Prbh.g_00934
OG0001302	Syac.g_01012	Prbh.g_01051
OG0001304	Syac.g_01257	Prbh.g_01136
OG0001305	Syac.g_00890	Prbh.g_01027
OG0001306	Syac.g_00749	Prbh.g_01298
OG0001307	Syac.g_02156	Prbh.g_01936
OG0001309	Syac.g_01860	Prbh.g_00205
OG0001310	Syac.g_00528	Prbh.g_01769
OG0001311	Syac.g_01246	Prbh.g_01125
OG0001312	Syac.g_01147	Prbh.g_01063
OG0001314	Syac.g_00809, Syac.g_00460	Prbh.g_01949, Prbh.g_00791
OG0001315	Syac.g_02072	Prbh.g_01861
OG0001316	Syac.g_00342	Prbh.g_00641
OG0001317	Syac.g_01971	Prbh.g_00546
OG0001318	Syac.g_02218	Prbh.g_00522
OG0001319	Syac.g_02242	Prbh.g_00506
OG0001321	Syac.g_00712	Prbh.g_00381
OG0001322	Syac.g_00713	Prbh.g_00380
OG0001323	Syac.g_01857	Prbh.g_00310
OG0001324	Syac.g_00909	Prbh.g_00930
OG0001325	Syac.g_01281	Prbh.g_01168
OG0001328	Syac.g_01385	Prbh.g_01357
OG0001329	Syac.g_01007	Prbh.g_01816
OG0001330	Syac.g_00738	Prbh.g_00201
OG0001332	Syac.g_00625	Prbh.g_00146
OG0001333	Syac.g_00666	Prbh.g_01744
OG0001334	Syac.g_02061	Prbh.g_01617
OG0001335	Syac.g_02060	Prbh.g_01616
OG0001336	Syac.g_02473	Prbh.g_01491
OG0001337	Syac.g_02064, Syac.g_02040	Prbh.g_00447
OG0001338	Syac.g_02048, Syac.g_02022, Syac.g_00474, Syac.g_02037	Prbh.g_00444
OG0001339	Syac.g_00400	Prbh.g_00679
OG0001340	Syac.g_02039	Prbh.g_00446
OG0001341	Syac.g_00904	Prbh.g_01881
OG0001343	Syac.g_02413	Prbh.g_00855
OG0001344	Syac.g_00774	Prbh.g_01278
OG0001346	Syac.g_00728	Prbh.g_01374
OG0001348	Syac.g_00857	Prbh.g_01888
OG0001349	Syac.g_00504	Prbh.g_00076
OG0001352	Syac.g_01842	Prbh.g_00914
OG0001353	Syac.g_00850	Prbh.g_00985
OG0001354	Syac.g_01201	Prbh.g_01096
OG0001355	Syac.g_01823	Prbh.g_01146
OG0001358	Syac.g_00952	Prbh.g_01463
OG0001359	Syac.g_02412	Prbh.g_00856
OG0001361	Syac.g_00800	Prbh.g_01264
OG0001362	Syac.g_01649	Prbh.g_00113
OG0001363	Syac.g_01651	Prbh.g_00115
OG0001364	Syac.g_00204	Prbh.g_01614
OG0001372	Syac.g_01845	Prbh.g_01897
OG0001375	Syac.g_02414	Prbh.g_00854
OG0001379	Syac.g_00736	Prbh.g_01367
OG0001380	Syac.g_01589	Prbh.g_01341
OG0001381	Syac.g_02162	Prbh.g_01308
OG0001382	Syac.g_00148	Prbh.g_01343
OG0001394	Syac.g_01373	Prbh.g_00893
OG0001398	Syac.g_01120	Prbh.g_01399
OG0001401	Syac.g_00844, Syac.g_00845	Prbh.g_00990
OG0001402	Syac.g_00957	Prbh.g_01458
OG0001403	Syac.g_00033	Prbh.g_00750
OG0001404	Syac.g_00451	Prbh.g_00714
OG0001405	Syac.g_02058	Prbh.g_00453
OG0001407	Syac.g_01841	Prbh.g_01345
OG0001410	Syac.g_02155	Prbh.g_01937
OG0001411	Syac.g_00180	Prbh.g_00055, Prbh.g_00721
OG0001414	Syac.g_02161	Prbh.g_00551
OG0001423	Syac.g_00457	Prbh.g_01940
OG0001425	Syac.g_02373	Prbh.g_01521
OG0001430	Syac.g_02345	Prbh.g_01340
OG0001435	Syac.g_01399	Prbh.g_00874
OG0001443	Syac.g_02382	Prbh.g_01871
OG0001446	Syac.g_01293	Prbh.g_01878
OG0001448	Syac.g_01094	Prbh.g_00375
OG0001461	Syac.g_02168	Prbh.g_01839
OG0001465	Syac.g_01299	Prbh.g_00941
OG0001468	Syac.g_01014	Prbh.g_00846
OG0001476	Syac.g_00782	Prbh.g_01275
OG0001477	Syac.g_00900	Prbh.g_01893
OG0001481	Syac.g_01260	Prbh.g_01356
OG0001487	Syac.g_01678	Prbh.g_00139
OG0001488	Syac.g_00791	Prbh.g_01269
OG0001489	Syac.g_02078	Prbh.g_01629
OG0001494	Syac.g_00088	Prbh.g_00068
OG0001495	Syac.g_02144	Prbh.g_01693
OG0001496	Syac.g_00902	Prbh.g_01895
OG0001497	Syac.g_00901	Prbh.g_01894
OG0001498	Syac.g_01987	Prbh.g_00414
OG0001505	Syac.g_00105	Prbh.g_00063
OG0001510	Syac.g_00150	Prbh.g_01575
OG0001511	Syac.g_00387	Prbh.g_00671
OG0001512	Syac.g_01966	Prbh.g_01335
OG0001514	Syac.g_00903	Prbh.g_01896
OG0001515	Syac.g_00914	Prbh.g_00927
OG0001516	Syac.g_01420	Prbh.g_01189
OG0001517	Syac.g_02019	Prbh.g_00438
OG0001518	Syac.g_02371	Prbh.g_01522
OG0001519	Syac.g_02384	Prbh.g_01517
OG0001522	Syac.g_00849	Prbh.g_00986
OG0001527	Syac.g_01794	Prbh.g_00266
OG0001529	Syac.g_00047	Prbh.g_00742
OG0001530	Syac.g_00389	Prbh.g_00672
OG0001531	Syac.g_01965	Prbh.g_00541
OG0001532	Syac.g_01487	Prbh.g_01251
OG0001534	Syac.g_01258	Prbh.g_01137
OG0001535	Syac.g_01242	Prbh.g_01122
OG0001536	Syac.g_01177	Prbh.g_01082
OG0001537	Syac.g_01378	Prbh.g_00890
OG0001538	Syac.g_01336	Prbh.g_00958
OG0001539	Syac.g_01403	Prbh.g_00869
OG0001540	Syac.g_00358	Prbh.g_00651
OG0001541	Syac.g_02256	Prbh.g_00603
OG0001542	Syac.g_02265	Prbh.g_00597
OG0001543	Syac.g_02307	Prbh.g_01876
OG0001544	Syac.g_02383	Prbh.g_01518
OG0001545	Syac.g_02462	Prbh.g_01502
OG0001557	Syac.g_01372	Prbh.g_00894
OG0001559	Syac.g_00390	Prbh.g_00673
OG0001560	Syac.g_00403	Prbh.g_00683
OG0001561	Syac.g_01248	Prbh.g_01127
OG0001563	Syac.g_02095	Prbh.g_01645
OG0001574	Syac.g_01796	Prbh.g_00268
OG0001575	Syac.g_01791	Prbh.g_00263
OG0001576	Syac.g_01729	Prbh.g_01386
OG0001579	Syac.g_02054, Syac.g_02049	Prbh.g_00449
OG0001580	Syac.g_02341	Prbh.g_00735
OG0001586	Syac.g_00498, Syac.g_00104	Prbh.g_01913
OG0001589	Syac.g_00657	Prbh.g_01736
OG0001591	Syac.g_01409	Prbh.g_00906
OG0001592	Syac.g_02342	Prbh.g_00736
OG0001614	Syac.g_00164	Prbh.g_01587
OG0001616	Syac.g_01472	Prbh.g_01259
OG0001617	Syac.g_00907	Prbh.g_00931
OG0001619	Syac.g_01164	Prbh.g_01072
OG0001620	Syac.g_02007	Prbh.g_00429
OG0001621	Syac.g_02215	Prbh.g_00526
OG0001622	Syac.g_02471	Prbh.g_01493
OG0001634	Syac.g_01414	Prbh.g_01183
OG0001636	Syac.g_00038	Prbh.g_00747
OG0001639	Syac.g_00622	Prbh.g_00148
OG0001640	Syac.g_00868	Prbh.g_01043
OG0001641	Syac.g_01219	Prbh.g_01105
OG0001643	Syac.g_00984	Prbh.g_01214
OG0001644	Syac.g_01266	Prbh.g_01158
OG0001656	Syac.g_02050	Prbh.g_00450
OG0001658	Syac.g_02352	Prbh.g_00740
OG0001659	Syac.g_01478	Prbh.g_01407
OG0001676	Syac.g_02051	Prbh.g_00448
OG0001678	Syac.g_02188	Prbh.g_01715
OG0001679	Syac.g_01788	Prbh.g_00443
OG0001691	Syac.g_00950	Prbh.g_01045
OG0001693	Syac.g_00885	Prbh.g_00805
OG0001713	Syac.g_00783	Prbh.g_01360
OG0001717	Syac.g_00306	Prbh.g_00822
OG0001731	Syac.g_00602	Prbh.g_00161
OG0001758	Syac.g_01440	Prbh.g_01799
OG0001762	Syac.g_01225	Prbh.g_01110
OG0001764	Syac.g_01128	Prbh.g_01152
OG0001770	Syac.g_01454	Prbh.g_01802
OG0001771	Syac.g_00851	Prbh.g_01843
OG0001795	Syac.g_01443	Prbh.g_00844
OG0001875	Syac.g_01439	Prbh.g_01800
OG0001876	Syac.g_01438	Prbh.g_01801
OG0001916	Syac.g_01887	Prbh.g_00335
OG0001974	Syac.g_02350	Prbh.g_00407
OG0003628	Syac.g_00097	Prbh.g_00072
