Orthogroup	Syac	Syah
OG0001139	Syac.g_01488	Syah.g_01419
OG0001140	Syac.g_01489	Syah.g_01418
OG0001141	Syac.g_01490	Syah.g_01417
OG0001142	Syac.g_01491	Syah.g_01416
OG0001143	Syac.g_01499	Syah.g_01408
OG0001144	Syac.g_01508	Syah.g_01399
OG0001145	Syac.g_00740	Syah.g_02188
OG0001146	Syac.g_00722	Syah.g_02206
OG0001147	Syac.g_01689	Syah.g_01234
OG0001148	Syac.g_01918	Syah.g_00984
OG0001149	Syac.g_01919	Syah.g_00983
OG0001150	Syac.g_01920	Syah.g_00982
OG0001151	Syac.g_01932	Syah.g_00970
OG0001152	Syac.g_01933	Syah.g_00969
OG0001153	Syac.g_01670	Syah.g_01253
OG0001154	Syac.g_01671	Syah.g_01252
OG0001155	Syac.g_00621	Syah.g_02313
OG0001156	Syac.g_00618	Syah.g_02316
OG0001157	Syac.g_00617	Syah.g_02317
OG0001158	Syac.g_00616	Syah.g_02318
OG0001159	Syac.g_00615	Syah.g_02319
OG0001161	Syac.g_02385	Syah.g_00475
OG0001162	Syac.g_01307	Syah.g_01745
OG0001163	Syac.g_00562	Syah.g_02370
OG0001164	Syac.g_00556	Syah.g_02376
OG0001165	Syac.g_00551	Syah.g_02381
OG0001166	Syac.g_00520	Syah.g_02410
OG0001167	Syac.g_00667	Syah.g_02259
OG0001168	Syac.g_00665	Syah.g_02261
OG0001169	Syac.g_00663	Syah.g_02263
OG0001170	Syac.g_00661	Syah.g_02265
OG0001171	Syac.g_00650	Syah.g_02276
OG0001172	Syac.g_02187	Syah.g_00692
OG0001173	Syac.g_02186	Syah.g_00693
OG0001174	Syac.g_02178	Syah.g_00701
OG0001175	Syac.g_02177	Syah.g_00702
OG0001176	Syac.g_02141	Syah.g_00738
OG0001177	Syac.g_02143	Syah.g_00736
OG0001178	Syac.g_00539	Syah.g_02390
OG0001179	Syac.g_02112	Syah.g_00767
OG0001180	Syac.g_02087	Syah.g_00792
OG0001181	Syac.g_02083	Syah.g_00796
OG0001182	Syac.g_02074	Syah.g_00805
OG0001183	Syac.g_02070	Syah.g_00810
OG0001184	Syac.g_00186	Syah.g_00192
OG0001185	Syac.g_00162	Syah.g_00244
OG0001186	Syac.g_00082	Syah.g_00294
OG0001187	Syac.g_00085	Syah.g_00289
OG0001188	Syac.g_00076	Syah.g_00299
OG0001189	Syac.g_00054	Syah.g_00316
OG0001190	Syac.g_02353	Syah.g_00512
OG0001191	Syac.g_02368	Syah.g_00491
OG0001192	Syac.g_02374	Syah.g_00485
OG0001193	Syac.g_02406	Syah.g_00456
OG0001194	Syac.g_02408	Syah.g_00454
OG0001195	Syac.g_02409	Syah.g_00453
OG0001196	Syac.g_02477	Syah.g_00390
OG0001197	Syac.g_02479	Syah.g_00388
OG0001198	Syac.g_02491	Syah.g_00376
OG0001199	Syac.g_00445	Syah.g_02488
OG0001200	Syac.g_00443	Syah.g_02490
OG0001201	Syac.g_00395	Syah.g_02538
OG0001202	Syac.g_02285	Syah.g_00594
OG0001203	Syac.g_01967	Syah.g_00909
OG0001204	Syac.g_02200	Syah.g_00676
OG0001205	Syac.g_00706	Syah.g_02222
OG0001206	Syac.g_01715	Syah.g_01208
OG0001207	Syac.g_01915	Syah.g_00987
OG0001208	Syac.g_01902	Syah.g_00999
OG0001209	Syac.g_01833	Syah.g_01067
OG0001210	Syac.g_01826	Syah.g_01074
OG0001211	Syac.g_01809	Syah.g_01092
OG0001212	Syac.g_01751	Syah.g_01150
OG0001213	Syac.g_00968	Syah.g_01946
OG0001214	Syac.g_00981	Syah.g_01933
OG0001215	Syac.g_00919	Syah.g_01996
OG0001216	Syac.g_01285	Syah.g_01727
OG0001217	Syac.g_01043	Syah.g_01869
OG0001218	Syac.g_01679	Syah.g_01244
OG0001220	Syac.g_00813	Syah.g_02113
OG0001221	Syac.g_01379	Syah.g_01816
OG0001223	Syac.g_01215	Syah.g_01654
OG0001224	Syac.g_00880	Syah.g_02034
OG0001225	Syac.g_00882	Syah.g_02032
OG0001226	Syac.g_01026	Syah.g_01887
OG0001227	Syac.g_02387	Syah.g_00472
OG0001228	Syac.g_00700	Syah.g_02228
OG0001229	Syac.g_00906	Syah.g_02009
OG0001230	Syac.g_01621	Syah.g_01302
OG0001231	Syac.g_00017	Syah.g_00356
OG0001232	Syac.g_00509	Syah.g_02422
OG0001233	Syac.g_00660	Syah.g_02266
OG0001234	Syac.g_02173	Syah.g_00706
OG0001236	Syac.g_00189	Syah.g_00189
OG0001237	Syac.g_00184	Syah.g_00201
OG0001238	Syac.g_02369	Syah.g_00490
OG0001240	Syac.g_00411	Syah.g_02523
OG0001241	Syac.g_00402	Syah.g_02532
OG0001242	Syac.g_00370	Syah.g_00011
OG0001243	Syac.g_00363	Syah.g_00017
OG0001244	Syac.g_00333	Syah.g_00049
OG0001245	Syac.g_01064	Syah.g_01848
OG0001246	Syac.g_01876	Syah.g_01025
OG0001247	Syac.g_01303	Syah.g_01741
OG0001248	Syac.g_01306	Syah.g_01744
OG0001249	Syac.g_02029	Syah.g_00849
OG0001250	Syac.g_00838	Syah.g_02090
OG0001251	Syac.g_02415	Syah.g_00448
OG0001252	Syac.g_00874	Syah.g_02041
OG0001253	Syac.g_01063	Syah.g_01849
OG0001254	Syac.g_01465	Syah.g_01438
OG0001255	Syac.g_01957	Syah.g_00919
OG0001256	Syac.g_00563	Syah.g_02369
OG0001257	Syac.g_01686	Syah.g_01237
OG0001258	Syac.g_00553	Syah.g_02379
OG0001259	Syac.g_00662	Syah.g_02264
OG0001260	Syac.g_00640	Syah.g_02286
OG0001262	Syac.g_00056	Syah.g_00314
OG0001263	Syac.g_00360	Syah.g_00020
OG0001265	Syac.g_00372	Syah.g_00009
OG0001266	Syac.g_02289	Syah.g_00590
OG0001267	Syac.g_02253	Syah.g_00624
OG0001268	Syac.g_02014	Syah.g_00864
OG0001269	Syac.g_01960	Syah.g_00916
OG0001270	Syac.g_00690	Syah.g_02238
OG0001271	Syac.g_01703	Syah.g_01218
OG0001272	Syac.g_01898	Syah.g_01003
OG0001273	Syac.g_00974	Syah.g_01940
OG0001274	Syac.g_02323	Syah.g_00537
OG0001275	Syac.g_01228	Syah.g_01669
OG0001276	Syac.g_01244	Syah.g_01685
OG0001277	Syac.g_02463	Syah.g_00404
OG0001278	Syac.g_01517	Syah.g_01390
OG0001279	Syac.g_01605	Syah.g_01323
OG0001280	Syac.g_00731	Syah.g_02197
OG0001281	Syac.g_00721	Syah.g_02207
OG0001282	Syac.g_01917	Syah.g_00985
OG0001283	Syac.g_02472	Syah.g_00395
OG0001284	Syac.g_00586	Syah.g_02348
OG0001286	Syac.g_02089	Syah.g_00790
OG0001287	Syac.g_00154	Syah.g_00252
OG0001288	Syac.g_00141	Syah.g_00266
OG0001289	Syac.g_00426	Syah.g_02508
OG0001291	Syac.g_00349	Syah.g_00032
OG0001292	Syac.g_02205	Syah.g_00671
OG0001293	Syac.g_02226	Syah.g_00650
OG0001294	Syac.g_01411	Syah.g_01507
OG0001295	Syac.g_01824	Syah.g_01076
OG0001296	Syac.g_01870	Syah.g_01030
OG0001297	Syac.g_01866	Syah.g_01034
OG0001298	Syac.g_01774	Syah.g_01128
OG0001299	Syac.g_01417	Syah.g_01501
OG0001300	Syac.g_00910	Syah.g_02005
OG0001301	Syac.g_00897	Syah.g_02018
OG0001302	Syac.g_01012	Syah.g_01901
OG0001303	Syac.g_01137	Syah.g_01580
OG0001304	Syac.g_01257	Syah.g_01698
OG0001305	Syac.g_00890	Syah.g_02024
OG0001306	Syac.g_00749	Syah.g_02179
OG0001307	Syac.g_02156	Syah.g_00724
OG0001309	Syac.g_01860	Syah.g_01040
OG0001310	Syac.g_00528	Syah.g_02402
OG0001311	Syac.g_01246	Syah.g_01687
OG0001312	Syac.g_01147	Syah.g_01590
OG0001314	Syac.g_00809	Syah.g_02117
OG0001315	Syac.g_02072	Syah.g_00808
OG0001316	Syac.g_00342	Syah.g_00039
OG0001317	Syac.g_01971	Syah.g_00905
OG0001318	Syac.g_02218	Syah.g_00658
OG0001319	Syac.g_02242	Syah.g_00635
OG0001321	Syac.g_00712	Syah.g_02216
OG0001322	Syac.g_00713	Syah.g_02215
OG0001323	Syac.g_01857	Syah.g_01043
OG0001324	Syac.g_00909	Syah.g_02006
OG0001325	Syac.g_01281	Syah.g_01723
OG0001326	Syac.g_02420	Syah.g_00443
OG0001328	Syac.g_01385	Syah.g_01822
OG0001329	Syac.g_01007	Syah.g_01906
OG0001330	Syac.g_00738	Syah.g_02190
OG0001332	Syac.g_00625	Syah.g_02308
OG0001333	Syac.g_00666	Syah.g_02260
OG0001334	Syac.g_02061	Syah.g_00818
OG0001335	Syac.g_02060	Syah.g_00819
OG0001336	Syac.g_02473	Syah.g_00394
OG0001337	Syac.g_02064	Syah.g_00815
OG0001337	Syac.g_02040	Syah.g_00837
OG0001338	Syac.g_02022	Syah.g_00856
OG0001338	Syac.g_00474	Syah.g_02456
OG0001338	Syac.g_02037	Syah.g_00841
OG0001340	Syac.g_02039	Syah.g_00838
OG0001341	Syac.g_00904	Syah.g_02011
OG0001343	Syac.g_02413	Syah.g_00450
OG0001344	Syac.g_00774	Syah.g_02153
OG0001345	Syac.g_00803	Syah.g_02124
OG0001346	Syac.g_00728	Syah.g_02200
OG0001347	Syac.g_00123	Syah.g_00284
OG0001348	Syac.g_00857	Syah.g_02073
OG0001349	Syac.g_00504	Syah.g_02427
OG0001352	Syac.g_01842	Syah.g_01058
OG0001353	Syac.g_00850	Syah.g_02079
OG0001354	Syac.g_01201	Syah.g_01641
OG0001355	Syac.g_01823	Syah.g_01077
OG0001357	Syac.g_01943	Syah.g_00935
OG0001358	Syac.g_00952	Syah.g_01963
OG0001359	Syac.g_02412	Syah.g_00451
OG0001360	Syac.g_00805	Syah.g_02122
OG0001361	Syac.g_00800	Syah.g_02127
OG0001362	Syac.g_01649	Syah.g_01275
OG0001363	Syac.g_01651	Syah.g_01273
OG0001364	Syac.g_00204	Syah.g_00174
OG0001366	Syac.g_00517	Syah.g_02413
OG0001370	Syac.g_01294	Syah.g_01732
OG0001372	Syac.g_01845	Syah.g_01055
OG0001373	Syac.g_02419	Syah.g_00444
OG0001374	Syac.g_02427	Syah.g_00436
OG0001375	Syac.g_02414	Syah.g_00449
OG0001376	Syac.g_02376	Syah.g_00483
OG0001377	Syac.g_02375	Syah.g_00484
OG0001378	Syac.g_00689	Syah.g_02239
OG0001379	Syac.g_00736	Syah.g_02192
OG0001381	Syac.g_02162	Syah.g_00717
OG0001382	Syac.g_00148	Syah.g_00258
OG0001385	Syac.g_02416	Syah.g_00447
OG0001386	Syac.g_02417	Syah.g_00446
OG0001387	Syac.g_02418	Syah.g_00445
OG0001388	Syac.g_02421	Syah.g_00442
OG0001389	Syac.g_02422	Syah.g_00441
OG0001390	Syac.g_02423	Syah.g_00440
OG0001391	Syac.g_02424	Syah.g_00439
OG0001392	Syac.g_02425	Syah.g_00438
OG0001393	Syac.g_02426	Syah.g_00437
OG0001394	Syac.g_01373	Syah.g_01810
OG0001395	Syac.g_01262	Syah.g_01705
OG0001396	Syac.g_00229	Syah.g_00149
OG0001396	Syac.g_00124	Syah.g_00286
OG0001398	Syac.g_01120	Syah.g_01563
OG0001400	Syac.g_00336	Syah.g_00045
OG0001401	Syac.g_00844, Syac.g_00845	Syah.g_02084
OG0001402	Syac.g_00957	Syah.g_01958
OG0001403	Syac.g_00033	Syah.g_00341
OG0001404	Syac.g_00451	Syah.g_02482
OG0001405	Syac.g_02058	Syah.g_00821
OG0001406	Syac.g_02377	Syah.g_00482
OG0001407	Syac.g_01841	Syah.g_01059
OG0001408	Syac.g_01530	Syah.g_01378
OG0001410	Syac.g_02155	Syah.g_00725
OG0001412	Syac.g_00227	Syah.g_00151
OG0001413	Syac.g_01019	Syah.g_01894
OG0001414	Syac.g_02161	Syah.g_00718
OG0001416	Syac.g_00724	Syah.g_02204
OG0001417	Syac.g_01200	Syah.g_01640
OG0001419	Syac.g_01840	Syah.g_01060
OG0001420	Syac.g_01847	Syah.g_01053
OG0001423	Syac.g_00457	Syah.g_00965
OG0001425	Syac.g_02373	Syah.g_00486
OG0001426	Syac.g_00483	Syah.g_02449
OG0001428	Syac.g_00301	Syah.g_00081
OG0001430	Syac.g_02345	Syah.g_00518
OG0001432	Syac.g_01572	Syah.g_01348
OG0001434	Syac.g_01368	Syah.g_01805
OG0001435	Syac.g_01399	Syah.g_01525
OG0001436	Syac.g_00210	Syah.g_00168
OG0001436	Syac.g_00209	Syah.g_00169
OG0001438	Syac.g_00280	Syah.g_00102
OG0001439	Syac.g_00250	Syah.g_00128
OG0001442	Syac.g_01358	Syah.g_01795
OG0001443	Syac.g_02382	Syah.g_00478
OG0001444	Syac.g_00415	Syah.g_02519
OG0001446	Syac.g_01293	Syah.g_01731
OG0001447	Syac.g_00362	Syah.g_00018
OG0001448	Syac.g_01094	Syah.g_01540
OG0001449	Syac.g_02197	Syah.g_00679
OG0001452	Syac.g_02214	Syah.g_00663
OG0001456	Syac.g_02434	Syah.g_00434
OG0001457	Syac.g_02435	Syah.g_00433
OG0001458	Syac.g_02436	Syah.g_00432
OG0001459	Syac.g_01445	Syah.g_01456
OG0001461	Syac.g_02168	Syah.g_00711
OG0001462	Syac.g_00039	Syah.g_00335
OG0001465	Syac.g_01299	Syah.g_01737
OG0001468	Syac.g_01014	Syah.g_01899
OG0001470	Syac.g_00683	Syah.g_02242
OG0001471	Syac.g_00257	Syah.g_00123
OG0001473	Syac.g_01010	Syah.g_01903
OG0001474	Syac.g_02013	Syah.g_00865
OG0001475	Syac.g_00681	Syah.g_02244
OG0001476	Syac.g_00782	Syah.g_02145
OG0001477	Syac.g_00900	Syah.g_02015
OG0001478	Syac.g_01710	Syah.g_01211
OG0001479	Syac.g_02016	Syah.g_00862
OG0001480	Syac.g_00812	Syah.g_02114
OG0001481	Syac.g_01260	Syah.g_01703
OG0001482	Syac.g_01210	Syah.g_01650
OG0001487	Syac.g_01678	Syah.g_01245
OG0001488	Syac.g_00791	Syah.g_02136
OG0001489	Syac.g_02078	Syah.g_00801
OG0001492	Syac.g_01514	Syah.g_01393
OG0001493	Syac.g_01522	Syah.g_01385
OG0001494	Syac.g_00494	Syah.g_02438
OG0001494	Syac.g_00088	Syah.g_00325
OG0001495	Syac.g_02144	Syah.g_00735
OG0001496	Syac.g_00902	Syah.g_02013
OG0001497	Syac.g_00901	Syah.g_02014
OG0001498	Syac.g_01987	Syah.g_00889
OG0001499	Syac.g_01441	Syah.g_01463, Syah.g_01462
OG0001502	Syac.g_00818	Syah.g_02109
OG0001504	Syac.g_01446	Syah.g_01455
OG0001508	Syac.g_00684	Syah.g_02241
OG0001509	Syac.g_00117	Syah.g_00282
OG0001509	Syac.g_00230	Syah.g_00148
OG0001510	Syac.g_00150	Syah.g_00256
OG0001511	Syac.g_00387	Syah.g_02546
OG0001512	Syac.g_01966	Syah.g_00910
OG0001513	Syac.g_00185	Syah.g_00200
OG0001514	Syac.g_00903	Syah.g_02012
OG0001515	Syac.g_00914	Syah.g_02001
OG0001516	Syac.g_01420	Syah.g_01498
OG0001517	Syac.g_02019	Syah.g_00859
OG0001518	Syac.g_02371	Syah.g_00488
OG0001519	Syac.g_02384	Syah.g_00476
OG0001520	Syac.g_01787	Syah.g_01115
OG0001522	Syac.g_00849	Syah.g_02080
OG0001527	Syac.g_01794	Syah.g_01107
OG0001528	Syac.g_00682	Syah.g_02243
OG0001529	Syac.g_00047	Syah.g_00328
OG0001530	Syac.g_00389	Syah.g_02544
OG0001531	Syac.g_01965	Syah.g_00911
OG0001532	Syac.g_01487	Syah.g_01420
OG0001533	Syac.g_01726	Syah.g_01174
OG0001534	Syac.g_01258	Syah.g_01699
OG0001535	Syac.g_01242	Syah.g_01683
OG0001536	Syac.g_01177	Syah.g_01617
OG0001537	Syac.g_01378	Syah.g_01815
OG0001538	Syac.g_01336	Syah.g_01774
OG0001539	Syac.g_01403	Syah.g_01521
OG0001540	Syac.g_00358	Syah.g_00022
OG0001541	Syac.g_02256	Syah.g_00621
OG0001542	Syac.g_02265	Syah.g_00612
OG0001543	Syac.g_02307	Syah.g_00568
OG0001544	Syac.g_02383	Syah.g_00477
OG0001545	Syac.g_02462	Syah.g_00405
OG0001546	Syac.g_01853	Syah.g_01047
OG0001547	Syac.g_01122	Syah.g_01565
OG0001548	Syac.g_01030	Syah.g_01882
OG0001551	Syac.g_00861	Syah.g_02068
OG0001557	Syac.g_01372	Syah.g_01809
OG0001559	Syac.g_00390	Syah.g_02543
OG0001560	Syac.g_00403	Syah.g_02531
OG0001561	Syac.g_01248	Syah.g_01689
OG0001562	Syac.g_01234	Syah.g_01675
OG0001563	Syac.g_02095	Syah.g_00784
OG0001567	Syac.g_01121	Syah.g_01564
OG0001568	Syac.g_01124	Syah.g_01567
OG0001570	Syac.g_01108	Syah.g_01553
OG0001572	Syac.g_01584	Syah.g_01333
OG0001574	Syac.g_01796	Syah.g_01105
OG0001575	Syac.g_01791	Syah.g_01110
OG0001576	Syac.g_01729	Syah.g_01172
OG0001577	Syac.g_00765	Syah.g_02162
OG0001578	Syac.g_01028	Syah.g_01885
OG0001578	Syac.g_01457	Syah.g_01445
OG0001579	Syac.g_02054	Syah.g_00824
OG0001579	Syac.g_02049	Syah.g_00828
OG0001580	Syac.g_02341	Syah.g_00523, Syah.g_00522
OG0001585	Syac.g_01072	Syah.g_01840
OG0001586	Syac.g_00498	Syah.g_02434
OG0001588	Syac.g_00200	Syah.g_00177
OG0001589	Syac.g_00657	Syah.g_02269
OG0001590	Syac.g_00973	Syah.g_01941
OG0001591	Syac.g_01409	Syah.g_01509
OG0001592	Syac.g_02342	Syah.g_00521
OG0001594	Syac.g_01609	Syah.g_01319
OG0001594	Syac.g_02362	Syah.g_00503
OG0001602	Syac.g_01300	Syah.g_01738
OG0001614	Syac.g_00164	Syah.g_00242
OG0001615	Syac.g_00825	Syah.g_02103
OG0001615	Syac.g_01819	Syah.g_01081
OG0001616	Syac.g_01472	Syah.g_01430
OG0001617	Syac.g_00907	Syah.g_02008
OG0001618	Syac.g_01274	Syah.g_01717
OG0001619	Syac.g_01164	Syah.g_01607
OG0001620	Syac.g_02007	Syah.g_00871
OG0001621	Syac.g_02215	Syah.g_00662
OG0001622	Syac.g_02471	Syah.g_00396
OG0001623	Syac.g_02036	Syah.g_00842
OG0001624	Syac.g_02388	Syah.g_00471
OG0001625	Syac.g_02220	Syah.g_00656
OG0001634	Syac.g_01414	Syah.g_01504
OG0001635	Syac.g_00137	Syah.g_00270
OG0001636	Syac.g_00038	Syah.g_00336
OG0001637	Syac.g_00646	Syah.g_02280
OG0001639	Syac.g_00622	Syah.g_02312
OG0001640	Syac.g_00868	Syah.g_02060
OG0001641	Syac.g_01219	Syah.g_01660
OG0001643	Syac.g_00984	Syah.g_01930
OG0001644	Syac.g_01266	Syah.g_01709
OG0001645	Syac.g_01125	Syah.g_01568
OG0001645	Syac.g_01548	Syah.g_02049
OG0001646	Syac.g_00475	Syah.g_01360
OG0001653	Syac.g_00412	Syah.g_02522
OG0001654	Syac.g_00624	Syah.g_02310
OG0001655	Syac.g_00487	Syah.g_02446
OG0001656	Syac.g_02050	Syah.g_00827
OG0001657	Syac.g_00319	Syah.g_00063
OG0001658	Syac.g_02352	Syah.g_00513
OG0001659	Syac.g_01478	Syah.g_01424
OG0001666	Syac.g_01452	Syah.g_01450
OG0001667	Syac.g_00472	Syah.g_02458
OG0001672	Syac.g_00437	Syah.g_02497, Syah.g_02496
OG0001673	Syac.g_01973	Syah.g_00903
OG0001675	Syac.g_01232	Syah.g_01673
OG0001676	Syac.g_02051	Syah.g_00826
OG0001677	Syac.g_02069	Syah.g_00811
OG0001678	Syac.g_02188	Syah.g_00691
OG0001679	Syac.g_01788	Syah.g_01114
OG0001680	Syac.g_00788	Syah.g_02139
OG0001680	Syac.g_00526	Syah.g_02404
OG0001681	Syac.g_01449	Syah.g_01452
OG0001681	Syac.g_00488	Syah.g_02445
OG0001681	Syac.g_00807	Syah.g_00957, Syah.g_01366
OG0001681	Syac.g_00468	Syah.g_02461
OG0001682	Syac.g_00627	Syah.g_02306
OG0001682	Syac.g_01277	Syah.g_01719
OG0001691	Syac.g_00950	Syah.g_01965
OG0001692	Syac.g_01626	Syah.g_01297
OG0001693	Syac.g_00885	Syah.g_02029
OG0001694	Syac.g_02255	Syah.g_00622
OG0001695	Syac.g_02457	Syah.g_00409
OG0001702	Syac.g_00421	Syah.g_02513
OG0001703	Syac.g_01914	Syah.g_00988
OG0001712	Syac.g_01065	Syah.g_01847
OG0001713	Syac.g_00783	Syah.g_02144
OG0001714	Syac.g_00491	Syah.g_02441
OG0001715	Syac.g_01035	Syah.g_01877
OG0001716	Syac.g_00816	Syah.g_02110
OG0001717	Syac.g_00306	Syah.g_00076
OG0001718	Syac.g_00465	Syah.g_02043
OG0001728	Syac.g_00061	Syah.g_02475
OG0001729	Syac.g_01962	Syah.g_00914
OG0001730	Syac.g_01955	Syah.g_00921
OG0001731	Syac.g_00602	Syah.g_02332
OG0001734	Syac.g_00815	Syah.g_02111
OG0001735	Syac.g_01428	Syah.g_01491
OG0001736	Syac.g_00224	Syah.g_00154
OG0001737	Syac.g_00274	Syah.g_00108
OG0001738	Syac.g_00236	Syah.g_00142
OG0001739	Syac.g_02455	Syah.g_00411
OG0001740	Syac.g_02459	Syah.g_00407
OG0001741	Syac.g_01939	Syah.g_00938
OG0001741	Syac.g_00489	Syah.g_02444
OG0001741	Syac.g_01045	Syah.g_01867
OG0001747	Syac.g_00337	Syah.g_00044
OG0001749	Syac.g_00220	Syah.g_00159
OG0001750	Syac.g_00414	Syah.g_02520
OG0001751	Syac.g_01974	Syah.g_00902
OG0001752	Syac.g_00637	Syah.g_02289
OG0001754	Syac.g_00644	Syah.g_02282
OG0001755	Syac.g_01861	Syah.g_01039
OG0001756	Syac.g_02381	Syah.g_00479
OG0001758	Syac.g_01440	Syah.g_01464
OG0001759	Syac.g_01734	Syah.g_01167
OG0001760	Syac.g_01051	Syah.g_01861
OG0001761	Syac.g_00944	Syah.g_01971
OG0001762	Syac.g_01225	Syah.g_01666
OG0001763	Syac.g_01214	Syah.g_01653
OG0001764	Syac.g_01128	Syah.g_01571
OG0001766	Syac.g_00262	Syah.g_00119
OG0001767	Syac.g_00211	Syah.g_00167
OG0001768	Syac.g_02271	Syah.g_00606
OG0001769	Syac.g_00998	Syah.g_01915
OG0001770	Syac.g_01454	Syah.g_01448
OG0001771	Syac.g_00851	Syah.g_02078
OG0001783	Syac.g_00159	Syah.g_00247
OG0001784	Syac.g_00419	Syah.g_02515
OG0001785	Syac.g_00645	Syah.g_02281
OG0001786	Syac.g_00584	Syah.g_02350
OG0001787	Syac.g_01837	Syah.g_01063
OG0001788	Syac.g_01834	Syah.g_01066
OG0001789	Syac.g_00730	Syah.g_02198
OG0001790	Syac.g_00756	Syah.g_02171
OG0001791	Syac.g_00784	Syah.g_02143
OG0001792	Syac.g_01509	Syah.g_01398
OG0001794	Syac.g_01255	Syah.g_01696
OG0001795	Syac.g_01443	Syah.g_01461
OG0001796	Syac.g_01236	Syah.g_01677
OG0001797	Syac.g_01155	Syah.g_01598
OG0001798	Syac.g_00959	Syah.g_01956
OG0001799	Syac.g_00995	Syah.g_01919
OG0001800	Syac.g_01606	Syah.g_01322
OG0001801	Syac.g_01614	Syah.g_01314
OG0001803	Syac.g_00702	Syah.g_02226
OG0001804	Syac.g_01986	Syah.g_00890
OG0001805	Syac.g_02209	Syah.g_00667
OG0001806	Syac.g_02243	Syah.g_00634
OG0001807	Syac.g_00208	Syah.g_00170
OG0001808	Syac.g_00197	Syah.g_00180
OG0001809	Syac.g_00346	Syah.g_00035
OG0001810	Syac.g_00344	Syah.g_00037
OG0001811	Syac.g_02262	Syah.g_00615
OG0001812	Syac.g_02343	Syah.g_00520
OG0001814	Syac.g_02480	Syah.g_00387
OG0001815	Syac.g_02489	Syah.g_00378
OG0001816	Syac.g_01405	Syah.g_01518
OG0001817	Syac.g_02439	Syah.g_00428
OG0001835	Syac.g_01587	Syah.g_01363
OG0001838	Syac.g_00008	Syah.g_00365
OG0001839	Syac.g_00035	Syah.g_00339
OG0001840	Syac.g_00053	Syah.g_00317
OG0001841	Syac.g_00060	Syah.g_00309
OG0001842	Syac.g_00630	Syah.g_02303
OG0001843	Syac.g_00165	Syah.g_00241
OG0001844	Syac.g_00166	Syah.g_00240
OG0001845	Syac.g_00167	Syah.g_00239
OG0001847	Syac.g_00371	Syah.g_00010
OG0001848	Syac.g_00375	Syah.g_00006
OG0001849	Syac.g_00427	Syah.g_02507
OG0001850	Syac.g_00436	Syah.g_02498
OG0001851	Syac.g_00441	Syah.g_02492
OG0001852	Syac.g_00442	Syah.g_02491
OG0001853	Syac.g_00448	Syah.g_02485
OG0001854	Syac.g_01969	Syah.g_00907
OG0001856	Syac.g_00571	Syah.g_02361
OG0001857	Syac.g_00574	Syah.g_02358
OG0001858	Syac.g_00608	Syah.g_02326
OG0001859	Syac.g_01925	Syah.g_00977
OG0001860	Syac.g_01912	Syah.g_00990
OG0001861	Syac.g_01897	Syah.g_01004
OG0001862	Syac.g_01886	Syah.g_01015
OG0001863	Syac.g_01881	Syah.g_01020
OG0001864	Syac.g_01828	Syah.g_01072
OG0001865	Syac.g_01762	Syah.g_01140
OG0001866	Syac.g_01737	Syah.g_01164
OG0001867	Syac.g_00942	Syah.g_01973
OG0001868	Syac.g_00725	Syah.g_02203
OG0001869	Syac.g_00764	Syah.g_02163
OG0001870	Syac.g_00772	Syah.g_02155
OG0001871	Syac.g_00778	Syah.g_02149
OG0001872	Syac.g_01513	Syah.g_01394
OG0001873	Syac.g_01473	Syah.g_01429
OG0001874	Syac.g_01470	Syah.g_01432
OG0001875	Syac.g_01439	Syah.g_01465
OG0001876	Syac.g_01438	Syah.g_01466
OG0001877	Syac.g_00913	Syah.g_02002
OG0001878	Syac.g_01229	Syah.g_01670
OG0001879	Syac.g_01223	Syah.g_01664
OG0001880	Syac.g_01186	Syah.g_01626
OG0001881	Syac.g_01185	Syah.g_01625
OG0001882	Syac.g_01158	Syah.g_01601
OG0001883	Syac.g_01154	Syah.g_01597
OG0001884	Syac.g_01145	Syah.g_01588
OG0001885	Syac.g_01133	Syah.g_01576
OG0001886	Syac.g_01129	Syah.g_01572
OG0001887	Syac.g_01386	Syah.g_01823
OG0001888	Syac.g_01366	Syah.g_01803
OG0001889	Syac.g_01325	Syah.g_01763
OG0001890	Syac.g_00831	Syah.g_02097
OG0001891	Syac.g_00827	Syah.g_02101
OG0001892	Syac.g_00811	Syah.g_02115
OG0001893	Syac.g_00960	Syah.g_01955
OG0001894	Syac.g_00978	Syah.g_01936
OG0001895	Syac.g_01610	Syah.g_01318
OG0001896	Syac.g_00698	Syah.g_02230
OG0001897	Syac.g_02010	Syah.g_00868
OG0001898	Syac.g_02030	Syah.g_00848
OG0001899	Syac.g_02105	Syah.g_00774
OG0001900	Syac.g_02228	Syah.g_00649
OG0001901	Syac.g_02229	Syah.g_00648
OG0001902	Syac.g_00289	Syah.g_00093
OG0001903	Syac.g_00279	Syah.g_00103
OG0001904	Syac.g_00206	Syah.g_00172
OG0001905	Syac.g_00195	Syah.g_00182
OG0001906	Syac.g_00357	Syah.g_00024
OG0001907	Syac.g_00338	Syah.g_00043
OG0001908	Syac.g_02258	Syah.g_00619
OG0001909	Syac.g_02269	Syah.g_00608
OG0001910	Syac.g_02315	Syah.g_00545
OG0001912	Syac.g_02364	Syah.g_00495
OG0001913	Syac.g_02366	Syah.g_00493
OG0001914	Syac.g_01460	Syah.g_01442
OG0001915	Syac.g_02486	Syah.g_00381
