Orthogroup	Syac	Syam
OG0001162	Syac.g_01307	Syam.g_01257
OG0001163	Syac.g_00562	Syam.g_01977
OG0001164	Syac.g_00556	Syam.g_01983
OG0001165	Syac.g_00551	Syam.g_01988
OG0001166	Syac.g_00520	Syam.g_02011
OG0001167	Syac.g_00667	Syam.g_01888
OG0001168	Syac.g_00665	Syam.g_01890
OG0001169	Syac.g_00663	Syam.g_01892
OG0001170	Syac.g_00661	Syam.g_01894
OG0001171	Syac.g_00650	Syam.g_01904
OG0001172	Syac.g_02187	Syam.g_00292
OG0001173	Syac.g_02186	Syam.g_00293
OG0001174	Syac.g_02178	Syam.g_00301
OG0001175	Syac.g_02177	Syam.g_00302
OG0001176	Syac.g_02141	Syam.g_00321
OG0001177	Syac.g_02143	Syam.g_00319
OG0001178	Syac.g_00539	Syam.g_01995
OG0001179	Syac.g_02112	Syam.g_00351
OG0001180	Syac.g_02087	Syam.g_00378
OG0001181	Syac.g_02083	Syam.g_00382
OG0001182	Syac.g_02074	Syam.g_00391
OG0001183	Syac.g_02070	Syam.g_00396
OG0001184	Syac.g_00186	Syam.g_00143
OG0001185	Syac.g_00162	Syam.g_00121
OG0001186	Syac.g_00082	Syam.g_00076
OG0001187	Syac.g_00085	Syam.g_00073
OG0001188	Syac.g_00076	Syam.g_00070
OG0001189	Syac.g_00054	Syam.g_00054
OG0001190	Syac.g_02353	Syam.g_02313
OG0001191	Syac.g_02368	Syam.g_02324
OG0001192	Syac.g_02374	Syam.g_02330
OG0001193	Syac.g_02406	Syam.g_02355
OG0001194	Syac.g_02408	Syam.g_02357
OG0001195	Syac.g_02409	Syam.g_02358
OG0001196	Syac.g_02477	Syam.g_02429
OG0001197	Syac.g_02479	Syam.g_02431
OG0001198	Syac.g_02491	Syam.g_02443
OG0001199	Syac.g_00445	Syam.g_02068
OG0001200	Syac.g_00443	Syam.g_02070
OG0001201	Syac.g_00395	Syam.g_02122
OG0001202	Syac.g_02285	Syam.g_02255
OG0001203	Syac.g_01967	Syam.g_00511
OG0001204	Syac.g_02200	Syam.g_00282
OG0001205	Syac.g_00706	Syam.g_01852
OG0001206	Syac.g_01715	Syam.g_01680
OG0001208	Syac.g_01902	Syam.g_00585
OG0001209	Syac.g_01833	Syam.g_00654
OG0001210	Syac.g_01826	Syam.g_00663
OG0001211	Syac.g_01809	Syam.g_00678
OG0001212	Syac.g_01751	Syam.g_01717
OG0001213	Syac.g_00968	Syam.g_01479
OG0001214	Syac.g_00981	Syam.g_01466
OG0001215	Syac.g_00919	Syam.g_00808
OG0001216	Syac.g_01285	Syam.g_01245
OG0001217	Syac.g_01043	Syam.g_01403
OG0001218	Syac.g_01679	Syam.g_01662
OG0001220	Syac.g_00813	Syam.g_01754
OG0001221	Syac.g_01379	Syam.g_01334
OG0001224	Syac.g_00880	Syam.g_00770
OG0001225	Syac.g_00882	Syam.g_00772
OG0001226	Syac.g_01026	Syam.g_01425
OG0001227	Syac.g_02387	Syam.g_02340
OG0001228	Syac.g_00700	Syam.g_01858
OG0001229	Syac.g_00906	Syam.g_00796
OG0001230	Syac.g_01621	Syam.g_01603
OG0001231	Syac.g_00017	Syam.g_00017
OG0001232	Syac.g_00509	Syam.g_02022
OG0001233	Syac.g_00660	Syam.g_01895
OG0001234	Syac.g_02173	Syam.g_00306
OG0001235	Syac.g_02147	Syam.g_00313
OG0001236	Syac.g_00189	Syam.g_00146
OG0001237	Syac.g_00184	Syam.g_00141
OG0001238	Syac.g_02369	Syam.g_02326
OG0001240	Syac.g_00411	Syam.g_02105
OG0001241	Syac.g_00402	Syam.g_02115
OG0001242	Syac.g_00370	Syam.g_02145
OG0001244	Syac.g_00333	Syam.g_02188
OG0001245	Syac.g_01064	Syam.g_01057
OG0001246	Syac.g_01876	Syam.g_00611
OG0001247	Syac.g_01303	Syam.g_01253
OG0001248	Syac.g_01306	Syam.g_01256
OG0001249	Syac.g_02029	Syam.g_00436
OG0001250	Syac.g_00838	Syam.g_00731
OG0001251	Syac.g_02415	Syam.g_02365
OG0001252	Syac.g_00874	Syam.g_00763
OG0001253	Syac.g_01063	Syam.g_01021
OG0001254	Syac.g_01465	Syam.g_00916
OG0001255	Syac.g_01957	Syam.g_01056
OG0001256	Syac.g_00563	Syam.g_01976
OG0001257	Syac.g_01686	Syam.g_01683
OG0001258	Syac.g_00553	Syam.g_01986
OG0001259	Syac.g_00662	Syam.g_01893
OG0001260	Syac.g_00640	Syam.g_01912
OG0001262	Syac.g_00056	Syam.g_00056
OG0001263	Syac.g_00360	Syam.g_02159
OG0001265	Syac.g_00372	Syam.g_02143
OG0001266	Syac.g_02289	Syam.g_02259
OG0001267	Syac.g_02253	Syam.g_00230
OG0001268	Syac.g_02014	Syam.g_00463
OG0001269	Syac.g_01960	Syam.g_00956
OG0001270	Syac.g_00690	Syam.g_01871
OG0001271	Syac.g_01703	Syam.g_01671
OG0001272	Syac.g_01898	Syam.g_00589
OG0001273	Syac.g_00974	Syam.g_01472
OG0001274	Syac.g_02323	Syam.g_02285
OG0001275	Syac.g_01228	Syam.g_01174
OG0001276	Syac.g_01244	Syam.g_01190
OG0001277	Syac.g_02463	Syam.g_02415
OG0001278	Syac.g_01517	Syam.g_00862
OG0001279	Syac.g_01605	Syam.g_01590
OG0001280	Syac.g_00731	Syam.g_01827
OG0001281	Syac.g_00721	Syam.g_01837
OG0001282	Syac.g_01917	Syam.g_00574
OG0001283	Syac.g_02472	Syam.g_02424
OG0001284	Syac.g_00586	Syam.g_01960
OG0001285	Syac.g_01060	Syam.g_02380
OG0001286	Syac.g_02089	Syam.g_00376
OG0001287	Syac.g_00154	Syam.g_00113
OG0001288	Syac.g_00141	Syam.g_00102
OG0001289	Syac.g_00426	Syam.g_02089
OG0001291	Syac.g_00349	Syam.g_02170
OG0001292	Syac.g_02205	Syam.g_00276
OG0001293	Syac.g_02226	Syam.g_00256
OG0001294	Syac.g_01411	Syam.g_01365
OG0001295	Syac.g_01824	Syam.g_00665
OG0001296	Syac.g_01870	Syam.g_00617
OG0001297	Syac.g_01866	Syam.g_00621
OG0001298	Syac.g_01774	Syam.g_01738
OG0001299	Syac.g_01417	Syam.g_01371
OG0001300	Syac.g_00910	Syam.g_00800
OG0001301	Syac.g_00897	Syam.g_00786
OG0001302	Syac.g_01012	Syam.g_01437
OG0001303	Syac.g_01137	Syam.g_01082
OG0001304	Syac.g_01257	Syam.g_01204
OG0001305	Syac.g_00890	Syam.g_00780
OG0001306	Syac.g_00749	Syam.g_01811
OG0001307	Syac.g_02156	Syam.g_00945
OG0001309	Syac.g_01860	Syam.g_00628
OG0001311	Syac.g_01246	Syam.g_01192
OG0001312	Syac.g_01147	Syam.g_01092
OG0001314	Syac.g_00460	Syam.g_00540
OG0001315	Syac.g_02072	Syam.g_00394
OG0001316	Syac.g_00342	Syam.g_02176
OG0001317	Syac.g_01971	Syam.g_00505
OG0001319	Syac.g_02242	Syam.g_00241
OG0001321	Syac.g_00712	Syam.g_01846
OG0001322	Syac.g_00713	Syam.g_01845
OG0001323	Syac.g_01857	Syam.g_00631
OG0001324	Syac.g_00909	Syam.g_00799
OG0001325	Syac.g_01281	Syam.g_01241
OG0001326	Syac.g_02420	Syam.g_02370
OG0001328	Syac.g_01385	Syam.g_01340
OG0001330	Syac.g_00738	Syam.g_01819
OG0001332	Syac.g_00625	Syam.g_01919
OG0001333	Syac.g_00666	Syam.g_01889
OG0001334	Syac.g_02061	Syam.g_00405
OG0001335	Syac.g_02060	Syam.g_00406
OG0001336	Syac.g_02473	Syam.g_02425
OG0001337	Syac.g_02064	Syam.g_00402
OG0001337	Syac.g_02040	Syam.g_00424
OG0001338	Syac.g_02022	Syam.g_00985
OG0001338	Syac.g_00474	Syam.g_01533
OG0001338	Syac.g_02037	Syam.g_00428
OG0001339	Syac.g_00400	Syam.g_02117
OG0001340	Syac.g_02039	Syam.g_00425
OG0001341	Syac.g_00904	Syam.g_00795
OG0001343	Syac.g_02413	Syam.g_02361
OG0001344	Syac.g_00774	Syam.g_01790
OG0001345	Syac.g_00803	Syam.g_01764
OG0001346	Syac.g_00728	Syam.g_01831
OG0001347	Syac.g_00228	Syam.g_00081
OG0001348	Syac.g_00857	Syam.g_00750
OG0001352	Syac.g_01842	Syam.g_00644
OG0001353	Syac.g_00850	Syam.g_00742
OG0001354	Syac.g_01201	Syam.g_01145
OG0001355	Syac.g_01823	Syam.g_00957
OG0001357	Syac.g_01943	Syam.g_00449
OG0001358	Syac.g_00952	Syam.g_01495
OG0001359	Syac.g_02412	Syam.g_02360
OG0001360	Syac.g_00805	Syam.g_01762
OG0001361	Syac.g_00800	Syam.g_01767
OG0001362	Syac.g_01649	Syam.g_01628
OG0001363	Syac.g_01651	Syam.g_01630
OG0001364	Syac.g_00204	Syam.g_00158
OG0001366	Syac.g_00517	Syam.g_02014
OG0001370	Syac.g_01294	Syam.g_01536, Syam.g_01942
OG0001372	Syac.g_01845	Syam.g_00450, Syam.g_00984
OG0001373	Syac.g_02419	Syam.g_02369
OG0001374	Syac.g_02427	Syam.g_02377
OG0001375	Syac.g_02414	Syam.g_02362
OG0001376	Syac.g_02376	Syam.g_02332
OG0001377	Syac.g_02375	Syam.g_02331
OG0001378	Syac.g_00689	Syam.g_01872
OG0001379	Syac.g_00736	Syam.g_01821
OG0001380	Syac.g_01589	Syam.g_01409
OG0001381	Syac.g_02162	Syam.g_00939
OG0001382	Syac.g_00148	Syam.g_01557
OG0001385	Syac.g_02416	Syam.g_02366
OG0001386	Syac.g_02417	Syam.g_02367
OG0001387	Syac.g_02418	Syam.g_02368
OG0001388	Syac.g_02421	Syam.g_02371
OG0001389	Syac.g_02422	Syam.g_02372
OG0001390	Syac.g_02423	Syam.g_02373
OG0001391	Syac.g_02424	Syam.g_02374
OG0001392	Syac.g_02425	Syam.g_02375
OG0001393	Syac.g_02426	Syam.g_02376
OG0001394	Syac.g_01373	Syam.g_01321
OG0001395	Syac.g_01262	Syam.g_01225
OG0001396	Syac.g_00229	Syam.g_00080
OG0001398	Syac.g_01120	Syam.g_01052
OG0001400	Syac.g_00336	Syam.g_00836
OG0001401	Syac.g_00844, Syac.g_00845	Syam.g_00738, Syam.g_00737
OG0001402	Syac.g_00957	Syam.g_01490
OG0001404	Syac.g_00451	Syam.g_02061
OG0001405	Syac.g_02058	Syam.g_00408
OG0001406	Syac.g_02377	Syam.g_02333
OG0001407	Syac.g_01841	Syam.g_00645
OG0001408	Syac.g_01530	Syam.g_00848
OG0001412	Syac.g_00227	Syam.g_00082
OG0001413	Syac.g_01019	Syam.g_01430
OG0001414	Syac.g_02161	Syam.g_00940
OG0001416	Syac.g_00724	Syam.g_01834
OG0001417	Syac.g_01200	Syam.g_01144
OG0001419	Syac.g_01840	Syam.g_00646
OG0001420	Syac.g_01847	Syam.g_00642
OG0001423	Syac.g_00457	Syam.g_00553, Syam.g_00548
OG0001425	Syac.g_02373	Syam.g_02329
OG0001426	Syac.g_00483	Syam.g_01210, Syam.g_00961, Syam.g_02044, Syam.g_00993
OG0001428	Syac.g_00301	Syam.g_02220
OG0001430	Syac.g_02345	Syam.g_02305
OG0001432	Syac.g_01572	Syam.g_00822
OG0001434	Syac.g_01368	Syam.g_01316
OG0001435	Syac.g_01399	Syam.g_01353
OG0001438	Syac.g_00280	Syam.g_00215
OG0001439	Syac.g_00250	Syam.g_00190
OG0001442	Syac.g_01358	Syam.g_01306
OG0001443	Syac.g_02382	Syam.g_02335
OG0001444	Syac.g_00415	Syam.g_02100
OG0001447	Syac.g_00362	Syam.g_02152
OG0001448	Syac.g_01094	Syam.g_02342
OG0001449	Syac.g_02197	Syam.g_00285
OG0001452	Syac.g_02214	Syam.g_00268
OG0001456	Syac.g_02434	Syam.g_02387
OG0001457	Syac.g_02435	Syam.g_02388
OG0001458	Syac.g_02436	Syam.g_02389
OG0001459	Syac.g_01445	Syam.g_00949
OG0001461	Syac.g_02168	Syam.g_00928
OG0001462	Syac.g_00039	Syam.g_00041
OG0001465	Syac.g_01299	Syam.g_01250
OG0001468	Syac.g_01014	Syam.g_01435
OG0001470	Syac.g_00683	Syam.g_01874
OG0001471	Syac.g_00257	Syam.g_00195
OG0001473	Syac.g_01010	Syam.g_01440
OG0001474	Syac.g_02013	Syam.g_00464
OG0001475	Syac.g_00681	Syam.g_01876
OG0001476	Syac.g_00782	Syam.g_01784
OG0001477	Syac.g_00900	Syam.g_00789
OG0001479	Syac.g_02016	Syam.g_00461
OG0001480	Syac.g_00812	Syam.g_01755
OG0001482	Syac.g_01210	Syam.g_01154
OG0001487	Syac.g_01678	Syam.g_01661
OG0001488	Syac.g_00791	Syam.g_01774
OG0001489	Syac.g_02078	Syam.g_00387
OG0001492	Syac.g_01514	Syam.g_00865
OG0001493	Syac.g_01522	Syam.g_00857
OG0001495	Syac.g_02144	Syam.g_00318
OG0001496	Syac.g_00902	Syam.g_00791
OG0001497	Syac.g_00901	Syam.g_00790
OG0001498	Syac.g_01987	Syam.g_00490
OG0001499	Syac.g_01441	Syam.g_02154, Syam.g_01397
OG0001502	Syac.g_00818	Syam.g_00705
OG0001504	Syac.g_01446	Syam.g_00948
OG0001508	Syac.g_00684	Syam.g_01873
OG0001509	Syac.g_00230	Syam.g_00091
OG0001510	Syac.g_00150	Syam.g_00109
OG0001511	Syac.g_00387	Syam.g_02129
OG0001512	Syac.g_01966	Syam.g_00512
OG0001513	Syac.g_00185	Syam.g_00142
OG0001514	Syac.g_00903	Syam.g_00792
OG0001515	Syac.g_00914	Syam.g_00804
OG0001516	Syac.g_01420	Syam.g_01374
OG0001517	Syac.g_02019	Syam.g_00458
OG0001518	Syac.g_02371	Syam.g_02328
OG0001519	Syac.g_02384	Syam.g_02337
OG0001520	Syac.g_01787	Syam.g_01752
OG0001527	Syac.g_01794	Syam.g_00693
OG0001528	Syac.g_00682	Syam.g_01875
OG0001529	Syac.g_00047	Syam.g_00047
OG0001530	Syac.g_00389	Syam.g_02127
OG0001531	Syac.g_01965	Syam.g_00513
OG0001532	Syac.g_01487	Syam.g_00897
OG0001533	Syac.g_01726	Syam.g_01697
OG0001534	Syac.g_01258	Syam.g_01205
OG0001535	Syac.g_01242	Syam.g_01188
OG0001536	Syac.g_01177	Syam.g_01119
OG0001537	Syac.g_01378	Syam.g_01333
OG0001538	Syac.g_01336	Syam.g_01285
OG0001539	Syac.g_01403	Syam.g_01357
OG0001540	Syac.g_00358	Syam.g_02161
OG0001541	Syac.g_02256	Syam.g_02229
OG0001542	Syac.g_02265	Syam.g_02238
OG0001543	Syac.g_02307	Syam.g_02271
OG0001544	Syac.g_02383	Syam.g_02336
OG0001545	Syac.g_02462	Syam.g_02414
OG0001546	Syac.g_01853	Syam.g_00636
OG0001547	Syac.g_01122	Syam.g_01059
OG0001548	Syac.g_01030	Syam.g_01420
OG0001551	Syac.g_00861	Syam.g_00755
OG0001557	Syac.g_01372	Syam.g_01320
OG0001559	Syac.g_00390	Syam.g_02126
OG0001560	Syac.g_00403	Syam.g_02113
OG0001561	Syac.g_01248	Syam.g_01195
OG0001562	Syac.g_01234	Syam.g_01180
OG0001563	Syac.g_02095	Syam.g_00370
OG0001564	Syac.g_02430	Syam.g_02383
OG0001567	Syac.g_01121	Syam.g_01058
OG0001568	Syac.g_01124	Syam.g_01061
OG0001572	Syac.g_01584	Syam.g_00531
OG0001574	Syac.g_01796	Syam.g_00691
OG0001575	Syac.g_01791	Syam.g_00696
OG0001576	Syac.g_01729	Syam.g_01699
OG0001577	Syac.g_00765	Syam.g_01799
OG0001578	Syac.g_01028	Syam.g_01423
OG0001578	Syac.g_01457	Syam.g_00924
OG0001579	Syac.g_02049	Syam.g_00418
OG0001580	Syac.g_02341	Syam.g_02300
OG0001585	Syac.g_01072	Syam.g_01008
OG0001589	Syac.g_00657	Syam.g_01897
OG0001590	Syac.g_00973	Syam.g_01473
OG0001591	Syac.g_01409	Syam.g_01363
OG0001592	Syac.g_02342	Syam.g_02301
OG0001594	Syac.g_01609	Syam.g_01593
OG0001602	Syac.g_01300	Syam.g_01251
OG0001614	Syac.g_00164	Syam.g_00123
OG0001615	Syac.g_01819	Syam.g_00669
OG0001616	Syac.g_01472	Syam.g_00909
OG0001617	Syac.g_00907	Syam.g_00797
OG0001619	Syac.g_01164	Syam.g_01108
OG0001620	Syac.g_02007	Syam.g_00470
OG0001621	Syac.g_02215	Syam.g_00267
OG0001622	Syac.g_02471	Syam.g_02423
OG0001623	Syac.g_02036	Syam.g_00429
OG0001624	Syac.g_02388	Syam.g_02341
OG0001625	Syac.g_02220	Syam.g_00262
OG0001634	Syac.g_01414	Syam.g_01368
OG0001636	Syac.g_00038	Syam.g_00040
OG0001637	Syac.g_00646	Syam.g_01909, Syam.g_01908
OG0001639	Syac.g_00622	Syam.g_01924
OG0001640	Syac.g_00868	Syam.g_00756
OG0001641	Syac.g_01219	Syam.g_01164
OG0001643	Syac.g_00984	Syam.g_01463
OG0001644	Syac.g_01266	Syam.g_01229
OG0001645	Syac.g_01125	Syam.g_01062
OG0001645	Syac.g_01548	Syam.g_01534
OG0001646	Syac.g_00475	Syam.g_00966, Syam.g_01002, Syam.g_01408
OG0001647	Syac.g_02244	Syam.g_00239
OG0001654	Syac.g_00624	Syam.g_01922
OG0001655	Syac.g_00487	Syam.g_01691
OG0001656	Syac.g_02050	Syam.g_00413
OG0001657	Syac.g_00319	Syam.g_02202
OG0001658	Syac.g_02352	Syam.g_02312
OG0001659	Syac.g_01478	Syam.g_00901
OG0001660	Syac.g_00381, Syac.g_01997	Syam.g_00480, Syam.g_02134
OG0001667	Syac.g_00472	Syam.g_00840
OG0001672	Syac.g_00437	Syam.g_02076
OG0001673	Syac.g_01973	Syam.g_00503
OG0001675	Syac.g_01232	Syam.g_01178
OG0001676	Syac.g_02051	Syam.g_00412
OG0001677	Syac.g_02069	Syam.g_00397
OG0001678	Syac.g_02188	Syam.g_00291
OG0001680	Syac.g_00788	Syam.g_01778, Syam.g_01777
OG0001680	Syac.g_00526	Syam.g_02005
OG0001681	Syac.g_00807	Syam.g_01330
OG0001682	Syac.g_00627	Syam.g_01427
OG0001682	Syac.g_01277	Syam.g_01237
OG0001691	Syac.g_00950	Syam.g_01497
OG0001692	Syac.g_01626	Syam.g_01608
OG0001693	Syac.g_00885	Syam.g_00775
OG0001694	Syac.g_02255	Syam.g_00228
OG0001695	Syac.g_02457	Syam.g_02408
OG0001702	Syac.g_00421	Syam.g_02094, Syam.g_02095
OG0001703	Syac.g_01914	Syam.g_00577
OG0001712	Syac.g_01065	Syam.g_01009
OG0001713	Syac.g_00783	Syam.g_01783
OG0001715	Syac.g_01035	Syam.g_01411
OG0001716	Syac.g_00816	Syam.g_00703
OG0001717	Syac.g_00306	Syam.g_02215
OG0001718	Syac.g_00465	Syam.g_01501
OG0001729	Syac.g_01962	Syam.g_00516
OG0001730	Syac.g_01955	Syam.g_00519
OG0001734	Syac.g_00815	Syam.g_00702
OG0001735	Syac.g_01428	Syam.g_01381, Syam.g_01382
OG0001736	Syac.g_00224	Syam.g_00166, Syam.g_00167
OG0001737	Syac.g_00274	Syam.g_00209
OG0001738	Syac.g_00236	Syam.g_00175
OG0001739	Syac.g_02455	Syam.g_02406
OG0001740	Syac.g_02459	Syam.g_02411
OG0001741	Syac.g_01939, Syac.g_00489	Syam.g_01537, Syam.g_01560
OG0001741	Syac.g_01045	Syam.g_01412
OG0001750	Syac.g_00414	Syam.g_02101
OG0001751	Syac.g_01974	Syam.g_00502, Syam.g_01063
OG0001752	Syac.g_00637	Syam.g_01914
OG0001755	Syac.g_01861	Syam.g_00627
OG0001758	Syac.g_01440	Syam.g_00551
OG0001761	Syac.g_00944	Syam.g_01505
OG0001762	Syac.g_01225	Syam.g_01171
OG0001763	Syac.g_01214	Syam.g_01158, Syam.g_01157
OG0001764	Syac.g_01128	Syam.g_01068
OG0001766	Syac.g_00262	Syam.g_00199
OG0001769	Syac.g_00998	Syam.g_01449
OG0001771	Syac.g_00851	Syam.g_00958
OG0001783	Syac.g_00159	Syam.g_00118
OG0001784	Syac.g_00419	Syam.g_02096
OG0001786	Syac.g_00584	Syam.g_01962
OG0001787	Syac.g_01837	Syam.g_00650
OG0001788	Syac.g_01834	Syam.g_00653
OG0001789	Syac.g_00730	Syam.g_01829
OG0001790	Syac.g_00756	Syam.g_01804
OG0001791	Syac.g_00784	Syam.g_01782
OG0001792	Syac.g_01509	Syam.g_00872
OG0001795	Syac.g_01443	Syam.g_01940
OG0001796	Syac.g_01236	Syam.g_01182
OG0001797	Syac.g_01155	Syam.g_01100
OG0001798	Syac.g_00959	Syam.g_01487
OG0001799	Syac.g_00995	Syam.g_01452
OG0001801	Syac.g_01614	Syam.g_01598
OG0001803	Syac.g_00702	Syam.g_01856
OG0001804	Syac.g_01986	Syam.g_00491
OG0001805	Syac.g_02209	Syam.g_00272
OG0001806	Syac.g_02243	Syam.g_00240
OG0001808	Syac.g_00197	Syam.g_00154
OG0001810	Syac.g_00344	Syam.g_02174
OG0001811	Syac.g_02262	Syam.g_02235
OG0001812	Syac.g_02343	Syam.g_02302
OG0001814	Syac.g_02480	Syam.g_02432
OG0001815	Syac.g_02489	Syam.g_02441
OG0001816	Syac.g_01405	Syam.g_01360
OG0001817	Syac.g_02439	Syam.g_01405, Syam.g_01576, Syam.g_00971, Syam.g_01525, Syam.g_01526, Syam.g_00827
OG0001835	Syac.g_01587	Syam.g_00964
OG0001838	Syac.g_00008	Syam.g_00008
OG0001839	Syac.g_00035	Syam.g_00036
OG0001840	Syac.g_00053	Syam.g_00053
OG0001841	Syac.g_00060	Syam.g_00060
OG0001843	Syac.g_00165	Syam.g_00124
OG0001844	Syac.g_00166	Syam.g_00125
OG0001845	Syac.g_00167	Syam.g_00126
OG0001847	Syac.g_00371	Syam.g_02144
OG0001848	Syac.g_00375	Syam.g_02140
OG0001849	Syac.g_00427	Syam.g_02088
OG0001850	Syac.g_00436	Syam.g_02078
OG0001851	Syac.g_00441	Syam.g_02072
OG0001852	Syac.g_00442	Syam.g_02071
OG0001853	Syac.g_00448	Syam.g_02064
OG0001854	Syac.g_01969	Syam.g_00507
OG0001856	Syac.g_00571	Syam.g_01968
OG0001857	Syac.g_00574	Syam.g_01965
OG0001858	Syac.g_00608	Syam.g_01935
OG0001859	Syac.g_01925	Syam.g_00565
OG0001860	Syac.g_01912	Syam.g_00579
OG0001861	Syac.g_01897	Syam.g_00590
OG0001862	Syac.g_01886	Syam.g_00601
OG0001863	Syac.g_01881	Syam.g_00606
OG0001864	Syac.g_01828	Syam.g_00661
OG0001865	Syac.g_01762	Syam.g_01726
OG0001866	Syac.g_01737	Syam.g_01703
OG0001867	Syac.g_00942	Syam.g_01507
OG0001868	Syac.g_00725	Syam.g_01833
OG0001869	Syac.g_00764	Syam.g_01800
OG0001870	Syac.g_00772	Syam.g_01792
OG0001871	Syac.g_00778	Syam.g_01787
OG0001872	Syac.g_01513	Syam.g_00866
OG0001873	Syac.g_01473	Syam.g_00908
OG0001874	Syac.g_01470	Syam.g_00911
OG0001875	Syac.g_01439	Syam.g_00550
OG0001876	Syac.g_01438	Syam.g_00549
OG0001877	Syac.g_00913	Syam.g_00803
OG0001878	Syac.g_01229	Syam.g_01175
OG0001879	Syac.g_01223	Syam.g_01169
OG0001880	Syac.g_01186	Syam.g_01130
OG0001881	Syac.g_01185	Syam.g_01127
OG0001882	Syac.g_01158	Syam.g_01103
OG0001883	Syac.g_01154	Syam.g_01099
OG0001884	Syac.g_01145	Syam.g_01090
OG0001885	Syac.g_01133	Syam.g_01073
OG0001886	Syac.g_01129	Syam.g_01069
OG0001887	Syac.g_01386	Syam.g_01341
OG0001888	Syac.g_01366	Syam.g_01313
OG0001889	Syac.g_01325	Syam.g_01275
OG0001890	Syac.g_00831	Syam.g_00724
OG0001891	Syac.g_00827	Syam.g_00720
OG0001892	Syac.g_00811	Syam.g_01756
OG0001895	Syac.g_01610	Syam.g_01594
OG0001896	Syac.g_00698	Syam.g_01861
OG0001898	Syac.g_02030	Syam.g_00435
OG0001899	Syac.g_02105	Syam.g_00358
OG0001900	Syac.g_02228	Syam.g_00255
OG0001901	Syac.g_02229	Syam.g_00254
OG0001902	Syac.g_00289	Syam.g_00223
OG0001903	Syac.g_00279	Syam.g_00214
OG0001904	Syac.g_00206	Syam.g_00160
OG0001905	Syac.g_00195	Syam.g_00152
OG0001906	Syac.g_00357	Syam.g_02162
OG0001907	Syac.g_00338	Syam.g_02180
OG0001908	Syac.g_02258	Syam.g_02231
OG0001909	Syac.g_02269	Syam.g_02242
OG0001910	Syac.g_02315	Syam.g_02277
OG0001912	Syac.g_02364	Syam.g_02321
OG0001913	Syac.g_02366	Syam.g_02323
OG0001914	Syac.g_01460	Syam.g_00920
OG0001915	Syac.g_02486	Syam.g_02437
OG0001916	Syac.g_01887	Syam.g_00600
OG0001917	Syac.g_01243	Syam.g_01189
OG0001918	Syac.g_01059	Syam.g_01017
OG0001918	Syac.g_02450	Syam.g_02401
OG0001932	Syac.g_00163	Syam.g_00122
OG0001933	Syac.g_00393	Syam.g_02124
OG0001934	Syac.g_00407	Syam.g_02109
OG0001935	Syac.g_00444	Syam.g_02069
OG0001936	Syac.g_01024	Syam.g_00990
OG0001937	Syac.g_00594	Syam.g_01952
OG0001940	Syac.g_01775	Syam.g_01739
OG0001941	Syac.g_00720	Syam.g_01838
OG0001943	Syac.g_01068	Syam.g_00842
OG0001946	Syac.g_00912	Syam.g_00802
OG0001948	Syac.g_01216	Syam.g_01159
OG0001949	Syac.g_01195	Syam.g_01139
OG0001950	Syac.g_01193	Syam.g_01137
OG0001951	Syac.g_01184	Syam.g_01126
OG0001952	Syac.g_01157	Syam.g_01102
OG0001953	Syac.g_01156	Syam.g_01101
OG0001954	Syac.g_01099	Syam.g_01040
OG0001957	Syac.g_00965	Syam.g_01482
OG0001958	Syac.g_01426	Syam.g_01379
OG0001960	Syac.g_01688	Syam.g_01664
OG0001961	Syac.g_01705	Syam.g_01673
OG0001964	Syac.g_02175	Syam.g_00304
OG0001965	Syac.g_01011	Syam.g_01439
OG0001966	Syac.g_02222	Syam.g_00260
OG0001967	Syac.g_02224	Syam.g_00258
OG0001968	Syac.g_02225	Syam.g_00257
OG0001969	Syac.g_00255	Syam.g_00193
OG0001971	Syac.g_02267	Syam.g_02240
OG0001972	Syac.g_02327	Syam.g_02289
OG0001974	Syac.g_02350	Syam.g_02309
OG0001975	Syac.g_01461	Syam.g_00919
OG0001976	Syac.g_01459	Syam.g_00921
OG0001979	Syac.g_00916	Syam.g_00806
OG0001980	Syac.g_02034	Syam.g_00431
OG0001990	Syac.g_02460	Syam.g_02412
OG0001995	Syac.g_00927	Syam.g_00818
OG0001997	Syac.g_00416	Syam.g_02099
OG0002000	Syac.g_01859	Syam.g_00629
OG0002008	Syac.g_01227	Syam.g_01173
OG0002010	Syac.g_01663	Syam.g_01643
OG0002012	Syac.g_01119	Syam.g_01051
OG0002013	Syac.g_01990	Syam.g_00487
OG0002017	Syac.g_02404	Syam.g_02353
OG0002018	Syac.g_02458	Syam.g_02410
OG0002020	Syac.g_02453	Syam.g_02404
OG0002021	Syac.g_02451	Syam.g_02402
OG0002022	Syac.g_02449	Syam.g_02399
OG0002023	Syac.g_02448	Syam.g_02398
OG0002024	Syac.g_02441	Syam.g_02392
OG0002037	Syac.g_01906	Syam.g_00581
OG0002041	Syac.g_01212	Syam.g_01155
OG0002042	Syac.g_01189	Syam.g_01133
OG0002044	Syac.g_00852	Syam.g_00743
OG0002045	Syac.g_01708	Syam.g_01676
OG0002047	Syac.g_01991	Syam.g_00486
OG0002049	Syac.g_02149	Syam.g_00310
OG0002050	Syac.g_02234	Syam.g_00249
OG0002054	Syac.g_02440	Syam.g_02391
