Orthogroup	Syac	Syag
OG0001160	Syac.g_00570	Syag.g_01666
OG0001161	Syac.g_02385	Syag.g_02163
OG0001162	Syac.g_01307	Syag.g_01238
OG0001163	Syac.g_00562	Syag.g_01674
OG0001164	Syac.g_00556	Syag.g_01680
OG0001165	Syac.g_00551	Syag.g_01685
OG0001166	Syac.g_00520	Syag.g_01715
OG0001167	Syac.g_00667	Syag.g_02383
OG0001168	Syac.g_00665	Syag.g_01740
OG0001169	Syac.g_00663	Syag.g_01742
OG0001170	Syac.g_00661	Syag.g_01744
OG0001171	Syac.g_00650	Syag.g_01755
OG0001172	Syac.g_02187	Syag.g_02693
OG0001173	Syac.g_02186	Syag.g_02694
OG0001174	Syac.g_02178	Syag.g_02703
OG0001175	Syac.g_02177	Syag.g_02704
OG0001176	Syac.g_02141	Syag.g_02723
OG0001177	Syac.g_02143	Syag.g_02720
OG0001178	Syac.g_00539	Syag.g_01694
OG0001179	Syac.g_02112	Syag.g_02754
OG0001180	Syac.g_02087	Syag.g_02780
OG0001181	Syac.g_02083	Syag.g_02784
OG0001182	Syac.g_02074	Syag.g_02793
OG0001183	Syac.g_02070	Syag.g_02798
OG0001184	Syac.g_00186	Syag.g_02428
OG0001185	Syac.g_00162	Syag.g_02399
OG0001186	Syac.g_00082	Syag.g_02364
OG0001187	Syac.g_00085	Syag.g_02361
OG0001188	Syac.g_00076	Syag.g_02359
OG0001189	Syac.g_00054	Syag.g_02334
OG0001190	Syac.g_02353	Syag.g_02126
OG0001191	Syac.g_02368	Syag.g_02142
OG0001192	Syac.g_02374	Syag.g_02149
OG0001193	Syac.g_02406	Syag.g_02182
OG0001194	Syac.g_02408	Syag.g_02185
OG0001195	Syac.g_02409	Syag.g_02186
OG0001196	Syac.g_02477	Syag.g_02254
OG0001197	Syac.g_02479	Syag.g_02256
OG0001198	Syac.g_02491	Syag.g_02269
OG0001199	Syac.g_00445	Syag.g_01825
OG0001200	Syac.g_00443	Syag.g_01827
OG0001201	Syac.g_00395	Syag.g_01886
OG0001202	Syac.g_02285	Syag.g_02032
OG0001203	Syac.g_01967	Syag.g_01783
OG0001204	Syac.g_02200	Syag.g_02673
OG0001206	Syac.g_01715	Syag.g_01328
OG0001207	Syac.g_01915	Syag.g_01536
OG0001208	Syac.g_01902	Syag.g_01526
OG0001209	Syac.g_01833	Syag.g_01451
OG0001210	Syac.g_01826	Syag.g_01442
OG0001211	Syac.g_01809	Syag.g_00272
OG0001212	Syac.g_01751	Syag.g_00334
OG0001213	Syac.g_00968	Syag.g_00394
OG0001214	Syac.g_00981	Syag.g_00412
OG0001215	Syac.g_00919	Syag.g_01014
OG0001216	Syac.g_01285	Syag.g_00920
OG0001217	Syac.g_01043	Syag.g_00151
OG0001218	Syac.g_01679	Syag.g_01364
OG0001220	Syac.g_00813	Syag.g_00743
OG0001221	Syac.g_01379	Syag.g_00628
OG0001223	Syac.g_01215	Syag.g_00843
OG0001224	Syac.g_00880	Syag.g_00969
OG0001225	Syac.g_00882	Syag.g_00971
OG0001226	Syac.g_01026	Syag.g_01835
OG0001227	Syac.g_02387	Syag.g_01240
OG0001228	Syac.g_00700	Syag.g_00709
OG0001229	Syac.g_00906	Syag.g_00997
OG0001230	Syac.g_01621	Syag.g_01430
OG0001231	Syac.g_00017	Syag.g_02289
OG0001232	Syac.g_00509	Syag.g_01724
OG0001233	Syac.g_00660	Syag.g_01745
OG0001234	Syac.g_02173	Syag.g_02708
OG0001235	Syac.g_02147	Syag.g_02715
OG0001236	Syac.g_00189	Syag.g_02432
OG0001237	Syac.g_00184	Syag.g_02426
OG0001238	Syac.g_02369	Syag.g_02144
OG0001240	Syac.g_00411	Syag.g_01869
OG0001241	Syac.g_00402	Syag.g_01879
OG0001243	Syac.g_00363	Syag.g_01920
OG0001244	Syac.g_00333	Syag.g_01948
OG0001245	Syac.g_01064	Syag.g_00213
OG0001246	Syac.g_01876	Syag.g_01498
OG0001247	Syac.g_01303	Syag.g_00710
OG0001248	Syac.g_01306	Syag.g_00175
OG0001249	Syac.g_02029	Syag.g_02837
OG0001250	Syac.g_00838	Syag.g_00725
OG0001251	Syac.g_02415	Syag.g_00472
OG0001252	Syac.g_00874	Syag.g_00960
OG0001253	Syac.g_01063	Syag.g_00094
OG0001254	Syac.g_01465	Syag.g_02165
OG0001255	Syac.g_01957	Syag.g_00440
OG0001256	Syac.g_00563	Syag.g_01673
OG0001257	Syac.g_01686	Syag.g_00176
OG0001258	Syac.g_00553	Syag.g_01683
OG0001259	Syac.g_00662	Syag.g_01743
OG0001260	Syac.g_00640	Syag.g_01763
OG0001262	Syac.g_00056	Syag.g_02336
OG0001263	Syac.g_00360	Syag.g_01923
OG0001265	Syac.g_00372	Syag.g_01910
OG0001266	Syac.g_02289	Syag.g_02036
OG0001267	Syac.g_02253	Syag.g_02598
OG0001268	Syac.g_02014	Syag.g_02850
OG0001269	Syac.g_01960	Syag.g_00480
OG0001270	Syac.g_00690	Syag.g_00030
OG0001271	Syac.g_01703	Syag.g_01353
OG0001272	Syac.g_01898	Syag.g_01522
OG0001273	Syac.g_00974	Syag.g_00405
OG0001274	Syac.g_02323	Syag.g_02076
OG0001275	Syac.g_01228	Syag.g_00857
OG0001276	Syac.g_01244	Syag.g_00874
OG0001278	Syac.g_01517	Syag.g_01054
OG0001279	Syac.g_01605	Syag.g_00490
OG0001280	Syac.g_00731	Syag.g_01189
OG0001281	Syac.g_00721	Syag.g_01219
OG0001282	Syac.g_01917	Syag.g_01538
OG0001283	Syac.g_02472	Syag.g_02248
OG0001284	Syac.g_00586	Syag.g_01656
OG0001285	Syac.g_01060	Syag.g_00142, Syag.g_02205
OG0001286	Syac.g_02089	Syag.g_02778
OG0001287	Syac.g_00154	Syag.g_02391
OG0001288	Syac.g_00141	Syag.g_02373
OG0001289	Syac.g_00426	Syag.g_01850
OG0001291	Syac.g_00349	Syag.g_01933
OG0001292	Syac.g_02205	Syag.g_02667
OG0001293	Syac.g_02226	Syag.g_02625
OG0001294	Syac.g_01411	Syag.g_00593
OG0001295	Syac.g_01824	Syag.g_00968
OG0001296	Syac.g_01870	Syag.g_01492
OG0001297	Syac.g_01866	Syag.g_01488
OG0001298	Syac.g_01774	Syag.g_00309
OG0001299	Syac.g_01417	Syag.g_00582
OG0001300	Syac.g_00910	Syag.g_01003
OG0001301	Syac.g_00897	Syag.g_00987
OG0001302	Syac.g_01012	Syag.g_00442
OG0001303	Syac.g_01137	Syag.g_00769
OG0001304	Syac.g_01257	Syag.g_00890
OG0001305	Syac.g_00890	Syag.g_00981
OG0001306	Syac.g_00749	Syag.g_01160
OG0001307	Syac.g_02156	Syag.g_00577
OG0001309	Syac.g_01860	Syag.g_01482
OG0001311	Syac.g_01246	Syag.g_00876
OG0001312	Syac.g_01147	Syag.g_00779
OG0001314	Syac.g_00809	Syag.g_00118
OG0001315	Syac.g_02072	Syag.g_02796
OG0001316	Syac.g_00342	Syag.g_01940
OG0001317	Syac.g_01971	Syag.g_01787
OG0001318	Syac.g_02218	Syag.g_02633
OG0001319	Syac.g_02242	Syag.g_02609
OG0001321	Syac.g_00712	Syag.g_00050
OG0001322	Syac.g_00713	Syag.g_00051
OG0001323	Syac.g_01857	Syag.g_01479
OG0001324	Syac.g_00909	Syag.g_01002
OG0001325	Syac.g_01281	Syag.g_00916
OG0001326	Syac.g_02420	Syag.g_02195
OG0001328	Syac.g_01385	Syag.g_00620
OG0001329	Syac.g_01007	Syag.g_00498
OG0001330	Syac.g_00738	Syag.g_01181
OG0001332	Syac.g_00625	Syag.g_01611
OG0001333	Syac.g_00666	Syag.g_01739
OG0001334	Syac.g_02061	Syag.g_02807
OG0001335	Syac.g_02060	Syag.g_02808
OG0001336	Syac.g_02473	Syag.g_02249
OG0001337	Syac.g_02064	Syag.g_02804
OG0001337	Syac.g_02040	Syag.g_02824
OG0001338	Syac.g_02022	Syag.g_02831
OG0001338	Syac.g_00474	Syag.g_01431
OG0001338	Syac.g_02037	Syag.g_02827
OG0001339	Syac.g_00400	Syag.g_01881
OG0001341	Syac.g_00904	Syag.g_00233
OG0001343	Syac.g_02413	Syag.g_00562
OG0001344	Syac.g_00774	Syag.g_01136
OG0001345	Syac.g_00803	Syag.g_01108
OG0001346	Syac.g_00728	Syag.g_01193
OG0001347	Syac.g_00228	Syag.g_02350
OG0001348	Syac.g_00857	Syag.g_00941
OG0001349	Syac.g_00504	Syag.g_02479
OG0001352	Syac.g_01842	Syag.g_01459
OG0001353	Syac.g_00850	Syag.g_00716
OG0001354	Syac.g_01201	Syag.g_00830
OG0001358	Syac.g_00952	Syag.g_00374
OG0001359	Syac.g_02412	Syag.g_00561
OG0001360	Syac.g_00805	Syag.g_01106
OG0001361	Syac.g_00800	Syag.g_01111
OG0001364	Syac.g_00204	Syag.g_02448
OG0001366	Syac.g_00517	Syag.g_01718
OG0001373	Syac.g_02419	Syag.g_02194
OG0001374	Syac.g_02427	Syag.g_02202
OG0001375	Syac.g_02414	Syag.g_00563
OG0001376	Syac.g_02376	Syag.g_02153
OG0001377	Syac.g_02375	Syag.g_02152
OG0001378	Syac.g_00689	Syag.g_00028
OG0001379	Syac.g_00736	Syag.g_01183
OG0001380	Syac.g_01589	Syag.g_00252
OG0001385	Syac.g_02416	Syag.g_02191
OG0001386	Syac.g_02417	Syag.g_02192
OG0001387	Syac.g_02418	Syag.g_02193
OG0001388	Syac.g_02421	Syag.g_02196
OG0001389	Syac.g_02422	Syag.g_02197
OG0001390	Syac.g_02423	Syag.g_02198
OG0001391	Syac.g_02424	Syag.g_02199
OG0001392	Syac.g_02425	Syag.g_02200
OG0001393	Syac.g_02426	Syag.g_02201
OG0001394	Syac.g_01373	Syag.g_00635
OG0001395	Syac.g_01262	Syag.g_00898
OG0001396	Syac.g_00229	Syag.g_02349
OG0001398	Syac.g_01120	Syag.g_00751
OG0001401	Syac.g_00844, Syac.g_00845	Syag.g_00720
OG0001402	Syac.g_00957	Syag.g_00379
OG0001403	Syac.g_00033	Syag.g_02308
OG0001404	Syac.g_00451	Syag.g_01818
OG0001405	Syac.g_02058	Syag.g_02810
OG0001406	Syac.g_02377	Syag.g_02154
OG0001408	Syac.g_01530	Syag.g_00450
OG0001410	Syac.g_02155	Syag.g_00576
OG0001411	Syac.g_00180	Syag.g_02424
OG0001412	Syac.g_00227	Syag.g_02351
OG0001413	Syac.g_01019	Syag.g_00224
OG0001416	Syac.g_00724	Syag.g_01198
OG0001417	Syac.g_01200	Syag.g_00829
OG0001419	Syac.g_01840	Syag.g_01466
OG0001420	Syac.g_01847	Syag.g_01465
OG0001425	Syac.g_02373	Syag.g_02148
OG0001426	Syac.g_00483	Syag.g_00073, Syag.g_00197
OG0001428	Syac.g_00301	Syag.g_01981
OG0001432	Syac.g_01572	Syag.g_00448
OG0001435	Syac.g_01399	Syag.g_00605
OG0001436	Syac.g_00210	Syag.g_02454
OG0001436	Syac.g_00209	Syag.g_02453
OG0001438	Syac.g_00280	Syag.g_02583
OG0001439	Syac.g_00250	Syag.g_02554
OG0001442	Syac.g_01358	Syag.g_00648
OG0001443	Syac.g_02382	Syag.g_02157
OG0001444	Syac.g_00415	Syag.g_01863
OG0001447	Syac.g_00362	Syag.g_01921
OG0001448	Syac.g_01094	Syag.g_01350
OG0001449	Syac.g_02197	Syag.g_02676
OG0001452	Syac.g_02214	Syag.g_02638
OG0001456	Syac.g_02434	Syag.g_02212
OG0001457	Syac.g_02435	Syag.g_02213
OG0001458	Syac.g_02436	Syag.g_02214
OG0001459	Syac.g_01445	Syag.g_00535
OG0001461	Syac.g_02168	Syag.g_00521
OG0001462	Syac.g_00039	Syag.g_02315
OG0001465	Syac.g_01299	Syag.g_00940
OG0001470	Syac.g_00683	Syag.g_02420
OG0001471	Syac.g_00257	Syag.g_02563
OG0001473	Syac.g_01010	Syag.g_00471
OG0001474	Syac.g_02013	Syag.g_02851
OG0001475	Syac.g_00681	Syag.g_02418
OG0001477	Syac.g_00900	Syag.g_00990
OG0001478	Syac.g_01710	Syag.g_01344
OG0001479	Syac.g_02016	Syag.g_02848
OG0001480	Syac.g_00812	Syag.g_00451
OG0001482	Syac.g_01210	Syag.g_00839
OG0001487	Syac.g_01678	Syag.g_01365
OG0001488	Syac.g_00791	Syag.g_01119
OG0001489	Syac.g_02078	Syag.g_02789
OG0001492	Syac.g_01514	Syag.g_01057
OG0001493	Syac.g_01522	Syag.g_01045
OG0001494	Syac.g_00088	Syag.g_02489
OG0001495	Syac.g_02144	Syag.g_02719
OG0001496	Syac.g_00902	Syag.g_00993
OG0001497	Syac.g_00901	Syag.g_00991
OG0001498	Syac.g_01987	Syag.g_00006
OG0001502	Syac.g_00818	Syag.g_00739
OG0001504	Syac.g_01446	Syag.g_00534
OG0001508	Syac.g_00684	Syag.g_02421
OG0001510	Syac.g_00150	Syag.g_02386
OG0001511	Syac.g_00387	Syag.g_01893
OG0001512	Syac.g_01966	Syag.g_01781
OG0001513	Syac.g_00185	Syag.g_02427
OG0001514	Syac.g_00903	Syag.g_00994
OG0001515	Syac.g_00914	Syag.g_01007
OG0001516	Syac.g_01420	Syag.g_00579
OG0001517	Syac.g_02019	Syag.g_02844
OG0001518	Syac.g_02371	Syag.g_02146
OG0001519	Syac.g_02384	Syag.g_02161
OG0001520	Syac.g_01787	Syag.g_00294
OG0001527	Syac.g_01794	Syag.g_00287
OG0001528	Syac.g_00682	Syag.g_02419
OG0001529	Syac.g_00047	Syag.g_02327
OG0001530	Syac.g_00389	Syag.g_01891
OG0001531	Syac.g_01965	Syag.g_01780
OG0001532	Syac.g_01487	Syag.g_01089
OG0001533	Syac.g_01726	Syag.g_00026
OG0001534	Syac.g_01258	Syag.g_00891
OG0001535	Syac.g_01242	Syag.g_00871
OG0001536	Syac.g_01177	Syag.g_00805
OG0001537	Syac.g_01378	Syag.g_00629
OG0001538	Syac.g_01336	Syag.g_00672
OG0001539	Syac.g_01403	Syag.g_00601
OG0001540	Syac.g_00358	Syag.g_01925
OG0001541	Syac.g_02256	Syag.g_01990
OG0001542	Syac.g_02265	Syag.g_01999
OG0001543	Syac.g_02307	Syag.g_02058
OG0001544	Syac.g_02383	Syag.g_02158
OG0001545	Syac.g_02462	Syag.g_02238
OG0001546	Syac.g_01853	Syag.g_01473
OG0001547	Syac.g_01122	Syag.g_00753
OG0001551	Syac.g_00861	Syag.g_01019
OG0001557	Syac.g_01372	Syag.g_00636
OG0001559	Syac.g_00390	Syag.g_01890
OG0001560	Syac.g_00403	Syag.g_01877
OG0001561	Syac.g_01248	Syag.g_00878
OG0001562	Syac.g_01234	Syag.g_00863
OG0001563	Syac.g_02095	Syag.g_02772
OG0001564	Syac.g_02430	Syag.g_02208
OG0001567	Syac.g_01121	Syag.g_00752
OG0001568	Syac.g_01124	Syag.g_00754
OG0001572	Syac.g_01584	Syag.g_00086
OG0001574	Syac.g_01796	Syag.g_00285
OG0001575	Syac.g_01791	Syag.g_00290
OG0001576	Syac.g_01729	Syag.g_01233
OG0001577	Syac.g_00765	Syag.g_01146
OG0001578	Syac.g_01028	Syag.g_00101
OG0001579	Syac.g_02054	Syag.g_02813
OG0001579	Syac.g_02049	Syag.g_02817
OG0001580	Syac.g_02341	Syag.g_02112
OG0001588	Syac.g_00200	Syag.g_02446
OG0001589	Syac.g_00657	Syag.g_01748
OG0001590	Syac.g_00973	Syag.g_00404
OG0001591	Syac.g_01409	Syag.g_00595
OG0001592	Syac.g_02342	Syag.g_02113
OG0001602	Syac.g_01300	Syag.g_00939
OG0001614	Syac.g_00164	Syag.g_02401
OG0001615	Syac.g_01819	Syag.g_00256
OG0001616	Syac.g_01472	Syag.g_01102
OG0001617	Syac.g_00907	Syag.g_00998
OG0001618	Syac.g_01274	Syag.g_00909
OG0001619	Syac.g_01164	Syag.g_00794
OG0001620	Syac.g_02007	Syag.g_02857
OG0001621	Syac.g_02215	Syag.g_02637
OG0001622	Syac.g_02471	Syag.g_02247
OG0001623	Syac.g_02036	Syag.g_02828
OG0001624	Syac.g_02388	Syag.g_00443
OG0001625	Syac.g_02220	Syag.g_02631
OG0001634	Syac.g_01414	Syag.g_00585
OG0001635	Syac.g_00137	Syag.g_02369
OG0001636	Syac.g_00038	Syag.g_02314
OG0001637	Syac.g_00646	Syag.g_00020
OG0001639	Syac.g_00622	Syag.g_01615
OG0001640	Syac.g_00868	Syag.g_00955
OG0001641	Syac.g_01219	Syag.g_00847
OG0001643	Syac.g_00984	Syag.g_00415
OG0001644	Syac.g_01266	Syag.g_00902
OG0001645	Syac.g_01125, Syac.g_01548	Syag.g_00559
OG0001646	Syac.g_00475	Syag.g_00625
OG0001647	Syac.g_02244	Syag.g_02607
OG0001654	Syac.g_00624	Syag.g_01613
OG0001656	Syac.g_02050	Syag.g_02816
OG0001657	Syac.g_00319	Syag.g_01962
OG0001658	Syac.g_02352	Syag.g_02125
OG0001659	Syac.g_01478	Syag.g_01093
OG0001660	Syac.g_00381, Syac.g_01997	Syag.g_01899, Syag.g_02870
OG0001666	Syac.g_01452	Syag.g_00218
OG0001672	Syac.g_00437	Syag.g_01833
OG0001673	Syac.g_01973	Syag.g_01789
OG0001675	Syac.g_01232	Syag.g_01692, Syag.g_00861
OG0001676	Syac.g_02051	Syag.g_02815
OG0001677	Syac.g_02069, Syac.g_01450	Syag.g_02800
OG0001678	Syac.g_02188	Syag.g_02692
OG0001680	Syac.g_00788, Syac.g_00526	Syag.g_01709
OG0001681	Syac.g_01449, Syac.g_00488, Syac.g_00807, Syac.g_00468	Syag.g_00193
OG0001682	Syac.g_00627, Syac.g_01277	Syag.g_00911
OG0001691	Syac.g_00950	Syag.g_00486
OG0001692	Syac.g_01626	Syag.g_01426
OG0001693	Syac.g_00885	Syag.g_00976
OG0001694	Syac.g_02255	Syag.g_02596
OG0001695	Syac.g_02457	Syag.g_02232
OG0001702	Syac.g_00421	Syag.g_01855
OG0001703	Syac.g_01914	Syag.g_01535
OG0001712	Syac.g_01065	Syag.g_00089
OG0001713	Syac.g_00783	Syag.g_01128
OG0001715	Syac.g_01035	Syag.g_00114
OG0001717	Syac.g_00306	Syag.g_01976
OG0001728	Syac.g_00061	Syag.g_00208
OG0001729	Syac.g_01962	Syag.g_01774
OG0001730	Syac.g_01955	Syag.g_01769
OG0001731	Syac.g_00602	Syag.g_01640
OG0001734	Syac.g_00815	Syag.g_00740
OG0001735	Syac.g_01428	Syag.g_00555
OG0001736	Syac.g_00224	Syag.g_02468
OG0001737	Syac.g_00274	Syag.g_02577
OG0001738	Syac.g_00236	Syag.g_02539
OG0001739	Syac.g_02455	Syag.g_02230
OG0001740	Syac.g_02459	Syag.g_02235
OG0001741	Syac.g_01045	Syag.g_00163
OG0001747	Syac.g_00337	Syag.g_01945
OG0001749	Syac.g_00220	Syag.g_02461
OG0001750	Syac.g_00414	Syag.g_01864
OG0001752	Syac.g_00637	Syag.g_01766
OG0001754	Syac.g_00644	Syag.g_00022
OG0001755	Syac.g_01861	Syag.g_01483
OG0001756	Syac.g_02381	Syag.g_02151
OG0001758	Syac.g_01440	Syag.g_00524
OG0001759	Syac.g_01734	Syag.g_01250
OG0001761	Syac.g_00944	Syag.g_00361
OG0001762	Syac.g_01225	Syag.g_00854
OG0001763	Syac.g_01214	Syag.g_00842
OG0001764	Syac.g_01128	Syag.g_00758
OG0001766	Syac.g_00262	Syag.g_02567
OG0001767	Syac.g_00211	Syag.g_02455
OG0001768	Syac.g_02271	Syag.g_02008
OG0001770	Syac.g_01454	Syag.g_00523
OG0001771	Syac.g_00851	Syag.g_00180
OG0001783	Syac.g_00159	Syag.g_02396
OG0001784	Syac.g_00419	Syag.g_01860
OG0001786	Syac.g_00584	Syag.g_01658
OG0001787	Syac.g_01837	Syag.g_01455
OG0001788	Syac.g_01834	Syag.g_01452
OG0001789	Syac.g_00730	Syag.g_01191
OG0001790	Syac.g_00756	Syag.g_01153
OG0001791	Syac.g_00784	Syag.g_01127
OG0001792	Syac.g_01509	Syag.g_01063
OG0001794	Syac.g_01255	Syag.g_00888
OG0001796	Syac.g_01236	Syag.g_00865
OG0001797	Syac.g_01155	Syag.g_00786
OG0001798	Syac.g_00959	Syag.g_00381
OG0001799	Syac.g_00995	Syag.g_00430
OG0001800	Syac.g_01606	Syag.g_01287
OG0001801	Syac.g_01614	Syag.g_01440
OG0001803	Syac.g_00702	Syag.g_00039
OG0001804	Syac.g_01986	Syag.g_00007
OG0001805	Syac.g_02209	Syag.g_02661
OG0001806	Syac.g_02243	Syag.g_02608
OG0001807	Syac.g_00208	Syag.g_02452
OG0001808	Syac.g_00197	Syag.g_02441
OG0001809	Syac.g_00346	Syag.g_01936
OG0001810	Syac.g_00344	Syag.g_01938
OG0001811	Syac.g_02262	Syag.g_01997
OG0001812	Syac.g_02343	Syag.g_02114
OG0001814	Syac.g_02480	Syag.g_02257
OG0001815	Syac.g_02489	Syag.g_02267
OG0001816	Syac.g_01405	Syag.g_00599
OG0001835	Syac.g_01587	Syag.g_01028
OG0001838	Syac.g_00008	Syag.g_02280
OG0001839	Syac.g_00035	Syag.g_02310
OG0001840	Syac.g_00053	Syag.g_02333
OG0001841	Syac.g_00060	Syag.g_02342
OG0001843	Syac.g_00165	Syag.g_02402
OG0001844	Syac.g_00166	Syag.g_02403
OG0001845	Syac.g_00167	Syag.g_02404
OG0001847	Syac.g_00371	Syag.g_01911
OG0001848	Syac.g_00375	Syag.g_01907
OG0001849	Syac.g_00427	Syag.g_01849
OG0001850	Syac.g_00436	Syag.g_01836
OG0001851	Syac.g_00441	Syag.g_01829
OG0001852	Syac.g_00442	Syag.g_01828
OG0001853	Syac.g_00448	Syag.g_01821
OG0001854	Syac.g_01969	Syag.g_01785
OG0001856	Syac.g_00571	Syag.g_01665
OG0001857	Syac.g_00574	Syag.g_01662
OG0001858	Syac.g_00608	Syag.g_01634
OG0001859	Syac.g_01925	Syag.g_01547
OG0001860	Syac.g_01912	Syag.g_01533
OG0001861	Syac.g_01897	Syag.g_01521
OG0001862	Syac.g_01886	Syag.g_01509
OG0001863	Syac.g_01881	Syag.g_01503
OG0001864	Syac.g_01828	Syag.g_01444
OG0001866	Syac.g_01737	Syag.g_00349
OG0001867	Syac.g_00942	Syag.g_00359
OG0001868	Syac.g_00725	Syag.g_01197
OG0001869	Syac.g_00764	Syag.g_01147
OG0001870	Syac.g_00772	Syag.g_01138
OG0001871	Syac.g_00778	Syag.g_01133
OG0001872	Syac.g_01513	Syag.g_01058
OG0001873	Syac.g_01473	Syag.g_01101
OG0001874	Syac.g_01470	Syag.g_01104
OG0001875	Syac.g_01439	Syag.g_00525
OG0001876	Syac.g_01438	Syag.g_00526
OG0001877	Syac.g_00913	Syag.g_01006
OG0001878	Syac.g_01229	Syag.g_00858
OG0001879	Syac.g_01223	Syag.g_00852
OG0001880	Syac.g_01186	Syag.g_00815
OG0001881	Syac.g_01185	Syag.g_00813
OG0001882	Syac.g_01158	Syag.g_00789
OG0001883	Syac.g_01154	Syag.g_00785
OG0001884	Syac.g_01145	Syag.g_00483
OG0001885	Syac.g_01133	Syag.g_00764
OG0001886	Syac.g_01129	Syag.g_00760
OG0001887	Syac.g_01386	Syag.g_00619
OG0001888	Syac.g_01366	Syag.g_00640
OG0001889	Syac.g_01325	Syag.g_00682
OG0001890	Syac.g_00831	Syag.g_00732
OG0001891	Syac.g_00827	Syag.g_00736
OG0001892	Syac.g_00811	Syag.g_00447
OG0001893	Syac.g_00960	Syag.g_00382
OG0001894	Syac.g_00978	Syag.g_00409
OG0001895	Syac.g_01610	Syag.g_01296
OG0001896	Syac.g_00698	Syag.g_00024
OG0001897	Syac.g_02010	Syag.g_02854
OG0001898	Syac.g_02030	Syag.g_02836
OG0001899	Syac.g_02105	Syag.g_02761
OG0001900	Syac.g_02228	Syag.g_02623
OG0001901	Syac.g_02229	Syag.g_02622
OG0001902	Syac.g_00289	Syag.g_02591
OG0001903	Syac.g_00279	Syag.g_02582
OG0001904	Syac.g_00206	Syag.g_02450
OG0001905	Syac.g_00195	Syag.g_02438
OG0001906	Syac.g_00357	Syag.g_01926
OG0001907	Syac.g_00338	Syag.g_01944
OG0001908	Syac.g_02258	Syag.g_01992
OG0001909	Syac.g_02269	Syag.g_02006
OG0001910	Syac.g_02315	Syag.g_02068
OG0001912	Syac.g_02364	Syag.g_02139
OG0001913	Syac.g_02366	Syag.g_02141
OG0001914	Syac.g_01460	Syag.g_00149
OG0001915	Syac.g_02486	Syag.g_02264
OG0001916	Syac.g_01887	Syag.g_01510
OG0001917	Syac.g_01243	Syag.g_00873
OG0001918	Syac.g_02450	Syag.g_00531
OG0001932	Syac.g_00163	Syag.g_02400
OG0001933	Syac.g_00393	Syag.g_01888
OG0001934	Syac.g_00407	Syag.g_01873
OG0001935	Syac.g_00444	Syag.g_01826
OG0001936	Syac.g_01024	Syag.g_00111
OG0001937	Syac.g_00594	Syag.g_01648
OG0001938	Syac.g_01910	Syag.g_01531
OG0001939	Syac.g_00917	Syag.g_00441
OG0001940	Syac.g_01775	Syag.g_00307
OG0001941	Syac.g_00720	Syag.g_01220
OG0001943	Syac.g_01068	Syag.g_01126
OG0001944	Syac.g_01116	Syag.g_00746
OG0001946	Syac.g_00912	Syag.g_01005
OG0001948	Syac.g_01216	Syag.g_00844
OG0001949	Syac.g_01195	Syag.g_00824
OG0001950	Syac.g_01193	Syag.g_00822
OG0001951	Syac.g_01184	Syag.g_00812
OG0001952	Syac.g_01157	Syag.g_00788
OG0001953	Syac.g_01156	Syag.g_00787
OG0001957	Syac.g_00965	Syag.g_00387
OG0001958	Syac.g_01426	Syag.g_00558
OG0001960	Syac.g_01688	Syag.g_01361
OG0001961	Syac.g_01705	Syag.g_01351
OG0001964	Syac.g_02175	Syag.g_02706
OG0001965	Syac.g_01011	Syag.g_01457
OG0001966	Syac.g_02222	Syag.g_02629
OG0001967	Syac.g_02224	Syag.g_02627
OG0001968	Syac.g_02225	Syag.g_02626
OG0001969	Syac.g_00255	Syag.g_02561
OG0001970	Syac.g_00355	Syag.g_01928
OG0001971	Syac.g_02267	Syag.g_02004
OG0001972	Syac.g_02327	Syag.g_02082
OG0001974	Syac.g_02350	Syag.g_02122
OG0001975	Syac.g_01461	Syag.g_00150
OG0001976	Syac.g_01459	Syag.g_00148
OG0001978	Syac.g_00109	Syag.g_02649
OG0001979	Syac.g_00916	Syag.g_01012
OG0001980	Syac.g_02034, Syac.g_01080	Syag.g_02832
OG0001990	Syac.g_02460	Syag.g_02236
OG0001997	Syac.g_00416	Syag.g_01862
OG0002000	Syac.g_01859	Syag.g_01481
OG0002007	Syac.g_00867	Syag.g_00951
OG0002008	Syac.g_01227	Syag.g_00856
OG0002010	Syac.g_01663	Syag.g_01384
OG0002012	Syac.g_01119	Syag.g_01609
OG0002013	Syac.g_01990	Syag.g_01841
OG0002014	Syac.g_00214	Syag.g_02462
OG0002015	Syac.g_00215	Syag.g_02459
OG0002016	Syac.g_02311	Syag.g_02062
OG0002017	Syac.g_02404	Syag.g_02179
OG0002018	Syac.g_02458	Syag.g_02234
OG0002020	Syac.g_02453	Syag.g_02228
OG0002021	Syac.g_02451	Syag.g_02226
OG0002022	Syac.g_02449	Syag.g_02225
OG0002023	Syac.g_02448	Syag.g_02224
OG0002024	Syac.g_02441	Syag.g_02217
OG0002037	Syac.g_01906	Syag.g_01037
OG0002038	Syac.g_00779	Syag.g_01131
OG0002039	Syac.g_00792	Syag.g_01118
OG0002040	Syac.g_00793	Syag.g_01117
OG0002041	Syac.g_01212	Syag.g_00840
OG0002042	Syac.g_01189	Syag.g_00818
OG0002043	Syac.g_01138	Syag.g_00771
OG0002044	Syac.g_00852	Syag.g_00715, Syag.g_01174
OG0002045	Syac.g_01708	Syag.g_01346
OG0002047	Syac.g_01991	Syag.g_00003
