Orthogroup	Syac	Syaj
OG0001116	Syac.g_01204	Syaj.g_00854
OG0001117	Syac.g_01205	Syaj.g_00853
OG0001118	Syac.g_01206	Syaj.g_00852
OG0001119	Syac.g_01208	Syaj.g_00850
OG0001120	Syac.g_01213	Syaj.g_00846
OG0001121	Syac.g_01949, Syac.g_01170	Syaj.g_00630
OG0001122	Syac.g_01238	Syaj.g_00817
OG0001123	Syac.g_01245	Syaj.g_00810
OG0001124	Syac.g_01247	Syaj.g_00808
OG0001125	Syac.g_01249	Syaj.g_00806
OG0001126	Syac.g_00870	Syaj.g_00413
OG0001127	Syac.g_00871	Syaj.g_00414
OG0001128	Syac.g_00875	Syaj.g_00417
OG0001129	Syac.g_00877	Syaj.g_00419
OG0001130	Syac.g_00878	Syaj.g_00420
OG0001131	Syac.g_01382	Syaj.g_01070
OG0001132	Syac.g_01062	Syaj.g_01166
OG0001133	Syac.g_00958	Syaj.g_01302
OG0001134	Syac.g_01466	Syaj.g_00645
OG0001135	Syac.g_01464	Syaj.g_00647
OG0001136	Syac.g_00767	Syaj.g_00300
OG0001137	Syac.g_00786	Syaj.g_00318
OG0001138	Syac.g_01486	Syaj.g_00620
OG0001139	Syac.g_01488	Syaj.g_00618
OG0001140	Syac.g_01489	Syaj.g_00617
OG0001141	Syac.g_01490	Syaj.g_00616
OG0001142	Syac.g_01491	Syaj.g_00615
OG0001143	Syac.g_01499	Syaj.g_00602
OG0001144	Syac.g_01508	Syaj.g_00588
OG0001145	Syac.g_00740	Syaj.g_00276
OG0001146	Syac.g_00722	Syaj.g_01518
OG0001147	Syac.g_01689	Syaj.g_01438
OG0001148	Syac.g_01918	Syaj.g_00057
OG0001149	Syac.g_01919	Syaj.g_00056
OG0001150	Syac.g_01920	Syaj.g_00055
OG0001151	Syac.g_01932	Syaj.g_00043
OG0001152	Syac.g_01933	Syaj.g_00040
OG0001153	Syac.g_01670	Syaj.g_01425
OG0001154	Syac.g_01671	Syaj.g_01426
OG0001155	Syac.g_00621	Syaj.g_01637
OG0001156	Syac.g_00618	Syaj.g_01640
OG0001157	Syac.g_00617	Syaj.g_01641
OG0001158	Syac.g_00616	Syaj.g_01643
OG0001159	Syac.g_00615	Syaj.g_01644
OG0001160	Syac.g_00570	Syaj.g_01697
OG0001161	Syac.g_02385	Syaj.g_02148
OG0001162	Syac.g_01307	Syaj.g_00979
OG0001163	Syac.g_00562	Syaj.g_01705
OG0001164	Syac.g_00556	Syaj.g_01711
OG0001165	Syac.g_00551	Syaj.g_01716
OG0001166	Syac.g_00520	Syaj.g_01746
OG0001167	Syac.g_00667	Syaj.g_01592
OG0001168	Syac.g_00665	Syaj.g_01594
OG0001169	Syac.g_00663	Syaj.g_01596
OG0001170	Syac.g_00661	Syaj.g_01597
OG0001171	Syac.g_00650	Syaj.g_01607
OG0001172	Syac.g_02187	Syaj.g_02641
OG0001173	Syac.g_02186	Syaj.g_02642
OG0001174	Syac.g_02178	Syaj.g_02650
OG0001175	Syac.g_02177	Syaj.g_02651
OG0001176	Syac.g_02141	Syaj.g_02688
OG0001177	Syac.g_02143	Syaj.g_02685
OG0001178	Syac.g_00539	Syaj.g_01726
OG0001179	Syac.g_02112	Syaj.g_02719
OG0001180	Syac.g_02087	Syaj.g_02744
OG0001181	Syac.g_02083	Syaj.g_02748
OG0001182	Syac.g_02074	Syaj.g_02757
OG0001183	Syac.g_02070	Syaj.g_02762
OG0001184	Syac.g_00186	Syaj.g_02449
OG0001185	Syac.g_00162	Syaj.g_02423
OG0001186	Syac.g_00082	Syaj.g_02339
OG0001187	Syac.g_00085	Syaj.g_02369
OG0001188	Syac.g_00076	Syaj.g_02336
OG0001189	Syac.g_00054	Syaj.g_02318
OG0001190	Syac.g_02353	Syaj.g_02111
OG0001191	Syac.g_02368	Syaj.g_02128
OG0001192	Syac.g_02374	Syaj.g_02138
OG0001193	Syac.g_02406	Syaj.g_02178
OG0001194	Syac.g_02408	Syaj.g_02180
OG0001195	Syac.g_02409	Syaj.g_02181
OG0001196	Syac.g_02477	Syaj.g_02244
OG0001197	Syac.g_02479	Syaj.g_02246
OG0001198	Syac.g_02491	Syaj.g_02259
OG0001199	Syac.g_00445	Syaj.g_01825
OG0001200	Syac.g_00443	Syaj.g_01827
OG0001201	Syac.g_00395	Syaj.g_01888
OG0001202	Syac.g_02285	Syaj.g_02032
OG0001203	Syac.g_01967	Syaj.g_02877
OG0001204	Syac.g_02200	Syaj.g_02621
OG0001205	Syac.g_00706	Syaj.g_01545
OG0001206	Syac.g_01715	Syaj.g_01484
OG0001207	Syac.g_01915	Syaj.g_00061
OG0001208	Syac.g_01902	Syaj.g_00074
OG0001209	Syac.g_01833	Syaj.g_00147
OG0001210	Syac.g_01826	Syaj.g_00158
OG0001211	Syac.g_01809	Syaj.g_00184
OG0001212	Syac.g_01751	Syaj.g_00246
OG0001214	Syac.g_00981	Syaj.g_01281
OG0001215	Syac.g_00919	Syaj.g_00492
OG0001216	Syac.g_01285	Syaj.g_00958
OG0001218	Syac.g_01679	Syaj.g_01434
OG0001220	Syac.g_00813	Syaj.g_00345
OG0001221	Syac.g_01379	Syaj.g_01067
OG0001223	Syac.g_01215	Syaj.g_00844
OG0001224	Syac.g_00880	Syaj.g_00423
OG0001225	Syac.g_00882	Syaj.g_00425
OG0001227	Syac.g_02387	Syaj.g_02152
OG0001228	Syac.g_00700	Syaj.g_01565
OG0001229	Syac.g_00906	Syaj.g_00451
OG0001231	Syac.g_00017	Syaj.g_02279
OG0001232	Syac.g_00509	Syaj.g_01757
OG0001233	Syac.g_00660	Syaj.g_01598
OG0001234	Syac.g_02173	Syaj.g_02655
OG0001235	Syac.g_02147	Syaj.g_02679
OG0001236	Syac.g_00189	Syaj.g_02453
OG0001237	Syac.g_00184	Syaj.g_02447
OG0001240	Syac.g_00411	Syaj.g_01871
OG0001242	Syac.g_00370	Syaj.g_01913
OG0001243	Syac.g_00363	Syaj.g_01926
OG0001244	Syac.g_00333	Syaj.g_01960
OG0001246	Syac.g_01876	Syaj.g_00100
OG0001247	Syac.g_01303	Syaj.g_00973
OG0001248	Syac.g_01306	Syaj.g_00978
OG0001250	Syac.g_00838	Syaj.g_00375
OG0001251	Syac.g_02415	Syaj.g_02187
OG0001252	Syac.g_00874	Syaj.g_00416
OG0001253	Syac.g_01063	Syaj.g_01165
OG0001254	Syac.g_01465	Syaj.g_00646
OG0001256	Syac.g_00563	Syaj.g_01704
OG0001257	Syac.g_01686	Syaj.g_01342
OG0001258	Syac.g_00553	Syaj.g_01714
OG0001260	Syac.g_00640	Syaj.g_01617
OG0001262	Syac.g_00056	Syaj.g_02320
OG0001263	Syac.g_00360	Syaj.g_01929
OG0001265	Syac.g_00372	Syaj.g_01911
OG0001266	Syac.g_02289	Syaj.g_02036
OG0001267	Syac.g_02253	Syaj.g_02565
OG0001268	Syac.g_02014	Syaj.g_02811
OG0001270	Syac.g_00690	Syaj.g_01558
OG0001271	Syac.g_01703	Syaj.g_01447
OG0001272	Syac.g_01898	Syaj.g_00078
OG0001273	Syac.g_00974	Syaj.g_01288
OG0001274	Syac.g_02323	Syaj.g_02077
OG0001275	Syac.g_01228	Syaj.g_00827
OG0001276	Syac.g_01244	Syaj.g_00811
OG0001277	Syac.g_02463	Syaj.g_02227
OG0001278	Syac.g_01517	Syaj.g_00575
OG0001279	Syac.g_01605	Syaj.g_01356
OG0001280	Syac.g_00731	Syaj.g_01508
OG0001281	Syac.g_00721	Syaj.g_01519
OG0001282	Syac.g_01917	Syaj.g_00058
OG0001283	Syac.g_02472	Syaj.g_02238
OG0001284	Syac.g_00586	Syaj.g_01688
OG0001285	Syac.g_01060	Syaj.g_01170
OG0001286	Syac.g_02089	Syaj.g_02742
OG0001287	Syac.g_00154	Syaj.g_02415
OG0001288	Syac.g_00141	Syaj.g_02394
OG0001289	Syac.g_00426	Syaj.g_01845
OG0001291	Syac.g_00349	Syaj.g_01939
OG0001292	Syac.g_02205	Syaj.g_02616
OG0001293	Syac.g_02226	Syaj.g_02594
OG0001294	Syac.g_01411	Syaj.g_00722
OG0001295	Syac.g_01824	Syaj.g_00161
OG0001296	Syac.g_01870	Syaj.g_00106
OG0001297	Syac.g_01866	Syaj.g_00110
OG0001298	Syac.g_01774	Syaj.g_00221
OG0001299	Syac.g_01417	Syaj.g_00716
OG0001300	Syac.g_00910	Syaj.g_00479
OG0001301	Syac.g_00897	Syaj.g_00440
OG0001302	Syac.g_01012	Syaj.g_01251
OG0001303	Syac.g_01137	Syaj.g_00784
OG0001304	Syac.g_01257	Syaj.g_00795
OG0001305	Syac.g_00890	Syaj.g_00433
OG0001306	Syac.g_00749	Syaj.g_00285
OG0001307	Syac.g_02156	Syaj.g_02672
OG0001309	Syac.g_01860	Syaj.g_00116
OG0001310	Syac.g_00528	Syaj.g_01735
OG0001311	Syac.g_01246	Syaj.g_00809
OG0001312	Syac.g_01147	Syaj.g_00931
OG0001314	Syac.g_00809	Syaj.g_00524
OG0001314	Syac.g_00460	Syaj.g_01091
OG0001315	Syac.g_02072	Syaj.g_02760
OG0001316	Syac.g_00342	Syaj.g_01946
OG0001317	Syac.g_01971	Syaj.g_02857
OG0001319	Syac.g_02242	Syaj.g_02576
OG0001321	Syac.g_00712	Syaj.g_01528
OG0001322	Syac.g_00713	Syaj.g_01527
OG0001323	Syac.g_01857	Syaj.g_00119
OG0001324	Syac.g_00909	Syaj.g_00478
OG0001325	Syac.g_01281	Syaj.g_00953
OG0001326	Syac.g_02420	Syaj.g_02196
OG0001328	Syac.g_01385	Syaj.g_00764
OG0001329	Syac.g_01007	Syaj.g_00028
OG0001330	Syac.g_00738	Syaj.g_01501
OG0001332	Syac.g_00625	Syaj.g_01631
OG0001333	Syac.g_00666	Syaj.g_01593
OG0001334	Syac.g_02061	Syaj.g_02770
OG0001335	Syac.g_02060	Syaj.g_02771
OG0001336	Syac.g_02473	Syaj.g_02239
OG0001337	Syac.g_02064	Syaj.g_02795
OG0001337	Syac.g_02040	Syaj.g_02786
OG0001338	Syac.g_02022	Syaj.g_02767
OG0001338	Syac.g_00474	Syaj.g_00584
OG0001338	Syac.g_02037	Syaj.g_02790
OG0001339	Syac.g_00400	Syaj.g_01883
OG0001340	Syac.g_02039	Syaj.g_02787
OG0001341	Syac.g_00904	Syaj.g_00449
OG0001343	Syac.g_02413	Syaj.g_02184
OG0001344	Syac.g_00774	Syaj.g_00307
OG0001345	Syac.g_00803	Syaj.g_00337
OG0001346	Syac.g_00728	Syaj.g_01512
OG0001347	Syac.g_00228	Syaj.g_02497
OG0001347	Syac.g_00123	Syaj.g_02374
OG0001348	Syac.g_00857	Syaj.g_00393
OG0001349	Syac.g_00504	Syaj.g_01763
OG0001352	Syac.g_01842	Syaj.g_00136
OG0001353	Syac.g_00850	Syaj.g_00386
OG0001354	Syac.g_01201	Syaj.g_00857
OG0001355	Syac.g_01823	Syaj.g_01244
OG0001357	Syac.g_01943	Syaj.g_00629
OG0001358	Syac.g_00952	Syaj.g_01309
OG0001359	Syac.g_02412	Syaj.g_02183
OG0001360	Syac.g_00805	Syaj.g_00340
OG0001361	Syac.g_00800	Syaj.g_00334
OG0001362	Syac.g_01649	Syaj.g_01396
OG0001363	Syac.g_01651	Syaj.g_01398
OG0001364	Syac.g_00204	Syaj.g_02473
OG0001366	Syac.g_00517	Syaj.g_01749
OG0001370	Syac.g_01294	Syaj.g_01672
OG0001373	Syac.g_02419	Syaj.g_02195
OG0001374	Syac.g_02427	Syaj.g_02203
OG0001375	Syac.g_02414	Syaj.g_02185
OG0001376	Syac.g_02376	Syaj.g_02140
OG0001377	Syac.g_02375	Syaj.g_02139
OG0001378	Syac.g_00689	Syaj.g_01559
OG0001379	Syac.g_00736	Syaj.g_01503
OG0001381	Syac.g_02162	Syaj.g_02663
OG0001382	Syac.g_00148	Syaj.g_00685
OG0001385	Syac.g_02416	Syaj.g_02192
OG0001386	Syac.g_02417	Syaj.g_02193
OG0001387	Syac.g_02418	Syaj.g_02194
OG0001388	Syac.g_02421	Syaj.g_02197
OG0001389	Syac.g_02422	Syaj.g_02198
OG0001390	Syac.g_02423	Syaj.g_02199
OG0001391	Syac.g_02424	Syaj.g_02200
OG0001392	Syac.g_02425	Syaj.g_02201
OG0001393	Syac.g_02426	Syaj.g_02202
OG0001394	Syac.g_01373	Syaj.g_01059
OG0001395	Syac.g_01262	Syaj.g_00935
OG0001396	Syac.g_00229	Syaj.g_02498
OG0001396	Syac.g_00124	Syaj.g_02372
OG0001398	Syac.g_01120	Syaj.g_01116
OG0001400	Syac.g_00336	Syaj.g_00151
OG0001401	Syac.g_00844, Syac.g_00845	Syaj.g_00381
OG0001402	Syac.g_00957	Syaj.g_01304
OG0001403	Syac.g_00033	Syaj.g_02297
OG0001404	Syac.g_00451	Syaj.g_01817
OG0001405	Syac.g_02058	Syaj.g_02773
OG0001406	Syac.g_02377	Syaj.g_02141
OG0001407	Syac.g_01841	Syaj.g_00137
OG0001408	Syac.g_01530	Syaj.g_00561
OG0001410	Syac.g_02155	Syaj.g_02673
OG0001412	Syac.g_00227	Syaj.g_02496
OG0001413	Syac.g_01019	Syaj.g_01241
OG0001414	Syac.g_02161	Syaj.g_02664
OG0001416	Syac.g_00724	Syaj.g_01516
OG0001417	Syac.g_01200	Syaj.g_00858
OG0001419	Syac.g_01840	Syaj.g_00138
OG0001420	Syac.g_01847	Syaj.g_00131
OG0001425	Syac.g_02373	Syaj.g_02137
OG0001426	Syac.g_00483	Syaj.g_01807, Syaj.g_00014, Syaj.g_01097
OG0001428	Syac.g_00301	Syaj.g_01993
OG0001430	Syac.g_02345	Syaj.g_02104
OG0001432	Syac.g_01572	Syaj.g_00509
OG0001434	Syac.g_01368	Syaj.g_01054
OG0001435	Syac.g_01399	Syaj.g_00736
OG0001436	Syac.g_00210	Syaj.g_02479
OG0001436	Syac.g_00209	Syaj.g_02478
OG0001438	Syac.g_00280	Syaj.g_02550
OG0001439	Syac.g_00250	Syaj.g_02520
OG0001443	Syac.g_02382	Syaj.g_02145
OG0001444	Syac.g_00415	Syaj.g_01865
OG0001446	Syac.g_01293	Syaj.g_00527
OG0001447	Syac.g_00362	Syaj.g_01927
OG0001448	Syac.g_01094	Syaj.g_01813
OG0001449	Syac.g_02197	Syaj.g_02625
OG0001452	Syac.g_02214	Syaj.g_02607
OG0001456	Syac.g_02434	Syaj.g_02205
OG0001457	Syac.g_02435	Syaj.g_02206
OG0001458	Syac.g_02436	Syaj.g_02207
OG0001459	Syac.g_01445	Syaj.g_00653
OG0001462	Syac.g_00039	Syaj.g_02304
OG0001465	Syac.g_01299	Syaj.g_00968
OG0001470	Syac.g_00683	Syaj.g_01567
OG0001471	Syac.g_00257	Syaj.g_02526
OG0001473	Syac.g_01010	Syaj.g_01255
OG0001474	Syac.g_02013	Syaj.g_02812
OG0001475	Syac.g_00681	Syaj.g_01569
OG0001477	Syac.g_00900	Syaj.g_00444
OG0001478	Syac.g_01710	Syaj.g_01463, Syaj.g_01462
OG0001479	Syac.g_02016	Syaj.g_02809
OG0001480	Syac.g_00812	Syaj.g_00343
OG0001482	Syac.g_01210	Syaj.g_00848
OG0001487	Syac.g_01678	Syaj.g_01433
OG0001488	Syac.g_00791	Syaj.g_00324
OG0001489	Syac.g_02078	Syaj.g_02753
OG0001492	Syac.g_01514	Syaj.g_00578
OG0001493	Syac.g_01522	Syaj.g_00569
OG0001494	Syac.g_00494	Syaj.g_01773
OG0001494	Syac.g_00088	Syaj.g_02353
OG0001496	Syac.g_00902	Syaj.g_00446
OG0001497	Syac.g_00901	Syaj.g_00445
OG0001498	Syac.g_01987	Syaj.g_02830
OG0001499	Syac.g_01441	Syaj.g_01211
OG0001502	Syac.g_00818	Syaj.g_00351
OG0001504	Syac.g_01446	Syaj.g_00652
OG0001505	Syac.g_00105	Syaj.g_02359
OG0001508	Syac.g_00684	Syaj.g_01566
OG0001509	Syac.g_00117	Syaj.g_02376
OG0001509	Syac.g_00230	Syaj.g_02499
OG0001510	Syac.g_00150	Syaj.g_02410
OG0001511	Syac.g_00387	Syaj.g_01896
OG0001512	Syac.g_01966	Syaj.g_02878
OG0001513	Syac.g_00185	Syaj.g_02448
OG0001514	Syac.g_00903	Syaj.g_00447
OG0001515	Syac.g_00914	Syaj.g_00483
OG0001516	Syac.g_01420	Syaj.g_00713
OG0001517	Syac.g_02019	Syaj.g_02806
OG0001518	Syac.g_02371	Syaj.g_02132
OG0001519	Syac.g_02384	Syaj.g_02147
OG0001520	Syac.g_01787	Syaj.g_00206
OG0001522	Syac.g_00849	Syaj.g_00385
OG0001527	Syac.g_01794	Syaj.g_00198
OG0001528	Syac.g_00682	Syaj.g_01568
OG0001529	Syac.g_00047	Syaj.g_02311
OG0001530	Syac.g_00389	Syaj.g_01894
OG0001531	Syac.g_01965	Syaj.g_02879
OG0001532	Syac.g_01487	Syaj.g_00619
OG0001534	Syac.g_01258	Syaj.g_00794
OG0001535	Syac.g_01242	Syaj.g_00813
OG0001536	Syac.g_01177	Syaj.g_00903
OG0001537	Syac.g_01378	Syaj.g_01066
OG0001538	Syac.g_01336	Syaj.g_01018
OG0001539	Syac.g_01403	Syaj.g_00731
OG0001540	Syac.g_00358	Syaj.g_01931
OG0001541	Syac.g_02256	Syaj.g_02002
OG0001542	Syac.g_02265	Syaj.g_02011
OG0001543	Syac.g_02307	Syaj.g_02057
OG0001544	Syac.g_02383	Syaj.g_02146
OG0001545	Syac.g_02462	Syaj.g_02226
OG0001546	Syac.g_01853	Syaj.g_00124
OG0001547	Syac.g_01122	Syaj.g_01106
OG0001548	Syac.g_01030	Syaj.g_01222
OG0001551	Syac.g_00861	Syaj.g_00395
OG0001557	Syac.g_01372	Syaj.g_01058
OG0001559	Syac.g_00390	Syaj.g_01893
OG0001560	Syac.g_00403	Syaj.g_01879
OG0001561	Syac.g_01248	Syaj.g_00807
OG0001562	Syac.g_01234	Syaj.g_00821
OG0001563	Syac.g_02095	Syaj.g_02737
OG0001564	Syac.g_02430	Syaj.g_00657
OG0001567	Syac.g_01121	Syaj.g_01108
OG0001568	Syac.g_01124	Syaj.g_01104
OG0001570	Syac.g_01108	Syaj.g_01124
OG0001572	Syac.g_01584	Syaj.g_00522
OG0001574	Syac.g_01796	Syaj.g_00196
OG0001575	Syac.g_01791	Syaj.g_00201
OG0001576	Syac.g_01729	Syaj.g_00266
OG0001577	Syac.g_00765	Syaj.g_00298
OG0001579	Syac.g_02054, Syac.g_02049	Syaj.g_02777
OG0001580	Syac.g_02341	Syaj.g_02100
OG0001585	Syac.g_01072	Syaj.g_01778
OG0001586	Syac.g_00498	Syaj.g_01769
OG0001588	Syac.g_00200	Syaj.g_02467
OG0001589	Syac.g_00657	Syaj.g_01600
OG0001590	Syac.g_00973	Syaj.g_01289
OG0001592	Syac.g_02342	Syaj.g_02101
OG0001594	Syac.g_01609	Syaj.g_00701, Syaj.g_01360
OG0001594	Syac.g_02362	Syaj.g_02118
OG0001602	Syac.g_01300	Syaj.g_00969
OG0001614	Syac.g_00164	Syaj.g_02425
OG0001615	Syac.g_00825	Syaj.g_00354
OG0001615	Syac.g_01819	Syaj.g_00166
OG0001616	Syac.g_01472	Syaj.g_00642
OG0001617	Syac.g_00907	Syaj.g_00475
OG0001618	Syac.g_01274	Syaj.g_00947
OG0001619	Syac.g_01164	Syaj.g_00914
OG0001620	Syac.g_02007	Syaj.g_02818
OG0001621	Syac.g_02215	Syaj.g_02606
OG0001622	Syac.g_02471	Syaj.g_02237
OG0001623	Syac.g_02036	Syaj.g_02791
OG0001624	Syac.g_02388	Syaj.g_02153
OG0001625	Syac.g_02220	Syaj.g_02600
OG0001634	Syac.g_01414	Syaj.g_00719
OG0001635	Syac.g_00137	Syaj.g_02390
OG0001636	Syac.g_00038	Syaj.g_02303
OG0001637	Syac.g_00646	Syaj.g_01611
OG0001639	Syac.g_00622	Syaj.g_01636
OG0001640	Syac.g_00868	Syaj.g_00411
OG0001641	Syac.g_01219	Syaj.g_00840
OG0001643	Syac.g_00984	Syaj.g_01278
OG0001644	Syac.g_01266	Syaj.g_00941
OG0001645	Syac.g_01125, Syac.g_01548	Syaj.g_01809
OG0001646	Syac.g_00475	Syaj.g_01804, Syaj.g_00519
OG0001647	Syac.g_02244	Syaj.g_02574
OG0001653	Syac.g_00412	Syaj.g_01868
OG0001654	Syac.g_00624	Syaj.g_01634
OG0001655	Syac.g_00487	Syaj.g_01238
OG0001656	Syac.g_02050	Syaj.g_02776
OG0001657	Syac.g_00319	Syaj.g_01976
OG0001658	Syac.g_02352	Syaj.g_02110
OG0001659	Syac.g_01478	Syaj.g_00634
OG0001660	Syac.g_00381, Syac.g_01997	Syaj.g_01902
OG0001666	Syac.g_01452	Syaj.g_00654
OG0001672	Syac.g_00437	Syaj.g_01833
OG0001673	Syac.g_01973	Syaj.g_02855
OG0001675	Syac.g_01232	Syaj.g_00823
OG0001676	Syac.g_02051	Syaj.g_02779
OG0001677	Syac.g_02069	Syaj.g_02763
OG0001677	Syac.g_01450	Syaj.g_00624
OG0001678	Syac.g_02188	Syaj.g_02640
OG0001679	Syac.g_01788	Syaj.g_00205
OG0001680	Syac.g_00788	Syaj.g_00320
OG0001681	Syac.g_00807	Syaj.g_01086
OG0001682	Syac.g_00627	Syaj.g_01232
OG0001682	Syac.g_01277	Syaj.g_00949
OG0001691	Syac.g_00950	Syaj.g_01312
OG0001692	Syac.g_01626	Syaj.g_01374
OG0001693	Syac.g_00885	Syaj.g_00428
OG0001694	Syac.g_02255	Syaj.g_02563
OG0001695	Syac.g_02457	Syaj.g_02223
OG0001702	Syac.g_00421	Syaj.g_01851, Syaj.g_01857
OG0001703	Syac.g_01914	Syaj.g_00062
OG0001713	Syac.g_00783	Syaj.g_00314
OG0001714	Syac.g_00491	Syaj.g_01775
OG0001715	Syac.g_01035	Syaj.g_01213
OG0001716	Syac.g_00816	Syaj.g_00350
OG0001717	Syac.g_00306	Syaj.g_01988
OG0001728	Syac.g_00061	Syaj.g_02518, Syaj.g_01164, Syaj.g_00244, Syaj.g_00011, Syaj.g_01125, Syaj.g_00010, Syaj.g_00013
OG0001729	Syac.g_01962	Syaj.g_02885
OG0001730	Syac.g_01955	Syaj.g_02887
OG0001731	Syac.g_00602	Syaj.g_01663
OG0001734	Syac.g_00815	Syaj.g_00349
OG0001735	Syac.g_01428	Syaj.g_00704
OG0001736	Syac.g_00224	Syaj.g_02493
OG0001737	Syac.g_00274	Syaj.g_02544
OG0001738	Syac.g_00236	Syaj.g_02505
OG0001739	Syac.g_02455	Syaj.g_02222
OG0001740	Syac.g_02459	Syaj.g_02224
OG0001747	Syac.g_00337	Syaj.g_01958
OG0001749	Syac.g_00220	Syaj.g_02489
OG0001750	Syac.g_00414	Syaj.g_01866
OG0001751	Syac.g_01974	Syaj.g_02854
OG0001752	Syac.g_00637	Syaj.g_01621
OG0001754	Syac.g_00644	Syaj.g_01613
OG0001755	Syac.g_01861	Syaj.g_00115
OG0001756	Syac.g_02381	Syaj.g_02144
OG0001758	Syac.g_01440	Syaj.g_00665
OG0001761	Syac.g_00944	Syaj.g_01328
OG0001762	Syac.g_01225	Syaj.g_00833
OG0001763	Syac.g_01214	Syaj.g_00845
OG0001764	Syac.g_01128	Syaj.g_00767
OG0001766	Syac.g_00262	Syaj.g_02532
OG0001767	Syac.g_00211	Syaj.g_02480
OG0001768	Syac.g_02271	Syaj.g_02018
OG0001769	Syac.g_00998	Syaj.g_01264
OG0001770	Syac.g_01454	Syaj.g_02409
OG0001771	Syac.g_00851	Syaj.g_00669
OG0001783	Syac.g_00159	Syaj.g_02420
OG0001784	Syac.g_00419	Syaj.g_01859
OG0001785	Syac.g_00645	Syaj.g_01612
OG0001786	Syac.g_00584	Syaj.g_01690
OG0001787	Syac.g_01837	Syaj.g_00143
OG0001788	Syac.g_01834	Syaj.g_00146
OG0001789	Syac.g_00730	Syaj.g_01510
OG0001790	Syac.g_00756	Syaj.g_00292
OG0001791	Syac.g_00784	Syaj.g_00315
OG0001792	Syac.g_01509	Syaj.g_00587
OG0001795	Syac.g_01443	Syaj.g_02873
OG0001796	Syac.g_01236	Syaj.g_00819
OG0001797	Syac.g_01155	Syaj.g_00922
OG0001798	Syac.g_00959	Syaj.g_01301
OG0001799	Syac.g_00995	Syaj.g_01267
OG0001800	Syac.g_01606	Syaj.g_01357
OG0001801	Syac.g_01614	Syaj.g_00471, Syaj.g_01364
OG0001803	Syac.g_00702	Syaj.g_01549
OG0001804	Syac.g_01986	Syaj.g_02831
OG0001805	Syac.g_02209	Syaj.g_02611
OG0001806	Syac.g_02243	Syaj.g_02575
OG0001807	Syac.g_00208	Syaj.g_02477
OG0001808	Syac.g_00197	Syaj.g_02463
OG0001809	Syac.g_00346	Syaj.g_01942
OG0001810	Syac.g_00344	Syaj.g_01944
OG0001811	Syac.g_02262	Syaj.g_02009
OG0001812	Syac.g_02343	Syaj.g_02102
OG0001814	Syac.g_02480	Syaj.g_02247
OG0001815	Syac.g_02489	Syaj.g_02257
OG0001816	Syac.g_01405	Syaj.g_00728
OG0001817	Syac.g_02439	Syaj.g_01219
OG0001835	Syac.g_01587	Syaj.g_01801
OG0001838	Syac.g_00008	Syaj.g_02270
OG0001839	Syac.g_00035	Syaj.g_02299
OG0001840	Syac.g_00053	Syaj.g_02317
OG0001841	Syac.g_00060	Syaj.g_02325
OG0001842	Syac.g_00630	Syaj.g_01627
OG0001843	Syac.g_00165	Syaj.g_02426
OG0001844	Syac.g_00166	Syaj.g_02427
OG0001845	Syac.g_00167	Syaj.g_02428
OG0001847	Syac.g_00371	Syaj.g_01912
OG0001848	Syac.g_00375	Syaj.g_01908
OG0001849	Syac.g_00427	Syaj.g_01844
OG0001850	Syac.g_00436	Syaj.g_01834
OG0001851	Syac.g_00441	Syaj.g_01829
OG0001852	Syac.g_00442	Syaj.g_01828
OG0001853	Syac.g_00448	Syaj.g_01821
OG0001854	Syac.g_01969	Syaj.g_02874
OG0001856	Syac.g_00571	Syaj.g_01696
OG0001857	Syac.g_00574	Syaj.g_01693
OG0001858	Syac.g_00608	Syaj.g_01651
OG0001859	Syac.g_01925	Syaj.g_00050
OG0001860	Syac.g_01912	Syaj.g_00064
OG0001861	Syac.g_01897	Syaj.g_00079
OG0001862	Syac.g_01886	Syaj.g_00090
OG0001863	Syac.g_01881	Syaj.g_00095
OG0001864	Syac.g_01828	Syaj.g_00156
OG0001865	Syac.g_01762	Syaj.g_00233
OG0001866	Syac.g_01737	Syaj.g_00262
OG0001867	Syac.g_00942	Syaj.g_01332
OG0001868	Syac.g_00725	Syaj.g_01515
OG0001869	Syac.g_00764	Syaj.g_00297
OG0001870	Syac.g_00772	Syaj.g_00305
OG0001871	Syac.g_00778	Syaj.g_00310
OG0001872	Syac.g_01513	Syaj.g_00580
OG0001873	Syac.g_01473	Syaj.g_00641
OG0001874	Syac.g_01470	Syaj.g_00644
OG0001877	Syac.g_00913	Syaj.g_00482
OG0001878	Syac.g_01229	Syaj.g_00826
OG0001879	Syac.g_01223	Syaj.g_00835
OG0001880	Syac.g_01186	Syaj.g_00873
OG0001881	Syac.g_01185	Syaj.g_00895
OG0001882	Syac.g_01158	Syaj.g_00919
OG0001883	Syac.g_01154	Syaj.g_00925
OG0001884	Syac.g_01145	Syaj.g_00933
OG0001885	Syac.g_01133	Syaj.g_00772
OG0001886	Syac.g_01129	Syaj.g_00768
OG0001887	Syac.g_01386	Syaj.g_00763
OG0001888	Syac.g_01366	Syaj.g_01052
OG0001889	Syac.g_01325	Syaj.g_01007
OG0001890	Syac.g_00831	Syaj.g_00368
OG0001891	Syac.g_00827	Syaj.g_00356
OG0001892	Syac.g_00811	Syaj.g_00342
OG0001893	Syac.g_00960	Syaj.g_01300
