Orthogroup	Syac	Prbf
OG0001132	Syac.g_01062	Prbf.g_00296
OG0001133	Syac.g_00958	Prbf.g_00094
OG0001134	Syac.g_01466	Prbf.g_00788
OG0001136	Syac.g_00767	Prbf.g_00915
OG0001137	Syac.g_00786	Prbf.g_00927
OG0001138	Syac.g_01486	Prbf.g_00948
OG0001139	Syac.g_01488	Prbf.g_00950
OG0001140	Syac.g_01489	Prbf.g_00951
OG0001141	Syac.g_01490	Prbf.g_00952
OG0001142	Syac.g_01491	Prbf.g_00953
OG0001143	Syac.g_01499	Prbf.g_00960
OG0001144	Syac.g_01508	Prbf.g_00965
OG0001145	Syac.g_00740	Prbf.g_00034
OG0001146	Syac.g_00722	Prbf.g_00022
OG0001147	Syac.g_01689	Prbf.g_00002
OG0001148	Syac.g_01918	Prbf.g_00097
OG0001149	Syac.g_01919	Prbf.g_00098
OG0001150	Syac.g_01920	Prbf.g_00099
OG0001151	Syac.g_01932	Prbf.g_00110
OG0001152	Syac.g_01933	Prbf.g_00111
OG0001153	Syac.g_01670	Prbf.g_00189
OG0001154	Syac.g_01671	Prbf.g_00190
OG0001155	Syac.g_00621	Prbf.g_00207
OG0001156	Syac.g_00618	Prbf.g_00210
OG0001157	Syac.g_00617	Prbf.g_00211
OG0001158	Syac.g_00616	Prbf.g_00212
OG0001159	Syac.g_00615	Prbf.g_00213
OG0001160	Syac.g_00570	Prbf.g_00239
OG0001161	Syac.g_02385	Prbf.g_00750
OG0001162	Syac.g_01307	Prbf.g_00812
OG0001163	Syac.g_00562	Prbf.g_00702
OG0001164	Syac.g_00556	Prbf.g_00698
OG0001165	Syac.g_00551	Prbf.g_00695
OG0001166	Syac.g_00520	Prbf.g_00674
OG0001167	Syac.g_00667	Prbf.g_00657
OG0001168	Syac.g_00665	Prbf.g_00655
OG0001169	Syac.g_00663	Prbf.g_00653
OG0001170	Syac.g_00661	Prbf.g_00651
OG0001171	Syac.g_00650	Prbf.g_00641
OG0001172	Syac.g_02187	Prbf.g_00625
OG0001173	Syac.g_02186	Prbf.g_00624
OG0001174	Syac.g_02178	Prbf.g_00616
OG0001175	Syac.g_02177	Prbf.g_00615
OG0001176	Syac.g_02141	Prbf.g_00607
OG0001177	Syac.g_02143	Prbf.g_00605
OG0001178	Syac.g_00539	Prbf.g_00688
OG0001179	Syac.g_02112	Prbf.g_00575
OG0001180	Syac.g_02087	Prbf.g_00552
OG0001181	Syac.g_02083	Prbf.g_00548
OG0001182	Syac.g_02074	Prbf.g_00540
OG0001183	Syac.g_02070	Prbf.g_00535
OG0001184	Syac.g_00186	Prbf.g_00517
OG0001185	Syac.g_00162	Prbf.g_00501
OG0001186	Syac.g_00082	Prbf.g_00476
OG0001187	Syac.g_00085	Prbf.g_00473
OG0001188	Syac.g_00076	Prbf.g_00471
OG0001189	Syac.g_00054	Prbf.g_00455
OG0001190	Syac.g_02353	Prbf.g_00450
OG0001191	Syac.g_02368	Prbf.g_00440
OG0001192	Syac.g_02374	Prbf.g_00435
OG0001193	Syac.g_02406	Prbf.g_00423
OG0001194	Syac.g_02408	Prbf.g_00422
OG0001195	Syac.g_02409	Prbf.g_00421
OG0001196	Syac.g_02477	Prbf.g_00405
OG0001197	Syac.g_02479	Prbf.g_00403
OG0001198	Syac.g_02491	Prbf.g_00396
OG0001199	Syac.g_00445	Prbf.g_01401
OG0001200	Syac.g_00443	Prbf.g_01403
OG0001201	Syac.g_00395	Prbf.g_01436
OG0001202	Syac.g_02285	Prbf.g_01534
OG0001203	Syac.g_01967	Prbf.g_01576
OG0001204	Syac.g_02200	Prbf.g_01582
OG0001205	Syac.g_00706	Prbf.g_01729
OG0001206	Syac.g_01715	Prbf.g_01749
OG0001207	Syac.g_01915	Prbf.g_01760
OG0001208	Syac.g_01902	Prbf.g_01765
OG0001209	Syac.g_01833	Prbf.g_01816
OG0001210	Syac.g_01826	Prbf.g_01821
OG0001211	Syac.g_01809	Prbf.g_01831
OG0001212	Syac.g_01751	Prbf.g_01878
OG0001213	Syac.g_00968	Prbf.g_01913
OG0001214	Syac.g_00981	Prbf.g_00984
OG0001215	Syac.g_00919	Prbf.g_01272
OG0001216	Syac.g_01285	Prbf.g_01251
OG0001217	Syac.g_01043	Prbf.g_00280
OG0001218	Syac.g_01679	Prbf.g_00855
OG0001220	Syac.g_00813	Prbf.g_01189
OG0001221	Syac.g_01379	Prbf.g_01309
OG0001223	Syac.g_01215	Prbf.g_01099
OG0001224	Syac.g_00880	Prbf.g_01166
OG0001225	Syac.g_00882	Prbf.g_01168
OG0001226	Syac.g_01026	Prbf.g_01921
OG0001227	Syac.g_02387	Prbf.g_00870
OG0001228	Syac.g_00700	Prbf.g_00968
OG0001229	Syac.g_00906	Prbf.g_00856
OG0001230	Syac.g_01621	Prbf.g_00150
OG0001231	Syac.g_00017	Prbf.g_01706
OG0001232	Syac.g_00509	Prbf.g_00670
OG0001233	Syac.g_00660	Prbf.g_00650
OG0001234	Syac.g_02173	Prbf.g_00613
OG0001235	Syac.g_02147	Prbf.g_00609
OG0001236	Syac.g_00189	Prbf.g_00520
OG0001237	Syac.g_00184	Prbf.g_00516
OG0001238	Syac.g_02369	Prbf.g_00439
OG0001240	Syac.g_00411	Prbf.g_01419
OG0001241	Syac.g_00402	Prbf.g_01429
OG0001242	Syac.g_00370	Prbf.g_01449
OG0001243	Syac.g_00363	Prbf.g_01456
OG0001244	Syac.g_00333	Prbf.g_01471
OG0001245	Syac.g_01064	Prbf.g_00879
OG0001247	Syac.g_01303	Prbf.g_01279
OG0001248	Syac.g_01306	Prbf.g_01277
OG0001249	Syac.g_02029	Prbf.g_01675
OG0001250	Syac.g_00838	Prbf.g_01202
OG0001251	Syac.g_02415	Prbf.g_00837
OG0001252	Syac.g_00874	Prbf.g_01161
OG0001253	Syac.g_01063	Prbf.g_01924
OG0001254	Syac.g_01465	Prbf.g_00786
OG0001255	Syac.g_01957	Prbf.g_00900
OG0001256	Syac.g_00563	Prbf.g_00246
OG0001258	Syac.g_00553	Prbf.g_00697
OG0001259	Syac.g_00662	Prbf.g_00652
OG0001260	Syac.g_00640	Prbf.g_00635
OG0001263	Syac.g_00360	Prbf.g_01458
OG0001265	Syac.g_00372	Prbf.g_01448
OG0001266	Syac.g_02289	Prbf.g_01538
OG0001267	Syac.g_02253	Prbf.g_01620
OG0001268	Syac.g_02014	Prbf.g_01683
OG0001269	Syac.g_01960	Prbf.g_01190
OG0001270	Syac.g_00690	Prbf.g_01718
OG0001271	Syac.g_01703	Prbf.g_01755
OG0001272	Syac.g_01898	Prbf.g_01769
OG0001273	Syac.g_00974	Prbf.g_00978
OG0001274	Syac.g_02323	Prbf.g_01562
OG0001275	Syac.g_01228	Prbf.g_01089
OG0001276	Syac.g_01244	Prbf.g_01075
OG0001277	Syac.g_02463	Prbf.g_00417
OG0001278	Syac.g_01517	Prbf.g_00972
OG0001279	Syac.g_01605	Prbf.g_00339
OG0001280	Syac.g_00731	Prbf.g_00027
OG0001281	Syac.g_00721	Prbf.g_00021
OG0001282	Syac.g_01917	Prbf.g_00096
OG0001283	Syac.g_02472	Prbf.g_00408
OG0001284	Syac.g_00586	Prbf.g_00232
OG0001285	Syac.g_01060	Prbf.g_00667
OG0001286	Syac.g_02089	Prbf.g_00554
OG0001287	Syac.g_00154	Prbf.g_00494
OG0001288	Syac.g_00141	Prbf.g_00483
OG0001289	Syac.g_00426	Prbf.g_01413
OG0001291	Syac.g_00349	Prbf.g_01466
OG0001292	Syac.g_02205	Prbf.g_01587
OG0001293	Syac.g_02226	Prbf.g_01600
OG0001295	Syac.g_01824	Prbf.g_00824
OG0001296	Syac.g_01870	Prbf.g_01792
OG0001297	Syac.g_01866	Prbf.g_01797
OG0001298	Syac.g_01774	Prbf.g_01858
OG0001299	Syac.g_01417	Prbf.g_01015
OG0001300	Syac.g_00910	Prbf.g_01268
OG0001301	Syac.g_00897	Prbf.g_01263
OG0001302	Syac.g_01012	Prbf.g_01150
OG0001303	Syac.g_01137	Prbf.g_00731
OG0001304	Syac.g_01257	Prbf.g_01062
OG0001305	Syac.g_00890	Prbf.g_01174
OG0001306	Syac.g_00749	Prbf.g_00903
OG0001307	Syac.g_02156	Prbf.g_00070
OG0001309	Syac.g_01860	Prbf.g_00274
OG0001310	Syac.g_00528	Prbf.g_00680
OG0001311	Syac.g_01246	Prbf.g_01073
OG0001312	Syac.g_01147	Prbf.g_01137
OG0001314	Syac.g_00809, Syac.g_00460	Prbf.g_00372
OG0001315	Syac.g_02072	Prbf.g_00865
OG0001316	Syac.g_00342	Prbf.g_01470
OG0001317	Syac.g_01971	Prbf.g_01572
OG0001318	Syac.g_02218	Prbf.g_01596
OG0001319	Syac.g_02242	Prbf.g_01613
OG0001321	Syac.g_00712	Prbf.g_01735
OG0001322	Syac.g_00713	Prbf.g_01736
OG0001323	Syac.g_01857	Prbf.g_01802
OG0001324	Syac.g_00909	Prbf.g_01267
OG0001325	Syac.g_01281	Prbf.g_01032
OG0001328	Syac.g_01385	Prbf.g_00045
OG0001329	Syac.g_01007	Prbf.g_00734
OG0001330	Syac.g_00738	Prbf.g_00263
OG0001332	Syac.g_00625	Prbf.g_00203
OG0001333	Syac.g_00666	Prbf.g_00656
OG0001334	Syac.g_02061	Prbf.g_00532
OG0001335	Syac.g_02060	Prbf.g_00531
OG0001337	Syac.g_02064, Syac.g_02040	Prbf.g_01670
OG0001338	Syac.g_02048, Syac.g_02022, Syac.g_00474, Syac.g_02037	Prbf.g_01673
OG0001339	Syac.g_00400	Prbf.g_01431
OG0001340	Syac.g_02039	Prbf.g_01671
OG0001341	Syac.g_00904	Prbf.g_00863
OG0001343	Syac.g_02413	Prbf.g_00840
OG0001344	Syac.g_00774	Prbf.g_00922
OG0001345	Syac.g_00803	Prbf.g_00938
OG0001346	Syac.g_00728	Prbf.g_00025
OG0001348	Syac.g_00857	Prbf.g_00826
OG0001349	Syac.g_00504	Prbf.g_00119
OG0001352	Syac.g_01842	Prbf.g_01283
OG0001353	Syac.g_00850	Prbf.g_01212
OG0001354	Syac.g_01201	Prbf.g_01107
OG0001355	Syac.g_01823	Prbf.g_01053
OG0001359	Syac.g_02412	Prbf.g_00839
OG0001362	Syac.g_01649	Prbf.g_00171
OG0001363	Syac.g_01651	Prbf.g_00173
OG0001364	Syac.g_00204	Prbf.g_00529
OG0001370	Syac.g_02438, Syac.g_01294	Prbf.g_01746
OG0001372	Syac.g_01845	Prbf.g_01922
OG0001375	Syac.g_02414	Prbf.g_00841
OG0001379	Syac.g_00736	Prbf.g_00032
OG0001380	Syac.g_01589	Prbf.g_00853, Prbf.g_00066
OG0001381	Syac.g_02162	Prbf.g_00893
OG0001382	Syac.g_00148	Prbf.g_00063
OG0001394	Syac.g_01373	Prbf.g_01305
OG0001398	Syac.g_01120	Prbf.g_00801
OG0001401	Syac.g_00844, Syac.g_00845	Prbf.g_01207
OG0001402	Syac.g_00957	Prbf.g_01907
OG0001403	Syac.g_00033	Prbf.g_01353
OG0001404	Syac.g_00451	Prbf.g_01395
OG0001407	Syac.g_01841	Prbf.g_00059
OG0001410	Syac.g_02155	Prbf.g_00069
OG0001411	Syac.g_00180	Prbf.g_01388
OG0001414	Syac.g_02161	Prbf.g_01567
OG0001419	Syac.g_01840	Prbf.g_00060
OG0001423	Syac.g_00457	Prbf.g_00361
OG0001425	Syac.g_02373	Prbf.g_00436
OG0001428	Syac.g_00301	Prbf.g_01506
OG0001430	Syac.g_02345	Prbf.g_00854
OG0001434	Syac.g_01368	Prbf.g_01300
OG0001435	Syac.g_01399	Prbf.g_01324
OG0001443	Syac.g_02382	Prbf.g_00857
OG0001446	Syac.g_01293	Prbf.g_00291
OG0001448	Syac.g_01094	Prbf.g_01739
OG0001461	Syac.g_02168	Prbf.g_01379
OG0001465	Syac.g_01299	Prbf.g_01256
OG0001468	Syac.g_01014	Prbf.g_00849
OG0001476	Syac.g_00782	Prbf.g_00925
OG0001477	Syac.g_00900	Prbf.g_00316
OG0001481	Syac.g_01260	Prbf.g_00046
OG0001487	Syac.g_01678	Prbf.g_00197
OG0001488	Syac.g_00791	Prbf.g_00931
OG0001489	Syac.g_02078	Prbf.g_00543
OG0001496	Syac.g_00902	Prbf.g_00318
OG0001497	Syac.g_00901	Prbf.g_00317
OG0001498	Syac.g_01987	Prbf.g_01702
OG0001505	Syac.g_00105	Prbf.g_00313
OG0001510	Syac.g_00150	Prbf.g_00490, Prbf.g_00489
OG0001511	Syac.g_00387	Prbf.g_01440
OG0001512	Syac.g_01966	Prbf.g_00861
OG0001514	Syac.g_00903	Prbf.g_00319
OG0001515	Syac.g_00914	Prbf.g_01270
OG0001516	Syac.g_01420	Prbf.g_01012
OG0001517	Syac.g_02019	Prbf.g_01679
OG0001518	Syac.g_02371	Prbf.g_00437
OG0001519	Syac.g_02384	Prbf.g_00432
OG0001522	Syac.g_00849	Prbf.g_01211
OG0001527	Syac.g_01794	Prbf.g_01844
OG0001529	Syac.g_00047	Prbf.g_01363
OG0001530	Syac.g_00389	Prbf.g_01439
OG0001531	Syac.g_01965	Prbf.g_01577
OG0001532	Syac.g_01487	Prbf.g_00949
OG0001534	Syac.g_01258	Prbf.g_01061
OG0001535	Syac.g_01242	Prbf.g_01077
OG0001536	Syac.g_01177	Prbf.g_01121
OG0001537	Syac.g_01378	Prbf.g_01308
OG0001538	Syac.g_01336	Prbf.g_01240
OG0001539	Syac.g_01403	Prbf.g_01330
OG0001540	Syac.g_00358	Prbf.g_01460
OG0001541	Syac.g_02256	Prbf.g_01514
OG0001542	Syac.g_02265	Prbf.g_01520
OG0001543	Syac.g_02307	Prbf.g_00040
OG0001544	Syac.g_02383	Prbf.g_00433
OG0001545	Syac.g_02462	Prbf.g_00418
OG0001557	Syac.g_01372	Prbf.g_01304
OG0001559	Syac.g_00390	Prbf.g_01438
OG0001560	Syac.g_00403	Prbf.g_01427
OG0001561	Syac.g_01248	Prbf.g_01071
OG0001562	Syac.g_01234	Prbf.g_01084
OG0001563	Syac.g_02095	Prbf.g_00559
OG0001564	Syac.g_02430	Prbf.g_01382
OG0001572	Syac.g_01584	Prbf.g_00338
OG0001574	Syac.g_01796	Prbf.g_01842
OG0001575	Syac.g_01791	Prbf.g_01847
OG0001576	Syac.g_01729	Prbf.g_00012
OG0001577	Syac.g_00765	Prbf.g_00913
OG0001579	Syac.g_02054, Syac.g_02049	Prbf.g_01668
OG0001580	Syac.g_02341	Prbf.g_01370
OG0001588	Syac.g_00200	Prbf.g_01709
OG0001589	Syac.g_00657	Prbf.g_00648
OG0001591	Syac.g_01409	Prbf.g_01291
OG0001592	Syac.g_02342	Prbf.g_01369
OG0001614	Syac.g_00164	Prbf.g_00502
OG0001616	Syac.g_01472	Prbf.g_00941
OG0001617	Syac.g_00907	Prbf.g_01266
OG0001619	Syac.g_01164	Prbf.g_01128
OG0001620	Syac.g_02007	Prbf.g_01687
OG0001621	Syac.g_02215	Prbf.g_01592
OG0001622	Syac.g_02471	Prbf.g_00409
OG0001636	Syac.g_00038	Prbf.g_01357
OG0001639	Syac.g_00622	Prbf.g_00206
OG0001640	Syac.g_00868	Prbf.g_01158
OG0001641	Syac.g_01219	Prbf.g_01096
OG0001643	Syac.g_00984	Prbf.g_00987
OG0001644	Syac.g_01266	Prbf.g_01042
OG0001654	Syac.g_00624	Prbf.g_00204
OG0001656	Syac.g_02050	Prbf.g_01667
OG0001657	Syac.g_00319	Prbf.g_01489
OG0001658	Syac.g_02352	Prbf.g_01365
OG0001659	Syac.g_01478	Prbf.g_00821
OG0001676	Syac.g_02051	Prbf.g_01669
OG0001678	Syac.g_02188	Prbf.g_00626
OG0001679	Syac.g_01788	Prbf.g_01674
OG0001691	Syac.g_00950	Prbf.g_01156
OG0001693	Syac.g_00885	Prbf.g_00749
OG0001717	Syac.g_00306	Prbf.g_00323
OG0001747	Syac.g_00337	Prbf.g_01710
OG0001758	Syac.g_01440	Prbf.g_00715
OG0001769	Syac.g_00998	Prbf.g_00866
OG0001770	Syac.g_01454	Prbf.g_00778
OG0001771	Syac.g_00851	Prbf.g_00766
OG0001795	Syac.g_01443	Prbf.g_00726, Prbf.g_00851
OG0001807	Syac.g_00208	Prbf.g_01381
OG0001842	Syac.g_00630	Prbf.g_00294
OG0001875	Syac.g_01439	Prbf.g_00716
OG0001876	Syac.g_01438	Prbf.g_00717
OG0001916	Syac.g_01887	Prbf.g_01779
OG0001917	Syac.g_01243	Prbf.g_01076
OG0001923	Syac.g_00128	Prbf.g_00132
OG0001930	Syac.g_00629	Prbf.g_00293
OG0001931	Syac.g_00628	Prbf.g_00292
OG0001965	Syac.g_01011	Prbf.g_00759
OG0002106	Syac.g_02391	Prbf.g_00054
OG0002340	Syac.g_02299	Prbf.g_01544
