Orthogroup	Syac	Syad
OG0001162	Syac.g_01307	Syad.g_01844
OG0001163	Syac.g_00562	Syad.g_02610
OG0001164	Syac.g_00556	Syad.g_02616
OG0001165	Syac.g_00551	Syad.g_02621
OG0001166	Syac.g_00520	Syad.g_02647
OG0001167	Syac.g_00667	Syad.g_02486
OG0001168	Syac.g_00665	Syad.g_02488
OG0001169	Syac.g_00663	Syad.g_02490
OG0001170	Syac.g_00661	Syad.g_02492
OG0001171	Syac.g_00650	Syad.g_02503
OG0001172	Syac.g_02187	Syad.g_00594
OG0001173	Syac.g_02186	Syad.g_00595
OG0001174	Syac.g_02178	Syad.g_00603
OG0001175	Syac.g_02177	Syad.g_00604
OG0001176	Syac.g_02141	Syad.g_00644
OG0001177	Syac.g_02143	Syad.g_00641
OG0001178	Syac.g_00539	Syad.g_02629
OG0001179	Syac.g_02112	Syad.g_00675
OG0001180	Syac.g_02087	Syad.g_00700
OG0001181	Syac.g_02083	Syad.g_00704
OG0001182	Syac.g_02074	Syad.g_00712
OG0001183	Syac.g_02070	Syad.g_00717
OG0001184	Syac.g_00186	Syad.g_00378
OG0001185	Syac.g_00162	Syad.g_00354
OG0001186	Syac.g_00082	Syad.g_00247
OG0001187	Syac.g_00085	Syad.g_00245
OG0001188	Syac.g_00076	Syad.g_00238
OG0001189	Syac.g_00054	Syad.g_00217
OG0001190	Syac.g_02353	Syad.g_03034
OG0001192	Syac.g_02374	Syad.g_00013
OG0001193	Syac.g_02406	Syad.g_00072
OG0001194	Syac.g_02408	Syad.g_00075
OG0001195	Syac.g_02409	Syad.g_00076
OG0001196	Syac.g_02477	Syad.g_00144
OG0001197	Syac.g_02479	Syad.g_00146
OG0001198	Syac.g_02491	Syad.g_00159
OG0001199	Syac.g_00445	Syad.g_02735
OG0001200	Syac.g_00443	Syad.g_02737
OG0001201	Syac.g_00395	Syad.g_02802
OG0001202	Syac.g_02285	Syad.g_02945
OG0001203	Syac.g_01967	Syad.g_00821
OG0001204	Syac.g_02200	Syad.g_00577
OG0001205	Syac.g_00706	Syad.g_02440
OG0001206	Syac.g_01715	Syad.g_02385
OG0001207	Syac.g_01915	Syad.g_00893
OG0001208	Syac.g_01902	Syad.g_00906
OG0001209	Syac.g_01833	Syad.g_00980
OG0001210	Syac.g_01826	Syad.g_00993
OG0001212	Syac.g_01751	Syad.g_01082
OG0001213	Syac.g_00968	Syad.g_02163
OG0001214	Syac.g_00981	Syad.g_02150
OG0001215	Syac.g_00919	Syad.g_01366
OG0001216	Syac.g_01285	Syad.g_01816
OG0001218	Syac.g_01679	Syad.g_02328
OG0001220	Syac.g_00813	Syad.g_01195
OG0001221	Syac.g_01379	Syad.g_01950
OG0001223	Syac.g_01215	Syad.g_01715
OG0001224	Syac.g_00880	Syad.g_01286
OG0001225	Syac.g_00882	Syad.g_01288
OG0001226	Syac.g_01026	Syad.g_02100
OG0001227	Syac.g_02387	Syad.g_00029
OG0001228	Syac.g_00700	Syad.g_02460
OG0001229	Syac.g_00906	Syad.g_01314
OG0001231	Syac.g_00017	Syad.g_00179
OG0001232	Syac.g_00509	Syad.g_02658
OG0001233	Syac.g_00660	Syad.g_02493
OG0001234	Syac.g_02173	Syad.g_00608
OG0001235	Syac.g_02147	Syad.g_00633
OG0001236	Syac.g_00189	Syad.g_00412
OG0001237	Syac.g_00184	Syad.g_00376
OG0001238	Syac.g_02369	Syad.g_00007
OG0001240	Syac.g_00411	Syad.g_02785
OG0001241	Syac.g_00402	Syad.g_02795
OG0001242	Syac.g_00370	Syad.g_02827
OG0001243	Syac.g_00363	Syad.g_02841
OG0001244	Syac.g_00333	Syad.g_02873
OG0001245	Syac.g_01064	Syad.g_02223
OG0001246	Syac.g_01876	Syad.g_00933
OG0001247	Syac.g_01303	Syad.g_01837
OG0001248	Syac.g_01306	Syad.g_01843
OG0001249	Syac.g_02029	Syad.g_00756
OG0001250	Syac.g_00838	Syad.g_01227
OG0001251	Syac.g_02415	Syad.g_00083
OG0001252	Syac.g_00874	Syad.g_01279
OG0001253	Syac.g_01063	Syad.g_02037
OG0001254	Syac.g_01465	Syad.g_01528
OG0001255	Syac.g_01957	Syad.g_02224
OG0001256	Syac.g_00563	Syad.g_02609
OG0001257	Syac.g_01686	Syad.g_02210
OG0001258	Syac.g_00553	Syad.g_02619
OG0001260	Syac.g_00640	Syad.g_02514
OG0001262	Syac.g_00056	Syad.g_00219
OG0001263	Syac.g_00360	Syad.g_02844
OG0001265	Syac.g_00372	Syad.g_02825
OG0001266	Syac.g_02289	Syad.g_02949
OG0001267	Syac.g_02253	Syad.g_00523
OG0001268	Syac.g_02014	Syad.g_00767
OG0001270	Syac.g_00690	Syad.g_02453
OG0001271	Syac.g_01703	Syad.g_02356
OG0001272	Syac.g_01898	Syad.g_00910
OG0001273	Syac.g_00974	Syad.g_02157
OG0001274	Syac.g_02323	Syad.g_02988
OG0001275	Syac.g_01228	Syad.g_01699
OG0001276	Syac.g_01244	Syad.g_01683
OG0001277	Syac.g_02463	Syad.g_00127
OG0001278	Syac.g_01517	Syad.g_01445
OG0001279	Syac.g_01605	Syad.g_02248
OG0001280	Syac.g_00731	Syad.g_02402
OG0001281	Syac.g_00721	Syad.g_02413
OG0001282	Syac.g_01917	Syad.g_00890
OG0001283	Syac.g_02472	Syad.g_00138
OG0001284	Syac.g_00586	Syad.g_02585
OG0001285	Syac.g_01060	Syad.g_02043
OG0001286	Syac.g_02089	Syad.g_00698
OG0001287	Syac.g_00154	Syad.g_00346
OG0001288	Syac.g_00141	Syad.g_00326
OG0001289	Syac.g_00426	Syad.g_02767
OG0001291	Syac.g_00349	Syad.g_02854
OG0001292	Syac.g_02205	Syad.g_00572
OG0001293	Syac.g_02226	Syad.g_00549
OG0001294	Syac.g_01411	Syad.g_01597
OG0001295	Syac.g_01824	Syad.g_00997
OG0001296	Syac.g_01870	Syad.g_00939
OG0001297	Syac.g_01866	Syad.g_00943
OG0001298	Syac.g_01774	Syad.g_01055
OG0001299	Syac.g_01417	Syad.g_01591
OG0001300	Syac.g_00910	Syad.g_01339
OG0001301	Syac.g_00897	Syad.g_01303
OG0001302	Syac.g_01012	Syad.g_02123
OG0001303	Syac.g_01137	Syad.g_01655
OG0001304	Syac.g_01257	Syad.g_01669
OG0001305	Syac.g_00890	Syad.g_01296
OG0001306	Syac.g_00749	Syad.g_01119
OG0001307	Syac.g_02156	Syad.g_00626
OG0001309	Syac.g_01860	Syad.g_00950
OG0001310	Syac.g_00528	Syad.g_02638
OG0001311	Syac.g_01246	Syad.g_01681
OG0001312	Syac.g_01147	Syad.g_01788
OG0001314	Syac.g_00809	Syad.g_01356, Syad.g_01420, Syad.g_00861
OG0001315	Syac.g_02072	Syad.g_00715
OG0001316	Syac.g_00342	Syad.g_02861
OG0001317	Syac.g_01971	Syad.g_00814
OG0001318	Syac.g_02218	Syad.g_00557
OG0001321	Syac.g_00712	Syad.g_02423
OG0001322	Syac.g_00713	Syad.g_02422
OG0001323	Syac.g_01857	Syad.g_00953
OG0001324	Syac.g_00909	Syad.g_01338
OG0001325	Syac.g_01281	Syad.g_01811
OG0001326	Syac.g_02420	Syad.g_00092
OG0001328	Syac.g_01385	Syad.g_01638
OG0001329	Syac.g_01007	Syad.g_00866
OG0001330	Syac.g_00738	Syad.g_02395
OG0001332	Syac.g_00625	Syad.g_02535
OG0001333	Syac.g_00666	Syad.g_02487
OG0001334	Syac.g_02061	Syad.g_00725
OG0001335	Syac.g_02060	Syad.g_00726
OG0001336	Syac.g_02473	Syad.g_00139
OG0001337	Syac.g_02064	Syad.g_00750
OG0001337	Syac.g_02040	Syad.g_00741
OG0001338	Syac.g_02022	Syad.g_00722
OG0001338	Syac.g_02037	Syad.g_00745
OG0001339	Syac.g_00400	Syad.g_02797
OG0001340	Syac.g_02039	Syad.g_00742
OG0001341	Syac.g_00904	Syad.g_01312
OG0001343	Syac.g_02413	Syad.g_00079
OG0001344	Syac.g_00774	Syad.g_01157
OG0001345	Syac.g_00803	Syad.g_01188
OG0001346	Syac.g_00728	Syad.g_02406
OG0001347	Syac.g_00228	Syad.g_00454
OG0001347	Syac.g_00123	Syad.g_00308
OG0001348	Syac.g_00857	Syad.g_01250
OG0001349	Syac.g_00504	Syad.g_02663
OG0001352	Syac.g_01842	Syad.g_00969
OG0001353	Syac.g_00850	Syad.g_01244
OG0001354	Syac.g_01201	Syad.g_01728
OG0001355	Syac.g_01823	Syad.g_02116
OG0001357	Syac.g_01943	Syad.g_01502
OG0001358	Syac.g_00952	Syad.g_02179
OG0001359	Syac.g_02412	Syad.g_00078
OG0001360	Syac.g_00805	Syad.g_01191
OG0001361	Syac.g_00800	Syad.g_01185
OG0001362	Syac.g_01649	Syad.g_02294
OG0001363	Syac.g_01651	Syad.g_02296
OG0001364	Syac.g_00204	Syad.g_00431
OG0001366	Syac.g_00517	Syad.g_02650
OG0001370	Syac.g_01294	Syad.g_02124
OG0001373	Syac.g_02419	Syad.g_00091
OG0001374	Syac.g_02427	Syad.g_00099
OG0001375	Syac.g_02414	Syad.g_00080
OG0001376	Syac.g_02376	Syad.g_00015
OG0001377	Syac.g_02375	Syad.g_00014
OG0001378	Syac.g_00689	Syad.g_02454
OG0001379	Syac.g_00736	Syad.g_02397
OG0001381	Syac.g_02162	Syad.g_00614
OG0001385	Syac.g_02416	Syad.g_00088
OG0001386	Syac.g_02417	Syad.g_00089
OG0001387	Syac.g_02418	Syad.g_00090
OG0001388	Syac.g_02421	Syad.g_00093
OG0001389	Syac.g_02422	Syad.g_00094
OG0001390	Syac.g_02423	Syad.g_00095
OG0001391	Syac.g_02424	Syad.g_00096
OG0001392	Syac.g_02425	Syad.g_00097
OG0001393	Syac.g_02426	Syad.g_00098
OG0001394	Syac.g_01373	Syad.g_01920
OG0001395	Syac.g_01262	Syad.g_01792
OG0001396	Syac.g_00229	Syad.g_00455
OG0001396	Syac.g_00124	Syad.g_00309
OG0001398	Syac.g_01120	Syad.g_01977
OG0001400	Syac.g_00336	Syad.g_00984
OG0001401	Syac.g_00844, Syac.g_00845	Syad.g_01233
OG0001402	Syac.g_00957	Syad.g_02174
OG0001403	Syac.g_00033	Syad.g_00197
OG0001404	Syac.g_00451	Syad.g_02727
OG0001405	Syac.g_02058	Syad.g_00728
OG0001407	Syac.g_01841	Syad.g_00970
OG0001408	Syac.g_01530	Syad.g_01431
OG0001410	Syac.g_02155	Syad.g_00627
OG0001411	Syac.g_00180	Syad.g_00372
OG0001412	Syac.g_00122	Syad.g_00307
OG0001412	Syac.g_00227	Syad.g_00453
OG0001413	Syac.g_01019	Syad.g_02113
OG0001414	Syac.g_02161	Syad.g_00615
OG0001416	Syac.g_00724	Syad.g_02410
OG0001417	Syac.g_01200	Syad.g_01729
OG0001419	Syac.g_01840	Syad.g_00971
OG0001420	Syac.g_01847	Syad.g_00963
OG0001425	Syac.g_02373	Syad.g_00012
OG0001426	Syac.g_00483	Syad.g_00855, Syad.g_01413, Syad.g_02234, Syad.g_01345, Syad.g_01968, Syad.g_02701, Syad.g_02002, Syad.g_02235
OG0001428	Syac.g_00301	Syad.g_02906
OG0001430	Syac.g_02345	Syad.g_03026
OG0001432	Syac.g_01572	Syad.g_01382
OG0001434	Syac.g_01368	Syad.g_01916
OG0001435	Syac.g_01399	Syad.g_01612
OG0001436	Syac.g_00210	Syad.g_00437
OG0001436	Syac.g_00209	Syad.g_00436
OG0001438	Syac.g_00280	Syad.g_00507
OG0001439	Syac.g_00250	Syad.g_00476
OG0001442	Syac.g_01358	Syad.g_01906
OG0001443	Syac.g_02382	Syad.g_00023
OG0001444	Syac.g_00415	Syad.g_02779
OG0001447	Syac.g_00362	Syad.g_02842
OG0001448	Syac.g_01094	Syad.g_02723
OG0001449	Syac.g_02197	Syad.g_00583
OG0001452	Syac.g_02214	Syad.g_00563
OG0001456	Syac.g_02434	Syad.g_00101
OG0001457	Syac.g_02435	Syad.g_00102
OG0001458	Syac.g_02436	Syad.g_00103
OG0001459	Syac.g_01445	Syad.g_01550
OG0001461	Syac.g_02168	Syad.g_02162
OG0001462	Syac.g_00039	Syad.g_00204
OG0001465	Syac.g_01299	Syad.g_01830
OG0001470	Syac.g_00683	Syad.g_02462
OG0001471	Syac.g_00257	Syad.g_00484
OG0001473	Syac.g_01010	Syad.g_02127
OG0001474	Syac.g_02013	Syad.g_00768
OG0001475	Syac.g_00681	Syad.g_02464
OG0001477	Syac.g_00900	Syad.g_01307
OG0001478	Syac.g_01710	Syad.g_02364
OG0001479	Syac.g_02016	Syad.g_00765
OG0001480	Syac.g_00812	Syad.g_01194
OG0001482	Syac.g_01210	Syad.g_01719
OG0001487	Syac.g_01678	Syad.g_02327
OG0001488	Syac.g_00791	Syad.g_01175
OG0001489	Syac.g_02078	Syad.g_00709
OG0001492	Syac.g_01514	Syad.g_01448
OG0001493	Syac.g_01522	Syad.g_01439
OG0001494	Syac.g_00494	Syad.g_02673
OG0001494	Syac.g_00088	Syad.g_00267
OG0001496	Syac.g_00902	Syad.g_01309
OG0001497	Syac.g_00901	Syad.g_01308
OG0001498	Syac.g_01987	Syad.g_00786
OG0001499	Syac.g_01441	Syad.g_02081
OG0001502	Syac.g_00818	Syad.g_01202
OG0001504	Syac.g_01446	Syad.g_01535
OG0001505	Syac.g_00105	Syad.g_00259
OG0001508	Syac.g_00684	Syad.g_02461
OG0001509	Syac.g_00117	Syad.g_00302
OG0001509	Syac.g_00114	Syad.g_00256
OG0001509	Syac.g_00230	Syad.g_00456
OG0001510	Syac.g_00150	Syad.g_00342
OG0001511	Syac.g_00387	Syad.g_02810
OG0001512	Syac.g_01966	Syad.g_00822
OG0001513	Syac.g_00185	Syad.g_00377
OG0001514	Syac.g_00903	Syad.g_01310
OG0001515	Syac.g_00914	Syad.g_01343
OG0001516	Syac.g_01420	Syad.g_01588
OG0001517	Syac.g_02019	Syad.g_00762
OG0001518	Syac.g_02371	Syad.g_00009
OG0001519	Syac.g_02384	Syad.g_00025
OG0001520	Syac.g_01787	Syad.g_01039
OG0001522	Syac.g_00849	Syad.g_01243
OG0001527	Syac.g_01794	Syad.g_01030
OG0001528	Syac.g_00682	Syad.g_02463, Syad.g_00283, Syad.g_00286
OG0001529	Syac.g_00047	Syad.g_00210
OG0001530	Syac.g_00389	Syad.g_02808
OG0001531	Syac.g_01965	Syad.g_00823
OG0001532	Syac.g_01487	Syad.g_01492
OG0001534	Syac.g_01258	Syad.g_01668
OG0001535	Syac.g_01242	Syad.g_01685
OG0001536	Syac.g_01177	Syad.g_01762
OG0001537	Syac.g_01378	Syad.g_01949
OG0001538	Syac.g_01336	Syad.g_01884
OG0001539	Syac.g_01403	Syad.g_01607
OG0001540	Syac.g_00358	Syad.g_02846
OG0001541	Syac.g_02256	Syad.g_02915
OG0001542	Syac.g_02265	Syad.g_02924
OG0001543	Syac.g_02307	Syad.g_02969
OG0001544	Syac.g_02383	Syad.g_00024
OG0001545	Syac.g_02462	Syad.g_00126
OG0001547	Syac.g_01122	Syad.g_01963
OG0001548	Syac.g_01030	Syad.g_02092
OG0001551	Syac.g_00861	Syad.g_01256
OG0001559	Syac.g_00390	Syad.g_02807
OG0001560	Syac.g_00403	Syad.g_02793
OG0001561	Syac.g_01248	Syad.g_01679
OG0001562	Syac.g_01234	Syad.g_01693
OG0001563	Syac.g_02095	Syad.g_00693
OG0001564	Syac.g_02430	Syad.g_01539
OG0001567	Syac.g_01121	Syad.g_01965
OG0001568	Syac.g_01124	Syad.g_01961
OG0001570	Syac.g_01108	Syad.g_01985
OG0001574	Syac.g_01796	Syad.g_01028
OG0001575	Syac.g_01791	Syad.g_01033
OG0001576	Syac.g_01729	Syad.g_01103
OG0001577	Syac.g_00765	Syad.g_01148
OG0001578	Syac.g_01457	Syad.g_01534
OG0001579	Syac.g_02054, Syac.g_02049	Syad.g_00732
OG0001580	Syac.g_02341	Syad.g_03020
OG0001585	Syac.g_01072	Syad.g_02678
OG0001586	Syac.g_00498	Syad.g_02669
OG0001588	Syac.g_00200	Syad.g_00428
OG0001589	Syac.g_00657	Syad.g_02495
OG0001590	Syac.g_00973	Syad.g_02158
OG0001591	Syac.g_01409	Syad.g_01599
OG0001592	Syac.g_02342	Syad.g_03021
OG0001594	Syac.g_01609	Syad.g_01570, Syad.g_02252, Syad.g_02832
OG0001594	Syac.g_02362	Syad.g_03041
OG0001602	Syac.g_01300	Syad.g_01831
OG0001614	Syac.g_00164	Syad.g_00356
OG0001615	Syac.g_00825	Syad.g_01205
OG0001615	Syac.g_01819	Syad.g_01002
OG0001616	Syac.g_01472	Syad.g_01515
OG0001617	Syac.g_00907	Syad.g_01335
OG0001618	Syac.g_01274	Syad.g_01805
OG0001619	Syac.g_01164	Syad.g_01773
OG0001620	Syac.g_02007	Syad.g_00774
OG0001621	Syac.g_02215	Syad.g_00562
OG0001622	Syac.g_02471	Syad.g_00137
OG0001623	Syac.g_02036	Syad.g_00746
OG0001624	Syac.g_02388	Syad.g_00031
OG0001625	Syac.g_02220	Syad.g_00555
OG0001634	Syac.g_01414	Syad.g_01594
OG0001635	Syac.g_00137	Syad.g_00322
OG0001636	Syac.g_00038	Syad.g_00203
OG0001637	Syac.g_00646	Syad.g_02508
OG0001639	Syac.g_00622	Syad.g_02539
OG0001640	Syac.g_00868	Syad.g_01274
OG0001641	Syac.g_01219	Syad.g_01711
OG0001643	Syac.g_00984	Syad.g_02147
OG0001644	Syac.g_01266	Syad.g_01799
OG0001646	Syac.g_00475	Syad.g_01399, Syad.g_01392
OG0001647	Syac.g_02244	Syad.g_00531
OG0001653	Syac.g_00412	Syad.g_02782
OG0001654	Syac.g_00624	Syad.g_02537
OG0001655	Syac.g_00487	Syad.g_02108
OG0001656	Syac.g_02050	Syad.g_00731
OG0001657	Syac.g_00319	Syad.g_02889
OG0001658	Syac.g_02352	Syad.g_03033
OG0001659	Syac.g_01478	Syad.g_01507
OG0001660	Syac.g_00381, Syac.g_01997	Syad.g_02816
OG0001666	Syac.g_01452	Syad.g_01536
OG0001672	Syac.g_00437	Syad.g_02743
OG0001673	Syac.g_01973	Syad.g_00812
OG0001675	Syac.g_01232	Syad.g_01695
OG0001676	Syac.g_02051	Syad.g_00734
OG0001677	Syac.g_02069	Syad.g_00718
OG0001677	Syac.g_01450	Syad.g_01497
OG0001678	Syac.g_02188	Syad.g_00593
OG0001679	Syac.g_01788	Syad.g_01038, Syad.g_01037
OG0001680	Syac.g_00788	Syad.g_01171
OG0001681	Syac.g_00468	Syad.g_01214
OG0001682	Syac.g_00627	Syad.g_02102
OG0001682	Syac.g_01277	Syad.g_01807
OG0001691	Syac.g_00950	Syad.g_02182
OG0001692	Syac.g_01626	Syad.g_02271
OG0001693	Syac.g_00885	Syad.g_01291
OG0001694	Syac.g_02255	Syad.g_00521
OG0001695	Syac.g_02457	Syad.g_00123
OG0001702	Syac.g_00421	Syad.g_02772
OG0001703	Syac.g_01914	Syad.g_00894
OG0001713	Syac.g_00783	Syad.g_01164
OG0001714	Syac.g_00134	Syad.g_00316
OG0001714	Syac.g_00491	Syad.g_02675
OG0001715	Syac.g_01035	Syad.g_02084
OG0001716	Syac.g_00816	Syad.g_01200
OG0001717	Syac.g_00306	Syad.g_02901
OG0001728	Syac.g_00061	Syad.g_02036, Syad.g_01079, Syad.g_01080, Syad.g_02241, Syad.g_02003, Syad.g_02990
OG0001729	Syac.g_01962	Syad.g_00828
OG0001730	Syac.g_01955	Syad.g_00832
OG0001731	Syac.g_00602	Syad.g_02563
OG0001735	Syac.g_01428	Syad.g_01573
OG0001736	Syac.g_00224	Syad.g_00450
OG0001737	Syac.g_00274	Syad.g_00501
OG0001738	Syac.g_00236	Syad.g_00462
OG0001739	Syac.g_02455	Syad.g_00122
OG0001740	Syac.g_02459	Syad.g_00124
OG0001741	Syac.g_01939, Syac.g_00489	Syad.g_02682
OG0001747	Syac.g_00337	Syad.g_02871
OG0001749	Syac.g_00220	Syad.g_00446
OG0001750	Syac.g_00414	Syad.g_02780
OG0001751	Syac.g_01974	Syad.g_00811
OG0001752	Syac.g_00637	Syad.g_02518
OG0001754	Syac.g_00644	Syad.g_02510
OG0001755	Syac.g_01861	Syad.g_00949
OG0001756	Syac.g_02381	Syad.g_00022
OG0001758	Syac.g_01440	Syad.g_01546
OG0001761	Syac.g_00944	Syad.g_02198
OG0001762	Syac.g_01225	Syad.g_01704
OG0001763	Syac.g_01214	Syad.g_01716
OG0001764	Syac.g_01128	Syad.g_01642
OG0001766	Syac.g_00262	Syad.g_00489
OG0001767	Syac.g_00211	Syad.g_00438
OG0001768	Syac.g_02271	Syad.g_02931
OG0001769	Syac.g_00998	Syad.g_02133
OG0001771	Syac.g_00851	Syad.g_02075
OG0001783	Syac.g_00159	Syad.g_00351
OG0001784	Syac.g_00419	Syad.g_02774
OG0001785	Syac.g_00645	Syad.g_02509
OG0001786	Syac.g_00584	Syad.g_02588
OG0001787	Syac.g_01837	Syad.g_00976
OG0001788	Syac.g_01834	Syad.g_00979
OG0001789	Syac.g_00730	Syad.g_02404
OG0001790	Syac.g_00756	Syad.g_01126
OG0001791	Syac.g_00784	Syad.g_01165
OG0001792	Syac.g_01509	Syad.g_01456
OG0001795	Syac.g_01443	Syad.g_00817
OG0001796	Syac.g_01236	Syad.g_01691
OG0001797	Syac.g_01155	Syad.g_01781
OG0001798	Syac.g_00959	Syad.g_02171
OG0001799	Syac.g_00995	Syad.g_02136
OG0001800	Syac.g_01606	Syad.g_02249
OG0001801	Syac.g_01614	Syad.g_02258
OG0001803	Syac.g_00702	Syad.g_02444
OG0001804	Syac.g_01986	Syad.g_00787
OG0001805	Syac.g_02209	Syad.g_00567
OG0001806	Syac.g_02243	Syad.g_00532
OG0001807	Syac.g_00208	Syad.g_00435
OG0001808	Syac.g_00197	Syad.g_00422
OG0001809	Syac.g_00346	Syad.g_02857
OG0001810	Syac.g_00344	Syad.g_02859
OG0001811	Syac.g_02262	Syad.g_02922
OG0001812	Syac.g_02343	Syad.g_03022
OG0001814	Syac.g_02480	Syad.g_00147
OG0001815	Syac.g_02489	Syad.g_00157
OG0001816	Syac.g_01405	Syad.g_01604
OG0001817	Syac.g_02439	Syad.g_02089
OG0001835	Syac.g_01587	Syad.g_00849
OG0001838	Syac.g_00008	Syad.g_00170
OG0001839	Syac.g_00035	Syad.g_00199
OG0001840	Syac.g_00053	Syad.g_00216
OG0001841	Syac.g_00060	Syad.g_00223
OG0001842	Syac.g_00630	Syad.g_02522
OG0001843	Syac.g_00165	Syad.g_00357
OG0001844	Syac.g_00166	Syad.g_00358
OG0001845	Syac.g_00167	Syad.g_00359
OG0001847	Syac.g_00371	Syad.g_02826
OG0001848	Syac.g_00375	Syad.g_02822
OG0001849	Syac.g_00427	Syad.g_02766
OG0001850	Syac.g_00436	Syad.g_02756
OG0001851	Syac.g_00441	Syad.g_02739
OG0001852	Syac.g_00442	Syad.g_02738
OG0001853	Syac.g_00448	Syad.g_02731
OG0001854	Syac.g_01969	Syad.g_00818
OG0001856	Syac.g_00571	Syad.g_02594
OG0001857	Syac.g_00574	Syad.g_02591
OG0001858	Syac.g_00608	Syad.g_02554
OG0001859	Syac.g_01925	Syad.g_00882
OG0001860	Syac.g_01912	Syad.g_00896
OG0001861	Syac.g_01897	Syad.g_00911
OG0001862	Syac.g_01886	Syad.g_00922
OG0001863	Syac.g_01881	Syad.g_00928
OG0001864	Syac.g_01828	Syad.g_00991
OG0001865	Syac.g_01762	Syad.g_01067
OG0001866	Syac.g_01737	Syad.g_01098
OG0001867	Syac.g_00942	Syad.g_02200
OG0001868	Syac.g_00725	Syad.g_02409
OG0001869	Syac.g_00764	Syad.g_01147
OG0001870	Syac.g_00772	Syad.g_01155
OG0001871	Syac.g_00778	Syad.g_01160
OG0001872	Syac.g_01513	Syad.g_01451
OG0001873	Syac.g_01473	Syad.g_01514
OG0001874	Syac.g_01470	Syad.g_01517
OG0001875	Syac.g_01439	Syad.g_01547
OG0001876	Syac.g_01438	Syad.g_01548
OG0001877	Syac.g_00913	Syad.g_01342
OG0001878	Syac.g_01229	Syad.g_01698
OG0001879	Syac.g_01223	Syad.g_01706
OG0001880	Syac.g_01186	Syad.g_01746
OG0001881	Syac.g_01185	Syad.g_01754
OG0001882	Syac.g_01158	Syad.g_01778
OG0001883	Syac.g_01154	Syad.g_01782
OG0001884	Syac.g_01145	Syad.g_01790
OG0001885	Syac.g_01133	Syad.g_01647
OG0001886	Syac.g_01129	Syad.g_01643
OG0001887	Syac.g_01386	Syad.g_01637
OG0001888	Syac.g_01366	Syad.g_01913
OG0001889	Syac.g_01325	Syad.g_01873
OG0001890	Syac.g_00831	Syad.g_01220
OG0001891	Syac.g_00827	Syad.g_01207
OG0001892	Syac.g_00811	Syad.g_01193
OG0001893	Syac.g_00960	Syad.g_02170
OG0001894	Syac.g_00978	Syad.g_02153
OG0001895	Syac.g_01610	Syad.g_02253
OG0001896	Syac.g_00698	Syad.g_02457
OG0001897	Syac.g_02010	Syad.g_00771
OG0001898	Syac.g_02030	Syad.g_00755
OG0001899	Syac.g_02105	Syad.g_00682
OG0001900	Syac.g_02228	Syad.g_00547
OG0001901	Syac.g_02229	Syad.g_00546
OG0001902	Syac.g_00289	Syad.g_00516
OG0001903	Syac.g_00279	Syad.g_00506
OG0001904	Syac.g_00206	Syad.g_00433
OG0001905	Syac.g_00195	Syad.g_00420
OG0001906	Syac.g_00357	Syad.g_02847
OG0001907	Syac.g_00338	Syad.g_02868
OG0001908	Syac.g_02258	Syad.g_02917
OG0001909	Syac.g_02269	Syad.g_02929
OG0001910	Syac.g_02315	Syad.g_02980
OG0001912	Syac.g_02364	Syad.g_00001
OG0001913	Syac.g_02366	Syad.g_00003
OG0001914	Syac.g_01460	Syad.g_01532
OG0001915	Syac.g_02486	Syad.g_00153
OG0001916	Syac.g_01887	Syad.g_00921
OG0001917	Syac.g_01243	Syad.g_01684
OG0001918	Syac.g_01059	Syad.g_02046
OG0001918	Syac.g_02450	Syad.g_00117
OG0001923	Syac.g_00128	Syad.g_00251, Syad.g_00317
OG0001930	Syac.g_00629	Syad.g_02523
OG0001931	Syac.g_00628	Syad.g_02524
OG0001932	Syac.g_00163	Syad.g_00355
OG0001933	Syac.g_00393	Syad.g_02804
OG0001934	Syac.g_00407	Syad.g_02789
OG0001935	Syac.g_00444	Syad.g_02736
OG0001936	Syac.g_01024	Syad.g_02103
OG0001937	Syac.g_00594	Syad.g_02576
OG0001938	Syac.g_01910	Syad.g_00898
OG0001939	Syac.g_00917	Syad.g_01363, Syad.g_01362
OG0001940	Syac.g_01775	Syad.g_01054
OG0001941	Syac.g_00720	Syad.g_02414
OG0001943	Syac.g_01068	Syad.g_02034
OG0001944	Syac.g_01116	Syad.g_01981
OG0001946	Syac.g_00912	Syad.g_01341
OG0001948	Syac.g_01216	Syad.g_01714
OG0001949	Syac.g_01195	Syad.g_01734
OG0001950	Syac.g_01193	Syad.g_01736
OG0001951	Syac.g_01184	Syad.g_01755
OG0001952	Syac.g_01157	Syad.g_01779
OG0001953	Syac.g_01156	Syad.g_01780
OG0001954	Syac.g_01099	Syad.g_01991
OG0001957	Syac.g_00965	Syad.g_02165
OG0001958	Syac.g_01426	Syad.g_01575
OG0001959	Syac.g_00119	Syad.g_00304
OG0001959	Syac.g_00120	Syad.g_00305
OG0001960	Syac.g_01688	Syad.g_02348
OG0001961	Syac.g_01705	Syad.g_02358
OG0001964	Syac.g_02175	Syad.g_00606
OG0001965	Syac.g_01011	Syad.g_02126
OG0001966	Syac.g_02222	Syad.g_00553
OG0001967	Syac.g_02224	Syad.g_00551
OG0001968	Syac.g_02225	Syad.g_00550
OG0001969	Syac.g_00255	Syad.g_00482
OG0001970	Syac.g_00355	Syad.g_02849
