Orthogroup	Syac	Prbk
OG0001134	Syac.g_01466	Prbk.g_02195
OG0001135	Syac.g_01464	Prbk.g_02197
OG0001136	Syac.g_00767	Prbk.g_01021
OG0001137	Syac.g_00786	Prbk.g_00155
OG0001138	Syac.g_01486	Prbk.g_00137
OG0001139	Syac.g_01488	Prbk.g_00135
OG0001140	Syac.g_01489	Prbk.g_00134
OG0001141	Syac.g_01490	Prbk.g_00133
OG0001142	Syac.g_01491	Prbk.g_00132
OG0001143	Syac.g_01499	Prbk.g_01504
OG0001144	Syac.g_01508	Prbk.g_00188
OG0001145	Syac.g_00740	Prbk.g_01194
OG0001146	Syac.g_00722	Prbk.g_01178
OG0001147	Syac.g_01689	Prbk.g_02120
OG0001148	Syac.g_01918	Prbk.g_02051
OG0001149	Syac.g_01919	Prbk.g_02050
OG0001150	Syac.g_01920	Prbk.g_02049
OG0001151	Syac.g_01932	Prbk.g_02037
OG0001152	Syac.g_01933	Prbk.g_02036
OG0001153	Syac.g_01670	Prbk.g_01217
OG0001154	Syac.g_01671	Prbk.g_01216
OG0001155	Syac.g_00621	Prbk.g_02004
OG0001156	Syac.g_00618	Prbk.g_02001
OG0001157	Syac.g_00617	Prbk.g_02596
OG0001158	Syac.g_00616	Prbk.g_02000
OG0001159	Syac.g_00615	Prbk.g_01999
OG0001160	Syac.g_00570	Prbk.g_00934
OG0001161	Syac.g_02385	Prbk.g_02593
OG0001162	Syac.g_01307	Prbk.g_01788
OG0001163	Syac.g_00562	Prbk.g_00920
OG0001164	Syac.g_00556	Prbk.g_00915
OG0001165	Syac.g_00551	Prbk.g_00912
OG0001166	Syac.g_00520	Prbk.g_01438
OG0001167	Syac.g_00667	Prbk.g_01417
OG0001168	Syac.g_00665	Prbk.g_01415
OG0001169	Syac.g_00663	Prbk.g_01413
OG0001170	Syac.g_00661	Prbk.g_01411
OG0001171	Syac.g_00650	Prbk.g_01401
OG0001172	Syac.g_02187	Prbk.g_01908
OG0001173	Syac.g_02186	Prbk.g_01909
OG0001174	Syac.g_02178	Prbk.g_01917
OG0001175	Syac.g_02177	Prbk.g_01918
OG0001176	Syac.g_02141	Prbk.g_00991
OG0001177	Syac.g_02143	Prbk.g_00993
OG0001178	Syac.g_00539	Prbk.g_00901
OG0001179	Syac.g_02112	Prbk.g_00962
OG0001180	Syac.g_02087	Prbk.g_00804
OG0001181	Syac.g_02083	Prbk.g_00808
OG0001182	Syac.g_02074	Prbk.g_00817
OG0001183	Syac.g_02070	Prbk.g_00845
OG0001184	Syac.g_00186	Prbk.g_00521
OG0001185	Syac.g_00162	Prbk.g_00231
OG0001186	Syac.g_00082	Prbk.g_01568
OG0001187	Syac.g_00085	Prbk.g_01572
OG0001188	Syac.g_00076	Prbk.g_01576
OG0001189	Syac.g_00054	Prbk.g_01598
OG0001190	Syac.g_02353	Prbk.g_02160
OG0001191	Syac.g_02368	Prbk.g_02173
OG0001192	Syac.g_02374	Prbk.g_02180
OG0001193	Syac.g_02406	Prbk.g_02218
OG0001194	Syac.g_02408	Prbk.g_02224
OG0001195	Syac.g_02409	Prbk.g_02225
OG0001196	Syac.g_02477	Prbk.g_02261
OG0001197	Syac.g_02479	Prbk.g_02263
OG0001198	Syac.g_02491	Prbk.g_02275
OG0001199	Syac.g_00445	Prbk.g_01314
OG0001200	Syac.g_00443	Prbk.g_01312
OG0001201	Syac.g_00395	Prbk.g_00010
OG0001202	Syac.g_02285	Prbk.g_01254
OG0001203	Syac.g_01967	Prbk.g_01519
OG0001204	Syac.g_02200	Prbk.g_01013
OG0001205	Syac.g_00706	Prbk.g_00318
OG0001206	Syac.g_01715	Prbk.g_02089
OG0001207	Syac.g_01915	Prbk.g_02053
OG0001208	Syac.g_01902	Prbk.g_02063
OG0001209	Syac.g_01833	Prbk.g_01083
OG0001210	Syac.g_01826	Prbk.g_01095
OG0001211	Syac.g_01809	Prbk.g_01892
OG0001212	Syac.g_01751	Prbk.g_01140
OG0001213	Syac.g_00968	Prbk.g_02623
OG0001214	Syac.g_00981	Prbk.g_02633
OG0001215	Syac.g_00919	Prbk.g_01816
OG0001216	Syac.g_01285	Prbk.g_00616
OG0001217	Syac.g_01043	Prbk.g_01872
OG0001218	Syac.g_01679	Prbk.g_01205
OG0001220	Syac.g_00813	Prbk.g_02559
OG0001221	Syac.g_01379	Prbk.g_02420
OG0001223	Syac.g_01215	Prbk.g_02299
OG0001224	Syac.g_00880	Prbk.g_00060
OG0001225	Syac.g_00882	Prbk.g_00058
OG0001226	Syac.g_01026	Prbk.g_01682
OG0001227	Syac.g_02387	Prbk.g_02022
OG0001228	Syac.g_00700	Prbk.g_00183
OG0001229	Syac.g_00906	Prbk.g_00923
OG0001230	Syac.g_01621	Prbk.g_00249
OG0001231	Syac.g_00017	Prbk.g_01637
OG0001232	Syac.g_00509	Prbk.g_01433
OG0001233	Syac.g_00660	Prbk.g_01410
OG0001234	Syac.g_02173	Prbk.g_01921
OG0001235	Syac.g_02147	Prbk.g_00996
OG0001236	Syac.g_00189	Prbk.g_00517
OG0001237	Syac.g_00184	Prbk.g_00524
OG0001238	Syac.g_02369	Prbk.g_02174
OG0001240	Syac.g_00411	Prbk.g_00027
OG0001241	Syac.g_00402	Prbk.g_00017
OG0001242	Syac.g_00370	Prbk.g_00200
OG0001243	Syac.g_00363	Prbk.g_00541
OG0001245	Syac.g_01064	Prbk.g_01693
OG0001246	Syac.g_01876	Prbk.g_01044
OG0001247	Syac.g_01303	Prbk.g_02509
OG0001248	Syac.g_01306	Prbk.g_01805
OG0001249	Syac.g_02029	Prbk.g_00865
OG0001250	Syac.g_00838	Prbk.g_02538
OG0001252	Syac.g_00874	Prbk.g_00065
OG0001253	Syac.g_01063	Prbk.g_01700
OG0001254	Syac.g_01465	Prbk.g_02196
OG0001255	Syac.g_01957	Prbk.g_01776
OG0001258	Syac.g_00553	Prbk.g_00914
OG0001259	Syac.g_00662	Prbk.g_01412
OG0001260	Syac.g_00640	Prbk.g_01382
OG0001262	Syac.g_00056	Prbk.g_01595
OG0001263	Syac.g_00360	Prbk.g_00543
OG0001265	Syac.g_00372	Prbk.g_00198
OG0001266	Syac.g_02289	Prbk.g_01250
OG0001267	Syac.g_02253	Prbk.g_00417
OG0001268	Syac.g_02014	Prbk.g_00877
OG0001269	Syac.g_01960	Prbk.g_02556
OG0001270	Syac.g_00690	Prbk.g_00330
OG0001271	Syac.g_01703	Prbk.g_02110
OG0001272	Syac.g_01898	Prbk.g_02067
OG0001273	Syac.g_00974	Prbk.g_02626
OG0001274	Syac.g_02323	Prbk.g_00651
OG0001275	Syac.g_01228	Prbk.g_00570
OG0001276	Syac.g_01244	Prbk.g_00587
OG0001277	Syac.g_02463	Prbk.g_02247
OG0001278	Syac.g_01517	Prbk.g_00176
OG0001279	Syac.g_01605	Prbk.g_01933
OG0001280	Syac.g_00731	Prbk.g_01186
OG0001281	Syac.g_00721	Prbk.g_01177
OG0001283	Syac.g_02472	Prbk.g_02256
OG0001285	Syac.g_01060	Prbk.g_01429
OG0001286	Syac.g_02089	Prbk.g_00802
OG0001288	Syac.g_00141	Prbk.g_01534
OG0001291	Syac.g_00349	Prbk.g_00553
OG0001292	Syac.g_02205	Prbk.g_01007
OG0001293	Syac.g_02226	Prbk.g_00381
OG0001294	Syac.g_01411	Prbk.g_00707
OG0001295	Syac.g_01824	Prbk.g_01098
OG0001297	Syac.g_01866	Prbk.g_01053
OG0001298	Syac.g_01774	Prbk.g_01114
OG0001300	Syac.g_00910	Prbk.g_01801
OG0001301	Syac.g_00897	Prbk.g_01761
OG0001302	Syac.g_01012	Prbk.g_01455
OG0001303	Syac.g_01137	Prbk.g_02365
OG0001307	Syac.g_02156	Prbk.g_01198
OG0001309	Syac.g_01860	Prbk.g_01059
OG0001310	Syac.g_00528	Prbk.g_01444
OG0001311	Syac.g_01246	Prbk.g_00589
OG0001312	Syac.g_01147	Prbk.g_02354
OG0001316	Syac.g_00342	Prbk.g_00560
OG0001319	Syac.g_02242	Prbk.g_00407
OG0001321	Syac.g_00712	Prbk.g_00309
OG0001322	Syac.g_00713	Prbk.g_00308
OG0001323	Syac.g_01857	Prbk.g_01062
OG0001324	Syac.g_00909	Prbk.g_01800
OG0001326	Syac.g_02420	Prbk.g_02231
OG0001328	Syac.g_01385	Prbk.g_02413
OG0001329	Syac.g_01007	Prbk.g_01661
OG0001330	Syac.g_00738	Prbk.g_01193
OG0001332	Syac.g_00625	Prbk.g_02016
OG0001333	Syac.g_00666	Prbk.g_01416
OG0001334	Syac.g_02061	Prbk.g_00849
OG0001335	Syac.g_02060	Prbk.g_00850
OG0001336	Syac.g_02473	Prbk.g_02257
OG0001337	Syac.g_02064, Syac.g_02040	Prbk.g_00859
OG0001339	Syac.g_00400	Prbk.g_00015
OG0001340	Syac.g_02039	Prbk.g_00860
OG0001341	Syac.g_00904	Prbk.g_02519
OG0001344	Syac.g_00774	Prbk.g_00142
OG0001347	Syac.g_00228	Prbk.g_01542
OG0001347	Syac.g_00123	Prbk.g_00942
OG0001348	Syac.g_00857	Prbk.g_00671
OG0001352	Syac.g_01842	Prbk.g_01767
OG0001353	Syac.g_00850	Prbk.g_02529
OG0001354	Syac.g_01201	Prbk.g_02308
OG0001355	Syac.g_01823	Prbk.g_02424
OG0001358	Syac.g_00952	Prbk.g_02607
OG0001360	Syac.g_00805	Prbk.g_00123
OG0001361	Syac.g_00800	Prbk.g_00102
OG0001362	Syac.g_01649	Prbk.g_00281
OG0001363	Syac.g_01651	Prbk.g_00283
OG0001370	Syac.g_02438, Syac.g_01294	Prbk.g_02516
OG0001372	Syac.g_01845	Prbk.g_01468
OG0001373	Syac.g_02419	Prbk.g_02230
OG0001374	Syac.g_02427	Prbk.g_02238
OG0001376	Syac.g_02376	Prbk.g_02183
OG0001377	Syac.g_02375	Prbk.g_02182
OG0001378	Syac.g_00689	Prbk.g_00337
OG0001379	Syac.g_00736	Prbk.g_01191
OG0001380	Syac.g_01589	Prbk.g_02564
OG0001381	Syac.g_02162	Prbk.g_00629
OG0001382	Syac.g_00148	Prbk.g_00623
OG0001385	Syac.g_02416	Prbk.g_02227
OG0001386	Syac.g_02417	Prbk.g_02228
OG0001387	Syac.g_02418	Prbk.g_02229
OG0001388	Syac.g_02421	Prbk.g_02232
OG0001389	Syac.g_02422	Prbk.g_02233
OG0001390	Syac.g_02423	Prbk.g_02234
OG0001391	Syac.g_02424	Prbk.g_02235
OG0001392	Syac.g_02425	Prbk.g_02236
OG0001393	Syac.g_02426	Prbk.g_02237
OG0001394	Syac.g_01373	Prbk.g_02437
OG0001395	Syac.g_01262	Prbk.g_00600
OG0001396	Syac.g_00229, Syac.g_00124	Prbk.g_01543
OG0001398	Syac.g_01120	Prbk.g_01694
OG0001400	Syac.g_00336	Prbk.g_00747
OG0001401	Syac.g_00844, Syac.g_00845	Prbk.g_02533
OG0001402	Syac.g_00957	Prbk.g_02612
OG0001403	Syac.g_00033	Prbk.g_01618
OG0001405	Syac.g_02058	Prbk.g_00852
OG0001406	Syac.g_02377	Prbk.g_02184
OG0001410	Syac.g_02155	Prbk.g_01197
OG0001412	Syac.g_00122	Prbk.g_00941
OG0001412	Syac.g_00227	Prbk.g_01541
OG0001414	Syac.g_02161	Prbk.g_01364
OG0001416	Syac.g_00724	Prbk.g_01180
OG0001423	Syac.g_00457	Prbk.g_02679, Prbk.g_01945
OG0001425	Syac.g_02373	Prbk.g_02177
OG0001434	Syac.g_01368	Prbk.g_02441
OG0001435	Syac.g_01399	Prbk.g_02392
OG0001436	Syac.g_00210	Prbk.g_00496
OG0001436	Syac.g_00209	Prbk.g_00497
OG0001438	Syac.g_00280	Prbk.g_00432
OG0001442	Syac.g_01358	Prbk.g_02445
OG0001443	Syac.g_02382	Prbk.g_00922
OG0001444	Syac.g_00415	Prbk.g_00033
OG0001446	Syac.g_01293	Prbk.g_01665
OG0001449	Syac.g_02197	Prbk.g_01465
OG0001461	Syac.g_02168	Prbk.g_00296
OG0001462	Syac.g_00039	Prbk.g_01611
OG0001470	Syac.g_00683	Prbk.g_01566
OG0001474	Syac.g_02013	Prbk.g_00878
OG0001475	Syac.g_00681	Prbk.g_01564
OG0001476	Syac.g_00782	Prbk.g_00148
OG0001477	Syac.g_00900	Prbk.g_01756
OG0001479	Syac.g_02016	Prbk.g_00875
OG0001481	Syac.g_01260	Prbk.g_00303
OG0001487	Syac.g_01678	Prbk.g_01206, Prbk.g_01207, Prbk.g_01208
OG0001488	Syac.g_00791	Prbk.g_00159
OG0001489	Syac.g_02078	Prbk.g_00813
OG0001494	Syac.g_00088	Prbk.g_00095
OG0001495	Syac.g_02144	Prbk.g_00994
OG0001496	Syac.g_00902	Prbk.g_01752
OG0001497	Syac.g_00901	Prbk.g_01755
OG0001498	Syac.g_01987	Prbk.g_00363
OG0001508	Syac.g_00684	Prbk.g_01567
OG0001509	Syac.g_00117	Prbk.g_01547
OG0001509	Syac.g_00230	Prbk.g_01545, Prbk.g_00223
OG0001510	Syac.g_00150	Prbk.g_01485
OG0001511	Syac.g_00387	Prbk.g_00003
OG0001512	Syac.g_01966	Prbk.g_01517
OG0001514	Syac.g_00903	Prbk.g_01751
OG0001515	Syac.g_00914	Prbk.g_01809
OG0001516	Syac.g_01420	Prbk.g_00716
OG0001517	Syac.g_02019	Prbk.g_00872
OG0001518	Syac.g_02371	Prbk.g_02176
OG0001519	Syac.g_02384	Prbk.g_02187
OG0001527	Syac.g_01794	Prbk.g_01878
OG0001528	Syac.g_00682	Prbk.g_01570
OG0001529	Syac.g_00047	Prbk.g_01605
OG0001530	Syac.g_00389	Prbk.g_00005
OG0001531	Syac.g_01965	Prbk.g_01516
OG0001532	Syac.g_01487	Prbk.g_00136
OG0001533	Syac.g_01726	Prbk.g_00338
OG0001534	Syac.g_01258	Prbk.g_00597
OG0001535	Syac.g_01242	Prbk.g_00585
OG0001536	Syac.g_01177	Prbk.g_02328
OG0001537	Syac.g_01378	Prbk.g_02428
OG0001538	Syac.g_01336	Prbk.g_02473
OG0001539	Syac.g_01403	Prbk.g_02579
OG0001540	Syac.g_00358	Prbk.g_00545
OG0001541	Syac.g_02256	Prbk.g_00787
OG0001542	Syac.g_02265	Prbk.g_01276
OG0001543	Syac.g_02307	Prbk.g_00673
OG0001544	Syac.g_02383	Prbk.g_02186
OG0001545	Syac.g_02462	Prbk.g_02246
OG0001559	Syac.g_00390	Prbk.g_00006
OG0001560	Syac.g_00403	Prbk.g_00019
OG0001561	Syac.g_01248	Prbk.g_00591
OG0001562	Syac.g_01234	Prbk.g_00577
OG0001563	Syac.g_02095	Prbk.g_00945
OG0001572	Syac.g_01584	Prbk.g_01332
OG0001574	Syac.g_01796	Prbk.g_01880
OG0001575	Syac.g_01791	Prbk.g_01875
OG0001576	Syac.g_01729	Prbk.g_01168
OG0001577	Syac.g_00765	Prbk.g_01023
OG0001579	Syac.g_02054, Syac.g_02049	Prbk.g_00856
OG0001580	Syac.g_02341	Prbk.g_02149
OG0001588	Syac.g_00200	Prbk.g_00504
OG0001589	Syac.g_00657	Prbk.g_01408
OG0001591	Syac.g_01409	Prbk.g_02583
OG0001592	Syac.g_02342	Prbk.g_02150
OG0001614	Syac.g_00164	Prbk.g_00229
OG0001615	Syac.g_00825	Prbk.g_02685
OG0001616	Syac.g_01472	Prbk.g_01500
OG0001617	Syac.g_00907	Prbk.g_01955
OG0001618	Syac.g_01274	Prbk.g_00609
OG0001619	Syac.g_01164	Prbk.g_02338
OG0001620	Syac.g_02007	Prbk.g_00886
OG0001621	Syac.g_02215	Prbk.g_00370
OG0001622	Syac.g_02471	Prbk.g_02255
OG0001634	Syac.g_01414	Prbk.g_00710
OG0001635	Syac.g_00137	Prbk.g_02658
OG0001636	Syac.g_00038	Prbk.g_01612
OG0001637	Syac.g_00646	Prbk.g_01392
OG0001639	Syac.g_00622	Prbk.g_02005
OG0001640	Syac.g_00868	Prbk.g_00069
OG0001641	Syac.g_01219	Prbk.g_02294
OG0001643	Syac.g_00984	Prbk.g_02636
OG0001653	Syac.g_00412	Prbk.g_00030
OG0001654	Syac.g_00624	Prbk.g_02007
OG0001655	Syac.g_00487	Prbk.g_00692, Prbk.g_00356
OG0001656	Syac.g_02050	Prbk.g_00855
OG0001657	Syac.g_00319	Prbk.g_00762
OG0001658	Syac.g_02352	Prbk.g_02159
OG0001672	Syac.g_00437	Prbk.g_01306
OG0001673	Syac.g_01973	Prbk.g_01367
OG0001675	Syac.g_01232	Prbk.g_00574, Prbk.g_00576
OG0001676	Syac.g_02051	Prbk.g_00858
OG0001677	Syac.g_02069, Syac.g_01450	Prbk.g_00846
OG0001680	Syac.g_00788	Prbk.g_00385
OG0001691	Syac.g_00950	Prbk.g_02381
OG0001692	Syac.g_01626	Prbk.g_00254
OG0001693	Syac.g_00885	Prbk.g_00358
OG0001694	Syac.g_02255	Prbk.g_00419
OG0001695	Syac.g_02457	Prbk.g_02241
OG0001702	Syac.g_00421	Prbk.g_01293
OG0001703	Syac.g_01914	Prbk.g_02054
OG0001712	Syac.g_01065	Prbk.g_02521
OG0001715	Syac.g_01035	Prbk.g_01712
OG0001716	Syac.g_00816	Prbk.g_02551
OG0001728	Syac.g_00061	Prbk.g_01565
OG0001729	Syac.g_01962	Prbk.g_01511
OG0001730	Syac.g_01955	Prbk.g_01377
OG0001731	Syac.g_00602	Prbk.g_01992
OG0001734	Syac.g_00815	Prbk.g_02553
OG0001735	Syac.g_01428	Prbk.g_00724
OG0001736	Syac.g_00224	Prbk.g_00482
OG0001737	Syac.g_00274	Prbk.g_00437
OG0001738	Syac.g_00236	Prbk.g_00470
OG0001740	Syac.g_02459	Prbk.g_02244
OG0001747	Syac.g_00337	Prbk.g_00745
OG0001749	Syac.g_00220	Prbk.g_00487
OG0001750	Syac.g_00414	Prbk.g_00032
OG0001751	Syac.g_01974	Prbk.g_01366
OG0001752	Syac.g_00637	Prbk.g_01380
OG0001754	Syac.g_00644	Prbk.g_01389
OG0001755	Syac.g_01861	Prbk.g_01058
OG0001759	Syac.g_01734	Prbk.g_01973
OG0001761	Syac.g_00944	Prbk.g_01847
OG0001762	Syac.g_01225	Prbk.g_00567
OG0001763	Syac.g_01214	Prbk.g_02300
OG0001764	Syac.g_01128	Prbk.g_02374
OG0001766	Syac.g_00262	Prbk.g_00447
OG0001767	Syac.g_00211	Prbk.g_00495
OG0001783	Syac.g_00159	Prbk.g_00234
OG0001784	Syac.g_00419	Prbk.g_00037
OG0001785	Syac.g_00645	Prbk.g_01390
OG0001786	Syac.g_00584	Prbk.g_01976
OG0001787	Syac.g_01837	Prbk.g_01079
OG0001788	Syac.g_01834	Prbk.g_01082
OG0001789	Syac.g_00730	Prbk.g_01184
OG0001790	Syac.g_00756	Prbk.g_01030
OG0001791	Syac.g_00784	Prbk.g_00150
OG0001792	Syac.g_01509	Prbk.g_00187
OG0001794	Syac.g_01255	Prbk.g_01724
OG0001795	Syac.g_01443	Prbk.g_01787
OG0001796	Syac.g_01236	Prbk.g_00579
OG0001797	Syac.g_01155	Prbk.g_02345
OG0001798	Syac.g_00959	Prbk.g_02614
OG0001799	Syac.g_00995	Prbk.g_02653
OG0001800	Syac.g_01606	Prbk.g_01936
OG0001801	Syac.g_01614	Prbk.g_00245
OG0001803	Syac.g_00702	Prbk.g_00322
OG0001804	Syac.g_01986	Prbk.g_00362
OG0001805	Syac.g_02209	Prbk.g_01002
OG0001806	Syac.g_02243	Prbk.g_00408
OG0001807	Syac.g_00208	Prbk.g_00498
OG0001808	Syac.g_00197	Prbk.g_00509
OG0001809	Syac.g_00346	Prbk.g_00556
OG0001810	Syac.g_00344	Prbk.g_00558
OG0001811	Syac.g_02262	Prbk.g_01279
OG0001812	Syac.g_02343	Prbk.g_02151
OG0001814	Syac.g_02480	Prbk.g_02264
OG0001815	Syac.g_02489	Prbk.g_02273
OG0001835	Syac.g_01587	Prbk.g_01759
OG0001838	Syac.g_00008	Prbk.g_02286
OG0001839	Syac.g_00035	Prbk.g_01616
OG0001840	Syac.g_00053	Prbk.g_01599
OG0001841	Syac.g_00060	Prbk.g_01591
OG0001842	Syac.g_00630	Prbk.g_01491
OG0001843	Syac.g_00165	Prbk.g_00228
OG0001844	Syac.g_00166	Prbk.g_00227
OG0001845	Syac.g_00167	Prbk.g_00221
OG0001847	Syac.g_00371	Prbk.g_00199
OG0001848	Syac.g_00375	Prbk.g_00195
OG0001849	Syac.g_00427	Prbk.g_01298
OG0001850	Syac.g_00436	Prbk.g_01305
OG0001851	Syac.g_00441	Prbk.g_01310
OG0001852	Syac.g_00442	Prbk.g_01311
OG0001853	Syac.g_00448	Prbk.g_01318
OG0001854	Syac.g_01969	Prbk.g_01370
OG0001856	Syac.g_00571	Prbk.g_00935
OG0001857	Syac.g_00574	Prbk.g_00938
OG0001858	Syac.g_00608	Prbk.g_01995
OG0001859	Syac.g_01925	Prbk.g_02043
OG0001860	Syac.g_01912	Prbk.g_02055
OG0001861	Syac.g_01897	Prbk.g_02068
OG0001862	Syac.g_01886	Prbk.g_02080
OG0001863	Syac.g_01881	Prbk.g_01864
OG0001864	Syac.g_01828	Prbk.g_01093
OG0001865	Syac.g_01762	Prbk.g_01127
OG0001866	Syac.g_01737	Prbk.g_01152
OG0001867	Syac.g_00942	Prbk.g_01162
OG0001868	Syac.g_00725	Prbk.g_01181
OG0001869	Syac.g_00764	Prbk.g_01024
OG0001870	Syac.g_00772	Prbk.g_01016
OG0001871	Syac.g_00778	Prbk.g_00145
OG0001872	Syac.g_01513	Prbk.g_00180
OG0001873	Syac.g_01473	Prbk.g_01499
OG0001874	Syac.g_01470	Prbk.g_00124
OG0001877	Syac.g_00913	Prbk.g_01808
OG0001878	Syac.g_01229	Prbk.g_00571
OG0001879	Syac.g_01223	Prbk.g_00563
OG0001880	Syac.g_01186	Prbk.g_02321
OG0001881	Syac.g_01185	Prbk.g_02322
OG0001882	Syac.g_01158	Prbk.g_02342
OG0001883	Syac.g_01154	Prbk.g_02347
OG0001884	Syac.g_01145	Prbk.g_02356
OG0001885	Syac.g_01133	Prbk.g_02369
OG0001886	Syac.g_01129	Prbk.g_02373
OG0001887	Syac.g_01386	Prbk.g_02412
OG0001888	Syac.g_01366	Prbk.g_02454
OG0001889	Syac.g_01325	Prbk.g_02482
OG0001890	Syac.g_00831	Prbk.g_02545
OG0001891	Syac.g_00827	Prbk.g_02549
OG0001892	Syac.g_00811	Prbk.g_02562
OG0001893	Syac.g_00960	Prbk.g_02615
OG0001894	Syac.g_00978	Prbk.g_02630
OG0001895	Syac.g_01610	Prbk.g_01939
OG0001896	Syac.g_00698	Prbk.g_00340
OG0001897	Syac.g_02010	Prbk.g_00880
OG0001898	Syac.g_02030	Prbk.g_00863
OG0001899	Syac.g_02105	Prbk.g_00955
OG0001900	Syac.g_02228	Prbk.g_00382
OG0001901	Syac.g_02229	Prbk.g_00383
OG0001902	Syac.g_00289	Prbk.g_00424
OG0001903	Syac.g_00279	Prbk.g_00433
OG0001904	Syac.g_00206	Prbk.g_00501
OG0001905	Syac.g_00195	Prbk.g_00511
OG0001906	Syac.g_00357	Prbk.g_00546
OG0001907	Syac.g_00338	Prbk.g_00743
OG0001908	Syac.g_02258	Prbk.g_00788
OG0001909	Syac.g_02269	Prbk.g_01271
OG0001910	Syac.g_02315	Prbk.g_00660
OG0001912	Syac.g_02364	Prbk.g_02170
OG0001913	Syac.g_02366	Prbk.g_02172
OG0001914	Syac.g_01460	Prbk.g_02200
OG0001930	Syac.g_00629	Prbk.g_01490
OG0001931	Syac.g_00628	Prbk.g_01489
OG0001932	Syac.g_00163	Prbk.g_00230
OG0001933	Syac.g_00393	Prbk.g_00008
OG0001934	Syac.g_00407	Prbk.g_00023
OG0001935	Syac.g_00444	Prbk.g_01313
OG0001936	Syac.g_01024	Prbk.g_01469
OG0001937	Syac.g_00594	Prbk.g_01984
OG0001938	Syac.g_01910	Prbk.g_02057
OG0001939	Syac.g_00917	Prbk.g_02683
OG0001940	Syac.g_01775	Prbk.g_01113
OG0001941	Syac.g_00720	Prbk.g_01176
OG0001943	Syac.g_01068	Prbk.g_00151
OG0001944	Syac.g_01116	Prbk.g_01669
OG0001946	Syac.g_00912	Prbk.g_01803
OG0001948	Syac.g_01216	Prbk.g_02298
OG0001949	Syac.g_01195	Prbk.g_02312
OG0001950	Syac.g_01193	Prbk.g_02314
OG0001951	Syac.g_01184	Prbk.g_02323
OG0001952	Syac.g_01157	Prbk.g_02343
OG0001953	Syac.g_01156	Prbk.g_02344
OG0001954	Syac.g_01099	Prbk.g_02508
OG0001957	Syac.g_00965	Prbk.g_02620
OG0001958	Syac.g_01426	Prbk.g_00721
OG0001960	Syac.g_01688	Prbk.g_01200
OG0001961	Syac.g_01705	Prbk.g_02108
OG0001964	Syac.g_02175	Prbk.g_01919
OG0001965	Syac.g_01011	Prbk.g_00369
OG0001966	Syac.g_02222	Prbk.g_00377
OG0001967	Syac.g_02224	Prbk.g_00379
OG0001968	Syac.g_02225	Prbk.g_00380
OG0001969	Syac.g_00255	Prbk.g_00452
OG0001970	Syac.g_00355	Prbk.g_00548
OG0001971	Syac.g_02267	Prbk.g_01273
OG0001972	Syac.g_02327	Prbk.g_00647
OG0001974	Syac.g_02350	Prbk.g_02157
OG0001975	Syac.g_01461	Prbk.g_02199
OG0001976	Syac.g_01459	Prbk.g_02201
OG0001995	Syac.g_00927	Prbk.g_01089
OG0001997	Syac.g_00416	Prbk.g_00034
OG0002000	Syac.g_01859	Prbk.g_01060
OG0002007	Syac.g_00867	Prbk.g_00073
OG0002008	Syac.g_01227	Prbk.g_00569
OG0002009	Syac.g_01376	Prbk.g_02431
OG0002010	Syac.g_01663	Prbk.g_01224
OG0002011	Syac.g_01980	Prbk.g_00359
OG0002012	Syac.g_01119	Prbk.g_00306, Prbk.g_00830
OG0002013	Syac.g_01990	Prbk.g_00474
OG0002014	Syac.g_00214	Prbk.g_00486
OG0002015	Syac.g_00215	Prbk.g_00490
OG0002016	Syac.g_02311	Prbk.g_00667
OG0002017	Syac.g_02404	Prbk.g_02215
OG0002018	Syac.g_02458	Prbk.g_02243
OG0002037	Syac.g_01906	Prbk.g_02059
OG0002038	Syac.g_00779	Prbk.g_00147
OG0002039	Syac.g_00792	Prbk.g_00160
OG0002040	Syac.g_00793	Prbk.g_00107
OG0002041	Syac.g_01212	Prbk.g_02302
OG0002042	Syac.g_01189	Prbk.g_02318
OG0002043	Syac.g_01138	Prbk.g_02363
OG0002044	Syac.g_00852	Prbk.g_02528
OG0002045	Syac.g_01708	Prbk.g_02106
OG0002047	Syac.g_01991	Prbk.g_00366
OG0002050	Syac.g_02234	Prbk.g_00399
OG0002063	Syac.g_01533	Prbk.g_01792
OG0002092	Syac.g_00775, Syac.g_00614	Prbk.g_02434, Prbk.g_01975
OG0002114	Syac.g_01618	Prbk.g_01396
OG0002115	Syac.g_00557	Prbk.g_00916
OG0002117	Syac.g_00785	Prbk.g_00154
OG0002118	Syac.g_01504	Prbk.g_01509
OG0002119	Syac.g_02306	Prbk.g_00126
OG0002120	Syac.g_01097	Prbk.g_01678
OG0002121	Syac.g_01444	Prbk.g_01959
OG0002124	Syac.g_00819	Prbk.g_02550
OG0002126	Syac.g_00219	Prbk.g_00488
OG0002127	Syac.g_00339	Prbk.g_00746
OG0002128	Syac.g_01463	Prbk.g_02198
OG0002162	Syac.g_01781	Prbk.g_01107
OG0002169	Syac.g_01992	Prbk.g_00367
OG0002170	Syac.g_02025	Prbk.g_00868
OG0002171	Syac.g_00222	Prbk.g_00484
OG0002172	Syac.g_02312	Prbk.g_00663
OG0002233	Syac.g_01301	Prbk.g_01845
OG0002234	Syac.g_01029	Prbk.g_00621
OG0002235	Syac.g_01359	Prbk.g_02446
