Orthogroup	Syac	Syas
OG0001212	Syac.g_01751	Syas.g_00847
OG0001213	Syac.g_00968	Syas.g_00100
OG0001214	Syac.g_00981	Syas.g_00744
OG0001215	Syac.g_00919	Syas.g_02245
OG0001217	Syac.g_01043	Syas.g_01397
OG0001218	Syac.g_01679	Syas.g_01309
OG0001220	Syac.g_00813	Syas.g_02447
OG0001221	Syac.g_01379	Syas.g_02669
OG0001223	Syac.g_01215	Syas.g_00541
OG0001224	Syac.g_00880	Syas.g_01015
OG0001225	Syac.g_00882	Syas.g_01017
OG0001226	Syac.g_01026	Syas.g_02506
OG0001227	Syac.g_02387	Syas.g_00824
OG0001228	Syac.g_00700	Syas.g_02195
OG0001229	Syac.g_00906	Syas.g_00285
OG0001230	Syac.g_01621	Syas.g_02806
OG0001231	Syac.g_00017	Syas.g_02050
OG0001232	Syac.g_00509	Syas.g_02649
OG0001233	Syac.g_00660	Syas.g_02592
OG0001234	Syac.g_02173	Syas.g_01310
OG0001235	Syac.g_02147	Syas.g_01646
OG0001236	Syac.g_00189	Syas.g_02191
OG0001237	Syac.g_00184	Syas.g_02187
OG0001238	Syac.g_02369	Syas.g_01901
OG0001240	Syac.g_00411	Syas.g_02435
OG0001241	Syac.g_00402	Syas.g_02427
OG0001242	Syac.g_00370	Syas.g_02398
OG0001243	Syac.g_00363	Syas.g_02391
OG0001244	Syac.g_00333	Syas.g_02370
OG0001245	Syac.g_01064	Syas.g_00524
OG0001246	Syac.g_01876	Syas.g_01224, Syas.g_01829
OG0001249	Syac.g_02029	Syas.g_01547
OG0001251	Syac.g_02415	Syas.g_00516, Syas.g_00408
OG0001252	Syac.g_00874	Syas.g_00994
OG0001253	Syac.g_01063	Syas.g_00143
OG0001255	Syac.g_01957	Syas.g_00492
OG0001256	Syac.g_00563	Syas.g_02698
OG0001257	Syac.g_01686	Syas.g_01407
OG0001258	Syac.g_00553	Syas.g_02688
OG0001259	Syac.g_00662	Syas.g_02594
OG0001260	Syac.g_00640	Syas.g_02572
OG0001262	Syac.g_00056	Syas.g_02091
OG0001263	Syac.g_00360	Syas.g_02388
OG0001265	Syac.g_00372	Syas.g_02399
OG0001266	Syac.g_02289	Syas.g_02266
OG0001267	Syac.g_02253	Syas.g_01753
OG0001268	Syac.g_02014	Syas.g_01535
OG0001269	Syac.g_01960	Syas.g_00510
OG0001270	Syac.g_00690	Syas.g_01499
OG0001271	Syac.g_01703	Syas.g_01336
OG0001272	Syac.g_01898	Syas.g_01247
OG0001273	Syac.g_00974	Syas.g_00751
OG0001274	Syac.g_02323	Syas.g_01849
OG0001275	Syac.g_01228	Syas.g_00554
OG0001276	Syac.g_01244	Syas.g_00215
OG0001277	Syac.g_02463	Syas.g_00110
OG0001278	Syac.g_01517	Syas.g_01074
OG0001279	Syac.g_01605	Syas.g_02792
OG0001280	Syac.g_00731	Syas.g_01095
OG0001281	Syac.g_00721	Syas.g_02845
OG0001282	Syac.g_01917	Syas.g_01262
OG0001284	Syac.g_00586	Syas.g_02713
OG0001286	Syac.g_02089	Syas.g_01585
OG0001287	Syac.g_00154	Syas.g_00136
OG0001288	Syac.g_00141	Syas.g_02144
OG0001289	Syac.g_00426	Syas.g_02474
OG0001291	Syac.g_00349	Syas.g_02378
OG0001292	Syac.g_02205	Syas.g_01693
OG0001293	Syac.g_02226	Syas.g_01720
OG0001294	Syac.g_01411	Syas.g_00692
OG0001295	Syac.g_01824	Syas.g_00770
OG0001296	Syac.g_01870	Syas.g_01217
OG0001297	Syac.g_01866	Syas.g_01213
OG0001298	Syac.g_01774	Syas.g_00829
OG0001299	Syac.g_01417	Syas.g_00700
OG0001303	Syac.g_01137	Syas.g_00400
OG0001304	Syac.g_01257	Syas.g_00199
OG0001305	Syac.g_00890	Syas.g_01027
OG0001306	Syac.g_00749	Syas.g_01202
OG0001307	Syac.g_02156	Syas.g_01923
OG0001309	Syac.g_01860	Syas.g_00003
OG0001310	Syac.g_00528	Syas.g_02666
OG0001311	Syac.g_01246	Syas.g_00213
OG0001312	Syac.g_01147	Syas.g_00414
OG0001314	Syac.g_00809, Syac.g_00460	Syas.g_01925
OG0001315	Syac.g_02072	Syas.g_01566
OG0001317	Syac.g_01971	Syas.g_02553
OG0001318	Syac.g_02218	Syas.g_01706
OG0001319	Syac.g_02242	Syas.g_01736
OG0001323	Syac.g_01857	Syas.g_00006
OG0001325	Syac.g_01281	Syas.g_00179
OG0001326	Syac.g_02420	Syas.g_01960, Syas.g_01961
OG0001329	Syac.g_01007	Syas.g_00773
OG0001330	Syac.g_00738	Syas.g_02865
OG0001333	Syac.g_00666	Syas.g_02598
OG0001336	Syac.g_02473	Syas.g_02003
OG0001337	Syac.g_02064, Syac.g_02040	Syas.g_01548
OG0001339	Syac.g_00400	Syas.g_02425
OG0001345	Syac.g_00803	Syas.g_01132
OG0001346	Syac.g_00728	Syas.g_02853
OG0001347	Syac.g_00228	Syas.g_01950
OG0001348	Syac.g_00857	Syas.g_00119
OG0001349	Syac.g_00504	Syas.g_02643
OG0001353	Syac.g_00850	Syas.g_00228
OG0001354	Syac.g_01201	Syas.g_00526
OG0001355	Syac.g_01823	Syas.g_01057
OG0001358	Syac.g_00952	Syas.g_00122
OG0001360	Syac.g_00805	Syas.g_01130
OG0001361	Syac.g_00800	Syas.g_01135
OG0001364	Syac.g_00204	Syas.g_02212
OG0001366	Syac.g_00517	Syas.g_02655
OG0001373	Syac.g_02419	Syas.g_01959
OG0001374	Syac.g_02427	Syas.g_01968
OG0001376	Syac.g_02376	Syas.g_00468
OG0001377	Syac.g_02375	Syas.g_00467
OG0001378	Syac.g_00689	Syas.g_01500
OG0001379	Syac.g_00736	Syas.g_02861
OG0001380	Syac.g_01589	Syas.g_00126
OG0001385	Syac.g_02416	Syas.g_01956
OG0001386	Syac.g_02417	Syas.g_01957
OG0001387	Syac.g_02418	Syas.g_01958
OG0001388	Syac.g_02421	Syas.g_01962
OG0001389	Syac.g_02422	Syas.g_01963
OG0001390	Syac.g_02423	Syas.g_01964
OG0001391	Syac.g_02424	Syas.g_01965
OG0001392	Syac.g_02425	Syas.g_01966
OG0001393	Syac.g_02426	Syas.g_01967
OG0001394	Syac.g_01373	Syas.g_00627
OG0001395	Syac.g_01262	Syas.g_00195
OG0001396	Syac.g_00229, Syac.g_00124	Syas.g_01949
OG0001398	Syac.g_01120	Syas.g_02481
OG0001401	Syac.g_00844, Syac.g_00845	Syas.g_00233
OG0001402	Syac.g_00957	Syas.g_00112
OG0001403	Syac.g_00033	Syas.g_02069
OG0001406	Syac.g_02377	Syas.g_00469
OG0001408	Syac.g_01530	Syas.g_00142
OG0001411	Syac.g_00180	Syas.g_01156
OG0001412	Syac.g_00122, Syac.g_00227	Syas.g_01951
OG0001413	Syac.g_01019	Syas.g_01481
OG0001416	Syac.g_00724	Syas.g_01061
OG0001417	Syac.g_01200	Syas.g_00507
OG0001420	Syac.g_01847	Syas.g_00017
OG0001423	Syac.g_00457	Syas.g_02532
OG0001428	Syac.g_00301	Syas.g_02325
OG0001432	Syac.g_01572	Syas.g_01484
OG0001435	Syac.g_01399	Syas.g_00678
OG0001438	Syac.g_00280	Syas.g_01767
OG0001439	Syac.g_00250	Syas.g_01809
OG0001443	Syac.g_02382	Syas.g_01910
OG0001444	Syac.g_00415	Syas.g_02439
OG0001447	Syac.g_00362	Syas.g_02390
OG0001449	Syac.g_02197	Syas.g_02567
OG0001452	Syac.g_02214	Syas.g_01700
OG0001456	Syac.g_02434	Syas.g_01969
OG0001457	Syac.g_02435	Syas.g_01970
OG0001458	Syac.g_02436	Syas.g_01971
OG0001459	Syac.g_01445	Syas.g_02778
OG0001461	Syac.g_02168	Syas.g_00566
OG0001471	Syac.g_00257	Syas.g_01819
OG0001473	Syac.g_01010	Syas.g_00323
OG0001474	Syac.g_02013	Syas.g_01534
OG0001475	Syac.g_00681	Syas.g_02120
OG0001476	Syac.g_00782	Syas.g_00155
OG0001477	Syac.g_00900	Syas.g_00934
OG0001479	Syac.g_02016	Syas.g_01537
OG0001480	Syac.g_00812	Syas.g_00771
OG0001482	Syac.g_01210	Syas.g_00535
OG0001488	Syac.g_00791	Syas.g_01142
OG0001489	Syac.g_02078	Syas.g_01574
OG0001492	Syac.g_01514	Syas.g_01077
OG0001493	Syac.g_01522	Syas.g_01069
OG0001494	Syac.g_00494, Syac.g_00088	Syas.g_02633
OG0001495	Syac.g_02144	Syas.g_01641
OG0001496	Syac.g_00902	Syas.g_00936
OG0001497	Syac.g_00901	Syas.g_00935
OG0001498	Syac.g_01987	Syas.g_01511
OG0001502	Syac.g_00818	Syas.g_00290
OG0001504	Syac.g_01446	Syas.g_02777
OG0001505	Syac.g_00105	Syas.g_02135
OG0001508	Syac.g_00684	Syas.g_02114
OG0001510	Syac.g_00150	Syas.g_02151
OG0001511	Syac.g_00387	Syas.g_02413
OG0001512	Syac.g_01966	Syas.g_02559
OG0001514	Syac.g_00903	Syas.g_00937
OG0001515	Syac.g_00914	Syas.g_00734
OG0001516	Syac.g_01420	Syas.g_00703
OG0001517	Syac.g_02019	Syas.g_01540
OG0001518	Syac.g_02371	Syas.g_01903
OG0001519	Syac.g_02384	Syas.g_01912
OG0001520	Syac.g_01787	Syas.g_00828
OG0001522	Syac.g_00849	Syas.g_00369
OG0001527	Syac.g_01794	Syas.g_00803
OG0001528	Syac.g_00682	Syas.g_02116
OG0001529	Syac.g_00047	Syas.g_02082
OG0001530	Syac.g_00389	Syas.g_02415
OG0001531	Syac.g_01965	Syas.g_02560
OG0001532	Syac.g_01487	Syas.g_01113
OG0001534	Syac.g_01258	Syas.g_00198
OG0001535	Syac.g_01242	Syas.g_00218
OG0001536	Syac.g_01177	Syas.g_00456
OG0001537	Syac.g_01378	Syas.g_00651
OG0001538	Syac.g_01336	Syas.g_00591
OG0001539	Syac.g_01403	Syas.g_00683
OG0001540	Syac.g_00358	Syas.g_02386
OG0001541	Syac.g_02256	Syas.g_02316
OG0001542	Syac.g_02265	Syas.g_02294
OG0001543	Syac.g_02307	Syas.g_02230
OG0001544	Syac.g_02383	Syas.g_01911
OG0001545	Syac.g_02462	Syas.g_01982
OG0001547	Syac.g_01122	Syas.g_00300
OG0001557	Syac.g_01372	Syas.g_00626
OG0001559	Syac.g_00390	Syas.g_02416
OG0001560	Syac.g_00403	Syas.g_02429
OG0001561	Syac.g_01248	Syas.g_00211
OG0001562	Syac.g_01234	Syas.g_00560
OG0001563	Syac.g_02095	Syas.g_01590
OG0001564	Syac.g_02430	Syas.g_01034
OG0001567	Syac.g_01121	Syas.g_00294
OG0001568	Syac.g_01124	Syas.g_00368
OG0001570	Syac.g_01108	Syas.g_00309
OG0001574	Syac.g_01796	Syas.g_00801
OG0001575	Syac.g_01791	Syas.g_00806
OG0001576	Syac.g_01729	Syas.g_02834
OG0001577	Syac.g_00765	Syas.g_01189
OG0001578	Syac.g_01028, Syac.g_01457	Syas.g_01979
OG0001580	Syac.g_02341	Syas.g_01875
OG0001586	Syac.g_00498, Syac.g_00104	Syas.g_02637
OG0001589	Syac.g_00657	Syas.g_02589
OG0001590	Syac.g_00973	Syas.g_00752
OG0001591	Syac.g_01409	Syas.g_00690
OG0001592	Syac.g_02342	Syas.g_01877
OG0001614	Syac.g_00164	Syas.g_02165
OG0001615	Syac.g_00825	Syas.g_00778
OG0001616	Syac.g_01472	Syas.g_01127
OG0001617	Syac.g_00907	Syas.g_00076
OG0001618	Syac.g_01274	Syas.g_00185
OG0001619	Syac.g_01164	Syas.g_00445
OG0001620	Syac.g_02007	Syas.g_01528
OG0001621	Syac.g_02215	Syas.g_01702
OG0001622	Syac.g_02471	Syas.g_02002
OG0001623	Syac.g_02036	Syas.g_00977, Syas.g_01554
OG0001624	Syac.g_02388	Syas.g_01926
OG0001625	Syac.g_02220	Syas.g_01708
OG0001634	Syac.g_01414	Syas.g_00697
OG0001635	Syac.g_00137	Syas.g_02140
OG0001636	Syac.g_00038	Syas.g_02075
OG0001637	Syac.g_00646	Syas.g_02242, Syas.g_02547
OG0001639	Syac.g_00622	Syas.g_01477
OG0001640	Syac.g_00868	Syas.g_00989
OG0001641	Syac.g_01219	Syas.g_00545
OG0001643	Syac.g_00984	Syas.g_00741
OG0001644	Syac.g_01266	Syas.g_00921, Syas.g_00767
OG0001645	Syac.g_01125, Syac.g_01548	Syas.g_01410
OG0001647	Syac.g_02244	Syas.g_01738
OG0001653	Syac.g_00412	Syas.g_02436
OG0001654	Syac.g_00624	Syas.g_01475
OG0001655	Syac.g_00487	Syas.g_01854
OG0001657	Syac.g_00319	Syas.g_02355
OG0001659	Syac.g_01478	Syas.g_01118
OG0001660	Syac.g_00381, Syac.g_01997	Syas.g_02409, Syas.g_02868
OG0001666	Syac.g_01452	Syas.g_02785
OG0001672	Syac.g_00437	Syas.g_02508
OG0001673	Syac.g_01973	Syas.g_02551
OG0001675	Syac.g_01232	Syas.g_00558
OG0001677	Syac.g_02069, Syac.g_01450	Syas.g_01563
OG0001678	Syac.g_02188	Syas.g_01666
OG0001679	Syac.g_01788	Syas.g_02407
OG0001680	Syac.g_00788, Syac.g_00526	Syas.g_02664
OG0001682	Syac.g_00627, Syac.g_01277	Syas.g_00183
OG0001692	Syac.g_01626	Syas.g_02810
OG0001693	Syac.g_00885	Syas.g_01022
OG0001694	Syac.g_02255	Syas.g_01755
OG0001695	Syac.g_02457	Syas.g_01980
OG0001702	Syac.g_00421	Syas.g_02448, Syas.g_02468
OG0001703	Syac.g_01914	Syas.g_01259
OG0001714	Syac.g_01756, Syac.g_00491	Syas.g_02632
OG0001715	Syac.g_01035	Syas.g_01409
OG0001716	Syac.g_00816	Syas.g_00512, Syas.g_01406
OG0001717	Syac.g_00306	Syas.g_02330
OG0001728	Syac.g_00061	Syas.g_00753, Syas.g_00776
OG0001729	Syac.g_01962	Syas.g_02564
OG0001730	Syac.g_01955	Syas.g_00954
OG0001731	Syac.g_00602	Syas.g_02729
OG0001735	Syac.g_01428	Syas.g_00711
OG0001736	Syac.g_00224	Syas.g_00737
OG0001737	Syac.g_00274	Syas.g_01777
OG0001738	Syac.g_00236	Syas.g_01792
OG0001739	Syac.g_02455	Syas.g_01978
OG0001741	Syac.g_01939, Syac.g_00489, Syac.g_01045	Syas.g_01927
OG0001749	Syac.g_00220	Syas.g_02217
OG0001750	Syac.g_00414	Syas.g_02438
OG0001751	Syac.g_01974	Syas.g_02550
OG0001752	Syac.g_00637	Syas.g_02570
OG0001754	Syac.g_00644	Syas.g_02545, Syas.g_02244
OG0001755	Syac.g_01861	Syas.g_01208
OG0001756	Syac.g_02381	Syas.g_01905
OG0001761	Syac.g_00944	Syas.g_01040
OG0001762	Syac.g_01225	Syas.g_00552
OG0001763	Syac.g_01214	Syas.g_00540
OG0001764	Syac.g_01128	Syas.g_00374
OG0001766	Syac.g_00262	Syas.g_01870
OG0001768	Syac.g_02271	Syas.g_02696
OG0001769	Syac.g_00998	Syas.g_00723
OG0001771	Syac.g_00851	Syas.g_00034
OG0001783	Syac.g_00159	Syas.g_02159
OG0001784	Syac.g_00419	Syas.g_02445
OG0001786	Syac.g_00584	Syas.g_02710
OG0001787	Syac.g_01837	Syas.g_00060
OG0001788	Syac.g_01834	Syas.g_00064
OG0001789	Syac.g_00730	Syas.g_02855
OG0001790	Syac.g_00756	Syas.g_01195
OG0001792	Syac.g_01509	Syas.g_01083
OG0001794	Syac.g_01255	Syas.g_00201
OG0001796	Syac.g_01236	Syas.g_00227
OG0001797	Syac.g_01155	Syas.g_02249
OG0001798	Syac.g_00959	Syas.g_00108
OG0001800	Syac.g_01606	Syas.g_00955
OG0001801	Syac.g_01614	Syas.g_02801
OG0001803	Syac.g_00702	Syas.g_02741
OG0001804	Syac.g_01986	Syas.g_01510
OG0001805	Syac.g_02209	Syas.g_00304
OG0001806	Syac.g_02243	Syas.g_01737
OG0001808	Syac.g_00197	Syas.g_02210
OG0001811	Syac.g_02262	Syas.g_02297
OG0001812	Syac.g_02343	Syas.g_01878
OG0001814	Syac.g_02480	Syas.g_02013
OG0001815	Syac.g_02489	Syas.g_02022
OG0001816	Syac.g_01405	Syas.g_00688
OG0001838	Syac.g_00008	Syas.g_02042
OG0001839	Syac.g_00035	Syas.g_02071
OG0001840	Syac.g_00053	Syas.g_02088
OG0001841	Syac.g_00060	Syas.g_02095
OG0001842	Syac.g_00630	Syas.g_00658
OG0001843	Syac.g_00165	Syas.g_02166
OG0001844	Syac.g_00166	Syas.g_02167
OG0001845	Syac.g_00167	Syas.g_02169
OG0001848	Syac.g_00375	Syas.g_02402
OG0001849	Syac.g_00427	Syas.g_02475
OG0001850	Syac.g_00436	Syas.g_02505
OG0001851	Syac.g_00441	Syas.g_02512
OG0001852	Syac.g_00442	Syas.g_02513
OG0001853	Syac.g_00448	Syas.g_02520
OG0001854	Syac.g_01969	Syas.g_02555
OG0001856	Syac.g_00571	Syas.g_02706
OG0001857	Syac.g_00574	Syas.g_02709
OG0001858	Syac.g_00608	Syas.g_02734
OG0001859	Syac.g_01925	Syas.g_01271
OG0001860	Syac.g_01912	Syas.g_01257
OG0001861	Syac.g_01897	Syas.g_01246
OG0001862	Syac.g_01886	Syas.g_01233
OG0001863	Syac.g_01881	Syas.g_01229
OG0001864	Syac.g_01828	Syas.g_00092
OG0001866	Syac.g_01737	Syas.g_00862
OG0001867	Syac.g_00942	Syas.g_00866
OG0001868	Syac.g_00725	Syas.g_02851
OG0001869	Syac.g_00764	Syas.g_01190
OG0001870	Syac.g_00772	Syas.g_01180
OG0001871	Syac.g_00778	Syas.g_01173
OG0001872	Syac.g_01513	Syas.g_01078
OG0001873	Syac.g_01473	Syas.g_01126
OG0001874	Syac.g_01470	Syas.g_01129
OG0001877	Syac.g_00913	Syas.g_00735
OG0001878	Syac.g_01229	Syas.g_00555
OG0001879	Syac.g_01223	Syas.g_00550
OG0001880	Syac.g_01186	Syas.g_00465
OG0001881	Syac.g_01185	Syas.g_00464
OG0001882	Syac.g_01158	Syas.g_02252
OG0001883	Syac.g_01154	Syas.g_00423
OG0001884	Syac.g_01145	Syas.g_00412
OG0001885	Syac.g_01133	Syas.g_00395
OG0001886	Syac.g_01129	Syas.g_00375
OG0001887	Syac.g_01386	Syas.g_00661, Syas.g_00664
OG0001888	Syac.g_01366	Syas.g_00622
OG0001889	Syac.g_01325	Syas.g_00581
OG0001890	Syac.g_00831	Syas.g_00283
OG0001891	Syac.g_00827	Syas.g_00289
OG0001892	Syac.g_00811	Syas.g_00422
OG0001893	Syac.g_00960	Syas.g_00863, Syas.g_00107
OG0001894	Syac.g_00978	Syas.g_00747
OG0001895	Syac.g_01610	Syas.g_02798
OG0001896	Syac.g_00698	Syas.g_01502
OG0001897	Syac.g_02010	Syas.g_01531
OG0001898	Syac.g_02030	Syas.g_01549
OG0001899	Syac.g_02105	Syas.g_01601
OG0001900	Syac.g_02228	Syas.g_01722
OG0001901	Syac.g_02229	Syas.g_01723
OG0001902	Syac.g_00289	Syas.g_01759
OG0001903	Syac.g_00279	Syas.g_01768
OG0001904	Syac.g_00206	Syas.g_02214
OG0001905	Syac.g_00195	Syas.g_02198
OG0001906	Syac.g_00357	Syas.g_02385
OG0001908	Syac.g_02258	Syas.g_02314
OG0001909	Syac.g_02269	Syas.g_02289
OG0001910	Syac.g_02315	Syas.g_01836
OG0001912	Syac.g_02364	Syas.g_01895
OG0001913	Syac.g_02366	Syas.g_01898
OG0001914	Syac.g_01460	Syas.g_00098
OG0001915	Syac.g_02486	Syas.g_02019
OG0001917	Syac.g_01243	Syas.g_00216
OG0001918	Syac.g_01059, Syac.g_02450	Syas.g_00759
OG0001928	Syac.g_01599, Syac.g_01598, Syac.g_01600	Syas.g_02787
OG0001930	Syac.g_00629	Syas.g_00657
OG0001931	Syac.g_00628	Syas.g_00656
OG0001932	Syac.g_00163	Syas.g_02164
OG0001933	Syac.g_00393	Syas.g_02418
OG0001934	Syac.g_00407	Syas.g_02430
OG0001935	Syac.g_00444	Syas.g_02515
OG0001936	Syac.g_01024	Syas.g_00945
OG0001937	Syac.g_00594	Syas.g_02721
OG0001938	Syac.g_01910	Syas.g_01255
OG0001939	Syac.g_00917	Syas.g_01526
OG0001940	Syac.g_01775	Syas.g_00826
OG0001941	Syac.g_00720	Syas.g_02844
OG0001943	Syac.g_01068	Syas.g_00388
OG0001944	Syac.g_01116	Syas.g_02794
OG0001946	Syac.g_00912	Syas.g_00928
OG0001948	Syac.g_01216	Syas.g_00542
OG0001949	Syac.g_01195	Syas.g_00502
OG0001950	Syac.g_01193	Syas.g_00499
OG0001951	Syac.g_01184	Syas.g_00463
OG0001952	Syac.g_01157	Syas.g_02251
OG0001953	Syac.g_01156	Syas.g_02250
OG0001954	Syac.g_01099	Syas.g_01433
OG0001957	Syac.g_00965	Syas.g_00102
OG0001958	Syac.g_01426	Syas.g_00709
OG0001959	Syac.g_00119, Syac.g_00120	Syas.g_01814
OG0001960	Syac.g_01688	Syas.g_01313, Syas.g_01327
OG0001961	Syac.g_01705	Syas.g_01338
OG0001964	Syac.g_02175	Syas.g_01653
OG0001966	Syac.g_02222	Syas.g_01710
OG0001967	Syac.g_02224	Syas.g_01712
OG0001968	Syac.g_02225	Syas.g_01713
OG0001969	Syac.g_00255	Syas.g_01818
OG0001970	Syac.g_00355	Syas.g_02383
OG0001971	Syac.g_02267	Syas.g_02291
OG0001972	Syac.g_02327	Syas.g_01853
OG0001975	Syac.g_01461	Syas.g_00097
OG0001976	Syac.g_01459	Syas.g_00099
OG0001979	Syac.g_00916	Syas.g_01412
OG0001980	Syac.g_02034, Syac.g_01080	Syas.g_01045
OG0001990	Syac.g_02460	Syas.g_01973
OG0001995	Syac.g_00927	Syas.g_00916
OG0001997	Syac.g_00416	Syas.g_02440
OG0002000	Syac.g_01859	Syas.g_00004
OG0002007	Syac.g_00867	Syas.g_00988
OG0002009	Syac.g_01376	Syas.g_00631
OG0002010	Syac.g_01663	Syas.g_01293
OG0002013	Syac.g_01990	Syas.g_02488
OG0002015	Syac.g_00215	Syas.g_02219
OG0002016	Syac.g_02311	Syas.g_02222
OG0002017	Syac.g_02404	Syas.g_01946
OG0002018	Syac.g_02458	Syas.g_01974
OG0002020	Syac.g_02453	Syas.g_01987
OG0002021	Syac.g_02451	Syas.g_01989
OG0002022	Syac.g_02449	Syas.g_01990
OG0002023	Syac.g_02448	Syas.g_01991
OG0002024	Syac.g_02441	Syas.g_01985
OG0002038	Syac.g_00779	Syas.g_02793
OG0002039	Syac.g_00792	Syas.g_01141
OG0002040	Syac.g_00793	Syas.g_01047
OG0002041	Syac.g_01212	Syas.g_00538
OG0002042	Syac.g_01189	Syas.g_00495
OG0002043	Syac.g_01138	Syas.g_00404
OG0002045	Syac.g_01708	Syas.g_01341
OG0002047	Syac.g_01991	Syas.g_01514
OG0002049	Syac.g_02149	Syas.g_01648
OG0002054	Syac.g_02440	Syas.g_01986
OG0002055	Syac.g_02443	Syas.g_01983
OG0002056	Syac.g_00278	Syas.g_01769
OG0002114	Syac.g_01618	Syas.g_00085
OG0002116	Syac.g_00589	Syas.g_02716
OG0002117	Syac.g_00785	Syas.g_02864
OG0002119	Syac.g_02306	Syas.g_00170
OG0002120	Syac.g_01097	Syas.g_00127
OG0002121	Syac.g_01444	Syas.g_02491
OG0002123	Syac.g_01283	Syas.g_00177
OG0002129	Syac.g_01647	Syas.g_02752
OG0002131	Syac.g_02452	Syas.g_01988
OG0002133	Syac.g_02442	Syas.g_01984
OG0002134	Syac.g_00173	Syas.g_02175
OG0002135	Syac.g_00513	Syas.g_02651
OG0002136	Syac.g_00514	Syas.g_02652
OG0002138	Syac.g_00918	Syas.g_00386
OG0002139	Syac.g_01527	Syas.g_01065
OG0002142	Syac.g_01615	Syas.g_02802
OG0002143	Syac.g_01983	Syas.g_02248
OG0002144	Syac.g_02146	Syas.g_00956
OG0002163	Syac.g_02380	Syas.g_01913
OG0002169	Syac.g_01992	Syas.g_01515
OG0002170	Syac.g_02025	Syas.g_01545
OG0002171	Syac.g_00222	Syas.g_02220
OG0002172	Syac.g_02312	Syas.g_01833
OG0002178	Syac.g_02446	Syas.g_01981
OG0002179	Syac.g_00192	Syas.g_02196
OG0002180	Syac.g_00288	Syas.g_01760
OG0002181	Syac.g_02231	Syas.g_01726
OG0002182	Syac.g_02212	Syas.g_02712
OG0002183	Syac.g_00425	Syas.g_02472
OG0002184	Syac.g_00428	Syas.g_02476
OG0002185	Syac.g_00435	Syas.g_02504
OG0002186	Syac.g_00515	Syas.g_02653
OG0002187	Syac.g_00516	Syas.g_02654
OG0002188	Syac.g_00554	Syas.g_02689
OG0002189	Syac.g_00555	Syas.g_02690
OG0002190	Syac.g_00603	Syas.g_02730
OG0002192	Syac.g_00795	Syas.g_01140
OG0002194	Syac.g_01523	Syas.g_01068
OG0002196	Syac.g_01355	Syas.g_00611
OG0002197	Syac.g_01218	Syas.g_00544
OG0002198	Syac.g_00999	Syas.g_00722
OG0002199	Syac.g_00994	Syas.g_00728
OG0002200	Syac.g_01631	Syas.g_02819
OG0002201	Syac.g_01739	Syas.g_00860
OG0002202	Syac.g_01740	Syas.g_00859
OG0002203	Syac.g_01741	Syas.g_00858
OG0002204	Syac.g_01760	Syas.g_00843
OG0002205	Syac.g_01776	Syas.g_00820
OG0002207	Syac.g_01798	Syas.g_00799
OG0002208	Syac.g_01913	Syas.g_01258
OG0002209	Syac.g_02012	Syas.g_01533
OG0002210	Syac.g_02065	Syas.g_01559
OG0002211	Syac.g_02102	Syas.g_01597
OG0002212	Syac.g_02340	Syas.g_01874
OG0002213	Syac.g_02344	Syas.g_00922
OG0002214	Syac.g_02474	Syas.g_02005
OG0002235	Syac.g_01359	Syas.g_00616
OG0002238	Syac.g_01436	Syas.g_00306
OG0002239	Syac.g_01458	Syas.g_00024
OG0002242	Syac.g_00221	Syas.g_02218
OG0002245	Syac.g_01981	Syas.g_02246
OG0002247	Syac.g_01783	Syas.g_00813
OG0002248	Syac.g_00908	Syas.g_00986
OG0002249	Syac.g_01534	Syas.g_01325
OG0002250	Syac.g_00424	Syas.g_02471
OG0002251	Syac.g_00606	Syas.g_02733
OG0002253	Syac.g_00739	Syas.g_02866
OG0002254	Syac.g_01256	Syas.g_00200
OG0002255	Syac.g_01203	Syas.g_00528
OG0002256	Syac.g_00930	Syas.g_00768
OG0002257	Syac.g_01021	Syas.g_01101
OG0002258	Syac.g_01761	Syas.g_00842
OG0002259	Syac.g_01832	Syas.g_00067
OG0002260	Syac.g_01528	Syas.g_01064
OG0002276	Syac.g_00459	Syas.g_00095
OG0002277	Syac.g_00079	Syas.g_02105
OG0002280	Syac.g_01850	Syas.g_00014
OG0002285	Syac.g_01150	Syas.g_00418
OG0002297	Syac.g_01573	Syas.g_02828
OG0002298	Syac.g_01199	Syas.g_00506
OG0002299	Syac.g_01159	Syas.g_02253
OG0002301	Syac.g_00966	Syas.g_01416
OG0002302	Syac.g_01927	Syas.g_01273
OG0002303	Syac.g_01982	Syas.g_02247
OG0002305	Syac.g_00391	Syas.g_02417
OG0002308	Syac.g_01350	Syas.g_00605
OG0002309	Syac.g_00843	Syas.g_00234
OG0002332	Syac.g_01437	Syas.g_00305
OG0002333	Syac.g_01435	Syas.g_00307
OG0002349	Syac.g_00658	Syas.g_02590
OG0002352	Syac.g_00780	Syas.g_00978
OG0002354	Syac.g_01183	Syas.g_00462
OG0002355	Syac.g_00463	Syas.g_00484
OG0002357	Syac.g_02407	Syas.g_02694
OG0002395	Syac.g_00264	Syas.g_01365
OG0002401	Syac.g_00781	Syas.g_00398
OG0002402	Syac.g_00869	Syas.g_00990
OG0002403	Syac.g_01502	Syas.g_01041
OG0002404	Syac.g_01273	Syas.g_01695
OG0002408	Syac.g_01027	Syas.g_00825
