Orthogroup	Syac	Prae
OG0001184	Syac.g_00186	Prae.g_01796
OG0001185	Syac.g_00162	Prae.g_01810
OG0001186	Syac.g_00082	Prae.g_01833
OG0001187	Syac.g_00085	Prae.g_01837
OG0001188	Syac.g_00076	Prae.g_01839
OG0001189	Syac.g_00054	Prae.g_01856
OG0001190	Syac.g_02353	Prae.g_01860
OG0001191	Syac.g_02368	Prae.g_01870
OG0001192	Syac.g_02374	Prae.g_01875
OG0001193	Syac.g_02406	Prae.g_01885
OG0001194	Syac.g_02408	Prae.g_01886
OG0001195	Syac.g_02409	Prae.g_01887
OG0001196	Syac.g_02477	Prae.g_01900
OG0001197	Syac.g_02479	Prae.g_01901
OG0001198	Syac.g_02491	Prae.g_01908
OG0001199	Syac.g_00445	Prae.g_00074
OG0001200	Syac.g_00443	Prae.g_00076
OG0001201	Syac.g_00395	Prae.g_00107
OG0001202	Syac.g_02285	Prae.g_00202
OG0001203	Syac.g_01967	Prae.g_00241
OG0001204	Syac.g_02200	Prae.g_00246
OG0001205	Syac.g_00706	Prae.g_00419
OG0001206	Syac.g_01715	Prae.g_00436
OG0001207	Syac.g_01915	Prae.g_00451
OG0001208	Syac.g_01902	Prae.g_00456
OG0001209	Syac.g_01833	Prae.g_00510
OG0001210	Syac.g_01826	Prae.g_00515
OG0001211	Syac.g_01809	Prae.g_00525
OG0001212	Syac.g_01751	Prae.g_00570
OG0001213	Syac.g_00968	Prae.g_00603
OG0001214	Syac.g_00981	Prae.g_00611
OG0001215	Syac.g_00919	Prae.g_00664
OG0001216	Syac.g_01285	Prae.g_00713
OG0001217	Syac.g_01043	Prae.g_00752
OG0001218	Syac.g_01679	Prae.g_00759
OG0001220	Syac.g_00813	Prae.g_00857
OG0001221	Syac.g_01379	Prae.g_00919
OG0001223	Syac.g_01215	Prae.g_00982
OG0001224	Syac.g_00880	Prae.g_01036
OG0001225	Syac.g_00882	Prae.g_01038
OG0001226	Syac.g_01026	Prae.g_01066
OG0001227	Syac.g_02387	Prae.g_01084
OG0001228	Syac.g_00700	Prae.g_01208
OG0001229	Syac.g_00906	Prae.g_01366
OG0001230	Syac.g_01621	Prae.g_01451
OG0001231	Syac.g_00017	Prae.g_01556
OG0001232	Syac.g_00509	Prae.g_01646
OG0001233	Syac.g_00660	Prae.g_01666
OG0001234	Syac.g_02173	Prae.g_01701
OG0001235	Syac.g_02147	Prae.g_01711
OG0001236	Syac.g_00189	Prae.g_01793
OG0001237	Syac.g_00184	Prae.g_01797
OG0001238	Syac.g_02369	Prae.g_01871
OG0001240	Syac.g_00411	Prae.g_00093
OG0001241	Syac.g_00402	Prae.g_00101
OG0001242	Syac.g_00370	Prae.g_00119
OG0001243	Syac.g_00363	Prae.g_00125
OG0001244	Syac.g_00333	Prae.g_00141
OG0001245	Syac.g_01064	Prae.g_00380
OG0001246	Syac.g_01876	Prae.g_00478
OG0001247	Syac.g_01303	Prae.g_00657
OG0001248	Syac.g_01306	Prae.g_00659
OG0001249	Syac.g_02029	Prae.g_00784
OG0001250	Syac.g_00838	Prae.g_00846
OG0001251	Syac.g_02415	Prae.g_00893
OG0001252	Syac.g_00874	Prae.g_01031
OG0001253	Syac.g_01063	Prae.g_01085
OG0001254	Syac.g_01465	Prae.g_01132
OG0001255	Syac.g_01957	Prae.g_01147
OG0001256	Syac.g_00563	Prae.g_01549
OG0001257	Syac.g_01686	Prae.g_01555
OG0001258	Syac.g_00553	Prae.g_01620
OG0001259	Syac.g_00662	Prae.g_01664
OG0001260	Syac.g_00640	Prae.g_01680
OG0001262	Syac.g_00056	Prae.g_01854
OG0001263	Syac.g_00360	Prae.g_00128
OG0001264	Syac.g_01468	Prae.g_00039, Prae.g_00040
OG0001265	Syac.g_00372	Prae.g_00118
OG0001266	Syac.g_02289	Prae.g_00206
OG0001267	Syac.g_02253	Prae.g_00281
OG0001268	Syac.g_02014	Prae.g_00339
OG0001269	Syac.g_01960	Prae.g_00358
OG0001270	Syac.g_00690	Prae.g_00408
OG0001271	Syac.g_01703	Prae.g_00446
OG0001272	Syac.g_01898	Prae.g_00460
OG0001273	Syac.g_00974	Prae.g_00605
OG0001274	Syac.g_02323	Prae.g_00677
OG0001275	Syac.g_01228	Prae.g_00992
OG0001276	Syac.g_01244	Prae.g_01015
OG0001277	Syac.g_02463	Prae.g_01074
OG0001278	Syac.g_01517	Prae.g_01213
OG0001279	Syac.g_01605	Prae.g_01265
OG0001280	Syac.g_00731	Prae.g_01328
OG0001281	Syac.g_00721	Prae.g_01334
OG0001282	Syac.g_01917	Prae.g_01369
OG0001283	Syac.g_02472	Prae.g_01388
OG0001284	Syac.g_00586	Prae.g_01529
OG0001285	Syac.g_01060	Prae.g_01649
OG0001286	Syac.g_02089	Prae.g_01762
OG0001287	Syac.g_00154	Prae.g_01817
OG0001288	Syac.g_00141	Prae.g_01826
OG0001289	Syac.g_00426	Prae.g_00087
OG0001291	Syac.g_00349	Prae.g_00135
OG0001292	Syac.g_02205	Prae.g_00251
OG0001293	Syac.g_02226	Prae.g_00264
OG0001294	Syac.g_01411	Prae.g_00378
OG0001295	Syac.g_01824	Prae.g_00441
OG0001296	Syac.g_01870	Prae.g_00483
OG0001297	Syac.g_01866	Prae.g_00488
OG0001298	Syac.g_01774	Prae.g_00551
OG0001299	Syac.g_01417	Prae.g_00640
OG0001300	Syac.g_00910	Prae.g_00667
OG0001301	Syac.g_00897	Prae.g_00670
OG0001302	Syac.g_01012	Prae.g_00793
OG0001303	Syac.g_01137	Prae.g_00996
OG0001304	Syac.g_01257	Prae.g_01025
OG0001305	Syac.g_00890	Prae.g_01044
OG0001306	Syac.g_00749	Prae.g_01149
OG0001307	Syac.g_02156	Prae.g_01351
OG0001309	Syac.g_01860	Prae.g_01553
OG0001310	Syac.g_00528	Prae.g_01635
OG0001311	Syac.g_01246	Prae.g_01017
OG0001315	Syac.g_02072	Prae.g_00061
OG0001316	Syac.g_00342	Prae.g_00140
OG0001317	Syac.g_01971	Prae.g_00237
OG0001318	Syac.g_02218	Prae.g_00259
OG0001319	Syac.g_02242	Prae.g_00275
OG0001321	Syac.g_00712	Prae.g_00425
OG0001322	Syac.g_00713	Prae.g_00426
OG0001323	Syac.g_01857	Prae.g_00493
OG0001324	Syac.g_00909	Prae.g_00668
OG0001325	Syac.g_01281	Prae.g_00716
OG0001326	Syac.g_02420	Prae.g_00881
OG0001328	Syac.g_01385	Prae.g_01083
OG0001329	Syac.g_01007	Prae.g_01122
OG0001330	Syac.g_00738	Prae.g_01292
OG0001332	Syac.g_00625	Prae.g_01502
OG0001333	Syac.g_00666	Prae.g_01660
OG0001334	Syac.g_02061	Prae.g_01783
OG0001335	Syac.g_02060	Prae.g_01784
OG0001336	Syac.g_02473	Prae.g_01897
OG0001339	Syac.g_00400	Prae.g_00103
OG0001340	Syac.g_02039	Prae.g_00329
OG0001341	Syac.g_00904	Prae.g_00750
OG0001343	Syac.g_02413	Prae.g_00890
OG0001344	Syac.g_00774	Prae.g_01167
OG0001345	Syac.g_00803	Prae.g_01182
OG0001346	Syac.g_00728	Prae.g_01330
OG0001348	Syac.g_00857	Prae.g_01578
OG0001352	Syac.g_01842	Prae.g_00654
OG0001353	Syac.g_00850	Prae.g_00838
OG0001354	Syac.g_01201	Prae.g_00974
OG0001358	Syac.g_00952	Prae.g_00594
OG0001359	Syac.g_02412	Prae.g_00891
OG0001360	Syac.g_00805	Prae.g_01086
OG0001361	Syac.g_00800	Prae.g_01179
OG0001362	Syac.g_01649	Prae.g_01473
OG0001363	Syac.g_01651	Prae.g_01475
OG0001364	Syac.g_00204	Prae.g_01786
OG0001372	Syac.g_01845	Prae.g_00758
OG0001373	Syac.g_02419	Prae.g_00880
OG0001374	Syac.g_02427	Prae.g_00888
OG0001375	Syac.g_02414	Prae.g_00889
OG0001376	Syac.g_02376	Prae.g_01050
OG0001377	Syac.g_02375	Prae.g_01051
OG0001378	Syac.g_00689	Prae.g_01095
OG0001379	Syac.g_00736	Prae.g_01323
OG0001380	Syac.g_01589	Prae.g_01356
OG0001381	Syac.g_02162	Prae.g_01362
OG0001382	Syac.g_00148	Prae.g_01570
OG0001385	Syac.g_02416	Prae.g_00877
OG0001386	Syac.g_02417	Prae.g_00878
OG0001387	Syac.g_02418	Prae.g_00879
OG0001388	Syac.g_02421	Prae.g_00882
OG0001389	Syac.g_02422	Prae.g_00883
OG0001390	Syac.g_02423	Prae.g_00884
OG0001391	Syac.g_02424	Prae.g_00885
OG0001392	Syac.g_02425	Prae.g_00886
OG0001393	Syac.g_02426	Prae.g_00887
OG0001395	Syac.g_01262	Prae.g_01027
OG0001398	Syac.g_01120	Prae.g_01583
OG0001401	Syac.g_00844, Syac.g_00845	Prae.g_00687
OG0001402	Syac.g_00957	Prae.g_00767
OG0001403	Syac.g_00033	Prae.g_00030
OG0001404	Syac.g_00451	Prae.g_00068
OG0001405	Syac.g_02058	Prae.g_00327
OG0001406	Syac.g_02377	Prae.g_01049
OG0001407	Syac.g_01841	Prae.g_01064
OG0001408	Syac.g_01530	Prae.g_01069
OG0001410	Syac.g_02155	Prae.g_01352
OG0001411	Syac.g_00180	Prae.g_01439
OG0001413	Syac.g_01019	Prae.g_01544
OG0001414	Syac.g_02161	Prae.g_00232
OG0001416	Syac.g_00724	Prae.g_00433
OG0001417	Syac.g_01200	Prae.g_00443
OG0001419	Syac.g_01840	Prae.g_01065
OG0001420	Syac.g_01847	Prae.g_01104
OG0001425	Syac.g_02373	Prae.g_01874
OG0001428	Syac.g_00301	Prae.g_00175
OG0001430	Syac.g_02345	Prae.g_01287
OG0001432	Syac.g_01572	Prae.g_01542
OG0001436	Syac.g_00210, Syac.g_00209	Prae.g_01418
OG0001438	Syac.g_00280	Prae.g_00294
OG0001439	Syac.g_00250	Prae.g_00308
OG0001442	Syac.g_01358	Prae.g_00741
OG0001446	Syac.g_01293	Prae.g_00079
OG0001447	Syac.g_00362	Prae.g_00126
OG0001448	Syac.g_01094	Prae.g_00366
OG0001449	Syac.g_02197	Prae.g_00394
OG0001452	Syac.g_02214	Prae.g_00895
OG0001456	Syac.g_02434	Prae.g_01140
OG0001457	Syac.g_02435	Prae.g_01141
OG0001458	Syac.g_02436	Prae.g_01142
OG0001459	Syac.g_01445	Prae.g_01277
OG0001461	Syac.g_02168	Prae.g_01228
OG0001462	Syac.g_00039	Prae.g_00034
OG0001465	Syac.g_01299	Prae.g_00676
OG0001468	Syac.g_01014	Prae.g_01054
OG0001471	Syac.g_00257	Prae.g_01545
OG0001473	Syac.g_01010	Prae.g_01834
OG0001474	Syac.g_02013	Prae.g_00340
OG0001480	Syac.g_00812	Prae.g_00368
OG0001481	Syac.g_01260	Prae.g_00373
OG0001482	Syac.g_01210	Prae.g_00431
OG0001492	Syac.g_01514	Prae.g_01210
OG0001493	Syac.g_01522	Prae.g_01218
OG0001494	Syac.g_00088	Prae.g_01399
OG0001495	Syac.g_02144	Prae.g_01708
OG0001499	Syac.g_01441	Prae.g_00060
OG0001502	Syac.g_00818	Prae.g_00776
OG0001504	Syac.g_01446	Prae.g_01278
OG0001505	Syac.g_00105	Prae.g_01421
OG0001520	Syac.g_01787	Prae.g_00389
OG0001546	Syac.g_01853	Prae.g_00498
OG0001547	Syac.g_01122	Prae.g_00778
OG0001548	Syac.g_01030	Prae.g_00782
OG0001551	Syac.g_00861	Prae.g_01139
OG0001567	Syac.g_01121	Prae.g_00777
OG0001568	Syac.g_01124	Prae.g_00779
OG0001570	Syac.g_01108	Prae.g_01106
OG0001585	Syac.g_01072	Prae.g_01269
OG0001586	Syac.g_00104	Prae.g_01412
OG0001602	Syac.g_01300	Prae.g_00675
OG0001625	Syac.g_02220	Prae.g_00261
OG0001635	Syac.g_00137	Prae.g_01601
OG0001666	Syac.g_01452	Prae.g_01276
OG0001667	Syac.g_00472	Prae.g_01295
OG0001718	Syac.g_00465	Prae.g_00362
OG0001995	Syac.g_00927	Prae.g_01259
OG0002488	Syac.g_00203	Prae.g_01435
