Orthogroup	Syac	Prbc
OG0001130	Syac.g_00878	Prbc.g_02107
OG0001131	Syac.g_01382	Prbc.g_01941
OG0001132	Syac.g_01062	Prbc.g_02152
OG0001133	Syac.g_00958	Prbc.g_02128
OG0001134	Syac.g_01466	Prbc.g_00896
OG0001136	Syac.g_00767	Prbc.g_01449
OG0001137	Syac.g_00786	Prbc.g_01436
OG0001138	Syac.g_01486	Prbc.g_01416
OG0001139	Syac.g_01488	Prbc.g_01414
OG0001140	Syac.g_01489	Prbc.g_01413
OG0001141	Syac.g_01490	Prbc.g_01412
OG0001142	Syac.g_01491	Prbc.g_01411
OG0001143	Syac.g_01499	Prbc.g_01404
OG0001144	Syac.g_01508	Prbc.g_01399
OG0001145	Syac.g_00740	Prbc.g_00558
OG0001146	Syac.g_00722	Prbc.g_00570
OG0001147	Syac.g_01689	Prbc.g_00589
OG0001148	Syac.g_01918	Prbc.g_00659
OG0001149	Syac.g_01919	Prbc.g_00660
OG0001150	Syac.g_01920	Prbc.g_00661
OG0001151	Syac.g_01932	Prbc.g_00672
OG0001152	Syac.g_01933	Prbc.g_00673
OG0001153	Syac.g_01670	Prbc.g_00739
OG0001154	Syac.g_01671	Prbc.g_00740
OG0001155	Syac.g_00621	Prbc.g_00756
OG0001156	Syac.g_00618	Prbc.g_00759
OG0001157	Syac.g_00617	Prbc.g_00760
OG0001158	Syac.g_00616	Prbc.g_00761
OG0001159	Syac.g_00615	Prbc.g_00762
OG0001160	Syac.g_00570	Prbc.g_00787
OG0001161	Syac.g_02385	Prbc.g_01485
OG0001162	Syac.g_01307	Prbc.g_00799
OG0001163	Syac.g_00562	Prbc.g_00825
OG0001164	Syac.g_00556	Prbc.g_00829
OG0001165	Syac.g_00551	Prbc.g_00831
OG0001166	Syac.g_00520	Prbc.g_00849
OG0001167	Syac.g_00667	Prbc.g_00867
OG0001168	Syac.g_00665	Prbc.g_00868
OG0001169	Syac.g_00663	Prbc.g_00870
OG0001170	Syac.g_00661	Prbc.g_00872
OG0001171	Syac.g_00650	Prbc.g_00882
OG0001172	Syac.g_02187	Prbc.g_00937
OG0001173	Syac.g_02186	Prbc.g_00938
OG0001174	Syac.g_02178	Prbc.g_00946
OG0001175	Syac.g_02177	Prbc.g_00947
OG0001176	Syac.g_02141	Prbc.g_00959
OG0001177	Syac.g_02143	Prbc.g_00957
OG0001178	Syac.g_00539	Prbc.g_01309
OG0001179	Syac.g_02112	Prbc.g_00301
OG0001180	Syac.g_02087	Prbc.g_00278
OG0001181	Syac.g_02083	Prbc.g_00274
OG0001182	Syac.g_02074	Prbc.g_00266
OG0001183	Syac.g_02070	Prbc.g_00247
OG0001184	Syac.g_00186	Prbc.g_00231
OG0001185	Syac.g_00162	Prbc.g_00216
OG0001186	Syac.g_00082	Prbc.g_00189
OG0001187	Syac.g_00085	Prbc.g_00966
OG0001188	Syac.g_00076	Prbc.g_00968
OG0001189	Syac.g_00054	Prbc.g_00985
OG0001190	Syac.g_02353	Prbc.g_00990
OG0001191	Syac.g_02368	Prbc.g_01000
OG0001192	Syac.g_02374	Prbc.g_01005
OG0001193	Syac.g_02406	Prbc.g_01018
OG0001194	Syac.g_02408	Prbc.g_01019
OG0001195	Syac.g_02409	Prbc.g_01020
OG0001196	Syac.g_02477	Prbc.g_01054
OG0001197	Syac.g_02479	Prbc.g_01056
OG0001198	Syac.g_02491	Prbc.g_01066
OG0001199	Syac.g_00445	Prbc.g_00499
OG0001200	Syac.g_00443	Prbc.g_00497
OG0001201	Syac.g_00395	Prbc.g_00465
OG0001202	Syac.g_02285	Prbc.g_00372
OG0001203	Syac.g_01967	Prbc.g_00332
OG0001204	Syac.g_02200	Prbc.g_01141
OG0001205	Syac.g_00706	Prbc.g_01506
OG0001206	Syac.g_01715	Prbc.g_01525
OG0001207	Syac.g_01915	Prbc.g_01536
OG0001208	Syac.g_01902	Prbc.g_01542
OG0001209	Syac.g_01833	Prbc.g_01614
OG0001210	Syac.g_01826	Prbc.g_01619
OG0001211	Syac.g_01809	Prbc.g_01630
OG0001212	Syac.g_01751	Prbc.g_01672
OG0001213	Syac.g_00968	Prbc.g_01706
OG0001214	Syac.g_00981	Prbc.g_01714
OG0001215	Syac.g_00919	Prbc.g_01772
OG0001216	Syac.g_01285	Prbc.g_01789
OG0001217	Syac.g_01043	Prbc.g_00521
OG0001218	Syac.g_01679	Prbc.g_01829
OG0001220	Syac.g_00813	Prbc.g_01913
OG0001221	Syac.g_01379	Prbc.g_01989
OG0001223	Syac.g_01215	Prbc.g_02053
OG0001224	Syac.g_00880	Prbc.g_02109
OG0001225	Syac.g_00882	Prbc.g_02111
OG0001226	Syac.g_01026	Prbc.g_00930
OG0001227	Syac.g_02387	Prbc.g_02133
OG0001228	Syac.g_00700	Prbc.g_01396
OG0001229	Syac.g_00906	Prbc.g_00138
OG0001230	Syac.g_01621	Prbc.g_00700
OG0001231	Syac.g_00017	Prbc.g_01833
OG0001232	Syac.g_00509	Prbc.g_00853
OG0001233	Syac.g_00660	Prbc.g_00873
OG0001234	Syac.g_02173	Prbc.g_00949
OG0001235	Syac.g_02147	Prbc.g_00953
OG0001236	Syac.g_00189	Prbc.g_00234
OG0001237	Syac.g_00184	Prbc.g_00230
OG0001238	Syac.g_02369	Prbc.g_01001
OG0001240	Syac.g_00411	Prbc.g_00480
OG0001241	Syac.g_00402	Prbc.g_00471
OG0001242	Syac.g_00370	Prbc.g_00452
OG0001243	Syac.g_00363	Prbc.g_00445
OG0001244	Syac.g_00333	Prbc.g_00429
OG0001245	Syac.g_01064	Prbc.g_01317
OG0001246	Syac.g_01876	Prbc.g_01584
OG0001247	Syac.g_01303	Prbc.g_01765
OG0001248	Syac.g_01306	Prbc.g_01767
OG0001249	Syac.g_02029	Prbc.g_01230
OG0001251	Syac.g_02415	Prbc.g_00923
OG0001252	Syac.g_00874	Prbc.g_02104
OG0001253	Syac.g_01063	Prbc.g_00804
OG0001254	Syac.g_01465	Prbc.g_00898
OG0001255	Syac.g_01957	Prbc.g_01463
OG0001256	Syac.g_00563	Prbc.g_00795
OG0001257	Syac.g_01686	Prbc.g_00800
OG0001259	Syac.g_00662	Prbc.g_00871
OG0001260	Syac.g_00640	Prbc.g_00888
OG0001262	Syac.g_00056	Prbc.g_00983
OG0001263	Syac.g_00360	Prbc.g_00442
OG0001269	Syac.g_01960	Prbc.g_01912
OG0001273	Syac.g_00974	Prbc.g_01708
OG0001277	Syac.g_02463	Prbc.g_01042
OG0001279	Syac.g_01605	Prbc.g_00133
OG0001280	Syac.g_00731	Prbc.g_00565
OG0001282	Syac.g_01917	Prbc.g_00658
OG0001283	Syac.g_02472	Prbc.g_01050
OG0001284	Syac.g_00586	Prbc.g_00781
OG0001285	Syac.g_01060	Prbc.g_00856
OG0001286	Syac.g_02089	Prbc.g_00280
OG0001287	Syac.g_00154	Prbc.g_00209
OG0001288	Syac.g_00141	Prbc.g_00198
OG0001289	Syac.g_00426	Prbc.g_00486
OG0001294	Syac.g_01411	Prbc.g_00646, Prbc.g_01483
OG0001295	Syac.g_01824	Prbc.g_01471
OG0001296	Syac.g_01870	Prbc.g_01589
OG0001297	Syac.g_01866	Prbc.g_01594
OG0001299	Syac.g_01417	Prbc.g_01744
OG0001300	Syac.g_00910	Prbc.g_01776
OG0001301	Syac.g_00897	Prbc.g_01778
OG0001302	Syac.g_01012	Prbc.g_02003
OG0001303	Syac.g_01137	Prbc.g_00092
OG0001304	Syac.g_01257	Prbc.g_02095
OG0001305	Syac.g_00890	Prbc.g_01931
OG0001306	Syac.g_00749	Prbc.g_01461
OG0001307	Syac.g_02156	Prbc.g_00586
OG0001309	Syac.g_01860	Prbc.g_01598
OG0001310	Syac.g_00528	Prbc.g_00843
OG0001311	Syac.g_01246	Prbc.g_02087
OG0001312	Syac.g_01147	Prbc.g_02014
OG0001314	Syac.g_00809, Syac.g_00460	Prbc.g_01137
OG0001315	Syac.g_02072	Prbc.g_00249
OG0001316	Syac.g_00342	Prbc.g_00431
OG0001317	Syac.g_01971	Prbc.g_00336
OG0001318	Syac.g_02218	Prbc.g_01152
OG0001321	Syac.g_00712	Prbc.g_01512
OG0001322	Syac.g_00713	Prbc.g_01513
OG0001324	Syac.g_00909	Prbc.g_01777
OG0001325	Syac.g_01281	Prbc.g_01792
OG0001326	Syac.g_02420	Prbc.g_00915
OG0001328	Syac.g_01385	Prbc.g_01985
OG0001329	Syac.g_01007	Prbc.g_00803
OG0001330	Syac.g_00738	Prbc.g_00559
OG0001332	Syac.g_00625	Prbc.g_00754
OG0001334	Syac.g_02061	Prbc.g_00244
OG0001335	Syac.g_02060	Prbc.g_00243
OG0001336	Syac.g_02473	Prbc.g_01051
OG0001337	Syac.g_02064, Syac.g_02040	Prbc.g_01224
OG0001339	Syac.g_00400	Prbc.g_00469
OG0001340	Syac.g_02039	Prbc.g_01225
OG0001341	Syac.g_00904	Prbc.g_00539
OG0001343	Syac.g_02413	Prbc.g_01956, Prbc.g_01957
OG0001344	Syac.g_00774	Prbc.g_01441
OG0001345	Syac.g_00803	Prbc.g_01425
OG0001346	Syac.g_00728	Prbc.g_00567
OG0001347	Syac.g_00123	Prbc.g_00181
OG0001348	Syac.g_00857	Prbc.g_02169
OG0001352	Syac.g_01842	Prbc.g_01761
OG0001354	Syac.g_01201	Prbc.g_02046
OG0001355	Syac.g_01823	Prbc.g_00802
OG0001357	Syac.g_01943	Prbc.g_01294
OG0001358	Syac.g_00952	Prbc.g_01697
OG0001359	Syac.g_02412	Prbc.g_01958
OG0001360	Syac.g_00805	Prbc.g_01423
OG0001362	Syac.g_01649	Prbc.g_00723
OG0001363	Syac.g_01651	Prbc.g_01521
OG0001370	Syac.g_02438, Syac.g_01294	Prbc.g_00170
OG0001372	Syac.g_01845	Prbc.g_01116
OG0001373	Syac.g_02419	Prbc.g_00914
OG0001374	Syac.g_02427	Prbc.g_00922
OG0001375	Syac.g_02414	Prbc.g_01955
OG0001376	Syac.g_02376	Prbc.g_01943
OG0001377	Syac.g_02375	Prbc.g_01944
OG0001378	Syac.g_00689	Prbc.g_01495
OG0001380	Syac.g_01589	Prbc.g_01470
OG0001381	Syac.g_02162	Prbc.g_00655
OG0001385	Syac.g_02416	Prbc.g_00911
OG0001386	Syac.g_02417	Prbc.g_00912
OG0001387	Syac.g_02418	Prbc.g_00913
OG0001388	Syac.g_02421	Prbc.g_00916
OG0001389	Syac.g_02422	Prbc.g_00917
OG0001390	Syac.g_02423	Prbc.g_00918
OG0001391	Syac.g_02424	Prbc.g_00919
OG0001392	Syac.g_02425	Prbc.g_00920
OG0001393	Syac.g_02426	Prbc.g_00921
OG0001394	Syac.g_01373	Prbc.g_01993
OG0001395	Syac.g_01262	Prbc.g_02098
OG0001396	Syac.g_00229	Prbc.g_00180
OG0001398	Syac.g_01120	Prbc.g_01806
OG0001401	Syac.g_00844, Syac.g_00845	Prbc.g_01896
OG0001402	Syac.g_00957	Prbc.g_01701
OG0001403	Syac.g_00033	Prbc.g_01100
OG0001404	Syac.g_00451	Prbc.g_00505
OG0001405	Syac.g_02058	Prbc.g_01218
OG0001406	Syac.g_02377	Prbc.g_01942
OG0001407	Syac.g_01841	Prbc.g_01947
OG0001408	Syac.g_01530	Prbc.g_02187
OG0001410	Syac.g_02155	Prbc.g_00587
OG0001412	Syac.g_00122	Prbc.g_00182
OG0001413	Syac.g_01019	Prbc.g_01834
OG0001414	Syac.g_02161	Prbc.g_00342
OG0001417	Syac.g_01200	Prbc.g_01482
OG0001419	Syac.g_01840	Prbc.g_01825
OG0001420	Syac.g_01847	Prbc.g_00119
OG0001425	Syac.g_02373	Prbc.g_01004
OG0001430	Syac.g_02345	Prbc.g_01945
OG0001432	Syac.g_01572	Prbc.g_02076
OG0001434	Syac.g_01368	Prbc.g_01998
OG0001435	Syac.g_01399	Prbc.g_01973
OG0001439	Syac.g_00250	Prbc.g_01199
OG0001442	Syac.g_01358	Prbc.g_00689
OG0001443	Syac.g_02382	Prbc.g_00905
OG0001446	Syac.g_01293	Prbc.g_00494
OG0001447	Syac.g_00362	Prbc.g_00444
OG0001456	Syac.g_02434	Prbc.g_01489
OG0001457	Syac.g_02435	Prbc.g_01488
OG0001458	Syac.g_02436	Prbc.g_01487
OG0001461	Syac.g_02168	Prbc.g_00014
OG0001468	Syac.g_01014	Prbc.g_01954
OG0001470	Syac.g_00683	Prbc.g_00187
OG0001471	Syac.g_00257	Prbc.g_01484
OG0001473	Syac.g_01010	Prbc.g_00642
OG0001474	Syac.g_02013	Prbc.g_01251
OG0001475	Syac.g_00681	Prbc.g_00185
OG0001476	Syac.g_00782	Prbc.g_01438
OG0001477	Syac.g_00900	Prbc.g_00010
OG0001480	Syac.g_00812	Prbc.g_00151
OG0001481	Syac.g_01260	Prbc.g_02120
OG0001482	Syac.g_01210	Prbc.g_02132
OG0001487	Syac.g_01678	Prbc.g_00747
OG0001488	Syac.g_00791	Prbc.g_01432
OG0001489	Syac.g_02078	Prbc.g_00269
OG0001495	Syac.g_02144	Prbc.g_00956
OG0001496	Syac.g_00902	Prbc.g_00008
OG0001497	Syac.g_00901	Prbc.g_00009
OG0001498	Syac.g_01987	Prbc.g_01269
OG0001499	Syac.g_01441	Prbc.g_00519
OG0001508	Syac.g_00684	Prbc.g_00188
OG0001510	Syac.g_00150	Prbc.g_00205
OG0001511	Syac.g_00387	Prbc.g_00461
OG0001512	Syac.g_01966	Prbc.g_00820
OG0001514	Syac.g_00903	Prbc.g_00007
OG0001515	Syac.g_00914	Prbc.g_01774
OG0001516	Syac.g_01420	Prbc.g_01741
OG0001517	Syac.g_02019	Prbc.g_01247
OG0001518	Syac.g_02371	Prbc.g_01003
OG0001519	Syac.g_02384	Prbc.g_01008
OG0001522	Syac.g_00849	Prbc.g_01892
OG0001528	Syac.g_00682	Prbc.g_00186
OG0001529	Syac.g_00047	Prbc.g_01119
OG0001530	Syac.g_00389	Prbc.g_00462
OG0001531	Syac.g_01965	Prbc.g_00331
OG0001532	Syac.g_01487	Prbc.g_01415
OG0001534	Syac.g_01258	Prbc.g_02096
OG0001535	Syac.g_01242	Prbc.g_02084
OG0001536	Syac.g_01177	Prbc.g_02032
OG0001537	Syac.g_01378	Prbc.g_01990
OG0001538	Syac.g_01336	Prbc.g_01863
OG0001539	Syac.g_01403	Prbc.g_01968
OG0001540	Syac.g_00358	Prbc.g_00440
OG0001541	Syac.g_02256	Prbc.g_00392
OG0001542	Syac.g_02265	Prbc.g_00386
OG0001543	Syac.g_02307	Prbc.g_01939
OG0001544	Syac.g_02383	Prbc.g_01007
OG0001545	Syac.g_02462	Prbc.g_01041
OG0001548	Syac.g_01030	Prbc.g_01567, Prbc.g_02149
OG0001551	Syac.g_00861	Prbc.g_00908
OG0001557	Syac.g_01372	Prbc.g_01994
OG0001559	Syac.g_00390	Prbc.g_00463
OG0001560	Syac.g_00403	Prbc.g_00473
OG0001561	Syac.g_01248	Prbc.g_02089
OG0001562	Syac.g_01234	Prbc.g_02078
OG0001563	Syac.g_02095	Prbc.g_00285
OG0001570	Syac.g_01108	Prbc.g_00639
OG0001572	Syac.g_01584	Prbc.g_00019, Prbc.g_00096
OG0001575	Syac.g_01791	Prbc.g_01645
OG0001576	Syac.g_01729	Prbc.g_00578
OG0001577	Syac.g_00765	Prbc.g_01451
OG0001578	Syac.g_01028	Prbc.g_00003
OG0001579	Syac.g_02054, Syac.g_02049	Prbc.g_01222
OG0001585	Syac.g_01072	Prbc.g_01334
OG0001589	Syac.g_00657	Prbc.g_00875
OG0001591	Syac.g_01409	Prbc.g_01751
OG0001623	Syac.g_02036	Prbc.g_01226
OG0001634	Syac.g_01414	Prbc.g_01747
OG0001635	Syac.g_00137	Prbc.g_01559
OG0001644	Syac.g_01266	Prbc.g_01802
OG0001656	Syac.g_02050	Prbc.g_01221
OG0001659	Syac.g_01478	Prbc.g_01419
OG0001667	Syac.g_00472	Prbc.g_00142
OG0001673	Syac.g_01973	Prbc.g_00338
OG0001676	Syac.g_02051	Prbc.g_01223
OG0001691	Syac.g_00950	Prbc.g_02099
OG0001692	Syac.g_01626	Prbc.g_00704
OG0001694	Syac.g_02255	Prbc.g_01174
OG0001695	Syac.g_02457	Prbc.g_01024
OG0001703	Syac.g_01914	Prbc.g_01537
OG0001713	Syac.g_00783	Prbc.g_02175
OG0001715	Syac.g_01035	Prbc.g_00154
OG0001718	Syac.g_00465	Prbc.g_00614
OG0001728	Syac.g_00061	Prbc.g_02201
OG0001738	Syac.g_00236	Prbc.g_01212
OG0001739	Syac.g_02455	Prbc.g_01023
OG0001740	Syac.g_02459	Prbc.g_01026
OG0001758	Syac.g_01440	Prbc.g_00552, Prbc.g_00020
OG0001769	Syac.g_00998	Prbc.g_01372
OG0001770	Syac.g_01454	Prbc.g_00021, Prbc.g_01364
OG0001810	Syac.g_00344	Prbc.g_01783
OG0001816	Syac.g_01405	Prbc.g_01965
OG0001835	Syac.g_01587	Prbc.g_00026
OG0001875	Syac.g_01439	Prbc.g_00553
OG0001876	Syac.g_01438	Prbc.g_00554
OG0001907	Syac.g_00338	Prbc.g_00430
OG0001915	Syac.g_02486	Prbc.g_01058
OG0001916	Syac.g_01887	Prbc.g_01555
OG0001917	Syac.g_01243	Prbc.g_02085
OG0001954	Syac.g_01099	Prbc.g_00145
OG0001974	Syac.g_02350	Prbc.g_00534
OG0001990	Syac.g_02460	Prbc.g_00535
OG0002018	Syac.g_02458	Prbc.g_01025
OG0002020	Syac.g_02453	Prbc.g_01028
OG0002021	Syac.g_02451	Prbc.g_01030
OG0002022	Syac.g_02449	Prbc.g_01031
OG0002023	Syac.g_02448	Prbc.g_01032
OG0002024	Syac.g_02441	Prbc.g_01034
OG0002054	Syac.g_02440	Prbc.g_01035
OG0002055	Syac.g_02443	Prbc.g_01040
OG0002131	Syac.g_02452	Prbc.g_01029
OG0002132	Syac.g_02444	Prbc.g_01033
OG0002133	Syac.g_02442	Prbc.g_01039
OG0002178	Syac.g_02446	Prbc.g_01038
OG0002434	Syac.g_01800	Prbc.g_01639
OG0002724	Syac.g_01538	Prbc.g_01572
OG0003246	Syac.g_01545	Prbc.g_00109
OG0003816	Syac.g_01680	Prbc.g_01113
