Orthogroup	Syac	Prag
OG0001180	Syac.g_02087	Prag.g_01810
OG0001181	Syac.g_02083	Prag.g_01814
OG0001182	Syac.g_02074	Prag.g_01821
OG0001183	Syac.g_02070	Prag.g_01825
OG0001184	Syac.g_00186	Prag.g_01841
OG0001185	Syac.g_00162	Prag.g_01855
OG0001186	Syac.g_00082	Prag.g_01879
OG0001187	Syac.g_00085	Prag.g_01883
OG0001188	Syac.g_00076	Prag.g_01885
OG0001189	Syac.g_00054	Prag.g_01902
OG0001190	Syac.g_02353	Prag.g_01906
OG0001191	Syac.g_02368	Prag.g_01916
OG0001192	Syac.g_02374	Prag.g_01921
OG0001193	Syac.g_02406	Prag.g_01931
OG0001194	Syac.g_02408	Prag.g_01932
OG0001195	Syac.g_02409	Prag.g_01933
OG0001196	Syac.g_02477	Prag.g_01946
OG0001197	Syac.g_02479	Prag.g_01947
OG0001198	Syac.g_02491	Prag.g_01954
OG0001199	Syac.g_00445	Prag.g_00068
OG0001200	Syac.g_00443	Prag.g_00070
OG0001201	Syac.g_00395	Prag.g_00101
OG0001202	Syac.g_02285	Prag.g_00192
OG0001203	Syac.g_01967	Prag.g_00231
OG0001204	Syac.g_02200	Prag.g_00236
OG0001205	Syac.g_00706	Prag.g_00424
OG0001206	Syac.g_01715	Prag.g_00441
OG0001207	Syac.g_01915	Prag.g_00456
OG0001208	Syac.g_01902	Prag.g_00461
OG0001209	Syac.g_01833	Prag.g_00514
OG0001210	Syac.g_01826	Prag.g_00519
OG0001211	Syac.g_01809	Prag.g_00529
OG0001212	Syac.g_01751	Prag.g_00574
OG0001213	Syac.g_00968	Prag.g_00607
OG0001214	Syac.g_00981	Prag.g_00615
OG0001215	Syac.g_00919	Prag.g_00668
OG0001216	Syac.g_01285	Prag.g_00694
OG0001217	Syac.g_01043	Prag.g_00744
OG0001218	Syac.g_01679	Prag.g_00752
OG0001220	Syac.g_00813	Prag.g_00856
OG0001221	Syac.g_01379	Prag.g_00917
OG0001223	Syac.g_01215	Prag.g_00982
OG0001224	Syac.g_00880	Prag.g_01032
OG0001225	Syac.g_00882	Prag.g_01034
OG0001226	Syac.g_01026	Prag.g_01060
OG0001227	Syac.g_02387	Prag.g_01079
OG0001228	Syac.g_00700	Prag.g_01198
OG0001229	Syac.g_00906	Prag.g_01387
OG0001230	Syac.g_01621	Prag.g_01480
OG0001231	Syac.g_00017	Prag.g_01585
OG0001232	Syac.g_00509	Prag.g_01692
OG0001233	Syac.g_00660	Prag.g_01712
OG0001234	Syac.g_02173	Prag.g_01747
OG0001235	Syac.g_02147	Prag.g_01756
OG0001236	Syac.g_00189	Prag.g_01838
OG0001237	Syac.g_00184	Prag.g_01842
OG0001238	Syac.g_02369	Prag.g_01917
OG0001241	Syac.g_00402	Prag.g_00094
OG0001242	Syac.g_00370	Prag.g_00112
OG0001243	Syac.g_00363	Prag.g_00118
OG0001244	Syac.g_00333	Prag.g_00134
OG0001245	Syac.g_01064	Prag.g_00373
OG0001246	Syac.g_01876	Prag.g_00483
OG0001247	Syac.g_01303	Prag.g_00661
OG0001248	Syac.g_01306	Prag.g_00663
OG0001249	Syac.g_02029	Prag.g_00784
OG0001250	Syac.g_00838	Prag.g_00845
OG0001251	Syac.g_02415	Prag.g_00893
OG0001252	Syac.g_00874	Prag.g_01027
OG0001253	Syac.g_01063	Prag.g_01080
OG0001254	Syac.g_01465	Prag.g_01122
OG0001255	Syac.g_01957	Prag.g_01137
OG0001256	Syac.g_00563	Prag.g_01578
OG0001257	Syac.g_01686	Prag.g_01584
OG0001258	Syac.g_00553	Prag.g_01666
OG0001259	Syac.g_00662	Prag.g_01710
OG0001260	Syac.g_00640	Prag.g_01727
OG0001262	Syac.g_00056	Prag.g_01900
OG0001263	Syac.g_00360	Prag.g_00121
OG0001264	Syac.g_01468	Prag.g_00038
OG0001265	Syac.g_00372	Prag.g_00111
OG0001266	Syac.g_02289	Prag.g_00196
OG0001267	Syac.g_02253	Prag.g_00271
OG0001268	Syac.g_02014	Prag.g_00334
OG0001269	Syac.g_01960	Prag.g_00353
OG0001270	Syac.g_00690	Prag.g_00413
OG0001271	Syac.g_01703	Prag.g_00451
OG0001272	Syac.g_01898	Prag.g_00465
OG0001273	Syac.g_00974	Prag.g_00609
OG0001274	Syac.g_02323	Prag.g_00681
OG0001275	Syac.g_01228	Prag.g_00992
OG0001276	Syac.g_01244	Prag.g_01011
OG0001277	Syac.g_02463	Prag.g_01068
OG0001278	Syac.g_01517	Prag.g_01203
OG0001279	Syac.g_01605	Prag.g_01302
OG0001280	Syac.g_00731	Prag.g_01354
OG0001281	Syac.g_00721	Prag.g_01360
OG0001282	Syac.g_01917	Prag.g_01390
OG0001284	Syac.g_00586	Prag.g_01560
OG0001285	Syac.g_01060	Prag.g_01695
OG0001286	Syac.g_02089	Prag.g_01808
OG0001287	Syac.g_00154	Prag.g_01863
OG0001288	Syac.g_00141	Prag.g_01872
OG0001289	Syac.g_00426	Prag.g_00081
OG0001291	Syac.g_00349	Prag.g_00128
OG0001292	Syac.g_02205	Prag.g_00241
OG0001293	Syac.g_02226	Prag.g_00252
OG0001294	Syac.g_01411	Prag.g_00371
OG0001295	Syac.g_01824	Prag.g_00446
OG0001296	Syac.g_01870	Prag.g_00488
OG0001297	Syac.g_01866	Prag.g_00493
OG0001298	Syac.g_01774	Prag.g_00555
OG0001299	Syac.g_01417	Prag.g_00644
OG0001300	Syac.g_00910	Prag.g_00671
OG0001301	Syac.g_00897	Prag.g_00674
OG0001302	Syac.g_01012	Prag.g_00793
OG0001303	Syac.g_01137	Prag.g_00996
OG0001304	Syac.g_01257	Prag.g_01021
OG0001305	Syac.g_00890	Prag.g_01040
OG0001306	Syac.g_00749	Prag.g_01139
OG0001307	Syac.g_02156	Prag.g_01372
OG0001309	Syac.g_01860	Prag.g_01582
OG0001310	Syac.g_00528	Prag.g_01681
OG0001312	Syac.g_01147	Prag.g_00945
OG0001314	Syac.g_00809, Syac.g_00460	Prag.g_00735
OG0001315	Syac.g_02072	Prag.g_00055
OG0001316	Syac.g_00342	Prag.g_00133
OG0001317	Syac.g_01971	Prag.g_00227
OG0001318	Syac.g_02218	Prag.g_00248
OG0001319	Syac.g_02242	Prag.g_00263
OG0001321	Syac.g_00712	Prag.g_00430
OG0001322	Syac.g_00713	Prag.g_00431
OG0001323	Syac.g_01857	Prag.g_00498
OG0001324	Syac.g_00909	Prag.g_00672
OG0001325	Syac.g_01281	Prag.g_00697
OG0001326	Syac.g_02420	Prag.g_00881
OG0001328	Syac.g_01385	Prag.g_01078
OG0001329	Syac.g_01007	Prag.g_01113
OG0001330	Syac.g_00738	Prag.g_01327
OG0001332	Syac.g_00625	Prag.g_01533
OG0001333	Syac.g_00666	Prag.g_01706
OG0001334	Syac.g_02061	Prag.g_01828
OG0001335	Syac.g_02060	Prag.g_01829
OG0001336	Syac.g_02473	Prag.g_01943
OG0001339	Syac.g_00400	Prag.g_00096
OG0001340	Syac.g_02039	Prag.g_00319
OG0001341	Syac.g_00904	Prag.g_00742
OG0001343	Syac.g_02413	Prag.g_00890
OG0001344	Syac.g_00774	Prag.g_01157
OG0001345	Syac.g_00803	Prag.g_01172
OG0001346	Syac.g_00728	Prag.g_01356
OG0001347	Syac.g_00123	Prag.g_01276
OG0001348	Syac.g_00857	Prag.g_01606
OG0001349	Syac.g_00504	Prag.g_01489
OG0001352	Syac.g_01842	Prag.g_00658
OG0001353	Syac.g_00850	Prag.g_00837
OG0001354	Syac.g_01201	Prag.g_00974
OG0001355	Syac.g_01823	Prag.g_01616
OG0001358	Syac.g_00952	Prag.g_00598
OG0001359	Syac.g_02412	Prag.g_00891
OG0001360	Syac.g_00805	Prag.g_01081
OG0001361	Syac.g_00800	Prag.g_01169
OG0001362	Syac.g_01649	Prag.g_01504
OG0001363	Syac.g_01651	Prag.g_01506
OG0001364	Syac.g_00204	Prag.g_01831
OG0001372	Syac.g_01845	Prag.g_00751
OG0001373	Syac.g_02419	Prag.g_00880
OG0001374	Syac.g_02427	Prag.g_00888
OG0001375	Syac.g_02414	Prag.g_00889
OG0001376	Syac.g_02376	Prag.g_01045
OG0001377	Syac.g_02375	Prag.g_01046
OG0001378	Syac.g_00689	Prag.g_01090
OG0001379	Syac.g_00736	Prag.g_01349
OG0001380	Syac.g_01589	Prag.g_01377
OG0001381	Syac.g_02162	Prag.g_01383
OG0001382	Syac.g_00148	Prag.g_01599
OG0001385	Syac.g_02416	Prag.g_00877
OG0001386	Syac.g_02417	Prag.g_00878
OG0001387	Syac.g_02418	Prag.g_00879
OG0001388	Syac.g_02421	Prag.g_00882
OG0001389	Syac.g_02422	Prag.g_00883
OG0001390	Syac.g_02423	Prag.g_00884
OG0001391	Syac.g_02424	Prag.g_00885
OG0001392	Syac.g_02425	Prag.g_00886
OG0001393	Syac.g_02426	Prag.g_00887
OG0001395	Syac.g_01262	Prag.g_01023
OG0001396	Syac.g_00124	Prag.g_01277
OG0001398	Syac.g_01120	Prag.g_01612
OG0001401	Syac.g_00844, Syac.g_00845	Prag.g_01280
OG0001402	Syac.g_00957	Prag.g_00759
OG0001403	Syac.g_00033	Prag.g_00030
OG0001404	Syac.g_00451	Prag.g_00062
OG0001405	Syac.g_02058	Prag.g_00317
OG0001406	Syac.g_02377	Prag.g_01044
OG0001407	Syac.g_01841	Prag.g_01058
OG0001408	Syac.g_01530	Prag.g_01063
OG0001410	Syac.g_02155	Prag.g_01373
OG0001411	Syac.g_00180	Prag.g_01426
OG0001413	Syac.g_01019	Prag.g_01574
OG0001414	Syac.g_02161	Prag.g_00222
OG0001416	Syac.g_00724	Prag.g_00438
OG0001417	Syac.g_01200	Prag.g_00448
OG0001419	Syac.g_01840	Prag.g_01059
OG0001420	Syac.g_01847	Prag.g_01098
OG0001425	Syac.g_02373	Prag.g_01920
OG0001428	Syac.g_00301	Prag.g_00165
OG0001430	Syac.g_02345	Prag.g_01322
OG0001432	Syac.g_01572	Prag.g_01573
OG0001434	Syac.g_01368	Prag.g_00925
OG0001438	Syac.g_00280	Prag.g_00284
OG0001439	Syac.g_00250	Prag.g_00298
OG0001442	Syac.g_01358	Prag.g_00733
OG0001443	Syac.g_02382	Prag.g_01652
OG0001446	Syac.g_01293	Prag.g_00073
OG0001447	Syac.g_00362	Prag.g_00119
OG0001448	Syac.g_01094	Prag.g_00361
OG0001449	Syac.g_02197	Prag.g_00388
OG0001452	Syac.g_02214	Prag.g_00894
OG0001456	Syac.g_02434	Prag.g_01130
OG0001457	Syac.g_02435	Prag.g_01131
OG0001458	Syac.g_02436	Prag.g_01132
OG0001459	Syac.g_01445	Prag.g_01312
OG0001462	Syac.g_00039	Prag.g_00034
OG0001465	Syac.g_01299	Prag.g_00680
OG0001468	Syac.g_01014	Prag.g_01049
OG0001471	Syac.g_00257	Prag.g_01575
OG0001473	Syac.g_01010	Prag.g_01880
OG0001474	Syac.g_02013	Prag.g_00335
OG0001477	Syac.g_00900	Prag.g_01256
OG0001479	Syac.g_02016	Prag.g_00332
OG0001480	Syac.g_00812	Prag.g_00363
OG0001481	Syac.g_01260	Prag.g_00367
OG0001482	Syac.g_01210	Prag.g_00436
OG0001492	Syac.g_01514	Prag.g_01200
OG0001493	Syac.g_01522	Prag.g_01208
OG0001496	Syac.g_00902	Prag.g_01254
OG0001497	Syac.g_00901	Prag.g_01255
OG0001499	Syac.g_01441	Prag.g_00054
OG0001502	Syac.g_00818	Prag.g_00776
OG0001504	Syac.g_01446	Prag.g_01313, Prag.g_01639
OG0001505	Syac.g_00105	Prag.g_01417
OG0001514	Syac.g_00903	Prag.g_01253
OG0001546	Syac.g_01853	Prag.g_00503
OG0001547	Syac.g_01122	Prag.g_00778
OG0001548	Syac.g_01030	Prag.g_00782
OG0001551	Syac.g_00861	Prag.g_01129
OG0001564	Syac.g_02430	Prag.g_01435
OG0001567	Syac.g_01121	Prag.g_00777
OG0001568	Syac.g_01124	Prag.g_00779
OG0001585	Syac.g_01072	Prag.g_01307
OG0001586	Syac.g_00498, Syac.g_00104	Prag.g_01463
OG0001602	Syac.g_01300	Prag.g_00679
OG0001635	Syac.g_00137	Prag.g_01634
OG0001647	Syac.g_02244	Prag.g_00264
OG0001666	Syac.g_01452	Prag.g_01311
OG0001667	Syac.g_00472	Prag.g_01330
OG0001718	Syac.g_00465	Prag.g_00357
OG0001792	Syac.g_01509	Prag.g_01441
OG0001959	Syac.g_00119, Syac.g_00120	Prag.g_01296
OG0002291	Syac.g_02263	Prag.g_01299
OG0003011	Syac.g_00099	Prag.g_01411
