Orthogroup	Syac	Syai
OG0001153	Syac.g_01670	Syai.g_00903
OG0001154	Syac.g_01671	Syai.g_00901
OG0001155	Syac.g_00621	Syai.g_02298
OG0001156	Syac.g_00618	Syai.g_02301
OG0001157	Syac.g_00617	Syai.g_02302
OG0001158	Syac.g_00616	Syai.g_02303
OG0001159	Syac.g_00615	Syai.g_02304
OG0001160	Syac.g_00570	Syai.g_02355
OG0001161	Syac.g_02385	Syai.g_02803
OG0001162	Syac.g_01307	Syai.g_01374
OG0001163	Syac.g_00562	Syai.g_02363
OG0001164	Syac.g_00556	Syai.g_02369
OG0001165	Syac.g_00551	Syai.g_02374
OG0001166	Syac.g_00520	Syai.g_02400
OG0001167	Syac.g_00667	Syai.g_02254
OG0001168	Syac.g_00665	Syai.g_02256
OG0001169	Syac.g_00663	Syai.g_02258
OG0001170	Syac.g_00661	Syai.g_02260
OG0001171	Syac.g_00650	Syai.g_02270
OG0001172	Syac.g_02187	Syai.g_00323
OG0001173	Syac.g_02186	Syai.g_00324
OG0001174	Syac.g_02178	Syai.g_00332
OG0001175	Syac.g_02177	Syai.g_00333
OG0001176	Syac.g_02141	Syai.g_00352
OG0001177	Syac.g_02143	Syai.g_00350
OG0001178	Syac.g_00539	Syai.g_02383
OG0001179	Syac.g_02112	Syai.g_00385
OG0001180	Syac.g_02087	Syai.g_00410
OG0001181	Syac.g_02083	Syai.g_00414
OG0001182	Syac.g_02074	Syai.g_00423
OG0001183	Syac.g_02070	Syai.g_00429
OG0001184	Syac.g_00186	Syai.g_00156
OG0001185	Syac.g_00162	Syai.g_00117
OG0001186	Syac.g_00082	Syai.g_00084
OG0001187	Syac.g_00085	Syai.g_00081
OG0001188	Syac.g_00076	Syai.g_00078
OG0001189	Syac.g_00054	Syai.g_00061
OG0001190	Syac.g_02353	Syai.g_02776
OG0001191	Syac.g_02368	Syai.g_02788
OG0001192	Syac.g_02374	Syai.g_02793
OG0001193	Syac.g_02406	Syai.g_02835
OG0001194	Syac.g_02408	Syai.g_02838
OG0001195	Syac.g_02409	Syai.g_02839
OG0001196	Syac.g_02477	Syai.g_02913
OG0001197	Syac.g_02479	Syai.g_02915
OG0001198	Syac.g_02491	Syai.g_02930
OG0001199	Syac.g_00445	Syai.g_02480
OG0001200	Syac.g_00443	Syai.g_02482
OG0001202	Syac.g_02285	Syai.g_02674
OG0001203	Syac.g_01967	Syai.g_00540
OG0001204	Syac.g_02200	Syai.g_00312
OG0001205	Syac.g_00706	Syai.g_02212
OG0001206	Syac.g_01715	Syai.g_00853
OG0001207	Syac.g_01915	Syai.g_00629
OG0001208	Syac.g_01902	Syai.g_00640
OG0001209	Syac.g_01833	Syai.g_00711
OG0001210	Syac.g_01826	Syai.g_00720
OG0001211	Syac.g_01809	Syai.g_00735
OG0001212	Syac.g_01751	Syai.g_00799
OG0001213	Syac.g_00968	Syai.g_01082
OG0001214	Syac.g_00981	Syai.g_01106
OG0001215	Syac.g_00919	Syai.g_01958
OG0001216	Syac.g_01285	Syai.g_01388
OG0001217	Syac.g_01043	Syai.g_01185
OG0001218	Syac.g_01679	Syai.g_00893
OG0001220	Syac.g_00813	Syai.g_02087
OG0001221	Syac.g_01379	Syai.g_01284
OG0001223	Syac.g_01215	Syai.g_01463
OG0001224	Syac.g_00880	Syai.g_02011
OG0001225	Syac.g_00882	Syai.g_02009
OG0001226	Syac.g_01026	Syai.g_01154
OG0001227	Syac.g_02387	Syai.g_02806
OG0001228	Syac.g_00700	Syai.g_02218
OG0001229	Syac.g_00906	Syai.g_01986
OG0001230	Syac.g_01621	Syai.g_00964
OG0001231	Syac.g_00017	Syai.g_00017
OG0001232	Syac.g_00509	Syai.g_02410
OG0001233	Syac.g_00660	Syai.g_02261
OG0001234	Syac.g_02173	Syai.g_00337
OG0001235	Syac.g_02147	Syai.g_00343
OG0001236	Syac.g_00189	Syai.g_00159
OG0001237	Syac.g_00184	Syai.g_00137
OG0001238	Syac.g_02369	Syai.g_02789
OG0001240	Syac.g_00411	Syai.g_02527
OG0001241	Syac.g_00402	Syai.g_02537
OG0001242	Syac.g_00370	Syai.g_02566
OG0001243	Syac.g_00363	Syai.g_02573
OG0001244	Syac.g_00333	Syai.g_02605
OG0001245	Syac.g_01064	Syai.g_02091
OG0001246	Syac.g_01876	Syai.g_00666
OG0001247	Syac.g_01303	Syai.g_01380
OG0001248	Syac.g_01306	Syai.g_01377
OG0001249	Syac.g_02029	Syai.g_00464
OG0001250	Syac.g_00838	Syai.g_02053
OG0001251	Syac.g_02415	Syai.g_02845
OG0001252	Syac.g_00874	Syai.g_02018
OG0001254	Syac.g_01465	Syai.g_01744
OG0001255	Syac.g_01957	Syai.g_01915
OG0001256	Syac.g_00563	Syai.g_02362
OG0001257	Syac.g_01686	Syai.g_00848
OG0001258	Syac.g_00553	Syai.g_02372
OG0001259	Syac.g_00662	Syai.g_02259
OG0001260	Syac.g_00640	Syai.g_02281
OG0001262	Syac.g_00056	Syai.g_00063
OG0001263	Syac.g_00360	Syai.g_02576
OG0001265	Syac.g_00372	Syai.g_02563
OG0001266	Syac.g_02289	Syai.g_02679
OG0001267	Syac.g_02253	Syai.g_00259
OG0001268	Syac.g_02014	Syai.g_00492
OG0001269	Syac.g_01960	Syai.g_01699
OG0001270	Syac.g_00690	Syai.g_02231
OG0001271	Syac.g_01703	Syai.g_00862
OG0001272	Syac.g_01898	Syai.g_00644
OG0001273	Syac.g_00974	Syai.g_01099
OG0001274	Syac.g_02323	Syai.g_02706
OG0001275	Syac.g_01228	Syai.g_01447
OG0001276	Syac.g_01244	Syai.g_01431
OG0001277	Syac.g_02463	Syai.g_02899
OG0001278	Syac.g_01517	Syai.g_01799
OG0001279	Syac.g_01605	Syai.g_00991
OG0001280	Syac.g_00731	Syai.g_02176
OG0001281	Syac.g_00721	Syai.g_02186
OG0001282	Syac.g_01917	Syai.g_00627
OG0001283	Syac.g_02472	Syai.g_02908
OG0001284	Syac.g_00586	Syai.g_02338
OG0001285	Syac.g_01060	Syai.g_02866
OG0001286	Syac.g_02089	Syai.g_00408
OG0001287	Syac.g_00154	Syai.g_00109
OG0001289	Syac.g_00426	Syai.g_02504
OG0001291	Syac.g_00349	Syai.g_02587
OG0001292	Syac.g_02205	Syai.g_00306
OG0001293	Syac.g_02226	Syai.g_00285
OG0001294	Syac.g_01411	Syai.g_01242
OG0001295	Syac.g_01824	Syai.g_00722
OG0001296	Syac.g_01870	Syai.g_00672
OG0001297	Syac.g_01866	Syai.g_00676
OG0001298	Syac.g_01774	Syai.g_00773
OG0001299	Syac.g_01417	Syai.g_01236
OG0001300	Syac.g_00910	Syai.g_01982
OG0001301	Syac.g_00897	Syai.g_01995
OG0001302	Syac.g_01012	Syai.g_01142
OG0001303	Syac.g_01137	Syai.g_01559
OG0001304	Syac.g_01257	Syai.g_01418
OG0001305	Syac.g_00890	Syai.g_02001
OG0001306	Syac.g_00749	Syai.g_02160
OG0001307	Syac.g_02156	Syai.g_01717
OG0001309	Syac.g_01860	Syai.g_00682
OG0001311	Syac.g_01246	Syai.g_01429
OG0001312	Syac.g_01147	Syai.g_01549
OG0001314	Syac.g_00460	Syai.g_01341, Syai.g_01810
OG0001315	Syac.g_02072	Syai.g_00427
OG0001316	Syac.g_00342	Syai.g_02593
OG0001317	Syac.g_01971	Syai.g_00534
OG0001318	Syac.g_02218	Syai.g_00293
OG0001319	Syac.g_02242	Syai.g_00270
OG0001321	Syac.g_00712	Syai.g_02195
OG0001322	Syac.g_00713	Syai.g_02194
OG0001323	Syac.g_01857	Syai.g_00685
OG0001324	Syac.g_00909	Syai.g_01983
OG0001325	Syac.g_01281	Syai.g_01392
OG0001326	Syac.g_02420	Syai.g_02856
OG0001328	Syac.g_01385	Syai.g_01278
OG0001330	Syac.g_00738	Syai.g_02167
OG0001332	Syac.g_00625	Syai.g_02293
OG0001333	Syac.g_00666	Syai.g_02255
OG0001334	Syac.g_02061	Syai.g_00438
OG0001335	Syac.g_02060	Syai.g_00439
OG0001336	Syac.g_02473	Syai.g_02909
OG0001337	Syac.g_02064	Syai.g_00434
OG0001337	Syac.g_02040	Syai.g_00452
OG0001338	Syac.g_02022	Syai.g_01658
OG0001338	Syac.g_02037	Syai.g_00456
OG0001339	Syac.g_00400	Syai.g_02539
OG0001340	Syac.g_02039	Syai.g_00453
OG0001343	Syac.g_02413	Syai.g_02842
OG0001344	Syac.g_00774	Syai.g_02139
OG0001345	Syac.g_00803	Syai.g_02110
OG0001346	Syac.g_00728	Syai.g_02180
OG0001347	Syac.g_00228	Syai.g_02766
OG0001348	Syac.g_00857	Syai.g_02033
OG0001349	Syac.g_00504	Syai.g_02417
OG0001352	Syac.g_01842	Syai.g_00700
OG0001353	Syac.g_00850	Syai.g_02042
OG0001354	Syac.g_01201	Syai.g_01477
OG0001355	Syac.g_01823	Syai.g_01698
OG0001357	Syac.g_01943	Syai.g_00918, Syai.g_01612
OG0001359	Syac.g_02412	Syai.g_02841
OG0001360	Syac.g_00805	Syai.g_02107
OG0001361	Syac.g_00800	Syai.g_02113
OG0001362	Syac.g_01649	Syai.g_00938
OG0001363	Syac.g_01651	Syai.g_00936
OG0001364	Syac.g_00204	Syai.g_00173
OG0001366	Syac.g_00517	Syai.g_02403
OG0001370	Syac.g_01294	Syai.g_02317
OG0001373	Syac.g_02419	Syai.g_02855
OG0001374	Syac.g_02427	Syai.g_02863
OG0001375	Syac.g_02414	Syai.g_02843
OG0001376	Syac.g_02376	Syai.g_02795
OG0001377	Syac.g_02375	Syai.g_02794
OG0001378	Syac.g_00689	Syai.g_02232
OG0001379	Syac.g_00736	Syai.g_02169
OG0001380	Syac.g_01589	Syai.g_01168
OG0001381	Syac.g_02162	Syai.g_01723
OG0001385	Syac.g_02416	Syai.g_02852
OG0001386	Syac.g_02417	Syai.g_02853
OG0001387	Syac.g_02418	Syai.g_02854
OG0001388	Syac.g_02421	Syai.g_02857
OG0001389	Syac.g_02422	Syai.g_02858
OG0001390	Syac.g_02423	Syai.g_02859
OG0001391	Syac.g_02424	Syai.g_02860
OG0001392	Syac.g_02425	Syai.g_02861
OG0001393	Syac.g_02426	Syai.g_02862
OG0001394	Syac.g_01373	Syai.g_01290
OG0001395	Syac.g_01262	Syai.g_01410
OG0001396	Syac.g_00229	Syai.g_02765
OG0001398	Syac.g_01120	Syai.g_01587
OG0001400	Syac.g_00336	Syai.g_02602, Syai.g_01928
OG0001401	Syac.g_00844, Syac.g_00845	Syai.g_02046, Syai.g_02047
OG0001402	Syac.g_00957	Syai.g_01070
OG0001404	Syac.g_00451	Syai.g_02473
OG0001405	Syac.g_02058	Syai.g_00441
OG0001406	Syac.g_02377	Syai.g_02796
OG0001407	Syac.g_01841	Syai.g_00701
OG0001408	Syac.g_01530	Syai.g_01831
OG0001412	Syac.g_00227	Syai.g_02767
OG0001413	Syac.g_01019	Syai.g_01148
OG0001414	Syac.g_02161	Syai.g_01722
OG0001416	Syac.g_00724	Syai.g_02183
OG0001417	Syac.g_01200	Syai.g_01478
OG0001419	Syac.g_01840	Syai.g_00702
OG0001420	Syac.g_01847	Syai.g_00697
OG0001423	Syac.g_00457	Syai.g_02822
OG0001425	Syac.g_02373	Syai.g_02792
OG0001426	Syac.g_00483	Syai.g_00583, Syai.g_00479, Syai.g_01871, Syai.g_02457, Syai.g_01693
OG0001428	Syac.g_00301	Syai.g_02637
OG0001430	Syac.g_02345	Syai.g_02768
OG0001432	Syac.g_01572	Syai.g_01943
OG0001435	Syac.g_01399	Syai.g_01256
OG0001436	Syac.g_00210	Syai.g_00179
OG0001436	Syac.g_00209	Syai.g_00178
OG0001438	Syac.g_00280	Syai.g_00244
OG0001439	Syac.g_00250	Syai.g_00219
OG0001442	Syac.g_01358	Syai.g_01305
OG0001443	Syac.g_02382	Syai.g_02800
OG0001444	Syac.g_00415	Syai.g_02521
OG0001446	Syac.g_01293	Syai.g_00832
OG0001447	Syac.g_00362	Syai.g_02574
OG0001448	Syac.g_01094	Syai.g_02808
OG0001449	Syac.g_02197	Syai.g_00315
OG0001452	Syac.g_02214	Syai.g_00298
OG0001456	Syac.g_02434	Syai.g_02873
OG0001457	Syac.g_02435	Syai.g_02874
OG0001458	Syac.g_02436	Syai.g_02875
OG0001459	Syac.g_01445	Syai.g_01712
OG0001461	Syac.g_02168	Syai.g_01730
OG0001462	Syac.g_00039	Syai.g_00045
OG0001465	Syac.g_01299	Syai.g_01384
OG0001468	Syac.g_01014	Syai.g_01144
OG0001470	Syac.g_00683	Syai.g_02235
OG0001471	Syac.g_00257	Syai.g_00224
OG0001473	Syac.g_01010	Syai.g_01130
OG0001474	Syac.g_02013	Syai.g_00493
OG0001475	Syac.g_00681	Syai.g_02237
OG0001476	Syac.g_00782	Syai.g_02131
OG0001477	Syac.g_00900	Syai.g_01992
OG0001479	Syac.g_02016	Syai.g_00490
OG0001480	Syac.g_00812	Syai.g_02088
OG0001482	Syac.g_01210	Syai.g_01468
OG0001487	Syac.g_01678	Syai.g_00894
OG0001488	Syac.g_00791	Syai.g_02121
OG0001489	Syac.g_02078	Syai.g_00419
OG0001492	Syac.g_01514	Syai.g_01796
OG0001493	Syac.g_01522	Syai.g_01820
OG0001494	Syac.g_00494	Syai.g_02428
OG0001495	Syac.g_02144	Syai.g_00349
OG0001496	Syac.g_00902	Syai.g_01990
OG0001497	Syac.g_00901	Syai.g_01991
OG0001498	Syac.g_01987	Syai.g_00518
OG0001499	Syac.g_01441	Syai.g_00831, Syai.g_01189
OG0001502	Syac.g_00818	Syai.g_02079
OG0001504	Syac.g_01446	Syai.g_01713
OG0001508	Syac.g_00684	Syai.g_02234
OG0001510	Syac.g_00150	Syai.g_00105
OG0001511	Syac.g_00387	Syai.g_02549
OG0001512	Syac.g_01966	Syai.g_00541
OG0001513	Syac.g_00185	Syai.g_00138
OG0001514	Syac.g_00903	Syai.g_01989
OG0001515	Syac.g_00914	Syai.g_01978
OG0001516	Syac.g_01420	Syai.g_01233
OG0001517	Syac.g_02019	Syai.g_00487
OG0001518	Syac.g_02371	Syai.g_02791
OG0001519	Syac.g_02384	Syai.g_02802
OG0001520	Syac.g_01787	Syai.g_00757
OG0001527	Syac.g_01794	Syai.g_00749
OG0001528	Syac.g_00682	Syai.g_02236
OG0001529	Syac.g_00047	Syai.g_00054
OG0001530	Syac.g_00389	Syai.g_02547
OG0001531	Syac.g_01965	Syai.g_00542
OG0001532	Syac.g_01487	Syai.g_01764
OG0001533	Syac.g_01726	Syai.g_00821
OG0001534	Syac.g_01258	Syai.g_01417
OG0001535	Syac.g_01242	Syai.g_01433
OG0001536	Syac.g_01177	Syai.g_01508
OG0001537	Syac.g_01378	Syai.g_01285
OG0001538	Syac.g_01336	Syai.g_01326
OG0001539	Syac.g_01403	Syai.g_01252
OG0001540	Syac.g_00358	Syai.g_02578
OG0001541	Syac.g_02256	Syai.g_02646
OG0001542	Syac.g_02265	Syai.g_02655
OG0001543	Syac.g_02307	Syai.g_02692
OG0001544	Syac.g_02383	Syai.g_02801
OG0001545	Syac.g_02462	Syai.g_02898
OG0001546	Syac.g_01853	Syai.g_00690
OG0001547	Syac.g_01122	Syai.g_01580
OG0001548	Syac.g_01030	Syai.g_01157
OG0001551	Syac.g_00861	Syai.g_02028
OG0001557	Syac.g_01372	Syai.g_01291
OG0001559	Syac.g_00390	Syai.g_02546
OG0001560	Syac.g_00403	Syai.g_02535
OG0001561	Syac.g_01248	Syai.g_01427
OG0001562	Syac.g_01234	Syai.g_01441
OG0001563	Syac.g_02095	Syai.g_00403
OG0001564	Syac.g_02430	Syai.g_02869
OG0001567	Syac.g_01121	Syai.g_01581
OG0001568	Syac.g_01124	Syai.g_01578
OG0001572	Syac.g_01584	Syai.g_00564
OG0001574	Syac.g_01796	Syai.g_00747
OG0001575	Syac.g_01791	Syai.g_00752
OG0001576	Syac.g_01729	Syai.g_00817
OG0001577	Syac.g_00765	Syai.g_02148
OG0001578	Syac.g_01028	Syai.g_01155
OG0001578	Syac.g_01457	Syai.g_01734
OG0001579	Syac.g_02049	Syai.g_00447
OG0001580	Syac.g_02341	Syai.g_02758
OG0001585	Syac.g_01072	Syai.g_01635
OG0001586	Syac.g_00498	Syai.g_02424
OG0001586	Syac.g_00104	Syai.g_02464
OG0001588	Syac.g_00200	Syai.g_00170
OG0001589	Syac.g_00657	Syai.g_02263
OG0001590	Syac.g_00973	Syai.g_01098
OG0001591	Syac.g_01409	Syai.g_01244
OG0001592	Syac.g_02342	Syai.g_02760
OG0001594	Syac.g_01609	Syai.g_00987
OG0001594	Syac.g_02362	Syai.g_02783
OG0001602	Syac.g_01300	Syai.g_01383
OG0001614	Syac.g_00164	Syai.g_00119
OG0001615	Syac.g_01819	Syai.g_00727
OG0001616	Syac.g_01472	Syai.g_01751
OG0001617	Syac.g_00907	Syai.g_01985
OG0001618	Syac.g_01274	Syai.g_01399
OG0001619	Syac.g_01164	Syai.g_01519
OG0001620	Syac.g_02007	Syai.g_00499
OG0001621	Syac.g_02215	Syai.g_00297
OG0001622	Syac.g_02471	Syai.g_02907
OG0001623	Syac.g_02036	Syai.g_00457
OG0001624	Syac.g_02388	Syai.g_02807
OG0001625	Syac.g_02220	Syai.g_00291
OG0001634	Syac.g_01414	Syai.g_01239
OG0001635	Syac.g_00137	Syai.g_00091
OG0001637	Syac.g_00646	Syai.g_02274
OG0001639	Syac.g_00622	Syai.g_02297
OG0001640	Syac.g_00868	Syai.g_02022
OG0001641	Syac.g_01219	Syai.g_01457
OG0001643	Syac.g_00984	Syai.g_01109
OG0001644	Syac.g_01266	Syai.g_01406
OG0001646	Syac.g_00475	Syai.g_01887, Syai.g_01688, Syai.g_00584, Syai.g_01940, Syai.g_01641, Syai.g_01180
OG0001647	Syac.g_02244	Syai.g_00268
OG0001653	Syac.g_00412	Syai.g_02524
OG0001654	Syac.g_00624	Syai.g_02295
OG0001655	Syac.g_00487	Syai.g_02094
OG0001656	Syac.g_02050	Syai.g_00445
OG0001657	Syac.g_00319	Syai.g_02619
OG0001658	Syac.g_02352	Syai.g_02775
OG0001659	Syac.g_01478	Syai.g_01759
OG0001660	Syac.g_00381, Syac.g_01997	Syai.g_00509, Syai.g_02554
OG0001667	Syac.g_00472	Syai.g_01923
OG0001672	Syac.g_00437	Syai.g_02488, Syai.g_02489
OG0001673	Syac.g_01973	Syai.g_00532
OG0001675	Syac.g_01232	Syai.g_01443
OG0001676	Syac.g_02051	Syai.g_00444
OG0001677	Syac.g_02069	Syai.g_00430
OG0001677	Syac.g_01450	Syai.g_01762
OG0001678	Syac.g_02188	Syai.g_00322
OG0001679	Syac.g_01788	Syai.g_00756
OG0001680	Syac.g_00788	Syai.g_02124
OG0001680	Syac.g_00526	Syai.g_02394
OG0001682	Syac.g_00627	Syai.g_01152
OG0001682	Syac.g_01277	Syai.g_01396
OG0001691	Syac.g_00950	Syai.g_01064
OG0001692	Syac.g_01626	Syai.g_00959
OG0001694	Syac.g_02255	Syai.g_00257
OG0001695	Syac.g_02457	Syai.g_02894
OG0001702	Syac.g_00421	Syai.g_02511, Syai.g_02510, Syai.g_02509
OG0001703	Syac.g_01914	Syai.g_00630
OG0001712	Syac.g_01065	Syai.g_01634
OG0001713	Syac.g_00783	Syai.g_02130
OG0001715	Syac.g_01035	Syai.g_01166
OG0001716	Syac.g_00816	Syai.g_02081, Syai.g_02082
OG0001717	Syac.g_00306	Syai.g_02632
OG0001729	Syac.g_01962	Syai.g_00545
OG0001730	Syac.g_01955	Syai.g_00552
OG0001731	Syac.g_00602	Syai.g_02315
OG0001735	Syac.g_01428	Syai.g_01226
OG0001736	Syac.g_00224	Syai.g_00193
OG0001737	Syac.g_00274	Syai.g_00238
OG0001738	Syac.g_00236	Syai.g_00204
OG0001739	Syac.g_02455	Syai.g_02892
OG0001740	Syac.g_02459	Syai.g_02896
OG0001741	Syac.g_01939, Syac.g_00489	Syai.g_01677
OG0001741	Syac.g_01045	Syai.g_01165
OG0001747	Syac.g_00337	Syai.g_02600
OG0001749	Syac.g_00220	Syai.g_00148, Syai.g_00188
OG0001750	Syac.g_00414	Syai.g_02522
OG0001751	Syac.g_01974	Syai.g_00531, Syai.g_01577
OG0001752	Syac.g_00637	Syai.g_02283
OG0001754	Syac.g_00644	Syai.g_02276
OG0001755	Syac.g_01861	Syai.g_00681
OG0001756	Syac.g_02381	Syai.g_02799
OG0001758	Syac.g_01440	Syai.g_01708
OG0001761	Syac.g_00944	Syai.g_01050
OG0001762	Syac.g_01225	Syai.g_01450
OG0001763	Syac.g_01214	Syai.g_01464, Syai.g_01465
OG0001764	Syac.g_01128	Syai.g_01572
OG0001766	Syac.g_00262	Syai.g_00228
OG0001767	Syac.g_00211	Syai.g_00180
OG0001768	Syac.g_02271	Syai.g_02661
OG0001769	Syac.g_00998	Syai.g_01123
OG0001771	Syac.g_00851	Syai.g_01697
OG0001783	Syac.g_00159	Syai.g_00114
OG0001784	Syac.g_00419	Syai.g_02513
OG0001785	Syac.g_00645	Syai.g_02275
OG0001786	Syac.g_00584	Syai.g_02340
OG0001787	Syac.g_01837	Syai.g_00706
OG0001788	Syac.g_01834	Syai.g_00710, Syai.g_00709
OG0001789	Syac.g_00730	Syai.g_02178
OG0001790	Syac.g_00756	Syai.g_02153
OG0001791	Syac.g_00784	Syai.g_02129
OG0001792	Syac.g_01509	Syai.g_01789
OG0001796	Syac.g_01236	Syai.g_01439
OG0001797	Syac.g_01155	Syai.g_01541
OG0001798	Syac.g_00959	Syai.g_01073
OG0001799	Syac.g_00995	Syai.g_01120
OG0001800	Syac.g_01606	Syai.g_00990
OG0001801	Syac.g_01614	Syai.g_00982
OG0001803	Syac.g_00702	Syai.g_02216
OG0001804	Syac.g_01986	Syai.g_00519
OG0001805	Syac.g_02209	Syai.g_00302
OG0001806	Syac.g_02243	Syai.g_00269
OG0001807	Syac.g_00208	Syai.g_00177
OG0001808	Syac.g_00197	Syai.g_00167
OG0001810	Syac.g_00344	Syai.g_02591
OG0001811	Syac.g_02262	Syai.g_02652
OG0001812	Syac.g_02343	Syai.g_02761
OG0001814	Syac.g_02480	Syai.g_02917, Syai.g_02916
OG0001815	Syac.g_02489	Syai.g_02928
OG0001816	Syac.g_01405	Syai.g_01249
OG0001817	Syac.g_02439	Syai.g_01183, Syai.g_00603, Syai.g_01675, Syai.g_01936, Syai.g_01094, Syai.g_01489
OG0001835	Syac.g_01587	Syai.g_00585, Syai.g_01690
OG0001838	Syac.g_00008	Syai.g_00008
OG0001839	Syac.g_00035	Syai.g_00039
OG0001840	Syac.g_00053	Syai.g_00060
OG0001841	Syac.g_00060	Syai.g_00068
OG0001842	Syac.g_00630	Syai.g_02289
OG0001843	Syac.g_00165	Syai.g_00120
OG0001844	Syac.g_00166	Syai.g_00121
OG0001845	Syac.g_00167	Syai.g_00122
OG0001847	Syac.g_00371	Syai.g_02564, Syai.g_02565
OG0001848	Syac.g_00375	Syai.g_02560
OG0001849	Syac.g_00427	Syai.g_02503
OG0001850	Syac.g_00436	Syai.g_02491
OG0001851	Syac.g_00441	Syai.g_02484
OG0001852	Syac.g_00442	Syai.g_02483
OG0001853	Syac.g_00448	Syai.g_02476
OG0001854	Syac.g_01969	Syai.g_00536
OG0001856	Syac.g_00571	Syai.g_02354
OG0001857	Syac.g_00574	Syai.g_02351
OG0001858	Syac.g_00608	Syai.g_02309
OG0001859	Syac.g_01925	Syai.g_00618
OG0001860	Syac.g_01912	Syai.g_00632
OG0001861	Syac.g_01897	Syai.g_00645
OG0001862	Syac.g_01886	Syai.g_00656
OG0001863	Syac.g_01881	Syai.g_00661
OG0001864	Syac.g_01828	Syai.g_00718
OG0001865	Syac.g_01762	Syai.g_00785
OG0001866	Syac.g_01737	Syai.g_00813
OG0001867	Syac.g_00942	Syai.g_01048
OG0001868	Syac.g_00725	Syai.g_02182
OG0001869	Syac.g_00764	Syai.g_02149
OG0001870	Syac.g_00772	Syai.g_02141
OG0001871	Syac.g_00778	Syai.g_02136
OG0001872	Syac.g_01513	Syai.g_01795
OG0001873	Syac.g_01473	Syai.g_01752
OG0001874	Syac.g_01470	Syai.g_01749
OG0001875	Syac.g_01439	Syai.g_01707
OG0001876	Syac.g_01438	Syai.g_01706
OG0001877	Syac.g_00913	Syai.g_01979
OG0001878	Syac.g_01229	Syai.g_01446
OG0001879	Syac.g_01223	Syai.g_01452
OG0001880	Syac.g_01186	Syai.g_01498
OG0001881	Syac.g_01185	Syai.g_01501
OG0001882	Syac.g_01158	Syai.g_01524
OG0001883	Syac.g_01154	Syai.g_01542
OG0001884	Syac.g_01145	Syai.g_01551
OG0001885	Syac.g_01133	Syai.g_01567
OG0001886	Syac.g_01129	Syai.g_01571
OG0001887	Syac.g_01386	Syai.g_01277
OG0001888	Syac.g_01366	Syai.g_01298
OG0001889	Syac.g_01325	Syai.g_01354
OG0001890	Syac.g_00831	Syai.g_02060
OG0001891	Syac.g_00827	Syai.g_02064
OG0001892	Syac.g_00811	Syai.g_02089
OG0001893	Syac.g_00960	Syai.g_01074
OG0001894	Syac.g_00978	Syai.g_01103
OG0001895	Syac.g_01610	Syai.g_00986
OG0001896	Syac.g_00698	Syai.g_02222
OG0001897	Syac.g_02010	Syai.g_00496
OG0001898	Syac.g_02030	Syai.g_00463
OG0001899	Syac.g_02105	Syai.g_00392
OG0001900	Syac.g_02228	Syai.g_00284
OG0001901	Syac.g_02229	Syai.g_00283
OG0001902	Syac.g_00289	Syai.g_00252
OG0001903	Syac.g_00279	Syai.g_00243
OG0001904	Syac.g_00206	Syai.g_00175
OG0001905	Syac.g_00195	Syai.g_00165
OG0001906	Syac.g_00357	Syai.g_02579
OG0001907	Syac.g_00338	Syai.g_02597
OG0001908	Syac.g_02258	Syai.g_02648
OG0001909	Syac.g_02269	Syai.g_02659
OG0001910	Syac.g_02315	Syai.g_02698
OG0001912	Syac.g_02364	Syai.g_02785
OG0001913	Syac.g_02366	Syai.g_02787
OG0001914	Syac.g_01460	Syai.g_01739
OG0001915	Syac.g_02486	Syai.g_02922
OG0001916	Syac.g_01887	Syai.g_00655
OG0001917	Syac.g_01243	Syai.g_01432
OG0001918	Syac.g_01059	Syai.g_01623
OG0001918	Syac.g_02450	Syai.g_02887
OG0001928	Syac.g_01599, Syac.g_01598, Syac.g_01600	Syai.g_02810
OG0001930	Syac.g_00629	Syai.g_02290
OG0001931	Syac.g_00628	Syai.g_02291
OG0001932	Syac.g_00163	Syai.g_00118
OG0001933	Syac.g_00393	Syai.g_02543
OG0001934	Syac.g_00407	Syai.g_02531
OG0001935	Syac.g_00444	Syai.g_02481
OG0001936	Syac.g_01024	Syai.g_01653
OG0001937	Syac.g_00594	Syai.g_02329
OG0001938	Syac.g_01910	Syai.g_00634
OG0001939	Syac.g_00917	Syai.g_01960
OG0001940	Syac.g_01775	Syai.g_00771
OG0001941	Syac.g_00720	Syai.g_02187
OG0001943	Syac.g_01068	Syai.g_01920
OG0001944	Syac.g_01116	Syai.g_01932
OG0001946	Syac.g_00912	Syai.g_01980
OG0001948	Syac.g_01216	Syai.g_01462
OG0001949	Syac.g_01195	Syai.g_01483
OG0001950	Syac.g_01193	Syai.g_01485
OG0001951	Syac.g_01184	Syai.g_01502
OG0001952	Syac.g_01157	Syai.g_01525
OG0001953	Syac.g_01156	Syai.g_01526
OG0001954	Syac.g_01099	Syai.g_01600
OG0001957	Syac.g_00965	Syai.g_01079
OG0001958	Syac.g_01426	Syai.g_01228
OG0001960	Syac.g_01688	Syai.g_00870
OG0001961	Syac.g_01705	Syai.g_00860
OG0001962	Syac.g_02328	Syai.g_01809
OG0001964	Syac.g_02175	Syai.g_00335
OG0001965	Syac.g_01011	Syai.g_01131
OG0001966	Syac.g_02222	Syai.g_00289
OG0001967	Syac.g_02224	Syai.g_00287
