Orthogroup	Prbf	Syam
OG0001120	Prbf.g_01100	Syam.g_01156
OG0001122	Prbf.g_01080	Syam.g_01184
OG0001123	Prbf.g_01074	Syam.g_01191
OG0001124	Prbf.g_01072	Syam.g_01194
OG0001125	Prbf.g_01070	Syam.g_01196
OG0001126	Prbf.g_01159	Syam.g_00757
OG0001127	Prbf.g_01160	Syam.g_00758
OG0001128	Prbf.g_01162	Syam.g_00764
OG0001129	Prbf.g_01163	Syam.g_00766
OG0001130	Prbf.g_01164	Syam.g_00767
OG0001131	Prbf.g_01705	Syam.g_01337
OG0001132	Prbf.g_00296	Syam.g_01020
OG0001134	Prbf.g_00788	Syam.g_00915
OG0001135	Prbf.g_00785	Syam.g_00917
OG0001136	Prbf.g_00915	Syam.g_01797
OG0001137	Prbf.g_00927	Syam.g_01780
OG0001138	Prbf.g_00948	Syam.g_00898
OG0001139	Prbf.g_00950	Syam.g_00896
OG0001140	Prbf.g_00951	Syam.g_00895
OG0001141	Prbf.g_00952	Syam.g_00894
OG0001142	Prbf.g_00953	Syam.g_00892
OG0001143	Prbf.g_00960	Syam.g_00883
OG0001144	Prbf.g_00965	Syam.g_00873
OG0001145	Prbf.g_00034	Syam.g_01817
OG0001146	Prbf.g_00022	Syam.g_01836
OG0001147	Prbf.g_00002	Syam.g_01665
OG0001148	Prbf.g_00097	Syam.g_00573
OG0001149	Prbf.g_00098	Syam.g_00572
OG0001150	Prbf.g_00099	Syam.g_00571
OG0001151	Prbf.g_00110	Syam.g_00558
OG0001152	Prbf.g_00111	Syam.g_00557
OG0001153	Prbf.g_00189	Syam.g_01652
OG0001154	Prbf.g_00190	Syam.g_01654
OG0001155	Prbf.g_00207	Syam.g_01925
OG0001156	Prbf.g_00210	Syam.g_01928
OG0001157	Prbf.g_00211	Syam.g_01929
OG0001158	Prbf.g_00212	Syam.g_01930
OG0001159	Prbf.g_00213	Syam.g_01931
OG0001160	Prbf.g_00239	Syam.g_01969
OG0001161	Prbf.g_00750	Syam.g_02338
OG0001162	Prbf.g_00812	Syam.g_01257
OG0001163	Prbf.g_00702	Syam.g_01977
OG0001164	Prbf.g_00698	Syam.g_01983
OG0001165	Prbf.g_00695	Syam.g_01988
OG0001166	Prbf.g_00674	Syam.g_02011
OG0001167	Prbf.g_00657	Syam.g_01888
OG0001168	Prbf.g_00655	Syam.g_01890
OG0001169	Prbf.g_00653	Syam.g_01892
OG0001170	Prbf.g_00651	Syam.g_01894
OG0001171	Prbf.g_00641	Syam.g_01904
OG0001172	Prbf.g_00625	Syam.g_00292
OG0001173	Prbf.g_00624	Syam.g_00293
OG0001174	Prbf.g_00616	Syam.g_00301
OG0001175	Prbf.g_00615	Syam.g_00302
OG0001176	Prbf.g_00607	Syam.g_00321
OG0001177	Prbf.g_00605	Syam.g_00319
OG0001178	Prbf.g_00688	Syam.g_01995
OG0001179	Prbf.g_00575	Syam.g_00351
OG0001180	Prbf.g_00552	Syam.g_00378
OG0001181	Prbf.g_00548	Syam.g_00382
OG0001182	Prbf.g_00540	Syam.g_00391
OG0001183	Prbf.g_00535	Syam.g_00396
OG0001184	Prbf.g_00517	Syam.g_00143
OG0001185	Prbf.g_00501	Syam.g_00121
OG0001186	Prbf.g_00476	Syam.g_00076
OG0001187	Prbf.g_00473	Syam.g_00073
OG0001188	Prbf.g_00471	Syam.g_00070
OG0001189	Prbf.g_00455	Syam.g_00054
OG0001190	Prbf.g_00450	Syam.g_02313
OG0001191	Prbf.g_00440	Syam.g_02324
OG0001192	Prbf.g_00435	Syam.g_02330
OG0001193	Prbf.g_00423	Syam.g_02355
OG0001194	Prbf.g_00422	Syam.g_02357
OG0001195	Prbf.g_00421	Syam.g_02358
OG0001196	Prbf.g_00405	Syam.g_02429
OG0001197	Prbf.g_00403	Syam.g_02431
OG0001198	Prbf.g_00396	Syam.g_02443
OG0001199	Prbf.g_01401	Syam.g_02068
OG0001200	Prbf.g_01403	Syam.g_02070
OG0001201	Prbf.g_01436	Syam.g_02122
OG0001202	Prbf.g_01534	Syam.g_02255
OG0001203	Prbf.g_01576	Syam.g_00511
OG0001204	Prbf.g_01582	Syam.g_00282
OG0001205	Prbf.g_01729	Syam.g_01852
OG0001206	Prbf.g_01749	Syam.g_01680
OG0001208	Prbf.g_01765	Syam.g_00585
OG0001209	Prbf.g_01816	Syam.g_00654
OG0001210	Prbf.g_01821	Syam.g_00663
OG0001211	Prbf.g_01831	Syam.g_00678
OG0001212	Prbf.g_01878	Syam.g_01717
OG0001213	Prbf.g_01913	Syam.g_01479
OG0001214	Prbf.g_00984	Syam.g_01466
OG0001215	Prbf.g_01272	Syam.g_00808
OG0001216	Prbf.g_01251	Syam.g_01245
OG0001217	Prbf.g_00280	Syam.g_01403
OG0001218	Prbf.g_00855	Syam.g_01662
OG0001219	Prbf.g_01146	Syam.g_01080
OG0001220	Prbf.g_01189	Syam.g_01754
OG0001221	Prbf.g_01309	Syam.g_01334
OG0001222	Prbf.g_01067	Syam.g_01111
OG0001224	Prbf.g_01166	Syam.g_00770
OG0001225	Prbf.g_01168	Syam.g_00772
OG0001226	Prbf.g_01921	Syam.g_01425
OG0001227	Prbf.g_00870	Syam.g_02340
OG0001228	Prbf.g_00968	Syam.g_01858
OG0001229	Prbf.g_00856	Syam.g_00796
OG0001230	Prbf.g_00150	Syam.g_01603
OG0001231	Prbf.g_01706	Syam.g_00017
OG0001232	Prbf.g_00670	Syam.g_02022
OG0001233	Prbf.g_00650	Syam.g_01895
OG0001234	Prbf.g_00613	Syam.g_00306
OG0001235	Prbf.g_00609	Syam.g_00313
OG0001236	Prbf.g_00520	Syam.g_00146
OG0001237	Prbf.g_00516	Syam.g_00141
OG0001238	Prbf.g_00439	Syam.g_02326
OG0001239	Prbf.g_01398	Syam.g_02065
OG0001240	Prbf.g_01419	Syam.g_02105
OG0001241	Prbf.g_01429	Syam.g_02115
OG0001242	Prbf.g_01449	Syam.g_02145
OG0001244	Prbf.g_01471	Syam.g_02188
OG0001245	Prbf.g_00879	Syam.g_01057
OG0001247	Prbf.g_01279	Syam.g_01253
OG0001248	Prbf.g_01277	Syam.g_01256
OG0001249	Prbf.g_01675	Syam.g_00436
OG0001250	Prbf.g_01202	Syam.g_00731
OG0001251	Prbf.g_00837	Syam.g_02365
OG0001252	Prbf.g_01161	Syam.g_00763
OG0001253	Prbf.g_01924	Syam.g_01021
OG0001254	Prbf.g_00786	Syam.g_00916
OG0001255	Prbf.g_00900	Syam.g_01056
OG0001256	Prbf.g_00246	Syam.g_01976
OG0001258	Prbf.g_00697	Syam.g_01986
OG0001259	Prbf.g_00652	Syam.g_01893
OG0001260	Prbf.g_00635	Syam.g_01912
OG0001261	Prbf.g_00567	Syam.g_00360
OG0001263	Prbf.g_01458	Syam.g_02159
OG0001265	Prbf.g_01448	Syam.g_02143
OG0001266	Prbf.g_01538	Syam.g_02259
OG0001267	Prbf.g_01620	Syam.g_00230
OG0001268	Prbf.g_01683	Syam.g_00463
OG0001269	Prbf.g_01190	Syam.g_00956
OG0001270	Prbf.g_01718	Syam.g_01871
OG0001271	Prbf.g_01755	Syam.g_01671
OG0001272	Prbf.g_01769	Syam.g_00589
OG0001273	Prbf.g_00978	Syam.g_01472
OG0001274	Prbf.g_01562	Syam.g_02285
OG0001275	Prbf.g_01089	Syam.g_01174
OG0001276	Prbf.g_01075	Syam.g_01190
OG0001277	Prbf.g_00417	Syam.g_02415
OG0001278	Prbf.g_00972	Syam.g_00862
OG0001279	Prbf.g_00339	Syam.g_01590
OG0001280	Prbf.g_00027	Syam.g_01827
OG0001281	Prbf.g_00021	Syam.g_01837
OG0001282	Prbf.g_00096	Syam.g_00574
OG0001283	Prbf.g_00408	Syam.g_02424
OG0001284	Prbf.g_00232	Syam.g_01960
OG0001285	Prbf.g_00667	Syam.g_02380
OG0001286	Prbf.g_00554	Syam.g_00376
OG0001287	Prbf.g_00494	Syam.g_00113
OG0001288	Prbf.g_00483	Syam.g_00102
OG0001289	Prbf.g_01413	Syam.g_02089
OG0001290	Prbf.g_01428	Syam.g_02114
OG0001291	Prbf.g_01466	Syam.g_02170
OG0001292	Prbf.g_01587	Syam.g_00276
OG0001293	Prbf.g_01600	Syam.g_00256
OG0001295	Prbf.g_00824	Syam.g_00665
OG0001296	Prbf.g_01792	Syam.g_00617
OG0001297	Prbf.g_01797	Syam.g_00621
OG0001298	Prbf.g_01858	Syam.g_01738
OG0001299	Prbf.g_01015	Syam.g_01371
OG0001300	Prbf.g_01268	Syam.g_00800
OG0001301	Prbf.g_01263	Syam.g_00786
OG0001302	Prbf.g_01150	Syam.g_01437
OG0001303	Prbf.g_00731	Syam.g_01082
OG0001304	Prbf.g_01062	Syam.g_01204
OG0001305	Prbf.g_01174	Syam.g_00780
OG0001306	Prbf.g_00903	Syam.g_01811
OG0001307	Prbf.g_00070	Syam.g_00945
OG0001308	Prbf.g_00167	Syam.g_01623
OG0001309	Prbf.g_00274	Syam.g_00628
OG0001311	Prbf.g_01073	Syam.g_01192
OG0001312	Prbf.g_01137	Syam.g_01092
OG0001314	Prbf.g_00372	Syam.g_01445
OG0001315	Prbf.g_00865	Syam.g_00394
OG0001316	Prbf.g_01470	Syam.g_02176
OG0001317	Prbf.g_01572	Syam.g_00505
OG0001319	Prbf.g_01613	Syam.g_00241
OG0001321	Prbf.g_01735	Syam.g_01846
OG0001322	Prbf.g_01736	Syam.g_01845
OG0001323	Prbf.g_01802	Syam.g_00631
OG0001324	Prbf.g_01267	Syam.g_00799
OG0001325	Prbf.g_01032	Syam.g_01241
OG0001327	Prbf.g_01332	Syam.g_01359
OG0001328	Prbf.g_00045	Syam.g_01340
OG0001330	Prbf.g_00263	Syam.g_01819
OG0001331	Prbf.g_00101	Syam.g_00569
OG0001332	Prbf.g_00203	Syam.g_01919
OG0001333	Prbf.g_00656	Syam.g_01889
OG0001334	Prbf.g_00532	Syam.g_00405
OG0001335	Prbf.g_00531	Syam.g_00406
OG0001337	Prbf.g_01670	Syam.g_00402, Syam.g_00424
OG0001338	Prbf.g_01673	Syam.g_00419, Syam.g_00985, Syam.g_01533, Syam.g_00428
OG0001339	Prbf.g_01431	Syam.g_02117
OG0001340	Prbf.g_01671	Syam.g_00425
OG0001341	Prbf.g_00863	Syam.g_00795
OG0001343	Prbf.g_00840	Syam.g_02361
OG0001344	Prbf.g_00922	Syam.g_01790
OG0001345	Prbf.g_00938	Syam.g_01764
OG0001346	Prbf.g_00025	Syam.g_01831
OG0001348	Prbf.g_00826	Syam.g_00750
OG0001350	Prbf.g_01575	Syam.g_00510
OG0001351	Prbf.g_01741	Syam.g_01695
OG0001352	Prbf.g_01283	Syam.g_00644
OG0001353	Prbf.g_01212	Syam.g_00742
OG0001354	Prbf.g_01107	Syam.g_01145
OG0001355	Prbf.g_01053	Syam.g_00957
OG0001356	Prbf.g_00705	Syam.g_00751
OG0001357	Prbf.g_00052	Syam.g_00449
OG0001359	Prbf.g_00839	Syam.g_02360
OG0001362	Prbf.g_00171	Syam.g_01628
OG0001363	Prbf.g_00173	Syam.g_01630
OG0001364	Prbf.g_00529	Syam.g_00158
OG0001368	Prbf.g_00051, Prbf.g_00309, Prbf.g_00374	Syam.g_00283
OG0001370	Prbf.g_01746	Syam.g_01536, Syam.g_01942, Syam.g_02033, Syam.g_02379
OG0001372	Prbf.g_01922	Syam.g_00450, Syam.g_00984
OG0001375	Prbf.g_00841	Syam.g_02362
OG0001379	Prbf.g_00032	Syam.g_01821
OG0001380	Prbf.g_00853, Prbf.g_00066	Syam.g_01409
OG0001381	Prbf.g_00893	Syam.g_00939
OG0001382	Prbf.g_00063	Syam.g_01557
OG0001394	Prbf.g_01305	Syam.g_01321
OG0001397	Prbf.g_00172	Syam.g_01629
OG0001398	Prbf.g_00801	Syam.g_01052
OG0001401	Prbf.g_01207	Syam.g_00738, Syam.g_00737
OG0001402	Prbf.g_01907	Syam.g_01490
OG0001404	Prbf.g_01395	Syam.g_02061
OG0001407	Prbf.g_00059	Syam.g_00645
OG0001414	Prbf.g_01567	Syam.g_00940
OG0001419	Prbf.g_00060	Syam.g_00646
OG0001421	Prbf.g_00247	Syam.g_01019
OG0001422	Prbf.g_00056	Syam.g_01822
OG0001423	Prbf.g_00361	Syam.g_00534, Syam.g_00553, Syam.g_00548
OG0001425	Prbf.g_00436	Syam.g_02329
OG0001428	Prbf.g_01506	Syam.g_02220
OG0001429	Prbf.g_01145	Syam.g_01083
OG0001430	Prbf.g_00854	Syam.g_02305
OG0001433	Prbf.g_00706	Syam.g_00752
OG0001434	Prbf.g_01300	Syam.g_01316
OG0001435	Prbf.g_01324	Syam.g_01353
OG0001443	Prbf.g_00857	Syam.g_02335
OG0001448	Prbf.g_01739	Syam.g_02342
OG0001460	Prbf.g_00707	Syam.g_00753
OG0001461	Prbf.g_01379	Syam.g_00928
OG0001465	Prbf.g_01256	Syam.g_01250
OG0001467	Prbf.g_00090	Syam.g_01438
OG0001468	Prbf.g_00849	Syam.g_01435
OG0001472	Prbf.g_01930	Syam.g_00833
OG0001476	Prbf.g_00925	Syam.g_01784
OG0001477	Prbf.g_00316	Syam.g_00789
OG0001484	Prbf.g_00262	Syam.g_02378
OG0001487	Prbf.g_00197	Syam.g_01661
OG0001488	Prbf.g_00931	Syam.g_01774
OG0001489	Prbf.g_00543	Syam.g_00387
OG0001496	Prbf.g_00318	Syam.g_00791
OG0001497	Prbf.g_00317	Syam.g_00790
OG0001498	Prbf.g_01702	Syam.g_00490
OG0001510	Prbf.g_00490, Prbf.g_00489	Syam.g_00109
OG0001511	Prbf.g_01440	Syam.g_02129
OG0001512	Prbf.g_00861	Syam.g_00512
OG0001514	Prbf.g_00319	Syam.g_00792
OG0001515	Prbf.g_01270	Syam.g_00804
OG0001516	Prbf.g_01012	Syam.g_01374
OG0001517	Prbf.g_01679	Syam.g_00458
OG0001518	Prbf.g_00437	Syam.g_02328
OG0001519	Prbf.g_00432	Syam.g_02337
OG0001526	Prbf.g_01383	Syam.g_02183
OG0001527	Prbf.g_01844	Syam.g_00693
OG0001529	Prbf.g_01363	Syam.g_00047
OG0001530	Prbf.g_01439	Syam.g_02127
OG0001531	Prbf.g_01577	Syam.g_00513
OG0001532	Prbf.g_00949	Syam.g_00897
OG0001534	Prbf.g_01061	Syam.g_01205
OG0001535	Prbf.g_01077	Syam.g_01188
OG0001536	Prbf.g_01121	Syam.g_01119
OG0001537	Prbf.g_01308	Syam.g_01333
OG0001538	Prbf.g_01240	Syam.g_01285
OG0001539	Prbf.g_01330	Syam.g_01357
OG0001540	Prbf.g_01460	Syam.g_02161
OG0001541	Prbf.g_01514	Syam.g_02229
OG0001542	Prbf.g_01520	Syam.g_02238
OG0001543	Prbf.g_00040	Syam.g_02271
OG0001544	Prbf.g_00433	Syam.g_02336
OG0001545	Prbf.g_00418	Syam.g_02414
OG0001549	Prbf.g_01180	Syam.g_01761
OG0001557	Prbf.g_01304	Syam.g_01320
OG0001559	Prbf.g_01438	Syam.g_02126
OG0001560	Prbf.g_01427	Syam.g_02113
OG0001561	Prbf.g_01071	Syam.g_01195
OG0001562	Prbf.g_01084	Syam.g_01180
OG0001563	Prbf.g_00559	Syam.g_00370
OG0001564	Prbf.g_01382	Syam.g_02383
OG0001572	Prbf.g_00338	Syam.g_00531
OG0001574	Prbf.g_01842	Syam.g_00691
OG0001575	Prbf.g_01847	Syam.g_00696
OG0001576	Prbf.g_00012	Syam.g_01699
OG0001577	Prbf.g_00913	Syam.g_01799
OG0001579	Prbf.g_01668	Syam.g_00418
OG0001580	Prbf.g_01370	Syam.g_02300
OG0001589	Prbf.g_00648	Syam.g_01897
OG0001591	Prbf.g_01291	Syam.g_01363
OG0001592	Prbf.g_01369	Syam.g_02301
OG0001614	Prbf.g_00502	Syam.g_00123
OG0001616	Prbf.g_00941	Syam.g_00909
OG0001617	Prbf.g_01266	Syam.g_00797
OG0001619	Prbf.g_01128	Syam.g_01108
OG0001620	Prbf.g_01687	Syam.g_00470
OG0001621	Prbf.g_01592	Syam.g_00267
OG0001622	Prbf.g_00409	Syam.g_02423
OG0001636	Prbf.g_01357	Syam.g_00040
OG0001638	Prbf.g_00682	Syam.g_02001
OG0001639	Prbf.g_00206	Syam.g_01924
OG0001640	Prbf.g_01158	Syam.g_00756
OG0001641	Prbf.g_01096	Syam.g_01164
OG0001643	Prbf.g_00987	Syam.g_01463
OG0001644	Prbf.g_01042	Syam.g_01229
OG0001654	Prbf.g_00204	Syam.g_01922
OG0001656	Prbf.g_01667	Syam.g_00413
OG0001657	Prbf.g_01489	Syam.g_02202
OG0001658	Prbf.g_01365	Syam.g_02312
OG0001659	Prbf.g_00821	Syam.g_00901
OG0001676	Prbf.g_01669	Syam.g_00412
OG0001678	Prbf.g_00626	Syam.g_00291
OG0001691	Prbf.g_01156	Syam.g_01497
OG0001693	Prbf.g_00749	Syam.g_00775
OG0001717	Prbf.g_00323	Syam.g_02215
OG0001733	Prbf.g_00709	Syam.g_01219
OG0001758	Prbf.g_00715	Syam.g_00551
OG0001769	Prbf.g_00866	Syam.g_01449
OG0001771	Prbf.g_00766	Syam.g_00958
OG0001795	Prbf.g_00726, Prbf.g_00851	Syam.g_01940
OG0001836	Prbf.g_00092	Syam.g_00760
OG0001875	Prbf.g_00716	Syam.g_00550
OG0001876	Prbf.g_00717	Syam.g_00549
OG0001916	Prbf.g_01779	Syam.g_00600
OG0001917	Prbf.g_01076	Syam.g_01189
OG0001965	Prbf.g_00759	Syam.g_01439
OG0002106	Prbf.g_00054	Syam.g_00522
OG0002177	Prbf.g_01918	Syam.g_01406
OG0002377	Prbf.g_00093	Syam.g_00761
