Orthogroup	Prbf	Prah
OG0001122	Prbf.g_01080	Prah.g_00849
OG0001123	Prbf.g_01074	Prah.g_00856
OG0001124	Prbf.g_01072	Prah.g_00858
OG0001125	Prbf.g_01070	Prah.g_00860
OG0001126	Prbf.g_01159	Prah.g_00903
OG0001127	Prbf.g_01160	Prah.g_00904
OG0001128	Prbf.g_01162	Prah.g_00907
OG0001129	Prbf.g_01163	Prah.g_00908
OG0001130	Prbf.g_01164	Prah.g_00909
OG0001131	Prbf.g_01705	Prah.g_00893
OG0001132	Prbf.g_00296	Prah.g_00539
OG0001133	Prbf.g_00094	Prah.g_00521
OG0001134	Prbf.g_00788	Prah.g_02524
OG0001135	Prbf.g_00785	Prah.g_02526
OG0001136	Prbf.g_00915	Prah.g_01324
OG0001137	Prbf.g_00927	Prah.g_01305
OG0001138	Prbf.g_00948	Prah.g_01253
OG0001139	Prbf.g_00950	Prah.g_01251
OG0001140	Prbf.g_00951	Prah.g_01250
OG0001141	Prbf.g_00952	Prah.g_01249
OG0001142	Prbf.g_00953	Prah.g_01248
OG0001143	Prbf.g_00960	Prah.g_01264
OG0001144	Prbf.g_00965	Prah.g_01273
OG0001145	Prbf.g_00034	Prah.g_01353
OG0001146	Prbf.g_00022	Prah.g_01369
OG0001147	Prbf.g_00002	Prah.g_00323
OG0001148	Prbf.g_00097	Prah.g_01577
OG0001149	Prbf.g_00098	Prah.g_01578
OG0001150	Prbf.g_00099	Prah.g_01579
OG0001151	Prbf.g_00110	Prah.g_01591
OG0001152	Prbf.g_00111	Prah.g_01592
OG0001153	Prbf.g_00189	Prah.g_00366
OG0001154	Prbf.g_00190	Prah.g_00365
OG0001155	Prbf.g_00207	Prah.g_01617
OG0001156	Prbf.g_00210	Prah.g_01620
OG0001157	Prbf.g_00211	Prah.g_00538
OG0001158	Prbf.g_00212	Prah.g_01621
OG0001159	Prbf.g_00213	Prah.g_01622
OG0001160	Prbf.g_00239	Prah.g_01651
OG0001161	Prbf.g_00750	Prah.g_00541
OG0001162	Prbf.g_00812	Prah.g_01050
OG0001163	Prbf.g_00702	Prah.g_01665
OG0001164	Prbf.g_00698	Prah.g_01670
OG0001165	Prbf.g_00695	Prah.g_01673
OG0001166	Prbf.g_00674	Prah.g_01699
OG0001167	Prbf.g_00657	Prah.g_01725
OG0001168	Prbf.g_00655	Prah.g_01727
OG0001169	Prbf.g_00653	Prah.g_01729
OG0001170	Prbf.g_00651	Prah.g_01731
OG0001171	Prbf.g_00641	Prah.g_01742
OG0001172	Prbf.g_00625	Prah.g_02068
OG0001173	Prbf.g_00624	Prah.g_02067
OG0001174	Prbf.g_00616	Prah.g_02059
OG0001175	Prbf.g_00615	Prah.g_02058
OG0001176	Prbf.g_00607	Prah.g_02042
OG0001177	Prbf.g_00605	Prah.g_02044
OG0001178	Prbf.g_00688	Prah.g_01682
OG0001179	Prbf.g_00575	Prah.g_02013
OG0001180	Prbf.g_00552	Prah.g_01988
OG0001181	Prbf.g_00548	Prah.g_01984
OG0001182	Prbf.g_00540	Prah.g_01976
OG0001183	Prbf.g_00535	Prah.g_01965
OG0001184	Prbf.g_00517	Prah.g_02239
OG0001185	Prbf.g_00501	Prah.g_00156
OG0001186	Prbf.g_00476	Prah.g_00088
OG0001187	Prbf.g_00473	Prah.g_00085
OG0001188	Prbf.g_00471	Prah.g_00080
OG0001189	Prbf.g_00455	Prah.g_00057
OG0001190	Prbf.g_00450	Prah.g_02490
OG0001191	Prbf.g_00440	Prah.g_02503
OG0001192	Prbf.g_00435	Prah.g_02508
OG0001193	Prbf.g_00423	Prah.g_02548
OG0001194	Prbf.g_00422	Prah.g_02550
OG0001195	Prbf.g_00421	Prah.g_02551
OG0001196	Prbf.g_00405	Prah.g_02587
OG0001197	Prbf.g_00403	Prah.g_02589
OG0001198	Prbf.g_00396	Prah.g_02601
OG0001199	Prbf.g_01401	Prah.g_01844
OG0001200	Prbf.g_01403	Prah.g_01846
OG0001201	Prbf.g_01436	Prah.g_01898
OG0001202	Prbf.g_01534	Prah.g_02359
OG0001204	Prbf.g_01582	Prah.g_02077
OG0001205	Prbf.g_01729	Prah.g_00240
OG0001206	Prbf.g_01749	Prah.g_00291
OG0001207	Prbf.g_01760	Prah.g_01575
OG0001208	Prbf.g_01765	Prah.g_01564
OG0001209	Prbf.g_01816	Prah.g_01498
OG0001210	Prbf.g_01821	Prah.g_01484
OG0001211	Prbf.g_01831	Prah.g_01467
OG0001212	Prbf.g_01878	Prah.g_01407
OG0001213	Prbf.g_01913	Prah.g_00510
OG0001214	Prbf.g_00984	Prah.g_00499
OG0001215	Prbf.g_01272	Prah.g_00973
OG0001216	Prbf.g_01251	Prah.g_00885
OG0001217	Prbf.g_00280	Prah.g_01447
OG0001218	Prbf.g_00855	Prah.g_00356
OG0001219	Prbf.g_01146	Prah.g_00755
OG0001220	Prbf.g_01189	Prah.g_00575
OG0001221	Prbf.g_01309	Prah.g_00715
OG0001222	Prbf.g_01067	Prah.g_02517
OG0001223	Prbf.g_01099	Prah.g_00824
OG0001224	Prbf.g_01166	Prah.g_00911
OG0001225	Prbf.g_01168	Prah.g_00913
OG0001226	Prbf.g_01921	Prah.g_01192
OG0001227	Prbf.g_00870	Prah.g_01601
OG0001228	Prbf.g_00968	Prah.g_01278
OG0001229	Prbf.g_00856	Prah.g_01663
OG0001230	Prbf.g_00150	Prah.g_00418
OG0001231	Prbf.g_01706	Prah.g_00018
OG0001232	Prbf.g_00670	Prah.g_01704
OG0001233	Prbf.g_00650	Prah.g_01732
OG0001234	Prbf.g_00613	Prah.g_02055
OG0001235	Prbf.g_00609	Prah.g_02047
OG0001236	Prbf.g_00520	Prah.g_02235
OG0001237	Prbf.g_00516	Prah.g_02240
OG0001238	Prbf.g_00439	Prah.g_02504
OG0001239	Prbf.g_01398	Prah.g_01841
OG0001240	Prbf.g_01419	Prah.g_01881
OG0001241	Prbf.g_01429	Prah.g_01891
OG0001242	Prbf.g_01449	Prah.g_00185
OG0001243	Prbf.g_01456	Prah.g_02251
OG0001244	Prbf.g_01471	Prah.g_02279
OG0001245	Prbf.g_00879	Prah.g_01181
OG0001247	Prbf.g_01279	Prah.g_00625
OG0001248	Prbf.g_01277	Prah.g_00981
OG0001249	Prbf.g_01675	Prah.g_01946
OG0001250	Prbf.g_01202	Prah.g_00597
OG0001252	Prbf.g_01161	Prah.g_00906
OG0001253	Prbf.g_01924	Prah.g_01176
OG0001254	Prbf.g_00786	Prah.g_02525
OG0001255	Prbf.g_00900	Prah.g_01037
OG0001256	Prbf.g_00246	Prah.g_01658
OG0001258	Prbf.g_00697	Prah.g_01671
OG0001259	Prbf.g_00652	Prah.g_01730
OG0001260	Prbf.g_00635	Prah.g_01761
OG0001261	Prbf.g_00567	Prah.g_02004
OG0001263	Prbf.g_01458	Prah.g_02253
OG0001265	Prbf.g_01448	Prah.g_00187
OG0001266	Prbf.g_01538	Prah.g_02363
OG0001267	Prbf.g_01620	Prah.g_02134
OG0001268	Prbf.g_01683	Prah.g_01934
OG0001269	Prbf.g_01190	Prah.g_00579
OG0001270	Prbf.g_01718	Prah.g_00228
OG0001271	Prbf.g_01755	Prah.g_00309
OG0001272	Prbf.g_01769	Prah.g_01560
OG0001273	Prbf.g_00978	Prah.g_00506
OG0001274	Prbf.g_01562	Prah.g_02393
OG0001275	Prbf.g_01089	Prah.g_00837
OG0001276	Prbf.g_01075	Prah.g_00855
OG0001277	Prbf.g_00417	Prah.g_02573
OG0001278	Prbf.g_00972	Prah.g_01284
OG0001279	Prbf.g_00339	Prah.g_00431
OG0001280	Prbf.g_00027	Prah.g_01361
OG0001281	Prbf.g_00021	Prah.g_01370
OG0001283	Prbf.g_00408	Prah.g_02582
OG0001285	Prbf.g_00667	Prah.g_01709
OG0001286	Prbf.g_00554	Prah.g_01990
OG0001287	Prbf.g_00494	Prah.g_00148
OG0001288	Prbf.g_00483	Prah.g_00130
OG0001290	Prbf.g_01428	Prah.g_01890
OG0001291	Prbf.g_01466	Prah.g_02263
OG0001292	Prbf.g_01587	Prah.g_02083
OG0001293	Prbf.g_01600	Prah.g_02108
OG0001295	Prbf.g_00824	Prah.g_01481
OG0001296	Prbf.g_01792	Prah.g_01531
OG0001297	Prbf.g_01797	Prah.g_01527
OG0001298	Prbf.g_01858	Prah.g_01435
OG0001300	Prbf.g_01268	Prah.g_00986
OG0001301	Prbf.g_01263	Prah.g_01023
OG0001302	Prbf.g_01150	Prah.g_01802
OG0001303	Prbf.g_00731	Prah.g_00756
OG0001307	Prbf.g_00070	Prah.g_00326
OG0001308	Prbf.g_00167	Prah.g_00396
OG0001309	Prbf.g_00274	Prah.g_01521
OG0001310	Prbf.g_00680	Prah.g_01693
OG0001311	Prbf.g_01073	Prah.g_00857
OG0001312	Prbf.g_01137	Prah.g_00766
OG0001316	Prbf.g_01470	Prah.g_02269
OG0001319	Prbf.g_01613	Prah.g_02124
OG0001321	Prbf.g_01735	Prah.g_00253
OG0001322	Prbf.g_01736	Prah.g_00254
OG0001323	Prbf.g_01802	Prah.g_01518
OG0001324	Prbf.g_01267	Prah.g_00987
OG0001327	Prbf.g_01332	Prah.g_00555
OG0001328	Prbf.g_00045	Prah.g_00722
OG0001329	Prbf.g_00734	Prah.g_01213
OG0001330	Prbf.g_00263	Prah.g_01354
OG0001331	Prbf.g_00101	Prah.g_01581
OG0001332	Prbf.g_00203	Prah.g_01605
OG0001333	Prbf.g_00656	Prah.g_01726
OG0001334	Prbf.g_00532	Prah.g_01961
OG0001335	Prbf.g_00531	Prah.g_01960
OG0001337	Prbf.g_01670	Prah.g_01950
OG0001339	Prbf.g_01431	Prah.g_01893
OG0001340	Prbf.g_01671	Prah.g_01949
OG0001341	Prbf.g_00863	Prah.g_00615
OG0001344	Prbf.g_00922	Prah.g_01317
OG0001348	Prbf.g_00826	Prah.g_02412
OG0001350	Prbf.g_01575	Prah.g_01778
OG0001351	Prbf.g_01741	Prah.g_00256
OG0001352	Prbf.g_01283	Prah.g_01029
OG0001353	Prbf.g_01212	Prah.g_00606
OG0001354	Prbf.g_01107	Prah.g_00813
OG0001355	Prbf.g_01053	Prah.g_00710
OG0001356	Prbf.g_00705	Prah.g_02519, Prah.g_01163
OG0001357	Prbf.g_00052	Prah.g_00215, Prah.g_01175
OG0001362	Prbf.g_00171	Prah.g_00390
OG0001363	Prbf.g_00173	Prah.g_00388
OG0001365	Prbf.g_00446	Prah.g_02495
OG0001369	Prbf.g_01418	Prah.g_01880
OG0001370	Prbf.g_01746	Prah.g_00617
OG0001371	Prbf.g_01284	Prah.g_01789
OG0001372	Prbf.g_01922	Prah.g_01812
OG0001379	Prbf.g_00032	Prah.g_01356
OG0001380	Prbf.g_00853, Prbf.g_00066	Prah.g_00571
OG0001381	Prbf.g_00893	Prah.g_00895
OG0001382	Prbf.g_00063	Prah.g_00891
OG0001394	Prbf.g_01305	Prah.g_00700
OG0001397	Prbf.g_00172	Prah.g_00389
OG0001398	Prbf.g_00801	Prah.g_01180
OG0001401	Prbf.g_01207	Prah.g_00602
OG0001402	Prbf.g_01907	Prah.g_00522
OG0001403	Prbf.g_01353	Prah.g_00037
OG0001409	Prbf.g_00926	Prah.g_01307
OG0001410	Prbf.g_00069	Prah.g_00325
OG0001414	Prbf.g_01567	Prah.g_01786
OG0001415	Prbf.g_01569	Prah.g_01412
OG0001418	Prbf.g_01278	Prah.g_02051
OG0001422	Prbf.g_00056	Prah.g_00282
OG0001423	Prbf.g_00361	Prah.g_01078
OG0001425	Prbf.g_00436	Prah.g_02507
OG0001431	Prbf.g_00816	Prah.g_00998
OG0001433	Prbf.g_00706	Prah.g_01162
OG0001434	Prbf.g_01300	Prah.g_00696
OG0001435	Prbf.g_01324	Prah.g_00737
OG0001437	Prbf.g_01568	Prah.g_01411
OG0001443	Prbf.g_00857	Prah.g_01664
OG0001446	Prbf.g_00291	Prah.g_01211
OG0001450	Prbf.g_01275	Prah.g_00965
OG0001451	Prbf.g_01178	Prah.g_00866
OG0001455	Prbf.g_00862	Prah.g_02425
OG0001460	Prbf.g_00707	Prah.g_01161
OG0001461	Prbf.g_01379	Prah.g_00260
OG0001463	Prbf.g_01627	Prah.g_02142
OG0001464	Prbf.g_01672	Prah.g_01948
OG0001477	Prbf.g_00316	Prah.g_01020
OG0001484	Prbf.g_00262	Prah.g_00892
OG0001485	Prbf.g_00346	Prah.g_01609
OG0001487	Prbf.g_00197	Prah.g_00357
OG0001488	Prbf.g_00931	Prah.g_01301
OG0001489	Prbf.g_00543	Prah.g_01979
OG0001491	Prbf.g_01153	Prah.g_01231, Prah.g_01233
OG0001496	Prbf.g_00318	Prah.g_01016
OG0001497	Prbf.g_00317	Prah.g_01019
OG0001498	Prbf.g_01702	Prah.g_00206
OG0001500	Prbf.g_01602	Prah.g_01785
OG0001501	Prbf.g_01334	Prah.g_01344
OG0001503	Prbf.g_00285	Prah.g_01803
OG0001506	Prbf.g_00201	Prah.g_01217
OG0001510	Prbf.g_00490, Prbf.g_00489	Prah.g_00143
OG0001511	Prbf.g_01440	Prah.g_01906
OG0001512	Prbf.g_00861	Prah.g_01775
OG0001513	Prbf.g_00761	Prah.g_01194
OG0001514	Prbf.g_00319	Prah.g_01015
OG0001515	Prbf.g_01270	Prah.g_00978
OG0001516	Prbf.g_01012	Prah.g_00453
OG0001517	Prbf.g_01679	Prah.g_01939
OG0001518	Prbf.g_00437	Prah.g_02506
OG0001519	Prbf.g_00432	Prah.g_02515
OG0001525	Prbf.g_00728	Prah.g_01202
OG0001527	Prbf.g_01844	Prah.g_01453
OG0001529	Prbf.g_01363	Prah.g_00050
OG0001530	Prbf.g_01439	Prah.g_01903
OG0001531	Prbf.g_01577	Prah.g_01774
OG0001532	Prbf.g_00949	Prah.g_01252
OG0001534	Prbf.g_01061	Prah.g_00865
OG0001535	Prbf.g_01077	Prah.g_00853
OG0001536	Prbf.g_01121	Prah.g_00792
OG0001537	Prbf.g_01308	Prah.g_00707
OG0001538	Prbf.g_01240	Prah.g_00662
OG0001539	Prbf.g_01330	Prah.g_00559
OG0001540	Prbf.g_01460	Prah.g_02255
OG0001541	Prbf.g_01514	Prah.g_02318
OG0001542	Prbf.g_01520	Prah.g_02335
OG0001543	Prbf.g_00040	Prah.g_02414
OG0001544	Prbf.g_00433	Prah.g_02514
OG0001545	Prbf.g_00418	Prah.g_02572
OG0001550	Prbf.g_00281	Prah.g_01182
OG0001559	Prbf.g_01438	Prah.g_01902
OG0001560	Prbf.g_01427	Prah.g_01889
OG0001561	Prbf.g_01071	Prah.g_00859
OG0001562	Prbf.g_01084	Prah.g_00845
OG0001563	Prbf.g_00559	Prah.g_01996
OG0001565	Prbf.g_00364	Prah.g_00621
OG0001572	Prbf.g_00338	Prah.g_01101
OG0001574	Prbf.g_01842	Prah.g_01456
OG0001575	Prbf.g_01847	Prah.g_01450
OG0001576	Prbf.g_00012	Prah.g_01379
OG0001577	Prbf.g_00913	Prah.g_01326
OG0001579	Prbf.g_01668	Prah.g_01953
OG0001580	Prbf.g_01370	Prah.g_02479
OG0001588	Prbf.g_01709	Prah.g_02223
OG0001589	Prbf.g_00648	Prah.g_01735
OG0001591	Prbf.g_01291	Prah.g_00552
OG0001592	Prbf.g_01369	Prah.g_02480
OG0001598	Prbf.g_01265	Prah.g_01342
OG0001614	Prbf.g_00502	Prah.g_00158
OG0001616	Prbf.g_00941	Prah.g_01261
OG0001617	Prbf.g_01266	Prah.g_00989
OG0001619	Prbf.g_01128	Prah.g_00782
OG0001620	Prbf.g_01687	Prah.g_01924
OG0001621	Prbf.g_01592	Prah.g_02097
OG0001622	Prbf.g_00409	Prah.g_02581
OG0001636	Prbf.g_01357	Prah.g_00043
OG0001638	Prbf.g_00682	Prah.g_01691
OG0001639	Prbf.g_00206	Prah.g_01616
OG0001640	Prbf.g_01158	Prah.g_00902
OG0001641	Prbf.g_01096	Prah.g_00827
OG0001642	Prbf.g_01191	Prah.g_00580
OG0001643	Prbf.g_00987	Prah.g_00496
OG0001654	Prbf.g_00204	Prah.g_01614
OG0001656	Prbf.g_01667	Prah.g_01954
OG0001657	Prbf.g_01489	Prah.g_02293
OG0001658	Prbf.g_01365	Prah.g_02489
OG0001661	Prbf.g_00357	Prah.g_01208
OG0001676	Prbf.g_01669	Prah.g_01951
OG0001678	Prbf.g_00626	Prah.g_02069
OG0001684	Prbf.g_01871	Prah.g_01419
OG0001691	Prbf.g_01156	Prah.g_00742
OG0001693	Prbf.g_00749	Prah.g_00212
OG0001746	Prbf.g_00807	Prah.g_00213
OG0001747	Prbf.g_01710	Prah.g_02276
OG0001757	Prbf.g_00324, Prbf.g_00350	Prah.g_01198
OG0001758	Prbf.g_00715	Prah.g_01121
OG0001793	Prbf.g_00373, Prbf.g_00308	Prah.g_01174
OG0001795	Prbf.g_00726, Prbf.g_00851	Prah.g_01049
OG0001802	Prbf.g_00334, Prbf.g_00859	Prah.g_00317
OG0001807	Prbf.g_01381	Prah.g_02218
OG0001842	Prbf.g_00294	Prah.g_00139
OG0001875	Prbf.g_00716	Prah.g_01122
OG0001876	Prbf.g_00717	Prah.g_01123
OG0001930	Prbf.g_00293	Prah.g_00140
OG0001931	Prbf.g_00292	Prah.g_00141
OG0001955	Prbf.g_00813	Prah.g_00583
OG0001956	Prbf.g_01184	Prah.g_00565
OG0001963	Prbf.g_00266	Prah.g_01969
OG0001965	Prbf.g_00759	Prah.g_02096
OG0001977	Prbf.g_00427	Prah.g_02542
OG0001996	Prbf.g_01351	Prah.g_00035
OG0002003	Prbf.g_00288	Prah.g_00976
OG0002036	Prbf.g_00257	Prah.g_01675
OG0002052	Prbf.g_01066	Prah.g_02516
OG0002122	Prbf.g_00289	Prah.g_00975
OG0002164	Prbf.g_00844	Prah.g_01219
OG0002165	Prbf.g_00850	Prah.g_01216
OG0002232	Prbf.g_01280	Prah.g_00952
OG0002240	Prbf.g_01451	Prah.g_00320
OG0002340	Prbf.g_01544	Prah.g_02421
OG0002383	Prbf.g_00300	Prah.g_01287
OG0002436	Prbf.g_00763	Prah.g_01164
OG0002439	Prbf.g_00800	Prah.g_00943
OG0002442	Prbf.g_00352	Prah.g_00548
OG0002500	Prbf.g_00270	Prah.g_01599
OG0002564	Prbf.g_00828	Prah.g_01804
OG0002888	Prbf.g_00127	Prah.g_00115
