Orthogroup	Prbf	Prbe
OG0001042	Prbf.g_01645	Prbe.g_01859
OG0001043	Prbf.g_01646	Prbe.g_01860
OG0001044	Prbf.g_01677	Prbe.g_01891
OG0001045	Prbf.g_01686	Prbe.g_01900
OG0001046	Prbf.g_00741	Prbe.g_01033
OG0001047	Prbf.g_01723	Prbe.g_01937
OG0001048	Prbf.g_01724	Prbe.g_01938
OG0001049	Prbf.g_01726	Prbe.g_01940
OG0001050	Prbf.g_01727	Prbe.g_01941
OG0001051	Prbf.g_01728	Prbe.g_01942
OG0001052	Prbf.g_01754	Prbe.g_00662
OG0001053	Prbf.g_01766	Prbe.g_00650
OG0001054	Prbf.g_01781	Prbe.g_00635
OG0001055	Prbf.g_01800	Prbe.g_00616
OG0001056	Prbf.g_01817	Prbe.g_00599
OG0001057	Prbf.g_01822	Prbe.g_00594
OG0001058	Prbf.g_01830	Prbe.g_00586
OG0001059	Prbf.g_01834	Prbe.g_00582
OG0001060	Prbf.g_01840	Prbe.g_00576
OG0001061	Prbf.g_01855	Prbe.g_00561
OG0001062	Prbf.g_01857	Prbe.g_00559
OG0001063	Prbf.g_01859	Prbe.g_00557
OG0001064	Prbf.g_01860	Prbe.g_00556
OG0001065	Prbf.g_01861	Prbe.g_00555
OG0001066	Prbf.g_01862	Prbe.g_00554
OG0001067	Prbf.g_01863	Prbe.g_00553
OG0001068	Prbf.g_01864	Prbe.g_00552
OG0001069	Prbf.g_01865	Prbe.g_00551
OG0001070	Prbf.g_01869	Prbe.g_00547
OG0001071	Prbf.g_01870	Prbe.g_00546
OG0001072	Prbf.g_01872	Prbe.g_00544
OG0001073	Prbf.g_01886	Prbe.g_00530
OG0001074	Prbf.g_01898	Prbe.g_00518
OG0001075	Prbf.g_01899	Prbe.g_00517
OG0001076	Prbf.g_01906	Prbe.g_00510
OG0001077	Prbf.g_01912	Prbe.g_00504
OG0001078	Prbf.g_00983	Prbe.g_01484
OG0001079	Prbf.g_00995	Prbe.g_01472
OG0001080	Prbf.g_01001	Prbe.g_01466
OG0001081	Prbf.g_01003	Prbe.g_01464
OG0001082	Prbf.g_01004	Prbe.g_01463
OG0001083	Prbf.g_01009	Prbe.g_01458
OG0001084	Prbf.g_01010	Prbe.g_01457
OG0001085	Prbf.g_01293	Prbe.g_00444
OG0001086	Prbf.g_01292	Prbe.g_00445
OG0001087	Prbf.g_01274	Prbe.g_00463
OG0001088	Prbf.g_01273	Prbe.g_00464
OG0001089	Prbf.g_01262	Prbe.g_01205
OG0001090	Prbf.g_01252	Prbe.g_01215
OG0001091	Prbf.g_01030	Prbe.g_01437
OG0001092	Prbf.g_01031	Prbe.g_01436
OG0001093	Prbf.g_01036	Prbe.g_01431
OG0001094	Prbf.g_01029	Prbe.g_01438
OG0001095	Prbf.g_01232	Prbe.g_01235
OG0001096	Prbf.g_01218	Prbe.g_01249
OG0001097	Prbf.g_01198	Prbe.g_01269
OG0001098	Prbf.g_01179	Prbe.g_01288
OG0001099	Prbf.g_00833	Prbe.g_00110
OG0001100	Prbf.g_01329	Prbe.g_00408
OG0001101	Prbf.g_01326	Prbe.g_00411
OG0001102	Prbf.g_01323	Prbe.g_00414
OG0001103	Prbf.g_01321	Prbe.g_00416
OG0001104	Prbf.g_01298	Prbe.g_00439
OG0001105	Prbf.g_01294	Prbe.g_00443
OG0001106	Prbf.g_01126	Prbe.g_01341
OG0001107	Prbf.g_01119	Prbe.g_01348
OG0001108	Prbf.g_01115	Prbe.g_01352
OG0001109	Prbf.g_01114	Prbe.g_01353
OG0001110	Prbf.g_01112	Prbe.g_01355
OG0001111	Prbf.g_01111	Prbe.g_01356
OG0001112	Prbf.g_01110	Prbe.g_01357
OG0001113	Prbf.g_01109	Prbe.g_01358
OG0001114	Prbf.g_01108	Prbe.g_01359
OG0001115	Prbf.g_01106	Prbe.g_01361
OG0001116	Prbf.g_01105	Prbe.g_01362
OG0001117	Prbf.g_01104	Prbe.g_01363
OG0001118	Prbf.g_01103	Prbe.g_01364
OG0001119	Prbf.g_01102	Prbe.g_01365
OG0001120	Prbf.g_01100	Prbe.g_01367
OG0001122	Prbf.g_01080	Prbe.g_01387
OG0001123	Prbf.g_01074	Prbe.g_01393
OG0001124	Prbf.g_01072	Prbe.g_01395
OG0001125	Prbf.g_01070	Prbe.g_01397
OG0001126	Prbf.g_01159	Prbe.g_01308
OG0001127	Prbf.g_01160	Prbe.g_01307
OG0001128	Prbf.g_01162	Prbe.g_01305
OG0001129	Prbf.g_01163	Prbe.g_01304
OG0001130	Prbf.g_01164	Prbe.g_01303
OG0001131	Prbf.g_01705	Prbe.g_01919
OG0001132	Prbf.g_00296	Prbe.g_00071
OG0001133	Prbf.g_00094	Prbe.g_00374
OG0001134	Prbf.g_00788	Prbe.g_00041
OG0001135	Prbf.g_00785	Prbe.g_00044
OG0001136	Prbf.g_00915	Prbe.g_01552
OG0001137	Prbf.g_00927	Prbe.g_01540
OG0001138	Prbf.g_00948	Prbe.g_01519
OG0001139	Prbf.g_00950	Prbe.g_01517
OG0001140	Prbf.g_00951	Prbe.g_01516
OG0001141	Prbf.g_00952	Prbe.g_01515
OG0001142	Prbf.g_00953	Prbe.g_01514
OG0001143	Prbf.g_00960	Prbe.g_01507
OG0001144	Prbf.g_00965	Prbe.g_01502
OG0001145	Prbf.g_00034	Prbe.g_00901
OG0001146	Prbf.g_00022	Prbe.g_00889
OG0001147	Prbf.g_00002	Prbe.g_00869
OG0001148	Prbf.g_00097	Prbe.g_00371
OG0001149	Prbf.g_00098	Prbe.g_00370
OG0001150	Prbf.g_00099	Prbe.g_00369
OG0001151	Prbf.g_00110	Prbe.g_00358
OG0001152	Prbf.g_00111	Prbe.g_00357
OG0001153	Prbf.g_00189	Prbe.g_00279
OG0001154	Prbf.g_00190	Prbe.g_00278
OG0001155	Prbf.g_00207	Prbe.g_00261
OG0001156	Prbf.g_00210	Prbe.g_00258
OG0001157	Prbf.g_00211	Prbe.g_00257
OG0001158	Prbf.g_00212	Prbe.g_00256
OG0001159	Prbf.g_00213	Prbe.g_00255
OG0001160	Prbf.g_00239	Prbe.g_00229
OG0001161	Prbf.g_00750	Prbe.g_01042
OG0001162	Prbf.g_00812	Prbe.g_00017
OG0001163	Prbf.g_00702	Prbe.g_00994
OG0001164	Prbf.g_00698	Prbe.g_00990
OG0001165	Prbf.g_00695	Prbe.g_00987
OG0001166	Prbf.g_00674	Prbe.g_00966
OG0001167	Prbf.g_00657	Prbe.g_00949
OG0001168	Prbf.g_00655	Prbe.g_00947
OG0001169	Prbf.g_00653	Prbe.g_00945
OG0001170	Prbf.g_00651	Prbe.g_00943
OG0001171	Prbf.g_00641	Prbe.g_00933
OG0001172	Prbf.g_00625	Prbe.g_01113
OG0001173	Prbf.g_00624	Prbe.g_01112
OG0001174	Prbf.g_00616	Prbe.g_01104
OG0001175	Prbf.g_00615	Prbe.g_01103
OG0001176	Prbf.g_00607	Prbe.g_01095
OG0001177	Prbf.g_00605	Prbe.g_01093
OG0001178	Prbf.g_00688	Prbe.g_00980
OG0001179	Prbf.g_00575	Prbe.g_00853
OG0001180	Prbf.g_00552	Prbe.g_00830
OG0001181	Prbf.g_00548	Prbe.g_00826
OG0001182	Prbf.g_00540	Prbe.g_00818
OG0001183	Prbf.g_00535	Prbe.g_00813
OG0001184	Prbf.g_00517	Prbe.g_00795
OG0001185	Prbf.g_00501	Prbe.g_00779
OG0001186	Prbf.g_00476	Prbe.g_00747
OG0001187	Prbf.g_00473	Prbe.g_00750
OG0001188	Prbf.g_00471	Prbe.g_00752
OG0001189	Prbf.g_00455	Prbe.g_01146
OG0001190	Prbf.g_00450	Prbe.g_01151
OG0001191	Prbf.g_00440	Prbe.g_01161
OG0001192	Prbf.g_00435	Prbe.g_01166
OG0001193	Prbf.g_00423	Prbe.g_01178
OG0001194	Prbf.g_00422	Prbe.g_01179
OG0001195	Prbf.g_00421	Prbe.g_01180
OG0001196	Prbf.g_00405	Prbe.g_01196
OG0001197	Prbf.g_00403	Prbe.g_01198
OG0001198	Prbf.g_00396	Prbe.g_01062
OG0001199	Prbf.g_01401	Prbe.g_00179
OG0001200	Prbf.g_01403	Prbe.g_00181
OG0001201	Prbf.g_01436	Prbe.g_01650
OG0001202	Prbf.g_01534	Prbe.g_01748
OG0001203	Prbf.g_01576	Prbe.g_01790
OG0001204	Prbf.g_01582	Prbe.g_01796
OG0001205	Prbf.g_01729	Prbe.g_01943
OG0001206	Prbf.g_01749	Prbe.g_00667
OG0001207	Prbf.g_01760	Prbe.g_00656
OG0001208	Prbf.g_01765	Prbe.g_00651
OG0001209	Prbf.g_01816	Prbe.g_00600
OG0001210	Prbf.g_01821	Prbe.g_00595
OG0001211	Prbf.g_01831	Prbe.g_00585
OG0001212	Prbf.g_01878	Prbe.g_00538
OG0001213	Prbf.g_01913	Prbe.g_00503
OG0001214	Prbf.g_00984	Prbe.g_01483
OG0001215	Prbf.g_01272	Prbe.g_00465
OG0001216	Prbf.g_01251	Prbe.g_01216
OG0001217	Prbf.g_00280	Prbe.g_00055
OG0001218	Prbf.g_00855	Prbe.g_01612
OG0001219	Prbf.g_01146	Prbe.g_01321
OG0001220	Prbf.g_01189	Prbe.g_01278
OG0001221	Prbf.g_01309	Prbe.g_00428
OG0001222	Prbf.g_01067	Prbe.g_01400
OG0001223	Prbf.g_01099	Prbe.g_01368
OG0001224	Prbf.g_01166	Prbe.g_01301
OG0001225	Prbf.g_01168	Prbe.g_01299
OG0001226	Prbf.g_01921	Prbe.g_00495
OG0001227	Prbf.g_00870	Prbe.g_01597
OG0001228	Prbf.g_00968	Prbe.g_01499
OG0001229	Prbf.g_00856	Prbe.g_01611
OG0001230	Prbf.g_00150	Prbe.g_00318
OG0001231	Prbf.g_01706	Prbe.g_01920
OG0001232	Prbf.g_00670	Prbe.g_00962
OG0001233	Prbf.g_00650	Prbe.g_00942
OG0001234	Prbf.g_00613	Prbe.g_01101
OG0001235	Prbf.g_00609	Prbe.g_01097
OG0001236	Prbf.g_00520	Prbe.g_00798
OG0001237	Prbf.g_00516	Prbe.g_00794
OG0001238	Prbf.g_00439	Prbe.g_01162
OG0001239	Prbf.g_01398	Prbe.g_00176
OG0001240	Prbf.g_01419	Prbe.g_01633
OG0001241	Prbf.g_01429	Prbe.g_01643
OG0001242	Prbf.g_01449	Prbe.g_01663
OG0001243	Prbf.g_01456	Prbe.g_01670
OG0001244	Prbf.g_01471	Prbe.g_01685
OG0001245	Prbf.g_00879	Prbe.g_01588
OG0001247	Prbf.g_01279	Prbe.g_00458
OG0001248	Prbf.g_01277	Prbe.g_00460
OG0001249	Prbf.g_01675	Prbe.g_01889
OG0001250	Prbf.g_01202	Prbe.g_01265
OG0001251	Prbf.g_00837	Prbe.g_00106
OG0001252	Prbf.g_01161	Prbe.g_01306
OG0001253	Prbf.g_01924	Prbe.g_00492
OG0001254	Prbf.g_00786	Prbe.g_00043
OG0001255	Prbf.g_00900	Prbe.g_01567
OG0001256	Prbf.g_00246	Prbe.g_00222
OG0001258	Prbf.g_00697	Prbe.g_00989
OG0001259	Prbf.g_00652	Prbe.g_00944
OG0001260	Prbf.g_00635	Prbe.g_00927
OG0001261	Prbf.g_00567	Prbe.g_00845
OG0001263	Prbf.g_01458	Prbe.g_01672
OG0001265	Prbf.g_01448	Prbe.g_01662
OG0001266	Prbf.g_01538	Prbe.g_01752
OG0001267	Prbf.g_01620	Prbe.g_01834
OG0001268	Prbf.g_01683	Prbe.g_01897
OG0001269	Prbf.g_01190	Prbe.g_01277
OG0001270	Prbf.g_01718	Prbe.g_01932
OG0001271	Prbf.g_01755	Prbe.g_00661
OG0001272	Prbf.g_01769	Prbe.g_00647
OG0001273	Prbf.g_00978	Prbe.g_01489
OG0001274	Prbf.g_01562	Prbe.g_01776
OG0001275	Prbf.g_01089	Prbe.g_01378
OG0001276	Prbf.g_01075	Prbe.g_01392
OG0001277	Prbf.g_00417	Prbe.g_01184
OG0001278	Prbf.g_00972	Prbe.g_01495
OG0001279	Prbf.g_00339	Prbe.g_00721
OG0001280	Prbf.g_00027	Prbe.g_00894
OG0001281	Prbf.g_00021	Prbe.g_00888
OG0001282	Prbf.g_00096	Prbe.g_00372
OG0001283	Prbf.g_00408	Prbe.g_01193
OG0001284	Prbf.g_00232	Prbe.g_00236
OG0001285	Prbf.g_00667	Prbe.g_00959
OG0001286	Prbf.g_00554	Prbe.g_00832
OG0001287	Prbf.g_00494	Prbe.g_00772
OG0001288	Prbf.g_00483	Prbe.g_00762
OG0001289	Prbf.g_01413	Prbe.g_00191
OG0001290	Prbf.g_01428	Prbe.g_01642
OG0001291	Prbf.g_01466	Prbe.g_01680
OG0001292	Prbf.g_01587	Prbe.g_01801
OG0001293	Prbf.g_01600	Prbe.g_01814
OG0001295	Prbf.g_00824	Prbe.g_00005
OG0001296	Prbf.g_01792	Prbe.g_00624
OG0001297	Prbf.g_01797	Prbe.g_00619
OG0001298	Prbf.g_01858	Prbe.g_00558
OG0001299	Prbf.g_01015	Prbe.g_01452
OG0001300	Prbf.g_01268	Prbe.g_01199
OG0001301	Prbf.g_01263	Prbe.g_01204
OG0001302	Prbf.g_01150	Prbe.g_01317
OG0001303	Prbf.g_00731	Prbe.g_01023
OG0001304	Prbf.g_01062	Prbe.g_01405
OG0001305	Prbf.g_01174	Prbe.g_01293
OG0001306	Prbf.g_00903	Prbe.g_01564
OG0001307	Prbf.g_00070	Prbe.g_00398
OG0001308	Prbf.g_00167	Prbe.g_00301
OG0001309	Prbf.g_00274	Prbe.g_00194
OG0001310	Prbf.g_00680	Prbe.g_00972
OG0001311	Prbf.g_01073	Prbe.g_01394
OG0001312	Prbf.g_01137	Prbe.g_01330
OG0001314	Prbf.g_00372	Prbe.g_00688
OG0001315	Prbf.g_00865	Prbe.g_01602
OG0001316	Prbf.g_01470	Prbe.g_01684
OG0001317	Prbf.g_01572	Prbe.g_01786
OG0001318	Prbf.g_01596	Prbe.g_01810
OG0001319	Prbf.g_01613	Prbe.g_01827
OG0001320	Prbf.g_00765	Prbe.g_01130
OG0001320	Prbf.g_00732	Prbe.g_01024
OG0001321	Prbf.g_01735	Prbe.g_01949
OG0001322	Prbf.g_01736	Prbe.g_01950
OG0001323	Prbf.g_01802	Prbe.g_00614
OG0001324	Prbf.g_01267	Prbe.g_01200
OG0001325	Prbf.g_01032	Prbe.g_01435
OG0001327	Prbf.g_01332	Prbe.g_00405
OG0001328	Prbf.g_00045	Prbe.g_00912
OG0001329	Prbf.g_00734	Prbe.g_01026
OG0001330	Prbf.g_00263	Prbe.g_00205
OG0001331	Prbf.g_00101	Prbe.g_00367
OG0001332	Prbf.g_00203	Prbe.g_00265
OG0001333	Prbf.g_00656	Prbe.g_00948
OG0001334	Prbf.g_00532	Prbe.g_00810
OG0001335	Prbf.g_00531	Prbe.g_00809
OG0001337	Prbf.g_01670	Prbe.g_01884
OG0001338	Prbf.g_01673	Prbe.g_01887
OG0001339	Prbf.g_01431	Prbe.g_01645
OG0001340	Prbf.g_01671	Prbe.g_01885
OG0001341	Prbf.g_00863	Prbe.g_01604
OG0001342	Prbf.g_00711	Prbe.g_01003
OG0001343	Prbf.g_00840	Prbe.g_00103
OG0001344	Prbf.g_00922	Prbe.g_01545
OG0001345	Prbf.g_00938	Prbe.g_01529
OG0001346	Prbf.g_00025	Prbe.g_00892
OG0001348	Prbf.g_00826	Prbe.g_00003
OG0001349	Prbf.g_00119	Prbe.g_00349
OG0001350	Prbf.g_01575	Prbe.g_01789
OG0001351	Prbf.g_01741	Prbe.g_00675
OG0001352	Prbf.g_01283	Prbe.g_00454
OG0001353	Prbf.g_01212	Prbe.g_01255
OG0001354	Prbf.g_01107	Prbe.g_01360
OG0001355	Prbf.g_01053	Prbe.g_01414
OG0001356	Prbf.g_00705	Prbe.g_00997
OG0001357	Prbf.g_00052	Prbe.g_01628
OG0001359	Prbf.g_00839	Prbe.g_00104
OG0001362	Prbf.g_00171	Prbe.g_00297
OG0001363	Prbf.g_00173	Prbe.g_00295
OG0001364	Prbf.g_00529	Prbe.g_00807
OG0001365	Prbf.g_00446	Prbe.g_01155
OG0001368	Prbf.g_00051	Prbe.g_01629
OG0001368	Prbf.g_00309	Prbe.g_00084
OG0001368	Prbf.g_00374	Prbe.g_00686
OG0001369	Prbf.g_01418	Prbe.g_01632
OG0001370	Prbf.g_01746	Prbe.g_00670
OG0001371	Prbf.g_01284	Prbe.g_00453
OG0001372	Prbf.g_01922	Prbe.g_00494
OG0001375	Prbf.g_00841	Prbe.g_00102
OG0001379	Prbf.g_00032	Prbe.g_00899
OG0001380	Prbf.g_00853, Prbf.g_00066	Prbe.g_01614
OG0001381	Prbf.g_00893	Prbe.g_01574
OG0001382	Prbf.g_00063	Prbe.g_01617
OG0001394	Prbf.g_01305	Prbe.g_00432
OG0001397	Prbf.g_00172	Prbe.g_00296
OG0001398	Prbf.g_00801	Prbe.g_00028
OG0001401	Prbf.g_01207	Prbe.g_01260
OG0001402	Prbf.g_01907	Prbe.g_00509
OG0001403	Prbf.g_01353	Prbe.g_00131
OG0001404	Prbf.g_01395	Prbe.g_00173
OG0001407	Prbf.g_00059	Prbe.g_01621
OG0001409	Prbf.g_00926	Prbe.g_01541
OG0001410	Prbf.g_00069	Prbe.g_00399
OG0001411	Prbf.g_01388	Prbe.g_00166
OG0001414	Prbf.g_01567	Prbe.g_01781
OG0001415	Prbf.g_01569	Prbe.g_01783
OG0001418	Prbf.g_01278	Prbe.g_00459
OG0001419	Prbf.g_00060	Prbe.g_01620
OG0001421	Prbf.g_00247	Prbe.g_00221
OG0001422	Prbf.g_00056	Prbe.g_01624
OG0001423	Prbf.g_00361	Prbe.g_00698
OG0001424	Prbf.g_00299	Prbe.g_00074
OG0001425	Prbf.g_00436	Prbe.g_01165
OG0001428	Prbf.g_01506	Prbe.g_01720
OG0001429	Prbf.g_01145	Prbe.g_01322
OG0001430	Prbf.g_00854	Prbe.g_01613
OG0001431	Prbf.g_00816	Prbe.g_00013
OG0001431	Prbf.g_00872	Prbe.g_01595
OG0001433	Prbf.g_00706	Prbe.g_00998
OG0001434	Prbf.g_01300	Prbe.g_00437
OG0001435	Prbf.g_01324	Prbe.g_00413
OG0001437	Prbf.g_01568	Prbe.g_01782
OG0001440	Prbf.g_00729	Prbe.g_01021
OG0001440	Prbf.g_00735	Prbe.g_01027
OG0001443	Prbf.g_00857	Prbe.g_01610
OG0001446	Prbf.g_00291	Prbe.g_00066
OG0001448	Prbf.g_01739	Prbe.g_00677
OG0001450	Prbf.g_01275	Prbe.g_00462
OG0001451	Prbf.g_01178	Prbe.g_01289
OG0001455	Prbf.g_00862	Prbe.g_01605
OG0001460	Prbf.g_00707	Prbe.g_00999
OG0001461	Prbf.g_01379	Prbe.g_00157
OG0001463	Prbf.g_01627	Prbe.g_01841
OG0001464	Prbf.g_01672	Prbe.g_01886
OG0001465	Prbf.g_01256	Prbe.g_01211
OG0001467	Prbf.g_00090	Prbe.g_00378
OG0001468	Prbf.g_00849	Prbe.g_00094
OG0001472	Prbf.g_01930	Prbe.g_00486
OG0001476	Prbf.g_00925	Prbe.g_01542
OG0001477	Prbf.g_00316	Prbe.g_00744
OG0001481	Prbf.g_00046	Prbe.g_00913
OG0001483	Prbf.g_00777	Prbe.g_01118
OG0001484	Prbf.g_00262	Prbe.g_00206
OG0001485	Prbf.g_00346	Prbe.g_00714
OG0001486	Prbf.g_00916	Prbe.g_01551
OG0001487	Prbf.g_00197	Prbe.g_00271
OG0001488	Prbf.g_00931	Prbe.g_01536
OG0001489	Prbf.g_00543	Prbe.g_00821
OG0001491	Prbf.g_01153	Prbe.g_01314
OG0001496	Prbf.g_00318	Prbe.g_00742
OG0001497	Prbf.g_00317	Prbe.g_00743
OG0001498	Prbf.g_01702	Prbe.g_01916
OG0001500	Prbf.g_01602	Prbe.g_01816
OG0001501	Prbf.g_01334	Prbe.g_00403
OG0001503	Prbf.g_00285	Prbe.g_00060
OG0001505	Prbf.g_00313	Prbe.g_00088
OG0001506	Prbf.g_00201	Prbe.g_00267
OG0001510	Prbf.g_00490, Prbf.g_00489	Prbe.g_00768
OG0001511	Prbf.g_01440	Prbe.g_01654
OG0001512	Prbf.g_00861	Prbe.g_01606
OG0001513	Prbf.g_00761	Prbe.g_01053
OG0001514	Prbf.g_00319	Prbe.g_00741
OG0001515	Prbf.g_01270	Prbe.g_00467
OG0001516	Prbf.g_01012	Prbe.g_01455
OG0001517	Prbf.g_01679	Prbe.g_01893
OG0001518	Prbf.g_00437	Prbe.g_01164
OG0001519	Prbf.g_00432	Prbe.g_01169
OG0001521	Prbf.g_01155	Prbe.g_01312
OG0001522	Prbf.g_01211	Prbe.g_01256
OG0001523	Prbf.g_00783	Prbe.g_00046
OG0001524	Prbf.g_00782	Prbe.g_00047
OG0001525	Prbf.g_00728	Prbe.g_01020
OG0001526	Prbf.g_01383	Prbe.g_00161
OG0001527	Prbf.g_01844	Prbe.g_00572
OG0001529	Prbf.g_01363	Prbe.g_00141
OG0001530	Prbf.g_01439	Prbe.g_01653
OG0001531	Prbf.g_01577	Prbe.g_01791
OG0001532	Prbf.g_00949	Prbe.g_01518
OG0001534	Prbf.g_01061	Prbe.g_01406
OG0001535	Prbf.g_01077	Prbe.g_01390
OG0001536	Prbf.g_01121	Prbe.g_01346
OG0001537	Prbf.g_01308	Prbe.g_00429
OG0001538	Prbf.g_01240	Prbe.g_01227
OG0001539	Prbf.g_01330	Prbe.g_00407
OG0001540	Prbf.g_01460	Prbe.g_01674
OG0001541	Prbf.g_01514	Prbe.g_01728
OG0001542	Prbf.g_01520	Prbe.g_01734
OG0001543	Prbf.g_00040	Prbe.g_00907
OG0001544	Prbf.g_00433	Prbe.g_01168
OG0001545	Prbf.g_00418	Prbe.g_01183
OG0001549	Prbf.g_01180	Prbe.g_01287
OG0001550	Prbf.g_00281	Prbe.g_00056
OG0001552	Prbf.g_00250	Prbe.g_00218
OG0001557	Prbf.g_01304	Prbe.g_00433
OG0001559	Prbf.g_01438	Prbe.g_01652
OG0001560	Prbf.g_01427	Prbe.g_01641
OG0001561	Prbf.g_01071	Prbe.g_01396
OG0001562	Prbf.g_01084	Prbe.g_01383
OG0001563	Prbf.g_00559	Prbe.g_00837
OG0001564	Prbf.g_01382	Prbe.g_00160
OG0001565	Prbf.g_00364	Prbe.g_00695
OG0001566	Prbf.g_01287	Prbe.g_00450
OG0001569	Prbf.g_00375	Prbe.g_00685
OG0001571	Prbf.g_00336	Prbe.g_00724
OG0001572	Prbf.g_00338	Prbe.g_00722
OG0001574	Prbf.g_01842	Prbe.g_00574
OG0001575	Prbf.g_01847	Prbe.g_00569
OG0001576	Prbf.g_00012	Prbe.g_00879
OG0001577	Prbf.g_00913	Prbe.g_01554
OG0001579	Prbf.g_01668	Prbe.g_01882
OG0001580	Prbf.g_01370	Prbe.g_00148
OG0001581	Prbf.g_00007	Prbe.g_00874
OG0001583	Prbf.g_01154	Prbe.g_01313
OG0001584	Prbf.g_01025	Prbe.g_01442
OG0001587	Prbf.g_00633	Prbe.g_00925
OG0001588	Prbf.g_01709	Prbe.g_01923
OG0001589	Prbf.g_00648	Prbe.g_00940
OG0001591	Prbf.g_01291	Prbe.g_00446
OG0001592	Prbf.g_01369	Prbe.g_00147
OG0001595	Prbf.g_01393	Prbe.g_00171
OG0001596	Prbf.g_01402	Prbe.g_00180
OG0001597	Prbf.g_00198	Prbe.g_00270
OG0001598	Prbf.g_01265	Prbe.g_01202
OG0001599	Prbf.g_01747	Prbe.g_00669
OG0001600	Prbf.g_01794	Prbe.g_00622
OG0001601	Prbf.g_01289	Prbe.g_00448
OG0001603	Prbf.g_01151	Prbe.g_01316
OG0001604	Prbf.g_01312	Prbe.g_00425
OG0001605	Prbf.g_00286	Prbe.g_00061
OG0001606	Prbf.g_00276	Prbe.g_00051
OG0001607	Prbf.g_00348	Prbe.g_00712
OG0001608	Prbf.g_01059	Prbe.g_01408
OG0001609	Prbf.g_00199	Prbe.g_00269
OG0001610	Prbf.g_00202	Prbe.g_00266
OG0001611	Prbf.g_00772	Prbe.g_01123
OG0001614	Prbf.g_00502	Prbe.g_00780
OG0001616	Prbf.g_00941	Prbe.g_01526
OG0001617	Prbf.g_01266	Prbe.g_01201
OG0001619	Prbf.g_01128	Prbe.g_01339
OG0001620	Prbf.g_01687	Prbe.g_01901
OG0001621	Prbf.g_01592	Prbe.g_01806
OG0001622	Prbf.g_00409	Prbe.g_01192
OG0001626	Prbf.g_00353	Prbe.g_00707
OG0001628	Prbf.g_01920	Prbe.g_00496
OG0001629	Prbf.g_00327	Prbe.g_00733
OG0001630	Prbf.g_00832	Prbe.g_00111
OG0001631	Prbf.g_00344	Prbe.g_00716
OG0001636	Prbf.g_01357	Prbe.g_00135
OG0001638	Prbf.g_00682	Prbe.g_00974
OG0001639	Prbf.g_00206	Prbe.g_00262
OG0001640	Prbf.g_01158	Prbe.g_01309
OG0001641	Prbf.g_01096	Prbe.g_01371
OG0001642	Prbf.g_01191	Prbe.g_01276
OG0001643	Prbf.g_00987	Prbe.g_01480
OG0001644	Prbf.g_01042	Prbe.g_01425
OG0001648	Prbf.g_00757	Prbe.g_01049
OG0001649	Prbf.g_00278	Prbe.g_00053
OG0001650	Prbf.g_00733	Prbe.g_01025
OG0001650	Prbf.g_00819	Prbe.g_00010
OG0001651	Prbf.g_00882	Prbe.g_01585
OG0001654	Prbf.g_00204	Prbe.g_00264
OG0001656	Prbf.g_01667	Prbe.g_01881
OG0001657	Prbf.g_01489	Prbe.g_01703
OG0001658	Prbf.g_01365	Prbe.g_00143
OG0001659	Prbf.g_00821	Prbe.g_00008
OG0001661	Prbf.g_00357	Prbe.g_00703
OG0001663	Prbf.g_00899	Prbe.g_01568
OG0001664	Prbf.g_00795	Prbe.g_00033
OG0001665	Prbf.g_00892	Prbe.g_01575
OG0001668	Prbf.g_00769	Prbe.g_01126
OG0001668	Prbf.g_00739	Prbe.g_01031
OG0001669	Prbf.g_00008	Prbe.g_00875
OG0001669	Prbf.g_00751	Prbe.g_01043
OG0001676	Prbf.g_01669	Prbe.g_01883
OG0001678	Prbf.g_00626	Prbe.g_00918
OG0001679	Prbf.g_01674	Prbe.g_01888
OG0001684	Prbf.g_01871	Prbe.g_00545
OG0001685	Prbf.g_01925	Prbe.g_00491
OG0001686	Prbf.g_00878	Prbe.g_01589
OG0001687	Prbf.g_01745	Prbe.g_00671
OG0001689	Prbf.g_00485	Prbe.g_00764
OG0001691	Prbf.g_01156	Prbe.g_01311
OG0001693	Prbf.g_00749	Prbe.g_01041
OG0001697	Prbf.g_01152	Prbe.g_01315
OG0001699	Prbf.g_00789	Prbe.g_00040
OG0001701	Prbf.g_01384	Prbe.g_00162
OG0001705	Prbf.g_00631	Prbe.g_00923
OG0001706	Prbf.g_00806	Prbe.g_00023
OG0001707	Prbf.g_00871	Prbe.g_01596
OG0001709	Prbf.g_00133	Prbe.g_00335
OG0001710	Prbf.g_01938	Prbe.g_00478
OG0001717	Prbf.g_00323	Prbe.g_00737
OG0001722	Prbf.g_00834	Prbe.g_00109
OG0001725	Prbf.g_00810	Prbe.g_00019
OG0001727	Prbf.g_00298	Prbe.g_00073
OG0001727	Prbf.g_00773	Prbe.g_01122
OG0001733	Prbf.g_00709	Prbe.g_01001
OG0001746	Prbf.g_00807	Prbe.g_00022
OG0001747	Prbf.g_01710	Prbe.g_01924
OG0001757	Prbf.g_00324	Prbe.g_00736
OG0001757	Prbf.g_00350	Prbe.g_00710
OG0001758	Prbf.g_00715	Prbe.g_01007
OG0001769	Prbf.g_00866	Prbe.g_01601
OG0001770	Prbf.g_00778	Prbe.g_01117
OG0001771	Prbf.g_00766	Prbe.g_01129
OG0001780	Prbf.g_00124	Prbe.g_00344
