Orthogroup	Prbc	Pran
OG0001113	Prbc.g_00322	Pran.g_01067
OG0001114	Prbc.g_00321	Pran.g_01069
OG0001115	Prbc.g_00320	Pran.g_01070
OG0001116	Prbc.g_00319	Pran.g_01071
OG0001117	Prbc.g_00318	Pran.g_01072
OG0001118	Prbc.g_00317	Pran.g_01073
OG0001119	Prbc.g_00316	Pran.g_01074
OG0001120	Prbc.g_00315	Pran.g_01075
OG0001121	Prbc.g_00314	Pran.g_01076
OG0001122	Prbc.g_00313	Pran.g_01077
OG0001123	Prbc.g_00312	Pran.g_01078
OG0001124	Prbc.g_00311	Pran.g_01079
OG0001125	Prbc.g_00310	Pran.g_01080
OG0001126	Prbc.g_00309	Pran.g_01081
OG0001127	Prbc.g_00308	Pran.g_01082
OG0001128	Prbc.g_00307	Pran.g_01083
OG0001129	Prbc.g_00306	Pran.g_01084
OG0001130	Prbc.g_00305	Pran.g_01085
OG0001131	Prbc.g_00304	Pran.g_01086
OG0001132	Prbc.g_00303	Pran.g_01087
OG0001133	Prbc.g_00302	Pran.g_01088
OG0001134	Prbc.g_00301	Pran.g_01089
OG0001135	Prbc.g_00300	Pran.g_01090
OG0001136	Prbc.g_00299	Pran.g_01091
OG0001137	Prbc.g_00298	Pran.g_01092
OG0001138	Prbc.g_00297	Pran.g_01093
OG0001139	Prbc.g_00296	Pran.g_01094
OG0001140	Prbc.g_00295	Pran.g_01095
OG0001141	Prbc.g_00293	Pran.g_01097
OG0001142	Prbc.g_00292	Pran.g_01098
OG0001143	Prbc.g_00291	Pran.g_01099
OG0001144	Prbc.g_00289	Pran.g_01101
OG0001145	Prbc.g_00287	Pran.g_01103
OG0001146	Prbc.g_00286	Pran.g_01104
OG0001147	Prbc.g_00283	Pran.g_01106
OG0001148	Prbc.g_00282	Pran.g_01107
OG0001149	Prbc.g_00281	Pran.g_01108
OG0001150	Prbc.g_00278	Pran.g_01111
OG0001151	Prbc.g_00277	Pran.g_01112
OG0001152	Prbc.g_00276	Pran.g_01113
OG0001153	Prbc.g_00275	Pran.g_01114
OG0001154	Prbc.g_00274	Pran.g_01115
OG0001155	Prbc.g_00273	Pran.g_01116
OG0001156	Prbc.g_00272	Pran.g_01117
OG0001157	Prbc.g_00270	Pran.g_01119
OG0001158	Prbc.g_00268	Pran.g_01120
OG0001159	Prbc.g_00267	Pran.g_01121
OG0001160	Prbc.g_00266	Pran.g_01122
OG0001161	Prbc.g_00248	Pran.g_01125
OG0001162	Prbc.g_00247	Pran.g_01126
OG0001163	Prbc.g_00246	Pran.g_01127
OG0001164	Prbc.g_00245	Pran.g_01128
OG0001165	Prbc.g_00244	Pran.g_01129
OG0001166	Prbc.g_00243	Pran.g_01130
OG0001167	Prbc.g_00242	Pran.g_01131
OG0001168	Prbc.g_00241	Pran.g_01133
OG0001169	Prbc.g_00240	Pran.g_01134
OG0001170	Prbc.g_00237	Pran.g_01136
OG0001171	Prbc.g_00236	Pran.g_01137
OG0001172	Prbc.g_00235	Pran.g_01138
OG0001173	Prbc.g_00233	Pran.g_01139
OG0001174	Prbc.g_00231	Pran.g_01141
OG0001175	Prbc.g_00229	Pran.g_01143
OG0001176	Prbc.g_00227	Pran.g_01144
OG0001177	Prbc.g_00225	Pran.g_01146
OG0001178	Prbc.g_00224	Pran.g_01147
OG0001179	Prbc.g_00223	Pran.g_01148
OG0001180	Prbc.g_00222	Pran.g_01149
OG0001181	Prbc.g_00221	Pran.g_01150
OG0001182	Prbc.g_00220	Pran.g_01151
OG0001183	Prbc.g_00219	Pran.g_01152
OG0001184	Prbc.g_00218	Pran.g_01153
OG0001185	Prbc.g_00217	Pran.g_01154
OG0001186	Prbc.g_00216	Pran.g_01155
OG0001187	Prbc.g_00215	Pran.g_01156
OG0001188	Prbc.g_00214	Pran.g_01157
OG0001189	Prbc.g_00213	Pran.g_01158
OG0001190	Prbc.g_00212	Pran.g_01159
OG0001191	Prbc.g_00210	Pran.g_01161
OG0001192	Prbc.g_00208	Pran.g_01163
OG0001193	Prbc.g_00207	Pran.g_01164
OG0001194	Prbc.g_00206	Pran.g_01165
OG0001195	Prbc.g_00204	Pran.g_01166
OG0001196	Prbc.g_00202	Pran.g_01168
OG0001197	Prbc.g_00198	Pran.g_01171
OG0001198	Prbc.g_00197	Pran.g_01172
OG0001199	Prbc.g_00196	Pran.g_01173
OG0001200	Prbc.g_00195	Pran.g_01174
OG0001201	Prbc.g_00194	Pran.g_01175
OG0001202	Prbc.g_00193	Pran.g_01176
OG0001203	Prbc.g_00189	Pran.g_01178
OG0001204	Prbc.g_00965	Pran.g_01182
OG0001205	Prbc.g_00966	Pran.g_01183
OG0001206	Prbc.g_00967	Pran.g_01184
OG0001207	Prbc.g_00968	Pran.g_01185
OG0001208	Prbc.g_00969	Pran.g_01186
OG0001209	Prbc.g_00970	Pran.g_01187
OG0001210	Prbc.g_00971	Pran.g_01188
OG0001211	Prbc.g_00972	Pran.g_01189
OG0001212	Prbc.g_00973	Pran.g_01190
OG0001213	Prbc.g_00974	Pran.g_01191
OG0001214	Prbc.g_00975	Pran.g_01192
OG0001215	Prbc.g_00976	Pran.g_01193
OG0001216	Prbc.g_00977	Pran.g_01194
OG0001217	Prbc.g_00978	Pran.g_01195
OG0001218	Prbc.g_00979	Pran.g_01196
OG0001219	Prbc.g_00980	Pran.g_01197
OG0001220	Prbc.g_00981	Pran.g_01198
OG0001221	Prbc.g_00982	Pran.g_01199
OG0001222	Prbc.g_00984	Pran.g_01201
OG0001223	Prbc.g_00986	Pran.g_01202
OG0001224	Prbc.g_00988	Pran.g_01203
OG0001225	Prbc.g_00990	Pran.g_01205
OG0001226	Prbc.g_00991	Pran.g_01206
OG0001227	Prbc.g_00992	Pran.g_01207
OG0001228	Prbc.g_00993	Pran.g_01208
OG0001229	Prbc.g_00994	Pran.g_01209
OG0001230	Prbc.g_00995	Pran.g_01210
OG0001231	Prbc.g_00996	Pran.g_01211
OG0001232	Prbc.g_00998	Pran.g_01213
OG0001233	Prbc.g_00999	Pran.g_01214
OG0001234	Prbc.g_01000	Pran.g_01215
OG0001235	Prbc.g_01001	Pran.g_01216
OG0001236	Prbc.g_01002	Pran.g_01217
OG0001237	Prbc.g_01005	Pran.g_01220
OG0001238	Prbc.g_01006	Pran.g_01221
OG0001239	Prbc.g_01011	Pran.g_01224
OG0001240	Prbc.g_01012	Pran.g_01225
OG0001241	Prbc.g_01013	Pran.g_01226
OG0001242	Prbc.g_01015	Pran.g_01227
OG0001243	Prbc.g_01016	Pran.g_01228
OG0001244	Prbc.g_01017	Pran.g_01229
OG0001245	Prbc.g_01018	Pran.g_01230
OG0001246	Prbc.g_01019	Pran.g_01231
OG0001247	Prbc.g_01020	Pran.g_01232
OG0001248	Prbc.g_01021	Pran.g_01233
OG0001249	Prbc.g_01022	Pran.g_01234
OG0001250	Prbc.g_01043	Pran.g_01235
OG0001251	Prbc.g_01044	Pran.g_01236
OG0001252	Prbc.g_01045	Pran.g_01237
OG0001253	Prbc.g_01046	Pran.g_01238
OG0001254	Prbc.g_01048	Pran.g_01240
OG0001255	Prbc.g_01049	Pran.g_01241
OG0001256	Prbc.g_01052	Pran.g_01243
OG0001257	Prbc.g_01053	Pran.g_01244
OG0001258	Prbc.g_01054	Pran.g_01245
OG0001259	Prbc.g_01057	Pran.g_01247
OG0001260	Prbc.g_01060	Pran.g_01249
OG0001261	Prbc.g_01061	Pran.g_01250
OG0001262	Prbc.g_01062	Pran.g_01251
OG0001263	Prbc.g_01063	Pran.g_01252
OG0001264	Prbc.g_01065	Pran.g_01253
OG0001265	Prbc.g_01066	Pran.g_01254
OG0001266	Prbc.g_01067	Pran.g_01255
OG0001267	Prbc.g_01068	Pran.g_01256
OG0001268	Prbc.g_01069	Pran.g_01257
OG0001270	Prbc.g_00433	Pran.g_00296
OG0001271	Prbc.g_00421	Pran.g_00282
OG0001272	Prbc.g_01173	Pran.g_01913
OG0001273	Prbc.g_01245	Pran.g_01861
OG0001274	Prbc.g_01542	Pran.g_01696
OG0001275	Prbc.g_01557	Pran.g_01680
OG0001276	Prbc.g_01666	Pran.g_01588
OG0001277	Prbc.g_02071, Prbc.g_01377	Pran.g_01417
OG0001278	Prbc.g_00068	Pran.g_01293
OG0001279	Prbc.g_01976	Pran.g_00428
OG0001280	Prbc.g_02086	Pran.g_00544
OG0001281	Prbc.g_00930	Pran.g_00159
OG0001282	Prbc.g_01985	Pran.g_00142
OG0001283	Prbc.g_00090	Pran.g_00137
OG0001284	Prbc.g_00114, Prbc.g_00611	Pran.g_00127
OG0001285	Prbc.g_01463	Pran.g_00076
OG0001286	Prbc.g_01449	Pran.g_00063
OG0001288	Prbc.g_00750	Pran.g_00693
OG0001289	Prbc.g_00762	Pran.g_00682
OG0001290	Prbc.g_01940, Prbc.g_00069	Pran.g_00638
OG0001291	Prbc.g_01598	Pran.g_00637
OG0001292	Prbc.g_00799	Pran.g_00632
OG0001293	Prbc.g_02129	Pran.g_00607
OG0001295	Prbc.g_00811, Prbc.g_00909	Pran.g_00923
OG0001296	Prbc.g_00825	Pran.g_00962
OG0001297	Prbc.g_00829	Pran.g_00966
OG0001298	Prbc.g_00831	Pran.g_00969
OG0001299	Prbc.g_00937	Pran.g_01035
OG0001300	Prbc.g_01309	Pran.g_01060
OG0001301	Prbc.g_00230	Pran.g_01142
OG0001302	Prbc.g_00199	Pran.g_01170
OG0001304	Prbc.g_01056	Pran.g_01246
OG0001305	Prbc.g_00116	Pran.g_01804
OG0001306	Prbc.g_01498	Pran.g_01743
OG0001307	Prbc.g_01100	Pran.g_00394
OG0001308	Prbc.g_00502	Pran.g_00361
OG0001309	Prbc.g_00499	Pran.g_00358
OG0001310	Prbc.g_00497	Pran.g_00356
OG0001311	Prbc.g_00480	Pran.g_00340
OG0001312	Prbc.g_00452	Pran.g_00314
OG0001314	Prbc.g_00372	Pran.g_00233
OG0001315	Prbc.g_01141	Pran.g_01949
OG0001316	Prbc.g_01148	Pran.g_01940
OG0001317	Prbc.g_02120	Pran.g_01821
OG0001318	Prbc.g_01714	Pran.g_01541
OG0001319	Prbc.g_01829	Pran.g_01407
OG0001320	Prbc.g_02104	Pran.g_00559
OG0001322	Prbc.g_01042	Pran.g_00152
OG0001323	Prbc.g_00987	Pran.g_00115
OG0001324	Prbc.g_01348, Prbc.g_02182	Pran.g_00112
OG0001325	Prbc.g_01277	Pran.g_00105
OG0001326	Prbc.g_01413	Pran.g_00032
OG0001328	Prbc.g_01833	Pran.g_00634
OG0001329	Prbc.g_00853	Pran.g_00993
OG0001330	Prbc.g_00888	Pran.g_01027
OG0001332	Prbc.g_00429	Pran.g_00293
OG0001334	Prbc.g_01471	Pran.g_01711
OG0001335	Prbc.g_01966	Pran.g_00167
OG0001336	Prbc.g_00513	Pran.g_00149
OG0001337	Prbc.g_00041	Pran.g_00134
OG0001340	Prbc.g_01050	Pran.g_00820
OG0001341	Prbc.g_00795	Pran.g_00641
OG0001344	Prbc.g_00877	Pran.g_01016
OG0001345	Prbc.g_00280	Pran.g_01109
OG0001346	Prbc.g_00209	Pran.g_01162
OG0001347	Prbc.g_00983	Pran.g_01200
OG0001350	Prbc.g_02147	Pran.g_00289
OG0001356	Prbc.g_01483, Prbc.g_00646	Pran.g_01817
OG0001360	Prbc.g_01589	Pran.g_01669
OG0001361	Prbc.g_01594	Pran.g_01664
OG0001366	Prbc.g_01956, Prbc.g_01957	Pran.g_00411
OG0001369	Prbc.g_00901	Pran.g_00089
OG0001370	Prbc.g_00902	Pran.g_00088
OG0001372	Prbc.g_00133	Pran.g_00609
OG0001373	Prbc.g_00781	Pran.g_00663
OG0001374	Prbc.g_02000	Pran.g_01030
OG0001377	Prbc.g_00200	Pran.g_01169
OG0001378	Prbc.g_02087	Pran.g_00545
OG0001379	Prbc.g_00506	Pran.g_00365
OG0001380	Prbc.g_00505	Pran.g_00364
OG0001381	Prbc.g_00486	Pran.g_00345
OG0001383	Prbc.g_00336	Pran.g_00198
OG0001384	Prbc.g_01152	Pran.g_01936
OG0001386	Prbc.g_00748	Pran.g_01832
OG0001387	Prbc.g_00679	Pran.g_01806
OG0001388	Prbc.g_02116	Pran.g_00927
OG0001390	Prbc.g_01523	Pran.g_01718
OG0001391	Prbc.g_01584	Pran.g_01674
OG0001392	Prbc.g_01591	Pran.g_01667
OG0001394	Prbc.g_01744	Pran.g_01512
OG0001395	Prbc.g_01754	Pran.g_01504
OG0001396	Prbc.g_01756	Pran.g_01502
OG0001397	Prbc.g_01763	Pran.g_01496
OG0001398	Prbc.g_01792	Pran.g_01455
OG0001399	Prbc.g_02002	Pran.g_01357
OG0001400	Prbc.g_01955	Pran.g_00192
OG0001401	Prbc.g_01958	Pran.g_00412
OG0001402	Prbc.g_01982	Pran.g_00434
OG0001403	Prbc.g_01986	Pran.g_00437
OG0001404	Prbc.g_00092	Pran.g_01434
OG0001405	Prbc.g_02095	Pran.g_00553
OG0001406	Prbc.g_01931	Pran.g_00572
OG0001407	Prbc.g_01954	Pran.g_00169
OG0001408	Prbc.g_01947	Pran.g_00161
OG0001409	Prbc.g_00615	Pran.g_00904
OG0001410	Prbc.g_01461	Pran.g_00074
OG0001411	Prbc.g_00142	Pran.g_00897
OG0001412	Prbc.g_00567	Pran.g_00875
OG0001413	Prbc.g_02160	Pran.g_00849
OG0001414	Prbc.g_00658	Pran.g_00840
OG0001415	Prbc.g_00749	Pran.g_00694
OG0001416	Prbc.g_00753	Pran.g_00691
OG0001417	Prbc.g_00796	Pran.g_00640
OG0001418	Prbc.g_00613	Pran.g_00626
OG0001419	Prbc.g_00176	Pran.g_01428
OG0001420	Prbc.g_00136	Pran.g_01384
OG0001421	Prbc.g_02014	Pran.g_00468
OG0001422	Prbc.g_00533	Pran.g_00949
OG0001424	Prbc.g_00249	Pran.g_00371
OG0001425	Prbc.g_01218	Pran.g_01868
OG0001426	Prbc.g_00523	Pran.g_01830
OG0001427	Prbc.g_01601	Pran.g_01657
OG0001428	Prbc.g_00048	Pran.g_00616
OG0001428	Prbc.g_01302	Pran.g_01419
OG0001429	Prbc.g_00115	Pran.g_01404
OG0001430	Prbc.g_02006	Pran.g_01353
OG0001431	Prbc.g_00923	Pran.g_00414
OG0001432	Prbc.g_01963	Pran.g_00419
OG0001433	Prbc.g_01814	Pran.g_00164
OG0001434	Prbc.g_00158	Pran.g_00087
OG0001435	Prbc.g_00904	Pran.g_00920
OG0001437	Prbc.g_02169	Pran.g_00604
OG0001438	Prbc.g_01051	Pran.g_01242
OG0001440	Prbc.g_00816	Pran.g_01822
OG0001441	Prbc.g_02046	Pran.g_00497
OG0001442	Prbc.g_02144	Pran.g_00536
OG0001443	Prbc.g_01946	Pran.g_00163
OG0001444	Prbc.g_01825	Pran.g_00160
OG0001445	Prbc.g_02157	Pran.g_00628
OG0001446	Prbc.g_00603	Pran.g_01390
OG0001448	Prbc.g_01697	Pran.g_01558
OG0001449	Prbc.g_00063	Pran.g_00124
OG0001450	Prbc.g_00803	Pran.g_00101
OG0001452	Prbc.g_01425	Pran.g_00041
OG0001456	Prbc.g_01806	Pran.g_00596
OG0001458	Prbc.g_01004	Pran.g_01219
OG0001461	Prbc.g_01279, Prbc.g_00821	Pran.g_01819
OG0001462	Prbc.g_02123	Pran.g_01800
OG0001464	Prbc.g_01639	Pran.g_01619
OG0001465	Prbc.g_01231	Pran.g_01589
OG0001472	Prbc.g_01379, Prbc.g_02066	Pran.g_00165
OG0001473	Prbc.g_02178, Prbc.g_02134	Pran.g_00162
OG0001475	Prbc.g_01278	Pran.g_01414
OG0001476	Prbc.g_00706	Pran.g_00736
OG0001477	Prbc.g_01486	Pran.g_00592
OG0001479	Prbc.g_01448	Pran.g_00062
OG0001486	Prbc.g_02001	Pran.g_00178
OG0001487	Prbc.g_01848	Pran.g_00460
OG0001488	Prbc.g_01942	Pran.g_00174
OG0001489	Prbc.g_01943	Pran.g_00173
OG0001490	Prbc.g_01944	Pran.g_00172
OG0001491	Prbc.g_00678	Pran.g_00166
OG0001492	Prbc.g_01423	Pran.g_00139
OG0001493	Prbc.g_01495	Pran.g_00130
OG0001499	Prbc.g_01135	Pran.g_01051
OG0001500	Prbc.g_01998	Pran.g_00448
OG0001505	Prbc.g_00689	Pran.g_01431
OG0001507	Prbc.g_02149	Pran.g_01367
OG0001510	Prbc.g_01382, Prbc.g_00624	Pran.g_01280
OG0001511	Prbc.g_00911	Pran.g_00180
OG0001512	Prbc.g_00912	Pran.g_00181
OG0001513	Prbc.g_00913	Pran.g_00182
OG0001514	Prbc.g_00914	Pran.g_00183
OG0001515	Prbc.g_00915	Pran.g_00184
OG0001516	Prbc.g_00916	Pran.g_00185
OG0001517	Prbc.g_00917	Pran.g_00186
OG0001518	Prbc.g_00918	Pran.g_00187
OG0001519	Prbc.g_00919	Pran.g_00188
OG0001520	Prbc.g_00920	Pran.g_00189
OG0001521	Prbc.g_00921	Pran.g_00190
OG0001522	Prbc.g_00922	Pran.g_00191
OG0001523	Prbc.g_01993	Pran.g_00444
OG0001526	Prbc.g_01465	Pran.g_00077
OG0001528	Prbc.g_00903	Pran.g_00617
OG0001529	Prbc.g_00250	Pran.g_01124
OG0001530	Prbc.g_00637	Pran.g_01769
OG0001531	Prbc.g_02056	Pran.g_00509
OG0001533	Prbc.g_02187	Pran.g_00156
OG0001535	Prbc.g_00078	Pran.g_01803
OG0001536	Prbc.g_00602	Pran.g_01391
OG0001539	Prbc.g_00519	Pran.g_00372
OG0001541	Prbc.g_01961	Pran.g_00417
OG0001542	Prbc.g_01342	Pran.g_00126
OG0001545	Prbc.g_00601	Pran.g_01392
OG0001548	Prbc.g_01280	Pran.g_00929, Pran.g_01790
OG0001551	Prbc.g_02140	Pran.g_00128
OG0001553	Prbc.g_01291	Pran.g_00890
OG0001554	Prbc.g_00163	Pran.g_01432
OG0001558	Prbc.g_01287	Pran.g_00606
OG0001565	Prbc.g_00444	Pran.g_00308
OG0001566	Prbc.g_01199	Pran.g_01887
OG0001567	Prbc.g_00151	Pran.g_01826
OG0001568	Prbc.g_01297	Pran.g_01801
OG0001569	Prbc.g_02132	Pran.g_01721
OG0001571	Prbc.g_01482	Pran.g_01709
OG0001572	Prbc.g_01757	Pran.g_01501
OG0001573	Prbc.g_00155	Pran.g_00901
OG0001574	Prbc.g_00128	Pran.g_01411
OG0001575	Prbc.g_02072	Pran.g_01375
OG0001576	Prbc.g_01830	Pran.g_00529
OG0001577	Prbc.g_01818	Pran.g_00534
OG0001578	Prbc.g_00520	Pran.g_00158
OG0001579	Prbc.g_02117	Pran.g_00157
OG0001580	Prbc.g_01826	Pran.g_00155
OG0001581	Prbc.g_02131	Pran.g_00153
OG0001582	Prbc.g_01310	Pran.g_00146
OG0001583	Prbc.g_02186	Pran.g_00131
OG0001584	Prbc.g_00119	Pran.g_00121
OG0001585	Prbc.g_00150	Pran.g_00109
OG0001586	Prbc.g_01288	Pran.g_00097
OG0001587	Prbc.g_02146	Pran.g_00094
OG0001588	Prbc.g_00096, Prbc.g_00019	Pran.g_01768
OG0001589	Prbc.g_00627	Pran.g_01468
OG0001590	Prbc.g_00931	Pran.g_00844
OG0001591	Prbc.g_00656	Pran.g_00842
OG0001594	Prbc.g_02076	Pran.g_00650
OG0001595	Prbc.g_01834	Pran.g_00648
OG0001596	Prbc.g_01484	Pran.g_00647
OG0001597	Prbc.g_00800	Pran.g_00635
OG0001598	Prbc.g_00642	Pran.g_01180
OG0001599	Prbc.g_00014	Pran.g_00916
OG0001600	Prbc.g_00905	Pran.g_00595
OG0001603	Prbc.g_01115, Prbc.g_00528	Pran.g_01863
OG0001604	Prbc.g_00614	Pran.g_01831
OG0001606	Prbc.g_01480	Pran.g_01710
OG0001607	Prbc.g_01314	Pran.g_01470
OG0001608	Prbc.g_00526	Pran.g_01412
OG0001609	Prbc.g_00099	Pran.g_01278
OG0001611	Prbc.g_00908	Pran.g_00083
OG0001612	Prbc.g_01489	Pran.g_00082
OG0001613	Prbc.g_01488	Pran.g_00081
OG0001614	Prbc.g_01487	Pran.g_00080
OG0001617	Prbc.g_00117	Pran.g_00613
OG0001618	Prbc.g_00098	Pran.g_00983
OG0001620	Prbc.g_01251	Pran.g_01855
OG0001625	Prbc.g_00049	Pran.g_00524
OG0001627	Prbc.g_00147	Pran.g_01836
OG0001630	Prbc.g_00185	Pran.g_00756
OG0001641	Prbc.g_02197	Pran.g_00590
OG0001698	Prbc.g_01347, Prbc.g_01326	Pran.g_01425
OG0001701	Prbc.g_00531	Pran.g_00857
OG0001706	Prbc.g_01325	Pran.g_01469
OG0001711	Prbc.g_01952	Pran.g_00176
OG0001712	Prbc.g_00639	Pran.g_00118
OG0001788	Prbc.g_01305	Pran.g_00102
OG0001800	Prbc.g_00156	Pran.g_00860
OG0001826	Prbc.g_01282	Pran.g_00096
OG0001828	Prbc.g_00631	Pran.g_00600
OG0001868	Prbc.g_01340	Pran.g_01272
OG0001910	Prbc.g_01747	Pran.g_00610
OG0001911	Prbc.g_01133, Prbc.g_01134	Pran.g_00858
OG0001950	Prbc.g_00026	Pran.g_01785
OG0001952	Prbc.g_00600	Pran.g_01389
OG0002171	Prbc.g_00535	Pran.g_01773
OG0002176	Prbc.g_00638	Pran.g_01273
OG0002184	Prbc.g_01319	Pran.g_01383
OG0003017	Prbc.g_00025	Pran.g_00619
