Orthogroup	Praw	Pram
OG0001174	Praw.g_00059	Pram.g_01812
OG0001175	Praw.g_00057	Pram.g_01814
OG0001176	Praw.g_00056	Pram.g_01816
OG0001177	Praw.g_00054	Pram.g_01818
OG0001178	Praw.g_00053	Pram.g_01819
OG0001179	Praw.g_00052	Pram.g_01820
OG0001180	Praw.g_00051	Pram.g_01821
OG0001181	Praw.g_00050	Pram.g_01822
OG0001182	Praw.g_00049	Pram.g_01823
OG0001183	Praw.g_00048	Pram.g_01824
OG0001184	Praw.g_00047	Pram.g_01825
OG0001185	Praw.g_00046	Pram.g_01826
OG0001186	Praw.g_00045	Pram.g_01828
OG0001187	Praw.g_00044	Pram.g_01829
OG0001188	Praw.g_00043	Pram.g_01830
OG0001189	Praw.g_00041	Pram.g_01831
OG0001190	Praw.g_00040	Pram.g_01832
OG0001191	Praw.g_00038	Pram.g_01834
OG0001192	Praw.g_00036	Pram.g_01836
OG0001193	Praw.g_00035	Pram.g_01837
OG0001194	Praw.g_00034	Pram.g_01838
OG0001195	Praw.g_00033	Pram.g_01840
OG0001196	Praw.g_00031	Pram.g_01842
OG0001197	Praw.g_00028	Pram.g_01845
OG0001198	Praw.g_00027	Pram.g_01846
OG0001199	Praw.g_00026	Pram.g_01847
OG0001200	Praw.g_00025	Pram.g_01848
OG0001201	Praw.g_00024	Pram.g_01849
OG0001202	Praw.g_00023	Pram.g_01850
OG0001203	Praw.g_00021	Pram.g_01852
OG0001204	Praw.g_00018	Pram.g_01854
OG0001205	Praw.g_00017	Pram.g_01855
OG0001206	Praw.g_00016	Pram.g_01856
OG0001207	Praw.g_00015	Pram.g_01857
OG0001208	Praw.g_00014	Pram.g_01858
OG0001209	Praw.g_00013	Pram.g_01859
OG0001210	Praw.g_00012	Pram.g_01860
OG0001211	Praw.g_00011	Pram.g_01861
OG0001212	Praw.g_00010	Pram.g_01862
OG0001213	Praw.g_00009	Pram.g_01863
OG0001214	Praw.g_00008	Pram.g_01864
OG0001215	Praw.g_00007	Pram.g_01865
OG0001216	Praw.g_00006	Pram.g_01866
OG0001217	Praw.g_00005	Pram.g_01867
OG0001218	Praw.g_00004	Pram.g_01868
OG0001219	Praw.g_00003	Pram.g_01869
OG0001220	Praw.g_00002	Pram.g_01870
OG0001221	Praw.g_00001	Pram.g_01871
OG0001222	Praw.g_01192	Pram.g_01873
OG0001223	Praw.g_01190	Pram.g_01875
OG0001224	Praw.g_01189	Pram.g_01877
OG0001225	Praw.g_01187	Pram.g_01879
OG0001226	Praw.g_01186	Pram.g_01880
OG0001227	Praw.g_01185	Pram.g_01881
OG0001228	Praw.g_01184	Pram.g_01882
OG0001229	Praw.g_01183	Pram.g_01883
OG0001230	Praw.g_01182	Pram.g_01884
OG0001231	Praw.g_01181	Pram.g_01885
OG0001232	Praw.g_01179	Pram.g_01887
OG0001233	Praw.g_01178	Pram.g_01888
OG0001234	Praw.g_01177	Pram.g_01889
OG0001235	Praw.g_01176	Pram.g_01890
OG0001236	Praw.g_01175	Pram.g_01891
OG0001237	Praw.g_01172	Pram.g_01894
OG0001238	Praw.g_01171	Pram.g_01895
OG0001239	Praw.g_01168	Pram.g_01900
OG0001240	Praw.g_01167	Pram.g_01901
OG0001241	Praw.g_01166	Pram.g_01902
OG0001242	Praw.g_01165	Pram.g_01904
OG0001243	Praw.g_01164	Pram.g_01905
OG0001244	Praw.g_01163	Pram.g_01906
OG0001245	Praw.g_01162	Pram.g_01907
OG0001246	Praw.g_01161	Pram.g_01908
OG0001247	Praw.g_01160	Pram.g_01909
OG0001248	Praw.g_01159	Pram.g_01910
OG0001249	Praw.g_01158	Pram.g_01911
OG0001250	Praw.g_01157	Pram.g_01913
OG0001251	Praw.g_01156	Pram.g_01914
OG0001252	Praw.g_01155	Pram.g_01915
OG0001253	Praw.g_01154	Pram.g_01916
OG0001254	Praw.g_01152	Pram.g_01918
OG0001255	Praw.g_01151	Pram.g_01919
OG0001256	Praw.g_01149	Pram.g_01924
OG0001257	Praw.g_01148	Pram.g_01925
OG0001258	Praw.g_01147	Pram.g_01926
OG0001259	Praw.g_01145	Pram.g_01929
OG0001260	Praw.g_01144	Pram.g_01930
OG0001261	Praw.g_01143	Pram.g_01931
OG0001262	Praw.g_01142	Pram.g_01932
OG0001263	Praw.g_01141	Pram.g_01933
OG0001264	Praw.g_01140	Pram.g_01934
OG0001265	Praw.g_01139	Pram.g_01935
OG0001266	Praw.g_01138	Pram.g_01936
OG0001267	Praw.g_01137	Pram.g_01937
OG0001268	Praw.g_01136	Pram.g_01938
OG0001269	Praw.g_01342	Pram.g_00076
OG0001270	Praw.g_01297	Pram.g_00124
OG0001271	Praw.g_01285	Pram.g_00135
OG0001272	Praw.g_00853	Pram.g_00269
OG0001273	Praw.g_00797	Pram.g_00327
OG0001275	Praw.g_00650	Pram.g_00434
OG0001277	Praw.g_01760	Pram.g_00903
OG0001278	Praw.g_01648	Pram.g_00862
OG0001279	Praw.g_01598	Pram.g_00733
OG0001280	Praw.g_01491	Pram.g_00981
OG0001281	Praw.g_01443	Pram.g_00577
OG0001282	Praw.g_01425	Pram.g_01214
OG0001283	Praw.g_01420	Pram.g_01525
OG0001284	Praw.g_00174	Pram.g_00664
OG0001285	Praw.g_00218	Pram.g_01157
OG0001286	Praw.g_00231	Pram.g_01143
OG0001288	Praw.g_00377	Pram.g_01334
OG0001289	Praw.g_00388	Pram.g_01322
OG0001290	Praw.g_00428	Pram.g_00658
OG0001291	Praw.g_00429	Pram.g_01272
OG0001292	Praw.g_00434	Pram.g_01590
OG0001294	Praw.g_00463	Pram.g_01003
OG0001295	Praw.g_00476	Pram.g_01599
OG0001296	Praw.g_00507	Pram.g_01624
OG0001297	Praw.g_00511	Pram.g_01627
OG0001298	Praw.g_00514	Pram.g_01630
OG0001299	Praw.g_01914	Pram.g_01700
OG0001300	Praw.g_01890	Pram.g_01637
OG0001301	Praw.g_00058	Pram.g_01813
OG0001302	Praw.g_00029	Pram.g_01844
OG0001303	Praw.g_01191	Pram.g_01874
OG0001304	Praw.g_01146	Pram.g_01928
OG0001305	Praw.g_00483	Pram.g_01516
OG0001306	Praw.g_00710	Pram.g_00372
OG0001307	Praw.g_01398	Pram.g_00017
OG0001308	Praw.g_01363	Pram.g_00056
OG0001309	Praw.g_01360	Pram.g_00059
OG0001310	Praw.g_01358	Pram.g_00061
OG0001312	Praw.g_01316	Pram.g_00105
OG0001313	Praw.g_01310	Pram.g_00112
OG0001314	Praw.g_01236	Pram.g_00184
OG0001315	Praw.g_00890	Pram.g_00231
OG0001317	Praw.g_00759	Pram.g_01213
OG0001319	Praw.g_01751	Pram.g_01196
OG0001320	Praw.g_01476	Pram.g_00897
OG0001321	Praw.g_01471	Pram.g_00892
OG0001324	Praw.g_00185	Pram.g_00648
OG0001326	Praw.g_00262	Pram.g_01106
OG0001327	Praw.g_00999	Pram.g_01476
OG0001328	Praw.g_00432	Pram.g_00357
OG0001329	Praw.g_00538	Pram.g_01655
OG0001331	Praw.g_00062	Pram.g_01809
OG0001332	Praw.g_01294	Pram.g_00127
OG0001333	Praw.g_01197	Pram.g_00225
OG0001335	Praw.g_01452	Pram.g_00723
OG0001336	Praw.g_01432	Pram.g_00706
OG0001337	Praw.g_01417	Pram.g_00625
OG0001338	Praw.g_00953	Pram.g_01276
OG0001339	Praw.g_00986	Pram.g_01235
OG0001341	Praw.g_00425	Pram.g_01289
OG0001342	Praw.g_00435	Pram.g_01523, Pram.g_01616
OG0001343	Praw.g_00512	Pram.g_01628
OG0001344	Praw.g_00562	Pram.g_01680
OG0001345	Praw.g_00092	Pram.g_01774
OG0001346	Praw.g_00037	Pram.g_01835
OG0001347	Praw.g_01193	Pram.g_01872
OG0001348	Praw.g_01307	Pram.g_00114
OG0001349	Praw.g_01317	Pram.g_00104
OG0001350	Praw.g_01291	Pram.g_01246
OG0001351	Praw.g_01232	Pram.g_00188
OG0001352	Praw.g_00885	Pram.g_00236
OG0001353	Praw.g_00873	Pram.g_00249
OG0001354	Praw.g_00854	Pram.g_00268
OG0001355	Praw.g_00791	Pram.g_00334
OG0001357	Praw.g_00713	Pram.g_00369
OG0001358	Praw.g_00675	Pram.g_00408
OG0001359	Praw.g_00662	Pram.g_00422
OG0001360	Praw.g_00639	Pram.g_00446
OG0001361	Praw.g_00634	Pram.g_00451
OG0001362	Praw.g_01924	Pram.g_00515
OG0001363	Praw.g_01819	Pram.g_00211
OG0001364	Praw.g_01713	Pram.g_00904
OG0001365	Praw.g_01658	Pram.g_00851
OG0001366	Praw.g_01613	Pram.g_00711
OG0001367	Praw.g_01511	Pram.g_00969
OG0001368	Praw.g_01492	Pram.g_00980
OG0001369	Praw.g_00205	Pram.g_01551
OG0001370	Praw.g_00206	Pram.g_01552
OG0001371	Praw.g_00284	Pram.g_01085
OG0001372	Praw.g_00930	Pram.g_01253
OG0001373	Praw.g_00407	Pram.g_01302
OG0001374	Praw.g_01049	Pram.g_00041
OG0001375	Praw.g_00552	Pram.g_01670
OG0001377	Praw.g_00030	Pram.g_01843
OG0001378	Praw.g_01490	Pram.g_00982
OG0001379	Praw.g_01367	Pram.g_00051
OG0001380	Praw.g_01366	Pram.g_00053
OG0001381	Praw.g_01347	Pram.g_00071
OG0001382	Praw.g_01300	Pram.g_00122
OG0001383	Praw.g_01201	Pram.g_00221
OG0001384	Praw.g_00877	Pram.g_00245
OG0001385	Praw.g_00862	Pram.g_00261
OG0001386	Praw.g_00770	Pram.g_01337
OG0001388	Praw.g_00336, Praw.g_00486	Pram.g_00788
OG0001389	Praw.g_00693	Pram.g_00394
OG0001390	Praw.g_00687	Pram.g_00399
OG0001391	Praw.g_00644	Pram.g_00680
OG0001392	Praw.g_00637	Pram.g_00448
OG0001393	Praw.g_00629	Pram.g_00457
OG0001394	Praw.g_01856	Pram.g_01043
OG0001395	Praw.g_01848	Pram.g_00764
OG0001396	Praw.g_01846	Pram.g_00766
OG0001397	Praw.g_01840	Pram.g_00772
OG0001398	Praw.g_01804	Pram.g_01025
OG0001399	Praw.g_01711	Pram.g_00907
OG0001400	Praw.g_01614	Pram.g_00710
OG0001401	Praw.g_01612	Pram.g_00712
OG0001402	Praw.g_01592	Pram.g_00739
OG0001403	Praw.g_01589	Pram.g_00742
OG0001405	Praw.g_01482	Pram.g_00993
OG0001406	Praw.g_01463	Pram.g_00884
OG0001407	Praw.g_01454	Pram.g_00702
OG0001408	Praw.g_01445	Pram.g_01202
OG0001409	Praw.g_01438	Pram.g_00698
OG0001410	Praw.g_00220	Pram.g_01155
OG0001411	Praw.g_00956	Pram.g_00665
OG0001412	Praw.g_00982	Pram.g_01231
OG0001413	Praw.g_01007	Pram.g_00996
OG0001414	Praw.g_01017	Pram.g_01467
OG0001415	Praw.g_00376	Pram.g_01335
OG0001416	Praw.g_00379	Pram.g_01332
OG0001417	Praw.g_00426	Pram.g_01288
OG0001418	Praw.g_00438	Pram.g_01563
OG0001421	Praw.g_01558	Pram.g_00920
OG0001424	Praw.g_01373	Pram.g_01553
OG0001425	Praw.g_00808	Pram.g_00314
OG0001426	Praw.g_00768	Pram.g_00997
OG0001427	Praw.g_00627	Pram.g_00459
OG0001429	Praw.g_01748	Pram.g_00660
OG0001430	Praw.g_01707	Pram.g_00912
OG0001431	Praw.g_01610	Pram.g_00714
OG0001432	Praw.g_01607	Pram.g_00718
OG0001433	Praw.g_01449	Pram.g_00650
OG0001434	Praw.g_00207	Pram.g_01509
OG0001435	Praw.g_00906	Pram.g_01286
OG0001436	Praw.g_00445	Pram.g_01200
OG0001437	Praw.g_00453	Pram.g_01526
OG0001438	Praw.g_01150	Pram.g_01923
OG0001441	Praw.g_01529	Pram.g_00953
OG0001443	Praw.g_01447	Pram.g_00695
OG0001448	Praw.g_00156	Pram.g_00558
OG0001449	Praw.g_00177	Pram.g_01508
OG0001450	Praw.g_00194	Pram.g_01598
OG0001451	Praw.g_00217	Pram.g_01158
OG0001453	Praw.g_00332	Pram.g_01210
OG0001454	Praw.g_00334	Pram.g_00363
OG0001455	Praw.g_00335	Pram.g_01166
OG0001456	Praw.g_00459	Pram.g_01256
OG0001457	Praw.g_01082	Pram.g_01401
OG0001458	Praw.g_01173	Pram.g_01893
OG0001460	Praw.g_00765	Pram.g_00392
OG0001466	Praw.g_01820	Pram.g_00797
OG0001467	Praw.g_01718	Pram.g_01470
OG0001468	Praw.g_01666	Pram.g_00841
OG0001469	Praw.g_01636	Pram.g_00581
OG0001470	Praw.g_01500	Pram.g_01179
OG0001471	Praw.g_01455	Pram.g_00398
OG0001474	Praw.g_00948	Pram.g_01197
OG0001478	Praw.g_00069	Pram.g_01800
OG0001479	Praw.g_00232	Pram.g_01142
OG0001482	Praw.g_00814	Pram.g_00308
OG0001484	Praw.g_00731	Pram.g_01576
OG0001485	Praw.g_01637	Pram.g_00878
OG0001486	Praw.g_01628	Pram.g_00906
OG0001494	Praw.g_00250	Pram.g_01121
OG0001496	Praw.g_00975	Pram.g_01224
OG0001497	Praw.g_01053	Pram.g_00046
OG0001498	Praw.g_01920	Pram.g_01692
OG0001501	Praw.g_01744	Pram.g_00563
OG0001504	Praw.g_00737	Pram.g_01694
OG0001506	Praw.g_01767	Pram.g_01540
OG0001524	Praw.g_01785	Pram.g_00641
OG0001525	Praw.g_01430	Pram.g_01187
OG0001526	Praw.g_00216	Pram.g_01159
OG0001528	Praw.g_00446	Pram.g_01268
OG0001529	Praw.g_00077	Pram.g_01792
OG0001531	Praw.g_01517	Pram.g_01487
OG0001535	Praw.g_00745	Pram.g_00628
OG0001537	Praw.g_01918	Pram.g_00042
OG0001542	Praw.g_00175	Pram.g_01515
OG0001545	Praw.g_01736	Pram.g_01623
OG0001550	Praw.g_01640	Pram.g_00875
OG0001552	Praw.g_00950	Pram.g_00666
OG0001555	Praw.g_01044	Pram.g_01414
OG0001556	Praw.g_01074	Pram.g_01442
OG0001561	Praw.g_00908	Pram.g_00846
OG0001592	Praw.g_01102	Pram.g_01400
OG0001593	Praw.g_01110	Pram.g_01421
OG0001600	Praw.g_00498	Pram.g_01543
OG0001615	Praw.g_01108	Pram.g_01501
OG0001616	Praw.g_01776, Praw.g_00331	Pram.g_01532
OG0001621	Praw.g_00488	Pram.g_01273
OG0001628	Praw.g_01004	Pram.g_01205
OG0001629	Praw.g_01111	Pram.g_01502
OG0001634	Praw.g_00317	Pram.g_01518
OG0001642	Praw.g_00799	Pram.g_01497
OG0001644	Praw.g_00292	Pram.g_00572
OG0001645	Praw.g_00489	Pram.g_01280
OG0001647	Praw.g_00318	Pram.g_01519
OG0001648	Praw.g_00319	Pram.g_01520
OG0001649	Praw.g_00320	Pram.g_01521
OG0001650	Praw.g_01768	Pram.g_00647, Pram.g_00622
OG0001821	Praw.g_01057	Pram.g_01444
OG0001831	Praw.g_00324	Pram.g_00639
OG0001868	Praw.g_00313	Pram.g_01259
OG0001869	Praw.g_00456	Pram.g_01566
OG0001921	Praw.g_00490	Pram.g_01269
OG0001989	Praw.g_00800	Pram.g_01498
OG0002023	Praw.g_01123	Pram.g_01437
OG0002041	Praw.g_00321	Pram.g_01570
OG0002055	Praw.g_01105	Pram.g_01406
OG0002122	Praw.g_00801	Pram.g_01499
OG0002125	Praw.g_01056	Pram.g_01434
OG0002393	Praw.g_01041	Pram.g_01440
