Orthogroup	Praw	Prao
OG0001153	Praw.g_00087	Prao.g_01696
OG0001154	Praw.g_00086	Prao.g_01697
OG0001155	Praw.g_00085	Prao.g_01698
OG0001156	Praw.g_00084	Prao.g_01699
OG0001157	Praw.g_00082	Prao.g_01701
OG0001158	Praw.g_00081	Prao.g_01702
OG0001159	Praw.g_00080	Prao.g_01703
OG0001160	Praw.g_00079	Prao.g_01704
OG0001161	Praw.g_00076	Prao.g_01707
OG0001162	Praw.g_00075	Prao.g_01708
OG0001163	Praw.g_00074	Prao.g_01709
OG0001164	Praw.g_00073	Prao.g_01710
OG0001165	Praw.g_00072	Prao.g_01711
OG0001166	Praw.g_00071	Prao.g_01712
OG0001167	Praw.g_00070	Prao.g_01713
OG0001168	Praw.g_00068	Prao.g_01715
OG0001169	Praw.g_00067	Prao.g_01716
OG0001170	Praw.g_00065	Prao.g_01718
OG0001171	Praw.g_00064	Prao.g_01719
OG0001172	Praw.g_00063	Prao.g_01720
OG0001173	Praw.g_00061	Prao.g_01722
OG0001174	Praw.g_00059	Prao.g_01724
OG0001175	Praw.g_00057	Prao.g_01726
OG0001176	Praw.g_00056	Prao.g_01727
OG0001177	Praw.g_00054	Prao.g_01729
OG0001178	Praw.g_00053	Prao.g_01730
OG0001179	Praw.g_00052	Prao.g_01731
OG0001180	Praw.g_00051	Prao.g_01732
OG0001181	Praw.g_00050	Prao.g_01733
OG0001182	Praw.g_00049	Prao.g_01734
OG0001183	Praw.g_00048	Prao.g_01735
OG0001184	Praw.g_00047	Prao.g_01736
OG0001185	Praw.g_00046	Prao.g_01737
OG0001186	Praw.g_00045	Prao.g_01738
OG0001187	Praw.g_00044	Prao.g_01739
OG0001188	Praw.g_00043	Prao.g_01740
OG0001189	Praw.g_00041	Prao.g_01741
OG0001190	Praw.g_00040	Prao.g_01742
OG0001191	Praw.g_00038	Prao.g_01744
OG0001192	Praw.g_00036	Prao.g_01746
OG0001193	Praw.g_00035	Prao.g_01747
OG0001194	Praw.g_00034	Prao.g_01748
OG0001195	Praw.g_00033	Prao.g_01749
OG0001196	Praw.g_00031	Prao.g_01751
OG0001197	Praw.g_00028	Prao.g_01754
OG0001198	Praw.g_00027	Prao.g_01755
OG0001199	Praw.g_00026	Prao.g_01756
OG0001200	Praw.g_00025	Prao.g_01757
OG0001201	Praw.g_00024	Prao.g_01758
OG0001202	Praw.g_00023	Prao.g_01759
OG0001203	Praw.g_00021	Prao.g_01761
OG0001204	Praw.g_00018	Prao.g_01764
OG0001205	Praw.g_00017	Prao.g_01765
OG0001206	Praw.g_00016	Prao.g_01767
OG0001207	Praw.g_00015	Prao.g_01768
OG0001208	Praw.g_00014	Prao.g_01769
OG0001209	Praw.g_00013	Prao.g_01770
OG0001210	Praw.g_00012	Prao.g_01771
OG0001211	Praw.g_00011	Prao.g_01772
OG0001212	Praw.g_00010	Prao.g_01773
OG0001213	Praw.g_00009	Prao.g_01774
OG0001214	Praw.g_00008	Prao.g_01775
OG0001215	Praw.g_00007	Prao.g_01776
OG0001216	Praw.g_00006	Prao.g_01777
OG0001217	Praw.g_00005	Prao.g_01778
OG0001218	Praw.g_00004	Prao.g_01779
OG0001219	Praw.g_00003	Prao.g_01780
OG0001220	Praw.g_00002	Prao.g_01781
OG0001221	Praw.g_00001	Prao.g_01782
OG0001222	Praw.g_01192	Prao.g_01784
OG0001223	Praw.g_01190	Prao.g_01786
OG0001224	Praw.g_01189	Prao.g_01787
OG0001225	Praw.g_01187	Prao.g_01789
OG0001226	Praw.g_01186	Prao.g_01790
OG0001227	Praw.g_01185	Prao.g_01791
OG0001228	Praw.g_01184	Prao.g_01792
OG0001229	Praw.g_01183	Prao.g_01793
OG0001230	Praw.g_01182	Prao.g_01794
OG0001231	Praw.g_01181	Prao.g_01795
OG0001232	Praw.g_01179	Prao.g_01797
OG0001233	Praw.g_01178	Prao.g_01798
OG0001234	Praw.g_01177	Prao.g_01799
OG0001235	Praw.g_01176	Prao.g_01800
OG0001236	Praw.g_01175	Prao.g_01801
OG0001237	Praw.g_01172	Prao.g_01804
OG0001238	Praw.g_01171	Prao.g_01805
OG0001239	Praw.g_01168	Prao.g_01808
OG0001240	Praw.g_01167	Prao.g_01809
OG0001241	Praw.g_01166	Prao.g_01810
OG0001242	Praw.g_01165	Prao.g_01811
OG0001243	Praw.g_01164	Prao.g_01812
OG0001244	Praw.g_01163	Prao.g_01813
OG0001245	Praw.g_01162	Prao.g_01814
OG0001246	Praw.g_01161	Prao.g_01815
OG0001247	Praw.g_01160	Prao.g_01816
OG0001248	Praw.g_01159	Prao.g_01817
OG0001249	Praw.g_01158	Prao.g_01818
OG0001250	Praw.g_01157	Prao.g_01819
OG0001251	Praw.g_01156	Prao.g_01820
OG0001252	Praw.g_01155	Prao.g_01821
OG0001253	Praw.g_01154	Prao.g_01822
OG0001254	Praw.g_01152	Prao.g_01824
OG0001255	Praw.g_01151	Prao.g_01825
OG0001256	Praw.g_01149	Prao.g_01827
OG0001257	Praw.g_01148	Prao.g_01828
OG0001258	Praw.g_01147	Prao.g_01829
OG0001259	Praw.g_01145	Prao.g_01831
OG0001260	Praw.g_01144	Prao.g_01833
OG0001261	Praw.g_01143	Prao.g_01834
OG0001262	Praw.g_01142	Prao.g_01835
OG0001263	Praw.g_01141	Prao.g_01836
OG0001264	Praw.g_01140	Prao.g_01837
OG0001265	Praw.g_01139	Prao.g_01838
OG0001266	Praw.g_01138	Prao.g_01839
OG0001267	Praw.g_01137	Prao.g_01840
OG0001268	Praw.g_01136	Prao.g_01841
OG0001269	Praw.g_01342	Prao.g_00231
OG0001270	Praw.g_01297	Prao.g_00276
OG0001271	Praw.g_01285	Prao.g_00288
OG0001272	Praw.g_00853	Prao.g_00418
OG0001273	Praw.g_00797	Prao.g_00469
OG0001275	Praw.g_00650	Prao.g_00604
OG0001277	Praw.g_01760	Prao.g_00686
OG0001278	Praw.g_01648	Prao.g_00792
OG0001279	Praw.g_01598	Prao.g_00844
OG0001280	Praw.g_01491	Prao.g_00950
OG0001281	Praw.g_01443	Prao.g_01001
OG0001282	Praw.g_01425	Prao.g_01018
OG0001283	Praw.g_01420	Prao.g_01023
OG0001284	Praw.g_00174	Prao.g_01154
OG0001285	Praw.g_00218	Prao.g_01105
OG0001286	Praw.g_00231	Prao.g_01092
OG0001287	Praw.g_01054	Prao.g_01219
OG0001288	Praw.g_00377	Prao.g_01436
OG0001289	Praw.g_00388	Prao.g_01447
OG0001290	Praw.g_00428	Prao.g_01489
OG0001291	Praw.g_00429	Prao.g_01490
OG0001292	Praw.g_00434	Prao.g_01495
OG0001293	Praw.g_00451	Prao.g_01511
OG0001294	Praw.g_00463	Prao.g_01521
OG0001295	Praw.g_00476	Prao.g_01531
OG0001296	Praw.g_00507	Prao.g_01544
OG0001297	Praw.g_00511	Prao.g_01548
OG0001298	Praw.g_00514	Prao.g_01551
OG0001299	Praw.g_01914	Prao.g_01618
OG0001300	Praw.g_01890	Prao.g_01643
OG0001302	Praw.g_00029	Prao.g_01753
OG0001303	Praw.g_01191	Prao.g_01785
OG0001304	Praw.g_01146	Prao.g_01830
OG0001306	Praw.g_00710	Prao.g_00541
OG0001308	Praw.g_01363	Prao.g_00210
OG0001309	Praw.g_01360	Prao.g_00213
OG0001310	Praw.g_01358	Prao.g_00215
OG0001312	Praw.g_01316	Prao.g_00258
OG0001313	Praw.g_01310	Prao.g_00264
OG0001314	Praw.g_01236	Prao.g_00337
OG0001315	Praw.g_00890	Prao.g_00381
OG0001317	Praw.g_00759	Prao.g_00508
OG0001318	Praw.g_01885	Prao.g_00076
OG0001319	Praw.g_01751	Prao.g_00694
OG0001320	Praw.g_01476	Prao.g_00965
OG0001321	Praw.g_01471	Prao.g_00970
OG0001322	Praw.g_01435	Prao.g_01009
OG0001323	Praw.g_00183	Prao.g_01143
OG0001324	Praw.g_00185	Prao.g_01139
OG0001325	Praw.g_00192	Prao.g_01132
OG0001326	Praw.g_00262	Prao.g_01061
OG0001327	Praw.g_00999	Prao.g_01255
OG0001328	Praw.g_00432	Prao.g_01493
OG0001329	Praw.g_00538	Prao.g_01575
OG0001330	Praw.g_00573	Prao.g_01609
OG0001331	Praw.g_00062	Prao.g_01721
OG0001332	Praw.g_01294	Prao.g_00279
OG0001333	Praw.g_01197	Prao.g_00376
OG0001334	Praw.g_00680	Prao.g_00573
OG0001335	Praw.g_01452	Prao.g_00993
OG0001336	Praw.g_01432	Prao.g_01012
OG0001337	Praw.g_01417	Prao.g_01026
OG0001338	Praw.g_00953	Prao.g_01306
OG0001339	Praw.g_00986	Prao.g_01271
OG0001341	Praw.g_00425	Prao.g_01486
OG0001342	Praw.g_00435	Prao.g_01497
OG0001343	Praw.g_00512	Prao.g_01549
OG0001344	Praw.g_00562	Prao.g_01598
OG0001345	Praw.g_00092	Prao.g_01691
OG0001346	Praw.g_00037	Prao.g_01745
OG0001347	Praw.g_01193	Prao.g_01783
OG0001348	Praw.g_01307	Prao.g_00267
OG0001349	Praw.g_01317	Prao.g_00257
OG0001350	Praw.g_01291	Prao.g_00282
OG0001351	Praw.g_01232	Prao.g_00341
OG0001352	Praw.g_00885	Prao.g_00386
OG0001353	Praw.g_00873	Prao.g_00399
OG0001354	Praw.g_00854	Prao.g_00417
OG0001355	Praw.g_00791	Prao.g_00475
OG0001356	Praw.g_00755	Prao.g_00512
OG0001357	Praw.g_00713	Prao.g_00538
OG0001358	Praw.g_00675	Prao.g_00578
OG0001359	Praw.g_00662	Prao.g_00592
OG0001360	Praw.g_00639	Prao.g_00615
OG0001361	Praw.g_00634	Prao.g_00620
OG0001362	Praw.g_01924	Prao.g_01869
OG0001363	Praw.g_01819	Prao.g_00141
OG0001364	Praw.g_01713	Prao.g_00724
OG0001365	Praw.g_01658	Prao.g_00782
OG0001366	Praw.g_01613	Prao.g_00826
OG0001367	Praw.g_01511	Prao.g_00930
OG0001368	Praw.g_01492	Prao.g_00949
OG0001369	Praw.g_00205	Prao.g_01118
OG0001370	Praw.g_00206	Prao.g_01117
OG0001371	Praw.g_00284	Prao.g_01039
OG0001373	Praw.g_00407	Prao.g_01466
OG0001374	Praw.g_01049	Prao.g_01613
OG0001375	Praw.g_00552	Prao.g_01589
OG0001376	Praw.g_01900	Prao.g_01632
OG0001377	Praw.g_00030	Prao.g_01752
OG0001378	Praw.g_01490	Prao.g_00951
OG0001379	Praw.g_01367	Prao.g_00206
OG0001380	Praw.g_01366	Prao.g_00207
OG0001381	Praw.g_01347	Prao.g_00226
OG0001383	Praw.g_01201	Prao.g_00372
OG0001384	Praw.g_00877	Prao.g_00394
OG0001385	Praw.g_00862	Prao.g_00410
OG0001386	Praw.g_00770	Prao.g_00497
OG0001389	Praw.g_00693	Prao.g_00558
OG0001390	Praw.g_00687	Prao.g_00566
OG0001391	Praw.g_00644	Prao.g_00610
OG0001392	Praw.g_00637	Prao.g_00617
OG0001393	Praw.g_00629	Prao.g_00625
OG0001394	Praw.g_01856	Prao.g_00105
OG0001395	Praw.g_01848	Prao.g_00113
OG0001396	Praw.g_01846	Prao.g_00115
OG0001397	Praw.g_01840	Prao.g_00120
OG0001398	Praw.g_01804	Prao.g_00653
OG0001399	Praw.g_01711	Prao.g_00726
OG0001400	Praw.g_01614	Prao.g_00825
OG0001401	Praw.g_01612	Prao.g_00828
OG0001402	Praw.g_01592	Prao.g_00850
OG0001403	Praw.g_01589	Prao.g_00853
OG0001405	Praw.g_01482	Prao.g_00959
OG0001406	Praw.g_01463	Prao.g_00978
OG0001407	Praw.g_01454	Prao.g_00991
OG0001408	Praw.g_01445	Prao.g_00999
OG0001409	Praw.g_01438	Prao.g_01336
OG0001410	Praw.g_00220	Prao.g_01103
OG0001411	Praw.g_00956	Prao.g_01303
OG0001412	Praw.g_00982	Prao.g_01275
OG0001413	Praw.g_01007	Prao.g_01248
OG0001414	Praw.g_01017	Prao.g_01238
OG0001415	Praw.g_00376	Prao.g_01435
OG0001416	Praw.g_00379	Prao.g_01438
OG0001417	Praw.g_00426	Prao.g_01487
OG0001418	Praw.g_00438	Prao.g_01499
OG0001419	Praw.g_00465	Prao.g_00004
OG0001421	Praw.g_01558	Prao.g_00883
OG0001424	Praw.g_01373	Prao.g_00200
OG0001425	Praw.g_00808	Prao.g_00462
OG0001426	Praw.g_00768	Prao.g_00499
OG0001427	Praw.g_00627	Prao.g_00627
OG0001428	Praw.g_01762	Prao.g_00684
OG0001429	Praw.g_01748	Prao.g_00697
OG0001430	Praw.g_01707	Prao.g_00730
OG0001431	Praw.g_01610	Prao.g_00830
OG0001432	Praw.g_01607	Prao.g_00835
OG0001433	Praw.g_01449	Prao.g_00996
OG0001434	Praw.g_00207	Prao.g_01116
OG0001435	Praw.g_00906	Prao.g_00016
OG0001436	Praw.g_00445	Prao.g_01505
OG0001438	Praw.g_01150	Prao.g_01826
OG0001440	Praw.g_00760	Prao.g_00507
OG0001441	Praw.g_01529	Prao.g_00912
OG0001442	Praw.g_01499	Prao.g_00942
OG0001443	Praw.g_01447	Prao.g_00997
OG0001444	Praw.g_01444	Prao.g_01000
OG0001445	Praw.g_00437	Prao.g_01498
OG0001447	Praw.g_00921, Praw.g_00923, Praw.g_00315	Prao.g_00641
OG0001448	Praw.g_00156	Prao.g_00059
OG0001449	Praw.g_00177	Prao.g_01151
OG0001450	Praw.g_00194	Prao.g_01129
OG0001451	Praw.g_00217	Prao.g_01106
OG0001452	Praw.g_00253	Prao.g_01070
OG0001453	Praw.g_00332	Prao.g_01350
OG0001454	Praw.g_00334	Prao.g_01348
OG0001455	Praw.g_00335	Prao.g_01347
OG0001457	Praw.g_01082	Prao.g_01360
OG0001458	Praw.g_01173	Prao.g_01803
OG0001459	Praw.g_00469	Prao.g_01526
OG0001460	Praw.g_00765	Prao.g_00502
OG0001461	Praw.g_00757	Prao.g_00511
OG0001462	Praw.g_00743	Prao.g_00521
OG0001464	Praw.g_00589	Prao.g_01178
OG0001466	Praw.g_01820	Prao.g_00140
OG0001467	Praw.g_01718	Prao.g_00719
OG0001468	Praw.g_01666	Prao.g_00773
OG0001469	Praw.g_01636	Prao.g_00804
OG0001470	Praw.g_01500	Prao.g_00941
OG0001471	Praw.g_01455	Prao.g_00990
OG0001472	Praw.g_01450	Prao.g_00995
OG0001473	Praw.g_01446	Prao.g_00998
OG0001474	Praw.g_00948	Prao.g_01312
OG0001476	Praw.g_01086	Prao.g_01394
OG0001478	Praw.g_00069	Prao.g_01714
OG0001479	Praw.g_00232	Prao.g_01091
OG0001480	Praw.g_01814	Prao.g_00057
OG0001482	Praw.g_00814	Prao.g_00456
OG0001483	Praw.g_00960	Prao.g_01295
OG0001485	Praw.g_01637	Prao.g_00803
OG0001486	Praw.g_01628	Prao.g_00811
OG0001488	Praw.g_01459	Prao.g_00986
OG0001489	Praw.g_01458	Prao.g_00987
OG0001490	Praw.g_01457	Prao.g_00988
OG0001491	Praw.g_01451	Prao.g_00994
OG0001492	Praw.g_01422	Prao.g_01021
OG0001493	Praw.g_00171	Prao.g_01157
OG0001494	Praw.g_00250	Prao.g_01073
OG0001496	Praw.g_00975	Prao.g_01282
OG0001497	Praw.g_01053	Prao.g_01218
OG0001498	Praw.g_01920	Prao.g_01611
OG0001499	Praw.g_01899	Prao.g_01633
OG0001501	Praw.g_01744	Prao.g_00702
OG0001503	Praw.g_01263	Prao.g_00310
OG0001504	Praw.g_00737	Prao.g_00528
OG0001505	Praw.g_01770	Prao.g_00678
OG0001506	Praw.g_01767	Prao.g_00680
OG0001507	Praw.g_01721	Prao.g_00716
OG0001510	Praw.g_01635	Prao.g_00805
OG0001511	Praw.g_01626	Prao.g_00813
OG0001512	Praw.g_01625	Prao.g_00814
OG0001513	Praw.g_01624	Prao.g_00815
OG0001514	Praw.g_01623	Prao.g_00816
OG0001515	Praw.g_01622	Prao.g_00817
OG0001516	Praw.g_01621	Prao.g_00818
OG0001517	Praw.g_01620	Prao.g_00819
OG0001518	Praw.g_01619	Prao.g_00820
OG0001519	Praw.g_01618	Prao.g_00821
OG0001520	Praw.g_01617	Prao.g_00822
OG0001521	Praw.g_01616	Prao.g_00823
OG0001522	Praw.g_01615	Prao.g_00824
OG0001524	Praw.g_01785	Prao.g_00005
OG0001525	Praw.g_01430	Prao.g_01013
OG0001526	Praw.g_00216	Prao.g_01107
OG0001528	Praw.g_00446	Prao.g_01506
OG0001529	Praw.g_00077	Prao.g_01706
OG0001531	Praw.g_01517	Prao.g_00924
OG0001532	Praw.g_01460	Prao.g_00985
OG0001533	Praw.g_01440	Prao.g_01005
OG0001534	Praw.g_00471, Praw.g_00932	Prao.g_01330
OG0001537	Praw.g_01918	Prao.g_01614
OG0001539	Praw.g_01374	Prao.g_00199
OG0001540	Praw.g_00688	Prao.g_00565
OG0001542	Praw.g_00175	Prao.g_01153
OG0001547	Praw.g_01394	Prao.g_00180
OG0001549	Praw.g_00443	Prao.g_01503
OG0001550	Praw.g_01640	Prao.g_00800
OG0001551	Praw.g_00173	Prao.g_01155
OG0001552	Praw.g_00950	Prao.g_01309
OG0001553	Praw.g_00965	Prao.g_01290
OG0001554	Praw.g_00966	Prao.g_01289
OG0001555	Praw.g_01044	Prao.g_01205
OG0001557	Praw.g_00441	Prao.g_01501
OG0001558	Praw.g_00452	Prao.g_01512
OG0001561	Praw.g_00908	Prao.g_00642
OG0001565	Praw.g_01309	Prao.g_00265
OG0001566	Praw.g_00827	Prao.g_00443
OG0001567	Praw.g_00763	Prao.g_00504
OG0001568	Praw.g_00744	Prao.g_00520
OG0001569	Praw.g_00690	Prao.g_00561
OG0001571	Praw.g_00678	Prao.g_00575
OG0001574	Praw.g_01756	Prao.g_00689
OG0001575	Praw.g_01729	Prao.g_00708
OG0001576	Praw.g_01506	Prao.g_00935
OG0001577	Praw.g_01501	Prao.g_00940
OG0001578	Praw.g_01442	Prao.g_01002
OG0001579	Praw.g_01441	Prao.g_01004
OG0001580	Praw.g_01439	Prao.g_01006
OG0001581	Praw.g_01436	Prao.g_01008
OG0001582	Praw.g_01429	Prao.g_01014
OG0001583	Praw.g_00170	Prao.g_01158
OG0001584	Praw.g_00179	Prao.g_01148
OG0001585	Praw.g_00188	Prao.g_01136
OG0001586	Praw.g_00197	Prao.g_01126
OG0001587	Praw.g_00200	Prao.g_01123
OG0001589	Praw.g_00946	Prao.g_01315
OG0001590	Praw.g_01013	Prao.g_01242
OG0001591	Praw.g_01015	Prao.g_01240
OG0001592	Praw.g_01102	Prao.g_01196
OG0001594	Praw.g_00420	Prao.g_01479
OG0001595	Praw.g_00421	Prao.g_01481
OG0001596	Praw.g_00422	Prao.g_01482
OG0001597	Praw.g_00431	Prao.g_01492
OG0001598	Praw.g_00020	Prao.g_01762
OG0001602	Praw.g_00841	Prao.g_00430
OG0001603	Praw.g_00803	Prao.g_00467
OG0001604	Praw.g_00769	Prao.g_00498
OG0001605	Praw.g_00738	Prao.g_00527
OG0001606	Praw.g_00679	Prao.g_00574
OG0001607	Praw.g_01816	Prao.g_00144
OG0001608	Praw.g_01757	Prao.g_00688
OG0001609	Praw.g_01633	Prao.g_00806
OG0001610	Praw.g_01609	Prao.g_00832
OG0001611	Praw.g_00210	Prao.g_01113
OG0001612	Praw.g_00211	Prao.g_01112
OG0001613	Praw.g_00212	Prao.g_01111
OG0001614	Praw.g_00213	Prao.g_01110
OG0001617	Praw.g_00478	Prao.g_01532
OG0001618	Praw.g_00528	Prao.g_01565
OG0001622	Praw.g_00764	Prao.g_00503
OG0001623	Praw.g_01821	Prao.g_00139
OG0001624	Praw.g_01774	Prao.g_00674
OG0001628	Praw.g_01004	Prao.g_01250
OG0001634	Praw.g_00317	Prao.g_00009
OG0001635	Praw.g_00793	Prao.g_00473
OG0001636	Praw.g_01847	Prao.g_00114
OG0001637	Praw.g_01629	Prao.g_00810
OG0001638	Praw.g_00931	Prao.g_01334
OG0001639	Praw.g_00940	Prao.g_01322
OG0001640	Praw.g_00444	Prao.g_01504
OG0001641	Praw.g_00462	Prao.g_01520
OG0001644	Praw.g_00292	Prao.g_01031
OG0001647	Praw.g_00318	Prao.g_00008
OG0001648	Praw.g_00319	Prao.g_00007
OG0001649	Praw.g_00320	Prao.g_00006
OG0001652	Praw.g_01255	Prao.g_00318
OG0001653	Praw.g_00766	Prao.g_00501
OG0001654	Praw.g_00742	Prao.g_00523
OG0001655	Praw.g_00741	Prao.g_00524
OG0001656	Praw.g_00739	Prao.g_00526
OG0001657	Praw.g_00681	Prao.g_00572
OG0001658	Praw.g_01810	Prao.g_00647
OG0001659	Praw.g_01766	Prao.g_00681
OG0001660	Praw.g_01764	Prao.g_00682
OG0001661	Praw.g_01728	Prao.g_00709
OG0001662	Praw.g_01722	Prao.g_00715
OG0001663	Praw.g_01720	Prao.g_00717
OG0001664	Praw.g_01692	Prao.g_00746
OG0001665	Praw.g_01642	Prao.g_00798
OG0001666	Praw.g_01631	Prao.g_00808
OG0001667	Praw.g_01630	Prao.g_00809
OG0001668	Praw.g_01585	Prao.g_00857
OG0001669	Praw.g_01505	Prao.g_00936
OG0001670	Praw.g_01502	Prao.g_00939
OG0001671	Praw.g_01497	Prao.g_00944
OG0001672	Praw.g_01480	Prao.g_00961
OG0001673	Praw.g_01479	Prao.g_00962
OG0001674	Praw.g_01456	Prao.g_00989
OG0001675	Praw.g_01453	Prao.g_00992
OG0001676	Praw.g_01434	Prao.g_01010
OG0001677	Praw.g_01433	Prao.g_01011
OG0001678	Praw.g_01426	Prao.g_01017
OG0001679	Praw.g_01421	Prao.g_01022
OG0001680	Praw.g_01419	Prao.g_01024
OG0001681	Praw.g_00186	Prao.g_01138
OG0001682	Praw.g_00191	Prao.g_01133
OG0001683	Praw.g_00193	Prao.g_01130
OG0001684	Praw.g_00209	Prao.g_01114
OG0001685	Praw.g_00281	Prao.g_01042
OG0001686	Praw.g_00289	Prao.g_01034
OG0001687	Praw.g_00329	Prao.g_00981
OG0001688	Praw.g_00957	Prao.g_01302
OG0001689	Praw.g_00963	Prao.g_01292
OG0001691	Praw.g_00340	Prao.g_01189
OG0001692	Praw.g_00419	Prao.g_01478
OG0001693	Praw.g_00424	Prao.g_01485
OG0001694	Praw.g_00427	Prao.g_01488
OG0001695	Praw.g_00433	Prao.g_01494
OG0001696	Praw.g_00440	Prao.g_01500
OG0001697	Praw.g_00442	Prao.g_01502
OG0001699	Praw.g_00520	Prao.g_01557
OG0001700	Praw.g_01174	Prao.g_01802
OG0001704	Praw.g_01062	Prao.g_01209
OG0001705	Praw.g_00652	Prao.g_00602
OG0001706	Praw.g_01815	Prao.g_00145
OG0001707	Praw.g_01772	Prao.g_00676
OG0001708	Praw.g_01750	Prao.g_00695
OG0001709	Praw.g_01727	Prao.g_00710
OG0001710	Praw.g_01504	Prao.g_00937
OG0001713	Praw.g_00190	Prao.g_01134
OG0001714	Praw.g_00214	Prao.g_01109
OG0001715	Praw.g_00947	Prao.g_01313
OG0001717	Praw.g_01503	Prao.g_00938
OG0001728	Praw.g_01709	Prao.g_00728
OG0001731	Praw.g_00936	Prao.g_01341
OG0001732	Praw.g_00964	Prao.g_01291
OG0001735	Praw.g_00449	Prao.g_01509
OG0001736	Praw.g_00468	Prao.g_01525
OG0001737	Praw.g_00747	Prao.g_00519
OG0001787	Praw.g_01387	Prao.g_00187
OG0001789	Praw.g_00624	Prao.g_00630
OG0001790	Praw.g_01753	Prao.g_00692
OG0001791	Praw.g_01714	Prao.g_00723
OG0001793	Praw.g_00943	Prao.g_01319
OG0001794	Praw.g_00944	Prao.g_01318
OG0001799	Praw.g_00196	Prao.g_01127
OG0001809	Praw.g_00933	Prao.g_00530
OG0001810	Praw.g_01747	Prao.g_00698
OG0001811	Praw.g_01726	Prao.g_00711
OG0001812	Praw.g_01725	Prao.g_00712
OG0001813	Praw.g_01724	Prao.g_00713
OG0001814	Praw.g_01723	Prao.g_00714
OG0001815	Praw.g_01632	Prao.g_00807
OG0001817	Praw.g_00180	Prao.g_01147
OG0001818	Praw.g_00182	Prao.g_01144
OG0001819	Praw.g_00941	Prao.g_01321
OG0001825	Praw.g_00475	Prao.g_01530
OG0001836	Praw.g_00740	Prao.g_00525
OG0001838	Praw.g_00937	Prao.g_01326
OG0001840	Praw.g_00949	Prao.g_01310
OG0001841	Praw.g_00967	Prao.g_01288
OG0001848	Praw.g_00450	Prao.g_01510
OG0001849	Praw.g_00198	Prao.g_01125
OG0001862	Praw.g_00322	Prao.g_01533
OG0001863	Praw.g_00327	Prao.g_00002
OG0001864	Praw.g_00938	Prao.g_01324
OG0001865	Praw.g_00942	Prao.g_01320
OG0001869	Praw.g_00456	Prao.g_01517
OG0001901	Praw.g_00861	Prao.g_00411
OG0001912	Praw.g_00909	Prao.g_00636
OG0001913	Praw.g_00910	Prao.g_00637
OG0001914	Praw.g_00916	Prao.g_00151
OG0001943	Praw.g_00896	Prao.g_01371
OG0001948	Praw.g_01372	Prao.g_00201
OG0001953	Praw.g_00195	Prao.g_01128
OG0001963	Praw.g_00330	Prao.g_01344
OG0002025	Praw.g_00897	Prao.g_01370
OG0002027	Praw.g_01582	Prao.g_00860
OG0002132	Praw.g_01813	Prao.g_01261
OG0002143	Praw.g_01037	Prao.g_01211
OG0002227	Praw.g_01038	Prao.g_01208
OG0002291	Praw.g_01812	Prao.g_01260
OG0002353	Praw.g_00907	Prao.g_00017, Prao.g_01351
OG0002393	Praw.g_01041	Prao.g_01204
OG0002495	Praw.g_01036	Prao.g_01212
OG0002965	Praw.g_01039	Prao.g_01199
OG0003139	Praw.g_01040	Prao.g_01203
