Orthogroup	Prac	Prad
OG0001155	Prac.g_00022	Prad.g_00770
OG0001156	Prac.g_00024	Prad.g_00768
OG0001157	Prac.g_00025	Prad.g_00767
OG0001158	Prac.g_00027	Prad.g_00765
OG0001159	Prac.g_00028	Prad.g_00764
OG0001160	Prac.g_00029	Prad.g_00763
OG0001161	Prac.g_00030	Prad.g_00762
OG0001162	Prac.g_00031	Prad.g_01641
OG0001163	Prac.g_00032	Prad.g_01640
OG0001164	Prac.g_00033	Prad.g_01639
OG0001165	Prac.g_00034	Prad.g_01638
OG0001166	Prac.g_00035	Prad.g_01637
OG0001167	Prac.g_00036	Prad.g_01636
OG0001168	Prac.g_00037	Prad.g_01635
OG0001169	Prac.g_00038	Prad.g_01634
OG0001170	Prac.g_00039	Prad.g_01633
OG0001171	Prac.g_00040	Prad.g_01632
OG0001172	Prac.g_00042	Prad.g_01630
OG0001173	Prac.g_00044	Prad.g_01628
OG0001174	Prac.g_00045	Prad.g_01627
OG0001175	Prac.g_00046	Prad.g_01626
OG0001176	Prac.g_00047	Prad.g_01625
OG0001177	Prac.g_00049	Prad.g_01623
OG0001178	Prac.g_00051	Prad.g_01621
OG0001179	Prac.g_00052	Prad.g_01620
OG0001180	Prac.g_00053	Prad.g_01619
OG0001181	Prac.g_00054	Prad.g_01618
OG0001182	Prac.g_00055	Prad.g_01617
OG0001183	Prac.g_00056	Prad.g_01616
OG0001184	Prac.g_00058	Prad.g_01614
OG0001185	Prac.g_00061	Prad.g_01611
OG0001186	Prac.g_00062	Prad.g_01610
OG0001187	Prac.g_00063	Prad.g_01609
OG0001188	Prac.g_00064	Prad.g_01608
OG0001189	Prac.g_00065	Prad.g_01607
OG0001190	Prac.g_00066	Prad.g_01606
OG0001191	Prac.g_00067	Prad.g_01605
OG0001192	Prac.g_00068	Prad.g_01604
OG0001193	Prac.g_00069	Prad.g_01603
OG0001194	Prac.g_00070	Prad.g_01602
OG0001195	Prac.g_00071	Prad.g_01601
OG0001196	Prac.g_00072	Prad.g_01600
OG0001197	Prac.g_00073	Prad.g_01599
OG0001198	Prac.g_00074	Prad.g_01598
OG0001199	Prac.g_00075	Prad.g_01597
OG0001200	Prac.g_00076	Prad.g_01596
OG0001201	Prac.g_00077	Prad.g_01595
OG0001202	Prac.g_00078	Prad.g_01594
OG0001203	Prac.g_00080	Prad.g_01592
OG0001204	Prac.g_00082	Prad.g_01590
OG0001205	Prac.g_00083	Prad.g_01589
OG0001206	Prac.g_00084	Prad.g_01588
OG0001207	Prac.g_00085	Prad.g_01587
OG0001208	Prac.g_00086	Prad.g_01586
OG0001209	Prac.g_00087	Prad.g_01585
OG0001210	Prac.g_00088	Prad.g_01584
OG0001211	Prac.g_00089	Prad.g_01583
OG0001212	Prac.g_00090	Prad.g_01582
OG0001213	Prac.g_00091	Prad.g_01581
OG0001214	Prac.g_00093	Prad.g_01579
OG0001215	Prac.g_00094	Prad.g_01578
OG0001216	Prac.g_00095	Prad.g_01577
OG0001217	Prac.g_00096	Prad.g_01576
OG0001218	Prac.g_00097	Prad.g_01575
OG0001219	Prac.g_00099	Prad.g_01572
OG0001220	Prac.g_00100	Prad.g_01571
OG0001221	Prac.g_00103	Prad.g_01568
OG0001222	Prac.g_00104	Prad.g_01567
OG0001223	Prac.g_00105	Prad.g_01566
OG0001224	Prac.g_00106	Prad.g_01565
OG0001225	Prac.g_00107	Prad.g_01564
OG0001226	Prac.g_00108	Prad.g_01563
OG0001227	Prac.g_00109	Prad.g_01562
OG0001228	Prac.g_00110	Prad.g_01561
OG0001229	Prac.g_00111	Prad.g_01560
OG0001230	Prac.g_00112	Prad.g_01559
OG0001231	Prac.g_00113	Prad.g_01558
OG0001232	Prac.g_00114	Prad.g_01557
OG0001233	Prac.g_00115	Prad.g_01556
OG0001234	Prac.g_00116	Prad.g_01555
OG0001235	Prac.g_00117	Prad.g_01554
OG0001236	Prac.g_00119	Prad.g_01552
OG0001237	Prac.g_00120	Prad.g_01551
OG0001238	Prac.g_00122	Prad.g_01549
OG0001239	Prac.g_00123	Prad.g_01548
OG0001240	Prac.g_00124	Prad.g_01547
OG0001241	Prac.g_00126	Prad.g_01545
OG0001242	Prac.g_00127	Prad.g_01544
OG0001243	Prac.g_00128	Prad.g_01543
OG0001244	Prac.g_00129	Prad.g_01542
OG0001245	Prac.g_00130	Prad.g_01541
OG0001246	Prac.g_00131	Prad.g_01540
OG0001247	Prac.g_01950	Prad.g_01539
OG0001248	Prac.g_01949	Prad.g_01538
OG0001249	Prac.g_01948	Prad.g_01537
OG0001250	Prac.g_01947	Prad.g_01536
OG0001251	Prac.g_01839	Prad.g_01901
OG0001252	Prac.g_01793	Prad.g_01855
OG0001253	Prac.g_01780	Prad.g_01841
OG0001254	Prac.g_01650	Prad.g_01710
OG0001255	Prac.g_01201	Prad.g_01658
OG0001257	Prac.g_01062	Prad.g_00025
OG0001258	Prac.g_00873	Prad.g_00131
OG0001259	Prac.g_00783	Prad.g_01379
OG0001260	Prac.g_01522	Prad.g_01091
OG0001261	Prac.g_01441	Prad.g_01181
OG0001262	Prac.g_01425	Prad.g_00297
OG0001263	Prac.g_01405	Prad.g_00276
OG0001264	Prac.g_01385	Prad.g_00246
OG0001265	Prac.g_01280	Prad.g_00137
OG0001266	Prac.g_01232	Prad.g_00995
OG0001267	Prac.g_01001	Prad.g_01512
OG0001268	Prac.g_00988	Prad.g_01499
OG0001269	Prac.g_00200	Prad.g_00611
OG0001270	Prac.g_00371	Prad.g_00474
OG0001271	Prac.g_00360	Prad.g_00463
OG0001272	Prac.g_00319	Prad.g_00421
OG0001273	Prac.g_00318	Prad.g_00420
OG0001274	Prac.g_00313	Prad.g_00415
OG0001275	Prac.g_00297	Prad.g_00397
OG0001276	Prac.g_00285	Prad.g_00384
OG0001277	Prac.g_00279	Prad.g_00369
OG0001278	Prac.g_00633	Prad.g_00949
OG0001279	Prac.g_00629	Prad.g_00945
OG0001280	Prac.g_00626	Prad.g_00942
OG0001281	Prac.g_00479	Prad.g_00876
OG0001282	Prac.g_00504	Prad.g_00851
OG0001283	Prac.g_00023	Prad.g_00769
OG0001285	Prac.g_00081	Prad.g_01591
OG0001286	Prac.g_00125	Prad.g_01546
OG0001287	Prac.g_00875, Prac.g_01598	Prad.g_01299
OG0001288	Prac.g_01110	Prad.g_00070
OG0001290	Prac.g_01917	Prad.g_01956
OG0001291	Prac.g_01860	Prad.g_01922
OG0001292	Prac.g_01857	Prad.g_01919
OG0001293	Prac.g_01855	Prad.g_01917
OG0001294	Prac.g_01838	Prad.g_01900
OG0001295	Prac.g_01812	Prad.g_01874
OG0001296	Prac.g_01806	Prad.g_01868
OG0001297	Prac.g_01731	Prad.g_01792
OG0001298	Prac.g_01687	Prad.g_01748
OG0001300	Prac.g_01160	Prad.g_00736
OG0001301	Prac.g_00734	Prad.g_01426
OG0001304	Prac.g_01265	Prad.g_01027
OG0001305	Prac.g_01260	Prad.g_01022
OG0001306	Prac.g_01223	Prad.g_00988
OG0001307	Prac.g_01214	Prad.g_00979
OG0001308	Prac.g_01037	Prad.g_00647
OG0001309	Prac.g_01036	Prad.g_00649
OG0001310	Prac.g_01026	Prad.g_00660
OG0001311	Prac.g_00957	Prad.g_01467
OG0001312	Prac.g_00201	Prad.g_00610
OG0001313	Prac.g_00315	Prad.g_00417
OG0001314	Prac.g_00602	Prad.g_00918
OG0001315	Prac.g_00568	Prad.g_00883
OG0001316	Prac.g_00019	Prad.g_00773
OG0001318	Prac.g_01790	Prad.g_01852
OG0001319	Prac.g_01692	Prad.g_01753
OG0001320	Prac.g_01078	Prad.g_00039
OG0001321	Prac.g_01513	Prad.g_01102
OG0001322	Prac.g_01495	Prad.g_01126
OG0001323	Prac.g_01240	Prad.g_01003
OG0001324	Prac.g_01206	Prad.g_00971
OG0001325	Prac.g_01033	Prad.g_00653
OG0001326	Prac.g_00151	Prad.g_00338
OG0001327	Prac.g_00153	Prad.g_00340
OG0001328	Prac.g_00180	Prad.g_00623
OG0001329	Prac.g_00237	Prad.g_00574
OG0001330	Prac.g_00322	Prad.g_00424
OG0001331	Prac.g_00628	Prad.g_00944
OG0001332	Prac.g_00579	Prad.g_00894
OG0001334	Prac.g_00043	Prad.g_01629
OG0001335	Prac.g_00079	Prad.g_01593
OG0001336	Prac.g_01803	Prad.g_01865
OG0001337	Prac.g_01813	Prad.g_01875
OG0001338	Prac.g_01786	Prad.g_01847
OG0001339	Prac.g_01727	Prad.g_01788
OG0001340	Prac.g_01682	Prad.g_01743
OG0001341	Prac.g_01670	Prad.g_01730
OG0001342	Prac.g_01651	Prad.g_01711
OG0001343	Prac.g_01195	Prad.g_01652
OG0001344	Prac.g_01155	Prad.g_00731
OG0001345	Prac.g_01113	Prad.g_00668
OG0001346	Prac.g_01072	Prad.g_00035
OG0001347	Prac.g_01058	Prad.g_00021
OG0001348	Prac.g_00867	Prad.g_00125
OG0001349	Prac.g_00862	Prad.g_00120
OG0001351	Prac.g_00796	Prad.g_01366
OG0001352	Prac.g_00689	Prad.g_01256
OG0001353	Prac.g_00668	Prad.g_01277
OG0001354	Prac.g_01492	Prad.g_01129
OG0001355	Prac.g_01435	Prad.g_00307
OG0001356	Prac.g_01403	Prad.g_00262
OG0001357	Prac.g_01300	Prad.g_00158
OG0001358	Prac.g_01281	Prad.g_00138
OG0001359	Prac.g_01014	Prad.g_01525
OG0001360	Prac.g_01013	Prad.g_01524
OG0001361	Prac.g_00935	Prad.g_01445
OG0001363	Prac.g_00257	Prad.g_00563
OG0001364	Prac.g_00341	Prad.g_00444
OG0001365	Prac.g_00474	Prad.g_00376
OG0001366	Prac.g_00588	Prad.g_00904
OG0001367	Prac.g_00493	Prad.g_00862
OG0001371	Prac.g_01864	Prad.g_01926
OG0001372	Prac.g_01863	Prad.g_01925
OG0001373	Prac.g_01856	Prad.g_01918
OG0001374	Prac.g_01844	Prad.g_01906
OG0001375	Prac.g_01796	Prad.g_01858
OG0001376	Prac.g_01696	Prad.g_01757
OG0001377	Prac.g_01675	Prad.g_01735
OG0001378	Prac.g_01659	Prad.g_01719
OG0001379	Prac.g_01172	Prad.g_00748
OG0001381	Prac.g_01093	Prad.g_00053
OG0001382	Prac.g_01085	Prad.g_00046
OG0001383	Prac.g_00860	Prad.g_00118
OG0001384	Prac.g_00853	Prad.g_00110
OG0001385	Prac.g_00705	Prad.g_01240
OG0001386	Prac.g_00697	Prad.g_01248
OG0001387	Prac.g_00695	Prad.g_01250
OG0001388	Prac.g_00685	Prad.g_01260
OG0001389	Prac.g_01555	Prad.g_01054
OG0001390	Prac.g_01523	Prad.g_01090
OG0001391	Prac.g_01490	Prad.g_01131
OG0001392	Prac.g_01404	Prad.g_00263
OG0001393	Prac.g_01402	Prad.g_00261
OG0001394	Prac.g_01379	Prad.g_00240
OG0001395	Prac.g_01376	Prad.g_00237
OG0001396	Prac.g_01296	Prad.g_00154
OG0001397	Prac.g_01271	Prad.g_01034
OG0001398	Prac.g_01252	Prad.g_01014
OG0001399	Prac.g_01242	Prad.g_01005
OG0001400	Prac.g_01234	Prad.g_00997
OG0001401	Prac.g_01226	Prad.g_01320
OG0001402	Prac.g_00999	Prad.g_01510
OG0001403	Prac.g_00176	Prad.g_00627
OG0001404	Prac.g_00208	Prad.g_00603
OG0001405	Prac.g_00218	Prad.g_00593
OG0001406	Prac.g_00372	Prad.g_00475
OG0001407	Prac.g_00369	Prad.g_00472
OG0001408	Prac.g_00321	Prad.g_00423
OG0001409	Prac.g_00308	Prad.g_00409
OG0001410	Prac.g_00295	Prad.g_00395
OG0001412	Prac.g_01346	Prad.g_00205
OG0001414	Prac.g_01869	Prad.g_01932
OG0001415	Prac.g_01605	Prad.g_01665
OG0001416	Prac.g_00851	Prad.g_00108
OG0001417	Prac.g_00696	Prad.g_01249
OG0001418	Prac.g_01512	Prad.g_01103
OG0001419	Prac.g_01486	Prad.g_01135
OG0001420	Prac.g_01400	Prad.g_00259
OG0001421	Prac.g_01395	Prad.g_00255
OG0001422	Prac.g_01237	Prad.g_01000
OG0001423	Prac.g_01012	Prad.g_01523
OG0001424	Prac.g_00923	Prad.g_00074
OG0001425	Prac.g_00302	Prad.g_00403
OG0001426	Prac.g_00121	Prad.g_01550
OG0001427	Prac.g_01161	Prad.g_00737
OG0001430	Prac.g_01288	Prad.g_00145
OG0001431	Prac.g_01236	Prad.g_00999
OG0001432	Prac.g_01233	Prad.g_00996
OG0001433	Prac.g_01952	Prad.g_00312
OG0001435	Prac.g_00310	Prad.g_00411
OG0001438	Prac.g_00751	Prad.g_01409
OG0001440	Prac.g_01277	Prad.g_00134
OG0001441	Prac.g_01041	Prad.g_00640
OG0001442	Prac.g_01024	Prad.g_00663
OG0001443	Prac.g_01002	Prad.g_01513
OG0001444	Prac.g_00966	Prad.g_01477
OG0001445	Prac.g_00143	Prad.g_01202
OG0001446	Prac.g_00145	Prad.g_01204
OG0001447	Prac.g_00146	Prad.g_01205
OG0001449	Prac.g_00261	Prad.g_00536
OG0001451	Prac.g_00634	Prad.g_00546
OG0001453	Prac.g_00282, Prac.g_00881, Prac.g_00913, Prac.g_00889	Prad.g_00378
OG0001454	Prac.g_01167	Prad.g_00743
OG0001456	Prac.g_00784	Prad.g_01378
OG0001457	Prac.g_00669	Prad.g_01276
OG0001458	Prac.g_01524	Prad.g_01089
OG0001459	Prac.g_01497	Prad.g_01124
OG0001460	Prac.g_01413	Prad.g_00285
OG0001461	Prac.g_01354	Prad.g_00213
OG0001462	Prac.g_01289	Prad.g_00146
OG0001463	Prac.g_01243	Prad.g_01006
OG0001464	Prac.g_01238	Prad.g_01001
OG0001465	Prac.g_00148	Prad.g_00334
OG0001467	Prac.g_00414	Prad.g_00518
OG0001468	Prac.g_00012	Prad.g_00780
OG0001469	Prac.g_00987	Prad.g_01498
OG0001470	Prac.g_01611	Prad.g_01671
OG0001472	Prac.g_01414	Prad.g_00286
OG0001473	Prac.g_01406	Prad.g_00277
OG0001474	Prac.g_00643	Prad.g_00275
OG0001475	Prac.g_01247	Prad.g_01010
OG0001476	Prac.g_01246	Prad.g_01009
OG0001477	Prac.g_01245	Prad.g_01008
OG0001478	Prac.g_01239	Prad.g_01002
OG0001479	Prac.g_01211	Prad.g_00976
OG0001480	Prac.g_01047	Prad.g_00634
OG0001481	Prac.g_00969	Prad.g_01480
OG0001482	Prac.g_00275	Prad.g_01985
OG0001482	Prac.g_01577	Prad.g_01318
OG0001484	Prac.g_00259	Prad.g_00562
OG0001485	Prac.g_00472	Prad.g_00881
OG0001488	Prac.g_01758	Prad.g_01819
OG0001489	Prac.g_01158	Prad.g_00734
OG0001490	Prac.g_01132	Prad.g_00701
OG0001491	Prac.g_01500	Prad.g_01121
OG0001492	Prac.g_01443	Prad.g_01179
OG0001493	Prac.g_00644	Prad.g_00274
OG0001494	Prac.g_00645	Prad.g_00273
OG0001495	Prac.g_00646	Prad.g_00272
OG0001496	Prac.g_00647	Prad.g_00271
OG0001497	Prac.g_00648	Prad.g_00270
OG0001498	Prac.g_00649	Prad.g_00269
OG0001499	Prac.g_00650	Prad.g_00268
OG0001500	Prac.g_00651	Prad.g_00267
OG0001501	Prac.g_00652	Prad.g_00266
OG0001502	Prac.g_00653	Prad.g_00265
OG0001503	Prac.g_00654	Prad.g_00264
OG0001505	Prac.g_00915	Prad.g_01189
OG0001506	Prac.g_01219	Prad.g_00984
OG0001507	Prac.g_01003	Prad.g_01514
OG0001509	Prac.g_00494	Prad.g_00861
OG0001510	Prac.g_00004	Prad.g_00788
OG0001511	Prac.g_00912	Prad.g_00955
OG0001513	Prac.g_01826	Prad.g_01888
OG0001514	Prac.g_00158	Prad.g_00351
OG0001515	Prac.g_01518	Prad.g_01094
OG0001516	Prac.g_01306	Prad.g_00164
OG0001517	Prac.g_01229	Prad.g_00992
OG0001519	Prac.g_01146	Prad.g_00722
OG0001521	Prac.g_00475	Prad.g_00375
OG0001523	Prac.g_01870	Prad.g_01933
OG0001524	Prac.g_01157	Prad.g_00733
OG0001525	Prac.g_01088	Prad.g_00048
OG0001527	Prac.g_01043	Prad.g_00638
OG0001528	Prac.g_01953	Prad.g_01217
OG0001529	Prac.g_00132	Prad.g_00316
OG0001532	Prac.g_01912	Prad.g_01952
OG0001533	Prac.g_00642	Prad.g_00700
OG0001534	Prac.g_00304	Prad.g_00405
OG0001536	Prac.g_01045	Prad.g_00636
OG0001537	Prac.g_00909	Prad.g_01198, Prad.g_00541
OG0001538	Prac.g_00150	Prad.g_00337
OG0001539	Prac.g_00162	Prad.g_00356
OG0001540	Prac.g_00163	Prad.g_00357
OG0001542	Prac.g_00306	Prad.g_00407
OG0001543	Prac.g_00296	Prad.g_00396
OG0001544	Prac.g_00907	Prad.g_00082
OG0001549	Prac.g_01805	Prad.g_01867
OG0001550	Prac.g_01624	Prad.g_01684
OG0001551	Prac.g_01600	Prad.g_01660
OG0001552	Prac.g_01165	Prad.g_00741
OG0001553	Prac.g_01144	Prad.g_00720
OG0001554	Prac.g_01143	Prad.g_00712
OG0001555	Prac.g_01090	Prad.g_00050
OG0001556	Prac.g_01075	Prad.g_00037
OG0001557	Prac.g_00694	Prad.g_01251
OG0001559	Prac.g_01517	Prad.g_01095
OG0001560	Prac.g_01504	Prad.g_01113
OG0001561	Prac.g_01412	Prad.g_00284
OG0001562	Prac.g_01290	Prad.g_00147
OG0001563	Prac.g_01231	Prad.g_00994
OG0001564	Prac.g_01230	Prad.g_00993
OG0001565	Prac.g_01227	Prad.g_00991
OG0001566	Prac.g_01224	Prad.g_00989
OG0001567	Prac.g_01218	Prad.g_00983
OG0001568	Prac.g_01048	Prad.g_00633
OG0001569	Prac.g_01044	Prad.g_00637
OG0001570	Prac.g_01038	Prad.g_00643
OG0001571	Prac.g_01030	Prad.g_00656
OG0001572	Prac.g_01022	Prad.g_01993
OG0001573	Prac.g_01019	Prad.g_01990
OG0001574	Prac.g_00911	Prad.g_00315
OG0001575	Prac.g_00140	Prad.g_00331
OG0001576	Prac.g_00155	Prad.g_00343
OG0001577	Prac.g_00214	Prad.g_00597
OG0001578	Prac.g_00216	Prad.g_00595
OG0001579	Prac.g_00260	Prad.g_00535
OG0001582	Prac.g_00328	Prad.g_00431
OG0001583	Prac.g_00327	Prad.g_00429
OG0001584	Prac.g_00326	Prad.g_00428
OG0001585	Prac.g_00316	Prad.g_00418
OG0001586	Prac.g_00059	Prad.g_01613
OG0001589	Prac.g_00921	Prad.g_00077
OG0001589	Prac.g_00287	Prad.g_00387
OG0001590	Prac.g_01638	Prad.g_01698
OG0001591	Prac.g_01171	Prad.g_00747
OG0001593	Prac.g_01086	Prad.g_00047
OG0001594	Prac.g_01077	Prad.g_00038
OG0001595	Prac.g_00665	Prad.g_01280
OG0001596	Prac.g_01516	Prad.g_01097
OG0001597	Prac.g_01410	Prad.g_00282
OG0001598	Prac.g_01398	Prad.g_00257
OG0001599	Prac.g_01009	Prad.g_01520
OG0001600	Prac.g_01008	Prad.g_01519
OG0001601	Prac.g_01007	Prad.g_01518
OG0001602	Prac.g_01006	Prad.g_01517
OG0001603	Prac.g_00278	Prad.g_00368
OG0001604	Prac.g_00612	Prad.g_00928
OG0001606	Prac.g_01194	Prad.g_01651
OG0001607	Prac.g_00887	Prad.g_00087
OG0001609	Prac.g_01166	Prad.g_00742
OG0001610	Prac.g_00670	Prad.g_01275
OG0001611	Prac.g_01535	Prad.g_01076
OG0001612	Prac.g_01499	Prad.g_01122
OG0001613	Prac.g_01407	Prad.g_00278
OG0001614	Prac.g_01302	Prad.g_00160
OG0001615	Prac.g_00134	Prad.g_00323
OG0001616	Prac.g_00137	Prad.g_00328
OG0001619	Prac.g_00206	Prad.g_00605
OG0001621	Prac.g_01509	Prad.g_01106
OG0001623	Prac.g_01197	Prad.g_01654
OG0001624	Prac.g_01409	Prad.g_00280
OG0001625	Prac.g_01295	Prad.g_00152
OG0001626	Prac.g_00135	Prad.g_00324
OG0001628	Prac.g_00286	Prad.g_00385
OG0001639	Prac.g_01821	Prad.g_01883
OG0001640	Prac.g_01750	Prad.g_01811
OG0001641	Prac.g_01170	Prad.g_00746
OG0001642	Prac.g_01168	Prad.g_00744
OG0001643	Prac.g_01135	Prad.g_00706
OG0001644	Prac.g_01134	Prad.g_00705
OG0001645	Prac.g_01133	Prad.g_00703
OG0001646	Prac.g_01969	Prad.g_00695
OG0001647	Prac.g_01079	Prad.g_00040
OG0001648	Prac.g_00813	Prad.g_01349
OG0001649	Prac.g_00807	Prad.g_01355
OG0001650	Prac.g_01561	Prad.g_01048
OG0001651	Prac.g_01528	Prad.g_01085
OG0001652	Prac.g_01526	Prad.g_01087
OG0001653	Prac.g_01503	Prad.g_01114
OG0001654	Prac.g_01501	Prad.g_01120
OG0001655	Prac.g_01493	Prad.g_01128
OG0001656	Prac.g_01470	Prad.g_01151
OG0001657	Prac.g_01419	Prad.g_00291
OG0001658	Prac.g_01408	Prad.g_00279
OG0001659	Prac.g_01372	Prad.g_00233
OG0001660	Prac.g_01294	Prad.g_00151
OG0001661	Prac.g_01291	Prad.g_00148
OG0001662	Prac.g_01286	Prad.g_00143
OG0001663	Prac.g_01269	Prad.g_01032
OG0001664	Prac.g_01268	Prad.g_01031
OG0001665	Prac.g_01248	Prad.g_01011
OG0001666	Prac.g_01244	Prad.g_01007
OG0001667	Prac.g_01241	Prad.g_01004
OG0001668	Prac.g_01235	Prad.g_00998
OG0001669	Prac.g_01222	Prad.g_00987
OG0001670	Prac.g_01221	Prad.g_00986
OG0001671	Prac.g_01215	Prad.g_00980
OG0001672	Prac.g_01210	Prad.g_00975
OG0001673	Prac.g_01209	Prad.g_00974
OG0001674	Prac.g_01208	Prad.g_00973
OG0001675	Prac.g_01032	Prad.g_00654
OG0001676	Prac.g_01027	Prad.g_00659
OG0001677	Prac.g_01010	Prad.g_01521
OG0001678	Prac.g_00938	Prad.g_01448
OG0001679	Prac.g_00930	Prad.g_01440
OG0001680	Prac.g_00879	Prad.g_01074
OG0001681	Prac.g_00156	Prad.g_00344
OG0001682	Prac.g_00160	Prad.g_00354
OG0001684	Prac.g_00329	Prad.g_00432
OG0001685	Prac.g_00323	Prad.g_00425
OG0001686	Prac.g_00320	Prad.g_00422
OG0001687	Prac.g_00314	Prad.g_00416
OG0001688	Prac.g_00311	Prad.g_00413
OG0001689	Prac.g_00307	Prad.g_00408
OG0001690	Prac.g_00305	Prad.g_00406
OG0001691	Prac.g_00303	Prad.g_00404
OG0001692	Prac.g_00620	Prad.g_00936
OG0001693	Prac.g_00098	Prad.g_01574
OG0001694	Prac.g_00435	Prad.g_01186
OG0001700	Prac.g_01532	Prad.g_01079
OG0001701	Prac.g_01530	Prad.g_01081
OG0001702	Prac.g_01514	Prad.g_01101
OG0001703	Prac.g_01502	Prad.g_01115
OG0001704	Prac.g_01293	Prad.g_00150
OG0001706	Prac.g_01028	Prad.g_00658
OG0001707	Prac.g_01005	Prad.g_01516
OG0001708	Prac.g_00147	Prad.g_00333
OG0001710	Prac.g_01292	Prad.g_00149
OG0001722	Prac.g_01534	Prad.g_01077
OG0001724	Prac.g_01488	Prad.g_01133
OG0001725	Prac.g_01411	Prad.g_00283
OG0001726	Prac.g_01039	Prad.g_00642
OG0001731	Prac.g_00299	Prad.g_00399
OG0001732	Prac.g_00283	Prad.g_00379
OG0001733	Prac.g_01147	Prad.g_00723
OG0001734	Prac.g_01562	Prad.g_01047
OG0001783	Prac.g_01891	Prad.g_01946
OG0001784	Prac.g_00848	Prad.g_00105
OG0001786	Prac.g_01446	Prad.g_01175
OG0001787	Prac.g_01025	Prad.g_00662
OG0001788	Prac.g_00144	Prad.g_01203
OG0001790	Prac.g_00136	Prad.g_00327
OG0001791	Prac.g_00138	Prad.g_00329
OG0001796	Prac.g_01023	Prad.g_00665
OG0001806	Prac.g_01156	Prad.g_00732
OG0001807	Prac.g_01141	Prad.g_00710
OG0001808	Prac.g_01951	Prad.g_00699
OG0001809	Prac.g_01511	Prad.g_01104
OG0001819	Prac.g_01128	Prad.g_00684
OG0001820	Prac.g_00149	Prad.g_00336
OG0001824	Prac.g_00312	Prad.g_00414
OG0001826	Prac.g_00280	Prad.g_00370
OG0001829	Prac.g_00284	Prad.g_00382
OG0001837	Prac.g_01191	Prad.g_01648
OG0001839	Prac.g_01124	Prad.g_00680
OG0001841	Prac.g_00141	Prad.g_00332
OG0001845	Prac.g_00390	Prad.g_00493
OG0001850	Prac.g_01021	Prad.g_01992
OG0001859	Prac.g_01673	Prad.g_01733
OG0001862	Prac.g_01034	Prad.g_00652
OG0001872	Prac.g_00291	Prad.g_00390
OG0001873	Prac.g_00888	Prad.g_00309
OG0001875	Prac.g_01123	Prad.g_00679
OG0001876	Prac.g_01126	Prad.g_00682
OG0001877	Prac.g_01139	Prad.g_00709
OG0001906	Prac.g_01658	Prad.g_01718
OG0001910	Prac.g_01145	Prad.g_00721
OG0001912	Prac.g_01125	Prad.g_00681
OG0001914	Prac.g_01129	Prad.g_00685
OG0001956	Prac.g_01527	Prad.g_01086
OG0001961	Prac.g_00193, Prac.g_00658	Prad.g_01286
OG0001962	Prac.g_00436	Prad.g_00543
OG0001963	Prac.g_00437	Prad.g_00544
OG0001964	Prac.g_00438	Prad.g_00545
OG0001966	Prac.g_01874	Prad.g_01196, Prad.g_01848
OG0001982	Prac.g_01173	Prad.g_00750
OG0001984	Prac.g_01142	Prad.g_00711
OG0001985	Prac.g_00882	Prad.g_00958
OG0001989	Prac.g_01164	Prad.g_00740
OG0002019	Prac.g_01961	Prad.g_00967
OG0002020	Prac.g_01966	Prad.g_00690
OG0002021	Prac.g_01121	Prad.g_00676
OG0002022	Prac.g_01960	Prad.g_00968
OG0002027	Prac.g_00309	Prad.g_00410
OG0002031	Prac.g_01581	Prad.g_01315
OG0002051	Prac.g_01962	Prad.g_00694
OG0002059	Prac.g_00635, Prac.g_01596	Prad.g_01301
OG0002060	Prac.g_00883, Prac.g_01593	Prad.g_01200, Prad.g_01303
OG0002062	Prac.g_01122	Prad.g_00678
OG0002063	Prac.g_01130	Prad.g_00686
OG0002064	Prac.g_01138	Prad.g_00708
OG0002119	Prac.g_01964	Prad.g_00692
OG0002120	Prac.g_01485	Prad.g_01136
OG0002130	Prac.g_01595	Prad.g_01302
OG0002138	Prac.g_01520	Prad.g_01093
OG0002186	Prac.g_01417	Prad.g_00289
OG0002191	Prac.g_00656	Prad.g_01288
OG0002193	Prac.g_01137	Prad.g_01293, Prad.g_00707
OG0002254	Prac.g_00657	Prad.g_01287
OG0002262	Prac.g_01131	Prad.g_00080
OG0002263	Prac.g_01136	Prad.g_01292
OG0002264	Prac.g_01317	Prad.g_00176
OG0002265	Prac.g_01583	Prad.g_01313
OG0002266	Prac.g_01584	Prad.g_01312
OG0002267	Prac.g_01585	Prad.g_01311
OG0002268	Prac.g_01586	Prad.g_01310
OG0002269	Prac.g_01587	Prad.g_01309
OG0002270	Prac.g_01588	Prad.g_01308
OG0002271	Prac.g_01589	Prad.g_01307
OG0002272	Prac.g_01592	Prad.g_01304
OG0002274	Prac.g_01963	Prad.g_01193, Prad.g_00693
OG0002349	Prac.g_00294	Prad.g_00394
OG0002357	Prac.g_00659, Prac.g_00192	Prad.g_01284
OG0002368	Prac.g_01203	Prad.g_01849
OG0002376	Prac.g_01591	Prad.g_01306
OG0002538	Prac.g_01579	Prad.g_01317
OG0002540	Prac.g_01582	Prad.g_01314
OG0003977	Prac.g_00660	Prad.g_01283
OG0003978	Prac.g_00661	Prad.g_01282
