Orthogroup	Prbh	Syaf
OG0001086	Prbh.g_00905	Syaf.g_02123
OG0001087	Prbh.g_00923	Syaf.g_01482
OG0001088	Prbh.g_00924	Syaf.g_01478
OG0001089	Prbh.g_00935	Syaf.g_01453
OG0001090	Prbh.g_00946	Syaf.g_01981
OG0001091	Prbh.g_01170	Syaf.g_01979
OG0001092	Prbh.g_01169	Syaf.g_01977
OG0001093	Prbh.g_01164	Syaf.g_01971
OG0001094	Prbh.g_01171	Syaf.g_02055
OG0001095	Prbh.g_00966	Syaf.g_02034
OG0001096	Prbh.g_00980	Syaf.g_02018
OG0001097	Prbh.g_00999	Syaf.g_01373
OG0001098	Prbh.g_01019	Syaf.g_01743
OG0001099	Prbh.g_00861	Syaf.g_00881
OG0001100	Prbh.g_00870	Syaf.g_02110
OG0001101	Prbh.g_00872	Syaf.g_02109
OG0001102	Prbh.g_00875	Syaf.g_02106
OG0001103	Prbh.g_00877	Syaf.g_02104
OG0001104	Prbh.g_00899	Syaf.g_02071
OG0001105	Prbh.g_00903	Syaf.g_02067
OG0001106	Prbh.g_01074	Syaf.g_01847
OG0001107	Prbh.g_01084	Syaf.g_01859
OG0001108	Prbh.g_01088	Syaf.g_01868
OG0001109	Prbh.g_01089	Syaf.g_01877
OG0001110	Prbh.g_01091	Syaf.g_01879
OG0001111	Prbh.g_01092	Syaf.g_01881
OG0001112	Prbh.g_01093	Syaf.g_01883
OG0001113	Prbh.g_01094	Syaf.g_01884
OG0001114	Prbh.g_01095	Syaf.g_01885
OG0001115	Prbh.g_01097	Syaf.g_01889
OG0001116	Prbh.g_01098	Syaf.g_01891
OG0001117	Prbh.g_01099	Syaf.g_01892
OG0001118	Prbh.g_01100	Syaf.g_01893
OG0001119	Prbh.g_01101	Syaf.g_01895
OG0001120	Prbh.g_01102	Syaf.g_01899
OG0001122	Prbh.g_01119	Syaf.g_01927
OG0001123	Prbh.g_01124	Syaf.g_01934
OG0001124	Prbh.g_01126	Syaf.g_01936
OG0001125	Prbh.g_01128	Syaf.g_01938
OG0001126	Prbh.g_01042	Syaf.g_01409
OG0001127	Prbh.g_01041	Syaf.g_01410
OG0001128	Prbh.g_01039	Syaf.g_01413
OG0001129	Prbh.g_01038	Syaf.g_01415
OG0001130	Prbh.g_01037	Syaf.g_01416
OG0001131	Prbh.g_00411	Syaf.g_02090
OG0001132	Prbh.g_00827	Syaf.g_01722
OG0001133	Prbh.g_00008	Syaf.g_02334
OG0001134	Prbh.g_01868	Syaf.g_01616
OG0001136	Prbh.g_01286	Syaf.g_01286
OG0001137	Prbh.g_01273	Syaf.g_01306
OG0001138	Prbh.g_01252	Syaf.g_01596
OG0001139	Prbh.g_01250	Syaf.g_01594
OG0001140	Prbh.g_01249	Syaf.g_01593
OG0001141	Prbh.g_01248	Syaf.g_01592
OG0001142	Prbh.g_01247	Syaf.g_01591
OG0001143	Prbh.g_01240	Syaf.g_01583
OG0001144	Prbh.g_01235	Syaf.g_01573
OG0001145	Prbh.g_01365	Syaf.g_01267
OG0001146	Prbh.g_01377	Syaf.g_01248
OG0001147	Prbh.g_00002	Syaf.g_02489
OG0001148	Prbh.g_00011	Syaf.g_02735
OG0001149	Prbh.g_00012	Syaf.g_02736
OG0001150	Prbh.g_00013	Syaf.g_02737
OG0001151	Prbh.g_00025	Syaf.g_02750
OG0001152	Prbh.g_00026	Syaf.g_02751
OG0001153	Prbh.g_00131	Syaf.g_02463
OG0001154	Prbh.g_00132	Syaf.g_02464
OG0001155	Prbh.g_00149	Syaf.g_01107
OG0001156	Prbh.g_00152	Syaf.g_01104
OG0001157	Prbh.g_00153	Syaf.g_01103
OG0001158	Prbh.g_00154	Syaf.g_01102
OG0001159	Prbh.g_00155	Syaf.g_01101
OG0001160	Prbh.g_00181	Syaf.g_01058
OG0001161	Prbh.g_01837	Syaf.g_00617
OG0001162	Prbh.g_01824	Syaf.g_02015
OG0001163	Prbh.g_01790	Syaf.g_01050
OG0001164	Prbh.g_01787	Syaf.g_01044
OG0001165	Prbh.g_01784	Syaf.g_01039
OG0001166	Prbh.g_01763	Syaf.g_01010
OG0001167	Prbh.g_01745	Syaf.g_01182
OG0001168	Prbh.g_01743	Syaf.g_01180
OG0001169	Prbh.g_01741	Syaf.g_01178
OG0001170	Prbh.g_01739	Syaf.g_01176
OG0001171	Prbh.g_01729	Syaf.g_01166
OG0001172	Prbh.g_01714	Syaf.g_00173
OG0001173	Prbh.g_01713	Syaf.g_00172
OG0001174	Prbh.g_01705	Syaf.g_00164
OG0001175	Prbh.g_01704	Syaf.g_00163
OG0001176	Prbh.g_01696	Syaf.g_00142
OG0001177	Prbh.g_01694	Syaf.g_00144
OG0001178	Prbh.g_01777	Syaf.g_01028
OG0001179	Prbh.g_01661	Syaf.g_00112
OG0001180	Prbh.g_01638	Syaf.g_00087
OG0001181	Prbh.g_01634	Syaf.g_00083
OG0001182	Prbh.g_01626	Syaf.g_00074
OG0001184	Prbh.g_01602	Syaf.g_00360
OG0001185	Prbh.g_01586	Syaf.g_00382
OG0001186	Prbh.g_01562	Syaf.g_00418
OG0001187	Prbh.g_01559	Syaf.g_00422
OG0001188	Prbh.g_01557	Syaf.g_00425
OG0001189	Prbh.g_01540	Syaf.g_00441
OG0001190	Prbh.g_01535	Syaf.g_00646
OG0001191	Prbh.g_01525	Syaf.g_00635
OG0001192	Prbh.g_01520	Syaf.g_00630
OG0001193	Prbh.g_01507	Syaf.g_00596
OG0001194	Prbh.g_01506	Syaf.g_00594
OG0001195	Prbh.g_01505	Syaf.g_00593
OG0001196	Prbh.g_01488	Syaf.g_00519
OG0001197	Prbh.g_01486	Syaf.g_00517
OG0001198	Prbh.g_01479	Syaf.g_00501
OG0001199	Prbh.g_00708	Syaf.g_00957
OG0001200	Prbh.g_00706	Syaf.g_00955
OG0001201	Prbh.g_00675	Syaf.g_00902
OG0001202	Prbh.g_00583	Syaf.g_00764
OG0001203	Prbh.g_00542	Syaf.g_02785
OG0001204	Prbh.g_00536	Syaf.g_00185
OG0001205	Prbh.g_00387	Syaf.g_01229
OG0001206	Prbh.g_00366	Syaf.g_02530
OG0001207	Prbh.g_00354	Syaf.g_02732
OG0001208	Prbh.g_00349	Syaf.g_02719
OG0001209	Prbh.g_00294	Syaf.g_02651
OG0001210	Prbh.g_00290	Syaf.g_02642
OG0001211	Prbh.g_00280	Syaf.g_02623
OG0001212	Prbh.g_00234	Syaf.g_02563
OG0001213	Prbh.g_01452	Syaf.g_02324
OG0001215	Prbh.g_00925	Syaf.g_01477
OG0001216	Prbh.g_00947	Syaf.g_01980
OG0001217	Prbh.g_01875	Syaf.g_02237
OG0001218	Prbh.g_01339	Syaf.g_02473
OG0001219	Prbh.g_01054	Syaf.g_01796
OG0001220	Prbh.g_01009	Syaf.g_01335
OG0001221	Prbh.g_00889	Syaf.g_02087
OG0001222	Prbh.g_01131	Syaf.g_01848
OG0001223	Prbh.g_01103	Syaf.g_01902
OG0001224	Prbh.g_01035	Syaf.g_01438
OG0001225	Prbh.g_01033	Syaf.g_01440
OG0001226	Prbh.g_01444	Syaf.g_02262
OG0001227	Prbh.g_01331	Syaf.g_00614
OG0001228	Prbh.g_01232	Syaf.g_01223
OG0001229	Prbh.g_01872	Syaf.g_01464
OG0001230	Prbh.g_00089	Syaf.g_02404
OG0001231	Prbh.g_00410	Syaf.g_00481
OG0001232	Prbh.g_01759	Syaf.g_01000
OG0001234	Prbh.g_01702	Syaf.g_00159
OG0001235	Prbh.g_01698	Syaf.g_00150
OG0001236	Prbh.g_01605	Syaf.g_00357
OG0001237	Prbh.g_01601	Syaf.g_00362
OG0001238	Prbh.g_01524	Syaf.g_00634
OG0001239	Prbh.g_00711	Syaf.g_00960
OG0001240	Prbh.g_00690	Syaf.g_00919
OG0001241	Prbh.g_00681	Syaf.g_00909
OG0001242	Prbh.g_00662	Syaf.g_00874
OG0001243	Prbh.g_00655	Syaf.g_00867
OG0001244	Prbh.g_00640	Syaf.g_00836
OG0001246	Prbh.g_00824	Syaf.g_02693
OG0001247	Prbh.g_00918	Syaf.g_02004
OG0001248	Prbh.g_00920	Syaf.g_02012
OG0001250	Prbh.g_00995	Syaf.g_01377
OG0001251	Prbh.g_00858	Syaf.g_00588
OG0001252	Prbh.g_01040	Syaf.g_01412
OG0001254	Prbh.g_01866	Syaf.g_01617
OG0001255	Prbh.g_01300	Syaf.g_01070
OG0001256	Prbh.g_00188	Syaf.g_01051
OG0001258	Prbh.g_01786	Syaf.g_01041
OG0001259	Prbh.g_01740	Syaf.g_01177
OG0001261	Prbh.g_01653	Syaf.g_00103
OG0001262	Prbh.g_01542	Syaf.g_00439
OG0001263	Prbh.g_00653	Syaf.g_00864
OG0001265	Prbh.g_00663	Syaf.g_00876
OG0001266	Prbh.g_00579	Syaf.g_00760
OG0001267	Prbh.g_00499	Syaf.g_00244
OG0001268	Prbh.g_00433	Syaf.g_00017
OG0001269	Prbh.g_01008	Syaf.g_01653
OG0001270	Prbh.g_00398	Syaf.g_01210
OG0001271	Prbh.g_00359	Syaf.g_02501
OG0001272	Prbh.g_00345	Syaf.g_02715
OG0001273	Prbh.g_01222	Syaf.g_02315
OG0001274	Prbh.g_00556	Syaf.g_00707
OG0001275	Prbh.g_01112	Syaf.g_01917
OG0001276	Prbh.g_01123	Syaf.g_01933
OG0001278	Prbh.g_01228	Syaf.g_01562
OG0001279	Prbh.g_01396	Syaf.g_02385
OG0001280	Prbh.g_01372	Syaf.g_01257
OG0001281	Prbh.g_01378	Syaf.g_01247
OG0001282	Prbh.g_00010	Syaf.g_02734
OG0001283	Prbh.g_01492	Syaf.g_02414, Syaf.g_00524
OG0001284	Prbh.g_00175	Syaf.g_01073
OG0001285	Prbh.g_01756	Syaf.g_00568
OG0001286	Prbh.g_01640	Syaf.g_00089
OG0001287	Prbh.g_01579	Syaf.g_00390
OG0001288	Prbh.g_01569	Syaf.g_00408
OG0001289	Prbh.g_00696	Syaf.g_00935
OG0001290	Prbh.g_00682	Syaf.g_00910
OG0001291	Prbh.g_00645	Syaf.g_00853
OG0001292	Prbh.g_00531	Syaf.g_00191
OG0001293	Prbh.g_00518	Syaf.g_00217
OG0001296	Prbh.g_00321	Syaf.g_02687
OG0001297	Prbh.g_00316	Syaf.g_02683
OG0001298	Prbh.g_00252	Syaf.g_02584
OG0001299	Prbh.g_01186	Syaf.g_02130
OG0001300	Prbh.g_00929	Syaf.g_01468
OG0001301	Prbh.g_00934	Syaf.g_01454
OG0001302	Prbh.g_01051	Syaf.g_02279
OG0001304	Prbh.g_01136	Syaf.g_01950
OG0001305	Prbh.g_01027	Syaf.g_01448
OG0001306	Prbh.g_01298	Syaf.g_01272
OG0001307	Prbh.g_01936	Syaf.g_01638
OG0001308	Prbh.g_00109	Syaf.g_02427
OG0001309	Prbh.g_00205	Syaf.g_02678
OG0001310	Prbh.g_01769	Syaf.g_01018
OG0001311	Prbh.g_01125	Syaf.g_01935
OG0001312	Prbh.g_01063	Syaf.g_01809
OG0001314	Prbh.g_01949, Prbh.g_00791	Syaf.g_01531, Syaf.g_01991, Syaf.g_02275
OG0001315	Prbh.g_01861	Syaf.g_00071
OG0001316	Prbh.g_00641	Syaf.g_00847
OG0001317	Prbh.g_00546	Syaf.g_02790
OG0001318	Prbh.g_00522	Syaf.g_00209
OG0001319	Prbh.g_00506	Syaf.g_00232
OG0001321	Prbh.g_00381	Syaf.g_01238
OG0001322	Prbh.g_00380	Syaf.g_01239
OG0001323	Prbh.g_00310	Syaf.g_02675
OG0001324	Prbh.g_00930	Syaf.g_01467
OG0001325	Prbh.g_01168	Syaf.g_01976
OG0001327	Prbh.g_00867	Syaf.g_02116
OG0001328	Prbh.g_01357	Syaf.g_02094
OG0001329	Prbh.g_01816	Syaf.g_02285
OG0001330	Prbh.g_00201	Syaf.g_01264
OG0001331	Prbh.g_00015	Syaf.g_02739
OG0001333	Prbh.g_01744	Syaf.g_01181
OG0001334	Prbh.g_01617	Syaf.g_00060
OG0001335	Prbh.g_01616	Syaf.g_00059
OG0001336	Prbh.g_01491	Syaf.g_00523
OG0001337	Prbh.g_00447	Syaf.g_00063, Syaf.g_00040
OG0001338	Prbh.g_00444	Syaf.g_00046, Syaf.g_01683, Syaf.g_00036
OG0001339	Prbh.g_00679	Syaf.g_00907
OG0001340	Prbh.g_00446	Syaf.g_00039
OG0001341	Prbh.g_01881	Syaf.g_01463
OG0001343	Prbh.g_00855	Syaf.g_00590
OG0001344	Prbh.g_01278	Syaf.g_01294
OG0001346	Prbh.g_01374	Syaf.g_01253
OG0001348	Prbh.g_01888	Syaf.g_01396
OG0001349	Prbh.g_00076	Syaf.g_00995
OG0001351	Prbh.g_00373	Syaf.g_02539
OG0001352	Prbh.g_00914	Syaf.g_02661
OG0001353	Prbh.g_00985	Syaf.g_01388
OG0001354	Prbh.g_01096	Syaf.g_01888
OG0001357	Prbh.g_01350	Syaf.g_01769, Syaf.g_01068, Syaf.g_01131, Syaf.g_01827
OG0001358	Prbh.g_01463	Syaf.g_02341
OG0001359	Prbh.g_00856	Syaf.g_00591
OG0001361	Prbh.g_01264	Syaf.g_01320
OG0001362	Prbh.g_00113	Syaf.g_02432
OG0001363	Prbh.g_00115	Syaf.g_02434
OG0001364	Prbh.g_01614	Syaf.g_00338
OG0001368	Prbh.g_00793, Prbh.g_01410, Prbh.g_00768	Syaf.g_00184
OG0001371	Prbh.g_00913	Syaf.g_00397
OG0001372	Prbh.g_01897	Syaf.g_01682
OG0001375	Prbh.g_00854	Syaf.g_00589
OG0001379	Prbh.g_01367	Syaf.g_01262
OG0001380	Prbh.g_01341	Syaf.g_02247
OG0001394	Prbh.g_00893	Syaf.g_02081
OG0001397	Prbh.g_00114	Syaf.g_02433
OG0001398	Prbh.g_01399	Syaf.g_01758
OG0001401	Prbh.g_00990	Syaf.g_01383
OG0001402	Prbh.g_01458	Syaf.g_02336
OG0001404	Prbh.g_00714	Syaf.g_00964
OG0001405	Prbh.g_00453	Syaf.g_00057
OG0001407	Prbh.g_01345	Syaf.g_02660
OG0001410	Prbh.g_01937	Syaf.g_01639
OG0001411	Prbh.g_00055, Prbh.g_00721	Syaf.g_00310
OG0001421	Prbh.g_00189	Syaf.g_01721
OG0001425	Prbh.g_01521	Syaf.g_00631
OG0001435	Prbh.g_00874	Syaf.g_02107
OG0001441	Prbh.g_00308	Syaf.g_02673
OG0001443	Prbh.g_01871	Syaf.g_00621
OG0001448	Prbh.g_00375	Syaf.g_00612
OG0001451	Prbh.g_01020	Syaf.g_02183
OG0001453	Prbh.g_01927	Syaf.g_01909
OG0001460	Prbh.g_01791	Syaf.g_01399
OG0001461	Prbh.g_01839	Syaf.g_01633
OG0001465	Prbh.g_00941	Syaf.g_02000
OG0001467	Prbh.g_00007	Syaf.g_02280
OG0001468	Prbh.g_00846	Syaf.g_02278
OG0001476	Prbh.g_01275	Syaf.g_01302
OG0001477	Prbh.g_01893	Syaf.g_01457
OG0001484	Prbh.g_00200	Syaf.g_00570
OG0001487	Prbh.g_00139	Syaf.g_02472
OG0001488	Prbh.g_01269	Syaf.g_01311
OG0001489	Prbh.g_01629	Syaf.g_00078
OG0001495	Prbh.g_01693	Syaf.g_00145
OG0001496	Prbh.g_01895	Syaf.g_01459
OG0001497	Prbh.g_01894	Syaf.g_01458
OG0001498	Prbh.g_00414	Syaf.g_02806
OG0001510	Prbh.g_01575	Syaf.g_00394
OG0001511	Prbh.g_00671	Syaf.g_00894
OG0001512	Prbh.g_01335	Syaf.g_02784
OG0001514	Prbh.g_01896	Syaf.g_01460
OG0001515	Prbh.g_00927	Syaf.g_01472
OG0001516	Prbh.g_01189	Syaf.g_02133
OG0001517	Prbh.g_00438	Syaf.g_00022
OG0001518	Prbh.g_01522	Syaf.g_00632
OG0001519	Prbh.g_01517	Syaf.g_00619
OG0001522	Prbh.g_00986	Syaf.g_01387
OG0001527	Prbh.g_00266	Syaf.g_02609
OG0001529	Prbh.g_00742	Syaf.g_00448
OG0001530	Prbh.g_00672	Syaf.g_00896
OG0001531	Prbh.g_00541	Syaf.g_02783
OG0001532	Prbh.g_01251	Syaf.g_01595
OG0001534	Prbh.g_01137	Syaf.g_01951
OG0001535	Prbh.g_01122	Syaf.g_01931
OG0001536	Prbh.g_01082	Syaf.g_01856
OG0001537	Prbh.g_00890	Syaf.g_02086
OG0001538	Prbh.g_00958	Syaf.g_02044
OG0001539	Prbh.g_00869	Syaf.g_02111
OG0001540	Prbh.g_00651	Syaf.g_00862
OG0001541	Prbh.g_00603	Syaf.g_00795
OG0001542	Prbh.g_00597	Syaf.g_00785
OG0001543	Prbh.g_01876	Syaf.g_00726
OG0001544	Prbh.g_01518	Syaf.g_00620
OG0001545	Prbh.g_01502	Syaf.g_00534
OG0001549	Prbh.g_01018	Syaf.g_01326
OG0001552	Prbh.g_00191	Syaf.g_02761, Syaf.g_02762
OG0001557	Prbh.g_00894	Syaf.g_02080
OG0001559	Prbh.g_00673	Syaf.g_00897
OG0001560	Prbh.g_00683	Syaf.g_00911
OG0001561	Prbh.g_01127	Syaf.g_01937
OG0001563	Prbh.g_01645	Syaf.g_00094
OG0001574	Prbh.g_00268	Syaf.g_02611
OG0001575	Prbh.g_00263	Syaf.g_02606
OG0001576	Prbh.g_01386	Syaf.g_02545
OG0001579	Prbh.g_00449	Syaf.g_00047
OG0001580	Prbh.g_00735	Syaf.g_00662
OG0001586	Prbh.g_01913	Syaf.g_00988
OG0001589	Prbh.g_01736	Syaf.g_01173
OG0001591	Prbh.g_00906	Syaf.g_02122
OG0001592	Prbh.g_00736	Syaf.g_00661
OG0001614	Prbh.g_01587	Syaf.g_00380
OG0001616	Prbh.g_01259	Syaf.g_01610
OG0001617	Prbh.g_00931	Syaf.g_01465
OG0001619	Prbh.g_01072	Syaf.g_01845
OG0001620	Prbh.g_00429	Syaf.g_00010
OG0001621	Prbh.g_00526	Syaf.g_00205
OG0001622	Prbh.g_01493	Syaf.g_00525
OG0001634	Prbh.g_01183	Syaf.g_02127
OG0001636	Prbh.g_00747	Syaf.g_00456
OG0001638	Prbh.g_01771	Syaf.g_01021
OG0001639	Prbh.g_00148	Syaf.g_01108
OG0001640	Prbh.g_01043	Syaf.g_01408
OG0001641	Prbh.g_01105	Syaf.g_01907
OG0001642	Prbh.g_01007	Syaf.g_01336
OG0001643	Prbh.g_01214	Syaf.g_02305
OG0001644	Prbh.g_01158	Syaf.g_01962
OG0001656	Prbh.g_00450	Syaf.g_00052
OG0001658	Prbh.g_00740	Syaf.g_00647
OG0001659	Prbh.g_01407	Syaf.g_01602
OG0001676	Prbh.g_00448	Syaf.g_00053
OG0001678	Prbh.g_01715	Syaf.g_00174
OG0001679	Prbh.g_00443	Syaf.g_02602, Syaf.g_02601
OG0001691	Prbh.g_01045	Syaf.g_02349
OG0001693	Prbh.g_00805	Syaf.g_01443
OG0001713	Prbh.g_01360	Syaf.g_01303
OG0001717	Prbh.g_00822	Syaf.g_00809
OG0001731	Prbh.g_00161	Syaf.g_01089
OG0001758	Prbh.g_01799	Syaf.g_01645
OG0001762	Prbh.g_01110	Syaf.g_01914
OG0001764	Prbh.g_01152	Syaf.g_01784
OG0001770	Prbh.g_01802	Syaf.g_01631
OG0001771	Prbh.g_01843	Syaf.g_01656
OG0001875	Prbh.g_01800	Syaf.g_01646
OG0001876	Prbh.g_01801	Syaf.g_01647
OG0001916	Prbh.g_00335	Syaf.g_02704
OG0001974	Prbh.g_00407	Syaf.g_00650
OG0002109	Prbh.g_00836	Syaf.g_01983
OG0002110	Prbh.g_01926	Syaf.g_00155
OG0002177	Prbh.g_01447	Syaf.g_02240
OG0002456	Prbh.g_01611	Syaf.g_01687
