Orthogroup	Prbh	Prak
OG0001098	Prbh.g_01019	Prak.g_00911
OG0001099	Prbh.g_00861	Prak.g_00753
OG0001100	Prbh.g_00870	Prak.g_00761
OG0001101	Prbh.g_00872	Prak.g_00764
OG0001102	Prbh.g_00875	Prak.g_00767
OG0001103	Prbh.g_00877	Prak.g_00769
OG0001104	Prbh.g_00899	Prak.g_00792
OG0001105	Prbh.g_00903	Prak.g_00796
OG0001106	Prbh.g_01074	Prak.g_00964
OG0001107	Prbh.g_01084	Prak.g_00971
OG0001108	Prbh.g_01088	Prak.g_00975
OG0001109	Prbh.g_01089	Prak.g_00976
OG0001110	Prbh.g_01091	Prak.g_00978
OG0001111	Prbh.g_01092	Prak.g_00979
OG0001112	Prbh.g_01093	Prak.g_00980
OG0001113	Prbh.g_01094	Prak.g_00981
OG0001114	Prbh.g_01095	Prak.g_00982
OG0001115	Prbh.g_01097	Prak.g_00984
OG0001116	Prbh.g_01098	Prak.g_00985
OG0001117	Prbh.g_01099	Prak.g_00986
OG0001118	Prbh.g_01100	Prak.g_00987
OG0001119	Prbh.g_01101	Prak.g_00988
OG0001120	Prbh.g_01102	Prak.g_00990
OG0001122	Prbh.g_01119	Prak.g_01010
OG0001123	Prbh.g_01124	Prak.g_01016
OG0001124	Prbh.g_01126	Prak.g_01018
OG0001125	Prbh.g_01128	Prak.g_01020
OG0001126	Prbh.g_01042	Prak.g_00931
OG0001127	Prbh.g_01041	Prak.g_00930
OG0001128	Prbh.g_01039	Prak.g_00928
OG0001129	Prbh.g_01038	Prak.g_00927
OG0001130	Prbh.g_01037	Prak.g_00926
OG0001131	Prbh.g_00411	Prak.g_00383
OG0001132	Prbh.g_00827	Prak.g_00712
OG0001133	Prbh.g_00008	Prak.g_01328
OG0001134	Prbh.g_01868	Prak.g_01550
OG0001135	Prbh.g_01865	Prak.g_01553
OG0001136	Prbh.g_01286	Prak.g_01175
OG0001137	Prbh.g_01273	Prak.g_01163
OG0001138	Prbh.g_01252	Prak.g_01142
OG0001139	Prbh.g_01250	Prak.g_01140
OG0001140	Prbh.g_01249	Prak.g_01139
OG0001141	Prbh.g_01248	Prak.g_01138
OG0001142	Prbh.g_01247	Prak.g_01137
OG0001143	Prbh.g_01240	Prak.g_01130
OG0001144	Prbh.g_01235	Prak.g_01125
OG0001145	Prbh.g_01365	Prak.g_01269
OG0001146	Prbh.g_01377	Prak.g_01281
OG0001147	Prbh.g_00002	Prak.g_01301
OG0001148	Prbh.g_00011	Prak.g_01331
OG0001149	Prbh.g_00012	Prak.g_01332
OG0001150	Prbh.g_00013	Prak.g_01333
OG0001151	Prbh.g_00025	Prak.g_01344
OG0001152	Prbh.g_00026	Prak.g_01345
OG0001153	Prbh.g_00131	Prak.g_01423
OG0001154	Prbh.g_00132	Prak.g_01424
OG0001155	Prbh.g_00149	Prak.g_01441
OG0001156	Prbh.g_00152	Prak.g_01444
OG0001157	Prbh.g_00153	Prak.g_01445
OG0001158	Prbh.g_00154	Prak.g_01446
OG0001159	Prbh.g_00155	Prak.g_01447
OG0001160	Prbh.g_00181	Prak.g_01473
OG0001161	Prbh.g_01837	Prak.g_01588
OG0001162	Prbh.g_01824	Prak.g_01526
OG0001163	Prbh.g_01790	Prak.g_01636
OG0001164	Prbh.g_01787	Prak.g_01640
OG0001165	Prbh.g_01784	Prak.g_01643
OG0001166	Prbh.g_01763	Prak.g_01664
OG0001167	Prbh.g_01745	Prak.g_01681
OG0001168	Prbh.g_01743	Prak.g_01683
OG0001169	Prbh.g_01741	Prak.g_01685
OG0001170	Prbh.g_01739	Prak.g_01687
OG0001171	Prbh.g_01729	Prak.g_01697
OG0001172	Prbh.g_01714	Prak.g_01713
OG0001173	Prbh.g_01713	Prak.g_01714
OG0001174	Prbh.g_01705	Prak.g_01722
OG0001175	Prbh.g_01704	Prak.g_01723
OG0001176	Prbh.g_01696	Prak.g_01731
OG0001177	Prbh.g_01694	Prak.g_01733
OG0001178	Prbh.g_01777	Prak.g_01650
OG0001179	Prbh.g_01661	Prak.g_01763
OG0001180	Prbh.g_01638	Prak.g_01786
OG0001181	Prbh.g_01634	Prak.g_01790
OG0001182	Prbh.g_01626	Prak.g_01798
OG0001183	Prbh.g_01620	Prak.g_01803
OG0001184	Prbh.g_01602	Prak.g_01821
OG0001185	Prbh.g_01586	Prak.g_01837
OG0001186	Prbh.g_01562	Prak.g_01861
OG0001187	Prbh.g_01559	Prak.g_01864
OG0001188	Prbh.g_01557	Prak.g_01866
OG0001189	Prbh.g_01540	Prak.g_01883
OG0001190	Prbh.g_01535	Prak.g_01888
OG0001191	Prbh.g_01525	Prak.g_01898
OG0001192	Prbh.g_01520	Prak.g_01903
OG0001193	Prbh.g_01507	Prak.g_01915
OG0001194	Prbh.g_01506	Prak.g_01916
OG0001195	Prbh.g_01505	Prak.g_01917
OG0001196	Prbh.g_01488	Prak.g_01933
OG0001197	Prbh.g_01486	Prak.g_01935
OG0001198	Prbh.g_01479	Prak.g_01942
OG0001199	Prbh.g_00708	Prak.g_00079
OG0001200	Prbh.g_00706	Prak.g_00081
OG0001201	Prbh.g_00675	Prak.g_00114
OG0001202	Prbh.g_00583	Prak.g_00212
OG0001203	Prbh.g_00542	Prak.g_00254
OG0001204	Prbh.g_00536	Prak.g_00260
OG0001205	Prbh.g_00387	Prak.g_00407
OG0001206	Prbh.g_00366	Prak.g_00427
OG0001207	Prbh.g_00354	Prak.g_00438
OG0001208	Prbh.g_00349	Prak.g_00443
OG0001209	Prbh.g_00294	Prak.g_00494
OG0001210	Prbh.g_00290	Prak.g_00499
OG0001211	Prbh.g_00280	Prak.g_00510
OG0001212	Prbh.g_00234	Prak.g_00557
OG0001213	Prbh.g_01452	Prak.g_00592
OG0001215	Prbh.g_00925	Prak.g_00818
OG0001216	Prbh.g_00947	Prak.g_00839
OG0001217	Prbh.g_01875	Prak.g_00728
OG0001218	Prbh.g_01339	Prak.g_01235
OG0001219	Prbh.g_01054	Prak.g_00944
OG0001220	Prbh.g_01009	Prak.g_00901
OG0001221	Prbh.g_00889	Prak.g_00781
OG0001222	Prbh.g_01131	Prak.g_01023
OG0001223	Prbh.g_01103	Prak.g_00991
OG0001224	Prbh.g_01035	Prak.g_00924
OG0001225	Prbh.g_01033	Prak.g_00922
OG0001226	Prbh.g_01444	Prak.g_00600
OG0001227	Prbh.g_01331	Prak.g_01220
OG0001228	Prbh.g_01232	Prak.g_01122
OG0001229	Prbh.g_01872	Prak.g_01234
OG0001230	Prbh.g_00089	Prak.g_01384
OG0001231	Prbh.g_00410	Prak.g_00384
OG0001232	Prbh.g_01759	Prak.g_01668
OG0001233	Prbh.g_01738	Prak.g_01688
OG0001234	Prbh.g_01702	Prak.g_01725
OG0001235	Prbh.g_01698	Prak.g_01729
OG0001236	Prbh.g_01605	Prak.g_01818
OG0001237	Prbh.g_01601	Prak.g_01822
OG0001238	Prbh.g_01524	Prak.g_01899
OG0001239	Prbh.g_00711	Prak.g_00076
OG0001240	Prbh.g_00690	Prak.g_00097
OG0001241	Prbh.g_00681	Prak.g_00107
OG0001242	Prbh.g_00662	Prak.g_00127
OG0001243	Prbh.g_00655	Prak.g_00134
OG0001244	Prbh.g_00640	Prak.g_00149
OG0001245	Prbh.g_01320	Prak.g_01211
OG0001247	Prbh.g_00918	Prak.g_00811
OG0001248	Prbh.g_00920	Prak.g_00813
OG0001249	Prbh.g_00442	Prak.g_00353
OG0001250	Prbh.g_00995	Prak.g_00888
OG0001251	Prbh.g_00858	Prak.g_00749
OG0001252	Prbh.g_01040	Prak.g_00929
OG0001253	Prbh.g_01442	Prak.g_00603
OG0001254	Prbh.g_01866	Prak.g_01552
OG0001255	Prbh.g_01300	Prak.g_01190
OG0001256	Prbh.g_00188	Prak.g_01480
OG0001258	Prbh.g_01786	Prak.g_01641
OG0001259	Prbh.g_01740	Prak.g_01686
OG0001261	Prbh.g_01653	Prak.g_01771
OG0001262	Prbh.g_01542	Prak.g_01881
OG0001263	Prbh.g_00653	Prak.g_00136
OG0001265	Prbh.g_00663	Prak.g_00126
OG0001266	Prbh.g_00579	Prak.g_00216
OG0001267	Prbh.g_00499	Prak.g_00298
OG0001268	Prbh.g_00433	Prak.g_00361
OG0001269	Prbh.g_01008	Prak.g_00900
OG0001270	Prbh.g_00398	Prak.g_00396
OG0001271	Prbh.g_00359	Prak.g_00433
OG0001272	Prbh.g_00345	Prak.g_00447
OG0001273	Prbh.g_01222	Prak.g_01112
OG0001274	Prbh.g_00556	Prak.g_00240
OG0001275	Prbh.g_01112	Prak.g_01001
OG0001276	Prbh.g_01123	Prak.g_01015
OG0001278	Prbh.g_01228	Prak.g_01118
OG0001279	Prbh.g_01396	Prak.g_00668
OG0001280	Prbh.g_01372	Prak.g_01276
OG0001281	Prbh.g_01378	Prak.g_01282
OG0001282	Prbh.g_00010	Prak.g_01330
OG0001283	Prbh.g_01492	Prak.g_01930
OG0001284	Prbh.g_00175	Prak.g_01466
OG0001285	Prbh.g_01756	Prak.g_01671
OG0001286	Prbh.g_01640	Prak.g_01784
OG0001287	Prbh.g_01579	Prak.g_01844
OG0001288	Prbh.g_01569	Prak.g_01854
OG0001289	Prbh.g_00696	Prak.g_00091
OG0001290	Prbh.g_00682	Prak.g_00106
OG0001291	Prbh.g_00645	Prak.g_00144
OG0001292	Prbh.g_00531	Prak.g_00265
OG0001293	Prbh.g_00518	Prak.g_00278
OG0001296	Prbh.g_00321	Prak.g_00470
OG0001297	Prbh.g_00316	Prak.g_00475
OG0001298	Prbh.g_00252	Prak.g_00537
OG0001299	Prbh.g_01186	Prak.g_01075
OG0001300	Prbh.g_00929	Prak.g_00822
OG0001301	Prbh.g_00934	Prak.g_00827
OG0001302	Prbh.g_01051	Prak.g_00940
OG0001304	Prbh.g_01136	Prak.g_01028
OG0001305	Prbh.g_01027	Prak.g_00916
OG0001306	Prbh.g_01298	Prak.g_01187
OG0001307	Prbh.g_01936	Prak.g_01304
OG0001308	Prbh.g_00109	Prak.g_01401
OG0001309	Prbh.g_00205	Prak.g_01508
OG0001310	Prbh.g_01769	Prak.g_01658
OG0001311	Prbh.g_01125	Prak.g_01017
OG0001312	Prbh.g_01063	Prak.g_00953
OG0001314	Prbh.g_01949, Prbh.g_00791	Prak.g_00635
OG0001315	Prbh.g_01861	Prak.g_01225
OG0001316	Prbh.g_00641	Prak.g_00148
OG0001317	Prbh.g_00546	Prak.g_00250
OG0001318	Prbh.g_00522	Prak.g_00274
OG0001319	Prbh.g_00506	Prak.g_00291
OG0001320	Prbh.g_00806	Prak.g_01573, Prak.g_01606
OG0001321	Prbh.g_00381	Prak.g_00413
OG0001322	Prbh.g_00380	Prak.g_00414
OG0001323	Prbh.g_00310	Prak.g_00480
OG0001324	Prbh.g_00930	Prak.g_00823
OG0001325	Prbh.g_01168	Prak.g_01058
OG0001327	Prbh.g_00867	Prak.g_00758
OG0001328	Prbh.g_01357	Prak.g_01258
OG0001329	Prbh.g_01816	Prak.g_01604
OG0001330	Prbh.g_00201	Prak.g_01497
OG0001331	Prbh.g_00015	Prak.g_01335
OG0001332	Prbh.g_00146	Prak.g_01437
OG0001333	Prbh.g_01744	Prak.g_01682
OG0001334	Prbh.g_01617	Prak.g_01806
OG0001335	Prbh.g_01616	Prak.g_01807
OG0001337	Prbh.g_00447	Prak.g_00348
OG0001338	Prbh.g_00444	Prak.g_00351
OG0001339	Prbh.g_00679	Prak.g_00109
OG0001340	Prbh.g_00446	Prak.g_00349
OG0001341	Prbh.g_01881	Prak.g_01227
OG0001342	Prbh.g_00788	Prak.g_01627
OG0001343	Prbh.g_00855	Prak.g_00746
OG0001344	Prbh.g_01278	Prak.g_01168
OG0001346	Prbh.g_01374	Prak.g_01278
OG0001348	Prbh.g_01888	Prak.g_01512
OG0001349	Prbh.g_00076	Prak.g_01353
OG0001350	Prbh.g_00543	Prak.g_00253
OG0001351	Prbh.g_00373	Prak.g_00419
OG0001352	Prbh.g_00914	Prak.g_00807
OG0001353	Prbh.g_00985	Prak.g_00878
OG0001354	Prbh.g_01096	Prak.g_00983
OG0001355	Prbh.g_01146	Prak.g_01037
OG0001357	Prbh.g_01350	Prak.g_01251
OG0001359	Prbh.g_00856	Prak.g_00747
OG0001362	Prbh.g_00113	Prak.g_01405
OG0001363	Prbh.g_00115	Prak.g_01407
OG0001364	Prbh.g_01614	Prak.g_01809
OG0001365	Prbh.g_01531	Prak.g_01892
OG0001368	Prbh.g_00793	Prak.g_00699
OG0001368	Prbh.g_01410, Prbh.g_00768	Prak.g_00633
OG0001369	Prbh.g_00691	Prak.g_00096
OG0001371	Prbh.g_00913	Prak.g_00806
OG0001372	Prbh.g_01897	Prak.g_00601
OG0001375	Prbh.g_00854	Prak.g_00745
OG0001379	Prbh.g_01367	Prak.g_01271
OG0001380	Prbh.g_01341	Prak.g_01237
OG0001381	Prbh.g_01308	Prak.g_01197
OG0001382	Prbh.g_01343	Prak.g_01240
OG0001394	Prbh.g_00893	Prak.g_00785
OG0001397	Prbh.g_00114	Prak.g_01406
OG0001398	Prbh.g_01399	Prak.g_01537
OG0001401	Prbh.g_00990	Prak.g_00883
OG0001402	Prbh.g_01458	Prak.g_00586
OG0001403	Prbh.g_00750	Prak.g_00031
OG0001404	Prbh.g_00714	Prak.g_00073
OG0001407	Prbh.g_01345	Prak.g_01244
OG0001409	Prbh.g_01274	Prak.g_01164
OG0001410	Prbh.g_01937	Prak.g_01303
OG0001411	Prbh.g_00055, Prbh.g_00721	Prak.g_00066
OG0001414	Prbh.g_00551	Prak.g_00245
OG0001415	Prbh.g_00549	Prak.g_00247
OG0001418	Prbh.g_00919	Prak.g_00812
OG0001421	Prbh.g_00189	Prak.g_01481
OG0001423	Prbh.g_01940	Prak.g_00645
OG0001424	Prbh.g_00825	Prak.g_00709
OG0001425	Prbh.g_01521	Prak.g_01902
OG0001429	Prbh.g_01055	Prak.g_00945
OG0001430	Prbh.g_01340	Prak.g_01236
OG0001431	Prbh.g_01329	Prak.g_01218
OG0001431	Prbh.g_00773	Prak.g_01522
OG0001435	Prbh.g_00874	Prak.g_00766
OG0001437	Prbh.g_00550	Prak.g_00246
OG0001440	Prbh.g_01827	Prak.g_01609
OG0001443	Prbh.g_01871	Prak.g_01233
OG0001446	Prbh.g_01878	Prak.g_00717
OG0001448	Prbh.g_00375	Prak.g_00417
OG0001450	Prbh.g_00922	Prak.g_00815
OG0001451	Prbh.g_01020	Prak.g_00912
OG0001455	Prbh.g_01334	Prak.g_01228
OG0001460	Prbh.g_01791	Prak.g_01631
OG0001461	Prbh.g_01839	Prak.g_00057
OG0001463	Prbh.g_00492	Prak.g_00305
OG0001464	Prbh.g_00445	Prak.g_00350
OG0001465	Prbh.g_00941	Prak.g_00834
OG0001467	Prbh.g_00007	Prak.g_01324
OG0001468	Prbh.g_00846	Prak.g_00737
OG0001472	Prbh.g_00802	Prak.g_00609
OG0001476	Prbh.g_01275	Prak.g_01165
OG0001477	Prbh.g_01893	Prak.g_00691
OG0001481	Prbh.g_01356	Prak.g_01257
OG0001483	Prbh.g_01904	Prak.g_01561
OG0001484	Prbh.g_00200	Prak.g_01496
OG0001485	Prbh.g_01860	Prak.g_00661
OG0001486	Prbh.g_01285	Prak.g_01174
OG0001487	Prbh.g_00139	Prak.g_01431
OG0001488	Prbh.g_01269	Prak.g_01159
OG0001489	Prbh.g_01629	Prak.g_01795
OG0001491	Prbh.g_01048	Prak.g_00937
OG0001496	Prbh.g_01895	Prak.g_00689
OG0001497	Prbh.g_01894	Prak.g_00690
OG0001498	Prbh.g_00414	Prak.g_00380
OG0001500	Prbh.g_00516	Prak.g_00280
OG0001501	Prbh.g_00864	Prak.g_00756
OG0001503	Prbh.g_00834	Prak.g_00723
OG0001505	Prbh.g_00063	Prak.g_00695
OG0001506	Prbh.g_00144	Prak.g_01435
OG0001510	Prbh.g_01575	Prak.g_01848
OG0001511	Prbh.g_00671	Prak.g_00118
OG0001512	Prbh.g_01335	Prak.g_01229
OG0001514	Prbh.g_01896	Prak.g_00688
OG0001515	Prbh.g_00927	Prak.g_00820
OG0001516	Prbh.g_01189	Prak.g_01078
OG0001517	Prbh.g_00438	Prak.g_00357
OG0001518	Prbh.g_01522	Prak.g_01901
OG0001519	Prbh.g_01517	Prak.g_01906
OG0001521	Prbh.g_01046	Prak.g_00935
OG0001522	Prbh.g_00986	Prak.g_00879
OG0001523	Prbh.g_01863	Prak.g_01555
OG0001524	Prbh.g_01862	Prak.g_01556
OG0001526	Prbh.g_00726	Prak.g_00061
OG0001527	Prbh.g_00266	Prak.g_00523
OG0001529	Prbh.g_00742	Prak.g_00041
OG0001530	Prbh.g_00672	Prak.g_00117
OG0001531	Prbh.g_00541	Prak.g_00255
OG0001532	Prbh.g_01251	Prak.g_01141
OG0001534	Prbh.g_01137	Prak.g_01029
OG0001535	Prbh.g_01122	Prak.g_01013
OG0001536	Prbh.g_01082	Prak.g_00969
OG0001537	Prbh.g_00890	Prak.g_00782
OG0001538	Prbh.g_00958	Prak.g_00850
OG0001539	Prbh.g_00869	Prak.g_00760
OG0001540	Prbh.g_00651	Prak.g_00138
OG0001541	Prbh.g_00603	Prak.g_00192
OG0001542	Prbh.g_00597	Prak.g_00198
OG0001543	Prbh.g_01876	Prak.g_01263
OG0001544	Prbh.g_01518	Prak.g_01905
OG0001545	Prbh.g_01502	Prak.g_01920
OG0001549	Prbh.g_01018	Prak.g_00910
OG0001552	Prbh.g_00191	Prak.g_01484
OG0001557	Prbh.g_00894	Prak.g_00786
OG0001559	Prbh.g_00673	Prak.g_00116
OG0001560	Prbh.g_00683	Prak.g_00105
OG0001561	Prbh.g_01127	Prak.g_01019
OG0001563	Prbh.g_01645	Prak.g_01779
OG0001565	Prbh.g_01838	Prak.g_00642
OG0001566	Prbh.g_00910	Prak.g_00803
OG0001569	Prbh.g_00769	Prak.g_00632
OG0001571	Prbh.g_00792	Prak.g_00671
OG0001574	Prbh.g_00268	Prak.g_00521
OG0001575	Prbh.g_00263	Prak.g_00526
OG0001576	Prbh.g_01386	Prak.g_01291
OG0001579	Prbh.g_00449	Prak.g_00346
OG0001580	Prbh.g_00735	Prak.g_00048
OG0001581	Prbh.g_01389	Prak.g_01296
OG0001583	Prbh.g_01047	Prak.g_00936
OG0001584	Prbh.g_01175	Prak.g_01065
OG0001587	Prbh.g_01722	Prak.g_01705
OG0001589	Prbh.g_01736	Prak.g_01690
OG0001591	Prbh.g_00906	Prak.g_00799
OG0001592	Prbh.g_00736	Prak.g_00047
OG0001595	Prbh.g_00716	Prak.g_00071
OG0001596	Prbh.g_00707	Prak.g_00080
OG0001597	Prbh.g_00140	Prak.g_01432
OG0001598	Prbh.g_00932	Prak.g_00825
OG0001599	Prbh.g_00368	Prak.g_00425
OG0001600	Prbh.g_00319	Prak.g_00472
OG0001601	Prbh.g_00908	Prak.g_00801
OG0001603	Prbh.g_01050	Prak.g_00939
OG0001604	Prbh.g_00886	Prak.g_00778
OG0001606	Prbh.g_00842	Prak.g_00732
OG0001607	Prbh.g_01905	Prak.g_00659
OG0001608	Prbh.g_01139	Prak.g_01031
OG0001609	Prbh.g_00142	Prak.g_01433
OG0001610	Prbh.g_00145	Prak.g_01436
OG0001611	Prbh.g_01851	Prak.g_01566
OG0001614	Prbh.g_01587	Prak.g_01836
OG0001616	Prbh.g_01259	Prak.g_01149
OG0001617	Prbh.g_00931	Prak.g_00824
OG0001619	Prbh.g_01072	Prak.g_00962
OG0001620	Prbh.g_00429	Prak.g_00365
OG0001621	Prbh.g_00526	Prak.g_00270
OG0001622	Prbh.g_01493	Prak.g_01929
OG0001629	Prbh.g_00804	Prak.g_00680
OG0001630	Prbh.g_00862	Prak.g_00754
OG0001631	Prbh.g_00794	Prak.g_00663
OG0001636	Prbh.g_00747	Prak.g_00035
OG0001638	Prbh.g_01771	Prak.g_01656
OG0001639	Prbh.g_00148	Prak.g_01440
OG0001640	Prbh.g_01043	Prak.g_00932
OG0001641	Prbh.g_01105	Prak.g_00994
OG0001642	Prbh.g_01007	Prak.g_00899
OG0001643	Prbh.g_01214	Prak.g_01103
OG0001644	Prbh.g_01158	Prak.g_01048
OG0001649	Prbh.g_00839	Prak.g_00730
OG0001656	Prbh.g_00450	Prak.g_00345
OG0001658	Prbh.g_00740	Prak.g_00043
OG0001659	Prbh.g_01407	Prak.g_01517
OG0001661	Prbh.g_00781	Prak.g_00650
OG0001663	Prbh.g_01301	Prak.g_01191
OG0001664	Prbh.g_01353	Prak.g_01542
OG0001665	Prbh.g_01309	Prak.g_01198
OG0001676	Prbh.g_00448	Prak.g_00347
OG0001678	Prbh.g_01715	Prak.g_01712
OG0001679	Prbh.g_00443	Prak.g_00352
OG0001685	Prbh.g_01440	Prak.g_00604
OG0001686	Prbh.g_01322	Prak.g_01212
OG0001687	Prbh.g_00369	Prak.g_00423
OG0001689	Prbh.g_01571	Prak.g_01852
OG0001691	Prbh.g_01045	Prak.g_00934
OG0001693	Prbh.g_00805	Prak.g_01589
OG0001697	Prbh.g_01049	Prak.g_00938
OG0001699	Prbh.g_00405	Prak.g_01549
OG0001701	Prbh.g_00725	Prak.g_00062
OG0001705	Prbh.g_01720	Prak.g_01707
OG0001706	Prbh.g_00785	Prak.g_01532
OG0001707	Prbh.g_01330	Prak.g_01219
OG0001709	Prbh.g_00077	Prak.g_01367
OG0001717	Prbh.g_00822	Prak.g_00684
OG0001722	Prbh.g_00860	Prak.g_00752
OG0001725	Prbh.g_00772	Prak.g_01528
OG0001727	Prbh.g_01852	Prak.g_01565
OG0001746	Prbh.g_01400	Prak.g_01531
OG0001758	Prbh.g_01799	Prak.g_01623
OG0001770	Prbh.g_01802	Prak.g_01560
OG0001771	Prbh.g_01843	Prak.g_01572
OG0001780	Prbh.g_00056	Prak.g_01358
OG0001793	Prbh.g_00790	Prak.g_00634
OG0001793	Prbh.g_00767	Prak.g_00700
OG0001795	Prbh.g_00844	Prak.g_01612, Prak.g_00735
OG0001802	Prbh.g_01337	Prak.g_01231
OG0001802	Prbh.g_00801	Prak.g_00673
OG0001834	Prbh.g_00035	Prak.g_01355
OG0001875	Prbh.g_01800	Prak.g_01622
OG0001876	Prbh.g_01801	Prak.g_01621
OG0001916	Prbh.g_00335	Prak.g_00457
OG0001922	Prbh.g_00078	Prak.g_01373
OG0001955	Prbh.g_01873	Prak.g_01525
OG0001956	Prbh.g_01014	Prak.g_00906
OG0001963	Prbh.g_00204	Prak.g_01500
OG0001977	Prbh.g_01511	Prak.g_01911
OG0002003	Prbh.g_00832	Prak.g_00720
OG0002019	Prbh.g_01950	Prak.g_01520
OG0002030	Prbh.g_01882	Prak.g_01558
OG0002034	Prbh.g_01449	Prak.g_00595
OG0002036	Prbh.g_00197	Prak.g_01491
OG0002052	Prbh.g_01132	Prak.g_01024
OG0002098	Prbh.g_01921	Prak.g_01312
OG0002109	Prbh.g_00836	Prak.g_00725
OG0002122	Prbh.g_00831	Prak.g_00719
OG0002164	Prbh.g_00852	Prak.g_00742
OG0002165	Prbh.g_00845	Prak.g_00736
OG0002176	Prbh.g_00820	Prak.g_00631, Prak.g_01513
OG0002177	Prbh.g_01447	Prak.g_00597
OG0002228	Prbh.g_01836	Prak.g_01608
OG0002232	Prbh.g_00917	Prak.g_00810
OG0002240	Prbh.g_00660	Prak.g_00129
OG0002246	Prbh.g_01831	Prak.g_01593
OG0002282	Prbh.g_00192	Prak.g_01485
OG0002283	Prbh.g_01889	Prak.g_01222
OG0002284	Prbh.g_00787	Prak.g_00675
OG0002293	Prbh.g_00783	Prak.g_00674
OG0002294	Prbh.g_00853	Prak.g_00743
OG0002321	Prbh.g_00058	Prak.g_01359
OG0002344	Prbh.g_00419	Prak.g_00375
OG0002345	Prbh.g_01823	Prak.g_00605
OG0002346	Prbh.g_01310	Prak.g_01199
OG0002348	Prbh.g_01887	Prak.g_01511
OG0002379	Prbh.g_01832	Prak.g_01592
OG0002389	Prbh.g_01625	Prak.g_01799
OG0002397	Prbh.g_00812	Prak.g_01004
OG0002398	Prbh.g_01312	Prak.g_01493, Prak.g_01201
OG0002439	Prbh.g_01850	Prak.g_01538
OG0002442	Prbh.g_00777	Prak.g_00655
OG0002453	Prbh.g_01846	Prak.g_01625
OG0002455	Prbh.g_01886	Prak.g_01533
OG0002456	Prbh.g_01611	Prak.g_01812
OG0002497	Prbh.g_00796	Prak.g_00682
OG0002499	Prbh.g_00208	Prak.g_01501
OG0002500	Prbh.g_00207	Prak.g_01504
OG0002501	Prbh.g_01842	Prak.g_00653
OG0002502	Prbh.g_00847	Prak.g_00738
OG0002503	Prbh.g_00364	Prak.g_00429
OG0002504	Prbh.g_00944	Prak.g_00836
OG0002505	Prbh.g_01403	Prak.g_01523
OG0002508	Prbh.g_00808	Prak.g_00681
OG0002509	Prbh.g_00798	Prak.g_00676
OG0002510	Prbh.g_00830	Prak.g_00718
OG0002511	Prbh.g_00495	Prak.g_00302
OG0002512	Prbh.g_01446	Prak.g_00598
OG0002513	Prbh.g_01315	Prak.g_01205
OG0002514	Prbh.g_00180	Prak.g_01471
OG0002515	Prbh.g_01864	Prak.g_01554
OG0002516	Prbh.g_01314	Prak.g_01203
OG0002517	Prbh.g_00210	Prak.g_00693
OG0002564	Prbh.g_00209	Prak.g_01510
OG0002583	Prbh.g_01404	Prak.g_01502
OG0002584	Prbh.g_01140	Prak.g_01032
OG0002586	Prbh.g_00911	Prak.g_00804
OG0002587	Prbh.g_01795	Prak.g_01620
OG0002646	Prbh.g_01610	Prak.g_01813
OG0002656	Prbh.g_01354	Prak.g_01256
OG0002657	Prbh.g_00942	Prak.g_01529
OG0002658	Prbh.g_01306	Prak.g_01195
OG0002660	Prbh.g_01338	Prak.g_01232
OG0002661	Prbh.g_01346	Prak.g_01245
OG0002662	Prbh.g_01352	Prak.g_01541
OG0002663	Prbh.g_01822	Prak.g_01624
OG0002727	Prbh.g_01145	Prak.g_01036
OG0002728	Prbh.g_00849	Prak.g_00740
OG0002729	Prbh.g_00198	Prak.g_01492
OG0002818	Prbh.g_00843	Prak.g_00733
OG0002821	Prbh.g_00724	Prak.g_00063
OG0002822	Prbh.g_00723	Prak.g_00064
OG0002823	Prbh.g_00378	Prak.g_00415
OG0002824	Prbh.g_00811	Prak.g_00685
OG0002825	Prbh.g_00838	Prak.g_00729
OG0002826	Prbh.g_01180	Prak.g_01070
OG0002827	Prbh.g_01258	Prak.g_01148
OG0002828	Prbh.g_01316	Prak.g_01206
OG0002829	Prbh.g_01323	Prak.g_01213
OG0002830	Prbh.g_00817	Prak.g_01489
OG0002832	Prbh.g_01874	Prak.g_01524
OG0002833	Prbh.g_01833	Prak.g_01591
OG0002834	Prbh.g_01830	Prak.g_01594
OG0002836	Prbh.g_01783	Prak.g_01644
OG0002919	Prbh.g_01438	Prak.g_00611
OG0002920	Prbh.g_00795	Prak.g_00670
OG0002921	Prbh.g_00807	Prak.g_00678
OG0002922	Prbh.g_00809	Prak.g_00679
OG0002923	Prbh.g_01023	Prak.g_00686
OG0002924	Prbh.g_01847	Prak.g_00694
OG0002925	Prbh.g_00823	Prak.g_00707
OG0002926	Prbh.g_00835	Prak.g_00724
OG0002928	Prbh.g_01361	Prak.g_01262
OG0002929	Prbh.g_01884	Prak.g_01559
OG0002930	Prbh.g_01623	Prak.g_01801
OG0003071	Prbh.g_00488	Prak.g_00309
OG0003073	Prbh.g_01804	Prak.g_00638
OG0003074	Prbh.g_00780	Prak.g_00664
OG0003076	Prbh.g_00940	Prak.g_00833
OG0003077	Prbh.g_01053	Prak.g_00943
OG0003078	Prbh.g_01117	Prak.g_01008
OG0003079	Prbh.g_01141	Prak.g_01033
OG0003080	Prbh.g_01349	Prak.g_01250
OG0003082	Prbh.g_00778	Prak.g_01583
