Orthogroup	Prbh	Syaa
OG0001083	Prbh.g_01192	Syaa.g_01064
OG0001084	Prbh.g_01191	Syaa.g_01065
OG0001085	Prbh.g_00904	Syaa.g_01075
OG0001086	Prbh.g_00905	Syaa.g_01077
OG0001087	Prbh.g_00923	Syaa.g_00920
OG0001088	Prbh.g_00924	Syaa.g_00916
OG0001089	Prbh.g_00935	Syaa.g_00890
OG0001090	Prbh.g_00946	Syaa.g_01237
OG0001091	Prbh.g_01170	Syaa.g_01239
OG0001092	Prbh.g_01169	Syaa.g_01242
OG0001093	Prbh.g_01164	Syaa.g_01248
OG0001094	Prbh.g_01171	Syaa.g_01148
OG0001095	Prbh.g_00966	Syaa.g_01185
OG0001096	Prbh.g_00980	Syaa.g_01200
OG0001097	Prbh.g_00999	Syaa.g_00828
OG0001098	Prbh.g_01019	Syaa.g_01441
OG0001099	Prbh.g_00861	Syaa.g_02400
OG0001100	Prbh.g_00870	Syaa.g_01086
OG0001101	Prbh.g_00872	Syaa.g_01088
OG0001102	Prbh.g_00875	Syaa.g_01091
OG0001103	Prbh.g_00877	Syaa.g_01093
OG0001104	Prbh.g_00899	Syaa.g_01133
OG0001105	Prbh.g_00903	Syaa.g_01137
OG0001106	Prbh.g_01074	Syaa.g_01372
OG0001107	Prbh.g_01084	Syaa.g_01359
OG0001108	Prbh.g_01088	Syaa.g_01350
OG0001109	Prbh.g_01089	Syaa.g_01349
OG0001110	Prbh.g_01091	Syaa.g_01347
OG0001111	Prbh.g_01092	Syaa.g_01345
OG0001112	Prbh.g_01093	Syaa.g_01343
OG0001113	Prbh.g_01094	Syaa.g_01342
OG0001114	Prbh.g_01095	Syaa.g_01341
OG0001115	Prbh.g_01097	Syaa.g_01337
OG0001116	Prbh.g_01098	Syaa.g_01335
OG0001117	Prbh.g_01099	Syaa.g_01334
OG0001118	Prbh.g_01100	Syaa.g_01333
OG0001119	Prbh.g_01101	Syaa.g_01331
OG0001120	Prbh.g_01102	Syaa.g_01328
OG0001122	Prbh.g_01119	Syaa.g_01301
OG0001123	Prbh.g_01124	Syaa.g_01294
OG0001124	Prbh.g_01126	Syaa.g_01292
OG0001125	Prbh.g_01128	Syaa.g_01290
OG0001126	Prbh.g_01042	Syaa.g_00864
OG0001127	Prbh.g_01041	Syaa.g_00865
OG0001128	Prbh.g_01039	Syaa.g_00868
OG0001129	Prbh.g_01038	Syaa.g_00870
OG0001130	Prbh.g_01037	Syaa.g_00871
OG0001131	Prbh.g_00411	Syaa.g_01108
OG0001132	Prbh.g_00827	Syaa.g_01468
OG0001133	Prbh.g_00008	Syaa.g_01656
OG0001134	Prbh.g_01868	Syaa.g_01028
OG0001136	Prbh.g_01286	Syaa.g_00767
OG0001137	Prbh.g_01273	Syaa.g_00786
OG0001138	Prbh.g_01252	Syaa.g_01002
OG0001139	Prbh.g_01250	Syaa.g_01000
OG0001140	Prbh.g_01249	Syaa.g_00999
OG0001141	Prbh.g_01248	Syaa.g_00998
OG0001142	Prbh.g_01247	Syaa.g_00997
OG0001143	Prbh.g_01240	Syaa.g_00987
OG0001144	Prbh.g_01235	Syaa.g_00978
OG0001145	Prbh.g_01365	Syaa.g_00748
OG0001146	Prbh.g_01377	Syaa.g_00729
OG0001147	Prbh.g_00002	Syaa.g_01837
OG0001148	Prbh.g_00011	Syaa.g_02061
OG0001149	Prbh.g_00012	Syaa.g_02062
OG0001150	Prbh.g_00013	Syaa.g_02063
OG0001151	Prbh.g_00025	Syaa.g_02076
OG0001152	Prbh.g_00026	Syaa.g_02077
OG0001153	Prbh.g_00131	Syaa.g_01811
OG0001154	Prbh.g_00132	Syaa.g_01812
OG0001156	Prbh.g_00152	Syaa.g_00623
OG0001157	Prbh.g_00153	Syaa.g_00622
OG0001158	Prbh.g_00154	Syaa.g_00619
OG0001159	Prbh.g_00155	Syaa.g_00618
OG0001160	Prbh.g_00181	Syaa.g_00574
OG0001161	Prbh.g_01837	Syaa.g_02620
OG0001162	Prbh.g_01824	Syaa.g_01203
OG0001163	Prbh.g_01790	Syaa.g_00566
OG0001164	Prbh.g_01787	Syaa.g_00560
OG0001165	Prbh.g_01784	Syaa.g_00555
OG0001166	Prbh.g_01763	Syaa.g_00527
OG0001167	Prbh.g_01745	Syaa.g_00673
OG0001168	Prbh.g_01743	Syaa.g_00672
OG0001169	Prbh.g_01741	Syaa.g_00670
OG0001170	Prbh.g_01739	Syaa.g_00668
OG0001171	Prbh.g_01729	Syaa.g_00655
OG0001172	Prbh.g_01714	Syaa.g_02347
OG0001173	Prbh.g_01713	Syaa.g_02346
OG0001174	Prbh.g_01705	Syaa.g_02338
OG0001175	Prbh.g_01704	Syaa.g_02337
OG0001176	Prbh.g_01696	Syaa.g_02314
OG0001177	Prbh.g_01694	Syaa.g_02316
OG0001178	Prbh.g_01777	Syaa.g_00546
OG0001179	Prbh.g_01661	Syaa.g_02268
OG0001180	Prbh.g_01638	Syaa.g_02243
OG0001181	Prbh.g_01634	Syaa.g_02239
OG0001182	Prbh.g_01626	Syaa.g_02230
OG0001183	Prbh.g_01620	Syaa.g_02224
OG0001184	Prbh.g_01602	Syaa.g_00151
OG0001186	Prbh.g_01562	Syaa.g_00081
OG0001187	Prbh.g_01559	Syaa.g_00082
OG0001188	Prbh.g_01557	Syaa.g_00075
OG0001189	Prbh.g_01540	Syaa.g_00057
OG0001190	Prbh.g_01535	Syaa.g_02592
OG0001191	Prbh.g_01525	Syaa.g_02605
OG0001192	Prbh.g_01520	Syaa.g_02612
OG0001193	Prbh.g_01507	Syaa.g_02658
OG0001194	Prbh.g_01506	Syaa.g_02660
OG0001195	Prbh.g_01505	Syaa.g_02661
OG0001196	Prbh.g_01488	Syaa.g_02741
OG0001197	Prbh.g_01486	Syaa.g_02743
OG0001198	Prbh.g_01479	Syaa.g_02755
OG0001199	Prbh.g_00708	Syaa.g_00347
OG0001200	Prbh.g_00706	Syaa.g_00345
OG0001201	Prbh.g_00675	Syaa.g_02381
OG0001202	Prbh.g_00583	Syaa.g_02528
OG0001203	Prbh.g_00542	Syaa.g_02106
OG0001204	Prbh.g_00536	Syaa.g_00316
OG0001205	Prbh.g_00387	Syaa.g_00713
OG0001206	Prbh.g_00366	Syaa.g_01855
OG0001207	Prbh.g_00354	Syaa.g_02058
OG0001208	Prbh.g_00349	Syaa.g_02049
OG0001209	Prbh.g_00294	Syaa.g_01977
OG0001210	Prbh.g_00290	Syaa.g_01967
OG0001211	Prbh.g_00280	Syaa.g_01950
OG0001212	Prbh.g_00234	Syaa.g_01892
OG0001213	Prbh.g_01452	Syaa.g_01646
OG0001215	Prbh.g_00925	Syaa.g_00914
OG0001216	Prbh.g_00947	Syaa.g_01238
OG0001217	Prbh.g_01875	Syaa.g_01559
OG0001218	Prbh.g_01339	Syaa.g_01820
OG0001219	Prbh.g_01054	Syaa.g_01404
OG0001220	Prbh.g_01009	Syaa.g_00812
OG0001221	Prbh.g_00889	Syaa.g_01111
OG0001222	Prbh.g_01131	Syaa.g_01371
OG0001223	Prbh.g_01103	Syaa.g_01326
OG0001224	Prbh.g_01035	Syaa.g_00874
OG0001225	Prbh.g_01033	Syaa.g_00876
OG0001226	Prbh.g_01444	Syaa.g_01579
OG0001227	Prbh.g_01331	Syaa.g_02622
OG0001228	Prbh.g_01232	Syaa.g_00695
OG0001229	Prbh.g_01872	Syaa.g_00899
OG0001230	Prbh.g_00089	Syaa.g_01764
OG0001231	Prbh.g_00410	Syaa.g_00017
OG0001232	Prbh.g_01759	Syaa.g_00508
OG0001233	Prbh.g_01738	Syaa.g_00667
OG0001234	Prbh.g_01702	Syaa.g_02333
OG0001235	Prbh.g_01698	Syaa.g_02323
OG0001236	Prbh.g_01605	Syaa.g_00154
OG0001238	Prbh.g_01524	Syaa.g_02607
OG0001239	Prbh.g_00711	Syaa.g_00350
OG0001240	Prbh.g_00690	Syaa.g_02364
OG0001241	Prbh.g_00681	Syaa.g_02374
OG0001242	Prbh.g_00662	Syaa.g_02407
OG0001243	Prbh.g_00655	Syaa.g_02415
OG0001244	Prbh.g_00640	Syaa.g_02445
OG0001245	Prbh.g_01320	Syaa.g_01492
OG0001246	Prbh.g_00824	Syaa.g_02023
OG0001247	Prbh.g_00918	Syaa.g_01207
OG0001248	Prbh.g_00920	Syaa.g_01204
OG0001250	Prbh.g_00995	Syaa.g_00832
OG0001251	Prbh.g_00858	Syaa.g_02667
OG0001252	Prbh.g_01040	Syaa.g_00867
OG0001253	Prbh.g_01442	Syaa.g_01467
OG0001254	Prbh.g_01866	Syaa.g_01029
OG0001255	Prbh.g_01300	Syaa.g_01696
OG0001256	Prbh.g_00188	Syaa.g_00567
OG0001258	Prbh.g_01786	Syaa.g_00557
OG0001259	Prbh.g_01740	Syaa.g_00669
OG0001261	Prbh.g_01653	Syaa.g_02259
OG0001262	Prbh.g_01542	Syaa.g_00059
OG0001263	Prbh.g_00653	Syaa.g_02418
OG0001265	Prbh.g_00663	Syaa.g_02405
OG0001266	Prbh.g_00579	Syaa.g_02532
OG0001267	Prbh.g_00499	Syaa.g_00262
OG0001268	Prbh.g_00433	Syaa.g_02176
OG0001269	Prbh.g_01008	Syaa.g_01499
OG0001270	Prbh.g_00398	Syaa.g_00701
OG0001271	Prbh.g_00359	Syaa.g_01845
OG0001272	Prbh.g_00345	Syaa.g_02045
OG0001273	Prbh.g_01222	Syaa.g_01639
OG0001274	Prbh.g_00556	Syaa.g_02563
OG0001275	Prbh.g_01112	Syaa.g_01311
OG0001276	Prbh.g_01123	Syaa.g_01295
OG0001278	Prbh.g_01228	Syaa.g_00966
OG0001279	Prbh.g_01396	Syaa.g_01749
OG0001280	Prbh.g_01372	Syaa.g_00738
OG0001281	Prbh.g_01378	Syaa.g_00728
OG0001282	Prbh.g_00010	Syaa.g_02060
OG0001283	Prbh.g_01492	Syaa.g_02734
OG0001284	Prbh.g_00175	Syaa.g_00583
OG0001286	Prbh.g_01640	Syaa.g_02245
OG0001287	Prbh.g_01579	Syaa.g_00121
OG0001289	Prbh.g_00696	Syaa.g_00327
OG0001290	Prbh.g_00682	Syaa.g_02373
OG0001291	Prbh.g_00645	Syaa.g_02428
OG0001292	Prbh.g_00531	Syaa.g_00310
OG0001293	Prbh.g_00518	Syaa.g_00288
OG0001296	Prbh.g_00321	Syaa.g_02017
OG0001297	Prbh.g_00316	Syaa.g_02013
OG0001298	Prbh.g_00252	Syaa.g_01913
OG0001299	Prbh.g_01186	Syaa.g_01070
OG0001300	Prbh.g_00929	Syaa.g_00905
OG0001301	Prbh.g_00934	Syaa.g_00891
OG0001302	Prbh.g_01051	Syaa.g_01600
OG0001304	Prbh.g_01136	Syaa.g_01281
OG0001305	Prbh.g_01027	Syaa.g_00885
OG0001306	Prbh.g_01298	Syaa.g_00753
OG0001309	Prbh.g_00205	Syaa.g_02005
OG0001310	Prbh.g_01769	Syaa.g_00535
OG0001311	Prbh.g_01125	Syaa.g_01293
OG0001312	Prbh.g_01063	Syaa.g_01391
OG0001314	Prbh.g_01949, Prbh.g_00791	Syaa.g_01225
OG0001315	Prbh.g_01861	Syaa.g_02226
OG0001316	Prbh.g_00641	Syaa.g_02434
OG0001317	Prbh.g_00546	Syaa.g_02112
OG0001318	Prbh.g_00522	Syaa.g_00296
OG0001319	Prbh.g_00506	Syaa.g_00273
OG0001321	Prbh.g_00381	Syaa.g_00719
OG0001322	Prbh.g_00380	Syaa.g_00720
OG0001323	Prbh.g_00310	Syaa.g_02002
OG0001324	Prbh.g_00930	Syaa.g_00904
OG0001325	Prbh.g_01168	Syaa.g_01243
OG0001327	Prbh.g_00867	Syaa.g_01083
OG0001328	Prbh.g_01357	Syaa.g_01104
OG0001330	Prbh.g_00201	Syaa.g_00746
OG0001331	Prbh.g_00015	Syaa.g_02065
OG0001334	Prbh.g_01617	Syaa.g_02216
OG0001335	Prbh.g_01616	Syaa.g_02215
OG0001336	Prbh.g_01491	Syaa.g_02735
OG0001337	Prbh.g_00447	Syaa.g_02219, Syaa.g_02200
OG0001338	Prbh.g_00444	Syaa.g_02206, Syaa.g_02184, Syaa.g_02195
OG0001339	Prbh.g_00679	Syaa.g_02376
OG0001340	Prbh.g_00446	Syaa.g_02199
OG0001341	Prbh.g_01881	Syaa.g_00897
OG0001343	Prbh.g_00855	Syaa.g_02664
OG0001344	Prbh.g_01278	Syaa.g_00775
OG0001346	Prbh.g_01374	Syaa.g_00734
OG0001348	Prbh.g_01888	Syaa.g_00847
OG0001349	Prbh.g_00076	Syaa.g_00437
OG0001351	Prbh.g_00373	Syaa.g_01863
OG0001352	Prbh.g_00914	Syaa.g_01987
OG0001353	Prbh.g_00985	Syaa.g_00841
OG0001354	Prbh.g_01096	Syaa.g_01338
OG0001355	Prbh.g_01146	Syaa.g_01524
OG0001357	Prbh.g_01350	Syaa.g_02307
OG0001358	Prbh.g_01463	Syaa.g_01663
OG0001359	Prbh.g_00856	Syaa.g_02663
OG0001361	Prbh.g_01264	Syaa.g_00800
OG0001362	Prbh.g_00113	Syaa.g_01789
OG0001363	Prbh.g_00115	Syaa.g_01791
OG0001364	Prbh.g_01614	Syaa.g_00171
OG0001368	Prbh.g_00793, Prbh.g_01410, Prbh.g_00768	Syaa.g_00317
OG0001369	Prbh.g_00691	Syaa.g_02363
OG0001375	Prbh.g_00854	Syaa.g_02665
OG0001379	Prbh.g_01367	Syaa.g_00744
OG0001382	Prbh.g_01343	Syaa.g_01866
OG0001394	Prbh.g_00893	Syaa.g_01118
OG0001398	Prbh.g_01399	Syaa.g_01424
OG0001401	Prbh.g_00990	Syaa.g_00837
OG0001402	Prbh.g_01458	Syaa.g_01658
OG0001404	Prbh.g_00714	Syaa.g_00355
OG0001405	Prbh.g_00453	Syaa.g_02213
OG0001407	Prbh.g_01345	Syaa.g_01986
OG0001411	Prbh.g_00055, Prbh.g_00721	Syaa.g_00457
OG0001421	Prbh.g_00189	Syaa.g_01583, Syaa.g_01469
OG0001423	Prbh.g_01940	Syaa.g_00365
OG0001430	Prbh.g_01340	Syaa.g_02584
OG0001435	Prbh.g_00874	Syaa.g_01090
OG0001441	Prbh.g_00308	Syaa.g_02000
OG0001443	Prbh.g_01871	Syaa.g_02617
OG0001448	Prbh.g_00375	Syaa.g_00423
OG0001453	Prbh.g_01927	Syaa.g_01319
OG0001460	Prbh.g_01791	Syaa.g_00850
OG0001461	Prbh.g_01839	Syaa.g_02328
OG0001465	Prbh.g_00941	Syaa.g_01211
OG0001467	Prbh.g_00007	Syaa.g_01601
OG0001468	Prbh.g_00846	Syaa.g_01597
OG0001477	Prbh.g_01893	Syaa.g_00893
OG0001486	Prbh.g_01285	Syaa.g_00768
OG0001487	Prbh.g_00139	Syaa.g_01819
OG0001488	Prbh.g_01269	Syaa.g_00791
OG0001489	Prbh.g_01629	Syaa.g_02234
OG0001494	Prbh.g_00068	Syaa.g_00483
OG0001495	Prbh.g_01693	Syaa.g_02317
OG0001496	Prbh.g_01895	Syaa.g_00895
OG0001497	Prbh.g_01894	Syaa.g_00894
OG0001498	Prbh.g_00414	Syaa.g_02148
OG0001505	Prbh.g_00063	Syaa.g_00495
OG0001510	Prbh.g_01575	Syaa.g_00116
OG0001511	Prbh.g_00671	Syaa.g_02389
OG0001512	Prbh.g_01335	Syaa.g_02105
OG0001514	Prbh.g_01896	Syaa.g_00896
OG0001515	Prbh.g_00927	Syaa.g_00909
OG0001516	Prbh.g_01189	Syaa.g_01067
OG0001517	Prbh.g_00438	Syaa.g_02181
OG0001518	Prbh.g_01522	Syaa.g_02609
OG0001519	Prbh.g_01517	Syaa.g_02619
OG0001523	Prbh.g_01863	Syaa.g_02713
OG0001524	Prbh.g_01862	Syaa.g_02714
OG0001527	Prbh.g_00266	Syaa.g_01936
OG0001529	Prbh.g_00742	Syaa.g_00050
OG0001530	Prbh.g_00672	Syaa.g_02387
OG0001531	Prbh.g_00541	Syaa.g_02104
OG0001532	Prbh.g_01251	Syaa.g_01001
OG0001534	Prbh.g_01137	Syaa.g_01280
OG0001535	Prbh.g_01122	Syaa.g_01297
OG0001536	Prbh.g_01082	Syaa.g_01362
OG0001537	Prbh.g_00890	Syaa.g_01112
OG0001538	Prbh.g_00958	Syaa.g_01159
OG0001539	Prbh.g_00869	Syaa.g_01085
OG0001540	Prbh.g_00651	Syaa.g_02420
OG0001541	Prbh.g_00603	Syaa.g_02490
OG0001542	Prbh.g_00597	Syaa.g_02499
OG0001543	Prbh.g_01876	Syaa.g_02547
OG0001544	Prbh.g_01518	Syaa.g_02618
OG0001545	Prbh.g_01502	Syaa.g_02723
OG0001549	Prbh.g_01018	Syaa.g_00806
OG0001552	Prbh.g_00191	Syaa.g_01229
OG0001557	Prbh.g_00894	Syaa.g_01119
OG0001559	Prbh.g_00673	Syaa.g_02386
OG0001560	Prbh.g_00683	Syaa.g_02372
OG0001561	Prbh.g_01127	Syaa.g_01291
OG0001563	Prbh.g_01645	Syaa.g_02250
OG0001574	Prbh.g_00268	Syaa.g_01938
OG0001575	Prbh.g_00263	Syaa.g_01933
OG0001579	Prbh.g_00449	Syaa.g_02207
OG0001580	Prbh.g_00735	Syaa.g_02580
OG0001586	Prbh.g_01913	Syaa.g_00431, Syaa.g_00479
OG0001589	Prbh.g_01736	Syaa.g_00664
OG0001591	Prbh.g_00906	Syaa.g_01078
OG0001592	Prbh.g_00736	Syaa.g_02581
OG0001607	Prbh.g_01905	Syaa.g_01519
OG0001613	Prbh.g_01622	Syaa.g_02227
OG0001614	Prbh.g_01587	Syaa.g_00130
OG0001616	Prbh.g_01259	Syaa.g_01024
OG0001617	Prbh.g_00931	Syaa.g_00901
OG0001619	Prbh.g_01072	Syaa.g_01374
OG0001620	Prbh.g_00429	Syaa.g_02169
OG0001621	Prbh.g_00526	Syaa.g_00300
OG0001622	Prbh.g_01493	Syaa.g_02733
OG0001634	Prbh.g_01183	Syaa.g_01073
OG0001636	Prbh.g_00747	Syaa.g_00043
OG0001638	Prbh.g_01771	Syaa.g_00538
OG0001639	Prbh.g_00148	Syaa.g_00626
OG0001640	Prbh.g_01043	Syaa.g_00862
OG0001641	Prbh.g_01105	Syaa.g_01321
OG0001642	Prbh.g_01007	Syaa.g_00814
OG0001643	Prbh.g_01214	Syaa.g_01628
OG0001644	Prbh.g_01158	Syaa.g_01263
OG0001656	Prbh.g_00450	Syaa.g_02209
OG0001658	Prbh.g_00740	Syaa.g_02591
OG0001659	Prbh.g_01407	Syaa.g_01006
OG0001678	Prbh.g_01715	Syaa.g_02348
OG0001691	Prbh.g_01045	Syaa.g_01665
OG0001693	Prbh.g_00805	Syaa.g_00880
OG0001709	Prbh.g_00077	Syaa.g_00453
OG0001713	Prbh.g_01360	Syaa.g_00783
OG0001717	Prbh.g_00822	Syaa.g_02476
OG0001731	Prbh.g_00161	Syaa.g_00599
OG0001762	Prbh.g_01110	Syaa.g_01314
OG0001764	Prbh.g_01152	Syaa.g_01412
OG0001770	Prbh.g_01802	Syaa.g_00115
OG0001771	Prbh.g_01843	Syaa.g_01514
OG0001916	Prbh.g_00335	Syaa.g_02034
OG0001974	Prbh.g_00407	Syaa.g_02587
OG0002019	Prbh.g_01950	Syaa.g_01419
OG0002344	Prbh.g_00419	Syaa.g_02159, Syaa.g_02396
OG0002347	Prbh.g_01753	Syaa.g_00512
OG0002425	Prbh.g_00071	Syaa.g_00466
OG0002664	Prbh.g_01944	Syaa.g_00947, Syaa.g_02638
OG0003026	Prbh.g_00053	Syaa.g_00490
OG0003169	Prbh.g_01415	Syaa.g_01829
OG0004654	Prbh.g_00057	Syaa.g_00493
