Orthogroup	Prbh	Prbn
OG0001054	Prbh.g_00333	Prbn.g_00616
OG0001055	Prbh.g_00313	Prbn.g_00597
OG0001056	Prbh.g_00293	Prbn.g_00580
OG0001057	Prbh.g_00289	Prbn.g_00575
OG0001058	Prbh.g_00281	Prbn.g_00567
OG0001059	Prbh.g_00277	Prbn.g_00563
OG0001060	Prbh.g_00270	Prbn.g_00557
OG0001061	Prbh.g_00255	Prbn.g_00542
OG0001062	Prbh.g_00253	Prbn.g_00540
OG0001063	Prbh.g_00251	Prbn.g_00538
OG0001064	Prbh.g_00250	Prbn.g_00537
OG0001065	Prbh.g_00249	Prbn.g_00536
OG0001066	Prbh.g_00248	Prbn.g_00535
OG0001067	Prbh.g_00247	Prbn.g_00534
OG0001068	Prbh.g_00246	Prbn.g_00533
OG0001069	Prbh.g_00245	Prbn.g_00532
OG0001070	Prbh.g_00243	Prbn.g_00528
OG0001071	Prbh.g_00242	Prbn.g_00527
OG0001072	Prbh.g_00240	Prbn.g_00525
OG0001073	Prbh.g_00226	Prbn.g_00511
OG0001074	Prbh.g_00214	Prbn.g_00499
OG0001075	Prbh.g_00213	Prbn.g_00498
OG0001076	Prbh.g_01459	Prbn.g_00491
OG0001077	Prbh.g_01453	Prbn.g_00485
OG0001078	Prbh.g_01217	Prbn.g_00427
OG0001079	Prbh.g_01206	Prbn.g_00439
OG0001080	Prbh.g_01200	Prbn.g_00445
OG0001081	Prbh.g_01198	Prbn.g_00447
OG0001082	Prbh.g_01197	Prbn.g_00448
OG0001083	Prbh.g_01192	Prbn.g_00836
OG0001084	Prbh.g_01191	Prbn.g_00837
OG0001085	Prbh.g_00904	Prbn.g_01594
OG0001086	Prbh.g_00905	Prbn.g_01593
OG0001087	Prbh.g_00923	Prbn.g_01575
OG0001088	Prbh.g_00924	Prbn.g_01574
OG0001089	Prbh.g_00935	Prbn.g_01563
OG0001090	Prbh.g_00946	Prbn.g_01553
OG0001091	Prbh.g_01170	Prbn.g_00857
OG0001092	Prbh.g_01169	Prbn.g_00858
OG0001093	Prbh.g_01164	Prbn.g_00863
OG0001094	Prbh.g_01171	Prbn.g_00856
OG0001095	Prbh.g_00966	Prbn.g_01533
OG0001096	Prbh.g_00980	Prbn.g_01519
OG0001097	Prbh.g_00999	Prbn.g_01499
OG0001098	Prbh.g_01019	Prbn.g_01480
OG0001099	Prbh.g_00861	Prbn.g_01925
OG0001100	Prbh.g_00870	Prbn.g_01630
OG0001101	Prbh.g_00872	Prbn.g_01627
OG0001102	Prbh.g_00875	Prbn.g_01624
OG0001103	Prbh.g_00877	Prbn.g_01622
OG0001104	Prbh.g_00899	Prbn.g_01599
OG0001105	Prbh.g_00903	Prbn.g_01595
OG0001106	Prbh.g_01074	Prbn.g_01427
OG0001107	Prbh.g_01084	Prbn.g_01420
OG0001108	Prbh.g_01088	Prbn.g_01416
OG0001109	Prbh.g_01089	Prbn.g_01415
OG0001110	Prbh.g_01091	Prbn.g_01413
OG0001111	Prbh.g_01092	Prbn.g_01412
OG0001112	Prbh.g_01093	Prbn.g_01411
OG0001113	Prbh.g_01094	Prbn.g_01410
OG0001114	Prbh.g_01095	Prbn.g_01409
OG0001115	Prbh.g_01097	Prbn.g_01407
OG0001116	Prbh.g_01098	Prbn.g_01406
OG0001117	Prbh.g_01099	Prbn.g_01405
OG0001118	Prbh.g_01100	Prbn.g_01404
OG0001119	Prbh.g_01101	Prbn.g_01403
OG0001120	Prbh.g_01102	Prbn.g_01401
OG0001122	Prbh.g_01119	Prbn.g_01381
OG0001123	Prbh.g_01124	Prbn.g_01375
OG0001124	Prbh.g_01126	Prbn.g_01373
OG0001125	Prbh.g_01128	Prbn.g_01371
OG0001126	Prbh.g_01042	Prbn.g_01460
OG0001127	Prbh.g_01041	Prbn.g_01461
OG0001128	Prbh.g_01039	Prbn.g_01463
OG0001129	Prbh.g_01038	Prbn.g_01464
OG0001130	Prbh.g_01037	Prbn.g_01465
OG0001131	Prbh.g_00411	Prbn.g_00692
OG0001132	Prbh.g_00827	Prbn.g_01039
OG0001133	Prbh.g_00008	Prbn.g_01239
OG0001134	Prbh.g_01868	Prbn.g_01650
OG0001135	Prbh.g_01865	Prbn.g_01653
OG0001136	Prbh.g_01286	Prbn.g_01186
OG0001137	Prbh.g_01273	Prbn.g_01198
OG0001138	Prbh.g_01252	Prbn.g_00392
OG0001139	Prbh.g_01250	Prbn.g_00394
OG0001140	Prbh.g_01249	Prbn.g_00395
OG0001141	Prbh.g_01248	Prbn.g_00396
OG0001142	Prbh.g_01247	Prbn.g_00397
OG0001143	Prbh.g_01240	Prbn.g_00404
OG0001144	Prbh.g_01235	Prbn.g_00409
OG0001145	Prbh.g_01365	Prbn.g_01092
OG0001146	Prbh.g_01377	Prbn.g_01080
OG0001147	Prbh.g_00002	Prbn.g_01060
OG0001148	Prbh.g_00011	Prbn.g_01242
OG0001149	Prbh.g_00012	Prbn.g_00153
OG0001150	Prbh.g_00013	Prbn.g_00154
OG0001151	Prbh.g_00025	Prbn.g_00165
OG0001152	Prbh.g_00026	Prbn.g_00166
OG0001153	Prbh.g_00131	Prbn.g_00244
OG0001154	Prbh.g_00132	Prbn.g_00245
OG0001155	Prbh.g_00149	Prbn.g_00262
OG0001156	Prbh.g_00152	Prbn.g_00265
OG0001157	Prbh.g_00153	Prbn.g_00266
OG0001158	Prbh.g_00154	Prbn.g_00267
OG0001159	Prbh.g_00155	Prbn.g_00268
OG0001160	Prbh.g_00181	Prbn.g_00900
OG0001161	Prbh.g_01837	Prbn.g_01688
OG0001162	Prbh.g_01824	Prbn.g_00134
OG0001163	Prbh.g_01790	Prbn.g_01736
OG0001164	Prbh.g_01787	Prbn.g_01740
OG0001165	Prbh.g_01784	Prbn.g_01743
OG0001166	Prbh.g_01763	Prbn.g_01764
OG0001167	Prbh.g_01745	Prbn.g_01782
OG0001168	Prbh.g_01743	Prbn.g_01784
OG0001169	Prbh.g_01741	Prbn.g_01786
OG0001170	Prbh.g_01739	Prbn.g_01788
OG0001171	Prbh.g_01729	Prbn.g_01798
OG0001172	Prbh.g_01714	Prbn.g_01814
OG0001173	Prbh.g_01713	Prbn.g_01815
OG0001174	Prbh.g_01705	Prbn.g_01823
OG0001175	Prbh.g_01704	Prbn.g_01824
OG0001176	Prbh.g_01696	Prbn.g_01832
OG0001177	Prbh.g_01694	Prbn.g_01834
OG0001178	Prbh.g_01777	Prbn.g_01750
OG0001179	Prbh.g_01661	Prbn.g_01864
OG0001180	Prbh.g_01638	Prbn.g_01887
OG0001181	Prbh.g_01634	Prbn.g_01891
OG0001182	Prbh.g_01626	Prbn.g_01899
OG0001183	Prbh.g_01620	Prbn.g_01904
OG0001184	Prbh.g_01602	Prbn.g_01017
OG0001185	Prbh.g_01586	Prbn.g_01001
OG0001186	Prbh.g_01562	Prbn.g_00977
OG0001187	Prbh.g_01559	Prbn.g_00974
OG0001188	Prbh.g_01557	Prbn.g_00972
OG0001189	Prbh.g_01540	Prbn.g_00956
OG0001190	Prbh.g_01535	Prbn.g_00951
OG0001191	Prbh.g_01525	Prbn.g_00941
OG0001192	Prbh.g_01520	Prbn.g_00936
OG0001193	Prbh.g_01507	Prbn.g_00924
OG0001194	Prbh.g_01506	Prbn.g_00923
OG0001195	Prbh.g_01505	Prbn.g_00922
OG0001196	Prbh.g_01488	Prbn.g_00906
OG0001198	Prbh.g_01479	Prbn.g_00297
OG0001199	Prbh.g_00708	Prbn.g_00703
OG0001201	Prbh.g_00675	Prbn.g_01311
OG0001202	Prbh.g_00583	Prbn.g_00354
OG0001203	Prbh.g_00542	Prbn.g_00312
OG0001204	Prbh.g_00536	Prbn.g_00306
OG0001205	Prbh.g_00387	Prbn.g_00668
OG0001206	Prbh.g_00366	Prbn.g_00648
OG0001207	Prbh.g_00354	Prbn.g_00637
OG0001208	Prbh.g_00349	Prbn.g_00632
OG0001209	Prbh.g_00294	Prbn.g_00581
OG0001210	Prbh.g_00290	Prbn.g_00576
OG0001211	Prbh.g_00280	Prbn.g_00566
OG0001212	Prbh.g_00234	Prbn.g_00519
OG0001213	Prbh.g_01452	Prbn.g_00484
OG0001215	Prbh.g_00925	Prbn.g_01573
OG0001216	Prbh.g_00947	Prbn.g_01552
OG0001217	Prbh.g_01875	Prbn.g_01023
OG0001218	Prbh.g_01339	Prbn.g_01126
OG0001219	Prbh.g_01054	Prbn.g_01447
OG0001220	Prbh.g_01009	Prbn.g_01490
OG0001221	Prbh.g_00889	Prbn.g_01610
OG0001222	Prbh.g_01131	Prbn.g_01368
OG0001223	Prbh.g_01103	Prbn.g_01400
OG0001224	Prbh.g_01035	Prbn.g_01467
OG0001225	Prbh.g_01033	Prbn.g_01469
OG0001226	Prbh.g_01444	Prbn.g_00476
OG0001227	Prbh.g_01331	Prbn.g_01141
OG0001228	Prbh.g_01232	Prbn.g_00412
OG0001229	Prbh.g_01872	Prbn.g_01127
OG0001230	Prbh.g_00089	Prbn.g_00205
OG0001231	Prbh.g_00410	Prbn.g_00691
OG0001233	Prbh.g_01738	Prbn.g_01789
OG0001234	Prbh.g_01702	Prbn.g_01826
OG0001235	Prbh.g_01698	Prbn.g_01830
OG0001236	Prbh.g_01605	Prbn.g_01919
OG0001237	Prbh.g_01601	Prbn.g_01016
OG0001238	Prbh.g_01524	Prbn.g_00940
OG0001239	Prbh.g_00711	Prbn.g_00706
OG0001240	Prbh.g_00690	Prbn.g_01328
OG0001241	Prbh.g_00681	Prbn.g_01318
OG0001242	Prbh.g_00662	Prbn.g_01298
OG0001243	Prbh.g_00655	Prbn.g_01291
OG0001244	Prbh.g_00640	Prbn.g_01276
OG0001245	Prbh.g_01320	Prbn.g_01150
OG0001247	Prbh.g_00918	Prbn.g_01580
OG0001248	Prbh.g_00920	Prbn.g_01578
OG0001249	Prbh.g_00442	Prbn.g_00102
OG0001250	Prbh.g_00995	Prbn.g_01503
OG0001251	Prbh.g_00858	Prbn.g_01929
OG0001252	Prbh.g_01040	Prbn.g_01462
OG0001253	Prbh.g_01442	Prbn.g_00473
OG0001254	Prbh.g_01866	Prbn.g_01652
OG0001255	Prbh.g_01300	Prbn.g_01171
OG0001256	Prbh.g_00188	Prbn.g_00893
OG0001258	Prbh.g_01786	Prbn.g_01741
OG0001259	Prbh.g_01740	Prbn.g_01787
OG0001261	Prbh.g_01653	Prbn.g_01872
OG0001263	Prbh.g_00653	Prbn.g_01289
OG0001265	Prbh.g_00663	Prbn.g_01299
OG0001266	Prbh.g_00579	Prbn.g_00350
OG0001267	Prbh.g_00499	Prbn.g_00047
OG0001268	Prbh.g_00433	Prbn.g_00110
OG0001269	Prbh.g_01008	Prbn.g_01491
OG0001270	Prbh.g_00398	Prbn.g_00679
OG0001271	Prbh.g_00359	Prbn.g_00642
OG0001272	Prbh.g_00345	Prbn.g_00628
OG0001273	Prbh.g_01222	Prbn.g_00422
OG0001274	Prbh.g_00556	Prbn.g_00326
OG0001275	Prbh.g_01112	Prbn.g_01390
OG0001276	Prbh.g_01123	Prbn.g_01376
OG0001278	Prbh.g_01228	Prbn.g_00416
OG0001279	Prbh.g_01396	Prbn.g_00810
OG0001280	Prbh.g_01372	Prbn.g_01085
OG0001281	Prbh.g_01378	Prbn.g_01079
OG0001282	Prbh.g_00010	Prbn.g_01241
OG0001283	Prbh.g_01492	Prbn.g_00909
OG0001284	Prbh.g_00175	Prbn.g_00287
OG0001285	Prbh.g_01756	Prbn.g_01772
OG0001286	Prbh.g_01640	Prbn.g_01885
OG0001287	Prbh.g_01579	Prbn.g_00994
OG0001288	Prbh.g_01569	Prbn.g_00984
OG0001289	Prbh.g_00696	Prbn.g_01334
OG0001290	Prbh.g_00682	Prbn.g_01319
OG0001291	Prbh.g_00645	Prbn.g_01281
OG0001292	Prbh.g_00531	Prbn.g_00014
OG0001293	Prbh.g_00518	Prbn.g_00027
OG0001296	Prbh.g_00321	Prbn.g_00605
OG0001297	Prbh.g_00316	Prbn.g_00600
OG0001298	Prbh.g_00252	Prbn.g_00539
OG0001299	Prbh.g_01186	Prbn.g_00842
OG0001300	Prbh.g_00929	Prbn.g_01569
OG0001301	Prbh.g_00934	Prbn.g_01564
OG0001302	Prbh.g_01051	Prbn.g_01451
OG0001304	Prbh.g_01136	Prbn.g_01363
OG0001305	Prbh.g_01027	Prbn.g_01475
OG0001306	Prbh.g_01298	Prbn.g_01174
OG0001307	Prbh.g_01936	Prbn.g_01215
OG0001308	Prbh.g_00109	Prbn.g_00222
OG0001309	Prbh.g_00205	Prbn.g_00865
OG0001310	Prbh.g_01769	Prbn.g_01758
OG0001311	Prbh.g_01125	Prbn.g_01374
OG0001312	Prbh.g_01063	Prbn.g_01438
OG0001314	Prbh.g_01949, Prbh.g_00791	Prbn.g_00777
OG0001315	Prbh.g_01861	Prbn.g_01136
OG0001316	Prbh.g_00641	Prbn.g_01277
OG0001317	Prbh.g_00546	Prbn.g_00316
OG0001318	Prbh.g_00522	Prbn.g_00023
OG0001319	Prbh.g_00506	Prbn.g_00040
OG0001320	Prbh.g_00806	Prbn.g_01673, Prbn.g_01706
OG0001321	Prbh.g_00381	Prbn.g_00662
OG0001322	Prbh.g_00380	Prbn.g_00661
OG0001323	Prbh.g_00310	Prbn.g_00595
OG0001324	Prbh.g_00930	Prbn.g_01568
OG0001325	Prbh.g_01168	Prbn.g_00859
OG0001327	Prbh.g_00867	Prbn.g_01633
OG0001328	Prbh.g_01357	Prbn.g_01103
OG0001329	Prbh.g_01816	Prbn.g_01704
OG0001330	Prbh.g_00201	Prbn.g_00876
OG0001331	Prbh.g_00015	Prbn.g_00156
OG0001332	Prbh.g_00146	Prbn.g_00258
OG0001333	Prbh.g_01744	Prbn.g_01783
OG0001334	Prbh.g_01617	Prbn.g_01907
OG0001335	Prbh.g_01616	Prbn.g_01908
OG0001337	Prbh.g_00447	Prbn.g_00097
OG0001338	Prbh.g_00444	Prbn.g_00100
OG0001339	Prbh.g_00679	Prbn.g_01316
OG0001340	Prbh.g_00446	Prbn.g_00098
OG0001341	Prbh.g_01881	Prbn.g_01134
OG0001342	Prbh.g_00788	Prbn.g_01727
OG0001343	Prbh.g_00855	Prbn.g_01932
OG0001344	Prbh.g_01278	Prbn.g_01193
OG0001346	Prbh.g_01374	Prbn.g_01083
OG0001348	Prbh.g_01888	Prbn.g_00148
OG0001349	Prbh.g_00076	Prbn.g_00174
OG0001350	Prbh.g_00543	Prbn.g_00313
OG0001351	Prbh.g_00373	Prbn.g_00656
OG0001352	Prbh.g_00914	Prbn.g_01584
OG0001353	Prbh.g_00985	Prbn.g_01513
OG0001354	Prbh.g_01096	Prbn.g_01408
OG0001355	Prbh.g_01146	Prbn.g_01354
OG0001357	Prbh.g_01350	Prbn.g_01110
OG0001359	Prbh.g_00856	Prbn.g_01931
OG0001362	Prbh.g_00113	Prbn.g_00226
OG0001363	Prbh.g_00115	Prbn.g_00228
OG0001364	Prbh.g_01614	Prbn.g_01910
OG0001365	Prbh.g_01531	Prbn.g_00947
OG0001368	Prbh.g_00793	Prbn.g_01052
OG0001368	Prbh.g_01410, Prbh.g_00768	Prbn.g_00775
OG0001369	Prbh.g_00691	Prbn.g_01329
OG0001371	Prbh.g_00913	Prbn.g_01585
OG0001372	Prbh.g_01897	Prbn.g_00475
OG0001375	Prbh.g_00854	Prbn.g_01933
OG0001379	Prbh.g_01367	Prbn.g_01090
OG0001380	Prbh.g_01341	Prbn.g_01124
OG0001381	Prbh.g_01308	Prbn.g_01164
OG0001382	Prbh.g_01343	Prbn.g_01121
OG0001394	Prbh.g_00893	Prbn.g_01606
OG0001397	Prbh.g_00114	Prbn.g_00227
OG0001398	Prbh.g_01399	Prbn.g_01637
OG0001401	Prbh.g_00990	Prbn.g_01508
OG0001402	Prbh.g_01458	Prbn.g_00490
OG0001403	Prbh.g_00750	Prbn.g_00751
OG0001404	Prbh.g_00714	Prbn.g_00709
OG0001407	Prbh.g_01345	Prbn.g_01117
OG0001409	Prbh.g_01274	Prbn.g_01197
OG0001410	Prbh.g_01937	Prbn.g_01214
OG0001411	Prbh.g_00055, Prbh.g_00721	Prbn.g_00716
OG0001414	Prbh.g_00551	Prbn.g_00321
OG0001415	Prbh.g_00549	Prbn.g_00319
OG0001418	Prbh.g_00919	Prbn.g_01579
OG0001421	Prbh.g_00189	Prbn.g_00892
OG0001423	Prbh.g_01940	Prbn.g_00787
OG0001424	Prbh.g_00825	Prbn.g_01042
OG0001425	Prbh.g_01521	Prbn.g_00937
OG0001429	Prbh.g_01055	Prbn.g_01446
OG0001430	Prbh.g_01340	Prbn.g_01125
OG0001431	Prbh.g_01329	Prbn.g_01143
OG0001431	Prbh.g_00773	Prbn.g_00138
OG0001435	Prbh.g_00874	Prbn.g_01625
OG0001437	Prbh.g_00550	Prbn.g_00320
OG0001440	Prbh.g_01827	Prbn.g_01709
OG0001443	Prbh.g_01871	Prbn.g_01128
OG0001446	Prbh.g_01878	Prbn.g_01034
OG0001448	Prbh.g_00375	Prbn.g_00658
OG0001450	Prbh.g_00922	Prbn.g_01576
OG0001451	Prbh.g_01020	Prbn.g_01479
OG0001455	Prbh.g_01334	Prbn.g_01133
OG0001460	Prbh.g_01791	Prbn.g_01731
OG0001461	Prbh.g_01839	Prbn.g_00725
OG0001463	Prbh.g_00492	Prbn.g_00054
OG0001464	Prbh.g_00445	Prbn.g_00099
OG0001465	Prbh.g_00941	Prbn.g_01557
OG0001467	Prbh.g_00007	Prbn.g_01235
OG0001468	Prbh.g_00846	Prbn.g_01941
OG0001472	Prbh.g_00802	Prbn.g_00467
OG0001476	Prbh.g_01275	Prbn.g_01196
OG0001477	Prbh.g_01893	Prbn.g_00833
OG0001481	Prbh.g_01356	Prbn.g_01104
OG0001483	Prbh.g_01904	Prbn.g_01661
OG0001484	Prbh.g_00200	Prbn.g_00877
OG0001485	Prbh.g_01860	Prbn.g_00803
OG0001486	Prbh.g_01285	Prbn.g_01187
OG0001487	Prbh.g_00139	Prbn.g_00252
OG0001488	Prbh.g_01269	Prbn.g_01202
OG0001489	Prbh.g_01629	Prbn.g_01896
OG0001491	Prbh.g_01048	Prbn.g_01454
OG0001496	Prbh.g_01895	Prbn.g_00831
OG0001497	Prbh.g_01894	Prbn.g_00832
OG0001498	Prbh.g_00414	Prbn.g_00695
OG0001500	Prbh.g_00516	Prbn.g_00029
OG0001501	Prbh.g_00864	Prbn.g_01635
OG0001503	Prbh.g_00834	Prbn.g_01028
OG0001505	Prbh.g_00063	Prbn.g_01056
OG0001506	Prbh.g_00144	Prbn.g_00256
OG0001510	Prbh.g_01575	Prbn.g_00990
OG0001511	Prbh.g_00671	Prbn.g_01307
OG0001512	Prbh.g_01335	Prbn.g_01132
OG0001514	Prbh.g_01896	Prbn.g_00830
OG0001515	Prbh.g_00927	Prbn.g_01571
OG0001516	Prbh.g_01189	Prbn.g_00839
OG0001517	Prbh.g_00438	Prbn.g_00106
OG0001518	Prbh.g_01522	Prbn.g_00938
OG0001519	Prbh.g_01517	Prbn.g_00933
OG0001521	Prbh.g_01046	Prbn.g_01456
OG0001522	Prbh.g_00986	Prbn.g_01512
OG0001523	Prbh.g_01863	Prbn.g_01655
OG0001524	Prbh.g_01862	Prbn.g_01656
OG0001526	Prbh.g_00726	Prbn.g_00721
OG0001527	Prbh.g_00266	Prbn.g_00553
OG0001529	Prbh.g_00742	Prbn.g_00741
OG0001530	Prbh.g_00672	Prbn.g_01308
OG0001531	Prbh.g_00541	Prbn.g_00311
OG0001532	Prbh.g_01251	Prbn.g_00393
OG0001534	Prbh.g_01137	Prbn.g_01362
OG0001535	Prbh.g_01122	Prbn.g_01378
OG0001536	Prbh.g_01082	Prbn.g_01422
OG0001537	Prbh.g_00890	Prbn.g_01609
OG0001538	Prbh.g_00958	Prbn.g_01541
OG0001539	Prbh.g_00869	Prbn.g_01631
OG0001540	Prbh.g_00651	Prbn.g_01287
OG0001541	Prbh.g_00603	Prbn.g_00374
OG0001542	Prbh.g_00597	Prbn.g_00368
OG0001543	Prbh.g_01876	Prbn.g_01098
OG0001544	Prbh.g_01518	Prbn.g_00934
OG0001545	Prbh.g_01502	Prbn.g_00919
OG0001549	Prbh.g_01018	Prbn.g_01481
OG0001552	Prbh.g_00191	Prbn.g_00889
OG0001557	Prbh.g_00894	Prbn.g_01605
OG0001559	Prbh.g_00673	Prbn.g_01309
OG0001560	Prbh.g_00683	Prbn.g_01320
OG0001561	Prbh.g_01127	Prbn.g_01372
OG0001563	Prbh.g_01645	Prbn.g_01880
OG0001565	Prbh.g_01838	Prbn.g_00784
OG0001566	Prbh.g_00910	Prbn.g_01588
OG0001569	Prbh.g_00769	Prbn.g_00774
OG0001571	Prbh.g_00792	Prbn.g_00813
OG0001574	Prbh.g_00268	Prbn.g_00555
OG0001575	Prbh.g_00263	Prbn.g_00550
OG0001576	Prbh.g_01386	Prbn.g_01070
OG0001579	Prbh.g_00449	Prbn.g_00095
OG0001580	Prbh.g_00735	Prbn.g_00734
OG0001581	Prbh.g_01389	Prbn.g_01065
OG0001583	Prbh.g_01047	Prbn.g_01455
OG0001584	Prbh.g_01175	Prbn.g_00852
OG0001587	Prbh.g_01722	Prbn.g_01806
OG0001589	Prbh.g_01736	Prbn.g_01791
OG0001591	Prbh.g_00906	Prbn.g_01592
OG0001592	Prbh.g_00736	Prbn.g_00735
OG0001595	Prbh.g_00716	Prbn.g_00711
OG0001596	Prbh.g_00707	Prbn.g_00702
OG0001597	Prbh.g_00140	Prbn.g_00253
OG0001598	Prbh.g_00932	Prbn.g_01566
OG0001599	Prbh.g_00368	Prbn.g_00650
OG0001600	Prbh.g_00319	Prbn.g_00603
OG0001601	Prbh.g_00908	Prbn.g_01590
OG0001603	Prbh.g_01050	Prbn.g_01452
OG0001604	Prbh.g_00886	Prbn.g_01613
OG0001606	Prbh.g_00842	Prbn.g_01019
OG0001607	Prbh.g_01905	Prbn.g_00801
OG0001608	Prbh.g_01139	Prbn.g_01360
OG0001609	Prbh.g_00142	Prbn.g_00254
OG0001610	Prbh.g_00145	Prbn.g_00257
OG0001611	Prbh.g_01851	Prbn.g_01666
OG0001614	Prbh.g_01587	Prbn.g_01002
OG0001616	Prbh.g_01259	Prbn.g_00385
OG0001617	Prbh.g_00931	Prbn.g_01567
OG0001619	Prbh.g_01072	Prbn.g_01429
OG0001620	Prbh.g_00429	Prbn.g_00114
OG0001621	Prbh.g_00526	Prbn.g_00019
OG0001622	Prbh.g_01493	Prbn.g_00910
OG0001629	Prbh.g_00804	Prbn.g_00822
OG0001630	Prbh.g_00862	Prbn.g_01924
OG0001631	Prbh.g_00794	Prbn.g_00805
OG0001636	Prbh.g_00747	Prbn.g_00747
OG0001638	Prbh.g_01771	Prbn.g_01756
OG0001639	Prbh.g_00148	Prbn.g_00261
OG0001640	Prbh.g_01043	Prbn.g_01459
OG0001641	Prbh.g_01105	Prbn.g_01397
OG0001642	Prbh.g_01007	Prbn.g_01492
OG0001643	Prbh.g_01214	Prbn.g_00431
OG0001644	Prbh.g_01158	Prbn.g_01951
OG0001649	Prbh.g_00839	Prbn.g_01021
OG0001656	Prbh.g_00450	Prbn.g_00094
OG0001658	Prbh.g_00740	Prbn.g_00739
OG0001659	Prbh.g_01407	Prbn.g_00143
OG0001661	Prbh.g_00781	Prbn.g_00792
OG0001662	Prbh.g_01906	Prbn.g_01639
OG0001663	Prbh.g_01301	Prbn.g_01170
OG0001664	Prbh.g_01353	Prbn.g_01643
OG0001665	Prbh.g_01309	Prbn.g_01163
OG0001676	Prbh.g_00448	Prbn.g_00096
OG0001678	Prbh.g_01715	Prbn.g_01813
OG0001679	Prbh.g_00443	Prbn.g_00101
OG0001685	Prbh.g_01440	Prbn.g_00472
OG0001686	Prbh.g_01322	Prbn.g_01149
OG0001687	Prbh.g_00369	Prbn.g_00652
OG0001689	Prbh.g_01571	Prbn.g_00986
OG0001691	Prbh.g_01045	Prbn.g_01457
OG0001693	Prbh.g_00805	Prbn.g_01689
OG0001697	Prbh.g_01049	Prbn.g_01453
OG0001699	Prbh.g_00405	Prbn.g_01649
OG0001701	Prbh.g_00725	Prbn.g_00720
OG0001705	Prbh.g_01720	Prbn.g_01808
OG0001706	Prbh.g_00785	Prbn.g_00128
OG0001707	Prbh.g_01330	Prbn.g_01142
OG0001709	Prbh.g_00077	Prbn.g_00188
OG0001717	Prbh.g_00822	Prbn.g_00826
OG0001722	Prbh.g_00860	Prbn.g_01926
OG0001725	Prbh.g_00772	Prbn.g_00132
OG0001727	Prbh.g_01852	Prbn.g_01665
OG0001746	Prbh.g_01400	Prbn.g_00129
OG0001758	Prbh.g_01799	Prbn.g_01723
OG0001770	Prbh.g_01802	Prbn.g_01660
OG0001771	Prbh.g_01843	Prbn.g_01672
OG0001780	Prbh.g_00056	Prbn.g_00179
OG0001793	Prbh.g_00790	Prbn.g_00776
OG0001793	Prbh.g_00767	Prbn.g_01051
OG0001795	Prbh.g_00844	Prbn.g_01712, Prbn.g_01943
OG0001802	Prbh.g_01337	Prbn.g_01130
OG0001802	Prbh.g_00801	Prbn.g_00815
OG0001834	Prbh.g_00035	Prbn.g_00176
OG0001875	Prbh.g_01800	Prbn.g_01722
OG0001876	Prbh.g_01801	Prbn.g_01721
OG0001916	Prbh.g_00335	Prbn.g_00618
OG0001922	Prbh.g_00078	Prbn.g_00194
OG0001955	Prbh.g_01873	Prbn.g_00135
OG0001956	Prbh.g_01014	Prbn.g_01485
OG0001963	Prbh.g_00204	Prbn.g_00873
OG0001977	Prbh.g_01511	Prbn.g_00928
OG0002003	Prbh.g_00832	Prbn.g_01031
OG0002019	Prbh.g_01950	Prbn.g_00140
OG0002030	Prbh.g_01882	Prbn.g_01658
OG0002034	Prbh.g_01449	Prbn.g_00481
OG0002036	Prbh.g_00197	Prbn.g_00882
OG0002052	Prbh.g_01132	Prbn.g_01367
OG0002098	Prbh.g_01921	Prbn.g_01223
OG0002109	Prbh.g_00836	Prbn.g_01026
OG0002122	Prbh.g_00831	Prbn.g_01032
OG0002164	Prbh.g_00852	Prbn.g_01936
OG0002165	Prbh.g_00845	Prbn.g_01942
OG0002176	Prbh.g_00820	Prbn.g_00773, Prbn.g_00147
OG0002177	Prbh.g_01447	Prbn.g_00479
OG0002228	Prbh.g_01836	Prbn.g_01708
OG0002232	Prbh.g_00917	Prbn.g_01581
OG0002240	Prbh.g_00660	Prbn.g_01296
OG0002246	Prbh.g_01831	Prbn.g_01693
OG0002282	Prbh.g_00192	Prbn.g_00888
OG0002283	Prbh.g_01889	Prbn.g_01139
OG0002284	Prbh.g_00787	Prbn.g_00817
OG0002293	Prbh.g_00783	Prbn.g_00816
OG0002294	Prbh.g_00853	Prbn.g_01935
OG0002321	Prbh.g_00058	Prbn.g_00180
OG0002344	Prbh.g_00419	Prbn.g_00700
OG0002345	Prbh.g_01823	Prbn.g_00471
OG0002346	Prbh.g_01310	Prbn.g_01162
OG0002348	Prbh.g_01887	Prbn.g_00149
OG0002379	Prbh.g_01832	Prbn.g_01692
OG0002389	Prbh.g_01625	Prbn.g_01900
OG0002397	Prbh.g_00812	Prbn.g_01387
OG0002398	Prbh.g_01312	Prbn.g_00880, Prbn.g_01160
OG0002439	Prbh.g_01850	Prbn.g_01638
OG0002442	Prbh.g_00777	Prbn.g_00797
OG0002453	Prbh.g_01846	Prbn.g_01725
OG0002455	Prbh.g_01886	Prbn.g_00127
OG0002456	Prbh.g_01611	Prbn.g_01913
OG0002497	Prbh.g_00796	Prbn.g_00824
OG0002499	Prbh.g_00208	Prbn.g_00872
OG0002500	Prbh.g_00207	Prbn.g_00869
OG0002501	Prbh.g_01842	Prbn.g_00795
OG0002502	Prbh.g_00847	Prbn.g_01940
OG0002503	Prbh.g_00364	Prbn.g_00646
OG0002504	Prbh.g_00944	Prbn.g_01555
