Orthogroup	Prbi	Prbn
OG0001075	Prbi.g_00618	Prbn.g_00498
OG0001076	Prbi.g_00626	Prbn.g_00491
OG0001077	Prbi.g_00630	Prbn.g_00485
OG0001078	Prbi.g_00639	Prbn.g_00427
OG0001079	Prbi.g_00650	Prbn.g_00439
OG0001080	Prbi.g_00656	Prbn.g_00445
OG0001081	Prbi.g_00658	Prbn.g_00447
OG0001082	Prbi.g_00659	Prbn.g_00448
OG0001083	Prbi.g_00664	Prbn.g_00836
OG0001084	Prbi.g_00665	Prbn.g_00837
OG0001085	Prbi.g_00673	Prbn.g_01594
OG0001086	Prbi.g_00674	Prbn.g_01593
OG0001087	Prbi.g_00691	Prbn.g_01575
OG0001088	Prbi.g_00692	Prbn.g_01574
OG0001089	Prbi.g_00700	Prbn.g_01563
OG0001090	Prbi.g_00746	Prbn.g_01553
OG0001091	Prbi.g_00748	Prbn.g_00857
OG0001092	Prbi.g_00749	Prbn.g_00858
OG0001093	Prbi.g_00754	Prbn.g_00863
OG0001094	Prbi.g_00841	Prbn.g_00856
OG0001095	Prbi.g_00860	Prbn.g_01533
OG0001096	Prbi.g_00873	Prbn.g_01519
OG0001097	Prbi.g_00892	Prbn.g_01499
OG0001098	Prbi.g_00907	Prbn.g_01480
OG0001099	Prbi.g_00939	Prbn.g_01925
OG0001100	Prbi.g_00943	Prbn.g_01630
OG0001101	Prbi.g_00945	Prbn.g_01627
OG0001102	Prbi.g_00948	Prbn.g_01624
OG0001103	Prbi.g_00950	Prbn.g_01622
OG0001104	Prbi.g_00972	Prbn.g_01599
OG0001105	Prbi.g_00976	Prbn.g_01595
OG0001106	Prbi.g_01000	Prbn.g_01427
OG0001107	Prbi.g_01007	Prbn.g_01420
OG0001108	Prbi.g_01011	Prbn.g_01416
OG0001109	Prbi.g_01012	Prbn.g_01415
OG0001110	Prbi.g_01014	Prbn.g_01413
OG0001111	Prbi.g_01015	Prbn.g_01412
OG0001112	Prbi.g_01016	Prbn.g_01411
OG0001113	Prbi.g_01017	Prbn.g_01410
OG0001114	Prbi.g_01018	Prbn.g_01409
OG0001115	Prbi.g_01020	Prbn.g_01407
OG0001116	Prbi.g_01021	Prbn.g_01406
OG0001117	Prbi.g_01022	Prbn.g_01405
OG0001118	Prbi.g_01023	Prbn.g_01404
OG0001119	Prbi.g_01024	Prbn.g_01403
OG0001120	Prbi.g_01026	Prbn.g_01401
OG0001122	Prbi.g_01058	Prbn.g_01381
OG0001123	Prbi.g_01062	Prbn.g_01375
OG0001124	Prbi.g_01064	Prbn.g_01373
OG0001125	Prbi.g_01065	Prbn.g_01371
OG0001126	Prbi.g_01075	Prbn.g_01460
OG0001127	Prbi.g_01076	Prbn.g_01461
OG0001128	Prbi.g_01078	Prbn.g_01463
OG0001129	Prbi.g_01079	Prbn.g_01464
OG0001130	Prbi.g_01080	Prbn.g_01465
OG0001131	Prbi.g_01117	Prbn.g_00692
OG0001132	Prbi.g_01127	Prbn.g_01039
OG0001133	Prbi.g_01161	Prbn.g_01239
OG0001134	Prbi.g_01174	Prbn.g_01650
OG0001135	Prbi.g_01177	Prbn.g_01653
OG0001136	Prbi.g_01204	Prbn.g_01186
OG0001137	Prbi.g_01215	Prbn.g_01198
OG0001138	Prbi.g_01233	Prbn.g_00392
OG0001139	Prbi.g_01234	Prbn.g_00394
OG0001140	Prbi.g_01235	Prbn.g_00395
OG0001141	Prbi.g_01236	Prbn.g_00396
OG0001142	Prbi.g_01237	Prbn.g_00397
OG0001143	Prbi.g_01244	Prbn.g_00404
OG0001144	Prbi.g_01249	Prbn.g_00409
OG0001145	Prbi.g_01383	Prbn.g_01092
OG0001146	Prbi.g_01395	Prbn.g_01080
OG0001147	Prbi.g_01425	Prbn.g_01060
OG0001148	Prbi.g_01441	Prbn.g_01242
OG0001149	Prbi.g_01442	Prbn.g_00153
OG0001150	Prbi.g_01443	Prbn.g_00154
OG0001151	Prbi.g_01454	Prbn.g_00165
OG0001152	Prbi.g_01455	Prbn.g_00166
OG0001153	Prbi.g_01622	Prbn.g_00244
OG0001154	Prbi.g_01623	Prbn.g_00245
OG0001155	Prbi.g_01635	Prbn.g_00262
OG0001156	Prbi.g_01638	Prbn.g_00265
OG0001157	Prbi.g_01639	Prbn.g_00266
OG0001158	Prbi.g_01640	Prbn.g_00267
OG0001159	Prbi.g_01641	Prbn.g_00268
OG0001160	Prbi.g_01665	Prbn.g_00900
OG0001161	Prbi.g_01678	Prbn.g_01688
OG0001162	Prbi.g_01689	Prbn.g_00134
OG0001163	Prbi.g_01779	Prbn.g_01736
OG0001164	Prbi.g_01783	Prbn.g_01740
OG0001166	Prbi.g_01806	Prbn.g_01764
OG0001167	Prbi.g_01823	Prbn.g_01782
OG0001168	Prbi.g_01825	Prbn.g_01784
OG0001169	Prbi.g_01827	Prbn.g_01786
OG0001170	Prbi.g_01829	Prbn.g_01788
OG0001171	Prbi.g_01838	Prbn.g_01798
OG0001172	Prbi.g_01851	Prbn.g_01814
OG0001173	Prbi.g_01852	Prbn.g_01815
OG0001174	Prbi.g_01860	Prbn.g_01823
OG0001175	Prbi.g_01861	Prbn.g_01824
OG0001176	Prbi.g_01869	Prbn.g_01832
OG0001177	Prbi.g_01872	Prbn.g_01834
OG0001178	Prbi.g_01877	Prbn.g_01750
OG0001179	Prbi.g_01922	Prbn.g_01864
OG0001180	Prbi.g_01944	Prbn.g_01887
OG0001181	Prbi.g_01948	Prbn.g_01891
OG0001182	Prbi.g_01955	Prbn.g_01899
OG0001183	Prbi.g_01959	Prbn.g_01904
OG0001184	Prbi.g_01975	Prbn.g_01017
OG0001185	Prbi.g_01989	Prbn.g_01001
OG0001186	Prbi.g_02012	Prbn.g_00977
OG0001187	Prbi.g_02028	Prbn.g_00974
OG0001188	Prbi.g_02031	Prbn.g_00972
OG0001189	Prbi.g_02048	Prbn.g_00956
OG0001190	Prbi.g_02052	Prbn.g_00951
OG0001191	Prbi.g_02062	Prbn.g_00941
OG0001192	Prbi.g_02067	Prbn.g_00936
OG0001193	Prbi.g_02077	Prbn.g_00924
OG0001194	Prbi.g_02078	Prbn.g_00923
OG0001195	Prbi.g_02079	Prbn.g_00922
OG0001196	Prbi.g_02092	Prbn.g_00906
OG0001198	Prbi.g_02100	Prbn.g_00297
OG0001199	Prbi.g_00081	Prbn.g_00703
OG0001201	Prbi.g_00115	Prbn.g_01311
OG0001202	Prbi.g_00223	Prbn.g_00354
OG0001203	Prbi.g_00262	Prbn.g_00312
OG0001204	Prbi.g_00267	Prbn.g_00306
OG0001205	Prbi.g_00446	Prbn.g_00668
OG0001206	Prbi.g_00464	Prbn.g_00648
OG0001207	Prbi.g_00480	Prbn.g_00637
OG0001208	Prbi.g_00485	Prbn.g_00632
OG0001209	Prbi.g_00538	Prbn.g_00581
OG0001210	Prbi.g_00543	Prbn.g_00576
OG0001211	Prbi.g_00553	Prbn.g_00566
OG0001212	Prbi.g_00598	Prbn.g_00519
OG0001213	Prbi.g_00631	Prbn.g_00484
OG0001214	Prbi.g_00640	Prbn.g_00428
OG0001215	Prbi.g_00693	Prbn.g_01573
OG0001216	Prbi.g_00747	Prbn.g_01552
OG0001217	Prbi.g_00792	Prbn.g_01023
OG0001218	Prbi.g_00800	Prbn.g_01126
OG0001219	Prbi.g_00835	Prbn.g_01447
OG0001220	Prbi.g_00899	Prbn.g_01490
OG0001221	Prbi.g_00962	Prbn.g_01610
OG0001222	Prbi.g_01001	Prbn.g_01368
OG0001223	Prbi.g_01027	Prbn.g_01400
OG0001224	Prbi.g_01082	Prbn.g_01467
OG0001225	Prbi.g_01084	Prbn.g_01469
OG0001226	Prbi.g_01111	Prbn.g_00476
OG0001227	Prbi.g_01130	Prbn.g_01141
OG0001228	Prbi.g_01252	Prbn.g_00412
OG0001229	Prbi.g_01437	Prbn.g_01127
OG0001230	Prbi.g_01581	Prbn.g_00205
OG0001231	Prbi.g_01687	Prbn.g_00691
OG0001233	Prbi.g_01830	Prbn.g_01789
OG0001234	Prbi.g_01864	Prbn.g_01826
OG0001235	Prbi.g_01874	Prbn.g_01830
OG0001236	Prbi.g_01972	Prbn.g_01919
OG0001237	Prbi.g_01976	Prbn.g_01016
OG0001238	Prbi.g_02063	Prbn.g_00940
OG0001239	Prbi.g_00078	Prbn.g_00706
OG0001240	Prbi.g_00100	Prbn.g_01328
OG0001241	Prbi.g_00108	Prbn.g_01318
OG0001242	Prbi.g_00127	Prbn.g_01298
OG0001243	Prbi.g_00133	Prbn.g_01291
OG0001244	Prbi.g_00149	Prbn.g_01276
OG0001245	Prbi.g_00404	Prbn.g_01150
OG0001247	Prbi.g_00686	Prbn.g_01580
OG0001248	Prbi.g_00688	Prbn.g_01578
OG0001249	Prbi.g_00825	Prbn.g_00102
OG0001250	Prbi.g_00888	Prbn.g_01503
OG0001251	Prbi.g_00935	Prbn.g_01929
OG0001252	Prbi.g_01077	Prbn.g_01462
OG0001253	Prbi.g_01131	Prbn.g_00473
OG0001254	Prbi.g_01176	Prbn.g_01652
OG0001255	Prbi.g_01191	Prbn.g_01171
OG0001256	Prbi.g_01680	Prbn.g_00893
OG0001258	Prbi.g_01784	Prbn.g_01741
OG0001259	Prbi.g_01828	Prbn.g_01787
OG0001260	Prbi.g_01844	Prbn.g_01804
OG0001261	Prbi.g_01930	Prbn.g_01872
OG0001263	Prbi.g_00136	Prbn.g_01289
OG0001265	Prbi.g_00126	Prbn.g_01299
OG0001266	Prbi.g_00227	Prbn.g_00350
OG0001267	Prbi.g_00304	Prbn.g_00047
OG0001268	Prbi.g_00363	Prbn.g_00110
OG0001269	Prbi.g_00383	Prbn.g_01491
OG0001270	Prbi.g_00435	Prbn.g_00679
OG0001271	Prbi.g_00475	Prbn.g_00642
OG0001272	Prbi.g_00489	Prbn.g_00628
OG0001273	Prbi.g_00634	Prbn.g_00422
OG0001274	Prbi.g_00707	Prbn.g_00326
OG0001275	Prbi.g_01037	Prbn.g_01390
OG0001276	Prbi.g_01061	Prbn.g_01376
OG0001277	Prbi.g_01119	Prbn.g_00918
OG0001278	Prbi.g_01257	Prbn.g_00416
OG0001279	Prbi.g_01332	Prbn.g_00810
OG0001280	Prbi.g_01390	Prbn.g_01085
OG0001281	Prbi.g_01396	Prbn.g_01079
OG0001282	Prbi.g_01440	Prbn.g_01241
OG0001283	Prbi.g_01459	Prbn.g_00909
OG0001284	Prbi.g_01660	Prbn.g_00287
OG0001285	Prbi.g_01813	Prbn.g_01772
OG0001286	Prbi.g_01942	Prbn.g_01885
OG0001287	Prbi.g_01996	Prbn.g_00994
OG0001288	Prbi.g_02005	Prbn.g_00984
OG0001289	Prbi.g_00094	Prbn.g_01334
OG0001290	Prbi.g_00107	Prbn.g_01319
OG0001291	Prbi.g_00143	Prbn.g_01281
OG0001292	Prbi.g_00272	Prbn.g_00014
OG0001293	Prbi.g_00285	Prbn.g_00027
OG0001295	Prbi.g_00469	Prbn.g_00146
OG0001296	Prbi.g_00512	Prbn.g_00605
OG0001297	Prbi.g_00517	Prbn.g_00600
OG0001298	Prbi.g_00579	Prbn.g_00539
OG0001299	Prbi.g_00669	Prbn.g_00842
OG0001300	Prbi.g_00696	Prbn.g_01569
OG0001301	Prbi.g_00699	Prbn.g_01564
OG0001302	Prbi.g_00834	Prbn.g_01451
OG0001303	Prbi.g_01041	Prbn.g_01707
OG0001304	Prbi.g_01071	Prbn.g_01363
OG0001305	Prbi.g_01090	Prbn.g_01475
OG0001306	Prbi.g_01193	Prbn.g_01174
OG0001307	Prbi.g_01422	Prbn.g_01215
OG0001308	Prbi.g_01601	Prbn.g_00222
OG0001309	Prbi.g_01684	Prbn.g_00865
OG0001310	Prbi.g_01799	Prbn.g_01758
OG0001311	Prbi.g_01063	Prbn.g_01374
OG0001312	Prbi.g_00990	Prbn.g_01438
OG0001314	Prbi.g_00723, Prbi.g_00783	Prbn.g_00777
OG0001315	Prbi.g_00068	Prbn.g_01136
OG0001316	Prbi.g_00148	Prbn.g_01277
OG0001317	Prbi.g_00258	Prbn.g_00316
OG0001318	Prbi.g_00280	Prbn.g_00023
OG0001319	Prbi.g_00296	Prbn.g_00040
OG0001320	Prbi.g_00406	Prbn.g_01673, Prbn.g_01706
OG0001321	Prbi.g_00452	Prbn.g_00662
OG0001322	Prbi.g_00453	Prbn.g_00661
OG0001323	Prbi.g_00522	Prbn.g_00595
OG0001324	Prbi.g_00697	Prbn.g_01568
OG0001325	Prbi.g_00750	Prbn.g_00859
OG0001327	Prbi.g_01102	Prbn.g_01633
OG0001328	Prbi.g_01129	Prbn.g_01103
OG0001329	Prbi.g_01169	Prbn.g_01704
OG0001330	Prbi.g_01362	Prbn.g_00876
OG0001331	Prbi.g_01445	Prbn.g_00156
OG0001332	Prbi.g_01633	Prbn.g_00258
OG0001333	Prbi.g_01824	Prbn.g_01783
OG0001334	Prbi.g_01962	Prbn.g_01907
OG0001335	Prbi.g_01963	Prbn.g_01908
OG0001339	Prbi.g_00110	Prbn.g_01316
OG0001340	Prbi.g_00352	Prbn.g_00098
OG0001341	Prbi.g_00790	Prbn.g_01134
OG0001342	Prbi.g_00829	Prbn.g_01727
OG0001343	Prbi.g_00932	Prbn.g_01932
OG0001344	Prbi.g_01211	Prbn.g_01193
OG0001345	Prbi.g_01226	Prbn.g_01209
OG0001346	Prbi.g_01392	Prbn.g_01083
OG0001348	Prbi.g_01707	Prbn.g_00148
OG0001349	Prbi.g_01590	Prbn.g_00174
OG0001350	Prbi.g_00261, Prbi.g_01748	Prbn.g_00313
OG0001351	Prbi.g_00455	Prbn.g_00656
OG0001352	Prbi.g_00683	Prbn.g_01584
OG0001353	Prbi.g_00879	Prbn.g_01513
OG0001354	Prbi.g_01019	Prbn.g_01408
OG0001355	Prbi.g_01724	Prbn.g_01354
OG0001356	Prbi.g_01301	Prbn.g_01733
OG0001359	Prbi.g_00933	Prbn.g_01931
OG0001362	Prbi.g_01605	Prbn.g_00226
OG0001363	Prbi.g_01607	Prbn.g_00228
OG0001364	Prbi.g_01965	Prbn.g_01910
OG0001365	Prbi.g_02056	Prbn.g_00947
OG0001369	Prbi.g_01522, Prbi.g_00099	Prbn.g_01329
OG0001370	Prbi.g_00461	Prbn.g_00651
OG0001371	Prbi.g_00682	Prbn.g_01585
OG0001372	Prbi.g_00799	Prbn.g_00475
OG0001375	Prbi.g_00931	Prbn.g_01933
OG0001379	Prbi.g_01385	Prbn.g_01090
OG0001380	Prbi.g_01427	Prbn.g_01124
OG0001381	Prbi.g_01433	Prbn.g_01164
OG0001382	Prbi.g_01699	Prbn.g_01121
OG0001394	Prbi.g_00966	Prbn.g_01606
OG0001397	Prbi.g_01606	Prbn.g_00227
OG0001402	Prbi.g_00808	Prbn.g_00490
OG0001403	Prbi.g_00030	Prbn.g_00751
OG0001404	Prbi.g_00075	Prbn.g_00709
OG0001407	Prbi.g_01109	Prbn.g_01117
OG0001409	Prbi.g_01214	Prbn.g_01197
OG0001410	Prbi.g_01423	Prbn.g_01214
OG0001411	Prbi.g_01491	Prbn.g_00716
OG0001414	Prbi.g_00253	Prbn.g_00321
OG0001415	Prbi.g_00255	Prbn.g_00319
OG0001418	Prbi.g_00687	Prbn.g_01579
OG0001419	Prbi.g_01110	Prbn.g_01118
OG0001421	Prbi.g_01681	Prbn.g_00892
OG0001422	Prbi.g_01705	Prbn.g_01114
OG0001423	Prbi.g_01567, Prbi.g_02024	Prbn.g_00787
OG0001424	Prbi.g_00936	Prbn.g_01042
OG0001425	Prbi.g_02066	Prbn.g_00937
OG0001428	Prbi.g_00196	Prbn.g_00382
OG0001429	Prbi.g_00836	Prbn.g_01446
OG0001430	Prbi.g_01356	Prbn.g_01125
OG0001431	Prbi.g_01360	Prbn.g_01143, Prbn.g_00138
OG0001433	Prbi.g_01302	Prbn.g_01732
OG0001435	Prbi.g_00947	Prbn.g_01625
OG0001437	Prbi.g_00254	Prbn.g_00320
OG0001446	Prbi.g_00086	Prbn.g_01034
OG0001448	Prbi.g_00391	Prbn.g_00658
OG0001450	Prbi.g_00690	Prbn.g_01576
OG0001451	Prbi.g_00908	Prbn.g_01479
OG0001455	Prbi.g_01163	Prbn.g_01133
OG0001460	Prbi.g_01303	Prbn.g_01731
OG0001461	Prbi.g_01545	Prbn.g_00725
OG0001463	Prbi.g_00310	Prbn.g_00054
OG0001464	Prbi.g_00353	Prbn.g_00099
OG0001465	Prbi.g_00706	Prbn.g_01557
OG0001467	Prbi.g_00826	Prbn.g_01235
OG0001468	Prbi.g_01100	Prbn.g_01941
OG0001472	Prbi.g_01683	Prbn.g_00467
OG0001481	Prbi.g_00397	Prbn.g_01104
OG0001484	Prbi.g_01369	Prbn.g_00877
OG0001485	Prbi.g_01725	Prbn.g_00803
OG0001486	Prbi.g_01205	Prbn.g_01187
OG0001491	Prbi.g_00832	Prbn.g_01454
OG0001500	Prbi.g_00287	Prbn.g_00029
OG0001501	Prbi.g_00709	Prbn.g_01635
OG0001503	Prbi.g_01181	Prbn.g_01028
OG0001505	Prbi.g_01509	Prbn.g_01056
OG0001506	Prbi.g_01631	Prbn.g_00256
OG0001513	Prbi.g_01761	Prbn.g_01677
OG0001521	Prbi.g_00791	Prbn.g_01456
OG0001522	Prbi.g_00880	Prbn.g_01512
OG0001523	Prbi.g_01178	Prbn.g_01655
OG0001524	Prbi.g_01179	Prbn.g_01656
OG0001526	Prbi.g_01278	Prbn.g_00721
OG0001550	Prbi.g_01166	Prbn.g_01024
OG0001552	Prbi.g_01271	Prbn.g_00889
OG0001557	Prbi.g_00967	Prbn.g_01605
OG0001564	Prbi.g_01485	Prbn.g_00722
OG0001566	Prbi.g_00679	Prbn.g_01588
OG0001569	Prbi.g_01137	Prbn.g_00774
OG0001571	Prbi.g_01159	Prbn.g_00813
OG0001572	Prbi.g_01326	Prbn.g_00811
OG0001581	Prbi.g_00168	Prbn.g_01065
OG0001583	Prbi.g_00831	Prbn.g_01455
OG0001584	Prbi.g_00982	Prbn.g_00852
OG0001587	Prbi.g_01846	Prbn.g_01806
OG0001595	Prbi.g_00074	Prbn.g_00711
OG0001596	Prbi.g_00082	Prbn.g_00702
OG0001597	Prbi.g_00386	Prbn.g_00253
OG0001598	Prbi.g_00427	Prbn.g_01566
OG0001599	Prbi.g_00462	Prbn.g_00650
OG0001600	Prbi.g_00514	Prbn.g_00603
OG0001601	Prbi.g_00677	Prbn.g_01590
OG0001603	Prbi.g_00833	Prbn.g_01452
OG0001604	Prbi.g_00959	Prbn.g_01613
OG0001605	Prbi.g_01054	Prbn.g_01029
OG0001606	Prbi.g_01116	Prbn.g_01019
OG0001607	Prbi.g_01180	Prbn.g_00801
OG0001608	Prbi.g_01430	Prbn.g_01360
OG0001609	Prbi.g_01629	Prbn.g_00254
OG0001610	Prbi.g_01632	Prbn.g_00257
OG0001611	Prbi.g_01693	Prbn.g_01666
OG0001626	Prbi.g_00789	Prbn.g_00796
OG0001628	Prbi.g_00802	Prbn.g_00477
OG0001629	Prbi.g_00803	Prbn.g_00822
OG0001630	Prbi.g_00940	Prbn.g_01924
OG0001631	Prbi.g_01105	Prbn.g_00805
OG0001648	Prbi.g_00396	Prbn.g_01681
OG0001649	Prbi.g_01107	Prbn.g_01021
OG0001650	Prbi.g_01407	Prbn.g_00141
OG0001651	Prbi.g_01691	Prbn.g_01153
OG0001662	Prbi.g_01147	Prbn.g_01639
OG0001663	Prbi.g_01190	Prbn.g_01170
OG0001664	Prbi.g_01770, Prbi.g_01317	Prbn.g_01643
OG0001665	Prbi.g_01320, Prbi.g_01767	Prbn.g_01163
OG0001668	Prbi.g_01543, Prbi.g_01762	Prbn.g_01669, Prbn.g_01699
OG0001684	Prbi.g_00591	Prbn.g_00526
OG0001685	Prbi.g_00910	Prbn.g_00472
OG0001686	Prbi.g_01053	Prbn.g_01149
OG0001687	Prbi.g_01099	Prbn.g_00652
OG0001689	Prbi.g_02003	Prbn.g_00986
OG0001701	Prbi.g_01279	Prbn.g_00720
OG0001705	Prbi.g_00422	Prbn.g_01808
OG0001706	Prbi.g_01044	Prbn.g_00128
OG0001707	Prbi.g_01124	Prbn.g_01142
OG0001709	Prbi.g_01498	Prbn.g_00188
OG0001710	Prbi.g_01867	Prbn.g_00459
OG0001722	Prbi.g_00938	Prbn.g_01926
OG0001725	Prbi.g_00413	Prbn.g_00132
OG0001727	Prbi.g_01751	Prbn.g_01665, Prbn.g_01041
OG0001758	Prbi.g_01756	Prbn.g_01723
OG0001770	Prbi.g_01537	Prbn.g_01660
OG0001780	Prbi.g_01471	Prbn.g_00179
OG0001820	Prbi.g_01328	Prbn.g_01040
OG0001834	Prbi.g_01469	Prbn.g_00176
OG0001875	Prbi.g_01757	Prbn.g_01722
OG0001876	Prbi.g_01758	Prbn.g_01721
OG0001922	Prbi.g_01406	Prbn.g_00194
OG0002030	Prbi.g_01306, Prbi.g_00153, Prbi.g_01409	Prbn.g_01658
OG0002034	Prbi.g_01265	Prbn.g_00481
OG0002275	Prbi.g_00160	Prbn.g_01715
OG0002326	Prbi.g_01309	Prbn.g_01682
OG0002346	Prbi.g_01766, Prbi.g_01321	Prbn.g_01162
OG0002786	Prbi.g_00159	Prbn.g_00779
OG0003072	Prbi.g_00721, Prbi.g_01886	Prbn.g_00462
OG0003234	Prbi.g_01273	Prbn.g_01270
