Orthogroup	Prbi	Prbc
OG0001058	Prbi.g_00552	Prbc.g_01629
OG0001059	Prbi.g_00556	Prbc.g_01633
OG0001060	Prbi.g_00563	Prbc.g_01640
OG0001061	Prbi.g_00576	Prbc.g_01653
OG0001062	Prbi.g_00578	Prbc.g_01655
OG0001063	Prbi.g_00580	Prbc.g_01656
OG0001064	Prbi.g_00581	Prbc.g_01657
OG0001065	Prbi.g_00582	Prbc.g_01658
OG0001066	Prbi.g_00583	Prbc.g_01659
OG0001067	Prbi.g_00584	Prbc.g_01660
OG0001068	Prbi.g_00585	Prbc.g_01661
OG0001069	Prbi.g_00586	Prbc.g_01662
OG0001070	Prbi.g_00589	Prbc.g_01664
OG0001071	Prbi.g_00590	Prbc.g_01665
OG0001072	Prbi.g_00592	Prbc.g_01666
OG0001073	Prbi.g_00606	Prbc.g_01680
OG0001074	Prbi.g_00617	Prbc.g_01692
OG0001075	Prbi.g_00618	Prbc.g_01693
OG0001076	Prbi.g_00626	Prbc.g_01700
OG0001077	Prbi.g_00630	Prbc.g_01705
OG0001078	Prbi.g_00639	Prbc.g_01713
OG0001079	Prbi.g_00650	Prbc.g_01724
OG0001080	Prbi.g_00656	Prbc.g_01730
OG0001081	Prbi.g_00658	Prbc.g_01732
OG0001082	Prbi.g_00659	Prbc.g_01733
OG0001083	Prbi.g_00664	Prbc.g_01738
OG0001084	Prbi.g_00665	Prbc.g_01739
OG0001085	Prbi.g_00673	Prbc.g_01749
OG0001086	Prbi.g_00674	Prbc.g_01750
OG0001087	Prbi.g_00691	Prbc.g_01770
OG0001088	Prbi.g_00692	Prbc.g_01771
OG0001089	Prbi.g_00700	Prbc.g_01779
OG0001090	Prbi.g_00746	Prbc.g_01788
OG0001091	Prbi.g_00748	Prbc.g_01790
OG0001092	Prbi.g_00749	Prbc.g_01791
OG0001093	Prbi.g_00754	Prbc.g_01796
OG0001094	Prbi.g_00841	Prbc.g_01852
OG0001095	Prbi.g_00860	Prbc.g_01871
OG0001096	Prbi.g_00873	Prbc.g_01886
OG0001097	Prbi.g_00892	Prbc.g_01906
OG0001098	Prbi.g_00907	Prbc.g_01923
OG0001099	Prbi.g_00939	Prbc.g_01962
OG0001100	Prbi.g_00943	Prbc.g_01969
OG0001101	Prbi.g_00945	Prbc.g_01971
OG0001102	Prbi.g_00948	Prbc.g_01974
OG0001103	Prbi.g_00950	Prbc.g_01976
OG0001104	Prbi.g_00972	Prbc.g_01838
OG0001105	Prbi.g_00976	Prbc.g_01842
OG0001106	Prbi.g_01000	Prbc.g_02024
OG0001107	Prbi.g_01007	Prbc.g_02034
OG0001108	Prbi.g_01011	Prbc.g_02038
OG0001109	Prbi.g_01012	Prbc.g_02039
OG0001110	Prbi.g_01014	Prbc.g_02041
OG0001111	Prbi.g_01015	Prbc.g_02042
OG0001112	Prbi.g_01016	Prbc.g_02043
OG0001113	Prbi.g_01017	Prbc.g_02044
OG0001114	Prbi.g_01018	Prbc.g_02045
OG0001115	Prbi.g_01020	Prbc.g_02047
OG0001116	Prbi.g_01021	Prbc.g_02048
OG0001117	Prbi.g_01022	Prbc.g_02049
OG0001118	Prbi.g_01023	Prbc.g_02050
OG0001119	Prbi.g_01024	Prbc.g_02051
OG0001120	Prbi.g_01026	Prbc.g_02052
OG0001121	Prbi.g_01172, Prbi.g_01029	Prbc.g_00645
OG0001122	Prbi.g_01058	Prbc.g_02081
OG0001123	Prbi.g_01062	Prbc.g_02086
OG0001124	Prbi.g_01064	Prbc.g_02088
OG0001125	Prbi.g_01065	Prbc.g_02090
OG0001126	Prbi.g_01075	Prbc.g_02101
OG0001127	Prbi.g_01076	Prbc.g_02102
OG0001128	Prbi.g_01078	Prbc.g_02105
OG0001129	Prbi.g_01079	Prbc.g_02106
OG0001130	Prbi.g_01080	Prbc.g_02107
OG0001131	Prbi.g_01117	Prbc.g_01941
OG0001132	Prbi.g_01127	Prbc.g_02152
OG0001133	Prbi.g_01161	Prbc.g_02128
OG0001134	Prbi.g_01174	Prbc.g_00896
OG0001135	Prbi.g_01177	Prbc.g_00899
OG0001136	Prbi.g_01204	Prbc.g_01449
OG0001137	Prbi.g_01215	Prbc.g_01436
OG0001138	Prbi.g_01233	Prbc.g_01416
OG0001139	Prbi.g_01234	Prbc.g_01414
OG0001140	Prbi.g_01235	Prbc.g_01413
OG0001141	Prbi.g_01236	Prbc.g_01412
OG0001142	Prbi.g_01237	Prbc.g_01411
OG0001143	Prbi.g_01244	Prbc.g_01404
OG0001144	Prbi.g_01249	Prbc.g_01399
OG0001145	Prbi.g_01383	Prbc.g_00558
OG0001146	Prbi.g_01395	Prbc.g_00570
OG0001147	Prbi.g_01425	Prbc.g_00589
OG0001148	Prbi.g_01441	Prbc.g_00659
OG0001149	Prbi.g_01442	Prbc.g_00660
OG0001150	Prbi.g_01443	Prbc.g_00661
OG0001151	Prbi.g_01454	Prbc.g_00672
OG0001152	Prbi.g_01455	Prbc.g_00673
OG0001153	Prbi.g_01622	Prbc.g_00739
OG0001154	Prbi.g_01623	Prbc.g_00740
OG0001155	Prbi.g_01635	Prbc.g_00756
OG0001156	Prbi.g_01638	Prbc.g_00759
OG0001157	Prbi.g_01639	Prbc.g_00760
OG0001158	Prbi.g_01640	Prbc.g_00761
OG0001159	Prbi.g_01641	Prbc.g_00762
OG0001160	Prbi.g_01665	Prbc.g_00787
OG0001161	Prbi.g_01678	Prbc.g_01485
OG0001162	Prbi.g_01689	Prbc.g_00799
OG0001163	Prbi.g_01779	Prbc.g_00825
OG0001164	Prbi.g_01783	Prbc.g_00829
OG0001166	Prbi.g_01806	Prbc.g_00849
OG0001167	Prbi.g_01823	Prbc.g_00867
OG0001168	Prbi.g_01825	Prbc.g_00868
OG0001169	Prbi.g_01827	Prbc.g_00870
OG0001170	Prbi.g_01829	Prbc.g_00872
OG0001171	Prbi.g_01838	Prbc.g_00882
OG0001172	Prbi.g_01851	Prbc.g_00937
OG0001173	Prbi.g_01852	Prbc.g_00938
OG0001174	Prbi.g_01860	Prbc.g_00946
OG0001175	Prbi.g_01861	Prbc.g_00947
OG0001176	Prbi.g_01869	Prbc.g_00959
OG0001177	Prbi.g_01872	Prbc.g_00957
OG0001178	Prbi.g_01877	Prbc.g_01309
OG0001179	Prbi.g_01922	Prbc.g_00301
OG0001180	Prbi.g_01944	Prbc.g_00278
OG0001181	Prbi.g_01948	Prbc.g_00274
OG0001182	Prbi.g_01955	Prbc.g_00266
OG0001183	Prbi.g_01959	Prbc.g_00247
OG0001184	Prbi.g_01975	Prbc.g_00231
OG0001185	Prbi.g_01989	Prbc.g_00216
OG0001186	Prbi.g_02012	Prbc.g_00189
OG0001187	Prbi.g_02028	Prbc.g_00966
OG0001188	Prbi.g_02031	Prbc.g_00968
OG0001189	Prbi.g_02048	Prbc.g_00985
OG0001190	Prbi.g_02052	Prbc.g_00990
OG0001191	Prbi.g_02062	Prbc.g_01000
OG0001192	Prbi.g_02067	Prbc.g_01005
OG0001193	Prbi.g_02077	Prbc.g_01018
OG0001194	Prbi.g_02078	Prbc.g_01019
OG0001195	Prbi.g_02079	Prbc.g_01020
OG0001196	Prbi.g_02092	Prbc.g_01054
OG0001197	Prbi.g_02093	Prbc.g_01056
OG0001198	Prbi.g_02100	Prbc.g_01066
OG0001199	Prbi.g_00081	Prbc.g_00499
OG0001200	Prbi.g_00083	Prbc.g_00497
OG0001201	Prbi.g_00115	Prbc.g_00465
OG0001202	Prbi.g_00223	Prbc.g_00372
OG0001203	Prbi.g_00262	Prbc.g_00332
OG0001204	Prbi.g_00267	Prbc.g_01141
OG0001205	Prbi.g_00446	Prbc.g_01506
OG0001206	Prbi.g_00464	Prbc.g_01525
OG0001207	Prbi.g_00480	Prbc.g_01536
OG0001208	Prbi.g_00485	Prbc.g_01542
OG0001209	Prbi.g_00538	Prbc.g_01614
OG0001210	Prbi.g_00543	Prbc.g_01619
OG0001211	Prbi.g_00553	Prbc.g_01630
OG0001212	Prbi.g_00598	Prbc.g_01672
OG0001213	Prbi.g_00631	Prbc.g_01706
OG0001214	Prbi.g_00640	Prbc.g_01714
OG0001215	Prbi.g_00693	Prbc.g_01772
OG0001216	Prbi.g_00747	Prbc.g_01789
OG0001217	Prbi.g_00792	Prbc.g_00521
OG0001218	Prbi.g_00800	Prbc.g_01829
OG0001219	Prbi.g_00835	Prbc.g_02005
OG0001220	Prbi.g_00899	Prbc.g_01913
OG0001221	Prbi.g_00962	Prbc.g_01989
OG0001222	Prbi.g_01001	Prbc.g_01936
OG0001223	Prbi.g_01027	Prbc.g_02053
OG0001224	Prbi.g_01082	Prbc.g_02109
OG0001225	Prbi.g_01084	Prbc.g_02111
OG0001226	Prbi.g_01111	Prbc.g_00930
OG0001227	Prbi.g_01130	Prbc.g_02133
OG0001228	Prbi.g_01252	Prbc.g_01396
OG0001229	Prbi.g_01437	Prbc.g_00138
OG0001230	Prbi.g_01581	Prbc.g_00700
OG0001231	Prbi.g_01687	Prbc.g_01833
OG0001232	Prbi.g_01810	Prbc.g_00853
OG0001233	Prbi.g_01830	Prbc.g_00873
OG0001234	Prbi.g_01864	Prbc.g_00949
OG0001235	Prbi.g_01874	Prbc.g_00953
OG0001236	Prbi.g_01972	Prbc.g_00234
OG0001237	Prbi.g_01976	Prbc.g_00230
OG0001238	Prbi.g_02063	Prbc.g_01001
OG0001239	Prbi.g_00078	Prbc.g_00502
OG0001240	Prbi.g_00100	Prbc.g_00480
OG0001241	Prbi.g_00108	Prbc.g_00471
OG0001242	Prbi.g_00127	Prbc.g_00452
OG0001243	Prbi.g_00133	Prbc.g_00445
OG0001244	Prbi.g_00149	Prbc.g_00429
OG0001245	Prbi.g_00404	Prbc.g_01317
OG0001246	Prbi.g_00507	Prbc.g_01584
OG0001247	Prbi.g_00686	Prbc.g_01765
OG0001248	Prbi.g_00688	Prbc.g_01767
OG0001249	Prbi.g_00825	Prbc.g_01230
OG0001251	Prbi.g_00935	Prbc.g_00923
OG0001252	Prbi.g_01077	Prbc.g_02104
OG0001253	Prbi.g_01131	Prbc.g_00804
OG0001254	Prbi.g_01176	Prbc.g_00898
OG0001255	Prbi.g_01191	Prbc.g_01463
OG0001256	Prbi.g_01680	Prbc.g_00795
OG0001257	Prbi.g_01686	Prbc.g_00800
OG0001259	Prbi.g_01828	Prbc.g_00871
OG0001260	Prbi.g_01844	Prbc.g_00888
OG0001261	Prbi.g_01930	Prbc.g_00293
OG0001262	Prbi.g_02046	Prbc.g_00983
OG0001263	Prbi.g_00136	Prbc.g_00442
OG0001269	Prbi.g_00383	Prbc.g_01912
OG0001273	Prbi.g_00634	Prbc.g_01708
OG0001277	Prbi.g_01119	Prbc.g_01042
OG0001279	Prbi.g_01332	Prbc.g_00133
OG0001280	Prbi.g_01390	Prbc.g_00565
OG0001282	Prbi.g_01440	Prbc.g_00658
OG0001283	Prbi.g_01459	Prbc.g_01050
OG0001284	Prbi.g_01660	Prbc.g_00781
OG0001285	Prbi.g_01813	Prbc.g_00856
OG0001286	Prbi.g_01942	Prbc.g_00280
OG0001287	Prbi.g_01996	Prbc.g_00209
OG0001288	Prbi.g_02005	Prbc.g_00198
OG0001289	Prbi.g_00094	Prbc.g_00486
OG0001290	Prbi.g_00107	Prbc.g_00472
OG0001294	Prbi.g_00402	Prbc.g_00646, Prbc.g_01483
OG0001295	Prbi.g_00469	Prbc.g_01471
OG0001296	Prbi.g_00512	Prbc.g_01589
OG0001297	Prbi.g_00517	Prbc.g_01594
OG0001299	Prbi.g_00669	Prbc.g_01744
OG0001300	Prbi.g_00696	Prbc.g_01776
OG0001301	Prbi.g_00699	Prbc.g_01778
OG0001302	Prbi.g_00834	Prbc.g_02003
OG0001303	Prbi.g_01041	Prbc.g_00092
OG0001304	Prbi.g_01071	Prbc.g_02095
OG0001305	Prbi.g_01090	Prbc.g_01931
OG0001306	Prbi.g_01193	Prbc.g_01461
OG0001307	Prbi.g_01422	Prbc.g_00586
OG0001308	Prbi.g_01601	Prbc.g_00719
OG0001309	Prbi.g_01684	Prbc.g_01598
OG0001310	Prbi.g_01799	Prbc.g_00843
OG0001311	Prbi.g_01063	Prbc.g_02087
OG0001312	Prbi.g_00990	Prbc.g_02014
OG0001314	Prbi.g_00723, Prbi.g_00783	Prbc.g_01137
OG0001315	Prbi.g_00068	Prbc.g_00249
OG0001316	Prbi.g_00148	Prbc.g_00431
OG0001317	Prbi.g_00258	Prbc.g_00336
OG0001318	Prbi.g_00280	Prbc.g_01152
OG0001320	Prbi.g_00406	Prbc.g_00037, Prbc.g_00013, Prbc.g_00125
OG0001321	Prbi.g_00452	Prbc.g_01512
OG0001322	Prbi.g_00453	Prbc.g_01513
OG0001324	Prbi.g_00697	Prbc.g_01777
OG0001325	Prbi.g_00750	Prbc.g_01792
OG0001326	Prbi.g_00923	Prbc.g_00915
OG0001327	Prbi.g_01102	Prbc.g_01966
OG0001328	Prbi.g_01129	Prbc.g_01985
OG0001329	Prbi.g_01169	Prbc.g_00803
OG0001330	Prbi.g_01362	Prbc.g_00559
OG0001331	Prbi.g_01445	Prbc.g_00663
OG0001332	Prbi.g_01633	Prbc.g_00754
OG0001334	Prbi.g_01962	Prbc.g_00244
OG0001335	Prbi.g_01963	Prbc.g_00243
OG0001336	Prbi.g_02089	Prbc.g_01051
OG0001339	Prbi.g_00110	Prbc.g_00469
OG0001340	Prbi.g_00352	Prbc.g_01225
OG0001341	Prbi.g_00790	Prbc.g_00539
OG0001342	Prbi.g_00829	Prbc.g_00059, Prbc.g_02139
OG0001343	Prbi.g_00932	Prbc.g_01956, Prbc.g_01957
OG0001344	Prbi.g_01211	Prbc.g_01441
OG0001345	Prbi.g_01226	Prbc.g_01425
OG0001346	Prbi.g_01392	Prbc.g_00567
OG0001348	Prbi.g_01707	Prbc.g_02169
OG0001350	Prbi.g_00261	Prbc.g_00333
OG0001351	Prbi.g_00455	Prbc.g_01515
OG0001352	Prbi.g_00683	Prbc.g_01761
OG0001354	Prbi.g_01019	Prbc.g_02046
OG0001355	Prbi.g_01724	Prbc.g_00802
OG0001356	Prbi.g_01301	Prbc.g_00603
OG0001358	Prbi.g_00622	Prbc.g_01697
OG0001359	Prbi.g_00933	Prbc.g_01958
OG0001360	Prbi.g_01132	Prbc.g_01423
OG0001362	Prbi.g_01605	Prbc.g_00723
OG0001363	Prbi.g_01607	Prbc.g_01521
OG0001365	Prbi.g_02056	Prbc.g_00994
OG0001369	Prbi.g_01522, Prbi.g_00099	Prbc.g_00481
OG0001370	Prbi.g_00461	Prbc.g_00170
OG0001371	Prbi.g_00682	Prbc.g_01760
OG0001373	Prbi.g_00922	Prbc.g_00914
OG0001374	Prbi.g_00930	Prbc.g_00922
OG0001375	Prbi.g_00931	Prbc.g_01955
OG0001376	Prbi.g_01096	Prbc.g_01943
OG0001377	Prbi.g_01097	Prbc.g_01944
OG0001378	Prbi.g_01141	Prbc.g_01495
OG0001380	Prbi.g_01427	Prbc.g_01470
OG0001381	Prbi.g_01433	Prbc.g_00655
OG0001384	Prbi.g_00778, Prbi.g_01677	Prbc.g_02171, Prbc.g_02158, Prbc.g_00045
OG0001385	Prbi.g_00919	Prbc.g_00911
OG0001386	Prbi.g_00920	Prbc.g_00912
OG0001387	Prbi.g_00921	Prbc.g_00913
OG0001388	Prbi.g_00924	Prbc.g_00916
OG0001389	Prbi.g_00925	Prbc.g_00917
OG0001390	Prbi.g_00926	Prbc.g_00918
OG0001391	Prbi.g_00927	Prbc.g_00919
OG0001392	Prbi.g_00928	Prbc.g_00920
OG0001393	Prbi.g_00929	Prbc.g_00921
OG0001394	Prbi.g_00966	Prbc.g_01993
OG0001395	Prbi.g_01073	Prbc.g_02098
OG0001397	Prbi.g_01606	Prbc.g_00724
OG0001399	Prbi.g_01866	Prbc.g_00264, Prbc.g_01136, Prbc.g_01235
OG0001402	Prbi.g_00808	Prbc.g_01701
OG0001403	Prbi.g_00030	Prbc.g_01100
OG0001404	Prbi.g_00075	Prbc.g_00505
OG0001405	Prbi.g_00350	Prbc.g_01218
OG0001406	Prbi.g_01095	Prbc.g_01942
OG0001407	Prbi.g_01109	Prbc.g_01947
OG0001408	Prbi.g_01114	Prbc.g_02187
OG0001409	Prbi.g_01214	Prbc.g_01437
OG0001410	Prbi.g_01423	Prbc.g_00587
OG0001413	Prbi.g_01675	Prbc.g_01834
OG0001414	Prbi.g_00253	Prbc.g_00342
OG0001415	Prbi.g_00255	Prbc.g_00340
OG0001417	Prbi.g_00471	Prbc.g_01482
OG0001418	Prbi.g_00687	Prbc.g_01766
OG0001419	Prbi.g_01110	Prbc.g_01825
OG0001420	Prbi.g_01150	Prbc.g_00119
OG0001421	Prbi.g_01681	Prbc.g_00796
OG0001422	Prbi.g_01705	Prbc.g_02129
OG0001424	Prbi.g_00936	Prbc.g_01380
OG0001425	Prbi.g_02066	Prbc.g_01004
OG0001429	Prbi.g_00836	Prbc.g_02006
OG0001430	Prbi.g_01356	Prbc.g_01945
OG0001431	Prbi.g_01360	Prbc.g_00143
OG0001432	Prbi.g_01673	Prbc.g_02076
OG0001433	Prbi.g_01302	Prbc.g_00602
OG0001435	Prbi.g_00947	Prbc.g_01973
OG0001437	Prbi.g_00254	Prbc.g_00341
OG0001439	Prbi.g_00331	Prbc.g_01199
OG0001441	Prbi.g_00524	Prbc.g_01601
OG0001442	Prbi.g_00781	Prbc.g_00689
OG0001446	Prbi.g_00086	Prbc.g_00494
OG0001447	Prbi.g_00134	Prbc.g_00444
OG0001450	Prbi.g_00690	Prbc.g_01769
OG0001451	Prbi.g_00908	Prbc.g_01924
OG0001453	Prbi.g_01031	Prbc.g_02056
OG0001454	Prbi.g_01125	Prbc.g_01310
OG0001455	Prbi.g_01163	Prbc.g_01117
OG0001456	Prbi.g_01184	Prbc.g_01489
OG0001457	Prbi.g_01185	Prbc.g_01488
OG0001458	Prbi.g_01186	Prbc.g_01487
OG0001460	Prbi.g_01303	Prbc.g_00601
OG0001461	Prbi.g_01545	Prbc.g_00014
OG0001463	Prbi.g_00310	Prbc.g_01179
OG0001464	Prbi.g_00353	Prbc.g_01813
OG0001466	Prbi.g_00780	Prbc.g_00148
OG0001467	Prbi.g_00826	Prbc.g_00514
OG0001468	Prbi.g_01100	Prbc.g_01954
OG0001471	Prbi.g_01676	Prbc.g_01484
OG0001472	Prbi.g_01683	Prbc.g_01940, Prbc.g_00069
OG0001473	Prbi.g_02013	Prbc.g_00642
OG0001474	Prbi.g_00364	Prbc.g_01251
OG0001475	Prbi.g_01472	Prbc.g_00185
OG0001480	Prbi.g_00393	Prbc.g_00151
OG0001481	Prbi.g_00397	Prbc.g_02120
OG0001482	Prbi.g_00458	Prbc.g_02132
OG0001484	Prbi.g_01369	Prbc.g_01278
OG0001485	Prbi.g_01725	Prbc.g_00144
OG0001486	Prbi.g_01205	Prbc.g_01448
OG0001491	Prbi.g_00832	Prbc.g_01999
OG0001495	Prbi.g_01871	Prbc.g_00956
OG0001499	Prbi.g_00067	Prbc.g_00519
OG0001500	Prbi.g_00287	Prbc.g_01157
OG0001501	Prbi.g_00709	Prbc.g_01290
OG0001503	Prbi.g_01181	Prbc.g_02170
OG0001506	Prbi.g_01631	Prbc.g_00751
OG0001507	Prbi.g_01739	Prbc.g_00117
OG0001508	Prbi.g_01473	Prbc.g_00188
OG0001513	Prbi.g_01761	Prbc.g_01112
OG0001521	Prbi.g_00791	Prbc.g_01377, Prbc.g_02071
OG0001522	Prbi.g_00880	Prbc.g_01892
OG0001523	Prbi.g_01178	Prbc.g_00901
OG0001524	Prbi.g_01179	Prbc.g_00902
OG0001526	Prbi.g_01278	Prbc.g_02000
OG0001548	Prbi.g_00823	Prbc.g_02149
OG0001550	Prbi.g_01166	Prbc.g_01277
OG0001551	Prbi.g_01183	Prbc.g_00908
OG0001552	Prbi.g_01271	Prbc.g_00904
OG0001553	Prbi.g_01586	Prbc.g_00706
OG0001555	Prbi.g_01695	Prbc.g_01362, Prbc.g_00822
OG0001557	Prbi.g_00967	Prbc.g_01994
OG0001566	Prbi.g_00679	Prbc.g_01756
OG0001569	Prbi.g_01137	Prbc.g_00041
OG0001570	Prbi.g_01152	Prbc.g_00639
OG0001571	Prbi.g_01159	Prbc.g_01348, Prbc.g_02182
OG0001572	Prbi.g_01326	Prbc.g_00019, Prbc.g_00096
OG0001581	Prbi.g_00168	Prbc.g_02147
OG0001582	Prbi.g_00470	Prbc.g_01480
OG0001584	Prbi.g_00982	Prbc.g_01848
OG0001585	Prbi.g_01336	Prbc.g_01334
OG0001595	Prbi.g_00074	Prbc.g_00506
OG0001596	Prbi.g_00082	Prbc.g_00498
OG0001597	Prbi.g_00386	Prbc.g_00748
OG0001598	Prbi.g_00427	Prbc.g_02116
OG0001599	Prbi.g_00462	Prbc.g_01523
OG0001600	Prbi.g_00514	Prbc.g_01591
OG0001601	Prbi.g_00677	Prbc.g_01754
OG0001603	Prbi.g_00833	Prbc.g_02002
OG0001604	Prbi.g_00959	Prbc.g_01986
OG0001605	Prbi.g_01054	Prbc.g_02144
OG0001606	Prbi.g_01116	Prbc.g_00615
OG0001607	Prbi.g_01180	Prbc.g_00158
OG0001608	Prbi.g_01430	Prbc.g_02160
OG0001609	Prbi.g_01629	Prbc.g_00749
OG0001610	Prbi.g_01632	Prbc.g_00753
OG0001611	Prbi.g_01693	Prbc.g_00613
OG0001612	Prbi.g_01726	Prbc.g_00176
OG0001613	Prbi.g_01957	Prbc.g_00250
OG0001626	Prbi.g_00789	Prbc.g_00048, Prbc.g_01302
OG0001629	Prbi.g_00803	Prbc.g_00115
OG0001630	Prbi.g_00940	Prbc.g_01963
OG0001631	Prbi.g_01105	Prbc.g_01814
OG0001632	Prbi.g_01335	Prbc.g_00123
OG0001633	Prbi.g_01436	Prbc.g_00931
OG0001648	Prbi.g_00396	Prbc.g_00816
OG0001649	Prbi.g_01107	Prbc.g_01946
OG0001650	Prbi.g_01407	Prbc.g_01300
OG0001651	Prbi.g_01691	Prbc.g_02157
OG0001662	Prbi.g_01147	Prbc.g_00063
OG0001663	Prbi.g_01190	Prbc.g_01464
OG0001664	Prbi.g_01770, Prbi.g_01317	Prbc.g_00652
OG0001665	Prbi.g_01320, Prbi.g_01767	Prbc.g_00654
OG0001667	Prbi.g_01365	Prbc.g_00142
OG0001668	Prbi.g_01543, Prbi.g_01762	Prbc.g_00895
OG0001684	Prbi.g_00591	Prbc.g_01231
OG0001688	Prbi.g_01104	Prbc.g_02066, Prbc.g_01379
OG0001689	Prbi.g_02003	Prbc.g_00200
OG0001695	Prbi.g_01299, Prbi.g_01550	Prbc.g_01024
OG0001696	Prbi.g_00909	Prbc.g_01925
OG0001698	Prbi.g_01103	Prbc.g_00678
OG0001704	Prbi.g_02023	Prbc.g_01369, Prbc.g_01131
OG0001706	Prbi.g_01044	Prbc.g_00527, Prbc.g_01311
OG0001708	Prbi.g_01189	Prbc.g_01465
OG0001710	Prbi.g_01867	Prbc.g_01135
OG0001711	Prbi.g_00157	Prbc.g_00637
OG0001718	Prbi.g_00387	Prbc.g_00614
OG0001719	Prbi.g_00414	Prbc.g_01297, Prbc.g_00032
OG0001721	Prbi.g_00794	Prbc.g_00809
OG0001722	Prbi.g_00938	Prbc.g_01961
OG0001723	Prbi.g_01333	Prbc.g_00813
OG0001724	Prbi.g_01548	Prbc.g_01326, Prbc.g_01347, Prbc.g_01330, Prbc.g_01332
OG0001725	Prbi.g_00413	Prbc.g_00078
OG0001727	Prbi.g_01751	Prbc.g_00630
OG0001740	Prbi.g_01298, Prbi.g_01551	Prbc.g_01026
OG0001742	Prbi.g_00400	Prbc.g_01279
OG0001743	Prbi.g_01145	Prbc.g_01342
OG0001744	Prbi.g_01377	Prbc.g_01291
OG0001758	Prbi.g_01756	Prbc.g_00552, Prbc.g_00020
OG0001770	Prbi.g_01537	Prbc.g_00021, Prbc.g_01364
OG0001772	Prbi.g_02019, Prbi.g_00423	Prbc.g_01280
OG0001774	Prbi.g_00680	Prbc.g_01757
OG0001775	Prbi.g_01112	Prbc.g_00520
OG0001776	Prbi.g_01143	Prbc.g_02140
OG0001778	Prbi.g_01359	Prbc.g_00581
OG0001779	Prbi.g_01378	Prbc.g_00163
OG0001781	Prbi.g_01706	Prbc.g_01287
OG0001819	Prbi.g_00415	Prbc.g_02123
OG0001820	Prbi.g_01328	Prbc.g_00155
OG0001821	Prbi.g_00795	Prbc.g_00128
OG0001822	Prbi.g_00815	Prbc.g_02072
OG0001823	Prbi.g_00911	Prbc.g_00624
OG0001824	Prbi.g_01052	Prbc.g_01818
OG0001825	Prbi.g_01113	Prbc.g_02117
OG0001826	Prbi.g_01115	Prbc.g_01826
OG0001827	Prbi.g_01118	Prbc.g_02131
OG0001828	Prbi.g_01140	Prbc.g_02186
OG0001829	Prbi.g_01144	Prbc.g_00114
OG0001830	Prbi.g_01162	Prbc.g_00150
OG0001831	Prbi.g_01173	Prbc.g_02146
OG0001832	Prbi.g_01353	Prbc.g_00627
OG0001833	Prbi.g_01438	Prbc.g_00656
OG0001875	Prbi.g_01757	Prbc.g_00553
OG0001876	Prbi.g_01758	Prbc.g_00554
OG0001920	Prbi.g_00710	Prbc.g_01314
OG0001921	Prbi.g_00913	Prbc.g_00099
OG0001982	Prbi.g_00392	Prbc.g_00815
OG0001984	Prbi.g_00824	Prbc.g_01830
OG0001987	Prbi.g_01349, Prbi.g_02016	Prbc.g_00049
OG0002020	Prbi.g_01297, Prbi.g_01552	Prbc.g_01028
OG0002021	Prbi.g_01295, Prbi.g_01554	Prbc.g_01030
OG0002022	Prbi.g_01294, Prbi.g_01555	Prbc.g_01031
OG0002023	Prbi.g_01293, Prbi.g_01556	Prbc.g_01032
OG0002024	Prbi.g_01289, Prbi.g_01560	Prbc.g_01034
OG0002031	Prbi.g_01723	Prbc.g_02197
OG0002033	Prbi.g_01885, Prbi.g_01410, Prbi.g_00152	Prbc.g_00531
OG0002054	Prbi.g_01288, Prbi.g_01561	Prbc.g_01035
OG0002055	Prbi.g_01291, Prbi.g_01558	Prbc.g_01040
OG0002131	Prbi.g_01296, Prbi.g_01553	Prbc.g_01029
OG0002132	Prbi.g_01292, Prbi.g_01557	Prbc.g_01033
OG0002133	Prbi.g_01290, Prbi.g_01559	Prbc.g_01039
OG0002147	Prbi.g_00711	Prbc.g_01325
OG0002178	Prbi.g_01286, Prbi.g_01563	Prbc.g_01038
OG0002273	Prbi.g_01525, Prbi.g_00166	Prbc.g_00156
OG0002275	Prbi.g_00160	Prbc.g_01361
OG0002325	Prbi.g_01367	Prbc.g_01282
OG0002346	Prbi.g_01766, Prbi.g_01321	Prbc.g_00651
OG0002372	Prbi.g_01700	Prbc.g_00903
OG0002380	Prbi.g_00425	Prbc.g_00039
OG0002423	Prbi.g_01307	Prbc.g_01340
OG0002427	Prbi.g_01308	Prbc.g_02161
OG0002428	Prbi.g_00713	Prbc.g_01371
OG0002631	Prbi.g_01889	Prbc.g_00258
OG0002839	Prbi.g_01285, Prbi.g_01564	Prbc.g_01571
OG0002841	Prbi.g_00727	Prbc.g_01368
OG0002902	Prbi.g_01043	Prbc.g_01274
OG0003022	Prbi.g_01544	Prbc.g_01356
OG0004281	Prbi.g_01287, Prbi.g_01562	Prbc.g_01036
OG0004660	Prbi.g_00154	Prbc.g_01134
OG0005695	Prbi.g_00726	Prbc.g_01234
OG0005696	Prbi.g_01888	Prbc.g_01241
