Orthogroup	Prbi	Prbh
OG0001072	Prbi.g_00592	Prbh.g_00240
OG0001073	Prbi.g_00606	Prbh.g_00226
OG0001074	Prbi.g_00617	Prbh.g_00214
OG0001075	Prbi.g_00618	Prbh.g_00213
OG0001076	Prbi.g_00626	Prbh.g_01459
OG0001077	Prbi.g_00630	Prbh.g_01453
OG0001078	Prbi.g_00639	Prbh.g_01217
OG0001079	Prbi.g_00650	Prbh.g_01206
OG0001080	Prbi.g_00656	Prbh.g_01200
OG0001081	Prbi.g_00658	Prbh.g_01198
OG0001082	Prbi.g_00659	Prbh.g_01197
OG0001083	Prbi.g_00664	Prbh.g_01192
OG0001084	Prbi.g_00665	Prbh.g_01191
OG0001085	Prbi.g_00673	Prbh.g_00904
OG0001086	Prbi.g_00674	Prbh.g_00905
OG0001087	Prbi.g_00691	Prbh.g_00923
OG0001088	Prbi.g_00692	Prbh.g_00924
OG0001089	Prbi.g_00700	Prbh.g_00935
OG0001090	Prbi.g_00746	Prbh.g_00946
OG0001091	Prbi.g_00748	Prbh.g_01170
OG0001092	Prbi.g_00749	Prbh.g_01169
OG0001093	Prbi.g_00754	Prbh.g_01164
OG0001094	Prbi.g_00841	Prbh.g_01171
OG0001095	Prbi.g_00860	Prbh.g_00966
OG0001096	Prbi.g_00873	Prbh.g_00980
OG0001097	Prbi.g_00892	Prbh.g_00999
OG0001098	Prbi.g_00907	Prbh.g_01019
OG0001099	Prbi.g_00939	Prbh.g_00861
OG0001100	Prbi.g_00943	Prbh.g_00870
OG0001101	Prbi.g_00945	Prbh.g_00872
OG0001102	Prbi.g_00948	Prbh.g_00875
OG0001103	Prbi.g_00950	Prbh.g_00877
OG0001104	Prbi.g_00972	Prbh.g_00899
OG0001105	Prbi.g_00976	Prbh.g_00903
OG0001106	Prbi.g_01000	Prbh.g_01074
OG0001107	Prbi.g_01007	Prbh.g_01084
OG0001108	Prbi.g_01011	Prbh.g_01088
OG0001109	Prbi.g_01012	Prbh.g_01089
OG0001110	Prbi.g_01014	Prbh.g_01091
OG0001111	Prbi.g_01015	Prbh.g_01092
OG0001112	Prbi.g_01016	Prbh.g_01093
OG0001113	Prbi.g_01017	Prbh.g_01094
OG0001114	Prbi.g_01018	Prbh.g_01095
OG0001115	Prbi.g_01020	Prbh.g_01097
OG0001116	Prbi.g_01021	Prbh.g_01098
OG0001117	Prbi.g_01022	Prbh.g_01099
OG0001118	Prbi.g_01023	Prbh.g_01100
OG0001119	Prbi.g_01024	Prbh.g_01101
OG0001120	Prbi.g_01026	Prbh.g_01102
OG0001122	Prbi.g_01058	Prbh.g_01119
OG0001123	Prbi.g_01062	Prbh.g_01124
OG0001124	Prbi.g_01064	Prbh.g_01126
OG0001125	Prbi.g_01065	Prbh.g_01128
OG0001126	Prbi.g_01075	Prbh.g_01042
OG0001127	Prbi.g_01076	Prbh.g_01041
OG0001128	Prbi.g_01078	Prbh.g_01039
OG0001129	Prbi.g_01079	Prbh.g_01038
OG0001130	Prbi.g_01080	Prbh.g_01037
OG0001131	Prbi.g_01117	Prbh.g_00411
OG0001132	Prbi.g_01127	Prbh.g_00827
OG0001133	Prbi.g_01161	Prbh.g_00008
OG0001134	Prbi.g_01174	Prbh.g_01868
OG0001135	Prbi.g_01177	Prbh.g_01865
OG0001136	Prbi.g_01204	Prbh.g_01286
OG0001137	Prbi.g_01215	Prbh.g_01273
OG0001138	Prbi.g_01233	Prbh.g_01252
OG0001139	Prbi.g_01234	Prbh.g_01250
OG0001140	Prbi.g_01235	Prbh.g_01249
OG0001141	Prbi.g_01236	Prbh.g_01248
OG0001142	Prbi.g_01237	Prbh.g_01247
OG0001143	Prbi.g_01244	Prbh.g_01240
OG0001144	Prbi.g_01249	Prbh.g_01235
OG0001145	Prbi.g_01383	Prbh.g_01365
OG0001146	Prbi.g_01395	Prbh.g_01377
OG0001147	Prbi.g_01425	Prbh.g_00002
OG0001148	Prbi.g_01441	Prbh.g_00011
OG0001149	Prbi.g_01442	Prbh.g_00012
OG0001150	Prbi.g_01443	Prbh.g_00013
OG0001151	Prbi.g_01454	Prbh.g_00025
OG0001152	Prbi.g_01455	Prbh.g_00026
OG0001153	Prbi.g_01622	Prbh.g_00131
OG0001154	Prbi.g_01623	Prbh.g_00132
OG0001155	Prbi.g_01635	Prbh.g_00149
OG0001156	Prbi.g_01638	Prbh.g_00152
OG0001157	Prbi.g_01639	Prbh.g_00153
OG0001158	Prbi.g_01640	Prbh.g_00154
OG0001159	Prbi.g_01641	Prbh.g_00155
OG0001160	Prbi.g_01665	Prbh.g_00181
OG0001161	Prbi.g_01678	Prbh.g_01837
OG0001162	Prbi.g_01689	Prbh.g_01824
OG0001163	Prbi.g_01779	Prbh.g_01790
OG0001164	Prbi.g_01783	Prbh.g_01787
OG0001166	Prbi.g_01806	Prbh.g_01763
OG0001167	Prbi.g_01823	Prbh.g_01745
OG0001168	Prbi.g_01825	Prbh.g_01743
OG0001169	Prbi.g_01827	Prbh.g_01741
OG0001170	Prbi.g_01829	Prbh.g_01739
OG0001171	Prbi.g_01838	Prbh.g_01729
OG0001172	Prbi.g_01851	Prbh.g_01714
OG0001173	Prbi.g_01852	Prbh.g_01713
OG0001174	Prbi.g_01860	Prbh.g_01705
OG0001175	Prbi.g_01861	Prbh.g_01704
OG0001176	Prbi.g_01869	Prbh.g_01696
OG0001177	Prbi.g_01872	Prbh.g_01694
OG0001178	Prbi.g_01877	Prbh.g_01777
OG0001179	Prbi.g_01922	Prbh.g_01661
OG0001180	Prbi.g_01944	Prbh.g_01638
OG0001181	Prbi.g_01948	Prbh.g_01634
OG0001182	Prbi.g_01955	Prbh.g_01626
OG0001183	Prbi.g_01959	Prbh.g_01620
OG0001184	Prbi.g_01975	Prbh.g_01602
OG0001185	Prbi.g_01989	Prbh.g_01586
OG0001186	Prbi.g_02012	Prbh.g_01562
OG0001187	Prbi.g_02028	Prbh.g_01559
OG0001188	Prbi.g_02031	Prbh.g_01557
OG0001189	Prbi.g_02048	Prbh.g_01540
OG0001190	Prbi.g_02052	Prbh.g_01535
OG0001191	Prbi.g_02062	Prbh.g_01525
OG0001192	Prbi.g_02067	Prbh.g_01520
OG0001193	Prbi.g_02077	Prbh.g_01507
OG0001194	Prbi.g_02078	Prbh.g_01506
OG0001195	Prbi.g_02079	Prbh.g_01505
OG0001196	Prbi.g_02092	Prbh.g_01488
OG0001197	Prbi.g_02093	Prbh.g_01486
OG0001198	Prbi.g_02100	Prbh.g_01479
OG0001199	Prbi.g_00081	Prbh.g_00708
OG0001200	Prbi.g_00083	Prbh.g_00706
OG0001201	Prbi.g_00115	Prbh.g_00675
OG0001202	Prbi.g_00223	Prbh.g_00583
OG0001203	Prbi.g_00262	Prbh.g_00542
OG0001204	Prbi.g_00267	Prbh.g_00536
OG0001205	Prbi.g_00446	Prbh.g_00387
OG0001206	Prbi.g_00464	Prbh.g_00366
OG0001207	Prbi.g_00480	Prbh.g_00354
OG0001208	Prbi.g_00485	Prbh.g_00349
OG0001209	Prbi.g_00538	Prbh.g_00294
OG0001210	Prbi.g_00543	Prbh.g_00290
OG0001211	Prbi.g_00553	Prbh.g_00280
OG0001212	Prbi.g_00598	Prbh.g_00234
OG0001213	Prbi.g_00631	Prbh.g_01452
OG0001215	Prbi.g_00693	Prbh.g_00925
OG0001216	Prbi.g_00747	Prbh.g_00947
OG0001217	Prbi.g_00792	Prbh.g_01875
OG0001218	Prbi.g_00800	Prbh.g_01339
OG0001219	Prbi.g_00835	Prbh.g_01054
OG0001220	Prbi.g_00899	Prbh.g_01009
OG0001221	Prbi.g_00962	Prbh.g_00889
OG0001222	Prbi.g_01001	Prbh.g_01131
OG0001223	Prbi.g_01027	Prbh.g_01103
OG0001224	Prbi.g_01082	Prbh.g_01035
OG0001225	Prbi.g_01084	Prbh.g_01033
OG0001226	Prbi.g_01111	Prbh.g_01444
OG0001227	Prbi.g_01130	Prbh.g_01331
OG0001228	Prbi.g_01252	Prbh.g_01232
OG0001229	Prbi.g_01437	Prbh.g_01872
OG0001230	Prbi.g_01581	Prbh.g_00089
OG0001231	Prbi.g_01687	Prbh.g_00410
OG0001232	Prbi.g_01810	Prbh.g_01759
OG0001233	Prbi.g_01830	Prbh.g_01738
OG0001234	Prbi.g_01864	Prbh.g_01702
OG0001235	Prbi.g_01874	Prbh.g_01698
OG0001236	Prbi.g_01972	Prbh.g_01605
OG0001237	Prbi.g_01976	Prbh.g_01601
OG0001238	Prbi.g_02063	Prbh.g_01524
OG0001239	Prbi.g_00078	Prbh.g_00711
OG0001240	Prbi.g_00100	Prbh.g_00690
OG0001241	Prbi.g_00108	Prbh.g_00681
OG0001242	Prbi.g_00127	Prbh.g_00662
OG0001243	Prbi.g_00133	Prbh.g_00655
OG0001244	Prbi.g_00149	Prbh.g_00640
OG0001245	Prbi.g_00404	Prbh.g_01320
OG0001246	Prbi.g_00507	Prbh.g_00824
OG0001247	Prbi.g_00686	Prbh.g_00918
OG0001248	Prbi.g_00688	Prbh.g_00920
OG0001249	Prbi.g_00825	Prbh.g_00442
OG0001250	Prbi.g_00888	Prbh.g_00995
OG0001251	Prbi.g_00935	Prbh.g_00858
OG0001252	Prbi.g_01077	Prbh.g_01040
OG0001253	Prbi.g_01131	Prbh.g_01442
OG0001254	Prbi.g_01176	Prbh.g_01866
OG0001255	Prbi.g_01191	Prbh.g_01300
OG0001256	Prbi.g_01680	Prbh.g_00188
OG0001258	Prbi.g_01784	Prbh.g_01786
OG0001259	Prbi.g_01828	Prbh.g_01740
OG0001261	Prbi.g_01930	Prbh.g_01653
OG0001262	Prbi.g_02046	Prbh.g_01542
OG0001263	Prbi.g_00136	Prbh.g_00653
OG0001265	Prbi.g_00126	Prbh.g_00663
OG0001266	Prbi.g_00227	Prbh.g_00579
OG0001267	Prbi.g_00304	Prbh.g_00499
OG0001268	Prbi.g_00363	Prbh.g_00433
OG0001269	Prbi.g_00383	Prbh.g_01008
OG0001270	Prbi.g_00435	Prbh.g_00398
OG0001271	Prbi.g_00475	Prbh.g_00359
OG0001272	Prbi.g_00489	Prbh.g_00345
OG0001273	Prbi.g_00634	Prbh.g_01222
OG0001274	Prbi.g_00707	Prbh.g_00556
OG0001275	Prbi.g_01037	Prbh.g_01112
OG0001276	Prbi.g_01061	Prbh.g_01123
OG0001278	Prbi.g_01257	Prbh.g_01228
OG0001279	Prbi.g_01332	Prbh.g_01396
OG0001280	Prbi.g_01390	Prbh.g_01372
OG0001281	Prbi.g_01396	Prbh.g_01378
OG0001282	Prbi.g_01440	Prbh.g_00010
OG0001283	Prbi.g_01459	Prbh.g_01492
OG0001284	Prbi.g_01660	Prbh.g_00175
OG0001285	Prbi.g_01813	Prbh.g_01756
OG0001286	Prbi.g_01942	Prbh.g_01640
OG0001287	Prbi.g_01996	Prbh.g_01579
OG0001288	Prbi.g_02005	Prbh.g_01569
OG0001289	Prbi.g_00094	Prbh.g_00696
OG0001290	Prbi.g_00107	Prbh.g_00682
OG0001291	Prbi.g_00143	Prbh.g_00645
OG0001292	Prbi.g_00272	Prbh.g_00531
OG0001293	Prbi.g_00285	Prbh.g_00518
OG0001296	Prbi.g_00512	Prbh.g_00321
OG0001297	Prbi.g_00517	Prbh.g_00316
OG0001298	Prbi.g_00579	Prbh.g_00252
OG0001299	Prbi.g_00669	Prbh.g_01186
OG0001300	Prbi.g_00696	Prbh.g_00929
OG0001301	Prbi.g_00699	Prbh.g_00934
OG0001302	Prbi.g_00834	Prbh.g_01051
OG0001304	Prbi.g_01071	Prbh.g_01136
OG0001305	Prbi.g_01090	Prbh.g_01027
OG0001306	Prbi.g_01193	Prbh.g_01298
OG0001307	Prbi.g_01422	Prbh.g_01936
OG0001308	Prbi.g_01601	Prbh.g_00109
OG0001309	Prbi.g_01684	Prbh.g_00205
OG0001310	Prbi.g_01799	Prbh.g_01769
OG0001311	Prbi.g_01063	Prbh.g_01125
OG0001312	Prbi.g_00990	Prbh.g_01063
OG0001314	Prbi.g_00723, Prbi.g_00783	Prbh.g_01949, Prbh.g_00791
OG0001315	Prbi.g_00068	Prbh.g_01861
OG0001316	Prbi.g_00148	Prbh.g_00641
OG0001317	Prbi.g_00258	Prbh.g_00546
OG0001318	Prbi.g_00280	Prbh.g_00522
OG0001319	Prbi.g_00296	Prbh.g_00506
OG0001320	Prbi.g_00406	Prbh.g_01945, Prbh.g_00806, Prbh.g_01817
OG0001321	Prbi.g_00452	Prbh.g_00381
OG0001322	Prbi.g_00453	Prbh.g_00380
OG0001323	Prbi.g_00522	Prbh.g_00310
OG0001324	Prbi.g_00697	Prbh.g_00930
OG0001325	Prbi.g_00750	Prbh.g_01168
OG0001327	Prbi.g_01102	Prbh.g_00867
OG0001328	Prbi.g_01129	Prbh.g_01357
OG0001329	Prbi.g_01169	Prbh.g_01816
OG0001330	Prbi.g_01362	Prbh.g_00201
OG0001331	Prbi.g_01445	Prbh.g_00015
OG0001332	Prbi.g_01633	Prbh.g_00146
OG0001333	Prbi.g_01824	Prbh.g_01744
OG0001334	Prbi.g_01962	Prbh.g_01617
OG0001335	Prbi.g_01963	Prbh.g_01616
OG0001336	Prbi.g_02089	Prbh.g_01491
OG0001339	Prbi.g_00110	Prbh.g_00679
OG0001340	Prbi.g_00352	Prbh.g_00446
OG0001341	Prbi.g_00790	Prbh.g_01881
OG0001342	Prbi.g_00829	Prbh.g_00788
OG0001343	Prbi.g_00932	Prbh.g_00855
OG0001344	Prbi.g_01211	Prbh.g_01278
OG0001346	Prbi.g_01392	Prbh.g_01374
OG0001348	Prbi.g_01707	Prbh.g_01888
OG0001349	Prbi.g_01590	Prbh.g_00076
OG0001350	Prbi.g_00261	Prbh.g_00543
OG0001351	Prbi.g_00455	Prbh.g_00373
OG0001352	Prbi.g_00683	Prbh.g_00914
OG0001353	Prbi.g_00879	Prbh.g_00985
OG0001354	Prbi.g_01019	Prbh.g_01096
OG0001355	Prbi.g_01724	Prbh.g_01146
OG0001358	Prbi.g_00622	Prbh.g_01463
OG0001359	Prbi.g_00933	Prbh.g_00856
OG0001361	Prbi.g_01223	Prbh.g_01264
OG0001362	Prbi.g_01605	Prbh.g_00113
OG0001363	Prbi.g_01607	Prbh.g_00115
OG0001364	Prbi.g_01965	Prbh.g_01614
OG0001365	Prbi.g_02056	Prbh.g_01531
OG0001369	Prbi.g_01522, Prbi.g_00099	Prbh.g_00691
OG0001371	Prbi.g_00682	Prbh.g_00913
OG0001372	Prbi.g_00799	Prbh.g_01897
OG0001375	Prbi.g_00931	Prbh.g_00854
OG0001379	Prbi.g_01385	Prbh.g_01367
OG0001380	Prbi.g_01427	Prbh.g_01341
OG0001381	Prbi.g_01433	Prbh.g_01308
OG0001382	Prbi.g_01699	Prbh.g_01343
OG0001394	Prbi.g_00966	Prbh.g_00893
OG0001397	Prbi.g_01606	Prbh.g_00114
OG0001402	Prbi.g_00808	Prbh.g_01458
OG0001403	Prbi.g_00030	Prbh.g_00750
OG0001404	Prbi.g_00075	Prbh.g_00714
OG0001405	Prbi.g_00350	Prbh.g_00453
OG0001407	Prbi.g_01109	Prbh.g_01345
OG0001409	Prbi.g_01214	Prbh.g_01274
OG0001410	Prbi.g_01423	Prbh.g_01937
OG0001411	Prbi.g_01491	Prbh.g_00055
OG0001414	Prbi.g_00253	Prbh.g_00551
OG0001415	Prbi.g_00255	Prbh.g_00549
OG0001418	Prbi.g_00687	Prbh.g_00919
OG0001421	Prbi.g_01681	Prbh.g_00189
OG0001423	Prbi.g_01567, Prbi.g_02024	Prbh.g_01940
OG0001424	Prbi.g_00936	Prbh.g_00825
OG0001425	Prbi.g_02066	Prbh.g_01521
OG0001429	Prbi.g_00836	Prbh.g_01055
OG0001430	Prbi.g_01356	Prbh.g_01340
OG0001431	Prbi.g_01360	Prbh.g_01329, Prbh.g_00773
OG0001435	Prbi.g_00947	Prbh.g_00874
OG0001437	Prbi.g_00254	Prbh.g_00550
OG0001441	Prbi.g_00524	Prbh.g_00308
OG0001446	Prbi.g_00086	Prbh.g_01878
OG0001448	Prbi.g_00391	Prbh.g_00375
OG0001450	Prbi.g_00690	Prbh.g_00922
OG0001451	Prbi.g_00908	Prbh.g_01020
OG0001453	Prbi.g_01031	Prbh.g_01927
OG0001455	Prbi.g_01163	Prbh.g_01334
OG0001460	Prbi.g_01303	Prbh.g_01791
OG0001461	Prbi.g_01545	Prbh.g_01839
OG0001463	Prbi.g_00310	Prbh.g_00492
OG0001464	Prbi.g_00353	Prbh.g_00445
OG0001465	Prbi.g_00706	Prbh.g_00941
OG0001466	Prbi.g_00780	Prbh.g_00775
OG0001467	Prbi.g_00826	Prbh.g_00007
OG0001468	Prbi.g_01100	Prbh.g_00846
OG0001472	Prbi.g_01683	Prbh.g_00802
OG0001481	Prbi.g_00397	Prbh.g_01356
OG0001484	Prbi.g_01369	Prbh.g_00200
OG0001485	Prbi.g_01725	Prbh.g_01860
OG0001486	Prbi.g_01205	Prbh.g_01285
OG0001490	Prbi.g_00048	Prbh.g_01826
OG0001491	Prbi.g_00832	Prbh.g_01048
OG0001494	Prbi.g_01480	Prbh.g_01912
OG0001494	Prbi.g_01512	Prbh.g_00068
OG0001495	Prbi.g_01871	Prbh.g_01693
OG0001500	Prbi.g_00287	Prbh.g_00516
OG0001501	Prbi.g_00709	Prbh.g_00864
OG0001503	Prbi.g_01181	Prbh.g_00834
OG0001505	Prbi.g_01509	Prbh.g_00063
OG0001506	Prbi.g_01631	Prbh.g_00144
OG0001521	Prbi.g_00791	Prbh.g_01046
OG0001522	Prbi.g_00880	Prbh.g_00986
OG0001523	Prbi.g_01178	Prbh.g_01863
OG0001524	Prbi.g_01179	Prbh.g_01862
OG0001526	Prbi.g_01278	Prbh.g_00726
OG0001552	Prbi.g_01271	Prbh.g_00191
OG0001557	Prbi.g_00967	Prbh.g_00894
OG0001566	Prbi.g_00679	Prbh.g_00910
OG0001569	Prbi.g_01137	Prbh.g_00769
OG0001571	Prbi.g_01159	Prbh.g_00792
OG0001581	Prbi.g_00168	Prbh.g_01389
OG0001583	Prbi.g_00831	Prbh.g_01047
OG0001584	Prbi.g_00982	Prbh.g_01175
OG0001586	Prbi.g_01464	Prbh.g_01913
OG0001587	Prbi.g_01846	Prbh.g_01722
OG0001595	Prbi.g_00074	Prbh.g_00716
OG0001596	Prbi.g_00082	Prbh.g_00707
OG0001597	Prbi.g_00386	Prbh.g_00140
OG0001598	Prbi.g_00427	Prbh.g_00932
OG0001599	Prbi.g_00462	Prbh.g_00368
OG0001600	Prbi.g_00514	Prbh.g_00319
OG0001601	Prbi.g_00677	Prbh.g_00908
OG0001603	Prbi.g_00833	Prbh.g_01050
OG0001604	Prbi.g_00959	Prbh.g_00886
OG0001606	Prbi.g_01116	Prbh.g_00842
OG0001607	Prbi.g_01180	Prbh.g_01905
OG0001608	Prbi.g_01430	Prbh.g_01139
OG0001609	Prbi.g_01629	Prbh.g_00142
OG0001610	Prbi.g_01632	Prbh.g_00145
OG0001611	Prbi.g_01693	Prbh.g_01851
OG0001612	Prbi.g_01726	Prbh.g_01820
OG0001613	Prbi.g_01957	Prbh.g_01622
OG0001629	Prbi.g_00803	Prbh.g_00804
OG0001630	Prbi.g_00940	Prbh.g_00862
OG0001631	Prbi.g_01105	Prbh.g_00794
OG0001649	Prbi.g_01107	Prbh.g_00839
OG0001662	Prbi.g_01147	Prbh.g_01906
OG0001663	Prbi.g_01190	Prbh.g_01301
OG0001664	Prbi.g_01770, Prbi.g_01317	Prbh.g_01353
OG0001665	Prbi.g_01320, Prbi.g_01767	Prbh.g_01309
OG0001685	Prbi.g_00910	Prbh.g_01440
OG0001686	Prbi.g_01053	Prbh.g_01322
OG0001687	Prbi.g_01099	Prbh.g_00369
OG0001689	Prbi.g_02003	Prbh.g_01571
OG0001696	Prbi.g_00909	Prbh.g_01021
OG0001701	Prbi.g_01279	Prbh.g_00725
OG0001705	Prbi.g_00422	Prbh.g_01720
OG0001706	Prbi.g_01044	Prbh.g_00785
OG0001707	Prbi.g_01124	Prbh.g_01330
OG0001708	Prbi.g_01189	Prbh.g_01302
OG0001709	Prbi.g_01498	Prbh.g_00077
OG0001722	Prbi.g_00938	Prbh.g_00860
OG0001725	Prbi.g_00413	Prbh.g_00772
OG0001727	Prbi.g_01751	Prbh.g_00826, Prbh.g_01852
OG0001743	Prbi.g_01145	Prbh.g_01899
OG0001758	Prbi.g_01756	Prbh.g_01799
OG0001770	Prbi.g_01537	Prbh.g_01802
OG0001778	Prbi.g_01359	Prbh.g_00810
OG0001782	Prbi.g_00739	Prbh.g_01917
OG0001834	Prbi.g_01469	Prbh.g_00035
OG0001875	Prbi.g_01757	Prbh.g_01800
OG0001876	Prbi.g_01758	Prbh.g_01801
OG0001922	Prbi.g_01406	Prbh.g_00078
OG0001987	Prbi.g_01349, Prbi.g_02016	Prbh.g_01821
OG0001989	Prbi.g_01428	Prbh.g_01348
OG0001992	Prbi.g_00806	Prbh.g_01394
OG0002030	Prbi.g_01306, Prbi.g_00153, Prbi.g_01409	Prbh.g_01882
OG0002034	Prbi.g_01265	Prbh.g_01449
OG0002062	Prbi.g_01754	Prbh.g_00774
OG0002273	Prbi.g_01525, Prbi.g_00166	Prbh.g_01859
OG0002325	Prbi.g_01367	Prbh.g_00770
OG0002346	Prbi.g_01766, Prbi.g_01321	Prbh.g_01310
OG0002420	Prbi.g_01368	Prbh.g_01805
OG0002423	Prbi.g_01307	Prbh.g_01402
OG0002486	Prbi.g_00738	Prbh.g_01916
OG0002778	Prbi.g_00737	Prbh.g_01915
OG0003491	Prbi.g_01416	Prbh.g_01436
OG0003492	Prbi.g_00046	Prbh.g_01414, Prbh.g_01809
OG0003628	Prbi.g_01505	Prbh.g_00072
OG0004260	Prbi.g_00066	Prbh.g_01946
