Orthogroup	Prbi	Syaj
OG0001075	Prbi.g_00618	Syaj.g_01325
OG0001076	Prbi.g_00626	Syaj.g_01305
OG0001077	Prbi.g_00630	Syaj.g_01294
OG0001078	Prbi.g_00639	Syaj.g_01282
OG0001079	Prbi.g_00650	Syaj.g_01269
OG0001080	Prbi.g_00656	Syaj.g_01135
OG0001081	Prbi.g_00658	Syaj.g_00699
OG0001082	Prbi.g_00659	Syaj.g_00700
OG0001083	Prbi.g_00664	Syaj.g_00709
OG0001084	Prbi.g_00665	Syaj.g_00711
OG0001085	Prbi.g_00673	Syaj.g_00721
OG0001086	Prbi.g_00674	Syaj.g_00723
OG0001087	Prbi.g_00691	Syaj.g_00498
OG0001088	Prbi.g_00692	Syaj.g_00494
OG0001089	Prbi.g_00700	Syaj.g_00439
OG0001090	Prbi.g_00746	Syaj.g_00959
OG0001091	Prbi.g_00748	Syaj.g_00957
OG0001092	Prbi.g_00749	Syaj.g_00954
OG0001093	Prbi.g_00754	Syaj.g_00948
OG0001094	Prbi.g_00841	Syaj.g_01032
OG0001095	Prbi.g_00860	Syaj.g_01008
OG0001096	Prbi.g_00873	Syaj.g_00988
OG0001097	Prbi.g_00892	Syaj.g_00371
OG0001098	Prbi.g_00907	Syaj.g_01132
OG0001099	Prbi.g_00939	Syaj.g_01906
OG0001100	Prbi.g_00943	Syaj.g_00732
OG0001101	Prbi.g_00945	Syaj.g_00734
OG0001102	Prbi.g_00948	Syaj.g_00737
OG0001103	Prbi.g_00950	Syaj.g_00740
OG0001104	Prbi.g_00972	Syaj.g_01050
OG0001105	Prbi.g_00976	Syaj.g_01046
OG0001106	Prbi.g_01000	Syaj.g_00912
OG0001107	Prbi.g_01007	Syaj.g_00900
OG0001108	Prbi.g_01011	Syaj.g_00870
OG0001109	Prbi.g_01012	Syaj.g_00868
OG0001110	Prbi.g_01014	Syaj.g_00866
OG0001111	Prbi.g_01015	Syaj.g_00864
OG0001112	Prbi.g_01016	Syaj.g_00862
OG0001113	Prbi.g_01017	Syaj.g_00861
OG0001114	Prbi.g_01018	Syaj.g_00860
OG0001115	Prbi.g_01020	Syaj.g_00856
OG0001116	Prbi.g_01021	Syaj.g_00854
OG0001117	Prbi.g_01022	Syaj.g_00853
OG0001118	Prbi.g_01023	Syaj.g_00852
OG0001119	Prbi.g_01024	Syaj.g_00850
OG0001120	Prbi.g_01026	Syaj.g_00846
OG0001121	Prbi.g_01172, Prbi.g_01029	Syaj.g_00630
OG0001122	Prbi.g_01058	Syaj.g_00817
OG0001123	Prbi.g_01062	Syaj.g_00810
OG0001124	Prbi.g_01064	Syaj.g_00808
OG0001125	Prbi.g_01065	Syaj.g_00806
OG0001126	Prbi.g_01075	Syaj.g_00413
OG0001127	Prbi.g_01076	Syaj.g_00414
OG0001128	Prbi.g_01078	Syaj.g_00417
OG0001129	Prbi.g_01079	Syaj.g_00419
OG0001130	Prbi.g_01080	Syaj.g_00420
OG0001131	Prbi.g_01117	Syaj.g_01070
OG0001132	Prbi.g_01127	Syaj.g_01166
OG0001133	Prbi.g_01161	Syaj.g_01302
OG0001134	Prbi.g_01174	Syaj.g_00645
OG0001136	Prbi.g_01204	Syaj.g_00300
OG0001137	Prbi.g_01215	Syaj.g_00318
OG0001138	Prbi.g_01233	Syaj.g_00620
OG0001139	Prbi.g_01234	Syaj.g_00618
OG0001140	Prbi.g_01235	Syaj.g_00617
OG0001141	Prbi.g_01236	Syaj.g_00616
OG0001142	Prbi.g_01237	Syaj.g_00615
OG0001143	Prbi.g_01244	Syaj.g_00602
OG0001144	Prbi.g_01249	Syaj.g_00588
OG0001145	Prbi.g_01383	Syaj.g_00276
OG0001146	Prbi.g_01395	Syaj.g_01518
OG0001147	Prbi.g_01425	Syaj.g_01438
OG0001148	Prbi.g_01441	Syaj.g_00057
OG0001149	Prbi.g_01442	Syaj.g_00056
OG0001150	Prbi.g_01443	Syaj.g_00055
OG0001151	Prbi.g_01454	Syaj.g_00043
OG0001152	Prbi.g_01455	Syaj.g_00040
OG0001153	Prbi.g_01622	Syaj.g_01425
OG0001154	Prbi.g_01623	Syaj.g_01426
OG0001155	Prbi.g_01635	Syaj.g_01637
OG0001156	Prbi.g_01638	Syaj.g_01640
OG0001157	Prbi.g_01639	Syaj.g_01641
OG0001158	Prbi.g_01640	Syaj.g_01643
OG0001159	Prbi.g_01641	Syaj.g_01644
OG0001160	Prbi.g_01665	Syaj.g_01697
OG0001161	Prbi.g_01678	Syaj.g_02148
OG0001162	Prbi.g_01689	Syaj.g_00979
OG0001163	Prbi.g_01779	Syaj.g_01705
OG0001164	Prbi.g_01783	Syaj.g_01711
OG0001166	Prbi.g_01806	Syaj.g_01746
OG0001167	Prbi.g_01823	Syaj.g_01592
OG0001168	Prbi.g_01825	Syaj.g_01594
OG0001169	Prbi.g_01827	Syaj.g_01596
OG0001170	Prbi.g_01829	Syaj.g_01597
OG0001171	Prbi.g_01838	Syaj.g_01607
OG0001172	Prbi.g_01851	Syaj.g_02641
OG0001173	Prbi.g_01852	Syaj.g_02642
OG0001174	Prbi.g_01860	Syaj.g_02650
OG0001175	Prbi.g_01861	Syaj.g_02651
OG0001176	Prbi.g_01869	Syaj.g_02688
OG0001177	Prbi.g_01872	Syaj.g_02685
OG0001178	Prbi.g_01877	Syaj.g_01726
OG0001179	Prbi.g_01922	Syaj.g_02719
OG0001180	Prbi.g_01944	Syaj.g_02744
OG0001181	Prbi.g_01948	Syaj.g_02748
OG0001182	Prbi.g_01955	Syaj.g_02757
OG0001183	Prbi.g_01959	Syaj.g_02762
OG0001184	Prbi.g_01975	Syaj.g_02449
OG0001185	Prbi.g_01989	Syaj.g_02423
OG0001186	Prbi.g_02012	Syaj.g_02339
OG0001187	Prbi.g_02028	Syaj.g_02369
OG0001188	Prbi.g_02031	Syaj.g_02336
OG0001189	Prbi.g_02048	Syaj.g_02318
OG0001190	Prbi.g_02052	Syaj.g_02111
OG0001191	Prbi.g_02062	Syaj.g_02128
OG0001192	Prbi.g_02067	Syaj.g_02138
OG0001193	Prbi.g_02077	Syaj.g_02178
OG0001194	Prbi.g_02078	Syaj.g_02180
OG0001195	Prbi.g_02079	Syaj.g_02181
OG0001196	Prbi.g_02092	Syaj.g_02244
OG0001197	Prbi.g_02093	Syaj.g_02246
OG0001198	Prbi.g_02100	Syaj.g_02259
OG0001199	Prbi.g_00081	Syaj.g_01825
OG0001200	Prbi.g_00083	Syaj.g_01827
OG0001201	Prbi.g_00115	Syaj.g_01888
OG0001202	Prbi.g_00223	Syaj.g_02032
OG0001203	Prbi.g_00262	Syaj.g_02877
OG0001204	Prbi.g_00267	Syaj.g_02621
OG0001205	Prbi.g_00446	Syaj.g_01545
OG0001206	Prbi.g_00464	Syaj.g_01484
OG0001207	Prbi.g_00480	Syaj.g_00061
OG0001208	Prbi.g_00485	Syaj.g_00074
OG0001209	Prbi.g_00538	Syaj.g_00147
OG0001210	Prbi.g_00543	Syaj.g_00158
OG0001211	Prbi.g_00553	Syaj.g_00184
OG0001212	Prbi.g_00598	Syaj.g_00246
OG0001214	Prbi.g_00640	Syaj.g_01281
OG0001215	Prbi.g_00693	Syaj.g_00492
OG0001216	Prbi.g_00747	Syaj.g_00958
OG0001218	Prbi.g_00800	Syaj.g_01434
OG0001219	Prbi.g_00835	Syaj.g_00782
OG0001220	Prbi.g_00899	Syaj.g_00345
OG0001221	Prbi.g_00962	Syaj.g_01067
OG0001222	Prbi.g_01001	Syaj.g_00911
OG0001223	Prbi.g_01027	Syaj.g_00844
OG0001224	Prbi.g_01082	Syaj.g_00423
OG0001225	Prbi.g_01084	Syaj.g_00425
OG0001227	Prbi.g_01130	Syaj.g_02152
OG0001228	Prbi.g_01252	Syaj.g_01565
OG0001229	Prbi.g_01437	Syaj.g_00451
OG0001231	Prbi.g_01687	Syaj.g_02279
OG0001232	Prbi.g_01810	Syaj.g_01757
OG0001233	Prbi.g_01830	Syaj.g_01598
OG0001234	Prbi.g_01864	Syaj.g_02655
OG0001235	Prbi.g_01874	Syaj.g_02679
OG0001236	Prbi.g_01972	Syaj.g_02453
OG0001237	Prbi.g_01976	Syaj.g_02447
OG0001239	Prbi.g_00078	Syaj.g_01822
OG0001240	Prbi.g_00100	Syaj.g_01871
OG0001242	Prbi.g_00127	Syaj.g_01913
OG0001243	Prbi.g_00133	Syaj.g_01926
OG0001244	Prbi.g_00149	Syaj.g_01960
OG0001246	Prbi.g_00507	Syaj.g_00100
OG0001247	Prbi.g_00686	Syaj.g_00973
OG0001248	Prbi.g_00688	Syaj.g_00978
OG0001250	Prbi.g_00888	Syaj.g_00375
OG0001251	Prbi.g_00935	Syaj.g_02187
OG0001252	Prbi.g_01077	Syaj.g_00416
OG0001253	Prbi.g_01131	Syaj.g_01165
OG0001254	Prbi.g_01176	Syaj.g_00646
OG0001256	Prbi.g_01680	Syaj.g_01704
OG0001257	Prbi.g_01686	Syaj.g_01342
OG0001258	Prbi.g_01784	Syaj.g_01714
OG0001260	Prbi.g_01844	Syaj.g_01617
OG0001261	Prbi.g_01930	Syaj.g_02728
OG0001262	Prbi.g_02046	Syaj.g_02320
OG0001263	Prbi.g_00136	Syaj.g_01929
OG0001265	Prbi.g_00126	Syaj.g_01911
OG0001266	Prbi.g_00227	Syaj.g_02036
OG0001267	Prbi.g_00304	Syaj.g_02565
OG0001268	Prbi.g_00363	Syaj.g_02811
OG0001270	Prbi.g_00435	Syaj.g_01558
OG0001271	Prbi.g_00475	Syaj.g_01447
OG0001272	Prbi.g_00489	Syaj.g_00078
OG0001273	Prbi.g_00634	Syaj.g_01288
OG0001274	Prbi.g_00707	Syaj.g_02077
OG0001275	Prbi.g_01037	Syaj.g_00827
OG0001276	Prbi.g_01061	Syaj.g_00811
OG0001277	Prbi.g_01119	Syaj.g_02227
OG0001278	Prbi.g_01257	Syaj.g_00575
OG0001279	Prbi.g_01332	Syaj.g_01356
OG0001280	Prbi.g_01390	Syaj.g_01508
OG0001281	Prbi.g_01396	Syaj.g_01519
OG0001282	Prbi.g_01440	Syaj.g_00058
OG0001283	Prbi.g_01459	Syaj.g_02238
OG0001284	Prbi.g_01660	Syaj.g_01688
OG0001285	Prbi.g_01813	Syaj.g_01170
OG0001286	Prbi.g_01942	Syaj.g_02742
OG0001287	Prbi.g_01996	Syaj.g_02415
OG0001288	Prbi.g_02005	Syaj.g_02394
OG0001289	Prbi.g_00094	Syaj.g_01845
OG0001290	Prbi.g_00107	Syaj.g_01880
OG0001291	Prbi.g_00143	Syaj.g_01939
OG0001292	Prbi.g_00272	Syaj.g_02616
OG0001293	Prbi.g_00285	Syaj.g_02594
OG0001294	Prbi.g_00402	Syaj.g_00722
OG0001295	Prbi.g_00469	Syaj.g_00161
OG0001296	Prbi.g_00512	Syaj.g_00106
OG0001297	Prbi.g_00517	Syaj.g_00110
OG0001298	Prbi.g_00579	Syaj.g_00221
OG0001299	Prbi.g_00669	Syaj.g_00716
OG0001300	Prbi.g_00696	Syaj.g_00479
OG0001301	Prbi.g_00699	Syaj.g_00440
OG0001302	Prbi.g_00834	Syaj.g_01251
OG0001303	Prbi.g_01041	Syaj.g_00784
OG0001304	Prbi.g_01071	Syaj.g_00795
OG0001305	Prbi.g_01090	Syaj.g_00433
OG0001306	Prbi.g_01193	Syaj.g_00285
OG0001307	Prbi.g_01422	Syaj.g_02672
OG0001309	Prbi.g_01684	Syaj.g_00116
OG0001310	Prbi.g_01799	Syaj.g_01735
OG0001311	Prbi.g_01063	Syaj.g_00809
OG0001312	Prbi.g_00990	Syaj.g_00931
OG0001314	Prbi.g_00723, Prbi.g_00783	Syaj.g_00524, Syaj.g_01091
OG0001315	Prbi.g_00068	Syaj.g_02760
OG0001316	Prbi.g_00148	Syaj.g_01946
OG0001317	Prbi.g_00258	Syaj.g_02857
OG0001319	Prbi.g_00296	Syaj.g_02576
OG0001321	Prbi.g_00452	Syaj.g_01528
OG0001322	Prbi.g_00453	Syaj.g_01527
OG0001323	Prbi.g_00522	Syaj.g_00119
OG0001324	Prbi.g_00697	Syaj.g_00478
OG0001325	Prbi.g_00750	Syaj.g_00953
OG0001326	Prbi.g_00923	Syaj.g_02196
OG0001327	Prbi.g_01102	Syaj.g_00729
OG0001328	Prbi.g_01129	Syaj.g_00764
OG0001329	Prbi.g_01169	Syaj.g_00028
OG0001330	Prbi.g_01362	Syaj.g_01501
OG0001332	Prbi.g_01633	Syaj.g_01631
OG0001333	Prbi.g_01824	Syaj.g_01593
OG0001334	Prbi.g_01962	Syaj.g_02770
OG0001335	Prbi.g_01963	Syaj.g_02771
OG0001336	Prbi.g_02089	Syaj.g_02239
OG0001339	Prbi.g_00110	Syaj.g_01883
OG0001340	Prbi.g_00352	Syaj.g_02787
OG0001341	Prbi.g_00790	Syaj.g_00449
OG0001343	Prbi.g_00932	Syaj.g_02184
OG0001344	Prbi.g_01211	Syaj.g_00307
OG0001345	Prbi.g_01226	Syaj.g_00337
OG0001346	Prbi.g_01392	Syaj.g_01512
OG0001348	Prbi.g_01707	Syaj.g_00393
OG0001349	Prbi.g_01590	Syaj.g_01763
OG0001350	Prbi.g_01748	Syaj.g_02876
OG0001351	Prbi.g_00455	Syaj.g_00272
OG0001352	Prbi.g_00683	Syaj.g_00136
OG0001353	Prbi.g_00879	Syaj.g_00386
OG0001354	Prbi.g_01019	Syaj.g_00857
OG0001355	Prbi.g_01724	Syaj.g_01244
OG0001358	Prbi.g_00622	Syaj.g_01309
OG0001359	Prbi.g_00933	Syaj.g_02183
OG0001360	Prbi.g_01132	Syaj.g_00340
OG0001361	Prbi.g_01223	Syaj.g_00334
OG0001362	Prbi.g_01605	Syaj.g_01396
OG0001363	Prbi.g_01607	Syaj.g_01398
OG0001364	Prbi.g_01965	Syaj.g_02473
OG0001369	Prbi.g_01522, Prbi.g_00099	Syaj.g_01870
OG0001370	Prbi.g_00461	Syaj.g_01171, Syaj.g_01672, Syaj.g_01252
OG0001373	Prbi.g_00922	Syaj.g_02195
OG0001374	Prbi.g_00930	Syaj.g_02203
OG0001375	Prbi.g_00931	Syaj.g_02185
OG0001376	Prbi.g_01096	Syaj.g_02140
OG0001377	Prbi.g_01097	Syaj.g_02139
OG0001378	Prbi.g_01141	Syaj.g_01559
OG0001379	Prbi.g_01385	Syaj.g_01503
OG0001381	Prbi.g_01433	Syaj.g_00405, Syaj.g_02663
OG0001382	Prbi.g_01699	Syaj.g_00685
OG0001385	Prbi.g_00919	Syaj.g_02192
OG0001386	Prbi.g_00920	Syaj.g_02193
OG0001387	Prbi.g_00921	Syaj.g_02194
OG0001388	Prbi.g_00924	Syaj.g_02197
OG0001389	Prbi.g_00925	Syaj.g_02198
OG0001390	Prbi.g_00926	Syaj.g_02199
OG0001391	Prbi.g_00927	Syaj.g_02200
OG0001392	Prbi.g_00928	Syaj.g_02201
OG0001393	Prbi.g_00929	Syaj.g_02202
OG0001394	Prbi.g_00966	Syaj.g_01059
OG0001395	Prbi.g_01073	Syaj.g_00935
OG0001397	Prbi.g_01606	Syaj.g_01397
OG0001402	Prbi.g_00808	Syaj.g_01304
OG0001403	Prbi.g_00030	Syaj.g_02297
OG0001404	Prbi.g_00075	Syaj.g_01817
OG0001405	Prbi.g_00350	Syaj.g_02773
OG0001406	Prbi.g_01095	Syaj.g_02141
OG0001407	Prbi.g_01109	Syaj.g_00137
OG0001408	Prbi.g_01114	Syaj.g_00561
OG0001410	Prbi.g_01423	Syaj.g_02673
OG0001413	Prbi.g_01675	Syaj.g_01241
OG0001414	Prbi.g_00253	Syaj.g_02664
OG0001416	Prbi.g_00460	Syaj.g_01516
OG0001417	Prbi.g_00471	Syaj.g_00858
OG0001419	Prbi.g_01110	Syaj.g_00138
OG0001420	Prbi.g_01150	Syaj.g_00131
OG0001421	Prbi.g_01681	Syaj.g_01235, Syaj.g_01167
OG0001425	Prbi.g_02066	Syaj.g_02137
OG0001428	Prbi.g_00196	Syaj.g_01993
OG0001430	Prbi.g_01356	Syaj.g_02104
OG0001432	Prbi.g_01673	Syaj.g_00509
OG0001435	Prbi.g_00947	Syaj.g_00736
OG0001438	Prbi.g_00317	Syaj.g_02550
OG0001439	Prbi.g_00331	Syaj.g_02520
OG0001446	Prbi.g_00086	Syaj.g_00527
OG0001447	Prbi.g_00134	Syaj.g_01927
OG0001448	Prbi.g_00391	Syaj.g_01813
OG0001449	Prbi.g_00421	Syaj.g_02625
OG0001452	Prbi.g_00937	Syaj.g_02607
OG0001453	Prbi.g_01031	Syaj.g_00838
OG0001454	Prbi.g_01125	Syaj.g_01231
OG0001456	Prbi.g_01184	Syaj.g_02205
OG0001457	Prbi.g_01185	Syaj.g_02206
OG0001458	Prbi.g_01186	Syaj.g_02207
OG0001459	Prbi.g_01344	Syaj.g_00653
OG0001462	Prbi.g_00034	Syaj.g_02304
OG0001463	Prbi.g_00310	Syaj.g_00403
OG0001464	Prbi.g_00353	Syaj.g_02788
OG0001465	Prbi.g_00706	Syaj.g_00968
OG0001471	Prbi.g_01676	Syaj.g_02526
OG0001473	Prbi.g_02013	Syaj.g_01255
OG0001474	Prbi.g_00364	Syaj.g_02812
OG0001475	Prbi.g_01472	Syaj.g_01569
OG0001479	Prbi.g_00361	Syaj.g_02809
OG0001480	Prbi.g_00393	Syaj.g_00343
OG0001482	Prbi.g_00458	Syaj.g_00848
OG0001492	Prbi.g_01254	Syaj.g_00578
OG0001493	Prbi.g_01262	Syaj.g_00569
OG0001494	Prbi.g_01512	Syaj.g_02353
OG0001499	Prbi.g_00067	Syaj.g_01211
OG0001502	Prbi.g_00817	Syaj.g_00351
OG0001504	Prbi.g_01345	Syaj.g_00652
OG0001505	Prbi.g_01509	Syaj.g_02359
OG0001508	Prbi.g_01473	Syaj.g_01566
OG0001513	Prbi.g_01761	Syaj.g_02690
OG0001520	Prbi.g_00416	Syaj.g_00206
OG0001522	Prbi.g_00880	Syaj.g_00385
OG0001523	Prbi.g_01178	Syaj.g_00673
OG0001524	Prbi.g_01179	Syaj.g_00672
OG0001546	Prbi.g_00527	Syaj.g_00124
OG0001547	Prbi.g_00819	Syaj.g_01106
OG0001548	Prbi.g_00823	Syaj.g_01222
OG0001551	Prbi.g_01183	Syaj.g_00395
OG0001554	Prbi.g_01682	Syaj.g_02109
OG0001557	Prbi.g_00967	Syaj.g_01058
OG0001564	Prbi.g_01485	Syaj.g_00657
OG0001567	Prbi.g_00818	Syaj.g_01108
OG0001568	Prbi.g_00820	Syaj.g_01104
OG0001570	Prbi.g_01152	Syaj.g_01124
OG0001572	Prbi.g_01326	Syaj.g_00522
OG0001582	Prbi.g_00470	Syaj.g_01215
OG0001585	Prbi.g_01336	Syaj.g_01778
OG0001602	Prbi.g_00705	Syaj.g_00969
OG0001625	Prbi.g_00282	Syaj.g_02600
OG0001627	Prbi.g_00797	Syaj.g_01633
OG0001633	Prbi.g_01436	Syaj.g_01347
OG0001647	Prbi.g_00297	Syaj.g_02574
OG0001695	Prbi.g_01299, Prbi.g_01550	Syaj.g_02223
OG0001740	Prbi.g_01298, Prbi.g_01551	Syaj.g_02224
OG0001758	Prbi.g_01756	Syaj.g_00665
OG0001770	Prbi.g_01537	Syaj.g_02409
OG0001782	Prbi.g_00739	Syaj.g_02355
OG0001995	Prbi.g_01411	Syaj.g_00503
OG0002020	Prbi.g_01297, Prbi.g_01552	Syaj.g_02220
OG0002021	Prbi.g_01295, Prbi.g_01554	Syaj.g_02219
OG0002022	Prbi.g_01294, Prbi.g_01555	Syaj.g_02217
OG0002023	Prbi.g_01293, Prbi.g_01556	Syaj.g_02216
OG0002024	Prbi.g_01289, Prbi.g_01560	Syaj.g_02211
OG0002054	Prbi.g_01288, Prbi.g_01561	Syaj.g_02210
OG0002055	Prbi.g_01291, Prbi.g_01558	Syaj.g_02213
OG0002132	Prbi.g_01292, Prbi.g_01557	Syaj.g_02214
OG0002133	Prbi.g_01290, Prbi.g_01559	Syaj.g_02212
OG0002178	Prbi.g_01286, Prbi.g_01563	Syaj.g_02215
OG0002249	Prbi.g_00732	Syaj.g_00550
OG0002380	Prbi.g_00425	Syaj.g_01781
OG0002631	Prbi.g_01889	Syaj.g_01855
OG0002898	Prbi.g_01771, Prbi.g_01272	Syaj.g_01094
OG0003248	Prbi.g_02018	Syaj.g_01112
OG0003780	Prbi.g_01507	Syaj.g_02358
OG0003781	Prbi.g_01506	Syaj.g_02356
OG0003813	Prbi.g_01310	Syaj.g_02361
OG0005700	Prbi.g_00038	Syaj.g_01853
