Orthogroup	Praa	Praz
OG0001148	Praa.g_01802	Praz.g_00236
OG0001149	Praa.g_01804	Praz.g_00234
OG0001150	Praa.g_01805	Praz.g_00233
OG0001151	Praa.g_01807	Praz.g_00231
OG0001152	Praa.g_01808	Praz.g_00230
OG0001153	Praa.g_01809	Praz.g_00229
OG0001154	Praa.g_01811	Praz.g_00227
OG0001155	Praa.g_01813	Praz.g_00225
OG0001156	Praa.g_01815	Praz.g_00223
OG0001157	Praa.g_01816	Praz.g_00222
OG0001158	Praa.g_01818	Praz.g_00220
OG0001159	Praa.g_01819	Praz.g_00219
OG0001160	Praa.g_01820	Praz.g_00218
OG0001161	Praa.g_01821	Praz.g_00217
OG0001162	Praa.g_01822	Praz.g_00216
OG0001163	Praa.g_01823	Praz.g_00215
OG0001164	Praa.g_01824	Praz.g_00214
OG0001165	Praa.g_01825	Praz.g_00213
OG0001166	Praa.g_01826	Praz.g_00212
OG0001167	Praa.g_01827	Praz.g_00211
OG0001168	Praa.g_01828	Praz.g_00210
OG0001169	Praa.g_01829	Praz.g_00209
OG0001170	Praa.g_01830	Praz.g_00207
OG0001171	Praa.g_01831	Praz.g_00206
OG0001172	Praa.g_01833	Praz.g_00204
OG0001173	Praa.g_01835	Praz.g_00202
OG0001174	Praa.g_01836	Praz.g_00201
OG0001175	Praa.g_01837	Praz.g_00200
OG0001176	Praa.g_01838	Praz.g_00199
OG0001177	Praa.g_01840	Praz.g_00197
OG0001178	Praa.g_01843	Praz.g_00194
OG0001179	Praa.g_01844	Praz.g_00193
OG0001180	Praa.g_01845	Praz.g_00192
OG0001181	Praa.g_01846	Praz.g_00191
OG0001182	Praa.g_01847	Praz.g_00190
OG0001183	Praa.g_01848	Praz.g_00189
OG0001184	Praa.g_01850	Praz.g_00187
OG0001185	Praa.g_01853	Praz.g_00184
OG0001186	Praa.g_01854	Praz.g_00183
OG0001187	Praa.g_01856	Praz.g_00181
OG0001188	Praa.g_01857	Praz.g_00180
OG0001189	Praa.g_01858	Praz.g_00179
OG0001190	Praa.g_01859	Praz.g_00178
OG0001191	Praa.g_01860	Praz.g_00177
OG0001192	Praa.g_01861	Praz.g_00176
OG0001193	Praa.g_01862	Praz.g_00175
OG0001194	Praa.g_01863	Praz.g_00174
OG0001195	Praa.g_01864	Praz.g_00173
OG0001196	Praa.g_01865	Praz.g_00172
OG0001197	Praa.g_01866	Praz.g_00171
OG0001198	Praa.g_01867	Praz.g_00170
OG0001199	Praa.g_01868	Praz.g_00169
OG0001200	Praa.g_01869	Praz.g_00168
OG0001201	Praa.g_01870	Praz.g_00167
OG0001202	Praa.g_01871	Praz.g_00166
OG0001203	Praa.g_01873	Praz.g_00164
OG0001204	Praa.g_01875	Praz.g_00162
OG0001205	Praa.g_01876	Praz.g_00161
OG0001206	Praa.g_01877	Praz.g_00160
OG0001207	Praa.g_01878	Praz.g_00159
OG0001208	Praa.g_01879	Praz.g_00158
OG0001209	Praa.g_01880	Praz.g_00157
OG0001210	Praa.g_01881	Praz.g_00156
OG0001211	Praa.g_01882	Praz.g_00155
OG0001212	Praa.g_01883	Praz.g_00154
OG0001213	Praa.g_01884	Praz.g_00153
OG0001214	Praa.g_01886	Praz.g_00151
OG0001215	Praa.g_01887	Praz.g_00150
OG0001216	Praa.g_01888	Praz.g_00149
OG0001217	Praa.g_01889	Praz.g_00148
OG0001218	Praa.g_01890	Praz.g_00147
OG0001219	Praa.g_01892	Praz.g_00144
OG0001220	Praa.g_01893	Praz.g_00143
OG0001221	Praa.g_01896	Praz.g_00140
OG0001222	Praa.g_01897	Praz.g_00139
OG0001223	Praa.g_01898	Praz.g_00138
OG0001224	Praa.g_01899	Praz.g_00137
OG0001225	Praa.g_01900	Praz.g_00136
OG0001226	Praa.g_01901	Praz.g_00135
OG0001227	Praa.g_01902	Praz.g_00134
OG0001228	Praa.g_01903	Praz.g_00133
OG0001229	Praa.g_01904	Praz.g_00132
OG0001230	Praa.g_01905	Praz.g_00131
OG0001231	Praa.g_01906	Praz.g_00130
OG0001232	Praa.g_01907	Praz.g_00129
OG0001233	Praa.g_01908	Praz.g_00128
OG0001234	Praa.g_01909	Praz.g_00127
OG0001235	Praa.g_01910	Praz.g_00126
OG0001236	Praa.g_01912	Praz.g_00124
OG0001237	Praa.g_01913	Praz.g_00123
OG0001238	Praa.g_01915	Praz.g_00121
OG0001239	Praa.g_01916	Praz.g_00120
OG0001240	Praa.g_01917	Praz.g_00119
OG0001241	Praa.g_01919	Praz.g_00117
OG0001242	Praa.g_01920	Praz.g_00357
OG0001243	Praa.g_01921	Praz.g_00358
OG0001244	Praa.g_01922	Praz.g_00359
OG0001245	Praa.g_01923	Praz.g_00360
OG0001246	Praa.g_01924	Praz.g_00361
OG0001247	Praa.g_01925	Praz.g_00362
OG0001248	Praa.g_01926	Praz.g_00363
OG0001249	Praa.g_01927	Praz.g_00364
OG0001250	Praa.g_01928	Praz.g_00365
OG0001251	Praa.g_00092	Praz.g_00452
OG0001252	Praa.g_00138	Praz.g_00498
OG0001253	Praa.g_00150	Praz.g_00510
OG0001254	Praa.g_00281	Praz.g_00639
OG0001255	Praa.g_00333	Praz.g_00690
OG0001256	Praa.g_01288	Praz.g_01207
OG0001257	Praa.g_00482	Praz.g_01846
OG0001258	Praa.g_00498	Praz.g_01830
OG0001259	Praa.g_00590	Praz.g_01740
OG0001260	Praa.g_00750	Praz.g_01568
OG0001261	Praa.g_00839	Praz.g_01477
OG0001262	Praa.g_00855	Praz.g_01461
OG0001263	Praa.g_00876	Praz.g_01440
OG0001264	Praa.g_00906	Praz.g_01409
OG0001265	Praa.g_01015	Praz.g_01301
OG0001266	Praa.g_01064	Praz.g_00090
OG0001267	Praa.g_01144	Praz.g_00008
OG0001268	Praa.g_01157	Praz.g_00758
OG0001269	Praa.g_01349	Praz.g_01156
OG0001270	Praa.g_01516	Praz.g_01001
OG0001271	Praa.g_01527	Praz.g_00990
OG0001272	Praa.g_01570	Praz.g_00948
OG0001273	Praa.g_01571	Praz.g_00947
OG0001274	Praa.g_01576	Praz.g_00942
OG0001275	Praa.g_01593	Praz.g_00925, Praz.g_00924
OG0001276	Praa.g_01605	Praz.g_00914
OG0001277	Praa.g_01618	Praz.g_00903
OG0001278	Praa.g_01627	Praz.g_00885
OG0001279	Praa.g_01631	Praz.g_00881
OG0001280	Praa.g_01634	Praz.g_00878
OG0001281	Praa.g_01702	Praz.g_00332
OG0001282	Praa.g_01727	Praz.g_00307
OG0001283	Praa.g_01814	Praz.g_00224
OG0001284	Praa.g_01842	Praz.g_00195
OG0001285	Praa.g_01874	Praz.g_00163
OG0001286	Praa.g_01918	Praz.g_00118
OG0001290	Praa.g_00030	Praz.g_00395
OG0001291	Praa.g_00071	Praz.g_00431
OG0001292	Praa.g_00074	Praz.g_00434
OG0001293	Praa.g_00076	Praz.g_00436
OG0001294	Praa.g_00093	Praz.g_00453
OG0001295	Praa.g_00119	Praz.g_00479
OG0001296	Praa.g_00125	Praz.g_00485
OG0001297	Praa.g_00199	Praz.g_00559
OG0001298	Praa.g_00243	Praz.g_00603
OG0001299	Praa.g_00252	Praz.g_00612
OG0001300	Praa.g_00372	Praz.g_00801
OG0001301	Praa.g_00637	Praz.g_01693
OG0001302	Praa.g_00754	Praz.g_01564
OG0001303	Praa.g_00758	Praz.g_01560
OG0001304	Praa.g_01030	Praz.g_01285
OG0001305	Praa.g_01035	Praz.g_01280
OG0001306	Praa.g_01072	Praz.g_00098
OG0001307	Praa.g_01082	Praz.g_00107
OG0001308	Praa.g_01107	Praz.g_00048
OG0001309	Praa.g_01109	Praz.g_00046
OG0001310	Praa.g_01120	Praz.g_00035
OG0001311	Praa.g_01187	Praz.g_00726
OG0001312	Praa.g_01350	Praz.g_01155
OG0001313	Praa.g_01574	Praz.g_00944
OG0001314	Praa.g_01658	Praz.g_00854
OG0001315	Praa.g_01694	Praz.g_00820
OG0001316	Praa.g_01810	Praz.g_00228
OG0001318	Praa.g_00141	Praz.g_00501
OG0001319	Praa.g_00238	Praz.g_00598
OG0001320	Praa.g_00467	Praz.g_01861
OG0001321	Praa.g_00760	Praz.g_01558
OG0001322	Praa.g_00783	Praz.g_01531
OG0001323	Praa.g_01055	Praz.g_00082
OG0001324	Praa.g_01090	Praz.g_00115
OG0001325	Praa.g_01113	Praz.g_00042
OG0001326	Praa.g_01287	Praz.g_01208
OG0001327	Praa.g_01289	Praz.g_01206
OG0001328	Praa.g_01323	Praz.g_01175
OG0001329	Praa.g_01386	Praz.g_01119
OG0001330	Praa.g_01567	Praz.g_00951
OG0001331	Praa.g_01632	Praz.g_00880
OG0001333	Praa.g_01779	Praz.g_00259
OG0001334	Praa.g_01834	Praz.g_00203
OG0001335	Praa.g_01872	Praz.g_00165
OG0001337	Praa.g_00118	Praz.g_00478
OG0001338	Praa.g_00144	Praz.g_00504
OG0001339	Praa.g_00203	Praz.g_00563
OG0001340	Praa.g_00248	Praz.g_00608
OG0001341	Praa.g_00261	Praz.g_00620
OG0001342	Praa.g_00280	Praz.g_00638
OG0001343	Praa.g_00339	Praz.g_00341
OG0001344	Praa.g_00377	Praz.g_00796
OG0001345	Praa.g_00434	Praz.g_01894
OG0001346	Praa.g_00472	Praz.g_01856
OG0001347	Praa.g_00486	Praz.g_01842
OG0001348	Praa.g_00504	Praz.g_01824
OG0001349	Praa.g_00509	Praz.g_01819
OG0001350	Praa.g_00514	Praz.g_01814
OG0001351	Praa.g_00577	Praz.g_01752
OG0001352	Praa.g_00682	Praz.g_01648
OG0001353	Praa.g_00703	Praz.g_01627
OG0001354	Praa.g_00786	Praz.g_01528
OG0001355	Praa.g_00845	Praz.g_01471
OG0001356	Praa.g_00890	Praz.g_01426
OG0001357	Praa.g_00992	Praz.g_01322
OG0001358	Praa.g_01014	Praz.g_01302
OG0001359	Praa.g_01131	Praz.g_00021
OG0001360	Praa.g_01132	Praz.g_00020
OG0001361	Praa.g_01209	Praz.g_00704
OG0001362	Praa.g_01257	Praz.g_01236
OG0001363	Praa.g_01396	Praz.g_01095
OG0001364	Praa.g_01547	Praz.g_00971
OG0001365	Praa.g_01698, Praa.g_01611	Praz.g_00337
OG0001366	Praa.g_01673	Praz.g_00840
OG0001367	Praa.g_01716	Praz.g_00318
OG0001368	Praa.g_01841	Praz.g_00196
OG0001371	Praa.g_00067	Praz.g_00427
OG0001372	Praa.g_00068	Praz.g_00428
OG0001373	Praa.g_00075	Praz.g_00435
OG0001374	Praa.g_00087	Praz.g_00447
OG0001375	Praa.g_00135	Praz.g_00495
OG0001376	Praa.g_00234	Praz.g_00594
OG0001377	Praa.g_00256	Praz.g_00616
OG0001378	Praa.g_00272	Praz.g_00631
OG0001379	Praa.g_00361	Praz.g_00813
OG0001381	Praa.g_00453	Praz.g_01874
OG0001382	Praa.g_00460	Praz.g_01868
OG0001383	Praa.g_00511	Praz.g_01817
OG0001384	Praa.g_00519	Praz.g_01809
OG0001385	Praa.g_00666	Praz.g_01664
OG0001386	Praa.g_00674	Praz.g_01656
OG0001387	Praa.g_00676	Praz.g_01654
OG0001388	Praa.g_00686	Praz.g_01644
OG0001389	Praa.g_00716	Praz.g_01602
OG0001390	Praa.g_00749	Praz.g_01569
OG0001391	Praa.g_00788	Praz.g_01526
OG0001392	Praa.g_00889	Praz.g_01427
OG0001393	Praa.g_00891	Praz.g_01425
OG0001394	Praa.g_00912	Praz.g_01403
OG0001395	Praa.g_00915	Praz.g_01400
OG0001396	Praa.g_00996	Praz.g_01318
OG0001397	Praa.g_01024	Praz.g_01291
OG0001398	Praa.g_01043	Praz.g_00070
OG0001399	Praa.g_01053	Praz.g_00080
OG0001400	Praa.g_01062	Praz.g_00088
OG0001401	Praa.g_01069	Praz.g_00095
OG0001402	Praa.g_01146	Praz.g_00006
OG0001403	Praa.g_01319	Praz.g_01179
OG0001404	Praa.g_01357	Praz.g_01148
OG0001405	Praa.g_01367	Praz.g_01138
OG0001406	Praa.g_01515	Praz.g_01002
OG0001407	Praa.g_01518	Praz.g_00999
OG0001408	Praa.g_01568	Praz.g_00950
OG0001409	Praa.g_01581	Praz.g_00936
OG0001411	Praa.g_01607	Praz.g_00911
OG0001414	Praa.g_00062	Praz.g_00422
OG0001415	Praa.g_00326	Praz.g_00683
OG0001416	Praa.g_00521	Praz.g_01807
OG0001417	Praa.g_00675	Praz.g_01655
OG0001418	Praa.g_00761	Praz.g_01557
OG0001419	Praa.g_00792	Praz.g_01522
OG0001420	Praa.g_00893	Praz.g_01423
OG0001421	Praa.g_00897	Praz.g_01419
OG0001422	Praa.g_01058	Praz.g_00085
OG0001423	Praa.g_01133	Praz.g_00019
OG0001424	Praa.g_01223	Praz.g_01938
OG0001425	Praa.g_01587	Praz.g_00930
OG0001426	Praa.g_01914	Praz.g_00122
OG0001427	Praa.g_00371	Praz.g_00802
OG0001429	Praa.g_00974	Praz.g_01340
OG0001430	Praa.g_01007	Praz.g_01309
OG0001431	Praa.g_01060	Praz.g_00086
OG0001432	Praa.g_01063	Praz.g_00089
OG0001433	Praa.g_01260	Praz.g_01233
OG0001435	Praa.g_01580	Praz.g_00938
OG0001438	Praa.g_00620	Praz.g_01710
OG0001439	Praa.g_00836	Praz.g_01480
OG0001440	Praa.g_01018	Praz.g_01298
OG0001441	Praa.g_01100	Praz.g_00055
OG0001442	Praa.g_01123	Praz.g_00032
OG0001443	Praa.g_01143	Praz.g_00009
OG0001444	Praa.g_01178	Praz.g_00735
OG0001445	Praa.g_01246	Praz.g_01248
OG0001446	Praa.g_01248	Praz.g_01246
OG0001447	Praa.g_01249	Praz.g_01245
OG0001448	Praa.g_01601	Praz.g_00917
OG0001449	Praa.g_01624, Praa.g_01794	Praz.g_01060
OG0001454	Praa.g_00366	Praz.g_00808
OG0001455	Praa.g_00410	Praz.g_01913
OG0001457	Praa.g_00702	Praz.g_01628
OG0001458	Praa.g_00748	Praz.g_01570
OG0001459	Praa.g_00781	Praz.g_01533
OG0001460	Praa.g_00867	Praz.g_01449
OG0001461	Praa.g_00937	Praz.g_01377
OG0001462	Praa.g_01006	Praz.g_01310
OG0001463	Praa.g_01052	Praz.g_00079
OG0001464	Praa.g_01057	Praz.g_00084
OG0001465	Praa.g_01284	Praz.g_01211
OG0001467	Praa.g_01473	Praz.g_01044
OG0001468	Praa.g_01803	Praz.g_00235
OG0001470	Praa.g_00320	Praz.g_00677
OG0001471	Praa.g_00416	Praz.g_01909
OG0001472	Praa.g_00866	Praz.g_01450
OG0001473	Praa.g_00875	Praz.g_01441
OG0001474	Praa.g_00877	Praz.g_01439
OG0001475	Praa.g_01048	Praz.g_00075
OG0001476	Praa.g_01049	Praz.g_00076
OG0001477	Praa.g_01050	Praz.g_00077
OG0001478	Praa.g_01056	Praz.g_00083
OG0001479	Praa.g_01085	Praz.g_00110
OG0001480	Praa.g_01094	Praz.g_00061
OG0001481	Praa.g_01175	Praz.g_00738
OG0001482	Praa.g_01237	Praz.g_00892
OG0001483	Praa.g_01312	Praz.g_01186
OG0001484	Praa.g_01397	Praz.g_01094
OG0001485	Praa.g_01696	Praz.g_00339
OG0001488	Praa.g_00172	Praz.g_00532
OG0001489	Praa.g_00374	Praz.g_00799
OG0001490	Praa.g_00394	Praz.g_00771
OG0001491	Praa.g_00778	Praz.g_01536
OG0001492	Praa.g_00837	Praz.g_01479
OG0001493	Praa.g_00878	Praz.g_01438
OG0001494	Praa.g_00879	Praz.g_01437
OG0001495	Praa.g_00880	Praz.g_01436
OG0001496	Praa.g_00881	Praz.g_01435
OG0001497	Praa.g_00882	Praz.g_01434
OG0001498	Praa.g_00883	Praz.g_01433
OG0001499	Praa.g_00884	Praz.g_01432
OG0001500	Praa.g_00885	Praz.g_01431
OG0001501	Praa.g_00886	Praz.g_01430
OG0001502	Praa.g_00887	Praz.g_01429
OG0001503	Praa.g_00888	Praz.g_01428
OG0001506	Praa.g_01077	Praz.g_00102
OG0001507	Praa.g_01142	Praz.g_00010
OG0001508	Praa.g_01579	Praz.g_00939
OG0001509	Praa.g_01717	Praz.g_00317
OG0001510	Praa.g_01795	Praz.g_00243
OG0001513	Praa.g_00105	Praz.g_00465
OG0001514	Praa.g_01299	Praz.g_01199
OG0001515	Praa.g_00752	Praz.g_01566
OG0001516	Praa.g_00986	Praz.g_01328
OG0001517	Praa.g_01067	Praz.g_00093
OG0001518	Praa.g_01622	Praz.g_00897
OG0001523	Praa.g_00061	Praz.g_00421
OG0001524	Praa.g_00375	Praz.g_00798
OG0001525	Praa.g_00458	Praz.g_01869
OG0001527	Praa.g_01098	Praz.g_00057
OG0001528	Praa.g_01258	Praz.g_01235
OG0001529	Praa.g_01262	Praz.g_01232
OG0001532	Praa.g_00034	Praz.g_00399
OG0001533	Praa.g_00395	Praz.g_00770
OG0001534	Praa.g_01585, Praa.g_00411	Praz.g_00932
OG0001535	Praa.g_00863	Praz.g_01453
OG0001536	Praa.g_01096	Praz.g_00059
OG0001537	Praa.g_01263	Praz.g_01231
OG0001538	Praa.g_01286	Praz.g_01209
OG0001539	Praa.g_01304	Praz.g_01194
OG0001540	Praa.g_01305	Praz.g_01193
OG0001541	Praa.g_01411	Praz.g_01106
OG0001542	Praa.g_01583	Praz.g_00934
OG0001543	Praa.g_01594	Praz.g_00923
OG0001549	Praa.g_00126	Praz.g_00486
OG0001550	Praa.g_00307	Praz.g_00664
OG0001551	Praa.g_00331	Praz.g_00688
OG0001552	Praa.g_00368	Praz.g_00806
OG0001553	Praa.g_00386	Praz.g_00783
OG0001554	Praa.g_00387	Praz.g_00782
OG0001555	Praa.g_00456	Praz.g_01871
OG0001556	Praa.g_00469	Praz.g_01859
OG0001557	Praa.g_00677	Praz.g_01653
OG0001559	Praa.g_00753	Praz.g_01565
OG0001560	Praa.g_00770	Praz.g_01544
OG0001561	Praa.g_00868	Praz.g_01448
OG0001562	Praa.g_01005	Praz.g_01311
OG0001563	Praa.g_01065	Praz.g_00091
OG0001564	Praa.g_01066	Praz.g_00092
OG0001565	Praa.g_01068	Praz.g_00094
OG0001566	Praa.g_01071	Praz.g_00097
OG0001567	Praa.g_01078	Praz.g_00103
OG0001568	Praa.g_01093	Praz.g_00062
OG0001569	Praa.g_01097	Praz.g_00058
OG0001570	Praa.g_01103	Praz.g_00052
OG0001571	Praa.g_01116	Praz.g_00039
OG0001572	Praa.g_01124	Praz.g_00029
OG0001573	Praa.g_01126	Praz.g_00026
OG0001575	Praa.g_01281	Praz.g_01214
OG0001576	Praa.g_01292	Praz.g_01203
OG0001577	Praa.g_01363	Praz.g_01142
OG0001578	Praa.g_01365	Praz.g_01140
OG0001579	Praa.g_01398	Praz.g_01061
OG0001580	Praa.g_01436	Praz.g_01085
OG0001581	Praa.g_01438	Praz.g_01082
OG0001582	Praa.g_01560	Praz.g_00958
OG0001583	Praa.g_01562	Praz.g_00956
OG0001584	Praa.g_01563	Praz.g_00955
OG0001585	Praa.g_01573	Praz.g_00945
OG0001586	Praa.g_01851	Praz.g_00186
OG0001591	Praa.g_00362	Praz.g_00812
OG0001592	Praa.g_00393	Praz.g_00772
OG0001594	Praa.g_00468	Praz.g_01860
OG0001595	Praa.g_00706	Praz.g_01624
OG0001596	Praa.g_00755	Praz.g_01563
OG0001597	Praa.g_00870	Praz.g_01446
OG0001598	Praa.g_00894	Praz.g_01421
OG0001599	Praa.g_01136	Praz.g_00016
OG0001600	Praa.g_01137	Praz.g_00015
OG0001601	Praa.g_01138	Praz.g_00014
OG0001602	Praa.g_01139	Praz.g_00013
OG0001603	Praa.g_01619	Praz.g_00902
OG0001604	Praa.g_01648	Praz.g_00864
OG0001609	Praa.g_00367	Praz.g_00807
OG0001610	Praa.g_00701	Praz.g_01629
OG0001611	Praa.g_00736	Praz.g_01582
OG0001612	Praa.g_00779	Praz.g_01535
OG0001613	Praa.g_00874	Praz.g_01442
OG0001614	Praa.g_00990	Praz.g_01324
OG0001615	Praa.g_01273	Praz.g_01222
OG0001616	Praa.g_01278	Praz.g_01217
OG0001617	Praa.g_01333	Praz.g_01165
OG0001618	Praa.g_01341	Praz.g_01163
OG0001619	Praa.g_01355	Praz.g_01150
OG0001623	Praa.g_00337	Praz.g_01934
OG0001624	Praa.g_00872	Praz.g_01444
OG0001625	Praa.g_01001	Praz.g_01316
OG0001626	Praa.g_01274	Praz.g_01221
OG0001627	Praa.g_01343	Praz.g_01162
OG0001628	Praa.g_01604	Praz.g_00915
OG0001638	Praa.g_01225	Praz.g_00420
OG0001638	Praa.g_00060	Praz.g_00419
OG0001639	Praa.g_00110	Praz.g_00470
OG0001640	Praa.g_00180	Praz.g_00540
OG0001641	Praa.g_00363	Praz.g_00811
OG0001642	Praa.g_00365	Praz.g_00809
OG0001643	Praa.g_00389	Praz.g_00776
OG0001644	Praa.g_00390	Praz.g_00775
OG0001645	Praa.g_00392	Praz.g_00773
OG0001646	Praa.g_00401	Praz.g_01267
OG0001647	Praa.g_00466	Praz.g_01862
OG0001648	Praa.g_00560	Praz.g_01769
OG0001649	Praa.g_00566	Praz.g_01763
OG0001650	Praa.g_00710	Praz.g_01608
OG0001651	Praa.g_00745	Praz.g_01573
OG0001652	Praa.g_00746	Praz.g_01572
OG0001653	Praa.g_00771	Praz.g_01543
OG0001654	Praa.g_00777	Praz.g_01537
OG0001655	Praa.g_00785	Praz.g_01529
OG0001656	Praa.g_00808	Praz.g_01507
OG0001657	Praa.g_00861	Praz.g_01455
OG0001658	Praa.g_00873	Praz.g_01443
OG0001659	Praa.g_00919	Praz.g_01396
OG0001660	Praa.g_01002	Praz.g_01315
OG0001661	Praa.g_01004	Praz.g_01312
OG0001662	Praa.g_01009	Praz.g_01307
OG0001663	Praa.g_01026	Praz.g_01289
OG0001664	Praa.g_01027	Praz.g_01288
OG0001665	Praa.g_01047	Praz.g_00074
OG0001666	Praa.g_01051	Praz.g_00078
OG0001667	Praa.g_01054	Praz.g_00081
OG0001668	Praa.g_01061	Praz.g_00087
OG0001669	Praa.g_01073	Praz.g_00099
OG0001670	Praa.g_01074	Praz.g_00100
OG0001671	Praa.g_01081	Praz.g_00106
OG0001672	Praa.g_01086	Praz.g_00111
OG0001673	Praa.g_01087	Praz.g_00112
OG0001674	Praa.g_01088	Praz.g_00113
OG0001675	Praa.g_01114	Praz.g_00041
OG0001676	Praa.g_01119	Praz.g_00036
OG0001677	Praa.g_01135	Praz.g_00017
OG0001678	Praa.g_01206	Praz.g_00707
OG0001679	Praa.g_01214	Praz.g_00699
OG0001680	Praa.g_01253	Praz.g_01238
OG0001681	Praa.g_01293	Praz.g_01202
OG0001682	Praa.g_01302	Praz.g_01196
OG0001684	Praa.g_01559	Praz.g_00959
OG0001685	Praa.g_01566	Praz.g_00952
OG0001686	Praa.g_01569	Praz.g_00949
OG0001687	Praa.g_01575	Praz.g_00943
OG0001688	Praa.g_01578	Praz.g_00940
OG0001689	Praa.g_01582	Praz.g_00935
OG0001690	Praa.g_01584	Praz.g_00933
OG0001691	Praa.g_01586	Praz.g_00931
OG0001692	Praa.g_01640	Praz.g_00872
OG0001693	Praa.g_01891	Praz.g_00146
OG0001698	Praa.g_00496	Praz.g_01832
OG0001699	Praa.g_00707	Praz.g_01623
OG0001700	Praa.g_00739	Praz.g_01579
OG0001701	Praa.g_00741	Praz.g_01577
OG0001702	Praa.g_00759	Praz.g_01559
OG0001703	Praa.g_00772	Praz.g_01542
OG0001704	Praa.g_01003	Praz.g_01314
OG0001705	Praa.g_01106	Praz.g_00049
OG0001706	Praa.g_01118	Praz.g_00037
OG0001707	Praa.g_01140	Praz.g_00012
OG0001708	Praa.g_01283	Praz.g_01212
OG0001722	Praa.g_00737	Praz.g_01581
OG0001723	Praa.g_00743	Praz.g_01574
OG0001724	Praa.g_00790	Praz.g_01524
OG0001725	Praa.g_00869	Praz.g_01447
OG0001726	Praa.g_01102	Praz.g_00053
OG0001727	Praa.g_01269	Praz.g_01226
OG0001728	Praa.g_01303	Praz.g_01195
OG0001731	Praa.g_01591	Praz.g_00927
OG0001732	Praa.g_01615	Praz.g_00907
OG0001783	Praa.g_00041	Praz.g_00407
OG0001784	Praa.g_00524	Praz.g_01804
OG0001785	Praa.g_00756	Praz.g_01562
OG0001786	Praa.g_00833	Praz.g_01483
OG0001787	Praa.g_01122	Praz.g_00033
OG0001788	Praa.g_01247	Praz.g_01247
OG0001789	Praa.g_01275	Praz.g_01220
OG0001790	Praa.g_01277	Praz.g_01218
OG0001791	Praa.g_01279	Praz.g_01216
OG0001794	Praa.g_01613	Praz.g_00908
OG0001806	Praa.g_00376	Praz.g_00797
OG0001807	Praa.g_00388	Praz.g_00780
OG0001810	Praa.g_00773	Praz.g_01541
OG0001811	Praa.g_00774	Praz.g_01540
OG0001812	Praa.g_00775	Praz.g_01539
OG0001813	Praa.g_00776	Praz.g_01538
OG0001814	Praa.g_00871	Praz.g_01445
OG0001816	Praa.g_01046	Praz.g_00073
OG0001817	Praa.g_01105	Praz.g_00050
OG0001818	Praa.g_01108	Praz.g_00047
OG0001819	Praa.g_01232	Praz.g_01922
OG0001820	Praa.g_01285	Praz.g_01210
OG0001824	Praa.g_01577	Praz.g_00941
OG0001825	Praa.g_01602	Praz.g_00916
OG0001826	Praa.g_01617	Praz.g_00904
OG0001837	Praa.g_00342	Praz.g_00345
OG0001838	Praa.g_00391	Praz.g_00774
OG0001839	Praa.g_01265	Praz.g_01918
OG0001840	Praa.g_01270	Praz.g_01225
OG0001841	Praa.g_01282	Praz.g_01213
OG0001842	Praa.g_01306	Praz.g_01192
OG0001843	Praa.g_01412	Praz.g_01109
OG0001844	Praa.g_01439	Praz.g_01084
OG0001845	Praa.g_01497	Praz.g_01020
OG0001846	Praa.g_01561	Praz.g_00957
OG0001848	Praa.g_01610	Praz.g_00910
OG0001860	Praa.g_00428	Praz.g_01900
OG0001861	Praa.g_01111	Praz.g_00044
OG0001862	Praa.g_01112	Praz.g_00043
OG0001863	Praa.g_01121	Praz.g_00034
OG0001864	Praa.g_01240	Praz.g_00888
OG0001865	Praa.g_01250	Praz.g_01250
OG0001866	Praa.g_01259	Praz.g_01234
OG0001867	Praa.g_01272	Praz.g_01223
OG0001868	Praa.g_01276	Praz.g_01219
OG0001909	Praa.g_01612	Praz.g_00909
OG0001949	Praa.g_00415	Praz.g_01910
OG0001984	Praa.g_01234	Praz.g_00781
OG0001988	Praa.g_01616	Praz.g_00905
OG0002019	Praa.g_00402	Praz.g_00889
OG0002020	Praa.g_00406	Praz.g_01928
OG0002021	Praa.g_00408	Praz.g_01914
OG0002022	Praa.g_01239	Praz.g_00890
OG0002023	Praa.g_01267	Praz.g_01228
OG0002024	Praa.g_01271	Praz.g_01224
OG0002051	Praa.g_00403	Praz.g_00765
OG0002053	Praa.g_01238	Praz.g_00891
OG0002054	Praa.g_01266	Praz.g_01242, Praz.g_01229
OG0002119	Praa.g_00404	Praz.g_01930
OG0002121	Praa.g_01104	Praz.g_00051
OG0002128	Praa.g_01855	Praz.g_00182
OG0002180	Praa.g_01621	Praz.g_00899
OG0002239	Praa.g_00407	Praz.g_01915
OG0002345	Praa.g_01400	Praz.g_01111
OG0002510	Praa.g_00405	Praz.g_01929
OG0002517	Praa.g_01228	Praz.g_01274
OG0002518	Praa.g_01229	Praz.g_01273
OG0002519	Praa.g_01230	Praz.g_01272
OG0003055	Praa.g_01443	Praz.g_01067
