Orthogroup	Praa	Pran
OG0001161	Praa.g_01821	Pran.g_01149
OG0001162	Praa.g_01822	Pran.g_01150
OG0001163	Praa.g_01823	Pran.g_01151
OG0001164	Praa.g_01824	Pran.g_01152
OG0001165	Praa.g_01825	Pran.g_01153
OG0001166	Praa.g_01826	Pran.g_01154
OG0001167	Praa.g_01827	Pran.g_01155
OG0001168	Praa.g_01828	Pran.g_01156
OG0001169	Praa.g_01829	Pran.g_01157
OG0001170	Praa.g_01830	Pran.g_01158
OG0001171	Praa.g_01831	Pran.g_01159
OG0001172	Praa.g_01833	Pran.g_01161
OG0001173	Praa.g_01835	Pran.g_01163
OG0001174	Praa.g_01836	Pran.g_01164
OG0001175	Praa.g_01837	Pran.g_01165
OG0001176	Praa.g_01838	Pran.g_01166
OG0001177	Praa.g_01840	Pran.g_01168
OG0001178	Praa.g_01843	Pran.g_01171
OG0001179	Praa.g_01844	Pran.g_01172
OG0001180	Praa.g_01845	Pran.g_01173
OG0001181	Praa.g_01846	Pran.g_01174
OG0001182	Praa.g_01847	Pran.g_01175
OG0001183	Praa.g_01848	Pran.g_01176
OG0001184	Praa.g_01850	Pran.g_01178
OG0001185	Praa.g_01853	Pran.g_01182
OG0001186	Praa.g_01854	Pran.g_01183
OG0001187	Praa.g_01856	Pran.g_01184
OG0001188	Praa.g_01857	Pran.g_01185
OG0001189	Praa.g_01858	Pran.g_01186
OG0001190	Praa.g_01859	Pran.g_01187
OG0001191	Praa.g_01860	Pran.g_01188
OG0001192	Praa.g_01861	Pran.g_01189
OG0001193	Praa.g_01862	Pran.g_01190
OG0001194	Praa.g_01863	Pran.g_01191
OG0001195	Praa.g_01864	Pran.g_01192
OG0001196	Praa.g_01865	Pran.g_01193
OG0001197	Praa.g_01866	Pran.g_01194
OG0001198	Praa.g_01867	Pran.g_01195
OG0001199	Praa.g_01868	Pran.g_01196
OG0001200	Praa.g_01869	Pran.g_01197
OG0001201	Praa.g_01870	Pran.g_01198
OG0001202	Praa.g_01871	Pran.g_01199
OG0001203	Praa.g_01873	Pran.g_01201
OG0001204	Praa.g_01875	Pran.g_01202
OG0001205	Praa.g_01876	Pran.g_01203
OG0001206	Praa.g_01877	Pran.g_01204
OG0001207	Praa.g_01878	Pran.g_01205
OG0001208	Praa.g_01879	Pran.g_01206
OG0001209	Praa.g_01880	Pran.g_01207
OG0001210	Praa.g_01881	Pran.g_01208
OG0001211	Praa.g_01882	Pran.g_01209
OG0001212	Praa.g_01883	Pran.g_01210
OG0001213	Praa.g_01884	Pran.g_01211
OG0001214	Praa.g_01886	Pran.g_01213
OG0001215	Praa.g_01887	Pran.g_01214
OG0001216	Praa.g_01888	Pran.g_01215
OG0001217	Praa.g_01889	Pran.g_01216
OG0001218	Praa.g_01890	Pran.g_01217
OG0001219	Praa.g_01892	Pran.g_01220
OG0001220	Praa.g_01893	Pran.g_01221
OG0001221	Praa.g_01896	Pran.g_01224
OG0001222	Praa.g_01897	Pran.g_01225
OG0001223	Praa.g_01898	Pran.g_01226
OG0001224	Praa.g_01899	Pran.g_01227
OG0001225	Praa.g_01900	Pran.g_01228
OG0001226	Praa.g_01901	Pran.g_01229
OG0001227	Praa.g_01902	Pran.g_01230
OG0001228	Praa.g_01903	Pran.g_01231
OG0001229	Praa.g_01904	Pran.g_01232
OG0001230	Praa.g_01905	Pran.g_01233
OG0001231	Praa.g_01906	Pran.g_01234
OG0001232	Praa.g_01907	Pran.g_01235
OG0001233	Praa.g_01908	Pran.g_01236
OG0001234	Praa.g_01909	Pran.g_01237
OG0001235	Praa.g_01910	Pran.g_01238
OG0001236	Praa.g_01912	Pran.g_01240
OG0001237	Praa.g_01913	Pran.g_01241
OG0001238	Praa.g_01915	Pran.g_01243
OG0001239	Praa.g_01916	Pran.g_01244
OG0001240	Praa.g_01917	Pran.g_01245
OG0001241	Praa.g_01919	Pran.g_01247
OG0001242	Praa.g_01920	Pran.g_01249
OG0001243	Praa.g_01921	Pran.g_01250
OG0001244	Praa.g_01922	Pran.g_01251
OG0001245	Praa.g_01923	Pran.g_01252
OG0001246	Praa.g_01924	Pran.g_01253
OG0001247	Praa.g_01925	Pran.g_01254
OG0001248	Praa.g_01926	Pran.g_01255
OG0001249	Praa.g_01927	Pran.g_01256
OG0001250	Praa.g_01928	Pran.g_01257
OG0001252	Praa.g_00138	Pran.g_00296
OG0001253	Praa.g_00150	Pran.g_00282
OG0001254	Praa.g_00281	Pran.g_01913
OG0001255	Praa.g_00333	Pran.g_01861
OG0001257	Praa.g_00482	Pran.g_01696
OG0001258	Praa.g_00498	Pran.g_01680
OG0001259	Praa.g_00590	Pran.g_01588
OG0001260	Praa.g_00750	Pran.g_01417
OG0001261	Praa.g_00839	Pran.g_01309
OG0001262	Praa.g_00855	Pran.g_01293
OG0001263	Praa.g_00876	Pran.g_00179
OG0001264	Praa.g_00906	Pran.g_00428
OG0001265	Praa.g_01015	Pran.g_00544
OG0001266	Praa.g_01064	Pran.g_00159
OG0001267	Praa.g_01144	Pran.g_00076
OG0001268	Praa.g_01157	Pran.g_00063
OG0001270	Praa.g_01516	Pran.g_00693
OG0001271	Praa.g_01527	Pran.g_00682
OG0001272	Praa.g_01570	Pran.g_00638
OG0001273	Praa.g_01571	Pran.g_00637
OG0001274	Praa.g_01576	Pran.g_00632
OG0001275	Praa.g_01593	Pran.g_00607
OG0001277	Praa.g_01618	Pran.g_00923
OG0001278	Praa.g_01627	Pran.g_00962
OG0001279	Praa.g_01631	Pran.g_00966
OG0001280	Praa.g_01634	Pran.g_00969
OG0001281	Praa.g_01702	Pran.g_01035
OG0001282	Praa.g_01727	Pran.g_01060
OG0001283	Praa.g_01814	Pran.g_01142
OG0001284	Praa.g_01842	Pran.g_01170
OG0001286	Praa.g_01918	Pran.g_01246
OG0001290	Praa.g_00030	Pran.g_00394
OG0001291	Praa.g_00071	Pran.g_00361
OG0001292	Praa.g_00074	Pran.g_00358
OG0001293	Praa.g_00076	Pran.g_00356
OG0001294	Praa.g_00093	Pran.g_00340
OG0001295	Praa.g_00119	Pran.g_00314
OG0001297	Praa.g_00199	Pran.g_00233
OG0001298	Praa.g_00243	Pran.g_01949
OG0001299	Praa.g_00252	Pran.g_01940
OG0001300	Praa.g_00372	Pran.g_01821
OG0001301	Praa.g_00637	Pran.g_01541
OG0001302	Praa.g_00754	Pran.g_01410
OG0001303	Praa.g_00758	Pran.g_01407
OG0001304	Praa.g_01030	Pran.g_00559
OG0001306	Praa.g_01072	Pran.g_00152
OG0001307	Praa.g_01082	Pran.g_00142
OG0001308	Praa.g_01107	Pran.g_00117
OG0001309	Praa.g_01109	Pran.g_00115
OG0001310	Praa.g_01120	Pran.g_00105
OG0001311	Praa.g_01187	Pran.g_00032
OG0001313	Praa.g_01574	Pran.g_00634
OG0001314	Praa.g_01658	Pran.g_00993
OG0001315	Praa.g_01694	Pran.g_01027
OG0001318	Praa.g_00141	Pran.g_00293
OG0001320	Praa.g_00467	Pran.g_01711
OG0001321	Praa.g_00760	Pran.g_01763, Pran.g_01405
OG0001322	Praa.g_00783	Pran.g_01362
OG0001323	Praa.g_01055	Pran.g_00167
OG0001324	Praa.g_01090	Pran.g_00134
OG0001325	Praa.g_01113	Pran.g_00112
OG0001328	Praa.g_01323	Pran.g_00871
OG0001329	Praa.g_01386	Pran.g_00820
OG0001330	Praa.g_01567	Pran.g_00641
OG0001331	Praa.g_01632	Pran.g_00967
OG0001332	Praa.g_01683	Pran.g_01016
OG0001333	Praa.g_01779	Pran.g_01109
OG0001334	Praa.g_01834	Pran.g_01162
OG0001335	Praa.g_01872	Pran.g_01200
OG0001337	Praa.g_00118	Pran.g_00315
OG0001338	Praa.g_00144	Pran.g_00289
OG0001339	Praa.g_00203	Pran.g_00229
OG0001340	Praa.g_00248	Pran.g_01944
OG0001341	Praa.g_00261	Pran.g_01932
OG0001342	Praa.g_00280	Pran.g_01914
OG0001343	Praa.g_00339	Pran.g_01856
OG0001344	Praa.g_00377	Pran.g_01817
OG0001345	Praa.g_00434	Pran.g_01746
OG0001346	Praa.g_00472	Pran.g_01706
OG0001347	Praa.g_00486	Pran.g_01692
OG0001348	Praa.g_00504	Pran.g_01674
OG0001349	Praa.g_00509	Pran.g_01669
OG0001350	Praa.g_00514	Pran.g_01664
OG0001351	Praa.g_00577	Pran.g_01601
OG0001352	Praa.g_00682	Pran.g_01496
OG0001353	Praa.g_00703	Pran.g_01473
OG0001354	Praa.g_00786	Pran.g_01359
OG0001355	Praa.g_00845	Pran.g_01303
OG0001356	Praa.g_00890	Pran.g_00411
OG0001357	Praa.g_00992	Pran.g_00515
OG0001358	Praa.g_01014	Pran.g_00543
OG0001359	Praa.g_01131	Pran.g_00089
OG0001360	Praa.g_01132	Pran.g_00088
OG0001361	Praa.g_01209	Pran.g_00010
OG0001362	Praa.g_01257	Pran.g_00609
OG0001363	Praa.g_01396	Pran.g_00808
OG0001364	Praa.g_01547	Pran.g_00663
OG0001365	Praa.g_01698	Pran.g_01030
OG0001366	Praa.g_01673	Pran.g_01007
OG0001367	Praa.g_01716	Pran.g_01050
OG0001368	Praa.g_01841	Pran.g_01169
OG0001371	Praa.g_00067	Pran.g_00365
OG0001372	Praa.g_00068	Pran.g_00364
OG0001373	Praa.g_00075	Pran.g_00357
OG0001374	Praa.g_00087	Pran.g_00345
OG0001375	Praa.g_00135	Pran.g_00299
OG0001376	Praa.g_00234	Pran.g_00198
OG0001377	Praa.g_00256	Pran.g_01936
OG0001378	Praa.g_00272	Pran.g_01921
OG0001379	Praa.g_00361	Pran.g_01832
OG0001380	Praa.g_00397	Pran.g_00927
OG0001382	Praa.g_00460	Pran.g_01718
OG0001383	Praa.g_00511	Pran.g_01667
OG0001384	Praa.g_00519	Pran.g_01659
OG0001385	Praa.g_00666	Pran.g_01512
OG0001386	Praa.g_00674	Pran.g_01504
OG0001387	Praa.g_00676	Pran.g_01502
OG0001388	Praa.g_00686	Pran.g_01492
OG0001389	Praa.g_00716	Pran.g_01455
OG0001390	Praa.g_00749	Pran.g_01418
OG0001391	Praa.g_00788	Pran.g_01357
OG0001392	Praa.g_00889	Pran.g_00192
OG0001393	Praa.g_00891	Pran.g_00412
OG0001394	Praa.g_00912	Pran.g_00434
OG0001395	Praa.g_00915	Pran.g_00437
OG0001396	Praa.g_00996	Pran.g_01434
OG0001397	Praa.g_01024	Pran.g_00553
OG0001398	Praa.g_01043	Pran.g_00572
OG0001399	Praa.g_01053	Pran.g_00169
OG0001400	Praa.g_01062	Pran.g_00161
OG0001401	Praa.g_01069	Pran.g_00904
OG0001402	Praa.g_01146	Pran.g_00074
OG0001403	Praa.g_01319	Pran.g_00875
OG0001404	Praa.g_01357	Pran.g_00849
OG0001405	Praa.g_01367	Pran.g_00840
OG0001406	Praa.g_01515	Pran.g_00694
OG0001407	Praa.g_01518	Pran.g_00691
OG0001408	Praa.g_01568	Pran.g_00640
OG0001409	Praa.g_01581	Pran.g_00626
OG0001410	Praa.g_01595	Pran.g_00604
OG0001411	Praa.g_01607	Pran.g_01428
OG0001414	Praa.g_00062	Pran.g_00371
OG0001415	Praa.g_00326	Pran.g_01868
OG0001416	Praa.g_00521	Pran.g_01657
OG0001417	Praa.g_00675	Pran.g_01503
OG0001418	Praa.g_00761	Pran.g_01404
OG0001419	Praa.g_00792	Pran.g_01353
OG0001420	Praa.g_00893	Pran.g_00414
OG0001421	Praa.g_00897	Pran.g_00419
OG0001422	Praa.g_01058	Pran.g_00164
OG0001423	Praa.g_01133	Pran.g_00087
OG0001424	Praa.g_01223	Pran.g_00920
OG0001425	Praa.g_01587	Pran.g_00618
OG0001426	Praa.g_01914	Pran.g_01242
OG0001427	Praa.g_00371	Pran.g_01822
OG0001428	Praa.g_00385, Praa.g_01423	Pran.g_01806
OG0001428	Praa.g_01392	Pran.g_00796
OG0001428	Praa.g_01390	Pran.g_00794
OG0001429	Praa.g_00974	Pran.g_00497
OG0001430	Praa.g_01007	Pran.g_00536
OG0001431	Praa.g_01060	Pran.g_00163
OG0001432	Praa.g_01063	Pran.g_00160
OG0001433	Praa.g_01260	Pran.g_00520
OG0001435	Praa.g_01580	Pran.g_00628
OG0001438	Praa.g_00620	Pran.g_01558
OG0001439	Praa.g_00836	Pran.g_01311
OG0001440	Praa.g_01018	Pran.g_00547
OG0001441	Praa.g_01100	Pran.g_00124
OG0001442	Praa.g_01123	Pran.g_00101
OG0001444	Praa.g_01178	Pran.g_00041
OG0001448	Praa.g_01601	Pran.g_00596
OG0001449	Praa.g_01624, Praa.g_01794	Pran.g_00805, Pran.g_00792
OG0001450	Praa.g_01625	Pran.g_00592
OG0001454	Praa.g_00366	Pran.g_01827
OG0001456	Praa.g_00589	Pran.g_01589
OG0001457	Praa.g_00702	Pran.g_01476
OG0001458	Praa.g_00748	Pran.g_01419
OG0001460	Praa.g_00867	Pran.g_01281
OG0001461	Praa.g_00937	Pran.g_00460
OG0001462	Praa.g_01006	Pran.g_00535
OG0001463	Praa.g_01052	Pran.g_00170
OG0001464	Praa.g_01057	Pran.g_00165
OG0001466	Praa.g_01296	Pran.g_01414
OG0001467	Praa.g_01473	Pran.g_00736
OG0001468	Praa.g_01803	Pran.g_01132
OG0001470	Praa.g_00320	Pran.g_01874
OG0001471	Praa.g_00416	Pran.g_01757
OG0001473	Praa.g_00875	Pran.g_00178
OG0001474	Praa.g_00877	Pran.g_00180
OG0001475	Praa.g_01048	Pran.g_00174
OG0001476	Praa.g_01049	Pran.g_00173
OG0001477	Praa.g_01050	Pran.g_00172
OG0001478	Praa.g_01056	Pran.g_00166
OG0001479	Praa.g_01085	Pran.g_00139
OG0001480	Praa.g_01094	Pran.g_00130
OG0001481	Praa.g_01175	Pran.g_00044
OG0001483	Praa.g_01312	Pran.g_00882
OG0001484	Praa.g_01397	Pran.g_00809
OG0001485	Praa.g_01696	Pran.g_01029
OG0001488	Praa.g_00172	Pran.g_00260
OG0001490	Praa.g_00394	Pran.g_01793
OG0001491	Praa.g_00778	Pran.g_01367
OG0001493	Praa.g_00878	Pran.g_00181
OG0001494	Praa.g_00879	Pran.g_00182
OG0001495	Praa.g_00880	Pran.g_00183
OG0001496	Praa.g_00881	Pran.g_00184
OG0001497	Praa.g_00882	Pran.g_00185
OG0001498	Praa.g_00883	Pran.g_00186
OG0001499	Praa.g_00884	Pran.g_00187
OG0001500	Praa.g_00885	Pran.g_00188
OG0001501	Praa.g_00886	Pran.g_00189
OG0001502	Praa.g_00887	Pran.g_00190
OG0001503	Praa.g_00888	Pran.g_00191
OG0001504	Praa.g_00922	Pran.g_00444
OG0001506	Praa.g_01077	Pran.g_00147
OG0001507	Praa.g_01142	Pran.g_00077
OG0001508	Praa.g_01579	Pran.g_00629
OG0001509	Praa.g_01717	Pran.g_01051
OG0001510	Praa.g_01795	Pran.g_01124
OG0001513	Praa.g_00105	Pran.g_00328
OG0001514	Praa.g_00412	Pran.g_00581
OG0001516	Praa.g_00986	Pran.g_00509
OG0001517	Praa.g_01067	Pran.g_00156
OG0001518	Praa.g_01622	Pran.g_01425
OG0001523	Praa.g_00061	Pran.g_00372
OG0001524	Praa.g_00375	Pran.g_01819
OG0001525	Praa.g_00458	Pran.g_01719
OG0001526	Praa.g_00895	Pran.g_00417
OG0001527	Praa.g_01098	Pran.g_00126
OG0001528	Praa.g_01258	Pran.g_00525
OG0001529	Praa.g_01262	Pran.g_01784
OG0001532	Praa.g_00034	Pran.g_00390
OG0001534	Praa.g_00411	Pran.g_00622
OG0001536	Praa.g_01096	Pran.g_00128
OG0001537	Praa.g_01263	Pran.g_00521
OG0001539	Praa.g_01304	Pran.g_00890
OG0001540	Praa.g_01305	Pran.g_01432, Pran.g_00889
OG0001542	Praa.g_01583	Pran.g_00624
OG0001543	Praa.g_01594	Pran.g_00606
OG0001549	Praa.g_00126	Pran.g_00308
OG0001550	Praa.g_00307	Pran.g_01887
OG0001551	Praa.g_00331	Pran.g_01863
OG0001552	Praa.g_00368	Pran.g_01826
OG0001553	Praa.g_00386	Pran.g_01801
OG0001554	Praa.g_00387	Pran.g_01800
OG0001555	Praa.g_00456	Pran.g_01721
OG0001556	Praa.g_00469	Pran.g_01709
OG0001557	Praa.g_00677	Pran.g_01501
OG0001558	Praa.g_00744, Praa.g_01254	Pran.g_00901
OG0001559	Praa.g_00753	Pran.g_01411
OG0001560	Praa.g_00770	Pran.g_01375
OG0001561	Praa.g_00868	Pran.g_01280
OG0001562	Praa.g_01005	Pran.g_00534
OG0001563	Praa.g_01065	Pran.g_00158
OG0001564	Praa.g_01066	Pran.g_00157
OG0001565	Praa.g_01068	Pran.g_00155
OG0001566	Praa.g_01071	Pran.g_00153
OG0001567	Praa.g_01078	Pran.g_00146
OG0001568	Praa.g_01093	Pran.g_00131
OG0001569	Praa.g_01097	Pran.g_00127
OG0001570	Praa.g_01103	Pran.g_00121
OG0001571	Praa.g_01116	Pran.g_00109
OG0001572	Praa.g_01124	Pran.g_00097
OG0001573	Praa.g_01126	Pran.g_00094
OG0001574	Praa.g_01251	Pran.g_01768
OG0001575	Praa.g_01281	Pran.g_01468
OG0001576	Praa.g_01292	Pran.g_00897
OG0001577	Praa.g_01363	Pran.g_00844
OG0001578	Praa.g_01365	Pran.g_00842
OG0001580	Praa.g_01436	Pran.g_00802
OG0001581	Praa.g_01438	Pran.g_00799
OG0001582	Praa.g_01560	Pran.g_00650
OG0001583	Praa.g_01562	Pran.g_00648
OG0001584	Praa.g_01563	Pran.g_00647
OG0001585	Praa.g_01573	Pran.g_00635
OG0001586	Praa.g_01851	Pran.g_01180
OG0001590	Praa.g_00293	Pran.g_01901
OG0001591	Praa.g_00362	Pran.g_01831
OG0001592	Praa.g_00393	Pran.g_01794
OG0001594	Praa.g_00468	Pran.g_01710
OG0001595	Praa.g_00706	Pran.g_01470
OG0001597	Praa.g_00870	Pran.g_01278
OG0001598	Praa.g_00894	Pran.g_00416
OG0001599	Praa.g_01136	Pran.g_00083
OG0001600	Praa.g_01137	Pran.g_00082
OG0001601	Praa.g_01138	Pran.g_00081
OG0001602	Praa.g_01139	Pran.g_00080
OG0001603	Praa.g_01619	Pran.g_00613
OG0001604	Praa.g_01648	Pran.g_00983
OG0001610	Praa.g_00701	Pran.g_01477
OG0001611	Praa.g_00736	Pran.g_01435, Pran.g_00577
OG0001612	Praa.g_00779	Pran.g_01366
OG0001613	Praa.g_00874	Pran.g_00177
OG0001614	Praa.g_00990	Pran.g_00513
OG0001615	Praa.g_01273	Pran.g_00954, Pran.g_00642
OG0001616	Praa.g_01278	Pran.g_00524
OG0001617	Praa.g_01333	Pran.g_00861
OG0001618	Praa.g_01341	Pran.g_01836
OG0001619	Praa.g_01355	Pran.g_00851
OG0001624	Praa.g_00872	Pran.g_01275
OG0001625	Praa.g_01001	Pran.g_00529
OG0001626	Praa.g_01274	Pran.g_00953
OG0001628	Praa.g_01604	Pran.g_00590
OG0001639	Praa.g_00110	Pran.g_00323
OG0001640	Praa.g_00180	Pran.g_00252
OG0001641	Praa.g_00363	Pran.g_01830
OG0001642	Praa.g_00365	Pran.g_01828
OG0001643	Praa.g_00389	Pran.g_01799
OG0001644	Praa.g_00390	Pran.g_01798
OG0001645	Praa.g_00392	Pran.g_01796
OG0001646	Praa.g_00401	Pran.g_00102
OG0001647	Praa.g_00466	Pran.g_01712
OG0001648	Praa.g_00560	Pran.g_01619
OG0001649	Praa.g_00566	Pran.g_01612
OG0001650	Praa.g_00710	Pran.g_01461
OG0001651	Praa.g_00745	Pran.g_01424
OG0001652	Praa.g_00746	Pran.g_01421
OG0001653	Praa.g_00771	Pran.g_01374
OG0001654	Praa.g_00777	Pran.g_01368
OG0001655	Praa.g_00785	Pran.g_01360
OG0001656	Praa.g_00808	Pran.g_01338
OG0001657	Praa.g_00861	Pran.g_01286
OG0001658	Praa.g_00873	Pran.g_01274
OG0001659	Praa.g_00919	Pran.g_00441
OG0001660	Praa.g_01002	Pran.g_00530
OG0001661	Praa.g_01004	Pran.g_00533
OG0001662	Praa.g_01009	Pran.g_00538
OG0001663	Praa.g_01026	Pran.g_00555
OG0001664	Praa.g_01027	Pran.g_00556
OG0001665	Praa.g_01047	Pran.g_00175
OG0001666	Praa.g_01051	Pran.g_00171
OG0001667	Praa.g_01054	Pran.g_00168
OG0001668	Praa.g_01061	Pran.g_00162
OG0001669	Praa.g_01073	Pran.g_00151
OG0001670	Praa.g_01074	Pran.g_00150
OG0001671	Praa.g_01081	Pran.g_00143
OG0001672	Praa.g_01086	Pran.g_00138
OG0001673	Praa.g_01087	Pran.g_00137
OG0001674	Praa.g_01088	Pran.g_00136
OG0001675	Praa.g_01114	Pran.g_00111
OG0001676	Praa.g_01119	Pran.g_00106
OG0001677	Praa.g_01135	Pran.g_00084
OG0001678	Praa.g_01206	Pran.g_00013
OG0001679	Praa.g_01214	Pran.g_00005
OG0001680	Praa.g_01253	Pran.g_00907
OG0001681	Praa.g_01293	Pran.g_00896
OG0001682	Praa.g_01302	Pran.g_00893
OG0001684	Praa.g_01559	Pran.g_00651
OG0001685	Praa.g_01566	Pran.g_00645
OG0001686	Praa.g_01569	Pran.g_00639
OG0001687	Praa.g_01575	Pran.g_00633
OG0001688	Praa.g_01578	Pran.g_00630
OG0001689	Praa.g_01582	Pran.g_00625
OG0001690	Praa.g_01584	Pran.g_00623
OG0001691	Praa.g_01586	Pran.g_00621
OG0001692	Praa.g_01640	Pran.g_00975
OG0001693	Praa.g_01891	Pran.g_01218
OG0001698	Praa.g_00496	Pran.g_01682
OG0001699	Praa.g_00707	Pran.g_01469
OG0001700	Praa.g_00739	Pran.g_01426
OG0001701	Praa.g_00741	Pran.g_01431
OG0001702	Praa.g_00759	Pran.g_01406
OG0001703	Praa.g_00772	Pran.g_01373
OG0001704	Praa.g_01003	Pran.g_01427
OG0001705	Praa.g_01106	Pran.g_00118
OG0001706	Praa.g_01118	Pran.g_00107
OG0001707	Praa.g_01140	Pran.g_00079
OG0001708	Praa.g_01283	Pran.g_00902
OG0001722	Praa.g_00737	Pran.g_00578
OG0001723	Praa.g_00743	Pran.g_00900
OG0001724	Praa.g_00790	Pran.g_01355
OG0001725	Praa.g_00869	Pran.g_01279
OG0001726	Praa.g_01102	Pran.g_00122
OG0001727	Praa.g_01269	Pran.g_01433
OG0001728	Praa.g_01303	Pran.g_00892
OG0001731	Praa.g_01591	Pran.g_00612
OG0001732	Praa.g_01615	Pran.g_00527
OG0001784	Praa.g_00524	Pran.g_01654
OG0001785	Praa.g_00756	Pran.g_01409
OG0001786	Praa.g_00833	Pran.g_01314
OG0001789	Praa.g_01275	Pran.g_00597
OG0001794	Praa.g_01613	Pran.g_01430
OG0001806	Praa.g_00376	Pran.g_01818
OG0001808	Praa.g_00398	Pran.g_01782
OG0001809	Praa.g_00762	Pran.g_01402
OG0001810	Praa.g_00773	Pran.g_01372
OG0001811	Praa.g_00774	Pran.g_01371
OG0001812	Praa.g_00775	Pran.g_01370
OG0001813	Praa.g_00776	Pran.g_01369
OG0001814	Praa.g_00871	Pran.g_01276
OG0001815	Praa.g_01000	Pran.g_01474
OG0001816	Praa.g_01046	Pran.g_00176
OG0001817	Praa.g_01105	Pran.g_00119
OG0001818	Praa.g_01108	Pran.g_00116
OG0001821	Praa.g_01295	Pran.g_00591
OG0001822	Praa.g_01393	Pran.g_00789
OG0001823	Praa.g_01405	Pran.g_00813
OG0001824	Praa.g_01577	Pran.g_00631
OG0001825	Praa.g_01602	Pran.g_00594
OG0001826	Praa.g_01617	Pran.g_00924
OG0001837	Praa.g_00342	Pran.g_01852
OG0001838	Praa.g_00391	Pran.g_01797
OG0001839	Praa.g_01265	Pran.g_01731
OG0001840	Praa.g_01270	Pran.g_00957
OG0001842	Praa.g_01306	Pran.g_00888
OG0001844	Praa.g_01439	Pran.g_00798
OG0001845	Praa.g_01497	Pran.g_00712
OG0001846	Praa.g_01561	Pran.g_00649
OG0001847	Praa.g_01588	Pran.g_00617
OG0001848	Praa.g_01610	Pran.g_00099
OG0001861	Praa.g_01111	Pran.g_00113
OG0001863	Praa.g_01121	Pran.g_00104
OG0001864	Praa.g_01240	Pran.g_00943
OG0001865	Praa.g_01250	Pran.g_01761
OG0001867	Praa.g_01272	Pran.g_00955
OG0001907	Praa.g_01233	Pran.g_01766
OG0001908	Praa.g_01417, Praa.g_01440	Pran.g_00797
OG0001909	Praa.g_01612	Pran.g_01429
OG0001950	Praa.g_01092	Pran.g_00132
OG0001951	Praa.g_01391	Pran.g_00795
OG0001952	Praa.g_01416	Pran.g_00801
OG0001985	Praa.g_01242	Pran.g_01788
OG0001986	Praa.g_01389	Pran.g_00793
OG0001987	Praa.g_01437	Pran.g_00800
OG0002020	Praa.g_00406	Pran.g_01792
OG0002024	Praa.g_01271	Pran.g_00956
OG0002025	Praa.g_01441	Pran.g_00757
OG0002054	Praa.g_01266	Pran.g_01780
OG0002121	Praa.g_01104	Pran.g_00120
OG0002122	Praa.g_01261	Pran.g_01388, Pran.g_00941
OG0002123	Praa.g_01403	Pran.g_00784
OG0002124	Praa.g_01442	Pran.g_00776
OG0002125	Praa.g_01451	Pran.g_00781
OG0002126	Praa.g_01452	Pran.g_00780
OG0002127	Praa.g_01453	Pran.g_00779
OG0002175	Praa.g_01388	Pran.g_00803
OG0002178	Praa.g_01603	Pran.g_01765
OG0002179	Praa.g_01614	Pran.g_00528
OG0002343	Praa.g_01076	Pran.g_00148
OG0002347	Praa.g_01421	Pran.g_00774
OG0003047	Praa.g_00384	Pran.g_01807
OG0003384	Praa.g_00128	Pran.g_00306
OG0003388	Praa.g_01449	Pran.g_00782
OG0003389	Praa.g_01450	Pran.g_00756
OG0003390	Praa.g_01454	Pran.g_00778
