Orthogroup	Praa	Praq
OG0001158	Praa.g_01818	Praq.g_00749
OG0001159	Praa.g_01819	Praq.g_00750
OG0001160	Praa.g_01820	Praq.g_00751
OG0001161	Praa.g_01821	Praq.g_00752
OG0001162	Praa.g_01822	Praq.g_00753
OG0001163	Praa.g_01823	Praq.g_00754
OG0001164	Praa.g_01824	Praq.g_00755
OG0001165	Praa.g_01825	Praq.g_00756
OG0001166	Praa.g_01826	Praq.g_00757
OG0001167	Praa.g_01827	Praq.g_00758
OG0001168	Praa.g_01828	Praq.g_00759
OG0001169	Praa.g_01829	Praq.g_00760
OG0001170	Praa.g_01830	Praq.g_00761
OG0001171	Praa.g_01831	Praq.g_00762
OG0001172	Praa.g_01833	Praq.g_00764
OG0001173	Praa.g_01835	Praq.g_00766
OG0001174	Praa.g_01836	Praq.g_00767
OG0001175	Praa.g_01837	Praq.g_00768
OG0001176	Praa.g_01838	Praq.g_00769
OG0001177	Praa.g_01840	Praq.g_00771
OG0001178	Praa.g_01843	Praq.g_00773
OG0001179	Praa.g_01844	Praq.g_00774
OG0001180	Praa.g_01845	Praq.g_00679
OG0001181	Praa.g_01846	Praq.g_00680
OG0001182	Praa.g_01847	Praq.g_00681
OG0001183	Praa.g_01848	Praq.g_00682
OG0001184	Praa.g_01850	Praq.g_00684
OG0001185	Praa.g_01853	Praq.g_00687
OG0001186	Praa.g_01854	Praq.g_00688
OG0001187	Praa.g_01856	Praq.g_00689
OG0001188	Praa.g_01857	Praq.g_00690
OG0001189	Praa.g_01858	Praq.g_00691
OG0001190	Praa.g_01859	Praq.g_00692
OG0001191	Praa.g_01860	Praq.g_00693
OG0001192	Praa.g_01861	Praq.g_00694
OG0001193	Praa.g_01862	Praq.g_00695
OG0001194	Praa.g_01863	Praq.g_00696
OG0001195	Praa.g_01864	Praq.g_00697
OG0001196	Praa.g_01865	Praq.g_00698
OG0001197	Praa.g_01866	Praq.g_00699
OG0001198	Praa.g_01867	Praq.g_00700
OG0001199	Praa.g_01868	Praq.g_00701
OG0001200	Praa.g_01869	Praq.g_00702
OG0001201	Praa.g_01870	Praq.g_00703
OG0001202	Praa.g_01871	Praq.g_00704
OG0001203	Praa.g_01873	Praq.g_00706
OG0001204	Praa.g_01875	Praq.g_00708
OG0001205	Praa.g_01876	Praq.g_00709
OG0001206	Praa.g_01877	Praq.g_00710
OG0001207	Praa.g_01878	Praq.g_00711
OG0001208	Praa.g_01879	Praq.g_00712
OG0001209	Praa.g_01880	Praq.g_00713
OG0001210	Praa.g_01881	Praq.g_00714
OG0001211	Praa.g_01882	Praq.g_00715
OG0001212	Praa.g_01883	Praq.g_00716
OG0001213	Praa.g_01884	Praq.g_00717
OG0001214	Praa.g_01886	Praq.g_00719
OG0001215	Praa.g_01887	Praq.g_00720
OG0001216	Praa.g_01888	Praq.g_00721
OG0001217	Praa.g_01889	Praq.g_00722
OG0001218	Praa.g_01890	Praq.g_00723
OG0001219	Praa.g_01892	Praq.g_00390
OG0001220	Praa.g_01893	Praq.g_00391
OG0001221	Praa.g_01896	Praq.g_00394
OG0001222	Praa.g_01897	Praq.g_00395
OG0001223	Praa.g_01898	Praq.g_00396
OG0001224	Praa.g_01899	Praq.g_00397
OG0001225	Praa.g_01900	Praq.g_00398
OG0001226	Praa.g_01901	Praq.g_00399
OG0001227	Praa.g_01902	Praq.g_00400
OG0001228	Praa.g_01903	Praq.g_00401
OG0001229	Praa.g_01904	Praq.g_00402
OG0001230	Praa.g_01905	Praq.g_00403
OG0001231	Praa.g_01906	Praq.g_00404
OG0001232	Praa.g_01907	Praq.g_00405
OG0001233	Praa.g_01908	Praq.g_00406
OG0001234	Praa.g_01909	Praq.g_00407
OG0001235	Praa.g_01910	Praq.g_00408
OG0001236	Praa.g_01912	Praq.g_00410
OG0001237	Praa.g_01913	Praq.g_00411
OG0001238	Praa.g_01915	Praq.g_00413
OG0001239	Praa.g_01916	Praq.g_00414
OG0001240	Praa.g_01917	Praq.g_00415
OG0001241	Praa.g_01919	Praq.g_00417
OG0001242	Praa.g_01920	Praq.g_00418
OG0001243	Praa.g_01921	Praq.g_00419
OG0001244	Praa.g_01922	Praq.g_00420
OG0001245	Praa.g_01923	Praq.g_00421
OG0001246	Praa.g_01924	Praq.g_00422
OG0001247	Praa.g_01925	Praq.g_00423
OG0001248	Praa.g_01926	Praq.g_00424
OG0001249	Praa.g_01927	Praq.g_00425
OG0001250	Praa.g_01928	Praq.g_00426
OG0001251	Praa.g_00092	Praq.g_01911
OG0001252	Praa.g_00138	Praq.g_01865
OG0001253	Praa.g_00150	Praq.g_01852
OG0001254	Praa.g_00281	Praq.g_01722
OG0001255	Praa.g_00333	Praq.g_01212
OG0001256	Praa.g_01288, Praa.g_00396	Praq.g_00110
OG0001257	Praa.g_00482	Praq.g_00533
OG0001258	Praa.g_00498	Praq.g_01104
OG0001259	Praa.g_00590	Praq.g_01013
OG0001260	Praa.g_00750	Praq.g_00621
OG0001261	Praa.g_00839	Praq.g_01432
OG0001262	Praa.g_00855	Praq.g_01448
OG0001263	Praa.g_00876	Praq.g_01469
OG0001264	Praa.g_00906	Praq.g_01489
OG0001265	Praa.g_01015	Praq.g_01595
OG0001266	Praa.g_01064	Praq.g_01642
OG0001267	Praa.g_01144	Praq.g_01317
OG0001268	Praa.g_01157	Praq.g_01330
OG0001269	Praa.g_01349	Praq.g_00158
OG0001270	Praa.g_01516	Praq.g_00334
OG0001271	Praa.g_01527	Praq.g_00345
OG0001272	Praa.g_01570	Praq.g_00387
OG0001274	Praa.g_01576	Praq.g_00005
OG0001275	Praa.g_01593	Praq.g_00021
OG0001276	Praa.g_01605	Praq.g_00033
OG0001277	Praa.g_01618	Praq.g_01955
OG0001280	Praa.g_01634	Praq.g_00498
OG0001281	Praa.g_01702	Praq.g_00948
OG0001282	Praa.g_01727	Praq.g_00923
OG0001283	Praa.g_01814	Praq.g_00745
OG0001284	Praa.g_01842	Praq.g_00772
OG0001285	Praa.g_01874	Praq.g_00707
OG0001286	Praa.g_01918	Praq.g_00416
OG0001290	Praa.g_00030	Praq.g_01233
OG0001291	Praa.g_00071	Praq.g_01932
OG0001292	Praa.g_00074	Praq.g_01929
OG0001293	Praa.g_00076	Praq.g_01927
OG0001294	Praa.g_00093	Praq.g_01910
OG0001295	Praa.g_00119	Praq.g_01884
OG0001296	Praa.g_00125	Praq.g_01878
OG0001297	Praa.g_00199	Praq.g_01803
OG0001298	Praa.g_00243	Praq.g_01759
OG0001300	Praa.g_00372	Praq.g_01170
OG0001301	Praa.g_00637	Praq.g_00965
OG0001302	Praa.g_00754	Praq.g_00627
OG0001303	Praa.g_00758	Praq.g_00630
OG0001304	Praa.g_01030	Praq.g_01610
OG0001305	Praa.g_01035	Praq.g_01615
OG0001306	Praa.g_01072	Praq.g_01651
OG0001307	Praa.g_01082	Praq.g_01660
OG0001308	Praa.g_01107	Praq.g_01281
OG0001309	Praa.g_01109	Praq.g_01282
OG0001310	Praa.g_01120	Praq.g_01292
OG0001311	Praa.g_01187	Praq.g_01361
OG0001312	Praa.g_01350	Praq.g_00159
OG0001313	Praa.g_01574	Praq.g_00003
OG0001314	Praa.g_01658	Praq.g_00474
OG0001315	Praa.g_01694	Praq.g_00440
OG0001316	Praa.g_01810	Praq.g_00741
OG0001318	Praa.g_00141	Praq.g_01862
OG0001319	Praa.g_00238	Praq.g_01764
OG0001320	Praa.g_00467	Praq.g_00517
OG0001321	Praa.g_00760	Praq.g_00632
OG0001322	Praa.g_00783	Praq.g_00650
OG0001323	Praa.g_01055	Praq.g_01634
OG0001324	Praa.g_01090	Praq.g_01668
OG0001325	Praa.g_01113	Praq.g_01285
OG0001326	Praa.g_01287	Praq.g_00109
OG0001327	Praa.g_01289	Praq.g_00111
OG0001328	Praa.g_01323	Praq.g_00138
OG0001329	Praa.g_01386	Praq.g_00197
OG0001330	Praa.g_01567	Praq.g_00384
OG0001332	Praa.g_01683	Praq.g_00451
OG0001334	Praa.g_01834	Praq.g_00765
OG0001335	Praa.g_01872	Praq.g_00705
OG0001337	Praa.g_00118	Praq.g_01885
OG0001338	Praa.g_00144	Praq.g_01858
OG0001339	Praa.g_00203	Praq.g_01799
OG0001340	Praa.g_00248	Praq.g_01754
OG0001341	Praa.g_00261	Praq.g_01742
OG0001342	Praa.g_00280	Praq.g_01723
OG0001343	Praa.g_00339	Praq.g_01206
OG0001344	Praa.g_00377	Praq.g_01165
OG0001345	Praa.g_00434	Praq.g_01123
OG0001346	Praa.g_00472	Praq.g_00523
OG0001347	Praa.g_00486	Praq.g_00537
OG0001348	Praa.g_00504	Praq.g_01098
OG0001349	Praa.g_00509	Praq.g_01093
OG0001350	Praa.g_00514	Praq.g_01088
OG0001351	Praa.g_00577	Praq.g_01026
OG0001352	Praa.g_00682	Praq.g_00811
OG0001353	Praa.g_00703	Praq.g_00832
OG0001354	Praa.g_00786	Praq.g_00653
OG0001355	Praa.g_00845	Praq.g_01438
OG0001356	Praa.g_00890	Praq.g_01471
OG0001357	Praa.g_00992	Praq.g_01575
OG0001358	Praa.g_01014	Praq.g_01594
OG0001359	Praa.g_01131	Praq.g_01304
OG0001360	Praa.g_01132	Praq.g_01305
OG0001361	Praa.g_01209	Praq.g_01383
OG0001363	Praa.g_01396	Praq.g_00217
OG0001364	Praa.g_01547	Praq.g_00364
OG0001365	Praa.g_01698, Praa.g_01611	Praq.g_00953
OG0001366	Praa.g_01673	Praq.g_00460
OG0001367	Praa.g_01716	Praq.g_00934
OG0001371	Praa.g_00067	Praq.g_01936
OG0001372	Praa.g_00068	Praq.g_01935
OG0001373	Praa.g_00075	Praq.g_01928
OG0001374	Praa.g_00087	Praq.g_01916
OG0001375	Praa.g_00135	Praq.g_01868
OG0001376	Praa.g_00234	Praq.g_01768
OG0001377	Praa.g_00256	Praq.g_01747
OG0001378	Praa.g_00272	Praq.g_01731
OG0001379	Praa.g_00361	Praq.g_01182
OG0001381	Praa.g_00453	Praq.g_00503
OG0001382	Praa.g_00460	Praq.g_00510
OG0001383	Praa.g_00511	Praq.g_01091
OG0001384	Praa.g_00519	Praq.g_01083
OG0001385	Praa.g_00666	Praq.g_00795
OG0001386	Praa.g_00674	Praq.g_00803
OG0001387	Praa.g_00676	Praq.g_00805
OG0001388	Praa.g_00686	Praq.g_00815
OG0001389	Praa.g_00716	Praq.g_00588
OG0001390	Praa.g_00749	Praq.g_00620
OG0001391	Praa.g_00788	Praq.g_00655
OG0001392	Praa.g_00889	Praq.g_01470
OG0001393	Praa.g_00891	Praq.g_01472
OG0001394	Praa.g_00912	Praq.g_01495
OG0001395	Praa.g_00915	Praq.g_01498
OG0001396	Praa.g_00996	Praq.g_01579
OG0001397	Praa.g_01024	Praq.g_01604
OG0001398	Praa.g_01043	Praq.g_01623
OG0001399	Praa.g_01053	Praq.g_01632
OG0001400	Praa.g_01062	Praq.g_01640
OG0001401	Praa.g_01069	Praq.g_01648
OG0001402	Praa.g_01146	Praq.g_01319
OG0001403	Praa.g_01319	Praq.g_00134
OG0001404	Praa.g_01357	Praq.g_00166
OG0001405	Praa.g_01367	Praq.g_00178
OG0001406	Praa.g_01515	Praq.g_00333
OG0001407	Praa.g_01518	Praq.g_00336
OG0001408	Praa.g_01568	Praq.g_00385
OG0001409	Praa.g_01581	Praq.g_00010
OG0001410	Praa.g_01595	Praq.g_00023
OG0001414	Praa.g_00062	Praq.g_01942
OG0001415	Praa.g_00326	Praq.g_01676
OG0001416	Praa.g_00521	Praq.g_01081
OG0001417	Praa.g_00675	Praq.g_00804
OG0001418	Praa.g_00761	Praq.g_00633
OG0001419	Praa.g_00792	Praq.g_00659
OG0001420	Praa.g_00893	Praq.g_01474
OG0001421	Praa.g_00897	Praq.g_01479
OG0001422	Praa.g_01058	Praq.g_01637
OG0001423	Praa.g_01133	Praq.g_01306
OG0001424	Praa.g_01223	Praq.g_01395
OG0001425	Praa.g_01587	Praq.g_00016
OG0001426	Praa.g_01914	Praq.g_00412
OG0001427	Praa.g_00371	Praq.g_01171
OG0001430	Praa.g_01007	Praq.g_01587
OG0001431	Praa.g_01060	Praq.g_01638
OG0001432	Praa.g_01063	Praq.g_01641
OG0001433	Praa.g_01260	Praq.g_00087
OG0001434	Praa.g_01342	Praq.g_00154
OG0001435	Praa.g_01580	Praq.g_00008
OG0001438	Praa.g_00620	Praq.g_00982
OG0001440	Praa.g_01018	Praq.g_01598
OG0001441	Praa.g_01100	Praq.g_01277
OG0001442	Praa.g_01123	Praq.g_01294
OG0001443	Praa.g_01143	Praq.g_01316
OG0001444	Praa.g_01178	Praq.g_01352
OG0001445	Praa.g_01246	Praq.g_00101
OG0001446	Praa.g_01248	Praq.g_00103
OG0001447	Praa.g_01249	Praq.g_00104
OG0001449	Praa.g_01624, Praa.g_01794	Praq.g_00221
OG0001454	Praa.g_00366	Praq.g_01177
OG0001456	Praa.g_00589	Praq.g_01014
OG0001457	Praa.g_00702	Praq.g_00831
OG0001458	Praa.g_00748	Praq.g_00619
OG0001459	Praa.g_00781	Praq.g_00648
OG0001460	Praa.g_00867	Praq.g_01461
OG0001461	Praa.g_00937	Praq.g_01521
OG0001462	Praa.g_01006	Praq.g_01586
OG0001463	Praa.g_01052	Praq.g_01631
OG0001464	Praa.g_01057	Praq.g_01636
OG0001465	Praa.g_01284	Praq.g_00106
OG0001467	Praa.g_01473	Praq.g_00291
OG0001468	Praa.g_01803	Praq.g_00734
OG0001470	Praa.g_00320	Praq.g_01682
OG0001471	Praa.g_00416	Praq.g_01130
OG0001472	Praa.g_00866	Praq.g_01460
OG0001473	Praa.g_00875	Praq.g_01468
OG0001474	Praa.g_00877	Praq.g_00850
OG0001475	Praa.g_01048	Praq.g_01627
OG0001476	Praa.g_01049	Praq.g_01628
OG0001477	Praa.g_01050	Praq.g_01629
OG0001478	Praa.g_01056	Praq.g_01635
OG0001479	Praa.g_01085	Praq.g_01663
OG0001480	Praa.g_01094	Praq.g_01272
OG0001481	Praa.g_01175	Praq.g_01349
OG0001482	Praa.g_01237	Praq.g_00566
OG0001484	Praa.g_01397	Praq.g_00219
OG0001485	Praa.g_01696	Praq.g_00955
OG0001488	Praa.g_00172	Praq.g_01830
OG0001489	Praa.g_00374	Praq.g_01168
OG0001490	Praa.g_00394	Praq.g_01142
OG0001491	Praa.g_00778	Praq.g_00645
OG0001492	Praa.g_00837	Praq.g_01430
OG0001493	Praa.g_00878	Praq.g_00849
OG0001494	Praa.g_00879	Praq.g_00848
OG0001495	Praa.g_00880	Praq.g_00847
OG0001496	Praa.g_00881	Praq.g_00846
OG0001497	Praa.g_00882	Praq.g_00845
OG0001498	Praa.g_00883	Praq.g_00844
OG0001499	Praa.g_00884	Praq.g_00843
OG0001500	Praa.g_00885	Praq.g_00842
OG0001501	Praa.g_00886	Praq.g_00841
OG0001502	Praa.g_00887	Praq.g_00840
OG0001503	Praa.g_00888	Praq.g_00839
OG0001505	Praa.g_00998	Praq.g_01404
OG0001506	Praa.g_01077	Praq.g_01655
OG0001507	Praa.g_01142	Praq.g_01315
OG0001509	Praa.g_01717	Praq.g_00933
OG0001510	Praa.g_01795	Praq.g_00726
OG0001513	Praa.g_00105	Praq.g_01898
OG0001514	Praa.g_00412, Praa.g_01299	Praq.g_00116
OG0001515	Praa.g_00752	Praq.g_00625
OG0001516	Praa.g_00986	Praq.g_01569
OG0001517	Praa.g_01067	Praq.g_01646
OG0001523	Praa.g_00061	Praq.g_01943
OG0001524	Praa.g_00375	Praq.g_01167
OG0001525	Praa.g_00458	Praq.g_00508
OG0001526	Praa.g_00895	Praq.g_01477
OG0001528	Praa.g_01258	Praq.g_00086
OG0001529	Praa.g_01262	Praq.g_00089
OG0001532	Praa.g_00034	Praq.g_01238
OG0001533	Praa.g_00395	Praq.g_00851
OG0001534	Praa.g_01585, Praa.g_00411	Praq.g_00014
OG0001536	Praa.g_01096	Praq.g_01274
OG0001537	Praa.g_01231, Praa.g_01263	Praq.g_00076
OG0001538	Praa.g_01286	Praq.g_00108
OG0001539	Praa.g_01304	Praq.g_00120
OG0001540	Praa.g_01305	Praq.g_00121
OG0001542	Praa.g_01583	Praq.g_00012
OG0001543	Praa.g_01594	Praq.g_00022
OG0001549	Praa.g_00126	Praq.g_01877
OG0001550	Praa.g_00307	Praq.g_01695
OG0001551	Praa.g_00331	Praq.g_01671
OG0001552	Praa.g_00368	Praq.g_01175
OG0001553	Praa.g_00386	Praq.g_01154
OG0001554	Praa.g_00387	Praq.g_01153
OG0001555	Praa.g_00456	Praq.g_00506
OG0001556	Praa.g_00469	Praq.g_00520
OG0001557	Praa.g_00677	Praq.g_00806
OG0001559	Praa.g_00753	Praq.g_00626
OG0001560	Praa.g_00770	Praq.g_00641
OG0001561	Praa.g_00868	Praq.g_01462
OG0001562	Praa.g_01005	Praq.g_01585
OG0001563	Praa.g_01065	Praq.g_01643
OG0001564	Praa.g_01066	Praq.g_01644
OG0001565	Praa.g_01068	Praq.g_01647
OG0001566	Praa.g_01071	Praq.g_01650
OG0001567	Praa.g_01078	Praq.g_01656
OG0001568	Praa.g_01093	Praq.g_01271
OG0001569	Praa.g_01097	Praq.g_01275
OG0001570	Praa.g_01103	Praq.g_01280
OG0001571	Praa.g_01116	Praq.g_01288
OG0001572	Praa.g_01124	Praq.g_01296
OG0001573	Praa.g_01126	Praq.g_01299
OG0001574	Praa.g_01251	Praq.g_00078
OG0001575	Praa.g_01281	Praq.g_00098
OG0001576	Praa.g_01292	Praq.g_00113
OG0001577	Praa.g_01363	Praq.g_00172
OG0001578	Praa.g_01365	Praq.g_00174
OG0001579	Praa.g_01398	Praq.g_00220
OG0001580	Praa.g_01436	Praq.g_00224
OG0001581	Praa.g_01438	Praq.g_00228
OG0001582	Praa.g_01560	Praq.g_00377
OG0001583	Praa.g_01562	Praq.g_00379
OG0001584	Praa.g_01563	Praq.g_00380
OG0001585	Praa.g_01573	Praq.g_00002
OG0001586	Praa.g_01851	Praq.g_00685
OG0001590	Praa.g_00293	Praq.g_01709
OG0001591	Praa.g_00362	Praq.g_01181
OG0001593	Praa.g_00459	Praq.g_00509
OG0001594	Praa.g_00468	Praq.g_00518
OG0001595	Praa.g_00706	Praq.g_00835
OG0001596	Praa.g_00755	Praq.g_00628
OG0001597	Praa.g_00870	Praq.g_01464
OG0001598	Praa.g_00894	Praq.g_01476
OG0001599	Praa.g_01136	Praq.g_01309
OG0001600	Praa.g_01137	Praq.g_01310
OG0001601	Praa.g_01138	Praq.g_01311
OG0001602	Praa.g_01139	Praq.g_01312
OG0001603	Praa.g_01619	Praq.g_01957
OG0001604	Praa.g_01648	Praq.g_00484
OG0001609	Praa.g_00367	Praq.g_01176
OG0001610	Praa.g_00701	Praq.g_00830
OG0001611	Praa.g_00736	Praq.g_00608
OG0001612	Praa.g_00779	Praq.g_00646
OG0001613	Praa.g_00874	Praq.g_01467
OG0001614	Praa.g_00990	Praq.g_01573
OG0001615	Praa.g_01273	Praq.g_00092
OG0001616	Praa.g_01278	Praq.g_00095
OG0001617	Praa.g_01333	Praq.g_00148
OG0001619	Praa.g_01355	Praq.g_00164
OG0001620	Praa.g_01422	Praq.g_00252
OG0001623	Praa.g_00337	Praq.g_01208
OG0001624	Praa.g_00872	Praq.g_01465
OG0001625	Praa.g_01001	Praq.g_01580
OG0001626	Praa.g_01274	Praq.g_00093
OG0001628	Praa.g_01604	Praq.g_00032
OG0001638	Praa.g_01225	Praq.g_01948
OG0001638	Praa.g_00060	Praq.g_01269, Praq.g_01270
OG0001639	Praa.g_00110	Praq.g_01893
OG0001640	Praa.g_00180	Praq.g_01822
OG0001641	Praa.g_00363	Praq.g_01180
OG0001642	Praa.g_00365	Praq.g_01178
OG0001643	Praa.g_00389	Praq.g_01145
OG0001644	Praa.g_00390	Praq.g_01144
OG0001645	Praa.g_00392	Praq.g_01143
OG0001647	Praa.g_00466	Praq.g_00516
OG0001648	Praa.g_00560	Praq.g_01043
OG0001649	Praa.g_00566	Praq.g_01037
OG0001650	Praa.g_00710	Praq.g_00582
OG0001651	Praa.g_00745	Praq.g_00615
OG0001652	Praa.g_00746	Praq.g_00617
OG0001653	Praa.g_00771	Praq.g_00642
OG0001654	Praa.g_00777	Praq.g_00644
OG0001655	Praa.g_00785	Praq.g_00652
OG0001656	Praa.g_00808	Praq.g_00675
OG0001657	Praa.g_00861	Praq.g_01455
OG0001658	Praa.g_00873	Praq.g_01466
OG0001659	Praa.g_00919	Praq.g_01502
OG0001660	Praa.g_01002	Praq.g_01581
OG0001661	Praa.g_01004	Praq.g_01584
OG0001662	Praa.g_01009	Praq.g_01589
OG0001663	Praa.g_01026	Praq.g_01606
OG0001664	Praa.g_01027	Praq.g_01607
OG0001665	Praa.g_01047	Praq.g_01626
OG0001666	Praa.g_01051	Praq.g_01630
OG0001667	Praa.g_01054	Praq.g_01633
OG0001668	Praa.g_01061	Praq.g_01639
OG0001669	Praa.g_01073	Praq.g_01652
OG0001670	Praa.g_01074	Praq.g_01653
OG0001671	Praa.g_01081	Praq.g_01659
OG0001672	Praa.g_01086	Praq.g_01664
OG0001673	Praa.g_01087	Praq.g_01665
OG0001674	Praa.g_01088	Praq.g_01666
OG0001675	Praa.g_01114	Praq.g_01286
OG0001676	Praa.g_01119	Praq.g_01291
OG0001677	Praa.g_01135	Praq.g_01308
OG0001678	Praa.g_01206	Praq.g_01380
OG0001679	Praa.g_01214	Praq.g_01388
OG0001680	Praa.g_01253	Praq.g_00045
OG0001681	Praa.g_01293	Praq.g_00114
OG0001682	Praa.g_01302	Praq.g_00118
OG0001684	Praa.g_01559	Praq.g_00376
OG0001685	Praa.g_01566	Praq.g_00383
OG0001686	Praa.g_01569	Praq.g_00386
OG0001687	Praa.g_01575	Praq.g_00004
OG0001688	Praa.g_01578	Praq.g_00007
OG0001689	Praa.g_01582	Praq.g_00011
OG0001690	Praa.g_01584	Praq.g_00013
OG0001691	Praa.g_01586	Praq.g_00015
OG0001692	Praa.g_01640	Praq.g_00492
OG0001693	Praa.g_01891	Praq.g_00388
OG0001698	Praa.g_00496	Praq.g_01106
OG0001700	Praa.g_00739	Praq.g_00611
OG0001701	Praa.g_00741	Praq.g_00613
OG0001702	Praa.g_00759	Praq.g_00631
OG0001703	Praa.g_00772	Praq.g_00643
OG0001704	Praa.g_01003	Praq.g_01582
OG0001706	Praa.g_01118	Praq.g_01290
OG0001707	Praa.g_01140	Praq.g_01313
OG0001708	Praa.g_01283	Praq.g_00105
OG0001722	Praa.g_00737	Praq.g_00609
OG0001724	Praa.g_00790	Praq.g_00657
OG0001725	Praa.g_00869	Praq.g_01463
OG0001726	Praa.g_01102	Praq.g_01279
OG0001728	Praa.g_01303	Praq.g_00119
OG0001730	Praa.g_01404	Praq.g_00199
OG0001731	Praa.g_01591	Praq.g_00019
OG0001732	Praa.g_01615	Praq.g_00035
OG0001783	Praa.g_00041	Praq.g_01256
OG0001784	Praa.g_00524	Praq.g_01078
OG0001786	Praa.g_00833	Praq.g_01427
OG0001787	Praa.g_01122	Praq.g_01293
OG0001788	Praa.g_01247	Praq.g_00102
OG0001790	Praa.g_01277	Praq.g_00094
OG0001791	Praa.g_01279	Praq.g_00096
OG0001794	Praa.g_01613	Praq.g_01959
OG0001806	Praa.g_00376	Praq.g_01166
OG0001807	Praa.g_00388	Praq.g_01151
OG0001808	Praa.g_00398	Praq.g_00088
OG0001809	Praa.g_00762	Praq.g_00634
OG0001819	Praa.g_01232	Praq.g_01138
OG0001820	Praa.g_01285	Praq.g_00107
OG0001822	Praa.g_01393	Praq.g_00222
OG0001823	Praa.g_01405	Praq.g_00234
OG0001824	Praa.g_01577	Praq.g_00006
OG0001826	Praa.g_01617	Praq.g_00040
OG0001837	Praa.g_00342	Praq.g_01202
OG0001839	Praa.g_01265	Praq.g_01134
OG0001841	Praa.g_01282	Praq.g_00099
OG0001845	Praa.g_01497	Praq.g_00315
OG0001846	Praa.g_01561	Praq.g_00378
OG0001859	Praa.g_00258	Praq.g_01745
OG0001862	Praa.g_01112	Praq.g_01284
OG0001906	Praa.g_00273	Praq.g_01730
OG0001908	Praa.g_01417, Praa.g_01440	Praq.g_00231
OG0001952	Praa.g_01416	Praq.g_00225
OG0001982	Praa.g_00360	Praq.g_01183
OG0001984	Praa.g_01234	Praq.g_01152
OG0001985	Praa.g_01242	Praq.g_00048
OG0001988	Praa.g_01616	Praq.g_00038
OG0002021	Praa.g_00408	Praq.g_01131
OG0002023	Praa.g_01267	Praq.g_00090
OG0002120	Praa.g_00793	Praq.g_00660
OG0002172	Praa.g_00418	Praq.g_01949
OG0002175	Praa.g_01388	Praq.g_00230
OG0002349	Praa.g_01596	Praq.g_00024
