Orthogroup	Praa	Prai
OG0001166	Praa.g_01826	Prai.g_01832
OG0001167	Praa.g_01827	Prai.g_01833
OG0001168	Praa.g_01828	Prai.g_01834
OG0001169	Praa.g_01829	Prai.g_01835
OG0001170	Praa.g_01830	Prai.g_01836
OG0001171	Praa.g_01831	Prai.g_01837
OG0001172	Praa.g_01833	Prai.g_01839
OG0001173	Praa.g_01835	Prai.g_01841
OG0001174	Praa.g_01836	Prai.g_01842
OG0001175	Praa.g_01837	Prai.g_01843
OG0001176	Praa.g_01838	Prai.g_01844
OG0001177	Praa.g_01840	Prai.g_01846
OG0001178	Praa.g_01843	Prai.g_01849
OG0001179	Praa.g_01844	Prai.g_01850
OG0001180	Praa.g_01845	Prai.g_01851
OG0001181	Praa.g_01846	Prai.g_01852
OG0001182	Praa.g_01847	Prai.g_01853
OG0001183	Praa.g_01848	Prai.g_01854
OG0001184	Praa.g_01850	Prai.g_01856
OG0001185	Praa.g_01853	Prai.g_01861
OG0001186	Praa.g_01854	Prai.g_01862
OG0001187	Praa.g_01856	Prai.g_01863
OG0001188	Praa.g_01857	Prai.g_01864
OG0001189	Praa.g_01858	Prai.g_01865
OG0001190	Praa.g_01859	Prai.g_01866
OG0001191	Praa.g_01860	Prai.g_01867
OG0001192	Praa.g_01861	Prai.g_01868
OG0001193	Praa.g_01862	Prai.g_01869
OG0001194	Praa.g_01863	Prai.g_01870
OG0001195	Praa.g_01864	Prai.g_01871
OG0001196	Praa.g_01865	Prai.g_01872
OG0001197	Praa.g_01866	Prai.g_01873
OG0001198	Praa.g_01867	Prai.g_01874
OG0001199	Praa.g_01868	Prai.g_01875
OG0001200	Praa.g_01869	Prai.g_01876
OG0001201	Praa.g_01870	Prai.g_01877
OG0001202	Praa.g_01871	Prai.g_01878
OG0001203	Praa.g_01873	Prai.g_01880
OG0001204	Praa.g_01875	Prai.g_01882
OG0001205	Praa.g_01876	Prai.g_01883
OG0001206	Praa.g_01877	Prai.g_01884
OG0001207	Praa.g_01878	Prai.g_01885
OG0001208	Praa.g_01879	Prai.g_01886
OG0001209	Praa.g_01880	Prai.g_01887
OG0001210	Praa.g_01881	Prai.g_01888
OG0001211	Praa.g_01882	Prai.g_01889
OG0001212	Praa.g_01883	Prai.g_01890
OG0001213	Praa.g_01884	Prai.g_01891
OG0001214	Praa.g_01886	Prai.g_01893
OG0001215	Praa.g_01887	Prai.g_01894
OG0001216	Praa.g_01888	Prai.g_01895
OG0001217	Praa.g_01889	Prai.g_01896
OG0001218	Praa.g_01890	Prai.g_01897
OG0001219	Praa.g_01892	Prai.g_01899
OG0001220	Praa.g_01893	Prai.g_01900
OG0001221	Praa.g_01896	Prai.g_01903
OG0001222	Praa.g_01897	Prai.g_01904
OG0001223	Praa.g_01898	Prai.g_01905
OG0001224	Praa.g_01899	Prai.g_01906
OG0001225	Praa.g_01900	Prai.g_01907
OG0001226	Praa.g_01901	Prai.g_01908
OG0001227	Praa.g_01902	Prai.g_01909
OG0001228	Praa.g_01903	Prai.g_01910
OG0001229	Praa.g_01904	Prai.g_01911
OG0001230	Praa.g_01905	Prai.g_01912
OG0001231	Praa.g_01906	Prai.g_01913
OG0001232	Praa.g_01907	Prai.g_01914
OG0001233	Praa.g_01908	Prai.g_01915
OG0001234	Praa.g_01909	Prai.g_01916
OG0001235	Praa.g_01910	Prai.g_01917
OG0001236	Praa.g_01912	Prai.g_01919
OG0001237	Praa.g_01913	Prai.g_01920
OG0001238	Praa.g_01915	Prai.g_01922
OG0001239	Praa.g_01916	Prai.g_01923
OG0001240	Praa.g_01917	Prai.g_01924
OG0001241	Praa.g_01919	Prai.g_01926
OG0001242	Praa.g_01920	Prai.g_01928
OG0001243	Praa.g_01921	Prai.g_01929
OG0001244	Praa.g_01922	Prai.g_01930
OG0001245	Praa.g_01923	Prai.g_01931
OG0001246	Praa.g_01924	Prai.g_01932
OG0001247	Praa.g_01925	Prai.g_01933
OG0001248	Praa.g_01926	Prai.g_01934
OG0001249	Praa.g_01927	Prai.g_01935
OG0001250	Praa.g_01928	Prai.g_01936
OG0001251	Praa.g_00092	Prai.g_00092
OG0001252	Praa.g_00138	Prai.g_00138
OG0001253	Praa.g_00150	Prai.g_00161
OG0001254	Praa.g_00281	Prai.g_00294
OG0001256	Praa.g_00396	Prai.g_01599
OG0001257	Praa.g_00482	Prai.g_00512
OG0001258	Praa.g_00498	Prai.g_00528
OG0001259	Praa.g_00590	Prai.g_00618
OG0001260	Praa.g_00750	Prai.g_00896
OG0001261	Praa.g_00839	Prai.g_00812
OG0001262	Praa.g_00855	Prai.g_00796
OG0001263	Praa.g_00876	Prai.g_01064
OG0001264	Praa.g_00906	Prai.g_01047
OG0001266	Praa.g_01064	Prai.g_01083
OG0001267	Praa.g_01144	Prai.g_01156
OG0001269	Praa.g_01349	Prai.g_01354
OG0001271	Praa.g_01527	Prai.g_01513
OG0001272	Praa.g_01570	Prai.g_01556
OG0001273	Praa.g_01571	Prai.g_01557
OG0001274	Praa.g_01576	Prai.g_01563
OG0001275	Praa.g_01593	Prai.g_01585
OG0001278	Praa.g_01627	Prai.g_01630
OG0001279	Praa.g_01631	Prai.g_01634
OG0001280	Praa.g_01634	Prai.g_01637
OG0001281	Praa.g_01702	Prai.g_01704
OG0001282	Praa.g_01727	Prai.g_01729
OG0001283	Praa.g_01814	Prai.g_01820
OG0001284	Praa.g_01842	Prai.g_01848
OG0001285	Praa.g_01874	Prai.g_01881
OG0001286	Praa.g_01918	Prai.g_01925
OG0001290	Praa.g_00030	Prai.g_00030
OG0001291	Praa.g_00071	Prai.g_00071
OG0001292	Praa.g_00074	Prai.g_00074
OG0001293	Praa.g_00076	Prai.g_00076
OG0001294	Praa.g_00093	Prai.g_00093
OG0001295	Praa.g_00119	Prai.g_00119
OG0001296	Praa.g_00125	Prai.g_00125
OG0001297	Praa.g_00199	Prai.g_00210
OG0001298	Praa.g_00243	Prai.g_00256
OG0001299	Praa.g_00252	Prai.g_00265
OG0001300	Praa.g_00372	Prai.g_00386
OG0001301	Praa.g_00637	Prai.g_00666
OG0001302	Praa.g_00754	Prai.g_00890
OG0001303	Praa.g_00758	Prai.g_00887
OG0001304	Praa.g_01030	Prai.g_00927
OG0001305	Praa.g_01035	Prai.g_00922
OG0001306	Praa.g_01072	Prai.g_01090
OG0001307	Praa.g_01082	Prai.g_01100
OG0001308	Praa.g_01107	Prai.g_01125
OG0001309	Praa.g_01109	Prai.g_01126
OG0001310	Praa.g_01120	Prai.g_01134
OG0001311	Praa.g_01187	Prai.g_01201
OG0001312	Praa.g_01350	Prai.g_01355
OG0001313	Praa.g_01574	Prai.g_01560
OG0001314	Praa.g_01658	Prai.g_01661
OG0001315	Praa.g_01694	Prai.g_01695
OG0001316	Praa.g_01810	Prai.g_01816
OG0001318	Praa.g_00141	Prai.g_00141
OG0001319	Praa.g_00238	Prai.g_00249
OG0001320	Praa.g_00467	Prai.g_00498
OG0001321	Praa.g_00760	Prai.g_01293, Prai.g_01233
OG0001322	Praa.g_00783	Prai.g_00866
OG0001323	Praa.g_01055	Prai.g_01075
OG0001324	Praa.g_01090	Prai.g_01108
OG0001325	Praa.g_01113	Prai.g_01128
OG0001327	Praa.g_01289	Prai.g_01309
OG0001328	Praa.g_01323	Prai.g_01340
OG0001330	Praa.g_01567	Prai.g_01553
OG0001331	Praa.g_01632	Prai.g_01635
OG0001332	Praa.g_01683	Prai.g_01684
OG0001333	Praa.g_01779	Prai.g_01786
OG0001334	Praa.g_01834	Prai.g_01840
OG0001335	Praa.g_01872	Prai.g_01879
OG0001337	Praa.g_00118	Prai.g_00118
OG0001338	Praa.g_00144	Prai.g_00155
OG0001339	Praa.g_00203	Prai.g_00214
OG0001340	Praa.g_00248	Prai.g_00261
OG0001341	Praa.g_00261	Prai.g_00274
OG0001342	Praa.g_00280	Prai.g_00293
OG0001343	Praa.g_00339	Prai.g_00352
OG0001344	Praa.g_00377	Prai.g_00389
OG0001345	Praa.g_00434	Prai.g_00465
OG0001346	Praa.g_00472	Prai.g_00502
OG0001347	Praa.g_00486	Prai.g_00516
OG0001348	Praa.g_00504	Prai.g_00534
OG0001349	Praa.g_00509	Prai.g_00539
OG0001351	Praa.g_00577	Prai.g_00605
OG0001352	Praa.g_00682	Prai.g_00711
OG0001354	Praa.g_00786	Prai.g_00863
OG0001355	Praa.g_00845	Prai.g_00806
OG0001356	Praa.g_00890	Prai.g_01062
OG0001357	Praa.g_00992	Prai.g_00961
OG0001358	Praa.g_01014	Prai.g_00942
OG0001359	Praa.g_01131	Prai.g_01147
OG0001360	Praa.g_01132	Prai.g_01148
OG0001361	Praa.g_01209	Prai.g_01223
OG0001362	Praa.g_01257	Prai.g_01583
OG0001363	Praa.g_01396	Prai.g_01390, Prai.g_01321
OG0001364	Praa.g_01547	Prai.g_01532
OG0001365	Praa.g_01698	Prai.g_01699
OG0001366	Praa.g_01673	Prai.g_01675
OG0001367	Praa.g_01716	Prai.g_01718
OG0001368	Praa.g_01841	Prai.g_01847
OG0001371	Praa.g_00067	Prai.g_00067
OG0001372	Praa.g_00068	Prai.g_00068
OG0001373	Praa.g_00075	Prai.g_00075
OG0001374	Praa.g_00087	Prai.g_00087
OG0001375	Praa.g_00135	Prai.g_00135
OG0001376	Praa.g_00234	Prai.g_00245
OG0001377	Praa.g_00256	Prai.g_00269
OG0001379	Praa.g_00361	Prai.g_00376
OG0001381	Praa.g_00453	Prai.g_00485
OG0001382	Praa.g_00460	Prai.g_00491
OG0001383	Praa.g_00511	Prai.g_00541
OG0001384	Praa.g_00519	Prai.g_00548
OG0001385	Praa.g_00666	Prai.g_00695
OG0001386	Praa.g_00674	Prai.g_00703
OG0001387	Praa.g_00676	Prai.g_00705
OG0001388	Praa.g_00686	Prai.g_00715
OG0001389	Praa.g_00716	Prai.g_00753
OG0001390	Praa.g_00749	Prai.g_00897
OG0001391	Praa.g_00788	Prai.g_00861
OG0001392	Praa.g_00889	Prai.g_01063
OG0001393	Praa.g_00891	Prai.g_01061
OG0001394	Praa.g_00912	Prai.g_01041
OG0001395	Praa.g_00915	Prai.g_01038
OG0001397	Praa.g_01024	Prai.g_00933
OG0001398	Praa.g_01043	Prai.g_00914
OG0001399	Praa.g_01053	Prai.g_01073
OG0001400	Praa.g_01062	Prai.g_01081
OG0001401	Praa.g_01069	Prai.g_00738
OG0001402	Praa.g_01146	Prai.g_01158
OG0001403	Praa.g_01319	Prai.g_01336
OG0001404	Praa.g_01357	Prai.g_01361
OG0001405	Praa.g_01367	Prai.g_01371
OG0001406	Praa.g_01515	Prai.g_01501
OG0001407	Praa.g_01518	Prai.g_01503
OG0001408	Praa.g_01568	Prai.g_01554
OG0001409	Praa.g_01581	Prai.g_01566
OG0001410	Praa.g_01595	Prai.g_01587
OG0001414	Praa.g_00062	Prai.g_00061
OG0001415	Praa.g_00326	Prai.g_00339
OG0001416	Praa.g_00521	Prai.g_00550
OG0001417	Praa.g_00675	Prai.g_00704
OG0001418	Praa.g_00761	Prai.g_00886
OG0001421	Praa.g_00897	Prai.g_01056
OG0001422	Praa.g_01058	Prai.g_01078
OG0001423	Praa.g_01133	Prai.g_01149
OG0001424	Praa.g_01223	Prai.g_01237
OG0001425	Praa.g_01587	Prai.g_01575
OG0001426	Praa.g_01914	Prai.g_01921
OG0001427	Praa.g_00371	Prai.g_00385
OG0001428	Praa.g_00385, Praa.g_01423	Prai.g_00399
OG0001430	Praa.g_01007	Prai.g_00950
OG0001431	Praa.g_01060	Prai.g_01079
OG0001432	Praa.g_01063	Prai.g_01082
OG0001434	Praa.g_01342	Prai.g_00746
OG0001435	Praa.g_01580	Prai.g_01565
OG0001438	Praa.g_00620	Prai.g_00649
OG0001439	Praa.g_00836	Prai.g_00815
OG0001440	Praa.g_01018	Prai.g_00939
OG0001441	Praa.g_01100	Prai.g_01118
OG0001443	Praa.g_01143	Prai.g_01155
OG0001444	Praa.g_01178	Prai.g_01190
OG0001445	Praa.g_01246	Prai.g_01295
OG0001446	Praa.g_01248	Prai.g_01297
OG0001447	Praa.g_01249	Prai.g_01298
OG0001448	Praa.g_01601	Prai.g_01601
OG0001449	Praa.g_01624, Praa.g_01794	Prai.g_01407
OG0001454	Praa.g_00366	Prai.g_00380
OG0001455	Praa.g_00410	Prai.g_01621
OG0001456	Praa.g_00589	Prai.g_00617, Prai.g_01275
OG0001457	Praa.g_00702	Prai.g_00731
OG0001458	Praa.g_00748	Prai.g_00898
OG0001459	Praa.g_00781	Prai.g_00868
OG0001460	Praa.g_00867	Prai.g_00785
OG0001461	Praa.g_00937	Prai.g_01016
OG0001462	Praa.g_01006	Prai.g_00951
OG0001463	Praa.g_01052	Prai.g_01072
OG0001464	Praa.g_01057	Prai.g_01077
OG0001465	Praa.g_01284	Prai.g_01271
OG0001466	Praa.g_01296	Prai.g_00893
OG0001467	Praa.g_01473	Prai.g_01460
OG0001468	Praa.g_01803	Prai.g_01809
OG0001470	Praa.g_00320	Prai.g_00333
OG0001471	Praa.g_00416	Prai.g_00447
OG0001475	Praa.g_01048	Prai.g_01068
OG0001476	Praa.g_01049	Prai.g_01069
OG0001477	Praa.g_01050	Prai.g_01070
OG0001478	Praa.g_01056	Prai.g_01076
OG0001479	Praa.g_01085	Prai.g_01103
OG0001480	Praa.g_01094	Prai.g_01112
OG0001481	Praa.g_01175	Prai.g_01187
OG0001482	Praa.g_01237	Prai.g_01618
OG0001484	Praa.g_01397	Prai.g_01391, Prai.g_01422
OG0001485	Praa.g_01696	Prai.g_01697
OG0001488	Praa.g_00172	Prai.g_00183
OG0001490	Praa.g_00394	Prai.g_00414
OG0001491	Praa.g_00778	Prai.g_00871
OG0001492	Praa.g_00837	Prai.g_00814
OG0001504	Praa.g_00922	Prai.g_01031
OG0001506	Praa.g_01077	Prai.g_01095
OG0001507	Praa.g_01142	Prai.g_01154
OG0001509	Praa.g_01717	Prai.g_01719
OG0001510	Praa.g_01795	Prai.g_01801
OG0001513	Praa.g_00105	Prai.g_00105
OG0001514	Praa.g_00412	Prai.g_00906, Prai.g_01773
OG0001515	Praa.g_00752	Prai.g_00892
OG0001516	Praa.g_00986	Prai.g_00967
OG0001517	Praa.g_01067	Prai.g_01086
OG0001518	Praa.g_01622	Prai.g_01264
OG0001523	Praa.g_00061	Prai.g_00060
OG0001524	Praa.g_00375	Prai.g_00388
OG0001525	Praa.g_00458	Prai.g_00490
OG0001527	Praa.g_01098	Prai.g_01116
OG0001528	Praa.g_01258	Prai.g_01607
OG0001532	Praa.g_00034	Prai.g_00034
OG0001534	Praa.g_00411	Prai.g_01771
OG0001535	Praa.g_00863	Prai.g_00788
OG0001536	Praa.g_01096	Prai.g_01114
OG0001537	Praa.g_01263	Prai.g_01269
OG0001538	Praa.g_01286	Prai.g_01308
OG0001539	Praa.g_01304	Prai.g_01317
OG0001542	Praa.g_01583	Prai.g_01569
OG0001543	Praa.g_01594	Prai.g_01586
OG0001549	Praa.g_00126	Prai.g_00126
OG0001550	Praa.g_00307	Prai.g_00320
OG0001551	Praa.g_00331	Prai.g_00344
OG0001552	Praa.g_00368	Prai.g_00382
OG0001553	Praa.g_00386	Prai.g_00403
OG0001554	Praa.g_00387	Prai.g_00404
OG0001555	Praa.g_00456	Prai.g_00488
OG0001556	Praa.g_00469	Prai.g_00500
OG0001557	Praa.g_00677	Prai.g_00706
OG0001558	Praa.g_00744, Praa.g_01254	Prai.g_01306
OG0001559	Praa.g_00753	Prai.g_00891
OG0001560	Praa.g_00770	Prai.g_00879
OG0001561	Praa.g_00868	Prai.g_00784
OG0001562	Praa.g_01005	Prai.g_00952
OG0001563	Praa.g_01065	Prai.g_01084
OG0001564	Praa.g_01066	Prai.g_01085
OG0001565	Praa.g_01068	Prai.g_01087
OG0001566	Praa.g_01071	Prai.g_01089
OG0001567	Praa.g_01078	Prai.g_01096
OG0001568	Praa.g_01093	Prai.g_01111
OG0001569	Praa.g_01097	Prai.g_01115
OG0001570	Praa.g_01103	Prai.g_01122
OG0001571	Praa.g_01116	Prai.g_01131
OG0001572	Praa.g_01124	Prai.g_01139
OG0001573	Praa.g_01126	Prai.g_01142
OG0001575	Praa.g_01281	Prai.g_00736
OG0001576	Praa.g_01292	Prai.g_01311
OG0001577	Praa.g_01363	Prai.g_01367
OG0001578	Praa.g_01365	Prai.g_01369
OG0001582	Praa.g_01560	Prai.g_01545
OG0001583	Praa.g_01562	Prai.g_01547
OG0001584	Praa.g_01563	Prai.g_01548
OG0001585	Praa.g_01573	Prai.g_01559
OG0001586	Praa.g_01851	Prai.g_01857
OG0001590	Praa.g_00293	Prai.g_00306
OG0001592	Praa.g_00393	Prai.g_00413
OG0001594	Praa.g_00468	Prai.g_00499
OG0001595	Praa.g_00706	Prai.g_00734
OG0001596	Praa.g_00755	Prai.g_00889
OG0001597	Praa.g_00870	Prai.g_00783
OG0001598	Praa.g_00894	Prai.g_01058
OG0001603	Praa.g_01619	Prai.g_01245
OG0001604	Praa.g_01648	Prai.g_01651
OG0001605	Praa.g_01721	Prai.g_01723
OG0001609	Praa.g_00367	Prai.g_00381
OG0001610	Praa.g_00701	Prai.g_00730
OG0001611	Praa.g_00736	Prai.g_00440
OG0001612	Praa.g_00779	Prai.g_00870
OG0001613	Praa.g_00874	Prai.g_01065
OG0001614	Praa.g_00990	Prai.g_00963
OG0001615	Praa.g_01273	Prai.g_01552
OG0001617	Praa.g_01333	Prai.g_01350
OG0001618	Praa.g_01341	Prai.g_00371
OG0001619	Praa.g_01355	Prai.g_01359
OG0001624	Praa.g_00872	Prai.g_00782
OG0001625	Praa.g_01001	Prai.g_00957
OG0001628	Praa.g_01604	Prai.g_01605
OG0001639	Praa.g_00110	Prai.g_00110
OG0001640	Praa.g_00180	Prai.g_00191
OG0001641	Praa.g_00363	Prai.g_00377
OG0001642	Praa.g_00365	Prai.g_00379
OG0001643	Praa.g_00389	Prai.g_00410
OG0001644	Praa.g_00390	Prai.g_00411
OG0001645	Praa.g_00392	Prai.g_00412
OG0001646	Praa.g_00401	Prai.g_01629
OG0001647	Praa.g_00466	Prai.g_00497
OG0001648	Praa.g_00560	Prai.g_00587
OG0001649	Praa.g_00566	Prai.g_00594
OG0001650	Praa.g_00710	Prai.g_00747
OG0001651	Praa.g_00745	Prai.g_00903
OG0001652	Praa.g_00746	Prai.g_00900
OG0001653	Praa.g_00771	Prai.g_00878
OG0001654	Praa.g_00777	Prai.g_00872
OG0001655	Praa.g_00785	Prai.g_00864
OG0001656	Praa.g_00808	Prai.g_00843
OG0001657	Praa.g_00861	Prai.g_00790
OG0001658	Praa.g_00873	Prai.g_00781
OG0001659	Praa.g_00919	Prai.g_01034
OG0001660	Praa.g_01002	Prai.g_00956
OG0001661	Praa.g_01004	Prai.g_00953
OG0001662	Praa.g_01009	Prai.g_00947
OG0001663	Praa.g_01026	Prai.g_00931
OG0001664	Praa.g_01027	Prai.g_00930
OG0001665	Praa.g_01047	Prai.g_01067
OG0001666	Praa.g_01051	Prai.g_01071
OG0001667	Praa.g_01054	Prai.g_01074
OG0001668	Praa.g_01061	Prai.g_01080
OG0001669	Praa.g_01073	Prai.g_01091
OG0001670	Praa.g_01074	Prai.g_01092
OG0001671	Praa.g_01081	Prai.g_01099
OG0001672	Praa.g_01086	Prai.g_01104
OG0001673	Praa.g_01087	Prai.g_01105
OG0001674	Praa.g_01088	Prai.g_01106
OG0001675	Praa.g_01114	Prai.g_01129
OG0001676	Praa.g_01119	Prai.g_01133
OG0001677	Praa.g_01135	Prai.g_01152
OG0001678	Praa.g_01206	Prai.g_01220
OG0001679	Praa.g_01214	Prai.g_01228
OG0001680	Praa.g_01253	Prai.g_01262
OG0001681	Praa.g_01293	Prai.g_01312
OG0001682	Praa.g_01302	Prai.g_01315
OG0001684	Praa.g_01559	Prai.g_01544
OG0001685	Praa.g_01566	Prai.g_01551
OG0001686	Praa.g_01569	Prai.g_01555
OG0001687	Praa.g_01575	Prai.g_01561
OG0001688	Praa.g_01578	Prai.g_01564
OG0001689	Praa.g_01582	Prai.g_01568
OG0001690	Praa.g_01584	Prai.g_01571
OG0001691	Praa.g_01586	Prai.g_01572
OG0001692	Praa.g_01640	Prai.g_01643
OG0001693	Praa.g_01891	Prai.g_01898
OG0001698	Praa.g_00496	Prai.g_00526
OG0001699	Praa.g_00707	Prai.g_00735
OG0001703	Praa.g_00772	Prai.g_00877
OG0001704	Praa.g_01003	Prai.g_01609
OG0001708	Praa.g_01283	Prai.g_01305
OG0001722	Praa.g_00737	Prai.g_01589
OG0001723	Praa.g_00743	Prai.g_01307
OG0001724	Praa.g_00790	Prai.g_00859
OG0001726	Praa.g_01102	Prai.g_01121
OG0001727	Praa.g_01269	Prai.g_00432
OG0001730	Praa.g_01404	Prai.g_01433
OG0001731	Praa.g_01591	Prai.g_01580
OG0001732	Praa.g_01615	Prai.g_00436
OG0001785	Praa.g_00756	Prai.g_00888
OG0001786	Praa.g_00833	Prai.g_00818
OG0001788	Praa.g_01247	Prai.g_01296
OG0001789	Praa.g_01275	Prai.g_01600
OG0001807	Praa.g_00388	Prai.g_00406
OG0001808	Praa.g_00398	Prai.g_01604
OG0001810	Praa.g_00773	Prai.g_00876
OG0001811	Praa.g_00774	Prai.g_00875
OG0001812	Praa.g_00775	Prai.g_00874
OG0001813	Praa.g_00776	Prai.g_00873
OG0001815	Praa.g_01000	Prai.g_01278
OG0001816	Praa.g_01046	Prai.g_01066
OG0001817	Praa.g_01105	Prai.g_01124
OG0001819	Praa.g_01232	Prai.g_00423
OG0001823	Praa.g_01405	Prai.g_00775
OG0001825	Praa.g_01602	Prai.g_01603
OG0001839	Praa.g_01265	Prai.g_00045
OG0001843	Praa.g_01412	Prai.g_01395
OG0001846	Praa.g_01561	Prai.g_01546
OG0001847	Praa.g_01588	Prai.g_01576
OG0001848	Praa.g_01610	Prai.g_01137
OG0001859	Praa.g_00258	Prai.g_00271
OG0001860	Praa.g_00428	Prai.g_00459
OG0001861	Praa.g_01111	Prai.g_01127
OG0001863	Praa.g_01121	Prai.g_01135
OG0001864	Praa.g_01240	Prai.g_01249
OG0001866	Praa.g_01259	Prai.g_00910
OG0001869	Praa.g_01448	Prai.g_01430
OG0001906	Praa.g_00273	Prai.g_00285
OG0001909	Praa.g_01612	Prai.g_00148
OG0001949	Praa.g_00415	Prai.g_00446
OG0001950	Praa.g_01092	Prai.g_01110
OG0001984	Praa.g_01234	Prai.g_00405
OG0002019	Praa.g_00402	Prai.g_01617
OG0002020	Praa.g_00406	Prai.g_01276
OG0002021	Praa.g_00408	Prai.g_00429
OG0002022	Praa.g_01239	Prai.g_01616
OG0002023	Praa.g_01267	Prai.g_01614
OG0002053	Praa.g_01238	Prai.g_01615
OG0002119	Praa.g_00404	Prai.g_01620
OG0002121	Praa.g_01104	Prai.g_01123
OG0002123	Praa.g_01403	Prai.g_00742
OG0002172	Praa.g_00418	Prai.g_00449
OG0002173	Praa.g_01227	Prai.g_01240
OG0002180	Praa.g_01621	Prai.g_01627
OG0002341	Praa.g_00053	Prai.g_00038
OG0002342	Praa.g_00427	Prai.g_00458, Prai.g_00452
OG0002343	Praa.g_01076	Prai.g_01094
OG0002345	Praa.g_01400	Prai.g_01397
OG0002511	Praa.g_00424	Prai.g_00455
OG0002512	Praa.g_00425	Prai.g_00456
OG0002513	Praa.g_00426	Prai.g_00457
OG0003047	Praa.g_00384	Prai.g_00398
OG0003048	Praa.g_00414	Prai.g_00444
OG0003054	Praa.g_01016	Prai.g_00941
OG0003933	Praa.g_01340	Prai.g_01429
OG0003934	Praa.g_01399	Prai.g_01396
